geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
42003070800,42003070800,Census Tract 708; Allegheny County; Pennsylvania,2241,1035,284,Pittsburgh city,Pennsylvania,36486,0.5027026564586514,0.2427731598704724,42003,2241,1035,284,0.014005,0.007970327637,0.003463550263,0.8484100111274291,0.7794444205268346,0.8845643299944397,-0.17867538912126588,-0.28296511420800163,-0.13050002819612447,-5.6077637160256995,-8.880918117266544,-4.095770137441146,-250.23488246433288,-396.29264244830625,-182.7652894886723,0.8345769059668517,0.7602626723408618,0.8737805328440527,-0.1982119237309912,-0.3153348656734427,-0.14445213919463032,-6.220921859741524,-9.896849402808462,-4.533660001312008,-277.5957991852532,-441.62647937565646,-250.23488246433288,-0.6131581437158244,-1.0159312855419174,-0.43788986387086126,-27.36091672092033,-45.33383692735017,-19.539931453407466,0.9028338881137364,0.8719765796555161,0.93444980581724,-0.1076234655848704,-0.14681979233325387,-0.07014843790933399,-0.3858058574200501,-0.5263158509116775,-0.2514663329898599,-37.27592825314494,-50.85177303494469,-24.29626405699129,0.8936524231129249,0.8601125854493666,0.9281359097408708,-0.11900328823215942,-0.16263849281725026,-0.07742841269787018,-0.4265999557132632,-0.5830223253810997,-0.27756340113409916,-41.21738702543606,-56.330659457111075,-26.817719916338085,-0.04079409829321312,-0.05670647446942212,-0.02609706814423928,-3.941458772291123,-5.478886422166388,-2.521455859346791,0.8719765796555161,0.8418672962456184,0.93444980581724,-0.14681979233325387,-0.18783566538287969,-0.07014843790933399,-0.33233732497182294,-0.42517974978438783,-0.1587861134745647,-117.02018484923344,-149.71117950154502,-55.910603336114335,0.8601125854493666,-0.16263849281725026,-0.3681441090561451,0.8275000007481277,-0.2084592134089646,-0.4718626572690935,0.9281359097408708,-0.07742841269787018,-0.1752648682026249,-129.6282074141356,-166.14882298207516,-61.712981761487654,-0.03580678408432214,-0.04668290748470566,-0.01647875472806023,-12.608022564902162,-16.437643480530163,-5.802378425373322,0.2202
42003130200,42003130200,Census Tract 1302; Allegheny County; Pennsylvania,590,474,277,Pittsburgh city,Pennsylvania,32830,0.6781859544094764,0.19904932425070063,42003,590,474,277,0.014005,0.007970327637,0.003463550263,0.789759319637297,0.6992444433396013,0.8385250197189361,-0.26620854624325,-0.4301150470699286,-0.19257025906655523,-2.199667907180663,-3.5540191281864666,-1.5911984221539928,-372.8250690136717,-602.376123421435,-269.69464782271064,0.7713371263034489,0.6746708188193274,0.8238869579388053,-0.2964499774468184,-0.4822043166918023,-0.2137587448911597,-2.449551341144188,-3.984430158608528,-1.766277821098408,-415.1781934142691,-675.3271455268691,-372.8250690136717,-0.2498834339635252,-0.4304110304220612,-0.1750793989444153,-42.353124400597494,-72.9510221054341,-29.67447439735852,0.8635020135213328,0.8214458999683381,0.9072465701073312,-0.15807489078344228,-0.21736562327299236,-0.1022361868854412,-0.25951515620513005,-0.3568541050241532,-0.16784348151623865,-54.75003295466878,-75.28567616543317,-35.4100171975187,0.8509218782681032,0.8054468046232736,0.8984581829695395,-0.17519601450995506,-0.24154692061597233,-0.11301785542744965,-0.2876232958108082,-0.396553092802062,-0.18554399284959416,-60.68002021325067,-83.66099004262912,-39.14430228894391,-0.02810813960567815,-0.03969898777790881,-0.01770051133335551,-5.929987258581888,-8.375313877195952,-3.7342850914252135,0.8214458999683381,0.7810296338292568,0.9072465701073312,-0.21736562327299236,-0.2803611498032006,-0.1022361868854412,-0.4798956399582899,-0.6189759511110605,-0.22571508591616457,-173.24752345064616,-223.4570220617547,-81.4855905834529,0.8054468046232736,-0.24154692061597233,-0.5332826428739111,0.761963667361022,-0.3123985339922977,-0.6897074713786753,0.8984581829695395,-0.11301785542744965,-0.24951864623484063,-192.52080970177295,-248.9918669237095,-90.07893365878724,-0.05338700291562126,-0.07073152026761476,-0.02380356031867611,-19.27328625112681,-25.534844861954785,-8.593343075334337,0.7111
42003562400,42003562400,Census Tract 5624; Allegheny County; Pennsylvania,1903,1212,500,Pittsburgh city,Pennsylvania,75013,0.6835211256031454,0.21370431735311377,42003,1903,1212,500,0.014005,0.007970327637,0.003463550263,0.7880411561130615,0.6969399323225881,0.8371634804964114,-0.2689692565454392,-0.43484388484879705,-0.1945098219131963,-7.16843817535962,-11.589248319705987,-5.18398143636688,-376.6914437918876,-608.9988607307403,-272.4110055894314,0.7694914336605965,0.672225346598358,0.8224155294273048,-0.29955962634026556,-0.4875963916866128,-0.2159303469091318,-7.983717874801982,-12.995182546981637,-5.75487087960393,-419.53325668954193,-682.8787465571013,-376.6914437918876,-0.8152796994423621,-1.4059342272756492,-0.5708894432370499,-42.84181289765434,-73.87988582636096,-29.999445256807668,0.8623334427005561,0.8199563802696241,0.9064320402808936,-0.1596442286504808,-0.2195770702719242,-0.10322666847711028,-0.6701582018761116,-0.9217456580207802,-0.4333272747600411,-55.2935810128805,-76.05162194890926,-35.75307547525092,0.8496552631742185,0.8038403907928212,0.89757091927889,-0.17694792622611452,-0.24402805762684823,-0.11411809197584266,-0.7427960601383296,-1.0243865731254935,-0.47904754194089755,-61.286803641776366,-84.52034431728494,-39.52537474759881,-0.07263785826221791,-0.10264091510471328,-0.04572026718085642,-5.993222628895867,-8.468722368375685,-3.77229927234789,0.8199563802696241,0.7792505348465113,0.9064320402808936,-0.2195770702719242,-0.28328432934212827,-0.10322666847711028,-0.8750505958199043,-1.1289344596422877,-0.4113751843192745,-175.01011916398087,-225.78689192845752,-82.27503686385488,0.8038403907928212,-0.24402805762684823,-0.9724917859533486,0.7600546492555514,-0.315694866125044,-1.2580957581677268,0.89757091927889,-0.11411809197584266,-0.4547792911783834,-194.49835719066976,-251.61915163354536,-90.95585823567669,-0.09744119013344432,-0.12916129852543912,-0.04340410685910895,-19.488238026688865,-25.832259705087825,-8.68082137182179,0.5673
42003982200,42003982200,Census Tract 9822; Allegheny County; Pennsylvania,1279,10,5,Pittsburgh city,Pennsylvania,42690,0.5359497451162131,0.2755874151893449,42003,1279,10,5,0.014005,0.007970327637,0.003463550263,0.8369730719922972,0.7635736733064937,0.8756517284204968,-0.19478156880201655,-0.3096313230257301,-0.1420065392936562,-3.4890043991013973,-5.5462385624094726,-2.543677224410991,-272.7915871072242,-433.638667897535,-198.8801582807655,0.8222097721926056,0.7432519219172405,0.8641010844473707,-0.2162346323533435,-0.34543883508631923,-0.15727201134059737,-3.873280147392869,-6.187636862406009,-2.817118389577259,-302.83660261085754,-483.7870885383901,-272.7915871072242,-0.3842757482914711,-0.6413982999965366,-0.27344116516626826,-30.045015503633397,-50.14842064085509,-21.379293601741068,0.8952469313346831,0.8621699952008609,0.9292339804166748,-0.11701025158404647,-0.1598640703879154,-0.07615522147779517,-0.0040527088764762,-0.00553697243036314,-0.0026376743737824,-40.527088764762034,-55.36972430363149,-26.376743737824075,0.8853951224094027,0.8494781159411046,0.9224388614304622,-0.12943924660294726,-0.1771933628827365,-0.08408268754989434,-0.00448319336614159,-0.00613718118614356,-0.00291224614577183,-44.83193366141599,-61.371811861435646,-29.122461457718337,-4.304844896653951e-4,-6.002087557804153e-4,-2.7457177198942674e-4,-4.304844896653951,-6.0020875578041535,-2.7457177198942673,0.8621699952008609,0.8299879012373582,0.9292339804166748,-0.1598640703879154,-0.20483683980114076,-0.07615522147779517,-0.00637084509188057,-0.00816308362671387,-0.00303491033223163,-127.41690183761156,-163.2616725342774,-60.69820664463269,0.8494781159411046,-0.1771933628827365,-0.00706144578638622,0.8146647739754238,-0.22749876015894513,-0.00906619827739037,0.9224388614304622,-0.08408268754989434,-0.00335083284186079,-141.22891572772448,-181.32396554780752,-67.01665683721588,-6.90600694505647e-4,-9.031146506765056e-4,-3.159225096291589e-4,-13.81201389011294,-18.062293013530116,-6.318450192583178,0.3638
42003281500,42003281500,Census Tract 2815; Allegheny County; Pennsylvania,881,679,257,Pittsburgh city,Pennsylvania,41196,0.7132305633553412,0.17678473547678625,42003,881,679,257,0.014005,0.007970327637,0.003463550263,0.778541526872556,0.684245240553188,0.8296219452135429,-0.2844530002362943,-0.46146431240286806,-0.2053683075398905,-3.5096963203804945,-5.693733579473109,-2.5339173525917227,-398.3764268309302,-646.2807695202167,-287.61831470961664,0.7592939872004232,0.6587687111687613,0.8142696629162136,-0.31701293156169835,-0.5179834485852244,-0.2280943838907303,-3.9114339398455167,-6.391089571941175,-2.8143208866693064,-443.9766106521585,-725.4358197436068,-398.3764268309302,-0.4017376194650222,-0.6973559924680659,-0.28040353407758367,-45.6001838212284,-79.15505022339,-31.827869929351156,0.8558550014283516,0.8117111009450128,0.9019096051931867,-0.16842221910379945,-0.2319654108903734,-0.10875856542829744,-0.3960870596436936,-0.5455248008695578,-0.25577302460913137,-58.33388212720083,-80.3423859896256,-37.66907578926824,0.842636393176635,0.7949533319064294,0.8926461029827063,-0.18675149577877084,-0.2579354785542377,-0.1202647910057291,-0.4391929475854193,-0.6065999238222379,-0.282832797843405,-64.68231923202052,-89.3372494583561,-41.654314851753306,-0.04310588794172571,-0.06107512295268014,-0.02705977323427361,-6.348437104819692,-8.994863468730506,-3.985239062485068,0.8117111009450128,0.7694173041675725,0.9019096051931867,-0.2319654108903734,-0.29968483238350535,-0.10875856542829744,-0.4751519635886342,-0.6138666795975432,-0.22277823974696345,-184.88403252476041,-238.85863019359655,-86.68413997936321,0.7949533319064294,-0.2579354785542377,-0.5283483802339011,0.74951122995347,-0.3342028245021499,-0.6845724441826871,0.8926461029827063,-0.1202647910057291,-0.24634729539032488,-205.58302732836617,-266.3706008492946,-95.85497875109915,-0.05319641664526686,-0.070705764585144,-0.02356905564336145,-20.698994803605785,-27.51197065569805,-9.170838771735973,0.3884
42003563201,42003563201,Census Tract 5632.01; Allegheny County; Pennsylvania,250,169,111,Pittsburgh city,Pennsylvania,37389,0.3471241226492192,0.2497029019276458,42003,250,169,111,0.014005,0.007970327637,0.003463550263,0.9040406111087916,0.8582077734826989,0.9274911287257224,-0.1061449980366654,-0.1652189957938659,-0.07817742836408298,-0.3716401743758748,-0.578473009023273,-0.27371872105974554,-148.6560697503499,-231.3892036093092,-109.4874884238982,0.8949664070923721,0.8451848201827572,0.9205359224036186,-0.11736037473056472,-0.1831731665315127,-0.0863237117231581,-0.41090801202538974,-0.6413350493184589,-0.30224089567070733,-164.36320481015588,-256.53401972738357,-148.6560697503499,-0.03926783764951497,-0.06286204029518583,-0.02852217461096179,-15.707135059805989,-25.14481611807433,-11.408869844384718,0.9392001147604438,0.9193691997929946,0.9592487982333924,-0.06473581538590847,-0.08770230743553327,-0.04248241107172351,-0.03789246181850968,-0.05133566814730413,-0.02486665426081781,-22.421575040538276,-30.376134998404815,-14.71399660403421,0.9333272601496712,0.9116726897387348,0.9552661531397264,-0.07143554324089602,-0.09688489219368612,-0.04682867357253722,-0.0418140804839445,-0.05671060225865042,-0.02741069552890931,-24.742059457955328,-33.55656938381682,-16.219346466810247,-0.00392161866543482,-0.00537493411134629,-0.0025440412680915,-2.320484417417054,-3.1804343854120067,-1.505349862776036,0.9193691997929946,0.8997559193956042,0.9592487982333924,-0.08770230743553327,-0.11141252693478591,-0.04248241107172351,-0.07759078985081326,-0.09856737202153276,-0.03758445959070015,-69.90161247821014,-88.79943425363311,-33.859873505135276,0.9116726897387348,-0.09688489219368612,-0.08571468105836032,0.8903016612839793,-0.1232147972832214,-0.10900891575219317,0.9552661531397264,-0.04682867357253722,-0.04142962570089619,-77.2204333859102,-98.20623040738124,-37.323987117924496,-0.00812389120754705,-0.01044154373066039,-0.00384516611019603,-7.318820907700051,-9.4067961537481,-3.4641136127892227,0.0042
42003040500,42003040500,Census Tract 405; Allegheny County; Pennsylvania,2207,143,140,Pittsburgh city,Pennsylvania,36626,0.5316767935390239,0.2893548116280976,42003,2207,143,140,0.014005,0.007970327637,0.003463550263,0.8384342815451781,0.765595161487467,0.8767921374022724,-0.19269932302513584,-0.3061733541485689,-0.14052117639052214,-5.9561501198602285,-9.463522919445513,-4.343373959295822,-269.8754018967027,-428.79578248507073,-196.79990753492623,0.8237888888879599,0.7454166653188005,0.8653390675685888,-0.2139032384254528,-0.34153158431508784,-0.15561637914924908,-6.611542683105665,-10.5564116932005,-4.80995210969741,-299.5714854148466,-478.3149838332805,-269.8754018967027,-0.6553925632454369,-1.0928887737549893,-0.46657815040158823,-29.69608351814395,-49.519201348209755,-21.140831463597113,0.8962184333422417,0.8634241453396192,0.9299026900815658,-0.11579941094352264,-0.1581793321365365,-0.07538133900041269,-0.05735402247270165,-0.07834427564144116,-0.03733544908238453,-40.10770802286829,-54.78620674226654,-26.108705652017154,0.8864520718851415,0.850837471534125,0.9231690893211504,-0.12809257456343448,-0.17531259900545226,-0.0832251768041183,-0.06344267505540688,-0.08683017177013433,-0.04122040537016194,-44.36550703175306,-60.720399839254775,-28.825458300812542,-0.00608865258270522,-0.00848589612869317,-0.0038849562877774,-4.257799008884772,-5.934193096988233,-2.7167526487953904,0.8634241453396192,0.8315052162280845,0.9299026900815658,-0.1581793321365365,-0.2026382763252526,-0.07538133900041269,-0.1765037543542055,-0.22611308357528856,-0.08411395573686774,-126.07411025300392,-161.5093454109204,-60.08139695490553,0.850837471534125,-0.17531259900545226,-0.19562183941544373,0.8163031564108701,-0.2250350769153092,-0.2511044609965514,0.9231690893211504,-0.0832251768041183,-0.09286646974865057,-139.72988529674552,-179.36032928325102,-66.33319267760754,-0.01911808506123821,-0.02499137742126286,-0.00875251401178282,-13.655775043741585,-17.85098387233062,-6.2517957227020196,0.6198
42003161000,42003161000,Census Tract 1610; Allegheny County; Pennsylvania,1891,1030,397,Pittsburgh city,Pennsylvania,92340,0.7333789865975888,0.23200909306384965,42003,1891,1030,397,0.014005,0.007970327637,0.003463550263,0.7721642942594434,0.6757677648919935,0.8245461050947769,-0.29506117730950776,-0.4797983152686009,-0.21278845879098016,-7.81423941152337,-12.706717091491804,-5.635373572910277,-413.2331788219656,-671.9575405336755,-298.01023653676765,0.7524552679419308,0.6497962768009667,0.8087912404315137,-0.3289826553213432,-0.5389438747219861,-0.23641299510918393,-8.712597347983303,-14.273095853725357,-6.261032917389293,-460.7402087775412,-754.7908965481415,-413.2331788219656,-0.8983579364599334,-1.566378762233553,-0.6256593444790157,-47.50702995557554,-82.83335601446605,-33.0861631136444,0.8514891540615487,0.8061665291234495,0.8988554153738411,-0.17441307999058367,-0.2404384998311787,-0.11252597792281432,-0.6222111231441869,-0.8577539542053727,-0.40143156184176265,-60.408846907202616,-83.27708293256046,-38.97393804288958,0.837909342060283,0.788982261534563,0.8893215642535689,-0.19344653389489896,-0.26745561814661023,-0.12445266166386784,-0.6901121471485592,-0.954136355869695,-0.4439794905080477,-67.00117933481157,-92.63459765725194,-43.104804903693946,-0.06790102400437226,-0.09638240166432233,-0.04254792866628498,-6.592332427608957,-9.357514724691487,-4.1308668608043675,0.8061665291234495,0.7628192851770861,0.8988554153738411,-0.2404384998311787,-0.3109264794843947,-0.11252597792281432,-0.7608003272206957,-0.9838398072663052,-0.35605695795230763,-191.63736202032635,-247.81859125095852,-89.6868911718659,0.788982261534563,-0.26745561814661023,-0.846288435278984,0.7424442199040112,-0.3469025324613444,-1.0976759562033114,0.8893215642535689,-0.12445266166386784,-0.3937956100368213,-213.17089049848465,-276.4926841821943,-99.19284887577363,-0.08548810805828833,-0.11383614893700612,-0.03773865208451366,-21.533528478158267,-28.6740929312358,-9.505957703907722,0.6886
42003010301,42003010301,Census Tract 103.01; Allegheny County; Pennsylvania,1823,900,179,Pittsburgh city,Pennsylvania,47284,0.40673858945679225,0.2812601180804022,42003,1823,900,179,0.014005,0.007970327637,0.003463550263,0.8823055890127995,0.827128065384161,0.9108016407113512,-0.13339415782108693,-0.2090026222669018,-0.09793390273098686,-3.40570158365832,-5.336069984397831,-2.5003617330236394,-186.81851802843224,-292.708172484796,-137.1564307747471,0.8713265215099685,0.8115775647532705,0.902331637216977,-0.14767538381254178,-0.2321681172938932,-0.10823998489541764,-3.7703172067871424,-5.927510901963877,-2.76348750196317,-206.8193750294647,-325.1514482700975,-186.81851802843224,-0.36461562312882245,-0.5914409175660458,-0.26312576893953077,-20.0008570010325,-32.44327578530147,-14.433668071285288,0.9250953619052308,0.9009123185479748,0.9496695001002876,-0.08096963964936921,-0.10998593249532584,-0.05299791126744329,-0.25239817503232914,-0.3428476248784375,-0.1652048365579235,-28.044241670258796,-38.09418054204861,-18.356092950880388,0.9179206792734028,0.8915604151516362,0.944777929348055,-0.08941875107505855,-0.12162898106004454,-0.05844978903142985,-0.2787357049228355,-0.37914128040504536,-0.18219940395489304,-30.970633880315056,-42.126808933893926,-20.24437821721034,-0.02633752989050636,-0.03629365552660785,-0.01699456739696955,-2.9263922100562625,-4.032628391845317,-1.8882852663299508,0.9009123185479748,0.8771181224908093,0.9496695001002876,-0.10998593249532584,-0.14009729631424672,-0.05299791126744329,-0.15691568122331945,-0.199875222130153,-0.07561151832119367,-87.6623917448712,-111.6621352682419,-42.241071687817694,0.8915604151516362,-0.12162898106004454,-0.17352668642734104,0.8656929737571039,-0.15514394862188174,-0.2213421101531583,0.944777929348055,-0.05844978903142985,-0.08338965043203045,-96.94228292030226,-123.65481014142922,-46.58639688940249,-0.01661100520402159,-0.02146688802300531,-0.00777813211083677,-9.279891175431056,-11.992674873187324,-4.345325201584792,-999
42003981100,42003981100,Census Tract 9811; Allegheny County; Pennsylvania,0,0,0,Pittsburgh city,Pennsylvania,48588,0.7417941300959472,0.1732697871856211,42003,0,0,0,0.014005,0.007970327637,0.003463550263,0.7695162836265165,0.6722582517831346,0.8224353463360493,-0.29951765970081595,-0.48752357795169526,-0.2159010485809024,-0,-0,-0,NA,NA,NA,0.7496172912053332,0.6460851453487745,0.8065140615591274,-0.3340140518798181,-0.5477836121122589,-0.23990398638162824,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8496723242039966,0.8038620234275785,0.897582873485754,-0.17692429365265686,-0.24399457973659572,-0.11410325390513532,-0,-0,-0,NA,NA,NA,0.8359429120632998,0.786501695367837,0.8879367134113499,-0.19625393740317676,-0.2714530761848041,-0.12620638936993145,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8038620234275785,0.7600803503895107,0.897582873485754,-0.24399457973659572,-0.3156503776048678,-0.11410325390513532,-0,-0,-0,NA,NA,NA,0.786501695367837,-0.2714530761848041,-0,0.7395123919263965,-0.35224238419459747,-0,0.8879367134113499,-0.12620638936993145,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
42003472300,42003472300,Census Tract 4723; Allegheny County; Pennsylvania,1396,802,328,Pittsburgh city,Pennsylvania,32130,0.5595565293899047,0.20266429779561623,42003,1396,802,328,0.014005,0.007970327637,0.003463550263,0.8289461023290712,0.7525013729271715,0.8693779902274386,-0.20635104886834324,-0.3289012299207884,-0.15024766124846262,-4.034365229404001,-6.430341368156736,-2.9374890201154673,-288.99464394011466,-460.6261725040642,-210.42184957847184,0.8135400227061786,0.7314051707286453,0.8572934492426056,-0.2291958257610689,-0.3672312420265957,-0.16646173009192072,-4.481003005538143,-7.179730668237132,-3.25448995579254,-320.988753978377,-514.3073544582472,-288.99464394011466,-0.4466377761341418,-0.749389300080396,-0.3170009356770729,-31.994110038262303,-53.68118195418309,-22.7078034152631,0.8898986219514556,0.8552739508306844,0.925548216544413,-0.1237235066249495,-0.16921601438784678,-0.080440740011965,-0.3436751122959212,-0.4700427132517445,-0.2234456580719335,-42.85225839101262,-58.608817113683855,-27.861054622435606,0.8795784646399226,0.842007130590164,0.9184149680902896,-0.13690823525263882,-0.187638398381613,-0.08883242841670434,-0.3802992204813468,-0.5212158092989547,-0.24675581580609524,-47.41885542161432,-64.98950240635345,-30.767558080560505,-0.03662410818542561,-0.05117309604721021,-0.0233101577341617,-4.566597030601697,-6.380685292669602,-2.9065034581249005,0.8552739508306844,0.8216549538308586,0.925548216544413,-0.16921601438784678,-0.21705588865208073,-0.080440740011965,-0.44237592096028994,-0.5674421477759058,-0.2102936094686556,-134.87070760984452,-173.0006548097274,-64.11390532580964,0.842007130590164,-0.187638398381613,-0.49053696006175074,0.8056722878825143,-0.24119944925525744,-0.6305598727485013,0.9184149680902896,-0.08883242841670434,-0.23223172744104637,-149.55395123833864,-192.24386364283575,-70.80235592714828,-0.0481610391014608,-0.06311772497259549,-0.02193811797239075,-14.683243628494148,-19.243208833108383,-6.688450601338646,0.3114
42003060300,42003060300,Census Tract 603; Allegheny County; Pennsylvania,2360,781,268,Pittsburgh city,Pennsylvania,59522,0.46304625084420975,0.27569235757045885,42003,2360,781,268,0.014005,0.007970327637,0.003463550263,0.8622563000867616,0.798806665252744,0.8953137971555504,-0.15974797736981272,-0.2518673710410241,-0.11692682853435532,-5.279958198431576,-8.32466997417372,-3.8646421513518057,-223.72704230642267,-352.7402531429542,-163.75602336236463,0.8495716542538897,0.7810626093515504,0.8854678656713264,-0.1770637532371762,-0.2803070944981154,-0.1293464605198743,-5.852275759244501,-9.264654025932812,-4.275133343810782,-247.97778640866528,-392.5700858446107,-223.72704230642267,-0.572317560812925,-0.939984051759092,-0.41049119245897625,-24.25074410224258,-39.82983270165644,-17.39369459571933,0.9119675758446464,0.8838196374565196,0.940709429404401,-0.09653021279163336,-0.1314525697548738,-0.06302750747713676,-0.2611173874873899,-0.35558350696883134,-0.17049147221706246,-33.43372439019077,-45.5292582546519,-21.82989400986715,0.9036023202782364,0.8729713915915467,0.9349772571794656,-0.10668153186246888,-0.14551291099799127,-0.06954473204694599,-0.28857703808454715,-0.39361719058360783,-0.18812077815271364,-36.9496847739497,-50.39912811569883,-24.08716749714643,-0.02745965059715727,-0.03803368361477649,-0.01762930593565118,-3.5159603837589333,-4.869869861046926,-2.25727348727928,0.8838196374565196,0.8562593367995243,0.940709429404401,-0.1314525697548738,-0.16787047687881704,-0.06302750747713676,-0.2807889733120802,-0.3585793639493662,-0.1346297691093143,-104.7720049671941,-133.79827013036052,-50.23498847362474,0.8729713915915467,-0.14551291099799127,-0.3108225343861198,0.8430743030091548,-0.1861350730662007,-0.39759341457598046,0.9349772571794656,-0.06954473204694599,-0.14855087235753092,-115.97855760676111,-148.3557517074554,-55.42942998415333,-0.03003356107403959,-0.03901405062661428,-0.01392110324821663,-11.206552639567011,-14.557481577094885,-5.194441510528594,0.2273
42003981000,42003981000,Census Tract 9810; Allegheny County; Pennsylvania,0,0,0,Pittsburgh city,Pennsylvania,67071,0.6344171388135325,0.2746496437801786,42003,0,0,0,0.014005,0.007970327637,0.003463550263,0.8039970048494294,0.718440231393289,0.8497787774926873,-0.2437857280168321,-0.3919042340664513,-0.17677685826721584,-0,-0,-0,NA,NA,NA,0.7866469695639635,0.6950718632538948,0.8360581192670128,-0.27121827031800244,-0.4387001587413149,-0.19608909590725343,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8731487446807747,0.8337682613961579,0.9139565240529728,-0.14528023557498485,-0.19937403029168377,-0.09414394851678966,-0,-0,-0,NA,NA,NA,0.8613845092780014,0.8187473266527513,0.9057703309932844,-0.16092173614566613,-0.2213780337924962,-0.10403262922443234,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8337682613961579,0.795779243762823,0.9139565240529728,-0.19937403029168377,-0.25662991066658636,-0.09414394851678966,-0,-0,-0,NA,NA,NA,0.8187473266527513,-0.2213780337924962,-0,0.7778070370584097,-0.28566592015148434,-0,0.9057703309932844,-0.10403262922443234,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
42003020100,42003020100,Census Tract 201; Allegheny County; Pennsylvania,3337,1549,760,Pittsburgh city,Pennsylvania,76216,0.3645490208922037,0.2732316439999528,42003,3337,1549,760,0.014005,0.007970327637,0.003463550263,0.8976328145235701,0.849004514961311,0.9225815229852148,-0.11404126923631076,-0.17785003775341504,-0.08391505258449208,-5.329682794759174,-8.311765491643959,-3.9217435492946735,-159.7147975654532,-249.07897787365775,-117.52303114458115,0.8879910583261443,0.8352202201640966,0.9151772755614132,-0.12613746571389084,-0.19728902133562928,-0.09268447403980018,-5.894994726836988,-9.220240266078912,-4.331579698640739,-176.65552073230413,-276.30327438054877,-159.7147975654532,-0.5653119320778144,-0.9084747744349536,-0.4098361493460651,-16.940723166850894,-27.224296506891022,-12.28157474815898,0.9350552947765776,0.9139356126601148,0.9564388845676982,-0.06945547026600213,-0.0941689831840395,-0.04554511128224468,-0.372631331562924,-0.5052203010274865,-0.2443513145658134,-24.05625123066004,-32.615900647352255,-15.774778215998282,0.92879746873598,0.9057475345179926,0.9521885322671028,-0.07666098763266538,-0.1040604162750112,-0.050212186045825447,-0.41128921582540784,-0.5582882288615099,-0.2693903543562919,-26.55191838769579,-36.04184821572046,-17.39124301848237,-0.03865788426248384,-0.05306792783402336,-0.02503903979047847,-2.4956671570357547,-3.4259475683681964,-1.6164648024840849,0.9139356126601148,0.8930792793268992,0.9564388845676982,-0.0941689831840395,-0.11972142132072008,-0.04554511128224468,-0.5704238134071532,-0.7252064043510269,-0.27588718897916764,-75.05576492199384,-95.42189530934564,-36.300945918311534,0.9057475345179926,-0.1040604162750112,-0.6303406649333793,0.883037230389821,-0.13245508296240835,-0.8023399103812725,0.9521885322671028,-0.050212186045825447,-0.3041577563579736,-82.93956117544464,-105.57104083964111,-40.02075741552285,-0.05991685152622605,-0.0771335060302456,-0.02827056737880595,-7.883796253450797,-10.149145530295474,-3.71981149721131,0.3945
