geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
32003003609,32003003609,Census Tract 36.09; Clark County; Nevada,3553,2138,1118,North Las Vegas city,Nevada,84075,0.24048135615302593,0.14449483423145948,32003,3553,2138,1118,0.01109,0.007296424454,0.004052580321,0.94426607682292,0.9167473100416016,0.9581130442153324,-0.05902353642164362,-0.09081312707055618,-0.04371817713740851,-2.3256908302086465,-3.578288758941899,-1.722617278564566,-65.45710189160278,-100.7117579212468,-48.483458445386034,0.9388664640822186,0.9088131632636648,0.9540220844121756,-0.065114197020065,-0.10033617515933796,-0.04819376442019563,-2.5656797289163067,-3.953523232483107,-1.8989678148831517,-72.21164449525209,-111.2728182517058,-65.45710189160278,-0.23998889870766016,-0.3752344735412083,-0.17635053631858555,-6.754542603649314,-10.561060330459002,-4.9634262966109075,0.9649703310677332,0.953334529046736,0.9766266254138004,-0.03630129114281324,-0.04894973331127103,-0.02393276404510905,-0.3145295141640045,-0.42412088805000314,-0.20736344109898627,-14.711389811225652,-19.837272593545517,-9.698944859634532,0.9615355747328244,0.9487894685560057,0.97431954832381,-0.0400031223783513,-0.05397459936178832,-0.026357319547134,-0.3466037226391328,-0.4676584215055121,-0.22837080034456908,-16.211586652906117,-21.873639920744253,-10.681515451102388,-0.03207420847512832,-0.04353753345550898,-0.0210073592455828,-1.500196841680464,-2.0363673271987364,-0.982570591467858,0.953334529046736,0.9417193962283992,0.9766266254138004,-0.04894973331127103,-0.06188744121127341,-0.02393276404510905,-0.39930267882473447,-0.5048407701044546,-0.19522919020055007,-35.71580311491364,-45.155703944942275,-17.462360483054567,0.9487894685560057,-0.05397459936178832,-0.44029253390623335,0.9360815103330732,-0.06828303834799994,-0.557012230429667,0.97431954832381,-0.026357319547134,-0.21500726541010165,-39.38215866782051,-49.82220307957665,-19.231419088560077,-0.04098985508149888,-0.05217146032521236,-0.01977807520955157,-3.666355552906877,-4.666499134634379,-1.7690586055055075,0.8792
32003003630,32003003630,Census Tract 36.30; Clark County; Nevada,4807,3358,1033,North Las Vegas city,Nevada,84388,0.24440024875217617,0.1538508888930571,32003,4807,3358,1033,0.01109,0.007296424454,0.004052580321,0.9427566758351392,0.9145270460660836,0.9569700618270224,-0.06071908651736874,-0.09346137361555969,-0.04496476942113109,-3.236912036178916,-4.982391246737249,-2.3970552208758127,-67.33746694776192,-103.64866333965568,-49.86592928803438,0.9372157493588053,0.9063923035133494,0.9527702468335792,-0.06699017881864301,-0.10327503457808422,-0.04957097823256271,-3.571221646455696,-5.505553881594876,-2.642610508315972,-74.2921083098751,-114.5320133470954,-67.33746694776192,-0.33430961027677997,-0.523162634857627,-0.2455552874401592,-6.9546413621131675,-10.883350007439716,-5.108285571877661,0.9640109333242732,0.952064445755455,0.975982490279234,-0.03733263330491803,-0.05034906455991908,-0.02460854570648542,-0.508043556420278,-0.6851785035502904,-0.33488698686054996,-15.129349506262,-20.40436282162866,-9.972810805853186,0.9604840459191684,0.947399130283133,0.9736126967900804,-0.04114170792187962,-0.05552134051584681,-0.0271024641491594,-0.5598795948605785,-0.7555657556354641,-0.3688256373888881,-16.673007589653917,-22.50046919700608,-10.98349128614914,-0.05183603844030049,-0.07038725208517371,-0.03393865052833811,-1.5436580833919145,-2.0961063753774187,-1.0106804802959533,0.952064445755455,0.940143235400628,0.975982490279234,-0.05034906455991908,-0.0636677075848606,-0.02460854570648542,-0.379491294705422,-0.479876656964524,-0.1854796896942928,-36.73681458910184,-46.45466185522981,-17.955439467017694,0.947399130283133,-0.05552134051584681,-0.4184758064584223,0.934358257493954,-0.07025329094014099,-0.5295135583792789,0.9736126967900804,-0.0271024641491594,-0.20427686789357727,-40.51072666586857,-51.259782998962145,-19.775108218158497,-0.03898451175300033,-0.04963690141475496,-0.01879717819928447,-3.773912076766731,-4.80512114373233,-1.819668751140801,0.5028
32003004302,32003004302,Census Tract 43.02; Clark County; Nevada,2157,1521,342,North Las Vegas city,Nevada,43521,0.1984812023621837,0.11708672027647804,32003,2157,1521,342,0.01109,0.007296424454,0.004052580321,0.9605953879011592,0.9408837916517928,0.97044883912362645,-0.04102102986871241,-0.06283050985969725,-0.03045102398500473,-0.9812693882233524,-1.5029767943200996,-0.7284229033784162,-45.49232212440206,-69.67903543440424,-33.770185599370244,0.9567413553640158,0.935167888702482,0.967542184830228,-0.0452145654553893,-0.06932670815661854,-0.03354666667631383,-1.0815834981518766,-1.6583731982865322,-0.8024741746307711,-50.14295309002673,-76.88331934568996,-45.49232212440206,-0.1003141099285242,-0.15539640396643262,-0.07405127125235489,-4.650630965624673,-7.204283911285704,-3.433067744661794,0.9753126804811988,0.967053306701856,0.983556799017185,-0.02531221013821013,-0.03406915944531426,-0.01671810006218842,-0.15602382208912025,-0.21000143578918068,-0.1030499452844477,-10.257976468712704,-13.806800512109184,-6.775144331653366,0.9728777202483012,0.9638189385316976,0.9819274236918556,-0.02787840566929257,-0.03753927218261707,-0.01840520579432952,-0.17184178633646569,-0.23139112279785568,-0.11344922228000968,-11.29794781962299,-15.213091571193669,-7.4588574806055,-0.01581796424734544,-0.02138968700867499,-0.01039927699556196,-1.0399713509102853,-1.4062910590844837,-0.6837131489521345,0.967053306701856,0.958778490092424,0.983556799017185,-0.03406915944531426,-0.04299377836855959,-0.01671810006218842,-0.08501540245157348,-0.10728569270350936,-0.04171796510841431,-24.8583048104016,-31.37008558582145,-12.19823541181705,0.9638189385316976,-0.03753927218261707,-0.09367464253020431,0.9547509747233712,-0.0473935366127689,-0.11826474895000937,0.9819274236918556,-0.01840520579432952,-0.04592793022441777,-27.390246353860917,-34.58033595029513,-13.429219363864844,-0.00865924007863085,-0.0109790562465,-0.00420996511600345,-2.5319415434593133,-3.210250364473685,-1.2309839520477932,0.951
32003003307,32003003307,Census Tract 33.07; Clark County; Nevada,3889,2868,1203,North Las Vegas city,Nevada,85510,0.2546088467353726,0.1653919726129289,32003,3889,2868,1203,0.01109,0.007296424454,0.004052580321,0.9388360506714314,0.9087685405366358,0.953999025124124,-0.0651487011867788,-0.10039020431923316,-0.04821910050682788,-2.8097989849715943,-4.3297301259862495,-2.0796420679499845,-72.24990961613767,-111.33273659002955,-53.47498246207211,0.9329293015233792,0.9001162719816719,0.9495169547758958,-0.07189258432241441,-0.11096758399715048,-0.05316708139879309,-3.100655988167254,-4.785922039888942,-2.293043585319361,-79.72887601355757,-123.06305065283986,-72.24990961613767,-0.29085700319565966,-0.45619191390269265,-0.2134015173693764,-7.478966397419894,-11.730314062810304,-5.487310809189416,0.9615162072824512,0.9487638561083904,0.9743065316219776,-0.0400240707604048,-0.05400305203632913,-0.02637103164570713,-0.46519178406783346,-0.6276666926828589,-0.3065052361218573,-16.2200761529928,-21.88517059563664,-10.6870723891861,0.957750241132052,0.9437868995110068,0.9717737766062964,-0.04411354552937445,-0.05956122141356074,-0.02904608466826254,-0.5127229328873931,-0.692268185724978,-0.3375968433571133,-17.877368650188046,-24.137663379532007,-11.77115911287006,-0.04753114881955966,-0.06460149304211904,-0.031091607235256,-1.6572924971952463,-2.252492783895364,-1.084086723683961,0.9487638561083904,0.9360497591608092,0.9743065316219776,-0.05400305203632913,-0.06831927492457643,-0.02637103164570713,-0.4740171149306132,-0.5996791731717919,-0.23147433093286535,-39.40291894685064,-49.84864282392285,-19.241424017694545,0.9437868995110068,-0.05956122141356074,-0.5228044947757117,0.9298841163602402,-0.07540281891705818,-0.6618556791318895,0.9717737766062964,-0.02904608466826254,-0.25495487264715777,-43.4583952432013,-55.01709718469572,-21.19325624664653,-0.04878737984509845,-0.0621765059600976,-0.02348054171429239,-4.055476296350662,-5.168454360772868,-1.9518322289519865,0.3288
32003004301,32003004301,Census Tract 43.01; Clark County; Nevada,942,521,88,North Las Vegas city,Nevada,32818,0.19283064364300864,0.11531516113411834,32003,942,521,88,0.01109,0.007296424454,0.004052580321,0.9628137227053348,0.9441791667795106,0.972120531745044,-0.03862250445514877,-0.05912101768871682,-0.02867902419971521,-0.40348080709195905,-0.617624265170133,-0.2996034564291008,-42.832357440759985,-65.56520861678695,-31.80503783748416,0.9591720138122865,0.9387714101490144,0.9693756968442496,-0.04256586472476443,-0.06522204360832264,-0.03159177938486186,-0.4446762242893745,-0.6813603407265526,-0.33003236904218713,-47.205543979763746,-72.33124636162978,-42.832357440759985,-0.04119541719741543,-0.06373607555641958,-0.03042891261308633,-4.373186539003761,-6.766037744842842,-3.2302455003276367,0.976712538855652,0.9689139891182242,0.984492906577844,-0.02384269702489172,-0.03208335438532174,-0.01575135109511316,-0.05034133572133621,-0.06774061308969807,-0.03325731366363026,-9.662444476264149,-13.002037061362394,-6.383361547721741,0.974413830276648,0.9658590398418362,0.9829554850683416,-0.02625801166644752,-0.0353477668581479,-0.01734006797924661,-0.05544101740232553,-0.07463307513188625,-0.03661172151215597,-10.641270134803364,-14.32496643606262,-7.027201825749706,-0.00509968168098932,-0.00689246204218817,-0.0033544078485257,-0.9788256585392172,-1.3229293747002249,-0.6438402780279664,0.9689139891182242,0.961097024805674,0.984492906577844,-0.03208335438532174,-0.04047767726904764,-0.01575135109511316,-0.02060025189230005,-0.02599012365549592,-0.01011371181162525,-23.40937715034097,-29.53423142669992,-11.492854331392335,0.9658590398418362,-0.0353477668581479,-0.02269628332383113,0.957290956411718,-0.04461448559837173,-0.02864630768758795,0.9829554850683416,-0.01734006797924661,-0.01113380365132616,-25.791231049808108,-32.55262237225904,-12.652049603779735,-0.00209603143153108,-0.00265618403209202,-0.00102009183970091,-2.3818538994671403,-3.0183909455591205,-1.1591952723874,0.915
32003003311,32003003311,Census Tract 33.11; Clark County; Nevada,2029,1605,590,North Las Vegas city,Nevada,54976,0.27443883244159095,0.1560574925083711,32003,2029,1605,590,0.01109,0.007296424454,0.004052580321,0.9312668545369708,0.8976861848670006,0.9482541841678954,-0.0738060687204461,-0.11397503588423612,-0.0545695623558067,-1.660755373980677,-2.5646218072030864,-1.2279030100010435,-81.85093021097472,-126.39831479561784,-60.517644652589624,0.9246589134550882,0.8880491352821706,0.9432292163186266,-0.08147986835858387,-0.12606381817179288,-0.06018768577053497,-1.8334282206561945,-2.836638871612596,-1.3543198320111274,-90.36117400966953,-139.8047743525183,-81.85093021097472,-0.1726728466755172,-0.2720170644095097,-0.12641682201008386,-8.510243798694786,-13.406459556900428,-6.2304988669336545,0.95668868999958,0.9423851955473126,0.9710592377126176,-0.04527210413707213,-0.06113721302596041,-0.02980329228477741,-0.29446748549743873,-0.3976603635556162,-0.1938522784819516,-18.34688383161612,-24.7763466389792,-12.078023581430008,0.9524621006833838,0.93680953070491,0.9682116332582974,-0.04991054161893494,-0.06745284630862133,-0.03283204379059776,-0.3246376984344323,-0.4387397144609389,-0.2135524637751987,-20.22664787753472,-27.335807754575637,-13.305449456398671,-0.03017021293699356,-0.04107935090532272,-0.0197001852932471,-1.8797640459186025,-2.5594611155964313,-1.2274258749686668,0.9423851955473126,0.9281491350742906,0.9710592377126176,-0.06113721302596041,-0.07741306026208632,-0.02980329228477741,-0.2631890031414947,-0.33325474211360473,-0.12829990767545207,-44.60830561720249,-56.483854595526225,-21.745747063635942,0.93680953070491,-0.06745284630862133,-0.29037711240589575,0.9212543270744208,-0.08547658405648699,-0.3679673285109415,0.9682116332582974,-0.03283204379059776,-0.14133835104122466,-49.21645972981284,-62.367343815413825,-23.95565271885164,-0.02718810926440107,-0.03471258639733682,-0.01303844336577259,-4.608154112610351,-5.883489219887596,-2.2099056552156933,0.0737
32003003656,32003003656,Census Tract 36.56; Clark County; Nevada,3067,1853,520,North Las Vegas city,Nevada,73716,0.17356991146844922,0.11750816846115072,32003,3067,1853,520,0.01109,0.007296424454,0.004052580321,0.9704137954248752,0.9554988873836424,0.9778404004574772,-0.03048823575531626,-0.04657369380953548,-0.02266177541054312,-1.0369972773926448,-1.5841124447545445,-0.7707956468920655,-33.811453452645736,-51.65022643477484,-25.13190893029232,0.9675037522888158,0.9511591809799548,0.9756516295930556,-0.03358772266702645,-0.05134873320544061,-0.02495600854692362,-1.1424202187052506,-1.7465260029786478,-0.8488294673867697,-37.248784437732326,-56.94574512483364,-33.811453452645736,-0.10542294131260577,-0.1624135582241033,-0.0780338204947042,-3.4373309850865916,-5.295518690058797,-2.5443045482459796,0.981499269059436,0.9752833309461884,0.98769046165755,-0.01884945972327943,-0.02534306520940159,-0.01246295152207088,-0.1415487234902901,-0.19031200800368953,-0.09358967868409444,-7.638894953604431,-10.270480734144064,-5.050711207992144,0.9796681266152328,0.9728455164095198,0.9864678726407208,-0.02075383778689837,-0.02791243124674024,-0.01371775780497995,-0.15584951979456074,-0.20960648583508468,-0.10301256030409207,-8.410659460041055,-11.3117369581805,-5.559231532870593,-0.01430079630427064,-0.01929447783139515,-0.00942288161999765,-0.7717645064366239,-1.0412562240364356,-0.5085203248784489,0.9752833309461884,0.9690422890836374,0.98769046165755,-0.02534306520940159,-0.03194670786311848,-0.01246295152207088,-0.09615515558126111,-0.12121030504817092,-0.04728619181242034,-18.491376073319444,-23.309674047725174,-9.09349842546545,0.9728455164095198,-0.02791243124674024,-0.1059036918780408,0.9659997257577536,-0.03519698125750061,-0.13354229967218773,0.9864678726407208,-0.01371775780497995,-0.05204710342119867,-20.366094591930924,-25.681211475420714,-10.009058350230513,-0.00974853629677968,-0.01233199462401681,-0.00476091160877833,-1.874718518611478,-2.3715374276955403,-0.915559924765064,0.3666
32003003427,32003003427,Census Tract 34.27; Clark County; Nevada,2830,1386,626,North Las Vegas city,Nevada,53614,0.22838579357938732,0.13846713775100877,32003,2830,1386,626,0.01109,0.007296424454,0.004052580321,0.9489400618689744,0.923634149270822,0.9616494466989892,-0.05380733745233716,-0.08267976101735346,-0.03987997230451803,-1.688727143740366,-2.594879495601333,-1.251620966785607,-59.67233723464191,-91.69185496824498,-44.2268892857105,0.9439797108778596,0.9163259372535398,0.9578962314576672,-0.05934480209330359,-0.09131473785108872,-0.04395441506045166,-1.8625188102577053,-2.8658856530350643,-1.379496130347757,-65.81338552147368,-101.2680442768574,-59.67233723464191,-0.17379166651733935,-0.27100615743373124,-0.12787516356215,-6.141048286831779,-9.576189308612411,-4.518557016330389,0.9679375134217904,0.9572653039412607,0.9786174143732744,-0.03312454175359346,-0.04464247882252872,-0.02184979064614286,-0.18605645434911944,-0.25075128238337907,-0.1227275717844724,-13.423986605275571,-18.091723115683916,-8.854803159052842,0.9647883572168874,0.9530935928580376,0.976504465604077,-0.03649675342754673,-0.04921490134175013,-0.02406085709130719,-0.20499775026311917,-0.2764340141790608,-0.13514685855311004,-14.79060247208652,-19.944734067753306,-9.750855595462484,-0.01894129591399973,-0.02568273179568175,-0.01241928676863764,-1.3666158668109476,-1.853010952069391,-0.8960524364096422,0.9572653039412607,0.9466008604278584,0.9786174143732744,-0.04464247882252872,-0.0564114631672799,-0.02184979064614286,-0.20390727682909016,-0.257662839066628,-0.09980026708759604,-32.57304741678756,-41.16019793396614,-15.942534678529722,0.9530935928580376,-0.04921490134175013,-0.22479209884161552,0.9414203553751466,-0.06222474826509358,-0.28421537747827474,0.976504465604077,-0.02406085709130719,-0.1098994495168234,-35.9092809651143,-45.40181748854229,-17.555822606521314,-0.02088482201252536,-0.02655253841164673,-0.01009918242922736,-3.3362335483267356,-4.241619554576155,-1.613287927991591,0.9889
32003003613,32003003613,Census Tract 36.13; Clark County; Nevada,5259,3566,1352,North Las Vegas city,Nevada,82892,0.2020202213060142,0.13160379546934306,32003,5259,3566,1352,0.01109,0.007296424454,0.004052580321,0.9592086195228634,0.9388257152089466,0.9694033005091032,-0.04252607790099649,-0.06516042732962242,-0.03156240490911102,-2.480219098426067,-3.8003066424507104,-1.8407923634546943,-47.16142039220511,-72.26291390855125,-35.002707044204115,0.9552221401473446,0.9329180040497356,0.9663955988593926,-0.04687690744453254,-0.0719055647538861,-0.03477292444240187,-2.7339695278213343,-4.1936986383012185,-2.028037278936339,-51.98649035598658,-79.74327131205968,-47.16142039220511,-0.2537504293952675,-0.3933919958505081,-0.18724491548164424,-4.82506996378147,-7.4803574035084255,-3.560466162419552,0.974436952829528,0.9658897571719224,0.982970955963038,-0.02623365944430061,-0.03531484061695699,-0.0173240561520744,-0.3791157668340377,-0.510352469488513,-0.2503586221630435,-10.631401201178846,-14.31162281235314,-7.020712904179571,0.9719168679526956,0.9625433915352354,0.9812840830644496,-0.02889458242088161,-0.03891420251197419,-0.01907288343769157,-0.4175700990210777,-0.5623686530423146,-0.2756318021726698,-11.709761610237738,-15.77029313074354,-7.729439208431571,-0.03845433218704003,-0.05201618355380166,-0.0252731800096263,-1.0783604090588903,-1.4586703183904002,-0.7087263042519997,0.9658897571719224,0.957329210848865,0.982970955963038,-0.03531484061695699,-0.04457274328159143,-0.0173240561520744,-0.3483726341333479,-0.4396996762913751,-0.17089775771702842,-25.767206666667747,-32.52216540616679,-12.64036669504648,0.9625433915352354,-0.03891420251197419,-0.3838794964796061,0.9531635843368476,-0.04913785674652933,-0.4847334517555744,0.9812840830644496,-0.01907288343769157,-0.18814952942238303,-28.39345388162767,-35.85306595825254,-13.916385312306437,-0.03550686234625822,-0.04503377546419934,-0.0172517717053546,-2.6262472149599274,-3.33090055208575,-1.276018617259956,0.8002
32003003306,32003003306,Census Tract 33.06; Clark County; Nevada,2434,1937,1041,North Las Vegas city,Nevada,83963,0.29343972414661745,0.18431354153718127,32003,2434,1937,1041,0.01109,0.007296424454,0.004052580321,0.924071385221728,0.8871939960532177,0.9427819936201344,-0.08216747752669913,-0.1271491967355646,-0.06069060160998355,-2.217951650926841,-3.432145896434899,-1.6382250506943823,-91.12373257710934,-141.00845917974112,-67.30587718547174,0.9168031025219276,0.8766383255301936,0.937243435277384,-0.09074674512904216,-0.14072128821791685,-0.06695866021621444,-2.4495323360729424,-3.798498176143522,-1.807419132735889,-100.63814034810773,-156.05990863366975,-91.12373257710934,-0.2315806851461013,-0.36635227970862294,-0.16919408204150677,-9.51440777099841,-15.051449453928637,-6.9512769943100565,0.9520857521625185,0.9363134638205424,0.967957867701754,-0.05032555915121271,-0.068018391959879,-0.0331028171446391,-0.395047993967502,-0.5339340436518122,-0.25985208566426005,-20.394837065952608,-27.56499967226702,-13.415182533002584,0.9474224525105494,0.930172284856092,0.964810674104056,-0.05549535727185567,-0.0750696578265725,-0.03647277838071338,-0.43563012382800553,-0.5892854094895759,-0.28630576940892055,-22.489939278678655,-30.422581801217135,-14.780886391787329,-0.04058212986050352,-0.05535136583776368,-0.0264536837446605,-2.095102212726047,-2.8575821289501127,-1.3657038587847448,0.9363134638205424,0.9206414048775764,0.967957867701754,-0.068018391959879,-0.08619924620159401,-0.0331028171446391,-0.5166389918129486,-0.6547330857056459,-0.251435024895363,-49.62910584178181,-62.894628790167715,-24.153220451043516,0.930172284856092,-0.0750696578265725,-0.570197430691104,0.9130604959984684,-0.095217682051242,-0.7232333173465261,0.964810674104056,-0.03647277838071338,-0.2770318278377364,-54.77400871192162,-69.4748623771879,-26.612087208235963,-0.05355843887815537,-0.06850023164088015,-0.02559680294237337,-5.144902870139805,-6.580233587020187,-2.4588667571924474,0.2446
32003003621,32003003621,Census Tract 36.21; Clark County; Nevada,906,874,805,North Las Vegas city,Nevada,72105,0.2316123380724046,0.19646048277841183,32003,906,874,805,0.01109,0.007296424454,0.004052580321,0.9476909979068806,0.9217920109512924,0.9607048212249985,-0.0551962635591683,-0.08484342250698898,-0.04090244777255956,-0.5545866659612858,-0.852467681375872,-0.41096898009270305,-61.21265628711764,-94.09135556025078,-45.36081457976855,0.9426130126008316,0.9143158191123638,0.9568612497364806,-0.0608807502464112,-0.09371398711095266,-0.04508360044405585,-0.6117017733308264,-0.9415950340567812,-0.4529792788056689,-67.51675202327003,-103.9288117060465,-61.21265628711764,-0.05711510736954062,-0.08912735268090921,-0.04201029871296585,-6.3040957361523855,-9.837456145795718,-4.636898312689388,0.9671451133514778,0.9562151701634256,0.9780859661330386,-0.03397100000295628,-0.04578972516101284,-0.02240501819446483,-0.12032376012849096,-0.1621851551659878,-0.07935757071239172,-13.767020609667158,-18.55665390915192,-9.079813582653514,0.9639195885658524,0.9519435428773464,0.9759211505859786,-0.03743093496816369,-0.05048246556449971,-0.02467294555463171,-0.13257869477208598,-0.178806631442968,-0.0873904678202135,-15.169187044861095,-20.45842465022517,-9.998909361580491,-0.01225493464359502,-0.01662147627698018,-0.00803289710782177,-1.4021664351939382,-1.901770741073248,-0.9190957789269768,0.9562151701634256,0.9452962391654156,0.9780859661330386,-0.04578972516101284,-0.05786943665710677,-0.02240501819446483,-0.26895152267743633,-0.3399031780751149,-0.13159860073035856,-33.41012704067532,-42.22399727641179,-16.347652264640814,0.9519435428773464,-0.05048246556449971,-0.296514904475638,0.93999322422407106,-0.06383745566406851,-0.3749570639337025,0.9759211505859786,-0.02467294555463171,-0.14491954805410545,-36.83414962430285,-46.578517258845025,-18.002428329702543,-0.02756338179820167,-0.0350538858585876,-0.01332094732374689,-3.4240225836275364,-4.354519982433242,-1.6547760650617254,0.1724
