geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
22033003702,22033003702,Census Tract 37.02; East Baton Rouge Parish; Louisiana,2536,1534,727,Baton Rouge city,Louisiana,82864,0.6615101618062975,0.20585591007991644,22033,2536,1534,727,0.0126,0.00721975350599999,0.003708017999,0.7951538607782731,0.7064967482153506,0.842794986888637,-0.25761824135674766,-0.4154346817958535,-0.18652817773836067,-8.231830237016972,-13.274633648231983,-5.960246780180482,-324.59898410950206,-523.4476990627754,-235.02550395033444,0.777134678500189,0.6823719780345631,0.8285031005510503,-0.2867782479221287,-0.465476356283418,-0.2069960864779921,-9.163597422804532,-14.873645298137824,-6.6142701488831674,-361.3405923818822,-586.5002089171066,-324.59898410950206,-0.9317671857875602,-1.5990116499058402,-0.6540233687026857,-36.741608272380134,-63.052509854331234,-25.78956501193555,0.8671647582311754,0.8261190620734398,0.9097972145512008,-0.153183395090662,-0.21047927097837948,-0.09914603387008172,-0.8713224099450539,-1.197227059263288,-0.5639525166356606,-56.800678614410295,-78.04609252042295,-36.76352781197266,0.8548930407037664,0.8104885944109402,0.9012371035479468,-0.1697369757236279,-0.23382365513335307,-0.10958591924727484,-0.9654808254952448,-1.330012241681762,-0.6233356245829824,-62.93877610790383,-86.7022321826442,-40.63465610058556,-0.09415841555019078,-0.13278518241847403,-0.05938310794732182,-6.1380974934935315,-8.656139662221255,-3.871128288612896,0.8261190620734398,0.7866166777158838,0.9097972145512008,-0.21047927097837948,-0.27126722370509865,-0.09914603387008172,-1.1047553464843705,-1.4238167697994504,-0.520393815939929,-151.96084545864792,-195.8482489407772,-71.58099256395171,0.8104885944109402,-0.23382365513335307,-1.227284434910571,0.7679615297052528,-0.3021485599464919,-1.5859055168797518,0.9012371035479468,-0.10958591924727484,-0.5751902770523528,-168.81491539347607,-218.14381250065364,-79.11833246937454,-0.12252908842620049,-0.1620887470803014,-0.05479646111242386,-16.854069934828125,-22.295563559876395,-7.537339905422815,0.8818
22033001102,22033001102,Census Tract 11.02; East Baton Rouge Parish; Louisiana,2282,1299,539,Baton Rouge city,Louisiana,69662,0.4892244891427905,0.2649137870212059,22033,2282,1299,539,0.0126,0.00721975350599999,0.003708017999,0.8530908765180519,0.7859719108474864,0.8882032342927817,-0.17220805839767925,-0.27231009937967693,-0.12586845148817183,-4.951532744720151,-7.829786749483727,-3.6191207593297023,-216.98215358107583,-343.110725218393,-158.59424887509653,0.8396433005003717,0.7672691347268988,0.8777353414616076,-0.19098193173704395,-0.3033236380034226,-0.13929558576825324,-5.491341679621572,-8.721525228240012,-4.005193836711739,-240.63723398867535,-382.1877838843125,-216.98215358107583,-0.539808934901421,-0.8917384787562845,-0.3860730773820369,-23.65508040759952,-39.07705866591957,-16.91818919290258,0.9059278798328928,0.8759838131481928,0.9365726004250432,-0.10384062822358398,-0.1415736055739502,-0.06772288613415717,-0.5001707511061912,-0.6819197634693428,-0.3262018672678573,-38.50429184805167,-52.49574776515342,-25.111768072968236,0.8970217795034733,0.8644615659323538,0.9304554694254834,-0.1148001340095979,-0.1567894275570979,-0.07474245985942496,-0.5529595711905662,-0.7552100472455787,-0.3600131559963193,-42.56809631952011,-58.13780194346257,-27.714638644828273,-0.05278882008437491,-0.07329028377623592,-0.03381128872846195,-4.063804471468431,-5.642054178309155,-2.6028705718600427,0.8759838131481928,0.8467314293508484,0.9365726004250432,-0.1415736055739502,-0.18101202498961896,-0.06772288613415717,-0.550926202472578,-0.7043987269033121,-0.26354003154129724,-102.21265351995882,-130.68622020469613,-48.894254460351995,0.8644615659323538,-0.1567894275570979,-0.6101377694075998,0.832760751525004,-0.20082508471819427,-0.7815002015134552,0.9304554694254834,-0.07474245985942496,-0.29085633163664254,-113.19810193090906,-144.990760948693,-53.96221366171475,-0.05921156693502183,-0.07710147461014316,-0.0273163000953453,-10.985448410950246,-14.304540743996876,-5.067959201362765,0.9963
22033001103,22033001103,Census Tract 11.03; East Baton Rouge Parish; Louisiana,1590,1151,388,Baton Rouge city,Louisiana,6402,0.5291362273832972,0.24370563814033544,22033,1590,1151,388,0.0126,0.00721975350599999,0.003708017999,0.8393042810003247,0.7667996124721546,0.8774708935895781,-0.19146300410638928,-0.30412168151208324,-0.13963894108119876,-3.835769824267403,-6.0927737674130755,-2.7975265456207357,-241.24338517405047,-383.1933187052249,-175.94506576231043,0.8247292206227755,0.7467067430503598,0.8660759750356407,-0.21251918204725753,-0.33921383368645636,-0.15463311398153962,-4.257609293134757,-6.795809944074466,-3.0979198055061645,-267.77416937954445,-427.4094304449349,-241.24338517405047,-0.4218394688673542,-0.7030361766613904,-0.30039325988542886,-26.530784205493973,-44.21611173971009,-18.89265785442949,0.8967965583709164,0.8641706892487457,0.9303005124694294,-0.11508010447381586,-0.15717879863448678,-0.07492147601376394,-0.49115368262178183,-0.6708279083719525,-0.31975951898785665,-42.67190987157097,-58.28218143978735,-27.781018157068345,0.8870810996982104,0.8516467336880202,0.92360353446179,-0.12729264589247277,-0.17419577912257375,-0.08271564874719596,-0.5432759388481755,-0.743455168071118,-0.35302449262095265,-47.20034221096225,-64.59210843363319,-30.67111143535644,-0.05212225622639366,-0.0726272596991655,-0.03326497363309599,-4.528432339391282,-6.3099269938458304,-2.890093278288097,0.8641706892487457,0.832408679840654,0.9303005124694294,-0.15717879863448678,-0.2013329800830856,-0.07492147601376394,-0.4402993668139591,-0.5639869016653747,-0.209874860580526,-113.4792182510204,-145.35744888282855,-54.091458912506695,0.8516467336880202,-0.17419577912257375,-0.4879684277756341,0.817278849961677,-0.22357259097906543,-0.6262859310558453,0.92360353446179,-0.08271564874719596,-0.2317083988769294,-125.76505870506034,-161.41389975666115,-59.71865950436325,-0.047669060961675,-0.0622990293904706,-0.02183353829640341,-12.285840454039947,-16.05645087383263,-5.627200591856551,0.9243
22033003911,22033003911,Census Tract 39.11; East Baton Rouge Parish; Louisiana,2740,1684,419,Baton Rouge city,Louisiana,68652,0.6488872415413326,0.20475014485480067,22033,2740,1684,419,0.0126,0.00721975350599999,0.003708017999,0.7992618061109057,0.7120364346196723,0.8460416374372106,-0.251154493251539,-0.4044225146064904,-0.18197492386917596,-8.670857725016132,-13.962282894274471,-6.282502271659431,-316.45466149693914,-509.5723684041779,-229.2884040751617,0.7815521570886642,0.6882598548694198,0.8320145301972947,-0.27950513721959275,-0.45293960257165544,-0.20190208668936485,-9.64963535736922,-15.637286839183831,-6.970467640863633,-352.1764728966869,-570.7038992402859,-316.45466149693914,-0.978777632353088,-1.67500394490936,-0.6879653692042016,-35.72181139974774,-61.13153083610803,-25.108225153438013,0.8699476399311619,0.8296741327840337,0.911732719644606,-0.14949446851666734,-0.2052924883224033,-0.09681267157967167,-0.9334886551380884,-1.2819083591221032,-0.6045275888128081,-55.43281800107413,-76.12282417589687,-35.89831287486984,0.857911374077764,0.8143260071080046,0.9033463514607742,-0.16562156676728784,-0.2280094105693585,-0.10699511697028503,-1.0341911320031312,-1.4237596891920343,-0.6681098560900814,-61.41277505956836,-84.54629983325621,-39.67398195309272,-0.10070247686504286,-0.14185133006993134,-0.06358226727727334,-5.979957058494231,-8.423475657359342,-3.7756690782228826,0.8296741327840337,0.7908724119703275,0.911732719644606,-0.2052924883224033,-0.2644264547155789,-0.09681267157967167,-0.6210255270125556,-0.7999103120515074,-0.29286575890121314,-148.2161162321135,-190.9093823511951,-69.89636250625612,0.8143260071080046,-0.2280094105693585,-0.689745959629471,0.7725330512999256,-0.2944429993219325,-0.890712662325433,0.9033463514607742,-0.10699511697028503,-0.32366843739498896,-164.61717413591194,-212.58058766716775,-77.247837087109545,-0.0687204326169154,-0.09080235027392558,-0.03080267849377582,-16.401057903798424,-21.671205315972692,-7.351474580853419,0.1191
22033003604,22033003604,Census Tract 36.04; East Baton Rouge Parish; Louisiana,3450,2166,751,Baton Rouge city,Louisiana,89343,0.6216810141746334,0.2528448382587854,22033,3450,2166,751,0.0126,0.00721975350599999,0.003708017999,0.8081879832206929,0.7241242874064482,0.8530817460321539,-0.23733589308631037,-0.3809784002434707,-0.17222060447453122,-10.31699127246191,-16.56113105858367,-7.486429676507872,-299.04322528875105,-480.032784306773,-216.99796163790936,0.7911587353692439,0.7011233412442252,0.8396334152909933,-0.2639688539029873,-0.4262825685212296,-0.19099595345836504,-11.474726079162858,-18.530503253617848,-8.30259409683513,-332.600755917764,-537.1160363367492,-299.04322528875105,-1.1577348067009474,-1.969372195034179,-0.8161644203272571,-33.557530629012966,-57.0832520299762,-23.656939719630643,0.8759760002203183,0.8373884966153746,0.9159183336492756,-0.14158378739655905,-0.1941888431019555,-0.09180039667479892,-1.137139672583544,-1.5596407012749645,-0.7373010352197805,-52.499523203303035,-72.0055725427038,-34.039752318549425,0.8644530847594978,0.8226586900117129,0.907909222085018,-0.15680077684980806,-0.21557094350484787,-0.10143170228351128,-1.2593559427000427,-1.7313724729586226,-0.8146555113771925,-58.14201028162708,-79.9340938577388,-37.611057773646934,-0.12221627011649884,-0.17173177168365816,-0.07735447615741198,-5.642487078324046,-7.928521315035003,-3.571305455097506,0.8373884966153746,0.8001232649704311,0.9159183336492756,-0.1941888431019555,-0.24980742815540485,-0.09180039667479892,-1.0528986811893817,-1.3544645894926204,-0.4977449530445478,-140.1995580811427,-180.3548055249827,-66.27762357450703,0.8226586900117129,-0.21557094350484787,-1.1688331754458008,0.7824788151950268,-0.27798987088328736,-1.507270777051518,0.907909222085018,-0.10143170228351128,-0.5499662280238775,-155.63690751608533,-200.70183449421012,-73.23118881809287,-0.11593449425641912,-0.15280618755889752,-0.05222127497932971,-15.437349434942623,-20.347028969227367,-6.953565243585848,0.9291
22033004900,22033004900,Census Tract 49; East Baton Rouge Parish; Louisiana,2635,1977,709,Baton Rouge city,Louisiana,32705,0.7613943469859722,0.1478067075189611,22033,2635,1977,709,0.0126,0.00721975350599999,0.003708017999,0.7633837966917665,0.6641545355207062,0.8175399765395016,-0.3099570679043017,-0.5056736746004246,-0.2231817754439588,-10.29088461149072,-16.788871670408696,-7.409858126514876,-390.54590555942013,-637.1488299965349,-281.2090370593881,0.7430486188833098,0.6375232929840882,0.8012349740293083,-0.34580695608162154,-0.5685701385423086,-0.2480733273176129,-11.481136748865916,-18.87709716974319,-8.236282540272066,-435.7167646628431,-716.398374563309,-390.54590555942013,-1.1902521373751949,-2.088225499334495,-0.8264244137571906,-45.17085910342296,-79.249544566774,-31.363355360804196,0.8454556521034163,0.7985199690768677,0.8946259001213247,-0.18279415071871777,-0.252316834550868,-0.1177856575182822,-1.340018509931379,-1.8496720345594448,-0.8634573954273379,-67.78040009769241,-93.55953639653237,-43.675133810184015,0.8313806552872253,0.780754254377196,0.8847195291139689,-0.20281846064185863,-0.2808127453595437,-0.1303017138114748,-1.4868117516194117,-2.0585684778583224,-0.9552094949243805,-75.20545025894849,-104.1258714141792,-48.316110011349544,-0.14679324168803265,-0.2088964432988776,-0.09175209949704256,-7.425050161256077,-10.566335017646816,-4.640976201165531,0.7985199690768677,0.7537390001459462,0.8946259001213247,-0.252316834550868,-0.32671919564513763,-0.1177856575182822,-1.2915607337678587,-1.6724119292896658,-0.6029218404013104,-182.1665350871451,-235.8832058236482,-85.03834138241331,0.780754254377196,-0.2808127453595437,-1.437425751212887,0.7327285031773425,-0.36476197618037753,-1.867145513476092,0.8847195291139689,-0.1303017138114748,-0.6669890948858964,-202.73988028390505,-263.3491556383769,-94.07462551282038,-0.14586501744502822,-0.1947335841864264,-0.06406725448458606,-20.573345196759977,-27.46594981472869,-9.03628413040706,0.1529
22033001900,22033001900,Census Tract 19; East Baton Rouge Parish; Louisiana,2456,1310,528,Baton Rouge city,Louisiana,65452,0.6844613078606218,0.20522857712271209,22033,2456,1310,528,0.0126,0.00721975350599999,0.003708017999,0.7877387630445072,0.6965346113013798,0.8369237745863213,-0.26945638187859505,-0.4356788360188398,-0.1948519451419394,-8.33848941106225,-13.482342987904609,-6.029810353584399,-339.5150411670297,-548.9553333837381,-245.51345087884363,0.769166637360323,0.671795316634973,0.8221565017111345,-0.30010839189784183,-0.48854863265347886,-0.21631343657652052,-9.287034252313854,-15.118430566641496,-6.693949082922373,-378.1365737912807,-615.5712771433833,-339.5150411670297,-0.9485448412516037,-1.6360875787368876,-0.6641387293379735,-38.62153262425096,-66.61594375964526,-27.04147920757221,0.8621276770802455,0.8196941720356251,0.9062885768360264,-0.15992100310093807,-0.21996719522429217,-0.10340130677927405,-0.7768168448705013,-1.0684914379964012,-0.5022722177215462,-59.298995791641325,-81.56423190812222,-38.34139066576689,0.8494322513757858,0.8035576352410166,0.8974146534471197,-0.17725692470511523,-0.24446580574156704,-0.11431209214027524,-0.8610261461026811,-1.1874935262569963,-0.555271396658928,-65.7271867253955,-90.64836078297682,-42.3871295159487,-0.08420930123217985,-0.11900208826059512,-0.05299917893738182,-6.428190933754186,-9.084128874854589,-4.045738850181818,0.8196941720356251,0.7789374361611235,0.9062885768360264,-0.21996719522429217,-0.28380015335807995,-0.10340130677927405,-0.8385215144727007,-1.081854656367057,-0.3941688680923726,-158.81089289255698,-204.8967152210335,-74.65319471446452,0.8035576352410166,-0.24446580574156704,-0.9319109490766908,0.7597187315353315,-0.3162766146085131,-1.205655896114009,0.8974146534471197,-0.11431209214027524,-0.4357611075881961,-176.49828580997934,-228.3439197185623,-82.53051280079471,-0.09338943460399018,-0.1238012397469519,-0.04159223949582341,-17.687392917422383,-23.44720449752877,-7.877318086330192,0.0387
22033004021,22033004021,Census Tract 40.21; East Baton Rouge Parish; Louisiana,3650,2395,427,Baton Rouge city,Louisiana,162991,0.6711600632965967,0.23182326782704837,22033,3650,2395,427,0.0126,0.00721975350599999,0.003708017999,0.792027686766022,0.7022908847500753,0.8403214105274266,-0.26258212523246865,-0.42391140439743946,-0.19002085091744997,-12.076151939441234,-19.49568548823824,-8.739058933693524,-330.8534777929105,-534.1283695407737,-239.42627215598696,0.7737744758548062,0.67790484022317,0.825828700274224,-0.2923662271171162,-0.4751332940340041,-0.21090487611769956,-13.445922785116174,-21.85138019262385,-9.699515252653004,-368.3814461675664,-598.6679504828453,-330.8534777929105,-1.369770845674941,-2.355694704385609,-0.96045631895948,-37.52796837465591,-64.53958094207148,-26.31387175231452,0.8650433215181428,0.823411578344367,0.908320341807916,-0.15601146800949753,-0.21445948332509393,-0.10093317739598942,-1.3854915287739626,-1.904551000020524,-0.8963575821610099,-57.849333142962955,-79.52196242256886,-37.42620384805887,0.8525927656891396,0.8075671907974271,0.8996279593905725,-0.17289289827801096,-0.23828705697238187,-0.11157061045259388,-1.535410499020367,-2.116156607356681,-0.9908254669637372,-64.10899787141408,-88.35726961823303,-41.37058317176356,-0.14991897024640433,-0.21160560733615696,-0.0944678848027274,-6.25966472845112,-8.835307195664173,-3.944379323704693,0.823411578344367,0.7833787287654508,0.908320341807916,-0.21445948332509393,-0.2765217681822035,-0.10093317739598942,-0.6611431470315632,-0.8524709152711202,-0.311160306407729,-154.83446066312953,-199.64190053187824,-72.87126613764146,0.8075671907974271,-0.23828705697238187,-0.7345996190096012,0.7644849715912313,-0.30807018732959235,-0.9497294780335668,0.8996279593905725,-0.11157061045259388,-0.34395375465417516,-172.03738150107756,-222.4190815066901,-80.55123059816749,-0.07345647197803806,-0.0972585627624466,-0.03279344824644614,-17.202920837948025,-22.777180974811852,-7.679964460526029,0.3236
22033003806,22033003806,Census Tract 38.06; East Baton Rouge Parish; Louisiana,2385,1148,613,Baton Rouge city,Louisiana,145020,0.6613863422343983,0.23020748614980724,22033,2385,1148,613,0.0126,0.00721975350599999,0.003708017999,0.7951940533380221,0.7065508777318141,0.8428267730461158,-0.2575546758709459,-0.4153262440352816,-0.18648342931232967,-7.739775564597795,-12.48096895950425,-5.604013534264819,-324.5188915973918,-523.311067484455,-234.96912093353535,0.7771778885300056,0.6824294875241506,0.8285374724660544,-0.2867067048078937,-0.46535285810698634,-0.20694601419004685,-8.615823186182013,-13.984318738973048,-6.218934672425099,-361.250448057946,-586.3446012148029,-324.5188915973918,-0.8760476215842177,-1.5033497794687989,-0.6149211381602795,-36.7315564605542,-63.03353373034796,-25.78285694592367,0.867192012535172,0.826153860055671,0.9098161801584924,-0.15314715258570435,-0.2104282850322992,-0.09912312158022646,-0.651917513229333,-0.8957521049214409,-0.4219477661391537,-56.78723982833912,-78.02718683984676,-36.755031893654504,0.8549225962251704,0.8105261480412104,0.9012577694492896,-0.1696965367571346,-0.23376648910919037,-0.10956047636742858,-0.7223650089376064,-0.9950982808585428,-0.4663775466651563,-62.92378126634202,-86.68103491799152,-40.62522183494393,-0.07044749570827336,-0.09934617593710192,-0.0444297805260026,-6.136541438002904,-8.653848078144767,-3.8701899412894254,0.826153860055671,0.7866583112509519,0.9098161801584924,-0.2104282850322992,-0.27119994246268125,-0.09912312158022646,-0.9312943337062112,-1.20025199881365,-0.43869008129191106,-151.92403486235094,-195.7996735421941,-71.56445045545041,0.8105261480412104,-0.23376648910919037,-1.0345824311801408,0.7680062406078741,-0.3020727529616213,-1.3368860709814447,0.9012577694492896,-0.10956047636742858,-0.4848827752575096,-168.7736429331388,-218.0890817261737,-79.09996333727726,-0.10328809747392964,-0.13663407216779477,-0.04619269396559855,-16.84960807078787,-22.28940818397957,-7.535512881826844,0.5095
22033004018,22033004018,Census Tract 40.18; East Baton Rouge Parish; Louisiana,1432,907,483,Baton Rouge city,Louisiana,69223,0.564215384065777,0.2501518049080507,22033,1432,907,483,0.0126,0.00721975350599999,0.003708017999,0.827371079821762,0.7503352719955899,0.8681451741268326,-0.20864751547205032,-0.33273756055796544,-0.15188107911304702,-3.764668851165298,-6.0036503526594815,-2.74042068665253,-262.89586949478337,-419.2493263030364,-191.37015968243924,0.8118398587895009,0.7290895920670635,0.8559562964358376,-0.23177002111112951,-0.3715735499184269,-0.16828394646310066,-4.181872844912332,-6.70437587588816,-3.0363809028230175,-292.0302266000232,-468.18267289721786,-262.89586949478337,-0.4172039937470342,-0.7007255232286784,-0.29596021617048773,-29.13435710523982,-48.93334659418145,-20.667612861067585,0.8888469015688143,0.853919531077283,0.9248225514544606,-0.12505314271220447,-0.171070532534167,-0.08128851143098587,-0.4205752687355915,-0.5753396806578323,-0.27338727199269763,-46.36993040083699,-63.43326137352064,-30.141926349801285,0.8784350562987305,0.8405404954600963,0.9176229195623096,-0.13838808325054905,-0.18971067473985112,-0.08977225686231008,-0.46542297171091274,-0.638029691059787,-0.3019195698404614,-51.314550354014635,-70.34505965378027,-33.2877144256297,-0.04484770297532126,-0.06269001040195477,-0.02853229784776378,-4.944619953177647,-6.911798280259622,-3.145788075828422,0.853919531077283,0.8200203382526412,0.9248225514544606,-0.171070532534167,-0.21948194861955805,-0.08128851143098587,-0.5965470582087934,-0.7653644893680369,-0.2834644964388671,-123.50870770368392,-158.4605568049766,-58.68830154013812,0.8405404954600963,-0.18971067473985112,-0.6615478612849955,0.8039093620612777,-0.24392132644895773,-0.85058804442811,0.9176229195623096,-0.08977225686231008,-0.3130485124858035,-136.96643090786657,-176.1051851818033,-64.81335662231957,-0.06500080307620215,-0.08522355506007306,-0.02958401604693639,-13.45772320418264,-17.64462837682672,-6.125055082181447,0.8073
22033005000,22033005000,Census Tract 50; East Baton Rouge Parish; Louisiana,2299,1743,794,Baton Rouge city,Louisiana,67459,0.7394192190339001,0.16869135802711263,22033,2299,1743,794,0.0126,0.00721975350599999,0.003708017999,0.7702626806915276,0.6732468519322098,0.823030494099564,-0.298258405953432,-0.4853392884497163,-0.2150218092393398,-8.639770548615447,-14.059017304238312,-6.228622756959652,-375.80559150132433,-611.5275034466425,-270.92747964156814,0.7504171354889173,0.6471303441155505,0.8071560739022301,-0.3325921713507683,-0.545283742437894,-0.23891776613345397,-9.634330464386244,-15.795452280695452,-6.920826498694215,-419.066135901968,-687.0575154717465,-375.80559150132433,-0.9945599157707984,-1.73643497645714,-0.6922037417345628,-43.260544400643695,-75.53001202510396,-30.108905686583853,0.8501846746074287,0.8045117300335127,0.8979418260488501,-0.17621503876407582,-0.2429899561046102,-0.1136578907346696,-1.138891077257411,-1.5704624010055157,-0.7345795144699203,-65.34085354316758,-90.10111308121144,-42.14455045725303,0.83649740753814,0.7872009666047115,0.8883273256823727,-0.1954609673484316,-0.2703236434186752,-0.1257111777258967,-1.263278964307178,-1.747122082318023,-0.8124808167776658,-72.47727850299357,-100.23649353517057,-46.613930968311294,-0.124387887049767,-0.1766596813125072,-0.0779013023077455,-7.136424959825989,-10.135380453959105,-4.469380511058262,0.8045117300335127,0.7608523314696211,0.8979418260488501,-0.2429899561046102,-0.31431548362144635,-0.1136578907346696,-1.392936104482182,-1.801808570003622,-0.6515420723622595,-175.43275875090453,-226.92803148660224,-82.05819551161957,0.7872009666047115,-0.2703236434186752,-1.5496260374273791,0.7403386340639463,-0.35073323745201934,-2.010572771487368,0.8883273256823727,-0.1257111777258967,-0.7206373506071658,-195.1670072326674,-253.2207520764947,-90.76037161299318,-0.15668993294519715,-0.20876420148374608,-0.06909527824490636,-19.73424848176287,-26.29272058989245,-8.702176101373595,0.0453
