geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
12031013729,12031013729,Census Tract 137.29; Duval County; Florida,3835,2362,898,Jacksonville city,Florida,183566,0.7611788689595249,0.14542860066703617,12031,3835,2362,898,0.012255,0.008241179256,0.003436880739,0.763450948737518,0.6642430917527747,0.8175936358192285,-0.30984184596751346,-0.50547293967521,-0.22310149711231592,-14.56192383864275,-23.756179308385047,-10.485307428672344,-379.71118223318774,-619.4570875719699,-273.4108847111432,0.7431205187585462,0.6376167994459718,0.8012928222291719,-0.34567674388885866,-0.5683401078342111,-0.24798322443227547,-16.246089683532787,-26.710805762484167,-11.65469698312625,-423.6268496357963,-696.5008021508257,-379.71118223318774,-1.6841658448900372,-2.9546264540991203,-1.1693895544539077,-43.915667402608534,-77.04371457885581,-30.49255683061036,0.8455018947893042,0.7985785043517228,0.8946583550500683,-0.18272946064679865,-0.2522250405572698,-0.11774510834813184,-1.4833817371653135,-2.0475407604996367,-0.9558444639738496,-62.80193637448407,-86.68673837847743,-40.46758949931624,0.8314306755543928,0.7808172108686584,0.8847548342817372,-0.20274609706119667,-0.2807094747405746,-0.13025661036576455,-1.645875036228835,-2.2787748992720047,-1.0574117401633034,-69.68141558970513,-96.47649869906878,-44.767643529352384,-0.16249329906352128,-0.231234138772368,-0.10156727618945384,-6.879479215221053,-9.789760320591364,-4.300054030036149,0.7985785043517228,0.7538084263345872,0.8946583550500683,-0.2522250405572698,-0.3265970040458762,-0.11774510834813184,-1.866611331331729,-2.417006920423532,-0.8713819728838588,-207.86317720843303,-269.15444548146235,-97.03585444140968,0.7808172108686584,-0.2807094747405746,-2.0774126359748224,0.7328027435439745,-0.36462371191981136,-2.698426575085504,0.8847548342817372,-0.13025661036576455,-0.9639743316222856,-231.33771001946795,-300.492937091927,-107.34680753032134,-0.21080130464309343,-0.2814196546619723,-0.09259235873842696,-23.474532811034905,-31.33849161046462,-10.31095308891169,0.4784
12031010307,12031010307,Census Tract 103.07; Duval County; Florida,1486,1014,267,Jacksonville city,Florida,136968,0.6772069725559441,0.22871104289083768,12031,1486,1014,267,0.012255,0.008241179256,0.003436880739,0.7900750020629609,0.6996681382572946,0.8387750968735768,-0.2657026198638167,-0.42924901867156623,-0.19221469941986563,-4.838691811156576,-7.817023831596586,-3.500408436106214,-325.6185606431074,-526.0446723820044,-235.5591141390453,0.7716762836624463,0.6751205178973692,0.8241572447051514,-0.2958801782191729,-0.481217017539998,-0.2133606862337996,-5.388253213936882,-8.763409421229676,-3.8854965217556887,-362.6011584075964,-589.7314549952677,-325.6185606431074,-0.5495614027803057,-0.9463855896330902,-0.3850880856494747,-36.98259776448895,-63.686782613263134,-25.91440684047609,0.8637166133199159,0.8217195143376529,0.9073961124200922,-0.15778715446521752,-0.21696026752638353,-0.10205453419116642,-0.5498877708917277,-0.7561058964939708,-0.3556597525696861,-54.22956320431239,-74.56665645897148,-35.074926288923685,0.8511545018436606,0.8057419233138464,0.8986210873980761,-0.1748748292277484,-0.24109217984737732,-0.1128160845807244,-0.6094382673610854,-0.8402055402103488,-0.393163724138915,-60.102393230876274,-82.8605069240975,-38.77354281448866,-0.05955049646935773,-0.08409964371637801,-0.03750397156922885,-5.872830026563879,-8.293850465126036,-3.698616525564976,0.8217195143376529,0.7813565319106747,0.9073961124200922,-0.21696026752638353,-0.2798254819149843,-0.10205453419116642,-0.4773982577826095,-0.6157265524810785,-0.22456027261191455,-178.80084561146424,-230.6091956857972,-84.10497101569834,0.8057419233138464,-0.24109217984737732,-0.5304979936483213,0.7623144845751627,-0.3117945680348698,-0.6860711653013941,0.8986210873980761,-0.1128160845807244,-0.24823993278927856,-198.6883871342027,-256.955492622245,-92.97375759898074,-0.05309973586571176,-0.07034461282031557,-0.023679660177364,-19.887541522738488,-26.34629693644778,-8.868786583282398,0.7518
12031002101,12031002101,Census Tract 21.01; Duval County; Florida,2623,1802,726,Jacksonville city,Florida,59726,0.6439802932194317,0.18157525418899015,12031,2623,1802,726,0.012255,0.008241179256,0.003436880739,0.8008644233410999,0.7142016006992793,0.8473070915833565,-0.2486507963834041,-0.4001648820457609,-0.18020964291861105,-7.9928462818870125,-12.863246111101908,-5.792814643316958,-304.7215509678617,-490.40206294708,-220.84691739675785,0.7832761477586059,0.6905623572433077,0.8333835531694571,-0.2766889466270141,-0.4480951495704931,-0.19992768779379033,-8.894128836317574,-14.40395809009831,-6.426648533893538,-339.0823040914058,-549.1406057986393,-304.7215509678617,-0.9012825544305612,-1.540711978996402,-0.6338338905765806,-34.36075312354408,-58.73854285155936,-24.164463994532237,0.8710318475126149,0.831060232690728,0.9124862257084762,-0.14806364756429566,-0.20328221789929088,-0.09590695379930372,-0.9169965314245812,-1.2589794441812514,-0.5939766135726796,-50.88770984598119,-69.86567392792739,-32.96207622489898,0.8590875749260907,0.8158226363711539,0.9041676180067116,-0.1640256816495482,-0.22575662333676116,-0.10598961971736652,-1.0158535441447456,-1.3981692599869218,-0.656421175938074,-56.373670596267786,-77.58985904477923,-36.42736825405516,-0.09885701272016444,-0.13918981580567036,-0.06244456236539442,-5.485960750286596,-7.724185116851851,-3.4652920291561826,0.831060232690728,0.7925329651626295,0.9124862257084762,-0.20328221789929088,-0.26177716758418723,-0.09590695379930372,-1.2162570532146135,-1.566237960875388,-0.5738205250619619,-167.5285197265308,-215.73525631892392,-79.03863981569724,0.8158226363711539,-0.22575662333676116,-1.3507235816331007,0.7743174901987998,-0.2914599149029399,-1.7438326917785378,0.9041676180067116,-0.10598961971736652,-0.634146084595781,-186.05008011475215,-240.19734046536337,-87.34794553660896,-0.13446652841848716,-0.1775947309031498,-0.06032555953381913,-18.521560388221378,-24.46208414643937,-8.309305720911725,0.27
12031016604,12031016604,Census Tract 166.04; Duval County; Florida,2755,2016,884,Jacksonville city,Florida,93361,0.6678142983346801,0.18091736992795304,12031,2755,2016,884,0.012255,0.008241179256,0.003436880739,0.7931101835815669,0.7037462772178283,0.8411782131146492,-0.2608588575727897,-0.4209666642264499,-0.1888087261524259,-8.807253700272753,-14.212897525112124,-6.374659336939433,-319.68252995545384,-515.8946470095144,-231.3850938997979,0.7749378596606097,0.679450341903172,0.8267549756749818,-0.29042604840336245,-0.47177790388471,-0.209548208867539,-9.805516719869736,-15.92841327435512,-7.074876640595508,-355.91712231832076,-578.1638212107122,-319.68252995545384,-0.9982630195969832,-1.7155157492429964,-0.7002173036560748,-36.234592362866906,-62.26917420119769,-25.416236067371138,0.8657782668973256,0.8243492969798714,0.908832123935515,-0.1550301482892178,-0.21307800426791365,-0.10031321920015412,-1.0741653833289653,-1.4763645565662715,-0.6950453750071668,-53.28201306195264,-73.23236887729522,-34.47645709360946,0.8533896035822034,0.8085788905623504,0.9001855480564717,-0.17179772966811666,-0.23673770323699647,-0.11088208665316925,-1.1903437891301625,-1.6402967329398674,-0.7682744319635072,-59.044830810027904,-81.3639252450331,-38.10885079184064,-0.1161784058011972,-0.16393217637359592,-0.07322905695634041,-5.762817748075258,-8.131556367737893,-3.632393698231171,0.8243492969798714,0.784499861765521,0.908832123935515,-0.21307800426791365,-0.274697484011654,-0.10031321920015412,-1.552316401355427,-2.001226786910415,-0.7308021115186036,-175.60140286826098,-226.38312069122347,-82.6699221174891,0.8085788905623504,-0.23673770323699647,-1.7246820985423603,0.7656885601792676,-0.3060140271207318,-2.2293741438795185,0.9001855480564717,-0.11088208665316925,-0.8077984507110741,-195.09978490298195,-252.19164523523963,-91.37991523880928,-0.1723656971869334,-0.22814735696910304,-0.07699633919247051,-19.498382034720972,-25.80852454401618,-8.709993121320192,0.4817
12031013403,12031013403,Census Tract 134.03; Duval County; Florida,2286,1537,732,Jacksonville city,Florida,92473,0.6017418677553418,0.2411684509120429,12031,2286,1537,732,0.012255,0.008241179256,0.003436880739,0.81479312056555675,0.733113455775404,0.8582785373788376,-0.22730540398511115,-0.3640453494913878,-0.16512292507508852,-6.36794498126461,-10.198704982826763,-4.6259071873738495,-278.5627725837537,-446.13757580169573,-202.358144679521,0.7982741920115344,0.7107032637006414,0.8452614795899283,-0.2527024047716563,-0.407056997027123,-0.1830658608566214,-7.079440180509617,-11.403673277725058,-5.128577277287989,-309.6867970476648,-498.8483498567392,-278.5627725837537,-0.7114951992450074,-1.2049682948982934,-0.5026700899141394,-31.124024463911084,-52.71077405504345,-21.989067800268565,0.8804206299641877,0.8430877801292161,0.9189981213512364,-0.13582072700940273,-0.1861161121879084,-0.08814150624123555,-0.7174710476261669,-0.9831557003985372,-0.46560624592938327,-46.67996406155933,-63.965888119618555,-30.29318451069507,0.8692790866941513,0.8288197169965082,0.9112679287587814,-0.15037853240318635,-0.2065350033223364,-0.0973720992925524,-0.7943724463816949,-1.0910182007411284,-0.5143667216871123,-51.68330815755986,-70.98361748478389,-33.46562925745688,-0.07690139875552804,-0.10786250034259126,-0.04876047575772901,-5.003344096000523,-7.017729365165338,-3.1724447467618098,0.8430877801292161,0.8069717551992553,0.9189981213512364,-0.1861161121879084,-0.23920074470646452,-0.08814150624123555,-1.1227534898543032,-1.4429888295956963,-0.5317174454699971,-153.38162429703596,-197.1296215294667,-72.6389952827865,0.8288197169965082,-0.2065350033223364,-1.2459313330331243,0.789849172854875,-0.2660645023980263,-1.6050456087978622,0.9112679287587814,-0.0973720992925524,-0.5874013969557631,-170.20919850179297,-219.2685257920577,-80.24609248029552,-0.1231778431788213,-0.16205677920216588,-0.05568395148576599,-16.827574204757006,-22.13890426259097,-7.607097197509016,0.5944
12031014331,12031014331,Census Tract 143.31; Duval County; Florida,3079,1756,773,Jacksonville city,Florida,88217,0.6358987872696679,0.20386117681738036,12031,3079,1756,773,0.012255,0.008241179256,0.003436880739,0.8035108635792338,0.7177818844820596,0.8493953602335159,-0.2445382450033178,-0.39318088352366914,-0.177308055609204,-9.227197056755717,-14.83595128922672,-6.690390571970157,-299.68161925156596,-481.8431727582565,-217.2910221490795,0.7861237698629703,0.6943712688765475,0.8356431794295104,-0.2720643215944362,-0.4401517528482162,-0.1966830156894181,-10.265842496049494,-16.608309912225906,-7.421468750046088,-333.41482611398163,-539.405973115489,-299.68161925156596,-1.0386454392937772,-1.772358622999187,-0.731078178075931,-33.73320686241563,-57.56280035723244,-23.744013578302404,0.8728204309113029,0.8333481213669098,0.9137285712844204,-0.1457110358380477,-0.19997870560953243,-0.09441691047737344,-0.8793897906453577,-1.2069040004283356,-0.5698214048135846,-50.0791452531525,-68.73029615195533,-32.44996610555721,0.8610282366642099,0.8182935100938159,0.905521831965641,-0.16140209742039774,-0.22205539658423024,-0.10433560484044067,-0.9740878983112916,-1.340140419637926,-0.6296823378530533,-55.471975985836664,-76.31779155113473,-35.858903066802576,-0.094698107665934,-0.13323641920959028,-0.05986093303946871,-5.392830732684169,-7.587495399179401,-3.4089369612453706,0.8333481213669098,0.7952754188825163,0.9137285712844204,-0.19997870560953243,-0.25742601400298915,-0.09441691047737344,-1.2739506585204103,-1.6399148052279424,-0.6014764667642644,-164.80603603110094,-212.14939265562,-77.81066840417391,0.8182935100938159,-0.22205539658423024,-1.4145887075539034,0.7772653632889563,-0.28656189665850296,-1.8255229517675005,0.905521831965641,-0.10433560484044067,-0.6646628304172246,-182.99983280128112,-236.16079583020704,-85.98484222732532,-0.14063804903349308,-0.18560814653955804,-0.06318636365296026,-18.193796770180217,-24.011403174587063,-8.174173823151392,0.8537
12031000200,12031000200,Census Tract 2; Duval County; Florida,1331,806,304,Jacksonville city,Florida,123601,0.4717098288634347,0.28775680403586706,12031,1331,806,304,0.012255,0.008241179256,0.003436880739,0.8592121914966717,0.7945360200589853,0.8929543064404025,-0.16385685619531115,-0.2585961803541158,-0.1198781312633066,-2.6727355434284794,-4.218067029209027,-1.9553807496789557,-200.80657726735384,-316.90961902396896,-146.91064986318224,0.8462729778517057,0.7764704806692176,0.8829013069212629,-0.18165181468813504,-0.28787896629132464,-0.1326294254644024,-2.9629963183631194,-4.695710410159144,-2.1633722736671808,-222.6142989003095,-352.7956731900183,-200.80657726735384,-0.29026077493464,-0.47764338095011727,-0.20799152398822507,-21.80772163295567,-35.886054166049384,-15.626711043442905,0.9099643191073198,0.8812186749516734,0.9393383442471468,-0.09894418825235449,-0.13479211054491175,-0.06457913288046578,-0.27408785612144876,-0.37339111325177854,-0.1788923270181847,-34.00593748405071,-46.32644085009659,-22.19507779381944,0.9014191907508902,0.8701458664459772,0.9334783629071822,-0.10936178224360982,-0.14923260405108724,-0.07126210926372824,-0.30294590279847444,-0.41339309797016,-0.19740501282371095,-37.58634029757748,-51.2894662493995,-24.4919370749021,-0.02885804667702568,-0.04000198471838145,-0.01851268580552625,-3.58040281352676,-4.96302539930291,-2.2968592810826625,0.8812186749516734,0.8530943050750304,0.9393383442471468,-0.13479211054491175,-0.1722033473333867,-0.06457913288046578,-0.33769716736973643,-0.4314242307727316,-0.1617912959205485,-111.08459452951855,-141.91586538576695,-53.22082102649622,0.8701458664459772,-0.14923260405108724,-0.3738752028107033,0.8396470124636697,-0.19097666657066628,-0.47845737464835,0.9334783629071822,-0.07126210926372824,-0.17853428024732496,-122.9852640824682,-157.3872942922204,-58.728381660304265,-0.03617803544096687,-0.04703314387561841,-0.01674298432677645,-11.90066955294963,-15.471428906453424,-5.507560633808044,0.9813
12031002300,12031002300,Census Tract 23; Duval County; Florida,1233,904,358,Jacksonville city,Florida,73358,0.5013791213679313,0.27650405977040743,12031,1233,904,358,0.012255,0.008241179256,0.003436880739,0.8488685253307261,0.7800830022752986,0.8849210036437307,-0.1780387305683078,-0.2819148694219217,-0.13004437218963344,-2.6902391049603165,-4.2598506716360465,-1.96502443219982,-218.1864643114612,-345.486672476565,-159.3693781183958,0.8350730614443771,0.7609478536188753,0.8741680986090136,-0.1975000106821293,-0.31415049696802905,-0.14394474196806267,-2.9843071239114067,-4.746944381643161,-2.1750647882053435,-242.03626309094943,-384.9914340343197,-218.1864643114612,-0.29406801895109025,-0.4870937100071142,-0.2100403560055235,-23.84979877948826,-39.5047615577546,-17.034903163465003,0.9031372448322704,0.8723692707276394,0.9346580477332936,-0.10725142354827664,-0.1463035592323242,-0.06991000871941543,-0.33322375804835636,-0.45455640783453943,-0.21720621563769715,-36.8610351823403,-50.282788477272064,-24.027236243108092,0.8939827275316937,0.8605386780304602,0.9283634306282248,-0.11858984430384056,-0.16206281661706237,-0.07716435935364102,-0.3684515531629062,-0.5035194779371008,-0.2397450491614222,-40.75791517288785,-55.69905729392708,-26.52047003998033,-0.03522779511454982,-0.0489630701025614,-0.02253883352372504,-3.8968799905475464,-5.416268816655022,-2.4932337968722393,0.8723692707276394,0.8423437067189027,0.9346580477332936,-0.1463035592323242,-0.18716385250291728,-0.06991000871941543,-0.4316455609579342,-0.5521974074217907,-0.20625844708499075,-120.57138574243974,-154.2450858720086,-57.61409136452256,0.8605386780304602,-0.16206281661706237,-0.47814076264550104,0.8280151233852633,-0.20770740987385888,-0.6128079311300368,0.9283634306282248,-0.07716435935364102,-0.22766126370357664,-133.55887224734667,-171.17539975699353,-63.5925317607756,-0.04649520168756677,-0.06061052370824615,-0.02140281661858589,-12.987486504906917,-16.93031388498496,-5.978440396253044,0.1743
12031013402,12031013402,Census Tract 134.02; Duval County; Florida,3541,2081,1049,Jacksonville city,Florida,118681,0.6977603911695035,0.21088200385734832,12031,3541,2081,1049,0.012255,0.008241179256,0.003436880739,0.7834737555859623,0.6908264425385962,0.8335404248830753,-0.27636694001587464,-0.4475415798000964,-0.1997018622585398,-11.99293092547658,-19.421046716054093,-8.666053326125533,-338.6876849894544,-548.4622060450182,-244.73463219784057,0.7645869806393735,0.6657418335976538,0.8185012249536522,-0.30789566827801096,-0.5020837651075982,-0.2217452699067435,-13.361118669619216,-21.787902393074795,-9.622626009065993,-377.32614147470247,-615.3036541393616,-338.6876849894544,-1.3681877441426344,-2.366855677020702,-0.9565726829404576,-38.63845648524808,-66.84144809434346,-27.014196072873695,0.8592223312313662,0.8159941484130137,0.904261685616784,-0.16384312145016408,-0.22549898420822032,-0.1058745669600214,-1.1718303873941196,-1.6128022933332282,-0.7572306589244504,-56.310926832970665,-77.50131154892975,-36.38782599348632,0.8462839635982826,0.7995686336977663,0.8952071510834554,-0.18163647547820477,-0.25067437347473026,-0.11705988808256888,-1.2990911033715171,-1.7928604239148374,-0.8372297401684518,-62.42629040708877,-86.1537925956193,-40.23208746604766,-0.12726071597739774,-0.18005813058160913,-0.07999908124400135,-6.1153635741181045,-8.65248104668953,-3.844261472561333,0.8159941484130137,0.77452203856616,0.904261685616784,-0.22549898420822032,-0.29111884518000014,-0.1058745669600214,-1.949438050900244,-2.516721554736569,-0.915285317932388,-185.8377550905857,-239.9162587928093,-87.25312849689112,0.7995686336977663,-0.25067437347473026,-2.16707921657859,0.7549829741791189,-0.32453318048302254,-2.8055883845095284,0.8952071510834554,-0.11705988808256888,-1.0119823859231598,-206.5852446690743,-267.4536114880389,-96.47115213757482,-0.21764116567834613,-0.2888668297729593,-0.09669706799077192,-20.74748957848867,-27.53735269522968,-9.218023640683692,0.8945
12031016102,12031016102,Census Tract 161.02; Duval County; Florida,2662,1401,665,Jacksonville city,Florida,83826,0.618910982225412,0.22170556380998097,12031,2662,1401,665,0.012255,0.008241179256,0.003436880739,0.8091023847766385,0.7253664778236689,0.8538018202363444,-0.23593752634416076,-0.37861347411631063,-0.17123198416605137,-7.696945093795551,-12.35143542953632,-5.5860684853721025,-289.141438534769,-463.9908125295387,-209.84479659549595,0.7921434387747691,0.7024464617514464,0.8404130431097323,-0.2623976303417075,-0.4235960382043178,-0.18989109961901257,-8.560148039087759,-13.818893071092202,-6.1947812635621204,-321.56829598376254,-519.1169448193915,-289.141438534769,-0.8632029452922074,-1.4674576415558818,-0.608712778190017,-32.426857448993516,-55.126132289852805,-22.866745987603945,0.8765921226593777,0.8381779552529416,0.916345572882872,-0.14078141264403718,-0.19306406680455404,-0.0912913529488082,-0.6778723446612288,-0.929616979803607,-0.43957424711440063,-48.384892552550234,-66.3538172593581,-31.37574925870097,0.8651219277832561,0.823511859333162,0.90837508658267,-0.15590643108809932,-0.2143115957185476,-0.10086682777928804,-0.75070036594018,-1.031925317052673,-0.4856808278957299,-53.583181009291934,-73.65633954694312,-34.666725759866516,-0.07282802127895116,-0.10230833724906596,-0.04610658078132929,-5.198288456741696,-7.302522287585009,-3.290976501165545,0.8381779552529416,0.8010711990975371,0.916345572882872,-0.19306406680455404,-0.24832848956069092,-0.0912913529488082,-1.058065262315078,-1.3609355318995169,-0.5003116887756386,-159.1075582428689,-204.6519596841379,-75.23484041738926,0.823511859333162,-0.2143115957185476,-1.174509884175709,0.7834986087199416,-0.2763264527473411,-1.5143751271265251,0.90837508658267,-0.10086682777928804,-0.5527889697942735,-176.6180276955953,-227.72558302654517,-83.12616087131933,-0.11644462186063054,-0.15343959522700845,-0.05247728101863491,-17.510469452726397,-23.073623342407288,-7.891320453930063,0.9492
12031012202,12031012202,Census Tract 122.02; Duval County; Florida,3231,2104,790,Jacksonville city,Florida,104613,0.6712983535184108,0.20533160167270428,12031,3231,2104,790,0.012255,0.008241179256,0.003436880739,0.7919829758262644,0.7022307939523049,0.8402860151657088,-0.26265340357438166,-0.4240332503389468,-0.1900709781571157,-10.399999215857877,-16.789980297262154,-7.526032394366229,-321.88174608040475,-519.6527482903792,-232.93198373154533,0.7737264274145905,0.6778410358421192,0.8257904369525967,-0.29244648310838156,-0.4752721465994531,-0.2109609838669076,-11.57968316274358,-18.81883076589802,-8.353191075900606,-358.3931650493216,-582.4460156576299,-321.88174608040475,-1.1796839468857048,-2.0288504686358664,-0.8271586815343763,-36.51141896891689,-62.79326736725058,-25.600701997349937,0.8650129575126176,0.823372842662854,0.9082991945635388,-0.15605204675262144,-0.2145166177280265,-0.10095880959194926,-1.1284431040028478,-1.5512119386229075,-0.7300530486022473,-53.6332273765612,-73.72680316648801,-34.69833881189388,0.8525598460723928,0.8075254015488663,0.8996049200593896,-0.1729381868109793,-0.23835113803474123,-0.11159907833094392,-1.250550110598454,-1.7235640521454194,-0.8069949287833472,-59.436792328823856,-81.91844354303325,-38.35527228057734,-0.12210700659560624,-0.17235211352251167,-0.07694188018109993,-5.803564952262654,-8.191640376545232,-3.656933468683457,0.823372842662854,0.7833324235659737,0.9082991945635388,-0.2145166177280265,-0.2765972273274326,-0.10095880959194926,-1.39661722106912,-1.8007949923731836,-0.6572955213825047,-176.78699000874937,-227.9487332117954,-83.20196473196262,0.8075254015488663,-0.23835113803474123,-1.551792618988563,0.7644352645012881,-0.3081552440577066,-2.0062544579152313,0.8996049200593896,-0.11159907833094392,-0.7265693273704584,-196.42944544159025,-253.95626049559888,-91.97080093296942,-0.15517539791944257,-0.20545946554204764,-0.06927380598795374,-19.642455432840833,-26.0075272838035,-8.768836201006803,0.8951
12031017102,12031017102,Census Tract 171.02; Duval County; Florida,1546,764,342,Jacksonville city,Florida,124012,0.2657806281520612,0.24716693558170624,12031,1546,764,342,0.012255,0.008241179256,0.003436880739,0.9345641959504212,0.9025082631650456,0.9507582398774173,-0.07001745234101617,-0.1080230960911719,-0.05179209399114076,-1.3265667560669308,-2.046630423855444,-0.9812649249377708,-85.80638784391532,-132.38230425973117,-63.471211186143,0.928260889449168,0.8932978846889429,0.9459694426900404,-0.0772833492892306,-0.11944740622352652,-0.05711659898475546,-1.4642281108040995,-2.263078031214365,-1.0821442211829435,-94.71074455395213,-146.38279632693175,-85.80638784391532,-0.13766135473716878,-0.216447607358921,-0.10087929624517278,-8.90435671003679,-14.00049206720058,-6.525180869674824,0.9587935011222172,0.9451649663885964,0.9724757437964108,-0.04297744908528574,-0.05801636281645547,-0.0283032830167448,-0.1128491923670448,-0.15233802441178365,-0.07431810630354706,-14.770836697257172,-19.939531991071156,-9.727500825071605,0.9547674175069368,0.9398496352361186,0.969765333962014,-0.04737549864361014,-0.06399998734773119,-0.03117730133171617,-0.12439748923460069,-0.16804968739210902,-0.08186463716090443,-16.282393878874434,-21.996032381166103,-10.71526664409744,-0.01154829686755588,-0.01571166298032536,-0.00754653085735737,-1.5115571816172628,-2.056500390094943,-0.9877658190258344,0.9451649663885964,0.9315904849429832,0.9724757437964108,-0.05801636281645547,-0.07343303325087502,-0.0283032830167448,-0.16351815004702755,-0.2069697782936362,-0.07977233067500869,-47.81232457515426,-60.517479033226955,-23.32524288742944,0.9398496352361186,-0.06399998734773119,-0.1803828958951196,0.9250123870389312,-0.08106660409285178,-0.2284848702734962,0.969765333962014,-0.03117730133171617,-0.08787270331560619,-52.743536811438474,-66.80844160043748,-25.693772899300058,-0.01686474584809202,-0.02151509197986001,-0.0081003726405975,-4.931212236284218,-6.2909625672105305,-2.368530011870614,0.5545
12031016730,12031016730,Census Tract 167.30; Duval County; Florida,2121,1690,395,Jacksonville city,Florida,123140,0.6718048620400613,0.21642187490578027,12031,2121,1690,395,0.012255,0.008241179256,0.003436880739,0.7918192369050615,0.7020107463610009,0.8401563871148985,-0.26291450547304546,-0.424479618273196,-0.1902545946642212,-6.833898618157577,-11.033437168230536,-4.945260092190876,-322.2017264572172,-520.1997721938018,-233.15700576100303,0.7735504683256127,0.6776073940729714,0.8256503069792556,-0.29274047518133917,-0.4757808264003538,-0.21116650904984763,-7.609160724019648,-12.36690203240457,-5.488820450588878,-358.75345233473115,-583.0694027536337,-322.2017264572172,-0.7752621058620708,-1.333464864174033,-0.5435603583980022,-36.551725877513945,-62.869630559831826,-25.627551079585206,0.864901753923242,0.8232309830227041,0.908221743837228,-0.1562006846025516,-0.21472590393554303,-0.10105269642082096,-0.9072648801162186,-1.2471985765467306,-0.5869472514601202,-53.68431243291234,-73.79873234004323,-34.73060659527338,0.8524392839290608,0.8073723606698716,0.8995205401176466,-0.17310407773654307,-0.2385858727815583,-0.11170335239839202,-1.005445339339491,-1.3857851123851472,-0.6488097595741995,-59.49380706150835,-81.99911907604421,-38.391110033976304,-0.09818045922327268,-0.13858653583841662,-0.06186250811407934,-5.809494628596016,-8.200386736000983,-3.660503438702919,0.8232309830227041,0.7831628472506694,0.908221743837228,-0.21472590393554303,-0.27687364576926465,-0.10105269642082096,-0.6989898927695812,-0.9012973116884688,-0.3289533872749234,-176.95946652394463,-228.1765346046756,-83.27933855061352,0.8073723606698716,-0.2385858727815583,-0.7766604334891032,0.7642532324812104,-0.30846682421403515,-1.0041415051863776,0.8995205401176466,-0.11170335239839202,-0.3636241034914581,-196.62289455420336,-254.21303928769052,-92.05673506112862,-0.07767054071952195,-0.10284419349790884,-0.03467071621653467,-19.66342803025872,-26.0365046830149,-8.777396510515105,0.2535
