geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
53033003800,53033003800,Census Tract 38; King County; Washington,1919,978,349,Seattle city,Washington,44856,0.6816006114813365,0.15227608867292447,53033,1919,978,349,0.0085,0.00730409985099999,0.00317867361099999,0.7886592164543261,0.697768616347261,0.837653342112194,-0.2679747844649874,-0.4331398354298103,-0.1938112698009883,-4.3710706968006425,-7.065160425613352,-3.1613525273588214,-227.7785667952393,-368.1688601153388,-164.73957933084012,0.7701553226699239,0.6731046261961415,0.8229449000385247,-0.2984393804268802,-0.485653137835665,-0.21514818301102143,-4.867993953833056,-7.921731157806451,-3.509389587184277,-253.6734733628482,-412.8051671603153,-227.7785667952393,-0.4969232570324138,-0.8565707321930986,-0.3480370598254554,-25.89490656760885,-44.63630704497648,-18.13637622852816,0.8627539136020502,0.820492254785754,0.9067251642222328,-0.15907906557611426,-0.21878054810050435,-0.10287001999969445,-0.4945358983975275,-0.6801324518405512,-0.3197964331414773,-50.56604278093328,-69.54319548471894,-32.69902179360709,0.8501109922528542,0.8044182859471657,0.8978902086952139,-0.17631698579726546,-0.24313434623449143,-0.11372191200655692,-0.5481241586264831,-0.755842146236642,-0.353532174192577,-56.04541499248293,-77.2844730303315,-36.14848406877066,-0.05358826022895563,-0.07570969439609088,-0.03373574105109966,-5.479372211549656,-7.741277545612564,-3.4494622751635653,0.820492254785754,0.7798904939659584,0.9067251642222328,-0.21878054810050435,-0.2822312975180964,-0.10287001999969445,-0.5577002441051246,-0.719444506774163,-0.26222914131549513,-159.79949687825922,-206.14455781494644,-75.1372897752135,0.8044182859471657,-0.24313434623449143,-0.6197812621944115,0.760741291401282,-0.3145073250303064,-0.8017203241564019,0.8978902086952139,-0.11372191200655692,-0.2898920339893421,-177.5877542104331,-229.71929058922692,-83.06362005425275,-0.0620810180892869,-0.08227581738223888,-0.02766289267384697,-17.788257332173895,-23.57473277428048,-7.926330279039247,0.0798
53033002900,53033002900,Census Tract 29; King County; Washington,3197,2620,735,Seattle city,Washington,56917,0.6425561993181363,0.1566473487726816,53033,3197,2620,735,0.0085,0.00730409985099999,0.00317867361099999,0.8013301360519208,0.7148312066842432,0.8476747057691885,-0.2479251122725861,-0.3989316507858088,-0.1796978170919823,-6.7372409634513915,-10.840768144278965,-4.883198330566073,-210.73634543169825,-339.0919031679375,-152.74314452818496,0.7837771957225993,0.691232030185733,0.8337812924200663,-0.2758727932598948,-0.4466922195884088,-0.19935528548197665,-7.496705220441011,-12.138637721205216,-5.417380205329974,-234.49187427091056,-379.6883866501475,-210.73634543169825,-0.7594642569896193,-1.297869576926253,-0.5341818747639007,-23.755528839212364,-40.596483482209976,-16.708848131495174,0.8713467590045431,0.8314629398066179,0.9127050247086452,-0.1476487284378436,-0.2026994254639666,-0.09564423655848864,-1.229637045971666,-1.6881061244803908,-0.7965371442768984,-46.93271167830787,-64.43153146871721,-30.40218107927093,0.8594292335975732,0.8162575026775357,0.90440610563598,-0.16356293329003624,-0.22510359380433423,-0.1056979754651238,-1.362172531041394,-1.8746908358218028,-0.8802659372094399,-51.99131797867915,-71.55308533671003,-33.597936534711444,-0.1325354850697278,-0.18658471134141208,-0.08372879293254154,-5.05860630037129,-7.121553867992827,-3.195755455440517,0.8314629398066179,0.7930155431390686,0.9127050247086452,-0.2026994254639666,-0.2610093315972158,-0.09564423655848864,-1.0881945798469208,-1.4012320917211922,-0.5134673646869612,-148.0536843329144,-190.6438220028833,-69.85950539958657,0.8162575026775357,-0.22510359380433423,-1.2084716575848646,0.7748361410993592,-0.29059545232514844,-1.5600655770216043,0.90440610563598,-0.1056979754651238,-0.5674409966316721,-164.4179125965802,-212.2538200029394,-77.20285668458123,-0.12027707773794384,-0.1588334853004123,-0.05397363194471094,-16.364228263665826,-21.609998000056095,-7.343351284994687,0.0475
53033002000,53033002000,Census Tract 20; King County; Washington,2811,1911,555,Seattle city,Washington,62564,0.7206640613596578,0.17150069239415178,53033,2811,1911,555,0.0085,0.00730409985099999,0.00317867361099999,0.7761826217983289,0.6811052765263161,0.8277456529351359,-0.2883565953629716,-0.46820181029879687,-0.2081005758883307,-6.889848311305163,-11.186979954374303,-4.97225110998783,-245.1031060585259,-397.97153875397737,-176.88548950508113,0.7567637253379131,0.6554441162280846,0.8122441638236785,-0.3214164031890879,-0.5256830830288743,-0.23115689165737047,-7.679762829598472,-12.560408744350411,-5.523147190815382,-273.20394271072473,-446.8306205745433,-245.1031060585259,-0.7899145182933092,-1.3734287899761064,-0.5508960808275516,-28.100836652198833,-48.85908182056586,-19.5978684036838,0.8542416791838922,0.8096610781373876,0.9007815954736992,-0.17062890323422222,-0.23508468790482556,-0.11014701568599922,-1.0364759342823693,-1.4280090706388813,-0.6690820185068349,-54.23735919844947,-74.72574937932397,-35.01214120914887,0.8408893128708901,0.7927451408849752,0.8914181134676475,-0.1892171593736734,-0.26143945692767967,-0.12180803249550892,-1.1493892788777502,-1.5880996726880665,-0.7399162269159931,-60.14595912494768,-83.10307026101864,-38.71879785013046,-0.11291334459538094,-0.16009060204918502,-0.07083420840915822,-5.908599926498217,-8.377320881694663,-3.706656640981591,0.8096610781373876,0.7669764336395232,0.9007815954736992,-0.23508468790482556,-0.30382102518419396,-0.11014701568599922,-0.9529805288133998,-1.2316222031520885,-0.4465112644774118,-171.70820338980175,-221.91391047785376,-80.45248008602015,0.7927451408849752,-0.26143945692767967,-1.059816843606997,0.7468961518422575,-0.33887421635986326,-1.3737199678381091,0.8914181134676475,-0.12180803249550892,-0.4937824077605825,-190.95798983909856,-247.51711132218185,-88.96980320010496,-0.10683631479359725,-0.14209776468602087,-0.04727114328317072,-19.2497864492968,-25.60320084432809,-8.517323114084816,0.3777
53033001600,53033001600,Census Tract 16; King County; Washington,3136,2498,741,Seattle city,Washington,81236,0.6946945231159057,0.20256469922902096,53033,3136,2498,741,0.0085,0.00730409985099999,0.00317867361099999,0.7844549248431876,0.6921381967151606,0.834319181092885,-0.27477050411774756,-0.4447981699983181,-0.1985820566777424,-7.32428255776268,-11.856540019475167,-5.293403302801902,-233.55492850008545,-378.0784444985704,-168.79474817608107,0.7656403149856871,0.6671325008981132,0.819342440240014,-0.306096322812748,-0.4989526048480189,-0.22049090940176988,-8.159303580896612,-13.300080634828792,-5.877405681013578,-260.18187439083584,-424.1097141208161,-233.55492850008545,-0.8350210231339323,-1.4435406153536228,-0.5840023782116761,-26.62694589075039,-46.031269622245624,-18.622524815423343,0.8598912376509403,0.8168456392394751,0.9047285470542,-0.16293777191149222,-0.2242215076658192,-0.10530390939470669,-1.2937791375338727,-1.780392019611062,-0.8361474413043665,-51.79259958101972,-71.27269894359736,-33.47267579280891,0.8470087090614122,0.8004864674297049,0.8957155695427257,-0.18062540479438585,-0.2492403565683208,-0.11642583204232217,-1.4342247208248753,-1.979049853061439,-0.9244591404392156,-57.414920769610696,-79.22537442199517,-37.00797199516476,-0.14044558329100254,-0.19865783345037724,-0.08831169913484926,-5.622321188590974,-7.952675478397807,-3.5352962023558554,0.8168456392394751,0.7755377052032412,0.9047285470542,-0.2242215076658192,-0.2894279585515899,-0.10530390939470669,-1.2135625840230826,-1.5664819353185393,-0.5699403492694195,-163.7736280732905,-211.4010708931902,-76.91502689195946,0.8004864674297049,-0.2492403565683208,-1.348973050393929,0.7560720941292943,-0.32262519376755633,-1.7461565926273024,0.8957155695427257,-0.11642583204232217,-0.6301359537324013,-182.04764512738583,-235.64866297264535,-85.03859024728762,-0.13541046637084642,-0.17967465730876309,-0.06019560446298178,-18.27401705409533,-24.24759207945521,-8.123563355328175,0.1009
53033000500,53033000500,Census Tract 5; King County; Washington,1994,1678,617,Seattle city,Washington,110661,0.7332762814141709,0.260168681004077,53033,1994,1678,617,0.0085,0.00730409985099999,0.00317867361099999,0.7721966689333208,0.6758107107890929,0.8245718999265235,-0.2950068813186631,-0.47970427818815686,-0.2127505194987953,-5.000071631470021,-8.130507811011071,-3.6059085549850822,-250.75584912086367,-407.7486364599333,-180.83794157397605,0.7524899711775911,0.649841701859066,0.8088190726329101,-0.32892136547025874,-0.5388362998853441,-0.23637044901123289,-5.574888223355416,-9.1327364467567,-4.006242740291386,-279.5831606497199,-458.0108549025425,-250.75584912086367,-0.5748165918853942,-1.0022286357456274,-0.4003341853063036,-28.82731152885628,-50.2622184426092,-20.076940085571895,0.8515113520947741,0.8061946959348796,0.8988709576378768,-0.1743824642383616,-0.24039516141988493,-0.11250674137684674,-0.930123684782069,-1.2822231542617204,-0.6000900681688816,-55.43049372956311,-76.41377558174734,-35.762220987418445,0.837933370504953,0.7890125846351409,0.8893384794220216,-0.19341231081104085,-0.26740690766348796,-0.1244312746367356,-1.0316253529247084,-1.4262987931640136,-0.663693314420945,-61.47946084175854,-84.99992807890426,-39.5526409070885,-0.1015016681426394,-0.14407563890229325,-0.06360324625206348,-6.0489671121954345,-8.586152497156927,-3.790419919670053,0.8061946959348796,0.7628527742331643,0.8988709576378768,-0.24039516141988493,-0.310868930122488,-0.11250674137684674,-1.083371952090899,-1.4009711247181156,-0.5070262117960341,-175.58702627081024,-227.06177061881937,-82.17604729271218,0.7890125846351409,-0.26740690766348796,-1.2051038874779132,0.7424800739946109,-0.3468374910317906,-1.56306810627154,0.8893384794220216,-0.1244312746367356,-0.560765666447429,-195.3166754421253,-253.3335666566516,-90.88584545339204,-0.1217319353870141,-0.16209698155342456,-0.05373945465139485,-19.72964917131509,-26.271796037832186,-8.709798160679878,0.1936
53033001201,53033001201,Census Tract 12.01; King County; Washington,2814,1626,669,Seattle city,Washington,60942,0.6232872392016048,0.24200154345608196,53033,2814,1626,669,0.0085,0.00730409985099999,0.00317867361099999,0.8076582336382098,0.723404968041006,0.8526644834864132,-0.2381474717286788,-0.3823515792378625,-0.1727942459983259,-5.696249376278269,-9.145467423790432,-4.133065570033957,-202.425350969377,-324.9988423521831,-146.875109098577,0.7905883080582269,0.7003572611612006,0.8391816732282719,-0.2648808359639312,-0.4278426960862635,-0.1916370815786188,-6.33568471542127,-10.233569447687335,-4.583767354278983,-225.14871056934155,-363.666291673324,-202.425350969377,-0.6394353391430014,-1.088102023896905,-0.4507017842450258,-22.72335959996451,-38.66744932114091,-16.016410243248963,0.8756189351063194,0.8369310633892052,0.9156706868337924,-0.1420493092449834,-0.19484153921881792,-0.09209567847781776,-0.7341851633721942,-1.007043033601443,-0.47599865925780693,-45.1528390757807,-61.93376590414779,-29.27421028645799,0.8640654876994874,0.8221643779280844,0.907639196300619,-0.1573196872640157,-0.21630178446805817,-0.10175938200534725,-0.8131104678333585,-1.1179608110131432,-0.5259457360218586,-50.00679383968995,-68.7552774300826,-32.34598622520655,-0.0789253044611643,-0.11091777741170006,-0.04994707676405163,-4.853954763909243,-6.821511525934812,-3.071775938748563,0.8369310633892052,0.7995741117238553,0.9156706868337924,-0.19484153921881792,-0.2506658048795916,-0.09209567847781776,-0.9520820365188648,-1.2248641175400474,-0.450020265038426,-142.31420575767785,-183.088806807182,-67.26760314475725,0.8221643779280844,-0.21630178446805817,-1.0569462974100947,0.7818880879199674,-0.278955409923521,-1.3630996544308245,0.907639196300619,-0.10175938200534725,-0.4972413995649398,-157.98898317041775,-203.75181680580337,-74.32606869431088,-0.10486426089123002,-0.13823553689077706,-0.04722113452651377,-15.674777412739914,-20.663009998621384,-7.058465549553628,0.8506
53033008402,53033008402,Census Tract 84.02; King County; Washington,2856,1132,334,Seattle city,Washington,25498,0.44010289552134224,0.2458082172134934,53033,2856,1132,334,0.0085,0.00730409985099999,0.00317867361099999,0.8703700739930027,0.8102276352207834,0.9015924893861212,-0.1489365614471247,-0.2342210466907913,-0.10914854745616044,-3.6155839656903983,-5.685950129465651,-2.6496901380457514,-126.59607723005598,-199.08788968717263,-92.7762653377364,0.8583696335687652,0.7933553544762371,0.8923008644667704,-0.16499927408008502,-0.26046921389997685,-0.12069823063276926,-4.005522377568145,-6.323150636635839,-2.930070246841107,-140.2493829680723,-221.39883181498035,-126.59607723005598,-0.389938411877746,-0.6372005071701885,-0.28038010879535546,-13.653305738016316,-22.31094212780772,-9.817230700117488,0.9172940384495868,0.8907447921135766,0.944350086603,-0.09016297728283842,-0.12265601646368374,-0.05892932524333535,-0.32442970188646686,-0.441348057208274,-0.21204294708560967,-28.65986765781509,-38.988344276349295,-18.73170910650262,0.9094093773569808,0.8804985012030262,0.9389583468150196,-0.09961478834351052,-0.13572027508700896,-0.06500996917705235,-0.3584397616372857,-0.4883566372071052,-0.23392267597372224,-31.664289897286725,-43.1410456896736,-20.66454734750197,-0.03401005975081883,-0.04700857999883118,-0.02187972888811257,-3.004422239471628,-4.1527014133243085,-1.9328382409993436,0.8907447921135766,0.864697985394424,0.944350086603,-0.12265601646368374,-0.15647314656788433,-0.05892932524333535,-0.2992278583865997,-0.38172709250168296,-0.14376217569361166,-89.58917915766459,-114.2895486531985,-43.04256757293762,0.8804985012030262,-0.13572027508700896,-0.3310990233075941,0.8522183708867834,-0.17340817114684007,-0.4230412594099629,0.9389583468150196,-0.06500996917705235,-0.15859632826399395,-99.1314441040701,-126.6590597035817,-47.48393061796226,-0.0318711649209944,-0.04131416690827988,-0.01483415257038228,-9.542264946405508,-12.369511050383196,-4.441363045024636,0.2353
53033004701,53033004701,Census Tract 47.01; King County; Washington,2974,1223,219,Seattle city,Washington,53451,0.44284264784904903,0.2747656602906964,53033,2974,1223,219,0.0085,0.00730409985099999,0.00317867361099999,0.8693971775056617,0.8088552743113179,0.9008404181293208,-0.1502222757026236,-0.23631511317204196,-0.11007452582622064,-3.797468907486622,-5.973809745876049,-2.7825739383610317,-127.68893434723007,-200.8678461962357,-93.56334695228756,0.8573142618935959,0.7918773187598247,0.8914821460004917,-0.16643341240030982,-0.26282187443646005,-0.12172745633365543,-4.207270232067432,-6.643874163879274,-3.0771483686584764,-141.46840054026336,-223.39859327099103,-127.68893434723007,-0.4098013245808101,-0.6700644180032249,-0.2945744302974447,-13.779466193033292,-22.530747074755375,-9.904990931319594,0.9166563534097248,0.8899149887305768,0.943914602306444,-0.09092136467527696,-0.12370283978074624,-0.05941787271487475,-0.35345842596238897,-0.48089699480576975,-0.23098803937710732,-28.90093425694105,-39.32109524168191,-18.88700240205293,0.9087139773804048,0.8795962593271678,0.9384820600961312,-0.10045627655332204,-0.13688523501104133,-0.065550469763447,-0.3905255658600406,-0.5321437912562544,-0.2548286197246585,-31.93177153393628,-43.51134842651304,-20.83635484257224,-0.0370671398976517,-0.05124679645048469,-0.02384058034755115,-3.030837276995233,-4.1902531848311275,-1.9493524405193097,0.8899149887305768,0.863685938062035,0.943914602306444,-0.12370283978074624,-0.15782827522216086,-0.05941787271487475,-0.1978747987007708,-0.25246177245589607,-0.09504470247831634,-90.35378936108256,-115.2793481533772,-43.39940752434536,0.8795962593271678,-0.13688523501104133,-0.21896132999796608,0.8511212498825655,-0.17492072972913808,-0.2798028262333585,0.9384820600961312,-0.065550469763447,-0.10485439163864592,-99.98234246482468,-127.76384759514087,-47.87871764321732,-0.02108653129719528,-0.02734105377746243,-0.00980968916032959,-9.62855310374214,-12.484499441763669,-4.47931011887196,0.5667
53033006701,53033006701,Census Tract 67.01; King County; Washington,3273,771,181,Seattle city,Washington,32530,0.5186649841169119,0.2617152376707776,53033,3273,771,181,0.0085,0.00730409985099999,0.00317867361099999,0.8428996249974706,0.7717839318546876,0.8802740177455549,-0.186380881357019,-0.2956994292390647,-0.13600990128173035,-5.185209309792947,-8.226505971145402,-3.783863458608379,-158.42374915346616,-251.34451485320508,-115.6084160894708,0.8286162513063546,0.752047558712374,0.8691198554619869,-0.2068312664921191,-0.32970313966866704,-0.1505892929674732,-5.7541492494440005,-9.172506197152153,-4.1894694250015885,-175.80657651830128,-280.24766871836704,-158.42374915346616,-0.5689399396510533,-0.9460002260067508,-0.405605966393209,-17.382827364835112,-28.90315386516195,-12.392482932881425,0.8991833077307914,0.8672544771060644,0.9319419815235788,-0.11212028893600458,-0.15306409640788854,-0.07302817109403868,-0.2747796226515998,-0.375122959917396,-0.1789743273638008,-35.6393803698573,-48.65408040433152,-23.213272031621376,0.8896784267284003,0.8549903353430839,0.9253963103533428,-0.12400162795593848,-0.16960386411704614,-0.08061809714604466,-0.3038979016310323,-0.41565791726540546,-0.19757539445268543,-39.41607025045815,-53.91153271924844,-25.625861796716656,-0.02911827897943253,-0.04053495734800944,-0.01860106708888462,-3.776689880600847,-5.257452314916918,-2.4125897650952814,0.8672544771060644,0.8361427844644841,0.9319419815235788,-0.15306409640788854,-0.19596798367453455,-0.07302817109403868,-0.20235717532170175,-0.25907791938478686,-0.09654631470282544,-111.7995443766308,-143.13697203579386,-53.34050536067704,0.8549903353430839,-0.16960386411704614,-0.2242234441113677,0.8213126103386801,-0.2175631877704101,-0.2876276877752256,0.9253963103533428,-0.08061809714604466,-0.1065805162747714,-123.88035586263408,-158.9103247376937,-58.88426313523283,-0.02186626878966591,-0.02854976839043876,-0.01003420157194597,-12.080811486003263,-15.77335270189987,-5.543757774555784,0.0823
53033003302,53033003302,Census Tract 33.02; King County; Washington,3140,1831,487,Seattle city,Washington,44867,0.6095582441575375,0.17387488813448723,53033,3140,1831,487,0.0085,0.00730409985099999,0.00317867361099999,0.8121974214497599,0.7295763755483408,0.856237572959166,-0.23122774536148533,-0.3706584170141366,-0.16790016180204465,-6.171468523698044,-9.892873150107306,-4.481255318496572,-196.54358355726256,-315.0596544620161,-142.71513753173795,0.7954772560621699,0.7069323223126632,0.8430507314561488,-0.2571069661378801,-0.4145625662278295,-0.1861682371982081,-6.86218492622002,-11.06467489262077,-4.968830250820175,-218.54092121719808,-352.37818129365513,-196.54358355726256,-0.6907164025219759,-1.1718017425134644,-0.4875749323236027,-21.997337659935535,-37.31852683163899,-15.52786408673894,0.8786756024519191,0.8408489869925675,0.917789576716442,-0.1380764382321856,-0.1892741924761804,-0.0895743701706448,-0.8036257727629308,-1.1016044528681532,-0.5213363943172582,-43.889993050951986,-60.16408808673694,-28.47276866833742,0.8673840356277398,0.826399043479605,0.9099497986701596,-0.15289186672231508,-0.21006916439476656,-0.09896172454946826,-0.8898538093608429,-1.222634337413378,-0.5759722178760599,-48.599334208675195,-66.77413093464652,-31.45670223244456,-0.08622803659791212,-0.12102988454522468,-0.0546358235588017,-4.709341157723218,-6.610042847909595,-2.983933564107138,0.8408489869925675,0.804280109796204,0.917789576716442,-0.1892741924761804,-0.243347917995124,-0.0895743701706448,-0.6732665917178828,-0.8656120583942711,-0.318624690038794,-138.24776010634145,-177.74374915693454,-65.42601438168255,0.826399043479605,-0.21006916439476656,-0.7472363161971328,0.7869516701093588,-0.2707260661395316,-0.962998776824214,0.9099497986701596,-0.09896172454946826,-0.3520164166402629,-153.4366152355509,-197.74102193515688,-72.28263175364741,-0.07396972447924999,-0.09738671842994284,-0.03339172660146888,-15.188855129209442,-19.99727277822235,-6.856617371964863,0.1961
53033009801,53033009801,Census Tract 98.01; King County; Washington,2311,1786,707,Seattle city,Washington,56536,0.6722447395203334,0.1852878990588066,53033,2311,1786,707,0.0085,0.00730409985099999,0.00317867361099999,0.7916770652545115,0.7018197019074516,0.8400438278190572,-0.26314130330214375,-0.4248673801578019,-0.19041407946085984,-5.169016191415661,-8.345882382129783,-3.740398969889401,-223.67010780682224,-361.1372731341317,-161.85196754173091,0.7733976890676689,0.677404553146781,0.8255286303537783,-0.29299584694324626,-0.4762227318293777,-0.21134502575816463,-5.755463919429659,-9.354681232690382,-4.1515560134805085,-249.04646990175937,-404.7893220549711,-223.67010780682224,-0.5864477280139981,-1.0087988505605985,-0.4111570435911074,-25.37636209493718,-43.6520489208394,-17.791304352709105,0.864805190730921,0.8231078048048249,0.9081544870885324,-0.1563297846938387,-0.21490768786613523,-0.1011342389618277,-0.8875015511382355,-1.2200548136509004,-0.5741503074899621,-49.692136121961674,-68.31213962211089,-32.147273655652974,0.8523345955312343,0.8072394758037834,0.8994472667528067,-0.17324816479698374,-0.23878976434382293,-0.11179391718005852,-0.9835490740955114,-1.3556360143789608,-0.6346664846972807,-55.06993695943513,-75.90347224966186,-35.53563744105715,-0.09604752295727592,-0.13558120072806035,-0.06051617720731861,-5.377800837473456,-7.591332627550972,-3.3883637854041777,0.8231078048048249,0.7830156084320004,0.9081544870885324,-0.21490768786613523,-0.27711375000878197,-0.1011342389618277,-1.1097829981217076,-1.431015015605481,-0.5222570678705835,-156.97072109217928,-202.4066500149195,-73.86945797320841,0.8072394758037834,-0.23878976434382293,-1.2331100074899777,0.7640951818864653,-0.3087374763064363,-1.5943198937643857,0.8994472667528067,-0.11179391718005852,-0.5773036312090232,-174.4144282164042,-225.50493546879576,-81.65539338175716,-0.12332700936827012,-0.1633048781589046,-0.05504656333843971,-17.44370712422491,-23.098285453876183,-7.785935408548758,0.1817
53033010101,53033010101,Census Tract 101.01; King County; Washington,2567,1802,498,Seattle city,Washington,58786,0.674708933145258,0.2059087605240813,53033,2567,1802,498,0.0085,0.00730409985099999,0.00317867361099999,0.7908810915950893,0.7007504319071834,0.8394135494546666,-0.26441257810722085,-0.427041574956108,-0.1913079085388364,-5.769350248010506,-9.3178336447548,-4.174242910363141,-224.75069139113776,-362.9853387126918,-162.61172225801093,0.77254237749545,0.6762693606215808,0.8248473294224086,-0.29442737269890373,-0.4787007340993062,-0.21234556302708815,-6.424258058603731,-10.445010667679812,-4.633274012469551,-250.26326679406824,-406.89562398441024,-224.75069139113776,-0.6549078105932251,-1.1271770229250129,-0.4590311021064099,-25.51257540293047,-43.91028527171846,-17.882006315014024,0.8642644430609275,0.8224181011831169,0.907777806876742,-0.15705327001345074,-0.2159265446144933,-0.1015911519588185,-0.8995963950132502,-1.236820736723468,-0.5819110551443423,-49.922108491301344,-68.6360009280504,-32.292511384258724,0.8517483688374365,0.8064954591386514,0.8990368997272097,-0.1740556678317027,-0.2399325856936804,-0.11230139753265415,-0.99698561704327,-1.3743266161714234,-0.6432590188454738,-55.32661581816149,-76.2667378563498,-35.696948881546824,-0.09738922203001989,-0.13750587944795534,-0.06134796370113149,-5.4045073268601485,-7.630736928299408,-3.404437497288096,0.8224181011831169,0.7821912883241198,0.907777806876742,-0.2159265446144933,-0.2784596491000881,-0.1015911519588185,-0.7854202230881413,-1.01288074658773,-0.3695318951068916,-157.71490423456652,-203.38970815014656,-74.20319178853245,0.8064954591386514,-0.2399325856936804,-0.87274079858079745,0.7632103866966733,-0.310254704902798,-1.1285334092385828,0.8990368997272097,-0.11230139753265415,-0.4084897892507048,-175.2491563415256,-226.6131343852576,-82.0260620985351,-0.08732057549265615,-0.11565266265085294,-0.03895789414381323,-17.534252106959066,-23.22342623511103,-7.822870310002657,0.8572
53033009802,53033009802,Census Tract 98.02; King County; Washington,3091,2187,463,Seattle city,Washington,54324,0.6185929047026212,0.19070708496688416,53033,3091,2187,463,0.0085,0.00730409985099999,0.00317867361099999,0.809207449973268,0.7255092525199578,0.8538845438874527,-0.2357770557266061,-0.3783421734824689,-0.171118516148954,-6.1946884736329855,-9.940373094991648,-4.495882334039543,-200.4104973676152,-321.5908474600986,-145.4507387266109,0.7922565888196474,0.7025985529043957,0.840502612618197,-0.2622173347776905,-0.423287873090841,-0.1897642969662672,-6.889367145281652,-11.121253933652213,-4.985772256343221,-222.88473456103696,-359.79469212721483,-200.4104973676152,-0.6946786716486661,-1.1808808386605634,-0.48988992230367856,-22.474237193421743,-38.20384466711625,-15.848913694716224,0.8766628985640174,0.8382686549184352,0.916394644709112,-0.1406893135753892,-0.19293497869999868,-0.09123291561511324,-0.9780382281965928,-1.341237510720949,-0.634229259307606,-44.72054084117936,-61.32773254325329,-28.999966132035023,0.8651987628767093,0.8236098837672289,0.9084285962187612,-0.1558037793247514,-0.2141670707325108,-0.10080198285522396,-1.0831103543302023,-1.4888379015726516,-0.7007511104075257,-49.524936183365455,-68.07672160826024,-32.04166028383748,-0.10507212613360983,-0.1476003908517023,-0.0665218510999197,-4.804395342186091,-6.748989065006963,-3.0416941518024556,0.8382686549184352,0.8011801204359145,0.916394644709112,-0.19293497869999868,-0.2481587778986697,-0.09123291561511324,-0.6524671696681863,-0.8392229161080691,-0.30853131263734823,-140.92163491753485,-181.25764926740152,-66.63743253506442,0.8236098837672289,-0.2141670707325108,-0.724269820944441,0.7836157947167228,-0.2761355842265789,-0.9338348302571856,0.9084285962187612,-0.10080198285522396,-0.3408919673023991,-156.42976694264385,-201.69218796051527,-73.62677479533458,-0.07180265127625474,-0.09461191414911664,-0.03236065466505089,-15.508132025109012,-20.43453869311374,-6.989342260270171,0.3245
