geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
47149041601,47149041601,Census Tract 416.01; Rutherford County; Tennessee,2449,1215,526,Murfreesboro city,Tennessee,76470,0.7155580049518282,0.20371488506723215,47149,2449,1215,526,0.009094,0.007511132516,0.003803074181,0.7778021795620407,0.6832605586793171,0.8290340178257686,-0.2856739493364147,-0.46357050366395,-0.20622312052116776,-6.362303374504855,-10.324274182623585,-4.592837599089754,-259.79188952653556,-421.5710160319961,-187.53930580194995,0.7585008492459592,0.6577259651428653,0.8136349329417956,-0.31839008617343006,-0.5203900301895319,-0.22905244048996148,-7.090931197526213,-11.589713562697284,-5.101274086954673,-289.5439443661173,-473.2426934543603,-259.79188952653556,-0.7286278230213572,-1.2654393800736994,-0.5084364878649188,-29.752054839581753,-51.671677422364205,-20.760983579621023,0.8553495399526876,0.8110686775697321,0.901556271505431,-0.1691126881944819,-0.23294121404907095,-0.1091931048632009,-0.7814249392546043,-1.0763596509615918,-0.5045524155858848,-64.31480981519377,-88.58927168408162,-41.526947784846485,0.8420889892121849,0.7942612826949578,0.8922614354565584,-0.1875229492497563,-0.2590315325543292,-0.1207477542591686,-0.8664938792636165,-1.19691610222951,-0.557943389963684,-71.31636866367214,-98.51161335222304,-45.92126666367769,-0.08506894000901222,-0.12055645126791824,-0.05339097437779916,-7.001558848478371,-9.92234166814142,-4.394318878831207,0.8110686775697321,0.768652229051183,0.901556271505431,-0.23294121404907095,-0.3009784688120796,-0.1091931048632009,-0.9203171240864192,-1.1891225001116197,-0.4314062011224786,-174.9652327160493,-226.06891637103033,-82.0163880460986,0.7942612826949578,-0.2590315325543292,-1.0233962077568588,0.7486914612050005,-0.33566369034117816,-1.3261588054141058,0.8922614354565584,-0.1207477542591686,-0.4770569535895099,-194.56201668381345,-252.12144589621784,-90.69523832500188,-0.1030790836704395,-0.13703630530248634,-0.04565075246703126,-19.596783967764164,-26.052529525187513,-8.678850278903282,0.4095
47149040502,47149040502,Census Tract 405.02; Rutherford County; Tennessee,5241,3974,1399,Murfreesboro city,Tennessee,3945,0.7772451483515883,0.1376360075321247,47149,5241,3974,1399,0.009094,0.007511132516,0.003803074181,0.7584601819529349,0.6576725146146346,0.8136023833073992,-0.31846077591724326,-0.5205135957155718,-0.2291016109550593,-15.17836731433918,-24.808538901291463,-10.919361712182646,-289.608229619141,-473.35506394374096,-208.3450050025309,0.7377786179331915,0.6306823271748829,0.7969910296431194,-0.3554201432421474,-0.5855843059364947,-0.25471926634831127,-16.939911891837667,-27.909916577375355,-12.140341539827055,-323.21907826440884,-532.5303678186483,-289.608229619141,-1.761544577498487,-3.1013776760838923,-1.2209798276444097,-33.61084864526783,-59.175303874907314,-23.296695814623348,0.84206091583124,0.7942257953685724,0.892241705675614,-0.18756253995336017,-0.259087788172298,-0.12077253690219555,-2.8347108414991156,-3.9157017292187826,-1.8252856876279069,-71.33142530194051,-98.53300778104636,-45.93069168666096,0.8277093499594578,0.7761369990323628,0.882126301822983,-0.20815356265938187,-0.2884323273426406,-0.13362451378382184,-3.145911549896584,-4.359197980366002,-2.0195229708834077,-79.16234398330609,-109.69295370825368,-50.81839383199315,-0.3112007083974686,-0.44349625114721913,-0.19423728325550105,-7.830918681365592,-11.159945927207325,-4.887702145332185,0.7942257953685724,0.7486494295343494,0.892241705675614,-0.259087788172298,-0.33573867894614906,-0.12077253690219555,-2.7225137516250153,-3.527967013927515,-1.2690868020232813,-194.6042710239468,-252.1777708311305,-90.71385289658907,0.7761369990323628,-0.2884323273426406,-3.03086835216384,0.7272878758583222,-0.3749713603019046,-3.9402269481284096,0.882126301822983,-0.13362451378382184,-1.4041363311524797,-216.64534325688635,-281.6459576932387,-100.36714304163544,-0.3083546005388249,-0.4122599342008942,-0.13504952912919843,-22.04107223293959,-29.468186862108222,-9.65329014504635,0.0415
47149041900,47149041900,Census Tract 419; Rutherford County; Tennessee,2710,1444,355,Murfreesboro city,Tennessee,81784,0.6880580248989133,0.21914503898152343,47149,2710,1444,355,0.009094,0.007511132516,0.003803074181,0.7865830129934329,0.6949862088449322,0.8360074002738183,-0.2713216322767815,-0.4388774730681361,-0.19616166037820848,-6.686651083836888,-10.816021215621216,-4.83435311798925,-246.7398923925051,-399.11517400816297,-178.38941394794278,0.767925376807817,0.67015275187914225,0.8211663302662405,-0.30220986335533295,-0.49219711057807247,-0.21778008077337704,-7.447883507827708,-12.130069818947844,-5.367133467838876,-274.8296497353398,-447.6040523596991,-246.7398923925051,-0.7612324239908199,-1.3140486033266292,-0.5327803498496264,-28.089757342834687,-48.48887835153613,-19.65979150736629,0.8613409628875809,0.8186918542617455,0.905739959379748,-0.1609804282935472,-0.2214607911321518,-0.10406965006247652,-0.8840464171468543,-1.2161827435437034,-0.5715129612134789,-61.22205104895112,-84.22318168585203,-39.57845991783095,0.8485796480784782,0.8024768566372392,0.8968171013011121,-0.17843976374450848,-0.246141856589456,-0.11505456190475068,-0.9799267866725332,-1.3517222480672566,-0.6318381327873067,-67.86196583604801,-93.60957396587648,-43.75610337862235,-0.09588036952567902,-0.13553950452355323,-0.06032517157382777,-6.639914787096885,-9.38639228002446,-4.177643460791397,0.8186918542617455,0.7777408212847442,0.905739959379748,-0.2214607911321518,-0.28577537996283586,-0.10406965006247652,-0.5905145789985854,-0.7620063457924445,-0.2774967310421181,-166.342134929179,-214.64967487111113,-78.16809325130086,0.8024768566372392,-0.246141856589456,-0.6563254564150736,0.7584350302814536,-0.31850449949404647,-0.8492769734379235,0.8968171013011121,-0.11505456190475068,-0.3067874716681022,-184.8804102577672,-239.23295026420385,-86.41900610369076,-0.06581087741648817,-0.087270627645479,-0.02929074062598413,-18.538275328588217,-24.583275393092674,-8.250912852389897,0.9439
47149040807,47149040807,Census Tract 408.07; Rutherford County; Tennessee,4643,3299,1295,Murfreesboro city,Tennessee,65321,0.7036175481514614,0.18867721257667416,47149,4643,3299,1295,0.009094,0.007511132516,0.003803074181,0.7816027010766087,0.6883273224358645,0.8320546781370781,-0.27942239531997876,-0.452797190239642,-0.20184409303357523,-11.798175302294194,-19.118655899846488,-8.522552355245768,-254.10672630398864,-411.7737648039304,-183.55701820473337,0.7625786756274257,0.6630931013372325,0.8168965339726977,-0.31134010425512043,-0.5080838542632116,-0.2241452355500164,-13.14585083429003,-21.453049151619165,-9.464183352822456,-283.1326908096065,-462.0514570669646,-254.10672630398864,-1.3476755319958365,-2.3343932517726778,-0.941630997576688,-29.02596450561784,-50.2776922630342,-20.280659004451604,0.8579458719084673,0.8143698931341427,0.903370444505584,-0.16557469735886582,-0.22794323369623937,-0.10696559322051044,-2.0773567337663397,-2.859853703425793,-1.342026885160665,-62.969285655239155,-86.68850268038172,-40.67980858322719,0.844901104455329,0.7978180921420089,0.8942366502768677,-0.18357047319124595,-0.25341855474243036,-0.11827221540336837,-2.303137886932027,-3.179475786777471,-1.4838836308009984,-69.81321269875801,-96.3769562527272,-44.97980087302208,-0.22578115316568723,-0.31962208335167785,-0.14185674564033346,-6.843927043518862,-9.688453572345496,-4.299992289794892,0.8143698931341427,0.7725853648744878,0.903370444505584,-0.22794323369623937,-0.29435534953792114,-0.10696559322051044,-2.2171848255713233,-2.8631699381388085,-1.0404454052046874,-171.21118344180104,-221.0942037172825,-80.34327453318049,0.7978180921420089,-0.25341855474243036,-2.464981148955255,0.7529066355930549,-0.3281859300022144,-3.1922371731226655,0.8942366502768677,-0.11827221540336837,-1.150423976297997,-190.3460346683595,-246.5048010133333,-88.83582828555961,-0.24779632338393176,-0.32906723498385704,-0.10997857109330966,-19.13485122655844,-25.41059729605074,-8.492553752379123,0.1269
47149041000,47149041000,Census Tract 410; Rutherford County; Tennessee,5980,4347,1750,Murfreesboro city,Tennessee,136418,0.7624461760105624,0.17160003351785416,47149,5980,4347,1750,0.009094,0.007511132516,0.003803074181,0.7630560871599543,0.6637224287988335,0.8172780960278618,-0.31051965488138056,-0.5066539212931862,-0.22357371971695297,-16.886717134117823,-27.55291434623661,-12.158412854493704,-282.38657414912745,-460.7510760240236,-203.31794071059704,0.7426977484854486,0.6370670496935095,0.800952655222943,-0.3464427514951497,-0.569693489062252,-0.24851324666830987,-18.84029128493941,-30.981139685402077,-13.514677201905627,-315.05503820968914,-518.079258953212,-282.38657414912745,-1.953574150821588,-3.4282253391654685,-1.3562643474119245,-32.66846406056167,-57.32818292918843,-22.680005809563955,0.8452299605204391,0.798234298040792,0.8944674923470936,-0.18310997800440407,-0.2527650120452443,-0.11798361433570702,-3.0271674664104213,-4.17870194431348,-1.9505008016437877,-69.63808296320269,-96.12840911694224,-44.87004374611888,0.8311365308057692,0.7804470129995241,0.8845472115769504,-0.20317175690800313,-0.2813169675115532,-0.13052190647599585,-3.3588280622837567,-4.650721828931295,-2.1577833892181193,-77.2677263005235,-106.98692958204036,-49.63844925737564,-0.3316605958733354,-0.47201988461781497,-0.2072825875743316,-7.629643337320805,-10.858520465098112,-4.768405511256765,0.798234298040792,0.7534001966681055,0.8944674923470936,-0.2527650120452443,-0.3273158202273854,-0.11798361433570702,-3.322465126540291,-4.302396875544469,-1.550833483486232,-189.8551500880166,-245.8512500311125,-88.61905619921326,0.7804470129995241,-0.2813169675115532,-3.69776578846245,0.732366216068034,-0.36543709698796906,-4.803481308043215,0.8845472115769504,-0.13052190647599585,-1.7156428376187858,-211.3009021978543,-274.484646173898,-98.03673357821634,-0.37530066192215905,-0.5010844324987458,-0.1648093541325537,-21.44575210983766,-28.633396142785475,-9.41767737900307,0.3567
47149040809,47149040809,Census Tract 408.09; Rutherford County; Tennessee,2964,2178,859,Murfreesboro city,Tennessee,62973,0.7939245602524438,0.16823987941222368,47149,2964,2178,859,0.009094,0.007511132516,0.003803074181,0.7533134677605627,0.6509199407887787,0.809479426227856,-0.32746863397090553,-0.5362872410825352,-0.23536184812004776,-8.826791280730314,-14.45541664907916,-6.344088237126209,-297.7999757331415,-487.6996170404575,-214.03806468037143,0.7322734783010869,0.623562994384074,0.7925495006810777,-0.3656100208900816,-0.6036872120478423,-0.2617508422384339,-9.854877718844127,-16.27215698486016,-7.0553934402135665,-332.4857529974402,-548.9931506363077,-297.7999757331415,-1.0280864381138135,-1.8167403357810008,-0.7113052030873579,-34.68577726429871,-61.29353359585022,-23.99815125126039,0.8385034348300535,0.7897320736675302,0.8897397364948928,-0.1926009583999836,-0.26625223077996785,-0.12392417578141976,-1.5953321445722417,-2.205392672269203,-1.026475790962298,-73.24757321268326,-101.25769845129491,-47.1292833316023,0.8238636290772389,0.7713078548907869,0.8794057190346201,-0.21379311418327948,-0.2964991781933748,-0.1371315632308646,-1.770868796179461,-2.4559310282808235,-1.1358738433861175,-81.3071072626015,-112.7608369274942,-52.152150752347005,-0.17553665160721943,-0.25053835601162033,-0.1093980524238196,-8.059534049918248,-11.50313847619928,-5.022867420744702,0.7897320736675302,0.7433309028339786,0.8897397364948928,-0.26625223077996785,-0.34529587857501987,-0.12392417578141976,-1.7178761219512302,-2.227870703935627,-0.7995665684518464,-199.9855788068953,-259.3563101205619,-93.08109062303215,0.7713078548907869,-0.2964991781933748,-1.913031327115865,0.7216064511393825,-0.3857969235461341,-2.4891859908202947,0.8794057190346201,-0.1371315632308646,-0.8847814621122477,-222.7044618295535,-289.7771817020133,-103.0013343553257,-0.1951552051646348,-0.26131528688466776,-0.08521489366040136,-22.7188830226583,-30.420871581451426,-9.920243732293525,0.1626
47149041301,47149041301,Census Tract 413.01; Rutherford County; Tennessee,4482,3182,1331,Murfreesboro city,Tennessee,173312,0.733991852651629,0.17220775282714465,47149,4482,3182,1331,0.009094,0.007511132516,0.003803074181,0.7719711351578228,0.6755115533197923,0.8243921980229237,-0.29538522161914604,-0.48035958095093073,-0.2130148761696471,-12.039697226623032,-19.57912411072992,-8.682338946380504,-268.6233205404514,-436.8390029167765,-193.71572838867704,0.752248218816163,0.6495252807640204,0.8086251790289068,-0.32934844508336875,-0.5395859554900233,-0.2366669081476275,-13.424014712474111,-21.99315015229215,-9.64637940259686,-299.50947595881553,-490.6994679226271,-268.6233205404514,-1.3843174858510796,-2.4140260415622308,-0.9640404562163544,-30.886155418364115,-53.86046500585075,-21.50915788077542,0.8513567051903812,0.8059984715717595,0.8987626766047372,-0.17459578799743997,-0.2406971418319472,-0.1126407738444456,-2.1128503338201243,-2.912768070193287,-1.363109038016906,-66.40007334444137,-91.53890855415736,-42.838121873567125,0.8377659729861632,0.7888013406648859,0.8892206341413932,-0.1936507715102871,-0.2677463240073772,-0.1245802915556186,-2.3434419691501036,-3.2401005576743516,-1.507593703260222,-73.64682492615033,-101.82591318901169,-47.37880902766254,-0.23059163532997928,-0.3273324874810646,-0.14448466524331605,-7.246751581708965,-10.287004634854323,-4.540687154095413,0.8059984715717595,0.7626194786394285,0.8987626766047372,-0.2406971418319472,-0.31126994262469737,-0.1126407738444456,-2.4063257190630516,-3.1118644068987207,-1.126105565916106,-180.79081285222023,-233.7989787301819,-84.60597790504177,0.7888013406648859,-0.2677463240073772,-2.6767449781076964,0.7422303060769923,-0.3472907153110359,-3.471975503673513,0.8892206341413932,-0.1245802915556186,-1.2454687138244582,-201.1078120291282,-260.8546584277621,-93.5739078756167,-0.2704192590446448,-0.36011109677479247,-0.11936314790835234,-20.31699917690795,-27.0556796975802,-8.967929970574932,0.0199
47149041102,47149041102,Census Tract 411.02; Rutherford County; Tennessee,2170,1677,580,Murfreesboro city,Tennessee,23432,0.687408256206182,0.19148866453006463,47149,2170,1677,580,0.009094,0.007511132516,0.003803074181,0.786791680662503,0.6952656821434696,0.8361728745463952,-0.27098446078886973,-0.4382990929698264,-0.19592494619306716,-5.347601929518339,-8.649385534684695,-3.866378969675063,-246.4332686413981,-398.5891951467602,-178.17414606797527,0.7681494696920471,0.6704491936203931,0.8213451224281351,-0.3018299685878873,-0.4915373297714753,-0.21751499180236092,-5.956306563513996,-9.699987834963698,-4.292436497927954,-274.4841734338247,-447.0040476941796,-246.4332686413981,-0.6087046339956572,-1.050602300279003,-0.4260575282528909,-28.050904792426596,-48.41485254741949,-19.633987477091747,0.8614830344155481,0.8188728382793766,0.9058390458575988,-0.1607889651343225,-0.2211908287264839,-0.1039488798512264,-1.02547269089297,-1.4107010026807785,-0.6629605299548799,-61.14923618920512,-84.12051298036842,-39.53253011060703,0.8487336126607689,0.802671998190235,0.8969250232562787,-0.17822598879407284,-0.24583890088937396,-0.11492039364618072,-1.136681762725671,-1.5679003780551242,-0.7329341613236876,-67.78066563659337,-93.49435766577962,-43.70507819461465,-0.111209071832701,-0.1571993753743457,-0.06997363136880774,-6.631429447388253,-9.373844685411193,-4.172548084007618,0.8188728382793766,0.7779568608703521,0.9058390458575988,-0.2211908287264839,-0.28541831854433863,-0.1039488798512264,-0.9636083030153184,-1.243412591586648,-0.45284881064234783,-166.13936258884803,-214.38148130804277,-78.07738114523238,0.802671998190235,-0.24583890088937396,-1.0709865660573692,0.758666778039545,-0.31810173971777067,-1.3857965059423831,0.8969250232562787,-0.11492039364618072,-0.5006457371710618,-184.6528562167878,-238.93043205903157,-86.31823054673478,-0.10737826304205068,-0.14238391435573505,-0.04779692652871392,-18.51349362793977,-24.5489507509888,-8.240849401502402,0.4254
47149041202,47149041202,Census Tract 412.02; Rutherford County; Tennessee,3198,2532,838,Murfreesboro city,Tennessee,97300,0.8054556612422706,0.16784814242442722,47149,3198,2532,838,0.009094,0.007511132516,0.003803074181,0.7497757843292661,0.6462922110122391,0.8066412933085434,-0.3337320581706695,-0.5472877174765496,-0.2397084159904223,-9.705799959739007,-15.91655633973611,-6.971346855384048,-303.4959337004068,-497.70345027317416,-217.99083350169005,0.7284916039651071,0.618688173139652,0.7894933850906375,-0.3726994169282113,-0.6163231227215932,-0.2666350584877863,-10.8390725351494,-17.924286244740475,-7.754443951597595,-338.9328497545153,-560.4842478030167,-303.4959337004068,-1.1332725754103912,-2.007729905004366,-0.7830970962135471,-35.43691605410854,-62.78079752984259,-24.487088687102784,0.8360528058705421,0.786640269317482,0.8880141346248033,-0.19609669745530903,-0.2712290979810082,-0.1261082014449152,-1.8882903668654285,-2.6117690893180887,-1.21434427535644,-74.57702870716543,-103.15043796674917,-47.95988449275039,0.8212153898957634,0.767986865065087,0.8775297855065226,-0.21770733026195443,-0.30210560295878225,-0.13956245875208195,-2.0963874448896753,-2.90909080696349,-1.3439004830648424,-82.7957126733679,-114.8930018547982,-53.07663835169204,-0.2080970780242468,-0.29732171764540194,-0.12955620770840248,-8.21868396620248,-11.74256388804905,-5.116753858941646,0.786640269317482,0.7396761126195259,0.8880141346248033,-0.2712290979810082,-0.35194307743500064,-0.1261082014449152,-1.707205190195359,-2.2152455356852303,-0.7937665155972173,-203.72376971305005,-264.3491092703139,-94.72154124071808,0.767986865065087,-0.30210560295878225,-1.9015520723902768,0.7177046384211117,-0.3933308306323808,-2.475753672883841,0.8775297855065226,-0.13956245875208195,-0.8784520381904727,-226.9155217649495,-295.4359991508164,-104.82721219456717,-0.19434688219491747,-0.2605081371986109,-0.08468552259325535,-23.19175205189946,-31.086889880502493,-10.105670953849089,0.2012
47149041104,47149041104,Census Tract 411.04; Rutherford County; Tennessee,2830,2013,815,Murfreesboro city,Tennessee,92908,0.7154793495213455,0.16357740103457352,47149,2830,2013,815,0.009094,0.007511132516,0.003803074181,0.7778271541919057,0.6832938126628865,0.829053879912104,-0.2856326686600603,-0.4634992758135298,-0.2061942223900088,-7.351048073288686,-11.928626632322516,-5.306618631313714,-259.75434887945886,-421.50624142482394,-187.51302584147396,0.7585276396558599,0.657761177577599,0.8136563754362218,-0.31834352200230287,-0.5203086379813372,-0.2290200509568608,-8.192895249121706,-13.390673513260454,-5.8940646118267885,-289.5015989088942,-473.1686753802281,-259.75434887945886,-0.8418471758330206,-1.4620468809379368,-0.587445980513075,-29.74725002943536,-51.662433955404126,-20.757808498695223,0.8553666170489684,0.8110903798379412,0.9015682100875956,-0.16908934726728003,-0.23290822435818267,-0.10917841690851211,-1.2944784330500376,-1.7830494835081088,-0.8358250139745064,-64.30593308743356,-88.57672545991599,-41.52136184672163,0.8421074828142415,0.7942846605227736,0.8922744325131303,-0.18749686994598003,-0.25899447603813847,-0.12073142921226136,-1.4353988487861715,-1.9827550873474848,-0.9242701201013016,-71.30645051098718,-98.49752048422675,-45.91505812723804,-0.14092041573613412,-0.19970560383937608,-0.08844510612679535,-7.000517423553608,-9.920795024310785,-4.39369628051641,0.8110903798379412,0.7686780721894434,0.9015682100875956,-0.23290822435818267,-0.3009347296088167,-0.10917841690851211,-1.4257646978347638,-1.8421939156981375,-0.6683436491888476,-174.9404537220569,-226.0360632758451,-82.00535572869296,0.7942846605227736,-0.25899447603813847,-1.5854535918040724,0.7487191504845147,-0.33561429456275466,-2.054487404190638,0.8922744325131303,-0.12073142921226136,-0.7390662573823854,-194.53418304344447,-252.08434407247088,-90.68297636593684,-0.15968889396930863,-0.21229348849249985,-0.07072260819353782,-19.593729321387563,-26.048280796625747,-8.677620637243905,0.3157
47149040911,47149040911,Census Tract 409.11; Rutherford County; Tennessee,4262,2734,963,Murfreesboro city,Tennessee,115383,0.6803962466235091,0.18808964954478904,47149,4262,2734,963,0.009094,0.007511132516,0.003803074181,0.7890470527424566,0.6982887912347924,0.8379606832256664,-0.26735154326265265,-0.43207224940799654,-0.1933734124023283,-10.36217901054306,-16.746527583927758,-7.494888156392429,-243.12949344305633,-392.926503611632,-175.85378123867736,0.7705719432717948,0.6736566138884656,0.8232770450578818,-0.2977373608414416,-0.4844358080711512,-0.21465794048672088,-11.539891610555202,-18.77606727490915,-8.319847262570955,-270.762355949207,-440.545923859905,-243.12949344305633,-1.177712600012141,-2.029539690981391,-0.8249591061785253,-27.63286250615066,-47.619420248272895,-19.356149839946628,0.8630176977842661,0.820828483270858,0.90690903219999,-0.1587247892684308,-0.21828131014067012,-0.10264642262321398,-1.6503576324992235,-2.269602800438146,-1.0672769376840825,-60.36421479514351,-83.01400147908362,-39.037195965035934,0.8503969071387462,0.8047808990849195,0.8980904947697133,-0.17592149219428593,-0.24257422254560895,-0.11347353727022598,-1.8291621535719216,-2.5221909033293928,-1.1798529970255225,-66.90424848470819,-92.25277627393535,-43.15482798191376,-0.17880452107269829,-0.2525881028912469,-0.11257605934143976,-6.540033689564678,-9.238774794851752,-4.117632016877827,0.820828483270858,0.7802920839203332,0.90690903219999,-0.21828131014067012,-0.2815713764207541,-0.10264642262321398,-1.5788768719220592,-2.036667883931476,-0.7424642199594974,-163.9539846232668,-211.49199210088017,-77.09908826163006,0.8047808990849195,-0.24257422254560895,-1.7545928666770314,0.7611722048694194,-0.3137631584584096,-2.269518145332487,0.8980904947697133,-0.11347353727022598,-0.8207791288025827,-182.2007130505744,-235.67166618198203,-85.23147754959322,-0.17571599475497224,-0.23285026140101103,-0.07831490884308534,-18.246728427307605,-24.179674081101876,-8.132389287963171,0.1754
47149040906,47149040906,Census Tract 409.06; Rutherford County; Tennessee,5497,2999,685,Murfreesboro city,Tennessee,106391,0.6131435057822535,0.225554000061069,47149,5497,2999,685,0.009094,0.007511132516,0.003803074181,0.8110095788223735,0.7279596807852523,0.8553030357001895,-0.23303105920407263,-0.37370245412671343,-0.1691762548011478,-11.649156934852895,-18.68128029770234,-8.457073269805525,-211.91844524018364,-339.8450117828332,-153.8488861161638,0.7941976214479153,0.7052093446790402,0.8420386277263097,-0.2591324539311549,-0.4180186458747608,-0.1875939738064285,-12.953958296666425,-20.896634226021153,-9.377769849082746,-235.65505360499225,-380.1461565585074,-211.91844524018364,-1.3048013618135297,-2.2153539283188124,-0.9206965792772211,-23.736608364808617,-40.301144775674224,-16.749073663402243,0.8778763404305694,0.8398240739587546,0.9172357661515976,-0.13911259928651568,-0.1907255709951367,-0.0902322357049511,-1.586637548260442,-2.1753051406295527,-1.0291364978243145,-52.90555345983468,-72.53434947080869,-34.315988590340595,0.8665161850419408,0.8252910810775671,0.9093458290027434,-0.15404653399705204,-0.21169369562835785,-0.09969163337635224,-1.7569653379540653,-2.4144553975459164,-1.137024896189014,-58.585039611672734,-80.50868281246804,-37.913467695532304,-0.17032778969362328,-0.2391502569163637,-0.10788839836469966,-5.679486151838055,-7.974333341659343,-3.597479105191719,0.8398240739587546,0.8030484952974392,0.9172357661515976,-0.1907255709951367,-0.2452548082162989,-0.0902322357049511,-0.9813070509849532,-1.2618668348186688,-0.4642562015224616,-143.2565037934238,-184.21413646987867,-67.77462795948345,0.8252910810775671,-0.21169369562835785,-1.0891906894564605,0.7856261847289663,-0.27286999776489207,-1.403950458304119,0.9093458290027434,-0.09969163337635224,-0.5129259922829951,-159.00594006663658,-204.95627128527283,-74.87970690262702,-0.1078836384715074,-0.14208362348545012,-0.04866979076053346,-15.749436273212758,-20.742134815394177,-7.105078943143571,0.4371
47149040309,47149040309,Census Tract 403.09; Rutherford County; Tennessee,3760,2949,1006,Murfreesboro city,Tennessee,39628,0.7349330305170816,0.18650339357510404,47149,3760,2949,1006,0.009094,0.007511132516,0.003803074181,0.7716745949688731,0.6751182785545473,0.8241558989988751,-0.2958830140576764,-0.4812219306830741,-0.21336266744523408,-10.117258088200314,-16.454633213495853,-7.2956035675285635,-269.0760129840509,-437.6232237631876,-194.03200977469584,0.7519303645762793,0.6491093324202842,0.8083702250608544,-0.3299103841397742,-0.5405725199965569,-0.2370569437100675,-11.28077092546032,-18.484034028151065,-8.105792381333568,-300.0205033367106,-491.59664968486874,-269.0760129840509,-1.1635128372600043,-2.0294008146552116,-0.8101888138050048,-30.944490352659688,-53.973425921681155,-21.54757483523949,0.8511533436867287,0.8057404539461374,0.8986202763871812,-0.17487642786968255,-0.24109444313298511,-0.1128170889047891,-1.961285613677564,-2.7039382529399427,-1.2652736343106965,-66.50680276966986,-91.69000518616286,-42.905175798938494,0.8375458489850178,0.7885235814158772,0.8890656581582259,-0.19396448709267997,-0.2681928905720164,-0.12477632087554016,-2.17536327070169,-3.0078545426458096,-1.3993995991453954,-73.7661332893079,-101.9957457662194,-47.45336043219381,-0.21407765702412584,-0.3039162897058669,-0.13412596483469907,-7.259330519638041,-10.305740580056526,-4.5481846332553095,0.8057404539461374,0.7623127378081814,0.8986202763871812,-0.24109444313298511,-0.31179757388709295,-0.1128170889047891,-1.821757665110536,-2.356004613007056,-0.8524684094622236,-181.08923112430776,-234.19528956332564,-84.73841048332243,0.7885235814158772,-0.2681928905720164,-2.026518934981115,0.7419019187947563,-0.34788706521278767,-2.6287040025000756,0.8890656581582259,-0.12477632087554016,-0.94283474984085,-201.44323409355025,-261.30258474155823,-93.72114809551192,-0.20476126987057897,-0.27269938949301986,-0.09036634037862634,-20.354002969242444,-27.107295178232587,-8.982737612189498,0.1392
