geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
20209043600,20209043600,Census Tract 436; Wyandotte County; Kansas,3382,2371,661,Kansas City city,Kansas,129782,0.7472017190852615,0.17154256102968782,20209,3382,2371,661,0.013718,0.007719528038,0.00363067118,0.7678194609940772,0.6700126564481604,0.8210818208884556,-0.3023894949280451,-0.4925091196055205,-0.21790542009314623,-14.029141687192324,-22.84960402749553,-10.109564201697372,-414.8179091422923,-675.624010274853,-298.922655283778,0.74779925302979,0.6437115581966877,0.8050541265232515,-0.33725728656239123,-0.5534908256136166,-0.2421525050975788,-15.646807635786669,-25.678806126985997,-11.234490155588478,-462.6495457062883,-759.2787145767592,-414.8179091422923,-1.6176659485943432,-2.829202099490466,-1.1249259538911058,-47.83163656399596,-83.65470430190615,-33.2621512090806,0.8485068719647334,0.8023846211492545,0.8967660863618436,-0.17854083807769458,-0.24628510273252904,-0.11511799476826072,-1.536936911445567,-2.1201013124183223,-0.9909726941796052,-64.82230752617323,-89.41802245543325,-41.795558590451506,0.8346817162662489,0.7849117958858545,0.8870479436754141,-0.19806146524122195,-0.27402850261843265,-0.12733478176678692,-1.7049767433698269,-2.3589254144710115,-1.096138722744635,-71.90960537198764,-99.4907386955298,-46.23107223722628,-0.16803983192425953,-0.2388241020526891,-0.10516602856502988,-7.087297845814406,-10.072716240096549,-4.4355136467747736,0.8023846211492545,0.7583254975575354,0.8967660863618436,-0.24628510273252904,-0.31869494461265735,-0.11511799476826072,-1.2566963436402945,-1.6261753844946414,-0.5874020048609631,-190.1204755885468,-246.01745605062655,-88.8656588291926,0.7849117958858545,-0.27402850261843265,-1.398260038764111,0.7376345061843288,-0.355684951850813,-1.8149208925731477,0.8870479436754141,-0.12733478176678692,-0.6497394803385343,-211.5370709174147,-274.5719958507031,-98.29644180613228,-0.14156369512381684,-0.1887455080785061,-0.06233747547757129,-21.416595328867903,-28.554539800076565,-9.43078297693968,0.6078
20209044104,20209044104,Census Tract 441.04; Wyandotte County; Kansas,2165,1144,374,Kansas City city,Kansas,82051,0.691317323910694,0.2337844340459072,20209,2165,1144,374,0.013718,0.007719528038,0.00363067118,0.7855371516684315,0.6935860394228665,0.8351778602028043,-0.27301426530376427,-0.44178219162557086,-0.19734974746238168,-8.108378981961188,-13.120696946717892,-5.86118290426658,-374.52096914370384,-606.0368104719581,-270.7243835688951,0.7668022924977882,0.6686677496141055,0.8202700795553499,-0.3041171235190125,-0.4955110375475855,-0.21911066235900944,-9.032117386439204,-14.716415194313388,-6.50747054341153,-417.1878700433813,-679.7420413077778,-374.52096914370384,-0.9237384044780176,-1.595718247595496,-0.6462876391449495,-42.66690089967748,-73.70523083581968,-29.851623055193972,0.8606286725931162,0.8177846252985556,0.9052430960890708,-0.1619413015684816,-0.2228158479195198,-0.10467564383568162,-0.6726212252260929,-0.925462912647031,-0.434769012760544,-58.79556164563749,-80.89710774886635,-38.00428433221539,0.8478077690169503,0.8014987244127485,0.8962759508371748,-0.17951266377226002,-0.2476626219619897,-0.11572780577894652,-0.7456036642946028,-1.028663686245202,-0.48067403288619975,-65.17514548029745,-89.9181543920631,-42.016960916625855,-0.07298243906850987,-0.10320077359817093,-0.04590502012565573,-6.379583834659955,-9.021046643196758,-4.012676584410466,0.8177846252985556,0.7766580519216304,0.9052430960890708,-0.2228158479195198,-0.2875679297031304,-0.10467564383568162,-0.6432924113117284,-0.830238372368675,-0.30220941623948205,-172.00331853254772,-221.9888696172928,-80.80465674852462,0.8014987244127485,-0.2476626219619897,-0.7150276192708651,0.7572736301024154,-0.32052663693671424,-0.9253935709237956,0.8962759508371748,-0.11572780577894652,-0.3341181515160617,-191.1838554200174,-247.4314360758812,-89.3364041486796,-0.07173520795913668,-0.09515519855512056,-0.03190873527657967,-19.1805368874697,-25.442566458588384,-8.531747400154993,0.9775
20209041300,20209041300,Census Tract 413; Wyandotte County; Kansas,3208,1998,642,Kansas City city,Kansas,95516,0.6948674773235222,0.19108617241291065,20209,3208,1998,642,0.013718,0.007719528038,0.00363067118,0.784399541647099,0.692064130738049,0.8342752299148529,-0.274860510372276,-0.4449527949578229,-0.19864520022014936,-12.095881031968316,-19.581190711470377,-8.741847660036987,-377.05364812868817,-610.3862441231414,-272.50148566200085,0.7655808548403913,0.6670539721996134,0.8192949619264792,-0.30619776301548257,-0.4991290685257382,-0.22056163710394777,-13.474950289052815,-21.965344619011727,-9.706331837236592,-420.0420913046389,-684.7052562036075,-377.05364812868817,-1.379069257084501,-2.38415390754135,-0.9644841771996048,-42.98844317595077,-74.31901208046602,-30.064968117194663,0.8598534889095678,0.8167975806162738,0.904702203678292,-0.16298882646642565,-0.22429353824175133,-0.10533609394809812,-1.1823341521575184,-1.6270434981387998,-0.7641165595812424,-59.17588349136729,-81.43360851545545,-38.24407205111323,0.8469678076250112,0.8004346618268505,0.8956868805492741,-0.18068241909229996,-0.2493212097008354,-0.11646159133954996,-1.3106849065587285,-1.808596254585872,-0.8448218190203762,-65.59984517310951,-90.52033306235596,-42.283374325344155,-0.1283507544012099,-0.18155275644707203,-0.08070525943913387,-6.423961681742238,-9.086724546900502,-4.039302274230924,0.8167975806162738,0.7754803731701172,0.904702203678292,-0.22429353824175133,-0.28952328723944365,-0.10533609394809812,-1.1115846451220306,-1.434859171706238,-0.5220390454745687,-173.14402571994248,-223.4983133498813,-81.31449306457456,0.8004346618268505,-0.2493212097008354,-1.2356202081398604,0.7560106120262193,-0.3227327554567697,-1.5994432040079591,0.8956868805492741,-0.11646159133954996,-0.5771763096446739,-192.4642068753677,-249.13445545295312,-89.90285196957537,-0.1240355630178298,-0.16458403230172114,-0.05513726417010523,-19.320181155425203,-25.63614210307183,-8.588358905000815,0.8742
20209044302,20209044302,Census Tract 443.02; Wyandotte County; Kansas,1172,844,421,Kansas City city,Kansas,76251,0.7977496025987166,0.14483407844041318,20209,1172,844,421,0.013718,0.007719528038,0.00363067118,0.7521381178540668,0.6493811908975933,0.8085368690758639,-0.32954304038347443,-0.5399275710738887,-0.2368019792875659,-5.298226913593148,-8.68068336423016,-3.807182874787925,-452.0671427980502,-740.6726419991604,-324.84495518668297,0.7310168016729744,0.6219416991511606,0.7915344314451915,-0.3679576142592644,-0.6078677492839305,-0.2633689202555471,-5.9158370714228665,-9.772991307641396,-4.234312761932878,-504.7642552408589,-833.8729784676958,-452.0671427980502,-0.6176101578297182,-1.0923079434112353,-0.42712988714495337,-52.69711244280872,-93.20033646853544,-36.44452961987657,0.8376897286097096,0.788705130349738,0.8891669566439939,-0.1937594145503876,-0.26790097023531073,-0.12464818055579364,-0.5937343535889297,-0.8209253199779091,-0.3819577339251527,-70.3476722261765,-97.26603317273803,-45.25565567833563,0.8229842224654763,0.7702046431196701,0.8787829991498322,-0.21509012287528925,-0.2983562341945342,-0.1379373530979067,-0.6590977546307198,-0.9142489734487316,-0.4226795656221172,-78.09215102259714,-108.3233380863426,-50.080517253805354,-0.06536340104179017,-0.0933236534708224,-0.04072183169696447,-7.744478796420636,-11.057304913604549,-4.824861575469724,0.788705130349738,0.742116555853332,0.8891669566439939,-0.26790097023531073,-0.34749722548655104,-0.12464818055579364,-0.8706570705294704,-1.1293386361889388,-0.40509677749286294,-206.80690511388843,-268.25145752706385,-96.22251246861352,0.7702046431196701,-0.2983562341945342,-0.9696342816894332,0.7203098147428323,-0.38829150947641017,-1.2619168488089263,0.8787829991498322,-0.1379373530979067,-0.4482855424499815,-230.31693151768013,-299.74271943204906,-106.48112647267968,-0.09897721115996284,-0.1325782126199877,-0.04318876495711854,-23.51002640379165,-31.4912619049852,-10.25861400406616,0.7933
20209040500,20209040500,Census Tract 405; Wyandotte County; Kansas,1299,783,270,Kansas City city,Kansas,67742,0.766835627990005,0.16474547028182346,20209,1299,783,270,0.013718,0.007719528038,0.00363067118,0.7616900203376393,0.6619222103625297,0.8161861316547034,-0.3128700301951225,-0.5107515420162554,-0.2252107224275419,-5.575244445407481,-9.10143005973931,-4.013183456649064,-429.19510742166904,-700.6489653378991,-308.94406902610194,0.7412352973047751,0.6351665946933862,0.7997755667286275,-0.34909927203429997,-0.5743901023049389,-0.25035077539360595,-6.220838014082719,-10.235448967021478,-4.461171205967483,-478.8943813766527,-787.9483423419152,-429.19510742166904,-0.6455935686752374,-1.1340189072821687,-0.4479877493184192,-49.69927395498363,-87.29937700401607,-34.487124658846746,0.8442887633258862,0.7970432495237294,0.8938067338904185,-0.1844288867007116,-0.25463706090923766,-0.1188100985180101,-0.5242973040200433,-0.7238861922696068,-0.33775519365594087,-66.96006437037589,-92.45034384030738,-43.136040058229995,0.8301185335471606,0.7791661497650598,0.8838284649384439,-0.20464723962603604,-0.28342331132009224,-0.13144126905852382,-0.5817743517868368,-0.8057201921014708,-0.3736632814803586,-74.3006834976803,-102.90168481500268,-47.722002743340816,-0.05747704776679352,-0.08183399983186412,-0.03590808782441773,-7.340619127304408,-10.45134097469529,-4.585962685110822,0.7970432495237294,0.7519879582532167,0.8938067338904185,-0.25463706090923766,-0.32980852821484974,-0.1188100985180101,-0.530733041424749,-0.6874108687960326,-0.24763262941097672,-196.5677931202774,-254.59661807260468,-91.71578867073212,0.7791661497650598,-0.28342331132009224,-0.5907314335567289,0.7308562661250195,-0.36825809170655865,-0.7675502393202718,0.8838284649384439,-0.13144126905852382,-0.2739594316988457,-218.7894198358255,-284.2778664149155,-101.46645618475767,-0.05999839213197988,-0.08013937052423914,-0.02632680228786896,-22.221626715548105,-29.681248342310795,-9.750667514025542,0.7812
20209042300,20209042300,Census Tract 423; Wyandotte County; Kansas,1674,1202,326,Kansas City city,Kansas,57489,0.5529243279802581,0.250460066596983,20209,1674,1202,326,0.013718,0.007719528038,0.00363067118,0.8311934292637253,0.7555957587381011,0.8711360097090357,-0.203089395071138,-0.3234589903867001,-0.147926372982797,-4.663731058334748,-7.4278902600288355,-3.396971170183588,-278.5980321585871,-443.7210430124752,-202.92539845780092,0.8159664673600597,0.7347142490812799,0.8592005828286241,-0.2255405583459255,-0.3610733713827456,-0.16387258107744987,-5.179298045097866,-8.291664347444117,-3.7631588085270455,-309.39653793894064,-495.32045086285046,-278.5980321585871,-0.5155669867631181,-0.8637740874152815,-0.3661876383434577,-30.798505780353526,-51.59940785037524,-21.875008264244784,0.8913979656458163,0.8572057676254954,0.926582233269986,-0.12183338816069848,-0.16658104479400795,-0.07923502533705677,-0.531689039330475,-0.7269708001584082,-0.3457869401712618,-44.233697115680116,-60.48009984678937,-28.76763229378218,0.881208753278954,0.8440994026637382,0.9195436833704542,-0.13480488735390678,-0.18469459502551924,-0.0874959157292504,-0.5882975277656489,-0.8060195425996307,-0.3818380173262895,-48.94322194389758,-67.0565343260924,-31.766889960589808,-0.05660848843517396,-0.07904874244122251,-0.0360510771550277,-4.709524828217468,-6.576434479303038,-2.999257666807629,0.8572057676254954,0.8239875645491381,0.926582233269986,-0.16658104479400795,-0.2136105482941004,-0.07923502533705677,-0.41921221695905714,-0.5375650730666488,-0.19940018189602235,-128.59270458866786,-164.89726167688613,-61.16569996810501,0.8440994026637382,-0.18469459502551924,-0.4647961641538957,0.8081886056801598,-0.2373349401015305,-0.5972690741905258,0.9195436833704542,-0.0874959157292504,-0.2201892589464734,-142.57551047665513,-183.21137245108153,-67.54271746824337,-0.04558394719483855,-0.05970400112387697,-0.02078907705045105,-13.982805887987285,-18.314110774195388,-6.377017500138359,0.958
20091052202,20091052202,Census Tract 522.02; Johnson County; Kansas,2361,1750,761,Kansas City city,Kansas,86238,0.7767653120846443,0.1295351736574436,20091,2361,1750,761,0.010054,0.007719528038,0.00363067118,0.7586087627250506,0.6578678069865987,0.8137213035039852,-0.31820254278085497,-0.5200622212850898,-0.22892198556664983,-7.553330950045288,-12.344973857381492,-5.434034258856438,-319.9208365118716,-522.8705572800294,-230.15816428870977,0.7379376017167285,0.6308883357897613,0.7971191719973584,-0.35512812692240225,-0.5850665534149966,-0.2545175616517651,-8.429851782051763,-13.888013801289162,-6.041609092603404,-357.0458188077833,-588.2259128034376,-319.9208365118716,-0.8765208320064746,-1.5430399439076687,-0.6075748337469662,-37.12498229591167,-65.35535552340825,-25.73379219597485,0.8421634811137915,0.7943554492366177,0.8923137867841716,-0.1874179092608766,-0.2588822811765293,-0.12068200089558292,-1.1907924030963095,-1.6448537652404922,-0.7667741595435724,-68.04528017693197,-93.99164372802812,-43.81566625963271,0.8278202495804076,0.7762763712166514,0.8822046924518527,-0.2079917113731685,-0.28820100299163876,-0.13352378258243744,-1.3215116462825218,-1.831135382315464,-0.8483666612166227,-75.51495121614411,-104.63630756088364,-48.47809492666416,-0.1307192431862123,-0.1862816170749717,-0.08159250167305032,-7.469671039212131,-10.644663832855526,-4.662428667031446,0.7943554492366177,0.7488029956690649,0.8923137867841716,-0.2588822811765293,-0.33546474277454963,-0.12068200089558292,-1.5208197103716328,-1.97070804007014,-0.7089537561820944,-199.84490280836172,-258.9629487608594,-93.16080895953937,0.7762763712166514,-0.28820100299163876,-1.6930543253351682,0.7274519803401003,-0.37466118317868535,-2.2009699138148657,0.8822046924518527,-0.13352378258243744,-0.7843935839559407,-222.47757231736773,-289.22075082981155,-103.07405833849415,-0.17223461496353543,-0.23026187374472595,-0.07543982777384628,-22.63266950900597,-30.257802068952163,-9.913249378954832,0.1425
20103071104,20103071104,Census Tract 711.04; Leavenworth County; Kansas,1630,1279,610,Kansas City city,Kansas,361127,0.8459374318125287,0.11119459976693162,20103,1630,1279,610,0.010782,0.007719528038,0.00363067118,0.7374872068674359,0.6303047808718291,0.7967561315110641,-0.35595572463910025,-0.5865340551864663,-0.25508918030348865,-6.25580083558581,-10.308136598323385,-4.48310561351251,-383.79146230587793,-632.401018302048,-275.03715420322146,0.715368709706611,0.6018741087860368,0.7788574093454607,-0.3978805424829424,-0.6614770188685671,-0.28393206253296616,-6.992615254753269,-11.625233704428654,-4.990009462115619,-428.99480090510855,-713.2045217440892,-383.79146230587793,-0.7368144191674588,-1.3170971061052708,-0.506903848603109,-45.2033385992306,-80.80350344204115,-31.098395619822636,0.827506051815957,0.7758815222647423,0.8819825890872389,-0.20845037665344684,-0.2888565732060122,-0.13380922976597184,-0.9679660971940665,-1.341342598195072,-0.6213603447713901,-75.68147749758143,-104.87432354926288,-48.581731412931205,0.811985542141531,0.7564408084675753,0.8709756492291078,-0.2315490216274044,-0.32198050238172043,-0.14813772449906087,-1.0752276219025818,-1.4951578177340998,-0.6878965504051764,-84.06783595798139,-116.90053305192336,-53.783936700952026,-0.10726152470851535,-0.15381521953902788,-0.06653620563378626,-8.386358460399949,-12.026209502660508,-5.202205288020818,0.7758815222647423,0.7269870830767045,0.8819825890872389,-0.2888565732060122,-0.3755402582503518,-0.13380922976597184,-1.3602002136528903,-1.7683860673064242,-0.6300959015621782,-222.98364158244104,-289.8993552961351,-103.29441009216036,0.7564408084675753,-0.32198050238172043,-1.51617788465326,0.7041729918554417,-0.4201055870732516,-1.9782402835827737,0.8709756492291078,-0.14813772449906087,-0.697567523831172,-248.5537515825017,-324.30168583324155,-114.35533177560195,-0.15597767100036974,-0.2098542162763493,-0.06747162226899384,-25.570110000060616,-34.40233053710644,-11.060921683441611,0.041
20209041200,20209041200,Census Tract 412; Wyandotte County; Kansas,607,449,169,Kansas City city,Kansas,59325,0.645933737656611,0.22144724853010528,20209,607,449,169,0.013718,0.007719528038,0.00363067118,0.8002260406030004,0.7133388655587204,0.8468030906897925,-0.2496469113232836,-0.40185828682803254,-0.1809120809719951,-2.078766392026412,-3.346204031075118,-1.506423419551714,-342.4656329532804,-551.2691978706949,-248.17519267738285,0.782589376033237,0.68964481511459,0.8328382787089766,-0.27780932200839065,-0.45002177654861664,-0.20071330240746008,-2.313269885541839,-3.7472530295312105,-1.6713047450323009,-381.0988279311102,-617.3398730693922,-342.4656329532804,-0.23450349351542688,-0.4010489984560923,-0.16488132548058698,-38.633194977829795,-66.07067519869726,-27.16331556517084,0.8706000652622651,0.8305081523969773,0.9121861821591736,-0.1486330404750816,-0.20408209975283512,-0.09626742824909736,-0.24229732570544488,-0.3326887940690001,-0.15693240441520534,-53.963769644865224,-74.09549979265036,-34.95153773167157,0.8586191390941744,0.8152265025630278,0.903840584335179,-0.1646607377689944,-0.22665295700772045,-0.10638979631076333,-0.26842521879784603,-0.3694831591324997,-0.17343359892288987,-59.782899509542546,-82.29023588697098,-38.62663673115588,-0.02612789309240115,-0.03679436506349959,-0.01650119450768453,-5.8191298646773175,-8.194736094320621,-3.6750989994843057,0.8305081523969773,0.7918714855813672,0.9121861821591736,-0.20408209975283512,-0.26283117678600504,-0.09626742824909736,-0.26624555599521105,-0.34288961589975697,-0.1255905098460452,-157.54174910959233,-202.8932638460101,-74.31391115150603,0.8152265025630278,-0.22665295700772045,-0.2956915017513234,0.773606616031345,-0.2926466491846575,-0.38178688829970353,0.903840584335179,-0.10638979631076333,-0.13879615363268985,-174.96538565167066,-225.9094013607713,-82.12790155780463,-0.02944594575611237,-0.03889727239994656,-0.01320564378664465,-17.423636542078324,-23.01613751476128,-7.813990406298613,0.8865
20209042001,20209042001,Census Tract 420.01; Wyandotte County; Kansas,1124,745,204,Kansas City city,Kansas,34712,0.5476986473951232,0.2298178286293173,20209,1124,745,204,0.013718,0.007719528038,0.00363067118,0.8329684461481393,0.7580428644622353,0.87252370177504,-0.20052566771797625,-0.3191866144791323,-0.14610067092232043,-3.0919116873648425,-4.921548622625404,-2.2527309201727284,-275.08111097551983,-437.8601977424737,-200.4209003712392,0.8178834215015673,0.7373320982569838,0.8607062499258205,-0.2226681379163811,-0.3562409697935978,-0.16183657326315978,-3.4333271439130932,-5.492890912958518,-2.495363301915005,-305.4561515936916,-488.6913623628575,-275.08111097551983,-0.3414154565482508,-0.5713422903331136,-0.2426323817422769,-30.37504061817178,-50.831164620383774,-21.586510831163423,0.8925811159287229,0.858730968327038,0.9273977750402344,-0.12034635525479236,-0.1645090684783145,-0.07828595982626319,-0.32551884251300406,-0.44497235866078294,-0.21175178071418943,-43.69380436416162,-59.7278333772863,-28.42305781398516,0.8824954274128708,0.8457516185894413,0.9204340039222328,-0.13315034722798094,-0.18238023790934835,-0.08644399895996213,-0.36015172057427935,-0.49331119181636585,-0.23381805310237397,-48.34251282876233,-66.21626735790146,-31.384973570788453,-0.03463287806127529,-0.0483388331555829,-0.02206627238818453,-4.648708464600711,-6.488433980615156,-2.9619157568032937,0.858730968327038,0.8258301515122692,0.9273977750402344,-0.1645090684783145,-0.21090274818470725,-0.07828595982626319,-0.25906620279121656,-0.3321262142922326,-0.12328345501955836,-126.99323666236108,-162.8069677903101,-60.433066186058014,0.8457516185894413,-0.18238023790934835,-0.2872094294641383,0.8101768111662521,-0.234298471910714,-0.3689694191277636,0.9204340039222328,-0.08644399895996213,-0.13613060223240717,-140.7889360118325,-180.86736231753116,-66.73068736882703,-0.02814322667292174,-0.03684320483553099,-0.01284714721284881,-13.79569934947144,-18.06039452722107,-6.297621182769025,0.881
20209980900,20209980900,Census Tract 9809; Wyandotte County; Kansas,0,0,0,Kansas City city,Kansas,127830,0.444841729145231,0.2698057102542177,20209,0,0,0,0.013718,0.007719528038,0.00363067118,0.86868798243611,0.807855387700691,0.9002920594731983,-0.1511613147860575,-0.23784530650490415,-0.11075066083015914,-0,-0,-0,NA,NA,NA,0.8565450207633482,0.7908005965630789,0.8908852358637569,-0.16748095635277355,-0.2645412817670202,-0.12247903517050768,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.9161913413868346,0.8893100041748377,0.9435969745798456,-0.09147506075128878,-0.12446727834560678,-0.05977448734961123,-0,-0,-0,NA,NA,NA,0.9082069090293606,0.8789385150776409,0.9381346863005636,-0.10107068120494982,-0.13773601093321663,-0.06594502324969528,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8893100041748377,0.8629482375012762,0.9435969745798456,-0.12446727834560678,-0.15881805714739763,-0.05977448734961123,-0,-0,-0,NA,NA,NA,0.8789385150776409,-0.13773601093321663,-0,0.8503216184980996,-0.17602560989366978,-0,0.9381346863005636,-0.06594502324969528,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
20209040600,20209040600,Census Tract 406; Wyandotte County; Kansas,1459,1000,420,Kansas City city,Kansas,71210,0.7270562555999288,0.17012044191498685,20209,1459,1000,420,0.013718,0.007719528038,0.00363067118,0.7741598746708838,0.6784166921101284,0.8261355903728462,-0.2917228504320596,-0.47402033533347737,-0.21045505320583804,-5.838705076789183,-9.487309390792673,-4.2121657106015435,-400.1854062226993,-650.2610960104643,-288.7022419877686,0.7545946530154164,0.652598659666528,0.810506431564671,-0.3252147971151473,-0.5323353567887973,-0.23379650186058917,-6.509031720178536,-10.654459003241502,-4.679334581871876,-446.129658682559,-730.257642442872,-400.1854062226993,-0.6703266433893527,-1.1671496124488296,-0.4671688712703323,-45.94425245985968,-79.9965464324078,-32.01979926458755,0.8528567875298787,0.8079023686961526,0.899812728552123,-0.17252980174583687,-0.23777332354386768,-0.1113423585473024,-0.6263989788897236,-0.8632767531635358,-0.4042474922909175,-62.63989788897237,-86.32767531635358,-40.42474922909175,0.8393898651219738,0.790851184797825,0.890363494931861,-0.19134152263643017,-0.26446039308348795,-0.12313679266076544,-0.6946981517734045,-0.960168727419691,-0.44706920431107655,-69.46981517734045,-96.0168727419691,-44.706920431107655,-0.06829917288368093,-0.09689197425615514,-0.04282171202015905,-6.829917288368093,-9.689197425615514,-4.282171202015905,0.8079023686961526,0.7648836797735572,0.899812728552123,-0.23777332354386768,-0.30738833425763334,-0.1113423585473024,-0.7709090918698395,-0.9966150032394848,-0.36099439262163896,-183.54978377853325,-237.28928648559167,-85.95104586229499,0.790851184797825,-0.26446039308348795,-0.8574339561263643,0.74465469832433,-0.34290430484124323,-1.111764946140608,0.890363494931861,-0.12313679266076544,-0.399234327850752,-204.15094193484865,-264.70593955728765,-95.05579234541716,-0.08652486425652484,-0.11514994290112313,-0.03823993522911301,-20.60115815631544,-27.41665307169598,-9.104746483122144,0.7544
20209044102,20209044102,Census Tract 441.02; Wyandotte County; Kansas,1769,1005,458,Kansas City city,Kansas,73771,0.7273842619464105,0.2005133925189008,20209,1769,1005,458,0.013718,0.007719528038,0.00363067118,0.7740562225842873,0.6782790178513559,0.826053056830835,-0.29189582206492704,-0.4743195258608882,-0.21057599355241793,-7.083477363256318,-11.510379287438846,-5.11007753732761,-400.42268870866695,-650.6715255759664,-288.8681479552069,0.7544835180054905,0.6524529827710442,0.8104173626556832,-0.32541000053061836,-0.5326774900359607,-0.23393210224799135,-7.896770691096591,-12.926560290906242,-5.676863543610526,-446.3974387279022,-730.7269808313308,-400.42268870866695,-0.813293327840273,-1.4161810034673952,-0.566786006282916,-45.97475001923533,-80.05545525536435,-32.039909908587674,0.8527857843774145,0.8078122261392487,0.8997630406439084,-0.1726274268631962,-0.2379114448159174,-0.1114037305692816,-0.629887190707713,-0.8680971172157381,-0.4064926654919876,-62.67534235897642,-86.37782260853116,-40.44703139223757,0.8393129952567424,0.7907541212809143,0.8903094123503794,-0.19145063361506048,-0.26461560311584065,-0.12320501853399712,-0.698569769348234,-0.9655359052310558,-0.4495534945728629,-69.50942978589393,-96.07322440110008,-44.731691002274914,-0.06868257864052096,-0.09743878801531768,-0.04306082908087533,-6.83408742691751,-9.695401792568925,-4.284659610037346,0.8078122261392487,0.7647764472457433,0.8997630406439084,-0.2379114448159174,-0.30757164868425,-0.1114037305692816,-0.8411463435184443,-1.0874330482960748,-0.3938727735236542,-183.6564068817564,-237.43079657119537,-85.99842216673672,0.7907541212809143,-0.26461560311584065,-0.9355600659356156,0.744539862941117,-0.3431114299908029,-1.2130855032193029,0.8903094123503794,-0.12320501853399712,-0.4355967445079392,-204.2707567545012,-264.8658303972277,-95.10845949955004,-0.09441372241717116,-0.12565245492322807,-0.04172397098428504,-20.614349872744796,-27.43503382603233,-9.110037332813327,0.839
