geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
12111381504,12111381504,Census Tract 3815.04; St. Lucie County; Florida,2379,1502,525,Port St. Lucie city,Florida,79532,0.7093638003648889,0.19173388919193515,12111,2379,1502,525,0.013905,0.008241179256,0.003436880739,0.779771417142212,0.6858843087691917,0.8305996374395552,-0.2824271036567419,-0.4579718287978971,-0.2039494780934966,-9.342687176829504,-15.149705806775296,-6.746647715585477,-392.71488763469966,-636.8098279434761,-283.591749289007,0.7606135240257801,0.6605047637237167,0.8153252849603213,-0.31472813513385045,-0.5139936226384147,-0.22650433936765016,-10.411205136587098,-17.002906466910648,-7.492762413760171,-437.6294719036191,-714.7081322787158,-392.71488763469966,-1.0685179597575925,-1.853200660135352,-0.7461146981746936,-44.91458426891939,-77.89830433523967,-31.362534601710532,0.8566954250376885,0.8127795348992901,0.9024969325908369,-0.1672759895455344,-0.23034593891922733,-0.10803700698378764,-0.8635112551024513,-1.189090624209101,-0.5577080832194858,-57.49076265662126,-79.16715207783629,-37.131030840178816,0.843546625523705,0.7961044213874253,0.8932855482603076,-0.1854709268490796,-0.2561166263305409,-0.11946286598671728,-0.9574370671103838,-1.3221239345595903,-0.6166905939495013,-63.744145613207976,-88.02422999730962,-41.05796231354869,-0.09392581200793249,-0.1330333103504895,-0.05898251073001548,-6.253382956586717,-8.857077919473333,-3.926931473369872,0.8127795348992901,0.7706900679410247,0.9024969325908369,-0.23034593891922733,-0.2975384549480437,-0.10803700698378764,-0.9966191411006142,-1.287335564959557,-0.4674349789384368,-189.83221735249796,-245.20677427801087,-89.03523408351178,0.7961044213874253,-0.2561166263305409,-1.1081190897167774,0.7508751615386423,-0.3317793039669444,-1.435482676646813,0.8932855482603076,-0.11946286598671728,-0.5168703188418223,-211.07030280319572,-273.42527174225006,-98.45148930320426,-0.1114999486161632,-0.14814711168725592,-0.0494353399033855,-21.238085450697753,-28.218497464239224,-9.416255219692475,0.6498
12111382015,12111382015,Census Tract 3820.15; St. Lucie County; Florida,2841,1723,777,Port St. Lucie city,Florida,97114,0.7037454820126139,0.20534712370754865,12111,2841,1723,777,0.013905,0.008241179256,0.003436880739,0.781561882821222,0.6882728368816701,0.8320222555614638,-0.2794892150961571,-0.4529121976259583,-0.20189092697428115,-11.040971299526175,-17.89189101079661,-7.975520377739335,-388.62975359120645,-629.7744107988951,-280.72933395773794,0.7625348685182738,0.6630353646529121,0.8168615189399037,-0.31141543985150294,-0.5082151772152956,-0.22419770893084487,-12.302188234514958,-20.076585723306646,-8.856729834363534,-433.0231691135149,-706.6732039178686,-388.62975359120645,-1.2612169349887823,-2.184694712510037,-0.881209456624199,-44.39341552230843,-76.8987931189735,-31.01758031060187,0.8579180122557655,0.8143344517446114,0.9033509875434264,-0.16561254771962586,-0.2279966761293508,-0.10698943576671242,-0.9807153614043798,-1.3501382939156124,-0.6335642112217069,-56.91905753943005,-78.35973847449868,-36.77099310630917,0.84487092484228,0.7977798990647145,0.8942154640392217,-0.18361275148233963,-0.25347856115748263,-0.11829871011505838,-1.0873079872746618,-1.501035532251302,-0.7005348558526694,-63.10551290044468,-87.11755845915856,-40.65785582429886,-0.10659262587028208,-0.1508972383356897,-0.06697064463096247,-6.186455361014629,-8.757819984659879,-3.886862717989697,0.8143344517446114,0.7725431175260061,0.9033509875434264,-0.2279966761293508,-0.29442613274764823,-0.10698943576671242,-1.4599530682149795,-1.8853272037340196,-0.6850957551924292,-187.89614777541564,-242.64185376242207,-88.1719118651775,0.7977798990647145,-0.25347856115748263,-1.623123676060228,0.7528613473364656,-0.32826582681908395,-2.102016174932091,0.8942154640392217,-0.11829871011505838,-0.7575135205057504,-208.89622600517737,-270.52975224351235,-97.49208758117766,-0.1631706078452484,-0.2166889711980713,-0.07241776531332123,-21.000078229761694,-27.887898481090257,-9.320175716000158,0.6322
12111381802,12111381802,Census Tract 3818.02; St. Lucie County; Florida,2539,1575,624,Port St. Lucie city,Florida,105027,0.6411216354766982,0.22850722891565295,12111,2539,1575,624,0.013905,0.008241179256,0.003436880739,0.8017995464952471,0.7154660027008204,0.8480451839121084,-0.24719451934228276,-0.39769045101386946,-0.17918245274020714,-8.727151830502827,-14.040379846502203,-6.325999761590201,-343.72397914544416,-552.9885721347855,-249.153200535258,0.7842822514471854,0.6919072831607634,0.8341821477732555,-0.2750511670444722,-0.4452803494592667,-0.19877895093940143,-9.710625067015846,-15.720531455187771,-7.017850113230626,-382.45864777533853,-619.1623259231103,-343.72397914544416,-0.983473236513019,-1.680151608685568,-0.6918503516404249,-38.73466862989441,-66.17375378832486,-27.24893074597971,0.8716641008375076,0.8318688049231514,0.9129254853637192,-0.1472309104380752,-0.202112633725195,-0.09537965149651756,-0.7969737514253362,-1.094053303284928,-0.5162983672154391,-50.60150802700548,-69.46370179586845,-32.78084871209137,0.8597735415237705,0.8166958004856679,0.9046464102267028,-0.16309696879914118,-0.22444611494919625,-0.10540426479932836,-0.8828581082817073,-1.2149463838243293,-0.570562472808196,-56.05448306550523,-77.13945294122726,-36.22618874972674,-0.08588435685637108,-0.12089308053940127,-0.05426410559275696,-5.452975038499751,-7.675751145358812,-3.445340037635363,0.8318688049231514,0.7935019661228606,0.9129254853637192,-0.202112633725195,-0.26023632289925114,-0.09537965149651756,-1.0393633813253205,-1.3382642120234565,-0.49048946254314857,-166.56464444316032,-214.46541859350265,-78.60408053576099,0.8166958004856679,-0.22444611494919625,-1.1542132159640832,0.7753589563642047,-0.28972521925738354,-1.4899107393356168,0.9046464102267028,-0.10540426479932836,-0.5420409949082894,-184.97006666091076,-238.76774668840017,-86.8655440558156,-0.11484983463876276,-0.15164652731216033,-0.05155153236514082,-18.40542221775044,-24.30232809489749,-8.261463520054617,0.9599
12111382112,12111382112,Census Tract 3821.12; St. Lucie County; Florida,8899,6673,1469,Port St. Lucie city,Florida,176006,0.7010829336222455,0.1653247792321245,12111,8899,6673,1469,0.013905,0.008241179256,0.003436880739,0.7824118284408303,0.6894076751605575,0.8326972919251013,-0.2780992869097769,-0.4505205497851589,-0.20091659922192595,-34.41217123129151,-55.74768089014269,-24.861539533097655,-386.69705844804486,-626.4488244762636,-279.374531218088,0.7634470972957913,0.6642380125856971,0.8175905582746555,-0.3098484538641952,-0.5054844514352215,-0.22310610106638137,-38.34083204098557,-62.548946783842915,-27.607281694084165,-430.84427509816345,-702.8761297206755,-386.69705844804486,-3.9286608096940583,-6.801265893700226,-2.74574216098651,-44.14721665011865,-76.42730524441203,-30.85450231471524,0.858498011477608,0.8150723729475563,0.9037560105567736,-0.1648250626449853,-0.2268849162236816,-0.10649333262407155,-3.780148286586479,-5.203447907449412,-2.4423505891142208,-56.64840831090184,-77.97763985387999,-36.60048837275919,0.845499242625615,0.7985751471398943,0.894656493673837,-0.1827331706348997,-0.2522303049143353,-0.11774743387104708,-4.190858300268614,-5.78472678636727,-2.700455581541594,-62.80321145314872,-86.68854767521759,-40.46838875380779,-0.4107100136821344,-0.5812788789178578,-0.2581049924273726,-6.154803142246882,-8.710907821337596,-3.8679003810485937,0.8150723729475563,0.7734228421356353,0.9037560105567736,-0.2268849162236816,-0.2929537964494587,-0.10649333262407155,-2.746735120405315,-3.546584298140351,-1.289239415630272,-186.97992650819023,-241.42847502657256,-87.76306437238067,0.7985751471398943,-0.2522303049143353,-3.0535738050374306,0.7538044444537835,-0.3266040116340957,-3.9539636400341744,0.894656493673837,-0.11774743387104708,-1.425484855204533,-207.8675156594575,-269.16022056052924,-97.03777094653049,-0.3068386846321154,-0.4073793418938236,-0.13624543957426094,-20.887589151267218,-27.73174553395668,-9.274706574149826,0.3901
12111382119,12111382119,Census Tract 3821.19; St. Lucie County; Florida,5601,3775,1401,Port St. Lucie city,Florida,129312,0.6688831170577906,0.171106785499016,12111,5601,3775,1401,0.013905,0.008241179256,0.003436880739,0.7927642146832783,0.7032810184033914,0.8409044089958813,-0.26140910686731195,-0.4219067113032973,-0.18919581025160015,-20.359039227174836,-32.85889840858583,-14.734930120413152,-363.4893630989973,-586.661282067235,-263.07677415485006,0.7745660217871218,0.6789562422525136,0.8264589602142264,-0.29104552984746795,-0.4728489669413564,-0.20998143663514768,-22.667180306255165,-36.82637832267486,-16.353754299782093,-404.6988092529042,-657.4964885319562,-363.4893630989973,-2.308141079080329,-3.967479914089033,-1.618824179368941,-41.20944615390696,-70.83520646472117,-28.90241348632282,0.8655434176479541,0.8240496227845718,0.908668601639982,-0.15534354442602208,-0.21351915267052576,-0.10051122950125208,-2.0154620650158424,-2.770245483659012,-1.3040552854408831,-53.38972357657861,-73.38398632209304,-34.54451087260618,0.8531349694377368,0.8082555611110033,0.9000073864500315,-0.1721474746944852,-0.2372324399790466,-0.11110199211183926,-2.2334800336697467,-3.0779070037030944,-1.4414622202452565,-59.16503400449661,-81.53396036299588,-38.18442967537103,-0.21801796865390433,-0.3076615200440824,-0.13740693480437294,-5.775310427917995,-8.149974040902846,-3.639918802764846,0.8240496227845718,0.7841415367987021,0.908668601639982,-0.21351915267052576,-0.27527997570763957,-0.10051122950125208,-2.465269106057595,-3.1783529071769707,-1.160491814444644,-175.9649611747034,-226.86316253939833,-82.83310595607738,0.8082555611110033,-0.2372324399790466,-2.739060163551023,0.7653038628937915,-0.306670524592373,-3.5407847987419205,0.9000073864500315,-0.11110199211183926,-1.2827716172020038,-195.5075063205584,-252.73267656973024,-91.56114326923654,-0.27379105749342836,-0.3624318915649498,-0.12227980275735972,-19.542545145854987,-25.869514030331892,-8.728037313159152,0.4566
12111382125,12111382125,Census Tract 3821.25; St. Lucie County; Florida,2405,1378,391,Port St. Lucie city,Florida,85784,0.6809352082715819,0.2003557611662021,12111,2405,1378,391,0.013905,0.008241179256,0.003436880739,0.788873469734561,0.6980559614345304,0.8378231320025016,-0.2676304101549753,-0.432549903226904,-0.19356933677621851,-8.94996905195786,-14.465128402510093,-6.4732538150353305,-372.14008532049314,-601.46064043701,-269.15816278733183,0.7703854748016821,0.6734095396208276,0.823128391283229,-0.2980514725533044,-0.4849804482470854,-0.214877302969752,-9.967295770678142,-16.218485784566113,-7.185824699195536,-414.4405725853697,-674.3653132875722,-372.14008532049314,-1.017326718720282,-1.7533573820560218,-0.7125708841602059,-42.300487264876594,-72.90467285056224,-29.628726992108355,0.862899642559774,0.8206780016562762,0.9068267453926424,-0.15888331699097774,-0.21850469731346475,-0.10274647839926147,-0.7524748304184881,-1.034842978926032,-0.4866095470172708,-54.60630119147229,-75.0974585577672,-35.31273926105013,0.8502689463536046,0.8046186069818497,0.8980008598363411,-0.17609846189081702,-0.24282485058484063,-0.1135846798434558,-0.8340061295156226,-1.1500237515534653,-0.5379395037944487,-60.52294118400744,-83.45600519255916,-39.037699839945475,-0.08153129909713452,-0.1151807726274332,-0.05132995677717789,-5.916639992535162,-8.35854663479196,-3.724960578895347,0.8206780016562762,0.7801123440657716,0.9068267453926424,-0.21850469731346475,-0.28186665370300773,-0.10274647839926147,-0.7040879241257694,-0.9082592252070468,-0.3310800892467189,-180.07363788382847,-232.29136194553632,-84.67521464110457,0.8046186069818497,-0.24282485058484063,-0.7824547804991054,0.7609793379299653,-0.3140961260790925,-1.0121122891454943,0.8980008598363411,-0.1135846798434558,-0.36600403756418814,-200.1163121481088,-258.85224786329775,-93.60717073252894,-0.07836685637333607,-0.1038530639384474,-0.03492394831746925,-20.04267426428032,-26.560885917761478,-8.931956091424361,0.7171
12085000200,12085000200,Census Tract 2; Martin County; Florida,2232,1581,1008,Port St. Lucie city,Florida,200011,0.6600888135108175,0.26116714460193247,12085,2232,1581,1008,0.017199,0.008241179256,0.003436880739,0.7956153609903197,0.7071183606783773,0.8431599383182452,-0.2568887543288233,-0.4141904037686779,-0.18601460358112573,-9.861488658485598,-15.900010803859844,-7.140759852725657,-441.8229685701433,-712.3660754417492,-319.9265166991782,0.7776308391388471,0.6830324319442836,0.8288977480460171,-0.2859572301780184,-0.4640593231472968,-0.20642142213237616,-10.977374192888442,-17.814387258944723,-7.924140231616576,-491.8178401831739,-798.135629881036,-441.8229685701433,-1.1158855344028442,-1.9143764550848807,-0.7833803788909188,-49.99487161303066,-85.76955443928676,-35.09768722629564,0.8674776670692317,0.826518602868394,0.9100149481268514,-0.15276742902038534,-0.20989412280564165,-0.09888304808439828,-0.8300936697021517,-1.1405034683499164,-0.5373016537756842,-52.5043434346712,-72.13810679000103,-33.98492433748793,0.8552323755907213,0.8109197843106012,0.901474359844224,-0.16927285325147523,-0.2331675948073511,-0.10929389070233944,-0.9197793327903742,-1.2669647297882518,-0.593871137263327,-58.17706089755688,-80.13692155523414,-37.56300678452416,-0.08968566308822246,-0.12646126143833536,-0.05656948348764279,-5.672717462885672,-7.998814765233103,-3.5780824470362296,0.826518602868394,0.7870947295006995,0.9100149481268514,-0.20989412280564165,-0.27049510372704294,-0.09888304808439828,-1.743613291548748,-2.2470322267863536,-0.8214322280403392,-172.97750908221707,-222.91986376848743,-81.49129246431937,0.8109197843106012,-0.2331675948073511,-1.9369485530617376,0.7684749312112169,-0.30127862261410315,-2.5027542640433085,0.901474359844224,-0.10929389070233944,-0.9079162292225604,-192.15759454977555,-248.28911349636,-90.07105448636511,-0.19333526151298952,-0.25572203725695486,-0.0864840011822211,-19.180085467558484,-25.369249727872507,-8.579762022045745,0.453
12111382129,12111382129,Census Tract 3821.29; St. Lucie County; Florida,5248,4200,2153,Port St. Lucie city,Florida,160276,0.661099107718517,0.1851551247933402,12111,5248,4200,2153,0.013905,0.008241179256,0.003436880739,0.7952872991707504,0.7066764624240638,0.8429005146444423,-0.25740723012011446,-0.4150747239688281,-0.18637962918058776,-18.78389106273637,-30.289430465055844,-13.600762687231873,-357.92475348201924,-577.1614036786556,-259.1608743756073,0.777278135666363,0.6825629157140177,0.8286172133349893,-0.28654075563658676,-0.4650664092319118,-0.20682986535512016,-20.90986463900113,-33.937495710100364,-15.093086769699944,-398.43492071267394,-646.6748420369735,-357.92475348201924,-2.1259735762647587,-3.648065245044521,-1.4923240824680717,-40.5101672306547,-69.51343835831784,-28.43605340068734,0.8672552398997871,0.8262345894612567,0.90986017777086,-0.15306308223119153,-0.2103100169796164,-0.0990699718829115,-2.209450148523892,-3.0358038756192274,-1.4300650483461304,-52.605955917235526,-72.28104465760065,-34.04916781776501,0.854991162550596,0.8106132710078812,0.9013057116769598,-0.16960273252043437,-0.23363388654696415,-0.10950145665826372,-2.4481983316612492,-3.372481579534084,-1.5806424785811657,-58.29043646812498,-80.29718046509724,-37.63434472812299,-0.23874818313735705,-0.3366777039148565,-0.15057743023503534,-5.684480550889453,-8.016135807496584,-3.585176910357984,0.8262345894612567,0.7867549004955793,0.90986017777086,-0.2103100169796164,-0.27104387830326443,-0.0990699718829115,-3.731585088559843,-4.809201716340117,-1.757824164115522,-173.32025492614227,-223.37211873386516,-81.64533971739536,0.8106132710078812,-0.23363388654696415,-4.145426545733351,0.7681099702153594,-0.30189691421350023,-5.356635121524026,0.9013057116769598,-0.10950145665826372,-1.942912699594154,-192.54187393094983,-248.798658686671,-90.24211331138662,-0.4138414571735076,-0.5474334051839094,-0.1850885354786318,-19.2216190048076,-25.426539952805825,-8.596773593991259,0.5849
12111382123,12111382123,Census Tract 3821.23; St. Lucie County; Florida,3397,2114,1134,Port St. Lucie city,Florida,129087,0.6899514351669044,0.17992242223948202,12111,3397,2114,1134,0.013905,0.008241179256,0.003436880739,0.7859752759861681,0.6941724708676904,0.8355253989595824,-0.27230465200739773,-0.440564185367415,-0.1968517070159992,-12.862387844395256,-20.810174856622677,-9.29834648363722,-378.6396186162866,-612.6044997533905,-273.72229860574686,0.7672727482966941,0.6692896750564936,0.8206455561414333,-0.30331749983294515,-0.49412136070318385,-0.2185528728162101,-14.327288550096618,-23.339963297402697,-10.323407235042438,-421.76298351771027,-687.0757520577772,-378.6396186162866,-1.4649007057013623,-2.529788440780017,-1.025060751405217,-43.12336490142368,-74.47125230438672,-30.17547104519332,0.8609271034851663,0.8181646992826707,0.9054512855825662,-0.16153852742217667,-0.22224779543379736,-0.10442164688805022,-1.1736688135068265,-1.6147559999081864,-0.7586823549977568,-55.51886535037022,-76.38391674116302,-35.888474692419905,0.8481311582618347,0.8019084893682304,0.8965026933782979,-0.17906291999624943,-0.24702508236049783,-0.11544561704738712,-1.3009934423000948,-1.7947770104574412,-0.838777736474333,-61.54179008042075,-84.89957476146837,-39.67728176321348,-0.12732462879326834,-0.1800210105492548,-0.08009538147657613,-6.022924730050536,-8.515658020305334,-3.788807070793573,0.8181646992826707,0.7771116292179334,0.9054512855825662,-0.22224779543379736,-0.2868164140155464,-0.10442164688805022,-2.0770161668911222,-2.6804420159815696,-0.9758722165794514,-183.1583921420743,-236.3705481465229,-86.05575102111565,0.8019084893682304,-0.24702508236049783,-2.308572234378804,0.7577601265319202,-0.3196788336920703,-2.987557669561282,0.8965026933782979,-0.11544561704738712,-1.0788966996775908,-203.57779844610263,-263.4530572805363,-95.14080244070466,-0.231556067487682,-0.3071156535797126,-0.1030244830981394,-20.419406304028396,-27.082509134013456,-9.085051419589012,0.5398
12111382013,12111382013,Census Tract 3820.13; St. Lucie County; Florida,2070,1518,568,Port St. Lucie city,Florida,72693,0.6728914057199681,0.1589635452294518,12111,2070,1518,568,0.013905,0.008241179256,0.003436880739,0.7914681043095276,0.7015389408436205,0.8398783811852516,-0.26347479393676193,-0.4254376226036315,-0.1906485777009546,-7.583687210059697,-12.245519994568236,-5.487504738968772,-366.3617009690675,-591.5710142303496,-265.09684729317735,0.7731731422610718,0.6771064658751291,0.8253497854628798,-0.293371361912022,-0.476872619592468,-0.21160751188560775,-8.4442105898904,-13.725991515146866,-6.090773077232608,-407.93287873866666,-663.0913775433269,-366.3617009690675,-0.8605233798307026,-1.4804715205786287,-0.6032683382638364,-41.57117776959916,-71.52036331297724,-29.143397983760213,0.8646632522476423,0.8229267533215892,0.9080556216310988,-0.15651960159120634,-0.2151749787738556,-0.10125412604543514,-0.816591711648882,-1.122607663415024,-0.5282615037246484,-53.79392039847708,-73.95307400625981,-34.79983555498343,0.8521807159095568,0.807044160772527,0.8993395580303942,-0.17346002007645933,-0.2390895673450754,-0.1119270703382135,-0.9049730082167764,-1.2473744952764738,-0.5839442281870821,-59.61614019873363,-82.1722328904133,-38.467999221810416,-0.08838129656789451,-0.12476683186144988,-0.05568272446243372,-5.822219800256555,-8.219158884153483,-3.668163666826991,0.8229267533215892,0.7827992021284661,0.9080556216310988,-0.2151749787738556,-0.27746681049361727,-0.10125412604543514,-1.0072318846014008,-1.2988193145892977,-0.47396953298922806,-177.32955714813394,-228.66537228684817,-83.44534031500494,0.807044160772527,-0.2390895673450754,-1.1191758301907822,0.7638628902187443,-0.3091354650225698,-1.447059963970336,0.8993395580303942,-0.1119270703382135,-0.5239294765454864,-197.03799827302504,-254.76407816379157,-92.2411050256138,-0.11194394558938137,-0.14824064938103845,-0.04995994355625832,-19.708441124891085,-26.098705876943384,-8.79576471060886,0.6131
12111382124,12111382124,Census Tract 3821.24; St. Lucie County; Florida,1306,996,290,Port St. Lucie city,Florida,124821,0.691742528709174,0.2034173168293592,12111,1306,996,290,0.013905,0.008241179256,0.003436880739,0.7854008122568191,0.6934035828908142,0.8350696999718434,-0.27323525058057724,-0.44216157036711423,-0.1975048310742416,-4.9619330240757415,-8.029623166556869,-3.586673906970052,-379.93361593229264,-614.8256635954723,-274.63046760873294,0.7666558972414425,0.6684742605505991,0.8201532277635744,-0.30436614861787287,-0.4959439114025641,-0.2192843558353587,-5.527267953270168,-9.006306714996766,-3.9821885520652054,-423.2211296531522,-689.6100088052655,-379.93361593229264,-0.5653349291944263,-0.9766835484398976,-0.3955146450951532,-43.28751372085959,-74.78434520979307,-30.284429180333326,0.8605357913787466,0.8176663432975735,0.905178295916897,-0.16206671473571654,-0.22299273804898412,-0.10475472568313592,-0.5547759544269589,-0.7633338485520762,-0.35858938102352006,-55.70039703081917,-76.63994463374259,-36.002949901959845,0.8477071222548993,0.8013712062340257,0.8962053769867553,-0.17965270521734197,-0.2478611562541822,-0.1158156664516181,-0.6149751425816445,-0.8484617569407631,-0.3964524547688067,-61.74449222707274,-85.18692338762682,-39.80446333020147,-0.06019918815468561,-0.08512790838868689,-0.03786307374528663,-6.044095196253576,-8.546978753884225,-3.8015134282416305,0.8176663432975735,0.7765169061452374,0.905178295916897,-0.22299273804898412,-0.28780196810417286,-0.10475472568313592,-0.5329397068438997,-0.687830006719064,-0.25035771695767073,-183.772312704793,-237.1827609376083,-86.33024722678302,0.8013712062340257,-0.2478611562541822,-0.592373783594141,0.75712224622995,-0.32079067149254553,-0.7666710939525763,0.8962053769867553,-0.1158156664516181,-0.27679272368545815,-204.26682192901413,-264.36934274226763,-95.44576678808902,-0.05943407675024126,-0.07884108723351224,-0.02643500672778742,-20.49450922422112,-27.186581804659394,-9.115519561306009,0.3565
