geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
12095013606,12095013606,Census Tract 136.06; Orange County; Florida,3117,1611,413,Orlando city,Florida,49735,0.5705013614029181,0.25869376105240166,12095,3117,1611,413,0.008338,0.008241179256,0.003436880739,0.8252507165477287,0.7474225307601285,0.8664845625201267,-0.21175296179481057,-0.33793130236922375,-0.15408865114867176,-5.503363341202472,-8.78268112776485,-4.004694087106357,-176.55961954451303,-281.76711991545875,-128.4791173277625,0.809551535946738,0.7259769031155293,0.854155442756949,-0.2352518099178703,-0.3774542904994646,-0.17074709115276487,-6.114087735443747,-9.8098656458332,-4.4376393798809755,-196.15295910952028,-314.7213874184536,-176.55961954451303,-0.6107243942412754,-1.0271845180683492,-0.432945292774618,-19.59333956500723,-32.954267502994846,-13.889807275412831,0.8874298335263556,0.8520954738046939,0.9238443467081464,-0.1268496530326543,-0.17357741091487933,-0.08243342459496801,-0.7023430452326443,-0.9610659899414266,-0.45641861112604987,-43.59671292567624,-59.65648602988371,-28.331384924025443,0.8768946636115384,0.8385656803878871,0.9165553275494476,-0.1403878270640233,-0.19251243329853393,-0.0910416097560139,-0.7773014085293378,-1.065905703449045,-0.5040805387339958,-48.24962188264046,-66.16422740217534,-31.289915501799864,-0.07495836329669348,-0.10483971350761834,-0.04766192760794596,-4.652908956964213,-6.507741372291641,-2.9585305777744235,0.8520954738046939,0.817819979684204,0.9238443467081464,-0.17357741091487933,-0.22276298554865795,-0.08243342459496801,-0.5907892965126011,-0.758197664244898,-0.2805709836832864,-143.04825581418916,-183.58296955082275,-67.93486287730906,0.8385656803878871,-0.19251243329853393,-0.65523667186247,0.8015368398418132,-0.2476032919427064,-0.8427443057827996,0.9165553275494476,-0.0910416097560139,-0.309869863236447,-158.65294718219613,-204.05431132755436,-75.02902257541089,-0.06444737534986889,-0.08454664153790159,-0.02929887955316057,-15.604691368006993,-20.47134177673162,-7.0941596981018344,0.9498
12095016755,12095016755,Census Tract 167.55; Orange County; Florida,4737,2886,1104,Orlando city,Florida,112417,0.6967337156968231,0.2010100117905219,12095,4737,2886,1104,0.008338,0.008241179256,0.003436880739,0.7838021856249061,0.6912654360863966,0.833801128082247,-0.2758321147098164,-0.4466223071437016,-0.19932675349098225,-10.894570272897775,-17.64028860721934,-7.8728299112691955,-229.9888172450449,-372.3936796964184,-166.19864706078098,0.7649395520585737,0.6662072069521213,0.8187828287487413,-0.3072928407334166,-0.5010344973224937,-0.2213250753294297,-12.137177903488874,-19.789412650403253,-8.74169996074447,-256.2207706035228,-417.7625638674953,-229.9888172450449,-1.2426076305910971,-2.149124043183914,-0.8688700494752739,-26.23195335847788,-45.36888417107692,-18.342200748897486,0.8594462717528473,0.8162791905385367,0.9044179979250848,-0.16353986615183322,-0.22507104381805235,-0.10568343652404028,-1.6221254082795311,-2.23244317997851,-1.0482568663764378,-56.206701603587355,-77.3542335404889,-36.32213674208031,0.8465265919707458,0.7998758738855887,0.895377374392239,-0.18129779912992736,-0.2501939771508052,-0.11684751993959688,-1.7982634653790026,-2.4816334810867167,-1.1589915991034003,-62.30989138527383,-85.98868610834084,-40.159099068031885,-0.1761380570994715,-0.24919030110820684,-0.11073473272696256,-6.103189781686469,-8.634452567851936,-3.836962325951578,0.8162791905385367,0.7748620093617562,0.9044179979250848,-0.22507104381805235,-0.29055236663839934,-0.10568343652404028,-2.047755302453319,-2.64352152694118,-0.9615355838423238,-185.48508174396,-239.44941367220832,-87.09561447847136,0.7998758738855887,-0.2501939771508052,-2.276330329576375,0.7553475158710248,-0.3238939415149272,-2.9468719072804124,0.895377374392239,-0.11684751993959688,-1.0631093386151425,-206.1893414471354,-266.9268031956895,-96.29613574412522,-0.228575027123056,-0.30335038033923256,-0.1015737547728186,-20.704259703175364,-27.477389523481207,-9.200521265653858,0.3174
12095016754,12095016754,Census Tract 167.54; Orange County; Florida,4299,2741,759,Orlando city,Florida,74439,0.651109631905807,0.1863573670765822,12095,4299,2741,759,0.008338,0.008241179256,0.003436880739,0.7985370253789037,0.7110579769537995,0.8454691266180485,-0.25229008576715983,-0.4063550827234083,-0.18277530014619064,-9.043353766309162,-14.5658231342357,-6.551591965808813,-210.35947351265787,-338.81886797477785,-152.39804526189377,0.7807725989078628,0.6872195632640379,0.8313952305114537,-0.28078265220730136,-0.45513901736203655,-0.20279737398159575,-10.064671576895154,-16.314486295961277,-7.269284443807488,-234.1165754104479,-379.4949126764661,-210.35947351265787,-1.0213178105859928,-1.7486631617255777,-0.7176924779986749,-23.75710189779002,-40.67604470168824,-16.694405163960802,0.8694570390482129,0.8290471195429889,0.9113916563612472,-0.15014308365907456,-0.2062040581616743,-0.09722312358281164,-1.4144214340344343,-1.9425432896464137,-0.9158894737473056,-51.60238723219389,-70.86987557994942,-33.41442808271819,0.857379194660103,0.8136490771449364,0.9029746397157532,-0.16634507371786314,-0.22903107505383263,-0.10745081424965527,-1.5670521210742658,-2.1575849764193324,-1.0122393324774337,-57.17081798884589,-78.71524904849808,-36.92956338845069,-0.1526306870398313,-0.2150416867729188,-0.0963498587301278,-5.568430756651999,-7.845373468548661,-3.5151353057324988,0.8290471195429889,0.7901214812757065,0.9113916563612472,-0.2062040581616743,-0.2656281644000236,-0.09722312358281164,-1.2898177364283812,-1.6615187925614898,-0.6081359906591114,-169.93646066250082,-218.90893182628324,-80.12331892741915,0.8136490771449364,-0.22903107505383263,-1.432601983837186,0.7717262203301303,-0.2957963247279824,-1.8502222963301096,0.9029746397157532,-0.10745081424965527,-0.6721107588688373,-188.74861447130252,-243.77105353492885,-88.55214214345682,-0.1427842474088048,-0.18870350376862,-0.06397476820972592,-18.81215380880169,-24.86212170864558,-8.42882321603767,0.6754
12095016756,12095016756,Census Tract 167.56; Orange County; Florida,1962,1492,428,Orlando city,Florida,194674,0.6954910165791416,0.1883386096538197,12095,1962,1492,428,0.008338,0.008241179256,0.003436880739,0.784199905086207,0.6917971718345285,0.834116795141202,-0.2751850561497711,-0.4455103904923029,-0.1988728746682493,-4.501795262422865,-7.288173977684498,-3.2533923808663383,-229.44929981767916,-371.4665635924821,-165.82020289838624,0.7653665258239557,0.6667709351087797,0.8191238146455379,-0.3065635434257456,-0.49976543269219725,-0.2208166605835203,-5.0151208308145465,-8.175740676819155,-3.61237419788486,-255.61268250838668,-416.7044177787541,-229.44929981767916,-0.5133255683916813,-0.8875666991346565,-0.3589818170185217,-26.163382690707508,-45.23785418627199,-18.296728696152993,0.8597174098674505,0.8166243418201946,0.9046072361840134,-0.1631729083562214,-0.22455326003517695,-0.10545213436318564,-0.8367222921773152,-1.1514700592474807,-0.5407402029430749,-56.080582585610934,-77.17627742945581,-36.24264094792727,0.8468203650395596,0.8002479186767579,0.8955834578306313,-0.18088799146119325,-0.24961274707660616,-0.1165905212477869,-0.9275621570239022,-1.2799707500136075,-0.5978559135051216,-62.16904537693714,-85.78892426364662,-40.070771682648896,-0.09083986484658702,-0.1285006907661268,-0.05711571056204667,-6.088462791326208,-8.612646834190805,-3.828130734721627,0.8166243418201946,0.7752737133327232,0.9046072361840134,-0.22455326003517695,-0.28986702735119213,-0.10545213436318564,-0.7920498101047637,-1.0224261448405525,-0.3719533752679388,-185.05836684690743,-238.88461328050292,-86.90499422148103,0.8002479186767579,-0.24961274707660616,-0.8804402523071058,0.755788996561862,-0.32312061243160617,-1.1397190122169536,0.8955834578306313,-0.1165905212477869,-0.4112409688456932,-205.71033932409017,-266.28948883573685,-96.08433851534888,-0.08839044220234205,-0.1172928673764011,-0.03928759357775435,-20.65197247718272,-27.4048755552339,-9.17934429386784,0.0775
12095016735,12095016735,Census Tract 167.35; Orange County; Florida,8326,5477,1557,Orlando city,Florida,231596,0.7210103997879262,0.18668577147971815,12095,8326,5477,1557,0.008338,0.008241179256,0.003436880739,0.7760728911067499,0.6809593324612848,0.8276583370456381,-0.2885387589996989,-0.4685164771669443,-0.2082280274847987,-20.03099197256379,-32.52543895898132,-14.455645270918865,-240.58361725394897,-390.64903866179816,-173.62052931682518,0.7566460422316856,0.6552896278210733,0.8121499155578511,-0.3216219264830294,-0.5260427718429412,-0.2312997647892607,-22.327697845227046,-36.51904020292178,-16.057335755555837,-268.1683623015499,-438.6144631626444,-240.58361725394897,-2.2967058726632565,-3.9936012439404607,-1.601690484636972,-27.584745047600965,-47.965424500846275,-19.237214564460388,0.854166586141017,0.80956569066639394,0.9007290741273216,-0.1707318176865641,-0.2352302123584932,-0.11021174815396952,-3.2138208739757115,-4.427925485191845,-2.074603442838268,-58.67848957414116,-80.84581860857851,-37.87846344418966,0.8408080020108181,0.7926424074551532,0.8913609406994968,-0.18933216335770997,-0.26160295057967714,-0.12187998636696888,-3.563949982838334,-4.924360524352141,-2.2942439763930715,-65.07120655173149,-89.90981421128613,-41.88869776142179,-0.3501291088626224,-0.4964350391602963,-0.2196405335548035,-6.39271697759033,-9.06399560270762,-4.0102343172321255,0.80956569066639394,0.7668628986033718,0.9007290741273216,-0.2352302123584932,-0.3040140575599926,-0.11021174815396952,-3.0183602574589115,-3.9009612746913622,-1.4141838210222624,-193.85743464732892,-250.54343446958015,-90.827477265399,0.7926424074551532,-0.26160295057967714,-3.356762472587104,0.7467745339212378,-0.33909226222418265,-4.351067822654857,0.8913609406994968,-0.12187998636696888,-1.5639050075295746,-215.5916809625629,-279.45201173120466,-100.44348153690268,-0.33840221512819246,-0.450106547963494,-0.14972118650731225,-21.73424631523394,-28.908577261624536,-9.616004271503678,0.3117
12095013507,12095013507,Census Tract 135.07; Orange County; Florida,6716,3829,1010,Orlando city,Florida,205613,0.6180848978379717,0.2448696402512431,12095,6716,3829,1010,0.008338,0.008241179256,0.003436880739,0.8093752796298419,0.72573733863074,0.8540166798197798,-0.23552080866287148,-0.37790898548325447,-0.1709373173027798,-13.188696127669946,-21.162150392363166,-9.572149261819602,-196.3772502631022,-315.1005120959375,-142.5275351670578,0.7924373361459046,0.7028415284950739,0.8406456853580091,-0.26192943515710204,-0.42279583584254427,-0.18956180637996856,-14.66752660536288,-23.67572459787748,-10.615083550159932,-218.39676303399168,-352.52716792551337,-196.3772502631022,-1.4788304776929344,-2.5135742055143133,-1.04293428834033,-22.019512770889435,-37.42665582957584,-15.529098992560009,0.8767759477818066,0.838413533207621,0.9164730235833556,-0.14054223605237268,-0.1927288389229333,-0.09113959087421795,-1.8495100158157132,-2.536276125503417,-1.199380278085214,-48.302690410439105,-66.23860343440629,-31.32359044359399,0.8653214916263545,0.8237664644092778,0.9085140638796184,-0.15563985140426814,-0.2139362831638201,-0.10069842587764684,-2.0481918611640273,-2.8153621969585267,-1.325172791246762,-53.49156075121513,-73.52734909789832,-34.60884803465036,-0.19868184534831412,-0.2790860714551098,-0.12579251316154827,-5.188870340776028,-7.288745663492029,-3.2852575910563666,0.838413533207621,0.8013541112202526,0.9164730235833556,-0.1927288389229333,-0.2478877764503657,-0.09113959087421795,-1.6041960384582898,-2.0633164771097063,-0.7586086827700614,-158.83129093646434,-204.2887601098719,-75.10977057129321,0.8237664644092778,-0.2139362831638201,-1.7807181315045706,0.7838029907591442,-0.27583080415585104,-2.2959028123887486,0.9085140638796184,-0.10069842587764684,-0.8381725162392639,-176.30872589154166,-227.31711013749987,-82.98737784547168,-0.17652209304628075,-0.23258633527904227,-0.07956383346920248,-17.477434955077303,-23.028350027627948,-7.877607274178463,0.7513
12095016811,12095016811,Census Tract 168.11; Orange County; Florida,7844,5527,1186,Orlando city,Florida,8026,0.668078001588583,0.1883169143746889,12095,7844,5527,1186,0.008338,0.008241179256,0.003436880739,0.7930248107158623,0.703631458097864,0.8411106507778627,-0.26099459498284994,-0.4211985386544725,-0.1889042173882779,-17.06990048619317,-27.54776258962098,-12.35495391179267,-217.61729329670027,-351.1953415300992,-157.50833645834612,0.7748461017406959,0.6793284022467412,0.8266819316990428,-0.2905788617294385,-0.4720420884695862,-0.2096550821483956,-19.004808331140858,-30.87309710762441,-13.712128363933864,-242.28465491000577,-393.58869336594097,-217.61729329670027,-1.934907844947684,-3.32533451800343,-1.3571744521411944,-24.66736161330551,-42.39335183584179,-17.30207103698616,0.8657203180252709,0.8242753500317164,0.9087917763227792,-0.1551074627438851,-0.2131868312712762,-0.10036206978706848,-2.946365499469753,-4.049620266409333,-1.9064417317190103,-53.30858511796187,-73.26977142046921,-34.49324645773495,0.8533267721604977,0.8084991054025064,0.9001415880313649,-0.17188401046898752,-0.23685974828896825,-0.11093633856761163,-3.265046757889076,-4.4993024721450325,-2.107306733092652,-59.07448449229376,-81.4058706738743,-38.12749652782073,-0.31868125841932304,-0.4496822057356997,-0.20086500137364127,-5.76589937433188,-8.136099253405098,-3.634250070085784,0.8242753500317164,0.784411439175682,0.9087917763227792,-0.2131868312712762,-0.27484117397736385,-0.10036206978706848,-2.0836963173489034,-2.6863082426688485,-0.980942743835438,-175.69108915252136,-226.50153816769375,-82.7101807618413,0.8084991054025064,-0.23685974828896825,-2.315076321997986,0.7655936281519243,-0.3061759701604519,-2.9925757500107815,0.9001415880313649,-0.11093633856761163,-1.0842960550380327,-195.20036441804265,-252.3251053971991,-91.4246252139994,-0.2313800046490826,-0.306267507341933,-0.10335331120259483,-19.5092752655213,-25.82356722950531,-8.71444445215808,0.1636
12095016736,12095016736,Census Tract 167.36; Orange County; Florida,8516,6437,2184,Orlando city,Florida,575070,0.6835585903237624,0.2385001072227681,12095,8516,6437,2184,0.008338,0.008241179256,0.003436880739,0.7880291040249843,0.6969237764336508,0.8371539272958713,-0.26898866411448585,-0.4348771469919896,-0.19452345308842436,-19.09991883148814,-30.87906412918918,-13.81241167556552,-224.28274813865823,-362.6005651619208,-162.19365518512822,0.7694784884374868,0.672208205344939,0.8224052060367149,-0.2995814893157225,-0.4876343252710772,-0.2159456100954652,-21.272205459599828,-34.625161855002816,-15.33352209624752,-249.79104579144936,-406.5895004110242,-224.28274813865823,-2.1722866281116886,-3.746097725813634,-1.5211104206819996,-25.50829765279109,-43.988935249103264,-17.861794512470638,0.8623252423387228,0.8199459300972437,0.9064263230635408,-0.1596552563947773,-0.2195926137244224,-0.1032336269981644,-3.532085378529809,-4.8580916011390975,-2.283858312758593,-54.87160755833166,-75.47136245361345,-35.48016642471016,0.8496463753999223,0.8038291215447866,0.8975646918213339,-0.17696023775692257,-0.24404549822506455,-0.1141258219179777,-3.914926964990496,-5.399067687726759,-2.5248285337530065,-60.81912327156278,-83.87552722893831,-39.22368391724416,-0.38284158646068667,-0.5409760865876612,-0.24097022099441337,-5.947515713231112,-8.404164775324858,-3.743517492533997,0.8199459300972437,0.7792380559702868,0.9064263230635408,-0.2195926137244224,-0.28330488011757354,-0.1032336269981644,-3.9523893711044233,-5.099129601708355,-1.8580747465401883,-180.97020929965308,-233.4766301148514,-85.0766825338914,0.8038291215447866,-0.24404549822506455,-4.39251037132381,0.7600412606444941,-0.3157180429283899,-5.6825255456999795,0.8975646918213339,-0.1141258219179777,-2.054120481863023,-201.12226974925863,-260.1888986126364,-94.0531356164388,-0.4401210002193862,-0.5833959439916248,-0.1960457353228351,-20.152060449605596,-26.712268497785015,-8.976453082547394,0.5349
12095013505,12095013505,Census Tract 135.05; Orange County; Florida,3858,2561,933,Orlando city,Florida,1479,0.5924059932319758,0.175854184462007,12095,3858,2561,933,0.008338,0.008241179256,0.003436880739,0.8179042953494265,0.7373606216333682,0.8607226403063878,-0.2226369340349022,-0.35618850622215864,-0.1618144488961441,-7.161785784582469,-11.457873292908422,-5.205247839348958,-185.63467559830144,-296.9899764880358,-134.92088748960492,0.8016277409057257,0.7152336432657707,0.8479095942224887,-0.24746181921067464,-0.39814452160552827,-0.17937101645485484,-7.960352790216258,-12.807514563584718,-5.770007574803835,-206.33366485786053,-331.9729021146894,-185.63467559830144,-0.7985670056337888,-1.3496412706762957,-0.564759735454877,-20.698989259559067,-34.982925626653596,-14.638666030453008,0.8825094318161848,0.8457696061295992,0.9204436919330012,-0.13313236544341767,-0.18235509144882628,-0.08643256373447965,-1.171811320139308,-1.605062448436639,-0.7607665970283644,-45.756006252999136,-62.67327014590546,-29.7058413521423,0.8715479609568922,0.8317202617042535,0.9128448049229804,-0.1473837870059123,-0.2023273281222336,-0.09547646501025228,-1.2972502174306375,-1.780855111208389,-0.8403696736947729,-50.65404988014985,-69.53748969966377,-32.81412236215435,-0.12543889729132962,-0.1757926627717501,-0.07960307666640853,-4.898043627150708,-6.864219553758302,-3.1082810100120475,0.8457696061295992,0.8101984620837602,0.9204436919330012,-0.18235509144882628,-0.23426548777701536,-0.08643256373447965,-1.4021319900834888,-1.8012720784209282,-0.6645817324549617,-150.282099687405,-193.06238782646605,-71.23062512914916,0.8317202617042535,-0.2023273281222336,-1.5556989222201854,0.7933239323376068,-0.2605191388256773,-2.0031369328615183,0.9128448049229804,-0.09547646501025228,-0.734120472465828,-166.7415779442857,-214.69849226811556,-78.6838662878701,-0.1535669321366966,-0.2018648544405901,-0.06953874001086635,-16.459478256880665,-21.63610444164953,-7.453241158720938,0.7904
12095016753,12095016753,Census Tract 167.53; Orange County; Florida,4868,3057,1045,Orlando city,Florida,561476,0.7480128103139374,0.16882813710691844,12095,4868,3057,1045,0.008338,0.008241179256,0.003436880739,0.7675652752766245,0.6696764842586495,0.8208789960702597,-0.3028207921985629,-0.4932583471361218,-0.21820634318484763,-12.291309417731677,-20.02105246311335,-8.856861054765565,-252.49197653516177,-411.2788098420984,-181.94044894752597,0.7475269436810833,0.6433562936483497,0.804835377027912,-0.3377444230647411,-0.5543486709816617,-0.2424901148018493,-13.708838081633235,-22.500671076364327,-9.842524385896343,-281.61129995138117,-462.2159218645096,-252.49197653516177,-1.4175286639015603,-2.4796186132509774,-0.9856633311307804,-29.1193234162194,-50.9371120224112,-20.24780877425596,0.8483322022072363,0.8021632579813637,0.8966436395292977,-0.17878349707596425,-0.2466290247654706,-0.11527027674557562,-1.8783967534347652,-2.591218803743403,-1.2110922828319912,-61.445755755144425,-84.76345448947997,-39.61701939260684,0.8344927120604162,0.784673602161599,0.8869147127044688,-0.1983328141128227,-0.27441524379719834,-0.12750412827260504,-2.0837925212460364,-2.8831559482397315,-1.3396277873176816,-68.16462287360275,-94.31324658945802,-43.821648260310155,-0.2053957678112712,-0.29193714449632857,-0.1285355044856904,-6.718867118458333,-9.549792099978037,-4.204628867703317,0.8021632579813637,0.758062634576496,0.8966436395292977,-0.2466290247654706,-0.3191522103693532,-0.11527027674557562,-2.123977132951819,-2.748549151504573,-0.9927113491587228,-203.2514002824707,-263.0190575602462,-94.99630135490172,0.784673602161599,-0.27441524379719834,-2.363272949373678,0.7373532512490837,-0.35620206231679336,-3.067623674020508,0.8869147127044688,-0.12750412827260504,-1.098069673938411,-226.15052147116535,-293.5525046909577,-105.0784376974556,-0.2392958164218593,-0.31907452251593504,-0.1053583247796882,-22.899121188694664,-30.533447130711487,-10.082136342553897,0.7151
12095016810,12095016810,Census Tract 168.10; Orange County; Florida,6103,4735,1150,Orlando city,Florida,44492,0.7014880094239807,0.22068553066668303,12095,6103,4735,1150,0.008338,0.008241179256,0.003436880739,0.7822824595005095,0.6892349020967281,0.8325945576739082,-0.2783106509105472,-0.45088415713988134,-0.20106478091063543,-14.162342327103946,-22.944058239923915,-10.231546108150257,-232.05542072921423,-375.947210223233,-167.64781432328783,0.7633082419334548,0.6640549030805508,0.8174796014598757,-0.3100867317599067,-0.5058995805331755,-0.22327211371901476,-15.779325842934265,-25.74361785726972,-11.361606522206351,-258.5503169414102,-421.8190702485618,-232.05542072921423,-1.6169835158303183,-2.799559617345807,-1.1300604140560964,-26.49489621219594,-45.87186002532864,-18.51647409562668,0.8584097460518668,0.8149600636981875,0.9036943793010764,-0.1649448350270455,-0.2270539926363069,-0.10656879461107956,-2.6842512649868997,-3.6949927341125903,-1.734261164928356,-56.68957265019852,-78.0357494004771,-36.62642375772663,0.8454036212466953,0.7984541082770568,0.8945893821128484,-0.18286694647146803,-0.2524201323953969,-0.11783128661575652,-2.9759090808138664,-4.107791914668971,-1.9175427960597704,-62.849188612753245,-86.75378911655694,-40.4972079421282,-0.2916578158269667,-0.41279918055638065,-0.1832816311314145,-6.159615962554736,-8.718039716079845,-3.8707841844015727,0.8149600636981875,0.7732889376752314,0.9036943793010764,-0.2270539926363069,-0.29317768725146753,-0.10656879461107956,-2.151871552222256,-2.778549355673677,-1.0099904204086163,-187.11926541063093,-241.61298744988497,-87.82525394857535,0.7984541082770568,-0.2524201323953969,-2.392275492727776,0.753660887025858,-0.3268567033460636,-3.097737385795144,0.8945893821128484,-0.11783128661575652,-1.1167290682103974,-208.02395588937185,-269.3684683300125,-97.1068754965563,-0.24040394050552027,-0.3191880301214667,-0.10673864780178088,-20.904690478740893,-27.755480880127536,-9.281621547980947,0.4687
12095013513,12095013513,Census Tract 135.13; Orange County; Florida,3442,2270,863,Orlando city,Florida,0,NA,NA,12095,3442,2270,863,0.008338,0.008241179256,0.003436880739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8209
12095016737,12095016737,Census Tract 167.37; Orange County; Florida,7068,5046,1618,Orlando city,Florida,1066898,0.7723075179865213,0.1531374184294137,12095,7068,5046,1618,0.008338,0.008241179256,0.003436880739,0.7599905057973327,0.6596848942120015,0.814826931858928,-0.315805911221042,-0.5158752440352714,-0.22725447687231243,-18.611384713095088,-30.402067502726744,-13.392784449444358,-263.3189687761048,-430.13677847660927,-189.4847828161341,0.7394162377813938,0.6328054246692048,0.7983106304792114,-0.3524182306308062,-0.5802645821545288,-0.2526452258311006,-20.76905794707361,-34.19672333587953,-14.889137051580638,-293.8463206999662,-483.82460860044614,-263.3189687761048,-2.157673233978521,-3.794655833152788,-1.4963526021362803,-30.52735192386136,-53.68783012383684,-21.170806481837584,0.8431169345540006,0.7955609769434987,0.8929837159915412,-0.186075097078899,-0.25697467445166144,-0.11984124916503232,-3.2270074099793846,-4.456583345384104,-2.078346888690675,-63.95179171580231,-88.31913090337106,-41.18800809929994,0.8288512441813313,0.7775723691463772,0.8829332932738441,-0.2064891101028809,-0.28605392845659494,-0.13258839327723412,-3.581037435114197,-4.960890314042053,-2.2994142381206113,-70.96784453258417,-98.31332370277552,-45.569049506948296,-0.3540300251348123,-0.5043069686579491,-0.22106734942993625,-7.016052816781853,-9.99419279940446,-4.381041407648359,0.7955609769434987,0.7502311684633844,0.8929837159915412,-0.25697467445166144,-0.3329224938070614,-0.11984124916503232,-3.4265589086687682,-4.4392644508064025,-1.5979905445105624,-211.77743564083855,-274.3673949818543,-98.76332166319916,0.7775723691463772,-0.28605392845659494,-3.8143083126933655,0.72897832140458,-0.37178290579783113,-4.957438045872317,0.8829332932738441,-0.13258839327723412,-1.7679638709130676,-235.74217012937984,-306.3929570996488,-109.26847162627116,-0.3877494040245977,-0.5181735950659148,-0.16997332640250518,-23.964734488541264,-32.025562117794486,-10.505149963072013,0.1185
12095016802,12095016802,Census Tract 168.02; Orange County; Florida,13612,10335,3188,Orlando city,Florida,1059726,0.657810535798489,0.23075956280025575,12095,13612,10335,3188,0.008338,0.008241179256,0.003436880739,0.7963556580289407,0.7081158837937613,0.8437452482875745,-0.2557203429370983,-0.41219823320789944,-0.18519185978179173,-29.02345493860246,-46.783203517851376,-21.01869384202621,-213.21962194095255,-343.6908868487465,-154.41297268605794,0.7784267954159048,0.6840924066054158,0.8295307203001879,-0.28464231433054815,-0.4617908199890304,-0.205500863956097,-32.306007761080956,-52.411806198416905,-23.323701964300728,-237.334761688811,-385.0411857068535,-213.21962194095255,-3.282552822478497,-5.628602680565528,-2.305008122274522,-24.115139747858485,-41.350298858107024,-16.933647680535717,0.8679794638806397,0.8271594295347077,0.9103640617577616,-0.15210099041872618,-0.20895677942342783,-0.09846163969738246,-5.402651886587671,-7.422178747550597,-3.4973734359200233,-52.27529643529436,-71.81595304838507,-33.840091300629155,0.8557765761344991,0.8116114167518563,0.9018547880186026,-0.1685292959488925,-0.23211672403783096,-0.10882595877438854,-5.986187967593126,-8.244823742299205,-3.865515733090033,-57.92150912039793,-79.77574980453997,-37.4021841614904,-0.5835360810054544,-0.8226449947486083,-0.3681422971700097,-5.646212685103574,-7.959796756154894,-3.562092860861245,0.8271594295347077,0.7878616043524067,0.9103640617577616,-0.20895677942342783,-0.26925845158041845,-0.09846163969738246,-5.489896279839929,-7.074194844147113,-2.5868707920035763,-172.20502759849214,-221.9007165667225,-81.14400225858144,0.8116114167518563,-0.23211672403783096,-6.098374713182663,0.7692985780423341,-0.2998854132094476,-7.878853315501577,0.9018547880186026,-0.10882595877438854,-2.859171297882977,-191.29155311112495,-247.1409446518688,-89.6854233965802,-0.608478433342734,-0.8046584713544638,-0.2723005058794006,-19.08652551263281,-25.24022808514629,-8.541421137998762,0.4074
