geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
48021950303,48021950303,Census Tract 9503.03; Bastrop County; Texas,4790,3518,1286,Austin city,Texas,10356,0.7163352953056402,0.18350489765450448,48021,4790,3518,1286,0.010377,0.006897320142,0.003436016044,0.7775554178618749,0.6829320224696677,0.8288377618819097,-0.28608196538557235,-0.4642745794577452,-0.2065087354725001,-14.219941537521144,-23.07715331984818,-10.264688098911058,-296.8672554806085,-481.7777311033023,-214.29411479981337,0.7582361513648872,0.65737808942157006,0.8134230638532954,-0.31885033205013774,-0.5211946003249127,-0.22937256691845484,-15.8487204003277,-25.90641020066806,-11.40115381791234,-330.870989568428,-540.843636757162,-296.8672554806085,-1.6287788628065556,-2.82925688081988,-1.1364657190012828,-34.00373408781953,-59.06590565385971,-23.72579789146728,0.8551807986429513,0.8108542421783126,0.9014383002972602,-0.16934337345606443,-0.23326727293620417,-0.10933826493753132,-2.047006516356946,-2.8197125048835163,-1.3216704985055536,-58.186654814012115,-80.15100923489244,-37.56880325484803,0.841906253184764,0.7940302948263572,0.8921330058492509,-0.18778070149401885,-0.2593977918924181,-0.12090909476896544,-2.269875175860149,-3.135575721066795,-1.4615375838317362,-64.52175030870235,-89.12949747205215,-41.54455894916817,-0.2228686595032028,-0.3158632161832786,-0.13986708532618253,-6.335095494690244,-8.97848823715971,-3.975755694320141,0.8108542421783126,0.768396888159051,0.9014383002972602,-0.23326727293620417,-0.30141078836983687,-0.10933826493753132,-2.069069911278688,-2.6734997383082364,-0.9698253479198276,-160.89190600922925,-207.8926701639375,-75.4141017044967,0.7940302948263572,-0.2593977918924181,-2.3008464046455304,0.7484178846783456,-0.3361519285843619,-2.981652043587025,0.8921330058492509,-0.12090909476896544,-1.07245807282545,-178.91496148098992,-231.8547467797065,-83.3948734700972,-0.23177649336684247,-0.3081523052787887,-0.10263272490562236,-18.02305547176069,-23.962076615768947,-7.980771765600495,0.512
48453002452,48453002452,Census Tract 24.52; Travis County; Texas,2055,1023,578,Austin city,Texas,38991,0.6979629787273698,0.1997423763149275,48453,2055,1023,578,0.006446,0.006897320142,0.003436016044,0.7834089647647617,0.6907398515799362,0.8334889915539133,-0.27647250028632897,-0.4477230432161832,-0.19977589402308993,-3.662301269217865,-5.930776723654468,-2.6463373734536813,-178.21417368456764,-288.6022736571517,-128.77554128728374,0.7645174290883736,0.6656500427445315,0.818445669250583,-0.3080146533643068,-0.5022908972962958,-0.2218282013950404,-4.080125346229891,-6.653611439762302,-2.938453924625444,-198.54624555863217,-323.7767123971923,-178.21417368456764,-0.4178240770120256,-0.7228347161078341,-0.29211655117176294,-20.332071874064507,-35.174438740040586,-14.214917331959269,0.859178149318775,0.8159379145624364,0.904230844661698,-0.16390297028954914,-0.2255834447113182,-0.1059122854564118,-0.5761262199923515,-0.7929358270005203,-0.3722863872628924,-56.31732355741462,-77.51083352888762,-36.39163120849388,0.8462360954490556,0.799508021823219,0.8951735657877543,-0.1817033158687818,-0.2507691889314304,-0.1171017981524044,-0.6386952252703161,-0.8814648365089751,-0.4116180213492679,-62.4335508573134,-86.1646956509262,-40.2363657232911,-0.0625690052779646,-0.08852900950845477,-0.03933163408637558,-6.116227299898789,-8.65386212203859,-3.8447345147972216,0.8159379145624364,0.7744549718422324,0.904230844661698,-0.2255834447113182,-0.2912306542771015,-0.1059122854564118,-0.8993224749334704,-1.1610349913582818,-0.42223532318345486,-155.59212369091182,-200.871105771329,-73.05109397637628,0.799508021823219,-0.2507691889314304,-0.9997292483740404,0.7549110621943805,-0.32465935403462404,-1.2943035520818549,0.8951735657877543,-0.1171017981524044,-0.46684400563325634,-172.96353778097583,-223.92795018717212,-80.76885910609971,-0.10040677344056992,-0.13326856072357307,-0.04460868244980148,-17.371414090064,-23.05684441584309,-7.71776512972344,0.731
48453040200,48453040200,Census Tract 402; Travis County; Texas,1765,941,333,Austin city,Texas,0,NA,NA,48453,1765,941,333,0.006446,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9222
48453002107,48453002107,Census Tract 21.07; Travis County; Texas,3214,2208,641,Austin city,Texas,11212,0.6878161515317568,0.17481212982792116,48453,3214,2208,641,0.006446,0.006897320142,0.003436016044,0.7866606820937536,0.6950902283496162,0.8360689934740467,-0.2711961113124766,-0.4386621466026715,-0.1960735391522949,-5.618490249134001,-9.08795845716064,-4.062142567269477,-174.81301335202244,-282.76161970008206,-126.38900333756928,0.7680087867000556,0.6702630856179724,0.8212328802672919,-0.302068436347914,-0.49195147615509083,-0.21768139589652524,-6.2580859142054734,-10.19197715796043,-4.509802129328092,-194.7133140698654,-317.1119215295716,-174.81301335202244,-0.6395956650714725,-1.1040187007997917,-0.44765956205861457,-19.900300717842953,-34.35030182948947,-13.928424457330884,0.8613938456139184,0.8187592200446125,0.9057768425928124,-0.1609091533354252,-0.22136029191281903,-0.10402469237066266,-1.2207732429312457,-1.679399312053469,-0.7892065704027369,-55.28864324869772,-76.05975145169697,-35.743051195776125,0.8486369574129842,0.8025494916270551,0.8968572732285574,-0.17836018248419966,-0.24602907413553027,-0.11500461650954076,-1.353169374567263,-1.8665545400124857,-0.8725082180735553,-61.28484486264778,-84.53598460201474,-39.51577074608493,-0.1323961316360176,-0.1871552279590165,-0.08330164767081838,-5.996201613950072,-8.476233150317777,-3.772719550308804,0.8187592200446125,0.7778212340028736,0.9057768425928124,-0.22136029191281903,-0.2856424539270235,-0.10402469237066266,-0.9786741848315924,-1.262877336014827,-0.4599121194162097,-152.6792800049286,-197.01674508811655,-71.74916059535252,0.8025494916270551,-0.24602907413553027,-1.0877393659622192,0.7585212890318072,-0.3183545596675625,-1.4075035159999691,0.8968572732285574,-0.11500461650954076,-0.5084563646973886,-169.6941288552604,-219.57933166926196,-79.32236578742412,-0.10906518113062667,-0.14462617998514182,-0.04854424528117895,-17.014848850331777,-22.562586581145368,-7.5732051920716,0.7155
48453002109,48453002109,Census Tract 21.09; Travis County; Texas,3018,1852,615,Austin city,Texas,10784,0.5729006767415964,0.20883409566481123,48453,3018,1852,615,0.006446,0.006897320142,0.003436016044,0.8244428217837412,0.7463137409463978,0.8658515561578121,-0.21294039268415035,-0.3399190516469703,-0.15493238175544463,-4.142548361608457,-6.612794748473607,-3.014058892777109,-137.26137712420334,-219.11182069163704,-99.86941327955962,0.8086798003011377,0.724792317915948,0.853469068516895,-0.23658337901802184,-0.37970557259130194,-0.17168862573747085,-4.602499679751209,-7.386802840947221,-3.3400353323782785,-152.50164611501688,-244.75821209235323,-137.26137712420334,-0.4599513181427523,-0.7740080924736139,-0.3259764396011695,-15.240268990813531,-25.64639140071617,-10.8010748708141,0.8868895440977344,0.8514002712844618,0.9234712454179614,-0.12753612516351978,-0.17453568401071068,-0.08287074986011263,-0.8115763510096781,-1.1106581242669575,-0.5273481587328621,-43.8216172251446,-59.97074105113161,-28.474522609765778,0.8763074186021227,0.8378131307906342,0.9161481624492516,-0.14115204182019883,-0.19358358475035112,-0.091526503012981,-0.898221259985165,-1.2318694732620088,-0.5824290587526691,-48.50006803375621,-66.51563030572402,-31.448653280381706,-0.08664490897548693,-0.12121134899505126,-0.05508090001980703,-4.678450808611605,-6.544889254592401,-2.9741306706159305,0.8514002712844618,0.8169816753481076,0.9234712454179614,-0.17453568401071068,-0.22401766180852237,-0.08287074986011263,-0.7403545206272656,-0.9502497415377344,-0.3515254466985711,-120.3828488824822,-154.51215309556656,-57.15860921927985,0.8378131307906342,-0.19358358475035112,-0.8211528943293839,0.8006331114981535,-0.2490115455364929,-1.056270094400933,0.9161481624492516,-0.091526503012981,-0.3882418695463284,-133.52079582591608,-171.7512348619403,-63.12875927582575,-0.08079837370211829,-0.10602035286319857,-0.03671642284775728,-13.137946943433867,-17.23908176637375,-5.970150056545899,0.5472
48453002222,48453002222,Census Tract 22.22; Travis County; Texas,2146,1236,696,Austin city,Texas,78372,0.6275238490447714,0.1874473467998944,48453,2146,1236,696,0.006446,0.006897320142,0.003436016044,0.806262621234697,0.7215111035826792,0.8515648826569897,-0.2402906617060044,-0.385980056349068,-0.1743086409104542,-3.323968597095917,-5.339306893163195,-2.4112316495166586,-154.89136053569044,-248.80274432260924,-112.3593499308788,0.7890857103411923,0.6983406469173252,0.8379913153624476,-0.26728945524512226,-0.43196591006736496,-0.19332978954260455,-3.697446039982585,-5.975434542007427,-2.6743534049984357,-172.29478285100583,-278.4452256294235,-154.89136053569044,-0.37347744288666807,-0.6361276488442327,-0.2631217554817771,-17.40342231531538,-29.6424813068142,-12.261032408284112,0.8746778314145051,0.8357257271555824,0.915017810034754,-0.14327808946847018,-0.19656481487476768,-0.09287490257923868,-0.6084899863108211,-0.8347942239881513,-0.3944318940091406,-49.230581416733095,-67.53998575955917,-31.91196553472011,0.8630439877961976,0.8208619953498475,0.9069273563379988,-0.15868949223958173,-0.21823157323029035,-0.10262414405251918,-0.6739409167078786,-0.9268111230413252,-0.4358361019562518,-54.52596413494164,-74.98471869266386,-35.26182054662231,-0.06545093039705752,-0.092016899053174,-0.041404207947111193,-5.295382718208536,-7.444732933104693,-3.3498550119022004,0.8357257271555824,0.7981274620726523,0.915017810034754,-0.19656481487476768,-0.2529327050131895,-0.09287490257923868,-0.9436162379635884,-1.2142122572371792,-0.4458492036272651,-135.5770456844236,-174.4557840858016,-64.05879362460706,0.8208619953498475,-0.21823157323029035,-1.047628265860494,0.7803321129258736,-0.28150563514613863,-1.3513776032164555,0.9069273563379988,-0.10262414405251918,-0.4926507767769492,-150.52130256616294,-194.16344873799648,-70.783157582895,-0.10401202789690568,-0.13716534597927632,-0.04680157314968403,-14.94425688173932,-19.707664652194875,-6.7243639582879355,0.9284
48453044000,48453044000,Census Tract 440; Travis County; Texas,3274,1512,373,Austin city,Texas,0,NA,NA,48453,3274,1512,373,0.006446,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8213
48453002215,48453002215,Census Tract 22.15; Travis County; Texas,2660,1861,330,Austin city,Texas,229071,0.744740933728897,0.1553333177182887,48453,2660,1861,330,0.006446,0.006897320142,0.003436016044,0.7685911551671424,0.671033608769048,0.8216974817412351,-0.30108184732171955,-0.49023832328519545,-0.21699289850679496,-5.162457743643239,-8.405802776844345,-3.7206383552409696,-194.0773587835804,-316.007623189637,-139.87362237748005,0.7486260247913625,0.6447906031022025,0.8057181587338968,-0.33578043894305415,-0.5508910880351261,-0.2411287857423954,-5.757412287075627,-9.445776916241966,-4.134480966701979,-216.44407094269275,-355.10439534744233,-194.0773587835804,-0.5949545434323875,-1.0399741393976214,-0.4138426114610092,-22.36671215911231,-39.09677215780532,-15.557992912068014,0.8490370260239467,0.8030565930215391,0.8971376825071268,-0.17780493588485205,-0.24524225152981044,-0.1146561107604084,-1.1369604796815045,-1.5681833946279118,-0.7331599994107673,-61.09406124027429,-84.26563109231122,-39.39602361154042,0.8352554017717841,0.7856348989798089,0.8874522781758912,-0.19723859059007776,-0.2728558791094391,-0.1268211537587625,-1.261227543841789,-1.744756688853068,-0.8109484649217135,-67.77149617634547,-93.7537178319757,-43.57595190336989,-0.12426706416028456,-0.1765732942251561,-0.0777884655109462,-6.677434936071174,-9.488086739664489,-4.179928291829458,0.8030565930215391,0.7591235605375778,0.8971376825071268,-0.24524225152981044,-0.31730860690431495,-0.1146561107604084,-0.5581997259781772,-0.7222310850582602,-0.2609705677098787,-169.15143211459915,-218.85790456310912,-79.08199021511476,0.7856348989798089,-0.2728558791094391,-0.6210515357787348,0.7384884676252902,-0.354117286645837,-0.8060118969581973,0.8874522781758912,-0.1268211537587625,-0.2886596124231572,-188.1974350844651,-244.2460293812719,-87.47260982519914,-0.0628518098005576,-0.08378081189993714,-0.02768904471327848,-19.04600296986594,-25.388124818162765,-8.390619610084391,0.8197
48453041200,48453041200,Census Tract 412; Travis County; Texas,2570,1104,333,Austin city,Texas,0,NA,NA,48453,2570,1104,333,0.006446,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5536
48453002449,48453002449,Census Tract 24.49; Travis County; Texas,4969,3527,1039,Austin city,Texas,0,NA,NA,48453,4969,3527,1039,0.006446,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5343
48453041100,48453041100,Census Tract 411; Travis County; Texas,1123,696,230,Austin city,Texas,0,NA,NA,48453,1123,696,230,0.006446,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3532
48453002213,48453002213,Census Tract 22.13; Travis County; Texas,2927,1884,281,Austin city,Texas,88927,0.6445381456702317,0.20283707577876384,48453,2927,1884,281,0.006446,0.006897320142,0.003436016044,0.8006820660560642,0.7139551198062035,0.8471631315663228,-0.24893517963468345,-0.4006482652179043,-0.18041019815285936,-4.696770063516971,-7.559207906399427,-3.403878949857581,-160.46361679251694,-258.2578717594611,-116.29241372933316,0.7830799623252186,0.6903002068394655,0.8332278006899859,-0.27700879617794766,-0.44864508237436695,-0.2001519862538336,-5.2264473953772494,-8.464785070283591,-3.776355991829003,-178.55987001630507,-289.196620098517,-160.46361679251694,-0.5296773318602783,-0.905577163884164,-0.3724770419714223,-18.09625322378812,-30.938748339055827,-12.725556609888018,0.8709085199961751,0.8309025356248674,0.9124005310810356,-0.1482262224330884,-0.20351058893804613,-0.09600988374609376,-0.9595356661463028,-1.317416482179089,-0.6215155877599441,-50.93076784216044,-69.92656487150154,-32.98915009341529,0.8589537758853798,0.8156523517500218,0.9040742137061764,-0.16420700167390806,-0.22601252586895793,-0.10610388487974227,-1.0629865090718786,-1.4630817409178472,-0.6868586420648543,-56.42178922886829,-77.65826650307044,-36.45746507775235,-0.10345084292557594,-0.14566525873875813,-0.06534305430491016,-5.491021386707852,-7.731701631568902,-3.4683149843370575,0.8309025356248674,0.7923440076122246,0.9124005310810356,-0.20351058893804613,-0.26207807517035314,-0.09600988374609376,-0.3944334292581397,-0.5079458246483878,-0.186081264303036,-140.36776841926678,-180.7636386649067,-66.22109049930107,0.8156523517500218,-0.22601252586895793,-0.4380454899126929,0.7741144165878563,-0.29179870387610507,-0.5655487708208169,0.9040742137061764,-0.10610388487974227,-0.20564492191346423,-155.88807470202593,-201.2629077654153,-73.18324623254955,-0.0436120606545532,-0.05760294617242911,-0.01956365761042824,-15.520306282759146,-20.49926910050858,-6.962155733248487,0.8842
48453043500,48453043500,Census Tract 435; Travis County; Texas,5415,3084,626,Austin city,Texas,19255,0.7098740626079127,0.17572611764135773,48453,5415,3084,626,0.006446,0.006897320142,0.003436016044,0.7796090082758406,0.6856677908775641,0.83047055415093,-0.28269426005167564,-0.45843222228673186,-0.2041366126730361,-9.867468589587142,-16.00161797781838,-7.125406837647466,-182.2247200293101,-295.50541048602736,-131.58646052903907,0.7604392652621818,0.6602754105755284,0.8151859055877023,-0.315029412184842,-0.5145195231916194,-0.22671404540422876,-10.996129984959008,-17.959350263760562,-7.9134741590986915,-203.06795909434916,-331.65928464931784,-182.2247200293101,-1.1286613953718645,-1.957732285942182,-0.7880673214512255,-20.843239065039043,-36.15387416329053,-14.553413138526786,0.8565844745768382,0.8126384626875555,0.9024194063295916,-0.16742718281697858,-0.23055952421056103,-0.10813219771868364,-1.7741711879368909,-2.44316399569338,-1.1458415918668192,-57.52824863608595,-79.22062242844942,-37.15439662343772,0.8434264539833394,0.7959524269594564,0.8932011401391204,-0.18563983294239136,-0.25635649333969196,-0.11956865599639194,-1.967164694515834,-2.716526054320578,-1.2670300059998605,-63.78614443955363,-88.08450240987607,-41.083982036311944,-0.19299350657894343,-0.27336205862719787,-0.12118841413304128,-6.257895803467686,-8.86387998142665,-3.9295854128742302,0.8126384626875555,0.7705219921428829,0.9024194063295916,-0.23055952421056103,-0.29782149010298925,-0.10813219771868364,-0.995492024267417,-1.2859105216672837,-0.4668848132127008,-159.02428502674394,-205.41701624078013,-74.5822385323803,0.7959524269594564,-0.25635649333969196,-1.1068761759577608,0.7506950335881337,-0.3320988620642009,-1.4339106987021335,0.8932011401391204,-0.11956865599639194,-0.5162642653967203,-176.81728050443462,-229.0592170450693,-82.47032993557833,-0.11138415169034376,-0.14800017703485002,-0.04937945218401957,-17.7929954776907,-23.64220080428914,-7.888091403198014,0.7393
48453042400,48453042400,Census Tract 424; Travis County; Texas,8746,5570,1707,Austin city,Texas,733120,0.6887028380857317,0.18311697371986785,48453,8746,5570,1707,0.006446,0.006897320142,0.003436016044,0.7863759914527879,0.69470897802591,0.8358432203750887,-0.2716563207284,-0.4394516720391424,-0.196396615565351,-15.31509124330992,-24.77484211027587,-11.072196219088974,-175.10966434152667,-283.2705477964312,-126.59725839342526,0.7677030576123551,0.6698587005487329,0.8209889401509206,-0.30258697042332366,-0.49285214804379335,-0.21804320508406871,-17.058859696856118,-27.785385580254893,-12.292559848754298,-195.04756113487443,-317.6924946290292,-175.10966434152667,-1.7437684535461973,-3.010543469979023,-1.2203636296653233,-19.937896793347782,-34.42194683259802,-13.953391603765416,0.8611999980403494,0.8185122900752076,0.9056416393068178,-0.16117046246573197,-0.22172875364903397,-0.10418951227265176,-3.0845785223209328,-4.243580001094918,-1.9940423753244907,-55.37842948511549,-76.18635549542043,-35.79968357853664,0.8484268853289986,0.8022832502453129,0.8967100152576782,-0.1786519466697772,-0.2464425746071996,-0.11518772288122645,-3.419149819623971,-4.716568166331777,-2.20453283187688,-61.38509550491869,-84.67806402750048,-39.578686389172,-0.33457129730303814,-0.4729881652368597,-0.21049045655238952,-6.006666019803198,-8.491708532080066,-3.779002810635359,0.8185122900752076,0.7775264886499104,0.9056416393068178,-0.22172875364903397,-0.28612981627981643,-0.10418951227265176,-2.6105734770170925,-3.368813909206388,-1.2266987156427225,-152.93341986040377,-197.3528945053537,-71.86284215833172,0.8022832502453129,-0.2464425746071996,-2.9015472205995705,0.758205119947273,-0.3189043092580829,-3.7546917923571472,0.8967100152576782,-0.11518772288122645,-1.356188628145634,-169.97933336845756,-219.9585115616372,-79.44866011397973,-0.29097374358247796,-0.385877883150759,-0.12948991250291164,-17.045913508053776,-22.60561705628348,-7.585817955648016,0.188
48453045000,48453045000,Census Tract 450; Travis County; Texas,1927,1127,258,Austin city,Texas,77607,0.7008547144613592,0.167679602059346,48453,1927,1127,258,0.006446,0.006897320142,0.003436016044,0.7824847241494577,0.6895050343451609,0.8327551778465015,-0.27798022010841966,-0.45031573402465946,-0.20083312190984184,-3.4529151812239687,-5.5935707718747345,-2.4946369754820297,-179.18604988188733,-290.27352215229547,-129.45703038308406,0.7635253393440495,0.6643411984701304,0.8176530778271073,-0.30971422750567473,-0.5052506186622735,-0.223012579684131,-3.847097313536544,-6.275941255177548,-2.7701378238168117,-199.6417910501579,-325.68454878970147,-179.18604988188733,-0.394182132312575,-0.6823704833028135,-0.27550084833478206,-20.455741168270624,-35.411026637405996,-14.296878481306802,0.8585477440965529,0.8151356546435098,0.9037907353742972,-0.16475758846969762,-0.22678966906108225,-0.10645081970867808,-0.6380056514564144,-0.8782180650787598,-0.4122190984167974,-56.61097173526304,-77.9252941507329,-36.576672441596926,0.8455531203448058,0.798643348352764,0.8946943064541562,-0.18265780817201968,-0.2521233690389368,-0.11770019411791093,-0.7073222846899325,-0.9763200336029296,-0.4557810643031805,-62.7615159440934,-86.62999410851195,-40.44197553710563,-0.06931663323351811,-0.09810196852416996,-0.04356196588638306,-6.150544208830357,-8.704699957779058,-3.865303095508701,0.8151356546435098,0.7734982939397785,0.9037907353742972,-0.22678966906108225,-0.29282767374514207,-0.10645081970867808,-0.4035741657224293,-0.5210893627624021,-0.18943014879054157,-156.42409524125168,-201.97262122573727,-73.4225382909076,0.798643348352764,-0.2521233690389368,-0.4486557026176186,0.7538853365578043,-0.3264616666586733,-0.5809413422912253,0.8946943064541562,-0.11770019411791093,-0.2094485072585484,-173.89755915411575,-225.17106290357572,-81.18159196067768,-0.04508153689518934,-0.05985197952882315,-0.02001835846800684,-17.473463912864087,-23.19844167783843,-7.759053669770093,0.5348
48453002219,48453002219,Census Tract 22.19; Travis County; Texas,4573,3421,1271,Austin city,Texas,1603682,0.7507051870641929,0.1578719296885457,48453,4573,3421,1271,0.006446,0.006897320142,0.003436016044,0.7667221216159297,0.668561786246587,0.8202060883528718,-0.3042534861162191,-0.49574806782505504,-0.2192057754755128,-8.968649783693044,-14.613442422700995,-6.461650960514406,-196.12179715051485,-319.5592045200305,-141.30004287151556,0.746623737116739,0.6421784158056982,0.8041096750555231,-0.33936272085553065,-0.5571996432570332,-0.24361145129978795,-10.003584287056714,-16.424884801688506,-7.181070685153675,-218.75320986347504,-359.17089004348367,-196.12179715051485,-1.0349345033636703,-1.8114423789875111,-0.7194197246392688,-22.631412712960213,-39.61168552345312,-15.731898636327768,0.8477526524231721,0.8014288917452692,0.896237303244416,-0.17958934972559742,-0.2477713372951942,-0.11577591825285424,-2.1110029253882736,-2.9124556587387,-1.360900869092313,-61.70718869886798,-85.13462901896229,-39.78079126256396,0.8338656288244417,0.7838834480987821,0.8864726026050558,-0.19923398378917412,-0.2756998536266883,-0.12806644792103442,-2.3419179548137725,-3.240744500853344,-1.50537126293105,-68.45711648096383,-94.73091203897526,-44.00383697547647,-0.2309150294254989,-0.32828884211464393,-0.14447039383873703,-6.749927782095847,-9.596283020012976,-4.223045712912513,0.8014288917452692,0.757190727120853,0.896237303244416,-0.2477713372951942,-0.3206712182047006,-0.11577591825285424,-2.172085917112588,-2.8111622784516404,-1.0149488811863492,-170.89582353364187,-221.17720522829583,-79.85435729239569,0.7838834480987821,-0.2756998536266883,-2.416921085182143,0.7364204081558484,-0.35791999912687145,-3.137703489206241,0.8864726026050558,-0.12806644792103442,-1.122693734556144,-190.15901535658088,-246.8688819202393,-88.33152907601446,-0.24483516806955485,-0.32654121075460063,-0.10774485336979468,-19.263191822939017,-25.691676691943403,-8.477171783618779,0.7037
48453041600,48453041600,Census Tract 416; Travis County; Texas,6120,4226,1248,Austin city,Texas,0,NA,NA,48453,6120,4226,1248,0.006446,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9337
