geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
48113012601,48113012601,Census Tract 126.01; Dallas County; Texas,3613,2052,687,Dallas city,Texas,76933,0.4792452481308296,0.23432519096579765,48113,3613,2052,687,0.009098,0.006897320142,0.003436016044,0.8565732225805046,0.7908400624074358,0.8909071221071041,-0.16744251820925385,-0.26447817647964117,-0.12245146007462364,-5.504015406802731,-8.693681710447345,-4.0251110055209995,-152.33920306677916,-240.62224496117761,-111.4063383758926,0.8434142669218666,0.772498292013165,0.8806750117833294,-0.18565696505183665,-0.2945012440014015,-0.13549264668591263,-6.102743836834335,-9.680572184662124,-4.453788815668489,-168.91070680416095,-267.9372317924751,-152.33920306677916,-0.5987284300316045,-0.9868904742147784,-0.428677810147489,-16.571503737381803,-27.314986831297496,-11.864871578950709,0.908225502143198,0.8789626309488469,0.9381474249092412,-0.10104814018130516,-0.13770479516346718,-0.06593054934488837,-0.7124606193643762,-0.9709158770817188,-0.46485684879515626,-34.720303087932564,-47.315588551740674,-22.65384253387701,0.8995246346480322,0.8676957147063091,0.9321766065847404,-0.11169829205542768,-0.15247774427291275,-0.07275809426686586,-0.7875516976063663,-1.075075582084397,-0.5129958533836854,-38.37971235898471,-52.39159756746573,-24.99979792318155,-0.07509107824199013,-0.10415970500267802,-0.0481390045885291,-3.65940927105215,-5.07600901572505,-2.345955389304537,0.8789626309488469,0.85035093388175,0.9381474249092412,-0.13770479516346718,-0.17598506705357514,-0.06593054934488837,-0.6525085173863738,-0.833898013856053,-0.31240920080113127,-94.97940573309664,-121.38253476798442,-45.47441059696234,0.8676957147063091,-0.15247774427291275,-0.7225095301280565,0.8366773501993846,-0.195203861753512,-0.9249654833709842,0.9321766065847404,-0.07275809426686586,-0.34476124205822695,-105.1687816780286,-134.63835274686815,-50.183586908038855,-0.07000101274168269,-0.09106746951493117,-0.03235204125709567,-10.189375944931978,-13.25581797888372,-4.709176311076518,0.8683
48113013010,48113013010,Census Tract 130.10; Dallas County; Texas,3723,2224,560,Dallas city,Texas,65266,0.457434835472617,0.24501773599224905,48113,3723,2224,560,0.009098,0.006897320142,0.003436016044,0.8642337273889739,0.8015850111610338,0.896845369421041,-0.1570943927647949,-0.2475283171170797,-0.11501941593961794,-5.321078335947789,-8.384243018255425,-3.895920863872011,-142.9244785374104,-225.2012629131191,-104.6446646218644,0.8517150709563021,0.7840514214287072,0.88713421032313,-0.17410156764891369,-0.2754265506945819,-0.12722515755058048,-5.897142880575127,-9.329207912850476,-4.309351961680259,-158.39760624698167,-250.5830758219306,-142.9244785374104,-0.5760645446273385,-0.9449648945950512,-0.4134310978082478,-15.473127709571273,-25.381812908811472,-11.104783717653715,0.913267441574004,0.8855083806780345,0.9415985514922404,-0.09496950671592268,-0.12929478909538855,-0.06202372382073584,-0.7257284492570877,-0.9880319486958692,-0.4739666705884415,-32.63167487666761,-44.42589697373513,-21.311451015667338,0.9050191578185772,0.8748063834172406,0.9359493777917454,-0.10494898517989498,-0.14311008579260454,-0.06843385307800942,-0.8019886266603136,-1.093604297071731,-0.5229509532944049,-36.06063968796374,-49.172855084160574,-23.51398171287792,-0.07626017740322588,-0.10557234837586171,-0.04898428270596339,-3.4289648112961277,-4.746958110425436,-2.202530697210584,0.8855083806780345,0.8583155968166399,0.9415985514922404,-0.12929478909538855,-0.16507261863683434,-0.06202372382073584,-0.4994010297266286,-0.6375928705532523,-0.23956658857073965,-89.17875530832653,-113.8558697416522,-42.77974795906066,0.8748063834172406,-0.14311008579260454,-0.5527626032659804,0.8453016267911483,-0.18300967170275373,-0.7068747250970779,0.9359493777917454,-0.06843385307800942,-0.2643257082085889,-98.70760772606792,-126.22762948162108,-47.20101932296231,-0.05336157353935178,-0.06928185454382563,-0.02475911963784927,-9.528852417741389,-12.371759739968864,-4.4212713639016545,0.7081
48397040103,48397040103,Census Tract 401.03; Rockwall County; Texas,2310,2038,790,Dallas city,Texas,124182,0.6504256129515226,0.2516092980067124,48397,2310,2038,790,0.008732,0.006897320142,0.003436016044,0.7987600321499267,0.7113589884644358,0.8456452957164279,-0.25194045739672244,-0.40575998365977595,-0.18252889842283496,-5.081870810912696,-8.184552169602647,-3.6817758077751304,-219.99440739881803,-354.3096177317163,-159.38423410281948,0.7810124525425783,0.687539582055604,0.8315857926932477,-0.28038931612999235,-0.45446171551345854,-0.20252174674763387,-5.655710464512785,-9.16691090668473,-4.085049951906782,-244.8359508447093,-396.835969986352,-219.99440739881803,-0.5738396536000883,-0.982358737082084,-0.4032741441316521,-24.84154344589127,-42.52635225463567,-17.457755157214375,0.8696080092791838,0.8292400544696809,0.9114966170126486,-0.14994341051308605,-0.2059234170007915,-0.09709677615416017,-1.0499938310702557,-1.4419994635567446,-0.6799299524388238,-51.520796421504194,-70.75561646500218,-33.36260806863709,0.8575429564542347,0.8138573662308459,0.9030890308083184,-0.16612234113005384,-0.2287165312900243,-0.107310537372977,-1.163288421896221,-1.601610541580644,-0.751452843875566,-57.079902938970605,-78.58736710405516,-36.87207281038106,-0.11329459082596548,-0.1596110780238995,-0.07152289143674218,-5.559106517466413,-7.831750639052969,-3.5094647417439733,0.8292400544696809,0.7903525306749651,0.9114966170126486,-0.2059234170007915,-0.2652581742807793,-0.09709677615416017,-1.1220525881133292,-1.4453607331546026,-0.5290689644141697,-142.03197317890243,-182.95705482969657,-66.97075498913541,0.8138573662308459,-0.2287165312900243,-1.2462495990792957,0.7719744611889212,-0.2953796404869348,-1.6094890756551306,0.9030890308083184,-0.107310537372977,-0.5847225533884676,-157.75311380750577,-203.73279438672537,-74.0155130871478,-0.12419701096596648,-0.164128342500528,-0.05565358897429784,-15.721140628603347,-20.77573955702886,-7.044758098012385,0.0196
48113018146,48113018146,Census Tract 181.46; Dallas County; Texas,1940,1600,774,Dallas city,Texas,97567,0.6424259243635476,0.2373622893801416,48113,1940,1600,774,0.009098,0.006897320142,0.003436016044,0.8013727525907067,0.7148888302307363,0.847708342778119,-0.24785874833797877,-0.39881889003251264,-0.17965100676346904,-4.374736651215126,-7.039201267340652,-3.1708618274960405,-225.5018892378931,-362.84542615158,-163.44648595340416,0.7838230471818592,0.691293323734916,0.8338176867593762,-0.2757981582646476,-0.4465639485670209,-0.1993029362167762,-4.867870589150022,-7.881907279881748,-3.517720740578446,-250.9211643891764,-406.28388040627567,-225.5018892378931,-0.49313393793489624,-0.8427060125410959,-0.34685891308240535,-25.419275151283312,-43.438454254695664,-17.879325416618833,0.8713755725356416,0.831499788867525,0.912725042882679,-0.14761077945996398,-0.20264612617877717,-0.0956202065429022,-0.811508810386851,-1.1140725452875628,-0.5256841020992091,-50.71930064917819,-69.62953408047268,-32.855256381200576,0.8594604950383254,0.8162972954649305,0.9044279254309874,-0.16352061063075105,-0.2250438725641493,-0.10567129992527556,-0.8989751066431,-1.2372069707748934,-0.5809412510937325,-56.18594416519375,-77.32543567343083,-36.30882819335828,-0.08746629625624902,-0.12313442548733056,-0.05525714899452338,-5.466643516015564,-7.695901592958159,-3.4535718121577115,0.831499788867525,0.7930597036479297,0.912725042882679,-0.20264612617877717,-0.2609391139156142,-0.0956202065429022,-1.0818315708303528,-1.3930301892342478,-0.5104709386656131,-139.77152077911532,-179.97806062457985,-65.95231765705596,0.8162972954649305,-0.2250438725641493,-1.2014025175444805,0.7748836042029839,-0.29051640088392683,-1.5509292985100946,0.9044279254309874,-0.10567129992527556,-0.5641289599041869,-155.2199635070388,-200.3784623398055,-72.88487854059262,-0.11957094671412773,-0.15789910927584683,-0.05365802123857377,-15.448442727923476,-20.40040171522569,-6.932560883536664,0.0163
48113011902,48113011902,Census Tract 119.02; Dallas County; Texas,2899,1597,409,Dallas city,Texas,0,NA,NA,48113,2899,1597,409,0.009098,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6982
48113012101,48113012101,Census Tract 121.01; Dallas County; Texas,1953,1165,378,Dallas city,Texas,0,NA,NA,48113,1953,1165,378,0.009098,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9325
48113017009,48113017009,Census Tract 170.09; Dallas County; Texas,3057,1883,509,Dallas city,Texas,0,NA,NA,48113,3057,1883,509,0.009098,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9321
48113009203,48113009203,Census Tract 92.03; Dallas County; Texas,2876,1821,679,Dallas city,Texas,0,NA,NA,48113,2876,1821,679,0.009098,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7609
48113008200,48113008200,Census Tract 82; Dallas County; Texas,2575,2030,650,Dallas city,Texas,11099,0.61531566924482906,0.20792679462231575,48113,2575,2030,650,0.009098,0.006897320142,0.003436016044,0.8102907587872701,0.7269819347694079,0.8547373340375796,-0.2341248979522612,-0.3755499994882142,-0.16995006556720008,-5.484925928041907,-8.798141280510217,-3.9814796685657448,-213.00683215696725,-341.67538953437736,-154.6205696530386,0.7934233447219423,0.7041675064382616,0.8414260266206202,-0.2603612014345924,-0.4201166495995874,-0.18845860285098745,-6.0995729924286985,-9.842219790996896,-4.415085649501081,-236.87662106519215,-382.22212780570464,-213.00683215696725,-0.6146470643867916,-1.0440785104866777,-0.4336059809353361,-23.86978890822492,-40.546738271327285,-16.83906722078975,0.8773924539563317,0.8392037288668485,0.9169003975470582,-0.13974082577392505,-0.1916057634184609,-0.09063100275150318,-0.9747079903028608,-1.3364717687742604,-0.6321614464620853,-48.01517193610152,-65.83604772286996,-31.1409579537973,0.8659908123065306,0.8246205346949742,0.9089801034991818,-0.1547466621921097,-0.2126789934595776,-0.10013409110983928,-1.0793753885165005,-1.4834599205102257,-0.698446557517674,-53.1712014047537,-73.07684337488794,-34.40623436047655,-0.10466739821363956,-0.14698815173596502,-0.06628511105558876,-5.1560294686521955,-7.24079565201798,-3.2652764066792495,0.8392037288668485,0.8023032280713119,0.9169003975470582,-0.1916057634184609,-0.24641153744817787,-0.09063100275150318,-0.859018089377134,-1.104726519300628,-0.4063221764989402,-132.1566291349437,-169.95792604625046,-62.51110407676003,0.8246205346949742,-0.2126789934595776,-0.95349481848987,0.7848242136124858,-0.27417067752927315,-1.2291779087044876,0.9089801034991818,-0.10013409110983928,-0.4489269742832924,-146.69151053690305,-189.10429364684424,-69.06568835127575,-0.09447672911273595,-0.12445138940385968,-0.04260479778435222,-14.534881401959378,-19.1463676005938,-6.554584274515727,0.3749
48113018126,48113018126,Census Tract 181.26; Dallas County; Texas,4347,3050,1643,Dallas city,Texas,91888,0.6134349276194855,0.19214276540096584,48113,4347,3050,1643,0.009098,0.006897320142,0.003436016044,0.8109131034500972,0.7278284280664588,0.8552271182820782,-0.23317775449110015,-0.37395018034207506,-0.1692800410828081,-9.221948411435047,-14.789357926049808,-6.6948573604642245,-212.14512103600293,-340.2198740752199,-154.01098137713882,0.79409369904898,0.7050694800781047,0.8419564140272973,-0.25929723557511775,-0.41829993816953215,-0.1877099376400484,-10.254947925543744,-16.543346764466456,-7.4237414499859,-235.90862492624208,-380.56928374664034,-212.14512103600293,-1.0329995141086972,-1.7539888384166478,-0.7288840895216753,-23.763503890239186,-40.34940967142047,-16.76751988777721,0.8778114057472024,0.8397408205818147,0.917190765298684,-0.13919686330435566,-0.19084362161547624,-0.09028572662781777,-1.4587620995441346,-2.0000123245858163,-0.9461807759740084,-47.828265558824086,-65.57417457658414,-31.022320523737985,0.8664456814667149,0.8252010875609233,0.9092967539852542,-0.15414043994910917,-0.2118258386640476,-0.0997509840623677,-1.6153685253177907,-2.2199027895594403,-1.0453752440114052,-52.96290246943577,-72.7836980183423,-34.27459816430837,-0.15660642577365613,-0.21989046497362397,-0.09919446803739672,-5.134636910611676,-7.209523441758162,-3.2522776405703846,0.8397408205818147,0.8029484685464308,0.917190765298684,-0.19084362161547624,-0.24540993497414543,-0.09028572662781777,-2.162696599424689,-2.781058268234929,-1.0231446684028669,-131.63095553406504,-169.26708875440835,-62.27295608051532,0.8252010875609233,-0.2118258386640476,-2.400473314597108,0.7855185430854382,-0.27304442244240357,-3.094220487483023,0.9092967539852542,-0.0997509840623677,-1.130407776769284,-146.1030623613578,-188.32747945727468,-68.80144715576895,-0.23777671517241927,-0.3131622192480936,-0.10726310836641728,-14.472106827292713,-19.06039070286632,-6.528491075253639,0.684
48113017808,48113017808,Census Tract 178.08; Dallas County; Texas,2852,1951,961,Dallas city,Texas,90869,0.5684036119539316,0.22933511829546543,48113,2852,1951,961,0.009098,0.006897320142,0.003436016044,0.8259577170326612,0.7483933083277697,0.867038386555738,-0.21071572960490492,-0.33619580623245693,-0.15335147267521188,-5.467545551060352,-8.723439337433451,-3.9790867238341696,-191.7091707945425,-305.8709445102893,-139.5191698399078,0.8103144745428894,0.7270141860380488,0.8547560000487052,-0.23408877838954445,-0.3754889783507805,-0.16992451640353337,-6.0740176409075914,-9.742998763800964,-4.409115709682617,-212.97397057880755,-341.61987250354014,-191.7091707945425,-0.6064720898472391,-1.019559426367513,-0.43002898584844695,-21.264799784265048,-35.7489279932508,-15.07815518402689,0.8879024845709164,0.8527037626013744,0.9241706770374152,-0.12624980487947993,-0.17274022217195764,-0.08205121071972157,-0.8463366888347547,-1.1579929790874204,-0.5500440183785094,-43.37963551177625,-59.353817482697096,-28.192927646258813,0.8774084212276506,0.8392241971388763,0.9169114650236796,-0.13972008451984302,-0.1915767007305656,-0.0906178384127572,-0.9366369620065516,-1.284266464482646,-0.6074718403313837,-48.00804520792166,-65.82606173668098,-31.13643466588333,-0.090300273171797,-0.12627348539522565,-0.05742782195287432,-4.628409696145413,-6.472244253983887,-2.943507019624517,0.8527037626013744,0.8185536237402582,0.9241706770374152,-0.17274022217195764,-0.2216670612618508,-0.08205121071972157,-1.1449782737851106,-1.4692812476873984,-0.5438620631060896,-119.14446137201983,-152.89086864593116,-56.59334683726218,0.8392241971388763,-0.1915767007305656,-1.2698325690560497,0.8023278158925233,-0.24637334041271236,-1.6330424869524869,0.9169114650236796,-0.0906178384127572,-0.600644452666568,-132.1365836686836,-169.93158032804234,-62.50202421088116,-0.12485429527093884,-0.16376123926508843,-0.05678238956047832,-12.992122296663773,-17.04071168211118,-5.908677373618972,0.7609
48113019033,48113019033,Census Tract 190.33; Dallas County; Texas,2959,2008,537,Dallas city,Texas,47287,0.4167163006697116,0.22653749877151372,48113,2959,2008,537,0.009098,0.006897320142,0.003436016044,0.878719178343091,0.8220373149168025,0.9080377964881804,-0.13802000075336424,-0.21648978927581755,-0.10127574410171224,-3.715633955921305,-5.828117720278078,-2.7264424839988015,-125.57059668541078,-196.9624102831388,-92.1406719837378,0.8674313532482045,0.8060847133001526,0.8993201385983225,-0.15282897748089885,-0.24056440160730516,-0.111951080689238,-4.114306151841684,-6.476229925511034,-3.013833028115524,-139.0438037121218,-218.86549258232623,-125.57059668541078,-0.39867219592037895,-0.6481122052329562,-0.2873905441167226,-13.473207026711014,-21.903082299187435,-9.712421227330942,0.9227554206550886,0.89785958017715,0.9480755782214092,-0.08371078361162416,-0.11375990419648636,-0.05476823047799729,-0.5775642438550687,-0.7848887588139244,-0.3778745133967681,-28.763159554535292,-39.08808559830301,-18.818451862388848,0.91536702959478,0.8882378243245093,0.9430337927292394,-0.09245796240081526,-0.1258246075711582,-0.06040738699924464,-0.6379155807471381,-0.868129423651763,-0.4167819878182874,-31.768704220475005,-43.23353703445035,-20.75607509055216,-0.06035133689206939,-0.08324066483783865,-0.03890747442151932,-3.005544665939711,-4.145451436147343,-1.9376232281633128,0.89785958017715,0.8733852549787616,0.9480755782214092,-0.11375990419648636,-0.14497009687244755,-0.05476823047799729,-0.4213508629901652,-0.5369490758314147,-0.2028539083198453,-78.46384785664156,-99.99051691460237,-37.7754019217589,0.8882378243245093,-0.1258246075711582,-0.4660368462858101,0.8616411688378721,-0.16057592901316176,-0.5947509075630265,0.9430337927292394,-0.06040738699924464,-0.22374055975953225,-86.78526001597953,-110.75435895028428,-41.6649087075479,-0.04468598329564483,-0.0578018317316118,-0.02088665143968696,-8.321412159337957,-10.7638420356819,-3.8895067857890058,0.7541
48397040203,48397040203,Census Tract 402.03; Rockwall County; Texas,1405,861,185,Dallas city,Texas,127285,0.6887850542622828,0.19571704731739387,48397,1405,861,185,0.008732,0.006897320142,0.003436016044,0.786349599322043,0.694673637973713,0.8358222891204214,-0.2716990011340469,-0.4395249010987241,-0.19642657657807996,-3.333328327453009,-5.392293668133653,-2.409851597685111,-237.24756779024975,-383.7931436394059,-171.51968666797944,0.7676747156814488,0.6698212171417589,0.8209663249794211,-0.3026350608829429,-0.4929356885217374,-0.21807675853825875,-3.7128661390399498,-6.047561777201395,-2.675465989056286,-264.26093516298573,-430.43144321718114,-237.24756779024975,-0.3795378115869408,-0.6552681090677419,-0.26561439137117526,-27.013367372735996,-46.63829957777522,-18.904938887628138,0.8611820261351955,0.8184893977776839,0.9056291038842458,-0.16119469479384113,-0.22176292413211873,-0.1042047961036115,-0.4768799670241357,-0.6560656111080729,-0.30828049144670544,-55.386755751932135,-76.19809652823147,-35.80493512737578,0.8484074094641569,0.8022585680388973,0.8966963622919041,-0.17867900355984276,-0.24648092253408663,-0.11520470256404051,-0.5286057176664529,-0.7291915801600238,-0.34082272267104463,-61.394392295755274,-84.69124043670428,-39.58452063542911,-0.05172575064231721,-0.0731259690519509,-0.03254223122433919,-6.007636543823137,-8.493143908472812,-3.779585508053332,0.8184893977776839,0.7774991646556444,0.9056291038842458,-0.22176292413211873,-0.2861750153042307,-0.1042047961036115,-0.28297042842257686,-0.36516052898108026,-0.13296576022581189,-152.95698833652804,-197.38406971950283,-71.87338390584426,0.8022585680388973,-0.24648092253408663,-0.31451069884842303,0.7581758105001036,-0.31895529526375377,-0.4069883047477455,0.8966963622919041,-0.11520470256404051,-0.147001687357894,-170.00578316130975,-219.99367824202457,-79.46037154480757,-0.03154027042584617,-0.04182777576666524,-0.01403592713208212,-17.048794824781716,-22.609608522521754,-7.586987638963312,0.0016
48113009105,48113009105,Census Tract 91.05; Dallas County; Texas,2272,1571,672,Dallas city,Texas,0,NA,NA,48113,2272,1571,672,0.009098,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7455
48113011604,48113011604,Census Tract 116.04; Dallas County; Texas,2145,1527,568,Dallas city,Texas,0,NA,NA,48113,2145,1527,568,0.009098,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8363
48113012000,48113012000,Census Tract 120; Dallas County; Texas,5885,3004,1027,Dallas city,Texas,0,NA,NA,48113,5885,3004,1027,0.009098,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9056
48113012801,48113012801,Census Tract 128.01; Dallas County; Texas,1683,1197,650,Dallas city,Texas,55727,0.5600511680996751,0.23747847171660752,48113,1683,1197,650,0.009098,0.006897320142,0.003436016044,0.8287787372802028,0.7522710978245267,0.8692470169710872,-0.20659466153981312,-0.32930801527783543,-0.15042097410299413,-3.163363822249957,-5.042342595605208,-2.3032360276807555,-187.959823068922,-299.6044322997747,-136.85300223890405,0.8133593445297157,0.7311589731633731,0.857151382342872,-0.22946887710277664,-0.3676916193389259,-0.16665506303761243,-3.513612301251827,-5.630069807670758,-2.551811325997761,-208.77078438810625,-334.5258352745548,-187.959823068922,-0.3502484790018703,-0.5877272120655492,-0.24857529831700553,-20.810961319184212,-34.92140297478011,-14.769774112715718,0.8897868999454386,0.8551300478527988,0.9254711444089722,-0.12386460180670186,-0.16941277237417224,-0.0805307178308879,-0.5094441086325243,-0.6967796897116024,-0.33121569168661597,-42.5600759091499,-58.21050039361758,-27.67048385017677,0.8794569964003491,0.8418512940358303,0.918330842490451,-0.13706526196623367,-0.18785824418705321,-0.08893217316764374,-0.5637372517116772,-0.7726442774061884,-0.3657701314766768,-47.09584391910419,-64.54839410243846,-30.55723738318102,-0.05429314307915289,-0.07586458769458593,-0.03455443979006084,-4.535768009954294,-6.337893708820879,-2.8867535330042475,0.8551300478527988,0.8214812493526156,0.9254711444089722,-0.16941277237417224,-0.2173132384799649,-0.0805307178308879,-0.7595211826854855,-0.9742713349792222,-0.3610399923940561,-116.84941272084392,-149.8878976891111,-55.54461421447017,0.8418512940358303,-0.18785824418705321,-0.8422169934568757,0.8054849316878331,-0.24148815286286637,-1.082653715517025,0.918330842490451,-0.08893217316764374,-0.3987058850196637,-129.57184514721166,-166.56211007954232,-61.33936692610211,-0.08269581077139021,-0.1083823805378028,-0.0376658926256076,-12.722432426367725,-16.6742123904312,-5.794752711631938,0.5263
48113009001,48113009001,Census Tract 90.01; Dallas County; Texas,3327,1830,672,Dallas city,Texas,0,NA,NA,48113,3327,1830,672,0.009098,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8236
