geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
39095005803,39095005803,Census Tract 58.03; Lucas County; Ohio,1168,901,378,Toledo city,Ohio,59841,0.7089431229665978,0.19100399200742305,39095,1168,901,378,0.014424,0.007698481651,0.00363660615,0.7799053379321275,0.6860628648381792,0.8307060731443405,-0.28220689276398647,-0.4575923741855183,-0.20379521990835808,-4.754404994394002,-7.709164889334239,-3.4333853502871277,-407.0552221227742,-660.0312405251917,-293.95422519581575,0.7607572188573922,0.6606939101066024,0.815440211936874,-0.3144798040851125,-0.5135601898292824,-0.22633147760122163,-5.298114218736439,-8.652067664017963,-3.8130589120505847,-453.6056694123663,-740.759217809757,-407.0552221227742,-0.5437092243424368,-0.9429027746837244,-0.379673561763457,-46.5504472895922,-80.72797728456545,-32.506298096186384,0.8567869071464987,0.8128958580050336,0.9025608528635396,-0.16715135544083867,-0.23016987988368837,-0.10795853468197392,-0.5476851461064679,-0.754170517857534,-0.35373500672367864,-60.78636471769899,-83.70372007297824,-39.260267116945464,0.8436457118703043,0.7962297525469909,0.89335514316039355,-0.18533169306706837,-0.25591890632218395,-0.1193756566535593,-0.6072545156926495,-0.8385393180379077,-0.3911441446791066,-67.39783747976134,-93.0676268632528,-43.412224714662216,-0.05956936958618164,-0.08436880018037374,-0.03740913795542794,-6.611472762062335,-9.363906790274555,-4.151957597716753,0.8128958580050336,0.7708286628685719,0.9025608528635396,-0.23016987988368837,-0.29730515764500365,-0.10795853468197392,-0.6698003496272357,-0.8651657577317793,-0.3141621497642128,-177.19585968974488,-228.8798300877723,-83.11167983180232,0.7962297525469909,-0.25591890632218395,-0.7447306876878913,0.751023697599357,-0.33151590714979334,-0.9647199304623608,0.89335514316039355,-0.1193756566535593,-0.3473862722782839,-197.01870044653208,-255.21691282073036,-91.90113023235024,-0.07493033806065563,-0.09955417273058154,-0.03322412251407108,-19.822840756787205,-26.337082732958077,-8.789450400547906,0.265
39095000202,39095000202,Census Tract 2.02; Lucas County; Ohio,1322,720,363,Toledo city,Ohio,48222,0.6411404927036716,0.20646486702258152,39095,1322,720,363,0.014424,0.007698481651,0.00363660615,0.8017933743493519,0.7154576547027063,0.8480403129564892,-0.2472041201531391,-0.39770675934067606,-0.1791892257028912,-4.7138186868554985,-7.583682476276944,-3.4168747676139004,-356.56722290888797,-573.6522296729912,-258.4625391538503,0.7842756104196361,0.6918984027373278,0.8341768773119128,-0.2750619638228173,-0.4452988994391996,-0.1987865250142664,-5.245026758890378,-8.491194532325562,-3.790566418257239,-396.7493766180316,-642.2991325511015,-356.56722290888797,-0.5312080720348797,-0.9075120560486178,-0.3736916506433387,-40.182153709143705,-68.64690287811027,-28.26714452672759,0.8716599286549568,0.8318634685738672,0.9129225870806742,-0.14723640163553525,-0.2021203451984534,-0.0953831290315428,-0.3855173786579934,-0.5292231050799493,-0.24974702902249343,-53.54408036916575,-73.50320903888185,-34.687087364235204,0.8597690147290611,0.8166900375698218,0.904643251027977,-0.1631030926546357,-0.22445475516714175,-0.10540812509645744,-0.42706203107894497,-0.5877025509870518,-0.2759960419097374,-59.314170983186806,-81.6253543037572,-38.33278359857464,-0.04154465242095157,-0.05847944590710252,-0.02624901288724396,-5.770090614021051,-8.122145264875352,-3.645696234339439,0.8318634685738672,0.7934955701968301,0.9129225870806742,-0.2021203451984534,-0.2602464809626417,-0.0953831290315428,-0.5648351760758809,-0.7272715013094431,-0.26655281252514,-155.60197688040796,-200.35027584282176,-73.43052686642976,0.8166900375698218,-0.22445475516714175,-0.6272497755306196,0.7753520817118161,-0.28973665459465586,-0.8096832318039271,0.904643251027977,-0.10540812509645744,-0.29456815364246464,-172.7960814133938,-223.05323190190828,-81.14825169213903,-0.0624145994547387,-0.08241173049448403,-0.02801534111732462,-17.19410453298587,-22.702956059086507,-7.717724825709262,0.3604
39095007402,39095007402,Census Tract 74.02; Lucas County; Ohio,2072,1284,411,Toledo city,Ohio,75919,0.7571957064524963,0.19559104485835968,39095,2072,1284,411,0.014424,0.007698481651,0.00363660615,0.7646933346412259,0.6658822029150757,0.8185861748753802,-0.30771376537389833,-0.5017671228067594,-0.22161848158776665,-9.196496064832443,-14.996077165243657,-6.623406955290273,-443.84633517531097,-723.7488979364698,-319.6624978421946,0.7444508587069304,0.6393477606683978,0.8023629124403238,-0.343272008224887,-0.5640940056700331,-0.24631882218805273,-10.259208485429316,-16.858811295089605,-7.36161437625026,-495.1355446635771,-813.6491937784559,-443.84633517531097,-1.062712420596874,-1.8627341298459503,-0.7382074209599869,-51.28920948826613,-89.90029584198602,-35.627771281852645,0.8463571574764284,0.7996613159131672,0.8952585042039749,-0.1815342862836848,-0.25052941801749845,-0.11699581216394778,-0.8476566132846797,-1.1698226398567688,-0.5463005140109201,-66.01687019351088,-91.10768223183558,-42.546769003965736,0.8323558542576782,0.7819818912540306,0.885407712483846,-0.20140922285196425,-0.2788019916885072,-0.12942318651673676,-0.94046068774138325,-1.3018386602869698,-0.6043289243545409,-73.24460184901739,-101.38930376066745,-47.06611560393621,-0.09280407445670348,-0.132016020430201,-0.05802841034362083,-7.227731655506501,-10.281621528831852,-4.519346599970469,0.7996613159131672,0.7550929382083766,0.8952585042039749,-0.25052941801749845,-0.3243402889884244,-0.11699581216394778,-0.7926941084614458,-1.0262373107810006,-0.37018363652026576,-192.86961276434204,-249.69277634574223,-90.06901131879945,0.7819818912540306,-0.2788019916885072,-0.8821506791005294,0.7341764498413601,-0.3620703854176727,-1.1456182018069736,0.885407712483846,-0.12942318651673676,-0.40950479293796294,-214.6352017276227,-278.7392218508451,-99.63620266130484,-0.08945657063908352,-0.11938089102597305,-0.03932115641769718,-21.765588963280663,-29.04644550510293,-9.567191342505396,0.7216
39095002900,39095002900,Census Tract 29; Lucas County; Ohio,1328,952,533,Toledo city,Ohio,52025,0.5397786461751316,0.2573457533221377,39095,1328,952,533,0.014424,0.007698481651,0.00363660615,0.8356658766687952,0.7617667955001647,0.8746310923127485,-0.196650512985271,-0.31273771173422565,-0.14333918470214,-3.766854735069801,-5.990513385384338,-2.74567240339079,-283.6486999299549,-451.0928754054472,-206.75244001436673,0.8207973309584847,0.7413174824723217,0.8629932587498044,-0.21832754844883773,-0.3489497059545425,-0.15875760309955805,-4.182079910120975,-6.68415674193809,-3.0410133179194574,-314.9156558826036,-503.32505586883207,-283.6486999299549,-0.4152251750511739,-0.6936433565537525,-0.2953409145286674,-31.26695595264864,-52.23218046338498,-22.239526696435796,0.8943772837103112,0.8610477255642628,0.9286351724310228,-0.11809637634300646,-0.1613758103183872,-0.07684915420784144,-0.4088554480936106,-0.5586909715803565,-0.2660555416874369,-42.94700085016918,-58.68602642650803,-27.947010681453456,0.884449083097076,0.8482618713801369,0.9217850104478478,-0.13064733641681128,-0.1788812320103255,-0.08485166135881467,-0.4523074875539591,-0.6192956002028068,-0.293760614005494,-47.51129070944949,-65.05205884483266,-30.857207353518277,-0.04345203946034853,-0.06060462862245031,-0.02770507231805713,-4.564289859280308,-6.366032418324612,-2.910196672064825,0.8610477255642628,0.8286306198011096,0.9286351724310228,-0.1613758103183872,-0.2068103399799816,-0.07684915420784144,-0.6621718649091751,-0.8486029488363876,-0.3153344212995783,-124.23487146513604,-159.21256075729602,-59.16218035639367,0.8482618713801369,-0.1788812320103255,-0.7340016992870945,0.8131994480228785,-0.22971062318264893,-0.942569468386875,0.9217850104478478,-0.08485166135881467,-0.3481710346287643,-137.71138823397646,-176.8423017611398,-65.32289580277003,-0.07182983437791934,-0.0939665195504874,-0.03283661332918602,-13.476516768840405,-17.62974100384379,-6.160715446376365,0.8463
39095004501,39095004501,Census Tract 45.01; Lucas County; Ohio,1922,1372,549,Toledo city,Ohio,108500,0.5518889743687783,0.3020100598795354,39095,1922,1372,549,0.014424,0.007698481651,0.00363660615,0.8315448090749135,0.7560799705485145,0.8714107749235094,-0.20258101438032125,-0.3226114153963482,-0.14756441941835974,-5.616138875832611,-8.943733041011054,-4.090917774896989,-292.2028551421754,-465.3347055676927,-212.8469185690421,0.8163459123988878,0.7352321789140012,0.8594986882539104,-0.2249709158969539,-0.3601145715317888,-0.16346890770888894,-6.236852503505308,-9.983430338326633,-4.531836758652173,-324.4980490897663,-519.4292579774522,-292.2028551421754,-0.6207136276726972,-1.039697297315577,-0.4409189837551839,-32.2951939475909,-54.094552409759466,-22.940633910259308,0.8916322561905893,0.8575077372402496,0.9267437579347716,-0.12153860861023714,-0.16617023563931765,-0.07904692255870002,-0.6064076067052399,-0.8290937015976073,-0.39439858390972393,-44.19880515344314,-60.42957008728917,-28.74625247155422,0.8814635303368135,0.8444264962942035,0.9197200123587014,-0.13447688484388334,-0.18423569652129165,-0.08728742069601558,-0.6709621479777801,-0.9192299391498796,-0.43551392010329304,-48.903946645610795,-66.99926670188627,-31.742997092076756,-0.06455454127254023,-0.09013623755227228,-0.04111533619356911,-4.705141492167655,-6.569696614597106,-2.99674462052253,0.8575077372402496,0.8243523057390811,0.9267437579347716,-0.16617023563931765,-0.2130735767196529,-0.07904692255870002,-0.7023129219963865,-0.9005483183583646,-0.33408916430450736,-127.9258510011633,-164.03430206891886,-60.85412828861701,0.8444264962942035,-0.18423569652129165,-0.7786659858914741,0.8085821368823269,-0.23673273794512495,-1.0005429689545833,0.9197200123587014,-0.08728742069601558,-0.36891735301867506,-141.83351291283682,-182.2482639261536,-67.19806065913936,-0.07635306389508756,-0.0999946505962187,-0.03482818871416771,-13.90766191167351,-18.213961857234736,-6.343932370522351,0.1452
39095005200,39095005200,Census Tract 52; Lucas County; Ohio,2075,1497,696,Toledo city,Ohio,139113,0.5256959118414587,0.29039172792102336,39095,2075,1497,696,0.014424,0.007698481651,0.00363660615,0.8404838325736813,0.7684336443809167,0.8783908709988817,-0.1897908814472462,-0.30134853843579845,-0.13844534707291276,-5.68040312353979,-9.01930148567576,-4.143641548822865,-273.75436739950794,-434.6651318397957,-199.6935686179694,0.8260042848661258,0.748457265352628,0.8670748609270416,-0.21064747280587595,-0.3360816258879659,-0.15330295579189118,-6.3046367315853065,-10.058855846501643,-4.588326806260145,-303.8379147751955,-484.7641371808021,-273.75436739950794,-0.6242336080455164,-1.039554360825882,-0.44468525743728016,-30.083547375687537,-50.09900534100636,-21.430614816254465,0.8975800226493365,0.8651826529708698,0.9308394961811652,-0.11410679244882954,-0.15582530066477118,-0.07429906455685498,-0.621197310374752,-0.8483128443444896,-0.40448406335473863,-41.49614631761871,-56.66752467231059,-27.019643510670583,0.8879336111929464,0.8527438255685126,0.9241921655975016,-0.12621032405394744,-0.17268512537550623,-0.08202605175027379,-0.6870889292501731,-0.9400977200642682,-0.4465497770501301,-45.89772406480782,-62.798778895408695,-29.829644425526396,-0.06589161887542105,-0.09178487571977856,-0.04206571369539147,-4.4015777471891155,-6.131254223098101,-2.81000091485581,0.8651826529708698,0.8336336727871458,0.9308394961811652,-0.15582530066477118,-0.1995676670024976,-0.07429906455685498,-0.8349342796787922,-1.0693121436959176,-0.3981050296834791,-119.96182179292992,-153.63680225516055,-57.198998517741245,0.8527438255685126,-0.17268512537550623,-0.9252716352963626,0.8186019475378971,-0.22159494368134905,-1.18733744708813,0.9241921655975016,-0.08202605175027379,-0.4395073337952076,-132.94132691039692,-170.5944607885244,-63.147605430345926,-0.0903373556175704,-0.11802530339221227,-0.04140230411172851,-12.97950511746701,-16.957658533363833,-5.948606912604672,0.65
39095007208,39095007208,Census Tract 72.08; Lucas County; Ohio,1550,1111,527,Toledo city,Ohio,77503,0.6937020063481404,0.23234029623515232,39095,1550,1111,527,0.014424,0.007698481651,0.00363660615,0.7847728230293494,0.6925633857708944,0.8345714445412087,-0.2742541161655409,-0.4439111575136144,-0.1982197648156208,-6.131554125936232,-9.92461053076338,-4.431638925935798,-395.5841371571762,-640.2974535976375,-285.91218877005144,0.7659816228797859,0.6675833252647164,0.819614952974115,-0.30551434933960714,-0.4979403501480067,-0.22008510993037225,-6.830445411055465,-11.132551996329015,-4.920486819735319,-440.6738974874494,-718.229161053485,-395.5841371571762,-0.6988912851192337,-1.2079414655656358,-0.4888478937995213,-45.089760330273144,-77.93170745584747,-31.538573793517504,0.8601078950053642,0.8171214836197659,0.9048797362501844,-0.1626448330575588,-0.2238082342053971,-0.10511923290932948,-0.6571289473809171,-0.904245567435438,-0.4247100235071798,-59.14752001628416,-81.39024009319874,-38.22772488813499,0.8472434646522362,0.8007838244234294,0.8958802222593517,-0.1802982751958612,-0.24877647312619952,-0.11622064552118916,-0.7284536100333556,-1.005123979934258,-0.4695627215421117,-65.56738164116612,-90.47020521460468,-42.26487142593265,-0.07132466265243853,-0.1008784124988199,-0.04485269803493191,-6.419861624881956,-9.079965121405932,-4.0371465377976525,0.8171214836197659,0.7758667933529875,0.9048797362501844,-0.2238082342053971,-0.2888810406209009,-0.10511923290932948,-0.90801234896455,-1.172019220815524,-0.4264792219742653,-172.29835843729603,-222.39453905417915,-80.92584857196684,0.8007838244234294,-0.24877647312619952,-1.0093109868474597,0.7564250126367394,-0.32200810826470305,-1.306419041324143,0.8958802222593517,-0.11622064552118916,-0.4715187611954558,-191.52011135625415,-247.8973512949038,-89.47225070122501,-0.10129863788290938,-0.13439982050861898,-0.04503953922119058,-19.22175291895814,-25.502812240724666,-8.546402129258174,0.6523
39095007003,39095007003,Census Tract 70.03; Lucas County; Ohio,1272,669,278,Toledo city,Ohio,52090,0.7292666810439722,0.15274186364453737,39095,1272,669,278,0.014424,0.007698481651,0.00363660615,0.7734616345125966,0.6774894492858426,0.8255795585981099,-0.2928889493402713,-0.47603774649793174,-0.21127030046391623,-5.373729621121342,-8.734020675378405,-3.876245499270024,-422.46302052840736,-686.6368455486167,-304.7362813891528,0.7538460337781407,0.6516175758170816,0.809906387961398,-0.326530823526629,-0.5346424607194978,-0.23471059725443513,-5.990968121353179,-9.809260589547744,-4.306312312903021,-470.9880598548096,-771.1682853418038,-422.46302052840736,-0.6172385002318368,-1.0752399141693392,-0.43006681363299704,-48.525039326402265,-84.53143979318703,-33.81028409064442,0.8523784135970004,0.8072950950241434,0.8994779362041413,-0.17318785183688878,-0.2387044169642743,-0.11175600840201676,-0.42134690874676806,-0.5807414730614131,-0.27189002100687704,-62.98160070953184,-86.80739507644441,-40.641258745422576,0.8388719773934332,0.7901973068363217,0.8899990974717504,-0.1920770116880389,-0.26550671756103056,-0.1235966450311385,-0.4673021476835122,-0.6459485091437182,-0.30069698170509584,-69.8508441978344,-96.55433619487566,-44.94723194396052,-0.04595523893674413,-0.06520703608230505,-0.02880696069821881,-6.869243488302561,-9.746941118431248,-4.305973198537938,0.8072950950241434,0.7641613334596995,0.8994779362041413,-0.2387044169642743,-0.3086241821115884,-0.11175600840201676,-0.510869917575369,-0.6605106536453829,-0.23917773925999591,-183.7661574012119,-237.59376030409456,-86.03515800719279,0.7901973068363217,-0.26550671756103056,-0.5682316089543117,0.7438811683057747,-0.34430073324419325,-0.7368648198911424,0.8899990974717504,-0.1235966450311385,-0.26451880808347167,-204.39985933608335,-265.0592877306268,-95.150650389738,-0.05736169137894265,-0.07635416624575952,-0.02534106882347572,-20.633701934871457,-27.465527426532205,-9.115492382545224,0.0252
39095005102,39095005102,Census Tract 51.02; Lucas County; Ohio,897,584,177,Toledo city,Ohio,45598,0.5719287560606396,0.26681002515648744,39095,897,584,177,0.014424,0.007698481651,0.00363660615,0.8247699904790418,0.7467626939704896,0.8661079202233155,-0.2124592450547108,-0.3391134935826318,-0.15459052694283412,-2.7488673991502264,-4.387561609197986,-2.0001429432792253,-306.45121506691487,-489.13730314358816,-222.9813760623439,0.8090328119993726,0.7252719395787132,0.8537470402329728,-0.23604381079265235,-0.3787931745723782,-0.17130713533966377,-3.0540122464052764,-4.900950336778689,-2.216427905764961,-340.4695926873218,-546.3712750031983,-306.45121506691487,-0.30514484725505,-0.5133887275807032,-0.21628496248573592,-34.01837762040691,-57.233971859610165,-24.11203595158706,0.8871083662486506,0.8516818172958887,0.9236223640656396,-0.127257996933045,-0.17414741009151202,-0.082693575757692,-0.27026773314150127,-0.36985043684649294,-0.17562279624089355,-46.27872142833925,-63.330554254536466,-30.07239661659136,0.87654525388272,0.8381178940592445,0.9163130761109178,-0.14084241009854126,-0.19314956414629708,-0.091330055273545,-0.2991180108511835,-0.41020679342103816,-0.19396476136156637,-51.21883747451773,-70.24088928442434,-33.21314406876136,-0.02885027770968223,-0.04035635657454523,-0.01834196512067279,-4.940116046178465,-6.910335029887881,-3.140747452169999,0.8516818172958887,0.8173211541815703,0.9236223640656396,-0.17414741009151202,-0.2235092593453749,-0.082693575757692,-0.23729870348508592,-0.3045607019461175,-0.11268085068583213,-134.06706411586777,-172.0681931898969,-63.66149756261702,0.8381178940592445,-0.19314956414629708,-0.263191632459768,0.8009990732009998,-0.24844089519821905,-0.338533328128346,0.9163130761109178,-0.091330055273545,-0.12444918758335172,-148.69583754789153,-191.26176730415028,-70.31027547082017,-0.02589292897468209,-0.03397262618222851,-0.01176833689751959,-14.628773432023785,-19.1935741142534,-6.648777908203158,0.7106
39095008601,39095008601,Census Tract 86.01; Lucas County; Ohio,1350,864,547,Toledo city,Ohio,89359,0.7617734332749426,0.17894352043201206,39095,1350,864,547,0.014424,0.007698481651,0.00363660615,0.763265671743516,0.6639987689237498,0.8174455833629509,-0.3101598002117866,-0.5060268886053235,-0.2233230203361363,-6.039555693643993,-9.853557985678302,-4.34863518119338,-447.37449582548095,-729.8931841243187,-322.121124532843,0.742922143719699,0.6373588221714817,0.80113321295598,-0.3460360664351058,-0.5689749089735665,-0.24823185935613837,-6.7381527000509545,-11.079307017496877,-4.833670058126469,-499.1224222259966,-820.6894087034724,-447.37449582548095,-0.6985970064069615,-1.2257490318185749,-0.48503487693308855,-51.74792640051567,-90.7962245791537,-35.928509402451006,0.8453743043866696,0.7984169995233943,0.8945688056558257,-0.1829079672885414,-0.25247834226593163,-0.117856998452881,-0.5747019022588393,-0.7932939484833434,-0.3703099553806644,-66.51642387255085,-91.8164292226092,-42.85994853942875,0.8312926629108487,0.7806435085701194,0.8846574208403531,-0.2029457790453808,-0.28099444755733516,-0.13038106779241246,-0.6376612621187285,-0.8828923415928689,-0.4096609283325203,-73.80338681929729,-102.18661361028576,-47.41445929774541,-0.06295935985988921,-0.08959839310952544,-0.03935097295185591,-7.286962946746436,-10.370184387676556,-4.554510758316656,0.7984169995233943,0.7536168755259025,0.8945688056558257,-0.25247834226593163,-0.3269341922607054,-0.117856998452881,-1.0632038372094172,-1.3767425934713402,-0.4963040071971975,-194.36998852091725,-251.6896880203547,-90.73199400314395,0.7806435085701194,-0.28099444755733516,-1.1832871374085054,0.732597911803452,-0.36500525580025,-1.537062486570342,0.8846574208403531,-0.13038106779241246,-0.5490437331466079,-216.32305985530263,-280.9986264296786,-100.37362580376744,-0.1200833001990882,-0.16031989309900174,-0.0527397259494104,-21.95307133438541,-29.3089384093239,-9.641631800623474,0.4945
39095002700,39095002700,Census Tract 27; Lucas County; Ohio,932,661,343,Toledo city,Ohio,40865,0.5245367725222855,0.2350548626499772,39095,932,661,343,0.014424,0.007698481651,0.00363660615,0.8408816300066961,0.76898497969002,0.8787010545187416,-0.18922802486722984,-0.30041551709254816,-0.1380434732125057,-2.5438241285983487,-4.038536266081997,-1.855741601699214,-272.94250306849233,-433.3193418542916,-199.11390576171823,0.8264343337984076,0.7490479894744868,0.8674116731576572,-0.21001749213861964,-0.3350279475438881,-0.15285513320299077,-2.823300429758143,-4.503836983527676,-2.054857235310183,-302.929230660745,-483.2443115373043,-272.94250306849233,-0.2794763011597947,-0.4653007174456789,-0.19911563361096896,-29.986727592252652,-49.924969683012755,-21.36433837027564,0.897844147983631,0.865523878914373,0.931021165313857,-0.11377904756163924,-0.1553696256818477,-0.07408943776577782,-0.27350169509261163,-0.37347698807962926,-0.1780959434242152,-41.37695841037998,-56.50181362778053,-26.94341050290699,0.8882210308401269,0.853113784973163,0.9243905765061198,-0.12584589339676694,-0.17217658138235062,-0.08179380601180292,-0.30250793886997074,-0.413877492143822,-0.19661567812109784,-45.7651949878927,-62.61384147410317,-29.745185797442943,-0.02900624377735911,-0.04040050406419271,-0.01851973469688264,-4.388236577512725,-6.112027846322649,-2.801775294535952,0.865523878914373,0.8340468133409836,0.931021165313857,-0.1553696256818477,-0.19897346768132748,-0.07408943776577782,-0.4102658028650139,-0.5254052013633256,-0.19563902877025224,-119.61102124344428,-153.1793589980541,-57.0376177172747,0.853113784973163,-0.17217658138235062,-0.45464590060884946,0.8190482186727579,-0.22092933871520876,-0.5833814178714433,0.9243905765061198,-0.08179380601180292,-0.21598302335833017,-132.5498252503934,-170.08204602665984,-62.96881147473182,-0.04438009774383555,-0.05797621650811768,-0.02034399458807792,-12.938804006949145,-16.902687028605737,-5.9311937574571205,0.9311
39095003300,39095003300,Census Tract 33; Lucas County; Ohio,639,453,296,Toledo city,Ohio,47775,0.6716614673792349,0.18415430672890012,39095,639,453,296,0.014424,0.007698481651,0.00363660615,0.7918655886364171,0.702073035747545,0.8401930833236824,-0.26284058096524665,-0.4243532354653557,-0.19020260919566795,-2.4225848129594967,-3.911236612677113,-1.753085275989483,-379.1212539842718,-612.087106835229,-274.34824350383144,0.773600279011496,0.6776735308522148,0.8256899759420191,-0.2926572380219367,-0.4756367992452656,-0.2111083204796241,-2.6974030327849574,-4.383913937888462,-1.945771878928185,-422.1288001228415,-686.0585192313712,-379.1212539842718,-0.27481821982546073,-0.4726773252113486,-0.192686602938702,-43.00754613856975,-73.97141239614218,-30.154397955978403,0.8649332346692727,0.8232711415941006,0.908243669788498,-0.1561586026722319,-0.21466665048370223,-0.10102611585816965,-0.25725296268851994,-0.35363810179106625,-0.16642866399091585,-56.788733485324485,-78.06580613489322,-36.73921942404323,0.8524734138411018,0.8074156842332131,0.8995444276255342,-0.17305711094750542,-0.23851941388738376,-0.1116738309853483,-0.2850912709497375,-0.3929327288490766,-0.18396952447158632,-62.93405539729305,-86.74011674372552,-40.611374055537816,-0.02783830826121758,-0.03929462705801034,-0.01754086048067049,-6.145321911968561,-8.674310608832306,-3.87215463149459,0.8232711415941006,0.7832108512824424,0.908243669788498,-0.21466665048370223,-0.2767953844901197,-0.10102611585816965,-0.48917175186980194,-0.6307476398192882,-0.23021331896495204,-165.2607269830412,-213.09041885786763,-77.77476992059191,0.8074156842332131,-0.23851941388738376,-0.5435262500409123,0.7643047621010342,-0.30837860705074227,-0.7027179261905592,0.8995444276255342,-0.1116738309853483,-0.2544768058663234,-183.62373312192983,-237.40470479410783,-85.97189387375789,-0.05435449817111032,-0.07197028637127101,-0.02426348690137134,-18.363006138888625,-24.314285936240204,-8.197123953165994,0.8488
39095004800,39095004800,Census Tract 48; Lucas County; Ohio,1654,903,326,Toledo city,Ohio,66889,0.5452255468143511,0.24442073353476135,39095,1654,903,326,0.014424,0.007698481651,0.00363660615,0.833809809891565,0.7592037406931263,0.8731812100097927,-0.1993142658396496,-0.3171694848171258,-0.14523765346346046,-4.755099437159209,-7.566806281449677,-3.464977689023202,-287.49089704711054,-457.48526490022226,-209.4907913556954,0.8187922067308989,0.7385742687775351,0.8614197400471351,-0.22131108696379684,-0.35395997704492005,-0.16087425619626747,-5.279884109777043,-8.444527944513863,-3.838024748854187,-319.21911183658057,-510.5518708895927,-287.49089704711054,-0.5247846726178338,-0.8777216630641869,-0.3730470598309856,-31.72821478947,-53.06660598937043,-22.554235781800823,0.8931415998339337,0.859453729108809,0.9277839877572814,-0.11964329081294052,-0.1635297702843494,-0.07783709699203288,-0.39289126104045,-0.5370081115967095,-0.25560576765429405,-43.509552717657805,-59.469336832415216,-28.306286561937327,0.8831050123587093,0.8465346717523226,0.9208556566380242,-0.13236816234240667,-0.18128652418926325,-0.08594652461703498,-0.4346778985344508,-0.5953187229672551,-0.2822359549740725,-48.137087323859454,-65.92676887787985,-31.255365999343574,-0.04178663749400085,-0.0583106113705456,-0.02663018731977845,-4.627534606201645,-6.457432045464629,-2.949079437406252,0.859453729108809,0.8267036083137291,0.9277839877572814,-0.1635297702843494,-0.2096233643394307,-0.07783709699203288,-0.4104114851119766,-0.5260928094200863,-0.1953481529250488,-125.89309359263086,-161.37816239879947,-59.922746296027235,0.8465346717523226,-0.18128652418926325,-0.45497569949454303,0.8111194517829017,-0.23286403476322093,-0.5844200366096092,0.9208556566380242,-0.08594652461703498,-0.2157004241304571,-139.56309800446104,-179.26994988024822,-66.16577427314634,-0.04456421438256641,-0.05832722718952288,-0.0203522712054083,-13.670004411830188,-17.891787481448734,-6.243027977119113,0.9679
