geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06067009331,06067009331,Census Tract 93.31; Sacramento County; California,4754,3561,1035,Elk Grove city,California,85167,0.6237923654003494,0.21990341131544663,06067,4754,3561,1035,0.011058,0.009493868073,0.003212018401,0.8074917095887026,0.7231789039621266,0.8525333048060848,-0.23840280726764587,-0.38278369919426014,-0.17297470299703732,-12.532771686107797,-20.12283648061087,-9.093233779333849,-263.6258242765628,-423.2822145690129,-191.27542657412388,0.7904090049023222,0.7001165170866354,0.8390396594705383,-0.2651677723782749,-0.42833367817296586,-0.19183877509560515,-13.939798728962913,-22.517386668127067,-10.084912993984238,-293.2225226958964,-473.6513813236657,-263.6258242765628,-1.4070270428551162,-2.394550187516195,-0.9916792146503894,-29.59669841933353,-50.369166754652824,-20.85989092659633,0.8755066752322406,0.8367872612845206,0.9155928206186564,-0.14219574594875112,-0.19504687304266277,-0.09218855530596055,-1.6264345903639943,-2.230945651308406,-1.054452467511496,-45.67353525313098,-62.64941452705437,-29.611133600435156,0.8639436319665361,0.8220089878928855,0.9075542950993698,-0.15748292249549664,-0.2165317103933032,-0.10186245098482856,-1.8012892778845986,-2.4766891677707057,-1.1651024623527928,-50.583804489879206,-69.55038381832928,-32.71840669342299,-0.1748546875206043,-0.24574351646229964,-0.1106499948412969,-4.910269236748225,-6.9009692912749125,-3.107273092987837,0.8367872612845206,0.7994014917361383,0.9155928206186564,-0.19504687304266277,-0.2509358693191857,-0.09218855530596055,-1.916560505543358,-2.4657343594334145,-0.9058588912822876,-185.174928071822,-238.23520380999173,-87.52259819152538,0.8220089878928855,-0.2165317103933032,-2.12767381431839,0.7817024079955617,-0.27925920372203555,-2.7440437896488175,0.9075542950993698,-0.10186245098482856,-1.000916074735875,-205.5723492095063,-265.1250038308036,-96.70686712423912,-0.21111330877503257,-0.278309430215403,-0.09505718345358738,-20.397421137684304,-26.889800020811883,-9.184268932713756,0.2994
06067009642,06067009642,Census Tract 96.42; Sacramento County; California,1147,924,385,Elk Grove city,California,36261,0.5758404027974102,0.2147413384820009,06067,1147,924,385,0.011058,0.009493868073,0.003212018401,0.8234540386260288,0.7449574545017316,0.8650766047350674,-0.2143968613822652,-0.3423585386750105,-0.15596699127732544,-2.719308165660357,-4.342313426606501,-1.9782113890077304,-237.08004931650888,-378.58007206682663,-172.46829895446646,0.807612998485418,0.7233435568561312,0.8526288503478369,-0.23821682151647,-0.3824689395814916,-0.17284325951677787,-3.021429249341507,-4.851054739374278,-2.1922619760057995,-263.42016123291256,-422.9341533892134,-237.08004931650888,-0.3021210836811501,-0.5087413127677767,-0.21405058699806911,-26.340111916403668,-44.3540813223868,-18.661777419186496,0.8862280107698666,0.8505492577230249,0.9230143139176692,-0.12837778522854368,-0.17571086085838736,-0.08340681712244592,-0.3810130709927465,-0.5214931429394064,-0.24754350978231168,-41.23518084337083,-56.4386518332691,-26.790423136613818,0.8755884413226963,0.8368920009908064,0.9156495359265556,-0.14208908295929876,-0.1948973091104803,-0.09212090517589692,-0.42170690011895046,-0.578436698687461,-0.27340609530858356,-45.63927490464832,-62.601374316824774,-29.58940425417571,-0.040693829126204,-0.05694355574805454,-0.02586258552627188,-4.4040940612774895,-6.162722483555687,-2.798981117561892,0.8505492577230249,0.81595572653701,0.9230143139176692,-0.17571086085838736,-0.2255566907338105,-0.08340681712244592,-0.6422476568133737,-0.8244411039515643,-0.3048635274874955,-166.8175731982789,-214.14054648092585,-79.1853318149339,0.8368920009908064,-0.1948973091104803,-0.7123767960838763,0.7995272204840858,-0.25073915481518566,-0.9164865157720946,0.9156495359265556,-0.09212090517589692,-0.33671473239454364,-185.03293404776008,-238.04844565508952,-87.45837205053081,-0.07012913927050257,-0.09204541182053028,-0.03185120490704812,-18.21536084948119,-23.907899174163703,-8.273040235596916,0.4325
06067009312,06067009312,Census Tract 93.12; Sacramento County; California,4519,3194,1253,Elk Grove city,California,74957,0.48819172886859546,0.20201415305233483,06067,4519,3194,1253,0.011058,0.009493868073,0.003212018401,0.8534506097774183,0.786474326735815,0.8884826808629727,-0.17171396744423456,-0.2714973216613472,-0.12551434207891582,-8.580736181980525,-13.567020353465992,-6.272089990488395,-189.88130519983457,-300.22173829311777,-138.79375947086513,0.8400327776320812,0.767808658555531,0.8780391147167735,-0.1904297387285779,-0.3024078184808279,-0.1389014261882479,-9.51598389783912,-15.111651942902936,-6.941057335998408,-210.5772050860615,-334.40256567609947,-189.88130519983457,-0.935247715858594,-1.544631589436943,-0.6689673455100129,-20.69589988622691,-34.18082738298169,-14.803437608099424,0.9061653928559112,0.8762916246695597,0.9367354576591796,-0.10355130297831784,-0.14117260949183377,-0.06753725592806431,-1.0623521578207424,-1.448316167979434,-0.6928773226880006,-33.260869061388306,-45.34490194049574,-21.69309087939889,0.897280478752251,0.8647957107994236,0.9306334438758558,-0.11447872062322104,-0.15634246043564728,-0.07453692598371475,-1.174458576384129,-1.603946502127462,-0.7646882451368519,-36.77077571647242,-50.21748597769136,-23.94139778136668,-0.11210641856338666,-0.1556303341480283,-0.07181092244885123,-3.509906655084116,-4.872584037195626,-2.2483069019677906,0.8762916246695597,0.8471052991754785,0.9367354576591796,-0.14117260949183377,-0.18049078547063752,-0.06753725592806431,-1.6793634849358816,-2.147085299179923,-0.8034108166352301,-134.02741300366174,-171.35557056503777,-64.11897977934797,0.8647957107994236,-0.15634246043564728,-1.8598212510610743,0.8331652317129967,-0.20024211517322824,-2.382043496813715,0.9306334438758558,-0.07453692598371475,-0.8866776085460111,-148.4294693584257,-190.10722241131003,-70.76437418563536,-0.18045776612519293,-0.23495819763379175,-0.08326679191078101,-14.402056354764,-18.75165184627229,-6.645394406287392,0.7995
06067009649,06067009649,Census Tract 96.49; Sacramento County; California,3393,2573,781,Elk Grove city,California,72889,0.6362846689678362,0.23269456469005845,06067,3393,2573,781,0.011058,0.009493868073,0.003212018401,0.8033843008159246,0.7176105231325463,0.8492955311366317,-0.24473430584141445,-0.3935135672687105,-0.17744644041830415,-9.182380739902866,-14.764547980127158,-6.657753890528046,-270.62719539943606,-435.14730268574,-196.22027381456073,0.7859875644433983,0.6941889214562492,0.8355351459749595,-0.2722847602660938,-0.4405300475009443,-0.1968377450276274,-10.216068114523225,-16.528596633045645,-7.385311644861104,-301.09248790224643,-487.13812652654417,-270.62719539943606,-1.0336873746203563,-1.7640486529184862,-0.7275577543330582,-30.46529250281039,-51.99082384080419,-21.442904636989635,0.8727349448772865,0.8332387345181893,0.9136692124170984,-0.14582326039506524,-0.20013623775932413,-0.09448801208318586,-1.205159739891752,-1.65403060929711,-0.7808983817571709,-46.8386995682764,-64.28412783898601,-30.349723348510334,0.8609354729310752,0.8181753590420829,0.905457123872764,-0.16152723571195915,-0.2222318711367655,-0.10441452569599656,-1.3349456105196646,-1.836640487184616,-0.8629362852523785,-51.88284533694771,-71.38128593799517,-33.538137786722835,-0.1297858706279127,-0.18260987788750585,-0.08203790349520768,-5.044145768671306,-7.097158099009166,-3.1884144382125017,0.8332387345181893,0.7951442546957611,0.9136692124170984,-0.20013623775932413,-0.2576334345553701,-0.09448801208318586,-1.4839523566105093,-1.9102774521516617,-0.700601299255479,-190.00670379135843,-244.5937838862563,-89.70567211977963,0.8181753590420829,-0.2222318711367655,-1.6477850916931314,0.7771243512701095,-0.28679534795895795,-2.126504611226004,0.905457123872764,-0.10441452569599656,-0.7742035285847374,-210.9840066188389,-272.27971974724767,-99.129773186266,-0.16383273508262208,-0.21622715907434276,-0.07360222932925842,-20.97730282748042,-27.685935860991393,-9.424101066486353,0.2954
06067009639,06067009639,Census Tract 96.39; Sacramento County; California,2073,1499,540,Elk Grove city,California,89734,0.5589603476519757,0.23978194960895627,06067,2073,1499,540,0.011058,0.009493868073,0.003212018401,0.8291478702094034,0.7527790142575882,0.8695358768526651,-0.20605749098462675,-0.3284111021429418,-0.150038804171666,-4.72350408329349,-7.528244542620556,-3.4393746171072763,-227.85837353080024,-363.15699674966504,-165.9129096530283,0.8137578451524458,0.7317020196960012,0.8574647119615555,-0.22886680104775453,-0.3666765610616573,-0.1662287509329423,-5.246367235249123,-8.40541261153166,-3.8105005551635545,-253.08090859860695,-405.4709412219807,-227.85837353080024,-0.522863151955633,-0.8771680689111028,-0.37112593805627814,-25.222535067806707,-42.31394447231562,-17.902843128619303,0.8900332977058082,0.8554474274412637,0.9256411191380056,-0.12355346994055973,-0.16897890848898664,-0.0803323008502912,-0.5948871724157608,-0.8136022818078329,-0.3867852139601791,-39.68560189564782,-54.276336344752025,-25.80288285258033,0.8797248910589544,0.8421949967430564,0.9185163738465012,-0.13671900177368684,-0.18737347510636895,-0.0887122194809299,-0.6582767802456873,-0.902168727801558,-0.42713297676808,-43.91439494634338,-60.184704990097266,-28.494528136629754,-0.06338960782992642,-0.0885664459937251,-0.04034776280790092,-4.2287930506955584,-5.908368645345236,-2.691645284049428,0.8554474274412637,0.8218643664418014,0.9256411191380056,-0.16897890848898664,-0.2167457804861685,-0.0803323008502912,-0.8663022707295486,-1.1111881564701545,-0.4118387037875335,-160.4263464313979,-205.7755845315101,-76.26642662732102,0.8421949967430564,-0.18737347510636895,-0.9606054886412848,0.8058981638357889,-0.24085156769728236,-1.2347710248023425,0.9185163738465012,-0.0887122194809299,-0.4547999384360832,-177.88990530394167,-228.66130088932263,-84.2222108214969,-0.09430321791173636,-0.123582868332188,-0.04296123464854973,-17.463558872543768,-22.8857163578126,-7.955784194175876,0.8447
06067009329,06067009329,Census Tract 93.29; Sacramento County; California,1555,914,348,Elk Grove city,California,73585,0.5971300954554906,0.2289166665250708,06067,1555,914,348,0.011058,0.009493868073,0.003212018401,0.816328509121835,0.7352084213035989,0.8594850163944912,-0.22499703100624227,-0.3601585224321817,-0.16348741505112466,-3.868866697588227,-6.1929942233406265,-2.811197164412948,-248.8017168867027,-398.26329410550653,-180.78438356353365,0.7999290343128004,0.7129376007167604,0.846568570496803,-0.250110893723311,-0.4026472989987314,-0.18123922249222743,-4.300704338642141,-6.923596809269997,-3.1164428662061243,-276.57262627923734,-445.2473832327972,-248.8017168867027,-0.43183764105391376,-0.7306025859293701,-0.3052457017931762,-27.770909392534644,-46.98408912729069,-19.629948668371465,0.881451845946822,0.8444114946732091,0.919711926069415,-0.13449192329484325,-0.18425673538113588,-0.08729698034221782,-0.3948393466217502,-0.5409381264408901,-0.2562851495907982,-43.19905324089171,-59.18360245523962,-28.03995072109389,0.8703991350320603,0.8302512731287566,0.9120465395593996,-0.14889820055159628,-0.20445464206463015,-0.09643527673827894,-0.43713307668342927,-0.6002348342480551,-0.2831132214174356,-47.826376004751566,-65.67120724814608,-30.97518833888792,-0.04229373006167908,-0.059296707807165,-0.02682807182663743,-4.627322763859856,-6.487604792906456,-2.93523761779403,0.8444114946732091,0.8085640873537531,0.919711926069415,-0.18425673538113588,-0.2367603454573073,-0.08729698034221782,-0.6087595797700209,-0.7822244766719737,-0.288417533060021,-174.93091372701753,-224.77714846895796,-82.87860145402902,0.8302512731287566,-0.20445464206463015,-0.6754907587385642,0.7915637420002454,-0.2633221393807727,-0.8699810868894484,0.9120465395593996,-0.09643527673827894,-0.3186092406378901,-194.1065398674035,-249.99456519811733,-91.55437949364658,-0.0667311789685433,-0.08775661021747472,-0.03019170757786909,-19.175626140386008,-25.217416729159403,-8.675778039617558,0.8058
06067009650,06067009650,Census Tract 96.50; Sacramento County; California,1841,1639,367,Elk Grove city,California,86776,0.5123279908421261,0.25986104518064973,06067,1841,1639,367,0.011058,0.009493868073,0.003212018401,0.8450829338888097,0.7748160683355363,0.8819747616905036,-0.1833158142222917,-0.29062888712182355,-0.1338192921566989,-3.731902649826657,-5.9165583644131425,-2.7242634418432177,-202.71062736701015,-321.37742337931246,-147.97737326687766,0.8309774995809909,0.7552982535889494,0.8709671465489939,-0.20340201811028147,-0.3239802889101116,-0.14814893301345405,-4.1408131294410895,-6.595518798007914,-3.0159830892247688,-224.92195162634923,-358.2574034768014,-202.71062736701015,-0.4089104796144323,-0.6789604335947717,-0.2917196473815511,-22.211324259339072,-36.879980097488954,-15.84571685939984,0.9006308063675208,0.869126068190405,0.9329367731862828,-0.11033288327462516,-0.1505810682702058,-0.071883999796336,-0.5808472609027956,-0.7927337567247408,-0.3784331846065476,-35.43912513134811,-48.36691621261384,-23.08927300833115,0.8912539709965506,0.8570201909089384,0.9264829533383404,-0.12201463616690052,-0.1668336529381181,-0.07935067385401968,-0.6423458275008641,-0.878295458791841,-0.4177414764388609,-39.19132565594046,-53.587276314328314,-25.48758245508608,-0.06149856659806851,-0.08556170206710023,-0.03930829183231332,-3.752200524592343,-5.220360101714474,-2.3983094467549315,0.869126068190405,0.8384107234236143,0.9329367731862828,-0.1505810682702058,-0.19273283614091047,-0.071883999796336,-0.5246620242966876,-0.6715293039140934,-0.25046179629973203,-142.959679644874,-182.978011965693,-68.24572106259728,0.8570201909089384,-0.1668336529381181,-0.5812900856451364,0.823763427642941,-0.2139407582846085,-0.7454229977951373,0.9264829533383404,-0.07935067385401968,-0.2764775522700528,-158.38966911311618,-203.11253345916543,-75.33448290737132,-0.05662806134844878,-0.07389369388104394,-0.02601575597032074,-15.429989468242171,-20.134521493472462,-7.0887618447740435,0.0764
06067009334,06067009334,Census Tract 93.34; Sacramento County; California,4087,2915,1130,Elk Grove city,California,87718,0.5338056913661204,0.2164366515142556,06067,4087,2915,1130,0.011058,0.009493868073,0.003212018401,0.8377059495879658,0.7645873343797429,0.8762237698660749,-0.19373629910574244,-0.30789506317317067,-0.14126098194396566,-8.755727213654684,-13.91502364822118,-6.384155315980753,-214.23359955113,-340.4703608568921,-156.2063938336372,0.8230017523262488,0.74433734577479,0.8647220499933906,-0.2150642415686944,-0.3434768598895001,-0.15644096274362765,-9.719623226410686,-15.523109005781622,-7.070200066519794,-237.81803832666225,-379.8167116658092,-214.23359955113,-0.9638960127560026,-1.6080853575604408,-0.6860447505390406,-23.58443877553224,-39.34635080891707,-16.78602276826622,0.8957342735619038,0.8627990665965241,0.9295694610561972,-0.11640251971545264,-0.15901840731549613,-0.07576683819171318,-1.0898807077502497,-1.4888946969016774,-0.7094074547032403,-37.38870352487992,-51.077005039508656,-24.33644784573723,0.885925313995859,0.8501599328284366,0.9228051981856932,-0.12876332146964045,-0.17624926956161474,-0.08365232658645393,-1.2056153103786698,-1.6502278397395964,-0.7832395478024717,-41.35901579343635,-56.61158969947158,-26.86928122821515,-0.11573460262842006,-0.161333142837919,-0.07383209309923144,-3.970312268556434,-5.534584659962916,-2.532833382477923,0.8627990665965241,0.8307489032407988,0.9295694610561972,-0.15901840731549613,-0.20373315703330225,-0.07576683819171318,-1.7059607516620452,-2.1856637579160587,-0.8128320136935229,-150.96997802318984,-193.4215714969963,-71.93203661004627,0.8501599328284366,-0.17624926956161474,-1.8908146638940608,0.8154864593660259,-0.22626193055053087,-2.427354038005602,0.9228051981856932,-0.08365232658645393,-0.8974280924507735,-167.3287313180585,-214.8100918589028,-79.4184152611304,-0.18485391223201564,-0.2416902800895433,-0.08459607875725061,-16.35875329486864,-21.388520361906487,-7.486378651084125,0.459
06067009309,06067009309,Census Tract 93.09; Sacramento County; California,1485,1132,532,Elk Grove city,California,82562,0.5472678989488323,0.2521008962580421,06067,1485,1132,532,0.011058,0.009493868073,0.003212018401,0.833114928287295,0.7582449305374922,0.872638186631174,-0.20031458571482416,-0.31883506203086176,-0.14595030944096912,-3.289391852919271,-5.235632002166845,-2.3966690048703816,-221.5078688834526,-352.56781159372696,-161.39185217982367,0.818041635181557,0.7375483010278601,0.8608304784426815,-0.22243166728067448,-0.3558434052473346,-0.16166890583275875,-3.6525793245327023,-5.843350817209164,-2.65478611963749,-245.96493767896985,-393.49163752250263,-221.5078688834526,-0.36318747161343135,-0.6077188150423192,-0.2581171147671082,-24.457068795517262,-40.923825928775706,-17.381623890040956,0.892678712039058,0.8588568103347394,0.9274650314751414,-0.12022386835662131,-0.16433844148042567,-0.07820776639901035,-0.43713456601778405,-0.5975353669663251,-0.28436381636499525,-38.61612774008693,-52.785809802678905,-25.120478477473075,0.8826015706523616,0.845887953544133,0.9205074307401376,-0.133014072545628,-0.1821896692229302,-0.08635733575333138,-0.4836398102248289,-0.6624425172582877,-0.3139956898991723,-42.724364860850606,-58.51965700161552,-27.738135150103563,-0.04650524420704483,-0.06490715029196259,-0.02963187353417706,-4.108237120763677,-5.733847198936624,-2.617656672630483,0.8588568103347394,0.8259822180940728,0.9274650314751414,-0.16433844148042567,-0.21067981621622267,-0.07820776639901035,-0.8300303808163989,-1.0640885145859744,-0.3950069231653418,-156.02074827375918,-200.0166380800704,-74.24942164762065,0.845887953544133,-0.1821896692229302,-0.920192251816716,0.8103409153074884,-0.23404851107702537,-1.1821176654027945,0.9205074307401376,-0.08635733575333138,-0.4361682612778397,-172.96846838660076,-222.20256868473575,-81.98651527778941,-0.09016187100031714,-0.11802915081681986,-0.04116133811249783,-16.947720112841566,-22.185930604665387,-7.737093630168766,0.7569
06067009614,06067009614,Census Tract 96.14; Sacramento County; California,4111,2880,1122,Elk Grove city,California,89081,0.608841937691339,0.2080761794720052,06067,4111,2880,1122,0.011058,0.009493868073,0.003212018401,0.8124349513004512,0.7298998082487955,0.856424408343874,-0.23086777396678537,-0.3700510518001636,-0.16764537565407303,-10.495119256841091,-16.822312846144325,-7.621064560533042,-255.2935844524712,-409.2024530806208,-185.3822563982739,0.7957331637845201,0.7072770636113728,0.8432530874075856,-0.25670268063729235,-0.41387307951706687,-0.18588359169167307,-11.669559594864792,-18.81443759817517,-8.450163611724927,-283.8618242487179,-457.6608513299726,-255.2935844524712,-1.1744403380237003,-1.992124752030847,-0.8290990511918848,-28.56823979624666,-48.45839824935166,-20.167819294378127,0.8788353757773664,0.8410539062462393,0.91790026368818,-0.1378695345706339,-0.18898443081153143,-0.08944298150862062,-1.275377708097163,-1.7482218314951534,-0.8274024070444576,-44.28394819781817,-60.70214692691505,-28.72925024459922,0.8675575293499546,0.8266205836792462,0.9100705150274624,-0.15266131198156072,-0.20974485724641753,-0.0988159527065043,-1.4122107164320554,-1.9402685020529609,-0.9141081362082364,-49.03509432055749,-67.37043409906113,-31.739865840563763,-0.1368330083348921,-0.1920466705578072,-0.08670572916377872,-4.751146122739309,-6.668287172146084,-3.010615595964538,0.8410539062462393,0.8045264027772522,0.91790026368818,-0.18898443081153143,-0.24296728677637724,-0.08944298150862062,-2.0130848309607083,-2.588116689448264,-0.9527573702114546,-179.4193253975676,-230.66993667096827,-84.91598664986226,0.8266205836792462,-0.20974485724641753,-2.234227384137606,0.7872167593507605,-0.27029815882569336,-2.879248417618377,0.9100705150274624,-0.0988159527065043,-1.0525993839607688,-199.12900036877056,-256.6175060265933,-93.8145618503359,-0.22114255317689757,-0.2911317281701127,-0.09984201374931424,-19.70967497120299,-25.947569355625017,-8.898575200473639,0.3915
06067009317,06067009317,Census Tract 93.17; Sacramento County; California,4545,3055,1183,Elk Grove city,California,91848,0.5387931645893558,0.22329064269425725,06067,4545,3055,1183,0.011058,0.009493868073,0.003212018401,0.836002127032084,0.7622314402287091,0.8748936696305196,-0.1961692053944046,-0.31193748672968397,-0.1429960402185955,-9.859191587927278,-15.67754448992736,-7.186782216890705,-216.92390732513263,-344.94047282568454,-158.1250212737229,0.8211606326756257,0.7418148863261327,0.8632782548402979,-0.2177885302923665,-0.3480452043130857,-0.15837505971350452,-10.945748806437232,-17.492268185941693,-7.959710359867735,-240.8305567972989,-384.8683869294102,-216.92390732513263,-1.086557218509956,-1.8147236960143331,-0.7729281429770296,-23.906649472166247,-39.9279141037257,-17.006119757470398,0.8946010326292325,0.8613364353543926,0.928789256591418,-0.1178167289400504,-0.16098653087693304,-0.07667050722563236,-1.1561021264747724,-1.5797151419415336,-0.7523459294694543,-37.84295013010711,-51.70916994898637,-24.626708002273464,0.8846924778092337,0.8485747415793763,0.9219532541425592,-0.1303362751272653,-0.17844657753869672,-0.08465369096183342,-1.2789528803511865,-1.751045624935039,-0.8306826459654378,-41.86425140265749,-57.31736906497672,-27.19092130819763,-0.12285075387641388,-0.1713304829935054,-0.0783367164959835,-4.021301272550372,-5.608199115990357,-2.5642133059241736,0.8613364353543926,0.8289797442894101,0.928789256591418,-0.16098653087693304,-0.2063020922871717,-0.07667050722563236,-1.8080793197541671,-2.3170295344248437,-0.8611053222564437,-152.8384885675543,-195.86048473582787,-72.78996806901468,0.8485747415793763,-0.17844657753869672,-2.004177397767979,0.8135763411716392,-0.229140953828488,-2.573538405164785,0.9219532541425592,-0.08465369096183342,-0.95076642210496,-169.4148265230751,-217.54339857690488,-80.3690973884159,-0.19609807801381152,-0.2565088707399412,-0.08966109984851633,-16.576337955520838,-21.682913841077028,-7.579129319401211,0.5219
06067009314,06067009314,Census Tract 93.14; Sacramento County; California,3862,2537,1239,Elk Grove city,California,138758,0.6231663160468861,0.22453057972501023,06067,3862,2537,1239,0.011058,0.009493868073,0.003212018401,0.8076981032523753,0.7234590964483569,0.8526958896030732,-0.2380863542619185,-0.3822481532255964,-0.1727510501610326,-10.167714892764074,-16.324288102659708,-7.377505657172857,-263.2758905428295,-422.69000783686454,-191.02811126806984,0.790631237827306,0.7004149056387533,0.8392156737469203,-0.26481215534570796,-0.4277251839579797,-0.19158880283445104,-11.309066846945182,-18.266429995208743,-8.181990647492855,-292.82928138128386,-472.97850842073393,-263.2758905428295,-1.1413519541811077,-1.942141892549035,-0.804484990319998,-29.55339083845437,-50.28850058386937,-20.830786906266137,0.8756458113538071,0.8369654921239583,0.9156893283626302,-0.14201425625954053,-0.1947923891847808,-0.09207344568285852,-1.1572586497344033,-1.5873418854128156,-0.7502964437077813,-45.615240430997375,-62.56767384362694,-29.574160177681563,0.864094661532832,0.8222015814118895,0.907659522144495,-0.15728061347593938,-0.2162467484954164,-0.10173470954982708,-1.2816625258236105,-1.7621711141162184,-0.8290250268225817,-50.51882246052859,-69.45885353236966,-32.677375909443505,-0.12440387608920722,-0.17482922870340278,-0.07872858311480047,-4.9035820295312265,-6.891179688742718,-3.1032157317619418,0.8369654921239583,0.7996154410918481,0.9156893283626302,-0.1947923891847808,-0.2506011622718709,-0.09207344568285852,-2.291323889990984,-2.9477970488279635,-1.0830509683147522,-184.9333244544781,-237.91743735496075,-87.41331463395902,0.8222015814118895,-0.2162467484954164,-2.5436894276726307,0.7819325447450598,-0.2788826948314814,-3.2804699600777036,0.907659522144495,-0.10173470954982708,-1.196695473618768,-205.30181014306947,-264.76755125728033,-96.58559109110315,-0.25236553768164693,-0.3326729112497402,-0.11364450530401582,-20.36848568859136,-26.850113902319627,-9.172276457144134,0.7931
06067009608,06067009608,Census Tract 96.08; Sacramento County; California,7115,4710,1515,Elk Grove city,California,111157,0.5216817614246917,0.2258375763067518,06067,7115,4710,1515,0.011058,0.009493868073,0.003212018401,0.8418622257178607,0.7703446304229049,0.8794655173868783,-0.18784281970520092,-0.2981202964328038,-0.13705424514114112,-14.779035380635296,-23.455410303042317,-10.783108671313803,-207.7165900300112,-329.6614237953945,-151.55458427707384,0.8274945183561565,0.750504958114206,0.8682418145740975,-0.20846721980289487,-0.332436234015962,-0.15175286793867948,-16.40171512546963,-26.15530831595063,-11.939562065233003,-230.52305165804117,-367.6079875748508,-207.7165900300112,-1.6226797448343326,-2.699898012908317,-1.1564533939192003,-22.80646162802997,-37.94656377945632,-16.253737089517923,0.8984950318124253,0.866364907476697,0.9314687756005282,-0.11297220863071554,-0.1542480441786562,-0.07357329219681996,-1.709112108869541,-2.333557989796693,-1.11306139896776,-36.28688129234693,-49.54475562201047,-23.631876835833545,0.8889293549109818,0.8540256959203163,0.9248794529790338,-0.12494878752219958,-0.17092495551012513,-0.0812219871238388,-1.8903010601555776,-2.585856421779439,-1.2287754960475854,-40.13378047039443,-54.90141022886282,-26.088651720755525,-0.1811889512860367,-0.25229843198274615,-0.11571409707982538,-3.846899178047489,-5.35665460685236,-2.4567748849219826,0.866364907476697,0.8350652701111169,0.9314687756005282,-0.1542480441786562,-0.1975111836071644,-0.07357329219681996,-2.2185820316549125,-2.8408448569643756,-1.0582201216665268,-146.44105819504372,-187.51451201084987,-69.8495129812889,0.8540256959203163,-0.17092495551012513,-2.458449551664731,0.8201484419595022,-0.21929147071327196,-3.1541153031162095,0.9248794529790338,-0.0812219871238388,-1.1682329080266547,-162.27389779965222,-208.19242924859464,-77.11108303806301,-0.2398675200098186,-0.31327044615183386,-0.1100127863601279,-15.832839604608488,-20.67791723774481,-7.261570056774119,0.8916
