geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
48113017311,48113017311,Census Tract 173.11; Dallas County; Texas,1802,1094,502,Mesquite city,Texas,0,NA,NA,48113,1802,1094,502,0.009098,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.657
48113017307,48113017307,Census Tract 173.07; Dallas County; Texas,2760,1965,1046,Mesquite city,Texas,895,0.40385000171691343,0.2174417669136552,48113,2760,1965,1046,0.009098,0.006897320142,0.003436016044,0.883346598996662,0.8286077342540213,0.9116033539150824,-0.13205847074731172,-0.20684367120985137,-0.09696832038328812,-3.316051588530956,-5.193943869041548,-2.434921069618149,-120.1467966859042,-188.18637206672275,-88.22177788471555,0.8724574498667901,0.8131747427598497,0.9032053590943142,-0.14618770250937002,-0.2297479833253065,-0.10716792137144344,-3.6708433801074856,-5.7690821403304415,-2.6910379462392027,-133.00157174302484,-209.0247152293638,-120.1467966859042,-0.35479179157652974,-0.5751382712888935,-0.25611687662105354,-12.854775057120644,-20.83834316264107,-9.279596979023678,0.9257738912626224,0.90179803448659,0.950131446924016,-0.08017736235372111,-0.1088957413500222,-0.05248595153589536,-0.5413392322065201,-0.7352391657998327,-0.3543731531192178,-27.549070341298737,-37.41675144019505,-18.03425715619429,0.9186613000676708,0.8925246364922392,0.9452834658051696,-0.08854046635722818,-0.12041725137152032,-0.05788373136117866,-0.5978049996902227,-0.8130297691048073,-0.39081772924966585,-30.42264629466782,-41.37556076869249,-19.888942964359583,-0.05646576748370258,-0.07779060330497456,-0.03644457613044805,-2.873575953369088,-3.958809328497433,-1.854685808165295,0.90179803448659,0.8782017777334165,0.950131446924016,-0.1088957413500222,-0.13869047564551407,-0.05248595153589536,-0.7856388745403406,-1.0005958712873393,-0.37866498159279294,-75.10887901915302,-95.65926111733646,-36.20124107005669,0.8925246364922392,-0.12041725137152032,-0.8687619246622011,0.8668695401716573,-0.15357611919549077,-1.1079897886290848,0.9452834658051696,-0.05788373136117866,-0.41760778701730705,-83.05563333290642,-105.92636602572512,-39.92426262115746,-0.0831230501218605,-0.10739391734174553,-0.03894280542451411,-7.946754313753393,-10.267104908388674,-3.723021551100776,0.1652
48257050213,48257050213,Census Tract 502.13; Kaufman County; Texas,4060,2947,912,Mesquite city,Texas,353015,0.601104546337494,0.20791374731318896,48257,4060,2947,912,0.009711,0.006897320142,0.003436016044,0.8150051306812754,0.7334026125579937,0.8584451652014713,-0.2269861407670949,-0.3635075508009936,-0.16489676980743057,-8.94930539673639,-14.331888612863503,-6.501328878295832,-220.42624129892585,-353.00218258284497,-160.13125315999585,0.7985026780423488,0.7110116192379419,0.8454419920750491,-0.25234395262349363,-0.406446776596695,-0.182813261434536,-9.949079223142594,-16.024838868973852,-7.207716302070565,-245.0512123926747,-394.70046475305054,-220.42624129892585,-0.9997738264062032,-1.6929502561103469,-0.706387423774733,-24.62497109374885,-41.69828217020559,-17.39870501908209,0.8805630664353105,0.8432705865148113,0.9190967322149524,-0.13563700104774248,-0.1858589828597512,-0.08802475838432913,-1.3734520369569794,-1.881996775390414,-0.891333358683213,-46.605091176008806,-63.86144470276261,-30.245448207777844,0.8694337853087918,0.8290174030514555,0.911375488869404,-0.15017384520528584,-0.20624729507389108,-0.09724258794861594,-1.5206512382433337,-2.0884475869264847,-0.9846725411599454,-51.59997415145346,-70.86690149054918,-33.41270923515255,-0.1471992012863541,-0.2064508115360706,-0.09333918247673244,-4.994882975444659,-7.005456787786583,-3.1672610273747015,0.8432705865148113,0.8071916198202315,0.9190967322149524,-0.1858589828597512,-0.23886320849404832,-0.08802475838432913,-1.1691191623177777,-1.5025346094454153,-0.553707064367012,-128.19289060501947,-164.75160191287446,-60.71349389989167,0.8290174030514555,-0.20624729507389108,-1.2973689037621037,0.7900858954895738,-0.26568516880098686,-1.6712542875759655,0.911375488869404,-0.09724258794861594,-0.611690493592594,-142.25536225461664,-183.25156662017164,-67.07132605181951,-0.12824974144432622,-0.16871967813055022,-0.05798342922558197,-14.062471649597176,-18.499964707297178,-6.357832151927848,0.0184
48113017312,48113017312,Census Tract 173.12; Dallas County; Texas,2792,1779,780,Mesquite city,Texas,0,NA,NA,48113,2792,1779,780,0.009098,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3966
48257050208,48257050208,Census Tract 502.08; Kaufman County; Texas,3822,2125,827,Mesquite city,Texas,556416,0.7629427667800951,0.1794638333839901,48257,3822,2125,827,0.009711,0.006897320142,0.003436016044,0.7629014174378984,0.663518519767505,0.8171544858427552,-0.3107853480707445,-0.5071169382738513,-0.22375880855462835,-11.53493556076953,-18.821869309720707,-8.304907080898413,-301.8036515115,-492.46125875773697,-217.2921789873996,0.7425321527171092,0.6368517610485991,0.8008194011035942,-0.34674302835338805,-0.5702241261819931,-0.24872099579745297,-12.86952075775453,-21.164120482308448,-9.231389693702608,-336.7221548339752,-553.7446489353335,-301.8036515115,-1.334585196985001,-2.3422511725877406,-0.926482612804195,-34.91850332247518,-61.283390177596566,-24.240780031506933,0.8451234276795975,0.7980994622090161,0.8943927144278785,-0.18325911606265305,-0.25297666187138435,-0.11807708612617215,-1.3380726838761348,-1.8471177215137344,-0.8621438700113819,-62.9681263000534,-86.92318689476396,-40.571476235829735,0.8310212993775722,0.7803019998536994,0.8844658684801892,-0.2033385916209265,-0.28155509044894445,-0.13062587900462172,-1.484683659244468,-2.055784092111444,-0.9537693090456512,-69.86746631738671,-96.74278080524442,-44.883261602148295,-0.14661097536833312,-0.20866637059770965,-0.09162543903426934,-6.899340017333323,-9.819593910480457,-4.311785366318557,0.7980994622090161,0.7532402932942308,0.8943927144278785,-0.25297666187138435,-0.3275975925645017,-0.11807708612617215,-1.4430000679904365,-1.8686441067216557,-0.6735215890974341,-174.48610253814226,-225.9545473665847,-81.4415464446716,0.7803019998536994,-0.28155509044894445,-1.6060138182526846,0.7321952349013284,-0.3657559518736301,-2.086302584267185,0.8844658684801892,-0.13062587900462172,-0.7451009547308017,-194.19755964361363,-252.27358939143713,-90.09685063250323,-0.16301375026224818,-0.2176584775455297,-0.07157936563336764,-19.711457105471364,-26.31904202485244,-8.655304187831637,0.3022
48257050211,48257050211,Census Tract 502.11; Kaufman County; Texas,7779,4486,859,Mesquite city,Texas,501712,0.66581190403309,0.18258480786184988,48257,7779,4486,859,0.009711,0.006897320142,0.003436016044,0.7937587505989773,0.7046187518887715,0.8416914154966479,-0.25982863085968033,-0.4192071915762132,-0.18808387680886657,-19.62794039485133,-31.6676947499082,-14.208207582907535,-252.31958342783557,-407.0921037396607,-182.64825276909033,0.7756349653855357,0.6803769882843719,0.8273098356470865,-0.28926627167064584,-0.4697734009517056,-0.20873698935035945,-21.85171480066234,-35.487560714378226,-15.76838230495925,-280.9064764193642,-456.1969496642014,-252.31958342783557,-2.2237744058110103,-3.8198659644700257,-1.5601747220517126,-28.586892991528604,-49.104845924540754,-20.05623758904374,0.8662184202415305,0.824911019417212,0.909138556419589,-0.15444324044871585,-0.2122519598616659,-0.0999423497538656,-2.3805831619821505,-3.271644911595704,-1.5405081782908268,-53.06694520691374,-72.93011394551279,-34.340351722934166,0.8538668562851962,0.8091849851102867,0.9005194224980588,-0.1711427755265799,-0.2358113637806891,-0.11047021865000986,-2.6379892608427493,-3.634788809075545,-1.7027844122839797,-58.8049322524019,-81.02516293079681,-37.95774436656218,-0.25740609886059884,-0.3631438974798411,-0.16227623399315294,-5.737987045488159,-8.09504898528402,-3.617392643628019,0.824911019417212,0.7851716117905968,0.909138556419589,-0.2122519598616659,-0.27360692233826883,-0.0999423497538656,-1.2575499877043128,-1.621065746797125,-0.5921382341346895,-146.39697179328437,-188.71545364343712,-68.93343819961461,0.8091849851102867,-0.2358113637806891,-1.397134696971534,0.7664097976011368,-0.30478498987095504,-1.8057894990203192,0.9005194224980588,-0.11047021865000986,-0.6545137307356512,-162.6466469117036,-210.2199649616204,-76.19484641858571,-0.13958470926722133,-0.18472375222319437,-0.06237549660096175,-16.249675118419248,-21.50451131818328,-7.2614082189711,0.6397
48257050212,48257050212,Census Tract 502.12; Kaufman County; Texas,3352,2763,1097,Mesquite city,Texas,454042,0.7112000711387528,0.15023948762659123,48257,3352,2763,1097,0.009711,0.006897320142,0.003436016044,0.7791871176752951,0.6851054496023127,0.830135201723178,-0.2833887744236585,-0.45962931776484345,-0.20462305167184824,-9.224665078011151,-14.961518941737854,-6.660740612440387,-275.1988388428148,-446.3460304814396,-198.70944547853185,0.759986609069135,0.6596797673486976,0.8148238145346338,-0.3158126578372795,-0.515887025031971,-0.2272591720593303,-10.28010372630422,-16.7927788730865,-7.397575124198061,-306.6856720257822,-500.9778900085471,-275.1988388428148,-1.055438648293066,-1.8312599313486473,-0.7368345117576744,-31.486833182967366,-54.63185952710762,-21.981936508283844,0.8562962169642613,0.8122719755663249,0.902217971486313,-0.16782017739748628,-0.2311147375271553,-0.10837960626366264,-1.5932364873094758,-2.194136833207351,-1.0289248042594927,-57.663282204468906,-79.41139461481545,-37.23940659643477,0.843114246590829,0.7955575776836913,0.8929818276947857,-0.18607887844802257,-0.2569800452552458,-0.11984361717805556,-1.7665793425949214,-2.439694624093698,-1.1377608260238128,-63.93700117969314,-88.29875584848708,-41.17845913947929,-0.17334285528544568,-0.24555779088634688,-0.10883602176432006,-6.273718975224238,-8.887361233671621,-3.9390525430445185,0.8122719755663249,0.7700853882215627,0.902217971486313,-0.2311147375271553,-0.298557296755627,-0.10837960626366264,-1.7486973506822232,-2.2589920463296616,-0.8200391388670354,-159.40723342590914,-205.9245256453657,-74.75288412643896,0.7955575776836913,-0.2569800452552458,-1.9444035855274928,0.7502271406241781,-0.33292965003640707,-2.519065652028438,0.8929818276947857,-0.11984361717805556,-0.9067799747336166,-177.24736422310784,-229.63223810651212,-82.65997946523396,-0.1957062348452696,-0.26007360569877624,-0.08674083586658121,-17.840130797198686,-23.70771246114642,-7.907095338795006,0.0891
48113017308,48113017308,Census Tract 173.08; Dallas County; Texas,2825,2061,779,Mesquite city,Texas,8213,0.576581930540503,0.20342609574669357,48113,2825,2061,779,0.009098,0.006897320142,0.003436016044,0.8232048115295895,0.744615729077266,0.8648812375919782,-0.21476452274605756,-0.34297458534646896,-0.15622811148525145,-5.51984554894076,-8.815081346387144,-4.01535148717721,-195.3927627943632,-312.03827774821747,-142.13633582928176,0.8073441266532606,0.7229785734150628,0.8524170411754765,-0.23862918795900467,-0.3831668555215936,-0.17313468841613935,-6.133211594544145,-9.848097045587672,-4.449881791468352,-217.1048352051025,-348.6052051535459,-195.3927627943632,-0.6133660456033851,-1.0330156992005275,-0.43453030429114214,-21.7120724107393,-36.56692740532841,-15.381603691721844,0.886061221019311,0.8503347291852396,0.9228990914803408,-0.12859018798905977,-0.1760074776178604,-0.08354207868596811,-0.9106280129536856,-1.2464196694523737,-0.5916140127137536,-44.18379490313855,-60.47645169589392,-28.705192271409683,0.875407176928223,0.8366598116773625,0.9155238033325404,-0.1423255672965458,-0.195228916272634,-0.09227089056555732,-1.0078968742995085,-1.382538768133502,-0.6534282206378692,-48.903293270233306,-67.08096885655031,-31.70442603774232,-0.09726886134582302,-0.13611909868112826,-0.06181420792411563,-4.719498367094761,-6.604517160656393,-2.999233766332636,0.8503347291852396,0.8156971408274492,0.9228990914803408,-0.1760074776178604,-0.22594520680260408,-0.08354207868596811,-0.9456903580821842,-1.214006395751138,-0.4488726239176905,-121.39799205162824,-155.84164258679564,-57.62164620252766,0.8366598116773625,-0.195228916272634,-1.0489673861397864,0.7992485076402016,-0.2511753108585983,-1.3495680574605764,0.9155238033325404,-0.09227089056555732,-0.49577263830209695,-134.65563365080698,-173.24365307581212,-63.64218720180961,-0.1032770280576022,-0.1355616617094384,-0.04690001438440644,-13.257641599178717,-17.402010489016483,-6.020540999281956,0.363
48113017314,48113017314,Census Tract 173.14; Dallas County; Texas,4961,3231,1323,Mesquite city,Texas,69144,0.7157009993059694,0.20149129565734272,48113,4961,3231,1323,0.009098,0.006897320142,0.003436016044,0.7777567781258811,0.6832001075977976,0.8289979100793862,-0.2857490003618439,-0.463700003672575,-0.20627565864941497,-12.897331994653891,-20.92918220436233,-9.310288570208584,-259.9744405292056,-421.8742633413089,-187.66959423923777,0.7584521471194954,0.6576619543105522,0.8135959522665567,-0.3184747433280697,-0.5205380111250796,-0.2291113263458963,-14.37441422861674,-23.494575787896448,-10.34098049643812,-289.74832147987786,-473.5854825215974,-259.9744405292056,-1.4770822339628484,-2.5653935835341173,-1.0306919262295349,-29.77388095067221,-51.7112191802886,-20.775890470258716,0.8553184949295131,0.8110292246697549,0.9015345677529532,-0.16915512283223827,-0.23300119105719352,-0.10921980783550957,-1.8779209023196235,-2.5867251291326565,-1.2125329499187123,-58.12197159763613,-80.05958307436264,-37.52810120454078,0.8420553691704675,0.7942187839286351,0.8922378074939931,-0.18757036248712264,-0.25909890352058895,-0.12077743355067638,-2.082362617652301,-2.8764558740084314,-1.3408430273688887,-64.44947748846491,-89.02679894795516,-41.49931994332679,-0.20444171533267763,-0.2897307448757749,-0.1283100774501762,-6.327505890828772,-8.967215873592536,-3.9712187387860167,0.8110292246697549,0.7686052488517379,0.9015345677529532,-0.23300119105719352,-0.30105798977297593,-0.10921980783550957,-2.126171878233744,-2.747200684548267,-0.9966476261872508,-160.70838081887712,-207.64933367711768,-75.33239804892295,0.7942187839286351,-0.25909890352058895,-2.364317537807996,0.7486411251467903,-0.33575349578067115,-3.0638025389848993,0.8922378074939931,-0.12077743355067638,-1.1021127470445382,-178.70880860226728,-231.5799349194935,-83.30406251281468,-0.23814565957425193,-0.31660185443663247,-0.10546512085728754,-18.00042778339017,-23.930601242375847,-7.971664463891726,0.8253
48113018158,48113018158,Census Tract 181.58; Dallas County; Texas,2633,1388,815,Mesquite city,Texas,34822,0.7428289349055293,0.1957183736154986,48113,2633,1388,815,0.009098,0.006897320142,0.003436016044,0.7691912870792357,0.6718279495536887,0.8221761610378898,-0.30006672826103964,-0.4884763288939136,-0.216284352902705,-7.188108677761965,-11.701467066848885,-5.181099027452297,-273.00070937189383,-444.4157640276827,-196.77550427088104,0.7492690468854646,0.6456302557638621,0.8062344813784634,-0.3346340732434699,-0.5488741289189951,-0.24033395134656732,-8.016170602105811,-13.148298419974912,-5.757207975861366,-304.4500798369089,-499.36568249050174,-273.00070937189383,-0.8280619243438458,-1.4468313531260275,-0.5761089484090691,-31.449370465015036,-54.94991846281913,-21.880324664225945,0.8494491776269274,0.8035790950651729,0.8974265142668859,-0.1772334665078616,-0.24443257190369885,-0.1142973648565611,-0.8452601238231918,-1.1657454433673624,-0.5451058802544833,-60.89770344547492,-83.98742387372928,-39.272757943406575,0.8357014202800541,0.7861972007093054,0.8877665681531839,-0.19659961767791104,-0.271945510741837,-0.1264222329077955,-0.9376209835327688,-1.296959883547784,-0.6029316829782123,-67.55194405855683,-93.44091380027264,-43.43888205894901,-0.09236085970957708,-0.1312144401804216,-0.05782580272372906,-6.654240613081923,-9.453489926543345,-4.1661241155424404,0.8035790950651729,0.7597442250563602,0.8974265142668859,-0.24443257190369885,-0.3162324464207897,-0.1142973648565611,-1.3740327067650795,-1.7776424841354193,-0.6425015961941856,-168.5929701552245,-218.1156422252048,-78.83455168026816,0.7861972007093054,-0.271945510741837,-1.5286916277444118,0.739152667211358,-0.3529004823492759,-1.9837650980987784,0.8877665681531839,-0.1264222329077955,-0.7106593099467158,-187.56952487661496,-243.4067605029176,-87.19746134315531,-0.1546589209793321,-0.2061226139633592,-0.06815771375253021,-18.976554721390443,-25.291118277712783,-8.362909662887143,0.6619
48257050215,48257050215,Census Tract 502.15; Kaufman County; Texas,5235,3042,589,Mesquite city,Texas,697946,0.7104465235502667,0.18196946223132057,48257,5235,3042,589,0.009711,0.006897320142,0.003436016044,0.7794268427525196,0.68542496177111,0.8303257600608639,-0.2829940478679612,-0.458948908741288,-0.20434659274776537,-14.386592465957612,-23.331624684338102,-10.388385104978532,-274.81551988457716,-445.6852852786648,-198.44097621735497,0.7602438126489078,0.6600181950904948,0.8150295648493115,-0.31536749574549344,-0.5151097461228179,-0.2269493563523516,-16.03236418745079,-26.186677947974115,-11.537443719579787,-306.2533751184487,-500.2230744598685,-274.81551988457716,-1.6457717214931762,-2.8550532636360124,-1.1490586146012554,-31.43785523387156,-54.53778918120368,-21.949543736413663,0.8564600168511234,0.8124802235445661,0.9023324378884824,-0.16759682918604696,-0.23079918873268196,-0.10823900151485888,-1.7517825285686397,-2.4123963943310005,-1.1313530970980332,-57.58653940067848,-79.30297154276793,-37.19109457915954,0.8432916544432593,0.7957819396268065,0.8931064525365762,-0.1858293565826873,-0.2566256535916918,-0.1196873532374867,-1.9423554833208327,-2.6823439233769255,-1.2510153999351907,-63.851265066431054,-88.17698630430392,-41.12476659878997,-0.19057295475219327,-0.269947529045925,-0.11966230283715752,-6.2647256657525725,-8.874014761535996,-3.933672019630425,0.8124802235445661,0.7703334722808295,0.9023324378884824,-0.23079918873268196,-0.2981390994722923,-0.10823900151485888,-0.9376266810966768,-1.211196520569802,-0.43972327768076025,-159.18958932031867,-205.63608159079828,-74.65590452984046,0.7957819396268065,-0.2566256535916918,-1.0425472514989436,0.7504930002735062,-0.33245746414099087,-1.3506156170651824,0.8931064525365762,-0.1196873532374867,-0.486232453422048,-177.00292894718908,-229.3065563777899,-82.55219922275857,-0.10492057040226666,-0.1394190964953805,-0.04650917574128777,-17.8133396268704,-23.6704747869916,-7.896294692918128,0.2234
