geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
29510112200,29510112200,Census Tract 1122; St. Louis city; Missouri,894,592,297,St. Louis city,Missouri,50782,0.6315831209528038,0.20879790699823467,29510,894,592,297,0.013247,0.007869701533,0.003654612741,0.8049276893392991,0.7197011646782254,0.8505126396989015,-0.24234762108981509,-0.3894655852712072,-0.17576147998696418,-2.8700787692996417,-4.612370043630388,-2.081511218896259,-321.037893657678,-515.9250608087682,-232.83123253873143,0.7876486881492303,0.6964138924011788,0.8368523680221595,-0.26960155592938284,-0.4359277017752774,-0.19495389893372503,-3.1928421593885017,-5.162612433282887,-2.3088035434624996,-357.14118113965344,-577.47342654171,-321.037893657678,-0.32276339008886,-0.5502423896524995,-0.2272923245662408,-36.10328748197539,-61.548365732941775,-25.424197378774146,0.8737770697449515,0.834572472900355,0.9143926983366796,-0.1444566750783377,-0.19821828837074104,-0.0936220311240936,-0.31253645751616377,-0.428851360649922,-0.20255414252837137,-52.79332052637902,-72.44110821789224,-34.21522677844111,0.8620663791710879,0.8196160638969123,0.906245836616203,-0.16000348019782534,-0.2200834562044108,-0.10345334521354844,-0.3461724483425057,-0.4761573234517495,-0.22382449280177125,-58.47507573353137,-80.43198031279553,-37.80819135165055,-0.03363599082634194,-0.04730596280182747,-0.0212703502733999,-5.681755207152356,-7.990872094903289,-3.5929645732094437,0.834572472900355,0.7967438223410108,0.9143926983366796,-0.19821828837074104,-0.2551085706090287,-0.0936220311240936,-0.46329587405437744,-0.5962656078333836,-0.2188229002323764,-155.99187678598565,-200.7628309203312,-73.67774418598532,0.8196160638969123,-0.2200834562044108,-0.5144013604658976,0.7788441734398109,-0.28395388204991173,-0.663685793358239,0.906245836616203,-0.10345334521354844,-0.24180164397804896,-173.19911126797896,-223.46323008694915,-81.41469494210402,-0.05110548641152013,-0.0674201855248554,-0.02297874374567257,-17.20723448199331,-22.70039916661798,-7.736950756118713,0.8214
29510114101,29510114101,Census Tract 1141.01; St. Louis city; Missouri,3007,1850,814,St. Louis city,Missouri,51122,0.536292189612759,0.19319159772831515,29510,3007,1850,814,0.013247,0.007869701533,0.003654612741,0.836856077466499,0.763411897649366,0.8755603975598888,-0.19494860218665488,-0.30990884878676406,-0.14212566350295608,-7.765529788432017,-12.344825097273938,-5.661395163921943,-258.2484133166617,-410.53625198782635,-188.27386644236591,0.8220833491204556,0.743078706576919,0.8640019462287029,-0.2164216694936066,-0.3457524635669076,-0.15740480026106124,-8.620882132335893,-13.77260993480657,-6.2700201568982425,-286.69378557818067,-458.0182884870824,-258.2484133166617,-0.8553523439038759,-1.4277848375326307,-0.6086249929762992,-28.445372261518983,-47.4820364992561,-20.240272463461896,0.8951691184509226,0.8620695635101975,0.9291804092529232,-0.11710734808466776,-0.15999919534123644,-0.07621726635844275,-0.7917667117936552,-1.0817599310110866,-0.5153074965278478,-42.79820063749488,-58.473509784383054,-27.854459271775557,0.8853104705323579,0.8493692679997321,0.9223803642380642,-0.12954724165712916,-0.17734422197191552,-0.08415143987378108,-0.8758732498548679,-1.199030238348395,-0.5689507100219993,-47.34449999215502,-64.81244531612947,-30.754092433621583,-0.08410653806121271,-0.11727030733730848,-0.05364321349415146,-4.546299354660146,-6.338935531746404,-2.899633161846025,0.8620695635101975,0.8298664199137658,0.9291804092529232,-0.15999919534123644,-0.2050132117695682,-0.07621726635844275,-1.0249447730645356,-1.3133017285758546,-0.4882430102523145,-125.91459128556949,-161.3392786948224,-59.98071379021062,0.8493692679997321,-0.17734422197191552,-1.1360559217541557,0.8145336125288015,-0.22769641991249376,-1.4586089319829865,0.9223803642380642,-0.08415143987378108,-0.5390688263183857,-139.56460955210758,-179.19028648439638,-66.22467153788521,-0.11111114868962012,-0.14530720340713188,-0.05082581606607123,-13.6500182665381,-17.85100778957394,-6.243957747674598,0.3127
29510124200,29510124200,Census Tract 1242; St. Louis city; Missouri,2719,1671,629,St. Louis city,Missouri,44478,0.5539138619024347,0.19727100651704432,29510,2719,1671,629,0.013247,0.007869701533,0.003654612741,0.8308577385749524,0.7551332655972267,0.8708734852302014,-0.2035754781741004,-0.32426956347779334,-0.14827241494861465,-7.332502293133305,-11.679733429194304,-5.340563767161267,-269.6764359372308,-429.5598907390329,-196.41646808242984,0.8156039795391377,0.7342195812844109,0.8589157667241081,-0.22608523877612333,-0.36199037112391463,-0.16425852073246378,-8.143272198785004,-13.038383847431234,-5.916360805044675,-299.49511580673055,-479.5286446278497,-269.6764359372308,-0.810769905651699,-1.3586504182369303,-0.5757970378834081,-29.818679869499785,-49.968753888816856,-21.17679433186495,0.8911741011924971,0.8569172610932871,0.9264278832085796,-0.12211519462008703,-0.1669738087947517,-0.07941483425197836,-0.7457401397803305,-1.0196853216968125,-0.4849751071514929,-44.62837461282648,-61.02246090345975,-29.023046508168335,0.8809653202325288,0.843786903013913,0.9193751894361226,-0.13511846270640057,-0.18513335111994647,-0.0876952211570194,-0.8251492500917632,-1.1305830660280487,-0.5355422532565426,-49.38056553511449,-67.6590703786983,-32.04920725652559,-0.07940911031143272,-0.11089774433123624,-0.0505671461050497,-4.752190922288014,-6.636609475238554,-3.026160748357253,0.8569172610932871,0.8236391158497809,0.9264278832085796,-0.1669738087947517,-0.21412397827689456,-0.07941483425197836,-0.8265274105579882,-1.059922742261476,-0.3931067859562573,-131.40340390429066,-168.5091800097736,-62.4971042855735,0.843786903013913,-0.18513335111994647,-0.916417912567266,0.8078126692486375,-0.2379107657844977,-1.177668345755012,0.9193751894361226,-0.0876952211570194,-0.4340950511006107,-145.694421711807,-187.22867182114655,-69.01352163761696,-0.08989050200927784,-0.11774560349353602,-0.04098826514435338,-14.29101780751635,-18.71949181137298,-6.516417352043463,0.8497
29510111300,29510111300,Census Tract 1113; St. Louis city; Missouri,1002,769,523,St. Louis city,Missouri,47741,0.6801462862825943,0.18675850161576987,29510,1002,769,523,0.013247,0.007869701533,0.003654612741,0.7891275702621208,0.6983967997037984,0.8380244845777759,-0.26722223083377344,-0.431850776555844,-0.19328255725586904,-3.5469726776387067,-5.732168691509336,-2.5655348640404343,-353.9892891854997,-572.0727237035264,-256.0414035968497,0.7706584391831942,0.6737712330853014,0.8233459970130405,-0.29759170750128994,-0.48418328194400234,-0.21455621771142425,-3.9500817439681266,-6.426803887784023,-2.847910668455283,-394.2197349269588,-641.3975935912198,-353.9892891854997,-0.4031090663294199,-0.6946351962746871,-0.28237580441484855,-40.23044574145907,-69.32486988769331,-28.181218005473905,0.8630724550735643,0.820898283197363,0.9069471978180396,-0.15865127443415464,-0.21817772124585716,-0.10260002170559612,-0.44587309710174794,-0.6131660564180738,-0.288346813498602,-57.980896892294915,-79.73550798674562,-37.496334655214824,0.8504562594962186,0.8048561782404863,0.8981320688137158,-0.17583942599513114,-0.24245800310077997,-0.11342199518700512,-0.4941786300845764,-0.681403292505647,-0.31876085744573357,-64.26250066119329,-88.6090107289528,-41.451346872006965,-0.04830553298282847,-0.06823723608757326,-0.03041404394713159,-6.28160376889837,-8.873502742207187,-3.9550122167921455,0.820898283197363,0.78037545796248875,0.9069471978180396,-0.21817772124585716,-0.28143445542346646,-0.10260002170559612,-0.8979876252666488,-1.158343101444094,-0.4222866996575359,-171.6993547354969,-221.48051652850745,-80.74315481023632,0.8048561782404863,-0.24245800310077997,-0.9979217180750408,0.761261669543254,-0.3136087629369091,-1.290767850559691,0.8981320688137158,-0.11342199518700512,-0.4668283614357257,-190.8072118690327,-246.80073624468272,-89.2597249399093,-0.09993409280839216,-0.13242474911559676,-0.04454166177818974,-19.107857133535788,-25.32021971617529,-8.516570129672992,0.8867
29510103700,29510103700,Census Tract 1037; St. Louis city; Missouri,1754,1220,363,St. Louis city,Missouri,49751,0.6047141728583337,0.2012187662487926,29510,1754,1220,363,0.013247,0.007869701533,0.003654612741,0.8138050874274934,0.7317664069933614,0.8575018546256363,-0.22879546398644976,-0.36655630873893347,-0.1661782357736996,-5.316117059045589,-8.517023073950599,-3.861190858622024,-303.08535114284996,-485.5771421864651,-220.13630892941984,0.79720945441566,0.7092669370970697,0.8444201241332303,-0.25437548998083787,-0.4099064085700373,-0.18424463299766497,-5.910475051071383,-9.524272960850055,-4.280967897923398,-336.9712115776159,-543.0030194327284,-303.08535114284996,-0.5943579920257935,-1.0072498868994568,-0.419777039301374,-33.88586043476588,-57.42587724626322,-23.932556402586886,0.8797566466982915,0.8422357408614652,0.91853836506111,-0.13667797083770764,-0.18731603455484863,-0.0886861540437348,-0.6093961654377656,-0.8351724311028503,-0.39541852919259673,-49.95050536375128,-68.45675664777463,-32.41135485185219,0.8685579751306274,0.8278983818841079,0.9107664633714844,-0.15133362266301717,-0.2078777080397573,-0.09797630920465608,-0.6747402583416577,-0.92684927485381,-0.4368398708812999,-55.3065785525949,-75.97125203719753,-35.80654679354917,-0.06534409290389209,-0.09167684375095952,-0.04142134168870315,-5.356073188843614,-7.514495389422912,-3.3951919416969796,0.8422357408614652,0.8059471531660575,0.91853836506111,-0.18731603455484863,-0.24077614279252857,-0.0886861540437348,-0.5351060261979137,-0.6878256059560405,-0.25334988316348894,-147.41212842917733,-189.48363800441885,-69.79335624338538,0.8278983818841079,-0.2078777080397573,-0.5938445929022326,0.7887460950412875,-0.26783511992874504,-0.7651250307636975,0.9107664633714844,-0.09797630920465608,-0.2798890848006397,-163.59355176370042,-210.77824538944836,-77.10443107455639,-0.05873856670431887,-0.07729942480765706,-0.02653920163715073,-16.181423334523107,-21.294607385029497,-7.311074831171001,0.1399
29189219602,29189219602,Census Tract 2196.02; St. Louis County; Missouri,1867,1396,488,St. Louis city,Missouri,72929,0.645730266544777,0.22593931787951096,29189,1867,1396,488,0.014069,0.007869701533,0.003654612741,0.8002925109115556,0.7134286795567812,0.8468555735203573,-0.24954311875413143,-0.4016818059812954,-0.18083889540104828,-6.554704931182752,-10.550904900031028,-4.750063257014849,-351.0822137751876,-565.1261328350845,-254.42224193973485,0.7826608821924572,0.6897403295553326,0.832895057942329,-0.2776925776572782,-0.4498209792150158,-0.20063144866113689,-7.294101785737481,-11.8153680427275,-5.26995075021567,-390.6856875060247,-632.8531356576058,-351.0822137751876,-0.7393968545547285,-1.2644631426964708,-0.5198874932008204,-39.60347373083709,-67.7270028225212,-27.84614318161866,0.8706450297884885,0.8305656400611224,0.9122174301437852,-0.14857371923772034,-0.20399875911843485,-0.09622987563653368,-0.7579992525962858,-1.0407689040545012,-0.4909493696743056,-54.29794073039296,-74.55364642224221,-35.168292956612156,0.8586679195324459,0.8152885756352648,0.9038746426997512,-0.16459457405199315,-0.22655956416513,-0.10634810709274384,-0.8397350806921156,-1.1558705078314344,-0.5425709614386743,-60.15294274298822,-82.79874697932911,-38.86611471623742,-0.0817358280958298,-0.11510160377693324,-0.0516215917643687,-5.855002012595258,-8.245100557086909,-3.697821759625265,0.8305656400611224,0.7919403596431904,0.9122174301437852,-0.20399875911843485,-0.262721349939219,-0.09622987563653368,-0.7834397615138489,-1.0089588418598283,-0.3695625951108074,-160.54093473644446,-206.7538610368501,-75.73003998172284,0.8152885756352648,-0.22655956416513,-0.870082600919954,0.7736806303491127,-0.2925229878751957,-1.123409479786154,0.9038746426997512,-0.10634810709274384,-0.40842079637267426,-178.29561494261353,-230.2068606119168,-83.69278614194144,-0.08664283940610518,-0.11445063792632548,-0.03885820126186679,-17.754680206169095,-23.4529995750667,-7.962746160218604,0.039
29510126700,29510126700,Census Tract 1267; St. Louis city; Missouri,433,237,107,St. Louis city,Missouri,87425,0.43831004500535975,0.27401969469834014,29510,433,237,107,0.013247,0.007869701533,0.003654612741,0.8710073112883658,0.8111269466008596,0.902084972735656,-0.1480959884490893,-0.2328526430919836,-0.10854302002992856,-0.8494713330405422,-1.3356313509961064,-0.6225974442836887,-196.1827558985086,-308.45989630395064,-143.78693863364634,0.8590609552228785,0.794324050624752,0.8928370278178648,-0.16406175128813258,-0.25893204317995877,-0.1200252328737379,-0.9410501663629154,-1.4852215120101278,-0.6884588545273498,-217.33260193138923,-343.0072776004914,-196.1827558985086,-0.09157883332237315,-0.14959016101402134,-0.0658614102436611,-21.149846032880635,-34.54738129654072,-15.21048735419425,0.9177115695465088,0.8912882210885684,0.9446351693768424,-0.08966698599447158,-0.12197151980608162,-0.05860974947574817,-0.07766445194260406,-0.10564480486641822,-0.0507644371118703,-32.76981094624644,-44.57586703224398,-21.419593718088738,0.9098647241175792,0.8810894148912155,0.939270152133047,-0.09906448012899656,-0.13495859001264462,-0.06465642257346071,-0.08580402776861341,-0.11689346766852272,-0.05600172201669454,-36.20423112599722,-49.322138256760645,-23.62941857244495,-0.00813957582600935,-0.0112486628021045,-0.00523728490482423,-3.4344201797507825,-4.746271224516667,-2.209824854356219,0.8912882210885684,0.8653608949737089,0.9446351693768424,-0.12197151980608162,-0.1555872304934482,-0.05860974947574817,-0.10270710183482788,-0.13101348209725797,-0.04935281217689042,-95.98794564002604,-122.44250663295136,-46.12412352980414,0.8810894148912155,-0.13495859001264462,-0.11364296903040098,0.8529370748964724,-0.17241943096608592,-0.14518717224062896,0.939270152133047,-0.06465642257346071,-0.05444446201937858,-106.20838227140278,-135.6889460192794,-50.88267478446597,-0.01093586719557311,-0.01417369014337099,-0.00509164984248815,-10.220436631376742,-13.246439386328037,-4.758551254661831,0.7523
29510101500,29510101500,Census Tract 1015; St. Louis city; Missouri,1858,1187,404,St. Louis city,Missouri,71820,0.5765135360653978,0.22346867492289815,29510,1858,1187,404,0.013247,0.007869701533,0.003654612741,0.8232277957196307,0.7446472414033597,0.864899255344591,-0.2147306070075569,-0.3429177527273227,-0.156204024712199,-5.28514854021208,-8.440209271963893,-3.8446381011435258,-284.45363510291065,-454.2631470378845,-206.92347153625,0.8073689221769605,0.7230122297860884,0.8524365750954775,-0.23859114777868332,-0.38310246881420207,-0.1731078055725079,-5.872426264531797,-9.429272715341265,-4.260689608578525,-316.06169346242183,-507.4958404381736,-284.45363510291065,-0.5872777243197174,-0.989063443377372,-0.4160515074349993,-31.60805835951116,-53.23269340028913,-22.3924385056512,0.8860766034821188,0.8503545138622193,0.92290971836742,-0.12857059544308372,-0.17598011617308518,-0.08352960219006976,-0.5577424988981852,-0.7634062004031062,-0.3623535295680002,-46.98757362242504,-64.31391747288174,-30.52683484144905,0.8754238941963767,0.8366812248562967,0.915535399498518,-0.14230375322115457,-0.19519832678419904,-0.0922570558688906,-0.6173172851119977,-0.8467752847077621,-0.40021344463698294,-52.00651096141514,-71.33742920874154,-33.716381182559644,-0.05957478621381251,-0.08336908430465584,-0.03785991506898273,-5.018937338990102,-7.023511735859802,-3.189546341110592,0.8503545138622193,0.8157209879320312,0.92290971836742,-0.17598011617308518,-0.22590936704367795,-0.08352960219006976,-0.559504039970038,-0.7182470740256476,-0.26557062751605315,-138.49109900248465,-177.7839292142692,-65.73530384060722,0.8366812248562967,-0.19519832678419904,-0.620605638899189,0.7992742105250358,-0.25113507583725153,-0.7984486688878218,0.915535399498518,-0.0922570558688906,-0.29331833957659587,-153.6152571532646,-197.635809130649,-72.60354940014749,-0.06110159892915101,-0.08020159486217426,-0.02774771206054271,-15.124158150779952,-19.85187991637977,-6.868245559540277,0.7652
29510116400,29510116400,Census Tract 1164; St. Louis city; Missouri,3109,2272,1040,St. Louis city,Missouri,51408,0.5536289247128373,0.19099032782512007,29510,3109,2272,1040,0.013247,0.007869701533,0.003654612741,0.8309543871118517,0.7552664118871453,0.8709490712801472,-0.2034354899740047,-0.3240361073403907,-0.14817276115831876,-8.378474990046657,-13.345402130033724,-6.102483759002749,-269.4909935685641,-429.25063139381547,-196.28445670642483,0.8157083417238042,0.7343619871714753,0.8589977700990695,-0.2259283727401138,-0.3617262568991028,-0.16414737594099746,-9.304842634816884,-14.897668037467769,-6.760397038782033,-299.2873153688287,-479.1787725142415,-269.4909935685641,-0.9263676447702274,-1.5522659074340428,-0.6579132797792839,-29.796321800264632,-49.92814112042595,-21.161572202614472,0.8912385574004303,0.8570003268546217,0.926472325812549,-0.12203404093827094,-0.16686069849030086,-0.07936305504102847,-1.0132828294482932,-1.385491125181175,-0.6589736793712484,-44.59871608487206,-60.98112346748129,-29.004123211762693,0.8810354101039088,0.8438768757088552,0.9194237042518,-0.13502815951751648,-0.1850069942490149,-0.08763782723414829,-1.1211766362822793,-1.5361649025061124,-0.7276814310478955,-49.34756321664962,-67.61289183565636,-32.028232000347515,-0.10789380683398608,-0.15067377732493736,-0.06870775167664711,-4.7488471317775565,-6.63176836817506,-3.02410878858482,0.8570003268546217,0.8237394368595717,0.926472325812549,-0.16686069849030086,-0.21397611338411196,-0.07936305504102847,-1.3656696504948345,-1.7512852734253008,-0.649546098156743,-131.31438947065715,-168.39281475243277,-62.45635559199452,0.8438768757088552,-0.1850069942490149,-1.5141878193074827,0.8079209025538995,-0.2377449287905832,-1.9458208957888776,0.9194237042518,-0.08763782723414829,-0.7172708850667006,-145.5949826257195,-187.0981630566228,-68.96835433333659,-0.14851816881264823,-0.19453562236357655,-0.06772478690995754,-14.280593155062329,-18.705348304190053,-6.511998741342071,0.991
29189212202,29189212202,Census Tract 2122.02; St. Louis County; Missouri,1044,817,287,St. Louis city,Missouri,55875,0.625644786653236,0.2138441250574417,29189,1044,817,287,0.014069,0.007869701533,0.003654612741,0.8068813189675756,0.722350476131364,0.8520524132045394,-0.23933963582094628,-0.3843695450380566,-0.1736367205851045,-3.515429187164949,-5.645633714822598,-2.550382402875956,-336.7269336364894,-540.7695129140419,-244.28950219118352,0.7897518043407212,0.6992343577069008,0.8385190659456443,-0.2662205955132858,-0.4301356747964202,-0.19257872672488935,-3.910257690840581,-6.3178482762941135,-2.8286032709693374,-374.5457558276418,-605.1578808710836,-336.7269336364894,-0.3948285036756318,-0.6722145614715158,-0.2782208680933813,-37.81882219115248,-64.38836795704175,-26.649508438063343,0.8750951139869795,0.8362601152324969,0.9153073228353286,-0.1427329258461372,-0.1958001843983438,-0.09252922494088726,-0.4261746261650785,-0.584623834299939,-0.27627548174158223,-52.16335693575012,-71.55738485923366,-33.81584843838216,0.8634969042539223,0.8214393859432197,0.9072430095988926,-0.15808174305386644,-0.2173752769983723,-0.10224051265175008,-0.47200341021614933,-0.6490431472845677,-0.30527162530988483,-57.77275522841485,-79.44224568966557,-37.36494801834576,-0.04582878405107082,-0.06441931298462866,-0.0289961435683026,-5.609398292664728,-7.884860830431905,-3.549099579963599,0.8362601152324969,0.7987687709105327,0.9153073228353286,-0.1958001843983438,-0.2519267608072356,-0.09252922494088726,-0.44223514624922133,-0.5690028753140582,-0.20898690902564085,-154.0889011321329,-198.2588415728426,-72.81773833646024,0.8214393859432197,-0.2173752769983723,-0.49096474403092194,0.7810218516020493,-0.28037390752739877,-0.6332537243560107,0.9072430095988926,-0.10224051265175008,-0.23092086559610267,-171.067855063039,-220.645896988157,-80.46023191501835,-0.0487295977817006,-0.06425084904195244,-0.02193395657046182,-16.978953930906137,-22.38705541531444,-7.642493578558125,0.991
29510102100,29510102100,Census Tract 1021; St. Louis city; Missouri,1841,1232,618,St. Louis city,Missouri,66272,0.6923651430368665,0.1813310918085014,29510,1841,1232,618,0.013247,0.007869701533,0.003654612741,0.785201217335308,0.6931365039868935,0.8349113495386679,-0.273558901747048,-0.4427172631192267,-0.1977319514850915,-6.671479814226831,-10.79686775113887,-4.822232851995657,-362.38347714431455,-586.4675584540397,-261.93551613230073,0.7664415855875625,0.6681910414667477,0.8199821553055264,-0.30473087421709916,-0.4965779813582919,-0.2195387345074585,-7.431693368877953,-12.110408243577114,-5.354050723093378,-403.6769890753913,-657.8168519053294,-362.38347714431455,-0.7602135546511226,-1.3135404924382428,-0.5318178710977213,-41.29351193107673,-71.34929345128967,-28.887445469729567,0.860399806353798,0.8174931774612721,0.905083419383666,-0.16225037780726576,-0.22325179900033343,-0.10487053301779538,-0.7305295510947244,-1.005187406703837,-0.4721777813026689,-59.29622979664971,-81.58988690777899,-38.32611861222962,0.8475597698485092,0.8011845218836294,0.8961020478908378,-0.1798577936028483,-0.24815192091947097,-0.1159443306191606,-0.809806639573153,-1.117299779775777,-0.522037365606681,-65.73105840691177,-90.68991718959232,-42.37316279275009,-0.07927708847842863,-0.11211237307194022,-0.0498595843040121,-6.434828610262064,-9.10003028181333,-4.047044180520463,0.8174931774612721,0.776310276997492,0.905083419383666,-0.22325179900033343,-0.2881447401001374,-0.10487053301779538,-1.085779665349842,-1.4013848975872176,-0.5100352729742229,-175.6925024837932,-226.7613102891938,-82.52997944566714,0.8011845218836294,-0.24815192091947097,-1.2068807994306965,0.7569006340721545,-0.3211773844341517,-1.5620383555714592,0.8961020478908378,-0.1159443306191606,-0.563892416825253,-195.28815524768552,-252.75701546463745,-91.24472764162672,-0.12110113408085454,-0.16065345798424158,-0.05385714385103013,-19.59565276389232,-25.995705175443614,-8.714748195959569,0.4244
29510119102,29510119102,Census Tract 1191.02; St. Louis city; Missouri,2799,1215,385,St. Louis city,Missouri,41832,0.5395285432000048,0.23996438917955307,29510,2799,1215,385,0.013247,0.007869701533,0.003654612741,0.8357512000224159,0.7618846897290961,0.8746977237086295,-0.1965283447671733,-0.3125345783698197,-0.1432520891446951,-7.286947341782953,-11.58826742150234,-5.311551529294473,-260.3410983130744,-414.01455596650015,-189.7660424899776,0.8208895171951505,0.7414436857969455,0.8630655783043003,-0.21819072975476855,-0.3487200972318532,-0.1586605063832348,-8.090152899174912,-12.929966863356976,-5.882870262836334,-289.0372597061419,-461.94951280303593,-260.3410983130744,-0.8032055573919594,-1.3416994418546366,-0.5713187335418608,-28.696161393067506,-47.93495683653579,-20.41153031589356,0.894434063104753,0.861120987355198,0.9286742746547338,-0.118025398684848,-0.16127700367790093,-0.07680381301806159,-0.524074607841229,-0.7161270658529462,-0.34103615524002534,-43.13371257952502,-58.94049924715606,-28.06881936131896,0.8845108473078146,0.8483412630224905,0.9218277056985889,-0.13056838482388283,-0.1787709069309869,-0.08480141551199075,-0.5797699125402213,-0.7938061975409837,-0.37654834530572207,-47.71768827491533,-65.333843419011,-30.991633358495644,-0.05569530469899231,-0.07767913168803753,-0.03551219006569672,-4.583975695390314,-6.393344171854941,-2.9228139971766853,0.861120987355198,0.8287192093309577,0.9286742746547338,-0.16127700367790093,-0.20668133276085263,-0.07680381301806159,-0.488642724986425,-0.6262103544891675,-0.23270288774366657,-126.92018830816234,-162.6520401270565,-60.44230850484846,0.8483412630224905,-0.1787709069309869,-0.5416463669272763,0.8132950822827653,-0.22956602318704472,-0.6955471925709227,0.9218277056985889,-0.08480141551199075,-0.25693430441728415,-140.6873680330588,-180.66160845997993,-66.73618296552834,-0.05300364194085127,-0.06933683808175517,-0.02423141667361758,-13.767179724896437,-18.00956833292342,-6.293874460679892,0.6593
29510107300,29510107300,Census Tract 1073; St. Louis city; Missouri,2713,1905,812,St. Louis city,Missouri,66983,0.668187922808094,0.19520277851430837,29510,2713,1905,812,0.013247,0.007869701533,0.003654612741,0.7929892268777957,0.70358360279575,0.8410824899122993,-0.2610511796449737,-0.421295203621025,-0.1889440239140768,-9.38194732194165,-15.14097508670362,-6.790480248234659,-345.81449767569666,-558.0897562367719,-250.2941484789775,0.774807856871713,0.6792775797735618,0.8266514861878325,-0.29064256529031635,-0.47215222432830983,-0.20969963365284405,-10.445435415293426,-16.968731199032025,-7.536418410508897,-385.0142062400821,-625.4600515677118,-345.81449767569666,-1.0634880933517756,-1.8277561123284032,-0.7459381622742383,-39.19970856438539,-67.37029533094005,-27.494956220945017,0.8656961639484663,0.8242445281815686,0.9087749584820976,-0.1551396917816638,-0.21323219725362272,-0.10038243314964708,-1.0800883164892552,-1.4845305047859507,-0.6988662410022402,-56.697549422008144,-77.92811048745148,-36.68589191612809,0.8533005830780277,0.808465850336893,0.900123264509271,-0.1719199773575659,-0.23691062471382493,-0.11095895354419012,-1.1969132900968615,-1.649380599296874,-0.7725003701929393,-62.83009396833919,-86.58165875574142,-40.55120053506243,-0.11682497360760637,-0.16485009451092325,-0.07363412919069912,-6.132544546331042,-8.653548268289935,-3.865308618934336,0.8242445281815686,0.7843745843296788,0.9087749584820976,-0.21323219725362272,-0.27490107402522895,-0.10038243314964708,-1.362595884684776,-1.756672195787909,-0.6414635878917666,-167.8073749611793,-216.3389403679691,-78.99797880440475,0.808465850336893,-0.23691062471382493,-1.5139057160734333,0.7655540604654667,-0.30624347990785544,-1.956956364041309,0.900123264509271,-0.11095895354419012,-0.7090496436071124,-186.4415906494376,-241.00447833021047,-87.32138468067888,-0.15130983138865717,-0.2002841682534,-0.06758605571534582,-18.634215688258273,-24.665537962241384,-8.323405876274116,0.8494
