geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06059110402,06059110402,Census Tract 1104.02; Orange County; California,3855,2556,1102,Anaheim city,California,72290,0.4073235808542007,0.20606660685377415,06059,3855,2556,1102,0.009319,0.009493868073,0.003212018401,0.8820949150448205,0.8268287274997888,0.9106393651232848,-0.1336648505100934,-0.20944031906566224,-0.09812955413432783,-4.801875670038225,-7.524090055152553,-3.525279209239423,-124.56227419035604,-195.1774333372906,-91.4469314977801,0.8710976665770687,0.8112544894309622,0.9021547956363034,-0.14797690129218932,-0.23265881795172488,-0.10845722356847295,-5.3160324448120715,-8.358208706917138,-3.89629810010538,-137.8996743141912,-216.8147524492124,-124.56227419035604,-0.5141567747738467,-0.8341186517645847,-0.3710188908659573,-13.337400123835192,-21.637319111921784,-9.624355145679823,0.9249580079741798,0.9007330509636198,0.9495759748433414,-0.08113016091419685,-0.110206846445995,-0.0531016227163681,-0.6660720522362477,-0.9047892861990336,-0.4359600230199591,-26.059156973249124,-35.398641870071735,-17.056338928793394,0.9177707628527426,0.8913652697226969,0.9446755819737008,-0.0895967059265007,-0.1218745378211777,-0.05856446285052754,-0.7355817012761396,-1.0005800876908026,-0.4808094982113907,-28.778626810490596,-39.14632580949933,-18.811013232057537,-0.06950964903989199,-0.0957908014917691,-0.04484947519143156,-2.7194698372414705,-3.7476839394275863,-1.754674303264146,0.9007330509636198,0.8768988255293645,0.9495759748433414,-0.110206846445995,-0.14038241458052136,-0.0531016227163681,-1.1530107655114092,-1.468714880423921,-0.5555620601856233,-104.62892608996454,-133.27721237966617,-50.41398005314185,0.8913652697226969,-0.1218745378211777,-1.275080983452385,0.8654548922416874,-0.15546172188109775,-1.6264782518904966,0.9446755819737008,-0.05856446285052754,-0.6127156190440578,-115.706078353211,-147.59330779405593,-55.6003284069018,-0.12207021794097583,-0.1577633714665756,-0.05715355885843454,-11.077152263246449,-14.3160954143898,-5.18634835375994,0.8675
06059088403,06059088403,Census Tract 884.03; Orange County; California,4758,3178,953,Anaheim city,California,54498,0.3939890911304468,0.19847220926603493,06059,4758,3178,953,0.009319,0.009493868073,0.003212018401,0.8869096068892499,0.8336789214470933,0.9143455209867248,-0.12751061915701167,-0.1995025594076528,-0.09367845857749738,-5.653795606319305,-8.845903982628563,-4.153684304991435,-118.8271459924192,-185.9164351119917,-87.2989555483698,0.8763292243752879,0.8186508237015876,0.9061944040277348,-0.14112364643878414,-0.2215220104200583,-0.103515973565198,-6.257394540613694,-9.822242080667325,-4.589877771718114,-131.51312611630294,-206.43636151045231,-118.8271459924192,-0.6035989342943893,-0.9763380980387596,-0.4361934667266789,-12.68598012388376,-20.519926398460687,-9.167580217038228,0.9280939710874856,0.9048282108558044,0.9517101104847228,-0.07747709946683423,-0.1051821638653156,-0.05074012452245815,-0.7908703081382936,-1.0736779115282185,-0.5179447629325604,-24.885786914357883,-33.78470457923909,-16.297821363516693,0.9211940976355772,0.8958241081777297,0.9470112786525762,-0.0855475545997237,-0.1162905651581348,-0.05595363280447629,-0.8732518554818001,-1.1870701889086654,-0.5711631839867233,-27.478031953486475,-37.352743515061846,-17.972409817077512,-0.08238154734350644,-0.113392277380447,-0.05321842105416286,-2.5922450391285854,-3.56803893582275,-1.67458845356082,0.9048282108558044,0.8819111999988533,0.9517101104847228,-0.1051821638653156,-0.13390100953622122,-0.05074012452245815,-0.951652064763585,-1.2114903089676143,-0.4590792059572907,-99.85855873699738,-127.1238519378399,-48.17200482238098,0.8958241081777297,-0.1162905651581348,-1.0521570614098827,0.8708981015570781,-0.14823995851190933,-1.3412241906238844,0.9470112786525762,-0.05595363280447629,-0.5062492368723961,-110.4047283745942,-140.73706092590604,-53.121640805078286,-0.10050499664629776,-0.1297338816562701,-0.04717003091510541,-10.546169637596826,-13.613208988066118,-4.949635982697315,0.602
06059086702,06059086702,Census Tract 867.02; Orange County; California,4901,3021,1165,Anaheim city,California,56021,0.33534993556545417,0.1989045434109044,06059,4901,3021,1165,0.009319,0.009493868073,0.003212018401,0.9083963036832088,0.8644829272250044,0.9308233841910653,-0.10084111521080882,-0.15676084339803706,-0.07431766002425141,-4.6056576663353335,-7.159646922468532,-3.394267307727161,-93.97383526495274,-146.08542996263074,-69.2566273765999,0.8997107181711521,0.851985223971621,0.9241745689888318,-0.11146836400116092,-0.173729275888603,-0.08204665390666528,-5.0910298259055375,-7.9346362809508735,-3.7472691547732033,-103.87736841268186,-161.89831220058915,-93.97383526495274,-0.4853721595702041,-0.7749893584823413,-0.35300184704604254,-9.903533147729116,-15.812882237958403,-7.202649399021476,0.942011209943566,0.9230590089494394,0.961152158653744,-0.06155849255754395,-0.0833543579604184,-0.04041799313094081,-0.5973332997254439,-0.8088296450802348,-0.39219630309525005,-19.77270108326527,-26.773573157240477,-12.98233376680735,0.9364005886294552,0.91569830829327,0.957351363646978,-0.06791902113563478,-0.09206273610339652,-0.04454857220921918,-0.6590527370556775,-0.8933314584821711,-0.4322774085300278,-21.81571456655668,-29.57072024105168,-14.309083367428922,-0.06171943733023355,-0.0845018134019363,-0.04008110543477772,-2.0430134832914115,-2.7971470838111983,-1.3267496006215729,0.9230590089494394,0.9042956314821992,0.961152158653744,-0.0833543579604184,-0.10583305413179446,-0.04041799313094081,-0.9219288986204917,-1.1705512875487616,-0.4470374051630667,-79.13552777858297,-100.47650536899242,-38.37230945605723,0.91569830829327,-0.09206273610339652,-1.0182466637208958,0.8952441177081508,-0.11701376219039236,-1.2942139024195425,0.957351363646978,-0.04454857220921918,-0.4927230815149898,-87.40314710050608,-111.09132209609804,-42.2938267394841,-0.09631776510040424,-0.12366261487078067,-0.04568567635192305,-8.26761932192311,-10.614816727105636,-3.921517283426871,0.9527
06059086601,06059086601,Census Tract 866.01; Orange County; California,5497,3362,1135,Anaheim city,California,55086,0.36562667596124415,0.18795094010032787,06059,5497,3362,1135,0.009319,0.009493868073,0.003212018401,0.897238014479234,0.8484385845463238,0.9222787397310231,-0.11453146641408198,-0.1786356941023833,-0.08427090089016231,-5.8670510891140255,-9.150889065270585,-4.316906928098637,-106.73187355128296,-166.47060333401097,-78.53205253954225,0.887561452464871,0.8346078243092983,0.9148468924146343,-0.12668254938615564,-0.1981675355459031,-0.0930790805449572,-6.489509063479525,-10.151437780846232,-4.768119521936712,-118.05546777295844,-184.6723263752271,-106.73187355128296,-0.6224579743654992,-1.0005487155756505,-0.45121259383807466,-11.323594221675446,-18.201723041216127,-8.208342620303341,0.9347995569167076,0.913600625048207,0.956265374000244,-0.06974804662760638,-0.09457017933545524,-0.04573482130468178,-0.7531956149360404,-1.0212450071825665,-0.4938814565013988,-22.40320092016777,-30.376115621135227,-14.69010875970847,0.9285180435803388,0.9053823561596728,0.9519985205432088,-0.0769849944369727,-0.1045057297578269,-0.05042180047654018,-0.8313460093784597,-1.1285370873473504,-0.5444952346676685,-24.72772187324389,-33.56743269920733,-16.195575094219766,-0.07815039444241934,-0.10729208016478407,-0.05061377816626966,-2.3245209530761253,-3.1913170780721023,-1.5054663345112929,0.913600625048207,0.8926679884141011,0.956265374000244,-0.09457017933545524,-0.12023732561148869,-0.04573482130468178,-1.019044775094616,-1.295622143224603,-0.49281740838307714,-89.78368062507629,-114.15173068058176,-43.42003598088785,0.9053823561596728,-0.1045057297578269,-1.1261056987045075,0.8825899078327387,-0.1330290445486398,-1.4334598256629991,0.9519985205432088,-0.05042180047654018,-0.5433221411606002,-99.2163611193399,-126.2960198822026,-47.869792172740105,-0.10706092360989183,-0.13783768243839645,-0.05050473277752304,-9.432680494263597,-12.144289201620833,-4.44975619185225,0.9713
06059086501,06059086501,Census Tract 865.01; Orange County; California,2691,1919,1094,Anaheim city,California,57744,0.3414003849564709,0.20817837079889912,06059,2691,1919,1094,0.009319,0.009493868073,0.003212018401,0.9061554113722168,0.8612525784876907,0.9291095318828508,-0.10356345881736964,-0.1610995716912009,-0.07629936588153265,-2.597105285487011,-4.0399630710165,-1.9133919306391576,-96.51078727190676,-150.12869085903012,-71.10337906500027,0.8972696067810121,0.8484838661483158,0.9223029700002312,-0.11449222445808344,-0.1785727930685237,-0.08424241548278796,-2.871170629899651,-4.478146539507595,-2.1125831930581156,-106.69530397248796,-166.41198586055722,-96.51078727190676,-0.27406534441263997,-0.4381834684910943,-0.19919126241895824,-10.184516700581195,-16.283295001527105,-7.402127923409819,0.9405656116989972,0.9211610657857922,0.9601735998449612,-0.06319005028649004,-0.08558648117303423,-0.04147833283634276,-0.38949483261393664,-0.5275433712644774,-0.25566677399290694,-20.296760428032133,-27.4905352404626,-13.322916831313549,0.9348200228871664,0.913627432002342,0.9562792601436974,-0.06972462668431824,-0.0945380632982533,-0.04571963617587278,-0.42977306832882783,-0.5827196999061645,-0.2818095880404591,-22.395678391288577,-30.36579989088924,-14.685231268392863,-0.0402782357148912,-0.05517632864168709,-0.02614281404755214,-2.098917963256446,-2.875264650426633,-1.3623144370793197,0.9211610657857922,0.901959937503636,0.9601735998449612,-0.08558648117303423,-0.10869669307897464,-0.04147833283634276,-0.8889261566314592,-1.128955558085094,-0.4308060629008269,-81.25467610890853,-103.19520640631572,-39.37898198362221,0.913627432002342,-0.0945380632982533,-0.9818998995086108,0.8927009000183185,-0.12019602531988004,-1.248390976770784,0.9562792601436974,-0.04571963617587278,-0.474857476454028,-89.75319008305401,-114.11252072859088,-43.40561941992944,-0.09297374287715154,-0.11943541868569008,-0.04405141355320113,-8.49851397414548,-10.917314322275145,-4.026637436307234,0.6714
06059076103,06059076103,Census Tract 761.03; Orange County; California,6424,3709,1452,Anaheim city,California,63306,0.3867207748849077,0.20075430051630672,06059,6424,3709,1452,0.009319,0.009493868073,0.003212018401,0.8895450390730113,0.837436669203494,0.9163720068624474,-0.12417017247613796,-0.19412014875241113,-0.09125987318609316,-7.433479162848153,-11.621052399821172,-5.463295670813003,-115.71418373051296,-180.9005666223719,-85.04507582212021,0.8791940416638369,0.8227107479079251,0.908403911083178,-0.13740534240603255,-0.2154940269625802,-0.10083189625152884,-8.225805998904795,-12.900605090585763,-6.036327282063214,-128.04803858818175,-200.81888372642845,-115.71418373051296,-0.7923268360566418,-1.279552690764591,-0.5730316112502107,-12.33385485766877,-19.918317104056523,-8.920168294679494,0.9298077855167268,0.9070682207780172,0.9528753965865918,-0.07549110211447091,-0.10245291047929428,-0.04945515812688503,-0.8993539029646983,-1.2205600703766055,-0.5891779062346532,-24.24788091034506,-32.9080633695499,-15.885087792791944,0.9230654507727448,0.8982639010301304,0.9482868427808896,-0.08334679752432425,-0.11325858564860332,-0.05453324340919829,-0.9929417580822508,-1.3492921442964003,-0.6496750468289296,-26.771144731255077,-36.37886611745485,-17.516178129655692,-0.09358785511755252,-0.12873207391979458,-0.06049714059427646,-2.5232638209100164,-3.4708027479049495,-1.6310903368637495,0.9070682207780172,0.884655381471896,0.9528753965865918,-0.10245291047929428,-0.1303836736246297,-0.04945515812688503,-1.4123232517202542,-1.79735151537725,-0.68174412433327225,-97.26744157852993,-123.78453962653238,-46.95207467860002,0.8982639010301304,-0.11325858564860332,-1.5612805260500608,0.8738794689607003,-0.14432257023876993,-1.989500549498185,0.9482868427808896,-0.05453324340919829,-0.7517460196906411,-107.5262070282411,-137.01794418031577,-51.773141851972525,-0.14895727432980663,-0.19214903412093487,-0.07000189535736889,-10.258765449711202,-13.233404553783393,-4.821067173372514,0.9461
06059086305,06059086305,Census Tract 863.05; Orange County; California,3052,1897,940,Anaheim city,California,60774,0.43889412266675887,0.2157295205844452,06059,3052,1897,940,0.009319,0.009493868073,0.003212018401,0.8707996598980268,0.8108338579533393,0.901924501198412,-0.1483697640822494,-0.23329827706522163,-0.10874025339290852,-4.219871701684535,-6.635373477398882,-3.092745486016706,-138.26578314824818,-217.41066439708,-101.33504213685144,0.8588356742405284,0.7940083374410758,0.8926623203054957,-0.16436709605047986,-0.25943261908658616,-0.12024443874562787,-4.6748612266241745,-7.378675665821619,-3.4199427860943845,-153.17369680944216,-241.7652577267896,-138.26578314824818,-0.4549895249396396,-0.7433021884227369,-0.32719730007767867,-14.907913661193955,-24.35459332970959,-10.72075033019917,0.9175755247410364,0.8911111455413167,0.944542285211966,-0.0898285460286509,-0.12219447035704782,-0.05871385077862209,-0.5473431984519568,-0.7445552131839828,-0.3577551713722709,-28.853094277910213,-39.249088728728665,-18.858996909450234,0.9097163554998504,0.8808968625603791,0.9391685603362104,-0.0992437301520675,-0.13520667685594942,-0.06477158865072374,-0.6047117880591099,-0.8238411755968056,-0.3946661731516177,-31.87726874323194,-43.428633399937034,-20.804753460812744,-0.05736858960715307,-0.07928596241282282,-0.03691100177934681,-3.0241744653217224,-4.179544671208372,-1.94575655136251,0.8911111455413167,0.865144875453299,0.944542285211966,-0.12219447035704782,-0.15587577106787193,-0.05871385077862209,-1.090492289970726,-1.3910721659177947,-0.5239762601490436,-116.00981808199212,-147.9864006295526,-55.74215533500465,0.8808968625603791,-0.13520667685594942,-1.2066162914995786,0.8527028678333427,-0.17274145276528602,-1.5415854894944672,0.9391685603362104,-0.06477158865072374,-0.5780369424768795,-128.3634352659126,-163.99845632919863,-61.49329175285952,-0.11612400152885272,-0.15051332357667246,-0.05406068232783589,-12.353617183920502,-16.012055699646005,-5.751136417854883,0.4969
06059086502,06059086502,Census Tract 865.02; Orange County; California,4354,2595,640,Anaheim city,California,49336,0.31488246263960373,0.19606298263237815,06059,4354,2595,640,0.009319,0.009493868073,0.003212018401,0.9160179603568744,0.8755006443495076,0.936644477463646,-0.09168165175539432,-0.14220361395963882,-0.06764095028661814,-3.7199762355328945,-5.769901113344912,-2.7445265524492095,-85.43813127085197,-132.51954784898743,-63.03460157209943,0.9080178537661509,0.8639370856143568,0.9305340180658288,-0.1012999313310177,-0.15749169314671466,-0.07465173823366561,-4.110237217561124,-6.390213795042654,-3.0289887546023526,-94.4014060073754,-146.7665088434234,-85.43813127085197,-0.3902609820282299,-0.620312681697742,-0.2844622021531431,-8.963274736523424,-14.246960994435966,-6.53335328785354,0.9469178732593524,0.9295084112857532,0.9644698284684162,-0.05605779364786462,-0.07583749416182106,-0.03683907000803322,-0.4672522349390635,-0.6321197523734308,-0.3070605650742702,-18.00586647164021,-24.359142673349933,-11.832777074152997,0.941767166872998,0.9227385323267552,0.9609869957639768,-0.06183357752888723,-0.08373061811824857,-0.04059680766544416,-0.5153944779942472,-0.6979104224889733,-0.3383820139662714,-19.861058882244592,-26.89442861229184,-13.03976932432645,-0.04814224305518372,-0.06579067011554252,-0.03132144889200117,-1.8551924106043824,-2.535285938941908,-1.2069922501734556,0.9295084112857532,0.9122417519667292,0.9644698284684162,-0.07583749416182106,-0.09620064839618452,-0.03683907000803322,-0.4607943453179115,-0.5845224092226783,-0.22383697317649817,-71.99911645592368,-91.33162644104348,-34.97452705882784,0.9227385323267552,-0.08373061811824857,-0.508753562934653,0.9039011520585556,-0.10631566042657176,-0.6459819866775931,0.9609869957639768,-0.04059680766544416,-0.2466692711428364,-79.49274420853953,-100.93468541837392,-38.54207361606819,-0.04795921761674149,-0.06145957745491481,-0.02283229796633823,-7.493627752615858,-9.60305897733044,-3.567546557240349,0.8917
06059086602,06059086602,Census Tract 866.02; Orange County; California,3740,2488,1031,Anaheim city,California,52787,0.3781012371653158,0.1898712611941319,06059,3740,2488,1031,0.009319,0.009493868073,0.003212018401,0.892680565240245,0.8419149635563177,0.9187810502407826,-0.12022154277647168,-0.18776841282867596,-0.08839859043450292,-4.190088643680934,-6.544303758422613,-3.080961376329156,-112.03445571339395,-174.98138391504312,-82.37864642591326,0.8826035861617141,0.827551540097181,0.9110311618271552,-0.1330114852000795,-0.2083839513881734,-0.09765729417466888,-4.635857274367482,-7.26281836076909,-3.403655533307385,-123.95340305795406,-194.1930042986388,-112.03445571339395,-0.4457686306865485,-0.7185146023464775,-0.32269415697822845,-11.91894734456012,-19.211620383595655,-8.628186015460654,0.9318443102195698,0.9097318500555738,0.9542591654858448,-0.07314064059088445,-0.0992250078294081,-0.04793334574980681,-0.5845035595958548,-0.7929568268567206,-0.38305941796184806,-23.49290834388484,-31.87125509874279,-15.396278856987465,0.9252896270922062,0.9011658793610992,0.9498017686483978,-0.08074268933779892,-0.10967361603722868,-0.05285127171645096,-0.6452553457013008,-0.8764568979656786,-0.42236103208649456,-25.934700389923663,-35.22736728157872,-16.97592572694914,-0.06075178610544607,-0.08350007110895796,-0.0393016141246465,-2.441792046038829,-3.356112182835931,-1.579646869961676,0.9097318500555738,0.8879207916487145,0.9542591654858448,-0.0992250078294081,-0.12622658395370367,-0.04793334574980681,-0.9712320370249112,-1.235528269958141,-0.4691801195323921,-94.20291338747926,-119.83785353619214,-45.507286084616105,0.9011658793610992,-0.10967361603722868,-1.0735048738404414,0.8774283210265286,-0.1396942360261079,-1.3673520454594938,0.9498017686483978,-0.05285127171645096,-0.5173176542024158,-104.12268417463058,-132.62386473903916,-50.17630011662617,-0.10227283681553025,-0.13182377550135294,-0.04813753467002374,-9.919770787151332,-12.786011202847035,-4.669014032010062,0.8961
06059021923,06059021923,Census Tract 219.23; Orange County; California,4412,3594,1817,Anaheim city,California,245737,0.6895380342453638,0.19402085955076312,06059,4412,3594,1817,0.009319,0.009493868073,0.003212018401,0.7861079271886838,0.6943500583780008,0.8356306138093278,-0.27208995789706264,-0.44019574555231744,-0.19670101055940684,-11.187095073439709,-18.098836482162625,-8.08744623718253,-253.56063176427264,-410.2184152802045,-183.3056717403112,0.7674151936968657,0.6694780214884146,0.8207592320474961,-0.30307558178865934,-0.49370101467521454,-0.2183841021262268,-12.461082261589732,-20.298728522405725,-8.978955827315524,-282.4361346688516,-460.0799755758324,-253.56063176427264,-1.2739871881500235,-2.1998920402430997,-0.8915095901329941,-28.875502904578955,-49.861560295627825,-20.20647303111954,0.8610174472032569,0.8182797675808469,0.9055143058104675,-0.16141665101930744,-0.2220759202642744,-0.1043447834929172,-1.8633928723667088,-2.5636431206544423,-1.2045555684716345,-51.84732533018109,-71.33119423078581,-33.51573646276111,0.848229059810496,0.8020325504325977,0.8965713307547284,-0.17892683401275045,-0.2468321883701893,-0.11536022366252328,-2.065530322114168,-2.849429334428902,-1.331717745164117,-57.47162832816272,-79.28295310041463,-37.053916114750045,-0.2021374497474595,-0.2857862137744598,-0.1271621766924822,-5.624302997981623,-7.95175886962882,-3.5381796519889317,0.8182797675808469,0.7772489614780256,0.9055143058104675,-0.2220759202642744,-0.28658904618976716,-0.1043447834929172,-3.8308891918384034,-4.943763728373368,-1.7999849008034947,-210.8359489179088,-272.08385956925525,-99.0635608587504,0.8020325504325977,-0.2468321883701893,-4.257943686555092,0.7579074315122892,-0.31942234423622395,-5.510149883472485,0.8965713307547284,-0.11536022366252328,-1.990005190436288,-234.3392232556462,-303.2553595747102,-109.52147443237688,-0.42705449471668855,-0.5663861550991163,-0.19002028963279335,-23.5032743377374,-31.17150000545494,-10.457913573626492,0.1722
06059011101,06059011101,Census Tract 111.01; Orange County; California,2684,1646,617,Anaheim city,California,47890,0.3853864618360617,0.1911946391690536,06059,2684,1646,617,0.009319,0.009493868073,0.003212018401,0.8900297001904306,0.8381283521114145,0.9167445155474174,-0.12355801136303672,-0.1931346761874815,-0.09081645217464766,-3.0904571975825017,-4.830722375197821,-2.2715189018169135,-115.14371078921393,-179.98220473911405,-84.63185178155415,0.8797209796260771,0.8234582507652004,0.9088101159244988,-0.13672405587627018,-0.21439064952078357,-0.10033986470621203,-3.4197688834922215,-5.362380946381145,-2.509720362645258,-127.41314767109618,-199.79064628841823,-115.14371078921393,-0.3293116859097198,-0.5316585711833239,-0.23820146082834448,-12.26943688188226,-19.80844154930417,-8.874868138164846,0.9301227501650122,0.9074800424790682,0.9530894740516708,-0.07512691182168259,-0.1019526085314056,-0.04921943555719713,-0.39719465215682953,-0.5390216355256291,-0.26022228401852276,-24.13090231815489,-32.74736546328245,-15.809373269655088,0.9234094054100032,0.8987125180704029,0.9485211966501512,-0.08294326886998712,-0.11270287204529908,-0.0542726968376185,-0.43851959342825914,-0.5958580883154109,-0.2869387869049792,-26.641530584948917,-36.20036988550491,-17.432490091432516,-0.0413249412714296,-0.05683645278978178,-0.02671650288645644,-2.510628266794022,-3.4530044222224654,-1.6231168217774266,0.9074800424790682,0.8851600835101145,0.9530894740516708,-0.1019526085314056,-0.12973914959482377,-0.04921943555719713,-0.5972094875138488,-0.7599751703865408,-0.28831350475726125,-96.7924615095379,-123.1726370156468,-46.72828278075547,0.8987125180704029,-0.11270287204529908,-0.6601814845647479,0.8744278943374344,-0.14360487179759202,-0.8411966415191191,0.9485211966501512,-0.0542726968376185,-0.3179140772489832,-106.99861986462687,-136.33657074864166,-51.525782374227425,-0.06297199705089906,-0.08122147113257827,-0.02960057249172193,-10.20615835508899,-13.163933732994858,-4.79749959347195,0.5214
06059088301,06059088301,Census Tract 883.01; Orange County; California,3893,2655,1319,Anaheim city,California,62377,0.4160331614578407,0.17877964803206667,06059,3893,2655,1319,0.009319,0.009493868073,0.003212018401,0.8789642618562081,0.8223848595466139,0.9082267595530266,-0.13770268416623338,-0.21597569360810764,-0.1010466158166696,-4.995697364409787,-7.835353463641287,-3.665856736013053,-128.3251313745129,-201.26774887339548,-94.1653412795544,0.8676974857083414,0.8064596013527618,0.8995260045482516,-0.15247539202404625,-0.23998771708166405,-0.11169659903518538,-5.531634468013235,-8.706482469639317,-4.052226060749819,-142.0918178272087,-223.6445535484027,-128.3251313745129,-0.5359371036034482,-0.8711290059980303,-0.3863693247367661,-13.76668645269582,-22.376804675007204,-9.92471936133486,0.9229154393876916,0.8980682602951834,0.9481846231505168,-0.08352288554566824,-0.11350110477271848,-0.05464692801842448,-0.7122755552112404,-0.9679270764043908,-0.4660240213280166,-26.827704527730337,-36.45676370638007,-17.552693835330192,0.915541642338862,0.8884649151805855,0.9431531049565272,-0.09224960805210208,-0.12553684778508606,-0.06027324168761865,-0.7866962493459745,-1.0705667958119125,-0.5140047114866041,-29.630743854838965,-40.322666508923255,-19.359876138855142,-0.07442069413473407,-0.1026397194075216,-0.04798069015858747,-2.803039327108628,-3.865902802543186,-1.807182303524952,0.8980682602951834,0.8736403240650666,0.9481846231505168,-0.11350110477271848,-0.14463581001730683,-0.05464692801842448,-1.4213075950897085,-1.811189201296324,-0.6843113465409755,-107.75645148519398,-137.31532989358027,-51.881072520164935,0.8884649151805855,-0.12553684778508606,-1.572024127675722,0.8619179760735491,-0.16020320698667972,-2.006130559732022,0.9431531049565272,-0.06027324168761865,-0.7547663642819555,-119.18302711718891,-152.09481120030492,-57.22262049142953,-0.15071653258601336,-0.19494135843569804,-0.07045501774098006,-11.426575631994949,-14.779481306724644,-5.3415479712646,0.9107
06059087806,06059087806,Census Tract 878.06; Orange County; California,3554,2431,1006,Anaheim city,California,53226,0.42649953518514544,0.20991376172463275,06059,3554,2431,1006,0.009319,0.009493868073,0.003212018401,0.8752168258401494,0.8170762121613502,0.9053359661488044,-0.142574011919923,-0.2238760413239486,-0.10456232535849155,-4.722012209508583,-7.414713146613854,-3.4630755657960925,-132.86472170817623,-208.6300829097877,-97.4416310015783,0.863629013771326,0.8007350216357207,0.8963770964755675,-0.15790459103865023,-0.24885258291466497,-0.11560190898659016,-5.229756789342151,-8.241929360525985,-3.8287035507128033,-147.15128838891815,-231.90572201817628,-132.86472170817623,-0.5077445798335676,-0.8272162139121306,-0.3656279849167108,-14.286566680741911,-23.275639108388592,-10.287787983025064,0.9204668343014432,0.8948763870252637,0.9465153212084696,-0.08640524865723795,-0.11747277556868696,-0.05650693400635448,-0.6746881894196002,-0.917276386402636,-0.4412296890161954,-27.753524863002887,-37.73247167431658,-18.150131181250327,0.9128700513984608,0.8849920174620517,0.9413267776043996,-0.09544616834352436,-0.12995369480028088,-0.06233034456421069,-0.7452834579781802,-1.0147326049717262,-0.48670130545830453,-30.6574849024344,-41.74136589764402,-20.020621368091504,-0.07059526855858,-0.09745621856909016,-0.04547161644210912,-2.90396003943151,-4.008894223327443,-1.8704901868411816,0.8948763870252637,0.8697405706446041,0.9465153212084696,-0.11747277556868696,-0.14976814207810815,-0.05650693400635448,-1.121962659618761,-1.430410256322446,-0.539688192926043,-111.52710334182515,-142.18789824278787,-53.64693766660467,0.8849920174620517,-0.12995369480028088,-1.2411658134369692,0.8576867519614482,-0.16592683484161896,-1.5847392046353308,0.9413267776043996,-0.06233034456421069,-0.5953066046466724,-123.37632340327724,-157.528747975679,-59.17560682372489,-0.11920315381820812,-0.1543289483128849,-0.05561841172062942,-11.8492200614521,-15.340849732891144,-5.5286691571202216,0.908
