geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06067004702,06067004702,Census Tract 47.02; Sacramento County; California,2798,1798,772,Sacramento city,California,67031,0.5134240403327432,0.2123090578915116,06067,2798,1798,772,0.011058,0.009493868073,0.003212018401,0.8447049036317331,0.7742907778058317,0.8816803653349711,-0.1838453828083506,-0.2915044692044224,-0.1341978786383391,-5.688228356179086,-9.019231064454084,-4.152120477267745,-203.2962243094741,-322.34564204625036,-148.39601419827537,0.8305686161945335,0.7547350085264856,0.870647357578185,-0.20399444489217583,-0.32496835141165636,-0.14857064837550948,-6.311646059386271,-10.05461308368845,-4.5968180548024025,-225.57705716176804,-359.35000299100966,-203.2962243094741,-0.6234177032071848,-1.0353820192343657,-0.4446975775346571,-22.28083285229395,-37.00436094475931,-15.893408775363014,0.9003802797323331,0.8688020682336481,0.9327646376116392,-0.11064182824759557,-0.15101015129152365,-0.0720818089336213,-0.6389796916763023,-0.8721151976657299,-0.4162875178165397,-35.538358825155854,-48.50473846861679,-23.15280966721578,0.890981264659817,0.8566687617290326,0.926294915810324,-0.12235805584734397,-0.16731232032049229,-0.07956978164475685,-0.7066433557522734,-0.9662636323470024,-0.45953212584610686,-39.30163268922544,-53.74102515834275,-25.557960280651105,-0.06766366407597113,-0.09414843468127264,-0.04324460802956714,-3.763273864069584,-5.236286689725954,-2.405150613435325,0.8688020682336481,0.8380180200731734,0.9327646376116392,-0.15101015129152365,-0.19329176228535372,-0.0720818089336213,-1.106793590523123,-1.416686770847285,-0.528306762417783,-143.3670454045496,-183.5086490734825,-68.43351844789935,0.8566687617290326,-0.16731232032049229,-1.226276526197129,0.8233390106131973,-0.21456652376428895,-1.572615160054292,0.926294915810324,-0.07956978164475685,-0.5831881073592741,-158.84410961102708,-203.70662695003784,-75.54250095327384,-0.11948293567400592,-0.1559283892070071,-0.0548813449414911,-15.47706420647745,-20.197977876555328,-7.108982505374495,0.9594
06067000502,06067000502,Census Tract 5.02; Sacramento County; California,1474,751,169,Sacramento city,California,34170,0.5412050955699643,0.2752518440123373,06067,1474,751,169,0.011058,0.009493868073,0.003212018401,0.8351794058230739,0.7610947405128101,0.8742511606077644,-0.19734753159351967,-0.31389687350384315,-0.1438360565684776,-3.2166645124283213,-5.116359578500903,-2.344454653349448,-218.22690043611405,-347.10716272054975,-159.05391135342254,0.8202717493898406,0.7405980988696992,0.8625809037365345,-0.2191081806045988,-0.35026001488013536,-0.15931154477011072,-3.5713520368992135,-5.709060310458647,-2.5966972494880616,-242.28982611256535,-387.3175244544537,-218.22690043611405,-0.35468752447089225,-0.592700731957744,-0.25224259613861344,-24.062925676451307,-40.21036173390393,-17.112794853365905,0.8940535142644018,0.8606299998602163,0.9284121863900922,-0.11850127989572022,-0.1619395096178616,-0.07710779184002299,-0.28585184696689564,-0.39063466624085746,-0.18600140633422427,-38.06282915671047,-52.0152684741488,-24.76716462506315,0.8840968965509967,0.847809207261143,0.921541538090766,-0.13109773815648473,-0.17951066281824316,-0.08513828044233689,-0.31623734881336973,-0.4330202556630756,-0.20537275828112367,-42.10883472881088,-57.65915521479036,-27.346572341028452,-0.03038550184647409,-0.04238558942221815,-0.0193713519468994,-4.0460055721004125,-5.643886740641564,-2.5794077159652997,0.8606299998602163,0.8281255350003117,0.9284121863900922,-0.1619395096178616,-0.20754638969033068,-0.07710779184002299,-0.25982606547999143,-0.3330006492243185,-0.12371665332888958,-153.74323401182926,-197.0418042747447,-73.20512031295242,0.847809207261143,-0.17951066281824316,-0.28801834303334856,0.8126542178971411,-0.23053566692564875,-0.36988611013732714,0.921541538090766,-0.08513828044233689,-0.13660128081939418,-170.42505504931867,-218.86752079131784,-80.82916024816224,-0.02819227755335712,-0.03688546091300865,-0.0128846274905046,-16.681821037489424,-21.825716516573163,-7.624039935209826,0.2745
06067002500,06067002500,Census Tract 25; Sacramento County; California,1364,1130,491,Sacramento city,California,51435,0.5660436992550978,0.2229895866587391,06067,1364,1130,491,0.011058,0.009493868073,0.003212018401,0.8267537978901505,0.7494869146107301,0.8676618470781877,-0.2095499319772928,-0.33424610957935375,-0.1525227291801006,-3.160665093605889,-5.041471506349666,-2.3005174067691256,-231.7203147804904,-369.6093479728494,-168.65963392735526,0.8111736197475307,0.7281828735070889,0.8554321158527528,-0.2327817074613935,-0.37328140551257416,-0.1689998323281703,-3.511072565191434,-5.6302452468635735,-2.549043398987014,-257.41001211080896,-412.7745782158045,-231.7203147804904,-0.35040747158554497,-0.5887737405139077,-0.24852599221788776,-25.689697330318545,-43.16523024295511,-18.220380661135465,0.8884345054070029,0.853388590475258,0.924537927815516,-0.1255753732143571,-0.17179912077696416,-0.08162139152342252,-0.4557859627089621,-0.6235587890486902,-0.29625143498195816,-40.33504094769576,-55.18219372112303,-26.21694114884586,0.8779867447572521,0.8399656292084468,0.9173122756769052,-0.13896935912908617,-0.1905249039087038,-0.09014130358397068,-0.5044005167285163,-0.6915255318399702,-0.3271751441560804,-44.6372138697802,-61.19694972035135,-28.95355258018411,-0.04861455401955422,-0.06796674279128001,-0.03092370917412223,-4.302172922084445,-6.01475599922832,-2.7366114313382512,0.853388590475258,0.8193797405920755,0.924537927815516,-0.17179912077696416,-0.22043534939905896,-0.08162139152342252,-0.8008397501675204,-1.02755700577778,-0.3804772370215044,-163.1038187713891,-209.27841258203253,-77.49027230580538,0.8399656292084468,-0.1905249039087038,-0.8881297864441458,0.8032185760599599,-0.24499112670590228,-1.1420234970767185,0.9173122756769052,-0.09014130358397068,-0.4201927152798397,-180.8818302330236,-232.59134360014633,-85.57896441544595,-0.08729003627662535,-0.1144664912989386,-0.03971547825833521,-17.778011461634488,-23.31293101811377,-8.088692109640572,0.0418
06067000700,06067000700,Census Tract 7; Sacramento County; California,2248,1344,481,Sacramento city,California,36963,0.4588043349792272,0.2780988248349249,06067,2248,1344,481,0.011058,0.009493868073,0.003212018401,0.8637507064930265,0.8009060490812709,0.896471338529732,-0.1577414553559887,-0.24858589986567356,-0.1154846307078387,-3.921197669958024,-6.179443755846462,-2.8707612962336464,-174.43050133265234,-274.8862880714618,-127.70290463672804,0.851191458961376,0.7833209306038774,0.8867272398913305,-0.17482381839239805,-0.27661595768809655,-0.12774250639074897,-4.3458376099444935,-6.876225696738456,-3.175472276983692,-193.32017837831376,-305.88192601149717,-174.43050133265234,-0.4246399399864691,-0.6967819408919942,-0.30471098075004566,-18.889677045661436,-30.995637940035326,-13.554758930162174,0.912950030754108,0.8850959353683712,0.9413814784350694,-0.09535020134014104,-0.12982102847846264,-0.0622686157607187,-0.41162231207138217,-0.560431243424058,-0.2688106708603372,-30.626660124358793,-41.6987532309567,-20.00079396282271,0.9046731653370156,0.874358187179909,0.9357120327411916,-0.10537157319955716,-0.14369604432403948,-0.06870486325849127,-0.4548841006876939,-0.6203290309705123,-0.296595647072878,-33.84554320592961,-46.15543385197264,-22.06812850244628,-0.04326178861631175,-0.05989778754645425,-0.02778497621254078,-3.2188830815708145,-4.456680621015941,-2.0673345396235696,0.8850959353683712,0.8578132991934232,0.9413814784350694,-0.12982102847846264,-0.16575483376192793,-0.0622686157607187,-0.5928342881058117,-0.7569278261391369,-0.28435278112100465,-123.25037174757,-157.365452419779,-59.117002312059185,0.874358187179909,-0.14369604432403948,-0.6561952492511322,0.8447574928724407,-0.18377168410745431,-0.839202683869686,0.9357120327411916,-0.06870486325849127,-0.3137442306275677,-136.4231287424391,-174.47041244692016,-65.22749077496209,-0.06336096114532042,-0.0822748577305491,-0.02939144950656302,-13.17275699486911,-17.104960027141185,-6.110488462902916,0.9528
06067007011,06067007011,Census Tract 70.11; Sacramento County; California,4581,2828,634,Sacramento city,California,83000,0.6437700048255544,0.21807722932455975,06067,4581,2828,634,0.011058,0.009493868073,0.003212018401,0.8009331756308261,0.7142945363670065,0.8473613651863356,-0.2485436119091784,-0.3999827089342278,-0.1801340503412012,-12.590398688312456,-20.26180329170308,-9.124996187651025,-274.8395260491695,-442.3008795394691,-199.19223286730025,0.7833501146923922,0.6906612034519723,0.8334422732731146,-0.2765683967413247,-0.44788790075645046,-0.1998431469917837,-14.01004175006947,-22.688522126473483,-10.123393944532395,-305.8293331165569,-495.2744406564829,-274.8395260491695,-1.4196430617570162,-2.4267188347704014,-0.9983977568813708,-30.989807067387385,-52.97356111701379,-21.79431907621416,0.8710783416593929,0.8311196860383525,0.9125185312953656,-0.148002369218609,-0.20319614226278165,-0.09586815577372458,-1.3443925506339602,-1.845750047231639,-0.8708268330140096,-47.538633332176815,-65.26697479602684,-30.793028041513775,0.8591380173015,0.8158868361899172,0.9042028302521924,-0.1639573384739031,-0.2256601720281047,-0.10594654931691454,-1.4893209185084542,-2.0498040392938326,-0.9623748080454686,-52.6633988157162,-72.48246249270979,-34.03022659283835,-0.14492836787449392,-0.20405399206219357,-0.09154797503145896,-5.124765483539389,-7.215487696682939,-3.237198551324574,0.8311196860383525,0.7926042064084458,0.9125185312953656,-0.20319614226278165,-0.26166375590073365,-0.09586815577372458,-1.223060411049136,-1.5749835468565905,-0.5770412011833295,-192.9117367585388,-248.42011780072409,-91.01596233175545,0.8158868361899172,-0.2256601720281047,-1.358273930226407,0.774394054773791,-0.2913322278695838,-1.7535614131356394,0.9042028302521924,-0.10594654931691454,-0.6377041843107736,-214.2387902565311,-276.5869736807002,-100.58425620043748,-0.13521351917727098,-0.17857786627904892,-0.06066298312744411,-21.327053497992267,-28.166855879976172,-9.568293868682035,0.7112
06067007105,06067007105,Census Tract 71.05; Sacramento County; California,4555,3176,1016,Sacramento city,California,71314,0.642016522570831,0.23005752076101324,06067,4555,3176,1016,0.011058,0.009493868073,0.003212018401,0.8015066939874678,0.7150699481022837,0.8478140590587905,-0.24765021615107788,-0.3984645874909007,-0.1795039128156949,-12.47394079085471,-20.070338515600803,-9.041466690357172,-273.85160901986194,-440.622140847438,-198.49542679159543,0.7839671573401024,0.6914859800916073,0.8339320698729435,-0.2755636389065949,-0.44616091835661087,-0.19913843840105375,-13.879917285177672,-22.47276406727862,-10.030441840125974,-304.7182719029127,-493.3647435187403,-273.85160901986194,-1.405976494322962,-2.402425551677819,-0.9889751497688016,-30.86666288305075,-52.742602671302286,-21.71185839228983,0.8714661280788091,0.8316156012777911,0.9127879548114028,-0.14749152925145848,-0.20247864333411192,-0.09554469329803614,-1.5046157268886706,-2.065559647159019,-0.9746868100600306,-47.374550594731446,-65.03651281986836,-30.68913129911935,0.8595587445769736,0.8164223608210168,0.9044964996986582,-0.16338761755270573,-0.22485621167256176,-0.10558747362003028,-1.6667776122216964,-2.2938415113612285,-1.0771369323880629,-52.48040340748414,-72.22422894714197,-33.91489081826394,-0.16216188533302578,-0.2282818642022093,-0.1024501223280323,-5.1058528127527,-7.187716127273593,-3.225759519144594,0.8316156012777911,0.7931984983762409,0.9127879548114028,-0.20247864333411192,-0.260718473430173,-0.09554469329803614,-1.9530624158527048,-2.5148304195950586,-0.9216021326587512,-192.23055274140793,-247.52267909400183,-90.70887132468025,0.8164223608210168,-0.22485621167256176,-2.168911292358086,0.7750327805763226,-0.2902680055111854,-2.7998584085382077,0.9044964996986582,-0.10558747362003028,-1.0184724814252943,-213.47552090138643,-275.5766150136031,-100.24335447099354,-0.21584887650538143,-0.28502798894314907,-0.0968703487665431,-21.244968159978487,-28.053935919601283,-9.534483146313296,0.3829
06113010313,06113010313,Census Tract 103.13; Yolo County; California,3190,2339,580,Sacramento city,California,94943,0.6009714020456945,0.2379762123399596,06113,3190,2339,580,0.00867,0.009493868073,0.003212018401,0.8150494291707219,0.7334630353709436,0.8584799798902035,-0.22691945323789436,-0.3633952248108281,-0.16484952873088127,-6.275979394036416,-10.050530751160515,-4.559292870968603,-196.73916595725444,-315.063659910988,-142.92454140967408,0.7985504198454118,0.7110760553991142,0.845479708223663,-0.25226908050913815,-0.40631932745747984,-0.18276049711586953,-6.9770816403653875,-11.237695535289758,-5.054661896882739,-218.7172928014228,-352.27885690563505,-196.73916595725444,-0.7011022463289711,-1.1871647841292408,-0.4953690259141359,-21.978126844168372,-37.21519699464704,-15.528809589784824,0.880592826077805,0.8433087820248489,0.9191173345747587,-0.13559862218505603,-0.18580527241625952,-0.08800036990126255,-1.0187403856146249,-1.3959384824149896,-0.6611389505499111,-43.55452696086468,-59.68099540038434,-28.26588074176619,0.869466107230599,0.8290587080563172,0.911397961104088,-0.1501310881285231,-0.2061871979421642,-0.0972155333643468,-1.1279215094388362,-1.5490660757137733,-0.7303716538665593,-48.22238176309689,-66.22770738408607,-31.22580820293114,-0.1091811238242113,-0.15312759329878367,-0.06923270331664821,-4.667854802232206,-6.546711983701739,-2.9599274611649515,0.8433087820248489,0.8072375598108141,0.9191173345747587,-0.18580527241625952,-0.23879270463376617,-0.08800036990126255,-1.0231262312809204,-1.3148985320609423,-0.4845690632863162,-176.4010743587794,-226.70664345878316,-83.54639022177867,0.8290587080563172,-0.2061871979421642,-1.1353581522505776,0.7901353587212187,-0.26560593569490837,-1.4625440734780453,0.911397961104088,-0.0972155333643468,-0.5353118400763143,-195.75140556044445,-252.16277128931813,-92.29514484074384,-0.11223192096965716,-0.14764554141710295,-0.050742776789998,-19.35033120166503,-25.456127830534996,-8.748754618965172,0.0723
06067006801,06067006801,Census Tract 68.01; Sacramento County; California,999,536,263,Sacramento city,California,41175,0.5831158977931532,0.20263752845315697,06067,999,536,263,0.011058,0.009493868073,0.003212018401,0.8210120065610063,0.7416113855345589,0.8631616672939327,-0.21800898404485616,-0.348415112693008,-0.15853152183537556,-2.408332602222451,-3.848921541843123,-1.7512885268871272,-241.0743345568019,-385.27743161592826,-175.30415684555828,0.8049788301529934,0.7197704743612431,0.8505529589461799,-0.2422686939604872,-0.3893317878695222,-0.17570574469458358,-2.6763282105972523,-4.300925679350916,-1.9410111707078723,-267.9007217815067,-430.52309102611775,-241.0743345568019,-0.2679956083748012,-0.4520041375077932,-0.18972264382074533,-26.82638722470482,-45.24565941018951,-18.991255637712243,0.8845929103700588,0.8484467497020005,0.921884431220664,-0.1304635027898449,-0.17862435132343832,-0.08473466535919646,-0.2246114279882646,-0.3075271609782189,-0.14588274712426558,-41.905117161989665,-57.374470331757266,-27.216930433631635,0.8738115880390992,0.8346166595707296,0.9144166573823604,-0.14441146545570238,-0.1981548517307723,-0.09359337663711574,-0.2486248244164733,-0.3411516880835737,-0.16113427531199467,-46.38522843590919,-63.64770300066674,-30.06236479701393,-0.02401339642820868,-0.03362452710535479,-0.01525152818772909,-4.480111273919531,-6.273232668909477,-2.845434363382294,0.8484467497020005,0.8134221538761348,0.921884431220664,-0.17862435132343832,-0.22937394222026147,-0.08473466535919646,-0.4460048748616506,-0.5727208840144719,-0.21157291007619375,-169.5836026089926,-217.76459468230868,-80.44597341300144,0.8346166595707296,-0.1981548517307723,-0.4947703333538457,0.7967968271468502,-0.25502507782413564,-0.6367688788164211,0.9144166573823604,-0.09359337663711574,-0.2336921137887362,-188.1256020356828,-242.11744441689015,-88.85631702993771,-0.0487654584921951,-0.06404799480194923,-0.02211920371254241,-18.54199942669015,-24.352849734581454,-8.41034361693628,0.9285
06067006502,06067006502,Census Tract 65.02; Sacramento County; California,1813,1204,443,Sacramento city,California,77764,0.5720878311593326,0.23075491645082327,06067,1813,1204,443,0.011058,0.009493868073,0.003212018401,0.8247164336111023,0.7466891949608156,0.8660659557004752,-0.21253798183868045,-0.33924530681400505,-0.1546464716895595,-4.2609941907510684,-6.801242154784423,-3.100376279988929,-235.02450031721284,-375.1374602749268,-171.0080683943149,0.8089750237243181,0.7251934177696656,0.8537015381662081,-0.2361321062747412,-0.3789424662395624,-0.17136956570096856,-4.734012830940378,-7.597096920310548,-3.4356434440861356,-261.1148831186088,-419.03457916770816,-235.02450031721284,-0.4730186401893093,-0.7958547655261254,-0.33526716409720647,-26.09038280139599,-43.89711889278132,-18.49239735781613,0.8870725477431072,0.8516357300453262,0.9235976286534332,-0.12730351372523388,-0.17421095043391083,-0.08272257201218473,-0.4923170792312784,-0.6737208092531023,-0.3199105338713467,-40.89012285974073,-55.95687784494205,-26.570642348118497,0.8765063227591626,0.8380680056050158,0.9162860825176516,-0.140893082039717,-0.1932205898709648,-0.09136220562504906,-0.5448716111905492,-0.7472362205016063,-0.35332233109081834,-45.255117208517376,-62.06280901176133,-29.34570856236033,-0.05255453195927079,-0.07351541124850403,-0.03341179721947163,-4.364994348776643,-6.105931166819272,-2.7750662142418294,0.8516357300453262,0.8172655817342164,0.9235976286534332,-0.17421095043391083,-0.2235924555614173,-0.08272257201218473,-0.7326935506691308,-0.9403814729216676,-0.34791323310691535,-165.39357802914915,-212.2757275218211,-78.5357185342924,0.8380680056050158,-0.1932205898709648,-0.8126439796254257,0.8009391644858144,-0.24853427618560567,-1.0452813719680358,0.9162860825176516,-0.09136220562504906,-0.3842496620886938,-183.441078922218,-235.95516297246857,-86.73807270625143,-0.0799504289562949,-0.10489989904636832,-0.03633642898177847,-18.047500893068825,-23.679435450647475,-8.202354171959021,0.4666
06067004402,06067004402,Census Tract 44.02; Sacramento County; California,2306,1211,637,Sacramento city,California,57057,0.5591428653070398,0.18674506010790792,06067,2306,1211,637,0.011058,0.009493868073,0.003212018401,0.8290860949025857,0.7526940050620208,0.8694875377133557,-0.20614735447649263,-0.32856113277745796,-0.150102740552068,-5.256705590017234,-8.3782260884197175,-3.8275820581871143,-227.9577445801056,-363.32290062531297,-165.98361050247678,0.8136911538533385,0.7316111282757347,0.8574122772187697,-0.22896752074097423,-0.3668463495857502,-0.16630007123731552,-5.838614079079617,-9.354489469156537,-4.240609908933594,-253.19228443536937,-405.6586933719226,-227.9577445801056,-0.5819084890623829,-0.9762633807368176,-0.4130278507464795,-25.234539855263783,-42.335792746609606,-17.911008271746727,0.8899920653234628,0.8553943148247776,0.9256126765459214,-0.12360552297346096,-0.1690514920067525,-0.08036549772812897,-0.4807951124639977,-0.6575687651840963,-0.31260203904251976,-39.70232142559849,-54.299650304219355,-25.81354575082739,0.8796800608531046,0.8421374781352198,0.918485327860695,-0.136776931183606,-0.18745457358618192,-0.08874901935468711,-0.5320286539705985,-0.7291522305893247,-0.3452118782011698,-43.933001979405326,-60.21075397104249,-28.50634832379602,-0.05123354150660081,-0.07158346540522831,-0.03260983915865001,-4.230680553806838,-5.911103666823147,-2.692802572968622,0.8553943148247776,0.8218002502915677,0.9256126765459214,-0.1690514920067525,-0.21684070994771368,-0.08036549772812897,-1.0223547824118224,-1.3113645683042237,-0.4860178988540206,-160.49525626559222,-205.8657093099252,-76.29794330518376,0.8421374781352198,-0.18745457358618192,-1.1336491474629933,0.805829006469769,-0.24095805930450265,-1.457216504665868,0.918485327860695,-0.08874901935468711,-0.5367180336272902,-177.96689913076816,-228.76240261630585,-84.25714813615231,-0.11129436505117084,-0.1458519363616444,-0.05070013477326962,-17.471642865175955,-22.896693306380595,-7.959204830968544,0.9686
06067004801,06067004801,Census Tract 48.01; Sacramento County; California,3612,2668,1040,Sacramento city,California,74953,0.4735789808700436,0.22750514316900783,06067,3612,2668,1040,0.011058,0.009493868073,0.003212018401,0.858556841059026,0.7936176342991836,0.8924460664497559,-0.16474524711317254,-0.2600526459862066,-0.12051589176487151,-6.580171628589793,-10.386891719447489,-4.813585008863049,-182.17529425774617,-287.5662159315472,-133.2664731135949,0.8455629755520975,0.775483283102302,0.8823485526826426,-0.18264402405635752,-0.2895184484177717,-0.1333389701378856,-7.295075556270907,-11.563799949404634,-5.325757942406477,-201.9677618015201,-320.14950026037195,-182.17529425774617,-0.7149039276811147,-1.1769082299571476,-0.512172933543428,-19.792467543773935,-32.58328432882469,-14.17976006487896,0.9095326973600334,0.880658526395506,0.939042797170809,-0.09946569584859644,-0.13551390241226988,-0.06491419029339843,-0.8523877017510082,-1.1613087592362636,-0.5562928706540414,-31.948564533396105,-43.527314813952906,-20.850557370841138,0.9009488764998812,0.8695374646752275,0.9331552943256493,-0.10994089241214772,-0.15003670413844705,-0.07163299193694926,-0.9421566280930797,-1.2857643062542503,-0.613870750571402,-35.31321694501797,-48.19206545180848,-23.008648822016564,-0.08976892634207134,-0.12445554701798668,-0.05757787991736052,-3.364652411621864,-4.664750637855572,-2.158091451175432,0.880658526395506,0.8524129907329011,0.939042797170809,-0.13551390241226988,-0.17314026284395806,-0.06491419029339843,-1.338013156021866,-1.7095216461076848,-0.6409382290595874,-128.65511115594867,-164.37708135650814,-61.628675871114176,0.8695374646752275,-0.15003670413844705,-1.4814058222060753,0.8389094096343338,-0.19202382106535537,-1.8959707770305552,0.9331552943256493,-0.07163299193694926,-0.7072771421286157,-142.44286751981494,-182.30488240678417,-68.0074175123669,-0.14339266618420932,-0.18644913092287063,-0.06633891306902828,-13.78775636386628,-17.927801050276024,-6.37874164125272,0.9784
06067006202,06067006202,Census Tract 62.02; Sacramento County; California,2354,1758,586,Sacramento city,California,68911,0.5005190954771173,0.23256744805091376,06067,2354,1758,586,0.011058,0.009493868073,0.003212018401,0.8491665981772359,0.7804982296189521,0.8851528453224315,-0.17762521765049746,-0.2812328869576182,-0.12974838784564205,-4.6236789120582404,-7.320641663402664,-3.3774195617643965,-196.41796567792017,-310.9873263977342,-143.47576727971096,0.8353956186642896,0.7613934116417598,0.8744200288701375,-0.19703764020081369,-0.31338147232419983,-0.1436151586007561,-5.128994598451767,-8.157486443542199,-3.738378981642057,-217.88422253405977,-346.5372320961002,-196.41796567792017,-0.5053156863935273,-0.8368447801395353,-0.3609594198776605,-21.466256856139648,-35.54990569836599,-15.333875101005118,0.9033344190085753,0.8726245340341118,0.9347933870697236,-0.1070097396460514,-0.1459682383407627,-0.06975510720575168,-0.6042549304739734,-0.8242429894862429,-0.3938881413433225,-34.37172528293364,-46.88526675120835,-22.405468790860212,0.8941974229794705,0.8608156638048255,0.9285113023559238,-0.11832127257535008,-0.16168889815500848,-0.07699281361754776,-0.6681280841360161,-0.9130132849236692,-0.43475750332024654,-38.00501047417612,-51.934771611130216,-24.73023340843268,-0.06387315366204271,-0.08877029543742643,-0.04086936197692403,-3.633285191242475,-5.049504859921868,-2.3247646175724705,0.8726245340341118,0.8426534201482283,0.9347933870697236,-0.1459682383407627,-0.18672751583218328,-0.06975510720575168,-0.812080673826077,-1.0388411109331233,-0.3880760301444155,-138.58031976554216,-177.27664009097666,-66.2245785229378,0.8608156638048255,-0.16168889815500848,-0.8995410978200967,0.828350019137324,-0.20721914275011305,-1.1528443652332605,0.9285113023559238,-0.07699281361754776,-0.4283423344216887,-153.50530679523834,-196.73112034697272,-73.09596150540763,-0.08746042399401976,-0.11400325430013702,-0.04026630427727312,-14.924987029696206,-19.45448025599608,-6.871382982469816,0.9822
06067005502,06067005502,Census Tract 55.02; Sacramento County; California,3989,2237,852,Sacramento city,California,98719,0.4389320014210946,0.23418314493920955,06067,3989,2237,852,0.011058,0.009493868073,0.003212018401,0.8707861949462722,0.8108148541503297,0.9019140952428396,-0.1483875213038952,-0.23332718299533553,-0.10875304563318856,-6.54542728099753,-10.292146506364496,-4.797136211482467,-164.08692105784735,-258.01319895624204,-120.25911786117992,0.8588210663005376,0.7939878670620676,0.8926509913095733,-0.16438690111271445,-0.2594650894354637,-0.12025865622233747,-7.251165716140037,-11.44509902136068,-5.304652859600859,-181.77903525043965,-286.9164958977358,-164.08692105784735,-0.7057384351425071,-1.1529525149961837,-0.5075166481183917,-17.692114192592307,-28.903296941493693,-12.722904189480865,0.9175667026248168,0.8910996630073151,0.9445362617796446,-0.08983902438849664,-0.12220893073302722,-0.058720602336488,-0.6455190090003842,-0.8781060167866369,-0.421924272732963,-28.8564599463739,-39.25373342810178,-18.861165522260308,0.9097067342956284,0.8808843765603096,0.9391619722583648,-0.0992553559299352,-0.13522276771988492,-0.0647790578608507,-0.7131780363153198,-0.9716141466024878,-0.4654560033230859,-31.88100296447563,-43.43380181504192,-20.807152584849614,-0.06765902731493567,-0.09350812981585088,-0.04353173059012283,-3.0245430181017285,-4.180068386940138,-1.9459870625893083,0.8910996630073151,0.865130867962061,0.9445362617796446,-0.12220893073302722,-0.15589448606271847,-0.058720602336488,-0.9885206167949356,-1.2609955147574234,-0.47497777529075513,-116.02354657217552,-148.00416839875862,-55.74856517497126,0.8808843765603096,-0.13522276771988492,-1.0937866238531309,0.8526876811975768,-0.17276233965937807,-1.3974357973240263,0.9391619722583648,-0.0647790578608507,-0.5239832624989759,-128.37871171985103,-164.01828607089513,-61.50038292241501,-0.10526600705819522,-0.1364402825666029,-0.04900548720822073,-12.355165147675496,-16.01411767213649,-5.751817747443748,0.8569
