geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
13021014000,13021014000,Census Tract 140; Bibb County; Georgia,1878,1309,565,Macon-Bibb County,Georgia,125274,0.6734544768877025,0.208309654816518,13021,1878,1309,565,0.016147,0.007021009193,0.003623783249,0.7912862008261565,0.7012945654548918,0.8397343485025682,-0.26376524569230714,-0.4259343352409329,-0.1908527997970082,-7.998434718879738,-12.916060893512176,-5.787432897329263,-425.9017422193683,-687.7561711135344,-308.1700158322291,0.7729776758893724,0.6768470194063874,0.82519409154369,-0.2936984225959959,-0.4774387288829702,-0.211836112555412,-8.906130350896872,-14.477883525603296,-6.423732258313742,-474.2348429657546,-770.9203155273319,-425.9017422193683,-0.907695632017134,-1.5618226320911184,-0.6362993609844789,-48.333100746386265,-83.16414441379757,-33.88175511099462,0.8645396812337227,0.822769138936546,0.9079695453524892,-0.15668490609126415,-0.21540776467689376,-0.10135852586529556,-0.7432399087266415,-1.021793683586926,-0.48079743857975465,-56.77921380646612,-78.05910493406616,-36.73013281739914,0.8520467510503271,0.806874132753125,0.8992457834014315,-0.17364451981923448,-0.2393506736768381,-0.11204302367419712,-0.8236883837818819,-1.1353676451362515,-0.5314796987564466,-62.925010220159045,-86.73549619069912,-40.601963235786606,-0.08044847505524044,-0.11357396154932564,-0.05068226017669197,-6.145796413692929,-8.676391256632975,-3.871830418387469,0.822769138936546,0.7826108195448284,0.9079695453524892,-0.21540776467689376,-0.27777431007356457,-0.10135852586529556,-0.8544946412626291,-1.101894631302237,-0.4020761151673801,-151.23798960400515,-195.02559846057292,-71.16391418891683,0.806874132753125,-0.2393506736768381,-0.9494730533332402,0.7636606845878583,-0.3094821040049904,-1.2276753339677309,0.8992457834014315,-0.11204302367419712,-0.4444601310638509,-168.04832802358231,-217.28766972880192,-78.66550992280547,-0.09497841207061108,-0.1257807026654938,-0.04238401589647078,-16.810338419577185,-22.26207126822899,-7.501595733888634,0.9161
13021013413,13021013413,Census Tract 134.13; Bibb County; Georgia,1542,933,279,Macon-Bibb County,Georgia,224200,0.7986668483324408,0.15539094774823456,13021,1542,933,279,0.016147,0.007021009193,0.003623783249,0.75185654147885606,0.6490127394939471,0.8083110069238906,-0.33004096503976793,-0.5408018042600015,-0.2371475724493735,-8.217582395170579,-13.46524782288159,-5.904660096308334,-532.9171462497134,-873.2326733386244,-382.9221852340035,0.730715771153084,0.6215535393577236,0.7912912110088823,-0.36852116715912703,-0.6088718616795914,-0.26375724396713274,-9.175688403194613,-15.16010199173324,-6.567205632676106,-595.0511286118424,-983.1453950540364,-532.9171462497134,-0.958106008024032,-1.6948541688516503,-0.6625455363677712,-62.13398236212919,-109.91272171541182,-42.96663659972576,0.8374947191457753,0.788459067762987,0.8890296587709832,-0.1940373797460791,-0.26829665722178336,-0.12482186632831238,-0.6560383961746459,-0.9071082537453928,-0.422021453292722,-70.31494064036933,-97.22489322029934,-45.23273883094555,0.8227734802034898,0.7699403274188996,0.8786337363881388,-0.21540135172159192,-0.29880195177246816,-0.1381306664945168,-0.7282697668985577,-1.0102463425922703,-0.46701837052316114,-78.0567810180662,-108.27935076015758,-50.05555954160356,-0.07223137072391184,-0.10313808884687747,-0.04499691723043914,-7.741840377696874,-11.05445753985825,-4.822820710658,0.788459067762987,0.7418256502855434,0.8890296587709832,-0.26829665722178336,-0.3480256440513754,-0.12482186632831238,-0.5255560098086817,-0.6817340577133623,-0.24450875640300104,-188.37132968053103,-244.3491246284452,-87.63754709784983,0.7699403274188996,-0.29880195177246816,-0.5853116588283548,0.7199992276400492,-0.38889037878236754,-0.7617824159355708,0.8786337363881388,-0.1381306664945168,-0.27057885352280825,-209.78912502808413,-273.04029245002545,-96.98166792932196,-0.05975564901967312,-0.08004835822220868,-0.02607009711980723,-21.41779534755309,-28.69116782158017,-9.344120831472129,0.5357
13021012000,13021012000,Census Tract 120; Bibb County; Georgia,2957,2189,940,Macon-Bibb County,Georgia,214049,0.7806657734579396,0.1715123701535914,13021,2957,2189,940,0.016147,0.007021009193,0.003623783249,0.7574018319802723,0.6562820059475041,0.8127551362574525,-0.3203031175478415,-0.5237352097689387,-0.23038287349959585,-15.29341013625606,-25.006616941835187,-11.00001710808281,-517.1934439044998,-845.6752432139056,-371.9992258397974,0.7366462568052582,0.6292156943126287,0.7960781335438961,-0.35750367393010823,-0.5892801292765362,-0.25615810542151957,-17.06961316046155,-28.13616917364528,-12.230698832809455,-577.2611822949459,-951.5106247428232,-517.1934439044998,-1.7762030242054916,-3.1295522318100915,-1.2306817247266455,-60.06773839044612,-105.83538152891754,-41.619266984330245,0.8413301170427537,0.7933021403704235,0.891728027305124,-0.188594084228157,-0.2605537652187114,-0.12141815596183834,-1.4960153183141276,-2.0668327196310816,-0.9631448514610657,-68.34240832864904,-94.41903698634452,-43.999307969897934,0.826919206400832,0.7751441765442284,0.8815676776657668,-0.2093079859065102,-0.29008258109895213,-0.13434285913002247,-1.6603275465565583,-2.301068915688403,-1.0656695621559933,-75.84867732099399,-105.11963982130668,-48.682940253814216,-0.16431222824243075,-0.2342361960573216,-0.10252471069492763,-7.506268992344941,-10.700602834962156,-4.683632283916292,0.7933021403704235,0.7475556095188569,0.891728027305124,-0.2605537652187114,-0.33769312579116595,-0.12141815596183834,-1.719589358019056,-2.2286897481571204,-0.8013293098528642,-182.9350380871336,-237.09465405926815,-85.24779892051747,0.7751441765442284,-0.29008258109895213,-1.914472120507416,0.7261190907768863,-0.37718455925746863,-2.48932328252408,0.8815676776657668,-0.13434285913002247,-0.8866291020278442,-203.66724686249108,-264.82162580043405,-94.32224489657916,-0.19488276248836023,-0.26063353436695946,-0.08529979217497996,-20.73220877535747,-27.7269717411659,-9.074445976061698,0.3745
13021010200,13021010200,Census Tract 102; Bibb County; Georgia,1291,881,419,Macon-Bibb County,Georgia,61462,0.658268979660172,0.2100323809712058,13021,1291,881,419,0.016147,0.007021009193,0.003623783249,0.796206637254976,0.7079150453032846,0.8436274373045716,-0.2559553678773988,-0.41259887981555815,-0.18535736959320095,-5.335588520725219,-8.600944239084926,-3.863918391846448,-413.29113251163585,-666.2234112381818,-299.2965446821416,0.778266564563484,0.6838789822846609,0.829403312338807,-0.2849067986890615,-0.46224701431715504,-0.205686045767207,-5.939103591256068,-9.635898179371225,-4.2876854420749915,-460.0390078432276,-746.3902540179104,-413.29113251163585,-0.6035150705308494,-1.0349539402862966,-0.4237670502285434,-46.74787533159174,-80.16684277972863,-32.82471341816757,0.8678784670612227,0.8270304399939784,0.9102938009993484,-0.15223506280339252,-0.20914533690837425,-0.09854642413489936,-0.4860185129082066,-0.6677075816441197,-0.31461468618645877,-55.166687049739686,-75.7897368495028,-35.711088102889754,0.8556670421715911,0.8114721964029998,0.9017782238884142,-0.1686788794179888,-0.23232811232804332,-0.10892010198256874,-0.5385162696692938,-0.7417198218407415,-0.3477332029595916,-61.125569769499855,-84.19067217261538,-39.47028410438043,-0.0524977567610872,-0.07401224019662178,-0.03311851677313282,-5.958882719760182,-8.400935323112575,-3.759196001490672,0.8270304399939784,0.7877072308014581,0.9102938009993484,-0.20914533690837425,-0.2695071987374588,-0.09854642413489936,-0.6152643485717397,-0.7928370458445426,-0.2899041515613418,-146.84113331067775,-189.22125199153763,-69.18953497884053,0.8114721964029998,-0.23232811232804332,-0.6834635034155144,0.7691327697227957,-0.3001656402709399,-0.8830281365815349,0.9017782238884142,-0.10892010198256874,-0.32042146663796517,-163.11778124475285,-210.74657197649995,-76.47290373221125,-0.0681991548437747,-0.09019109073699227,-0.03051731507662336,-16.276647934075108,-21.52531998496236,-7.283368753370731,0.5891
13021011800,13021011800,Census Tract 118; Bibb County; Georgia,2612,1436,517,Macon-Bibb County,Georgia,123766,0.7483939461403665,0.17260022988705234,13021,2612,1436,517,0.016147,0.007021009193,0.003623783249,0.7674458611990758,0.6695185735218914,0.820783704977313,-0.3030235102676508,-0.4936105427810104,-0.21834777412843576,-12.780308660202072,-20.81850048235236,-9.20902786112104,-489.29206202917584,-797.0329434284976,-352.56615088518527,0.7473990184038697,0.6431894207807368,0.8047326060741937,-0.33797339222572154,-0.5547519403943988,-0.24264879097965028,-14.254353623469914,-23.397197867004312,-10.233946673001256,-545.7256364268727,-895.7579581548358,-489.29206202917584,-1.4740449632678416,-2.578697384651953,-1.024918811880216,-56.433574397696844,-98.72501472633816,-39.23885190965605,0.8482501364326634,0.802059259413284,0.8965861069243072,-0.1788975410078026,-0.2467906682250785,-0.1153418419904463,-0.9309385701940012,-1.2842376173558263,-0.600210426936194,-64.82859123913657,-89.43158895235561,-41.79738349137841,0.8344039128196323,0.7845616987038818,0.8868521137156885,-0.1984603435292896,-0.2745970159542944,-0.12758371382828437,-1.0327385575261157,-1.4289349756958412,-0.6639141011231864,-71.91772684722254,-99.50800666405578,-46.233572501614645,-0.1017999873321146,-0.14469735834001465,-0.06370367418699241,-7.089135608085974,-10.076417711700184,-4.43618901023624,0.802059259413284,0.7579391454167163,0.8965861069243072,-0.2467906682250785,-0.3193671365927383,-0.1153418419904463,-0.8958160075334777,-1.159258554213166,-0.4186749407364305,-173.2719550354889,-224.22796019597016,-80.98161329524768,0.7845616987038818,-0.2745970159542944,-0.9967492056402874,0.7372211251866956,-0.3564451232277937,-1.2938465197698787,0.8868521137156885,-0.12758371382828437,-0.4631112431030457,-192.7948173385469,-250.26044869823576,-89.57664276654656,-0.10093319810680967,-0.13458796555671282,-0.04443630236661516,-19.522862303057963,-26.032488502265537,-8.595029471298872,0.731
13021013102,13021013102,Census Tract 131.02; Bibb County; Georgia,2330,1513,537,Macon-Bibb County,Georgia,128324,0.7777346820828724,0.16368159331277676,13021,2330,1513,537,0.016147,0.007021009193,0.003623783249,0.7583086283607161,0.6574733351376779,0.8134810776500547,-0.3187242800622795,-0.5209742305223609,-0.22928489361885615,-11.991207413885911,-19.600358197569832,-8.626273203024354,-514.6440950165627,-841.2170900244563,-370.2263177263671,0.7376164563935044,0.6304722244596898,0.7968603187674319,-0.35571812604262043,-0.5861126964903061,-0.25492508090599947,-13.38300875421975,-22.051030784833507,-9.590921405636776,-574.3780581210193,-946.3961710228972,-514.6440950165627,-1.3918013403338385,-2.450672587263675,-0.9646482026124216,-59.73396310445659,-105.17908099844098,-41.40121041255028,0.8419562905824329,0.7940935430108356,0.8921681738122635,-0.18771011177817615,-0.2592974830250632,-0.12086491017379332,-1.0291740079579943,-1.421672105622552,-0.6626762023989587,-68.02207587296725,-93.9637875494086,-43.798823687968195,0.8275962243734805,0.7759948359303998,0.8820463341020385,-0.20831870729839935,-0.28866836955303093,-0.1337272899819299,-1.1421664868874073,-1.5827063339809542,-0.7331978533298436,-75.49018419612737,-104.60716021024152,-48.45987133706831,-0.11299247892941278,-0.1610342283584021,-0.0705216509308848,-7.4681083231601315,-10.643372660832922,-4.661047649100119,0.7940935430108356,0.7484927922913586,0.8921681738122635,-0.2592974830250632,-0.33601820925850634,-0.12086491017379332,-0.977624616465872,-1.266883384749802,-0.4556947876019899,-182.053001204073,-235.91869362193708,-84.8593645441322,0.7759948359303998,-0.28866836955303093,-1.0883611394054014,0.7271204929838424,-0.3752878782117084,-1.4149411082619314,0.8820463341020385,-0.1337272899819299,-0.5041895858548232,-202.6743276360151,-263.48996429458685,-93.89005323181064,-0.11073652293952928,-0.14805772351212942,-0.04849479825283326,-20.62132643194214,-27.571270672649803,-9.030688687678447,0.6102
13021013302,13021013302,Census Tract 133.02; Bibb County; Georgia,1895,1481,686,Macon-Bibb County,Georgia,541735,0.815565874811906,0.13933893159361815,13021,1895,1481,686,0.016147,0.007021009193,0.003623783249,0.7466876935415463,0.6422617976521774,0.8041610696365896,-0.33924799973197795,-0.5569974793075875,-0.24353197109120492,-10.38050197091891,-17.043323575429373,-7.4517288470123555,-547.7837451672249,-899.3838298379617,-393.2310737209686,0.7251918137539702,0.6144454032872051,0.7868235481108378,-0.3789455162538027,-0.6274838979185565,-0.2709329841500024,-11.59518901055054,-19.20010683691432,-8.29016052615782,-611.8833250950153,-1013.1982499690934,-547.7837451672249,-1.2146870396316292,-2.1567832614849465,-0.8384316791454642,-64.09957992779046,-113.81442013113174,-44.24441578604033,0.8339100422791937,0.7839394044688229,0.8865039189364233,-0.19917011344156377,-0.2756087961640022,-0.12802659823516943,-1.0689107440914245,-1.4791436239867428,-0.6870960909664798,-72.17493207909686,-99.87465388161668,-46.394064211106,0.8189004772131532,0.7650868616040656,0.875888301330127,-0.22114961198112487,-0.307041135046314,-0.14169808922141852,-1.1868708222010942,-1.6478354229854084,-0.7604685631232441,-80.139825942005,-111.26505219347794,-51.3483162135884,-0.11796007810966969,-0.1686917989986656,-0.07337247215676423,-7.964893862908149,-11.390398311861285,-4.954252002482392,0.7839394044688229,0.7364864614077983,0.8865039189364233,-0.2756087961640022,-0.35779821137308354,-0.12802659823516943,-1.327445597595838,-1.7233037084645124,-0.6166288832861425,-193.50518915391223,-251.2104531289377,-89.88759231576422,0.7650868616040656,-0.307041135046314,-1.4788367014074768,0.7143009776457676,-0.3999700844535519,-1.9264208369531348,0.875888301330127,-0.14169808922141852,-0.682476420719122,-215.57386317893247,-280.81936398733745,-99.48635870541136,-0.15139110381163867,-0.2031171284886224,-0.06584753743297944,-22.068674025020215,-29.608910858399767,-9.59876638964715,0.7103
13021013409,13021013409,Census Tract 134.09; Bibb County; Georgia,2858,2032,609,Macon-Bibb County,Georgia,272986,0.8125704963845349,0.1494788663064774,13021,2858,2032,609,0.016147,0.007021009193,0.003623783249,0.7476012816967654,0.6434532710691061,0.8048950956899116,-0.3376114039430045,-0.5541144088652884,-0.24239792906534643,-15.58013360819867,-25.57134155873085,-11.186210172646671,-545.1411339467694,-894.7285359947814,-391.39993606181497,0.7261678896826762,0.6156993772257189,0.787613604845601,-0.3770920116517188,-0.6241692569284415,-0.26965810880835916,-17.402089667296988,-28.804241514060095,-12.44421638220987,-608.8904712140303,-1007.8460991623548,-545.1411339467694,-1.8219560590983177,-3.232899955329245,-1.2580062095631988,-63.74933726726093,-113.1175631675733,-44.01701223104264,0.8345443111011429,0.7847386283519132,0.886951086396941,-0.19825872239251852,-0.2743096412880463,-0.12745788954642057,-1.4598835667378725,-2.0198866041380845,-0.9385396826653408,-71.84466371741497,-99.40386831388211,-46.18797650912111,0.8195856411267988,0.765944909476427,0.8763743076266949,-0.22012874533180013,-0.30557692547831516,-0.1410649437089219,-1.620924083432145,-2.2501241130610152,-1.0387356010281108,-79.76988599567642,-110.734454382924,-51.11887800335191,-0.16104051669427255,-0.2302375089229307,-0.10019591836276986,-7.925222278261444,-11.330586069041866,-4.9309014942308,0.7847386283519132,0.7374300308511311,0.886951086396941,-0.2743096412880463,-0.3560608575240886,-0.12745788954642057,-1.1728916825460505,-1.5224430913519504,-0.5449837556635105,-192.59305132119056,-249.99065539440895,-89.48830142257972,0.765944909476427,-0.30557692547831516,-1.3065841673977232,0.7153077026118707,-0.39799976478458904,-1.7017652444849425,0.8763743076266949,-0.1410649437089219,-0.6031647243535342,-214.54584029519265,-279.4360007364437,-99.0418266590368,-0.13369248485167273,-0.17932215313299182,-0.05818096869002365,-21.95278897400209,-29.445345342034784,-9.553525236457086,0.6011
13021013701,13021013701,Census Tract 137.01; Bibb County; Georgia,1795,945,362,Macon-Bibb County,Georgia,82277,0.4919700509800948,0.2585083388090903,13021,1795,945,362,0.016147,0.007021009193,0.003623783249,0.8521352737641322,0.7846378136950751,0.8874607614098199,-0.17352259763019287,-0.2744733717213107,-0.1268103824797846,-5.02935554416283,-7.955299152065288,-3.6754550063924425,-280.1869383934725,-443.1921533184004,-204.76072459010825,0.8386087652943777,0.7658366699023494,0.87692828046373394,-0.19245116600822673,-0.30576144927548105,-0.14034411054822377,-5.5779786146750325,-8.86214856800489,-4.067714753674794,-310.7508977534837,-493.7130121451193,-280.1869383934725,-0.5486230705122024,-0.906849415939603,-0.3922597472823517,-30.563959360011282,-50.52085882671883,-21.85291071210873,0.9052967613666716,0.8751660312628333,0.9361397870874432,-0.10461015953526726,-0.14264032683836655,-0.06821653538649528,-0.35823489389016755,-0.48846825754217615,-0.23360583163528548,-37.90845437991191,-51.68976270287578,-24.720193823839736,0.8963343980592904,0.8635738796647474,0.929982495249645,-0.11565505258435076,-0.15797851642781888,-0.07528905663064057,-0.3960578558954283,-0.5409935069486863,-0.25782550502731566,-41.91088422173844,-57.24799015330014,-27.283122225112766,-0.03782296200526075,-0.05252524940651015,-0.02421967339203018,-4.002429841826535,-5.558227450424355,-2.562928401273035,0.8751660312628333,0.8457383100011853,0.9361397870874432,-0.14264032683836655,-0.1823988439149677,-0.06821653538649528,-0.36253541466094,-0.4635858734908807,-0.1733795097868759,-100.1479046024696,-128.06239599195598,-47.89489220631931,0.8635738796647474,-0.15797851642781888,-0.4015190390413108,0.8316864078824285,-0.2023762688945677,-0.5143606032560755,0.929982495249645,-0.07528905663064057,-0.19135506746244108,-110.91686161362178,-142.08856443537996,-52.86051587360251,-0.03898362438037084,-0.05077472976519476,-0.01797555767556516,-10.768957011152166,-14.026168443423968,-4.965623667283194,0.7878
13021011702,13021011702,Census Tract 117.02; Bibb County; Georgia,2292,1682,585,Macon-Bibb County,Georgia,198296,0.7705056034489739,0.17202083584134586,13021,2292,1682,585,0.016147,0.007021009193,0.003623783249,0.7605497433345281,0.6604208147159659,0.8152742714638304,-0.31483838994624397,-0.5141860730571922,-0.22658108443002056,-11.651830045802908,-19.029473299632073,-8.385522133508214,-508.3695482462001,-830.2562521654482,-365.8604770291542,0.7400147675993264,0.6335819961866468,0.7987927430901265,-0.3513243840309955,-0.5783276766365221,-0.2518891898435432,-13.002137427949926,-21.40328503173762,-9.322147883341264,-567.2834828948485,-933.825699464992,-508.3695482462001,-1.3503073821470188,-2.3738117321055476,-0.9366257498330484,-58.913934648648286,-103.56944729954397,-40.86499781121503,0.8435026425801366,0.7960487903699107,0.8932546552455276,-0.18553274112000828,-0.25620440869625155,-0.11950158236245796,-1.1308597990905458,-1.561617989338863,-0.728386454086824,-67.23304394117395,-92.84292445534264,-43.304783239406895,0.8292683536752965,0.7780968469269086,0.8832279765961789,-0.20588226424899145,-0.285187061160185,-0.1322105124589033,-1.254894282159737,-1.73827315189734,-0.8058499683364505,-74.60727004516868,-103.34560950638168,-47.91022403902797,-0.12403448306919128,-0.1766551625584769,-0.0774635142496265,-7.374226103994727,-10.502685051039055,-4.605440799621076,0.7960487903699107,0.7508092324326606,0.8932546552455276,-0.25620440869625155,-0.3318962484783897,-0.11950158236245796,-1.052305902614954,-1.363194267838057,-0.49082769938174536,-179.8813508743511,-233.02466116889863,-83.90217083448638,0.7780968469269086,-0.285187061160185,-1.1713460722062323,0.7295962023799303,-0.3706211692687231,-1.5222487623853267,0.8832279765961789,-0.1322105124589033,-0.5430269656803427,-200.2300978130312,-260.2134636556114,-92.82512233852012,-0.1190401695912786,-0.1590544945472696,-0.05219926629859733,-20.348746938680105,-27.188802486712753,-8.922951504033731,0.9397
13021012102,13021012102,Census Tract 121.02; Bibb County; Georgia,3340,2418,903,Macon-Bibb County,Georgia,185330,0.7604173587178167,0.1786967398983571,13021,3340,2418,903,0.016147,0.007021009193,0.003623783249,0.7636883147929819,0.6645561485671987,0.8177832986457106,-0.3094347270078064,-0.5047637466842003,-0.22281783163834376,-16.68811807356347,-27.222403527150675,-12.016784021730883,-499.6442536995051,-815.0420217709783,-359.78395274643367,0.7433746722981588,0.6379473659037048,0.801497294156556,-0.34521666834367454,-0.567527437915537,-0.24766484839145392,-18.617873236109347,-30.60731090367407,-13.356807985302536,-557.4213543745313,-916.3865540022176,-499.6442536995051,-1.929755162545877,-3.384907376523394,-1.3400239635716495,-57.77710067502627,-101.34453223123931,-40.12047795124699,0.8456653390445207,0.7987854053530344,0.8947730618426922,-0.1825008710063193,-0.2519006898455236,-0.11760181731511209,-1.5991288230605136,-2.2072314036619343,-1.0304633324537993,-66.13435992806095,-91.28335002737528,-42.61634956384612,0.8316074738205347,0.7810397429678517,0.8848796158178744,-0.2024903953855101,-0.28034457785736633,-0.1300972269269898,-1.7742831903672214,-2.456465508183376,-1.1399519587607343,-73.37813028813984,-101.59079851875003,-47.14441516793774,-0.17515436730670775,-0.24923410452144168,-0.10948862630693525,-7.243770360078897,-10.30744849137476,-4.528065604091615,0.7987854053530344,0.7540538332335478,0.8947730618426922,-0.2519006898455236,-0.3261652629120407,-0.11760181731511209,-1.597043144393002,-2.0678784063364573,-0.7455921467560662,-176.8597059128463,-229.0009309342699,-82.56834404829083,0.7810397429678517,-0.28034457785736633,-1.7773765780848785,0.733065173024131,-0.3641351912472891,-2.3086066622935526,0.8848796158178744,-0.1300972269269898,-0.8248126850930968,-196.83018583442728,-255.65965252420295,-91.34138262382024,-0.1803334336918765,-0.24072825595709535,-0.07922053833703058,-19.970479921581006,-26.65872158993304,-8.77303857552941,0.4511
13021013201,13021013201,Census Tract 132.01; Bibb County; Georgia,3865,2323,935,Macon-Bibb County,Georgia,243278,0.7276803009321903,0.2262459867204283,13021,3865,2323,935,0.016147,0.007021009193,0.003623783249,0.773962684301602,0.6781547852553499,0.825978574052306,-0.29205195584121285,-0.47458960954387974,-0.21068515747803632,-18.22642372819157,-29.61826191380393,-13.148471964088705,-471.57629309680647,-766.3198425305028,-340.1933237797853,0.7543832282196636,0.652321531404162,0.8103369827687883,-0.3255862041895991,-0.5329863447055607,-0.2340544998738233,-20.319234296926155,-33.262694413268065,-14.606909506573048,-525.7240439049458,-860.6130507960689,-471.57629309680647,-2.092810568734585,-3.644432499464134,-1.4584375424843437,-54.14775080813932,-94.2932082655662,-37.7344771664772,0.8527217062375277,0.8077308774732753,0.8997181976540534,-0.17271554445624435,-0.238036118079547,-0.11145912420958452,-1.4539278277650187,-2.0037995837525258,-0.9382683119624312,-62.588369684245315,-86.25912973536487,-40.39037072589028,0.8392436231402194,0.7906665277615491,0.890260603455017,-0.1915491192632175,-0.26475570280064026,-0.12326659870053196,-1.612469773681702,-2.2287263434986024,-1.037664204741284,-69.41324897467507,-95.94172808861828,-44.669143553219286,-0.15854194591668325,-0.22492675974607668,-0.09939589277885295,-6.824879290429758,-9.68259835325341,-4.278772827329012,0.8077308774732753,0.7646796784621778,0.8997181976540534,-0.238036118079547,-0.3077371194315863,-0.11145912420958452,-1.5626222780378682,-2.0201845101603335,-0.7316894258974722,-167.1253773302533,-216.06251445565064,-78.25555357192216,0.7906665277615491,-0.26475570280064026,-1.7380268287504104,0.7444362345704973,-0.34329839623799374,-2.2536316181937184,0.890260603455017,-0.12326659870053196,-0.8092012876929686,-185.88522232624712,-241.03011959291103,-86.54559226662766,-0.17540455071254213,-0.2334471080333849,-0.0775118617954964,-18.75984499599381,-24.967605137260417,-8.290038694705498,0.909
13021010400,13021010400,Census Tract 104; Bibb County; Georgia,1488,941,543,Macon-Bibb County,Georgia,74322,0.6389425760927384,0.21871453592693807,13021,1488,941,543,0.016147,0.007021009193,0.003623783249,0.8025130929730045,0.7164313174152608,0.8486082388753939,-0.24608558882869047,-0.3958072123477204,-0.17840006046280654,-5.912633476191496,-9.50995539797462,-4.286371155123891,-397.35440028168654,-639.1099057778642,-288.0625776292938,0.7850500386187432,0.6929342343366399,0.8347914037380243,-0.2738041536300675,-0.4431383967589946,-0.19790404587565896,-6.5786201149730745,-10.64716927039162,-4.754988263586347,-442.11156686647007,-715.5355692467487,-397.35440028168654,-0.6659866387815789,-1.137213872417,-0.468617108462456,-44.75716658478353,-76.42566346888441,-31.493085246132793,0.87214635467214,0.8324856808963916,0.9132604603573524,-0.14659654843816114,-0.20122186236673137,-0.09497787696700116,-0.4998913037125313,-0.686162533740693,-0.32387266444346424,-53.12341165914254,-72.91844141771445,-34.417923957860175,0.8602967988316121,0.8173620119823902,0.9050115478400284,-0.16238953970085884,-0.22344809930014783,-0.10495827637412852,-0.553745088647726,-0.7619535579881433,-0.35790562718613905,-58.84644937807928,-80.97274792647644,-38.03460437684793,-0.05385378493519466,-0.07579102424745032,-0.03403296274267481,-5.723037718936733,-8.05430650876199,-3.6166804189877584,0.8324856808963916,0.7942413988908769,0.9132604603573524,-0.20122186236673137,-0.2590630523622364,-0.09497787696700116,-0.7671398362116051,-0.9876540512056328,-0.3620944171930974,-141.27805455094017,-181.88840722019023,-66.6840547316938,0.8173620119823902,-0.22344809930014783,-0.8518753195241802,0.7761537720095649,-0.28840448383168654,-1.0995155590305872,0.9050115478400284,-0.10495827637412852,-0.4001437716541757,-156.88311593447148,-202.4890532284691,-73.69130233041909,-0.08473548331257508,-0.1118615078249543,-0.03804935446107826,-15.605061383531323,-20.600646008278876,-7.007247598725279,0.9546
