geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
20091053201,20091053201,Census Tract 532.01; Johnson County; Kansas,1737,1173,514,Overland Park city,Kansas,28122,0.6997088834523612,0.19434374276015037,20091,1737,1173,514,0.010054,0.007719528038,0.00363067118,0.7828508178314522,0.6899940581743832,0.8330458693252145,-0.2773825832743782,-0.4492878426313471,-0.20041409101520663,-4.844153403021919,-7.846272127569634,-3.499991201843184,-278.8804492240598,-451.7139969815563,-201.4963271066888,0.7639182942034886,0.6648595111681983,0.8179670450413286,-0.3090405185840794,-0.5040771519428813,-0.2225431404140176,-5.397021190367608,-8.803101557945787,-3.88644845047604,-310.7093373844334,-506.79916856337286,-278.8804492240598,-0.5528677873456891,-0.9568294303761532,-0.3864572486328557,-31.828888160373584,-55.08517158181654,-22.248546265564517,0.8587974826161527,0.8154534503900648,0.9039651001166285,-0.1644188766759101,-0.22631156876172276,-0.10623739773911764,-0.7002233787153708,-0.9638105704436282,-0.4524414172798744,-59.6950876995201,-82.1662890403775,-38.57130582096116,0.8458236787181349,0.7989858575352519,0.894884179070634,-0.1822795047728184,-0.2515866089105078,-0.11746304537256672,-0.7762878161135627,-1.0714513375377508,-0.5002489505332237,-66.17969446833442,-91.34282502453118,-42.64696935492103,-0.07606443739819191,-0.10764076709412262,-0.04780753325334935,-6.484606768814315,-9.176535984153675,-4.075663533959877,0.8154534503900648,0.7738772297394406,0.9039651001166285,-0.22631156876172276,-0.292194629291126,-0.10623739773911764,-0.8979675091952602,-1.1593807815500536,-0.42153272125307606,-174.70185003798838,-225.5604633365863,-82.01025705312763,0.7989858575352519,-0.2515866089105078,-0.9982547590755828,0.7542916066889805,-0.3257472191551684,-1.2925120028663906,0.894884179070634,-0.11746304537256672,-0.466074265901751,-194.21298814700057,-251.4614791568853,-90.6759272182395,-0.10028724988032268,-0.13313122131633692,-0.04454154464867493,-19.51113810901219,-25.90101582029901,-8.665670165111855,0.2679
20091053202,20091053202,Census Tract 532.02; Johnson County; Kansas,2180,1566,944,Overland Park city,Kansas,57540,0.7607501775269754,0.15370865136020762,20091,2180,1566,944,0.010054,0.007719528038,0.00363067118,0.76358456464474,0.6644193086283515,0.8177004009067019,-0.30961264318543813,-0.5050736590789813,-0.2229417998219841,-6.786003221798341,-11.07006303906857,-4.886375944794297,-311.28455145863944,-507.8010568380078,-224.1456855410228,0.7432635835493188,0.6378028704267011,0.8014079230792391,-0.34541772546514876,-0.5678825642960539,-0.24780398496400327,-7.570768989782,-12.446691037122903,-5.431298357325233,-347.28298118266054,-570.9491301432525,-311.28455145863944,-0.784765767983659,-1.3766279980543352,-0.5449224125309362,-35.99842972402106,-63.14807330524473,-24.996440941786062,0.8455939016836097,0.7986949724708243,0.8947229273156825,-0.18260077090073837,-0.252042437310483,-0.1176644405438075,-1.0382006160520765,-1.4330203119966791,-0.668996598740591,-66.29633563550934,-91.50832132801273,-42.72008931932254,0.8315301993379134,0.7809424772914308,0.8848250777584873,-0.2026021433692087,-0.28050404361193637,-0.13016688285246553,-1.151921040759051,-1.594842505025992,-0.7400808731550744,-73.55817629368143,-101.84179470153204,-47.25931501628828,-0.11372042470697474,-0.16182219302931267,-0.0710842744144834,-7.261840658172078,-10.333473373519327,-4.539225696965734,0.7986949724708243,0.753946568077187,0.8947229273156825,-0.252042437310483,-0.3263539385162673,-0.1176644405438075,-1.8366923365354193,-2.3782176694815225,-0.8574483667737095,-194.56486615841308,-251.92983786880532,-90.83139478535058,0.7809424772914308,-0.28050404361193637,-2.0440987349863735,0.732950466399214,-0.3643486781756584,-2.6550942459252607,0.8848250777584873,-0.13016688285246553,-0.9485565952979436,-216.53588294347176,-281.2599836785234,-100.4826901798669,-0.2074063984509542,-0.2768765764437382,-0.09110822852423406,-21.97101678505871,-29.33014580971803,-9.65129539451632,0.3576
20091053413,20091053413,Census Tract 534.13; Johnson County; Kansas,2348,1942,572,Overland Park city,Kansas,85806,0.6890808323793007,0.19169945161272753,20091,2348,1942,572,0.010054,0.007719528038,0.00363067118,0.7862546592163041,0.694546514672232,0.8357469918861508,-0.2718525585549415,-0.43978837828005873,-0.1965343695023727,-6.417566804474325,-10.381992770074666,-4.639545981693656,-273.32056237113824,-442.1632355227711,-197.59565509768552,0.7675727623687955,0.6696863854585192,0.8208849705603567,-0.30280808416639765,-0.4932362695641819,-0.21819747694658712,-7.148327458834643,-11.643726022457573,-5.1509424532028785,-304.4432478208962,-495.8997454198284,-273.32056237113824,-0.730760654360318,-1.261733252382907,-0.5113964715092223,-31.12268544975801,-53.73650989705737,-21.780088224413213,0.8611173741227991,0.818407046522476,0.9055840083097793,-0.1612818763744925,-0.22188586260240237,-0.10425978244298152,-1.1371603561146526,-1.5644647260171651,-0.7351110614313754,-58.556146040919295,-80.55946065999821,-37.8532987348803,0.8483373474532584,0.8021697784532594,0.8966472465662723,-0.17877634764287906,-0.24661889148728092,-0.11526579023079486,-1.2605097343882694,-1.738851461630384,-0.8127118186691543,-64.90781330526619,-89.53921017664182,-41.849218263087245,-0.1233493782736168,-0.17438673561321894,-0.07760075723777893,-6.351667264346901,-8.979749516643611,-3.995919528206948,0.818407046522476,0.777400872725193,0.9055840083097793,-0.22188586260240237,-0.28633763491219366,-0.10425978244298152,-0.9797525667043748,-1.2643438813944718,-0.460366371496103,-171.28541375950607,-221.03914010392864,-80.48363138043759,0.8021697784532594,-0.24661889148728092,-1.0889629879909035,0.7580703772006475,-0.31913873708234625,-1.409179445341715,0.8966472465662723,-0.11526579023079486,-0.5089641697190607,-190.37814475365448,-246.36004289190825,-88.97974995088472,-0.1092104212865288,-0.14483556394724317,-0.04859779822295768,-19.092730994148393,-25.320902787979577,-8.496118570447146,0.06
20091053425,20091053425,Census Tract 534.25; Johnson County; Kansas,1484,1140,305,Overland Park city,Kansas,26546,0.794770656905887,0.15182565590406033,20091,1484,1140,305,0.010054,0.007719528038,0.00363067118,0.7530533230918384,0.650579256644246,0.8092708386548313,-0.3279272122381237,-0.53709173753571815,-0.23568025960529904,-4.892718604693671,-8.01348176850922,-3.516381525826368,-329.6980191842096,-539.992032918411,-236.95293300716764,0.7319953163725081,0.623204001369865,0.7923248560199209,-0.3661289596163288,-0.6046110066718114,-0.2621085813504476,-5.4626938710141335,-9.020878446640335,-3.9106956805157425,-368.106055998257,-607.8759061078392,-329.6980191842096,-0.5699752663204629,-1.0073966781311157,-0.39431415468937425,-38.40803681404736,-67.88387318942827,-26.57103468257239,0.8383233755363005,0.7895047994201327,0.8896130062252036,-0.1928571112075577,-0.2666167460089788,-0.12408428496699858,-0.7982288612920416,-1.1035174188578043,-0.5135805305454715,-70.02007555193349,-96.79977358401794,-45.0509237320589,0.8236690240528722,0.7710636891984256,0.879267935840056,-0.21407989228426888,-0.2969097287405268,-0.1373097542157,-0.8860692124527594,-1.2288990185278272,-0.5683202867947611,-77.72536951339995,-107.79815951998484,-49.85265673638255,-0.08784035116071776,-0.12538159967002271,-0.05473975624928962,-7.70529396146647,-10.998385935966905,-4.80173300432365,0.7895047994201327,0.7430621191006826,0.8896130062252036,-0.2666167460089788,-0.3457825049812599,-0.12408428496699858,-0.627737411096074,-0.8141297113870766,-0.29215099564776786,-205.8155446216636,-266.92777422527104,-95.78721168779272,0.7710636891984256,-0.2969097287405268,-0.6990609076090786,0.7213194351886991,-0.38634833780459177,-0.9096401819657586,0.879267935840056,-0.1373097542157,-0.32328978175549034,-229.20029757674703,-298.24268261172415,-105.99664975589847,-0.071323496513004625,-0.095510470578682,-0.03113878610772247,-23.384752955083485,-31.31490838645312,-10.20943806810573,0.0279
20091053431,20091053431,Census Tract 534.31; Johnson County; Kansas,1615,1439,633,Overland Park city,Kansas,159996,0.8169082244970606,0.1420852429302749,20091,1615,1439,633,0.010054,0.007719528038,0.00363067118,0.7462786402483993,0.6417285665722416,0.8038323402514953,-0.3399820738097896,-0.5582912341606449,-0.24404051681614308,-5.520360328685054,-9.065092010225564,-3.962537120052247,-341.8179770083625,-561.3060068251123,-245.3583356069503,0.7247548206536795,0.6138842760942171,0.7864697490798147,-0.3797769556028177,-0.6289715161991264,-0.2715047224257766,-6.166518181283628,-10.212742592543618,-4.408479194019044,-381.82775116307295,-632.3679623866018,-341.8179770083625,-0.6461578525985736,-1.1476505823180538,-0.4459420739667972,-40.00977415471044,-71.0619555614894,-27.61251231992552,0.8336259573223701,0.7835815042379349,0.88630359835205,-0.1995787693704116,-0.27619142947043,-0.12828155257335253,-1.042706431087856,-1.4429720186603203,-0.6702115674935114,-72.46048860930202,-100.27602631412928,-46.574813585372574,0.8185936135646514,0.7647026477700214,0.8756705898038664,-0.2216073805479565,-0.3076978390438927,-0.1419819412046042,-1.157795699426461,-1.6075783842891485,-0.7417897387552836,-80.45835298307583,-111.71496763649398,-51.54897420120109,-0.11508926833860512,-0.16460636562882813,-0.07157817126177224,-7.997864373773809,-11.438941322364707,-4.9741606158285085,0.7835815042379349,0.7360640018000357,0.88630359835205,-0.27619142947043,-0.3585775116763107,-0.12828155257335253,-1.3495987171518955,-1.752175115229923,-0.6268428354898891,-213.2067483652284,-276.80491551815527,-99.0273041848166,0.7647026477700214,-0.3076978390438927,-1.5035535665979387,0.7138502835225177,-0.4008539648754738,-1.958757365492802,0.8756705898038664,-0.1419819412046042,-0.6937892536197798,-237.5282095731341,-309.44034209996875,-109.60335760186096,-0.153954849446043,-0.20658225026287913,-0.06694641812989077,-24.321461207905685,-32.63542658181345,-10.576053417044356,0.009
20091053009,20091053009,Census Tract 530.09; Johnson County; Kansas,2828,2082,856,Overland Park city,Kansas,8656,0.5786022069113408,0.21144544847838856,20091,2828,2082,856,0.010054,0.007719528038,0.00363067118,0.8225261803148344,0.7436855006261344,0.8643491878431379,-0.2157667730615393,-0.3446544260417416,-0.15693982717258023,-6.134834517628105,-9.79946003517014,-4.462224907327748,-216.93191363607164,-346.5155599423671,-157.78730223931217,0.8066120452056564,0.7219851179906395,0.8518402385688767,-0.239753368355709,-0.38507010059030744,-0.1739290476346095,-6.816838473487788,-10.948587269895242,-4.945274519829135,-241.04803654482984,-387.1494791334951,-216.93191363607164,-0.6820039558596829,-1.1491272347251016,-0.4830496125013868,-24.116122908758232,-40.633919191128065,-17.080962252524284,0.8856069651796806,0.8497505252929001,0.9225852434021148,-0.12916907761346502,-0.17681598332088175,-0.08391068158906535,-0.9763964715667292,-1.336562166587104,-0.6342856583329977,-46.89704474383906,-64.1960694806486,-30.465209333957624,0.8749135163553499,0.836027543678851,0.9151813351764873,-0.14297011225261003,-0.1961328398339671,-0.0926796270458859,-1.0807192845386993,-1.482579393694493,-0.700570620350162,-51.90774661569161,-71.20938490367402,-33.64892508886465,-0.10432281297197,-0.14601722710738918,-0.06628496201716438,-5.010701871852546,-7.013315423025417,-3.1837157549070305,0.8497505252929001,0.814993045331209,0.9225852434021148,-0.17681598332088175,-0.22700433547086915,-0.08391068158906535,-1.1683851653351462,-1.5000255805471818,-0.5544747354875952,-136.49359408120867,-175.2366332414932,-64.77508592144804,0.836027543678851,-0.1961328398339671,-1.2960293305678665,0.7984896533452489,-0.25236438044065995,-1.6676026274771725,0.9151813351764873,-0.0926796270458859,-0.612419190479477,-151.40529562708718,-194.8133910604173,-71.54429795320993,-0.12764416523272004,-0.16757704692999045,-0.05794445499188183,-14.91170154587851,-19.576757818924115,-6.769212031761896,0.082
20091053409,20091053409,Census Tract 534.09; Johnson County; Kansas,2263,1946,840,Overland Park city,Kansas,151800,0.7095666944571771,0.20345195751218423,20091,2263,1946,840,0.010054,0.007719528038,0.00363067118,0.7797068349253595,0.6857982072024572,0.8305483080240837,-0.28253332561299005,-0.4581548763144929,-0.20402388438915775,-6.4282552960785235,-10.424032293192358,-4.641992630446764,-284.0590055713002,-460.6289126465912,-205.1256133648592,0.7605442292384237,0.6604135571586692,0.8152698610918245,-0.31484792278465784,-0.5142027130732306,-0.2265877198757003,-7.163483538476938,-11.699243996790184,-5.155369573331349,-316.548101567695,-516.9794077238261,-284.0590055713002,-0.7352282423984144,-1.275211703597826,-0.5133769428845847,-32.4890959963948,-56.3504950772349,-22.685680198169894,0.8566513064075197,0.8127234378331942,0.9024661052513612,-0.1673361057413569,-0.2304308617776604,-0.1080748564196468,-1.182277464646771,-1.62805996848014,-0.7635797825806849,-60.75423764885772,-83.66186888387153,-39.23842664854496,0.8434988400130651,0.7960439808092119,0.8932519843492286,-0.18553808560603455,-0.25621199846704235,-0.11950492976351104,-1.3108796602734862,-1.810211075593547,-0.844336521085151,-67.36277802022026,-93.02215188044948,-43.388310436030366,-0.12860219562671515,-0.18215110711340696,-0.08075673850446607,-6.608540371362547,-9.360282996577954,-4.14988378748541,0.8127234378331942,0.7706232320597461,0.9024661052513612,-0.2304308617776604,-0.2976509900008703,-0.1080748564196468,-1.4942066985830478,-1.9300891367941475,-0.7008009828408016,-177.8817498313152,-229.7725162850176,-83.42868843342876,0.7960439808092119,-0.25621199846704235,-1.6613819929042108,0.7508035326097294,-0.3319063597424546,-2.1522147780188097,0.8932519843492286,-0.11950492976351104,-0.774918191030461,-197.78357058383463,-256.21604500223924,-92.2521655988644,-0.16717529432116307,-0.2221256412246619,-0.07411720818965939,-19.901820752519413,-26.44352871722166,-8.82347716543564,0.0686
20091053803,20091053803,Census Tract 538.03; Johnson County; Kansas,2580,2013,1038,Overland Park city,Kansas,951059,0.8481601010458765,0.11690075861039707,20091,2580,2013,1038,0.010054,0.007719528038,0.00363067118,0.7368183602453928,0.6294385276167159,0.7962169042383886,-0.3571865929982474,-0.5887174936468619,-0.25593917270136024,-9.2651773354913,-15.270931457303918,-6.638888101235848,-359.11540060043797,-591.896568112555,-257.3212442339476,0.7146550766273261,0.6009642735165907,0.778277603783902,-0.3992764239768688,-0.6639924269514722,-0.28488857335494117,-10.356958929991674,-17.22351204027086,-7.389815868597293,-401.43251666634393,-667.5779860570101,-359.11540060043797,-1.0917815945003737,-1.9525805829669431,-0.7509277673614454,-42.31711606590595,-75.68141794445518,-29.105727417110288,0.8270393270281222,0.7752950883976584,0.8816526134151143,-0.20913234391572835,-0.2898314654188648,-0.13423357996576762,-1.5284523277815554,-2.1182451728380727,-0.981051634212085,-75.92907738606833,-105.2282748553439,-48.73579901699379,0.8114817882427996,0.7558119182306333,0.8706172125182795,-0.2323135460198335,-0.3230804858714249,-0.14861041755363175,-1.697873095766978,-2.361247004862918,-1.0861253424002506,-84.34540962578133,-117.29990088737796,-53.955556005973705,-0.16942076798542272,-0.2430018320248455,-0.10507370818816564,-8.416332239713002,-12.071626032034054,-5.2197569889799125,0.7752950883976584,0.7262967247117541,0.8816526134151143,-0.2898314654188648,-0.3768477345080562,-0.13423357996576762,-2.322381884292185,-3.019631945390205,-1.0755962397859589,-223.73621235955537,-290.908665259172,-103.62198841868582,0.7558119182306333,-0.3230804858714249,-2.588801966245302,0.7034374636707835,-0.4215904776831889,-3.3781497345242992,0.8706172125182795,-0.14861041755363175,-1.1907959718758254,-249.4028869215127,-325.447951302919,-114.72022850441478,-0.2664200819531173,-0.35851778913409404,-0.11519973208986656,-25.666674561957347,-34.53928604374702,-11.098240085728955,0.0021
20091053418,20091053418,Census Tract 534.18; Johnson County; Kansas,3219,2487,811,Overland Park city,Kansas,140130,0.670571882079885,0.2144624328893413,20091,3219,2487,811,0.010054,0.007719528038,0.00363067118,0.7922178812312548,0.7025465226607808,0.8404719720796229,-0.2622790064342058,-0.4233932810779029,-0.1898076714273395,-8.488352127689518,-13.702626478374343,-6.142902451539588,-263.69531306895055,-425.67960479572366,-190.83263285304716,0.773978870639471,0.6781762825385378,0.8259914630927818,-0.29202493496209725,-0.4745428670209716,-0.21066626555155107,-9.451044182774632,-15.358022777807864,-6.817966362380194,-293.6018696108926,-477.1053985028849,-263.69531306895055,-0.962692055085114,-1.6553962994335212,-0.6750639108406054,-29.906556541942027,-51.42579370716126,-20.971230532482306,0.8651724787658619,0.8235763507735973,0.9084102915703596,-0.15583889287193323,-0.21421650714069856,-0.10082416423454454,-1.4071440455811366,-1.934263500806168,-0.9103896962995276,-56.57997770732355,-77.77496987559984,-36.60593873339476,0.8527327948527368,0.807744954575408,0.8997259577398249,-0.1727002949062087,-0.2380145420105423,-0.1114495379371632,-1.5593937249482666,-2.1491473622511568,-1.0063312874015715,-62.701798349347264,-86.41525380985753,-40.46366254127751,-0.15224967936712996,-0.21488386144498883,-0.09594159110204405,-6.121820642023722,-8.640283934257694,-3.8577238078827514,0.8235763507735973,0.78357570637765,0.9084102915703596,-0.21421650714069856,-0.27620087230989626,-0.10082416423454454,-1.341110420123865,-1.7291658464901207,-0.631213434763068,-165.36503330750494,-213.21403779163015,-77.83149627164833,0.807744954575408,-0.2380145420105423,-1.4900989036372114,0.7646964237828653,-0.30770848260688205,-1.9264204140605656,0.8997259577398249,-0.1114495379371632,-0.6977339825046697,-183.73599305021105,-237.5364259014261,-86.03378329280761,-0.14898848351334637,-0.1972545675704449,-0.06652054774160165,-18.370959742706088,-24.32238810979592,-8.202287021159266,0.0842
20091053414,20091053414,Census Tract 534.14; Johnson County; Kansas,3922,1897,599,Overland Park city,Kansas,98934,0.6426089988036723,0.21929678776388495,20091,3922,1897,599,0.010054,0.007719528038,0.00363067118,0.8013128645260907,0.7148078536053684,0.8476610733157773,-0.24795201009460396,-0.3989773544822868,-0.17971678950446765,-9.777191096224284,-15.732390458746384,-7.0865543437807945,-249.29095094911483,-401.1318321964912,-180.6872601677918,0.7837586132256089,0.6912071899065696,0.8337665425131181,-0.27590304352055,-0.4467442101335345,-0.1993765029067072,-10.879350320657103,-17.615922984212986,-7.861771994798663,-277.392919955561,-449.1566288682556,-249.29095094911483,-1.102159224432819,-1.8835325254666009,-0.7752176510178685,-28.101969006446183,-48.02479667176443,-19.76587585461164,0.8713350813626208,0.8314480056170027,0.9126969116142646,-0.14766410923816928,-0.2027210279468021,-0.09565397589800605,-1.0170193094124524,-1.3962174079369758,-0.658805589335444,-53.611982573139294,-73.6013393746429,-34.72881335453052,0.8594165638882749,0.8162413755044923,0.9043972623826868,-0.16358008679246386,-0.22512779921494727,-0.10570878704944564,-1.1266387462844467,-1.5505414285731385,-0.7280569270252016,-59.39055067392972,-81.73650124265357,-38.37938466131796,-0.10961943687199428,-0.15432402063616246,-0.06925133768975766,-5.7785681007904195,-8.135161868010673,-3.650571306787436,0.8314480056170027,0.7929976459083454,0.9126969116142646,-0.2027210279468021,-0.2610377914231285,-0.09565397589800605,-0.9373814848173848,-1.2070380413711934,-0.4423037257856095,-156.49106591275205,-201.50885498684363,-73.8403548890834,0.8162413755044923,-0.22512779921494727,-1.0409903345456388,0.7748169054787871,-0.2906274926746264,-1.3438607399109357,0.9043972623826868,-0.10570878704944564,-0.48879714534920904,-173.78803581730196,-224.3507078315418,-81.6021945491167,-0.10360884972825413,-0.13682269853974205,-0.04649341956359953,-17.29696990454994,-22.84185284469817,-7.761839660033312,0.2249
20091053423,20091053423,Census Tract 534.23; Johnson County; Kansas,3170,2616,822,Overland Park city,Kansas,115608,0.7495669817774183,0.15851943382542838,20091,3170,2616,822,0.010054,0.007719528038,0.00363067118,0.7670784527016777,0.6690327995055779,0.8204904935125364,-0.3036476210196809,-0.4946950295097792,-0.21878316434719397,-9.677607986090036,-15.766514330611487,-6.972877611879002,-305.2873181731872,-497.3663826691321,-219.9645934346688,0.747005435469733,0.6426761016263917,0.8044163865017477,-0.3386783449188407,-0.5559937540377567,-0.24313728161208625,-10.794078493010458,-17.720177013813075,-7.749072066969492,-340.5072079814025,-558.9961203095608,-305.2873181731872,-1.1164705069204237,-1.953662683201587,-0.77619445509049,-35.21988980821525,-61.62973764042862,-24.485629498122712,0.8479976094182563,0.8017392638269996,0.8964090598908896,-0.17924860741767945,-0.24728829573174232,-0.11556212977334192,-1.7024738418650118,-2.3487036298232726,-1.09759013408056,-65.07927530065031,-89.78224884645537,-41.95680940674924,0.8341306714472476,0.7842173894824043,0.8866594782480338,-0.1988529306385089,-0.27515662546072284,-0.1278286924490084,-1.888672484921455,-2.6133924498011223,-1.2140959322888432,-72.19696043277732,-99.90032300463008,-46.41039496516985,-0.18619864305644285,-0.26468881997784965,-0.1165057982082831,-7.11768513212702,-10.11807415817468,-4.453585558420608,0.8017392638269996,0.7575592045435448,0.8964090598908896,-0.24728829573174232,-0.32002884263353926,-0.11556212977334192,-1.5691560224084855,-2.0307276746635594,-0.7332939529532048,-190.89489323704208,-247.04716236782963,-89.20851009163074,0.7842173894824043,-0.27515662546072284,-1.745993172340293,0.7368146245328852,-0.3571934740491412,-2.266554061164462,0.8866594782480338,-0.1278286924490084,-0.8111308381960614,-212.40792850855144,-275.7365037912971,-98.67771754209993,-0.17683714993180732,-0.2358263865009027,-0.07783688524285659,-21.51303527150941,-28.68934142346748,-9.469207450469172,0.018
20091053109,20091053109,Census Tract 531.09; Johnson County; Kansas,2269,1346,391,Overland Park city,Kansas,47382,0.6161604256233825,0.24074954134798177,20091,2269,1346,391,0.010054,0.007719528038,0.00363067118,0.8100113811080351,0.7266020432075722,0.8545174332013981,-0.23455055487254353,-0.3762691824888316,-0.17025113958595353,-5.350690631344326,-8.583650508525215,-3.8838585483341945,-235.81712786885527,-378.3010360742713,-171.1704957397177,0.7931224316936268,0.703762750392002,0.8411879058681572,-0.26083938625289993,-0.42093340325698014,-0.18879502786947355,-5.950405280718322,-9.602554206068344,-4.30689148194309,-262.24791893866563,-423.2064436345678,-235.81712786885527,-0.599714649373996,-1.018903697543129,-0.4230329336088956,-26.43079106981031,-44.90540756029656,-18.644025280251014,0.8772043421006758,0.8389625998596066,0.916770005505676,-0.13998523719713998,-0.19194824676015548,-0.0907861230128439,-0.6840915330628436,-0.9380287023406392,-0.4436611982535339,-50.824036631712005,-69.6900967563625,-32.96145603666671,0.865786580402463,0.8243599057512851,0.908837912240818,-0.15501905739304428,-0.21306239304378133,-0.10030621140618357,-0.7575600595412731,-1.0412110734940871,-0.49018476026830454,-56.282322402769175,-77.35594899658894,-36.41788709274179,-0.0734685264784295,-0.10318237115344808,-0.04652356201477059,-5.458285771057169,-7.665852240226455,-3.4564310560750813,0.8389625998596066,0.802013579787295,0.916770005505676,-0.19194824676015548,-0.24686168065285585,-0.0907861230128439,-0.5793642002295954,-0.7451113651352415,-0.27402297462505554,-148.17498727099627,-190.56556653075228,-70.08260220589655,0.8243599057512851,-0.21306239304378133,-0.6430937767254348,0.7845125474463747,-0.2746768719697947,-0.8290669434933378,0.908837912240818,-0.10030621140618357,-0.30275779503221545,-164.47411169448458,-212.03758145609663,-77.43166113355895,-0.06372957649583932,-0.0839555783580963,-0.02873482040715991,-16.29912442348832,-21.472014925344325,-7.349058927662381,0.2506
20091053007,20091053007,Census Tract 530.07; Johnson County; Kansas,3186,2167,820,Overland Park city,Kansas,0,NA,NA,20091,3186,2167,820,0.010054,0.007719528038,0.00363067118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2952
20091053108,20091053108,Census Tract 531.08; Johnson County; Kansas,2602,1902,930,Overland Park city,Kansas,1402,0.7257975447024837,0.13347008866175095,20091,2602,1902,930,0.010054,0.007719528038,0.00363067118,0.7745577641462584,0.6789452708546044,0.826452386000655,-0.29105929381810663,-0.4728727674047665,-0.20999106172246867,-7.614258984402929,-12.370591814674532,-5.493472850119136,-292.6310140047244,-475.42628034875224,-211.12501345577,0.7550212810214512,0.6531579907400406,0.8108483207184949,-0.32446597882264017,-0.5310231432168208,-0.23327627923542751,-8.48819483471751,-13.891835186308786,-6.102625969148636,-326.21809510828245,-533.8906681901916,-292.6310140047244,-0.87393585031458,-1.5212433716342524,-0.6091531190295001,-33.587081103558035,-58.46438784143937,-23.410957687528825,0.8531293140901612,0.8082483804340271,0.9000034293312278,-0.17215524479600408,-0.23724343185569116,-0.11110687738498665,-1.1888243411282575,-1.638293198078594,-0.7672526065560259,-62.5039085766697,-86.13528906827518,-40.33925376214648,0.8396849154277549,0.7912237726609423,0.890571065114526,-0.19092290646971652,-0.26386495774378493,-0.1228750171345412,-1.31842511541897,-1.8221291190303124,-0.8485179261264362,-69.31782941214352,-95.8006897492278,-44.611878345238495,-0.12960077429071215,-0.1838359209517184,-0.08126531957041028,-6.813920835473826,-9.665400680952596,-4.272624583092023,0.8082483804340271,0.765295319774461,0.9000034293312278,-0.23724343185569116,-0.30668511117343367,-0.11110687738498665,-1.7032088113584556,-2.2017418125226356,-0.7976541693248701,-183.140732404135,-236.74643145404684,-85.76926551880324,0.7912237726609423,-0.26386495774378493,-1.8943290337804144,0.7450955388172669,-0.3421097670070038,-2.456061122790318,0.890571065114526,-0.1228750171345412,-0.8821395401440338,-203.6912939548833,-264.0925938484213,-94.85371399398213,-0.19112022242195903,-0.2543193102676824,-0.08448537081916374,-20.55056155074828,-27.34616239437445,-9.084448475178895,0.0943
