geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
41039002600,41039002600,Census Tract 26; Lane County; Oregon,4102,2692,851,Eugene city,Oregon,131965,0.6043860168278655,0.2239761518643037,41039,4102,2692,851,0.01410099999999999,0.007941291117,0.00365738419599999,0.8139141119264612,0.7319150056884848,0.8575875694149093,-0.22863086577168476,-0.3662788605616,-0.16606167773892971,-13.224535584487253,-21.186412468819956,-9.605389714401849,-322.3923838246527,-516.4898212779121,-234.16357177966475,0.7973269365245123,0.709425371443668,0.8445129724691005,-0.25419066406927665,-0.40959153739457865,-0.1841144335252808,-14.702973156675649,-23.69171740262151,-10.649602666528216,-358.43425540408697,-577.5650268800953,-322.3923838246527,-1.4784375721883958,-2.505304933801554,-1.044212952126367,-36.041871579434314,-61.07520560218318,-25.45619093433367,0.8798299288794115,0.8423297675782627,0.9185891129538082,-0.13658329544852174,-0.18718349806756387,-0.08862600905905317,-1.3447551820800714,-1.842948496736948,-0.8725831702761643,-49.95375862110221,-68.46019675843046,-32.41393648871338,0.8686375597487062,0.828000051164059,0.910821813881609,-0.15122813741705635,-0.2077293939706064,-0.09790958534287215,-1.4889435842068397,-2.045236777272012,-0.9639862754282618,-55.30993997796581,-75.97462025527534,-35.809297006993376,-0.1441884021267683,-0.2022882805350643,-0.09140310515209749,-5.356181356863607,-7.514423496844886,-3.3953605182799955,0.8423297675782627,0.8060602099849803,0.9185891129538082,-0.18718349806756387,-0.24060211335656115,-0.08862600905905317,-1.264993331535445,-1.625998403125933,-0.5989380026429232,-148.64786504529314,-191.0691425529886,-70.38049384758204,0.828000051164059,-0.2077293939706064,-1.403843292007863,0.7888678041688284,-0.2676395141434704,-1.8087182050881023,0.910821813881609,-0.09790958534287215,-0.6616767708199809,-164.963959107857,-212.54032962257375,-77.7528520352504,-0.1388499604724183,-0.18271980196216964,-0.0627387681770577,-16.316094062563838,-21.471187069585152,-7.372358187668356,0.7655
41039003000,41039003000,Census Tract 30; Lane County; Oregon,2613,1822,706,Eugene city,Oregon,132531,0.680633815976202,0.2280224006161176,41039,2613,1822,706,0.01410099999999999,0.007941291117,0.00365738419599999,0.7889705342372381,0.6981861524240615,0.8379000491246741,-0.26747445767005895,-0.4322827751997924,-0.19345977010583337,-9.855340597033171,-15.927853526410107,-7.128201858319535,-377.1657327605501,-609.5619413092272,-272.79762182623557,0.770489744117936,0.6735476946461427,0.8232115165285901,-0.29787580903469324,-0.4846758558432352,-0.2147546285757896,-10.97550614449692,-17.858324417600382,-7.912830360850856,-420.0346783198209,-683.4414243245458,-377.1657327605501,-1.1201655474637473,-1.930470891190275,-0.7846285025313211,-42.86894555927085,-73.8794830153186,-30.027879928485312,0.8629656581332839,0.8207621489545059,0.9068727600095796,-0.15879466416211824,-0.21837977211035964,-0.10269052517294326,-1.0581685793007305,-1.4552290810358548,-0.6843043984082553,-58.07730951156588,-79.86987272425108,-37.557870384646286,0.8503405008246904,0.8047093581799208,0.8980509834103116,-0.17599949553168942,-0.24268469085755945,-0.1135225265302212,-1.1728173432469868,-1.6171910806814294,-0.7564861908361948,-64.36977734615735,-88.75911529535836,-41.51954944216217,-0.11464876394625656,-0.16196199964557456,-0.07218179242793954,-6.292467834591469,-8.889242571107276,-3.9616790575158913,0.8207621489545059,0.7802128511370805,0.9068727600095796,-0.21837977211035964,-0.28170152355553,-0.10269052517294326,-1.2243574451410932,-1.5793741074997691,-0.5757397208813072,-173.42173443924835,-223.70738066568967,-81.54953553559592,0.8047093581799208,-0.24268469085755945,-1.3606242244957538,0.7610871848671721,-0.31390991713324395,-1.759952125746716,0.8980509834103116,-0.1135225265302212,-0.6364698946487728,-192.7229779739028,-249.28500364684365,-90.15154315138425,-0.13626677935466058,-0.18057801824694697,-0.06073017376746559,-19.301243534654475,-25.57762298115396,-8.602007615788327,0.314
41039004501,41039004501,Census Tract 45.01; Lane County; Oregon,1904,1093,409,Eugene city,Oregon,64129,0.612104261838403,0.2140615099615438,41039,1904,1093,409,0.01410099999999999,0.007941291117,0.00365738419599999,0.8113537146048455,0.7284279358838439,0.8555738208565193,-0.23250806892161835,-0.37281939741457326,-0.16880621592523118,-6.242447316860561,-10.009568518883276,-4.532160602250248,-327.859627986374,-525.7126322942897,-238.03364507616848,0.7945683314709738,0.7057083439344226,0.8423318766416681,-0.2585449990798315,-0.4170159791860477,-0.1871805255512189,-6.941494732975035,-11.19617178204468,-5.025479652878892,-364.57430320247033,-588.03423225024585,-327.859627986374,-0.6990474161144737,-1.1866032631614054,-0.493319050628644,-36.71467521609631,-62.32159995595616,-25.909614003605252,0.878107944124701,0.8401210323263477,0.917396262369501,-0.13881215480495537,-0.1903046841131181,-0.09004150225895358,-0.5549044936476096,-0.7607469571013988,-0.35994278950917263,-50.76893811963492,-69.60173441000904,-32.93163673459951,0.8667676556489826,0.8256120882688429,0.9095208577503832,-0.1537117167244331,-0.21122257560062685,-0.09948000804886294,-0.6144658042123518,-0.8443666660552815,-0.39767341391665945,-56.21828034879705,-77.25221098401478,-36.38366092558641,-0.05956131056474212,-0.08361970895388271,-0.03773062440748681,-5.449342229162133,-7.650476574005738,-3.4520241909869,0.8401210323263477,0.8034053037110657,0.917396262369501,-0.1903046841131181,-0.24470176557315468,-0.09004150225895358,-0.6181073430656373,-0.7947884145194666,-0.29245372485859866,-151.12648974709958,-194.32479572603097,-71.50457820503635,0.8256120882688429,-0.21122257560062685,-0.6860484050007917,0.7860101673739706,-0.2722481737621298,-0.8842588196019195,0.9095208577503832,-0.09948000804886294,-0.3231098790331472,-167.7379963327119,-216.20020039166735,-78.99997042375236,-0.06794106193515437,-0.08947040508245296,-0.03065615417454853,-16.611506585612315,-21.875404665636424,-7.495392218716023,0.5911
41039002902,41039002902,Census Tract 29.02; Lane County; Oregon,2685,1574,566,Eugene city,Oregon,77309,0.66988360533394,0.18060215133870547,41039,2685,1574,566,0.01410099999999999,0.007941291117,0.00365738419599999,0.7924405006120495,0.7028457826882989,0.8406481901558007,-0.26192439587280025,-0.4227872239271646,-0.18955826195815156,-9.916768008153326,-16.007225300742807,-7.176900424276038,-369.3395906202357,-596.1722644596949,-267.2961051871895,0.7742181174854469,0.6784940563872622,0.8261819653021528,-0.29162567681554824,-0.47385226235383954,-0.21038710840689692,-11.041293700663685,-17.940608167647255,-7.96550523300858,-411.22136687760457,-668.1790751451492,-369.3395906202357,-1.1245256925103568,-1.9333828669044488,-0.7886048087325417,-41.88177625736897,-72.00681068545433,-29.370756377375855,0.8653236402275832,0.8237692057198538,0.908515560117946,-0.1556369819470047,-0.21393224346878356,-0.1006966131325006,-0.8959589507475407,-1.2315486074808688,-0.5796824811004541,-56.92242380861123,-78.24324062775533,-36.82862014615337,0.8528966831078352,0.8079530195311058,0.8998406468113566,-0.17247495482822267,-0.23769572713565496,-0.1113078782821876,-0.9928904918674304,-1.368348393919327,-0.6407685923233947,-63.080717399455544,-86.93445958826729,-40.709567491956456,-0.09693154111988957,-0.13679978643845825,-0.06108611122294061,-6.158293590844317,-8.691218960511959,-3.8809473458030888,0.8237692057198538,0.7838062681452521,0.908515560117946,-0.21393224346878356,-0.2758254694317954,-0.1006966131325006,-0.9615763951793692,-1.2397722582364468,-0.4526081935697097,-169.8898224698532,-219.0410350241072,-79.96611193811125,0.8079530195311058,-0.23769572713565496,-1.0683878070113977,0.7649439347591719,-0.30728535067714613,-1.381177212955624,0.8998406468113566,-0.1113078782821876,-0.5003033980208208,-188.76109664512327,-244.02424257166504,-88.39282650544537,-0.10681141183202848,-0.14140495471917736,-0.04769520445111108,-18.87127417527005,-24.98320754755784,-8.426714567334113,0.7839
41039002506,41039002506,Census Tract 25.06; Lane County; Oregon,2257,1642,449,Eugene city,Oregon,13646,0.5970377995624808,0.1871170357930717,41039,2257,1642,449,0.01410099999999999,0.007941291117,0.00365738419599999,0.8163592665304009,0.7352504091206011,0.8595091790904952,-0.22495087763269772,-0.3600808480964377,-0.16345470685742725,-7.1592769586505,-11.459917588040758,-5.2021024718920845,-317.20323254986704,-507.7500039007868,-230.48748213965817,0.799962187840122,0.7129823883659969,0.846594750067262,-0.25005908429244034,-0.4025591884419278,-0.1812026945838607,-7.958369664150581,-12.81183142130769,-5.766949166110083,-352.6083147607701,-567.6487116219623,-317.20323254986704,-0.7990927055000814,-1.3519138332669325,-0.5648466942179988,-35.405082210903025,-59.89870772117557,-25.026437493043815,0.8814724961062136,0.8444380075164901,0.9197262171771932,-0.13446534567710933,-0.1842195532399364,-0.0872800854467121,-0.8075215283705622,-1.1063166828520632,-0.5241539940371451,-49.179143018913656,-67.3761682613924,-31.92168051383344,0.8704215654032829,0.8302799482382766,0.9120621287690946,-0.14886859396306543,-0.20441304420496087,-0.09641653617345672,-0.8940191535453433,-1.2275871752982792,-0.5790222622708029,-54.446964284125656,-74.76170373314733,-35.26323156338629,-0.0864976251747811,-0.12127049244621602,-0.05486826823365776,-5.267821265212004,-7.385535471754934,-3.3415510495528475,0.8444380075164901,0.8085959869170894,0.9197262171771932,-0.1842195532399364,-0.23671155457086931,-0.0872800854467121,-0.6568605546731849,-0.8440281191566024,-0.3112093386947901,-146.29411017220156,-187.9795365604905,-69.31165672489757,0.8302799482382766,-0.20441304420496087,-0.728863267972559,0.7915980938181396,-0.2632673168484641,-0.9387163997036244,0.9120621287690946,-0.09641653617345672,-0.34378663022853523,-162.33034921437837,-209.0682404685132,-76.56717822461809,-0.07200271329937402,-0.09468828054702204,-0.03257729153374511,-16.03623904217684,-21.08870390802273,-7.2555214997205155,0.2269
41039004800,41039004800,Census Tract 48; Lane County; Oregon,4491,1097,289,Eugene city,Oregon,74689,0.6446813161742925,0.2074090895327986,41039,4491,1097,289,0.01410099999999999,0.007941291117,0.00365738419599999,0.800635271515886,0.7138918752316368,0.8471261887729483,-0.2490081758534645,-0.4007723504004435,-0.1804616753124909,-15.769087916104274,-25.379947490267973,-11.428203165364222,-351.1264287709702,-565.1290912996653,-254.46900835814344,0.7830296200765846,0.690232943081348,0.8331878321601572,-0.2770908971517508,-0.448786254008372,-0.20020955827854403,-17.547499004649136,-28.420552340264297,-12.6787890209543,-390.72587407368377,-632.8334967772054,-351.1264287709702,-1.7784110885448623,-3.0406048499963205,-1.250585855590078,-39.59944530271348,-67.70440547753998,-27.84648977043148,0.8708768713195271,0.8308620681564585,0.9123785392102336,-0.14826795030717643,-0.2035692064012861,-0.09603630184639428,-0.5948733254747781,-0.8167502857179053,-0.385312092918971,-54.22728582267804,-74.45307982843258,-35.12416526152881,0.858919440280298,0.8156086546443071,0.904050243438152,-0.1642535412560485,-0.226078210800874,-0.10613321246056635,-0.6590099216018155,-0.907059798141651,-0.42582241751461225,-60.07383059269056,-82.6854875243073,-38.816993392398565,-0.06413659612703737,-0.09030951242374574,-0.04051032459564124,-5.846544770012523,-8.232407695874725,-3.6928281308697577,0.8308620681564585,0.7922955197105763,0.9123785392102336,-0.2035692064012861,-0.26215531341802567,-0.09603630184639428,-0.4671980735113998,-0.6016551302373453,-0.2204064946903052,-161.66023304892727,-208.1851661720918,-76.26522307623017,0.8156086546443071,-0.226078210800874,-0.5188569843950877,0.7740623071816736,-0.2918856669832633,-0.6698872767198107,0.904050243438152,-0.10613321246056635,-0.24357923908888135,-179.5352887180234,-231.79490543938087,-84.28347373317695,-0.05165891088368785,-0.06823214648246545,-0.02317274439857616,-17.87505566909614,-23.609739267289083,-8.01825065694677,0.6066
41039005300,41039005300,Census Tract 53; Lane County; Oregon,1846,1423,680,Eugene city,Oregon,65754,0.7715519780865492,0.15769071530880524,41039,1846,1423,680,0.01410099999999999,0.007941291117,0.00365738419599999,0.7602249431275379,0.6599933646202701,0.8150144707535719,-0.31540014444413816,-0.5151667480404959,-0.22697207949619383,-8.210006428345338,-13.410020215863732,-5.9081844588333805,-444.74574368067925,-726.4366314119032,-320.05332929758293,0.7396671414240739,0.6331309239248031,0.7985127440951969,-0.35195947473712275,-0.5794521515407293,-0.252328165573751,-9.161662101333038,-15.083397940264769,-6.5682146882465835,-496.2980553268168,-817.0854788875822,-444.74574368067925,-0.9516556729877,-1.6733777244010355,-0.660030229413203,-51.5523116461376,-90.64884747567906,-35.75461697796332,0.8432786398390841,0.7957654799341783,0.8930973103834742,-0.18584765788781477,-0.2566516457621596,-0.11969881487004412,-0.9672362761484294,-1.3357326368041,-0.6229674200369504,-67.97162868225084,-93.86736730879127,-43.77845537856292,0.8290261119809456,0.7777922387924802,0.8830568415506335,-0.20623462343123897,-0.2856903812160644,-0.13242993309922865,-1.0733393761729193,-1.4868635074521923,-0.6892259864733111,-75.42792524054246,-104.48794852088491,-48.43471443944562,-0.10610310002448986,-0.15113087064809227,-0.06625856643636074,-7.456296558291627,-10.620581212093624,-4.656259060882695,0.7957654799341783,0.7504734955629777,0.8930973103834742,-0.2566516457621596,-0.33249209454070944,-0.11969881487004412,-1.385938895565039,-1.7954832314572249,-0.6463829319651782,-203.8145434654469,-264.041651684886,-95.05631352429091,0.7777922387924802,-0.2856903812160644,-1.5427503308631634,0.7292373341844084,-0.371295671687486,-2.005025573159619,0.8830568415506335,-0.13242993309922865,-0.7151319629151499,-226.87504865634756,-294.8567019352381,-105.16646513458087,-0.1568114352981247,-0.20954234170239427,-0.06874903094997176,-23.060505190900688,-30.815050250352098,-10.110151610289964,0.1513
41039002501,41039002501,Census Tract 25.01; Lane County; Oregon,3755,2378,1126,Eugene city,Oregon,119033,0.6536567608848309,0.25939323896009764,41039,3755,2378,1126,0.01410099999999999,0.007941291117,0.00365738419599999,0.797707147005723,0.709938199274953,0.844813436210802,-0.25359288023631776,-0.40857331105902145,-0.1836932950371248,-13.427554081817249,-21.633652433458444,-9.726423120710953,-357.59132042123167,-576.1292259243261,-259.0259153318496,0.7798800869094488,0.6860291965379539,0.8306860048423084,-0.2822484081659969,-0.4576639085428137,-0.20382430204759863,-14.94484293732545,-24.232962997730116,-10.79234494431532,-397.9984803548722,-645.3518774362215,-357.59132042123167,-1.5172888555082018,-2.599310564271672,-1.0659218236043682,-40.40715993364053,-69.2226515118954,-28.386732985469195,0.8688950911729788,0.8283290690525522,0.9110009133701158,-0.15088692542851637,-0.20724967571620545,-0.09769374028467764,-1.312302763426891,-1.8025042354683865,-0.8496678223179037,-55.18514564452862,-75.79916885905746,-35.73035417653086,0.8567696584733508,0.812873925314263,0.902548801066506,-0.16717485278583102,-0.2302030719135108,-0.10797332932949416,-1.4539630962940142,-2.002135881313185,-0.9390720770079262,-61.14226645475249,-84.19410770871258,-39.48999482791952,-0.14166033286712354,-0.19963164584479864,-0.08940425469002244,-5.957120810223866,-8.394938849655116,-3.759640651388664,0.8283290690525522,0.7892617004520066,0.9110009133701158,-0.20724967571620545,-0.2670068741803948,-0.09769374028467764,-1.853204589870778,-2.387547112188151,-0.8735670503297767,-164.58300087662326,-212.0379318106706,-77.58144319092155,0.812873925314263,-0.2302030719135108,-2.0584514209645772,0.7708025304425041,-0.2973491400267169,-2.658864430968817,0.902548801066506,-0.10797332932949416,-0.965486043852958,-182.8109610092875,-236.13360843417556,-85.74476410772274,-0.20524683109379935,-0.2713173187806661,-0.09191899352318143,-18.227960132664244,-24.095676623504986,-8.163320916801194,0.6696
41039004403,41039004403,Census Tract 44.03; Lane County; Oregon,3434,2038,827,Eugene city,Oregon,92031,0.5728728968851159,0.2624507903269737,41039,3434,2038,827,0.01410099999999999,0.007941291117,0.00365738419599999,0.82445217125867,0.7463265693676807,0.8658588826126391,-0.21292663766453016,-0.3398960201125388,-0.1549226093085793,-10.310511229807693,-16.458728559170126,-7.501791793396189,-300.2478517707539,-479.2873779606909,-218.4563713860276,0.8086898880951803,0.724806022265132,0.8534770123678883,-0.23656795357666588,-0.3796794856572022,-0.1716777200894937,-11.455290745762596,-18.38515670718408,-8.313121741392017,-333.5844713384565,-535.3860427252208,-300.2478517707539,-1.1447795159549052,-1.9264281480139545,-0.8113299479958282,-33.33661956770254,-56.09866476452984,-23.62638171216739,0.8868957978175102,0.851408317261856,0.923475564413113,-0.1275281746297804,-0.17452458441563914,-0.08286568539095004,-0.95056300302793,-1.3008624450709514,-0.6176600189084411,-46.6419530435687,-63.83034568552264,-30.307164813956874,0.8763142156168154,0.8378218401272598,0.916152875670652,-0.14114319062612177,-0.19357117719455297,-0.0915208875679938,-1.0520459147792078,-1.442830966787301,-0.6821737234063594,-51.6214874768993,-70.79641642724735,-33.47270477950733,-0.10148291175127788,-0.14196852171634955,-0.06451370449791827,-4.979534433330612,-6.966070741724708,-3.1655399655504546,0.851408317261856,0.8169913765208724,0.923475564413113,-0.17452458441563914,-0.22400312749745668,-0.08286568539095004,-1.146181089896212,-1.4711288365181627,-0.5442160593844948,-138.59505319180315,-177.88740465757712,-65.80605312992682,0.8378218401272598,-0.19357117719455297,-1.271268592858852,0.8006435692519561,-0.2489952313415859,-1.635263172771001,0.916152875670652,-0.0915208875679938,-0.6010586474804508,-153.72050699623364,-197.73436188282963,-72.67940114636647,-0.12508750296263993,-0.16413433625283824,-0.05684258809595599,-15.125453804430464,-19.846957225252503,-6.87334801643966,0.9004
41039002903,41039002903,Census Tract 29.03; Lane County; Oregon,1620,1176,481,Eugene city,Oregon,71127,0.680199553987531,0.2026462717305548,41039,1620,1176,481,0.01410099999999999,0.007941291117,0.00365738419599999,0.7891104109173416,0.6983737811987568,0.8380108878072148,-0.2672497868042307,-0.4318979705731543,-0.19330191832788093,-6.104952574836861,-9.866113118544318,-4.415715567553147,-376.84892437264574,-609.0193283052048,-272.5750350341449,0.7706400056903292,0.673746805569209,0.8233313025482463,-0.29762274553111623,-0.4842370928277114,-0.21457789459110377,-6.798780902269517,-11.061728138460964,-4.901735884439229,-419.677833473427,-682.8227245963558,-376.84892437264574,-0.693828327432656,-1.1956150199166462,-0.4860203168860817,-42.82890910078123,-73.803396291151,-30.001254128770476,0.8630607857506191,0.8208834080124902,0.9069390644136188,-0.15866694039433446,-0.2181997957799928,-0.10260990979206493,-0.6824398092256735,-0.9384956099556596,-0.441333822213545,-58.03059602259128,-79.8040484656173,-37.52838624264839,0.8504436108869703,0.8048401353138174,0.898123209031262,-0.1758569142015775,-0.24248276909064348,-0.11343297884332024,-0.7563753273396168,-1.0429387134299375,-0.4878847493330719,-64.31762987581776,-88.68526474744367,-41.48679841267618,-0.07393551811394328,-0.104443103474278,-0.04655092711952691,-6.287033853226469,-8.88121628182636,-3.958412170027798,0.8208834080124902,0.7803576898215213,0.9069390644136188,-0.2181997957799928,-0.2814636326947889,-0.10260990979206493,-0.8334710760802169,-1.075123814763363,-0.39194533443613816,-173.2788099958871,-223.51846460776775,-81.48551651478964,0.8048401353138174,-0.24248276909064348,-0.926226231158648,0.7612426033257906,-0.3136416638153236,-1.198036203972088,0.898123209031262,-0.11343297884332024,-0.4332868717936512,-192.56262602050893,-249.07197587777296,-90.0804307263308,-0.09275515507843102,-0.12291238920872494,-0.041341537357513,-19.283816024621835,-25.553511270005185,-8.594914211541164,0.3327
41039004600,41039004600,Census Tract 46; Lane County; Oregon,1932,1165,390,Eugene city,Oregon,70564,0.6970986850234717,0.17475244050928546,41039,1932,1165,390,0.01410099999999999,0.007941291117,0.00365738419599999,0.7836854173928773,0.6911093478342183,0.8337084422605224,-0.276022212237592,-0.44694902931609265,-0.19946008617664177,-7.519709562920734,-12.17629140293018,-5.433917456441627,-389.2189214762285,-630.2428262386222,-281.25866751768257,0.764814199038495,0.6660417357266054,0.8186827112885662,-0.30750710598361614,-0.5014074139198939,-0.22147443229386063,-8.377456679249644,-13.659908363198303,-6.033657193606708,-433.61577014749713,-707.0345943684423,-389.2189214762285,-0.8577471163289099,-1.4836169602681242,-0.5997397371650814,-44.39684867126863,-76.7917681298201,-31.042429459890343,0.8593666572228936,0.8161778504905705,0.9043624279059764,-0.16364766027992445,-0.22522315375128316,-0.1057513770397003,-0.697278556879501,-0.9596426576152526,-0.4505910285801263,-59.85223664201725,-82.372760310322107,-38.67734150902372,0.8464403328787747,0.7997666406074487,0.8953168585869771,-0.1814181828965583,-0.2503647304424545,-0.11692300933352,-0.77299613416674,-1.0667672097347785,-0.49819170695523063,-66.35159949929098,-91.5680008356033,-42.763236648517655,-0.07571757728723894,-0.10712455211952587,-0.04760067837510434,-6.499362857273728,-9.195240525281193,-4.085895139493935,0.8161778504905705,0.7747411372230807,0.9043624279059764,-0.22522315375128316,-0.29075371366533975,-0.1057513770397003,-0.6975394257888381,-0.9004943545904763,-0.327522963727397,-178.856263022779,-230.8959883565324,-83.98024710958897,0.7997666406074487,-0.2503647304424545,-0.7754054918503777,0.7552179060410315,-0.32412114702384903,-1.003836750420014,0.8953168585869771,-0.11692300933352,-0.3621226656033442,-198.82192098727631,-257.39403856923434,-92.85196553931902,-0.07786606606153956,-0.10334239582953753,-0.03459970187594724,-19.96565796449732,-26.498050212701926,-8.87171842973006,0.3938
