geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
48113016417,48113016417,Census Tract 164.17; Dallas County; Texas,3179,2223,786,Grand Prairie city,Texas,71458,0.5808285542851952,0.16841778411743272,48113,3179,2223,786,0.009098,0.006897320142,0.003436016044,0.821778975708127,0.7426617334805525,0.8637632473531119,-0.216872212066876,-0.3465080465549342,-0.1577246462666333,-6.2724956621371275,-10.02189352982304,-4.561797706081845,-197.31033853844377,-315.2530207556792,-143.49788317338297,0.8058060592637244,0.7208919097453016,0.8512050533338356,-0.24099339847818116,-0.3871705126408065,-0.174805055589594,-6.970141689207931,-11.197955413015256,-5.055806562102367,-219.2557939354492,-352.24773240060574,-197.31033853844377,-0.6976460270708031,-1.1760618831922152,-0.494008856020522,-21.945455397005446,-36.994711644926554,-15.539756402029631,0.8851066443329431,0.8491071966412718,0.9222395059960844,-0.12980735869816665,-0.177707601532056,-0.0843170277334072,-0.9915028314992316,-1.3573775159209005,-0.6440356893453469,-44.60201671161636,-61.06061700049034,-28.971466007438007,0.8743698241378408,0.8353313368491951,0.9148040831630984,-0.14368082291270165,-0.19712975664473725,-0.0931302323687948,-1.0974720091280572,-1.505729057629858,-0.711353270091194,-49.36896127431656,-67.73410065811326,-31.999697260062707,-0.10596917762882564,-0.1483515417089576,-0.06731758074584704,-4.766944562700209,-6.673483657622923,-3.028231252624698,0.8491071966412718,0.8142178350068252,0.9222395059960844,-0.177707601532056,-0.22817255653902185,-0.0843170277334072,-0.963405088474778,-1.236990427673628,-0.4571073654875728,-122.570621943356,-157.3779170068229,-58.1561533699202,0.8353313368491951,-0.19712975664473725,-1.0686982942993373,0.7976542293165974,-0.2536760456429417,-1.375252330736595,0.9148040831630984,-0.0931302323687948,-0.504886335651493,-135.96670410933044,-174.96848991559733,-64.23490275464287,-0.10529320582455926,-0.13826190306296682,-0.04777897016392019,-13.39608216597446,-17.590572908774405,-6.07874938472267,0.7109
48439111570,48439111570,Census Tract 1115.70; Tarrant County; Texas,3001,1684,487,Grand Prairie city,Texas,89207,0.478598488192223,0.2388601944334187,48439,3001,1684,487,0.009366,0.006897320142,0.003436016044,0.8567994051625224,0.7911566083276216,0.8910826462736331,-0.16713433036325992,-0.2639722521105397,-0.1222303612149132,-4.69770579468506,-7.419564703915213,-3.4355734989797706,-156.53801381822925,-247.2364113267315,-114.48095631388772,0.843659248837023,0.7728384235977315,0.8808658727528622,-0.1853126737820884,-0.29393152496841685,-0.13524661464613505,-5.208651146431762,-8.26164095122543,-3.801426098119878,-173.563850264304,-275.2962662854192,-156.53801381822925,-0.5109453517467024,-0.8420762473102181,-0.365852599140108,-17.025836446074724,-28.059854958687712,-12.191022963682371,0.908374613185216,0.8791560388774073,0.9382495814486292,-0.10086740149364104,-0.1374545083906812,-0.0658144909119278,-0.5836441045852784,-0.7953462891174643,-0.38081916504461216,-34.65820098487401,-47.22958961505133,-22.61396467010761,0.8996870867834383,0.8679057386347909,0.93228826419566,-0.1114975580845563,-0.15219885695535593,-0.072629612969288,-0.6451528589819817,-0.8806607910109756,-0.42025317198746104,-38.31073984453573,-52.29577143770639,-24.9556515431984,-0.06150875439670333,-0.08531450189351131,-0.03943400694284887,-3.6525388596617185,-5.066181822655066,-2.3416868730907883,0.8791560388774073,0.8505860490693004,0.9382495814486292,-0.1374545083906812,-0.17566000652630778,-0.0658144909119278,-0.46170899392456394,-0.5900410676638262,-0.22107053992172765,-94.80677493317536,-121.1583301157754,-45.39436138023155,0.8679057386347909,-0.15219885695535593,-0.5112351856920984,0.8369318217239246,-0.1948404565860397,-0.6544681017697482,0.93228826419566,-0.072629612969288,-0.2439625002176637,-104.97642416675532,-134.3877005687368,-50.09496924387345,-0.04952619176753442,-0.06442703410592199,-0.02289196029593604,-10.169649233579964,-13.229370452961394,-4.700607863641898,0.8293
48439113121,48439113121,Census Tract 1131.21; Tarrant County; Texas,1161,472,152,Grand Prairie city,Texas,32460,0.53800266931133,0.25735044044862954,48439,1161,472,152,0.009366,0.006897320142,0.003436016044,0.8362719450557871,0.7626043556986466,0.8751043506634457,-0.1957832687228205,-0.31129594596121546,-0.14272086436533735,-2.128932776130065,-3.385009080482256,-1.5519361177647155,-183.37060948579372,-291.5597829872744,-133.672361564575,0.8214521681367299,0.7422141156129858,0.8635069299416189,-0.21735633404956933,-0.34732010475725317,-0.1580682972256045,-2.3635166920862973,-3.7767331174426193,-1.7188229669772288,-203.57594247082667,-325.3000101156433,-183.37060948579372,-0.2345839159562324,-0.3917240369603632,-0.16688684921251307,-20.205332985032936,-33.74022712836892,-14.374405616926191,0.8947805512899127,0.8615680913089026,0.928912872307395,-0.11759246282052424,-0.16067436815213337,-0.07652722856130349,-0.19071140596306316,-0.2605816216238982,-0.12411182658584108,-40.404958890479485,-55.20797068302928,-26.29487851394938,0.884887763121877,0.8488257910295244,0.9220882315188658,-0.13008682194000282,-0.17809803915962466,-0.08449491688316833,-0.21097475224504345,-0.2888393238198978,-0.13703382010219006,-44.69804072988209,-61.19477199574106,-29.032589004701283,-0.02026334628198028,-0.0282577021959996,-0.01292199351634898,-4.293081839402603,-5.98680131271178,-2.737710490751903,0.8615680913089026,0.8292598977042797,0.928912872307395,-0.16067436815213337,-0.2058945606418406,-0.07652722856130349,-0.16844982847534257,-0.2158583464369676,-0.08023058483503208,-110.82225557588328,-142.0120700243208,-52.78327949673162,0.8488257910295244,-0.17809803915962466,-0.18671667729745037,0.8138787889058261,-0.2286841893795932,-0.23975082596585123,0.9220882315188658,-0.08449491688316833,-0.0885838508014637,-122.8399192746384,-157.73080655648107,-58.27884921148928,-0.0182668488221078,-0.02389247952888365,-0.00835326596643162,-12.017663698755133,-15.718736532160298,-5.495569714757649,0.2821
48113016410,48113016410,Census Tract 164.10; Dallas County; Texas,3508,2065,930,Grand Prairie city,Texas,109673,0.5985006057561234,0.21996022364984255,48113,3508,2065,930,0.009098,0.006897320142,0.003436016044,0.8158719258390104,0.734585222382515,0.8591263021944311,-0.22568257140560344,-0.361312437999573,-0.16397321027855974,-7.202836201545816,-11.531569727707764,-5.233333561037093,-205.326003464818,-328.72205609201154,-149.18282671143368,0.7994368961537474,0.7122728757152239,0.8461799228691461,-0.25088046950447535,-0.4039563123835888,-0.18178176174317093,-8.007046874523423,-12.892582411471144,-5.801707442934507,-228.2510511551717,-367.51945300658906,-205.326003464818,-0.8042106729776073,-1.361012683763379,-0.568373881897414,-22.925047690353686,-38.79739691457751,-16.20222012250325,0.8811452667292154,0.844017900936243,0.9194997422092784,-0.13488665008888912,-0.18480899385040403,-0.08754788511120613,-0.9570711127524184,-1.3112887693074278,-0.6211849116816702,-46.3472693826837,-63.500666794548565,-30.0815937860373,0.8700661323722447,0.8298255902775303,0.9118150852864348,-0.1493379213295996,-0.205072501639237,-0.09671359482483556,-1.0596082744205255,-1.4550659180092855,-0.6862190421090191,-51.3127493666114,-70.46324058156347,-33.23094634910504,-0.10253716166810713,-0.14377714870185776,-0.06503413042734885,-4.965479983927706,-6.962573787014904,-3.149352563067741,0.844017900936243,0.8080905558289193,0.9194997422092784,-0.18480899385040403,-0.23748507241768804,-0.08754788511120613,-1.1854587200076456,-1.523349833272089,-0.5615765859713323,-127.4686795707146,-163.80105734108483,-60.3845791367024,0.8298255902775303,-0.205072501639237,-1.315439147397773,0.7910538240417441,-0.2641364842795195,-1.6943055207301223,0.9118150852864348,-0.09671359482483556,-0.6203701017992258,-141.44506961266376,-182.18338932581963,-66.70646255905653,-0.12998042739012727,-0.17095568745803358,-0.05879351582789349,-13.97639004194917,-18.38233198473479,-6.321883422354139,0.5255
48439106518,48439106518,Census Tract 1065.18; Tarrant County; Texas,4946,2357,348,Grand Prairie city,Texas,193995,0.5269749098558428,0.2924336651140339,48439,4946,2357,348,0.009366,0.006897320142,0.003436016044,0.8400451199978222,0.7678257579470242,0.8780487405783456,-0.19041224833565193,-0.30237881400820954,-0.13888894065416985,-8.820701929191348,-14.007467541516409,-6.433924064653759,-178.3401117911716,-283.2079972000891,-130.0833818166955,0.825530027190079,0.74780599907462,0.8667033730046065,-0.21134297610442848,-0.33724522300898896,-0.15379728653102287,-9.790301902003907,-15.622627300541035,-7.124541797422726,-197.94383141940776,-315.8638758702191,-178.3401117911716,-0.96959997281256,-1.61515975902463,-0.6906177327689669,-19.60371962823615,-32.65587867013,-13.96315674826055,0.8972886760804836,0.8648062992869302,0.9306390830183172,-0.1144685391196262,-0.15632830244708298,-0.07453041490233395,-0.9270451919870892,-1.266054430935111,-0.6035987121300236,-39.33157369482772,-53.71465553394616,-25.60877013703961,0.887616579367285,0.8523357973588589,0.9239732877889684,-0.12661257489447153,-0.17324651047006306,-0.08228237029769611,-1.0253959708384228,-1.4030697499508489,-0.6663793943422659,-43.50428387095557,-59.52777895421506,-28.272354448123284,-0.09835077885133348,-0.13701531901573794,-0.06278068221224231,-4.172710176127852,-5.813123420268898,-2.663584311083679,0.8648062992869302,0.8331780496636427,0.9306390830183172,-0.15632830244708298,-0.20022365015941543,-0.07453041490233395,-0.3752297295330608,-0.4805903020719556,-0.1788929259003247,-107.82463492329332,-138.10066151492975,-51.40601318974848,0.8523357973588589,-0.17324651047006306,-0.4158379528763401,0.8181098127145159,-0.222329795412142,-0.5336509620698913,0.9239732877889684,-0.08228237029769611,-0.19749969179505905,-119.49366461963795,-153.34797760629058,-56.75278499858019,-0.04060822334327935,-0.05306065999793569,-0.01860676589473434,-11.66902969634464,-15.247316091360831,-5.346771808831707,0.492
48139060803,48139060803,Census Tract 608.03; Ellis County; Texas,1539,1100,359,Grand Prairie city,Texas,614193,0.6986336961220736,0.1909822770876226,48139,1539,1100,359,0.00945,0.006897320142,0.003436016044,0.7831944965813955,0.6904532477344274,0.8333187311435629,-0.27682204658606463,-0.448323986137053,-0.20002102752172685,-4.02597527562676,-6.520222308583536,-2.9090158148136105,-261.5968340238311,-423.666166899515,-189.01987100803188,0.7642872062166851,0.6653462361905933,0.8182617649388214,-0.3084086608620887,-0.5029768646854458,-0.22210280725357676,-4.48535677968083,-7.315069180396015,-3.230163282432756,-291.4461845146738,-475.31313712774624,-261.5968340238311,-0.4593815040540692,-0.7948468718124788,-0.3211474676191455,-29.849350490842703,-51.64697022823125,-20.867281846598143,0.8590318901238726,0.8157517658172524,0.9041287453784496,-0.16410113698549628,-0.22586311412781368,-0.10603717126748426,-0.6202395534728877,-0.853676212280068,-0.4007799639089969,-56.385413952080704,-77.60692838909708,-36.43454217354517,0.8460776351434199,0.7993073836545158,0.8950623821554139,-0.1819246348835216,-0.2510831507997547,-0.11724056326876812,-0.6876055606844844,-0.9489983079786314,-0.44312450203899273,-62.50959642586221,-86.27257345260286,-40.28404563990843,-0.06736600721159669,-0.09532209569856342,-0.04234453812999583,-6.124182473781517,-8.665645063505766,-3.8495034663632577,0.8157517658172524,0.7742329719131943,0.9041287453784496,-0.22586311412781368,-0.29160089569540876,-0.10603717126748426,-0.5592682241006924,-0.722044038538561,-0.2625626618690283,-155.7850206408614,-201.1264731305184,-73.13723171839229,0.7993073836545158,-0.2510831507997547,-0.6217165135247418,0.7546730282392479,-0.3250771692916235,-0.8049359093779457,0.8950623821554139,-0.11724056326876812,-0.29030380575902276,-173.18008733279714,-224.2161307459459,-80.86456984930996,-0.06244828942404934,-0.08289187083938465,-0.02774114388999443,-17.39506669193575,-23.08965761542748,-7.72733813091767,0.6834
48113016301,48113016301,Census Tract 163.01; Dallas County; Texas,4431,3139,989,Grand Prairie city,Texas,145969,0.48588890211949265,0.28295576119598054,48113,4431,3139,989,0.009098,0.006897320142,0.003436016044,0.8542532816155746,0.7875957596733824,0.8891061014679106,-0.1706130038023236,-0.26968687644370015,-0.12472515749133208,-6.877962628177976,-10.871951235551478,-5.028074958535552,-155.223710859354,-245.3611201884784,-113.47494828561392,0.8409018760651655,0.7690130437177412,0.8787168404359729,-0.18919939229925703,-0.3003680602939687,-0.13802302856043233,-7.6272401312153155,-12.108809102229108,-5.564155199837506,-172.13360711386403,-273.27486125545266,-155.223710859354,-0.7492775030373391,-1.2368578666776298,-0.5360802413019536,-16.909896254510024,-27.913741066974268,-12.098403098667427,0.9066952185597096,0.8769783657398091,0.9370986952116378,-0.10290644477921213,-0.14027898414165688,-0.06712345787031145,-1.1099133450227583,-1.5130006372206628,-0.7239704161792342,-35.35881952923729,-48.20008401467546,-23.06372781711482,0.8978575894835541,0.8655412450248084,0.9310304100859648,-0.11376237357997722,-0.1553464444913167,-0.07407877247282081,-1.2270016408475513,-1.6755130566669811,-0.7989880354616785,-39.08893408243234,-53.37728756505196,-25.45358507364379,-0.11708829582479274,-0.1625124194463183,-0.07501761928244433,-3.7301145531950537,-5.1772035503764995,-2.3898572565289684,0.8769783657398091,0.8479395406424081,0.9370986952116378,-0.14027898414165688,-0.17932936497145693,-0.06712345787031145,-0.9569060231285336,-1.2232862286179325,-0.4578792862119221,-96.75490628195486,-123.68920410696992,-46.29719779695875,0.8655412450248084,-0.1553464444913167,-1.0596879448116852,0.834067840539866,-0.1989432410590621,-1.3570812962110448,0.9310304100859648,-0.07407877247282081,-0.5053246143672365,-107.14741605780436,-137.21752236714306,-51.09450094714222,-0.1027819216831516,-0.13379506759311233,-0.04744532815531444,-10.392509775849502,-13.52831826017314,-4.7973031501834615,0.6643
48113016522,48113016522,Census Tract 165.22; Dallas County; Texas,3161,1876,960,Grand Prairie city,Texas,329410,0.7171238438717905,0.2277814311512303,48113,3161,1876,960,0.009098,0.006897320142,0.003436016044,0.7773051620799911,0.6825988891876846,0.8286387108559553,-0.28649602342032526,-0.4649891991327927,-0.20679855635399216,-8.239275535427934,-13.372521150257777,-5.94727377290495,-260.6540821078119,-423.0471733710147,-188.14532657086207,0.7579677140099023,0.6570253631057681,0.8132081824442581,-0.31931740827015725,-0.5220112588545837,-0.22969741523542245,-9.183178455976815,-15.012405906899506,-6.605816971929332,-290.5149780441891,-474.9258433059002,-260.6540821078119,-0.9439029205488828,-1.6398847566417292,-0.6585431990243817,-29.860895936377187,-51.87866993488546,-20.833381810325267,0.8550096473129302,0.8106367588529125,0.9013186361772484,-0.16957744645658243,-0.23359814254542932,-0.10948554691078802,-1.0930904709367908,-1.5057657075306865,-0.7057401236674883,-58.26708267253682,-80.26469656346941,-37.61940957715822,0.8417209109430461,0.7937960299901744,0.8920027349669577,-0.18804224416810716,-0.25976946497499864,-0.1210727958553208,-1.212113931001752,-1.6744651646657542,-0.7804311375393365,-64.61161679113816,-89.25720493953914,-41.600806905081896,-0.11902346006496112,-0.16869945713506795,-0.07469101387184818,-6.344534118601339,-8.99250837606972,-3.981397327923677,0.8106367588529125,0.7681379356035827,0.9013186361772484,-0.23359814254542932,-0.30184951640778707,-0.10948554691078802,-1.5467531267638817,-1.9986746393974937,-0.7249505932470375,-161.12011737123768,-208.1952749372389,-75.51568679656641,0.7937960299901744,-0.25976946497499864,-1.7200446365266768,0.7481404478395351,-0.336647420798835,-2.229086434779028,0.8920027349669577,-0.1210727958553208,-0.801674720161112,-179.17131630486216,-232.1965036228154,-83.50778335011583,-0.17329150976279517,-0.2304117953815343,-0.07672412691407449,-18.051198933624494,-24.001228685576493,-7.992096553549426,0.8095
48113016002,48113016002,Census Tract 160.02; Dallas County; Texas,1800,1051,387,Grand Prairie city,Texas,64831,0.5952381330916959,0.223422316942584,48113,1800,1051,387,0.009098,0.006897320142,0.003436016044,0.8169592331821883,0.7360696038941551,0.8599804603621752,-0.22405128601685337,-0.3585671717858321,-0.16281711747131608,-3.6691534803263974,-5.8720394320335005,-2.6663582425572607,-203.8418600181332,-326.22441289075005,-148.13101347540336,0.8006089191463648,0.7138562598558069,0.8471053841784891,-0.24904928746763455,-0.4008422370660331,-0.18049066701398184,-4.078530751284971,-6.564352811088185,-2.955787359287773,-226.58504173805392,-364.68626728267697,-203.8418600181332,-0.40937727095857346,-0.692313379054684,-0.2894291167305121,-22.74318171992075,-38.46185439192689,-16.07939537391734,0.8818752477688961,0.8449551446451655,0.9200049221462592,-0.13394723633524588,-0.1834947764238358,-0.08695070638005074,-0.4837173406053302,-0.6626460365673998,-0.31400098728909587,-46.02448530973646,-63.04909957824928,-29.87640221589875,0.870859048042967,0.8308392787071753,0.9123661541443866,-0.14829145112202058,-0.2036022196206788,-0.09605118017315764,-0.535517927310713,-0.7352590983644078,-0.34686509932222975,-50.95318052433045,-69.9580493210664,-33.00333961201044,-0.05180058670538279,-0.072613061797008,-0.03286411203313388,-4.928695214593986,-6.908949742817126,-3.126937396111692,0.8449551446451655,0.8092182442266469,0.9200049221462592,-0.1834947764238358,-0.2357605715571567,-0.08695070638005074,-0.4897957981260249,-0.6293069457506658,-0.2320942942303095,-126.56222173799092,-162.61161388906092,-59.9726858476252,0.8308392787071753,-0.2036022196206788,-0.5434678501637532,0.7922682137824074,-0.26219881424479957,-0.6998775659645798,0.9123661541443866,-0.09605118017315764,-0.25638585125275104,-140.43096903456157,-180.84691626991727,-66.24957396711913,-0.05367205203772829,-0.07057062021391403,-0.02429155702244154,-13.868747296570618,-18.235302380856336,-6.276888119493939,0.9926
48113015306,48113015306,Census Tract 153.06; Dallas County; Texas,3795,2592,924,Grand Prairie city,Texas,124360,0.6494710959976701,0.23398978749387137,48113,3795,2592,924,0.009098,0.006897320142,0.003436016044,0.7990713319252716,0.7117792491567078,0.8458911929357805,-0.25145273024701514,-0.40492997117402135,-0.182185141955863,-8.68188578649297,-13.98098067102803,-6.290289999647306,-228.7716939787344,-368.40528777412464,-165.75204215144416,0.7813472804023063,0.6879864026329224,0.8318517864481316,-0.2798406356327395,-0.4535170988452711,-0.20213722719744728,-9.66203244083439,-15.65854405529178,-6.979173851095815,-254.5990102986664,-412.6098565294277,-228.7716939787344,-0.9801466543414196,-1.677563384263749,-0.6888838514485087,-25.82731631993201,-44.204568755303,-18.15240715279338,0.8698187250993081,0.8295093613221307,0.9116431049721432,-0.14966483376847162,-0.20553190431284493,-0.0969204884520645,-1.332937995972351,-1.8304987066431184,-0.8631887557888779,-51.42507700510614,-70.62109207728079,-33.30203533136103,0.8577715307773589,0.814148113180984,0.9032486825315093,-0.16581159914895516,-0.2282777344933813,-0.10711481714795168,-1.4767435683688204,-2.0330765636731405,-0.9539810128611056,-56.97313149571066,-78.43659582072301,-36.804823027048826,-0.1438055723964693,-0.2025778570300223,-0.09079225707222773,-5.548054490604525,-7.815503743442218,-3.5027876956877972,0.8295093613221307,0.7906750624016647,0.9116431049721432,-0.20553190431284493,-0.2647420508780353,-0.0969204884520645,-1.3098802733391162,-1.6872338682788466,-0.6176862727477622,-141.7619343440602,-182.60106799554617,-66.84916371729028,0.814148113180984,-0.2282777344933813,-1.454842265268386,0.772321003344026,-0.2947984007558522,-1.87878670736316,0.9032486825315093,-0.10711481714795168,-0.6826559916988019,-157.45046160913267,-203.3318947362727,-73.88051858212141,-0.14496199192926973,-0.1915528390843133,-0.06496971895103965,-15.68852726507248,-20.73082674072655,-7.03135486483113,0.794
48439113109,48439113109,Census Tract 1131.09; Tarrant County; Texas,2607,1451,650,Grand Prairie city,Texas,82710,0.49224255015435586,0.23775438821225,48439,2607,1451,650,0.009366,0.006897320142,0.003436016044,0.8520404878509215,0.784505527094129,0.8873871042571367,-0.17365314707317817,-0.2746882787481175,-0.12690391285000194,-4.240117023895618,-6.707108201693943,-3.098633398492379,-162.6435375487387,-257.2730418754869,-118.85820477531182,0.8385061564201897,0.7656946426108788,0.8768482195162546,-0.19259708750293664,-0.3060036525659664,-0.14044823008443424,-4.70267428628738,-7.471740757294918,-3.429347186584905,-180.38643215525047,-286.60302099328413,-162.6435375487387,-0.462557262391762,-0.7646325556009748,-0.3307137880925257,-17.742894606511776,-29.329979117797265,-12.685607521769304,0.9052341463513652,0.8750849074250614,0.936096840935295,-0.10468656538266694,-0.1427462541235015,-0.06826554291205233,-0.521931546175089,-0.711684186533805,-0.3403487375130625,-35.97047182460985,-49.04784193892523,-23.45615006981823,0.8962662036501315,0.8634858258439613,0.9299355653076202,-0.1157399396824319,-0.1580966010908301,-0.07534332195285234,-0.5770399043263014,-0.7882157863402921,-0.3756361322685125,-39.76842896804282,-54.32224578499601,-25.888086303825805,-0.0551083581512124,-0.07653159980648705,-0.03528739475544995,-3.79795714343297,-5.274403846070782,-2.4319362340075776,0.8750849074250614,0.8456398056876914,0.936096840935295,-0.1427462541235015,-0.18253657558939032,-0.06826554291205233,-0.6399682989447003,-0.8183585796518648,-0.30605204768571154,-98.45666137610776,-125.90131994644072,-47.08493041318639,0.8634858258439613,-0.1580966010908301,-0.708787866205589,0.8315798540671074,-0.2025303344100749,-0.9079957606801934,0.9299355653076202,-0.07534332195285234,-0.3377835578458895,-109.04428710855215,-139.6916554892605,-51.96670120705992,-0.06881956726088867,-0.08963718102832863,-0.03173151016017794,-10.58762573244441,-13.79033554281979,-4.88177079387353,0.7004
48439111314,48439111314,Census Tract 1113.14; Tarrant County; Texas,4894,3717,954,Grand Prairie city,Texas,126829,0.6124395957233384,0.23839893098410397,48439,4894,3717,954,0.009366,0.006897320142,0.003436016044,0.8112426560125502,0.7282768106367038,0.8554864369717737,-0.23267679847511577,-0.3731042721595643,-0.16892560394033973,-10.665253877770771,-17.102056636249472,-7.743077368636557,-217.92508945179344,-349.44946130464797,-158.21572065052223,0.794448695191134,0.7055472927722387,0.8422372425617963,-0.25873452376860284,-0.4173394331523784,-0.18731391758258464,-11.8596671478243,-19.129672734649937,-8.585946252272121,-242.33075496167345,-390.88011309051774,-217.92508945179344,-1.194413270053527,-2.0276160984004648,-0.842868883635564,-24.40566550988,-41.430651785869735,-17.222494557326606,0.8780332056522792,0.8400252009995764,0.9173444718253828,-0.13890909086645914,-0.1904404758453243,-0.09010304276445331,-1.774101295738916,-2.432243223613993,-1.1507664755513367,-47.72938648746075,-65.4356530431529,-30.959550055187965,0.866686505402255,0.8255084949147239,0.9094643773678202,-0.15381974193294984,-0.2113745723516768,-0.09954828895465796,-1.9645352350323688,-2.6996066301799986,-1.2713980584095412,-52.85271011655552,-72.62864218940001,-34.20495180009527,-0.19043393929345265,-0.26736340656600577,-0.12063158285820452,-5.123323629094771,-7.192989146247129,-3.245401744907305,0.8400252009995764,0.8032901546616332,0.9173444718253828,-0.1904404758453243,-0.24488018955146548,-0.09010304276445331,-1.253106599124619,-1.611322278836676,-0.5928819332558726,-131.352892990002,-168.90170637701007,-62.14695317147512,0.8255084949147239,-0.2113745723516768,-1.3908538630000151,0.7858862468048423,-0.27244878513356674,-1.7927248346703817,0.9094643773678202,-0.09954828895465796,-0.6550320632572029,-145.79180953878566,-187.916649336518,-68.66164185085984,-0.13774726387539604,-0.18140255583370557,-0.06215013000133029,-14.438916548783652,-19.01494295950792,-6.514688679384728,0.217
48113015207,48113015207,Census Tract 152.07; Dallas County; Texas,1850,1582,964,Grand Prairie city,Texas,77940,0.6222454328925652,0.2079202148490847,48113,1850,1582,964,0.009098,0.006897320142,0.003436016044,0.8080017925203798,0.7238714410299951,0.852935098984013,-0.237621016756318,-0.38146077233977094,-0.17242214699707595,-3.999470619330615,-6.420480697482386,-2.902088882751884,-216.18760104489812,-347.05301067472357,-156.86966933793968,0.7909582434346645,0.700854049432846,0.839474647887422,-0.26428924447084673,-0.4268305944857316,-0.1912212030661649,-4.4483315604621625,-7.1841137849676935,-3.2185014351675414,-240.45035461957636,-388.3304748631186,-216.18760104489812,-0.4488609411315476,-0.7636330874853074,-0.31641255241565736,-24.26275357467825,-41.277464188395,-17.103381211657155,0.8758505128958782,0.8372277285892287,0.915831304276736,-0.14174734760802812,-0.1944181563181751,-0.09190414799124494,-0.7705070260306461,-1.0568138166882648,-0.4995704889267636,-48.704616057562966,-66.80239043541496,-31.5784127008068,0.8643168654562078,0.8224849575815127,0.9078143273430146,-0.15698309262098606,-0.2158277069777225,-0.101546836043879,-0.8533251441640298,-1.173191367913823,-0.5519859945411735,-53.93964248824462,-74.15874639151853,-34.89165578642057,-0.08281811813338369,-0.11637755122555826,-0.05241550561440988,-5.235026430681649,-7.356355956103557,-3.313243085613773,0.8372277285892287,0.7999302525459058,0.915831304276736,-0.1944181563181751,-0.25010898989923225,-0.09190414799124494,-1.292689551984275,-1.662978829873068,-0.6110722071547214,-134.09642655438537,-172.5081773727249,-63.389233107336246,0.8224849575815127,-0.2158277069777225,-1.435042010079711,0.7822711860084502,-0.2783290729427401,-1.8506146309593112,0.9078143273430146,-0.101546836043879,-0.6751866002481527,-148.86327905391192,-191.97247209121485,-70.04010376018182,-0.14235245809543606,-0.18763580108624311,-0.06411439309343125,-14.766852499526562,-19.46429471848995,-6.650870652845566,0.4379
