geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06037219902,06037219902,Census Tract 2199.02; Los Angeles County; California,2703,1607,619,Los Angeles city,California,43625,0.35721377803809023,0.21507705129164545,06037,2703,1607,619,0.009245,0.009493868073,0.003212018401,0.9003247077145689,0.8528666591509483,0.9246451114987496,-0.11071038196702622,-0.17251623014027412,-0.08149601134981212,-2.7665677519137803,-4.311048616289393,-2.0365229791831223,-102.35174812851574,-159.49125476468345,-75.34306249290131,0.8909207737511684,0.8394005524471546,0.9174292569524868,-0.12243426066894822,-0.1913263543663871,-0.0900022998196029,-3.059538511907604,-4.781099230954923,-2.2490886207325143,-113.19047398844263,-176.88121461172486,-102.35174812851574,-0.2929707599938238,-0.47005061466552966,-0.21256564154939195,-10.83872585992689,-17.389959847041425,-7.864063690321567,0.9367978779212588,0.9162190286480104,0.957620750561908,-0.06746612430312685,-0.09144207742074342,-0.04425473175390668,-0.3482408093582154,-0.4719978119288589,-0.2284302494488617,-21.670243270579675,-29.371363530109452,-14.214701272486726,0.9307016591165476,0.9082370996441655,0.9534828874482156,-0.07445816842019232,-0.1010340806291504,-0.04878652062259572,-0.3843317383621566,-0.5215089850570808,-0.2518220455505933,-23.916100707041487,-32.452332610894885,-15.670320196054345,-0.03609092900394128,-0.04951117312822184,-0.02339179610173158,-2.24585743646181,-3.080969080785429,-1.455618923567616,0.9162190286480104,0.8958838402598323,0.957620750561908,-0.09144207742074342,-0.11621613769701555,-0.04425473175390668,-0.5373780529798723,-0.6829678804551729,-0.2600719740392306,-86.81390193535901,-110.33406792490676,-42.01485848775938,0.9082370996441655,-0.1010340806291504,-0.5937474198370292,0.8860880370682441,-0.12855603299718477,-0.7554857966861107,0.9534828874482156,-0.04878652062259572,-0.2867039573390712,-95.92042323699988,-122.04940172635068,-46.31727905316175,-0.05636936685715688,-0.07251791623093784,-0.02663198329984062,-9.106521301640852,-11.715333801443917,-4.302420565402362,0.6931
06037239501,06037239501,Census Tract 2395.01; Los Angeles County; California,2206,1293,366,Los Angeles city,California,34971,0.30574880221948686,0.1873034882930701,06037,2206,1293,366,0.009245,0.009493868073,0.003212018401,0.9194397472957244,0.8804625346657592,0.9392538884680364,-0.08761884934953183,-0.1357666687993937,-0.06467485764796063,-1.7869399944935462,-2.7688892538291707,-1.3190094440556035,-81.00362622364217,-125.51628530503946,-59.79190589553959,0.911749642638805,0.8693245986492035,0.9333860415223164,-0.096792313628749,-0.1503183063654772,-0.07136806799578735,-1.9740279365321125,-3.0656621896215333,-1.455513921698045,-89.48449394977844,-138.96927423488364,-81.00362622364217,-0.18708794203856605,-0.2967729357923625,-0.13650447764244156,-8.480867726136266,-13.452988929844176,-6.1878729665658,0.9491157232763496,0.932400995661628,0.9659540399418513,-0.05361229982366939,-0.07249992723399452,-0.03524594199139989,-0.2226593757647468,-0.30110233274834963,-0.1463813242083829,-17.220369355355515,-23.287110034675145,-11.321061423695506,0.944171930155448,0.9258976918803768,0.9626138578352462,-0.05912913534228944,-0.08003293319495289,-0.03883815079166719,-0.2455715648857665,-0.3323879595618928,-0.16130026951971654,-18.992387075465313,-25.70672541081924,-12.474885500364776,-0.02291218912101969,-0.03128562681354319,-0.01491894531133364,-1.7720177201097986,-2.419615376144098,-1.1538240766692685,0.932400995661628,0.915810223200894,0.9659540399418513,-0.07249992723399452,-0.09192928258089322,-0.03524594199139989,-0.2519195364729616,-0.31943179999788457,-0.1224710383552359,-68.83047444616437,-87.2764480868537,-33.46203233749615,0.9258976918803768,-0.08003293319495289,-0.2780948919848064,0.9077913411788308,-0.10157472828660132,-0.35294736758479595,0.9626138578352462,-0.03883815079166719,-0.13495308641242498,-75.9822109248105,-96.4337069903814,-36.87242798153688,-0.0261753555118448,-0.03351556758691138,-0.01248204805718908,-7.15173647864612,-9.157258903527698,-3.410395644040733,0.9716
06037191902,06037191902,Census Tract 1919.02; Los Angeles County; California,2169,1274,425,Los Angeles city,California,39660,0.39899157912423905,0.24110469051255531,06037,2169,1274,425,0.009245,0.009493868073,0.003212018401,0.8851002831976897,0.8311024166403133,0.9129533769645988,-0.1298154785209204,-0.20322114336094235,-0.09534618659806623,-2.603112550570297,-4.075072671236677,-1.9119203488699967,-120.01440989259092,-187.8779470371912,-88.14754950991225,0.8743629117719416,0.8158681880383452,0.9046768127985616,-0.1436898643990381,-0.22568818672091773,-0.10536711658007698,-2.881327355324594,-4.525590923843464,-2.112864095345919,-132.84127963691074,-208.64872862348844,-120.01440989259092,-0.27821480475429716,-0.4505182526067868,-0.20094374647592209,-12.826869744319833,-20.770781586297225,-9.264349768368929,0.926916257561636,0.9032897173019412,0.9509089192378531,-0.07884611133115686,-0.1070645229826429,-0.05162542885967764,-0.3226470744043444,-0.43811995962311945,-0.21125700817996457,-25.32551604429705,-34.389321791453646,-16.582182745680104,0.9199083255978736,0.8941487485835393,0.946134356454116,-0.08706484349956582,-0.11838215015582625,-0.05693234071718888,-0.35627904235660734,-0.4844329512846847,-0.23297348291841,-27.96538794007907,-38.0245644650459,-18.286772599561225,-0.03363196795226292,-0.04631299166156527,-0.02171647473844548,-2.639871895782019,-3.6352426735922503,-1.7045898538811213,0.9032897173019412,0.88002743804871,0.9509089192378531,-0.1070645229826429,-0.13632820610378454,-0.05162542885967764,-0.4319939940107525,-0.5500698514356855,-0.20830312959247616,-101.6456456495888,-129.42820033780836,-49.01250108058263,0.8941487485835393,-0.11838215015582625,-0.47765941920543353,0.8688520584637921,-0.15094392682695504,-0.6090427342791626,0.946134356454116,-0.05693234071718888,-0.2297159560388329,-112.39045157774906,-143.30417277156766,-54.050813185607744,-0.04566542519468108,-0.05897288284347701,-0.02141282644635672,-10.744805928160256,-13.8759724337593,-5.038312105025112,0.3712
06037267404,06037267404,Census Tract 2674.04; Los Angeles County; California,3042,1286,331,Los Angeles city,California,26696,0.32477184441172263,0.23436871653940244,06037,3042,1286,331,0.009245,0.009493868073,0.003212018401,0.9123274110326284,0.870159730269757,0.9338273364507952,-0.09609772534197812,-0.14921429389750246,-0.07086177601172787,-2.7025841981328,-4.196396859424692,-1.9928662766928664,-88.84234707865878,-137.94861470824102,-65.51171192284242,0.903994515973178,0.8581414484128457,0.9274558425891186,-0.10620140092716046,-0.16530905464306067,-0.07821844887877846,-2.9867327966808026,-4.649034483352642,-2.1997601211680617,-98.18319515715984,-152.8282210175096,-88.84234707865878,-0.2841485985480028,-0.4526376239279495,-0.20689384447519532,-9.340848078501075,-14.879606309268556,-6.801244065588276,0.9445439108194924,0.9263866109821178,0.9628653842263108,-0.05871202867889279,-0.07946292416709284,-0.03856677826623497,-0.2425191737889634,-0.3282339777638532,-0.1593060810755456,-18.85841164766434,-25.523637462196984,-12.387720145843362,0.9391703383313296,0.9193301357034948,0.9592286266944768,-0.06476957287295668,-0.08774852597948886,-0.04250433334753803,-0.2675408030222016,-0.3624589458172738,-0.1755707652732057,-20.80410598928473,-28.184988010674477,-13.652470083453007,-0.02502162923323822,-0.03422496805342057,-0.01626468419766008,-1.945694341620391,-2.6613505484774937,-1.264749937609649,0.9263866109821178,0.9083937007572024,0.9628653842263108,-0.07946292416709284,-0.10084426957874994,-0.03856677826623497,-0.2497098817020075,-0.3169001253198694,-0.12119495650875216,-75.44105187371828,-95.74021912986991,-36.61479048602784,0.9193301357034948,-0.08774852597948886,-0.275747139581578,0.899707882329472,-0.1114718673030378,-0.350297035870607,0.9592286266944768,-0.04250433334753803,-0.1335686065330047,-83.30729292494803,-105.8299202026003,-40.35305333323405,-0.02603725787957048,-0.03339691055073762,-0.01237365002425254,-7.866241051229752,-10.0897010727304,-3.7382628472062063,0.2324
06037295103,06037295103,Census Tract 2951.03; Los Angeles County; California,3398,2745,1231,Los Angeles city,California,78814,0.3893343569124074,0.27226694054004924,06037,3398,2745,1231,0.009245,0.009493868073,0.003212018401,0.8885964750697067,0.8360834908596755,0.915642795051985,-0.1253702080255879,-0.19605279966930425,-0.092128945265414,-3.938443653721912,-6.158902635739355,-2.894185672329801,-115.904757319656,-181.25081329427175,-85.17320989787525,0.8781628177975033,0.8212485444220309,0.9076087844944388,-0.13874099396291148,-0.21765817034570067,-0.10179629933509904,-4.358480342257822,-6.837624768906717,-3.1978808634254627,-128.26604891871165,-201.22497848460023,-115.904757319656,-0.4200366885359106,-0.6787221331673621,-0.3036951910956618,-12.361291599055638,-19.974165190328492,-8.93746883742383,0.9291911583994134,0.9062621076200778,0.9524562122649598,-0.07620481637229422,-0.10343353384385232,-0.04991703253420977,-0.6718971428275834,-0.9119724863940678,-0.44011800217867697,-24.47712724326351,-33.223041398690995,-16.033442702319743,0.9223921017736604,0.8973858224423006,0.9478279705536528,-0.08413764393375443,-0.11434789250227675,-0.0550437748907874,-0.7418408081603545,-1.0082042831162636,-0.4853204408876564,-27.02516605320053,-36.728753483288294,-17.68016178097109,-0.06994366533277108,-0.09623179672219584,-0.04520243870897944,-2.5480388099370157,-3.5057120845972984,-1.646719078651346,0.9062621076200778,0.8836676314677577,0.9524562122649598,-0.10343353384385232,-0.1316471990028831,-0.04991703253420977,-1.2088227036290264,-1.5385544427409328,-0.5833779431362621,-98.19843246377144,-124.98411395133492,-47.39057214754364,0.8973858224423006,-0.11434789250227675,-1.3363782849917498,0.8728062387639548,-0.14572966551679747,-1.7031355472675769,0.9478279705536528,-0.0550437748907874,-0.643293932912299,-108.56038058422013,-138.35382187388925,-52.25783370530455,-0.12755558136272338,-0.16458110452664387,-0.05991598977603685,-10.36194812044869,-13.369707922554335,-4.867261557760914,0.4797
06037209103,06037209103,Census Tract 2091.03; Los Angeles County; California,1984,1174,414,Los Angeles city,California,19943,0.34611769324437996,0.26077580319501636,06037,1984,1174,414,0.009245,0.009493868073,0.003212018401,0.9044121075811412,0.8587423735858708,0.9277754951054324,-0.10569063772765012,-0.16449360222470027,-0.0778469632746229,-1.9385861324515763,-3.01715481149363,-1.4278752281401952,-97.71099457921252,-152.0743352567354,-71.96951754738888,0.8953709597842943,0.8457639747582155,0.9208463844870484,-0.11685552124776544,-0.1823629639532436,-0.08595745918798772,-2.1433733191682136,-3.34491607386751,-1.5766385930228055,-108.03292939355914,-168.59456017477368,-97.71099457921252,-0.2047871867166371,-0.3277612623738797,-0.14876336488261055,-10.321934814346628,-16.52022491803829,-7.498153471905773,0.9394400722339274,0.9196840185415256,0.9594113455111188,-0.06446385411478667,-0.08732997403373695,-0.04230578956438947,-0.24308736651327129,-0.32931343769382276,-0.15953130812129235,-20.705908561607433,-28.05054835552153,-13.588697454965278,0.93358956621136,0.9120160971813132,0.955444214296919,-0.07113450727405099,-0.0964718748831417,-0.0466335815700849,-0.2682417965683158,-0.3637867193944509,-0.1758510205543778,-22.84853463103201,-30.98694373036209,-14.978792210764718,-0.02515443005504453,-0.03447328170062813,-0.01631971243308544,-2.1426260694245767,-2.9363953748405565,-1.3900947557994414,0.9196840185415256,0.9001430707608737,0.9594113455111188,-0.08732997403373695,-0.11093450861619043,-0.04230578956438947,-0.3432470904500531,-0.43602380207171015,-0.1662812721272433,-82.90992522948142,-105.31975895451936,-40.16455848484138,0.9120160971813132,-0.0964718748831417,-0.3791789786987409,0.8907230620238096,-0.12268340479239706,-0.48220238477602606,0.955444214296919,-0.0466335815700849,-0.18329149147591828,-91.58912528955094,-116.47400598454736,-44.27330711978703,-0.03593188824868781,-0.04617858270431591,-0.01701021934867497,-8.67920006006952,-11.154247030027998,-4.108748634945645,0.9904
06037216401,06037216401,Census Tract 2164.01; Los Angeles County; California,2894,1483,360,Los Angeles city,California,30653,0.40273743873683326,0.2269680079611696,06037,2894,1483,360,0.009245,0.009493868073,0.003212018401,0.8837478799918511,0.8291783465508615,0.9119123284641132,-0.13154444003783164,-0.20601316249960747,-0.09659664507908172,-3.519475439545386,-5.511888343071872,-2.584446136990183,-121.61283481497532,-190.4591687308871,-89.30359837561103,0.8728934275449084,0.8137907469414563,0.903542105789828,-0.14561522454418097,-0.2288171176170175,-0.10675528411136286,-3.8959397011362977,-6.122008846356832,-2.856240829058036,-134.62127509109527,-211.54142523693267,-121.61283481497532,-0.3764642615909115,-0.6101205032849597,-0.2717946920678527,-13.008440276119956,-21.082256506045603,-9.391661785343906,0.9260353650816998,0.9021394073938992,0.950309429421722,-0.07987236525440325,-0.1084761310769038,-0.05228883250007889,-0.38046588477501936,-0.5167177290379533,-0.24907384246892036,-25.65515069285363,-34.8427329088303,-16.795269215706025,0.9189467155454488,0.8928962922654922,0.9454782494189548,-0.08820237679008561,-0.11995089313537188,-0.05766579042357829,-0.42014525571908673,-0.5713768778593563,-0.274686569063986,-28.330765726169034,-38.528447596719914,-18.522357994874305,-0.03967937094406737,-0.05465914882140299,-0.02561272659506561,-2.6756150333153994,-3.685714687889615,-1.7270887791682812,0.9021394073938992,0.8786195133779096,0.950309429421722,-0.1084761310769038,-0.1381490904469391,-0.05228883250007889,-0.3707489079048888,-0.47216492607894633,-0.17871237988089975,-102.985807751358,-131.15692391081842,-49.64232774469438,0.8928962922654922,-0.11995089313537188,-0.409967263679667,0.8673231307008844,-0.15297282477857974,-0.5228293741927132,0.9454782494189548,-0.05766579042357829,-0.19708970637841888,-113.87979546657418,-145.23038172019812,-54.7471406606719,-0.03921835577477828,-0.05066444811376691,-0.01837732649751911,-10.89398771521619,-14.0734578093797,-5.10481291597753,0.698
06037239802,06037239802,Census Tract 2398.02; Los Angeles County; California,3442,2432,649,Los Angeles city,California,38002,0.3507998503734211,0.1886365231511303,06037,3442,2432,649,0.009245,0.009493868073,0.003212018401,0.9026851105392558,0.8562581082659029,0.9264532930326648,-0.10780602042123986,-0.16787215250458035,-0.0793852291534163,-3.430526639570195,-5.341908447772477,-2.526140398607314,-99.66666587943624,-155.1978049904845,-73.39164435233336,0.8934904334260425,0.8430729724314798,0.9194029274972512,-0.11920616336713546,-0.1861369450807229,-0.08766240577691622,-3.7932938942929937,-5.923117709127756,-2.7895308363249263,-110.20609803291671,-172.0836057271283,-99.66666587943624,-0.36276725472279825,-0.5812092613552791,-0.26339043771761217,-10.539432153480483,-16.885800736643784,-7.652249788425688,0.9383242516361432,0.918220319550226,0.9586553695235848,-0.06572967527623182,-0.08906324409138795,-0.04312773055969211,-0.5134558211969557,-0.6957289982222797,-0.33689782001547786,-21.11249264790114,-28.607277887429262,-13.85270641511011,0.93236987985494,0.910419579453664,0.9546161118718388,-0.07253571957470557,-0.09839465513262852,-0.04754150654253181,-0.5666221125210719,-0.7686225170015983,-0.3713765993845258,-23.29860660037302,-31.604544284605197,-15.27041938258741,-0.05316629132411621,-0.0728935187793186,-0.03447877936904792,-2.1861139524718833,-2.9972663971759292,-1.4177129674772992,0.918220319550226,0.8983433614790679,0.9586553695235848,-0.08906324409138795,-0.11316011547473408,-0.04312773055969211,-0.548764993522515,-0.6972383576302286,-0.26573239075982313,-84.55546895570339,-107.43272074425713,-40.944898422160726,0.910419579453664,-0.09839465513262852,-0.6062606728214623,0.8887642951436028,-0.12515771106491652,-0.7711617873626613,0.9546161118718388,-0.04754150654253181,-0.2929279614280947,-93.41458749175074,-118.82307971689696,-45.13527911064633,-0.05749567929894739,-0.07392342973243271,-0.02719557066827155,-8.859118536047363,-11.390358972639865,-4.190380688485601,0.9502
06037241002,06037241002,Census Tract 2410.02; Los Angeles County; California,2528,1459,558,Los Angeles city,California,41940,0.4224161079302643,0.2209809147149231,06037,2528,1459,558,0.009245,0.009493868073,0.003212018401,0.8766769733174133,0.8191432774944277,0.9064627050987812,-0.14067100019283363,-0.2207876539727845,-0.10318934731134438,-3.287672587066784,-5.160107744553375,-2.4116753841784617,-130.0503396782747,-204.11818609783924,-95.39855158933788,0.8652140426563412,0.80296360064066,0.8976043208837821,-0.15578336769690546,-0.24538646484365012,-0.11407663347186103,-3.640869168456748,-5.73501540898829,-2.666126068458914,-144.02172343578908,-226.8597867479545,-130.0503396782747,-0.3531965813899638,-0.5749076644349147,-0.25445068428045214,-13.97138375751439,-22.7416006501153,-10.065296055397631,0.9214213771101928,0.8961203358750822,0.9471662449139624,-0.08527979146332539,-0.11592155647653826,-0.05578086779352748,-0.3996496584845064,-0.5432472296413192,-0.2614078245399989,-27.392025941364388,-37.23421724752016,-17.916917377655853,0.91391143664534,0.8863453411527309,0.942038893152388,-0.0941979276139294,-0.12822841568666254,-0.06152729708818521,-0.44144303069789864,-0.6009212928155736,-0.2883375163897141,-30.25654768320073,-41.18720307166372,-19.76268104110446,-0.04179337221339224,-0.05767406317425438,-0.02692969184971522,-2.864521741836343,-3.95298582414355,-1.84576366344861,0.8961203358750822,0.8712599736154667,0.9471662449139624,-0.11592155647653826,-0.14776304465164505,-0.05578086779352748,-0.6141035319148307,-0.7827863114090398,-0.2955035195046961,-110.05439640050729,-140.28428519875263,-52.957619982920455,0.8863453411527309,-0.12822841568666254,-0.6793000832503496,0.8593350758113355,-0.16369042547909107,-0.8671628598059444,0.942038893152388,-0.06152729708818521,-0.3259456791254771,-121.7383661738978,-155.40553043117282,-58.413204144350736,-0.06519655133551894,-0.08437654839690467,-0.030442159620781,-11.68396977339049,-15.121245232420192,-5.455584161430288,0.9831
06037264102,06037264102,Census Tract 2641.02; Los Angeles County; California,2152,1053,411,Los Angeles city,California,33336,0.5468412449872619,0.2652413094311237,06037,2152,1053,411,0.009245,0.009493868073,0.003212018401,0.8332600434322136,0.7584451289688565,0.8727515980582634,-0.2001055467402246,-0.31848694362313223,-0.14580139666870218,-3.9811478777279863,-6.3363741802486855,-2.9007537790590305,-184.99757796133764,-294.4411793795858,-134.79339122021517,0.8181983751297282,0.7377625111751364,0.8609535437792788,-0.22219748950423737,-0.3554497346404356,-0.16150285601979972,-4.420672381084284,-7.071757778607781,-3.2131380811993604,-205.42157904666743,-328.61327967508277,-184.99757796133764,-0.4395245033562976,-0.7353835983590953,-0.31238430214032986,-20.424001085329813,-34.172100295496996,-14.515999170089678,0.892775390967975,0.8589814743289628,0.9275316534113917,-0.12010255896028758,-0.16416946102499014,-0.07813032183006945,-0.4062175257451756,-0.5552630421683302,-0.26425670105812954,-38.57716293876312,-52.73153296945206,-25.095603139423503,0.8827067175310218,0.8460230142300021,0.920580165372815,-0.13287910937967462,-0.18200094226767363,-0.08627150313956823,-0.449431082091115,-0.615573665467951,-0.2917922553112322,-42.68101444360066,-58.45903755631064,-27.71056555662224,-0.04321355634593932,-0.06031062329962078,-0.02753555425310266,-4.103851504837542,-5.727504586858573,-2.614962417198734,0.8589814743289628,0.8261328668083016,0.9275316534113917,-0.16416946102499014,-0.21045904378967545,-0.07813032183006945,-0.6405859170851631,-0.8212069329651613,-0.3048629358297973,-155.86032045867717,-199.80703965089083,-74.17589679557112,0.8460230142300021,-0.18200094226767363,-0.710163996305954,0.8105034923221709,-0.23380097614990317,-0.9122866810142838,0.920580165372815,-0.08627150313956823,-0.3366296606685175,-172.78929350509827,-221.96756229058,-81.9050269266466,-0.06957807922079084,-0.09107974804912244,-0.03176672483872023,-16.92897304642113,-22.16052263968916,-7.729130131075482,0.1835
06037980013,06037980013,Census Tract 9800.13; Los Angeles County; California,0,0,0,Los Angeles city,California,135490,0.32198283400027133,0.2529040110472969,06037,0,0,0,0.009245,0.009493868073,0.003212018401,0.9133667143921256,0.8716626713295097,0.9346209696005152,-0.09485049569113292,-0.1472327918720471,-0.06995245401719356,-0,-0,-0,NA,NA,NA,0.905127372252919,0.8597719905153519,0.9283229194425678,-0.1048168806462422,-0.16309906699867563,-0.07721136584721215,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.9452128141748256,0.9272659602760872,0.9633176003052718,-0.05796280478169768,-0.07843924271980889,-0.03807923750495545,-0,-0,-0,NA,NA,NA,0.9399019719433016,0.9202900974720032,0.9597241971869388,-0.063940740471522,-0.08661388701992617,-0.04196601787379547,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.9272659602760872,0.9094772845322168,0.9633176003052718,-0.07843924271980889,-0.0995326843312451,-0.03807923750495545,-0,-0,-0,NA,NA,NA,0.9202900974720032,-0.08661388701992617,-0,0.9008884978347385,-0.1100152820282126,-0,0.9597241971869388,-0.04196601787379547,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
06037132302,06037132302,Census Tract 1323.02; Los Angeles County; California,2216,1527,767,Los Angeles city,California,42030,0.4379275265517382,0.2229958486937023,06037,2216,1527,767,0.009245,0.009493868073,0.003212018401,0.8711433311473784,0.8113189507717288,0.902190082663866,-0.1479167253486348,-0.23256088009382417,-0.10841386889039388,-3.030358118879453,-4.764456145611767,-2.2210662588479875,-136.74901258481287,-215.0025336467404,-100.2286217891691,0.8592085260720798,0.794530882452967,0.8929514640893933,-0.16386182126422372,-0.258604318705253,-0.11988169594387953,-3.35702402329445,-5.298005988969022,-2.456006714266584,-151.49025375877483,-239.07969264300644,-136.74901258481287,-0.3266659044149969,-0.533549843357255,-0.23494045541859657,-14.741241173961953,-24.077158996266014,-10.602006110947498,0.9178006776160798,0.8914042087492666,0.9446960051192468,-0.0895611916493971,-0.12182553120666172,-0.0585415780114073,-0.43927544267104707,-0.5975240298156755,-0.28713192759082373,-28.767219559335107,-39.13058479473972,-18.80366257962173,0.9099619053605504,0.881215542196476,0.9393366915983958,-0.0989471032897516,-0.1347961447745775,-0.06458100587807142,-0.4853110124837876,-0.6611416739294991,-0.3167538240925391,-31.781991649232975,-43.29676973998029,-20.743537923545453,-0.04603556981274054,-0.06361764411382353,-0.02962189650171537,-3.0147720898978743,-4.166184945240572,-1.939875343923731,0.8914042087492666,0.8655023976029798,0.9446960051192468,-0.12182553120666172,-0.15539830134441351,-0.0585415780114073,-0.8871087647597793,-1.131578855318567,-0.4262878761323881,-115.65955211991908,-147.53309717321605,-55.57860184255386,0.881215542196476,-0.1347961447745775,-0.9815581372881956,0.8530904943642833,-0.1722085835046053,-1.2539879143613208,0.9393366915983958,-0.06458100587807142,-0.4702657627181125,-127.9736815238847,-163.49255728309268,-61.31235498280476,-0.09444937252841634,-0.1224090590427538,-0.04397788658572438,-12.314129403965625,-15.959460109876634,-5.733753140250897,0.7255
06037232402,06037232402,Census Tract 2324.02; Los Angeles County; California,2266,1493,731,Los Angeles city,California,36552,0.380216703666952,0.16900055576561945,06037,2266,1493,731,0.009245,0.009493868073,0.003212018401,0.8919100008364172,0.8408136570066651,0.9181892203863584,-0.12118935661918566,-0.1893241643577074,-0.08910013077611266,-2.5388164340059456,-3.966184104237553,-1.866573786651016,-112.03956019443714,-175.03018994870047,-82.37307090251615,0.8817655698220537,0.8263608484336029,0.9103856610540676,-0.13408828176610121,-0.21012509473982996,-0.09843557821657116,-2.8090382097259545,-4.401946330970803,-2.062143662107246,-123.96461649276056,-194.2606500869728,-112.03956019443714,-0.27022177572000894,-0.4357622267332504,-0.19556987545623028,-11.92505629832343,-19.230460138272303,-8.630621158703896,0.9313440796030656,0.9090774003650856,0.9539193654003852,-0.07371703100984471,-0.10001634580113852,-0.04830663499558331,-0.3535132268855683,-0.47963273426925584,-0.2316565681408328,-23.678046007070883,-32.12543431140361,-15.516180049620417,0.924743258619488,0.9004527888345905,0.9494297411262368,-0.08138122736126753,-0.1105523936399246,-0.05326382425494214,-0.3902672136720715,-0.5301588097105276,-0.2554289847364549,-26.1397999780356,-35.509632264603326,-17.10843836145043,-0.03675398678650321,-0.0505260754412718,-0.02377241659562209,-2.461753970964716,-3.3841979531997186,-1.592258311830013,0.9090774003650856,0.8871182577495075,0.9539193654003852,-0.10001634580113852,-0.12724542783828777,-0.04830663499558331,-0.6941151962832559,-0.8830855038008655,-0.33524889519970064,-94.95419921795566,-120.80513047891456,-45.86168196986329,0.9004527888345905,-0.1105523936399246,-0.7672355533117919,0.876556004979906,-0.1408284174870535,-0.9773516904991114,0.9494297411262368,-0.05326382425494214,-0.36965187571465097,-104.95698403718085,-133.7006416551452,-50.567972053987816,-0.07312035702853603,-0.09426618669824594,-0.03440298051495033,-10.002784819225177,-12.895511176230634,-4.706290084124532,0.9311
