geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
35001004401,35001004401,Census Tract 44.01; Bernalillo County; New Mexico,2414,1485,608,Albuquerque city,New Mexico,20902,0.4465382733431208,0.26164819824898367,35001,2414,1485,608,0.01307599999999999,0.008095660466,0.003292529507,0.8680865694073022,0.8070077916576724,0.8998269502086143,-0.151958842863752,-0.23914540892585784,-0.1113247939152765,-4.79665138389742,-7.548735796214444,-3.5140187746400793,-198.7013829286421,-312.70653671145175,-145.56830052361553,0.85589273655905,0.789887971949474,0.8903789744852393,-0.16837070497911366,-0.266002313634377,-0.12311726653039697,-5.314699426672833,-8.396486454942636,-3.8862536444436495,-220.16153383068905,-347.82462530831134,-198.7013829286421,-0.5180480427754128,-0.8477506587281916,-0.37223486980357023,-21.460150902046927,-35.11808859685963,-15.419837191531492,0.915796888437006,0.8887968994513052,0.9433274998636128,-0.09194518197883798,-0.12511643618170304,-0.06007722677922674,-0.449557353667336,-0.6117450935393255,-0.29374197217596193,-30.273222469180872,-41.194955793893975,-19.780604186933463,0.9077768013850152,0.8783806984130118,0.9378399842481264,-0.10159237212746322,-0.13845853148494752,-0.06627998037608501,-0.4967263861299586,-0.6769800186089662,-0.3240697548007867,-33.4495882915797,-45.58788004100782,-21.822879111164088,-0.04716903246262266,-0.06523492506964068,-0.03032778262482477,-3.1763658223988323,-4.39292424711385,-2.0422749242306244,0.8887968994513052,0.8623226734110739,0.9433274998636128,-0.12511643618170304,-0.15965871109977706,-0.06007722677922674,-0.6158433131141594,-0.7858659710258122,-0.2957098164840495,-101.29001860430252,-129.25427155029806,-48.63648297435024,0.8783806984130118,-0.13845853148494752,-0.6815152617900484,0.849643591128285,-0.17696409464120014,-0.8710458647320538,0.9378399842481264,-0.06627998037608501,-0.32624077182529976,-112.0913259523106,-143.26412248882465,-53.658021681792725,-0.06567194867588899,-0.08517989370624157,-0.03053095534125027,-10.801307348008056,-14.009850938526576,-5.02153870744248,0.7947
35001003724,35001003724,Census Tract 37.24; Bernalillo County; New Mexico,1936,1330,784,Albuquerque city,New Mexico,69822,0.41908646088183904,0.2193476261270257,35001,1936,1330,784,0.01307599999999999,0.008095660466,0.003292529507,0.8778693876988853,0.8208326427859183,0.9073824915017794,-0.13912162106626075,-0.2182751365808078,-0.1020710773743632,-3.521882757832856,-5.525664767961724,-2.583943205398527,-181.91543170624257,-285.41656859306426,-133.4681407747173,0.866508636009055,0.8047853851000919,0.8986062492931092,-0.15405658806330694,-0.242567296218518,-0.1128344597944344,-3.899963478518591,-6.140624092924069,-2.856419695182639,-201.44439455158013,-317.18099653533415,-181.91543170624257,-0.3780807206857357,-0.6149593249623448,-0.27247648978411165,-19.52896284533759,-31.76442794226988,-14.074198852485106,0.922200448708681,0.8971359377415757,0.9476973426729822,-0.08436295102681686,-0.11465827856296928,-0.05518919909546019,-0.36943078238600935,-0.5020959679692346,-0.24167704843103552,-27.77675055533905,-37.751576539040194,-18.17120664895004,0.9147614666203108,0.8874503796539063,0.9426199544491924,-0.0931811586845832,-0.12682356436647935,-0.0608729374759914,-0.40804628023903455,-0.5553685360531976,-0.2665665039472322,-30.680171446543948,-41.757032785954706,-20.042594281746783,-0.0386154978530252,-0.05327256808396297,-0.02488945551619667,-2.903420891204903,-4.005456246914509,-1.8713876327967425,0.8971359377415757,0.8725008667969909,0.9476973426729822,-0.11465827856296928,-0.1461306665184952,-0.05518919909546019,-0.727735842403687,-0.9274910196863452,-0.3502857255375789,-92.82344928618456,-118.30242598040115,-44.679301726732,0.8874503796539063,-0.12682356436647935,-0.804948884699948,0.8606814716867636,-0.16187002148448715,-1.027388671113026,0.9426199544491924,-0.0608729374759914,-0.38636040056496,-102.67205161989132,-131.04447335625332,-49.28066333736734,-0.07721304229626091,-0.09989765142668094,-0.03607467502738104,-9.848602333706747,-12.74204737585216,-4.601361610635337,0.4087
35001980300,35001980300,Census Tract 9803; Bernalillo County; New Mexico,0,0,0,Albuquerque city,New Mexico,25708,0.27688147218311643,0.16447181013224108,35001,0,0,0,0.01307599999999999,0.008095660466,0.003292529507,0.9303387192644146,0.8963304528503119,0.9475489371859288,-0.07487733154937816,-0.11565996315312188,-0.05535446324265065,-0,-0,-0,NA,NA,NA,0.9236452594777016,0.8865739513244305,0.9424575842926404,-0.08266673783988777,-0.1279374929819731,-0.0610557086773808,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.9560957199121,0.9416024503299242,0.970659988402938,-0.0459203813734639,-0.06201932636179329,-0.03022686826242441,-0,-0,-0,NA,NA,NA,0.951812735390069,0.9359536407836534,0.9677737558869292,-0.05062683321859839,-0.06842898667793204,-0.03329935733123562,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.9416024503299242,0.9271805677173208,0.970659988402938,-0.06201932636179329,-0.07853856607667872,-0.03022686826242441,-0,-0,-0,NA,NA,NA,0.9359536407836534,-0.06842898667793204,-0,0.9201968727398234,-0.08672397138513219,-0,0.9677737558869292,-0.03329935733123562,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
35001000906,35001000906,Census Tract 9.06; Bernalillo County; New Mexico,2648,1691,834,Albuquerque city,New Mexico,0,NA,NA,35001,2648,1691,834,0.01307599999999999,0.008095660466,0.003292529507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9739
35001001702,35001001702,Census Tract 17.02; Bernalillo County; New Mexico,2190,885,362,Albuquerque city,New Mexico,42448,0.3434782869597111,0.191782923030499,35001,2190,885,362,0.01307599999999999,0.008095660466,0.003292529507,0.9053870990650356,0.8601459687589643,0.9285216729137796,-0.10449994376181006,-0.16259336940545083,-0.07698078480162486,-2.9925063695384475,-4.656095267377029,-2.204455625124642,-136.6441264629428,-212.60708983456752,-100.66007420660468,0.8964327862490279,0.8472847194663645,0.921661082699733,-0.11553260360359162,-0.18024080574687856,-0.084997531924421,-3.3084424711380347,-5.161455019322141,-2.4340267231017663,-151.07043247205638,-235.68287759461833,-136.6441264629428,-0.3159361015995872,-0.5053597519451127,-0.22957109797712416,-14.42630600911357,-23.07578776005081,-10.482698537768227,0.940069662735406,0.920510157014202,0.9598377638926672,-0.06375095340297371,-0.0863541182898339,-0.04184273386416146,-0.1857631772331256,-0.25162628203041815,-0.12192506577265023,-20.990189517867297,-28.43234825202465,-13.776843590129973,0.9342778258626134,0.912917313188324,0.9559113453489788,-0.07034542864881295,-0.09538945702272132,-0.04612211672718003,-0.20497874356527007,-0.27795425268505614,-0.1343947107708416,-23.161439950877973,-31.407260190401825,-15.185843024953853,-0.01921556633214449,-0.02632797065463799,-0.01246964499819133,-2.1712504330106777,-2.974911938377174,-1.40899943482388,0.920510157014202,0.9011591840809616,0.9598377638926672,-0.0863541182898339,-0.10968186050263704,-0.04184273386416146,-0.2530718909885371,-0.32143685089088625,-0.12262553301270938,-69.90936215152958,-88.79471019085256,-33.87445663334513,0.912917313188324,-0.09538945702272132,-0.27955111750532247,0.8918291520781667,-0.12129099802329894,-0.3554589270035638,0.9559113453489788,-0.04612211672718003,-0.13516681691272167,-77.2240656092051,-98.19307375789056,-37.33889969964687,-0.02647922651678536,-0.03402207611267754,-0.01254128390001228,-7.314703457675514,-9.398363567037997,-3.4644430663017367,0.509
35001002200,35001002200,Census Tract 22; Bernalillo County; New Mexico,2416,1713,757,Albuquerque city,New Mexico,90533,0.5062810204782507,0.2805826458815313,35001,2416,1713,757,0.01307599999999999,0.008095660466,0.003292529507,0.8471715928253878,0.777720540596182,0.8836007320078666,-0.1803984086209935,-0.2858089092431889,-0.13173287863584196,-5.699077252165516,-9.029165310189674,-4.161654516438123,-235.88895911281108,-373.7237297263938,-172.25391210422694,0.8332369549785684,0.7584132753206946,0.8727335541400788,-0.20013880088374245,-0.3185423205799643,-0.14582508631207525,-6.322708144219652,-10.063266671511128,-4.606850129937937,-261.7014960355816,-416.5259383903613,-235.88895911281108,-0.6236308920541358,-1.0341013613214542,-0.4451956134998145,-25.812536922770523,-42.80220866396748,-18.426970757442653,0.9020142304438098,0.8709157686753273,0.933887026651642,-0.1086299597601461,-0.14821666568399755,-0.07079333095074626,-0.6126841668747648,-0.835957267516836,-0.3992816814957562,-35.76673478545037,-48.80077451937162,-23.30891310541484,0.8927600093539488,0.8589616399848273,0.9275210540263036,-0.12012185752322849,-0.16419634294456265,-0.07814264232501292,-0.6774996544467969,-0.9260842939001124,-0.4407325549600193,-39.550476033087975,-54.06213040864638,-25.72869556100521,-0.06481548757203215,-0.09012702638327652,-0.04145087346426301,-3.7837412476376042,-5.261355889274753,-2.4197824555903686,0.8709157686753273,0.8405806018508177,0.933887026651642,-0.14821666568399755,-0.18965391040212853,-0.07079333095074626,-0.9083332331906704,-1.1622778641512674,-0.4338509093702489,-119.99118007802775,-153.5373664664818,-57.311877063441074,0.8589616399848273,-0.16419634294456265,-1.006263326574222,0.8261088978569437,-0.21049416438214996,-1.2899955886785934,0.9275210540263036,-0.07814264232501292,-0.4788905392357948,-132.9277842238074,-170.40892849122767,-63.26163001793855,-0.09793009338355174,-0.127717724527326,-0.04503962986554588,-12.936604145779622,-16.871562024745838,-5.949752954497475,0.7644
35001003739,35001003739,Census Tract 37.39; Bernalillo County; New Mexico,1111,833,488,Albuquerque city,New Mexico,43948,0.42133502558343666,0.22957941139768004,35001,1111,833,488,0.01307599999999999,0.008095660466,0.003292529507,0.8770639532371535,0.8196914054543107,0.906761242550684,-0.1401677110421676,-0.2199713127963736,-0.1028261388709546,-2.0362774514315833,-3.1956191684852984,-1.493800151574905,-183.2832989587384,-287.6344886125381,-134.4554591876602,0.8656341639162151,0.8035546519114245,0.8979295082403759,-0.1552224273079756,-0.24447042602676583,-0.113673167907853,-2.254983878481268,-3.551528467996575,-1.6513796716985885,-202.96884594790887,-319.669529072599,-183.2832989587384,-0.21870642704968457,-0.3559092995112767,-0.15757952012368337,-19.68554698917053,-32.03504046006091,-14.18357516864837,0.9216742568295834,0.8964499592066776,0.9473386510969894,-0.08498202330164352,-0.11551123376140268,-0.05558872620897533,-0.23307824746459063,-0.3168100132426443,-0.15246192524256308,-27.980581928522284,-38.032414554939294,-18.30275212995955,0.9141873409481076,0.886703978281982,0.9422275150438978,-0.09386769561137856,-0.12777209135514736,-0.06131479290690277,-0.25744877724294707,-0.3504375863379493,-0.16816667712968922,-30.90621575545583,-42.06933809579223,-20.18807648615717,-0.02437052977835643,-0.03362757309530501,-0.01570475188712614,-2.9256338269335456,-4.036923540852942,-1.8853243561976156,0.8964499592066776,0.8716626778845589,0.9473386510969894,-0.11551123376140268,-0.14723278324466457,-0.05558872620897533,-0.4563481875280432,-0.5816699518351334,-0.2196133971251462,-93.5139728541072,-119.19466226129782,-45.00274531252996,0.886703978281982,-0.12777209135514736,-0.5047869406972993,0.8597719976275442,-0.16309905737730598,-0.644352560335445,0.9422275150438978,-0.06131479290690277,-0.24223526751968633,-103.43994686420068,-132.03945908513217,-49.638374491739,-0.04843875316925616,-0.0626826085003116,-0.02262187039454011,-9.925974010093476,-12.844796823834344,-4.635629179209039,0.5867
35001004761,35001004761,Census Tract 47.61; Bernalillo County; New Mexico,1731,662,197,Albuquerque city,New Mexico,6025,0.2758057349215405,0.1378047161038377,35001,1731,662,197,0.01307599999999999,0.008095660466,0.003292529507,0.9307473555134328,0.8969272640361025,0.9478594629312128,-0.07440541633165845,-0.11491760825741688,-0.05500872134308265,-1.6841335626622378,-2.601109039488565,-1.2450979837283995,-97.2925223952766,-150.26626455739833,-71.92940402821488,0.924091535157628,0.8872233193643531,0.9427973328163648,-0.0821438807243524,-0.1271119437172202,-0.06067334430482217,-1.8592902683126749,-2.8771224083362688,-1.3733142093747783,-107.4113384351632,-166.21157760463714,-97.2925223952766,-0.17515670565043706,-0.2760133688477038,-0.12821622564637902,-10.1188160398866,-15.945313047238807,-7.407060984770596,0.9563568183255708,0.941947090767536,0.970835797358332,-0.04563483088962711,-0.06163075378805011,-0.03004030415959576,-0.09946816604019663,-0.13433375190540425,-0.0654774851532072,-15.025402725105232,-20.292107538580694,-9.890858784472384,0.9520986609530964,0.9363304778578212,0.9679665724441796,-0.05031131857590483,-0.06799898502486526,-0.03309352664414201,-0.10966129362707544,-0.14821429599195804,-0.0721324553838417,-16.565150094724387,-22.388866464042,-10.896141296652823,-0.01019312758687879,-0.01388054408655381,-0.0066549702306345,-1.539747369619153,-2.0967589254613013,-1.0052825121804394,0.941947090767536,0.9276069996630876,0.970835797358332,-0.06163075378805011,-0.07804274909870895,-0.03004030415959576,-0.09829150641554432,-0.12446609691166592,-0.04790963224597659,-49.894165693169704,-63.18075985363752,-24.319610277145475,0.9363304778578212,-0.06799898502486526,-0.10844784887440376,0.9206624254239312,-0.08617444612180916,-0.13743489415961216,0.9679665724441796,-0.03309352664414201,-0.05277904920069914,-55.04966947939277,-69.76390566477774,-26.791395533349817,-0.01015634245885945,-0.01296879724794625,-0.00486941695472255,-5.155503786223071,-6.583145811140229,-2.4717852562043414,0.1305
35001000907,35001000907,Census Tract 9.07; Bernalillo County; New Mexico,1402,1029,510,Albuquerque city,New Mexico,0,NA,NA,35001,1402,1029,510,0.01307599999999999,0.008095660466,0.003292529507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9756
35001003502,35001003502,Census Tract 35.02; Bernalillo County; New Mexico,3602,2396,1273,Albuquerque city,New Mexico,246827,0.5800787393025089,0.26400136701078153,35001,3602,2396,1273,0.01307599999999999,0.008095660466,0.003292529507,0.8220305520677961,0.7430063721114145,0.8639605427847339,-0.21649979734272223,-0.3458834776319375,-0.15746026638760743,-10.197086762892477,-16.2910260173618,-7.416339496710245,-283.09513500534354,-452.2772353515214,-205.89504432843543,0.8060774185343953,0.7212599080530407,0.8514189254399165,-0.2405756283536555,-0.3864627561226667,-0.17450995053147744,-11.33105243270134,-18.20229997061408,-8.219375391564855,-314.5766916352399,-505.3386999059989,-283.09513500534354,-1.133965669808866,-1.91127395325228,-0.8030358948546095,-31.481556629896335,-53.06146455447752,-22.294166986524417,0.885275116591122,0.8493238098820242,0.9223559329605427,-0.12959235073797454,-0.17740723663322897,-0.0841801567755284,-1.0223411862923135,-1.3995480730430896,-0.6640888976092024,-42.66866386862744,-58.411856137023776,-27.71656500873132,0.8745528973389113,0.8355657486527581,0.9149311210827082,-0.1434414122265206,-0.19679391072739744,-0.09297845155449869,-1.1315950571466409,-1.55248761985144,-0.7334977714390232,-47.22850822815697,-64.79497578678799,-30.613429525835695,-0.10925387085432736,-0.1529395468083505,-0.06940887382982075,-4.559844359529523,-6.383119649764213,-2.896864517104372,0.8493238098820242,0.814478836908023,0.9223559329605427,-0.17740723663322897,-0.22777898538931268,-0.0841801567755284,-1.828319201288284,-2.3474391492733555,-0.8675418202829337,-143.6228751993939,-184.40213270018504,-68.14939672293274,0.8355657486527581,-0.19679391072739744,-2.0281139174912384,0.7979354954074105,-0.25323413453291643,-2.609774208621158,0.9149311210827082,-0.09297845155449869,-0.958215073461676,-159.31766830253247,-205.00975715798572,-75.27219744396513,-0.1997947162029543,-0.26233505934780244,-0.09067325317874242,-15.694793103138592,-20.607624457800664,-7.122800721032397,0.1834
35001000124,35001000124,Census Tract 1.24; Bernalillo County; New Mexico,2749,2197,1165,Albuquerque city,New Mexico,48384,0.3237781284016107,0.1809524571204088,35001,2749,2197,1165,0.01307599999999999,0.008095660466,0.003292529507,0.9126975760049724,0.870694926242392,0.9341100282413926,-0.09565317832568904,-0.14850789853070867,-0.07053769873625655,-3.4383418784536657,-5.338253633984565,-2.535542757908374,-125.076095978671,-194.18892811875463,-92.23509486752906,0.9043979865666592,0.8587220507410608,0.9277646865496542,-0.1057079016686803,-0.16452116157611074,-0.07785952030464548,-3.799768199581855,-5.913865170406597,-2.798732399547243,-138.22365222196635,-215.12787087692237,-125.076095978671,-0.3614263211281892,-0.5756115364220316,-0.26318964163886926,-13.14755624329535,-20.938942758167755,-9.574013882825366,0.9447821847700032,0.9266998248180036,0.9630264831042632,-0.05844502163579531,-0.07909807816829152,-0.03839304270901752,-0.4227730123260215,-0.5721707656264549,-0.2777232664845442,-19.243195827310945,-26.043275631609234,-12.64102259829514,0.939430951851956,0.9196720523075734,0.9594051676167438,-0.06447418836758625,-0.08734412173434389,-0.04231250128045251,-0.4663861193054181,-0.6318200664671,-0.3060754042809608,-21.228316764015393,-28.75830980733272,-13.93151589808652,-0.04361310697939663,-0.05964930084064512,-0.0283521377964166,-1.985120936704444,-2.7150341757234924,-1.2904932997913792,0.9266998248180036,0.9087796302656628,0.9630264831042632,-0.07909807816829152,-0.10037677638931108,-0.03839304270901752,-0.7460091297836119,-0.94669798987218,-0.3621018493036017,-64.03511843636153,-81.26163003194678,-31.081703802884263,0.9196720523075734,-0.08734412173434389,-0.8237812315504852,0.9001283545486993,-0.11095267130138756,-1.0464439551692724,0.9594051676167438,-0.04231250128045251,-0.3990680050662998,-70.71083532622191,-89.82351546517359,-34.25476438337337,-0.077772101766873325,-0.09974596529709234,-0.03696615576269813,-6.675716889860372,-8.561885433226811,-3.1730605804891097,0.8275
35001004759,35001004759,Census Tract 47.59; Bernalillo County; New Mexico,2222,1000,371,Albuquerque city,New Mexico,21004,0.24704694107296896,0.13799275601259375,35001,2222,1000,371,0.01307599999999999,0.008095660466,0.003292529507,0.9417386408523242,0.913030595090732,0.956198900283428,-0.0618657413217601,-0.09525354941761348,-0.04580751944348475,-1.7975011952888504,-2.767579685874434,-1.3309316140679606,-80.89564335233351,-124.55354121847138,-59.89791242430066,0.9361025527058005,0.9047609830529988,0.951925725973824,-0.06825902472918631,-0.10526428386161114,-0.0505021271244622,-1.9832572263513428,-3.0584402937707775,-1.4673328393289775,-89.25550073588401,-137.64357757744273,-80.89564335233351,-0.1857560310624924,-0.2908606078963434,-0.13640122526101697,-8.359857383550512,-13.09003635897135,-6.138669003646128,0.9633635270583758,0.9512076303189408,0.975547702773612,-0.03802974880468376,-0.05129518322377106,-0.02506519892042872,-0.12521407008321925,-0.16889090433123757,-0.08252790704433612,-12.521407008321924,-16.88909043312376,-8.252790704433611,0.95977452828588,0.9464612939496888,0.9731356024459152,-0.04191137660838016,-0.05656724304793087,-0.02760601655777754,-0.13799444416208126,-0.186249316864953,-0.09089362408721312,-13.799444416208123,-18.624931686495295,-9.089362408721312,-0.01278037407886201,-0.01735841253371542,-0.00836571704287701,-1.2780374078862011,-1.7358412533715422,-0.8365717042877017,0.9512076303189408,0.9390802404744328,0.975547702773612,-0.05129518322377106,-0.06487172969882744,-0.02506519892042872,-0.15406457154765751,-0.19484159356650296,-0.0752830751298126,-41.526838692090976,-52.51794974838354,-20.291933997254063,0.9464612939496888,-0.05656724304793087,-0.16989915068230024,0.9331962238077308,-0.0715859906930281,-0.21500780954077983,0.9731356024459152,-0.02760601655777754,-0.08291439557897073,-45.79491932137473,-57.95358747729915,-22.348893687054108,-0.01583457913464273,-0.02016621597427689,-0.00763132044915813,-4.268080629283754,-5.435637728915605,-2.056959689800037,0.903
35001000300,35001000300,Census Tract 3; Bernalillo County; New Mexico,4604,2223,836,Albuquerque city,New Mexico,122131,0.32041283864436587,0.19868222398499996,35001,4604,2223,836,0.01307599999999999,0.008095660466,0.003292529507,0.9139522818674636,0.8725098515821226,0.9350680198417686,-0.0941490270769021,-0.14611886408697788,-0.0694409163615917,-5.6679506897770615,-8.79663382835329,-4.180475380472573,-123.1092678057572,-191.06502668013223,-90.8009422344173,0.9057657063866889,0.8606912210710936,0.928811372638874,-0.10403826613091138,-0.1618568605307052,-0.07664487048524146,-6.2633017099395785,-9.744091179410905,-4.61416713504494,-136.04043679277973,-211.6440308299501,-123.1092678057572,-0.595351020162517,-0.9474573510576132,-0.43369175457236686,-12.931168987022522,-20.57900414981784,-9.419890412084424,0.9455895629587834,0.927761332486272,0.9635722561135496,-0.05754128342001198,-0.07786341700633109,-0.03780489076488892,-0.4211615183595005,-0.569905170374431,-0.2767050758971819,-18.945637353103933,-25.636759800919073,-12.447371835230854,0.9403140753061782,0.920830921968972,0.9600032773452684,-0.06347445631331994,-0.08597569449747006,-0.04166311053159725,-0.46458814974335927,-0.6292813069924309,-0.30494451719101984,-20.89915203523883,-28.307751101773768,-13.71770207786864,-0.04342663138385883,-0.0593761366179999,-0.02823944129383793,-1.9535146821349,-2.670991300854696,-1.2703302426377836,0.927761332486272,0.9100878261930706,0.9635722561135496,-0.07786341700633109,-0.098795051663349,-0.03780489076488892,-0.5269774377696711,-0.6686421581734681,-0.2558624478145311,-63.03557868058267,-79.98111939874019,-30.60555595867597,0.920830921968972,-0.08597569449747006,-0.5818811058993318,0.9015537736696976,-0.10919617798235744,-0.7390366914247393,0.9600032773452684,-0.04166311053159725,-0.2819747717425567,-69.6030030980062,-88.4015181130071,-33.729039682124004,-0.05490366812966074,-0.07039453325127121,-0.02611232392802559,-6.567424417423534,-8.420398714266891,-3.1234837234480373,0.3564
35001000904,35001000904,Census Tract 9.04; Bernalillo County; New Mexico,2744,2041,836,Albuquerque city,New Mexico,734,0.2146192495673083,0.13460088924928548,35001,2744,2041,836,0.01307599999999999,0.008095660466,0.003292529507,0.9542879069784176,0.931535365564464,0.9656902821770992,-0.04790178381943633,-0.07349654878003443,-0.03552869740549859,-1.7187420620117737,-2.6370961523501717,-1.274788990520678,-62.63637252229495,-96.10408718477302,-46.45732472742995,0.9498332366592216,0.9249521840273388,0.962324731497419,-0.05281639071425437,-0.08113696823320667,-0.03915026525812821,-1.8950808309439957,-2.911238558718174,-1.4047328152059406,-69.06271249795903,-106.09469966174102,-62.63637252229495,-0.176338768932222,-0.27414240636800224,-0.1299438246852627,-6.426339975664067,-9.990612476968012,-4.735562124098493,0.971325710040558,0.9617588329466388,0.9808881656556272,-0.02952077728720325,-0.03976170089979611,-0.01948421340326632,-0.1983811798171796,-0.2672007264340789,-0.13093494135146702,-9.719803028769212,-13.091657346108716,-6.415234755093926,0.9685038972636806,0.9580160873965808,0.9789971878839486,-0.03252036757446772,-0.04382380750777463,-0.021453393713467,-0.21853858469735624,-0.2944982970093381,-0.1441679368586588,-10.7074269817421,-14.429117932843612,-7.06359318268784,-0.02015740488017664,-0.02729757057525922,-0.01323299550719178,-0.987623952972888,-1.3374605867348957,-0.648358427593914,0.9617588329466388,0.9521874862386452,0.9808881656556272,-0.03976170089979611,-0.05021333975961505,-0.01948421340326632,-0.26910608430959104,-0.3398424850302719,-0.1318686136697019,-32.1897230035396,-40.65101495577415,-15.77375761599305,0.9580160873965808,-0.04382380750777463,-0.29659830870099835,0.9475338124682968,-0.05537130901432474,-0.3747514772945163,0.9789971878839486,-0.021453393713467,-0.1451959711666335,-35.478266591028515,-44.82673173379382,-17.36793913476477,-0.0274922243914073,-0.03490899226424443,-0.01332735749693159,-3.288543587488912,-4.17571677801967,-1.5941815187717214,0.9301
