geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06071001503,06071001503,Census Tract 15.03; San Bernardino County; California,2494,1407,335,Ontario city,California,35188,0.40331643979085025,0.19814793574617717,06071,2494,1407,335,0.010125,0.009493868073,0.003212018401,0.8835390222224088,0.8288813389528813,0.9117515185776198,-0.13181192324098065,-0.20644530526322555,-0.09679005696645555,-3.3284817327004332,-5.213105237180656,-2.444118321002694,-133.4595722814929,-209.02587157901587,-97.99993267853624,0.8726665084582377,0.8134701072655695,0.9033668400986832,-0.14591311836491316,-0.2293014716440405,-0.10697000998039807,-3.684561586671196,-5.7902634365873995,-2.7011799495225177,-147.73703234447458,-232.167740039591,-133.4595722814929,-0.3560798539707628,-0.5771581994067434,-0.2570616285198235,-14.27746006298167,-23.141868460575115,-10.30720242661682,0.9258992794206397,0.9019617336669024,0.9502167994456192,-0.08003108137823282,-0.1086944852244734,-0.05239141276330356,-0.3616852575966089,-0.4912240620859213,-0.23677302986311505,-25.706130603881228,-34.91286866282312,-16.828218185011732,0.918798168294698,0.8927028555158114,0.9453768749424948,-0.08837831256892212,-0.12019357149047248,-0.05777920584404786,-0.3994089820725354,-0.5431919963761944,-0.2611221364193116,-28.387276622070743,-38.606396330930664,-18.558787236624845,-0.03772372447592648,-0.05196793429027313,-0.02434910655619654,-2.6811460181895153,-3.693527668107543,-1.730569051613116,0.9019617336669024,0.8784020902171311,0.9502167994456192,-0.1086944852244734,-0.13843080650321682,-0.05239141276330356,-0.3456969194995724,-0.4402716777504778,-0.16662804891251892,-103.19311029837982,-131.4243814180531,-49.73971609328923,0.8927028555158114,-0.12019357149047248,-0.3822691401693352,0.8670870430881963,-0.15328675243309384,-0.4875202086543655,0.9453768749424948,-0.05777920584404786,-0.1837636328114438,-114.11019109532396,-145.52842049384046,-54.854815764610095,-0.03657222066976284,-0.0472485309038877,-0.01713558389892489,-10.917080796944132,-14.104039075787371,-5.115099671320862,0.9806
06065040617,06065040617,Census Tract 406.17; Riverside County; California,4976,3741,1007,Ontario city,California,93206,0.40624173551851395,0.2503116474596055,06065,4976,3741,1007,0.010586,0.009493868073,0.003212018401,0.8824845613999239,0.8273823887711398,0.9109394898329768,-0.13316429968322183,-0.20863099525872017,-0.09776775643281484,-7.014554127598215,-10.989832953864646,-5.150008080718543,-140.96772764465865,-220.85677158088112,-103.4969469597778,0.8715209433385174,0.8118520651242411,0.9024818622662244,-0.14741935652093516,-0.231751501238056,-0.10805550982365168,-7.765452589257963,-12.207727247119758,-5.691925119918047,-156.05813081306198,-245.33213921060607,-140.96772764465865,-0.750898461659748,-1.217894293255112,-0.5419170391995047,-15.090403168403297,-24.47536762972492,-10.890615739539886,0.9252120374881004,0.9010646048843948,0.9497489416517308,-0.08083332196470862,-0.1097983369664136,-0.05290983347754667,-0.9713061978091744,-1.3193544767488286,-0.635773068985458,-25.963811756460156,-35.2674278735319,-16.994735872372576,0.9180480278377264,0.8917261926367314,0.944864865310747,-0.08926763053485827,-0.12142046320644176,-0.05835240224655849,-1.0726542061466038,-1.4590078149301855,-0.7011718506865472,-28.672927189163428,-39.00047620770344,-18.742898975849965,-0.1013480083374293,-0.13965333818135717,-0.06539878170108915,-2.70911543270327,-3.733048334171536,-1.7481631034773897,0.9010646048843948,0.8773044222467207,0.9497489416517308,-0.1097983369664136,-0.1398551912448632,-0.05290983347754667,-1.0497078022744872,-1.3370611021479362,-0.5058352116518285,-104.24109257939296,-132.77667350029157,-50.23189788002269,0.8917261926367314,-0.12142046320644176,-1.16081910805782,0.8658952362666328,-0.1548741211599329,-1.4806469555337205,0.944864865310747,-0.05835240224655849,-0.5578679387321553,-115.27498590445084,-147.03544742142208,-55.39900086714551,-0.11111130578333284,-0.1435858533857841,-0.0520327270803268,-11.033893325057878,-14.258773921130498,-5.167102987122821,0.116
06071002111,06071002111,Census Tract 21.11; San Bernardino County; California,2607,1311,374,Ontario city,California,108779,0.3612554543892521,0.2379359460460543,06071,2607,1311,374,0.010125,0.009493868073,0.003212018401,0.8988404931071363,0.8507364718743169,0.92350751586635,-0.1125444477286206,-0.17545213242924712,-0.08282822047408227,-2.9707091741887037,-4.6312125560858535,-2.1863233541063165,-113.95125332522838,-177.6452840846127,-83.8635732300083,0.8893053238765761,0.837094632082794,0.9161877436349878,-0.12447319627065095,-0.194608066607568,-0.0914793468339643,-3.2855789296105686,-5.136850200165039,-2.4146774041109675,-126.0291112240341,-197.04066744016265,-113.95125332522838,-0.3148697554218649,-0.5056376440791857,-0.22835405000465103,-12.07785789880571,-19.395383355549892,-8.759265439380554,0.9358373233667956,0.9149601748613488,0.9569693687016064,-0.06856178422374817,-0.09294374495757483,-0.04496552628092646,-0.28871066512954463,-0.3913820319897331,-0.1893478582485552,-22.022171253207063,-29.853701906158133,-14.443009782498487,0.92965197883804,0.9068645184071138,0.9527694877417292,-0.07567135096069727,-0.10270054644598564,-0.0495718144482329,-0.31864873871743243,-0.43246749496518927,-0.20874473561425175,-24.305777171428865,-32.9876044977261,-15.922558017868177,-0.0299380735878878,-0.04108546297545612,-0.01939687736569659,-2.2836059182218005,-3.1339025915679724,-1.4795482353696865,0.9149601748613488,0.89433745573219,0.9569693687016064,-0.09294374495757483,-0.11814616908927796,-0.04496552628092646,-0.3300159741613276,-0.4195023893563193,-0.15965939360470466,-88.23956528377742,-112.16641426639552,-42.689677434413014,0.9068645184071138,-0.10270054644598564,-0.3646595141797156,0.884405758747238,-0.13070272339305136,-0.4640870303406147,0.9527694877417292,-0.0495718144482329,-0.17601497167502364,-97.50254389831969,-124.08744126754404,-47.06282665107584,-0.03464354001838798,-0.04458464098429543,-0.01635557807031898,-9.262978614542243,-11.921027001148513,-4.37314921666283,0.7399
06071001504,06071001504,Census Tract 15.04; San Bernardino County; California,3421,2147,602,Ontario city,California,54438,0.3519174399154305,0.2112985677664903,06071,3421,2147,602,0.010125,0.009493868073,0.003212018401,0.9022733793520245,0.8556661992975222,0.92613797374193,-0.10831154158416909,-0.1686800306252272,-0.07975272405648269,-3.7516545605643543,-5.842675645785135,-2.7624449485969262,-109.6654358539712,-170.78853100804255,-80.74963310718873,0.8930421525915969,0.8424319207245048,0.9190587216944192,-0.11976797186785952,-0.18703954040581008,-0.08806975701873938,-4.148478096569468,-6.478605460748797,-3.050527217456213,-121.26507151620778,-189.3775346608827,-109.6654358539712,-0.3968235360051135,-0.6359298149636619,-0.28808226885928656,-11.599635662236585,-18.58900365284016,-8.420995874284904,0.938058111100936,0.9178712920484168,0.9584750128120504,-0.06603203806464293,-0.08947736862790033,-0.04332401641449179,-0.4553703724722484,-0.6170541433241158,-0.2987712339326477,-21.20961213191655,-28.7402954505876,-13.91575379285737,0.9320789871396108,0.9100389181165462,0.9544185572663206,-0.07287044745942287,-0.09885410403067256,-0.04775833661935005,-0.5025294353224691,-0.6817180188924277,-0.32935120848031724,-23.406121812876993,-31.752120116088857,-15.340065602250451,-0.04715906285022064,-0.06466387556831188,-0.03057997454766953,-2.1965096809604403,-3.011824665501252,-1.4243118093930849,0.9178712920484168,0.8979143189831225,0.9584750128120504,-0.08947736862790033,-0.11369200697510692,-0.04332401641449179,-0.5113907726300299,-0.649784902936109,-0.24761012273146624,-84.94863332724748,-107.93769151762608,-41.13124962316715,0.9100389181165462,-0.09885410403067256,-0.5649817089293773,0.8882973919338836,-0.12574911181820797,-0.718694977695193,0.9544185572663206,-0.04775833661935005,-0.27295363104452064,-93.85078221418227,-119.38454778989916,-45.34113472500343,-0.05359093629934741,-0.06891007475908395,-0.02534350831305437,-8.902148886934786,-11.44685627227308,-4.209885101836275,0.9697
06071001103,06071001103,Census Tract 11.03; San Bernardino County; California,2536,1782,778,Ontario city,California,65460,0.4622591605793834,0.19441775142761583,06071,2536,1782,778,0.010125,0.009493868073,0.003212018401,0.8625333926752649,0.7991957910510922,0.8955284667211922,-0.15937540330857652,-0.2512578409413451,-0.11665908696494091,-4.09228223075432,-6.451547581850918,-2.995455375998788,-161.36759584993374,-254.39856395311193,-118.11732555200268,0.8498719769886057,0.7814811498181814,0.8857014081560977,-0.17664780940695382,-0.27962139615608,-0.12904867350482763,-4.535785802142353,-7.179838589099666,-3.31358278958346,-178.85590702454076,-283.116663608031,-161.36759584993374,-0.44350357138803354,-0.7282910072487478,-0.3181274135846719,-17.488311174607,-28.718099654919076,-12.544456371635327,0.9121497910752988,0.8840563162274168,0.9408340922795532,-0.09631116488130533,-0.1311496582789615,-0.06288665366822896,-0.5512674626681269,-0.7506766161362114,-0.35995168416972406,-30.93532338204977,-42.12551156768863,-20.199308875966562,0.9038009204585478,0.8732285461158669,0.9351135516545562,-0.1064383509287036,-0.14517557224625144,-0.06938884398652552,-0.6092336202075729,-0.8309583780054441,-0.3971690302891496,-34.18819417550914,-46.63066094306645,-22.28782437088382,-0.057966157539446,-0.08028176186923275,-0.03721734611942556,-3.2528707934593717,-4.50514937537782,-2.0885154949172597,0.8840563162274168,0.8565474626777786,0.9408340922795532,-0.1311496582789615,-0.16747762800411947,-0.06288665366822896,-0.9687014566381652,-1.2370281732401625,-0.4644952477263564,-124.51175535194926,-159.001050545008,-59.70375934786072,0.8732285461158669,-0.14517557224625144,-1.0723000741953328,0.8433863663759998,-0.185696188446777,-1.3715946392931195,0.9351135516545562,-0.06938884398652552,-0.5125219167648289,-137.82777303281912,-176.29751147726472,-65.87685305460526,-0.1035986175571676,-0.13456646605295708,-0.04802666903847252,-13.316017680869871,-17.296460932256693,-6.17309370674454,0.7565
06071001911,06071001911,Census Tract 19.11; San Bernardino County; California,4189,2746,1114,Ontario city,California,69800,0.4823804181960763,0.22577590592069216,06071,4189,2746,1114,0.010125,0.009493868073,0.003212018401,0.8554776480338387,0.7893073995406823,0.8900567582638288,-0.16893761315484962,-0.26693351738742727,-0.12352385476026244,-7.165256572744859,-11.32161810640132,-5.239094454356237,-171.04933331928524,-270.27018635477015,-125.06790294476572,0.8422277244637857,0.7708516238961215,0.8797503988130049,-0.18732733553346503,-0.29726651537126175,-0.13668604339280868,-7.945231361565561,-12.608150508013432,-5.797350587196315,-189.66892722763333,-300.98234681340256,-171.04933331928524,-0.7799747888207023,-1.2865324016121118,-0.5582561328400786,-18.619593908348108,-30.712160458632415,-13.326715990453057,0.907503032909785,0.8780256885002214,0.9376523785052248,-0.10192469196894705,-0.1389188415524904,-0.06649332196455131,-0.8989964258869337,-1.2252923176073085,-0.5864845665630547,-32.73839861205148,-44.62098753122026,-21.357777369375626,0.8987375632442854,0.8666783433958999,0.9316355356016688,-0.11267186428725072,-0.15383060811431698,-0.07338112575770306,-0.9937886623500038,-1.3568171187499658,-0.6472363909996732,-36.19041013656241,-49.41067439002061,-23.57015262198373,-0.09479223646307013,-0.13152480114265752,-0.06075182443661853,-3.4520115245109286,-4.789686858800347,-2.212375252608104,0.8780256885002214,0.8492121333133184,0.9376523785052248,-0.1389188415524904,-0.17756207285729889,-0.06649332196455131,-1.4692291501724144,-1.877926496445829,-0.7032446126841971,-131.88771545533342,-168.575089447561,-63.127882646696335,0.8666783433958999,-0.15383060811431698,-1.626938513915731,0.8354448951558222,-0.19696703612449024,-2.0831566680450493,0.9316355356016688,-0.07338112575770306,-0.7760911898689264,-146.04474990266883,-186.99790556957356,-69.6670726991855,-0.15770936374331668,-0.20523017159921997,-0.07284657718472931,-14.157034447335429,-18.422816122012563,-6.539190052489166,0.1125
06065040618,06065040618,Census Tract 406.18; Riverside County; California,6644,4261,1118,Ontario city,California,364388,0.34507977687963765,0.28313865952924283,06065,6644,4261,1118,0.010586,0.009493868073,0.003212018401,0.9047953865199546,0.8592940478963875,0.9280688494383682,-0.10522225787006231,-0.16374598712521118,-0.07750626540817718,-7.400637468122115,-11.516809390936531,-5.451277927359242,-111.38828218124796,-173.34150197074854,-82.04813256109637,0.8957883607778697,0.8463616643354148,0.9211666693010344,-0.1163351119360791,-0.18152799463716968,-0.08557987748165388,-8.182242100483235,-12.767478153565994,-6.019122385590115,-123.15234949553331,-192.16553512290776,-111.38828218124796,-0.7816046323611197,-1.250668762629461,-0.5678444582308728,-11.764067314285365,-18.824033152159256,-8.546725740982433,0.9396876011858036,0.920008799565164,0.9595790070624264,-0.0641834570745505,-0.08694612537689114,-0.0421236736527979,-0.8784411348406076,-1.189980355177135,-0.5765218854484451,-20.615844516324984,-27.927255460622742,-13.530201489050578,0.9338601559462792,0.9123703838925956,0.9556278810061936,-0.07082414174390098,-0.09604609888095653,-0.04643242403840963,-0.96932827060656,-1.3145263272435148,-0.635493211565786,-22.748844651644216,-30.850183694989788,-14.914180041440648,-0.09088713576595252,-0.12454597206637974,-0.0589713261173409,-2.133000135319233,-2.9229282343670437,-1.3839785523900705,0.920008799565164,0.9005425089558181,0.9595790070624264,-0.08694612537689114,-0.11044175045051806,-0.0421236736527979,-0.922858738953555,-1.1722446987347586,-0.4471067592581221,-82.54550437867218,-104.85194085284066,-39.991660040976925,0.9123703838925956,-0.09604609888095653,-1.0194471727229637,0.8911578555453293,-0.12213565057794,-1.2963654445214328,0.9556278810061936,-0.04643242403840963,-0.49284045848962493,-91.1848991702114,-115.95397535969882,-44.082330813025486,-0.09658843376940852,-0.1241207457866742,-0.04573369923150289,-8.639394791539223,-11.10203450685816,-4.090670772048559,0.6652
06071001311,06071001311,Census Tract 13.11; San Bernardino County; California,2557,1497,714,Ontario city,California,61936,0.3331467660449565,0.22047743468418848,06071,2557,1497,714,0.010125,0.009493868073,0.003212018401,0.909213662600797,0.8656622113008714,0.9314482395918064,-0.0998514883064005,-0.15518499819606643,-0.0735969616929389,-2.5851175879445942,-4.0176814089218365,-1.9053977393695536,-101.09963191023051,-157.12481067351726,-74.51692371410064,0.9006012563826714,0.8532637700087086,0.924857023195792,-0.1103693148470286,-0.17197053847697508,-0.08124820909566703,-2.857420172896503,-4.452252752216956,-2.103485665408409,-111.74893128261648,-174.12017020793726,-101.09963191023051,-0.27230258495190895,-0.4345713432951195,-0.19808792603885528,-10.649299372385958,-16.995359534420004,-7.746887995262232,0.9425381518985664,0.9237510838708792,0.9615087320458362,-0.06096501026052633,-0.08254270816073948,-0.04003215641345718,-0.2931436399566247,-0.39689766012856015,-0.19249028247850672,-19.582073477396442,-26.512869748066812,-12.85840230317346,0.9369767885780492,0.9164535483578522,0.957742050581007,-0.06726229741250522,-0.0911627782901278,-0.04412247472412587,-0.32342346226280466,-0.43834633246719823,-0.21215813446518988,-21.604773698250145,-29.281652135417385,-14.17222007115497,-0.03027982230617998,-0.04144867233863808,-0.01966785198668316,-2.0227002208537064,-2.7687823873505732,-1.3138177679815073,0.9237510838708792,0.9051476366034296,0.9615087320458362,-0.08254270816073948,-0.10479214612160312,-0.04003215641345718,-0.5595258013096676,-0.7103463266006376,-0.2713628483302832,-78.36495816662011,-99.48828103650386,-38.006001166706334,0.9164535483578522,-0.0911627782901278,-0.6179579966418001,0.8961719861126134,-0.11585724112819962,-0.785352420877034,0.957742050581007,-0.04412247472412587,-0.2990895692167814,-86.5487390254622,-109.9933362572877,-41.8892954085128,-0.05843219533213251,-0.07500609427639648,-0.02772672088649824,-8.183780858842088,-10.505055220783822,-3.8832942418064778,0.613
06071001310,06071001310,Census Tract 13.10; San Bernardino County; California,3216,2120,573,Ontario city,California,58678,0.4347543733844514,0.1840950372374028,06071,3216,2120,573,0.010125,0.009493868073,0.003212018401,0.8722724929623284,0.8129134602998797,0.9030624865217932,-0.146430740471817,-0.23014324259202829,-0.10734308525157364,-4.768077771243305,-7.493924265281625,-3.49530554196174,-148.2611247277147,-233.02003312442864,-108.68487381721827,0.860433666762684,0.7962487181186523,0.8939013272813093,-0.1622046400885541,-0.2558889920259638,-0.11869170509163098,-5.281707490563498,-8.332257358349434,-3.864839301193688,-164.232198089661,-259.08760442628835,-148.2611247277147,-0.5136297193201935,-0.838333093067809,-0.3695337592319477,-15.971073361946315,-26.067571301859733,-11.490477588058074,0.918540200592934,0.8923669578278802,0.9452008145388994,-0.08868397850685501,-0.12061522586415624,-0.05797623596826195,-0.6038916901763625,-0.821326848822855,-0.39478796191164395,-28.48545708379068,-38.741832491644104,-18.622073675077544,0.9107684653728858,0.8822625181553018,0.939888846516355,-0.09797389569321674,-0.1334494885840467,-0.06395559826722452,-0.6671511862626457,-0.9087214914243148,-0.43550430398033246,-31.469395578426685,-42.86422129359975,-20.542655848128888,-0.06325949608628323,-0.08739464260145968,-0.04071634206868851,-2.9839384946360012,-4.122388801955646,-1.920582173051345,0.8923669578278802,0.8666771145071845,0.9452008145388994,-0.12061522586415624,-0.15383224416699448,-0.05797623596826195,-0.6561451890370044,-0.8368453170466175,-0.3153899355284793,-114.51050419493968,-146.04630314949694,-55.04187356517964,0.8822625181553018,-0.1334494885840467,-0.7259634037620464,0.8543642384798111,-0.170460975496027,-0.9273053894227372,0.939888846516355,-0.06395559826722452,-0.34791758515036214,-126.6951839026259,-161.83340129541662,-60.7186012478817,-0.06981821472504202,-0.09046007237611976,-0.03252764962188281,-12.184679707686216,-15.787098145919677,-5.676727682702062,0.7308
06071001309,06071001309,Census Tract 13.09; San Bernardino County; California,3129,1825,630,Ontario city,California,60602,0.3903261952720264,0.197014437729724,06071,3129,1825,630,0.010125,0.009493868073,0.003212018401,0.8882367656676269,0.8355705405019328,0.9153662155549166,-0.12582594940029118,-0.196787047326122,-0.09245893392927595,-3.9863076311943,-6.234435044719787,-2.929203043180133,-127.39877376779484,-199.24688541769856,-93.61467060339191,0.8777717913414147,0.8206943276531906,0.9073072210354096,-0.13924827599186756,-0.21848045771138855,-0.10216250550591932,-4.411542037732856,-6.921706690811716,-3.236623107246218,-140.98887944176593,-221.21146343278093,-127.39877376779484,-0.4252344065385558,-0.6872716460919284,-0.3074200640660849,-13.590105673971102,-21.9645780150824,-9.824866221351389,0.9289572592427884,0.905956380171727,0.9522971826576834,-0.07647579051712224,-0.10380590267541,-0.05009236424409761,-0.4482960046289327,-0.6085033068846435,-0.2936381121554857,-24.56416463720179,-33.34264695258321,-16.089759570163597,0.922136698546012,0.897052821722158,0.9476538894835764,-0.08443791639217874,-0.11476155671658723,-0.05523758314857911,-0.4949694576786442,-0.6727246232194772,-0.32379904363750667,-27.121614119377767,-36.86162319010834,-17.742413350000366,-0.04667345304971149,-0.06422131633483374,-0.03016093148202098,-2.557449482175972,-3.5189762375251368,-1.6526537798367662,0.905956380171727,0.8832930751407888,0.9522971826576834,-0.10380590267541,-0.13212706874285093,-0.05009236424409761,-0.6208773134753828,-0.7902700844956021,-0.2996092874868188,-98.55195451990204,-125.43969595168286,-47.55702975981251,0.897052821722158,-0.11476155671658723,-0.6864045799712134,0.8723992995779724,-0.14626410232534018,-0.8748256175143079,0.9476538894835764,-0.05523758314857911,-0.33038354606290615,-108.95310793193865,-138.8612091292552,-52.4418327083978,-0.06552726649583063,-0.08455553301870578,-0.03077425857608734,-10.401153412036608,-13.421513177572344,-4.884802948585293,0.6933
06071001501,06071001501,Census Tract 15.01; San Bernardino County; California,2250,1459,489,Ontario city,California,40871,0.39965585615301463,0.19327408744951413,06071,2250,1459,489,0.010125,0.009493868073,0.003212018401,0.8848603020911531,0.8307608837169616,0.9127686745820116,-0.1301218934070634,-0.20371579789100644,-0.09556783426856157,-2.964339384179663,-4.64090052070449,-2.1771547244306677,-131.74841707465168,-206.26224536464403,-96.76243219691855,0.8741021384877823,0.8154993957844835,0.9044754841170688,-0.1440310645275666,-0.2262424781296533,-0.10561316205953358,-3.2812076887686263,-5.154086454891164,-2.4059998481687495,-145.83145283416115,-229.07050910627396,-131.74841707465168,-0.3168683045889633,-0.5131859341866738,-0.22884512373808177,-14.08303575950948,-22.808263741629947,-10.170894388359187,0.9267599822138004,0.9030856186173204,0.9508025803296388,-0.07902803227567878,-0.10731472120114326,-0.05174304391696621,-0.3703518215480169,-0.5029127175673389,-0.24248522980098297,-25.383949386430217,-34.4696859196257,-16.619960918504656,0.9197377238218184,0.8939265144875712,0.9460179716323276,-0.08726648271494733,-0.11866018491825772,-0.0570623708918849,-0.4089599589273296,-0.556081359540896,-0.26741337716644537,-28.030154827095927,-38.11386974235065,-18.328538530942108,-0.03860813737931268,-0.05316864197355708,-0.02492814736546239,-2.646205440665708,-3.644183822724955,-1.70857761243745,0.9030856186173204,0.8797775973768964,0.9508025803296388,-0.10731472120114326,-0.13665090243438005,-0.05174304391696621,-0.4982087528280963,-0.6344020178467469,-0.2402171583624868,-101.883180537443,-129.73456397683984,-49.12416326431222,0.8939265144875712,-0.11866018491825772,-0.5508800850134126,0.8685807275483491,-0.1513034635509288,-0.7024265546288957,0.9460179716323276,-0.0570623708918849,-0.2649121417570936,-112.6544141131723,-143.6455121940482,-54.17426211801505,-0.05267133218531628,-0.06802453678214881,-0.02469498339460679,-10.7712335757293,-13.910948217208343,-5.050098853702821,0.6936
06071012201,06071012201,Census Tract 122.01; San Bernardino County; California,4812,3581,1395,Ontario city,California,113236,0.5180241169517499,0.29622554160861403,06071,4812,3581,1395,0.010125,0.009493868073,0.003212018401,0.8431201688272657,0.7720900350826669,0.8804458666992259,-0.1860705472043749,-0.2951857355508169,-0.13578817031532014,-9.065636165617953,-14.381891814639124,-6.61580334001787,-188.3964290444296,-298.8755572452021,-137.48552244426165,0.828854741685659,0.752375668192848,0.8693064958396753,-0.20648401910119907,-0.32912325886605,-0.15034226108489615,-10.06021113663907,-16.035378856842254,-7.324900473447768,-209.06506933996403,-333.2372996018756,-188.3964290444296,-0.9945749710211178,-1.6534870422031285,-0.7090971334298972,-20.668640295534452,-34.36174235667349,-14.736016904195704,0.8993295890721665,0.8674435698601372,0.9320425376770654,-0.11193939591345436,-0.15281274165331085,-0.0729124042903722,-1.2875535615050766,-1.7576885077278408,-0.8386558195699819,-35.95513994708396,-49.08373380976936,-23.419598424182684,0.8898376365938352,0.8551953981802082,0.9255061458119894,-0.12380052143877594,-0.1693234109162949,-0.08048985360616236,-1.423983048987696,-1.9475981533795237,-0.925813444229784,-39.76495529147433,-54.38699115832235,-25.85348908767897,-0.1364294874826193,-0.18990964565168267,-0.08715762465980204,-3.8098153443903744,-5.303257348552993,-2.4338906634962867,0.8674435698601372,0.8363718645307687,0.9320425376770654,-0.15281274165331085,-0.1956404111716884,-0.0729124042903722,-2.023843692736301,-2.5910510335090216,-0.9656479423691556,-145.0784009129965,-185.7384253411485,-69.22207472180328,0.8551953981802082,-0.1693234109162949,-2.2425101042489923,0.8215601324373346,-0.2171963566845499,-2.8765368110376186,0.9255061458119894,-0.08048985360616236,-1.0660032716360242,-160.75341249096718,-206.2033556299368,-76.41600513519887,-0.21866641151269128,-0.28548577752859705,-0.1003553292668684,-15.675011577970702,-20.46493028878832,-7.193930413395584,0.8134
06071001908,06071001908,Census Tract 19.08; San Bernardino County; California,3946,2652,1260,Ontario city,California,312692,0.4741599711537982,0.3049486463938324,06071,3946,2652,1260,0.010125,0.009493868073,0.003212018401,0.8583532397141207,0.7933323879041516,0.8922881486728579,-0.1650215246266858,-0.26050570384732286,-0.12071420144641282,-6.593146228791134,-10.408049512238051,-4.822924668938893,-167.08429368451937,-263.76202514541444,-122.223128964493,0.8453424062429103,0.7751766873209451,0.8821768100713014,-0.18295260312854644,-0.2900284752577597,-0.13355960912096018,-7.3095510909455985,-11.58758017909209,-5.336140453112003,-185.2395106676533,-293.6538311984818,-167.08429368451937,-0.7164048621544641,-1.1795306668540366,-0.5132157841731102,-18.155216983133908,-29.891806053067327,-13.005975270479224,0.9093985776775436,0.8804844874389738,0.9389509509392996,-0.09962784695995218,-0.1357383511760164,-0.06501835798731426,-0.8486571788269274,-1.156256304665124,-0.5538441103083718,-32.000647768737835,-43.59940816987647,-20.884016225805873,0.9008027382738272,0.8693484412542937,0.9330548973936554,-0.11012095935261088,-0.15028675792781385,-0.07174829990533821,-0.9380403727029047,-1.280183602174324,-0.6111715914905671,-35.371054777635926,-48.272383189077075,-23.045685953641293,-0.08938319387597737,-0.12392729750920006,-0.05732748118219533,-3.3704070088980913,-4.672975019200606,-2.16166972783542,0.8804844874389738,0.8522013280235659,0.9389509509392996,-0.1357383511760164,-0.17343163770843958,-0.06501835798731426,-1.6237393181246715,-2.0746367309912044,-0.7777673984488557,-128.8681998511644,-164.65370880882574,-61.727571305464735,0.8693484412542937,-0.15028675792781385,-1.7977713426357949,0.8386802718815077,-0.19234949661637468,-2.3009373384276146,0.9330548973936554,-0.07174829990533821,-0.8582728061417824,-142.68026528855515,-182.61407447838212,-68.11688937633193,-0.17403202451112332,-0.22630060743641023,-0.08050540769292669,-13.81206543739074,-17.960365669556367,-6.389318070867198,0.2147
