geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
72031050107,72031050107,Census Tract 501.07; Carolina Municipio; Puerto Rico,1322,1149,615,San Juan zona urbana,Puerto Rico,18715,0.38686300765572706,0.27668698694586397,72031,1322,1149,615,0.012828,0.0073709,0.002928,0.8894933915824876,0.837362972072812,0.9163323077610572,-0.12423544622508248,-0.1942252444296595,-0.09130715083414909,-2.1068612261198236,-3.293791337788735,-1.5484429090504144,-159.36923041753585,-249.15214355436723,-117.12881309004646,0.8791378906705438,0.8226311069360996,0.9083606218789676,-0.13747798907549208,-0.21561170197479296,-0.10088435794527738,-2.3314364251834654,-3.656476058896956,-1.7108590868005082,-176.35676438604128,-276.58669129326444,-159.36923041753585,-0.22457519906364176,-0.36268472110822136,-0.16241617775009387,-16.987533968505428,-27.434547738897223,-12.28564128215536,0.9297742177566388,0.9070243331519914,0.9528525795672558,-0.0755299307102774,-0.1025062541871504,-0.04948028839272968,-0.2541032310505264,-0.34485892078671293,-0.1664651487915855,-22.115163711969227,-30.01383122599764,-14.487828441391256,0.9230287940544826,0.8982160933445854,0.9482618649519524,-0.0833898210340924,-0.11331783900287667,-0.05456102049476503,-0.2805460399900081,-0.381232032857886,-0.18355811354196416,-24.41653959878225,-33.1794632600423,-15.9754668008672,-0.0264428089394817,-0.03637311207117305,-0.01709296475037863,-2.3013758868130285,-3.165632034044652,-1.4876383594759477,0.9070243331519914,0.88460159910146,0.9528525795672558,-0.1025062541871504,-0.1304523991543275,-0.04948028839272968,-0.4646714596276612,-0.5913542271898791,-0.22429926849409232,-75.5563348988067,-96.15515889266328,-36.47142577139712,0.8982160933445854,-0.11331783900287667,-0.5136814925963769,0.8738210291612308,-0.14439910076310097,-0.6545760690660657,0.9482618649519524,-0.05456102049476503,-0.2473307529683911,-83.52544595063038,-106.43513318147409,-40.21638259648636,-0.04901003296871564,-0.06322184187618662,-0.02303148447429878,-7.969111051823682,-10.279974288810834,-3.744956825089233,0.037
72031050404,72031050404,Census Tract 504.04; Carolina Municipio; Puerto Rico,1714,1302,573,San Juan zona urbana,Puerto Rico,32573,0.5702788390261985,0.27449833729334056,72031,1714,1302,573,0.012828,0.0073709,0.002928,0.8253256841369961,0.7475254479263178,0.8665432935798035,-0.21164289349077084,-0.33774709981320683,-0.15401043134136944,-4.653432934617129,-7.426110331036143,-3.3862569239055076,-271.49550376996086,-433.26197964038175,-197.5645813247087,0.8096324318994732,0.7260868644781887,0.8542191278923885,-0.2351283874015604,-0.3772456835707424,-0.17065980770917183,-5.1698129984484895,-8.29457327584116,-3.752329958784641,-301.62269535872167,-483.9307628845483,-271.49550376996086,-0.5163800638313605,-0.8684629448050165,-0.36607303487913345,-30.12719158876082,-50.66878324416666,-21.35782000461689,0.8874799588665144,0.8521599785047537,0.923878957294471,-0.12678600796483977,-0.17348857635235873,-0.08239287420123227,-0.48334071958000824,-0.6613828661307377,-0.3141027290308929,-37.122943132105085,-50.79745515597063,-24.12463356612081,0.8769491470674101,0.8386355091776188,0.9165930988845236,-0.14031697658191702,-0.19241313902939575,-0.09099664967691888,-0.5349242358762727,-0.7335281437436482,-0.34690252371073205,-41.08481074318531,-56.33856710780709,-26.643819025401847,-0.05158351629626445,-0.07214527761291045,-0.03279979467983912,-3.961867611080219,-5.541111951836441,-2.5191854592810388,0.8521599785047537,0.8178977710519973,0.923878957294471,-0.17348857635235873,-0.2226466869004655,-0.08239287420123227,-0.7327334608805994,-0.9403540041439696,-0.34798842168577154,-127.87669474356012,-164.11064644746415,-60.73096364498631,0.8386355091776188,-0.19241313902939575,-0.8126618377083261,0.8016207070005021,-0.24747276519563957,-1.0452075838538497,0.9165930988845236,-0.09099664967691888,-0.3843266885243636,-141.82580064717737,-182.409700498054,-67.07272051036014,-0.07992837682772669,-0.10485357970987996,-0.03633826683859204,-13.949105903617223,-18.29905405058987,-6.341756865373828,0.1852
72127009122,72127009122,Census Tract 91.22; San Juan Municipio; Puerto Rico,3572,2216,1035,San Juan zona urbana,Puerto Rico,71055,0.6417010715373774,0.27707959543477717,72127,3572,2216,1035,0.012828,0.0073709,0.002928,0.8016099133782666,0.7152095337967463,0.8478955242408492,-0.24748956233044536,-0.39819165257965866,-0.17939058694210616,-11.340371689113734,-18.24578499891053,-8.219966588875804,-317.47961055749533,-510.8002519291862,-230.12224492933385,0.7840782147366674,0.6916344617084378,0.8340202147071943,-0.2753829671646341,-0.445850453330296,-0.19901170543099775,-12.618492574358475,-20.429588265926743,-9.119037945764294,-353.26127027879267,-571.9369615321037,-317.47961055749533,-1.278120885244741,-2.1838032670162164,-0.8990713568884896,-35.781659721297345,-61.1367096029176,-25.1699707975501,0.8715359090816598,0.8317048477091545,0.912836432478659,-0.14739965339317257,-0.2023496108678423,-0.09548651261065744,-0.9563949862596238,-1.3129349279362297,-0.6195592717755951,-43.158618513520935,-59.247966062104226,-27.958450892400503,0.8596344551758724,0.8165187388715703,0.9045493408828628,-0.16328515449675665,-0.22471163537777583,-0.1055228883633646,-1.0594672341241718,-1.4580297611436588,-0.6846797739554963,-47.809893236650346,-65.79556683861276,-30.89710171279315,-0.10307224786454794,-0.1450948332074291,-0.06512050217990117,-4.65127472312942,-6.547600776508534,-2.938650820392652,0.8317048477091545,0.7933054586399451,0.912836432478659,-0.2023496108678423,-0.2605484925244498,-0.09548651261065744,-1.5437012028818813,-1.9876935744726631,-0.7284552895549613,-149.14987467457792,-192.04768835484668,-70.3821535801895,0.8165187388715703,-0.22471163537777583,-1.7142984379682595,0.7751477430940625,-0.29007664527077404,-2.2129603526882704,0.9045493408828628,-0.1055228883633646,-0.8050216108618375,-165.6326993206048,-213.8125944626348,-77.77986578375241,-0.17059723508637825,-0.22526677821560703,-0.07656632130687624,-16.482824646026884,-21.76490610778812,-7.3977122035629215,0.293
72127007100,72127007100,Census Tract 71; San Juan Municipio; Puerto Rico,1252,827,424,San Juan zona urbana,Puerto Rico,32564,0.4703070882194411,0.28320016676010895,72127,1252,827,424,0.012828,0.0073709,0.002928,0.8597043402413802,0.7952259381033839,0.8933359149042386,-0.1631905914529044,-0.2575042539293962,-0.1193997502128808,-2.620947951761638,-4.135687240896681,-1.9176383146550051,-209.3408907157858,-330.3264569406295,-153.1659995730835,0.8468062041319426,0.7772121672103043,0.883316359279615,-0.18090773912680017,-0.28664995504298635,-0.13209722597637136,-2.905496965853278,-4.60378632036087,-2.121568104960765,-232.06844775185928,-367.71456232914295,-209.3408907157858,-0.28454901409164,-0.4680990794641886,-0.20392979030575953,-22.727557036073485,-37.388105388513466,-16.288321909405713,0.9102883723828,0.8816392830897913,0.9395602042631852,-0.09855297545146936,-0.13425072949948638,-0.06432775192326545,-0.2386416937248132,-0.3250822344509083,-0.15576682086110266,-28.856311212190228,-39.30861359744961,-18.835165763132125,0.901772308273701,0.8706027327085486,0.9337208893286164,-0.10892737648413732,-0.1486295211696397,-0.07098385762691996,-0.26376284935177324,-0.3598998458133511,-0.1718842879538511,-31.89393583455541,-43.51872379847051,-20.784073513162166,-0.02512115562696004,-0.03481761136244282,-0.01611746709274844,-3.037624622365181,-4.210110201020898,-1.9489077500300416,0.8816392830897913,0.8536059680329445,0.9395602042631852,-0.13425072949948638,-0.1715007127989122,-0.06432775192326545,-0.4195686496767321,-0.5359845920830689,-0.20104105290010768,-98.95487020677643,-126.41146039695022,-47.41534266511973,0.8706027327085486,-0.1486295211696397,-0.4645061351378621,0.8402009864710149,-0.19019141384273747,-0.594397922332416,0.9337208893286164,-0.07098385762691996,-0.2218431244612801,-109.55333375892974,-140.18818922934338,-52.32149161822644,-0.04493748546113002,-0.05841333024934703,-0.02080207156117242,-10.598463552153309,-13.776728832393166,-4.906148953106703,0.6078
72127008202,72127008202,Census Tract 82.02; San Juan Municipio; Puerto Rico,1601,926,389,San Juan zona urbana,Puerto Rico,37785,0.4841886582760816,0.24070603860309717,72127,1601,926,389,0.012828,0.0073709,0.002928,0.8548464019474398,0.7884247721979565,0.8895666716969786,-0.16980079429694436,-0.26835182665838603,-0.12414283472688303,-3.4873055473751653,-5.511309989030416,-2.549599358486206,-217.82045892412023,-344.24172323737764,-159.25042838764557,0.8415441336411789,0.7699034884370914,0.8792175606831413,-0.18829180790936892,-0.29886409792739843,-0.1373749168783802,-3.8670671062900768,-6.137959665788481,-2.8213549393790935,-241.54073118613843,-383.3828648212667,-217.82045892412023,-0.3797615589149115,-0.6266496767580652,-0.27175558089288776,-23.72027226201821,-39.14114158388914,-16.974114983940524,0.9070866030456424,0.8774857519592455,0.937366974428079,-0.1024305690795023,-0.13961964370043087,-0.06681804168547287,-0.27772287000118884,-0.3785546493150018,-0.18116562732698976,-29.99167062647828,-40.88063167548616,-19.564322605506455,0.8982839252776542,0.8660921070085471,0.931323610422043,-0.11323376925720444,-0.15461160759675577,-0.07374062979766532,-0.30701388913259764,-0.4192027808020966,-0.19993503430804432,-33.154847638509466,-45.27027870433009,-21.591256404756408,-0.0292910191314088,-0.04064813148709478,-0.01876940698105456,-3.1631770120311886,-4.389647028843929,-2.026933799249952,0.8774857519592455,0.8485560125189929,0.937366974428079,-0.13961964370043087,-0.1784725878394708,-0.06681804168547287,-0.40032862595133584,-0.5117308995076167,-0.19158604124572684,-102.9122431751506,-131.55035977059558,-49.25091034594521,0.8660921070085471,-0.15461160759675577,-0.4433147856911867,0.8347348902905528,-0.1979851466995971,-0.5676788712273355,0.931323610422043,-0.07374062979766532,-0.21143504038031283,-113.96266984349272,-145.93287178080604,-54.35348081756114,-0.04298615973985087,-0.05594797171971877,-0.01984899913458598,-11.050426668342126,-14.382512010210482,-5.102570471615935,0.8497
72127008002,72127008002,Census Tract 80.02; San Juan Municipio; Puerto Rico,2371,1475,649,San Juan zona urbana,Puerto Rico,30138,0.4810316168113962,0.23450178977843167,72127,2371,1475,649,0.012828,0.0073709,0.002928,0.8559488102527201,0.7899664117511673,0.8904224991553181,-0.16829416434932437,-0.2658766057954771,-0.12306236752623662,-5.118698647987599,-8.086686950071327,-3.7429650440355817,-215.88775402731332,-341.0665099144381,-157.86440506265637,0.842737989683899,0.7715596167746757,0.8801480633803966,-0.1866084266298332,-0.2960761271828428,-0.13617247098094654,-5.675730378330583,-9.005211070578074,-4.141711305310033,-239.38128968075003,-379.80645595015073,-215.88775402731332,-0.5570317303429837,-0.9185241205067474,-0.39874626127445145,-23.49353565343668,-38.73994603571267,-16.817640711701873,0.9078137805122276,0.8784286539756714,0.9378653235307604,-0.10154749957172614,-0.13839638025707618,-0.066251171581142,-0.4385633411503709,-0.5977062870542607,-0.28612555982463606,-29.73310787460142,-40.52246013927191,-19.398343038958377,0.8990760897784653,0.867115886870016,0.9318682746753892,-0.11225291315043492,-0.15324838945074465,-0.07311304309436241,-0.48479788131409834,-0.6618491443598761,-0.3157606105159324,-32.867652970447345,-44.87112843117804,-21.407499018029313,-0.04623454016372747,-0.06414285730561542,-0.02963505069129635,-3.13454509584593,-4.34866829190613,-2.0091559790709392,0.8784286539756714,0.8497018768806514,0.9378653235307604,-0.13839638025707618,-0.1768833601628721,-0.066251171581142,-0.662048715624737,-0.8461594240665096,-0.3169266636342283,-102.01058792368828,-130.3789559424514,-48.83307606074395,0.867115886870016,-0.15324838945074465,-0.7330964814178185,0.835974894784314,-0.196208171129356,-0.9386037947667132,0.9318682746753892,-0.07311304309436241,-0.3497518951444091,-112.95785538024938,-144.62308085773702,-53.89089293442358,-0.07104776579308147,-0.09244437070020362,-0.0328252315101808,-10.94726745656109,-14.24412491528561,-5.057816873679629,0.8606
72127003000,72127003000,Census Tract 30; San Juan Municipio; Puerto Rico,793,656,282,San Juan zona urbana,Puerto Rico,19722,0.384393943016016,0.24061411067003963,72127,793,656,282,0.012828,0.0073709,0.002928,0.8903903830079216,0.8386432257904088,0.9170217015647448,-0.12310287609104063,-0.19240216727144585,-0.09048673362218844,-1.2522768097352246,-1.9572310563941793,-0.9204857083920088,-157.91636944958697,-246.81350017581073,-116.07638189054336,0.8801131433223548,0.8240147156529217,0.9091123861713404,-0.13621755064932012,-0.2135705600932544,-0.09997401334660733,-1.3856872006054766,-2.1725687338868807,-1.0169960480657512,-174.73987397294786,-273.9683144876268,-157.91636944958697,-0.13341039087025197,-0.21533767749270136,-0.09651033967374244,-16.823504523360903,-27.154814311816065,-12.170282430484546,0.9303571034672188,0.9077864942437752,0.9532487451719796,-0.07485609157305152,-0.10158060991317408,-0.04904412942037049,-0.14378118529858702,-0.19511278494170756,-0.09420239437850618,-21.917863612589485,-29.742802582577372,-14.36012109428448,0.9236653366259646,0.8990463638206505,0.9486955565921694,-0.08264320457545422,-0.1122896885432358,-0.0540789329636184,-0.15873842276598607,-0.2156824404838139,-0.1038730839106634,-24.197930299693,-32.878420805459434,-15.834311571747469,-0.01495723746739904,-0.02056965554210635,-0.00967068953215721,-2.2800666871035133,-3.1356182228820657,-1.4741904774629904,0.9077864942437752,0.8855356890991309,0.9532487451719796,-0.10158060991317408,-0.1292599635564269,-0.04904412942037049,-0.2111448259657422,-0.26867895883661497,-0.1019428233395797,-74.87405176090148,-95.27622653780674,-36.14993735446089,0.8990463638206505,-0.1122896885432358,-0.23340465040990097,0.8748360596803899,-0.14307130911514682,-0.2973871360846277,0.9486955565921694,-0.0540789329636184,-0.11240813476879284,-82.76760652833367,-105.45643123568355,-39.86104069815349,-0.02225982444415877,-0.02870817724801272,-0.01046531142921314,-7.89355476743219,-10.180204697876851,-3.711103343692604,0.8301
72031050331,72031050331,Census Tract 503.31; Carolina Municipio; Puerto Rico,1067,656,362,San Juan zona urbana,Puerto Rico,28474,0.3878621289627835,0.21529367110646724,72031,1067,656,362,0.012828,0.0073709,0.002928,0.8891306756740935,0.8368454656035627,0.9160534878800322,-0.1246940718155416,-0.19496375508083144,-0.0916393128028367,-1.7067471153175022,-2.6685617185387582,-1.25431089464532,-159.9575553249768,-250.09950501769055,-117.55491046347892,0.878743556233425,0.8220718821387611,0.9080565928064426,-0.13798843007887163,-0.2164386372129993,-0.10125294824345346,-1.8887133249822337,-2.962498652325635,-1.3858972990115117,-177.0115581051765,-277.6474838168355,-159.9575553249768,-0.1819662096647312,-0.2939369337868767,-0.1315864043661914,-17.05400278019974,-27.547978799144957,-12.332371543223188,0.9295384534777053,0.906716102141442,0.952692315656756,-0.07580272366213062,-0.1028810425206348,-0.04965683418012209,-0.14559944592306331,-0.19761061428027468,-0.09537925807448476,-22.195037488271847,-30.12356925004187,-14.539521047939749,0.922771338104334,0.8978803375403656,0.9480864254686664,-0.08369209001909225,-0.11373415608963984,-0.05475616266277753,-0.16075308836179178,-0.21845692752398535,-0.10517388504545788,-24.50504395759021,-33.30136090304655,-16.03260442766126,-0.01515364243872846,-0.02084631324371066,-0.00979462697097312,-2.3100064693183637,-3.177791653004675,-1.4930833797215124,0.906716102141442,0.8842238942575402,0.952692315656756,-0.1028810425206348,-0.1309352829010281,-0.04965683418012209,-0.2745139672261557,-0.3493701373781381,-0.13249763237909082,-75.83258763153471,-96.51108767351882,-36.60155590582619,0.8978803375403656,-0.11373415608963984,-0.30347295898584775,0.8734106259609394,-0.14493683758402304,-0.3867300068856034,0.9480864254686664,-0.05475616266277753,-0.14610399617232625,-83.83230911211264,-106.83149361480754,-40.3602199371067,-0.02895899175969207,-0.03735986950746522,-0.01360636379323543,-7.9997214805779215,-10.320405941288737,-3.7586640312805057,0.2505
72061041000,72061041000,Census Tract 410; Guaynabo Municipio; Puerto Rico,1417,1001,347,San Juan zona urbana,Puerto Rico,115990,0.8341642321503742,0.1577019553832048,72061,1417,1001,347,0.012828,0.0073709,0.002928,0.7410401418486053,0.6349131363495216,0.7996184466702889,-0.34945456194234104,-0.5750186013626547,-0.250596461555039,-6.35213202188503,-10.452271822102952,-4.555161046309334,-448.2803120596351,-737.6338618280136,-321.4651408828041,0.7191606356256282,0.60671641338472,0.7819357777692256,-0.3905099229048567,-0.6482164944594931,-0.278877407109938,-7.098406649380304,-11.78281012754268,-5.069231599201706,-500.94612910235026,-831.5321190926379,-448.2803120596351,-0.7462746274952741,-1.3305383054397275,-0.5140705528923721,-52.66581704271518,-93.89825726462438,-36.278796957824426,0.829982630412494,0.7789951943090125,0.8837324894584581,-0.2048444911467712,-0.28370496673862544,-0.13156414630946683,-0.600384454747824,-0.831518830753306,-0.38560504021451303,-59.978467007774626,-83.06881426106953,-38.52198203941189,0.8146590831100816,0.7597806981558115,0.8728767059069203,-0.22750733494844497,-0.31616926098183884,-0.1456371710148896,-0.6668076182057758,-0.926669339750979,-0.4268520623683284,-66.61414767290468,-92.5743596154824,-42.64256367315968,-0.06642316345795185,-0.09515050899767297,-0.04124702215381537,-6.635680665130055,-9.505545354412885,-4.120581633747789,0.7789951943090125,0.7306547828437221,0.8837324894584581,-0.28370496673862544,-0.36863539865979017,-0.13156414630946683,-0.7256328459488058,-0.9428596070135624,-0.33650191961325987,-209.11609393337343,-271.71746599814475,-96.97461660324493,0.7597806981558115,-0.31616926098183884,-0.8086668460025496,0.7080818373592447,-0.4122661354080897,-1.0544540427453826,0.8728767059069203,-0.1456371710148896,-0.3724965272702765,-233.04520057710363,-303.87724574794885,-107.347702383365,-0.08303400005374373,-0.11159443573182026,-0.03599460765701662,-23.929106643730183,-32.15977974980411,-10.373085780120064,0.8203
72127009603,72127009603,Census Tract 96.03; San Juan Municipio; Puerto Rico,1114,729,321,San Juan zona urbana,Puerto Rico,34270,0.5228307652184732,0.2365505575226924,72127,1114,729,321,0.012828,0.0073709,0.002928,0.8414674459768439,0.7697971479804087,0.8791577781421708,-0.18840010362981857,-0.29904352415897756,-0.13745225812958403,-2.6923113337107303,-4.27344918529326,-1.9642466499569424,-241.67965293633125,-383.6130327911365,-176.3237567286304,0.8270676819438131,0.7499182582994823,0.867907627343674,-0.20909089042114823,-0.3334786677518748,-0.15219634958228115,-2.987990787747254,-4.76554088581205,-2.174945496499834,-268.221794232249,-427.78643499210506,-241.67965293633125,-0.29567945403652374,-0.4920917005187899,-0.21069884654289117,-26.542141295917748,-44.173402200968575,-18.913720515519856,0.8982330258546298,0.8660263359628713,0.9312886082527896,-0.11329685194834972,-0.15469929547601255,-0.07378098597825807,-0.24183349004597585,-0.3302075025850945,-0.15748639994242358,-33.1733182504768,-45.29595371537648,-21.60307269443396,0.8886442208579738,0.8536585787487649,0.924682672777876,-0.12530974323392746,-0.171428513570065,-0.0814520801994271,-0.267475150649737,-0.3659162193574666,-0.17386044261063952,-36.690692818893964,-50.19426877331504,-23.84916908239225,-0.02564166060376116,-0.03570871677237208,-0.01637404266821593,-3.5173745684171687,-4.898315057938558,-2.24609638795829,0.8660263359628713,0.8346552410983598,0.9312886082527896,-0.15469929547601255,-0.19809946761258668,-0.07378098597825807,-0.36602764488474926,-0.4687150084300225,-0.1745701585246327,-114.02730370241407,-146.0171365825615,-54.38322695471424,0.8536585787487649,-0.171428513570065,-0.4056099602462231,0.8197054777364198,-0.21995036895624456,-0.5204155280272061,0.924682672777876,-0.0814520801994271,-0.19272041927936823,-126.3582430673592,-162.12321745395832,-60.037513794195725,-0.03958231536147383,-0.05170051959718369,-0.01815026075473555,-12.330939364945118,-16.106080871396788,-5.654286839481481,0.0436
72127008300,72127008300,Census Tract 83; San Juan Municipio; Puerto Rico,1697,1033,462,San Juan zona urbana,Puerto Rico,30362,0.35989193786758933,0.2122703672259891,72127,1697,1033,462,0.012828,0.0073709,0.002928,0.8993409401495597,0.8514545252330864,0.9238911432731106,-0.11192536151384458,-0.17446084360905728,-0.08237859760973043,-2.4365161781368183,-3.797858341983426,-1.7933092472835446,-143.57785374995984,-223.79837018169863,-105.6752650137622,0.8898499910016241,0.837871857923573,0.9166063977591462,-0.12378491893267309,-0.19349992548767,-0.0909808206060186,-2.6946882592959565,-4.212322323932445,-1.980572037547609,-158.79129400683303,-248.22170441558305,-143.57785374995984,-0.25817208115913814,-0.4144639819490181,-0.18726279026406445,-15.213440256873197,-24.42333423388439,-11.034931659638447,0.93616126985473,0.9153846734947364,0.9571890720197018,-0.06819202225186717,-0.09243690544022436,-0.04472567565984184,-0.2062552271115315,-0.2795868826802332,-0.13527835201697347,-19.966624115346708,-27.06552591289769,-13.095677833201693,0.9300059708916356,0.9073273460329816,0.9530101035128744,-0.07526191368562753,-0.10213805896207356,-0.04930681879858034,-0.2276389904194775,-0.3089292244501028,-0.14913458750183728,-22.036688327151744,-29.906023664095137,-14.437036544224323,-0.021383763307946,-0.0293423417698696,-0.01385623548486381,-2.070064211805034,-2.8404977511974447,-1.3413587110226342,0.9153846734947364,0.8948588517825543,0.9571890720197018,-0.09243690544022436,-0.1174946730515154,-0.04472567565984184,-0.31478055207491956,-0.4001111663450817,-0.15230683901716124,-68.13431863093497,-86.60414855954149,-32.96684827211283,0.9073273460329816,-0.10213805896207356,-0.34781643148723923,0.8849729417681046,-0.12997805108264737,-0.4426215101269895,0.9530101035128744,-0.04930681879858034,-0.1679072613752946,-75.28494188035481,-95.80552167250856,-36.34356306824559,-0.03303587941231967,-0.04251034378190788,-0.01560042235813335,-7.150623249419842,-9.201373112967074,-3.3767147961327617,0.8845
72127005102,72127005102,Census Tract 51.02; San Juan Municipio; Puerto Rico,1009,771,339,San Juan zona urbana,Puerto Rico,32993,0.5490709203965116,0.2571730609989702,72127,1009,771,339,0.012828,0.0073709,0.002928,0.8325019568861363,0.7573994838612884,0.8721590774899082,-0.20119837764750495,-0.32030721080230085,-0.14657982220172566,-2.604201543558353,-4.145881008273463,-1.8972488928365705,-258.09727884621935,-410.8900900171916,-188.0325959203737,0.8173795903359139,0.7366437446565007,0.8603106037945697,-0.22342178814256375,-0.357508303374385,-0.16237088743217004,-2.8918491905774433,-4.62739156432779,-2.1016397876756963,-286.6054698292808,-458.6116515686611,-258.09727884621935,-0.28764764701909007,-0.48151055605432713,-0.20439089483912576,-28.50819098306145,-47.72156155146949,-20.25677847761405,0.8922702666012448,0.8583301853633879,0.9271835428499215,-0.12073666178422554,-0.16505281656456472,-0.07853510527835682,-0.2725615651379477,-0.3726047527607061,-0.17729205774462717,-35.35169457042123,-48.32746469010455,-22.995078825502876,0.8821573627140545,0.8453174308917689,0.9202001207360336,-0.1335845986972093,-0.18298755408964945,-0.0867201356158675,-0.3015656285437656,-0.41309220750673453,-0.19576966551119349,-39.11357049854288,-53.57875583744936,-25.391655708326,-0.0290040634058179,-0.04048745474602844,-0.01847760776656631,-3.761875928121648,-5.251291147344804,-2.396576882823128,0.8583301853633879,0.8253458863409753,0.9271835428499215,-0.16505281656456472,-0.21161323579538607,-0.07853510527835682,-0.4124232661037393,-0.5287654199065076,-0.19623842414122547,-121.658780561575,-155.97799997242112,-57.887440749624034,0.8453174308917689,-0.18298755408964945,-0.4572374242669557,0.8096542317996303,-0.23509513163080176,-0.5874404572450046,0.9202001207360336,-0.0867201356158675,-0.21669064674012825,-134.87829624393973,-173.28627057374766,-63.92054476109978,-0.04481415816321638,-0.05867503733849699,-0.02045222259890278,-13.219515682364714,-17.308270601326548,-6.033104011475746,0.8693
72127004700,72127004700,Census Tract 47; San Juan Municipio; Puerto Rico,3156,2306,1225,San Juan zona urbana,Puerto Rico,55179,0.3691999435307467,0.2477067395402726,72127,3156,2306,1225,0.012828,0.0073709,0.002928,0.8959301862302438,0.8465647813486595,0.9212754877746896,-0.11615839645680992,-0.1812445096131962,-0.08545165183485653,-4.7026921951645555,-7.337714420767864,-3.4595244804116754,-149.0079909747958,-232.50045693180812,-109.61737897375396,0.8861384603326858,0.8325804650734995,0.9137522675963612,-0.12849181562954254,-0.20108511062858156,-0.09438852899431333,-5.202012742387056,-8.14096448609671,-3.821335453607646,-164.82930108957717,-257.9519799143444,-149.0079909747958,-0.4993205472225002,-0.8032500653288457,-0.36181097319597066,-15.821310114781374,-25.451522982536304,-11.46422602015116,0.9339520866827972,0.9124907579684428,0.9556902762492026,-0.07071873842242953,-0.09590151052750012,-0.04636410440911862,-0.47749065882861463,-0.6475239302333439,-0.3130489493190278,-20.706446610087365,-28.079962282452033,-13.57540977098993,0.9275921324681894,0.9041725580441176,0.9513687546511368,-0.07806002767524955,-0.10598357703221356,-0.05111713529702393,-0.5270588089423993,-0.7155977206470409,-0.345141261777176,-22.85597610331307,-31.03199135503213,-14.967097214968604,-0.04956815011378468,-0.06807379041369699,-0.0320923124581482,-2.1495294932257014,-2.952029072580095,-1.3916874439786728,0.9124907579684428,0.8913055928420172,0.9556902762492026,-0.09590151052750012,-0.1219496523200307,-0.04636410440911862,-0.8659285438352595,-1.10112639805,-0.41863784205673626,-70.68804439471506,-89.88786922857142,-34.17451771891725,0.9041725580441176,-0.10598357703221356,-0.95696307623476,0.8811083051793394,-0.13493425736857811,-1.2183689741066142,0.9513687546511368,-0.05111713529702393,-0.4615546333870213,-78.11943479467429,-99.45869176380523,-37.67792925608337,-0.09103453239950056,-0.11724257605661426,-0.04291679133028497,-7.431390399959229,-9.570822535233816,-3.5034115371661203,0.9314
