geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
37119005532,37119005532,Census Tract 55.32; Mecklenburg County; North Carolina,3586,1582,356,Charlotte city,North Carolina,95772,0.7525649887675697,0.19464566538054864,37119,3586,1582,356,0.00804399999999999,0.009162065641,0.004054771124,0.766140240845104,0.6677928747120204,0.8197415888803149,-0.3052440619708645,-0.4974703053416688,-0.2198966278701317,-8.805004278894172,-14.349920974299824,-6.343090629870199,-245.5383234493634,-400.1651136168384,-176.88484745873393,0.7460004702986865,0.6413660376582686,0.8036087671228838,-0.34048172865040705,-0.5591720504115905,-0.2443866230830768,-9.821462400596252,-16.12975618500985,-7.0495237419438475,-273.8835025263875,-449.7979973510834,-245.5383234493634,-1.0164581217020814,-1.7798352107100257,-0.7064331120736487,-28.345179077024017,-49.632883734245006,-19.699752149293047,0.8473525504920522,0.8009220093195306,0.8959567275835512,-0.1801463268379926,-0.24856101888073664,-0.11612533196447976,-1.1555752604169411,-1.5944314223010343,-0.7449031189325179,-73.04521241573585,-100.78580419096298,-47.08616428144867,0.8334327363873716,0.7833381014084594,0.8861673367831824,-0.1998568766744597,-0.27658797421187314,-0.1284550428478148,-1.2820114978913817,-1.7742144729684963,-0.8239938731819165,-81.03738924724284,-112.150093107996,-52.08557984715022,-0.12643623747444055,-0.17978305066746225,-0.0790907542493986,-7.992176831506987,-11.364288917033011,-4.999415565701555,0.8009220093195306,0.7565890289893982,0.8959567275835512,-0.24856101888073664,-0.32172151813479793,-0.11612533196447976,-0.8107303239973772,-1.0493575855492558,-0.37876545739876655,-227.73323707791496,-294.76336672731907,-106.3947914041479,0.7833381014084594,-0.27658797421187314,-0.9021457143855812,0.7357767213358645,-0.3591079616985109,-1.1713007753543396,0.8861673367831824,-0.1284550428478148,-0.4189812182781363,-253.41171752403972,-329.0170717287471,-117.69135344891468,-0.09141539038820412,-0.12194318980508378,-0.04021576087936973,-25.678480446124752,-34.25370500142803,-11.296562044766778,0.3245
37119005529,37119005529,Census Tract 55.29; Mecklenburg County; North Carolina,1261,969,518,Charlotte city,North Carolina,11225,0.695050270051627,0.20984664468948952,37119,1261,969,518,0.00804399999999999,0.009162065641,0.004054771124,0.7843410122214345,0.6919858601240261,0.8342287810854889,-0.2749556435507173,-0.44511623376345855,-0.19871193930615944,-2.7890081710664036,-4.515029395319901,-2.0156313769609993,-221.17431967219693,-358.05149843932605,-159.84388397787464,0.7655180173169189,0.666970986434193,0.819244785793904,-0.30630498221965063,-0.4993155929409615,-0.22063639261485424,-3.1069996862653104,-5.064799727947156,-2.238021718306492,-246.39172769748697,-401.64946296170945,-221.17431967219693,-0.3179915151989068,-0.5497703326272543,-0.22239034134549265,-25.217408025289988,-43.59796452238337,-17.636030241514085,0.859813594627821,0.8167467912459621,0.9046743625900832,-0.16304278770197866,-0.22436967089210336,-0.10537011034224458,-0.6406070507363816,-0.8815648650930088,-0.41400687864522584,-66.11011875504454,-90.9767662634684,-42.72516807484271,0.8469245816524041,0.8003799129004091,0.8956565605778241,-0.18074267964797516,-0.2494066678612779,-0.11649938605357817,-0.7101512221633514,-0.9799370593726824,-0.45773461779123,-73.28701983109922,-101.12869549769684,-47.2378346533777,-0.06954417142696978,-0.0983721942796737,-0.04372773914600414,-7.176901076054674,-10.151929234228453,-4.512666578534999,0.8167467912459621,0.7754197844043267,0.9046743625900832,-0.22436967089210336,-0.28962404637146916,-0.10537011034224458,-1.0648472400276432,-1.3745412434669275,-0.5000812753935199,-205.5689652563018,-265.3554524067428,-96.54078675550576,0.8003799129004091,-0.2494066678612779,-1.1836715758445226,0.7559456379407353,-0.3228464453133045,-1.5322130877926383,0.8956565605778241,-0.11649938605357817,-0.552900261478405,-228.50802622481132,-295.7940323924012,-106.7375022159083,-0.11882433581687946,-0.15767184432571058,-0.05281898608488511,-22.939060968509548,-30.438579985658414,-10.196715460402531,0.229
37119005627,37119005627,Census Tract 56.27; Mecklenburg County; North Carolina,4436,3060,883,Charlotte city,North Carolina,178948,0.7796503329211729,0.17928121455452195,37119,4436,3060,883,0.00804399999999999,0.009162065641,0.004054771124,0.7577158576016083,0.6566944827048742,0.813006556350591,-0.31975593485042225,-0.5227781355510659,-0.2300023809017995,-11.40990985835963,-18.654388402045623,-8.207217278156996,-257.21167399367965,-420.5227322372773,-185.01391519740747,0.7369822259592584,0.6296507199594424,0.7963490250307865,-0.3568848267655258,-0.5881820957250915,-0.2557308021584385,-12.73478694028238,-20.988209947264053,-9.125289267887158,-287.07815465018894,-473.1336778012636,-257.21167399367965,-1.324877081922752,-2.3338215452184308,-0.918071989730162,-29.86648065650929,-52.61094556398626,-20.695942058840444,0.8415469944214512,0.7935762227456569,0.8918804860578978,-0.18828776839430392,-0.2601183998937711,-0.12122645985897648,-2.3361992472401276,-3.227444964733664,-1.504129379636824,-76.34638062876233,-105.47205767103478,-49.15455489009229,0.8271536882235212,0.7754387713997607,0.8817334728844083,-0.20896517084715055,-0.2895924692995156,-0.13412956494518383,-2.592756178458623,-3.5931474176652087,-1.6642259416521068,-84.73059406727526,-117.42311822435325,-54.38646868144139,-0.25655693121849543,-0.3657024529315449,-0.16009656201528277,-8.384213438512923,-11.95106055331846,-5.23191379134911,0.7935762227456569,0.7478801520383178,0.8918804860578978,-0.2601183998937711,-0.3371126339889346,-0.12122645985897648,-2.1043848973103603,-2.7272762555380345,-0.9807346630834768,-238.32218542586187,-308.8648081017027,-111.06847826539942,0.7754387713997607,-0.2895924692995156,-2.342833182956651,0.7264658580192752,-0.3765271815065357,-3.04614404253132,0.8817334728844083,-0.13412956494518383,-1.0851221246506408,-265.32652128614393,-344.9766752583601,-122.89038784265468,-0.2384482856462906,-0.3188677869932852,-0.10438746156716404,-27.004335860282065,-36.111867156657446,-11.821909577255273,0.7891
37119001924,37119001924,Census Tract 19.24; Mecklenburg County; North Carolina,1569,1121,338,Charlotte city,North Carolina,34567,0.7812700963654531,0.15752266620183802,37119,1569,1121,338,0.00804399999999999,0.009162065641,0.004054771124,0.757215006520428,0.6560366501046313,0.8126055445880332,-0.3206288721022888,-0.5243050824073776,-0.23060937334235168,-4.046668537442382,-6.617273320046479,-2.9105292028912606,-257.91386471908106,-421.7510082884945,-185.5021799165877,0.7364463829343382,0.628956938556089,0.7959169606256874,-0.3578721047084841,-0.5899339663788797,-0.2564124770175504,-4.516716716921547,-7.44557782729063,-3.2361911032876756,-287.8723210275046,-474.5428825551708,-257.91386471908106,-0.4700481794791651,-0.8283045072441508,-0.32566190039641496,-29.958456308423525,-52.791874266676274,-20.756016596329825,0.8412010725314432,0.7931390696399799,0.8916373063304954,-0.1887764205895269,-0.2608129371989177,-0.12153225633353965,-0.8580640457694103,-1.1854987152686922,-0.5524125271333147,-76.54451790984926,-105.75367665197967,-49.27854836158026,0.8267796899128879,0.7749689063369211,0.8814690221378537,-0.20951205284852023,-0.2903743515681721,-0.13446981673237873,-0.952315756084579,-1.319867121731399,-0.6112188938582799,-84.95234220201418,-117.74015358888484,-54.524432993602126,-0.09425171031516866,-0.13436840646270687,-0.0588063667249652,-8.40782429216491,-11.986476936905165,-5.245884632021873,0.7931390696399799,0.7473625301734553,0.8916373063304954,-0.2608129371989177,-0.33803871565237564,-0.12153225633353965,-0.8076798147158112,-1.0468309208781632,-0.3763584403890341,-238.9585250638495,-309.71329020064,-111.3486510026728,0.7749689063369211,-0.2903743515681721,-0.8992249579012767,0.7259127964692768,-0.37757593593037536,-1.1692689221961652,0.8814690221378537,-0.13446981673237873,-0.4164231952207294,-266.0428869530404,-345.937550945611,-123.2021287635294,-0.09154514318546549,-0.12243800131800198,-0.0400647548316953,-27.08436188919097,-36.224260744971,-11.8534777608566,0.9624
37119001606,37119001606,Census Tract 16.06; Mecklenburg County; North Carolina,2825,1795,667,Charlotte city,North Carolina,5483,0.7986952665430251,0.11940947996674288,37119,2825,1795,667,0.00804399999999999,0.009162065641,0.004054771124,0.7518478193316572,0.6490013274305108,0.808304010245034,-0.3300563947753863,-0.5408288977761313,-0.23715828119775653,-7.500300531794309,-12.289958121734138,-5.389255929422178,-265.49736395732066,-435.0427653711199,-190.77012139547531,0.7307064465717114,0.6215415172171284,0.7912836767196718,-0.36853863092592853,-0.6089029812157528,-0.26376927696218627,-8.374782410750075,-13.836894016041128,-5.9939721804718085,-296.4524747168168,-489.8015580899514,-265.49736395732066,-0.8744818789557662,-1.5469358943069906,-0.6047162510496307,-30.95511075949615,-54.75879271883153,-21.40588499290728,0.8374886780657017,0.7884514454503979,0.8890254053314335,-0.1940459927286911,-0.26830891841254256,-0.12482724790884304,-1.412327698039358,-1.9528366021700747,-0.9085319269549532,-78.68120880442106,-108.79312546908494,-50.61459203091662,0.8227669518249496,0.769932139808941,0.8786291123173798,-0.21541099552180135,-0.29881576348813077,-0.13813665627639524,-1.5678289005588386,-2.1748750048918963,-1.0054019824386162,-87.34422844338934,-121.1629529187686,-56.01125250354408,-0.15550120251948063,-0.22203840272182165,-0.096870055483663,-8.66301963896828,-12.369827449683656,-5.396660472627466,0.7884514454503979,0.7418166392379502,0.8890254053314335,-0.26830891841254256,-0.34804201888390535,-0.12482724790884304,-1.6396620363484726,-2.126918809834615,-0.7628315178971753,-245.82639225614284,-318.8783822840502,-114.36754391261998,0.769932139808941,-0.29881576348813077,-1.8260923496424049,0.71998960713461,-0.3889089371439204,-2.3766605433929224,0.8786291123173798,-0.13813665627639524,-0.844166613859136,-273.7769639643785,-356.32092104841416,-126.56171122325875,-0.186430313293932,-0.24974173355830764,-0.08133509596196076,-27.95057170823568,-37.44253876436397,-12.194167310638797,0.7837
37119005609,37119005609,Census Tract 56.09; Mecklenburg County; North Carolina,2755,516,63,Charlotte city,North Carolina,101200,0.7006256160472074,0.2104931169593934,37119,2755,516,63,0.00804399999999999,0.009162065641,0.004054771124,0.7825579075320865,0.6896027824514095,0.832813290830585,-0.2778607057382496,-0.45011015826413314,-0.2007493288233617,-6.157732229220612,-9.974990241526273,-4.4488500409068585,-223.51115169584796,-362.0686113076687,-161.4827601055121,0.763603890898206,0.6644447980179342,0.8177158430552164,-0.3095794978515992,-0.5050159215378622,-0.22291870518702284,-6.8606593593788165,-11.191768940703302,-4.940150467764753,-249.0257480718264,-406.2348072850564,-223.51115169584796,-0.702927130158205,-1.2167786991770306,-0.49130042685789466,-25.514596375978403,-44.16619597738769,-17.833046346929024,0.8585976712165714,0.8151991850845769,0.9038255953170508,-0.16468985826978969,-0.22669406237967477,-0.10640814464787586,-0.3445743157716458,-0.4743033496695897,-0.22263370689473705,-66.77796817279958,-91.919253811936,-43.146067227662215,0.845607209090219,0.7987118181807807,0.8947322665220746,-0.1825821601921899,-0.2520160303596004,-0.11765277437362684,-0.3820096973868943,-0.5272835385066029,-0.24616041724935336,-74.03288709048338,-102.1867322687215,-47.70550721886693,-0.03743538161524845,-0.05298018883701322,-0.02352671035461628,-7.25491891768381,-10.267478456785508,-4.559439991204706,0.8151991850845769,0.7735740438382207,0.9038255953170508,-0.22669406237967477,-0.29270107750555846,-0.10640814464787586,-0.13085011043669434,-0.1689500285737334,-0.06141985957805428,-207.69858799475293,-268.1746485297355,-97.49184060008616,0.7987118181807807,-0.2520160303596004,-0.1454662070025512,0.7539665490433688,-0.3263187886369733,-0.18835451216716392,0.8947322665220746,-0.11765277437362684,-0.06791037382438671,-230.8987412738908,-298.97541613835546,-107.7942441656932,-0.01461609656585685,-0.01940448359343052,-0.00649051424633242,-23.20015327913787,-30.80076760861989,-10.302403565607031,0.7545
37119005625,37119005625,Census Tract 56.25; Mecklenburg County; North Carolina,4856,3126,1203,Charlotte city,North Carolina,122600,0.7659934837758833,0.15847865341570877,37119,4856,3126,1203,0.00804399999999999,0.009162065641,0.004054771124,0.7619519191975204,0.6622672147551892,0.8163955187833201,-0.31241876922259,-0.509964524470165,-0.22489648337402315,-12.20359699066635,-19.92006290677336,-8.784830868337677,-251.30965796265136,-410.2154634838007,-180.90673122606415,0.7415156544215962,0.6355307690161862,0.8000012644413841,-0.3485891957062311,-0.5734879391410413,-0.24999802431346005,-13.61647403670704,-22.401393186779803,-9.765338826396205,-280.4051490260922,-461.3136982450536,-251.30965796265136,-1.4128770460406894,-2.4813302800064427,-0.980507958058528,-29.095491063440885,-51.09823476125293,-20.19167953168303,0.844469256694185,0.7972716218846799,0.8939334667414606,-0.18417573176632368,-0.2542776797148355,-0.11865148493116603,-2.3344669120253414,-3.2230241414976715,-1.503933026235585,-74.67904389076588,-103.10377931854356,-48.11046149186132,0.8303137460715762,0.7794117284316112,0.8839663157512755,-0.2043640186992596,-0.283018927636966,-0.13126482557212427,-2.590357779966662,-3.587325624874751,-1.663809824845409,-82.86493218063538,-114.75769753278156,-53.22488243267463,-0.25589086794132054,-0.36430148337707946,-0.15987679860982396,-8.1858882898695,-11.653918214237986,-5.114420940813306,0.7972716218846799,0.7522586997784968,0.8939334667414606,-0.2542776797148355,-0.3293299237276363,-0.11865148493116603,-2.802639677483962,-3.629862881621968,-1.3077725100897832,-232.97087925884972,-301.7342378738128,-108.70926933414655,0.7794117284316112,-0.283018927636966,-3.11942470516434,0.7311457180633475,-0.367716414518287,-4.052957438288923,0.8839663157512755,-0.13126482557212427,-1.4467963087402005,-259.3037992655312,-336.9041927089711,-120.2656948246218,-0.3167850276803783,-0.42309455666695506,-0.13902379865041703,-26.332920006681487,-35.16995483515836,-11.556425490475233,0.1304
37119005308,37119005308,Census Tract 53.08; Mecklenburg County; North Carolina,1580,878,349,Charlotte city,North Carolina,42950,0.6988453357483719,0.21183675895953663,37119,1580,878,349,0.00804399999999999,0.009162065641,0.004054771124,0.783126835011096,0.6903628368177405,0.8332650140222186,-0.2769323630518052,-0.4485136607433077,-0.2000983878741553,-3.5196774068541785,-5.700393341490282,-2.543154462654334,-222.76439283887208,-360.7843887019166,-160.9591432059705,0.7642145755811133,0.6652504011917548,0.8182037439493441,-0.3085330114772989,-0.5031933813321451,-0.22218946979288212,-3.921306480030959,-6.395346343908524,-2.8239215101220307,-248.1839544323392,-404.7687559435775,-222.76439283887208,-0.4016290731767804,-0.6949530024182415,-0.2807670474676969,-25.41956159346711,-43.984367241660856,-17.770066295423852,0.8589857443471103,0.8156930368520223,0.9040965311412482,-0.16416367393858264,-0.22595137486923705,-0.10607658093510444,-0.5844372974830144,-0.8044070147976401,-0.3776420739166965,-66.56461246959162,-91.61811102478816,-43.011625730831035,0.846027640392606,0.7992440843012312,0.8950273018963967,-0.1819944789699091,-0.2511822353671684,-0.11728435309312428,-0.64791655117195,-0.8942311248994809,-0.4175427408162999,-73.79459580546128,-101.8486474828566,-47.556120821902034,-0.06347925368893559,-0.08982411010184077,-0.03990066689960336,-7.229983335869656,-10.230536458068425,-4.544495091070998,0.8156930368520223,0.774162934781488,0.9040965311412482,-0.22595137486923705,-0.29171774451105154,-0.10607658093510444,-0.7224932835509255,-0.932785256225298,-0.33918632852759634,-207.01813282261477,-267.27371238547215,-97.1880597500276,0.7992440843012312,-0.2511822353671684,-0.8031704967722009,0.7545979340662623,-0.3252090349775442,-1.039875697403173,0.8950273018963967,-0.11728435309312428,-0.37502386265379767,-230.13481282871084,-297.9586525510525,-107.4566941701426,-0.08067721322127541,-0.10709044117787536,-0.03583753412620133,-23.116680006096107,-30.684940165580333,-10.268634420114996,0.9051
37119001609,37119001609,Census Tract 16.09; Mecklenburg County; North Carolina,1924,1218,581,Charlotte city,North Carolina,53525,0.7648562791701345,0.1747464106623353,37119,1924,1218,581,0.00804399999999999,0.009162065641,0.004054771124,0.7623057219500944,0.6627333830321228,0.816678353710833,-0.3118096469771306,-0.5089024117433508,-0.22447227290424424,-4.825770643746489,-7.8761075641222,-3.474080149277109,-250.8196800284038,-409.3611000063513,-180.5654963241741,0.7418944079878187,0.6360228697451445,0.8003061404908391,-0.34790071098152714,-0.5722705071921419,-0.24952183846382303,-5.3843396260165175,-8.856833778758306,-3.8617636583921575,-279.85133191354043,-460.3343959853589,-250.8196800284038,-0.5585689822700282,-0.980726214636106,-0.38768350911504834,-29.0316518851366,-50.97329597900759,-20.149870536125174,0.8447130503996677,0.7975801124581793,0.8941046312459497,-0.18383396530556712,-0.2537925462032311,-0.11843733390183124,-0.9079028687320836,-1.2534080977785202,-0.5849277908775864,-74.54046541314315,-102.90706878312972,-48.023628150869165,0.8305774276721325,0.7797434728424918,0.8841524991995388,-0.20398167188664135,-0.28247306303774605,-0.13102660559727303,-1.0074065734632769,-1.3950528883235804,-0.6471025683651995,-82.7098992991196,-114.53636193132844,-53.12828968515596,-0.09950370473119308,-0.14164479054506018,-0.06217477748761313,-8.169433885976444,-11.629293148198702,-5.104661534286793,0.7975801124581793,0.7526244551675451,0.8941046312459497,-0.2537925462032311,-0.32868390487973925,-0.11843733390183124,-1.3509783651236174,-1.7496370602677038,-0.630460894608649,-232.52639675105289,-301.1423511648371,-108.51306275536128,0.7797434728424918,-0.28247306303774605,-1.5036493490577392,0.7315367666288121,-0.36698529126343754,-1.953521473473366,0.8841524991995388,-0.13102660559727303,-0.6974756038569873,-258.80367453661603,-336.23433278371186,-120.04743611996338,-0.15267098393412182,-0.2038844132056623,-0.0670147092483383,-26.277277785563136,-35.09198161887475,-11.534373364602116,0.886
37119001802,37119001802,Census Tract 18.02; Mecklenburg County; North Carolina,2527,1735,504,Charlotte city,North Carolina,0,NA,NA,37119,2527,1735,504,0.00804399999999999,0.009162065641,0.004054771124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4221
37119005522,37119005522,Census Tract 55.22; Mecklenburg County; North Carolina,4190,2262,703,Charlotte city,North Carolina,33791,0.7328427632911387,0.194684893120282,37119,4190,2262,703,0.00804399999999999,0.009162065641,0.004054771124,0.7723333372454569,0.6759920153055627,0.8246807886888338,-0.2947777232645699,-0.47930741393147785,-0.21259039099226207,-9.935294504889438,-16.15474962981554,-7.165223070543957,-237.11920059402,-385.55488376648066,-171.0077105141756,0.7526364710179424,0.6500334758208176,0.8089365627852837,-0.3286626924250667,-0.5383823098299187,-0.23619087825237828,-11.077365704063718,-18.145831188139116,-7.960662389334327,-264.3762697867236,-433.0747300271866,-237.11920059402,-1.1420711991742802,-1.9910815583235753,-0.7954393187903701,-27.25706919270359,-47.519846260705854,-18.984231952037472,0.8516050562711868,0.80631359876521,0.8989365644266569,-0.1742532440783889,-0.24021224686201703,-0.11242554766676054,-1.598231984561073,-2.2032008531528366,-1.0311550129992475,-70.65570223523754,-97.40056822072664,-45.58598642790662,0.8380348020560489,0.7891405911500998,0.8894098818181314,-0.1932678661394288,-0.2672013215574071,-0.1243410045723804,-1.7726320498971508,-2.450741739062977,-1.140442300234221,-78.36569628192532,-108.34402029456132,-50.41743148692401,-0.17440006533607777,-0.24754088591014023,-0.10928728723497327,-7.709994046687788,-10.94345207383467,-4.831445059017386,0.80631359876521,0.7629941475911637,0.8989365644266569,-0.24021224686201703,-0.31062604235836355,-0.11242554766676054,-1.547190782585893,-2.0007212614936356,-0.7241253239561088,-220.0840373521896,-284.59761898913735,-103.00502474482344,0.7891405911500998,-0.2672013215574071,-1.7210255813720514,0.7426314330316054,-0.34656298605319247,-2.232188677353103,0.8894098818181314,-0.1243410045723804,-0.8008719733693014,-244.8116047470912,-317.5232826960317,-113.92204457600305,-0.17383479878615837,-0.23146741585946717,-0.07674664941319254,-24.72756739490162,-32.92566370689433,-10.917019831179593,0.3713
37119001607,37119001607,Census Tract 16.07; Mecklenburg County; North Carolina,1549,966,184,Charlotte city,North Carolina,11759,0.7671943279240638,0.1556341653974468,37119,1549,966,184,0.00804399999999999,0.009162065641,0.004054771124,0.76157849540072,0.6617753149944015,0.8160969623495246,-0.31306228581707746,-0.511086886050532,-0.22534459278101315,-3.900804918997372,-6.368222329743851,-2.807828779807897,-251.82730271125703,-411.1182911390478,-181.26719043304695,0.7411159151761066,0.6350115429466537,0.7996794531790767,-0.34931659072842386,-0.5747745235617053,-0.2505010551722458,-4.352539213864314,-7.161780228404523,-3.121282225610789,-280.9902655819441,-462.34862675303566,-251.82730271125703,-0.45173429486694205,-0.793557898660672,-0.3134534458028919,-29.162962870687025,-51.23033561398786,-20.23585834750755,0.8442118963334637,0.7969459972728078,0.893752759203495,-0.18453673105430865,-0.2547901657352618,-0.11887766465883888,-0.7228135653108884,-0.9979898692746284,-0.4656329834010099,-74.82542083963648,-103.3115806702514,-48.20217219472152,0.8300353993517815,0.7790615723539771,0.883769755778259,-0.20476789397289905,-0.283595591781591,-0.13151643113130426,-0.8020571875210821,-1.1108180990903975,-0.5151378803551337,-83.02869436036048,-114.99152164496869,-53.32690272827472,-0.07924362221019376,-0.11282822981576912,-0.04950489695412385,-8.203273520723993,-11.6799409747173,-5.124730533553194,0.7969459972728078,0.7518726691564657,0.893752759203495,-0.2547901657352618,-0.33001243564540145,-0.11887766465883888,-0.4295303770591838,-0.5563415899822199,-0.20040635390096445,-233.44042231477377,-302.3595597729456,-108.91649668530678,0.7790615723539771,-0.283595591781591,-0.4780911426418165,0.7307330127894969,-0.3684888769190878,-0.6212059472092337,0.883769755778259,-0.13151643113130426,-0.22171304018069207,-259.83214274011766,-337.6119278311053,-120.49621748950656,-0.04856076558263278,-0.06486435722701378,-0.02130668627972762,-26.391720425343905,-35.25236805815967,-11.579720804199791,0.97
37119005531,37119005531,Census Tract 55.31; Mecklenburg County; North Carolina,4552,2298,822,Charlotte city,North Carolina,146979,0.7525215157376048,0.1981732876605616,37119,4552,2298,822,0.00804399999999999,0.009162065641,0.004054771124,0.7661538373179003,0.6678108379894808,0.8197524435935455,-0.3052208985870678,-0.4974300252607636,-0.2198804746666006,-11.176056326282866,-18.214041064795396,-8.051206785968951,-245.51969082343737,-400.13271231975824,-176.87185382181352,0.7460150332754314,0.6413850153341645,0.8036204723278793,-0.34045556107553193,-0.5591259167147762,-0.24436849785976755,-12.466218875543266,-20.473115594692256,-8.947867295760632,-273.86245332915786,-449.7608874053659,-245.51969082343737,-1.2901625492603994,-2.2590745298968606,-0.8966605097916815,-28.342762505720547,-49.628175085607666,-19.69816585658351,0.8473619007544968,0.8009338540811318,0.8959632850618309,-0.18013330444712372,-0.24854255430024996,-0.11611716313910062,-1.6784576404459797,-2.315885729857744,-1.081963939183417,-73.0399321342898,-100.77831722618554,-47.08285200972224,0.833442852720911,0.783350844604175,0.8861744711988431,-0.1998423128056541,-0.276567207258578,-0.12844595787911875,-1.8621035007521705,-2.577015635974357,-1.1968419723843675,-81.03148393177416,-112.14167258374052,-52.0818961002771,-0.18364586030619057,-0.26112990611661324,-0.11487803320095068,-7.991551797484358,-11.36335535755497,-4.99904409055486,0.8009338540811318,0.7566030882775534,0.8959632850618309,-0.24854255430024996,-0.32169695774907875,-0.11611716313910062,-1.871828148000333,-2.4227699048806057,-0.8745036641377136,-227.71631970806968,-294.74086434070625,-106.38730707271456,0.783350844604175,-0.276567207258578,-2.0828879175960395,0.7357917611484626,-0.35908018110877904,-2.704311107934059,0.8861744711988431,-0.12844595787911875,-0.967354504470697,-253.39269070511432,-328.9916189700802,-117.68302974096072,-0.2110597695957066,-0.2815412030534534,-0.0928508403329834,-25.6763709970446,-34.250754629373894,-11.295722668246157,0.2252
37119005622,37119005622,Census Tract 56.22; Mecklenburg County; North Carolina,1540,528,80,Charlotte city,North Carolina,42264,0.6949123208471504,0.19723261565701905,37119,1540,528,80,0.00804399999999999,0.009162065641,0.004054771124,0.7843851825442364,0.6920449282240044,0.8342638346424075,-0.27488384820885337,-0.4449928887800695,-0.1986615726050649,-3.405195139487705,-5.512465107914193,-2.4609718826541185,-221.1165674992016,-357.95227973468786,-159.80336900351418,0.7655654387826826,0.6670336128074371,0.8192826522103893,-0.3062240656920058,-0.4991748253752325,-0.22057997603396468,-3.7934302320168007,-6.183657934790289,-2.732491803914506,-246.3266384426494,-401.5362295318369,-221.1165674992016,-0.3882350925290958,-0.671192826876096,-0.2715199212603876,-25.21007094344778,-43.583949797149096,-17.631163718206988,0.8598437016958973,0.8167851204500924,0.9046953734996096,-0.16300206424454575,-0.2243122150033124,-0.1053444389040324,-0.3489742413966215,-0.4802343174583209,-0.22553392696140384,-66.0936063251177,-90.95346921559108,-42.714758894205275,0.8469572030332712,0.8004212302304717,0.8956794422242498,-0.18069720219466257,-0.2493421741350638,-0.11647086318816242,-0.3868581011573557,-0.5338214363741087,-0.2493547018209538,-73.2685797646507,-101.10254476782364,-47.22626928427155,-0.03788385976073422,-0.05358711891578788,-0.02382077485954994,-7.174973439532995,-10.149075552232553,-4.511510390066278,0.8167851204500924,0.7754655088268572,0.9046953734996096,-0.2243122150033124,-0.2895480051882952,-0.1053444389040324,-0.16441305903507628,-0.21222862638046155,-0.07721381313224472,-205.51632379384532,-265.285782975577,-96.5172664153059,0.8004212302304717,-0.2493421741350638,-0.18275914931960857,0.7559946717781479,-0.32276064545261396,-0.23657233759747015,0.8956794422242498,-0.11647086318816242,-0.08536909550350998,-228.44893664951067,-295.71542199683773,-106.71136937938748,-0.01834609028453226,-0.02434371121700862,-0.00815528237126525,-22.932612855665337,-30.42963902126078,-10.19410296408157,0.5358
