geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
37063001802,37063001802,Census Tract 18.02; Durham County; North Carolina,4112,2631,1276,Durham city,North Carolina,213598,0.7410771934777862,0.19305397197061225,37063,4112,2631,1276,0.008917,0.009162065641,0.004054771124,0.7697415292445356,0.6725565366922225,0.822614963795447,-0.2991373883405407,-0.4868638477862617,-0.2156355573525185,-10.968382073615658,-17.851692595079914,-7.90664515331982,-266.7408091832601,-434.1364930710096,-192.28222649124075,0.7498586578054313,0.6464004912676705,0.8067078180021783,-0.33358465570917484,-0.5470285272198316,-0.2396061841529095,-12.231449829830224,-20.057733087125513,-8.785569030904224,-297.4574374958712,-487.785337721924,-266.7408091832601,-1.2630677562145678,-2.2060404920455987,-0.8789238775844037,-30.71662831261108,-53.64884465091437,-21.37460791790865,0.8498269596692,0.8040581011302776,0.8976912187308577,-0.1767101391902838,-0.24369121907270583,-0.1139687891943345,-1.8851619354985476,-2.59972298316407,-1.215830762221655,-71.65191697067836,-98.81121182683655,-46.21173554624308,0.836110264056526,0.7867127254376133,0.8880546130891721,-0.1960145007051296,-0.2711120179780294,-0.12605687224732331,-2.091102849153214,-2.892250885491242,-1.3447876752152057,-79.47939373444372,-109.92971818666828,-51.11317655702037,-0.2059409136546666,-0.29252790232717185,-0.1289569129935504,-7.827476763765358,-11.118506359831692,-4.901441010777286,0.8040581011302776,0.7603133129665687,0.8976912187308577,-0.24369121907270583,-0.3152472578682447,-0.1139687891943345,-2.8489442701765677,-3.6854913049807263,-1.3323858372479485,-223.27149452794416,-288.83160697341117,-104.4189527623784,0.7867127254376133,-0.2711120179780294,-3.1695152296975926,0.739761720155507,-0.3517866263609689,-4.112665599152396,0.8880546130891721,-0.12605687224732331,-1.4737051473251666,-248.39461047786773,-322.3092162345138,-115.49413380291271,-0.3205709595210249,-0.4271742941716696,-0.1413193100772181,-25.12311594992358,-33.477609261102636,-11.075181040534334,0.9774
37063001900,37063001900,Census Tract 19; Durham County; North Carolina,3917,3001,2259,Durham city,North Carolina,883894,0.8355512463096455,0.15032353198459722,37063,3917,3001,2259,0.008917,0.009162065641,0.004054771124,0.7406206786112273,0.6343684745633333,0.7992807003994271,-0.35021884870288406,-0.5763708949886714,-0.2511249170663908,-12.23240507320213,-20.131418642994976,-8.771263228429104,-312.2901473883618,-513.9499270613984,-223.92808854810067,0.7187128620416775,0.6061439174736404,0.7815724803146973,-0.39137624051872183,-0.6497732158526319,-0.27947186625270337,-13.66994588607522,-22.695206758473773,-9.761362323097272,-348.9901936705443,-579.402776575792,-312.2901473883618,-1.43754081287309,-2.563788115478797,-0.9900990946681674,-36.70004628218254,-65.45284951439359,-25.27697458943496,0.8296904771068435,0.7786277206679235,0.8835261514013866,-0.2052687449023533,-0.2843108117730237,-0.1318284109801061,-2.497785656248843,-3.459598624724585,-1.6041366365289809,-83.23177794897845,-115.28152698182556,-53.453403416493856,0.8143436532918352,0.7593864568627693,0.8726525247873675,-0.2279828005752645,-0.31685256033044135,-0.14593148085334678,-2.7741786477002397,-3.8555786011922177,-1.7757479826947749,-92.44180765412328,-128.4764612193341,-59.17187546467093,-0.2763929914513965,-0.39597997646763217,-0.171611346165794,-9.210029705144835,-13.19493423750857,-5.718472048177074,0.7786277206679235,0.730221727163691,0.8835261514013866,-0.2843108117730237,-0.369447063543528,-0.1318284109801061,-5.884411088677681,-7.646485140109673,-2.7284666331767644,-260.4874319910439,-338.4898247060502,-120.7820554748457,0.7593864568627693,-0.31685256033044135,-6.557931117205834,0.7076202065617619,-0.41318745667096607,-8.551784705529293,0.8726525247873675,-0.14593148085334678,-3.0203593692600705,-290.3023956266416,-378.56506000572347,-133.7033806666698,-0.6735200285281531,-0.90529956541962,-0.2918927360833061,-29.814963635597746,-40.0752352996733,-12.921325191824089,0.1458
37063001708,37063001708,Census Tract 17.08; Durham County; North Carolina,3259,2341,984,Durham city,North Carolina,0,NA,NA,37063,3259,2341,984,0.008917,0.009162065641,0.004054771124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9044
37063002026,37063002026,Census Tract 20.26; Durham County; North Carolina,6103,3547,989,Durham city,North Carolina,17982,0.7483292849658395,0.1909249913056238,37063,6103,3547,989,0.008917,0.009162065641,0.004054771124,0.7674661189529007,0.6695453610692651,0.8207998707024718,-0.30298911613760743,-0.49355078557037313,-0.21832377866258904,-16.488804348299976,-26.859256342144,-11.881278498842274,-270.17539485990454,-440.0992354931018,-194.67931343343068,0.7474207198823443,0.6432177283624095,0.804750040641614,-0.33793454395727174,-0.5546835168022108,-0.242621869522015,-18.390550290634057,-30.186127146642395,-13.203591561851212,-301.33623284669926,-494.61129193253146,-270.17539485990454,-1.901745942334081,-3.3268708044983946,-1.322313063008938,-31.160837986794704,-54.5120564394297,-21.66660761935012,0.8482640586511301,0.8020769022248833,0.8965958672943648,-0.1788781922343301,-0.24676324330758975,-0.11532970034501196,-2.5726750260912885,-3.5490163752498294,-1.6587032557636765,-72.53101285850828,-100.05684734282012,-46.76355386985273,0.8344189772904267,0.7845806824363549,0.8868627335662606,-0.19843870671213343,-0.27456617577519804,-0.1275702114337253,-2.853999688790355,-3.948885745115872,-1.834749630065544,-80.46235378602636,-111.33030011603812,-51.7268009604044,-0.2813246626990664,-0.39986936986604293,-0.17604637430186765,-7.931340927518083,-11.273452773218011,-4.9632470905516675,0.8020769022248833,0.7579600944156965,0.8965958672943648,-0.24676324330758975,-0.3193306710571479,-0.11532970034501196,-2.235991561607519,-2.893545555146656,-1.0450350437837634,-226.08610329701915,-292.5728569410168,-105.665828491786,0.7845806824363549,-0.27456617577519804,-2.487921798672951,0.7372435392190617,-0.3564038839313095,-3.229476425713857,0.8868627335662606,-0.1275702114337253,-1.1559497778311276,-251.5593325250709,-326.53957792860035,-116.880665099204,-0.2519302370654315,-0.33593087056720083,-0.11091473404736418,-25.47322922805172,-33.9667209875835,-11.214836607418016,0.9269
37063001809,37063001809,Census Tract 18.09; Durham County; North Carolina,6451,4309,1497,Durham city,North Carolina,279815,0.7234304468808385,0.21588348506901117,37063,6451,4309,1497,0.008917,0.009162065641,0.004054771124,0.7753065783661688,0.6799404175445296,0.8270484724033617,-0.28981235024128865,-0.47071710137676814,-0.2091189735156028,-16.671040146532235,-27.07732671909232,-12.029269283996005,-258.4256727101571,-419.7384392976642,-186.47138868386304,0.7558242395878505,0.6542111524897202,0.8114916589227605,-0.32305891717007923,-0.5285584725884253,-0.2322985566203855,-18.583501266780505,-30.404568711357943,-13.36264158575604,-288.0716364405597,-471.3155900070988,-258.4256727101571,-1.9124611202482704,-3.327241992265627,-1.3333723017600363,-29.64596373040258,-51.57715070943462,-20.669234254534743,0.8536420560978203,0.8088994822277098,0.9003621655575997,-0.17145118713013396,-0.2362475461672929,-0.1106641729894258,-2.995596645733144,-4.127719199309318,-1.9335254013630072,-69.51953227507876,-95.7929728314996,-44.87178930988645,0.8402400600274703,0.791924926876362,0.890961547089492,-0.19013606655139317,-0.26274595742851703,-0.1223828943759743,-3.322059022909736,-4.5906996733443615,-2.1382750042408283,-77.09582322835313,-106.5374721128884,-49.62346261872426,-0.32646237717659243,-0.4629804740350432,-0.20474960287782107,-7.576290953274366,-10.744499281388794,-4.751673308837806,0.8088994822277098,0.7660700390092603,0.9003621655575997,-0.2362475461672929,-0.3053636731352601,-0.1106641729894258,-3.240279741688344,-4.188249740410256,-1.5178268883030397,-216.45155255099155,-279.77620176421215,-101.39124170360984,0.791924926876362,-0.26274595742851703,-3.6037216761745943,0.7459252785833828,-0.3406168536064912,-4.671768694846819,0.890961547089492,-0.1223828943759743,-1.6785563270775448,-240.72957088674644,-312.075397117356,-112.12801116082464,-0.36344193448625095,-0.4835189544365637,-0.1607294387745053,-24.278018335754908,-32.299195353143865,-10.736769457214782,0.5424
37063980100,37063980100,Census Tract 9801; Durham County; North Carolina,0,0,0,Durham city,North Carolina,118907,0.6886592947398203,0.24816155387045663,37063,0,0,0,0.008917,0.009162065641,0.004054771124,0.7863899696165206,0.694727695558811,0.8358543062021947,-0.27163371690466154,-0.43941288996063455,-0.1963807479124217,-0,-0,-0,NA,NA,NA,0.767718068494631,0.6698785533669762,0.8210009178543776,-0.30256150146477045,-0.492807905214686,-0.21802543487213472,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8612095164758419,0.8185244145572033,0.9056482783898112,-0.16115762874068448,-0.22171065665887257,-0.10418141773309658,-0,-0,-0,NA,NA,NA,0.8484372003210623,0.8022963227474119,0.8967172462280198,-0.17863761704647546,-0.24642226524928423,-0.11517873020334116,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8185244145572033,0.7775409603775273,0.9056482783898112,-0.22171065665887257,-0.28610587860793846,-0.10418141773309658,-0,-0,-0,NA,NA,NA,0.8022963227474119,-0.24642226524928423,-0,0.7582206432807923,-0.3188773068391247,-0,0.8967172462280198,-0.11517873020334116,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
37063001801,37063001801,Census Tract 18.01; Durham County; North Carolina,5455,4141,1374,Durham city,North Carolina,323242,0.8082298168589388,0.16914192057633598,37063,5455,4141,1374,0.008917,0.009162065641,0.004054771124,0.7489271696096532,0.6451837891005597,0.805959980747982,-0.3352433194821974,-0.5499459485708464,-0.24075639471818008,-16.306984328433124,-26.75060006768103,-11.710929129634474,-298.9364679822754,-490.38680234062383,-214.68247717020117,0.7275846780740748,0.6175210856405517,0.7887599042401663,-0.3744104708843125,-0.6193779018293839,-0.26781292332972606,-18.212162111215388,-30.127925454591825,-13.02701915264152,-333.86181688754147,-552.2992750612617,-298.9364679822754,-1.905177782782264,-3.377325386910794,-1.316090023007046,-34.92534890526607,-61.91247272063783,-24.1263065629156,0.8354643024588371,0.7858982502630806,0.8875994885006928,-0.19693923134348343,-0.2724293503201573,-0.12663426799532168,-3.306768668426487,-4.574308703517179,-2.12629158192309,-79.85435084343122,-110.46386630082536,-51.34729731763076,0.8205795471039664,0.7671900365429076,0.8770790703711556,-0.21865089561305048,-0.3034580121845361,-0.14014805937260325,-3.671325037699504,-5.095304983315662,-2.353199047810919,-88.65793377685353,-123.04527851522973,-56.826830422866905,-0.3645563692730174,-0.5209962797984833,-0.22690746588782895,-8.803582933422298,-12.581412214404333,-5.47953310523615,0.7858982502630806,0.7387995270983327,0.8875994885006928,-0.2724293503201573,-0.3535471576809794,-0.12663426799532168,-3.429525420891197,-4.45069139329454,-1.5941580477122708,-249.60155901682657,-323.922226586211,-116.02314757731229,0.7671900365429076,-0.3034580121845361,-3.8201352597909626,0.7167690918881967,-0.3951494439662338,-4.974409187338394,0.8770790703711556,-0.14014805937260325,-1.7642788184975844,-278.0302226922098,-362.03851436232856,-128.40457194305563,-0.3906098388997656,-0.5237177940438542,-0.17012077078531362,-28.42866367538323,-38.11628777611748,-12.381424365743351,0.8334
37063001002,37063001002,Census Tract 10.02; Durham County; North Carolina,3408,2478,1189,Durham city,North Carolina,89036,0.6877940104525965,0.21928974371525897,37063,3408,2478,1189,0.008917,0.009162065641,0.004054771124,0.7866677923034906,0.6950997510690359,0.8360746319400447,-0.27118462174717767,-0.4386424372358638,-0.1960654728628466,-8.241066351383541,-13.329964680532132,-5.9582603197333555,-241.81532721195836,-391.13746128321986,-174.83158215180035,0.7680164224911405,0.6702731864718686,0.8212389725213957,-0.30205549089223477,-0.4919289928092178,-0.2176723626860598,-9.179205392270886,-14.949297064822344,-6.614875033107998,-269.3428812286058,-438.6530828879796,-241.81532721195836,-0.9381390408873448,-1.619332384290212,-0.6566147133746423,-27.52755401664744,-47.515621604759744,-19.26686365535922,0.8613986866589535,0.8187653869828345,0.9057802189558198,-0.16090262904698602,-0.22135109263108735,-0.10402057703666392,-1.6167050217397276,-2.224074430255295,-1.045169928269664,-65.24233340354026,-89.75280186663821,-42.17796320700824,0.8486422037007247,0.8025561409598082,0.8968609506552219,-0.1783528978870486,-0.24601875054380745,-0.11500004462166358,-1.792040486620163,-2.4719282202042874,-1.1554885755523885,-72.31801802341253,-99.75497256675898,-46.62988601906329,-0.17533546488043503,-0.24785378994899257,-0.11031864728272445,-7.075684619872279,-10.002170700120764,-4.451922812055063,0.8187653869828345,0.7778285953954994,0.9057802189558198,-0.22135109263108735,-0.28563028656915596,-0.10402057703666392,-2.411331522827388,-3.1115695237444503,-1.1331685488864636,-202.80332403930933,-261.69634346042477,-95.3043354824612,0.8025561409598082,-0.24601875054380745,-2.6800534903236106,0.7585291856447612,-0.31834083503324256,-3.4679082962477463,0.8968609506552219,-0.11500004462166358,-1.252775531516975,-225.4039941399168,-291.665962678532,-105.36379575416107,-0.26872196749622246,-0.35633877250329604,-0.1196069826305115,-22.60067010060744,-29.96961921810732,-10.059460271699876,0.9295
37063001811,37063001811,Census Tract 18.11; Durham County; North Carolina,3696,2685,1054,Durham city,North Carolina,163313,0.7823823611549718,0.1522746904704049,37063,3696,2685,1054,0.008917,0.009162065641,0.004054771124,0.7568712720947169,0.65558530898601,0.812330290989688,-0.3212286380382756,-0.5253544981761324,-0.23102635847995767,-10.586806748871476,-17.314230078634377,-7.613989294539134,-286.4395765387304,-468.45860602365735,-206.0062038565783,0.7360786540218115,0.6284809730787684,0.7956204049008893,-0.35855046812751074,-0.5911380659644387,-0.25688078616406324,-11.816830961786978,-19.482274384021313,-8.466079665951423,-319.7194524293013,-527.11781342049,-286.4395765387304,-1.2300242129155023,-2.1680443053869354,-0.8520903714122889,-33.27987589057095,-58.65920739683266,-23.054393165916903,0.8409636160348273,0.7928390232910558,0.8914703572294582,-0.18911208634094637,-0.2612900861627924,-0.12174229001605157,-2.0588747192121732,-2.8446809677275735,-1.325415672910241,-76.68062268946642,-105.94714963603626,-49.363712212671935,0.8265229693876096,0.7746464226501238,0.8812874741135515,-0.2098877309373793,-0.2909115317139458,-0.1347035211249953,-2.2850604181939693,-3.1671714365907726,-1.466525379732257,-85.1046710686767,-117.95796784323176,-54.61919477587549,-0.22618569898179608,-0.3224904688631991,-0.1411097068220157,-8.424048379210282,-12.010818207195497,-5.255482563203566,0.7928390232910558,0.7470072952769933,0.8914703572294582,-0.2612900861627924,-0.3386750120414768,-0.12174229001605157,-2.523230594487417,-3.270522676620162,-1.1756430384430103,-239.39569207660503,-310.29626912904763,-111.54108524127234,0.7746464226501238,-0.2909115317139458,-2.809279478948524,0.7255332620946762,-0.3782965609501004,-3.653140731041604,0.8812874741135515,-0.1347035211249953,-1.3008072777625734,-266.53505492870244,-346.5977923189377,-123.41625026210374,-0.2860488844611071,-0.3826180544214419,-0.1251642393195631,-27.13936285209745,-36.301523189890126,-11.875165020831414,0.4142
37063001810,37063001810,Census Tract 18.10; Durham County; North Carolina,2767,2007,501,Durham city,North Carolina,103197,0.7929989067271368,0.15205441566450378,37063,2767,2007,501,0.008917,0.009162065641,0.004054771124,0.753598176282975,0.651292863178653,0.8097076884807387,-0.3269671178510144,-0.5354075816514742,-0.2350135909865304,-8.06737054059103,-13.210292765257003,-5.798570000018009,-291.55657898774956,-477.42294055861953,-209.5616190826892,0.7325779163511905,0.6239559797152434,0.7927953412139956,-0.36504251313058966,-0.6026771639505288,-0.2613595817411275,-9.00681767588299,-14.87005797370998,-6.44861356119705,-325.5084089585468,-537.4072270946866,-291.55657898774956,-0.9394471352919602,-1.659765208452976,-0.6500435611790403,-33.95182997079726,-59.984286536067074,-23.492719955874243,0.8387004690594222,0.7899807930264948,0.8898784036523383,-0.1923207830341033,-0.2658535610326686,-0.12374903795359948,-1.5650922324866443,-2.1634965123730874,-1.0070604696140897,-77.98167575917512,-107.79753424878362,-50.17740257170352,0.8240765851119761,0.7715750675879469,0.8795564824547164,-0.21347944847155104,-0.296050173220529,-0.13693664926343668,-1.7372798785823915,-2.409234297115007,-1.1143802699001528,-86.56103032298911,-120.04156936297991,-55.52467712506989,-0.172187646095747,-0.2457377847419195,-0.10731980028606314,-8.579354563814,-12.24403511419629,-5.347274553366375,0.7899807930264948,0.7436250711641867,0.8898784036523383,-0.2658535610326686,-0.3447636971605112,-0.12374903795359948,-1.2203196563145298,-1.582532559633243,-0.5680322011794808,-243.57677770749095,-315.87476240184486,-113.37968087414788,0.7715750675879469,-0.296050173220529,-1.3589279911580294,0.7219205854773573,-0.38519391206827497,-1.7681151253484415,0.8795564824547164,-0.13693664926343668,-0.6285659071743108,-271.2431120075907,-352.91719068831173,-125.46225692102011,-0.13860833484349966,-0.1855825657151988,-0.06053370599482999,-27.66633430009973,-37.04242828646683,-12.082576046872251,0.8627
37063002037,37063002037,Census Tract 20.37; Durham County; North Carolina,5419,2496,654,Durham city,North Carolina,40686,0.6500713613604143,0.2619051096128762,37063,5419,2496,654,0.008917,0.009162065641,0.004054771124,0.7988755512396379,0.7115149316052396,0.8457365476502726,-0.2517594241659687,-0.4054518824276997,-0.1824013078048013,-12.165323277475364,-19.591930826558663,-8.813854269927445,-224.4938785287943,-361.5414435607799,-162.64724616954135,0.7811367010602193,0.6877053775042936,0.8316845015061382,-0.2801856559072471,-0.454111066615524,-0.20237902496565835,-13.538913560495358,-21.943202116696597,-9.779201995888146,-249.8415493724923,-404.9308381010629,-224.4938785287943,-1.3735902830199933,-2.351271290137934,-0.9653477259607008,-25.347670843697973,-43.38939454028296,-17.81413039233624,0.8696862066622875,0.8293399926008297,0.9115509806050406,-0.14984001394920982,-0.20577809935823368,-0.09703134687678304,-1.516487136605409,-2.0826202056925047,-0.9820259989832636,-60.756696178101315,-83.43830952293689,-39.34399034388075,0.8576277805444648,0.8139652595498563,0.9031482793457214,-0.1660070052361763,-0.22855366155679133,-0.10723789533701164,-1.6801085463885581,-2.313125036763706,-1.0853235030419783,-67.31204112133645,-92.67327871649464,-43.482512141104905,-0.163621409783149,-0.23050483107120143,-0.10329750405871484,-6.555344943235136,-9.23496919355775,-4.138521797224152,0.8293399926008297,0.790472217097599,0.9115509806050406,-0.20577809935823368,-0.26506659990117126,-0.09703134687678304,-1.2330205047854337,-1.5882766622454147,-0.5814109503351012,-188.5352453800357,-242.8557587531215,-88.90075693197265,0.8139652595498563,-0.22855366155679133,-1.3694914668869402,0.7721030558518762,-0.2951638934995286,-1.7686193724806625,0.9031482793457214,-0.10723789533701164,-0.642568496127374,-209.40236496742207,-270.4310967095814,-98.25206362803884,-0.13647096210150678,-0.18034271023524773,-0.06115754579227284,-20.86711958738636,-27.575337956459897,-9.351306696066183,0.3028
37183053614,37183053614,Census Tract 536.14; Wake County; North Carolina,1777,1323,457,Durham city,North Carolina,83321,0.6938225479407528,0.20501027721944123,37183,1777,1323,457,0.007559,0.009162065641,0.004054771124,0.7847342072846261,0.692511732443574,0.8345408029670561,-0.2743168205451967,-0.4440188565057708,-0.19826375947668967,-3.684717624232529,-5.964213579053294,-2.663146821760396,-207.35608465011416,-335.6338536327121,-149.86757578842972,0.7659401627719862,0.667528556200483,0.8195818513492515,-0.30558501643383784,-0.4980632524425873,-0.22013438725336804,-4.104722756399947,-6.690156442504421,-2.956920595682067,-230.99171392233805,-376.48601252135177,-207.35608465011416,-0.4200051321674181,-0.7259428634511265,-0.2937737739216715,-23.635629272223863,-40.85215888863964,-16.53200753639119,0.8600815789635065,0.8170879772309498,0.904861372908834,-0.1626804066715517,-0.22385841900271908,-0.10514166030242449,-0.8726928917905851,-1.2008800262319137,-0.564028462027639,-65.96318154123848,-90.76946532365184,-42.632536812368784,0.8472149500129104,0.8007477043951658,0.8958602235007587,-0.18033800039147255,-0.24883280278066705,-0.1162455635012945,-0.9674163857920034,-1.334854163903384,-0.6235949309777021,-73.12293165472437,-100.89600634190356,-47.13491541781573,-0.09472349400141832,-0.13397413767147026,-0.05956646895006312,-7.15975011348589,-10.12654101825172,-4.502378605446948,0.8170879772309498,0.7758268180054093,0.904861372908834,-0.22385841900271908,-0.2889474516631464,-0.10514166030242449,-0.937309526841381,-1.2098414721544015,-0.44023486053560335,-205.10055291933935,-264.7355518937422,-96.33147932945369,0.8007477043951658,-0.24883280278066705,-1.0418788700286887,0.7563821417436027,-0.32208303820448797,-1.348582293612179,0.8958602235007587,-0.1162455635012945,-0.4867276138561695,-227.98224727104787,-295.094593788223,-106.5049483273894,-0.1045693431873077,-0.13874082145777722,-0.04649275332056618,-22.88169435170847,-30.35904189448079,-10.173468997935707,0.0614
37063002036,37063002036,Census Tract 20.36; Durham County; North Carolina,2501,934,251,Durham city,North Carolina,0,NA,NA,37063,2501,934,251,0.008917,0.009162065641,0.004054771124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4769
37063002035,37063002035,Census Tract 20.35; Durham County; North Carolina,5476,2209,885,Durham city,North Carolina,102575,0.7030894298390437,0.23130994135815897,37063,5476,2209,885,0.008917,0.009162065641,0.004054771124,0.7817712237398039,0.6885522875837806,0.8321885337613185,-0.2791465963869104,-0.4523225295048105,-0.20165077915722857,-13.630586495101872,-22.086679335874912,-9.84650510765166,-248.91501999820807,-403.3359995594397,-179.81199977450075,0.7627595405245479,0.6633314948997774,0.8170410939224922,-0.31102916039870504,-0.5075418666063637,-0.22392864623142683,-15.187395899455288,-24.783011515120503,-10.934322039728288,-277.34470232752534,-452.57508245289455,-248.91501999820807,-1.5568094043534142,-2.6963321792455943,-1.0878169320766276,-28.42968232931728,-49.23908289345497,-19.865174070062594,0.8580608877279304,0.814516213548764,0.9034507683965056,-0.1654184619088184,-0.22772264488524055,-0.10686717525832112,-1.481651412018135,-2.0397093193183298,-0.957208157377021,-67.07340027243707,-92.33632047615798,-43.332193634088775,0.8450256990389357,0.7979757747086867,0.8943241135933951,-0.18339596196579544,-0.2531708752249594,-0.11816285035857868,-1.6426756896991752,-2.267648849048639,-1.0583833996617666,-74.36286508371097,-102.65499542999724,-47.91233135634978,-0.16102427768104022,-0.2279395297303091,-0.1011752422847456,-7.289464811273889,-10.318674953839253,-4.580137722261006,0.814516213548764,0.7727597888058797,0.9034507683965056,-0.22772264488524055,-0.2940631933569772,-0.10686717525832112,-1.846472691036926,-2.38439025792275,-0.8665248060077156,-208.64098203807075,-269.42262801387005,-97.91240745849896,0.7979757747086867,-0.2531708752249594,-2.0528178368224417,0.7530936169494544,-0.3278561622267969,-2.6583981160285086,0.8943241135933951,-0.11816285035857868,-0.958114975311968,-231.9568177200499,-300.3839679128258,-108.26157913129585,-0.2063451457855157,-0.27400785810575856,-0.09159016930425246,-23.31583568197917,-30.961339898955767,-10.349171672796889,0.1208
37063001806,37063001806,Census Tract 18.06; Durham County; North Carolina,4543,3101,1001,Durham city,North Carolina,585282,0.8300188688782909,0.13505676763651092,37063,4543,3101,1001,0.008917,0.009162065641,0.004054771124,0.7422952063967074,0.6365437536532292,0.8006287184169553,-0.34717291905232445,-0.5709839178545633,-0.24901839891186017,-14.063950995878251,-23.13051911439803,-10.087718157649933,-309.5740919189578,-509.1463595509141,-222.04970630970575,0.7205005581191161,0.608430654414069,0.7830225701806913,-0.38792397692310454,-0.6435726779135089,-0.2771023953616544,-15.71477353840056,-26.071084775761477,-11.225398916035342,-345.91181022233235,-573.873756895476,-309.5740919189578,-1.6508225425223095,-2.940565661363447,-1.1376807583854092,-36.33771830337463,-64.7273973445619,-25.042499634281512,0.8308564010680457,0.7800944952536006,0.8843494583943451,-0.20357741568160792,-0.28189598322304577,-0.13077470733756535,-2.559750922300023,-3.5445164712003674,-1.6443409333989858,-82.54598266043287,-114.30236927443946,-53.02615070619109,0.8156025352925488,0.7609601857937159,0.8735470583891394,-0.22608740989421963,-0.31412919975169884,-0.14475801892578702,-2.8427881062321436,-3.9498119479194496,-1.8201649294690605,-91.67327011390336,-127.37220083584164,-58.69606351077267,-0.2830371839321204,-0.40529547671908217,-0.1758239960700747,-9.127287453470506,-13.069831561402198,-5.669912804581577,0.7800944952536006,0.7319505858891551,0.8843494583943451,-0.28189598322304577,-0.3662124455918363,-0.13077470733756535,-2.585332251726004,-3.358617727528609,-1.1993646192621474,-258.274950222378,-335.5262465063546,-119.8166452809338,0.7609601857937159,-0.31412919975169884,-2.8809504202277454,0.709463307152125,-0.4095161651335089,-3.755765999989808,0.8735470583891394,-0.14475801892578702,-1.32760875393064,-287.80723478798654,-375.20139860038046,-132.6282471459181,-0.2956181685017416,-0.397148272461199,-0.1282441346684926,-29.532284565608553,-39.67515209402587,-12.811601864984278,0.5052
