geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06019004901,06019004901,Census Tract 49.01; Fresno County; California,2780,1512,808,Fresno city,California,6230,0.4209107682606681,0.198451943401337,06019,2780,1512,808,0.010848,0.009493868073,0.003212018401,0.8772158653617304,0.8199066116542618,0.906878426722894,-0.13997026215165198,-0.21965109902257984,-0.10268363490971008,-4.221144782622716,-6.62411483970751,-3.0966755587714867,-151.83974038211207,-238.27751221969464,-111.39120715005348,0.8657990910113864,0.8037867214842483,0.8980571561604558,-0.1550023676183886,-0.24411112210640917,-0.11351487278982283,-4.674474601309497,-7.361766518256709,-3.4233179652667154,-168.14656839242798,-264.8117452610327,-151.83974038211207,-0.4533298186867816,-0.7376516785491987,-0.3266424064952287,-16.306828010315883,-26.53423304133808,-11.749726852346356,0.9217735152916968,0.8965793489088147,0.947406318333417,-0.08486519021274781,-0.11535024894010078,-0.05551333218792601,-0.4121538914823792,-0.5602067686991681,-0.26960448486652727,-27.25885525677111,-37.050712215553446,-17.830984448844397,0.9142956389169564,0.8868447606083618,0.942301547677976,-0.0937381274010734,-0.12759306297757844,-0.06123140990716271,-0.45524594821234543,-0.619664874379388,-0.29737473999556224,-30.108859008753004,-40.983126612393384,-19.66764153409803,-0.04309205672996624,-0.05945810568021992,-0.02777025512903497,-2.8500037519818946,-3.9324143968399414,-1.8366570852536357,0.8965793489088147,0.8718207650180709,0.947406318333417,-0.11535024894010078,-0.147024755689631,-0.05551333218792601,-0.8848569968650201,-1.1278335762577896,-0.4258452916845135,-109.51200456250248,-139.5833633982413,-52.703625208479394,0.8868447606083618,-0.12759306297757844,-0.978772179206801,0.8599435228507075,-0.16286706443814605,-1.249360645955739,0.942301547677976,-0.06123140990716271,-0.4697089254865694,-121.13517069391102,-154.6238423212548,-58.13229275823878,-0.09391518234178098,-0.12152706969794937,-0.04386363380205588,-11.623166131408537,-15.040478923013533,-5.428667549759391,0.8899
06019000901,06019000901,Census Tract 9.01; Fresno County; California,1760,1055,343,Fresno city,California,0,NA,NA,06019,1760,1055,343,0.010848,0.009493868073,0.003212018401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9915
06019002903,06019002903,Census Tract 29.03; Fresno County; California,2135,1393,620,Fresno city,California,56821,0.5109585863495717,0.2223299331487253,06019,2135,1393,620,0.010848,0.009493868073,0.003212018401,0.845555482721504,0.7754728672400284,0.8823427187017736,-0.1826545039734128,-0.28953576874853415,-0.13334646368628766,-4.230365986186148,-6.70578738138505,-3.0883681052769916,-198.1436059103582,-314.0884019384098,-144.65424380688484,0.8314886414458352,0.7560025628011513,0.8713668560225624,-0.20266224955418335,-0.32274683870751175,-0.14762225931405742,-4.693754977554673,-7.474971702948552,-3.419002384398041,-219.8480083163781,-350.11577062990875,-198.1436059103582,-0.4633889913685252,-0.7691843215635021,-0.33063427912104926,-21.704402406019916,-36.02736869149893,-15.48638309700465,0.9009439123605308,0.8695310436063489,0.9331518840528868,-0.10994700811056704,-0.15004519660682356,-0.07163690829919013,-0.4919404757681504,-0.6713534699485126,-0.32052800123331343,-35.31518131860376,-48.194793248278,-23.009906764774833,0.8915948076508763,0.8574594691983403,0.9267179411098628,-0.12158571519134752,-0.16623588160373848,-0.07907698301639932,-0.5440160274092414,-0.7437961258904079,-0.35381743729012505,-39.05355544933535,-53.395271061766536,-25.39967245442391,-0.05207555164109101,-0.07244265594189525,-0.03328943605681162,-3.738374130731587,-5.200477813488532,-2.389765689649075,0.8695310436063489,0.8389016256839785,0.9331518840528868,-0.15004519660682356,-0.19203488154486975,-0.07163690829919013,-0.8831957669749686,-1.130355375096729,-0.4216690410610681,-142.450930157253,-182.3153830801176,-68.01113565501099,0.8574594691983403,-0.16623588160373848,-0.9784973479457392,0.8242940018226431,-0.21315937977086255,-1.254698358641586,0.9267179411098628,-0.07907698301639932,-0.4654627955085051,-157.82215289447404,-202.37070300670737,-75.07464443685566,-0.09530158097077056,-0.12434298354485684,-0.04379375444743699,-15.37122273722106,-20.055319926589817,-7.063508781844676,0.9986
06019002905,06019002905,Census Tract 29.05; Fresno County; California,1727,875,361,Fresno city,California,56250,0.5420032568543487,0.20969873666024247,06019,1727,875,361,0.010848,0.009493868073,0.003212018401,0.8349073275234478,0.7607189548666988,0.8740386440932164,-0.19773772134239145,-0.31454592212077914,-0.144114172477424,-3.704516549538147,-5.892859319788048,-2.69990638782161,-214.50588011222624,-341.21941631662116,-156.33505430350954,0.8199778102000156,0.7401958766842942,0.8623502589127345,-0.21954519690730648,-0.3509937457089031,-0.1596216150741539,-4.113068613279146,-6.5756909250084625,-2.990430509120276,-238.1626296050461,-380.7580153450181,-214.50588011222624,-0.40855206374099895,-0.6828316052204144,-0.2905241212986662,-23.65674949281986,-39.538599028396895,-16.822473728932614,0.8938724021362459,0.8603963523518574,0.928287439238582,-0.11872790524701528,-0.1622550435814167,-0.07725253809341567,-0.33368668931989787,-0.4560204124337465,-0.21711950214500403,-38.135621636559755,-52.11661856385675,-24.813657388000458,0.8838998938542252,0.8475560271468854,0.9214053326398745,-0.13134983605385783,-0.1798630037075949,-0.08529868948657776,-0.36916082907665904,-0.5055078678719352,-0.2397333401855639,-42.189809037332466,-57.772327756792606,-27.398096021207294,-0.03547413975676117,-0.04948745543818872,-0.02261383804055985,-4.054187400772705,-5.655709192935854,-2.5844386332068408,0.8603963523518574,0.8278430521416761,0.928287439238582,-0.1622550435814167,-0.20795843778955964,-0.07725253809341567,-0.5560945000366416,-0.7127331202678937,-0.2647665711917496,-154.04279779408355,-197.43299730412568,-73.34254049632953,0.8475560271468854,-0.1798630037075949,-0.616442021857243,0.8123492971366062,-0.23099755674662464,-0.7916947787465404,0.9214053326398745,-0.08529868948657776,-0.29234303622751545,-170.75956284134153,-219.3060328937785,-80.98145047853613,-0.06034752182060132,-0.07896165847864667,-0.02757646503576583,-16.716765047257983,-21.873035589652815,-7.6389099822066,0.9729
06019005526,06019005526,Census Tract 55.26; Fresno County; California,1271,470,166,Fresno city,California,101,0.4581545384803621,0.1292143685280181,06019,1271,470,166,0.010848,0.009493868073,0.003212018401,0.8639798553020703,0.8012281294809527,0.8966487882644849,-0.1574343937109198,-0.2480839890728932,-0.11526387264243929,-2.1706751930825696,-3.42053440921115,-1.5892361453304056,-170.7848302976058,-269.12151134627453,-125.03824904251812,0.8514398608488314,0.7836674470649404,0.8869203148624599,-0.17448107139717842,-0.2760514727838793,-0.12749700648707774,-2.4057115120585877,-3.8061447048613535,-1.7579042460185823,-189.27706625165916,-299.4606376759523,-170.7848302976058,-0.2350363189760181,-0.3856102956502041,-0.16866810068817673,-18.49223595405335,-30.339126329677743,-13.270503594663786,0.9131006212431496,0.8852916073704482,0.9414844684445098,-0.09516955386421765,-0.12957130924381657,-0.06215241304210534,-0.143672588366609,-0.1956071518804161,-0.09382830634816353,-30.568635822682772,-41.61854295328003,-19.963469435779473,0.9048373144390204,0.8745708175076831,0.9358246400873864,-0.10517104460924952,-0.14341798283386586,-0.06857626649648921,-0.1587713253525316,-0.21651076395143928,-0.10352606803354349,-33.78113305373013,-46.066119989667925,-22.026822985860314,-0.01509873698592259,-0.02090361207102314,-0.00969776168537994,-3.212497231047361,-4.447577036387903,-2.06335355008084,0.8852916073704482,0.8580515913806797,0.9414844684445098,-0.12957130924381657,-0.16543108834622983,-0.06215241304210534,-0.2042020640571089,-0.2607164340366977,-0.09795109043349852,-123.01329160066798,-157.05809279319138,-59.00668098403526,0.8745708175076831,-0.14341798283386586,-0.2260241737812032,0.8450156284099043,-0.1834100653046326,-0.2890509799015744,0.9358246400873864,-0.06857626649648921,-0.1080749684913887,-136.1591408320501,-174.12709632624964,-65.10540270565585,-0.02182210972409432,-0.02833454586487671,-0.01012387805789016,-13.14584923138212,-17.06900353305826,-6.098721721620583,0.7727
06019003402,06019003402,Census Tract 34.02; Fresno County; California,1232,891,495,Fresno city,California,45518,0.4690467949602156,0.18874113225035027,06019,1232,891,495,0.010848,0.009493868073,0.003212018401,0.8601467520137178,0.7958463063222673,0.8936789103607206,-0.16259231074100686,-0.25652401984644435,-0.11897012272155384,-2.173003308683521,-3.4283758029064892,-1.5900042820611686,-176.38013869184422,-278.27725672942285,-129.0587891283416,0.8472855681639371,0.777879140152249,0.8836894297442742,-0.1802396235391973,-0.2855467493372772,-0.13161928426526978,-2.4088549853407577,-3.816256920550885,-1.759056986714285,-195.5239436153213,-309.7611136810783,-176.38013869184422,-0.23585167665723672,-0.3878811176443957,-0.16905270465311606,-19.143804923477006,-31.483856951655497,-13.721810442623056,0.9105796166786946,0.8820173499592597,0.9397595792298448,-0.09820160882522602,-0.13376454561374543,-0.06410194915972424,-0.2810440087279971,-0.38282187608426393,-0.18345390645473167,-31.542537455443,-42.96541819127541,-20.58966402410007,0.90208968491503,0.8710134090742828,0.933938841089358,-0.10853722941549028,-0.148087950864964,-0.07073392389761567,-0.31062360806581685,-0.42381414982188154,-0.20243401063446095,-34.86235780761132,-47.56612231446482,-22.719866513407517,-0.02957959933781973,-0.0409922737376176,-0.01898010417972931,-3.31982035216832,-4.600704123189406,-2.1302024893074427,0.8820173499592597,0.8540659336690563,0.9397595792298448,-0.13376454561374543,-0.17086978953019807,-0.06410194915972424,-0.6286217597063364,-0.8029965435331836,-0.30124484702956467,-126.99429489016896,-162.2215239460977,-60.85754485445751,0.8710134090742828,-0.148087950864964,-0.6959340970128727,0.8406990164835965,-0.1894863445692062,-0.8904843867026564,0.933938841089358,-0.07073392389761567,-0.3324115781759446,-140.5927468712874,-179.89583569750636,-67.1538541769585,-0.0673123373065363,-0.08748784316947278,-0.03116673114637991,-13.598451981118442,-17.67431175140864,-6.296309322500992,0.8458
06019003301,06019003301,Census Tract 33.01; Fresno County; California,1966,1394,383,Fresno city,California,57035,0.46960031496736626,0.1825975304021134,06019,1966,1394,383,0.010848,0.009493868073,0.003212018401,0.8599524170105228,0.7955737814124898,0.8935282507566681,-0.16285503734768092,-0.25695444390407723,-0.119158794535224,-3.4732367411602656,-5.480110593488831,-2.541319629730204,-176.66514451476425,-278.744180747143,-129.263460311811,0.8470749983730078,0.7775861355961514,0.8835255580300191,-0.18053301292178145,-0.28603116005062346,-0.13182917111043382,-3.850257896129003,-6.100234603634535,-2.811542879572969,-195.8422124175485,-310.2866024229163,-176.66514451476425,-0.3770211549687379,-0.6201240101457035,-0.2702232498427648,-19.177067902784227,-31.54242167577332,-13.74482450878763,0.910451690893176,0.8818512832661818,0.9396720086601286,-0.09835591498432494,-0.13397805160097012,-0.06420111569130667,-0.4403938862349197,-0.5998939140989863,-0.2874639399614984,-31.592100877684334,-43.03399670724435,-20.621516496520687,0.90195027953997,0.87083301642082,0.933843110548431,-0.10870856485574693,-0.14832577674887046,-0.07084368745057835,-0.48674843146416774,-0.6641366232184259,-0.31720641139421496,-34.91739106629611,-47.64251242599899,-22.755122768595047,-0.04635454522924809,-0.06424270911943963,-0.02974247143271657,-3.3252901886117714,-4.608515718754637,-2.13360627207436,0.8818512832661818,0.8538638865352836,0.9396720086601286,-0.13397805160097012,-0.171146848776673,-0.06420111569130667,-0.4871644895390663,-0.6223158661004439,-0.2334449813223548,-127.19699465771966,-162.48456033954147,-60.951692251267566,0.87083301642082,-0.14832577674887046,-0.5393349914548673,0.8404802456701721,-0.18979595909792257,-0.6901268560457813,0.933843110548431,-0.07084368745057835,-0.25759837840242383,-140.8185356279027,-180.1897796464181,-67.25806224606366,-0.05217050191580097,-0.06781098994533741,-0.02415339708006905,-13.62154097018302,-17.705219306876607,-6.306369994796098,0.919
06019000100,06019000100,Census Tract 1; Fresno County; California,3015,1599,501,Fresno city,California,12273,0.34056269699854996,0.21659938131105383,06019,3015,1599,501,0.010848,0.009493868073,0.003212018401,0.9064653341091936,0.8616991010521452,0.9293466273189268,-0.10318614774466296,-0.16049790324602603,-0.07602477977985599,-3.374880442163322,-5.249359982054864,-2.4865211853214113,-111.93633307341037,-174.10812544128902,-82.47168110518777,0.8976071845345183,0.8489677714778026,0.922561867652227,-0.11407307921513649,-0.17790101532275468,-0.08393814557373878,-3.7309562614272886,-5.818558695877046,-2.7453414245995136,-123.74647633258006,-192.98702142212423,-111.93633307341037,-0.3560758192639666,-0.5691987138221819,-0.25882023927810227,-11.810143259169704,-18.87889598083522,-8.584419213204056,0.9407656231655328,0.921423604105482,0.9603090223938712,-0.06296401077576864,-0.08527716844284652,-0.04133146381066652,-0.32338425637883733,-0.4379850229235357,-0.2122791182579022,-20.224156121253117,-27.391183422359955,-13.275742230012646,0.9350386938445254,0.913913866374492,0.9564276218117492,-0.06947445767017218,-0.09419501858201657,-0.04555742347310324,-0.3568220250613058,-0.4837872566157906,-0.23398372071391332,-22.315323643608867,-30.255613296797407,-14.633128249775694,-0.03343776868246845,-0.04580223369225489,-0.02170460245601113,-2.09116752235575,-2.864429874437454,-1.3573860197630478,0.921423604105482,0.9022829554282014,0.9603090223938712,-0.08527716844284652,-0.10829977889300206,-0.04133146381066652,-0.4056147036045272,-0.515120090385761,-0.19659012780590332,-80.96101868353837,-102.81838131452317,-39.23954646824418,0.913913866374492,-0.09419501858201657,-0.44803181485527577,0.8930525785100135,-0.1197548991666534,-0.5696055441055962,0.9564276218117492,-0.04555742347310324,-0.21669060026791723,-89.42750795514486,-113.69372137836253,-43.25161681994356,-0.04241711125074854,-0.05448545371983515,-0.0201004724620139,-8.466489271606495,-10.875340063839351,-4.012070351699383,0.8974
06019001412,06019001412,Census Tract 14.12; Fresno County; California,2187,1509,498,Fresno city,California,129522,0.6291559749500034,0.22392635870149571,06019,2187,1509,498,0.010848,0.009493868073,0.003212018401,0.8057256144974666,0.7207828285063562,0.8511416471900715,-0.2411173009855258,-0.3873804431110715,-0.17489257317082788,-5.720405732145982,-9.190436763502293,-4.149252144026867,-261.5640481090984,-420.2303046868904,-189.7234633757141,0.7885076068314841,0.697565309918298,0.8375331885400805,-0.268218583227587,-0.4335575261291656,-0.19398253547792935,-6.363372162395213,-10.285968479023374,-4.602153405618831,-290.96351908528635,-470.3232043449188,-261.5640481090984,-0.6429664302492313,-1.0955317155210818,-0.4529012615919647,-29.399470976187985,-50.09289965802843,-20.7087911107437,0.874315547397363,0.8352618426737363,0.9147664177960484,-0.1437518216126556,-0.19722935839966596,-0.0931752418385728,-0.696755845761453,-0.9559580315513008,-0.4516144122764094,-46.17334961971193,-63.350432839715104,-29.92805913031209,0.8626507840231066,0.820360811749673,0.9066532736916236,-0.15921763304537198,-0.2189758282909576,-0.10295746898734068,-0.7717176403620494,-1.0613617742757613,-0.49902823892575726,-51.14099671054005,-70.33543898447722,-33.07012849077252,-0.07496179460059638,-0.1054037427244604,-0.04741382664934779,-4.967647090828123,-6.985006144762121,-3.1420693604604235,0.8352618426737363,0.7975708485192674,0.9147664177960484,-0.19722935839966596,-0.25380710924496935,-0.0931752418385728,-0.9324898153668936,-1.1999863831582962,-0.4405275399352695,-187.24695087688627,-240.9611211161237,-88.45934536852802,0.820360811749673,-0.2189758282909576,-1.0353059572351857,0.7797335104064298,-0.2824894488358697,-1.3355949445125903,0.9066532736916236,-0.10295746898734068,-0.4867773845925091,-207.89276249702525,-268.191755926223,-97.74646276958012,-0.10281614186829202,-0.13560856135429433,-0.04624984465723958,-20.64581162013896,-27.230634810099264,-9.287117401052123,0.9128
06019004504,06019004504,Census Tract 45.04; Fresno County; California,3190,1872,718,Fresno city,California,0,NA,NA,06019,3190,1872,718,0.010848,0.009493868073,0.003212018401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8859
06019000601,06019000601,Census Tract 6.01; Fresno County; California,2956,1716,708,Fresno city,California,7818,0.3651281967701952,0.2412386527579606,06019,2956,1716,708,0.010848,0.009493868073,0.003212018401,0.8974206112560038,0.8487003139210011,0.9224187825359436,-0.11430469442910282,-0.17827221646707464,-0.08410628548864503,-3.6653729731933784,-5.716599544518145,-2.6970100156033077,-123.99773251669076,-193.38970042348257,-91.23849849808212,0.8877601447376771,0.834891037770583,0.9149996993277972,-0.12643038317009436,-0.19776109068113712,-0.09289653399301465,-4.054203650835866,-6.341543193411732,-2.9788841718353942,-137.15167966291835,-214.5312311708975,-123.99773251669076,-0.3888306776424879,-0.6249436488935869,-0.28187415623208656,-13.153947146227605,-21.141530747414983,-9.53566157754014,0.9349178421034664,0.9137555613618212,0.9563456289844308,-0.06961270281258697,-0.09438458411092344,-0.04564706492351188,-0.3836929365595734,-0.5202311759244914,-0.2515985686259105,-22.35972823773738,-30.316502093501832,-14.661921248596183,0.9286472837865896,0.9055512544389182,0.9520864074873314,-0.07683511001342436,-0.10429972361929146,-0.05032483620800575,-0.4235015708454589,-0.5748816756271935,-0.27738161867546224,-24.679578720597835,-33.50126314843785,-16.164429992742555,-0.03980863428588549,-0.05465049970270208,-0.02578305004955172,-2.31985048286046,-3.184761054936019,-1.502508744146371,0.9137555613618212,0.8928582112317874,0.9563456289844308,-0.09438458411092344,-0.11999865983244946,-0.04564706492351188,-0.634420951089248,-0.8065900233333443,-0.30682398631086927,-89.60747896740791,-113.92514453860797,-43.336721230348765,0.9055512544389182,-0.10429972361929146,-0.701067133793076,0.8827967927922137,-0.13276351722697383,-0.8923910367619295,0.9520864074873314,-0.05032483620800575,-0.3382663678739313,-99.0207816091915,-126.04393174603524,-47.77773557541402,-0.06664618270382794,-0.08580101342858526,-0.031442381563062,-9.413302641783607,-12.118787207427296,-4.4410143450652555,0.997
06019002702,06019002702,Census Tract 27.02; Fresno County; California,2858,1819,372,Fresno city,California,57019,0.47039252777854,0.18703516145106555,06019,2858,1819,372,0.010848,0.009493868073,0.003212018401,0.8596743558827078,0.7951838987428202,0.8933126668429914,-0.16323116207555916,-0.257570734997266,-0.11942888208900768,-5.060751044827213,-7.985615918429477,-3.7027233778726454,-177.07316461956657,-279.4127333250342,-129.55645129015554,0.846773716234614,0.7771669715545022,0.8832910732675633,-0.1809530466377064,-0.2867247793608412,-0.1321296345730007,-5.610192981488048,-8.889495781795306,-4.096492224373331,-196.2978649925839,-311.0390406506405,-177.07316461956657,-0.549441936660835,-0.9038798633658294,-0.39376884650068567,-19.22470037301732,-31.626307325606344,-13.777776294635608,0.9102686313151016,0.8816136585193421,0.93954668948834,-0.09857679985660936,-0.1342836971009343,-0.0643430615934392,-0.57595087049799365,-0.7845741832913281,-0.3759347269251268,-31.66304950511235,-43.13217060425113,-20.66710978148031,0.9017507962755636,0.8705748985727839,0.9337061154798516,-0.10895383084797716,-0.14866624530456246,-0.07100080359447836,-0.6365803496589791,-0.8686065435414929,-0.4148336596012463,-34.99617095431441,-47.751871552583445,-22.805588763125144,-0.06062947916098549,-0.0840323602501648,-0.03889893267611954,-3.333121449202061,-4.619700948332315,-2.138478981644835,0.8816136585193421,0.8535747943683671,0.93954668948834,-0.1342836971009343,-0.1715434975326156,-0.0643430615934392,-0.47425227412271814,-0.6058434163803031,-0.22724160820334124,-127.48717046309628,-162.86113343556536,-61.08645381810248,0.8705748985727839,-0.14866624530456246,-0.525047391776675,0.8401672340060934,-0.19023922800677492,-0.6718714814781158,0.9337061154798516,-0.07100080359447836,-0.25075488161390175,-141.14177198297716,-180.61061330056876,-67.40722624029617,-0.05079511765395689,-0.06602806509781267,-0.0235132734105605,-13.654601519880885,-17.749479865003405,-6.320772422193683,0.9973
06019000300,06019000300,Census Tract 3; Fresno County; California,2352,1265,536,Fresno city,California,3320,0.258687704497477,0.1839383400219576,06019,2352,1265,536,0.010848,0.009493868073,0.003212018401,0.9372741226246888,0.9064778734920108,0.9528145243799412,-0.06692372685981904,-0.10317088728014448,-0.04952220438785344,-1.7075251612699456,-2.632353190825697,-1.2635340857650692,-72.5988588975317,-111.91977852150072,-53.72168731994342,0.9312221324354036,0.8976208430741388,0.948220206008306,-0.07385763843984605,-0.11405612705609287,-0.05460735139748794,-1.8844404205428984,-2.910084597548174,-1.3932790488018003,-80.120766179545,-123.72808663044955,-72.5988588975317,-0.17691525927295282,-0.27773140672247676,-0.12974496303673133,-7.5219072820133,-11.808308108948845,-5.516367476051502,0.9605212424628956,0.9474483029650336,0.9736377052416167,-0.04110138932052751,-0.05546655883018231,-0.02707608242415088,-0.16700329978731207,-0.2253719036174087,-0.11001562684130714,-13.201841880419927,-17.815960760269462,-8.696887497336533,0.9566601229246018,0.9423474820329294,0.9710400052890472,-0.04530331727730435,-0.06117968060220911,-0.02982368857432626,-0.18407658723211912,-0.248585478724922,-0.1211797091553332,-14.55150887210428,-19.651025986159844,-9.57942364864294,-0.01707328744480704,-0.02321357510751331,-0.01116408231402606,-1.3496669916843511,-1.8350652258903808,-0.8825361513064081,0.9474483029650336,0.9344191934467256,0.9736377052416167,-0.05546655883018231,-0.07018349688577241,-0.02707608242415088,-0.2822534149104156,-0.35714369313973665,-0.1377824203951495,-52.6592191997044,-66.63128603353296,-25.70567544685625,0.9423474820329294,-0.06117968060220911,-0.31132585358270864,0.928102463714124,-0.07746723998356063,-0.3942085734214784,0.9710400052890472,-0.02982368857432626,-0.15176420031934157,-58.08318163856504,-73.54637563833552,-28.3142164774891,-0.02907243867229303,-0.03706488028174176,-0.01398177992419205,-5.423962438860641,-6.915089604802568,-2.6085410306328463,0.9808
06019005802,06019005802,Census Tract 58.02; Fresno County; California,3050,2450,841,Fresno city,California,93191,0.5040233243216473,0.1914619254452779,06019,3050,2450,841,0.010848,0.009493868073,0.003212018401,0.8479527370832216,0.7788077432145307,0.8842085723147937,-0.17931101141295783,-0.28401394145427694,-0.13095488022930246,-5.932755848013688,-9.396998872532787,-4.332825549218793,-194.51658518077664,-308.09832368959957,-142.0598540727473,0.8340821191628365,0.7595795903545429,0.8733939779493812,-0.19892271639115627,-0.31651773256998383,-0.14495866155142692,-6.581636563604352,-10.472432306903512,-4.796160259555132,-215.7913627411263,-343.35843629191845,-194.51658518077664,-0.6488807155906642,-1.0754334343707246,-0.4633347103363388,-21.274777560349644,-35.26011260231884,-15.191301978240617,0.9025312901334576,0.8715849154792531,0.9342420612697644,-0.1079948262537576,-0.1473351388259583,-0.07038640354177746,-0.8498593543926749,-1.1594457837060257,-0.5539019372231819,-34.68813691398673,-47.32431770228676,-22.60824233564008,0.8933229558890409,0.859687626223084,0.9279089373204116,-0.119415988817609,-0.16321320616577736,-0.07769195853180487,-0.9397375659666376,-1.2843973626521747,-0.6113926010140212,-38.35663534557704,-52.42438214906837,-24.95480004138862,-0.08987821157396259,-0.12495157894614906,-0.05749066379083922,-3.6684984315903097,-5.100064446781594,-2.34655770574854,0.8715849154792531,0.8413921864117735,0.9342420612697644,-0.1473351388259583,-0.1885064018298413,-0.07038640354177746,-1.1763742916163928,-1.505099779216177,-0.5619891918905616,-139.87803705307883,-178.96549098884387,-66.82392293585751,0.859687626223084,-0.16321320616577736,-1.3031502282188712,0.8269863134683486,-0.2092098547629388,-1.670403249740989,0.9279089373204116,-0.07769195853180487,-0.6203192490971453,-154.95246471092403,-198.6210760690831,-73.7597204633942,-0.12677593660247832,-0.16530347052481198,-0.05833005720658368,-15.074427657845222,-19.65558508023923,-6.935797527536705,0.2996
