geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
48439122001,48439122001,Census Tract 1220.01; Tarrant County; Texas,1970,1254,534,Arlington city,Texas,54352,0.5864438561268627,0.1984535853457541,48439,1970,1254,534,0.009366,0.006897320142,0.003436016044,0.8198973870548338,0.7400858397565652,0.8622871497472276,-0.21966482121880587,-0.3511946132207148,-0.15970648558678133,-4.053040009604612,-6.479898832427675,-2.9467475596914143,-205.73807155353364,-328.92887474252154,-149.58109440057942,0.8037767739281726,0.7181419627112169,0.8496050897281832,-0.24412651924844295,-0.3924823390415432,-0.1770174309100869,-4.504383289183407,-7.241699487302296,-3.266152158070632,-228.64889792809177,-367.59895874630945,-205.73807155353364,-0.4513432795787944,-0.7618006548746212,-0.31940459837921775,-22.91082637455809,-38.67008400378788,-16.213431389808008,0.8838459883362169,0.8474867532412258,0.9213680611892826,-0.13141883676186117,-0.1799594461807043,-0.0853425923069451,-0.5662527684233553,-0.7754028046102032,-0.3677210995696308,-45.155723159757194,-61.83435443462545,-29.323851640321433,0.8730000218201359,0.8335779354961752,0.9138532673005396,-0.14547534364899462,-0.19964787624178712,-0.09426757640636564,-0.6268189409395861,-0.8602356056203029,-0.4061767508214303,-49.9855614784359,-68.59933059173069,-32.390490496126816,-0.06056617251623086,-0.08483280101009971,-0.0384556512517995,-4.829838318678697,-6.76497615710524,-3.0666388558053828,0.8474867532412258,0.8122658702787922,0.9213680611892826,-0.1799594461807043,-0.2311239910360536,-0.0853425923069451,-0.6628210454807698,-0.8512687087310615,-0.3143311865948257,-124.12379128853368,-159.41361586723997,-58.86351808891867,0.8335779354961752,-0.19964787624178712,-0.7353368598707407,0.7955510000635228,-0.25699043797337007,-0.9465392030881578,0.9138532673005396,-0.09426757640636564,-0.34720341096106994,-137.70353181100015,-177.2545324135127,-65.01936534851497,-0.0725158143899709,-0.09527049435709622,-0.03287222436624426,-13.579740522466462,-17.8409165462727,-6.155847259596304,0.7098
48439111553,48439111553,Census Tract 1115.53; Tarrant County; Texas,2768,1570,672,Arlington city,Texas,79580,0.5657265731547103,0.23939019971509887,48439,2768,1570,672,0.009366,0.006897320142,0.003436016044,0.8268608340495058,0.749633995652604,0.8677456621386802,-0.20939335716574525,-0.3339843254166141,-0.1524114076644999,-5.428541211137376,-8.658573027046359,-3.9512791559060343,-196.117818321437,-312.80971918520083,-142.7485244185706,0.8112891414641247,0.7283400653658154,0.8555230133437198,-0.23260616824639227,-0.372985021080422,-0.16887562859543356,-6.030335381130526,-9.669669494191796,-4.378115532391932,-217.85893717957103,-349.3377707439232,-196.117818321437,-0.6017941699931502,-1.0110964671454372,-0.4268363764858969,-21.741118858134037,-36.528051558722446,-15.42038932391246,0.8885060228926248,0.8534806598554843,0.9245872902578022,-0.12548477358025645,-0.17167271273531276,-0.08156364524670304,-0.6769332816201654,-0.9260962065825942,-0.43999877006942967,-43.11676952994684,-58.98701952755376,-28.025399367479597,0.8780644891744376,0.8400653130877552,0.9173661501402028,-0.13886851402020262,-0.19038363377293452,-0.09007728249747178,-0.7491324742223725,-1.0270331156493524,-0.48592597094213646,-47.71544421798551,-65.41612201588231,-30.950698786123343,-0.07219919260220709,-0.10093690906675824,-0.0459272008727068,-4.598674688038668,-6.4291024883285495,-2.925299418643745,0.8534806598554843,0.8194908180651749,0.9245872902578022,-0.17167271273531276,-0.22026992609997623,-0.08156364524670304,-0.7957028751040673,-1.0209509170332982,-0.3780474252004984,-118.40816593810526,-151.92721979662176,-56.25705732150274,0.8400653130877552,-0.19038363377293452,-0.8824279779364309,0.8033383521528757,-0.24480550109438748,-1.134673285919525,0.9173661501402028,-0.09007728249747178,-0.4175081264971251,-131.31368719292126,-168.85019135707216,-62.129185490643614,-0.08672510283236357,-0.11372236888622678,-0.03946070129662671,-12.905521254816009,-16.922971560450414,-5.872128169140879,0.77
48439111541,48439111541,Census Tract 1115.41; Tarrant County; Texas,2340,1566,407,Arlington city,Texas,69693,0.5861500638787656,0.1818141140362056,48439,2340,1566,407,0.009366,0.006897320142,0.003436016044,0.8199957247665108,0.7402203885933822,0.862364316509332,-0.21951855332507297,-0.3509490084436459,-0.1596027118188147,-4.8110652028357626,-7.69155288661466,-3.4979232574143433,-205.60107704426335,-328.6988413083188,-149.48389988950183,0.8038828192068568,0.7182855793604338,0.8496887251203267,-0.24396239863247773,-0.3922039210231766,-0.1769015763489004,-5.34678727188478,-8.595713702869189,-3.877052783956095,-228.49518255917863,-367.3381924303072,-205.60107704426335,-0.5357220690490179,-0.9041608162545288,-0.3791295265417518,-22.894105514915292,-38.63935112198841,-16.202116518878285,0.8839119012444285,0.8475714580229554,0.921413634707054,-0.1313344673741072,-0.17984152313552337,-0.08528891079187373,-0.7066846497852637,-0.9676914699920728,-0.4589226671307511,-45.126733702762685,-61.793835887105544,-29.30540658561629,0.8730716365631837,0.8336695820365174,0.9139029894193732,-0.1453813846667445,-0.19951599716180693,-0.09420804131008095,-0.7822683181549199,-1.073555901964594,-0.5069147346562861,-49.95327702138697,-68.5540167282627,-32.370034141525295,-0.07558366836965624,-0.10586443197252116,-0.04799206752553503,-4.826543318624281,-6.760180841157162,-3.0646275559090057,0.8475714580229554,0.8123678808441811,0.921413634707054,-0.17984152313552337,-0.23096939647692483,-0.08528891079187373,-0.5048527958754759,-0.6483794372958921,-0.23942382337367096,-124.04245598906044,-159.30698705058774,-58.826492229403186,0.8336695820365174,-0.19951599716180693,-0.5600831622912658,0.7956609032760664,-0.2568168121401776,-0.7209385428697216,0.9139029894193732,-0.09420804131008095,-0.26446168949262056,-137.61257058753458,-177.1347771178677,-64.97830208663896,-0.05523036641578982,-0.0725591055738295,-0.02503786611894959,-13.570114598474158,-17.827790067279977,-6.151809857235771,0.6472
48439121906,48439121906,Census Tract 1219.06; Tarrant County; Texas,2354,1380,291,Arlington city,Texas,57058,0.5322273033515855,0.22123673650587544,48439,2354,1380,291,0.009366,0.006897320142,0.003436016044,0.8382458821460252,0.7653344210887449,0.8766451284103818,-0.19296738737309616,-0.30661835198451665,-0.14071243607239028,-4.254460823021129,-6.760187738953158,-3.1023664399019335,-180.73325501364187,-287.1787484686983,-131.79126762540076,0.8235852718002468,0.7451374150934699,0.865179471345925,-0.21420335481975575,-0.34203434124236026,-0.15582955111537738,-4.722662174403274,-7.541024028738778,-3.4356620013075543,-200.62286212418323,-320.3493640075946,-180.73325501364187,-0.4682013513821443,-0.7808362897856194,-0.3332955614056208,-19.889607110541395,-33.170615538896314,-14.158689949261715,0.8960932098107531,0.8632624633806947,0.9298165092323578,-0.1159553370694451,-0.15839624959924234,-0.07548101165205659,-0.549825670010097,-0.7510678358067469,-0.357908474534268,-39.84243985580412,-54.42520549324252,-25.935396705381734,0.8863158280106583,0.8506622156532528,0.9230749772800994,-0.12826598419719812,-0.17555474029379045,-0.08333561694691936,-0.608199091849412,-0.8324282878646099,-0.39515267327542947,-44.07239796010232,-60.32089042497172,-28.634251686625323,-0.05837342183931504,-0.08136045205786302,-0.03724419874116147,-4.229958104298191,-5.895684931729204,-2.698854981243585,0.8632624633806947,0.8313095759402138,0.9298165092323578,-0.15839624959924234,-0.20292130506135067,-0.07548101165205659,-0.317920306048431,-0.4072874425504089,-0.15149946028382358,-109.25096427781136,-139.96132046405805,-52.06167020062666,0.8506622156532528,-0.17555474029379045,-0.35235945865931445,0.8160918890697373,-0.22535221020257837,-0.4523089644960683,0.9230749772800994,-0.08333561694691936,-0.16726459693036916,-121.08572462519398,-155.43263384744614,-57.47924293139833,-0.03443915261088343,-0.04502152194565939,-0.01576513664654558,-11.834760347382622,-15.471313383388107,-5.417572730771677,0.923
48439106518,48439106518,Census Tract 1065.18; Tarrant County; Texas,4946,2357,348,Arlington city,Texas,193995,0.5269749098558428,0.2924336651140339,48439,4946,2357,348,0.009366,0.006897320142,0.003436016044,0.8400451199978222,0.7678257579470242,0.8780487405783456,-0.19041224833565193,-0.30237881400820954,-0.13888894065416985,-8.820701929191348,-14.007467541516409,-6.433924064653759,-178.3401117911716,-283.2079972000891,-130.0833818166955,0.825530027190079,0.74780599907462,0.8667033730046065,-0.21134297610442848,-0.33724522300898896,-0.15379728653102287,-9.790301902003907,-15.622627300541035,-7.124541797422726,-197.94383141940776,-315.8638758702191,-178.3401117911716,-0.96959997281256,-1.61515975902463,-0.6906177327689669,-19.60371962823615,-32.65587867013,-13.96315674826055,0.8972886760804836,0.8648062992869302,0.9306390830183172,-0.1144685391196262,-0.15632830244708298,-0.07453041490233395,-0.9270451919870892,-1.266054430935111,-0.6035987121300236,-39.33157369482772,-53.71465553394616,-25.60877013703961,0.887616579367285,0.8523357973588589,0.9239732877889684,-0.12661257489447153,-0.17324651047006306,-0.08228237029769611,-1.0253959708384228,-1.4030697499508489,-0.6663793943422659,-43.50428387095557,-59.52777895421506,-28.272354448123284,-0.09835077885133348,-0.13701531901573794,-0.06278068221224231,-4.172710176127852,-5.813123420268898,-2.663584311083679,0.8648062992869302,0.8331780496636427,0.9306390830183172,-0.15632830244708298,-0.20022365015941543,-0.07453041490233395,-0.3752297295330608,-0.4805903020719556,-0.1788929259003247,-107.82463492329332,-138.10066151492975,-51.40601318974848,0.8523357973588589,-0.17324651047006306,-0.4158379528763401,0.8181098127145159,-0.222329795412142,-0.5336509620698913,0.9239732877889684,-0.08228237029769611,-0.19749969179505905,-119.49366461963795,-153.34797760629058,-56.75278499858019,-0.04060822334327935,-0.05306065999793569,-0.01860676589473434,-11.66902969634464,-15.247316091360831,-5.346771808831707,0.492
48439121610,48439121610,Census Tract 1216.10; Tarrant County; Texas,1453,1156,565,Arlington city,Texas,54031,0.6408427963904295,0.19185141928177216,48439,1453,1156,565,0.009366,0.006897320142,0.003436016044,0.8018908186692082,0.7155894547104329,0.8481172132935473,-0.24705256216746233,-0.3974493243540814,-0.17908230646167017,-3.362088413919438,-5.4088075703711755,-2.4370949340109647,-231.3894297260452,-372.2510371900327,-167.7284882320003,0.7843804579243527,0.692038610001247,0.834260085209205,-0.27489152731599803,-0.44500608137774,-0.1986669597757789,-3.7409432671549,-6.055997870241226,-2.7036185248627,-257.4634044841638,-416.7926958183913,-231.3894297260452,-0.3788548532354627,-0.6471902998700507,-0.2665235908517354,-26.073974758118567,-44.54165862835862,-18.342986293994176,0.8717257966280321,0.8319477167434305,0.9129683429296512,-0.14714971596361157,-0.2019986110598296,-0.0953282309779442,-0.5844837553686901,-0.8023454615481876,-0.37864702673582534,-50.560878492101224,-69.40704684672903,-32.754933108635406,0.8598404813639935,0.8167810206348871,0.9046931261287968,-0.16300641999742418,-0.224318360412802,-0.10534718471778784,-0.6474671315903916,-0.8910002770555394,-0.41844265711391654,-56.0092674386152,-77.07614853421622,-36.197461688055064,-0.06298337622170147,-0.08865481550735177,-0.03979563037809119,-5.448388946513968,-7.669101687487177,-3.442528579419654,0.8319477167434305,0.7935965477730195,0.9129683429296512,-0.2019986110598296,-0.2600861266422936,-0.0953282309779442,-0.7871857351262275,-1.0135519631687298,-0.3714927701083527,-139.32490887189866,-179.38972799446546,-65.7509327625403,0.8167810206348871,-0.224318360412802,-0.8741654832050336,0.7754606179689697,-0.2895561384137438,-1.128396182932283,0.9046931261287968,-0.10534718471778784,-0.4105364913672009,-154.71955454956347,-199.7161385720855,-72.66132590569927,-0.08697974807880615,-0.1148442197635533,-0.03904372125884819,-15.394645677664805,-20.326410577620052,-6.910393143158973,0.5391
48439111545,48439111545,Census Tract 1115.45; Tarrant County; Texas,1530,1242,789,Arlington city,Texas,137636,0.668179816180091,0.19326428535974496,48439,1530,1242,789,0.009366,0.006897320142,0.003436016044,0.7929918511112671,0.7035871319861478,0.8410845667280638,-0.2610470064713022,-0.4212880744096497,-0.18894108815970723,-3.7407983817936312,-6.037049680528793,-2.7075220145068415,-244.49662626102165,-394.5784104920779,-176.9622231703818,0.7748106773447756,0.679281327772455,0.8266537314888319,-0.29063786708119865,-0.4721441015893478,-0.2096963479484517,-4.1648348225162355,-6.765815532893322,-3.0049444721743543,-272.2114263082507,-442.2101655485832,-244.49662626102165,-0.4240364407226042,-0.7287658523645293,-0.29742245766751285,-27.714800047229033,-47.63175505650518,-19.439376318138095,0.865697945275003,0.8242468012362854,0.9087761987777416,-0.15513731487757407,-0.21322885148004572,-0.10038093135025962,-0.6620534442544911,-0.9099609313735798,-0.4283788293638941,-53.30543029424244,-73.26577547291302,-34.49104906311546,0.8533025144806506,0.8084683028325245,0.9001246158459609,-0.1719173247820962,-0.23690687253468196,-0.11095728568668634,-0.7336626722515089,-1.0110076421840837,-0.4735137591621371,-59.071068619284134,-81.40158149630302,-38.12510138181458,-0.07160922799701785,-0.10104671081050363,-0.04513492979824307,-5.765638325041696,-8.135806023389987,-3.63405231869912,0.8242468012362854,0.7843773022946615,0.9087761987777416,-0.21322885148004572,-0.2748966563343224,-0.10038093135025962,-1.1603883375612194,-1.4959836430708042,-0.5462715821234684,-147.0707652168846,-189.6050244703174,-69.23594196748648,0.8084683028325245,-0.23690687253468196,-1.289243786988522,0.7655569784902011,-0.3062385009828497,-1.666545510075983,0.9001246158459609,-0.11095728568668634,-0.6038279500385912,-163.40225437116882,-211.2224981084896,-76.530792146843,-0.12885544942730265,-0.17056186700517872,-0.05755636791512286,-16.331489154284238,-21.617473638172207,-7.294850179356509,0.4261
48439122801,48439122801,Census Tract 1228.01; Tarrant County; Texas,2439,1170,342,Arlington city,Texas,52161,0.5675896041829301,0.24244966950470276,48439,2439,1170,342,0.009366,0.006897320142,0.003436016044,0.8262322236037596,0.7487703469740415,0.8672533869797426,-0.2103134826166924,-0.3355229731535671,-0.15306554579458573,-4.80433263470039,-7.66457741823084,-3.496579428763588,-196.97960781879416,-314.250816655631,-143.361190191209,0.8106107177684527,0.7274170908740715,0.8549891531616378,-0.23363777221317897,-0.3747271167335239,-0.16960548131181674,-5.3371451025241194,-8.560144093620565,-3.8744123237002346,-218.82513745486344,-350.9694175326185,-196.97960781879416,-0.5328124678237298,-0.8955666753897251,-0.37783289493664673,-21.845529636069283,-36.7186008769875,-15.49130360543857,0.8880859592101825,0.85293991906477,0.92429733684402,-0.12601712664092565,-0.17241552147832195,-0.08190293332929433,-0.50660633667969035,-0.6931343226999448,-0.3292611577750376,-43.299686895700034,-59.24224980341408,-28.14197929701176,0.8776078600685983,0.8394798663037105,0.917049697376505,-0.1394610799427377,-0.19121379813797207,-0.09045344310215592,-0.5606528945902717,-0.7687060035364117,-0.3636353936288372,-47.91905081968134,-65.70136782362493,-31.079948173404897,-0.05404655791058133,-0.07557168083646693,-0.03437423585379962,-4.61936392398131,-6.459118020210849,-2.9379688763931298,0.85293991906477,0.8188384831634422,0.92429733684402,-0.17241552147832195,-0.22124206490231296,-0.08190293332929433,-0.40670812678736534,-0.5218842538738709,-0.1931994770954305,-118.92050490858637,-152.59773505083947,-56.49107517410248,0.8394798663037105,-0.19121379813797207,-0.451051071213272,0.8026349553021808,-0.24589639834900295,-0.5800409539628192,0.917049697376505,-0.09045344310215592,-0.21336913341743885,-131.8862781325357,-169.60261811778338,-62.388635502175106,-0.04434294442590669,-0.05815670008894824,-0.02016965632200834,-12.965773223949324,-17.00488306694393,-5.897560328072616,0.9184
48439122200,48439122200,Census Tract 1222; Tarrant County; Texas,1290,869,211,Arlington city,Texas,66024,0.48755923502892434,0.25010227975771304,48439,1290,869,211,0.009366,0.006897320142,0.003436016044,0.8536709962739163,0.7867821800837528,0.8886538658603168,-0.1714114739340767,-0.27099980822335124,-0.12529752968765587,-2.0710174256778657,-3.274257622927681,-1.5138622953404146,-160.54398648665625,-253.81842038199076,-117.35366630545847,0.8402713944843188,0.7681392666785529,0.878225206614943,-0.19009168533424603,-0.30184726048964633,-0.13866009819329755,-2.296714355044307,-3.646960859852376,-1.675310718785168,-178.03987248405485,-282.7101441746028,-160.54398648665625,-0.2256969293664417,-0.372703236924695,-0.16144842344475352,-17.49588599739858,-28.891723792612012,-12.515381662383994,0.9063108838085114,0.8764801912206823,0.9368352103704438,-0.1033741488326687,-0.14092709683180685,-0.06742358627253082,-0.30866465827986345,-0.42079392843538554,-0.2013199475093212,-35.519523392389345,-48.422776574842985,-23.166852417643405,0.8974389508861949,0.8650004150598498,0.9307424576566492,-0.11428192303501992,-0.1560688094361313,-0.07441107018768882,-0.34123415882503894,-0.46600553694256686,-0.2221838613529986,-39.26745210875016,-53.62549331905257,-25.56776310161089,-0.03256950054517549,-0.04521160850718131,-0.02086391384367741,-3.747928716360816,-5.202716744209587,-2.400910683967482,0.8764801912206823,0.8473343499443464,0.9368352103704438,-0.14092709683180685,-0.1801716761107121,-0.06742358627253082,-0.2050960730451688,-0.2622100651684824,-0.09812387458475771,-97.20193035316058,-124.27017306563148,-46.504205964340144,0.8650004150598498,-0.1560688094361313,-0.22713233054383727,0.833413044692839,-0.19988522662080244,-0.2908998763282379,0.9307424576566492,-0.07441107018768882,-0.10829300134379088,-107.6456542861788,-137.8672399659895,-51.323697319332176,-0.02203625749866847,-0.02868981115975549,-0.01016912675903317,-10.443723933018234,-13.597066900358056,-4.819491354992024,0.9702
48439111543,48439111543,Census Tract 1115.43; Tarrant County; Texas,5218,3475,1227,Arlington city,Texas,69229,0.5456348646649127,0.1939232218134685,48439,5218,3475,1227,0.009366,0.006897320142,0.003436016044,0.8336704988233627,0.7590114837314774,0.8730723529516999,-0.19951467805493137,-0.31750312272452963,-0.14538044483848403,-9.75063904878886,-15.516945303131196,-7.105002279492086,-186.86544746624872,-297.3734247437945,-136.16332463572417,0.818641725831156,0.7383685352397223,0.8613016109161106,-0.2215355856491597,-0.35433723442093196,-0.1610334722773419,-10.826840176301577,-17.31709420112609,-7.8699937180421315,-207.490229519003,-331.87225375864483,-186.86544746624872,-1.076201127512718,-1.8001488979948943,-0.7649914385500454,-20.624782052754274,-34.498829014850415,-14.66062549923429,0.8930488109832211,0.8593340644454784,0.9277200553702182,-0.1197596231039474,-0.16369179504747342,-0.07791137446191956,-1.429948552769733,-1.9545055283386172,-0.930273945997835,-41.14959864085563,-56.24476340542784,-26.77047326612475,0.8830040921229294,0.846405020165978,0.9207858564172604,-0.13249758287732005,-0.1814674726337309,-0.08602884485102587,-1.5820417764379775,-2.166749887331865,-1.027197806763318,-45.52638205576914,-62.35251474336303,-29.55964911549117,-0.1520932236682444,-0.2122443589932479,-0.0969238607654831,-4.3767834149135085,-6.107751337935191,-2.78917584936642,0.8593340644454784,0.8265589804825781,0.9277200553702182,-0.16369179504747342,-0.20983501917329608,-0.07791137446191956,-1.385325595379938,-1.7758362463036226,-0.6593648825344344,-112.9034715061074,-144.7299304240931,-53.73796923671022,0.846405020165978,-0.1814674726337309,-1.5357613647984494,0.8109633615448637,-0.23310133036716543,-1.9727393128109836,0.9207858564172604,-0.08602884485102587,-0.7280631303391357,-125.16392541144656,-160.7774501068446,-59.336848438397375,-0.15043576941851144,-0.196903066507361,-0.06869824780470135,-12.260453905339157,-16.047519682751506,-5.598879201687152,0.8925
48439113109,48439113109,Census Tract 1131.09; Tarrant County; Texas,2607,1451,650,Arlington city,Texas,82710,0.49224255015435586,0.23775438821225,48439,2607,1451,650,0.009366,0.006897320142,0.003436016044,0.8520404878509215,0.784505527094129,0.8873871042571367,-0.17365314707317817,-0.2746882787481175,-0.12690391285000194,-4.240117023895618,-6.707108201693943,-3.098633398492379,-162.6435375487387,-257.2730418754869,-118.85820477531182,0.8385061564201897,0.7656946426108788,0.8768482195162546,-0.19259708750293664,-0.3060036525659664,-0.14044823008443424,-4.70267428628738,-7.471740757294918,-3.429347186584905,-180.38643215525047,-286.60302099328413,-162.6435375487387,-0.462557262391762,-0.7646325556009748,-0.3307137880925257,-17.742894606511776,-29.329979117797265,-12.685607521769304,0.9052341463513652,0.8750849074250614,0.936096840935295,-0.10468656538266694,-0.1427462541235015,-0.06826554291205233,-0.521931546175089,-0.711684186533805,-0.3403487375130625,-35.97047182460985,-49.04784193892523,-23.45615006981823,0.8962662036501315,0.8634858258439613,0.9299355653076202,-0.1157399396824319,-0.1580966010908301,-0.07534332195285234,-0.5770399043263014,-0.7882157863402921,-0.3756361322685125,-39.76842896804282,-54.32224578499601,-25.888086303825805,-0.0551083581512124,-0.07653159980648705,-0.03528739475544995,-3.79795714343297,-5.274403846070782,-2.4319362340075776,0.8750849074250614,0.8456398056876914,0.936096840935295,-0.1427462541235015,-0.18253657558939032,-0.06826554291205233,-0.6399682989447003,-0.8183585796518648,-0.30605204768571154,-98.45666137610776,-125.90131994644072,-47.08493041318639,0.8634858258439613,-0.1580966010908301,-0.708787866205589,0.8315798540671074,-0.2025303344100749,-0.9079957606801934,0.9299355653076202,-0.07534332195285234,-0.3377835578458895,-109.04428710855215,-139.6916554892605,-51.96670120705992,-0.06881956726088867,-0.08963718102832863,-0.03173151016017794,-10.58762573244441,-13.79033554281979,-4.88177079387353,0.7004
48439113104,48439113104,Census Tract 1131.04; Tarrant County; Texas,3071,1253,351,Arlington city,Texas,60487,0.6291971200428764,0.2189256432128001,48439,3071,1253,351,0.009366,0.006897320142,0.003436016044,0.8057120814442343,0.7207644785516758,0.8511309803504276,-0.24113814727403077,-0.3874157644525266,-0.17490729756809006,-6.9358531541088855,-11.14323420912732,-5.030856151248809,-225.84998873685728,-362.85360498623646,-163.81817490227317,0.7884930386002027,0.6975457751811678,0.8375216426248794,-0.2682420148886561,-0.433597672841296,-0.19399899549568253,-7.715441318854208,-12.471563793566778,-5.57999039145638,-251.23547114471535,-406.1075803831578,-225.84998873685728,-0.7795881647453227,-1.328329584439457,-0.5491342402075707,-25.385482407858113,-43.25397539692142,-17.88128427898309,0.874306416334481,0.8352501517016506,0.9147600812137232,-0.14376376670376936,-0.197246115984182,-0.09318281431036926,-0.6189501850018507,-0.8492092463803327,-0.4011825891793635,-49.39746089400245,-67.77408191383341,-32.01776449955016,0.8626408738643422,0.8203481811122332,0.9066463652731378,-0.15923095032621737,-0.2189945964702375,-0.1029658732473254,-0.6855414853278792,-0.9428435906173654,-0.44330186775523744,-54.71201000222499,-75.24689470210419,-35.379239246228046,-0.06659130032602845,-0.09363434423703276,-0.04211927857587394,-5.314549108222542,-7.4728127882707716,-3.3614747466778883,0.8352501517016506,0.7975568215822473,0.9147600812137232,-0.197246115984182,-0.25382916043039067,-0.09318281431036926,-0.47752483265684725,-0.6145100842830825,-0.2255918074129357,-136.04696087089664,-175.0740980863483,-64.27117020311557,0.8203481811122332,-0.2189945964702375,-0.5301770202693893,0.7797184258662035,-0.2825142600536618,-0.6839555449908921,0.9066463652731378,-0.1029658732473254,-0.24927619561207617,-151.04758412233312,-194.8591296270348,-71.01885914873965,-0.05265218761254203,-0.06944546070780955,-0.02368438819914051,-15.000623251436478,-19.78503154068648,-6.747688945624077,0.5241
48439113007,48439113007,Census Tract 1130.07; Tarrant County; Texas,2215,1325,518,Arlington city,Texas,109335,0.4582290150865125,0.2680802646519988,48439,2215,1325,518,0.009366,0.006897320142,0.003436016044,0.86395358826345,0.8011912075755816,0.8966284480317839,-0.1574695835339995,-0.24814150547909436,-0.11528917267250458,-3.266815164425459,-5.147866748802594,-2.391753436620252,-147.48601193794397,-232.40933403171985,-107.9798391250678,0.8514113865197942,0.7836277232080899,0.8868981833881276,-0.17452035036502453,-0.27611615871131334,-0.12752514181481453,-3.6205450873641865,-5.728220232615707,-2.64559705929618,-163.455760151882,-258.6103942490161,-147.48601193794397,-0.3537299229387276,-0.5803534838131128,-0.25384362267592797,-15.969748213938042,-26.201060217296288,-11.460208698687492,0.9130833600121556,0.885269178174893,0.941472663644302,-0.0951902573130752,-0.12959992808248527,-0.06216573100396497,-0.4333747080522845,-0.5900323476552819,-0.28302324507951077,-32.707525136021474,-44.53074321926656,-21.36024491166119,0.904818498932988,0.8745464442002119,0.9358117328775648,-0.10519402640336736,-0.14344984949829348,-0.06859100486489975,-0.478919080252782,-0.6530871793108163,-0.3122757259765878,-36.14483624549298,-49.28959843855217,-23.56797931898776,-0.04554437220049751,-0.06305483165553438,-0.02925248089707705,-3.43731110947151,-4.758855219285613,-2.2077344073265697,0.885269178174893,0.8580242760971145,0.941472663644302,-0.12959992808248527,-0.16546818995458834,-0.06216573100396497,-0.4630361566811099,-0.5911867071468453,-0.2221064593726252,-89.3892194365077,-114.12870794340644,-42.87769485958015,0.8745464442002119,-0.14344984949829348,-0.5125193198093302,0.8449860381317685,-0.18345150673845612,-0.6554377141588342,0.9358117328775648,-0.06859100486489975,-0.24506275385681095,-98.94195363114484,-126.5323772507402,-47.3094119414693,-0.04948316312822026,-0.06425100701198894,-0.02295629448418579,-9.552734194637116,-12.403669307333772,-4.431717081889149,0.8661
