geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
49035111500,49035111500,Census Tract 1115; Salt Lake County; Utah,2111,893,174,Salt Lake City city,Utah,192666,0.364367879963393,0.2576303006638845,49035,2111,893,174,0.008609,0.00703221710499999,0.003341194173,0.8976991927414146,0.8490996781474501,0.9226324269867164,-0.11395889412151168,-0.1777180297391955,-0.08385525020615546,-2.0710432442478104,-3.2297762075502137,-1.523951691291337,-98.1072119492094,-152.99745180247342,-72.19098490247924,0.8880632903446057,0.8353232006871023,0.9152328207290156,-0.12604586955954247,-0.1971414168521135,-0.0926181593919068,-2.2907070889814314,-3.582769056162153,-1.683205288906598,-108.51288910381012,-169.7190457679845,-98.1072119492094,-0.219663844733621,-0.35299284861193936,-0.15925359761526137,-10.40567715460071,-16.7215939655111,-7.543988518013329,0.9350982881201592,0.91399193212837,0.956468052709512,-0.06940629953490078,-0.09410156134676936,-0.0455132266751297,-0.2070866317529243,-0.28076954847873087,-0.13579719529090478,-23.189992357550313,-31.441158844202786,-15.206852776137154,0.9288444450172624,0.90580893109077,0.952220474688343,-0.07660653553396134,-0.10398558203196952,-0.0501769564735467,-0.2285698779548317,-0.31026036653977845,-0.149712302447342,-25.59573101397891,-34.74360207612301,-16.765095458828892,-0.02148324620190736,-0.02949081806104758,-0.0139151071564372,-2.4057386564285963,-3.302443231920222,-1.5582426826917364,0.91399193212837,0.8931484310114292,0.956468052709512,-0.09410156134676936,-0.11963472730682492,-0.0455132266751297,-0.11514321401993274,-0.14638574337511726,-0.05569024705637454,-66.17426093099583,-84.12973757190646,-32.00588911285893,0.90580893109077,-0.10398558203196952,-0.12723735882311582,0.8831124422156706,-0.13235863543159487,-0.16195479085331457,0.952220474688343,-0.0501769564735467,-0.06139681377668011,-73.12491886385968,-93.07746600765203,-35.285525159011556,-0.01209414480318307,-0.01556904747819729,-0.00570656672030556,-6.950657932863837,-8.947728435745569,-3.2796360461526257,0.8966
49035110103,49035110103,Census Tract 1101.03; Salt Lake County; Utah,2169,1774,998,Salt Lake City city,Utah,3225668,0.8975758298761929,0.1499318376174568,49035,2169,1774,998,0.008609,0.00703221710499999,0.003341194173,0.7221038155561972,0.6104839567211062,0.7843222759215198,-0.3848424263341616,-0.6380446840421073,-0.2749861003566105,-7.18613222438612,-11.914157979588232,-5.13479372805706,-331.31084483107975,-549.2926684918502,-236.735533797006,0.6989717183504164,0.5810876975098341,0.7654979020181031,-0.43067304977662735,-0.7209106375601358,-0.30633930852543506,-8.041923835308031,-13.46150738322005,-5.720249707290076,-370.7664285526986,-620.631967875521,-331.31084483107975,-0.85579161092191125,-1.5473494036318185,-0.5854559792330161,-39.45558372161877,-71.33929938367073,-26.99197691254108,0.8167305325406076,0.7623709978414196,0.8743481933337717,-0.2243940444950616,-0.3116973269332177,-0.14370911683037274,-1.3300459871390518,-1.8475168528753851,-0.8518039531113357,-74.97440739228026,-104.14412924889432,-48.01600637606177,0.8003623867329376,0.7419642891748056,0.8626862155155788,-0.24943402710611995,-0.3477737602603157,-0.15917002267430055,-1.4784649367810183,-2.061351919153413,-0.9434450473370048,-83.34075179148921,-116.1979661304066,-53.18179522756509,-0.14841894964196678,-0.21383506627802795,-0.09164109422566902,-8.36634439920895,-12.053836881512286,-5.165788851503327,0.7623709978414196,0.7111164361576365,0.8743481933337717,-0.3116973269332177,-0.4062394695913417,-0.14370911683037274,-2.1875394274944657,-2.8510506184927875,-1.0085725220999524,-219.19232740425508,-285.67641467863604,-101.05937095189904,0.7419642891748056,-0.3477737602603157,-2.4407293444016154,0.68728171279680506,-0.45500743200430555,-3.193311624150316,0.8626862155155788,-0.15917002267430055,-1.1170795197413472,-244.5620585572761,-319.97110462428014,-111.93181560534542,-0.25318991690714965,-0.34226100565752837,-0.10850699764139482,-25.369731153021004,-34.29468994564412,-10.872444653446376,0.0112
49035102000,49035102000,Census Tract 1020; Salt Lake County; Utah,2477,1062,398,Salt Lake City city,Utah,47804,0.499324577118266,0.2444088609608241,49035,2477,1062,398,0.008609,0.00703221710499999,0.003341194173,0.8495807750483448,0.781075319292434,0.8854749586596861,-0.1770511167029358,-0.2802862608767193,-0.12933741402881305,-3.7755252987739376,-5.976962408061775,-2.7580547800955255,-152.42330636955742,-241.29844198876768,-111.34657973740516,0.8358438357504473,0.7620126947470588,0.8747700635872936,-0.19639573473933447,-0.312314095150263,-0.14315754690913662,-4.1880394706787945,-6.659939735833117,-3.0527621069610555,-169.07708803709303,-268.8712045148614,-152.42330636955742,-0.4125141719048568,-0.6829773277713418,-0.29470732686553003,-16.653781667535604,-27.572762526093733,-11.89775239667057,0.9036083521519964,0.8729792015915083,0.93498139685629,-0.1066741444105084,-0.14550266280906002,-0.06953999658423535,-0.3785170095564286,-0.5162941133798993,-0.2467521225231037,-35.641902971415114,-48.615264913361514,-23.234663137768703,0.8944957061195632,0.8612005264101961,0.9287167253580068,-0.1179483514103471,-0.16116975005620554,-0.07675459340361786,-0.41852182180293496,-0.5718863943962633,-0.27235202424548366,-39.40883444472081,-53.84994297516604,-25.645200023115223,-0.04000481224650643,-0.05559228101636404,-0.02559990172237999,-3.76693147330569,-5.234678061804524,-2.4105368853465157,0.8729792015915083,0.8430837802898534,0.93498139685629,-0.14550266280906002,-0.18612173947433616,-0.06953999658423535,-0.4072361130631098,-0.5209216950176246,-0.19463010067759795,-102.32063142289192,-130.88484799437805,-48.90203534613014,0.8612005264101961,-0.16116975005620554,-0.4510855079152217,0.828815391634995,-0.2065412998995,-0.5780724182927951,0.9287167253580068,-0.07675459340361786,-0.21482247591885617,-113.33806731538232,-145.24432620421987,-53.97549646202417,-0.04384939485211187,-0.05715072327517045,-0.02019237524125822,-11.01743589249042,-14.359478209841823,-5.073461115894025,0.5812
49035103400,49035103400,Census Tract 1034; Salt Lake County; Utah,3177,1945,557,Salt Lake City city,Utah,59081,0.5932964089000524,0.18673061511087324,49035,3177,1945,557,0.008609,0.00703221710499999,0.003341194173,0.8176070530755465,0.7369544859503679,0.860489232311676,-0.22308142553119645,-0.3569359018290141,-0.162129591457563,-6.101453891848669,-9.762479965193686,-4.434372895130374,-192.05079923980705,-307.28611788459824,-139.577365285816,0.8013072869650572,0.7148003121602012,0.8476566709186251,-0.24796069656060335,-0.3989921142841915,-0.17972291649197658,-6.781921683764874,-10.912750726419263,-4.915564286328338,-213.4693636690234,-343.4923111872605,-192.05079923980705,-0.6804677919162048,-1.1502707612255794,-0.4811913911979637,-21.418564429216392,-36.20619330266224,-15.146093522126652,0.8823099972533959,0.8455134574813605,0.9203057215741766,-0.1333884951014604,-0.18271328640803464,-0.08659543949102796,-0.866841497714674,-1.1873847045192198,-0.5627510858906247,-44.56768625782385,-61.04805678762055,-28.933217783579675,0.8713313102359467,0.8314431828495868,0.9126942915991824,-0.1476690763347082,-0.2027280043029785,-0.095657121124143707,-0.9596456066076384,-1.3174528038946045,-0.6216395355480615,-49.33910573818193,-67.73536266810306,-31.960901570594423,-0.09280410889296442,-0.13006809937538466,-0.05888844965743678,-4.771419480358068,-6.687305880482501,-3.0276837870147446,0.8455134574813605,0.8098901568404883,0.9203057215741766,-0.18271328640803464,-0.23473534226068485,-0.08659543949102796,-0.7156778803800653,-0.9194454081694448,-0.3391895674577162,-128.48794979893452,-165.07098889936174,-60.89579308037993,0.8314431828495868,-0.2027280043029785,-0.7940744281137088,0.7929918662898767,-0.26104698233367735,-1.0225066532871638,0.9126942915991824,-0.095657121124143707,-0.37468367536503294,-142.56273395219188,-183.57390543755184,-67.26816433842602,-0.07839654773364346,-0.10306124511771896,-0.03549410790731672,-14.074784153257356,-18.50291653819012,-6.372371258046089,0.0701
49035101600,49035101600,Census Tract 1016; Salt Lake County; Utah,2575,954,452,Salt Lake City city,Utah,50523,0.5589513733574255,0.2229540047167769,49035,2575,954,452,0.008609,0.00703221710499999,0.003341194173,0.8291509077866064,0.7527831943614672,0.8695382537313613,-0.20605307261795103,-0.32840372565467446,-0.15003566054604436,-4.567820573082447,-7.280111260964813,-3.326016779225307,-177.39109021679403,-282.7227674161092,-129.16570016408957,0.8137611244686002,0.7317064890693051,0.8574672902322551,-0.22886184892773903,-0.3666682131956368,-0.1662252442645809,-5.073449517853682,-8.128365117058186,-3.684910304274976,-197.02716574189057,-315.6646647401237,-177.39109021679403,-0.5056289447712352,-0.8482538560933728,-0.3588935250496692,-19.636075525096512,-32.94189732401448,-13.937612623288125,0.8900353251290564,0.8554500390449996,0.925642517667444,-0.12355091058323849,-0.16897533971285092,-0.08033066860404346,-0.3938184337141207,-0.5386087670895264,-0.25605394520778496,-41.28075825095605,-56.45794204292729,-26.84003618530241,0.879727095394898,0.8421978250032763,0.9185179003879276,-0.13671615349202476,-0.1873694876807712,-0.08871041008309061,-0.4357826354940106,-0.5972400997768865,-0.2827643648123759,-45.67952154025268,-62.6037840436988,-29.639870525406273,-0.04196420177988985,-0.05863133268736009,-0.02671041960459091,-4.39876328929663,-6.1458420007714984,-2.79983434010387,0.8554500390449996,0.8218675191273127,0.925642517667444,-0.16897533971285092,-0.21674111304682597,-0.08033066860404346,-0.5370986159618569,-0.6889250942611319,-0.25533602121967525,-118.82712742518956,-152.4170562524628,-56.49027018134409,0.8421978250032763,-0.1873694876807712,-0.5955655581331603,0.8059015644192202,-0.24084633179817497,-0.7655450297547293,0.9185179003879276,-0.08871041008309061,-0.28197155015639913,-131.7622916223806,-169.36836941476312,-62.383086317787416,-0.05846694217130333,-0.07661993549359736,-0.02663552893672388,-12.935164197191003,-16.951313162300302,-5.892816136443337,0.4144
49035100308,49035100308,Census Tract 1003.08; Salt Lake County; Utah,2506,1479,367,Salt Lake City city,Utah,77785,0.6316775531777841,0.24932382186148255,49035,2506,1479,367,0.008609,0.00703221710499999,0.003341194173,0.8048966606851248,0.7196591135370903,0.850488176494273,-0.24239551341759083,-0.3895467745625391,-0.17579529926214535,-5.2294781353801705,-8.404142104615502,-3.79263485875761,-208.6782975012039,-335.36081822088994,-151.34217313478092,0.7876152893791664,0.696369132984027,0.8368258907349827,-0.26965539329263755,-0.4360199966286235,-0.19499170744072197,-5.817586981825929,-9.406762554345406,-4.206781125049081,-232.1463280856317,-375.369615097582,-208.6782975012039,-0.5881088464457589,-1.0026204497299034,-0.4141462662914708,-23.46803058442773,-40.008796876692074,-16.526187800936583,0.8737561260639539,0.8345456633038993,0.9143781612344084,-0.144484107373006,-0.19825678087054,-0.09363941790779697,-0.7139864478581293,-0.9797108990825292,-0.46273099918795513,-48.2749457645794,-66.24144010023862,-31.28674774766431,0.8620436499138732,0.8195871018888481,0.9062299882878452,-0.16003406567626832,-0.2201265706785359,-0.10347264262278057,-0.7908285289364706,-1.0877832249896495,-0.5113231198916998,-53.470488771904705,-73.54856152735968,-34.57221905961459,-0.07684208107834134,-0.10807232590712036,-0.04859212070374463,-5.195543007325311,-7.307121427121051,-3.2854713119502796,0.8345456633038993,0.7967116628246101,0.9143781612344084,-0.19825678087054,-0.2551592334605276,-0.09363941790779697,-0.5116657943025577,-0.6585209912566105,-0.24166682688703728,-139.4184725620048,-179.43351260398106,-65.84927163134532,0.8195871018888481,-0.2201265706785359,-0.568107865661747,0.7788095927869235,-0.2840108920866779,-0.732982034975136,0.9062299882878452,-0.10347264262278057,-0.2670446460579893,-154.79778355905913,-199.72262533382457,-72.76420873514694,-0.05644207135918933,-0.07446104371852558,-0.025377819170952,-15.379310997054311,-20.28911272984348,-6.914937103801635,0.9507
49035102502,49035102502,Census Tract 1025.02; Salt Lake County; Utah,1522,568,249,Salt Lake City city,Utah,49760,0.32802903540642075,0.2330698288443612,49035,1522,568,249,0.008609,0.00703221710499999,0.003341194173,0.9111151407164731,0.8684077763187166,0.9329013321778602,-0.0975561214070381,-0.15153275600446425,-0.07192472076923485,-1.2782679080720365,-1.985518245585382,-0.9424222799177658,-83.98606491931909,-130.45454964424323,-61.91999211023429,0.902673286167716,0.8562411074860334,0.9264442379917064,-0.10782053188422468,-0.1678953407598589,-0.07939577903549128,-1.4127614315847437,-2.1999155246516735,-1.0403147943325806,-92.82269589912902,-144.54109886016252,-83.98606491931909,-0.13449352351270716,-0.21439727906629136,-0.09789251441481472,-8.83663097980993,-14.086549215919272,-6.431834061420154,0.9437633204039624,0.925360704242249,0.9623375250761226,-0.05958769363060891,-0.08065967726484659,-0.03913645050981281,-0.11308542309294464,-0.1530757976064719,-0.07427308886452441,-19.90940547410997,-26.9499643673366,-13.076248039528943,0.9383166090747074,0.9182102963151586,0.9586501905931796,-0.06573835561337855,-0.08907513236681089,-0.0431333658643875,-0.12475813888783666,-0.1690466339107732,-0.08185842799076619,-21.96446107180223,-29.761731322319225,-14.411695068796863,-0.01167271579489202,-0.01597083630430132,-0.00758533912624177,-2.055055597692258,-2.811766954982627,-1.3354470292679186,0.925360704242249,0.9071298540694746,0.9623375250761226,-0.08065967726484659,-0.10237800631728829,-0.03913645050981281,-0.1412368741742628,-0.1792661474328579,-0.06852878815931882,-56.721636214563375,-71.99443672002324,-27.52160167040916,0.9182102963151586,-0.08907513236681089,-0.15597252169554662,0.8983310398212367,-0.11317538376386822,-0.19817259352273411,0.9586501905931796,-0.0431333658643875,-0.07552747511371445,-62.63956694600265,-79.58738695692134,-30.33231932277689,-0.01473564752128381,-0.01890644608987621,-0.00699868695439563,-5.917930731439283,-7.592950236898076,-2.8107176523677255,0.4645
49035102600,49035102600,Census Tract 1026; Salt Lake County; Utah,3177,2250,644,Salt Lake City city,Utah,91822,0.4226716199741047,0.25192053321694535,49035,3177,2250,644,0.008609,0.00703221710499999,0.003341194173,0.876585536195817,0.8190137819092171,0.9063921606221386,-0.14078998421508737,-0.22098067467055657,-0.10327520850755148,-3.850717714740122,-6.043996689914735,-2.824658849921879,-121.20609741076872,-190.24226282388213,-88.90962700415106,0.8651147774781812,0.8028239701699957,0.8975274805920396,-0.15591598483037203,-0.24560306761674391,-0.11417201325174588,-4.2644258264866455,-6.717438662550566,-3.1226951008417583,-134.22807134046727,-211.43968091125484,-121.20609741076872,-0.41370811174652333,-0.6734419726358309,-0.2980362509198793,-13.021973929698564,-21.197418087372707,-9.381059204276967,0.9213616195400828,0.8960424476497909,0.9471255015791052,-0.08535018042011683,-0.1160185576284661,-0.05582628525231258,-0.6416359323394344,-0.8721911895932153,-0.4196845327168409,-28.517152548419308,-38.76405287080957,-18.652645898526263,0.9138462392816684,0.8862605990493453,0.9419943181940866,-0.09427599197218672,-0.12833629416974895,-0.06157752832004024,-0.7087373888203463,-0.964792076094853,-0.4629205773239871,-31.499439503126503,-42.87964782643791,-20.574247881066093,-0.06710145648091193,-0.09260088650163768,-0.04323604460714619,-2.9822869547071966,-4.115594955628341,-1.921601982539831,0.8960424476497909,0.871164822305936,0.9471255015791052,-0.1160185576284661,-0.1478884068723561,-0.05582628525231258,-0.5254187894312989,-0.6697492995787045,-0.25282316739058963,-81.58676854523276,-103.99833844389822,-39.25825580599218,0.8862605990493453,-0.12833629416974895,-0.5812027118860164,0.859231842499656,-0.16383023828682228,-0.7419458337739505,0.9419943181940866,-0.06157752832004024,-0.27886909687066097,-90.24886830528204,-115.20898039968176,-43.3026547935809,-0.05578392245471741,-0.07219653419524596,-0.02604592948007134,-8.662099760049287,-11.210641955783537,-4.044398987588717,0.909
49035103300,49035103300,Census Tract 1033; Salt Lake County; Utah,3423,1628,561,Salt Lake City city,Utah,59138,0.534740940227965,0.21923893130339608,49035,3423,1628,561,0.008609,0.00703221710499999,0.003341194173,0.8373861851911346,0.7641450040910721,0.8759741960837398,-0.19419213940309815,-0.30865214670803276,-0.1415861385766251,-5.722571838559115,-9.095548811045362,-4.172346274362105,-167.18001281212722,-265.7186331009454,-121.89150670061656,0.8226561921695753,0.7438636827226499,0.8644511263149782,-0.2155746343593662,-0.34433233296167076,-0.15680339762277332,-6.35268417910486,-10.146994197440623,-4.620777700810241,-185.58820271997837,-296.4357054467024,-167.18001281212722,-0.6301123405457449,-1.0514453863952615,-0.4484314264481366,-18.408189907851153,-30.71707234575699,-13.100538312828998,0.8955216594015126,0.8625246055315924,0.9294231075364408,-0.11666757526368648,-0.15938721467972336,-0.07593623602777928,-0.634609088872683,-0.8669810344240274,-0.413052430798306,-38.98090226490682,-53.25436329385917,-25.37177093355688,0.8856940022772067,0.849862453023775,0.9226453820510618,-0.12905811423460162,-0.17666099548467146,-0.0838400315590125,-0.7020069809536834,-0.9609411452194953,-0.4560448429520289,-43.12082192590193,-59.02586887097635,-28.01258249091087,-0.06739789208100044,-0.09396011079546772,-0.0429924121537229,-4.139919660995114,-5.771505577117183,-2.6408115573539868,0.8625246055315924,0.8304168639277094,0.9294231075364408,-0.15938721467972336,-0.20421446557599457,-0.07593623602777928,-0.6287943240352613,-0.8056411368885997,-0.2995740549128492,-112.08454973890576,-143.60804579119426,-53.40000978838667,0.849862453023775,-0.17666099548467146,-0.6969406640450688,0.8151279335034544,-0.2268012895864796,-0.8947478244250822,0.9226453820510618,-0.0838400315590125,-0.3307551115513084,-124.23184742336342,-159.49159080661002,-58.95813040130274,-0.06814634000980757,-0.08910668753648243,-0.03118105663845916,-12.147297684457678,-15.883545015415764,-5.558120612916071,0.3867
49035103800,49035103800,Census Tract 1038; Salt Lake County; Utah,1698,1007,412,Salt Lake City city,Utah,46749,0.5995969451212771,0.21551176394239432,49035,1698,1007,412,0.008609,0.00703221710499999,0.003341194173,0.8155068660172271,0.7340870748946468,0.8588394566480679,-0.22623124546308307,-0.3622362172001408,-0.1643619680712647,-3.3070668971414765,-5.295198726401469,-2.4026567269471295,-194.76247921916823,-311.8491593876012,-141.4992183125518,0.7990434283475092,0.711741575343593,0.8458691527551682,-0.25149643251316933,-0.4050043367457499,-0.18221594527096333,-3.676395473184975,-5.920386604904986,-2.6636476296784544,-216.5132787505875,-348.66823350441615,-194.76247921916823,-0.369328576043499,-0.6251878785035174,-0.26099090273132486,-21.750799531419258,-36.819074116814924,-15.370488971220544,0.8809000955320753,0.8437031778103994,0.919330041027506,-0.1352025105593692,-0.18525095827566543,-0.0877486379998327,-0.4549000053391269,-0.6232921382896527,-0.2952375346395435,-45.173784045593536,-61.895942233331944,-29.31852379737274,0.8697998387031344,0.8294852225235445,0.9116299757875364,-0.14968979701237145,-0.205566986422854,-0.096936286168215,-0.5036436762780353,-0.6916470917175903,-0.32615013517898295,-50.01426775352883,-68.68392171972098,-32.388295449750046,-0.04874367093890841,-0.06835495342793763,-0.03091260053943945,-4.840483707935294,-6.78797948638904,-3.069771652377304,0.8437031778103994,0.8077119540675739,0.919330041027506,-0.18525095827566543,-0.2380651232955989,-0.0877486379998327,-0.5367226824915556,-0.6897397604430168,-0.2542317989101451,-130.27249575037757,-167.41256321432445,-61.70674730828764,0.8294852225235445,-0.205566986422854,-0.5955837713961918,0.7906461517984567,-0.2647882971735625,-0.7671641025461527,0.9116299757875364,-0.096936286168215,-0.2808509279911661,-144.55916781460965,-186.20487925877495,-68.16770096872965,-0.05886108890463615,-0.07742434210313598,-0.02661912908102104,-14.286672064232077,-18.79231604445048,-6.460953660442,0.0052
49035100306,49035100306,Census Tract 1003.06; Salt Lake County; Utah,4574,2524,819,Salt Lake City city,Utah,74148,0.43495237659068103,0.25784146070931374,49035,4574,2524,819,0.008609,0.00703221710499999,0.003341194173,0.8722019910221942,0.8128138720777143,0.9030080242782562,-0.14652340890443327,-0.23029396317240583,-0.10740987135664291,-5.769735204679309,-9.06841573422298,-4.229539298397716,-126.1420027258266,-198.2600728951242,-92.46915825093387,0.8603571675058423,0.7961414174481558,0.8938420267364671,-0.16230797832367613,-0.25605825558638184,-0.11876592293509564,-6.391293128767127,-10.08295085919762,-4.676712968927642,-139.7309385388528,-220.44055223431613,-126.1420027258266,-0.621557924087818,-1.014535124974639,-0.44717367052992607,-13.58893581302619,-22.180479339191933,-9.776424803889944,0.918494037294648,0.8923068523504138,0.9451693067884196,-0.08873869551229908,-0.12069071011380562,-0.05801150420117747,-0.7483488680100551,-1.0178057697555185,-0.4892211143051426,-29.6493212365315,-40.32510973674796,-19.382769980393924,0.9107181155158818,0.8821971509944804,0.9398543828269624,-0.09803459815174968,-0.13353347250410322,-0.0639946126464052,-0.8267428333168851,-1.1261110208234617,-0.5396777094389644,-32.755262809702266,-44.616126023116536,-21.38184268775612,-0.07839396530683007,-0.10830525106794298,-0.05045659513382183,-3.1059415731707634,-4.291016286368581,-1.9990727073621968,0.8923068523504138,0.8666037661281765,0.9451693067884196,-0.12069071011380562,-0.15392990324495467,-0.05801150420117747,-0.6951043631069814,-0.8865417003289653,-0.33411063405471536,-84.87232760769004,-108.24684985701651,-40.79494921302996,0.8821971509944804,-0.13353347250410322,-0.7690707865659561,0.8542847018654065,-0.17056994912399953,-0.982378144425762,0.9398543828269624,-0.0639946126464052,-0.3685696639278381,-93.90363694334016,-119.94849138287692,-45.00240096799,-0.07396642345897464,-0.0958364440967967,-0.03445902987312271,-9.03130933565014,-11.701641525860405,-4.207451754960038,0.7884
