geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06059074300,06059074300,Census Tract 743; Orange County; California,2596,1678,601,Santa Ana city,California,33981,0.34494687856259504,0.2096786948014038,06059,2596,1678,601,0.009319,0.009493868073,0.003212018401,0.90484447457891,0.8593647117287069,0.9281064182161548,-0.10516229926184029,-0.16365029463263597,-0.07746264908072349,-2.544099383867548,-3.9590482203892625,-1.8739860119293483,-98.00074668210894,-152.5057095681534,-72.1874426783262,0.8958418202616173,0.8464382250252741,0.921207687694838,-0.11626849448484652,-0.18142112493813783,-0.08553154012677217,-2.8127818358707226,-4.388962350722923,-2.069189624657848,-108.35061001042844,-169.06634632985066,-98.00074668210894,-0.26868245200317453,-0.4299141303336605,-0.1952036127284995,-10.349863328319511,-16.560636761697243,-7.519399565812771,0.9397193003386654,0.9200503939067228,0.9596004771296448,-0.0641475594250433,-0.08689698588551721,-0.04210035721449232,-0.34574039102166154,-0.46835449622629577,-0.22691111081940243,-20.60431412524801,-27.911471765571857,-13.52271220616224,0.9338948088333664,0.9124157578980362,0.9556514008616792,-0.0707844079883185,-0.09599159302523956,-0.0464066699408728,-0.3815114575748576,-0.5173723085461895,-0.2501211325135262,-22.736082096237045,-30.83267631383728,-14.905907777921705,-0.03577106655319606,-0.04901781231989377,-0.02321002169412375,-2.131767970989038,-2.9212045482654214,-1.383195571759461,0.9200503939067228,0.9005936671707057,0.9596004771296448,-0.08689698588551721,-0.11037867181721152,-0.04210035721449232,-0.4958181004830045,-0.6298002495316471,-0.2402168375695589,-82.49885199384434,-104.79205483055692,-39.96952372205638,0.9124157578980362,-0.09599159302523956,-0.5477102436995376,0.8912135433019013,-0.1220655335813798,-0.6964833173212647,0.9556514008616792,-0.0464066699408728,-0.2647878600776665,-91.13315202987314,-115.8874072081971,-44.057880212590106,-0.05189214321653307,-0.06668306778961752,-0.02457102250810766,-8.634300036028797,-11.095352377640188,-4.088356490533721,0.7423
06059074702,06059074702,Census Tract 747.02; Orange County; California,3929,2564,1023,Santa Ana city,California,43522,0.4331037458483458,0.1731577425034074,06059,3929,2564,1023,0.009319,0.009493868073,0.003212018401,0.87286044487745,0.8137441393249418,0.903516631656908,-0.14565851376207167,-0.2288874987530731,-0.10678648844145404,-5.333191949022822,-8.380567218857081,-3.9099179698528417,-135.7391689748746,-213.3002600879888,-99.514328578591,0.8610716574592706,0.7971437789306801,0.8943958315559172,-0.16134353202457,-0.2544788361033679,-0.11807318942930528,-5.907488713127346,-9.317577427160185,-4.323173201454074,-150.35603749369676,-237.14882736472856,-135.7391689748746,-0.574296764104524,-0.9370102083031036,-0.41325523160123234,-14.616868518822196,-23.84856727673972,-10.518076650578578,0.9189251251240504,0.892868176773109,0.9454635156104084,-0.08822794443127761,-0.11998615922685613,-0.0576822727573805,-0.7266113984728958,-0.988159834338271,-0.4750490011470432,-28.338978099566916,-38.539775130197775,-18.52765215082072,0.9111883086371252,0.882807631364327,0.9401761976883128,-0.09746798825339584,-0.1327496098493837,-0.0636304157229048,-0.8027088436397132,-1.0932747020364328,-0.5240356176477009,-31.30689717783593,-42.63941895617913,-20.43820661652499,-0.07609744516681738,-0.1051148676981618,-0.04898661650065766,-2.967919078269009,-4.0996438259813495,-1.9105544657042772,0.892868176773109,0.867288815209513,0.9454635156104084,-0.11998615922685613,-0.15301844375616408,-0.0576822727573805,-1.1653328199103157,-1.486149866865199,-0.560223329126688,-113.91327662857437,-145.27369177567925,-54.76278877093724,0.882807631364327,-0.1327496098493837,-1.2892943501532723,0.8550275731850626,-0.1695529259657682,-1.6467365120518729,0.9401761976883128,-0.0636304157229048,-0.6179930440663813,-126.030728265227,-160.97131105101394,-60.40987723034031,-0.12396153024295664,-0.16058664518667398,-0.05776971493969329,-12.117451636652651,-15.6976192753347,-5.64708845940306,0.5987
06059089105,06059089105,Census Tract 891.05; Orange County; California,3726,2254,656,Santa Ana city,California,51189,0.369733901729531,0.23845727625760196,06059,3726,2254,656,0.009319,0.009493868073,0.003212018401,0.8957349194714349,0.8462851320329345,0.9211256642332188,-0.11640171468372694,-0.18163484403632815,-0.08562820343567278,-4.041769479866888,-6.306832945726743,-2.9732333428462705,-108.4747579137651,-169.2655111574542,-79.79692278170344,0.8859260167158574,0.8322779372715559,0.9135888088500208,-0.1287624261301376,-0.20152169752124496,-0.09458433631509708,-4.470965444971759,-6.997356085220993,-3.284213508628572,-119.99370491067522,-187.7980699200481,-108.4747579137651,-0.4291959651048707,-0.6905231394942497,-0.3109801657823015,-11.51894699691011,-18.53255876259393,-8.34622023033552,0.9338255140601144,0.912325024864158,0.9556043683235886,-0.0708638658331042,-0.09610059216439502,-0.04645817154885381,-0.5130465564634209,-0.695757665834341,-0.33635202726396646,-22.761604102192585,-30.867687037903323,-14.922450189173311,0.9274538516371312,0.9039919151621166,0.9512746836681248,-0.07822076347498165,-0.10620458350080028,-0.05122107964020428,-0.5663096822757846,-0.7689094463749012,-0.3708349554289946,-25.124653162190977,-34.11310764751114,-16.452305032342263,-0.0532631258123637,-0.07315178054056026,-0.03448292816502812,-2.3630490599983895,-3.2454206096078204,-1.5298548431689498,0.912325024864158,0.8911021868801547,0.9556043683235886,-0.09610059216439502,-0.12220575229548958,-0.04645817154885381,-0.5985123214973391,-0.7610946702761422,-0.2893404450480388,-91.23663437459436,-116.02052900550947,-44.106775159762016,0.9039919151621166,-0.10620458350080028,-0.6614397517549586,0.8808871209946485,-0.13521923089402862,-0.8421423216105244,0.9512746836681248,-0.05122107964020428,-0.3190037292654361,-100.82923045045102,-128.37535390404335,-48.628617266072574,-0.06292743025761949,-0.08104765133438219,-0.02966328421739728,-9.59259607585663,-12.354824898533872,-4.521842106310561,0.9763
06059074110,06059074110,Census Tract 741.10; Orange County; California,2640,1868,728,Santa Ana city,California,43464,0.4298982245593624,0.2070918596765756,06059,2640,1868,728,0.009319,0.009493868073,0.003212018401,0.8740033807911038,0.8153597449338571,0.9043992347616326,-0.14416033390494482,-0.2264525029759976,-0.10570637564013896,-3.5466556003828766,-5.571220710615968,-2.600605166518801,-134.34301516601806,-211.03108752333213,-98.5077714590455,0.8623119880854377,0.7988848636716904,0.8953569412472745,-0.1596730809927232,-0.25174483267085634,-0.11687300777157408,-3.9283026862759343,-6.193466652541635,-2.8753284368775085,-148.79934417711874,-234.60100956597103,-134.34301516601806,-0.38164708589305807,-0.6222459419256667,-0.2747232703587077,-14.456329011100683,-23.56992204263889,-10.406184483284385,0.9196731100368752,0.8938423491186077,0.9459738901004052,-0.08734287116419452,-0.11876551942976445,-0.05711162904703477,-0.5240616267135556,-0.7125990991621729,-0.3426726511701822,-28.054690937556508,-38.14770338127264,-18.344360341016177,0.9120041978786066,0.8838672044056874,0.9407344851076782,-0.09648618101328754,-0.13139167854112233,-0.0629991945979722,-0.5789219463846825,-0.7883566898486918,-0.37799834105054664,-30.99153888568964,-42.20324892123618,-20.235457229686652,-0.05486031967112692,-0.07575759068651888,-0.03532568988036444,-2.9368479481331327,-4.055545539963537,-1.891096888670473,0.8938423491186077,0.8684779725562798,0.9459738901004052,-0.11876551942976445,-0.15143968137337785,-0.05711162904703477,-0.8208521580077012,-1.0466808031505317,-0.3947290777296505,-112.75441730875016,-143.7748355976005,-54.221027160666274,0.8838672044056874,-0.13139167854112233,-0.9081183107064724,0.8563172418363059,-0.16779150429761008,-1.159697015256214,0.9407344851076782,-0.0629991945979722,-0.4354211987349969,-124.74152619594402,-159.29904055717225,-59.81060422184022,-0.08726615269877136,-0.11301621210568258,-0.04069212100534636,-11.987108887193868,-15.52420495957178,-5.589577061173951,0.3944
06059099249,06059099249,Census Tract 992.49; Orange County; California,2308,1272,402,Santa Ana city,California,35629,0.3280515137057877,0.1841619264746227,06059,2308,1272,402,0.009319,0.009493868073,0.003212018401,0.911106780280176,0.8683956981197366,0.9328949448931266,-0.09756619272714492,-0.15154877225349572,-0.07193205995404015,-2.098478259856,-3.259549183918794,-1.5471328723706037,-90.92193500242634,-141.22830086303264,-67.03348667117001,0.9026641749011184,0.8562280076176109,0.9264372606115712,-0.10783171394781917,-0.1679132089855642,-0.07940390840915411,-2.3192716771816095,-3.611519612990179,-1.7078392718490056,-100.48837422797268,-156.4783194536473,-90.92193500242634,-0.22079341732560964,-0.3519704290713852,-0.16070639947840193,-9.566439225546343,-15.25001859061461,-6.963015575320708,0.9437579356897382,0.9253536282749444,0.962333883256966,-0.05959373922419812,-0.0806679408219452,-0.03914038297763684,-0.24348138982904519,-0.3295839898899829,-0.15991536980056573,-19.14161869725198,-25.910691029086703,-12.57196303463567,0.9383107200750342,0.918202572898902,0.9586461999424308,-0.06574504437083765,-0.08908429306928568,-0.04313770821816479,-0.26861369979757627,-0.3639705742720077,-0.17624719119376453,-21.117429229369204,-28.61403885786224,-13.855911257371424,-0.02513230996853105,-0.0343865843820248,-0.0163318213931988,-1.975810532117221,-2.7033478287755344,-1.283948222735755,0.9253536282749444,0.9071211382109616,0.962333883256966,-0.0806679408219452,-0.10238859825515216,-0.03914038297763684,-0.3078720167294158,-0.3907696652935526,-0.14938064019118438,-76.58507878841188,-97.20638440138126,-37.15936323163791,0.918202572898902,-0.08908429306928568,-0.3399933193620591,0.8983215453759942,-0.1131871490196176,-0.43198271186119874,0.9586461999424308,-0.04313770821816479,-0.16463657173951943,-84.57545257762665,-107.45838603512406,-40.95437107948244,-0.03212130263264334,-0.04121304656764613,-0.01525593154833504,-7.990373789214762,-10.252001633742818,-3.795007847844538,0.8452
06059075517,06059075517,Census Tract 755.17; Orange County; California,3140,1552,555,Santa Ana city,California,79091,0.3604756753524999,0.23250649396402737,06059,3140,1552,555,0.009319,0.009493868073,0.003212018401,0.8991266587753234,0.8511470439695101,0.9237268883568712,-0.11219035743203692,-0.17488512365182118,-0.08257106359521865,-3.2828760944547373,-5.11742902735755,-2.4161663887616656,-104.5501940909152,-162.97544673113217,-76.94797416438426,0.8896167717645911,0.8375390300844026,0.916427143583216,-0.12407952698155554,-0.19397420786375236,-0.09119421767672148,-3.630772931495105,-5.6760073192784475,-2.668494191622214,-115.6297111941116,-180.76456430823083,-104.5501940909152,-0.3478968370403672,-0.5585782919208979,-0.25232780286054846,-11.079517103196409,-17.789117577098658,-8.035917288552499,0.9360225708221928,0.9152029165250573,0.9570950082671664,-0.06835030604188329,-0.09265386062897366,-0.04482835179603931,-0.3407298679982325,-0.4618843649696549,-0.22347168980754928,-21.95424407205106,-29.760590526395287,-14.39894908553797,0.9298544062257184,0.9071291751655912,0.9529070856290016,-0.07543717952469872,-0.1023788313472067,-0.04942025836644184,-0.3760583047844585,-0.5103638551284807,-0.2463625854040478,-24.23056087528727,-32.88426901601035,-15.873877925518542,-0.03532843678622599,-0.04847949015882585,-0.02289089559649851,-2.276316803236211,-3.123678489615068,-1.4749288399805742,0.9152029165250573,0.8946355987906727,0.9570950082671664,-0.09265386062897366,-0.11777353969789944,-0.04482835179603931,-0.4882021587424106,-0.6205601788520575,-0.23620492412430455,-87.96435292656047,-111.81264483820856,-42.55944578816298,0.9071291751655912,-0.1023788313472067,-0.5394439706444549,0.8847300795211407,-0.13028823496229386,-0.6865013193788043,0.9529070856290016,-0.04942025836644184,-0.2604001242508382,-97.19711182782972,-123.69393141960438,-46.918941306457334,-0.05124181190204435,-0.06594114052674682,-0.02419520012653364,-9.232758901269252,-11.881286581395823,-4.3594955182943504,0.8943
06059076002,06059076002,Census Tract 760.02; Orange County; California,1612,496,136,Santa Ana city,California,46580,0.4082562251080279,0.23336229319426413,06059,1612,496,136,0.009319,0.009493868073,0.003212018401,0.8817591442746149,0.8263517209777815,0.9103807110314084,-0.1340965460841994,-0.21013846115882587,-0.09844155075194672,-2.0144288892893507,-3.156747875097026,-1.478811420069315,-124.96457129586544,-195.8280319539098,-91.73768114573916,0.8707329304039161,0.8107396805525137,0.9018729310513384,-0.14845777055442183,-0.2334415398522331,-0.10880365245497728,-2.230166477640211,-3.5068120363313313,-1.6344732744114283,-138.3477963796657,-217.544170988296,-124.96457129586544,-0.21573758835086032,-0.35006416123430517,-0.15566185434211333,-13.383225083800268,-21.716139034386178,-9.656442577054175,0.9247390685434632,0.900447320728117,0.9494268877774305,-0.0813861271970252,-0.11055913764214775,-0.05326698966885079,-0.12966121411891388,-0.1761385203146141,-0.08486289728718394,-26.14137381429715,-35.51179845052704,-17.10945509822257,0.9175318036662926,0.8910542402062818,0.9445124338005128,-0.08988047717166779,-0.122266136984542,-0.05874731153746407,-0.14319408229676447,-0.1947896565795137,-0.09359393305113664,-28.869774656605745,-39.27210818135356,-18.869744566761423,-0.01353286817785059,-0.01865113626489956,-0.00873103576395271,-2.728400842308589,-3.760309730826523,-1.7602894685388544,0.900447320728117,0.8765493165879007,0.9494268877774305,-0.11055913764214775,-0.14083712242529553,-0.05326698966885079,-0.14275020591733106,-0.18184411217179192,-0.06877652906842158,-104.96338670391992,-133.70890600867054,-50.57097725619233,0.8910542402062818,-0.122266136984542,-0.15786588610841593,0.8650754573465854,-0.15596852448833046,-0.20138126492444436,0.9445124338005128,-0.05874731153746407,-0.0758525346516956,-116.07785743265876,-148.07445950326792,-55.77392253801147,-0.01511568019108486,-0.01953715275265241,-0.00707600558327402,-11.114470728738867,-14.365553494597362,-5.202945281819134,0.5183
06059074901,06059074901,Census Tract 749.01; Orange County; California,5600,3624,1346,Santa Ana city,California,47878,0.3887819867346772,0.18788987905260177,06059,5600,3624,1346,0.009319,0.009493868073,0.003212018401,0.8887968659690965,0.8363692973821458,0.9157968626954308,-0.1251164785663973,-0.1956440810656511,-0.09194521267165856,-6.529378597057435,-10.209960272124492,-4.798289646568241,-116.59604637602564,-182.3207191450802,-85.6837436887186,0.8783806620142142,0.821557358583501,0.9077767733172578,-0.13845857866098807,-0.21720046634864695,-0.10159240618784944,-7.225654769433787,-11.33491041705703,-5.301741946281585,-129.02954945417474,-202.40911459030409,-116.59604637602564,-0.6962761723763515,-1.1249501449325372,-0.5034522997133442,-12.433503078149132,-20.08839544522388,-8.990219637738289,0.9293214460014236,0.9064324167079856,0.9525447898349294,-0.07605393623776138,-0.10322621032446797,-0.04981940027543934,-0.8852947930149531,-1.2015897009883385,-0.5799154894112603,-24.428664266417027,-33.15644870276872,-16.002083041149564,0.9225343704619816,0.897571329300826,0.947924932866933,-0.08397045358778932,-0.11411758303260656,-0.05493585549603549,-0.977445862841008,-1.3283691423200408,-0.6394728429100653,-26.971464206429577,-36.65477765783777,-17.645497872794298,-0.0921510698260548,-0.12677944133170227,-0.05955735349880509,-2.5427999400125496,-3.4983289550690473,-1.643414831644732,0.9064324167079856,0.8838762965536849,0.9525447898349294,-0.10322621032446797,-0.13138004028289035,-0.04981940027543934,-1.3191015662799517,-1.678872220246617,-0.6366294832280873,-98.00160224962492,-124.73047698711866,-47.297881369100104,0.897571329300826,-0.11411758303260656,-1.4582796563511216,0.8730329518014314,-0.1454321373970852,-1.858440406026065,0.947924932866933,-0.05493585549603549,-0.7020113670933894,-108.341727812119,-138.07135260223365,-52.15537645567529,-0.1391780900711701,-0.179568185779448,-0.06538188386530208,-10.340125562494064,-13.340875615115008,-4.857495086575192,0.9586
06059074111,06059074111,Census Tract 741.11; Orange County; California,3475,2458,1143,Santa Ana city,California,56238,0.4253381223436797,0.20321579628401332,06059,3475,2458,1143,0.009319,0.009493868073,0.003212018401,0.8756318749226227,0.8176635977590894,0.9056562918728056,-0.14203243239445498,-0.22299684459553615,-0.10417164764802912,-4.599510825256643,-7.22142389188066,-3.3734451559011416,-132.3600237483926,-207.81075947858017,-97.07755844319831,0.8640795336984349,0.8013682463291099,0.8967259741358944,-0.15730087451533312,-0.2478657653092422,-0.1151678760767723,-5.093956802389153,-8.026767207535977,-3.7295417941290574,-146.58868496083892,-230.9861066916828,-132.3600237483926,-0.4944459771325098,-0.8053433156553176,-0.3560966382279158,-14.228661212446324,-23.175347213102665,-10.24738527274578,0.9207382257366992,0.8952300164889999,0.9467004121043926,-0.08608502617547126,-0.1170313568370922,-0.05630037466354251,-0.6796534394141514,-0.9239790905273444,-0.4444994092513272,-27.650668812618036,-37.59068716547373,-18.083783940249276,0.9131661225134478,0.8853767208512281,0.9415292634889674,-0.09509099751482895,-0.12946272072589576,-0.06210187912201603,-0.7507568550486325,-1.022126464106719,-0.49030310629546614,-30.543403378707588,-41.583664121510125,-19.94723784765932,-0.07110341563448119,-0.09814737357937452,-0.04580369704413895,-2.892734566089552,-3.992976956036392,-1.863453907410047,0.8952300164889999,0.8701724510541952,0.9467004121043926,-0.1170313568370922,-0.14919749388586315,-0.05630037466354251,-1.269964739712362,-1.6190152930743775,-0.6109430206369529,-111.10802622155396,-141.64613237746087,-53.45083295161444,0.8853767208512281,-0.12946272072589576,-1.4048635756481884,0.8581552480222511,-0.1652903158311409,-1.7936464089164406,0.9415292634889674,-0.06210187912201603,-0.6738979952579964,-122.91019909432973,-156.9244452245355,-58.95870474698132,-0.13489883593582652,-0.1746311158420628,-0.06295497462104349,-11.802172872775724,-15.278312847074613,-5.507871795366884,0.656
06059074805,06059074805,Census Tract 748.05; Orange County; California,2688,1418,341,Santa Ana city,California,32106,0.4046741264408651,0.203270549600595,06059,2688,1418,341,0.009319,0.009493868073,0.003212018401,0.8830494698517594,0.8281853096104768,0.9113745502645244,-0.13243938662674645,-0.20745923454055645,-0.09724371797495591,-3.3175367070038595,-5.1967442867651,-2.435903790589555,-123.420264397465,-193.3312606683445,-90.6214207808614,0.8721346422693769,0.8127187417990889,0.9029559968056348,-0.14661194674930625,-0.23043797142703112,-0.10747367926861932,-3.672551854962238,-5.772349512998216,-2.6921589195762596,-136.6276731756785,-214.7451455728503,-123.420264397465,-0.3550151479583783,-0.5756052262331153,-0.25625512898670477,-13.20740877821348,-21.413884904505775,-9.53330092956491,0.9255802536132338,0.9015452477256424,0.9499996288889084,-0.08040334276390416,-0.10920666768831933,-0.05263199015095449,-0.3662084493396709,-0.49739728544776535,-0.2397198777597934,-25.825701645957043,-35.07738261267739,-16.905492084611666,0.918449937324014,0.8922494343240019,0.94513920681912,-0.08879097200832672,-0.12076282879084536,-0.05804519882897971,-0.40441109855359153,-0.5500314632344052,-0.26437510586085206,-28.519823593342142,-38.78924282330079,-18.64422467283865,-0.03820264921392069,-0.05263417778663987,-0.02465522810105866,-2.694121947385098,-3.711860210623404,-1.738732588226986,0.9015452477256424,0.8778924704756336,0.9499996288889084,-0.10920666768831933,-0.1390916696873021,-0.05263199015095449,-0.3535466502421757,-0.45029662506400786,-0.17039127928119566,-103.67936957248554,-132.0517962064539,-49.96811709125972,0.8922494343240019,-0.12076282879084536,-0.390958670349937,0.8665336985037365,-0.1540232096301884,-0.49863612705147975,0.94513920681912,-0.05804519882897971,-0.1879160498441051,-114.65063646625718,-146.22760324090316,-55.10734599533873,-0.03741202010776129,-0.04833950198747189,-0.01752477056290943,-10.97126689377164,-14.175807034449235,-5.139228904079014,0.8734
06059074005,06059074005,Census Tract 740.05; Orange County; California,4809,3242,1160,Santa Ana city,California,55676,0.3847250602242805,0.2036472891589663,06059,4809,3242,1160,0.009319,0.009493868073,0.003212018401,0.8902700382767126,0.8384714220747496,0.916929219383522,-0.12325469464937928,-0.19264649178567972,-0.09059672094682387,-5.523667891795252,-8.633466207276152,-4.060098481599099,-114.86104994375656,-179.5272656950749,-84.42708425034517,0.8799822929757407,0.8238290299299353,0.909011533705616,-0.13638650229927743,-0.21384409103069307,-0.10009605260283833,-6.112170783983781,-9.583438122470971,-4.485811704215934,-127.09858149269662,-199.28130843150288,-114.86104994375656,-0.5885028921885285,-0.9499719151948208,-0.4257132226168343,-12.23753154894008,-19.75404273642797,-8.85242717023985,0.9302789135897443,0.9076842464411268,0.953195607293026,-0.07494643315220069,-0.10170469953712125,-0.049102610575277,-0.780444463137108,-1.05908802180853,-0.5113233403813732,-24.07293223741851,-32.667736638140966,-15.771848870492695,0.9235799467543648,0.8989349747464002,0.9486373842815996,-0.0827433006900917,-0.1124275148846127,-0.05414357115737883,-0.861636080187156,-1.170748597438547,-0.5638166960985727,-26.57730043760506,-36.11192465880774,-17.391014685335367,-0.08119161705004796,-0.11166057563001686,-0.05249335571719948,-2.50436820018655,-3.444188020666775,-1.619165814842674,0.9076842464411268,0.8854103644681711,0.953195607293026,-0.10170469953712125,-0.1294198036643247,-0.049102610575277,-1.1200623597790584,-1.4252856687462865,-0.5407614999362265,-96.55709998095332,-122.86945420226608,-46.61737068415746,0.8989349747464002,-0.1124275148846127,-1.238151513144118,0.8746998692309205,-0.14324928489957317,-1.577588182370241,0.9486373842815996,-0.05414357115737883,-0.5962770290203213,-106.73719940897568,-135.99898123881388,-51.403192156924256,-0.11808915336505944,-0.15230251362395442,-0.05551552908409485,-10.180099428022364,-13.129527036547794,-4.785821472766798,0.9259
06059075303,06059075303,Census Tract 753.03; Orange County; California,2141,1703,715,Santa Ana city,California,55734,0.4611151470430523,0.2196849652015878,06059,2141,1703,715,0.009319,0.009493868073,0.003212018401,0.8629362977287328,0.7997617124504708,0.8958405746681068,-0.158834090803715,-0.25037243522948716,-0.11627004656546436,-3.1690544441998143,-4.995425569877588,-2.319817527403167,-148.01748921998197,-233.32207239035907,-108.35205639435624,0.8503086769296792,0.7820898865289087,0.8860409654147071,-0.17604350882414949,-0.2786254076730561,-0.1286159884627399,-3.5124163911457447,-5.559128282759254,-2.5661435008728284,-164.05494587322488,-259.651017410521,-148.01748921998197,-0.34336194694593036,-0.5637027128816658,-0.24632597346966145,-16.037456653242895,-26.32894502016188,-11.505183254071063,0.9124147006994208,0.8844004351697821,0.9410153157149916,-0.09599286293112094,-0.1307095295673682,-0.06268195990008014,-0.5250874240953315,-0.7149899283084177,-0.342874541462492,-30.83308420994313,-41.984141415644025,-20.13356086098015,0.90408965805953,0.8736024480477902,0.9353116872622484,-0.10608498956433685,-0.14468543699100905,-0.06916230559151973,-0.5802920363515746,-0.7914390830100557,-0.3783224687610758,-34.07469385505429,-46.473228597184715,-22.215059821554657,-0.05520461225624307,-0.07644915470163804,-0.03544792729858376,-3.2416096451111605,-4.489087181540696,-2.0814989605745016,0.8844004351697821,0.856966418406226,0.9410153157149916,-0.1307095295673682,-0.16690686883598754,-0.06268195990008014,-0.8872714061614877,-1.1329831321425623,-0.42549239436163255,-124.09390295964862,-158.45917932063807,-59.509425784843714,0.8736024480477902,-0.14468543699100905,-0.9821414823770508,0.8438401476612866,-0.18505857154522976,-1.2561989897801935,0.9353116872622484,-0.06916230559151973,-0.46948173051093495,-137.3624450876994,-175.6921664028243,-65.66178049103985,-0.09487007621556298,-0.12321585763763145,-0.04398933614930239,-13.268542128050766,-17.232987082186213,-6.152354706196139,0.603
06059074701,06059074701,Census Tract 747.01; Orange County; California,4696,2933,1463,Santa Ana city,California,48108,0.41616402713762657,0.191147774344183,06059,4696,2933,1463,0.009319,0.009493868073,0.003212018401,0.8789173070986551,0.8223182707242858,0.9081905577665312,-0.13776346412046908,-0.2160741596063709,-0.10109050512400312,-6.028808023163107,-9.455842558473831,-4.423925111408747,-128.38177221386513,-201.35950933717703,-94.20624172505848,0.8676464976763882,0.8063877723608035,0.8994865641536237,-0.15254311828384343,-0.24009816898930883,-0.11174534434647716,-6.675595603372394,-10.507181833666188,-4.890202441178797,-142.1549319287137,-223.74748368113688,-128.38177221386513,-0.6467875802092875,-1.0513392751923547,-0.4662773297700502,-13.77315971484854,-22.387974343959858,-9.929244671423556,0.9228847832232476,0.8980282806974298,0.9481637329689148,-0.08355887774790415,-0.1135506770715245,-0.05467016426453496,-0.7871956509356898,-1.0697438926978535,-0.5150394153787105,-26.839265289317755,-36.47268641997455,-17.560157360337893,0.915508190039699,0.8884214079866717,0.9431302477204984,-0.0922895184112304,-0.12559196684171106,-0.06029893794303933,-0.869445706768029,-1.1831830770696783,-0.5680672477197337,-29.643563135630036,-40.34037085133578,-19.368129823379945,-0.08225005583233924,-0.11343918437182476,-0.05302783234102326,-2.8042978463122825,-3.8676844313612264,-1.8079724630420475,0.8980282806974298,0.8735914559444439,0.9481637329689148,-0.1135506770715245,-0.14469984017746057,-0.05467016426453496,-1.5771654211097947,-2.0098126251088204,-0.7593428314840018,-107.80351477168794,-137.37611928289954,-51.9031327056734,0.8884214079866717,-0.12559196684171106,-1.7444132644594124,0.8618649425631643,-0.16027459827525367,-2.226138679232799,0.9431302477204984,-0.06029893794303933,-0.8375238466742345,-119.23535642237952,-152.16258914783313,-57.247016177322934,-0.16724784334961762,-0.21632605412397865,-0.07818101519023268,-11.431841650691569,-14.786469864933604,-5.343883471649534,0.7052
