geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06097151404,06097151404,Census Tract 1514.04; Sonoma County; California,1808,1381,188,Santa Rosa city,California,54276,0.5441366573147065,0.22048708110391785,06097,1808,1381,188,0.011422,0.009493868073,0.003212018401,0.8341805260851058,0.759715430195084,0.8734708635315664,-0.1987812814248995,-0.3162823344830766,-0.14485787878127765,-4.105027471954846,-6.531538898633987,-2.991456578123074,-227.04797964352025,-361.2576824465701,-165.45666914397535,0.8191926588493396,0.7391218514009494,0.8617340724403114,-0.2207140642649647,-0.35295688810251763,-0.16045080725210115,-4.557960843998244,-7.2889042252397775,-3.313465769743767,-252.09960420344268,-403.14735759069566,-227.04797964352025,-0.45293337204339856,-0.7573653266057905,-0.32200919162069264,-25.051624559922487,-41.889675144125576,-17.810242899374593,0.8933884886969125,0.8597721486577227,0.9279540856044858,-0.11933387619375982,-0.16309885306380442,-0.07763952496483943,-0.5293408991580741,-0.7234734702848733,-0.34439320389094114,-38.33026061970124,-52.3876517222935,-24.937958283196316,0.883373541991865,0.8468796746177233,0.921041368724988,-0.1320239428330184,-0.1808052902573135,-0.08572756225305662,-0.5856314639118259,-0.8020156385597039,-0.3802700987604032,-42.40633337522273,-58.07499193046372,-27.535850742969096,-0.05629056475375171,-0.07854216827483063,-0.03587689486946205,-4.076072755521485,-5.687340208170212,-2.597892459772777,0.8597721486577227,0.8270884783164882,0.9279540856044858,-0.16309885306380442,-0.2090604889521222,-0.07763952496483943,-0.29110653084292976,-0.37314102786100456,-0.13857468856611618,-154.8438993845371,-198.4792701388322,-73.70994072665755,0.8468796746177233,-0.1808052902573135,-0.3227098156494405,0.8115348377675943,-0.23223299045404383,-0.41450040223096457,0.921041368724988,-0.08572756225305662,-0.15301059925507787,-171.6541572603407,-220.47893735689604,-81.38861662504142,-0.03160328480651075,-0.04135937436996001,-0.01443591068896169,-16.810257875803593,-21.99966721806383,-7.678675898383877,0.8885
06097153201,06097153201,Census Tract 1532.01; Sonoma County; California,2954,2287,626,Santa Rosa city,California,92784,0.5802928453590287,0.24360448961348183,06097,2954,2287,626,0.011422,0.009493868073,0.003212018401,0.821958707795092,0.7429079458998556,0.8639042014282018,-0.216606126945847,-0.346061790722589,-0.1575357526295223,-7.308418087555523,-11.6763283033131,-5.315348924742628,-247.40751819754647,-395.2717773633413,-179.93733665344035,0.8059999238817702,0.7211548087510568,0.8513578498093884,-0.24069490625248136,-0.3866648157444386,-0.1745942087970308,-8.121187665563598,-13.046298242129016,-5.890911266206593,-274.9217219215842,-441.6485525432978,-247.40751819754647,-0.8127695780080755,-1.3699699388159186,-0.5755623414639643,-27.514203724037763,-46.37677517995662,-19.48416863452824,0.8852270068785785,0.8492619513784203,0.9223226863024592,-0.12965374105126493,-0.17749299656827877,-0.08421923785583645,-0.9524216120086528,-1.3038433333363275,-0.6186649272933828,-41.6450202015152,-57.01107710259413,-27.051374171114247,0.8745006177585671,0.8354988067822386,0.9148948442172736,-0.14350976968215343,-0.1968898002994232,-0.09302178968506168,-1.0542064198951515,-1.4463300439213118,-0.6833274702713406,-46.09560209423487,-63.24136615309628,-29.878770016237016,-0.1017848078864988,-0.14248671058498408,-0.0646625429779577,-4.450581892719668,-6.230289050502146,-2.827395845122768,0.8492619513784203,0.8144043005392597,0.9223226863024592,-0.17749299656827877,-0.2278913548686416,-0.08421923785583645,-1.0548695284062255,-1.3543951067706683,-0.500528524715861,-168.509509330068,-216.3570458100109,-79.95663334119185,0.8354988067822386,-0.1968898002994232,-1.1701478638902367,0.7978551711148195,-0.25336030423006406,-1.5057611838629028,0.9148948442172736,-0.09302178968506168,-0.5528435110893891,-186.9245788962039,-240.5369303295372,-88.31365991843276,-0.115278335484011,-0.15136607709223449,-0.05231498637352816,-18.415069566135944,-24.179884519526276,-8.357026577240921,0.5937
06097153005,06097153005,Census Tract 1530.05; Sonoma County; California,3822,2839,1272,Santa Rosa city,California,409522,0.7844720941128397,0.16404693523100158,06097,3822,2839,1272,0.011422,0.009493868073,0.003212018401,0.7562258827293508,0.6547381648619081,0.8118133942069886,-0.32235622032774924,-0.5273281040687642,-0.2318101760033653,-14.072423405086337,-23.02044721306183,-10.119646343446496,-368.1952748583552,-602.3141604673424,-264.77358303104387,0.735388258174032,0.6275876987816709,0.7950635321610414,-0.3598258999715315,-0.5934028056019726,-0.2577611216576946,-15.708157923452813,-25.904930643828664,-11.252531865676549,-410.9931429474833,-677.7846845585731,-368.1952748583552,-1.6357345183664762,-2.884483430766835,-1.1328855222300511,-42.7978680891281,-75.47052409123064,-29.641170126374966,0.840517661919831,0.792275600481553,0.8911567763088413,-0.18974299447306617,-0.26218704626545364,-0.12213700954167214,-1.7302512327819486,-2.3908627629709622,-1.1137576484162457,-60.94579897083299,-84.21496171084756,-39.23063220909635,0.8260408561409418,0.7740409003011978,0.8809464811891772,-0.21059387385722325,-0.29192139538217704,-0.13514273721839964,-1.920388738829091,-2.6620079209677305,-1.2323558417691935,-67.64313979672741,-93.76568936131493,-43.40809587070072,-0.1901375060471424,-0.2711451579967683,-0.11859819335294808,-6.697340825894415,-9.550727650467358,-4.177463661604371,0.792275600481553,0.7463403333682097,0.8911567763088413,-0.26218704626545364,-0.33987130976431684,-0.12213700954167214,-3.1662232576264677,-4.104353975162579,-1.4749509776934482,-248.9169227693764,-322.6693376700141,-115.95526554193776,0.7740409003011978,-0.29192139538217704,-3.525301210045354,0.7248207261013491,-0.3796514972450907,-4.584747482730627,0.8809464811891772,-0.13514273721839964,-1.6320107487193545,-277.146321544446,-360.4361228561814,-128.30273181755933,-0.3590779524188856,-0.48039350756804833,-0.1570597710259063,-28.229398775069622,-37.76678518616732,-12.347466275621564,0.5789
06097153001,06097153001,Census Tract 1530.01; Sonoma County; California,5019,3057,1341,Santa Rosa city,California,71663,0.5598317197073094,0.21498766823148505,06097,5019,3057,1341,0.011422,0.009493868073,0.003212018401,0.8288529852660903,0.75237325157393,0.8693051213317079,-0.2064865757574193,-0.3291275280029511,-0.15034407995673338,-11.83725964520394,-18.867899722120683,-8.618777777873094,-235.8489668301243,-375.9294624849708,-171.72300812658088,0.8134394981545764,0.7312681894440782,0.8572144079712126,-0.22934772932549663,-0.36748735202089944,-0.16656928616811403,-13.147821407301874,-21.06695404407444,-9.548920466406624,-261.96097643558227,-419.7440534782713,-235.8489668301243,-1.3105617620979348,-2.1990543219537564,-0.9301426885335308,-26.112009605457953,-43.814590993300584,-18.532430534638987,0.8898364641179514,0.8551938879817358,0.9255053369703063,-0.1238020021928951,-0.16932547584034746,-0.08049079789594298,-1.2156292229927448,-1.6626305954887957,-0.7903504335241404,-39.76543091242214,-54.387654415727695,-25.85379239529409,0.8795108841881569,0.8419204279710619,0.918368164189822,-0.1369955937760361,-0.18776070371625608,-0.08888791989233752,-1.3451789491733264,-1.8436486835772865,-0.8728029521186919,-44.0032368064549,-60.30908353213236,-28.5509634320802,-0.12954972618058158,-0.18101808808849065,-0.0824525185945515,-4.237805894032763,-5.921429116404665,-2.6971710367861137,0.8551938879817358,0.8215583094892429,0.9255053369703063,-0.16932547584034746,-0.21719905751022475,-0.08049079789594298,-2.1557295506241445,-2.7652213839574804,-1.0247506508778632,-160.75537290262076,-206.2059197582014,-76.41690163145886,0.8419204279710619,-0.18776070371625608,-2.3904335448539156,0.8055680476166086,-0.24136006009504335,-3.0728218025377827,0.918368164189822,-0.08888791989233752,-1.1316567377380091,-178.25753503757758,-229.14405686336931,-84.38901847412447,-0.23470399422977103,-0.3076004185803023,-0.10690608686014592,-17.50216213495683,-22.938137105167954,-7.972116842665616,0.8238
06097152100,06097152100,Census Tract 1521; Sonoma County; California,2235,1290,473,Santa Rosa city,California,29819,0.5220815152321636,0.21389216725967383,06097,2235,1290,473,0.011422,0.009493868073,0.003212018401,0.8417248555537938,0.770154109795025,0.8793584385650067,-0.18803667659555165,-0.2984414252702593,-0.13719270338937542,-4.800232246366264,-7.618663439341475,-3.502278654883552,-214.77549200743908,-340.8797959436901,-156.70150581134462,0.8273459912700271,0.7503007853425718,0.868125531767046,-0.2086841666627748,-0.332798818201184,-0.1519071417753687,-5.327324882875647,-8.49574480683892,-3.8779113394557143,-238.35905516222135,-380.1228101493923,-214.77549200743908,-0.5270926365093835,-0.8770813674974445,-0.3756326845721625,-23.58356315478226,-39.24301420570222,-16.80683152448154,0.8984038677628102,0.8662470989007952,0.9314060890139714,-0.11308514564856303,-0.15440502054082206,-0.07364554708746347,-0.468568723626805,-0.6397777796672355,-0.3051505995916716,-36.323156870294966,-49.59517671839034,-23.655085239664466,0.88883014257881,0.8538979530342984,0.9248109857619474,-0.12507435571283285,-0.17110012554372894,-0.08130203403250524,-0.5182460603352619,-0.7089540096412291,-0.3368752818629643,-40.17411320428387,-54.95767516598676,-26.11436293511351,-0.04967733670845686,-0.06917622997399364,-0.03172468227129266,-3.850956333988904,-5.362498447596406,-2.4592776954490434,0.8662470989007952,0.8349225926823887,0.9314060890139714,-0.15440502054082206,-0.1977158227174817,-0.07364554708746347,-0.6933711232514774,-0.8878625941179541,-0.330712664184412,-146.59008948234197,-187.70879368244272,-69.91811082122874,0.8538979530342984,-0.17110012554372894,-0.7683421550749305,0.8199943016271405,-0.21952066985791063,-0.9857794319327506,0.9248109857619474,-0.08130203403250524,-0.3650948813859591,-162.44020191858996,-208.41002789275913,-77.18707851711609,-0.0749710318234531,-0.09791683781479654,-0.0343822172015471,-15.850112436248011,-20.701234210316393,-7.268967695887336,0.6459
06097152904,06097152904,Census Tract 1529.04; Sonoma County; California,3701,2750,1155,Santa Rosa city,California,31006,0.6436697208900314,0.19474965379097564,06097,3701,2750,1155,0.011422,0.009493868073,0.003212018401,0.8009659648263662,0.7143388604967131,0.8473872488209196,-0.2484925001985328,-0.3998958411763478,-0.18009800288053704,-10.504479229227542,-16.90472571258802,-7.613250818324429,-283.8281337267642,-456.7610297916244,-205.70793889014945,0.7833853910684855,0.6907083469693938,0.833470277621661,-0.2765109119996055,-0.4477890768045278,-0.19980283262594295,-11.688896564016986,-18.929307937302127,-8.44622957869228,-315.83076368594936,-511.4646835261315,-283.8281337267642,-1.184417334789444,-2.0245822247141056,-0.8329787603678511,-32.00262995918519,-54.70365373450704,-22.50685653520268,0.8711005150172066,0.8311480401026723,0.9125339378331744,-0.14797314748487692,-0.20315509602413223,-0.09584965395864084,-1.3070542995821068,-1.7944792433876957,-0.8466448436727514,-47.529247257531154,-65.25379066864349,-30.787085224463684,0.8591620736897765,0.8159174540689641,0.9042196230196932,-0.16392474787135078,-0.22561417826401425,-0.1059260101660289,-1.4479555929906769,-1.992861453303897,-0.9356498079439444,-52.65293065420643,-72.4676892110508,-34.02362937977979,-0.14090129340857005,-0.19838220991620137,-0.08900496427119298,-5.123683396675275,-7.213898542407323,-3.2365441553161087,0.8311480401026723,0.7926381827330484,0.9125339378331744,-0.20315509602413223,-0.26160967486067815,-0.09584965395864084,-2.227680470412426,-2.8686593394085964,-1.051031484802574,-192.87276800107583,-248.36877397477025,-90.9983969526038,0.8159174540689641,-0.22561417826401425,-2.4739536866315675,0.7744305701391536,-0.2912713399476404,-3.193911884519701,0.9042196230196932,-0.1059260101660289,-1.1615229387479429,-214.19512438368548,-276.5291674908832,-100.5647566015535,-0.24627321621914167,-0.3252525451111046,-0.11049145394536895,-21.32235638260967,-28.160393516112947,-9.566359648949694,0.3874
06097151403,06097151403,Census Tract 1514.03; Sonoma County; California,3170,1898,461,Santa Rosa city,California,261292,0.7864145310792524,0.17432713602053412,06097,3170,1898,461,0.011422,0.009493868073,0.003212018401,0.7556264775125406,0.653951713849602,0.8113332261368611,-0.323405187298249,-0.5291648891220481,-0.2325391932504356,-11.709770936346304,-19.159864722459947,-8.419718649021528,-369.39340493206,-604.4121363552033,-265.60626653064753,0.7347471059675222,0.6267585260079563,0.7945462604387344,-0.3610125060420485,-0.5955108044071594,-0.25857995914274096,-13.07144695551892,-21.562100373165283,-9.362595929850988,-412.3484844012278,-680.1924407938575,-369.39340493206,-1.3616760191726185,-2.402235650705336,-0.9428772808294604,-42.95507946916777,-75.78030443865414,-29.743762802191178,0.8401033532007229,0.7917522499011316,0.8908653972308845,-0.1903297328716572,-0.263021355638551,-0.1225040315948327,-1.1603282628497549,-1.6034862660489488,-0.7468349165832887,-61.13426042411775,-84.4829434166991,-39.348520367928806,0.8255929771023597,0.7734784829944663,0.880629641659122,-0.21125061347998456,-0.29286078667446824,-0.1355511473767588,-1.2878705479530328,-1.7853996994150232,-0.8263754957772416,-67.85408577202492,-94.06742357297276,-43.53927796508122,-0.12754228510327792,-0.18191343336607435,-0.07954057919395285,-6.719825347907161,-9.584480156273674,-4.190757597152416,0.7917522499011316,0.7457209166647217,0.8908653972308845,-0.263021355638551,-0.3409842444443635,-0.1225040315948327,-1.1511585134252622,-1.4923765980258563,-0.536160109725476,-249.70900508140176,-323.725943172637,-116.30371143719653,0.7734784829944663,-0.29286078667446824,-1.2817559509959453,0.7241590411430407,-0.380912124526625,-1.6671278799821472,0.880629641659122,-0.1355511473767588,-0.5932630714661535,-278.03816724423973,-361.6329457661925,-128.6904710338728,-0.1305974375706831,-0.17475128195629064,-0.05710296174067753,-28.32916216283798,-37.907002593555454,-12.386759596676251,0.4766
06097151701,06097151701,Census Tract 1517.01; Sonoma County; California,2286,1759,704,Santa Rosa city,California,8191,0.6581841366145654,0.1884426023767596,06097,2286,1759,704,0.011422,0.009493868073,0.003212018401,0.7962342140495815,0.707952209678633,0.8436492390446049,-0.2559118690894762,-0.4125247245911398,-0.1853267373683113,-6.6820359929396345,-10.771306026184078,-4.839009358788866,-292.3025368739997,-471.1857404279999,-211.6801994220851,0.7782962155946337,0.6839184751620621,0.829426889932138,-0.28485784713212337,-0.46216257685251,-0.2056517724929535,-7.437835510249957,-12.067384698122218,-5.3697100908175806,-325.3646329943113,-527.8820952809369,-292.3025368739997,-0.7557995173103222,-1.2960786719381403,-0.5307007320287145,-33.06209612031156,-56.69635485293702,-23.215255119366336,0.8678971574008351,0.8270543102449948,0.9103068035712196,-0.1522102491898746,-0.20911043883414895,-0.09853073280009056,-0.859978831223645,-1.1814615096052132,-0.5566927646726952,-48.890212121867265,-67.16665773764714,-31.64825268179052,0.8556873122877248,0.8114979597597533,0.9017923929281048,-0.16865119493994565,-0.2322889884973382,-0.10890267853448708,-0.9528691942945308,-1.3124189330041016,-0.615293639565519,-54.171074149774356,-74.61165054031277,-34.97974073709602,-0.09289036307088584,-0.13095742339888838,-0.05860087489282373,-5.280862027907096,-7.444992802665627,-3.331488055305499,0.8270543102449948,0.7877357980428268,0.9103068035712196,-0.20911043883414895,-0.26946116005462156,-0.09853073280009056,-1.3976279109608962,-1.8009930078667045,-0.6585481959514119,-198.5266918978546,-255.82287043561143,-93.54377783400736,0.8114979597597533,-0.2322889884973382,-1.5525459921694575,0.7691634527538835,-0.3001137748025314,-2.005865371745146,0.9017923929281048,-0.10890267853448708,-0.7278709946131353,-220.5321011604343,-284.92405848652635,-103.3907662802749,-0.15491808120856132,-0.20487236387844132,-0.06932279866172342,-22.005409262579732,-29.101188050914963,-9.846988446267533,0.467
06097153202,06097153202,Census Tract 1532.02; Sonoma County; California,1737,1147,519,Santa Rosa city,California,220734,0.7066171267453359,0.23547150826033783,06097,1737,1147,519,0.011422,0.009493868073,0.003212018401,0.7806462238143683,0.6870509708075673,0.8312948203287832,-0.2809899920015399,-0.45549608761135874,-0.20294265710027237,-5.574845375170439,-9.037048755154585,-4.026385158066604,-320.94676886415886,-520.267631269694,-231.80110293993113,0.7615522219455563,0.6617407104574243,0.8160759550339521,-0.313107586299565,-0.5111659056139314,-0.22537613543385904,-6.2120588956895775,-10.141538723703077,-4.471465682273659,-357.6314850713631,-583.8536973922324,-320.94676886415886,-0.637213520519138,-1.104489968548492,-0.44508052420705546,-36.68471620720426,-63.586066122538405,-25.623518952622653,0.8572929035027035,0.8135393286243084,0.9029143605491952,-0.1664624726440961,-0.2291968744657935,-0.10752474840665135,-0.6132785624144889,-0.8444037112364808,-0.3961410766004834,-53.46805252087959,-73.61845782358158,-34.537147044505964,0.8441937871048453,0.7969230858841039,0.8937400429721429,-0.18456214115184463,-0.25482624071632115,-0.11889358417296414,-0.679961091553314,-0.9388270406515354,-0.4380259720026905,-59.281699350768434,-81.8506574238479,-38.18883801244032,-0.06668252913882511,-0.0944233294150546,-0.04188489540220708,-5.8136468298888495,-8.232199600266311,-3.651690967934357,0.8135393286243084,0.7715954275851789,0.9029143605491952,-0.2291968744657935,-0.2960159744979915,-0.10752474840665135,-1.1293257773506145,-1.4585647002705364,-0.5298085777207825,-217.59648889221856,-281.0336609384463,-102.08257759552647,0.7969230858841039,-0.25482624071632115,-1.2556098029567335,0.7518455090423826,-0.330060481805217,-1.6263127979217948,0.8937400429721429,-0.11889358417296414,-0.5858264414865417,-241.9286710899294,-313.35506703695467,-112.87600028642422,-0.1262840256061191,-0.16774809765125842,-0.05601786376575923,-24.332182197710804,-32.32140609850837,-10.793422690897732,0.9602
06097151406,06097151406,Census Tract 1514.06; Sonoma County; California,2021,1221,472,Santa Rosa city,California,74894,0.527459341222741,0.23927024594735452,06097,2021,1221,472,0.011422,0.009493868073,0.003212018401,0.8398790136811368,0.7675956413771923,0.877919190571889,-0.19064768104761065,-0.3027692525791786,-0.13905700062050788,-4.400884759923059,-6.989083644380902,-3.2099726124577184,-217.7577812925809,-345.8230402959378,-158.8309061087441,0.8253504691730598,0.7475594744330323,0.8665627103586413,-0.21160650820484317,-0.33768620986099457,-0.15398457381824504,-4.8846954337024675,-7.795101867734238,-3.5545586521491814,-241.6969536715719,-385.705188903228,-217.7577812925809,-0.48381067377940834,-0.8060182233533357,-0.34458603969146306,-23.939172378991017,-39.88214860729024,-17.050274106455372,0.8971783507859449,0.8646637948816782,0.930563186097016,-0.11460558441248772,-0.15651887579824175,-0.07461805381987777,-0.4494687153541189,-0.6138473826938668,-0.2926426400997483,-36.81152459902694,-50.27415091677861,-23.967456191625576,0.8874965304273696,0.8521813041900255,0.9238903994947318,-0.1267649683300225,-0.1734592100098606,-0.08237946897910389,-0.49715629268229994,-0.6802852469113814,-0.3230819360453238,-40.71714108782145,-55.71541743745957,-26.460437022549044,-0.04768757732818102,-0.06643786421751452,-0.03043929594557554,-3.9056164887945144,-5.44126652068096,-2.4929808309234676,0.8646637948816782,0.8330055435625634,0.930563186097016,-0.15651887579824175,-0.20047220300988836,-0.07461805381987777,-0.7013776312640321,-0.8983371377047493,-0.33437138856772847,-148.59695577627798,-190.32566476795537,-70.84139588299331,0.8521813041900255,-0.1734592100098606,-0.7772890599755572,0.8179234897307259,-0.22260824215870936,-0.9975310695841296,0.9238903994947318,-0.08237946897910389,-0.3691511105141847,-164.6798855880418,-211.3413283017223,-78.20998104114084,-0.07591142871152512,-0.0991939318793802,-0.03477972194645629,-16.082929811763798,-21.01566353376699,-7.368585158147519,0.9553
06097152300,06097152300,Census Tract 1523; Sonoma County; California,2531,2167,1114,Santa Rosa city,California,1026,0.6329240852687327,0.1759222131691725,06097,2531,2167,1114,0.011422,0.009493868073,0.003212018401,0.8044871857558855,0.7191042567989262,0.8501653212103533,-0.2430278787603226,-0.3906189409189063,-0.1762418144465501,-7.0257128753682245,-11.292434993777816,-5.094989065664101,-277.5864431200405,-446.1649543175748,-201.3034004608495,0.7871745488736008,0.6957785655614501,0.8364764615561768,-0.27036627572746036,-0.4372388709517978,-0.19549090256479512,-7.816040835039761,-12.64017437393294,-5.651462532499672,-308.81236013590524,-499.4142384011434,-277.5864431200405,-0.7903279596715365,-1.3477393801551223,-0.5564734668355715,-31.225917015864734,-53.24928408356864,-21.98630844865948,0.8734797105933958,0.8341918497512296,0.9141862890302423,-0.14484628305865632,-0.198765008670628,-0.0938689542815039,-1.0081944237273608,-1.3834926871592357,-0.6533695878782512,-46.52489265008587,-63.84368653249818,-30.150880843481826,0.8617436734478303,0.8192048910906619,0.906020811843053,-0.16043787823704828,-0.2206958367504784,-0.10372740551706736,-1.1167188468877642,-1.5361409851405845,-0.7219887843974898,-51.53294171147966,-70.88790886666288,-33.31743352088093,-0.10852442316040344,-0.15264829798134882,-0.06861919651923865,-5.008049061393791,-7.044222334164689,-3.166552677399107,0.8341918497512296,0.7962872697488388,0.9141862890302423,-0.198765008670628,-0.2558281891350785,-0.0938689542815039,-2.102172329610275,-2.7056821717812607,-0.99277392746236,-188.70487698476435,-242.8799077002927,-89.11794680990664,0.8192048910906619,-0.2206958367504784,-2.3341164744234972,0.7783532622593837,-0.28476367799529206,-3.0117087930286854,0.906020811843053,-0.10372740551706736,-1.0970385741364412,-209.52571583693873,-270.3508790869556,-98.477430353361,-0.23194414481322223,-0.30602662124742475,-0.1042646466740812,-20.820838852174347,-27.470971386662903,-9.359483543454326,0.2769
06097152906,06097152906,Census Tract 1529.06; Sonoma County; California,4320,2718,1281,Santa Rosa city,California,48659,0.7358406406693618,0.17699100286180883,06097,4320,2718,1281,0.011422,0.009493868073,0.003212018401,0.7713887389662328,0.6747392470444373,0.8239280918824755,-0.29636323358847283,-0.4820539999419086,-0.21369814896739708,-14.623462889485358,-23.786009801293595,-10.544516312424234,-338.50608540475366,-550.602078733648,-244.08602575056096,0.7516239740187768,0.6487084714308854,0.8081244403260132,-0.3304525062621517,-0.5415244968117268,-0.2374331849146655,-16.305531234593605,-26.720464907160903,-11.715675140571737,-377.44285265262977,-618.5292802583543,-338.50608540475366,-1.682068345108247,-2.934455105867311,-1.1711588281475027,-38.93676724787609,-67.92720152470628,-27.11015805896997,0.850957281210468,0.8054917169159449,0.8984829763341534,-0.17514712204768026,-0.24147769492749796,-0.11298714203806078,-1.5290809670484111,-2.1081645131447946,-0.986407806144608,-56.25757788993419,-77.56307995381879,-36.29167793026519,0.8373336306283417,0.7882558212658733,0.8889162350749783,-0.1942670918993093,-0.26862367904125733,-0.12496539104795629,-1.696003390031225,-2.345156175667506,-1.0909811063819457,-62.39894738893396,-86.28242000248366,-40.139113553419634,-0.16692242298281368,-0.23699166252271153,-0.1045733002373378,-6.141369498999767,-8.719340048664884,-3.847435623154445,0.8054917169159449,0.762017053941567,0.8984829763341534,-0.24147769492749796,-0.3123065879266817,-0.11298714203806078,-2.9367660014918866,-3.798161853998109,-1.374109511202421,-229.25573782138068,-296.49975441046905,-107.26850204546612,0.7882558212658733,-0.26862367904125733,-3.2669058235001396,0.7415853812656787,-0.34846239591897,-4.237875955543185,0.8889162350749783,-0.12496539104795629,-1.5197847234004949,-255.0277770101592,-330.8256015256194,-118.6404936300152,-0.330139822008253,-0.4397141015450763,-0.14567521219807378,-25.772039188778532,-34.325847115150374,-11.371991584549084,0.3786
06097153104,06097153104,Census Tract 1531.04; Sonoma County; California,2582,1639,471,Santa Rosa city,California,79075,0.5438346350286303,0.21533554158151175,06097,2582,1639,471,0.011422,0.009493868073,0.003212018401,0.8342833798113813,0.7598574171887719,0.8735512209523535,-0.1986334909681224,-0.31603637390245987,-0.14475256403372763,-5.858020256769443,-9.32041958872728,-4.268985296467338,-226.8791733837894,-360.9767462713896,-165.3363786393237,0.8193037658432285,0.7392738047939251,0.8618212782691065,-0.22054852142757905,-0.3526787957524792,-0.16033338374797793,-6.504329656727676,-10.401063383528998,-4.7284886614754,-251.91052117458077,-402.8297205084817,-226.8791733837894,-0.6463093999582332,-1.0806437948017162,-0.45950336500806266,-25.031347790791372,-41.852974237092035,-17.79641227761668,0.893456979671015,0.8598604887091225,0.9280012707008368,-0.11924806986030352,-0.16297935901353475,-0.07758473137088373,-0.6277812442723717,-0.858004535520706,-0.4084446754870697,-38.30269946750285,-52.3492700134659,-24.92035847999205,0.8834480377815196,0.846975392019457,0.9210928858103488,-0.1319284861520109,-0.18067184645788104,-0.08566683708585059,-0.6945372724984492,-0.951146603103826,-0.4509929061462878,-42.37567251363327,-58.03212953653607,-27.51634570752213,-0.06675602822607751,-0.09314206758312016,-0.04254823065921803,-4.072973046130416,-5.682859523070174,-2.5959872275300815,0.8598604887091225,0.8271952603881058,0.9280012707008368,-0.16297935901353475,-0.20890441215876557,-0.07758473137088373,-0.7287804350884998,-0.9341394475132836,-0.34692880513784213,-154.73045330966025,-198.33109289029375,-73.65792041143145,0.846975392019457,-0.18067184645788104,-0.8078943718197009,0.8116500899154572,-0.23205801665612047,-1.03767338004058,0.9210928858103488,-0.08566683708585059,-0.38306884492592136,-171.5274674776435,-220.3128195415244,-81.33096495242492,-0.07911393673120115,-0.10353393252729648,-0.03614003978807922,-16.79701416798326,-21.981726651230673,-7.673044540993466,0.9651
