geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
08041007104,08041007104,Census Tract 71.04; El Paso County; Colorado,2680,1897,883,Colorado Springs city,Colorado,123105,0.5001463921985387,0.21041755964025552,08041,2680,1897,883,0.01065599999999999,0.007069502844,0.002896537907,0.8492958043833376,0.780678242365699,0.8852533357591206,-0.17744606159462506,-0.2809374537833762,-0.12962014330336535,-5.06751882270423,-8.023034280141959,-3.701702422068972,-189.08652323523245,-299.36695075156564,-138.12322470406613,0.8355354416764483,0.7615865809586246,0.8745292286369027,-0.1968373214588768,-0.31304834539137955,-0.14347235890407464,-5.62129597320832,-8.940059691554648,-4.097295103371276,-209.7498497465791,-333.584316849054,-189.08652323523245,-0.5537771505040903,-0.9170254114126896,-0.39559268130230407,-20.66332651134665,-34.217366097488416,-14.760920944115822,0.9034198803425012,0.8727351788672364,0.9348520441978616,-0.10690501920423046,-0.14582295318718164,-0.06968798560850095,-0.5874144737681505,-0.8012581069381283,-0.3829168330813051,-30.96544405736165,-42.238171161735806,-20.185389197749345,0.8942904800255367,0.8609357268400967,0.9285753917856026,-0.11820490359177788,-0.16152689315184154,-0.07691848055229163,-0.6495043147369031,-0.8875470548200279,-0.4226464679862488,-34.23849840468651,-46.78687690142477,-22.2797294668555,-0.06208984096875258,-0.08628894788189967,-0.03972963490494374,-3.2730543473248597,-4.548705739688965,-2.094340269106154,0.8727351788672364,0.8427876738107186,0.9348520441978616,-0.14582295318718164,-0.18653847353798583,-0.06968798560850095,-0.91028097575082,-1.1644423596967213,-0.43501826119505294,-103.08957822772597,-131.87342691922098,-49.26594124519286,0.8609357268400967,-0.16152689315184154,-1.008310795348655,0.8284951925832585,-0.20700760722821732,-1.2922182864700638,0.9285753917856026,-0.07691848055229163,-0.480153693229176,-114.1914830519428,-146.34408680295172,-54.37754170205843,-0.09802981959783486,-0.12777592677334249,-0.04513543203412307,-11.101904824216858,-14.470659883730749,-5.111600456865579,0.0318
08041006301,08041006301,Census Tract 63.01; El Paso County; Colorado,3137,1828,605,Colorado Springs city,Colorado,86902,0.4721045748742118,0.1872918958180426,08041,3137,1828,605,0.01065599999999999,0.007069502844,0.002896537907,0.8590737464540847,0.7943419777880244,0.8928469471885475,-0.1640444189193336,-0.2589036308828398,-0.12001278959273226,-5.483655837949861,-8.654597433486813,-4.011772168868785,-174.80573280044186,-275.887709068754,-127.88562859001549,0.8461229829014258,0.7762618898982331,0.8827845419775453,-0.18186128991664677,-0.28822503463502336,-0.13277923711699544,-6.079235921088558,-9.634749564975126,-4.438527342604572,-193.7913905351788,-307.1325969070808,-174.80573280044186,-0.5955800831386968,-0.9801521314883122,-0.42675517373578664,-18.985657734736908,-31.244887838326814,-13.60392648185485,0.90987314789933,0.8811003475694755,0.939275919945048,-0.09905430477726522,-0.13494450746559164,-0.0646498848373591,-0.5244797949118725,-0.7145137988619902,-0.34231281938548,-28.69145486388799,-39.08718812155307,-18.72608421145952,0.9013198446893038,0.8700173426941015,0.9334101247731136,-0.10948405928498386,-0.14940237501863282,-0.07134042524241176,-0.5797040026582173,-0.7910663467409841,-0.3777383697175137,-31.712472793119108,-43.274964263729984,-20.664024601614535,-0.05522420774634484,-0.0765525478789939,-0.03542555033203365,-3.0210179292311183,-4.187776142176909,-1.9379403901550136,0.8811003475694755,0.8529503730284933,0.939275919945048,-0.13494450746559164,-0.17240115207335097,-0.0646498848373591,-0.5771643004826585,-0.7373682131093159,-0.27651073955679956,-95.39905793101794,-121.87904348914311,-45.70425447219827,0.8700173426941015,-0.14940237501863282,-0.6390013116322205,0.8394911842019303,-0.1911977383665546,-0.8177621378649791,0.9334101247731136,-0.07134042524241176,-0.3051265101817566,-105.62005150945794,-135.16729551487256,-50.43413391433994,-0.06183701114956197,-0.0803939247556632,-0.02861577062495707,-10.220993578439996,-13.288252025729454,-4.729879442141664,0.6414
08041002700,08041002700,Census Tract 27; El Paso County; Colorado,2223,1415,632,Colorado Springs city,Colorado,81096,0.590615439322149,0.22769821572060045,08041,2223,1415,632,0.01065599999999999,0.007069502844,0.002896537907,0.8185023527123322,0.7381780053651557,0.8611921965960379,-0.2217435865470949,-0.35468680011039944,-0.16118098137978504,-5.252725940280508,-8.401923070813572,-3.818101507046985,-236.28996582458427,-377.95425419764155,-171.7544537582989,0.8022725358888543,0.7161058325200519,0.84841843102416,-0.24645922085825783,-0.3964416355622948,-0.1786636916796583,-5.838197003946018,-9.39102363839068,-4.232236983650949,-262.6269457465595,-422.4482068551813,-236.28996582458427,-0.5854710636655094,-0.9891005675771076,-0.41413547660396377,-26.336979921975228,-44.4939526575397,-18.62957609554493,0.8829106150780814,0.8462849352970688,0.9207212017901032,-0.1326174846267576,-0.18163511873098984,-0.08610510766533849,-0.5435461734636362,-0.7444499044051623,-0.35291049229964144,-38.41315713523931,-52.61130066467578,-24.94067083389692,0.8719837911320667,0.8322777244439831,0.9131475501938172,-0.1468103079092035,-0.2015220047707832,-0.09511327034469752,-0.6017168951262499,-0.8259583181671898,-0.38983135811219977,-42.524162199734974,-58.37161259132083,-27.54991930121553,-0.05817072166261372,-0.08150841376202744,-0.03692086581255832,-4.111005064495669,-5.760311926645049,-2.609248467318609,0.8462849352970688,0.8108187943475463,0.9207212017901032,-0.18163511873098984,-0.2333211896064705,-0.08610510766533849,-0.8115322326934546,-1.042461762124673,-0.3847112318265592,-128.40699884390105,-164.94648134884068,-60.87203035230367,0.8322777244439831,-0.2015220047707832,-0.9003853638607603,0.7939921113312502,-0.25945835698965036,-1.1592406865471532,0.9131475501938172,-0.09511327034469752,-0.42495903424891535,-142.46603858556333,-183.42415926379007,-67.240353520398,-0.08885313116730564,-0.11677892442248015,-0.04024780242235615,-14.059039741662287,-18.477677914949393,-6.368323168094328,0.7876
08041005124,08041005124,Census Tract 51.24; El Paso County; Colorado,2453,1640,677,Colorado Springs city,Colorado,56618,0.4927137004355443,0.16424743093606808,08041,2453,1640,677,0.01065599999999999,0.007069502844,0.002896537907,0.8518766281555302,0.7842768565604399,0.8872597656764439,-0.1738789009450631,-0.2750599378714875,-0.1270656449045712,-4.545049803458363,-7.189837926092374,-3.3213902391889305,-185.28535684705923,-293.10386979585707,-135.40115121031107,0.8383287755932326,0.7654491399739609,0.8767098116143761,-0.19284942747236947,-0.30642252734651715,-0.14062827488903878,-5.040923583404081,-8.009629921295206,-3.675906102874766,-205.50034991455692,-326.5238451404487,-185.28535684705923,-0.49587377994571824,-0.8197919952028316,-0.35451586368583543,-20.214993067497687,-33.419975344591585,-14.452338511448652,0.9051258953887442,0.874944662285497,0.9360225918109552,-0.10481868333963434,-0.14292942525969377,-0.06835028208589009,-0.4979225150343316,-0.6789608171962992,-0.32468586014611484,-30.361128965508023,-41.40004982904263,-19.797918301592368,0.8961483079548266,0.8633336022247995,0.9298544291612152,-0.11588672446660292,-0.15830079753992313,-0.07543715299830356,-0.5504992761503508,-0.7519797876836604,-0.35835078013942173,-33.56702903355797,-45.852426078271975,-21.850657325574495,-0.05257676111601916,-0.07301897048736117,-0.0336649199933069,-3.2059000680499494,-4.4523762492293395,-2.0527390239821277,0.874944662285497,0.845469519081975,0.9360225918109552,-0.14292942525969377,-0.1827747511061272,-0.06835028208589009,-0.6840678653528955,-0.8747697236059192,-0.32712810170341033,-101.04399783646906,-129.21266227561583,-48.32025135944023,0.8633336022247995,-0.15830079753992313,-0.7576360743076014,0.8313956550354219,-0.2027967598139476,-0.9705961269651316,0.9298544291612152,-0.07543715299830356,-0.3610462445090494,-111.91079384159548,-143.36722702586877,-53.33031676647701,-0.07356820895470584,-0.09582640335921244,-0.03391814280563904,-10.866796005126416,-14.154564750252948,-5.010065407036786,0.1737
08041004009,08041004009,Census Tract 40.09; El Paso County; Colorado,1199,441,98,Colorado Springs city,Colorado,38464,0.418092984485536,0.1978667246986932,08041,1199,441,98,0.01065599999999999,0.007069502844,0.002896537907,0.8782254858730111,0.8213373781204374,0.9076571115626793,-0.13865973612225274,-0.21752647162901223,-0.10173763556849964,-1.7715922195943512,-2.7792365359328257,-1.2998553772969004,-147.75581481187248,-231.7962081678754,-108.4116244617932,0.8668952826394634,0.8053297563818185,0.8989054141360909,-0.15354186373614645,-0.24172736953467985,-0.11246409719432808,-1.9617343778668792,-3.088440372864096,-1.436902486223609,-163.61420999723762,-257.5846849761548,-147.75581481187248,-0.190142158272528,-0.3092038369312702,-0.13704710892670868,-15.858395185365138,-25.788476808279416,-11.430117508482793,0.9224330301165552,0.8974391886925676,0.9478558655195533,-0.08408954075901177,-0.11428162776894996,-0.05501272543359185,-0.10741372719429831,-0.14598029050573447,-0.07027178206232979,-24.35685423906992,-33.102106690642735,-15.934644458578184,0.9150152456246848,0.8877803599601711,0.9427933967978224,-0.09287796545651632,-0.12640473376192218,-0.06067777245415447,-0.11863982552239773,-0.1614660214078518,-0.07750816139936847,-26.90245476698361,-36.61361029656503,-17.575546802577886,-0.01122609832809939,-0.01548573090211732,-0.00723637933703869,-2.5456005279136957,-3.511503605922297,-1.6409023439997028,0.8974391886925676,0.8728714578955766,0.9478558655195533,-0.11428162776894996,-0.14564405898999164,-0.05501272543359185,-0.07917560066789503,-0.10090384674566208,-0.03811343665307894,-80.79142925295412,-102.96310892414496,-38.89126189089688,0.8877803599601711,-0.12640473376192218,-0.08757462523284723,0.8610836081716565,-0.161327414097808,-0.11176945205240268,0.9427933967978224,-0.06067777245415447,-0.04203824512335853,-89.36186248249717,-114.05046127796192,-42.89616849322299,-0.0083990245649522,-0.01086560530674062,-0.00392480847027958,-8.570433229543063,-11.08735235381696,-4.00490660232611,0.7253
08041002200,08041002200,Census Tract 22; El Paso County; Colorado,2060,1087,416,Colorado Springs city,Colorado,69361,0.5415063713283154,0.24467475846198233,08041,2060,1087,416,0.01065599999999999,0.007069502844,0.002896537907,0.835076696118701,0.7609528738098469,0.8741709375745591,-0.1974947985590251,-0.3141418271979457,-0.1439410268826385,-4.335279421296641,-6.895840339879896,-3.1597012998704748,-210.45045734449712,-334.74953106213087,-153.38355824613956,0.8201607860623774,0.7404462495029678,0.8624938367741891,-0.21927311936118937,-0.35053692374194667,-0.1594285748639055,-4.8133431814204375,-7.694762206352018,-3.49967404112454,-233.65743599128336,-373.53214593941834,-210.45045734449712,-0.4780637601237965,-0.7989218664721216,-0.3399727412540652,-23.206978646786236,-38.78261487728746,-16.503531128838116,0.8939851469609763,0.86054179929099,0.92836509707944,-0.1185868170174995,-0.1620586017133755,-0.07716242580200124,-0.3733749460979244,-0.5102474558407913,-0.24294872987741817,-34.349121076166,-46.940888301820735,-22.350389133157147,0.8840225303105157,0.8477136324396123,0.92149012330864,-0.13119288899655854,-0.17964364584078574,-0.0851988260161353,-0.41306562642871664,-0.5656146127333869,-0.26825163092695786,-38.0005176107375,-52.03446299295187,-24.678162918763373,-0.0396906803307922,-0.05536715689259552,-0.02530290104953969,-3.6513965345715,-5.093574691131143,-2.3277737856062273,0.86054179929099,0.8280188970600453,0.92836509707944,-0.1620586017133755,-0.20770190577846584,-0.07716242580200124,-0.4766002782142665,-0.6108332728597151,-0.22692799528138968,-114.56737457073712,-146.83492136050845,-54.54999886571868,0.8477136324396123,-0.17964364584078574,-0.5283163663140329,0.8125391083740903,-0.23070999253318816,-0.6784980585146785,0.92149012330864,-0.0851988260161353,-0.25056235061583637,-126.99912651779636,-163.10049483525927,-60.231334282652966,-0.05171608809976641,-0.06766478565496337,-0.02363435533444669,-12.431751947059231,-16.26557347475081,-5.6813354169343,0.5864
08041004702,08041004702,Census Tract 47.02; El Paso County; Colorado,1477,818,282,Colorado Springs city,Colorado,54766,0.53387915867958,0.18415455079772927,08041,1477,818,282,0.01065599999999999,0.007069502844,0.002896537907,0.8376808264741115,0.7645525784082008,0.8762041623342146,-0.19377210077626747,-0.30795451907572,-0.14128652086745666,-3.049762042172805,-4.8468690757350785,-2.223696118719064,-206.48355058719065,-328.15633552708726,-150.5549166363618,0.8229746020245178,0.7443001268484377,0.8647007648474794,-0.21510432708372737,-0.3435440408081922,-0.15646942925554766,-3.3855080747900015,-5.407009426404545,-2.46265857774329,-229.21517094041985,-366.0805298852096,-206.48355058719065,-0.3357460326171964,-0.5601403506694664,-0.23896245902422608,-22.731620353229275,-37.9241943581223,-16.178907178349768,0.8957175700936967,0.8627775034878065,0.9295579636030972,-0.11642333854788048,-0.1590473742737462,-0.0757801440631628,-0.2758497337312859,-0.376841760348847,-0.17955104897928134,-33.722461336343024,-46.06867485927224,-21.95000598768721,0.8859071414047782,0.8501365609035624,0.9227926430257974,-0.12878647576348165,-0.17628160696577524,-0.08366707034100634,-0.3051425555275306,-0.417675999930493,-0.19823807978287472,-37.30349089578614,-51.060635688324325,-24.23448408103603,-0.0292928217962447,-0.040834239581646,-0.01868703080359338,-3.581029559443118,-4.991960829052078,-2.284478093348824,0.8627775034878065,0.8307228155004346,0.9295579636030972,-0.1590473742737462,-0.2037709586651853,-0.0757801440631628,-0.31707681386203274,-0.4062377428498938,-0.1510752802004591,-112.43858647589812,-144.05593718081337,-53.57279439732592,0.8501365609035624,-0.17628160696577524,-0.35143497674462165,0.815458290105628,-0.2263042906467576,-0.4511601890269369,0.9227926430257974,-0.08366707034100634,-0.16679865486641968,-124.62233217894384,-159.98588263366557,-59.14845917248925,-0.03435816288258891,-0.04492244617704311,-0.01572337466596057,-12.183745703045714,-15.929945452852165,-5.575664775163325,0.1916
08041002801,08041002801,Census Tract 28.01; El Paso County; Colorado,2092,1451,788,Colorado Springs city,Colorado,52980,0.5796184106606521,0.2418797478917948,08041,2092,1451,788,0.01065599999999999,0.007069502844,0.002896537907,0.8221850387274376,0.743218032911393,0.8640816893073684,-0.2162712198555461,-0.3455001839537184,-0.15729798741781134,-4.821194160489222,-7.702011716761041,-3.506542104409421,-230.4586118780699,-368.1649960210823,-167.61673539241977,0.8062440574936501,0.7214859237267169,0.8515502530598376,-0.24031921935483644,-0.3860284270477023,-0.17432881548299067,-5.357280630223226,-8.6054815777537,-3.8861993184898775,-256.08416014451365,-411.3518918620315,-230.4586118780699,-0.5360864697340038,-0.9034698609926588,-0.3796572140804564,-25.625548266443776,-43.18689584094928,-18.14805038625509,0.8853785614664895,0.8494568211017053,0.9224274174300024,-0.12946037268358768,-0.17722287367478826,-0.08409613710976256,-0.544105958428853,-0.7448458515720066,-0.3534456786564809,-37.49868769323591,-51.33327715864966,-24.35876489706967,0.874665309171738,0.8357096920311452,0.9150091213194635,-0.14329445733585494,-0.19658777388300533,-0.0928852802669088,-0.6022489077551686,-0.8262341356411658,-0.3903853619136551,-41.505782753629816,-56.94239391048696,-26.904573529542045,-0.05814294932631558,-0.08138828406915921,-0.03693968325717417,-4.007095060393906,-5.609116751837299,-2.545808632472375,0.8494568211017053,0.8146391134178678,0.9224274174300024,-0.17722287367478826,-0.2275374255042081,-0.08409613710976256,-0.9872675562590254,-1.2675582636541285,-0.46848008980790173,-125.28776094657684,-160.85764767184372,-59.45178804668805,0.8357096920311452,-0.19658777388300533,-1.0951449273304896,0.7981082202538153,-0.252962912325322,-1.4091977581509845,0.9150091213194635,-0.0928852802669088,-0.5174423693739673,-138.9777826561535,-178.83220281103863,-65.66527530126488,-0.10787737107146422,-0.14163949449685598,-0.04896227956606552,-13.690021709576678,-17.97455513919492,-6.213487254576844,0.9605
08041003100,08041003100,Census Tract 31; El Paso County; Colorado,2309,2023,966,Colorado Springs city,Colorado,298219,0.7593901952164293,0.19796846619600755,08041,2309,2023,966,0.01065599999999999,0.007069502844,0.002896537907,0.7640086030377882,0.6649786491602482,0.8180391951510011,-0.3088857848247811,-0.5038076805365485,-0.22243531352481336,-7.60004330542143,-12.396038852528337,-5.472955048425229,-329.14869230928673,-536.857464379746,-237.0270700920411,0.743717625139305,0.6383935221511162,0.8017731788831283,-0.34459634436213754,-0.5664319346951123,-0.24723553535802,-8.478691052512463,-13.936890089320569,-6.083157165765615,-367.2018645522938,-603.5898696111117,-329.14869230928673,-0.8786477470910334,-1.5408512367922338,-0.6102021173403864,-38.05317224300707,-66.73240523136569,-26.42711638546498,0.8458858509688303,0.7990645688005326,0.8949278074598598,-0.18219260773147583,-0.25146332229583085,-0.11740856822672036,-1.0675933286161985,-1.4734986705408153,-0.6879785394255143,-52.7727794669401,-72.83730452500323,-34.00783684752913,0.8318460078140434,0.7813400059809349,0.8850479553391792,-0.2021455781555508,-0.27985255118806823,-0.1298822780927926,-1.1845116733067476,-1.6398509268001935,-0.7610706895512744,-58.552232985998394,-81.06035228868976,-37.62089419432894,-0.11691834469054928,-0.16635225625937844,-0.07309215012576009,-5.779453519058294,-8.223047763686527,-3.6130573467998066,0.7990645688005326,0.7543849770282732,0.8949278074598598,-0.25146332229583085,-0.3255831312273355,-0.11740856822672036,-1.7172781692795749,-2.2234527025162913,-0.8017995199511496,-177.7720672132065,-230.17108721700737,-83.00202069887678,0.7813400059809349,-0.27985255118806823,-1.911152180702864,0.7334193000534921,-0.36347652690223015,-2.482231997080032,0.8850479553391792,-0.1298822780927926,-0.8869842277938815,-197.8418406524704,-256.9598340662559,-91.82031343621962,-0.19387401142328953,-0.2587792945637406,-0.08518470784273191,-20.06977343926393,-26.78874684924851,-8.818292737342848,0.1893
08041007000,08041007000,Census Tract 70; El Paso County; Colorado,3070,2292,945,Colorado Springs city,Colorado,172447,0.503329193470769,0.19716986551138743,08041,3070,2292,945,0.01065599999999999,0.007069502844,0.002896537907,0.8481930453690367,0.7791423100748824,0.8843955374289575,-0.17897689147511722,-0.283462580672703,-0.130715791383478,-5.855035709565666,-9.273172187120352,-4.276225942055788,-190.71777555588488,-302.05772596483234,-139.29074729823415,0.8343421379622283,0.7599385353967489,0.8735971263126109,-0.1985490777708643,-0.31589589607785806,-0.14469241012836928,-6.4953186462698325,-10.33419307261936,-4.733455929546661,-211.573897272633,-336.6186668605655,-190.71777555588488,-0.6402829367041667,-1.0610208854990084,-0.45722998749087296,-20.8561217167481,-34.560940895733175,-14.893484934556122,0.902690320195165,0.8717907486209573,0.9343512441296156,-0.1077996269903462,-0.14706424859618045,-0.07026132440326409,-0.7156671580098916,-0.9763396755270224,-0.46645543920294014,-31.224570593799804,-42.597717082330824,-20.35145895300786,0.893496105677535,0.8599109546908692,0.9280282250108356,-0.11919905822275909,-0.16291110671975523,-0.07755343323563685,-0.7913464417031526,-1.0815448254270343,-0.5148667644520563,-34.52645906209217,-47.18781960850935,-22.46364591850158,-0.07567928369326105,-0.10520514990001184,-0.04841132524911612,-3.3018884682923666,-4.590102526178527,-2.112186965493722,0.8717907486209573,0.8416418663214705,0.9343512441296156,-0.14706424859618045,-0.18815382173258424,-0.07026132440326409,-0.9824892118978426,-1.2569955090663347,-0.4693934378940175,-103.96711237014206,-133.01539778479733,-49.67126326920821,0.8599109546908692,-0.16291110671975523,-1.0883570029994,0.827256262997523,-0.20881526647685744,-1.3950280136161797,0.9280282250108356,-0.07755343323563685,-0.5181096848961274,-115.17005322744971,-147.62201202287616,-54.82642168212989,-0.10586779110155732,-0.13803250454984495,-0.04871624700210986,-11.202940857307652,-14.60661423807883,-5.155158412921678,0.083
08041000202,08041000202,Census Tract 2.02; El Paso County; Colorado,2758,1771,745,Colorado Springs city,Colorado,88477,0.5496964909619909,0.2086336395833392,08041,2758,1771,745,0.01065599999999999,0.007069502844,0.002896537907,0.8322893876865176,0.7571063707084037,0.8719929087849567,-0.2015051673068439,-0.3208183667300638,-0.14679831673563676,-5.922085335262326,-9.428610542784792,-4.314292136526178,-214.72390628217283,-341.8640515875559,-156.42828631349448,0.8171500145901791,0.7363301619616593,0.8601303031192461,-0.22376550467483583,-0.35808642869646556,-0.16261454383541554,-6.576299910733908,-10.523890858394742,-4.779119157185898,-238.44452178150505,-381.5768984189537,-214.72390628217283,-0.654214575471582,-1.0952803156099495,-0.4648270206597198,-23.720615499332197,-39.712846831397734,-16.853771597524286,0.8921285973492974,0.8581475447084294,0.9270858984193472,-0.12091463379966896,-0.16530077626658887,-0.07864870095097887,-0.620264095772135,-0.8479547371519928,-0.40344963918788734,-35.02338203117645,-47.87999645127006,-22.780894364081725,0.8820032939920673,0.845119574101835,0.92009352141297,-0.1337826137517735,-0.18326451148971049,-0.08684603980725684,-0.6862738557043356,-0.9401045426364144,-0.4455000909293288,-38.750641202955144,-53.08326045377835,-25.15528463745504,-0.0660097599322006,-0.09214980548442175,-0.04205045174144145,-3.7272591717786896,-5.203264002508287,-2.3743902733733173,0.8581475447084294,0.8251252212767053,0.9270858984193472,-0.16530077626658887,-0.21193726020483689,-0.07864870095097887,-0.870602759409383,-1.1162268425069086,-0.4142253752121387,-116.85943079320576,-149.82910637676625,-55.60072150498506,0.845119574101835,-0.18326451148971049,-0.9652137939596804,0.8094161182774742,-0.23545847113609392,-1.2401078768486784,0.92009352141297,-0.08684603980725684,-0.45739895242861695,-129.5588985180779,-166.4574331340508,-61.39583254075395,-0.09461103455029728,-0.12388103434176978,-0.04317357721647824,-12.69946772487212,-16.628326757284533,-5.795111035768891,0.599
08041008000,08041008000,Census Tract 80; El Paso County; Colorado,3206,1827,582,Colorado Springs city,Colorado,96101,0.4648434359743204,0.21009755981318273,08041,3206,1827,582,0.01065599999999999,0.007069502844,0.002896537907,0.8616239404908675,0.7979188735262811,0.8948238290277648,-0.1605991349663515,-0.25326024133337277,-0.11753841098142208,-5.486570089337821,-8.652164068064835,-4.015480719582216,-171.13443822014415,-269.874113164842,-125.24893074180338,0.8488863167363183,0.7801077843018014,0.8849348424158076,-0.17801404061342732,-0.28187414626941937,-0.13002670035013308,-6.08151787938604,-9.629704793886065,-4.442119847692844,-189.69176167766813,-300.3650902646932,-171.13443822014415,-0.5949477900482192,-0.97754072582123,-0.42663912811062765,-18.557323457523992,-30.490977099851214,-13.30752115129843,0.9115516551646996,0.883279459712922,0.9404248451024836,-0.09703053505982542,-0.1321445200650469,-0.06334919287571995,-0.5134831421064048,-0.6993054643397245,-0.3352423295169231,-28.105262293727684,-38.27616115707304,-18.34933385423772,0.903149014521454,0.8723845073317684,0.9346661266663794,-0.1072369940301202,-0.14628353850362374,-0.06990076078464856,-0.5674954653262629,-0.7741287929925501,-0.3699130615037761,-31.06160182409759,-42.371581444584024,-20.247020334087363,-0.05401232321985816,-0.0748233286528256,-0.034670731986853,-2.9563395303699047,-4.095420287510979,-1.897686479849644,0.883279459712922,0.8556018142024032,0.9404248451024836,-0.1321445200650469,-0.16876797524349055,-0.06334919287571995,-0.543702107163779,-0.6943875063187073,-0.26064712813440394,-93.41960604188642,-119.3105680959978,-44.78472992000068,0.8723845073317684,-0.14628353850362374,-0.6018764008423795,0.8423621927852069,-0.18713779958900537,-0.7699692421331666,0.9346661266663794,-0.06990076078464856,-0.28760323100993496,-103.41518914817516,-132.29712064143757,-49.41636271648367,-0.0581742936786005,-0.07558173581445937,-0.02695610287553102,-9.995583106288745,-12.986552545439755,-4.631632796482993,0.4311
08041002101,08041002101,Census Tract 21.01; El Paso County; Colorado,2635,1371,525,Colorado Springs city,Colorado,86950,0.49201560552304263,0.2167071019309177,08041,2635,1371,525,0.01065599999999999,0.007069502844,0.002896537907,0.8521194273712688,0.7846156973757114,0.8874484474866382,-0.1735444209797362,-0.27450929588164025,-0.12682601770516524,-4.872877437144782,-7.707825734970387,-3.561091947695544,-184.9289349960069,-292.51710569147576,-135.14580446662407,0.8385916109725143,0.765812924920109,0.8769148959147992,-0.19247555891991383,-0.3058019360332967,-0.1403615158764046,-5.404436529666335,-8.586478009027083,-3.941149245226579,-205.10195558506015,-325.86254303708097,-184.9289349960069,-0.5315590925215536,-0.8786522740566953,-0.3800572975310348,-20.17302058905327,-33.345437345605134,-14.423426851272668,0.905286293516382,0.8751524690125363,0.9361326075071292,-0.1046229321728974,-0.14265803435181224,-0.06822472797197619,-0.41547372019197376,-0.5665169482104794,-0.270930865259627,-30.30442889802872,-41.32144042381323,-19.76155107655923,0.8963229974245033,0.8635591588058773,0.9299746496589528,-0.11566924297759008,-0.15799825617366156,-0.07529812814438276,-0.4593403156802176,-0.6274353233365102,-0.2990204229024934,-33.50403469585832,-45.76479382469075,-21.810388249634823,-0.04386659548824384,-0.06091837512603082,-0.02808955764286641,-3.1996057978296015,-4.4433534008775215,-2.048837173075595,0.8751524690125363,0.8457218419269485,0.9361326075071292,-0.14265803435181224,-0.18242186783485911,-0.06822472797197619,-0.5294737242740328,-0.6770567545698226,-0.25321532692523135,-100.85213795695864,-128.96319134663287,-48.23149084290121,0.8635591588058773,-0.15799825617366156,-0.586408788717539,0.8316685939960158,-0.2024020231366229,-0.7512128810527474,0.9299746496589528,-0.07529812814438276,-0.27946817380891,-111.69691213667409,-143.08816781957094,-53.23203310645904,-0.05693506444350615,-0.0741561264829248,-0.02625284688367862,-10.844774179715458,-14.124976472938055,-5.000542263557834,0.9275
