geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
41051003100,41051003100,Census Tract 31; Multnomah County; Oregon,3822,2657,893,Portland city,Oregon,0,NA,NA,41051,3822,2657,893,0.010325,0.007941291117,0.00365738419599999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132
41051005202,41051005202,Census Tract 52.02; Multnomah County; Oregon,2371,1409,377,Portland city,Oregon,0,NA,NA,41051,2371,1409,377,0.010325,0.007941291117,0.00365738419599999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2726
41051005102,41051005102,Census Tract 51.02; Multnomah County; Oregon,2605,1695,793,Portland city,Oregon,0,NA,NA,41051,2605,1695,793,0.010325,0.007941291117,0.00365738419599999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1532
41051004902,41051004902,Census Tract 49.02; Multnomah County; Oregon,2240,778,197,Portland city,Oregon,0,NA,NA,41051,2240,778,197,0.010325,0.007941291117,0.00365738419599999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.418
41051005701,41051005701,Census Tract 57.01; Multnomah County; Oregon,536,151,81,Portland city,Oregon,31311,0.45337797195099566,0.26400744710885393,41051,536,151,81,0.010325,0.007941291117,0.00365738419599999,0.8656661642701281,0.803599677954061,0.897954275900442,-0.15517972317092146,-0.24440069780262727,-0.11364245022078612,-0.8587956239725136,-1.3525623417792998,-0.6289200480118746,-160.22306417397644,-252.34372048121264,-117.33582985296168,0.8532680559978558,0.7862193521732933,0.8883408738942806,-0.17196465163640545,-0.27190967410782657,-0.1256940093460201,-0.9516867750861951,-1.5048025184475338,-0.6956157865227445,-177.55350281458863,-280.74673851633094,-160.22306417397644,-0.09289115111368151,-0.15224017666823397,-0.06669573851086985,-17.330438640612222,-28.40301803511828,-12.443234796804076,0.9142083543174244,0.8867312942418613,0.9422418800417314,-0.09384255271505404,-0.1277373500785053,-0.06129861257675211,-0.05182595865106267,-0.07054486937782274,-0.03385307910811594,-34.32182692123355,-46.71845654160447,-22.419257687494,0.906044866893046,0.8761354223090391,0.9366528175664336,-0.10369810209194084,-0.14137606417569337,-0.06763144384506525,-0.05726883376168509,-0.07807705400413827,-0.03735048025461207,-37.926379974625895,-51.706658280886266,-24.73541738716031,-0.00544287511062242,-0.00753218462631552,-0.00349740114649613,-3.604553053392336,-4.988201739281804,-2.3161596996663123,0.8867312942418613,0.8598052780778882,0.9422418800417314,-0.1277373500785053,-0.16305403734613014,-0.06129861257675211,-0.08216635816249182,-0.10488362584779257,-0.03943000033075506,-101.43994834875534,-129.48595783678093,-48.67901275401859,0.8761354223090391,-0.14137606417569337,-0.0909393870901833,0.8469155705877602,-0.1807552425869311,-0.11626983018684885,0.9366528175664336,-0.06763144384506525,-0.04350355972317277,-112.27084825948556,-143.5430002306776,-53.708098423670094,-0.00877302892769148,-0.01138620433905628,-0.00407355939241771,-10.830899910730224,-14.05704239389664,-5.029085669651499,0.1812
41051001101,41051001101,Census Tract 11.01; Multnomah County; Oregon,2953,1541,398,Portland city,Oregon,64746,0.45192596707707106,0.26600580568836907,41051,2953,1541,398,0.010325,0.007941291117,0.00365738419599999,0.8661794290389525,0.8043219835522052,0.8983515012330263,-0.1544952078918853,-0.2432831881376697,-0.11315002938989552,-4.710516402441414,-7.417637503440812,-3.4499132798398326,-159.5163021483716,-251.189891752144,-116.82740534506712,0.8538245776383298,0.7869967389583303,0.8887731534030445,-0.17120076674999216,-0.27065329562051427,-0.1251464967985097,-5.219864297996406,-8.252144553813185,-3.8156822720999415,-176.76479166936693,-279.449527728181,-159.5163021483716,-0.5093478955549919,-0.8345070503723733,-0.3657689922601088,-17.248489520995324,-28.259635976037025,-12.386352599394137,0.9145453548962524,0.8871694013986272,0.94247224259701,-0.09343948295865728,-0.12718044425731406,-0.06103920604013817,-0.5266276400015782,-0.7167926779219844,-0.3440187381891948,-34.174408825540446,-46.514774686695944,-22.32438275075891,0.9064122641032276,0.876611593332128,0.936904716379564,-0.1032507387677116,-0.14075607441929297,-0.06734439747966262,-0.5819241627194979,-0.7933053238331399,-0.3795549802831721,-37.76276201943529,-51.47990420721219,-24.630433503126024,-0.05529652271791963,-0.07651264591115547,-0.03553624209397726,-3.588353193894849,-4.965129520516254,-2.3060507523671165,0.8871694013986272,0.8603390826726319,0.94247224259701,-0.12718044425731406,-0.1623324107205653,-0.06103920604013817,-0.40197081903021525,-0.5130733146400555,-0.19292258167668225,-100.99769322367216,-128.91289312564209,-48.473010471528205,0.876611593332128,-0.14075607441929297,-0.44487841545298945,0.8474939708513965,-0.17994939715664898,-0.5687541585615414,0.936904716379564,-0.06734439747966262,-0.21285098326301485,-111.77849634497224,-142.90305491496017,-53.48014654849619,-0.0429075964227742,-0.05568084392148598,-0.01992840158633257,-10.78080312130005,-13.990161789318083,-5.007136076967985,0.5047
41051001302,41051001302,Census Tract 13.02; Multnomah County; Oregon,2769,2003,524,Portland city,Oregon,47289,0.6789178154407355,0.16723644765478596,41051,2769,2003,524,0.010325,0.007941291117,0.00365738419599999,0.7895234061722067,0.6989278677946995,0.8383381173341863,-0.2665868955655574,-0.43076280983796217,-0.1928361353529754,-7.621699350202119,-12.3154764260566,-5.513170647031415,-275.25096967143804,-444.76260115769594,-199.10330975194708,0.7710836785747996,0.6743348313210636,0.823684956580389,-0.29687610798390685,-0.48294282536308875,-0.21405640835253403,-8.487665661551798,-13.807299156418804,-6.119856660568321,-306.52458149338383,-498.6384671873891,-275.25096967143804,-0.8659663113496787,-1.4918227303622054,-0.6066860135369065,-31.27361182194578,-53.87586602969322,-21.909931872044297,0.8633416191981858,0.8212414125922478,0.90713479231463,-0.1582900415813771,-0.217668744740357,-0.10237200521040173,-1.1595917754172145,-1.594584748634009,-0.7499507492006139,-57.89274964639113,-79.60982269765397,-37.44137539693529,0.850748016544767,0.805226252279138,0.8983364192033642,-0.17543618151636245,-0.24188698166455472,-0.11316871789166702,-1.285199947922116,-1.7720012687880424,-0.8290446650380264,-64.16375176845312,-88.46736239580841,-41.39014802985653,-0.12560817250490164,-0.17741652015403342,-0.07909391583741254,-6.271002122061989,-8.85753969815444,-3.9487726329212456,0.8212414125922478,0.7807853427803335,0.90713479231463,-0.217668744740357,-0.28076174744655835,-0.10237200521040173,-0.9057711353848918,-1.1683160439991536,-0.4259941292979846,-172.8570869055137,-222.9610770990751,-81.29658956068408,0.805226252279138,-0.24188698166455472,-1.006548947936791,0.7617015111219307,-0.31285022465962153,-1.301843788061435,0.8983364192033642,-0.11316871789166702,-0.47092180467645606,-192.089493881067,-248.44347100409064,-89.87057341153742,-0.10077781255189922,-0.13352774406228152,-0.04492767537847148,-19.232406975553285,-25.482393905015556,-8.573983850853335,0.2684
41051002901,41051002901,Census Tract 29.01; Multnomah County; Oregon,3604,2261,808,Portland city,Oregon,20559,0.639391675788252,0.15906344347832627,41051,3604,2261,808,0.010325,0.007941291117,0.00365738419599999,0.8023659805671213,0.7162322615273549,0.8484921638198746,-0.24631405645237947,-0.396195136292122,-0.1785612674347442,-9.165666248866428,-14.74293607510704,-6.644496890894497,-254.31926328708175,-409.071478221616,-184.36450862637335,0.7848917377803535,0.6927224571689811,0.8346658009327437,-0.274061060736816,-0.4435795889840228,-0.19808430977104183,-10.198168349395882,-16.50617315956117,-7.370974676183169,-282.96804521076257,-457.9959256260035,-254.31926328708175,-1.032502100529454,-1.7632370844541292,-0.7264777852886724,-28.648781923680744,-48.9244474043876,-20.157541212227315,0.8720469413171398,0.8323585066032775,0.9131914126403096,-0.14672726044953488,-0.2014053945106427,-0.09506066982025238,-1.2133384354520311,-1.6654908264384285,-0.7860895380950511,-53.66379634905047,-73.66169068723698,-34.76733914617652,0.8601889305208962,0.8172246627055031,0.9049362816673072,-0.16253530418537215,-0.22365372171882464,-0.1050501789557401,-1.3440606134251896,-1.849469934638876,-0.8686962421816118,-59.44540528196327,-81.79875871910112,-38.42088642996955,-0.13072217797315844,-0.18397910820044783,-0.08260670408656068,-5.7816089329128015,-8.137068031864123,-3.653547283793042,0.8323585066032775,0.7940889469547899,0.9131914126403096,-0.2014053945106427,-0.25930477163149995,-0.09506066982025238,-1.292330447237344,-1.6638454610787787,-0.6099627978782692,-159.94188703432476,-205.9214679552944,-75.49044528196401,0.8172246627055031,-0.22365372171882464,-1.435088245364311,0.7759898954970817,-0.2886765740157253,-1.8523114880369944,0.9049362816673072,-0.1050501789557401,-0.6740611148082272,-177.60993135696918,-229.2464712917072,-83.42340529804791,-0.14275779812696698,-0.18846602695821543,-0.06409831692995793,-17.668044322644427,-23.3250033364128,-7.932960016083902,0.0575
41051000401,41051000401,Census Tract 4.01; Multnomah County; Oregon,2745,1926,471,Portland city,Oregon,65162,0.7010954699811,0.15491366018168296,41051,2745,1926,471,0.010325,0.007941291117,0.00365738419599999,0.7824078243867775,0.6894023274992858,0.8326941122969185,-0.2781058277168474,-0.45053180140450866,-0.20092118490135824,-7.882110132379354,-12.769028631881762,-5.694533337622408,-287.144267117645,-465.1740849501552,-207.4511234106524,0.7634427995962859,0.6642323449227019,0.8175871241373514,-0.30985582748151824,-0.5054972972091145,-0.2231112385179931,-8.781972594459626,-14.326867584662876,-6.323446610981776,-319.9261418746676,-521.9259593684109,-287.144267117645,-0.8998624620802724,-1.5578389527811147,-0.6289132733593679,-32.78187475702268,-56.75187441825555,-22.911230359175516,0.858495279687229,0.8150688969486093,0.903754103118548,-0.16482876919757158,-0.22689014848158384,-0.10649566795806546,-1.1610739529909693,-1.598241877766213,-0.7501684734675947,-60.28421355093298,-82.98244432846381,-38.94955729322922,0.8454962831557877,0.7985714009322472,0.8946544166176689,-0.1827373105267029,-0.2522361792979392,-0.11775002886656584,-1.2872239022658618,-1.776782410076456,-0.8294455643057643,-66.83405515399075,-92.2524615823705,-43.06570946551216,-0.12614994927489254,-0.17854053231024292,-0.07927709083816958,-6.5498416030577635,-9.270017253906694,-4.116152172282948,0.8150688969486093,0.7734186976886065,0.903754103118548,-0.22689014848158384,-0.2929607248810263,-0.10649566795806546,-0.8486481394363297,-1.095775095402088,-0.39833087102050674,-180.1800720671613,-232.64864021275753,-84.57131019543667,0.7985714009322472,-0.2522361792979392,-0.9434511180510744,0.7538000012026392,-0.3266118312610302,-1.2216419477554517,0.8946544166176689,-0.11775002886656584,-0.4404260986426044,-200.3080930044744,-259.37196343003217,-93.50872582645528,-0.09480297861474464,-0.1258668523533637,-0.04209522762209766,-20.128020937313085,-26.72332321727467,-8.937415631018613,0.2472
41051002801,41051002801,Census Tract 28.01; Multnomah County; Oregon,2313,1888,759,Portland city,Oregon,32595,0.688047491578826,0.16057624374688223,41051,2313,1888,759,0.010325,0.007941291117,0.00365738419599999,0.786586395237929,0.6949907384561674,0.8360100824956896,-0.27131616571821976,-0.43886809516537073,-0.19615782266017812,-6.4794980577369525,-10.480927160013216,-4.684587177369143,-280.13394110406193,-453.1313082582453,-202.53295189663393,0.7679290090285541,0.6701575564142873,0.8211692283335401,-0.30220370404423247,-0.49218641262593793,-0.2177757829885741,-7.217145753965749,-11.75426055506918,-5.200861360992806,-312.0253244256701,-508.18247103628096,-280.13394110406193,-0.7376476962287963,-1.273333395055964,-0.5162741836236631,-31.891383321608146,-55.05116277803563,-22.32054403906887,0.8613432658047471,0.8186947878523309,0.9057415655719802,-0.16097732425609307,-0.22145641432906185,-0.10406769216613702,-1.111571180072561,-1.529187846474444,-0.7186021256292713,-58.87559216486022,-80.99511898699384,-38.06155326426225,0.8485821437565919,0.8024800196745373,0.896818850707056,-0.17843629795590055,-0.24613694482458404,-0.11505238679092827,-1.2321278615060098,-1.6996103984363615,-0.7944529948323836,-65.26100961366578,-90.02173720531576,-42.07907811612202,-0.12055668143344889,-0.17042255196191758,-0.07585086920311235,-6.385417448805556,-9.026618218321904,-4.017524851859764,0.8186947878523309,0.7777443229973608,0.9057415655719802,-0.22145641432906185,-0.2857695908934244,-0.10406769216613702,-1.3348152406387639,-1.7224590508760425,-0.6272617660785165,-175.86498559140503,-226.9379513670675,-82.64318393656343,0.8024800196745373,-0.24613694482458404,-1.4835756563272502,0.7584387865512078,-0.31849796942377584,-1.9197273873839849,0.896818850707056,-0.11505238679092827,-0.6934713533842471,-195.46451335009883,-252.92850953675685,-91.36644972124468,-0.14876041568848608,-0.19726833650794215,-0.06620958730573068,-19.599527758693817,-25.99055816968935,-8.72326578468125,0.1363
41051005101,41051005101,Census Tract 51.01; Multnomah County; Oregon,3326,2251,689,Portland city,Oregon,0,NA,NA,41051,3326,2251,689,0.010325,0.007941291117,0.00365738419599999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1493
41051005103,41051005103,Census Tract 51.03; Multnomah County; Oregon,2759,1652,554,Portland city,Oregon,0,NA,NA,41051,2759,1652,554,0.010325,0.007941291117,0.00365738419599999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8432
41051008600,41051008600,Census Tract 86; Multnomah County; Oregon,2834,1966,860,Portland city,Oregon,64308,0.6486416050840216,0.1862223067615872,41051,2834,1966,860,0.010325,0.007941291117,0.00365738419599999,0.799341955068736,0.7121446642292834,0.8461049397253426,-0.25102904164965206,-0.4042090746860363,-0.18188649309223257,-7.345373339162552,-11.827581944841842,-5.322189768696472,-259.18748550326575,-417.3458696133325,-187.79780411773012,0.7816383678833189,0.6883749328677764,0.8320830084849402,-0.27936401421543017,-0.4526967096753373,-0.20180317324446231,-8.174484388158413,-13.246381056645529,-5.904972742464874,-288.4433446774317,-467.4093527397858,-259.18748550326575,-0.8291110489958617,-1.4187991118036862,-0.5827829737684027,-29.255859174165906,-50.06348312645329,-20.56397225717723,0.8700018820732036,0.8297434644274161,0.911770424534074,-0.1494228008070655,-0.20519177658129964,-0.09676731454742274,-1.074412296321045,-1.4754145061674175,-0.695797375435096,-54.64965901938174,-75.04651608176081,-35.391524691510476,0.8579702150963532,0.8144008614072783,0.9033874454222284,-0.16554162650937287,-0.2278965401289088,-0.1069447611513091,-1.1903133799794623,-1.638671231438623,-0.7689774638640724,-60.54493285755149,-83.35052041905509,-39.113807927979266,-0.11590108365841734,-0.16325672527120538,-0.07318008842897639,-5.895273838169753,-8.304004337294272,-3.722283236468789,0.8297434644274161,0.7909554546583196,0.911770424534074,-0.20519177658129964,-0.26429370214278924,-0.09676731454742274,-1.40135936407601,-1.8049965770307952,-0.660873377270998,-162.9487632646523,-209.8833229105576,-76.84574154313931,0.8144008614072783,-0.2278965401289088,-1.5564217819598345,0.7726222805013326,-0.2942935056844703,-2.0098805461352707,0.9033874454222284,-0.1069447611513091,-0.7303803542968967,-180.97927697207376,-233.70704024828729,-84.92794817405776,-0.15506241788382424,-0.2048839691044753,-0.0695069770258987,-18.030513707421424,-23.823717337729683,-8.082206630918453,0.8989
41051009701,41051009701,Census Tract 97.01; Multnomah County; Oregon,3012,2038,878,Portland city,Oregon,76781,0.6731139662049684,0.1902578952066553,41051,3012,2038,878,0.010325,0.007941291117,0.00365738419599999,0.7913961998264616,0.7014423384284652,0.8398214476252794,-0.26358959042168933,-0.4256339334184381,-0.19072929469430597,-8.197346313565076,-13.236747131986666,-5.931471262768753,-272.1562521103943,-439.4670362545374,-196.92799677187097,0.7730958759776992,0.6770039047308828,0.8252882421041995,-0.29350062660125487,-0.4770963550018401,-0.21169786382797115,-9.127546636609766,-14.837171834566728,-6.583570697399693,-303.0393969657957,-492.6019865394,-272.1562521103943,-0.9302003230446908,-1.6004247025800602,-0.6520994346309399,-30.883144855401415,-53.134950284862555,-21.65004763050929,0.8646144072438814,0.822864450778513,0.9080215979969196,-0.1565849373105929,-0.2152669848039964,-0.10129539011625172,-1.16714481855478,-1.6045460708748398,-0.7550304119173429,-57.26912750514131,-78.73140681427085,-37.04761589388336,0.8521277622101215,0.8069769509214024,0.8993024913394582,-0.1735329422977014,-0.23919276611085952,-0.11197290080955832,-1.2934709936344957,-1.7828828391604763,-0.8346178964787522,-63.467664064499296,-87.4819842571382,-40.95279178011542,-0.12632617507971575,-0.1783367682856365,-0.0795874845614093,-6.198536559357987,-8.750577442867344,-3.905175886232055,0.822864450778513,0.7827247362833014,0.9080215979969196,-0.2152669848039964,-0.2775883444650169,-0.10129539011625172,-1.5009390633140536,-1.935471851884676,-0.706277407553004,-170.94977942073504,-220.44098540827747,-80.44161817232393,0.8069769509214024,-0.23919276611085952,-1.6677604633372742,0.7637829596727036,-0.30927246717905327,-2.1563879273880033,0.8993024913394582,-0.11197290080955832,-0.78072585543334,-189.94993887668272,-245.60226963416895,-88.92094025436676,-0.16682140002322066,-0.22091607550332729,-0.074448447880336,-19.00015945594768,-25.161284225891485,-8.479322082042824,0.7163
41051001702,41051001702,Census Tract 17.02; Multnomah County; Oregon,2804,1861,406,Portland city,Oregon,66853,0.5973806412970768,0.2162585772928374,41051,2804,1861,406,0.010325,0.007941291117,0.00365738419599999,0.8162450210994663,0.7350944535325814,0.859419427918943,-0.22512232742690336,-0.360369399053937,-0.16357620914094115,-6.517584038034509,-10.433162582830247,-4.73574390370213,-232.43880306827785,-372.08140452319,-168.89243593802178,0.7998390428866449,0.7128160346345543,0.8464975076836438,-0.250251546099785,-0.4028865112618837,-0.1813383866142742,-7.245107586598707,-11.664088253496177,-5.249982032385837,-258.38472134802805,-415.980322877895,-232.43880306827785,-0.7275235485641973,-1.2309256706659273,-0.514238128683707,-25.945918279750263,-43.89891835470497,-18.339448241216367,0.8813957915950857,0.8443395272750476,0.9196731326391114,-0.13456407386546856,-0.1843576756702583,-0.08734284444124302,-0.9158958343322958,-1.254810606747723,-0.594489636680038,-49.21525171049414,-67.42668494076963,-31.944633889308864,0.8703382486038473,0.8301734368526462,0.912004222533745,-0.14897857425449185,-0.204567570592478,-0.09648615137086064,-1.014006574302064,-1.3923670736399196,-0.6567225677165245,-54.48718830209909,-74.81821996990433,-35.28869251566494,-0.09811073996976828,-0.1375564668921967,-0.06223293103648653,-5.271936591604958,-7.391535029134697,-3.344058626356073,0.8443395272750476,0.8084774993476378,0.9196731326391114,-0.1843576756702583,-0.23689280259116935,-0.08734284444124302,-0.5943994166933015,-0.763781291812786,-0.2816076716060709,-146.4037972150989,-188.12347088984876,-69.3614954694756,0.8301734368526462,-0.204567570592478,-0.6595594362559603,0.7914704982905371,-0.2634709722723169,-0.8494736748275624,0.912004222533745,-0.09648615137086064,-0.3110871944187427,-162.45306311723158,-209.2299691693503,-76.62246167949327,-0.06516001956265871,-0.08569238301477644,-0.0294795228126718,-16.04926590213269,-21.106498279501587,-7.260966210017685,0.6778
41051004800,41051004800,Census Tract 48; Multnomah County; Oregon,2407,993,282,Portland city,Oregon,0,NA,NA,41051,2407,993,282,0.010325,0.007941291117,0.00365738419599999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3276
41051002402,41051002402,Census Tract 24.02; Multnomah County; Oregon,2431,1290,607,Portland city,Oregon,7766,0.5147533348957933,0.24140545594636276,41051,2431,1290,607,0.010325,0.007941291117,0.00365738419599999,0.8442466534610297,0.7736541805415987,0.8813234517498515,-0.1844879643886677,-0.29256717684889555,-0.13465719993552697,-4.6306617427528884,-7.343458081445542,-3.3799058176717223,-190.4838232312994,-302.07561009648464,-139.0335589334316,0.8300729902414029,0.7540524655472092,0.8702596733893158,-0.204713334557698,-0.3261676682859314,-0.14908231482839737,-5.138320050898312,-8.186832936552,-3.7419772833663862,-211.36651793082316,-336.76811750522415,-190.4838232312994,-0.5076583081454231,-0.8433748551064575,-0.362071465694664,-20.882694699523785,-34.69250740873951,-14.893931126888686,0.9000765332266907,0.8684092814580446,0.9325559133025756,-0.1110166336801305,-0.15153076015149994,-0.07232176187546353,-0.5237793211541315,-0.7149260075278916,-0.34121592489415237,-40.60304815148306,-55.42062073859625,-26.45084689101956,0.8906506369516539,0.8562427399432077,0.9260669141208472,-0.12277469808207384,-0.1678931141259398,-0.07983557640577232,-0.5792541701599224,-0.7921240126656531,-0.37666629429827864,-44.90342404340484,-61.40496222214366,-29.19893754250222,-0.05547484900579091,-0.07719800513776154,-0.03545036940412627,-4.300375891921777,-5.984341483547406,-2.7480906514826566,0.8684092814580446,0.8375419942025736,0.9325559133025756,-0.15153076015149994,-0.19396998230769696,-0.07232176187546353,-0.7304333768828218,-0.9350058631611096,-0.3486171962444765,-120.33498795433636,-154.0372097464761,-57.43281651474077,0.8562427399432077,-0.1678931141259398,-0.8093058741589721,0.8228245688242178,-0.21532588827404425,-1.0379490972331566,0.9260669141208472,-0.07983557640577232,-0.3848365151151628,-133.32880958137926,-170.99655638108018,-63.39975537317345,-0.07887249727615031,-0.10294323407204696,-0.0362193188706863,-12.993821627042886,-16.959346634604113,-5.966938858432669,0.6054
