geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
22017023600,22017023600,Census Tract 236; Caddo Parish; Louisiana,1884,1175,363,Shreveport city,Louisiana,0,NA,NA,22017,1884,1175,363,0.016469,0.00721975350599999,0.003708017999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8344
22017023500,22017023500,Census Tract 235; Caddo Parish; Louisiana,1475,1006,588,Shreveport city,Louisiana,0,NA,NA,22017,1475,1006,588,0.016469,0.00721975350599999,0.003708017999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8039
22017022500,22017022500,Census Tract 225; Caddo Parish; Louisiana,2790,1586,648,Shreveport city,Louisiana,2218,0.5362563762860835,0.27412877003619834,22017,2790,1586,648,0.016469,0.00721975350599999,0.003708017999,0.8368683121526561,0.7634288147699828,0.8755699486235985,-0.194931132507245,-0.30987982199924546,-0.14211320474395717,-8.956795091320473,-14.238516099930552,-6.5298900093097645,-321.0320821261818,-510.34107885055744,-234.04623689282312,0.8220965697127819,0.7430968197903511,0.8640123137103449,-0.21640210753996056,-0.3457196604368844,-0.15739091229577562,-9.943354402320956,-15.885303274780789,-7.23187790753157,-356.39263090756106,-569.3657087735049,-321.0320821261818,-0.986559311000482,-1.6467871748502372,-0.7019878982218053,-35.360548781379286,-59.024629922947575,-25.160856567089795,0.8951772559149714,0.8620800662497459,0.9291860116559008,-0.11709719320101356,-0.15998506304668286,-0.07621077745014883,-0.6886388210344776,-0.9408588044503244,-0.4481892221216552,-43.41985000217387,-59.32274933482499,-28.25909345029352,0.8853193231656504,0.8493806508173322,0.9223864817829522,-0.1295359468991189,-0.1773284440112117,-0.0841442494549818,-0.7617900934744337,-1.0428537805353837,-0.49484530890538975,-48.03216226194411,-65.75370621282367,-31.20083914914185,-0.07315127243995612,-0.10199497608505914,-0.04665608678373451,-4.612312259770247,-6.430956877998685,-2.9417456988483295,0.8620800662497459,0.8298791237687301,0.9291860116559008,-0.15998506304668286,-0.20499476533244984,-0.07621077745014883,-0.7484741624556199,-0.95904756586695,-0.3565445219435721,-115.50527198389196,-148.00116757206018,-55.02230276906977,0.8493806508173322,-0.1773284440112117,-0.8296134406755288,0.8145473285884035,-0.227675746887517,-1.065158276140863,0.9223864817829522,-0.0841442494549818,-0.3936604795279986,-128.02676553634703,-164.37627718223197,-60.750074001234346,-0.08113927821990885,-0.10611071027391283,-0.03711595758442648,-12.521493552455068,-16.375109610171734,-5.727771232164581,0.896
22017024102,22017024102,Census Tract 241.02; Caddo Parish; Louisiana,2250,1542,657,Shreveport city,Louisiana,601307,0.8285244139840728,0.11817441979057948,22017,2250,1542,657,0.016469,0.00721975350599999,0.003708017999,0.7427481938452267,0.6371326378903772,0.8009932468628387,-0.34635130490587124,-0.5695319004707093,-0.2484499762221329,-12.834134191113286,-21.10414695491725,-9.206375981405191,-570.4059640494794,-937.9620868852112,-409.1722658402307,0.7209842288067771,0.6090498466807841,0.7834147426573953,-0.3869928911690504,-0.6419017350547354,-0.2764630859612534,-14.340118330491954,-23.78582926788698,-10.244408766065735,-637.338592466309,-1057.1479674616437,-570.4059640494794,-1.5059841393786684,-2.6816823129697305,-1.038032784660544,-66.9326284168297,-119.18588057643248,-46.13479042935751,0.8311716317696695,0.7804911872139618,0.8845719889679429,-0.2031209461165964,-0.2812444475761423,-0.130490239880567,-1.1613975834766912,-1.6080893084934296,-0.7461123638996358,-75.31761241742485,-104.28594737311477,-48.386015817097,0.8159429293960891,0.7613858546199075,0.8737888550102094,-0.2255759122027549,-0.31339450809630737,-0.1444412391690621,-1.289789774671712,-1.7919157592392605,-0.8258808819698624,-83.64395425886588,-116.2072476808859,-53.5590714636746,-0.12839219119502077,-0.18382645074583093,-0.07976851807022667,-8.326341841441035,-11.921300307771135,-5.1730556465776045,0.7804911872139618,0.7324183023359158,0.8845719889679429,-0.2812444475761423,-0.36533999329437944,-0.130490239880567,-1.3340487402850925,-1.732945706237207,-0.6189645400378635,-203.05155864308867,-263.76646974691124,-94.21073668765044,0.7613858546199075,-0.31339450809630737,-1.4865486317732757,0.7099620048644116,-0.40852608047803873,-1.9377936443982091,0.8737888550102094,-0.1444412391690621,-0.6851394038864962,-226.26310985894605,-294.9457601823758,-104.28301429018208,-0.152499891488183,-0.20484793816100225,-0.06617486384863269,-23.211551215857384,-31.17929043546457,-10.072277602531612,0.4073
22017023903,22017023903,Census Tract 239.03; Caddo Parish; Louisiana,2259,1690,725,Shreveport city,Louisiana,353517,0.7068166443347041,0.2164891550597611,22017,2259,1690,725,0.016469,0.00721975350599999,0.003708017999,0.7805826450641942,0.6869661580107226,0.8312443028501597,-0.28109432911842563,-0.455675783062943,-0.20301576392308848,-10.457684721621805,-16.952720780584492,-7.552891085655468,-462.9342506251352,-750.4524471263609,-334.3466616049344,0.761483996193873,0.6616508537946135,0.8160214033025179,-0.31322523519640866,-0.5113711321687725,-0.22545805288060192,-11.65306595409777,-19.024781085878097,-8.38782213205994,-515.8506398449655,-842.1771175687514,-462.9342506251352,-1.195381232475965,-2.072060305293604,-0.8349310464044715,-52.91638921983024,-91.72467044239065,-36.96020568412889,0.8572494888057434,0.8134841135097735,0.9028840321993312,-0.16652154717890366,-0.229280306022824,-0.10756195074588308,-1.0435156711315872,-1.4367965976175725,-0.6740423874408532,-61.74648941607025,-85.01755015488592,-39.88416493732859,0.8441467607537126,0.7968635899833547,0.8937070208185384,-0.18462813161437805,-0.2549199292954124,-0.11893492688924928,-1.1569814953998745,-1.5974685895617222,-0.7453117158494942,-68.46044351478547,-94.52476861311963,-44.10128496150853,-0.11346582426828732,-0.16067199194414994,-0.07126932840864098,-6.713954098715226,-9.507218458233725,-4.217120024179939,0.8134841135097735,0.7715296267111078,0.9028840321993312,-0.229280306022824,-0.29612650684954295,-0.10756195074588308,-1.2001267876171513,-1.5500212798837274,-0.5630138089820967,-165.53472932650362,-213.79603860465207,-77.65707710097887,0.7968635899833547,-0.2549199292954124,-1.3343328136278736,0.7517749810599259,-0.33018526180547025,-1.7282957461234394,0.8937070208185384,-0.11893492688924928,-0.6225436201610205,-184.04590532798255,-238.3856201549571,-85.8680855394511,-0.1342060260107223,-0.178274466239712,-0.05952981117892375,-18.511176001478937,-24.589581550305105,-8.211008438472241,0.9289
22017024204,22017024204,Census Tract 242.04; Caddo Parish; Louisiana,2821,2280,914,Shreveport city,Louisiana,8380,0.8608046121521895,0.0792316140513645,22017,2821,2280,914,0.016469,0.00721975350599999,0.003708017999,0.7330248931121167,0.6245331144542964,0.7931562379581348,-0.3642101508373321,-0.6011961205192115,-0.2607856461853648,-16.920857244049003,-27.93100002181195,-12.115853114622528,-599.8176974140022,-990.1098908830892,-429.4878807026774,0.7106088232938169,0.5958144309872581,0.7749873588636199,-0.40724399588059707,-0.6783749234522749,-0.2903436276255148,-18.92016875957246,-31.516653809040488,-13.489088822691546,-670.6901368157553,-1117.2156614335515,-599.8176974140022,-1.9993115155234555,-3.5856537872285372,-1.3732357080690178,-70.87243940175313,-127.10577055046214,-48.679039633782985,0.8243891870964701,0.7719673564554422,0.8797777670235507,-0.21301930647833675,-0.2953915623992059,-0.13665068325513968,-1.8009250834280677,-2.4973232846940903,-1.1552832802354094,-78.98794225561699,-109.5317230128987,-50.67031930857059,0.8086219303548483,0.7522441684398715,0.868580911784681,-0.2366718765111516,-0.32935560281439674,-0.1513032193457844,-2.0008905577498384,-2.784464827540594,-1.2791599382610548,-87.75835779604554,-122.1256503307278,-56.10350606408135,-0.19996547432177092,-0.28714154284650384,-0.1238766580256454,-8.77041554042855,-12.593927317829117,-5.433186755510763,0.7719673564554422,0.7223818094926574,0.8797777670235507,-0.2953915623992059,-0.3843094979126332,-0.13665068325513968,-1.9492460012028787,-2.5360025382786633,-0.9017380040691314,-213.2654268274485,-277.46198449438333,-98.658424952859,0.7522441684398715,-0.32935560281439674,-2.1733697690799456,0.6992677214992705,-0.4300674394864703,-2.837952546300682,0.868580911784681,-0.1513032193457844,-0.9984279607835038,-237.7866268139984,-310.4980904048886,-109.23719483408138,-0.2241237678770669,-0.30195000802201877,-0.09668995671437242,-24.521199986549988,-33.036105910505334,-10.578769881222364,0.4951
22017024205,22017024205,Census Tract 242.05; Caddo Parish; Louisiana,1901,1404,512,Shreveport city,Louisiana,146336,0.8142002703777056,0.13406721267044022,22017,1901,1404,512,0.016469,0.00721975350599999,0.003708017999,0.7471040633109968,0.642804721040661,0.8044956318495876,-0.3385016212711057,-0.555682413752441,-0.24301482868332697,-10.59766286455701,-17.397065510641095,-7.608203517026437,-557.478320071384,-915.153367208895,-400.2211213585711,0.7256366476583799,0.615016777710861,0.7871836396446761,-0.3781001872314293,-0.6259719022984634,-0.2703516049334896,-11.837397700660892,-19.597658523270404,-8.464051525715966,-622.693198351441,-1030.9131258953394,-557.478320071384,-1.2397348361038816,-2.2005930126293087,-0.855848008689529,-65.2148782800569,-115.75975868644444,-45.0209368063929,0.8341991480406338,0.784303672675689,0.8867077563166097,-0.19875452084648987,-0.27501634231604805,-0.12776728620713446,-1.0347274183166928,-1.4317508284471805,-0.6651638093029724,-73.6985340681405,-101.97655473270515,-47.3763396939439,0.8192127749805524,0.7654779296137447,0.876109840014687,-0.22068408909240864,-0.30637339276991776,-0.14140939220958434,-1.1488940065243896,-1.5949974289469944,-0.7361853944432679,-81.83005744475709,-113.60380548055517,-52.43485715407891,-0.11416658820769676,-0.1632466004998141,-0.07102158514029555,-8.131523376616578,-11.627250747850008,-5.05851746013501,0.784303672675689,0.7369164884751804,0.8867077563166097,-0.27501634231604805,-0.35700586923925276,-0.12776728620713446,-1.0166017032415149,-1.3196771205645683,-0.472293536023585,-198.5550201643584,-257.74943761026725,-92.24483125460644,0.7654779296137447,-0.30637339276991776,-1.132513472817013,0.7147597715415009,-0.39907146402955784,-1.47517317200484,0.876109840014687,-0.14140939220958434,-0.5227217690554755,-221.19403765957284,-288.1197601571953,-102.09409551864756,-0.11591176957549808,-0.15549605144027168,-0.05042823303189053,-22.63901749521447,-30.370322546928065,-9.84926426404112,0.6388
22017024110,22017024110,Census Tract 241.10; Caddo Parish; Louisiana,1597,899,332,Shreveport city,Louisiana,65066,0.7605014101176482,0.17109406136842217,22017,1597,899,332,0.016469,0.00721975350599999,0.003708017999,0.763662111983102,0.6645215877992754,0.817762362524325,-0.30947965639301955,-0.5048420071825549,-0.22284913787561872,-8.139622276435214,-13.277846097014327,-5.861153615322683,-509.68204611366394,-831.4243016289498,-367.0102451673565,0.7433466159320271,0.6379108713457454,0.8014747230848459,-0.34526744128131165,-0.5676171153665817,-0.2476999850363812,-9.08087655626769,-14.928893777936658,-6.514755572541967,-568.6209490461922,-934.8086272972232,-509.68204611366394,-0.941254279832476,-1.6510476809223302,-0.6536019572192835,-58.93890293252825,-103.38432566827365,-40.9268601890597,0.8456472973966582,0.7987625661030946,0.8947604004025898,-0.18252609933067793,-0.25193648580538525,-0.11761763210582252,-0.6084522453832687,-0.8398323365500877,-0.392079338866487,-67.68100616054157,-93.41850239711763,-43.61282968481502,0.8315879579343376,0.781015177959642,0.884865842239875,-0.2025186156903925,-0.28038484810556874,-0.13011481770918415,-0.6750974622291728,-0.9346651850166746,-0.43373880931603065,-75.09426721125392,-103.96720634223298,-48.24680860022588,-0.06664521684590408,-0.0948328484665869,-0.04165947044954365,-7.413261050712356,-10.54870394511534,-4.633978915410863,0.7987625661030946,0.7540267426195385,0.8947604004025898,-0.25193648580538525,-0.3262129092741913,-0.11761763210582252,-0.6038812164586727,-0.7819186960843543,-0.2819245435054588,-181.8919326682749,-235.5176795434802,-84.91703117634302,0.781015177959642,-0.28038484810556874,-0.6720707507262997,0.7330362028578028,-0.364189102941187,-0.8729460435318009,0.884865842239875,-0.13011481770918415,-0.3118797745643598,-202.4309490139457,-262.9355552806629,-93.93969113384333,-0.06818953426762708,-0.09102734744744669,-0.02995523105890096,-20.53901634567081,-27.417875737182733,-9.022659957500291,0.5619
22017023702,22017023702,Census Tract 237.02; Caddo Parish; Louisiana,867,662,261,Shreveport city,Louisiana,78551,0.6599768119547971,0.21871359022339693,22017,867,662,261,0.016469,0.00721975350599999,0.003708017999,0.7956517383659124,0.7071673666793883,0.8431887030300349,-0.25683128909360825,-0.41409240176855416,-0.18597414363648013,-3.667197151571645,-5.912669292017719,-2.655454684733149,-422.97545000826346,-681.9687764726319,-306.2808171549192,0.7776699498180526,0.6830845025543658,0.8289288540661842,-0.2858925566481832,-0.463947719880252,-0.20637615049186953,-4.082152034885552,-6.624534583879725,-2.9467672490646697,-470.83645154389296,-764.0754998707871,-422.97545000826346,-0.4149548833139076,-0.7118652918620061,-0.29131256433152064,-47.86100153562949,-82.10672339815525,-33.60006509014079,0.8675023289325041,0.8265500947011811,0.910032107641632,-0.15273465747410672,-0.20984802543822273,-0.0988623276067936,-0.374918972648128,-0.5151156090612553,-0.2426781381051347,-56.634285898508764,-77.81202553795397,-36.65832901890252,0.8552591207395176,0.8109537716143284,0.9014930581798284,-0.16923628845411107,-0.2331159124019437,-0.10927088226177067,-0.4154256568307314,-0.5722314753642911,-0.2682280996039351,-62.75312036717997,-86.43979990397146,-40.517839819325545,-0.04050668418260339,-0.05711586630303578,-0.02554996149880042,-6.118834468671207,-8.627774366017489,-3.8595108004230254,0.8265500947011811,0.787132412095774,0.910032107641632,-0.20984802543822273,-0.27043428098387773,-0.0988623276067936,-0.395428315537429,-0.5095943694000203,-0.1862917870874723,-151.50510173847854,-195.246884827594,-71.37616363504685,0.8109537716143284,-0.2331159124019437,-0.439273290151632,0.7685154015862299,-0.30121009668248894,-0.5675869520587256,0.9014930581798284,-0.10927088226177067,-0.20590520601672743,-168.3039425868322,-217.4662651565998,-78.8908835313132,-0.043844974614203,-0.05799258265870521,-0.01961341892925514,-16.798840848353642,-22.21938032900583,-7.514719896266336,0.64
22017023802,22017023802,Census Tract 238.02; Caddo Parish; Louisiana,983,569,390,Shreveport city,Louisiana,70106,0.658833853633308,0.21280171451913407,22017,983,569,390,0.016469,0.00721975350599999,0.003708017999,0.7960230588860501,0.7076676594515391,0.8434822985142709,-0.25624501556449136,-0.4130926949170266,-0.18556133514766457,-4.148357475588971,-6.687568791514506,-3.0040574648615905,-422.00991613316086,-680.3223592588511,-305.60096285468876,0.7780691806459271,0.6836161019684859,0.829246352870922,-0.2852327593413137,-0.4628093123033242,-0.2059142576122455,-4.6176408422610296,-7.492432452729948,-3.3335514761695975,-469.7498313592096,-762.2006564323447,-422.00991613316086,-0.4692833666720588,-0.8048636612154416,-0.32949401130800693,-47.73991522604872,-81.87829717349355,-33.519228006918304,0.8677540394690484,0.8268715325262382,0.910207236299866,-0.15240028224111615,-0.2093777094306582,-0.0986509007170229,-0.3215436010839584,-0.4417581233250571,-0.208139810506005,-56.510298960273886,-77.63763151582727,-36.57993154762829,0.8555320986125514,0.8113006881713661,0.9016838939383964,-0.1688632157948692,-0.23258862537631184,-0.109036112015017,-0.35627812297220945,-0.4907299584678205,-0.23005117569292535,-62.61478435363962,-86.24428092580325,-40.43078658926632,-0.03473452188825104,-0.04897183514276337,-0.02191136518692035,-6.104485393365738,-8.606649409975988,-3.850855041638024,0.8268715325262382,0.7875170602287057,0.910207236299866,-0.2093777094306582,-0.2698137608721598,-0.0986509007170229,-0.5895456261786951,-0.7597156499492903,-0.27777172266549577,-151.1655451740244,-194.79888460238212,-71.2235186321784,0.8113006881713661,-0.23258862537631184,-0.6549006919713757,0.7689285172890494,-0.3005110065700529,-0.8461500033775341,0.9016838939383964,-0.109036112015017,-0.30701340228040075,-167.9232543516348,-216.9615393275729,-78.72138520010276,-0.06535506579268058,-0.0864343534282438,-0.02924167961490498,-16.757709177610405,-22.162654725190716,-7.497866567924354,0.9518
22017022900,22017022900,Census Tract 229; Caddo Parish; Louisiana,3242,1722,722,Shreveport city,Louisiana,24508,0.7206777171971301,0.20601648871982417,22017,3242,1722,722,0.016469,0.00721975350599999,0.003708017999,0.776178294914214,0.6810995214803749,0.8277422099674708,-0.28836377743663083,-0.4682142160759305,-0.20810560094464517,-15.396462410057758,-24.999126595405688,-11.111277882225766,-474.9063050603874,-771.1019924554499,-342.72911419573614,0.756759084843871,0.6554380241884384,0.8122404474854763,-0.32142450619712437,-0.5256972636553964,-0.23116252471270957,-17.16165730428095,-28.068290098326223,-12.342344638398297,-529.3540192560441,-865.7708235140723,-474.9063050603874,-1.7651948942231923,-3.069163502920538,-1.231066756172531,-54.44771419565677,-94.66883105862242,-37.97244775362526,0.8542387182023711,0.8096573168755548,0.9007795245425028,-0.17063296089454208,-0.2350904254888629,-0.11014956796213866,-1.0895267753581943,-1.501101029119278,-0.7033277917685476,-63.27100902196251,-87.17195291052718,-40.84365805856839,0.8408861067020968,0.79274108993875525,0.8914158591232925,-0.18922169367494723,-0.2614459029457612,-0.1218108694896903,-1.2082196819224025,-1.6693862081146016,-0.7777876158446552,-70.16374459479688,-96.94461138876896,-45.16768965416116,-0.11869290656420772,-0.16828517899532347,-0.07445982407610752,-6.892735572834363,-9.77265847824178,-4.32403159559277,0.8096573168755548,0.76697195672875,0.9007795245425028,-0.2350904254888629,-0.30382863574979907,-0.11014956796213866,-1.2254469348754802,-1.583755993604378,-0.5741724706838639,-169.72949236502495,-219.3567858177809,-79.52527294790359,0.79274108993875525,-0.2614459029457612,-1.3628291315326806,0.7468913561732686,-0.3388828130553617,-1.7664815726846643,0.8914158591232925,-0.1218108694896903,-0.6349588943924462,-188.7574974421995,-244.66503776795903,-87.94444520671,-0.13738219665720042,-0.1827255790802864,-0.06078642370858234,-19.028005077174573,-25.30825195017817,-8.419172258806418,0.5264
22017023100,22017023100,Census Tract 231; Caddo Parish; Louisiana,732,682,322,Shreveport city,Louisiana,75041,0.7222873360251999,0.18529320682070824,22017,732,682,322,0.016469,0.00721975350599999,0.003708017999,0.7756684523584964,0.6804215125525309,0.8273364863519407,-0.2892106117754325,-0.4696772244143243,-0.2086980527226621,-3.486523001821266,-5.662103600899799,-2.51591930457193,-476.30095653295984,-773.5114208879507,-343.7048230289522,0.7562123073244271,0.6547203496608996,0.8118025203695471,-0.322379959059545,-0.5273696632736886,-0.2318266757102232,-3.886389699490205,-6.357603720620604,-2.7947419783028593,-530.9275545751647,-868.5250984454377,-476.30095653295984,-0.39986669766893934,-0.6955001197208048,-0.27882267373092917,-54.62659804220483,-95.013677557487,-38.09052919821437,0.8538897780607951,0.809214097879649,0.9005354564358542,-0.17111133742697424,-0.23576690349347537,-0.1104504468461545,-0.4327180327663087,-0.5962234426146105,-0.27931463102393717,-63.44839190121829,-87.42279217223027,-40.95522449031337,0.8405082799786429,0.7922637483369942,0.8911501786209775,-0.1897562746501555,-0.2622059283907105,-0.12214531735544698,-0.4798686230053074,-0.6630842539075711,-0.308889418038839,-70.3619681825964,-97.22643019172595,-45.29170352475645,-0.04715059023899876,-0.06686081129296062,-0.02957478701490185,-6.913576281378117,-9.803638019495692,-4.336479034443086,0.809214097879649,0.7664444445607091,0.9005354564358542,-0.23576690349347537,-0.3047260073404984,-0.1104504468461545,-0.548101614846842,-0.7084150244768341,-0.25677085027588653,-170.21789280957825,-220.0046659865945,-79.74250008567905,0.7922637483369942,-0.2622059283907105,-0.6095660189952871,0.746326304484649,-0.3398964956628683,-0.7901779910289924,0.8911501786209775,-0.12214531735544698,-0.28395862479634765,-189.3062170792817,-245.3968916239107,-88.1859083218471,-0.06146440414844512,-0.08176296655215831,-0.02718777452046111,-19.088324269703453,-25.392225637316244,-8.443408236168048,0.1604
22017023904,22017023904,Census Tract 239.04; Caddo Parish; Louisiana,1803,1281,600,Shreveport city,Louisiana,95840,0.5762512103670769,0.2668932422574027,22017,1803,1281,600,0.016469,0.00721975350599999,0.003708017999,0.8233159570910069,0.7447681186934013,0.8649683655702134,-0.2146005326233012,-0.3426997946077093,-0.15611164500885494,-6.372263877706985,-10.17599302006204,-4.63551783501645,-353.42561717731473,-564.3922917394365,-257.1002681650832,0.8074640319948825,0.723141332681788,0.85251150122235,-0.2384452562294908,-0.3828555426246686,-0.17300470265348647,-7.080299729492802,-11.368362020468656,-5.137133649744484,-392.6954924843485,-630.5247931485667,-353.42561717731473,-0.7080358517858176,-1.192369000406618,-0.5016158147280345,-39.2698753070337,-66.13250140913023,-27.821176634943676,0.8861356050997979,0.8504304018803662,0.9229504787238516,-0.12849545176257587,-0.1758751777793033,-0.08348175016137768,-0.6103496767922678,-0.8354020040469993,-0.3965358970307907,-47.64634479252676,-65.21483247829815,-30.95518321864096,0.8754880159184044,0.8367633597758828,0.91557987773291,-0.1422200896159384,-0.19508100864722164,-0.09220399477992536,-0.6755413093596898,-0.9266291447898516,-0.43796630651851526,-52.73546521152926,-72.33638913269725,-34.189407222366526,-0.065191632567422,-0.09122714074285244,-0.04143040948772458,-5.089120419002498,-7.121556654399096,-3.234224003725573,0.8504304018803662,0.8158124595097966,0.9229504787238516,-0.1758751777793033,-0.22577191405102776,-0.08348175016137768,-0.7618652588342989,-0.9780105408157428,-0.3616305950487735,-126.9775431390498,-163.0017568026238,-60.27176584146224,0.8367633597758828,-0.19508100864722164,-0.8450620776808767,0.7993728011123792,-0.2509807671820145,-1.087211564280551,0.91557987773291,-0.09220399477992536,-0.3994140687477431,-140.84367961347945,-181.20192738009183,-66.56901145795719,-0.08319681884657781,-0.10920102346480833,-0.03778347369896961,-13.866136474429636,-18.200170577468057,-6.297245616494937,0.4107
22017980000,22017980000,Census Tract 9800; Caddo Parish; Louisiana,0,0,0,Shreveport city,Louisiana,0,NA,NA,22017,0,0,0,0.016469,0.00721975350599999,0.003708017999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-999
22017024001,22017024001,Census Tract 240.01; Caddo Parish; Louisiana,4746,3748,2032,Shreveport city,Louisiana,470755,0.7885959292929549,0.14643216623779032,22017,4746,3748,2032,0.016469,0.00721975350599999,0.003708017999,0.754953899001426,0.6530696386335136,0.8107943256925634,-0.3245841915946065,-0.5312302713879109,-0.233358409539708,-25.370108685809495,-41.5219535372077,-18.239730603283057,-534.5577051371575,-874.8831339487506,-384.3179646709452,0.7340277446913821,0.6258286531513713,0.7939657544203879,-0.362346324416449,-0.5978814567924979,-0.25950016664134534,-28.32166775340161,-46.73153509275168,-20.28301932799984,-596.7481616814498,-984.6509711915652,-534.5577051371575,-2.9515590675921146,-5.209581555543977,-2.043288724716785,-62.190456544292346,-109.76783724281452,-43.052859770686574,0.8396383191046753,0.7911649281246456,0.8905382858724392,-0.19098899757972196,-0.26395896032748956,-0.12291634830761232,-2.6542985211058885,-3.668409630441935,-1.708248567546132,-70.81906406365765,-97.87645758916582,-45.57760318959797,0.8250902888557788,0.7728473634818741,0.8802739599398994,-0.2119885708348149,-0.2939165574619359,-0.13600997588100283,-2.9461432710191997,-4.084749874003115,-1.8902192399114583,-78.60574362377801,-108.9847885272976,-50.43274386103143,-0.2918447499133112,-0.4163402435611796,-0.1819706723653265,-7.786679560120363,-11.108330938131791,-4.855140671433471,0.7911649281246456,0.745025911283736,0.8905382858724392,-0.26395896032748956,-0.3422351959234873,-0.12291634830761232,-3.8724202546654793,-5.0207748314710345,-1.8032490968496375,-190.57186292645076,-247.08537556451944,-88.74257366386011,0.7728473634818741,-0.2939165574619359,-4.3119143554931565,0.7234166748568152,-0.3823292090936784,-5.608975620330193,0.8802739599398994,-0.13600997588100283,-1.9953396724426624,-212.2005096207262,-276.03226478002915,-98.19585002178457,-0.43949410082767715,-0.588200788859158,-0.19209057559302445,-21.62864669427545,-28.94688921550975,-9.453276357924432,0.0253
