geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
05119980200,05119980200,Census Tract 9802; Pulaski County; Arkansas,354,147,47,Little Rock city,Arkansas,68581,0.5603243283018892,0.24655711159062613,05119,354,147,47,0.013695,0.008033274155,0.004224436285,0.8286863257774947,0.7521439604770708,0.8691746965132683,-0.20672921574007444,-0.3295327125484313,-0.1505166959088237,-1.0022294397843532,-1.5975844764161715,-0.7297094572668545,-283.115660956032,-451.29504983507667,-206.13261504713407,0.8132595836761766,0.7310230480828468,0.8570729371444059,-0.2296196934805255,-0.3679459254021633,-0.166761843317324,-1.113203162584392,-1.78381288472745,-0.8084664192576864,-314.4641702215797,-503.9019448382627,-283.115660956032,-0.11097372280003892,-0.1862284083112784,-0.07875696199083182,-31.348509265547715,-52.60689500318599,-22.24772937594119,0.8897252083885734,0.8550505889820788,0.9254285847001756,-0.12394252806566076,-0.16952144456210566,-0.08058041056078286,-0.0769673349838356,-0.10527148359958494,-0.05003980110427573,-52.35873128152082,-71.6132541493775,-34.04068102331683,0.8793899237433545,0.8417652469290007,0.9182843881153334,-0.13715198798644068,-0.1879796696861563,-0.08898726031091295,-0.0851703056876412,-0.11673389620728344,-0.05526038866994367,-57.9389834609804,-79.41081374645131,-37.5921011360161,-0.0082029707038056,-0.01146241260769849,-0.00522058756566793,-5.580252179459593,-7.797559597073805,-3.551420112699275,0.8550505889820788,0.8213853382080822,0.9254285847001756,-0.16952144456210566,-0.21745538115104407,-0.08058041056078286,-0.06400517524799434,-0.08210329858351875,-0.03042425288918962,-136.18122393190285,-174.68786932663565,-64.7324529557226,0.8417652469290007,-0.1879796696861563,-0.07097433444129611,0.8053814844285898,-0.24164761586180503,-0.09123741271464032,0.9182843881153334,-0.08898726031091295,-0.03359837574385597,-151.00922221552364,-194.12215471200065,-71.48590583799142,-0.00696915919330176,-0.00913411413112155,-0.00317412285466634,-14.82799828362078,-19.434285385365015,-6.753452882268828,0.5569
05119001300,05119001300,Census Tract 13; Pulaski County; Arkansas,1468,823,470,Little Rock city,Arkansas,30960,0.621970279610569,0.2184644749207007,05119,1468,823,470,0.013695,0.008033274155,0.004224436285,0.8080925548495975,0.7239946922298965,0.8530065860515286,-0.2374820111863552,-0.3812255956186776,-0.17232389098997158,-4.774400098213394,-7.664258492972755,-3.464444308674046,-325.23161431971346,-522.088453199779,-235.9975687107661,0.791055976605525,0.7009853158654008,0.8395520430088355,-0.26413304440359336,-0.4265634063467519,-0.1911113888975147,-5.310199399281386,-8.57574162768075,-3.842153051356749,-361.7302043107211,-584.1785849918767,-325.23161431971346,-0.5357993010679918,-0.9114831347079956,-0.3777087426827026,-36.49858999100761,-62.090131792097786,-25.72947838438029,0.8759116855332898,0.8373060989057232,0.9158737299327854,-0.14166760932200637,-0.1943063609675145,-0.0918535681478587,-0.4925373445355394,-0.6755470747005627,-0.31934831651480994,-59.8465789229088,-82.0834841677476,-38.80295461905346,0.8643832694814214,0.822569647297951,0.90786058714892,-0.15689421036566403,-0.21570252839365975,-0.10149070700429688,-0.5454758368291355,-0.749935366687321,-0.35285386378836714,-66.27895951751343,-91.12215877124191,-42.87410252592553,-0.05293849229359609,-0.07438829198675823,-0.0335055472735572,-6.432380594604628,-9.038674603494318,-4.071147906872078,0.8373060989057232,0.8000243399975191,0.9158737299327854,-0.1943063609675145,-0.24996196991094177,-0.0918535681478587,-0.7336306458248445,-0.9437661253306744,-0.34680590067196054,-156.0916267712435,-200.8013032618456,-73.78848950467246,0.822569647297951,-0.21570252839365975,-0.8144148468610822,0.7823723980434497,-0.27816370120008266,-1.0502456777035902,0.90786058714892,-0.10149070700429688,-0.3831922565686389,-173.2797546512941,-223.45652717097667,-81.53026735502955,-0.08078420103623773,-0.10647955237291584,-0.03638635589667838,-17.188127880050583,-22.655223909131028,-7.741777850357102,0.8949
05119002410,05119002410,Census Tract 24.10; Pulaski County; Arkansas,2101,1810,845,Little Rock city,Arkansas,110582,0.7105216543136937,0.21637353352961888,05119,2101,1810,845,0.013695,0.008033274155,0.004224436285,0.7794029381943773,0.6853930988440513,0.8303067589083611,-0.28303339773990865,-0.45901673315145497,-0.20437415361370975,-8.143775144682952,-13.20737797122978,-5.880497374887225,-387.61423820480496,-628.6234160509176,-279.8904033739755,0.7602181648396305,0.659984445124723,0.8150090486465279,-0.3154118728680365,-0.5151872250731929,-0.2269802423183933,-9.075407323347225,-14.82358248853987,-6.530946773374383,-431.95655989277606,-705.5489047377378,-387.61423820480496,-0.9316321786642732,-1.6162045173100914,-0.650449398487158,-44.342321687971115,-76.92548868682015,-30.95903848106416,0.8564436841465295,0.8124594582534179,0.9023210246221604,-0.16761909569866051,-0.23083064618356064,-0.10825301939378151,-1.2816541037702391,-1.7649841369443728,-0.8277274493890978,-70.80961899283089,-97.51293574278304,-45.730798308789936,0.8432739647180156,0.7957595672855753,0.8930940263171318,-0.18585423224158515,-0.25666098292868994,-0.11970293220269132,-1.4210841459479262,-1.9624888243021792,-0.915276112494479,-78.51293624021692,-108.42479692277232,-50.56774102179442,-0.13943004217768706,-0.19750468735780635,-0.08754866310538123,-7.703317247386026,-10.9118611799893,-4.836942713004488,0.8124594582534179,0.770308734032511,0.9023210246221604,-0.23083064618356064,-0.298180788844327,-0.10825301939378151,-1.5669053552222534,-2.024085980736845,-0.7348341245477782,-185.4325864168347,-239.53680245406449,-86.96261828967789,0.7957595672855753,-0.25666098292868994,-1.7422446944404604,0.7504664891087123,-0.3325045348629023,-2.2570795729526103,0.8930940263171318,-0.11970293220269132,-0.81255746845265,-206.1828040757941,-267.110008633445,-96.16064715415976,-0.175339339218207,-0.23299359221576532,-0.07772334390487179,-20.750217658959407,-27.57320617938051,-9.198028864481868,0.9665
05119004214,05119004214,Census Tract 42.14; Pulaski County; Arkansas,2468,1663,560,Little Rock city,Arkansas,76544,0.7423212949550994,0.16095623139215876,05119,2468,1663,560,0.013695,0.008033274155,0.004224436285,0.7693507021474034,0.6720390067257618,0.8223032982983308,-0.29979734496740007,-0.48800886554501577,-0.21609630177745073,-10.132928409862847,-16.494338528861032,-7.30389508881452,-410.5724639328544,-668.3281413638992,-295.94388528421877,0.7494398634527462,0.6458533690474172,0.8063716217683675,-0.33432987590611696,-0.548339062587722,-0.2401230065698577,-11.300102401518584,-18.53345454455869,-8.115979931036328,-457.8647650534272,-750.9503462138854,-410.5724639328544,-1.167173991655737,-2.039116015697658,-0.8120848422218083,-47.292301120572816,-82.62220484998615,-32.904572213201305,0.8495586384039648,0.8037178776260551,0.897503215363654,-0.17708178670122632,-0.24421768861693643,-0.11420213641776868,-1.2440416159299228,-1.715687274481178,-0.8022971361335749,-74.8070725153291,-103.16820652322176,-48.243964890774194,0.8358198791949252,0.7863465606715823,0.8878500315401944,-0.19643002624347208,-0.2717039153143192,-0.12631634226025076,-1.3799675947328458,-1.9087845461623172,-0.8874023098091506,-82.98061303264257,-114.7795878630377,-53.36153396326822,-0.135925978802923,-0.1930972716811392,-0.08510517367557568,-8.17354051731347,-11.611381339815948,-5.117569072494028,0.8037178776260551,0.7599090981044013,0.897503215363654,-0.24421768861693643,-0.31594687113828107,-0.11420213641776868,-1.0986458818497529,-1.4213291871902305,-0.5137535597211614,-196.1867646160273,-253.8087834268269,-91.74170709306452,0.7863465606715823,-0.2717039153143192,-1.2222963427958242,0.7393291140188052,-0.35257760182641007,-1.5861174203750292,0.8878500315401944,-0.12631634226025076,-0.5682509322747078,-218.2672040706829,-283.2352536383981,-101.47338076334069,-0.12365046094607136,-0.16478823318479874,-0.05449737255354636,-22.080439454655597,-29.4264702115712,-9.731673670276136,0.0712
05119004205,05119004205,Census Tract 42.05; Pulaski County; Arkansas,2899,2034,759,Little Rock city,Arkansas,627842,0.705961378579471,0.2613878070818109,05119,2899,2034,759,0.013695,0.008033274155,0.004224436285,0.7808552225684834,0.687329796120005,0.8314608761600739,-0.2806471303485416,-0.4549056444883179,-0.20270241050702031,-11.14219764290738,-18.06057519087452,-8.047651574979671,-384.3462450123277,-622.9932801267513,-277.6009511893643,0.7617765004346769,0.6620361254890289,0.8162552741796036,-0.31272098762483547,-0.5104915902607671,-0.22510693851880256,-12.41558767008863,-20.267437570672872,-8.937151777220489,-428.27139255221215,-699.1182328621204,-384.3462450123277,-1.2733900271812502,-2.206862379798352,-0.8895002022408178,-43.92514753988445,-76.12495273536916,-30.68300111213583,0.8574356087065925,0.8137208288010195,0.9030140469564456,-0.16626833530795412,-0.2289227024868644,-0.1074024854546169,-1.428661237059466,-1.9670191003002957,-0.9228562218335614,-70.23899887214681,-96.70693708457698,-45.37149566536684,0.8443483655849816,0.7971186604778682,0.8938485844380407,-0.18434527827525288,-0.25451836668897654,-0.11875771513213984,-1.5839874310342903,-2.1869499320766503,-1.020426071487359,-77.87548825144005,-107.51966234398478,-50.16844009279051,-0.1553261939748245,-0.21993083177635464,-0.09756984965379756,-7.63648937929324,-10.8127252594078,-4.796944427423675,0.8137208288010195,0.7718117327771344,0.9030140469564456,-0.2289227024868644,-0.29565275770270827,-0.1074024854546169,-1.3958001114997862,-1.8026702798965015,-0.6548603504342712,-183.89988293804825,-237.5059657307644,-86.27936105853374,0.7971186604778682,-0.25451836668897654,-1.5518634051753846,0.7520773577505685,-0.3296504537657637,-2.009962905049184,0.8938485844380407,-0.11875771513213984,-0.7240960823115045,-204.46158170953683,-264.8172470420532,-95.40132836778716,-0.15606329367559835,-0.2072926251526821,-0.06923573187723331,-20.561698771488583,-27.311281311288816,-9.1219673092534,0.8417
05119002208,05119002208,Census Tract 22.08; Pulaski County; Arkansas,1379,867,312,Little Rock city,Arkansas,76660,0.6222310228151299,0.2413846324392227,05119,1379,867,312,0.013695,0.008033274155,0.004224436285,0.8080065455895692,0.7238778953090582,0.8529388426910288,-0.23761373649558876,-0.381448454884856,-0.1724170010184928,-4.487431647282475,-7.203808557124734,-3.2561648931196494,-325.41201213070883,-522.3936589648104,-236.1250828948259,0.7909633615277644,0.7008609233890704,0.8394787009772815,-0.26428106362408044,-0.42681660030982776,-0.1912154517271816,-4.9910549203715275,-8.060604357574224,-3.6111812481257743,-361.93291663317825,-584.5253341243092,-325.41201213070883,-0.5036232730890529,-0.8567958004494898,-0.35501635500612494,-36.52090450246939,-62.1316751594989,-25.744478245549303,0.8758537164675944,0.8372318327461411,0.9158335261058416,-0.1417431714888418,-0.19441230121407985,-0.09190149901154793,-0.5191465922155781,-0.712051823025727,-0.33659716746992807,-59.87849967884407,-82.12823794991084,-38.823202707027455,0.8643203429808339,0.822489392657944,0.9078167499610046,-0.15697843759090457,-0.2158211509189383,-0.101543896433895,-0.574947068494649,-0.7904635817777717,-0.3719132797737496,-66.31454077216252,-91.1722701012424,-42.896572061562814,-0.05580047627907092,-0.07841175875204465,-0.03531611230382153,-6.436041093318446,-9.044032151331562,-4.073369354535355,0.8372318327461411,0.7999351797337642,0.9158335261058416,-0.19441230121407985,-0.2501012898730392,-0.09190149901154793,-0.4872714022042286,-0.6268492551576057,-0.23034022028635048,-156.1767314757143,-200.91322280692492,-73.8269936815226,0.822489392657944,-0.2158211509189383,-0.540930147819192,0.7822764862681804,-0.27832041171333327,-0.697577141110412,0.9078167499610046,-0.101543896433895,-0.2545077471519665,-173.37504737794615,-223.5824170225679,-81.57299588204054,-0.05365874561496342,-0.07072788595280632,-0.02416752686561601,-17.198315902231865,-22.669194215643053,-7.746002200517955,0.4478
05119001502,05119001502,Census Tract 15.02; Pulaski County; Arkansas,2697,1529,316,Little Rock city,Arkansas,102888,0.6093382012441838,0.27498980358052355,05119,2697,1529,316,0.013695,0.008033274155,0.004224436285,0.8122703810958022,0.7296757159153241,0.8562949627736719,-0.231117154180778,-0.37047181122860057,-0.1678218878700924,-8.53640800328602,-13.683530093530022,-6.198571074565328,-316.51494265057545,-507.36114547756847,-229.83207543809152,0.7955558598572459,0.7070382058588599,0.843112888219227,-0.2569827594248875,-0.4143507263306526,-0.18608078938532255,-9.49176486720338,-15.30421603257408,-6.872971179474483,-351.93788903238345,-567.4533197098287,-316.51494265057545,-0.9553568639173609,-1.6206859390440584,-0.6744001049091546,-35.42294638180797,-60.09217423226023,-25.005565625107696,0.878724680291389,0.8409119310334505,0.917823577339688,-0.13801287528238723,-0.18918517278145405,-0.08953400706756781,-0.8914476685562072,-1.2219778832689303,-0.5783147528342526,-58.30265981400962,-79.92007084819689,-37.82307081976799,0.8674373276487597,0.8264670923204068,0.9099868799469653,-0.1528210374697147,-0.20996953090095632,-0.09891694269073505,-0.987096003035765,-1.3562274418710334,-0.6389206641912261,-64.55827357984074,-88.70029050824286,-41.78683219040066,-0.09564833447955778,-0.13424955860210308,-0.06060591135697346,-6.255613765831117,-8.780219660045983,-3.9637613706326658,0.8409119310334505,0.8043557607636327,0.917823577339688,-0.18918517278145405,-0.243230979101372,-0.08953400706756781,-0.4802493294485707,-0.6174453996428854,-0.22728338709035564,-151.97763590144643,-195.3941138110397,-71.92512249694799,0.8264670923204068,-0.20996953090095632,-0.533010726672024,0.7870330936431009,-0.2705946015193537,-0.6869083555622716,0.9099868799469653,-0.09891694269073505,-0.25110210647007497,-168.67428059241266,-217.3760618867948,-79.4626919209098,-0.0527613972234533,-0.06946295591938623,-0.02381871937971932,-16.69664469096623,-21.981948075755135,-7.537569423961812,0.2361
05119002203,05119002203,Census Tract 22.03; Pulaski County; Arkansas,2634,1619,824,Little Rock city,Arkansas,123962,0.712074983764409,0.18633739827997517,05119,2634,1619,824,0.013695,0.008033274155,0.004224436285,0.7789088754011478,0.684734664221292,0.8299140072624744,-0.2838472272959882,-0.4604197103665556,-0.20494411619652655,-10.239116006774085,-16.608549856759925,-7.392873274234312,-388.7287777818559,-630.5447933469978,-280.6709671311432,0.7596880899023731,0.6592870507335042,0.8145849916011244,-0.3163297059567028,-0.5167899913814902,-0.2276189842810991,-11.410844440984937,-18.641974146807687,-8.210815400947904,-433.2135323077045,-707.7438931969509,-388.7287777818559,-1.171728434210852,-2.033424290047762,-0.8179421267135929,-44.4847545258486,-77.199099849953,-31.053231841822058,0.8561060750595684,0.8120302545010671,0.9020850875455768,-0.16807955127572177,-0.2314812095448666,-0.10854287894375168,-1.1495569540294213,-1.58318386823228,-0.7423640791108339,-71.0041355175677,-97.78776208970228,-45.85324762883471,0.8429083125669333,0.7952971597617673,0.8928371528140762,-0.18636865373254033,-0.25739163999976034,-0.12002507607144722,-1.274642752704023,-1.7603946906389742,-0.8208949857886271,-78.7302503214344,-108.7334583470645,-50.703828646610695,-0.12508579867460168,-0.1772108224066944,-0.07853090667779317,-7.726114803866688,-10.945696257362222,-4.850581017775983,0.8120302545010671,0.7697974484149867,0.9020850875455768,-0.2314812095448666,-0.29904301717159565,-0.10854287894375168,-1.532270862836051,-1.979490701848108,-0.7184906762015826,-185.95520180049164,-240.22945410778007,-87.19547041281342,0.7952971597617673,-0.25739163999976034,-1.7037828300822666,0.7499185802434106,-0.3334780952825802,-2.2074308744119557,0.8928371528140762,-0.12002507607144722,-0.7944961374426928,-206.76976093231391,-267.8920964092179,-96.4194341556666,-0.17151196724621554,-0.2279401725638479,-0.07600546124111018,-20.814559131822275,-27.662642301437856,-9.223963742853178,0.8845
05119001800,05119001800,Census Tract 18; Pulaski County; Arkansas,2773,1598,686,Little Rock city,Arkansas,74827,0.6302026777292381,0.22771261554929131,05119,2773,1598,686,0.013695,0.008033274155,0.004224436285,0.8053814136087764,0.720316163510042,0.8508703316998752,-0.241647725043928,-0.3882792732667298,-0.17526720904957677,-9.176870793483596,-14.745384927206548,-6.655988718660854,-330.9365594476595,-531.7484647387864,-240.0284427933954,0.7881370847357675,0.6970685297013252,0.8372395178956282,-0.26881480311925954,-0.43457918036907034,-0.19440133752102917,-10.208574134735734,-16.503681079803204,-7.382630878012922,-368.141872871826,-595.1561875154418,-330.9365594476595,-1.031703341252138,-1.7582961525966567,-0.7266421593520676,-37.20531342416653,-63.40772277665549,-26.20418894165408,0.8740832890983157,0.8349644832709843,0.9146052331568876,-0.1440557352738972,-0.1976557327115124,-0.0933678966042655,-0.9724697316951424,-1.3343045106292295,-0.6302939149701616,-60.85542751534058,-83.49840492047744,-39.44267302691875,0.8623987118081763,0.8200395574909217,0.9064775446537136,-0.1595564630463298,-0.21945336766399895,-0.10317128747189568,-1.077109706974685,-1.4814526972219384,-0.6964731675255744,-67.40361119991773,-92.7066769225243,-43.58405303664421,-0.10463997527954294,-0.1471481865927089,-0.066179252555412793,-6.548183684577156,-9.208272002046863,-4.141380009725456,0.8349644832709843,0.79721408959407,0.9146052331568876,-0.1976557327115124,-0.25436819676529504,-0.0933678966042655,-1.0892463647767807,-1.4017788901970192,-0.5145342387386622,-158.78226891789805,-204.34094609285995,-75.00499106977584,0.8200395574909217,-0.21945336766399895,-1.2093693397444802,0.7793498608109113,-0.2831207783363211,-1.5602293663079194,0.9064775446537136,-0.10317128747189568,-0.5685590207096337,-176.29290666829158,-227.4386831352652,-82.8803237186055,-0.12012297496769953,-0.15845047611090024,-0.05402478197097149,-17.510637750393517,-23.097737042405285,-7.875332648829664,0.778
05119004219,05119004219,Census Tract 42.19; Pulaski County; Arkansas,2926,2404,1117,Little Rock city,Arkansas,154931,0.744489014233927,0.16227303996181325,05119,2926,2404,1117,0.013695,0.008033274155,0.004224436285,0.7686702000409987,0.67113821509372,0.8217605352116284,-0.3009480528146698,-0.49000604869498704,-0.2168995189607998,-12.05946096472674,-19.635311680704586,-8.691504257004016,-412.1483583296903,-671.0632836877847,-297.0438912168153,0.7487107159681153,0.644901170844256,0.805786169010579,-0.3356293407754379,-0.5506251891136673,-0.24102403150937085,-13.449194622936814,-22.064415809331557,-9.65821135030996,-459.6443821919622,-754.0811964911674,-412.1483583296903,-1.3897336582100746,-2.4291041286269746,-0.9667070933059438,-47.496023862271855,-83.01791280338259,-33.03851993526807,0.8490913184996326,0.803125416958543,0.8971757328357153,-0.1777296248500422,-0.2451355403331975,-0.11460883682095,-1.8049411726308384,-2.489484969069244,-1.1639151801507488,-75.0807476135956,-103.55594713266406,-48.41577288480652,0.8353141542759858,0.7857089632373643,0.8874936817590474,-0.19715438183464856,-0.2727358943185404,-0.12676858500892155,-2.0022101629831583,-2.7697816012675265,-1.287404047984748,-83.28661243690343,-115.21554081811676,-53.55258103097953,-0.19726899035232015,-0.2802966321982825,-0.12348886783399916,-8.205864823307827,-11.659593685452682,-5.13680814617301,0.803125416958543,0.7592053085077264,0.8971757328357153,-0.2451355403331975,-0.31716676476561156,-0.11460883682095,-2.1996421977044203,-2.845990420399889,-1.0284042589602471,-196.9241000630636,-254.7887574216552,-92.06842067683502,0.7857089632373643,-0.2727358943185404,-2.4473047896534252,0.7385759465121631,-0.35395690141600317,-3.1761144690201615,0.8874936817590474,-0.12676858500892155,-1.137515712939407,-219.0962210969942,-284.3432828129061,-101.83667976180904,-0.24766259194900497,-0.33012404862027234,-0.10911145397915978,-22.172121033930615,-29.554525391250877,-9.768259084974018,0.1347
05119002210,05119002210,Census Tract 22.10; Pulaski County; Arkansas,1047,897,364,Little Rock city,Arkansas,76238,0.6599995156017074,0.22208260182617667,05119,1047,897,364,0.013695,0.008033274155,0.004224436285,0.7956443642349296,0.707157432480962,0.8431828721044239,-0.25684293756240373,-0.41411226704022785,-0.1859823450922223,-3.682784839323224,-5.937817069480369,-2.6667385421917698,-351.74640299171193,-567.1267497115921,-254.70282160379847,0.7776620215991458,0.6830739470878696,0.828922548522863,-0.2859056662477221,-0.463970342103183,-0.20638532729263603,-4.099505569927895,-6.652715305352936,-2.959290068964465,-391.54780992625547,-635.407383510309,-351.74640299171193,-0.4167207306046712,-0.7148982358725675,-0.29255152677269525,-39.80140693454357,-68.28063379871705,-27.941884123466593,0.8674973297110525,0.8265437109478003,0.9100286292391256,-0.15274130046380854,-0.20985736961605672,-0.09886652778836144,-0.5787855650319679,-0.7952165909320117,-0.37463684658292,-64.52458918974,-88.65290868807266,-41.76553473611148,0.8552536992078337,0.8109468819900857,0.9014892678403488,-0.1692437003502417,-0.23312638868032,-0.10927554622546788,-0.6413184282042036,-0.8833903350729448,-0.41407994153664096,-71.4959228767228,-98.4827575332157,-46.16275825380613,-0.06253286317223572,-0.08817374414093315,-0.03944309495372095,-6.9713336869828,-9.829848845143047,-4.397223517694643,0.8265437109478003,0.7871247733745679,0.9100286292391256,-0.20985736961605672,-0.27044661002447135,-0.09886652778836144,-0.6136464092205541,-0.7908161215925696,-0.28909677978156734,-168.5841783572951,-217.25717626169495,-79.42219224768333,0.8109468819900857,-0.23312638868032,-0.6816876222644122,0.7685071977324026,-0.30122398716713666,-0.8808126130351951,0.9014892678403488,-0.10927554622546788,-0.3195339133410275,-187.27681930340992,-241.98148709758107,-87.7840421266559,-0.06804121304385802,-0.08999649144262545,-0.03043713355946015,-18.69264094611484,-24.72431083588611,-8.361849878972569,0.1044
05119004215,05119004215,Census Tract 42.15; Pulaski County; Arkansas,3248,2676,1073,Little Rock city,Arkansas,136005,0.7328416227387188,0.17176804931422818,05119,3248,2676,1073,0.013695,0.008033274155,0.004224436285,0.7723336968410434,0.6759924923677723,0.8246810751856516,-0.2947771204210625,-0.4793063699529257,-0.2125899697345192,-13.112087213212634,-21.320199192169273,-9.456290976150251,-403.6972664166451,-656.4100736505318,-291.14196355142406,0.7526368564852285,0.6500339804378119,0.8089368719152333,-0.3286620119428424,-0.5383811155941085,-0.2361904058500967,-14.619333271553872,-23.94792421994315,-10.50607047116426,-450.10262535572264,-737.3129378061316,-403.6972664166451,-1.507246058341238,-2.627725027773881,-1.0497794950140058,-46.40535893907752,-80.90286415559979,-32.320797260283435,0.851605302813177,0.8063139116124248,0.8989367370393243,-0.17425290412896527,-0.24021176566363808,-0.1124253340602484,-1.969857898633117,-2.7154958839992713,-1.2709224756514943,-73.61202909690273,-101.475929895339,-47.49336605573597,0.8380350689307539,0.7891409279526607,0.8894100696798356,-0.1932674861398064,-0.2672007807203588,-0.12434076708842962,-2.1848099807834447,-3.020595674166683,-1.4056215785647246,-81.64461811597327,-112.87726734554124,-52.52696481930958,-0.21495208215032768,-0.30509979016741173,-0.13469910291323006,-8.03258901907054,-11.401337450202233,-5.03359876357362,0.8063139116124248,0.7629945195680117,0.8989367370393243,-0.24021176566363808,-0.3106254033989325,-0.1124253340602484,-2.0705541175574016,-2.677498773836904,-0.9690730081979954,-192.96869688326203,-249.5339025011094,-90.31435304734346,0.7891409279526607,-0.2672007807203588,-2.3031914161515186,0.7426318312861372,-0.34656226392576817,-2.9872638443793633,0.8894100696798356,-0.12434076708842962,-1.0717805040228543,-214.6497125956681,-278.4029677893163,-99.88634706643562,-0.23263729859411697,-0.3097650705424595,-0.10270749582485894,-21.681015712406055,-28.869065288206848,-9.571994019092166,0.3078
05119004218,05119004218,Census Tract 42.18; Pulaski County; Arkansas,2445,1313,383,Little Rock city,Arkansas,102610,0.6776882726657363,0.2235374066556398,05119,2445,1313,383,0.013695,0.008033274155,0.004224436285,0.7899197862949305,0.6994598036408495,0.8386521412902804,-0.26595132486861434,-0.42967472154192354,-0.1923894911440674,-8.905187298515022,-14.387346536658194,-6.442022628578018,-364.2203394075674,-588.4395311516644,-263.4774081218003,0.7715095239685898,0.6748993933963789,0.8240243516428728,-0.2961602792096091,-0.4817023245014008,-0.2135563688212384,-9.916712233131332,-16.129453101744144,-7.150780181611774,-405.5915023775596,-659.6913334046685,-364.2203394075674,-1.011524934616311,-1.7421065650859493,-0.708757553033756,-41.37116296999227,-71.25180225300406,-28.98803897888572,0.8636111022421499,0.8215849850066578,0.907322589354686,-0.15792860629483632,-0.21715953705251373,-0.10214383696897576,-0.8759802066861297,-1.204515512509433,-0.5665596722404765,-66.71593348713859,-91.73766279584407,-43.15001311808656,0.8510401283943304,0.8055968196185873,0.8985409944604433,-0.1750327236469029,-0.24131572474858276,-0.11291527728290332,-0.9708513551421328,-1.338502272648678,-0.6263054569584545,-73.9414588836354,-101.94229037689855,-47.70033944847331,-0.0948711484560032,-0.13398676013924504,-0.05974578471797798,-7.225525396496816,-10.204627581054458,-4.550326330386746,0.8215849850066578,0.7811958008235041,0.907322589354686,-0.21715953705251373,-0.2800888060916886,-0.10214383696897576,-0.6681443029655221,-0.8617615539920878,-0.3142704376707007,-174.45020965157232,-225.00301670811692,-82.05494456154065,0.8055968196185873,-0.24131572474858276,-0.7424667085552495,0.7621419909597641,-0.3120914630890521,-0.9602255369364676,0.8985409944604433,-0.11291527728290332,-0.34741140204263854,-193.8555374817884,-250.7116284429419,-90.7079378701406,-0.07432240558972747,-0.09846398294437976,-0.03314096437193786,-19.40532783021605,-25.708611734825,-8.652993308599964,0.2501
05119002001,05119002001,Census Tract 20.01; Pulaski County; Arkansas,3630,2043,910,Little Rock city,Arkansas,0,NA,NA,05119,3630,2043,910,0.013695,0.008033274155,0.004224436285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7641
