geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
13215010110,13215010110,Census Tract 101.10; Muscogee County; Georgia,2324,1830,674,Columbus city,Georgia,429901,0.8017552415053298,0.1466308143731579,13215,2324,1830,674,0.01419799999999999,0.007021009193,0.003623783249,0.7509092403644755,0.6477736891336598,0.807550986223211,-0.33171886327383737,-0.5437490234242329,-0.23831190483320788,-10.945446033850754,-17.941625426757547,-7.86337583528606,-470.9744420761942,-772.0148634577257,-338.3552424821885,0.7297031036792789,0.6202483741634682,0.7904728300200482,-0.3704203736531216,-0.6122573498861718,-0.2650656189848267,-12.222446952955195,-20.2021365799613,-8.746145453997427,-525.9228465127021,-869.2829853683864,-470.9744420761942,-1.2770009191044416,-2.2605111532037547,-0.8827696187113663,-54.948404436507815,-97.26812191066072,-37.98492335246843,0.8368384502819174,0.7876311320986499,0.8885675286684186,-0.1949737726118059,-0.2696298549493485,-0.12540686862434738,-1.2929731248685448,-1.7880566777862203,-0.8316385769897303,-70.65426911849971,-97.70801517957489,-45.444730983045375,0.8220643015206693,0.7690510354271745,0.8781313506761572,-0.21644985453106527,-0.30030382111707765,-0.1387817998184491,-1.4353922634896348,-1.991471800531808,-0.9203347454501456,-78.4367357098161,-108.82359565747583,-50.291516144816704,-0.14241913862109,-0.2034151227455876,-0.08869616846041539,-7.782466591316394,-11.11558047790096,-4.846785161771333,0.7876311320986499,0.7408470008523267,0.8885675286684186,-0.2696298549493485,-0.34980636872326404,-0.12540686862434738,-1.27593166726667,-1.6553397744082134,-0.5934453920194214,-189.3073690306632,-245.59937305759843,-88.04827774768863,0.7690510354271745,-0.30030382111707765,-1.421085789021564,0.718954456038427,-0.3909086891403196,-1.849842539052412,0.8781313506761572,-0.1387817998184491,-0.656737709041485,-210.843588875603,-274.45735000777626,-97.43882923464167,-0.14515412175489395,-0.1945027646441988,-0.06329231702206362,-21.536219844939755,-28.85797695017786,-9.390551486953058,0.2337
13215010109,13215010109,Census Tract 101.09; Muscogee County; Georgia,1795,1082,502,Columbus city,Georgia,93198,0.7113784390730057,0.1977174503925336,13215,1795,1082,502,0.01419799999999999,0.007021009193,0.003623783249,0.7791303845177593,0.6850298415092237,0.8300901021517506,-0.28348222565976217,-0.4597904199280569,-0.2046884999686309,-7.224660748651559,-11.7179473659387,-5.216570343985544,-402.4880639917303,-652.81043821385515,-290.61673225546207,0.7599257406201118,0.6595996854584387,0.8147751201588068,-0.3159180516559207,-0.5160710686285035,-0.22733251821078093,-8.051301072852317,-13.152282773135548,-5.793662432934218,-448.5404497410761,-732.7177032387492,-402.4880639917303,-0.8266403242007581,-1.4343354071968475,-0.5770920889486737,-46.05238574934585,-79.90726502489403,-32.149977100204666,0.8562574494165547,0.812222690193013,0.9021908789252052,-0.16787305112660925,-0.23118944111542175,-0.1084128906194621,-0.6582190657828797,-0.9064784188326358,-0.4250797319966791,-60.833555063112726,-83.77804240597374,-39.286481700247606,0.8430722588570836,0.7955044795122973,0.8929523310076305,-0.1861379490242705,-0.25706394590395454,-0.11988060871242046,-0.7298345153749115,-1.0079306308178573,-0.4700438917540161,-67.45235816773675,-93.15440210885926,-43.44213417319927,-0.07161544959203181,-0.10145221198522147,-0.04496415975733703,-6.618803104624012,-9.376359702885534,-4.155652472951667,0.812222690193013,0.7700266773595216,0.9021908789252052,-0.23118944111542175,-0.2986563055569373,-0.1084128906194621,-0.814837962080746,-1.0526280707650622,-0.3821062866428313,-162.31831913959084,-209.68686668626736,-76.11679016789468,0.7955044795122973,-0.25706394590395454,-0.9060338603450208,0.7501642242951443,-0.33304144294484567,-1.1738200903480047,0.8929523310076305,-0.11988060871242046,-0.4225247936278346,-180.48483273805195,-233.82870325657467,-84.16828558323398,-0.09119589826427477,-0.12119201958294255,-0.04041850698500332,-18.16651359846111,-24.141836570307284,-8.051495415339307,0.7275
13215010705,13215010705,Census Tract 107.05; Muscogee County; Georgia,2751,1861,777,Columbus city,Georgia,101230,0.7383173672249241,0.17831196219574463,13215,2751,1861,777,0.01419799999999999,0.007021009193,0.003623783249,0.7706092211469993,0.6737060114805079,0.8233067621066424,-0.29767458337906755,-0.48432696600471503,-0.21461409771643608,-11.62678165447882,-18.917180698434432,-8.382547229248766,-422.63837348160007,-687.6474263334944,-304.70909593779595,0.7507885170015004,0.6476158433445868,0.8074541122594114,-0.33193299758206285,-0.5441252870460039,-0.23846047077747645,-12.964870708792525,-21.25282526089318,-9.313955513035278,-471.2784699670128,-772.5490825479163,-422.63837348160007,-1.3380890543137038,-2.3356445624587465,-0.931408283786512,-48.64009648541271,-84.9016562144219,-33.857080472065135,0.8504224870356675,0.8048133429525804,0.8981084126236275,-0.17588612159788658,-0.2425241315350806,-0.1134513227403343,-1.1861514901722552,-1.6355489416086169,-0.7650999084402915,-63.73731811779985,-87.88548853350977,-41.11230029233162,0.8367547933678142,0.7875256080797632,0.8885086105410063,-0.19509324347596263,-0.2697999782360304,-0.12548149577425868,-1.315681643152067,-1.8194934502265747,-0.8462297186924208,-70.69756277012719,-97.76966417122917,-45.47177424462229,-0.12953015297981185,-0.18394450861795783,-0.08112981025212929,-6.960244652327343,-9.884175637719393,-4.359473952290665,0.8048133429525804,0.7612107621593185,0.8981084126236275,-0.2425241315350806,-0.3136966129634198,-0.1134513227403343,-1.3230477500139743,-1.7113167062644363,-0.618913739996206,-170.2764157032142,-220.2466803429133,-79.65427799178971,0.7875256080797632,-0.2697999782360304,-1.4718463350413689,0.7407222866577221,-0.35003363340421084,-1.9095469311583513,0.8885086105410063,-0.12548149577425868,-0.684542233392172,-189.42681274663693,-245.75893579901563,-88.10067353824608,-0.14879858502739451,-0.19823022489391495,-0.06562849339596599,-19.15039704342272,-25.512255456102313,-8.446395546456369,0.7008
13215002700,13215002700,Census Tract 27; Muscogee County; Georgia,1688,938,334,Columbus city,Georgia,119410,0.6318015004447128,0.2426676745236037,13215,1688,938,334,0.01419799999999999,0.007021009193,0.003623783249,0.8048559357582212,0.7196039229293394,0.8504560683181472,-0.24245837742122345,-0.38965334698181425,-0.1758396903176777,-5.810811783953583,-9.338519396115885,-4.214213406244094,-344.24240426265305,-553.2298220447798,-249.65719231303876,0.7875714538844266,0.6963103882584648,0.8367911391729733,-0.26972606113114217,-0.436141147486095,-0.19504133491223516,-6.464315199706646,-10.45265643626879,-4.674404321765648,-382.9570615939956,-619.2332012007577,-344.24240426265305,-0.6535034157530628,-1.1141370401529065,-0.4601909155215536,-38.71465733134258,-66.00337915597787,-27.2624949953527,0.8737286371418806,0.8345104756041406,0.9143590808730844,-0.14452011470194578,-0.19830730617977432,-0.09366223939629996,-0.4912395774108407,-0.6740680872426884,-0.31836813162847505,-52.370957080046985,-71.86226942885804,-33.94116541881397,0.862013817476644,0.8195490892816664,0.9062091869431256,-0.16007421195089455,-0.2201831630079641,-0.1034979720005431,-0.5441096444969267,-0.7484265022352506,-0.3518008557720947,-58.00742478645274,-79.78960578200967,-37.50542172410391,-0.05287006708608599,-0.07435841499256224,-0.03343272414361964,-5.636467706405756,-7.927336353151625,-3.5642563052899403,0.8345104756041406,0.7966694537362571,0.9143590808730844,-0.19830730617977432,-0.2552257342240925,-0.09366223939629996,-0.4650340181889052,-0.5985087035766944,-0.21963955024202184,-139.2317419727261,-179.19422262775282,-65.76034438383887,0.8195490892816664,-0.2201831630079641,-0.5163332758819928,0.7787642061896104,-0.2840857246031721,-0.6661858736690051,0.9062091869431256,-0.1034979720005431,-0.2427045110994717,-154.5908011622733,-199.45684840389373,-72.66602128726696,-0.05129925769308763,-0.06767717009231067,-0.02306496085744983,-15.359059189547196,-20.26262577614092,-6.905676903428093,0.9357
13215010801,13215010801,Census Tract 108.01; Muscogee County; Georgia,1254,455,41,Columbus city,Georgia,166963,0.7863890779192021,0.18106455918699965,13215,1254,455,41,0.01419799999999999,0.007021009193,0.003623783249,0.7556343288808759,0.6539620131768179,0.8113395162904943,-0.323391436544498,-0.5291408061183831,-0.23252963761961917,-5.757755566537713,-9.42097742124708,-4.140025566833884,-459.15116160587826,-751.2741165268803,-330.1455794923353,0.7347555038342778,0.626769384173323,0.7945530364486468,-0.3609969503890201,-0.5954831637460233,-0.25856922587524656,-6.427295115835627,-10.602156128418011,-4.603641999696845,-512.5434701623307,-845.4669958866039,-459.15116160587826,-0.6695395492979141,-1.1811787071709343,-0.4636164328629606,-53.39230855645248,-94.19287935972363,-36.97100740533976,0.8401087808675711,0.791759105507425,0.8908692147661309,-0.19032204254228952,-0.26301041951278464,-0.12249922146262276,-0.3138070525044975,-0.4336572024070158,-0.2019793351720661,-68.96858296802142,-95.30927525428918,-44.39106267517936,0.8255988444156714,0.7734858501132557,0.8806337927003113,-0.21124200544123012,-0.2928484727336351,-0.13554579473230624,-0.34830033456540893,-0.4828548224442581,-0.22349080409261235,-76.54952408030965,-106.12193899873805,-49.118858042332384,-0.03449328206091146,-0.04919762003724226,-0.02151146892054625,-7.580941112288232,-10.812663744448848,-4.727795367153024,0.791759105507425,0.7457290300059684,0.8908692147661309,-0.26301041951278464,-0.3409696548785242,-0.12249922146262276,-0.07571054150341594,-0.09815199433888236,-0.0352627945610011,-184.65985732540472,-239.39510814361557,-86.00681600244171,0.7734858501132557,-0.2928484727336351,-0.08429976458797334,0.724167707773855,-0.3808955981675486,-0.10964513134861129,0.8806337927003113,-0.13554579473230624,-0.03901839910640853,-205.6091819218862,-267.42714963075923,-95.16682708880128,-0.00858922308455739,-0.01149313700972891,-0.0037556045454074298,-20.949324596481453,-28.032041487143687,-9.160011086359583,0.4246
13215010208,13215010208,Census Tract 102.08; Muscogee County; Georgia,3940,2119,844,Columbus city,Georgia,164460,0.7278171708662152,0.17979928947323667,13215,3940,2119,844,0.01419799999999999,0.007021009193,0.003623783249,0.7739194418639849,0.6780973555557906,0.8259441401386363,-0.29212414872470466,-0.47471449609233096,-0.21073563138561421,-16.34145993455782,-26.555585877144523,-11.788576507987024,-414.75786635933554,-673.9996415518914,-299.202449441295,0.7543368649942302,0.6522607654567363,0.8102998228253419,-0.32566767767295685,-0.5331291608499007,-0.2341110929942133,-18.217888969146525,-29.823309233442743,-13.09620263542745,-462.3829687600641,-756.9367825746889,-414.75786635933554,-1.8764290345887031,-3.2677233562982195,-1.3076261274404253,-47.62510240072851,-82.93714102279745,-33.188480391888966,0.8526920821361407,0.8076932697011598,0.8996974658123142,-0.17275628676512111,-0.2380937634530397,-0.11148473570182296,-1.3265604055163,-1.828273606196394,-0.8560686211238161,-62.60313381388863,-86.28001916924936,-40.39965177554583,0.8392115517454214,0.7906260332701034,0.890238038175363,-0.19159465562665956,-0.26482048138979974,-0.12329507066402802,-1.4712164102509049,-2.0335026398147895,-0.9467577823121848,-69.42975036578125,-95.96520244524729,-44.6794611756576,-0.1446560047346046,-0.2052290336183955,-0.09068916118836856,-6.826616551892619,-9.6851832759979,-4.279809400111778,0.8076932697011598,0.7646349427608812,0.8996974658123142,-0.2380937634530397,-0.3078136298470509,-0.11148473570182296,-1.4108797756877969,-1.824021002204496,-0.6606286389799731,-167.16585019997592,-216.11623248868435,-78.27353542416743,0.7906260332701034,-0.26482048138979974,-1.569255136976604,0.7443883281613174,-0.3433848465491907,-2.0348064907187955,0.890238038175363,-0.12329507066402802,-0.7306135159486642,-185.93070343324692,-241.09081643587623,-86.56558245837253,-0.15837536128880747,-0.21078548851429943,-0.06998487696869105,-18.764853233271023,-24.97458394719188,-8.292047034205101,0.5675
13215001400,13215001400,Census Tract 14; Muscogee County; Georgia,1071,640,329,Columbus city,Georgia,42535,0.5769688871328413,0.21594724078847016,13215,1071,640,329,0.01419799999999999,0.007021009193,0.003623783249,0.8230747855694945,0.744437466364753,0.864779305313661,-0.21495642623542277,-0.3432961735298108,-0.15636439708428684,-3.26863988480856,-5.220181525872367,-2.3776860911986963,-305.19513396905324,-487.4119071776253,-222.0061709802704,0.8072038549358233,0.7227881846935981,0.8523065322121727,-0.23884443054289553,-0.3835311937534184,-0.17328679554348483,-3.631882263812241,-5.831997577023718,-2.6350090636683716,-339.111322484803,-544.5375888911035,-305.19513396905324,-0.3632423790036805,-0.6118160511513508,-0.2573229724696753,-33.91618851574981,-57.125681713478144,-24.026421332369303,0.885974196425495,0.8502228017488822,0.9228389698639656,-0.12870104347795625,-0.17616229292255006,-0.08361266987609828,-0.2984861987099127,-0.4085593383668277,-0.19391628320075,-46.638468548423866,-63.83739661981683,-30.299419250117182,0.8753126013663168,0.8365386722894262,0.915458198272014,-0.14244899301010028,-0.19540199769033423,-0.09234916666600852,-0.3303707358124285,-0.4531804710728768,-0.21417815246297017,-51.62042747069194,-70.809448605137,-33.46533632233909,-0.03188453710251576,-0.04462113270604917,-0.02026186926222017,-4.981958922268088,-6.972051985320183,-3.1659170722219026,0.8502228017488822,0.8155622337851745,0.9228389698639656,-0.17616229292255006,-0.22614799775464825,-0.08361266987609828,-0.4069193986847611,-0.5223819793293825,-0.19313791154709747,-123.68370780691828,-158.77871712139284,-58.70453238513601,0.8365386722894262,-0.19540199769033423,-0.45136142407563806,0.7991031035549916,-0.2514029735978661,-0.5807187517080127,0.915458198272014,-0.09234916666600852,-0.2133184505340906,-137.19192221144013,-176.5102588778154,-64.8384348127935,-0.04444202539087694,-0.05833677237863022,-0.02018053898699312,-13.508214404521867,-17.73154175642256,-6.133902427657484,0.9557
13215010108,13215010108,Census Tract 101.08; Muscogee County; Georgia,4235,1832,418,Columbus city,Georgia,86770,0.660253840923512,0.2159936439673568,13215,4235,1832,418,0.01419799999999999,0.007021009193,0.003623783249,0.7955617641926738,0.7070461595346071,0.8431175570705176,-0.25697343061074285,-0.4143348160722934,-0.1860742213394103,-15.45143463168097,-24.913343418247376,-11.188369400033372,-364.8508767811327,-588.2725718594422,-264.18817945769473,0.7775732155397769,0.6829557163317931,0.8288519173631241,-0.2860525285786993,-0.4642237792093985,-0.2064881302095065,-17.199918046220176,-27.913093434905697,-12.415827731946216,-406.1373800760372,-659.104921721504,-364.8508767811327,-1.7484834145392067,-2.999750016658318,-1.2274583319128445,-41.28650329490453,-70.83234986206182,-28.983667813762555,0.867441330606207,0.8264722037736701,0.909989665225504,-0.15281571757845003,-0.20996204764540455,-0.09891357914728682,-1.014508540781894,-1.3938899345675435,-0.656664592061435,-55.377103754470205,-76.0856951183157,-35.84413712125737,0.855192969780917,0.8108697087019516,0.9014468097020404,-0.16932673131793827,-0.23324374960412572,-0.1093277930957844,-1.124121378526015,-1.5484518203168662,-0.725802172695815,-61.36033725578683,-84.5224792749381,-39.618022527064134,-0.10961283774412078,-0.15456188574932272,-0.06913758063438002,-5.9832335013166364,-8.43678415662242,-3.77388540580677,0.8264722037736701,0.7870392097989045,0.909989665225504,-0.20996204764540455,-0.27058472760907154,-0.09891357914728682,-0.6161928050803867,-0.7941071454919933,-0.29028977607535494,-147.41454666994898,-189.9777860028692,-69.44731485056339,0.8108697087019516,-0.23324374960412572,-0.6845195212553892,0.768415304483158,-0.3013795979409958,-0.8844833717896249,0.9014468097020404,-0.1093277930957844,-0.320853222077128,-163.7606510180357,-211.59889277263753,-76.75914403759043,-0.06832671617500252,-0.09037622629763152,-0.03056344600177307,-16.34610434808673,-21.62110676976831,-7.311829187027052,0.5611
13215011400,13215011400,Census Tract 114; Muscogee County; Georgia,1329,824,448,Columbus city,Georgia,71157,0.6457758739782048,0.23006364268671037,13215,1329,824,448,0.01419799999999999,0.007021009193,0.003623783249,0.8002776113131472,0.7134085470379284,0.8468438093700219,-0.24956638279450977,-0.4017213616966028,-0.1808552993307148,-4.709103515375961,-7.58013741828656,-3.412584324523763,-354.33435029164497,-570.3639893368367,-256.7783539897489,0.7826448537353591,0.6897189191325499,0.8328823307125703,-0.277718744622496,-0.449865984911196,-0.20064979544523723,-5.240314428343614,-8.488585150259215,-3.7860894825271343,-394.3050736150198,-638.7197253769161,-354.33435029164497,-0.5312109129676523,-0.9084477319726556,-0.3735051580033715,-39.9707233233749,-68.35573604007942,-28.10422558339891,0.8706349509242006,0.830552754029328,0.9122104259096052,-0.1485870156470001,-0.20401743916761308,-0.09623829282904332,-0.4436804419760919,-0.6091955423330055,-0.28736729189618504,-53.84471383204998,-73.93149785594727,-34.874671346624396,0.8586569853039874,0.8152746617331773,0.9038670085088996,-0.16460940412191888,-0.2265804972696177,-0.10635745146809826,-0.4915232522587421,-0.6765687750979222,-0.31758307325401414,-59.65088012848812,-82.1078610555731,-38.54163510364249,-0.04784281028265019,-0.06737323276491669,-0.03021578135782909,-5.80616629643813,-8.176363199625813,-3.666963757018094,0.830552754029328,0.7919249212099809,0.9122104259096052,-0.20401743916761308,-0.2627459664637166,-0.09623829282904332,-0.6417189255358021,-0.8264443469925099,-0.30270909252475986,-143.24083159281298,-184.4741845965424,-67.5689938671339,0.8152746617331773,-0.2265804972696177,-0.7126890419194548,0.7736640396482549,-0.29255070515446,-0.9201925332580272,0.9038670085088996,-0.10635745146809826,-0.33453801673670297,-159.08237542844975,-205.40011903080963,-74.6736644501569,-0.07097011638365269,-0.09374818626551716,-0.03182892421194311,-15.84154383563676,-20.925934434267223,-7.104670583023016,0.9327
13215002901,13215002901,Census Tract 29.01; Muscogee County; Georgia,2076,1159,556,Columbus city,Georgia,78567,0.660578551735902,0.2094579059741091,13215,2076,1159,556,0.01419799999999999,0.007021009193,0.003623783249,0.795456316740886,0.7069041168290848,0.843034173208514,-0.25714005779369853,-0.41461900729286577,-0.18619153502886815,-7.579215546192038,-12.220915141669568,-5.4880044321695705,-365.08745405549314,-588.6760665544108,-264.354741433987,0.7774598468085454,0.6828047945113601,0.8287617475111236,-0.2862400599914925,-0.4645474197579943,-0.20661939695349896,-8.43693950777212,-13.692557495643031,-6.090116642935436,-406.403637175921,-659.5644265724004,-365.08745405549314,-0.8577239615800822,-1.471642353973463,-0.6021122107658652,-41.31618312042785,-70.88836001798954,-29.003478360590808,0.8673698387921402,0.8263809157111209,0.9099399201991089,-0.15291073689229784,-0.21009570887715337,-0.09897365507514468,-0.6422197102864214,-0.8823945788878225,-0.4156858660168376,-55.41153669425552,-76.13413105158088,-35.865907335361314,0.8551154395238891,0.8107711880897895,0.901392604020442,-0.1694327499884456,-0.2333936068399783,-0.10939450306086802,-0.7116115834773153,-0.9802449299099796,-0.45945306059287255,-61.39875612401339,-84.57678428904052,-39.64219677246528,-0.0693918731908939,-0.09785035102215722,-0.04376719457603495,-5.987219429757887,-8.44265323745964,-3.776289437103965,0.8263809157111209,0.7869299796997811,0.9099399201991089,-0.21009570887715337,-0.27076109157959205,-0.09897365507514468,-0.820146650310608,-1.056964958876389,-0.3863615878339554,-147.50839034363457,-190.10161130870307,-69.48949421474018,0.8107711880897895,-0.2333936068399783,-0.911094214521269,0.7682979954012221,-0.3015783016299268,-1.177265519653092,0.901392604020442,-0.10939450306086802,-0.42704125527963566,-163.86586592109154,-211.73840281530428,-76.8059811654021,-0.09094756421066108,-0.12030056077670293,-0.04067966744568024,-16.357475577457027,-21.636791506601245,-7.316486950661915,0.9035
13215002300,13215002300,Census Tract 23; Muscogee County; Georgia,940,627,241,Columbus city,Georgia,51507,0.6171230011495896,0.2187108739744741,13215,940,627,241,0.01419799999999999,0.007021009193,0.003623783249,0.8096931557140189,0.726169409702783,0.8542669315013981,-0.2350357576113647,-0.3770891291183614,-0.17059429918757588,-3.136815425372186,-5.0326767679091455,-2.27677198827329,-333.7037686566155,-535.3911455222495,-242.20978598652025,0.7927796890847986,0.7033018261346938,0.8409166562789683,-0.26138448520852103,-0.4218646430877937,-0.18917849055930333,-3.4884687057311465,-5.630256150406865,-2.52479883642333,-371.11369209905814,-598.9634202560494,-333.7037686566155,-0.3516532803589607,-0.5975793824977194,-0.2480268481500394,-37.40992344244263,-63.57227473379994,-26.38583490957866,0.8769900432275051,0.8386879247623995,0.9166214501382264,-0.14026380085205165,-0.19233861663538343,-0.0909629049693306,-0.31869507870439795,-0.43701489760115786,-0.20667791677026595,-50.82856119687368,-69.69934570991354,-32.96298513082392,0.8655539227484554,0.8240630269949677,0.9086759165158502,-0.155329522191556,-0.21349941356622312,-0.10050237034378008,-0.35292608641176987,-0.485094600292482,-0.22835265144763855,-56.28805205929344,-77.36755985526028,-36.419880613658464,-0.03423100770737192,-0.04807970269132411,-0.02167473467737263,-5.459490862419764,-7.668214145346748,-3.4568954828345504,0.8386879247623995,0.8016836613831891,0.9166214501382264,-0.19233861663538343,-0.24737480401514572,-0.0909629049693306,-0.3254490981313891,-0.4185738063187657,-0.153914985474809,-135.041119556593,-173.68207731069114,-63.86513920116556,0.8240630269949677,-0.21349941356622312,-0.3612545042290033,0.7841575637017493,-0.27525391106263103,-0.4657470178351648,0.9086759165158502,-0.10050237034378008,-0.17005636393057488,-149.89813453485613,-193.25602399799368,-70.56280661019704,-0.03580540609761418,-0.04717321151639908,-0.01614137845576588,-14.857014978263145,-19.573946687302524,-6.697667409031486,0.7312
13215000900,13215000900,Census Tract 9; Muscogee County; Georgia,1786,946,404,Columbus city,Georgia,65217,0.644938951146764,0.21180830846518445,13215,1786,946,404,0.01419799999999999,0.007021009193,0.003623783249,0.8005510717435989,0.7137780808854219,0.8470597143642579,-0.24913954311746997,-0.4009956690734012,-0.18055431399016317,-6.317587854462763,-10.168299005974411,-4.578429127957753,-353.72832331818387,-569.3336509504151,-256.3510150032336,0.7829390374748815,0.6901119186216118,0.8331159137174482,-0.27723865094934974,-0.4490403266724332,-0.20031316595298004,-7.030114577995457,-11.38659756075804,-5.079466745737933,-393.6234366178867,-637.5474558095207,-353.72832331818387,-0.7125267235326938,-1.218298554783626,-0.5010376177801801,-39.89511329970289,-68.2138048591056,-28.053618016807395,0.8708199225000917,0.8307892520101643,0.9123389662275968,-0.1483430433344211,-0.2036746955746191,-0.09608384275733647,-0.5085346316217447,-0.6982170107647813,-0.32938492080987225,-53.75630355409564,-73.80729500684792,-34.81870198835859,0.858857656899927,0.8155300277057859,0.9040071106001818,-0.16433729380667178,-0.22619641953976505,-0.10618598932931766,-0.5633645049285478,-0.77542370912193,-0.3640160789019301,-59.55227324826087,-81.96867961119769,-38.479500941007416,-0.05482987330680311,-0.07720669835714877,-0.03463115809205786,-5.795969694165234,-8.161384604349765,-3.660798952648822,0.8307892520101643,0.7922082733238552,0.9123389662275968,-0.2036746955746191,-0.26229431536269676,-0.09608384275733647,-0.5777207716443943,-0.7439946029709865,-0.2725406394924024,-143.0001910010877,-184.1570799433135,-67.46055432980258,0.8155300277057859,-0.22619641953976505,-0.6416033649689995,0.7739685452677726,-0.2920421716285983,-0.8283740317862212,0.9040071106001818,-0.10618598932931766,-0.3011952541285714,-158.8127141012375,-205.0430771748072,-74.55328072489391,-0.06388259332460522,-0.08437942881523464,-0.02865461463616897,-15.812523100149807,-20.88599723149372,-7.09272639509133,0.7925
13215002100,13215002100,Census Tract 21; Muscogee County; Georgia,1630,1140,476,Columbus city,Georgia,96604,0.6897195583425885,0.21802245075232551,13215,1630,1140,476,0.01419799999999999,0.007021009193,0.003623783249,0.7860496773683039,0.6942720742145052,0.835584412400277,-0.2721842254906869,-0.44035751564888065,-0.19676717894656176,-6.299088762632338,-10.191079491707974,-4.553731662893752,-386.44716335167715,-625.2196007182806,-279.37004066832833,0.7673526427505845,0.6693953121566786,0.8207093150862098,-0.3031818023268785,-0.4938855737996865,-0.21845820635648192,-7.016457623982344,-11.429865424196954,-5.055721470574408,-430.45752294370214,-701.2187376807947,-386.44716335167715,-0.717368861350006,-1.2387859324889805,-0.5019898076806557,-44.01035959202491,-75.99913696251413,-30.79692071660464,0.8609777761632966,0.8182292391672036,0.9054866331259832,-0.16147016529998776,-0.2221513875717804,-0.10437853350494115,-0.6670514834591866,-0.917732463808186,-0.43119950664824575,-58.51328802273567,-80.50284770247245,-37.8245181270391,0.8481860699074852,0.8019780729301101,0.8965411914767161,-0.17898658735231723,-0.24691688433125883,-0.1153977190416363,-0.7394138006290228,-1.0200415270417704,-0.47672100620891456,-64.86085970430024,-89.47732693348864,-41.817632123589,-0.07236231716983621,-0.10230906323358446,-0.04552149956066881,-6.347571681564579,-8.974479231016181,-3.993113996549896,0.8182292391672036,0.7771886559763796,0.9054866331259832,-0.2221513875717804,-0.2866888783183578,-0.10437853350494115,-0.7424300207644877,-0.9581143390971272,-0.34883309820606395,-155.97269343791757,-201.28452502040489,-73.28426432900503,0.8019780729301101,-0.24691688433125883,-0.8251963202432224,0.75784274645758,-0.3195349624633172,-1.067885964655373,0.8965411914767161,-0.1153977190416363,-0.3856592204114584,-173.36057147966858,-224.345790893986,-81.02084462425597,-0.0827662994787347,-0.10977162555824616,-0.03682612220539444,-17.387878041750987,-23.061265873581124,-7.736580295250933,0.7758
