geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
21067003912,21067003912,Census Tract 39.12; Fayette County; Kentucky,3264,1917,811,Lexington-Fayette urban county,Kentucky,116311,0.6655827947742426,0.21799954767204016,21067,3264,1917,811,0.0112,0.007511568745,0.003668935501,0.7938329919208399,0.7047186473293072,0.8417501548675809,-0.25971080841613453,-0.4190060157904564,-0.18800096942936,-9.494196081106947,-15.317519118048557,-6.872713839235229,-290.8761054260707,-469.2867376853112,-210.56108576088323,0.775714766556602,0.6804830935286864,0.8273733451599322,-0.28913363920993823,-0.4695442245514716,-0.20864420620983248,-10.56980062186987,-17.16503430808324,-7.627364517571603,-323.8296759151308,-525.8895314976482,-290.8761054260707,-1.075604540762923,-1.847515190034683,-0.7546506783363744,-32.95357048906013,-56.6027938123371,-23.12042519412912,0.866268795818872,0.8249753147789227,0.9091736242920846,-0.15437610684650574,-0.21215748166717024,-0.09989992371219096,-1.0857810915806572,-1.4921776869306858,-0.7026310640473457,-56.63959789153141,-77.83921162914376,-36.65263766548491,0.8539214794332605,0.8092543619850243,0.9005576315224876,-0.1710678605528115,-0.2357054184386411,-0.11042310341581872,-1.2031800267516823,-1.6577985528437107,-0.7766442632327933,-62.76369466623277,-86.47879774875904,-40.51352442528917,-0.11739893517102518,-0.16562086591302494,-0.07401319918544769,-6.124096774701366,-8.639586119615283,-3.860886759804261,0.8249753147789227,0.7852485085153452,0.9091736242920846,-0.21215748166717024,-0.27348220232940196,-0.09989992371219096,-1.2924383972386204,-1.666021374661686,-0.6085785722579304,-159.36355083090262,-205.4280363331302,-75.04051445843778,0.8092543619850243,-0.2357054184386411,-1.4358896553325535,0.7664923631957692,-0.3046444400706845,-1.855858057696486,0.9005576315224876,-0.11042310341581872,-0.6726845439311192,-177.0517454170843,-228.8357654372979,-82.94507323441667,-0.14345125809393333,-0.18983668303480017,-0.06410597167318877,-17.688194586181666,-23.40772910416771,-7.904558775978886,0.2517
21067000802,21067000802,Census Tract 8.02; Fayette County; Kentucky,2142,215,82,Lexington-Fayette urban county,Kentucky,52938,0.48561482688564706,0.22608132045666385,21067,2142,215,82,0.0112,0.007511568745,0.003668935501,0.8543488633626696,0.7877293355502033,0.8891803281607455,-0.17048203946108814,-0.2694715746513776,-0.12463126806739312,-4.089932319487289,-6.46473086451641,-2.989953973443988,-190.93988419641872,-301.80816360954293,-139.5870202354803,0.8410053732995343,0.7691565116167354,0.878797536056963,-0.18905304502000828,-0.30012550748356936,-0.1379185295476076,-4.535458171248007,-7.200130974733823,-3.3087206912589258,-211.7394104224093,-336.1405683815977,-190.93988419641872,-0.4455258517607179,-0.7354001102174132,-0.3187667178149378,-20.799526225990565,-34.33240477205477,-14.881732857840234,0.9067582973823332,0.8770601353435714,0.937141935986948,-0.10282972087141722,-0.14017267425826996,-0.06707421960244825,-0.0811142568945586,-0.11057116768409923,-0.05290956188277788,-37.72756134630633,-51.428450085627546,-24.609098550129257,0.8979263001098152,0.8656300189639274,0.9310776670364248,-0.11367714686350236,-0.15522795893434932,-0.07402425748536266,-0.08967093575267734,-0.12244709439563094,-0.05839189863799059,-41.707411977989466,-56.95213692820043,-27.15902262232121,-0.00855667885811874,-0.0118759267115317,-0.0054823367552127,-3.979850631683135,-5.523686842572886,-2.549924072191958,0.8770601353435714,0.8480388841448613,0.937141935986948,-0.14017267425826996,-0.17919121245056122,-0.06707421960244825,-0.08633916766664192,-0.11037258308742784,-0.04131427414800336,-105.29166788614867,-134.60071108222903,-50.38326115610166,0.8656300189639274,-0.15522795893434932,-0.09561244974387496,0.8341753313126794,-0.19878874675708127,-0.12244365763385336,0.9310776670364248,-0.07402425748536266,-0.04559514050970836,-116.6005484681402,-149.3215336998212,-55.60382988988825,-0.00927328207723303,-0.01207107454642554,-0.004280866361705,-11.308880581991504,-14.720822617592129,-5.220568733786586,0.5626
21067004209,21067004209,Census Tract 42.09; Fayette County; Kentucky,2752,2064,940,Lexington-Fayette urban county,Kentucky,65069,0.7274871372784196,0.14737380817514537,21067,2752,2064,940,0.0112,0.007511568745,0.003668935501,0.7740237161856531,0.6782358436954257,0.8260271728548948,-0.29195007735414846,-0.47441337595992417,-0.21061392755861116,-8.998602064240504,-14.622558839187166,-6.491626720782536,-326.9840866366462,-531.342981075115,-235.8875988656445,0.7544486651889067,0.6524072996258156,0.8103894292565806,-0.32547122970866355,-0.5327848118400027,-0.23397463478436611,-10.031804430572311,-16.421706584457297,-7.2116597831776446,-364.5277772737032,-596.7189892608029,-326.9840866366462,-1.0332023663318068,-1.7991477452701314,-0.7200330623951094,-37.54369063705693,-65.37600818568791,-26.16399209284555,0.8527635162916646,0.8077839560586706,0.8997474571812457,-0.17265804750724958,-0.23795476810307983,-0.11142297988018582,-1.3074846394274775,-1.8019559972160637,-0.8437708915158608,-63.34712400326925,-87.30406963256121,-40.88037265096225,0.8392888873780009,0.7907236809048281,0.8902924506616585,-0.19148485704853335,-0.26466428684125937,-0.12322641763030528,-1.4500540976140217,-2.004218712339167,-0.9331545824212708,-70.25455899292741,-97.10361978387438,-45.210977830487934,-0.1425694581865442,-0.20226271512310356,-0.0893836909054101,-6.9074349896581495,-9.799550151313158,-4.330605179525683,0.8077839560586706,0.7647428181218817,0.8997474571812457,-0.23795476810307983,-0.3076291483925043,-0.11142297988018582,-1.6801687828784089,-2.172130846349136,-0.7867436907542016,-178.74135988068178,-231.07774961161024,-83.69613731427677,0.7907236809048281,-0.26466428684125937,-1.8687613458572472,0.7445038498223271,-0.3431763989382272,-2.423125525548876,0.8902924506616585,-0.12322641763030528,-0.8700862847963109,-198.80439849545184,-257.7793112286039,-92.5623707230118,-0.18859256297883875,-0.25099467919973995,-0.08334259404210931,-20.06303861477008,-26.701561616993608,-8.866233408735033,0.0171
21067004005,21067004005,Census Tract 40.05; Fayette County; Kentucky,890,743,284,Lexington-Fayette urban county,Kentucky,107935,0.8027737800300075,0.1135918700341092,21067,890,743,284,0.0112,0.007511568745,0.003668935501,0.750597086407322,0.6473655746897594,0.8073004914631559,-0.33227269078065136,-0.5447222390211829,-0.2386961367849467,-3.3120941817015326,-5.429791278563151,-2.3793230914723487,-372.1454136743295,-610.0889077037248,-267.3396731991403,0.7293694382234275,0.6198185376573802,0.7902031172002497,-0.3710473014001861,-0.6133754304598976,-0.2654974122894842,-3.698599500357055,-6.1141262908242595,-2.6464782057015785,-415.5729775682084,-686.9804821150854,-372.1454136743295,-0.3865053186555225,-0.6843350122611085,-0.2671551142292299,-43.42756389387893,-76.89157441136051,-30.01742856508201,0.8366221284751562,0.7873582732319976,0.8884151728692317,-0.19528275187105024,-0.27006984494509384,-0.12559986652455882,-0.5323445070569941,-0.7362155495083847,-0.3423876322451218,-71.64798210726704,-99.08688418686202,-46.081780921281535,0.8218305515657989,0.7687579761190368,0.8779657290687933,-0.21679584446543443,-0.30079951176357866,-0.1389966224087599,-0.5909896078797805,-0.8199852074928956,-0.37890744435862134,-79.54099702285068,-110.36140073928608,-50.99696424745913,-0.0586451008227864,-0.08376965798451086,-0.03651981211349953,-7.893014915583634,-11.274516552424071,-4.915183326177595,0.7873582732319976,0.7405245297525307,0.8884151728692317,-0.27006984494509384,-0.350394159575215,-0.12559986652455882,-0.576136090576864,-0.7474907881687867,-0.26794037702042156,-202.86482062565636,-263.20098174957275,-94.34520317620478,0.7687579761190368,-0.30079951176357866,-0.6416912439451743,0.7186102274916029,-0.3915749619799076,-0.8353411977881259,0.8779657290687933,-0.1389966224087599,-0.29651948241112297,-225.94762110745577,-294.13422457328375,-104.40826845462075,-0.0655551533683103,-0.08785040961933921,-0.02857910539070141,-23.082800481799403,-30.933242823710987,-10.063065278415989,0.0105
21049020600,21049020600,Census Tract 206; Clark County; Kentucky,3145,2084,798,Lexington-Fayette urban county,Kentucky,1258704,0.8504947142267157,0.10923488100953282,21049,3145,2084,798,0.017249,0.007511568745,0.003668935501,0.7361164805809367,0.6285299277714854,0.7956509119410224,-0.35848065677161406,-0.5910141360262641,-0.2568325945362894,-19.44689630901548,-32.06139690763706,-13.932681555827056,-618.3432848653572,-1019.4402832317032,-443.0105423156456,0.7139062682448837,0.6000100956994756,0.7776690612957102,-0.4007441095292087,-0.6666386235288707,-0.28589402583902973,-21.739608531872015,-36.163882046249654,-15.5092091325884,-691.2435145269321,-1149.884961724949,-618.3432848653572,-2.292712222856533,-4.102485138612593,-1.5765275767613431,-72.90022966157498,-130.44467849324622,-50.12806285409676,0.8265493792692096,0.7746795962825259,0.8813061515712237,-0.2098490726399748,-0.29085625179587105,-0.1346794734351561,-1.6045189327681642,-2.2239048133470725,-1.0297675479972086,-76.99227124607314,-106.71328279016662,-49.413030134223064,0.8109529994887698,0.7551519171619402,0.870240882108663,-0.23311708647776969,-0.3242368552254537,-0.14910712718634905,-1.7824275995112626,-2.4791349628835473,-1.1400822770926704,-85.52915544679763,-118.96041088692644,-54.706443238611826,-0.17790866674309846,-0.2552301495364748,-0.1103147290954618,-8.536884200724495,-12.247128096759829,-5.293413104388762,0.7746795962825259,0.7255723026147255,0.8813061515712237,-0.29085625179587105,-0.3782223996096967,-0.1346794734351561,-1.7434598107616166,-2.2671527573425445,-0.8072999903523639,-218.47867302777152,-284.10435555670983,-101.16541232485764,0.7551519171619402,-0.3242368552254537,-1.9435508872955092,0.7026657181506578,-0.42315182620819286,-2.5364701576438367,0.870240882108663,-0.14910712718634905,-0.8937826921113159,-243.5527427688608,-317.8534032135134,-112.00284362297192,-0.20009107653389255,-0.26931740030129214,-0.08648270175895201,-25.074069741089293,-33.749047656803526,-10.837431298114286,0.6811
21239050400,21239050400,Census Tract 504; Woodford County; Kentucky,1371,1004,419,Lexington-Fayette urban county,Kentucky,863852,0.8488194330954965,0.08629847373657794,21239,1371,1004,419,0.013065,0.007511568745,0.003668935501,0.7366200704330179,0.629181791499043,0.7960570181890354,-0.35755193231723337,-0.5893657660013848,-0.25619142492445857,-6.404511330138501,-10.556787377679894,-4.588930265260768,-467.1415995724654,-770.0063732808092,-334.71409666380515,0.7144435216309855,0.6006946448097746,0.7781056934296035,-0.3996907659224409,-0.6647393291090112,-0.2851724495066578,-7.159306963640843,-11.906887308023457,-5.108041710394948,-522.195985677669,-868.4819334809232,-467.1415995724654,-0.7547956335023418,-1.3500999303435623,-0.5191114451341798,-55.05438610520363,-98.47556020011396,-37.863708616643315,0.8269009285351059,0.7751212140595324,0.8815547532580171,-0.20933471651984636,-0.2901207989944087,-0.1343594896451268,-0.7711077153235613,-1.0686922370051073,-0.4949281266610686,-76.80355730314355,-106.4434499009071,-49.29563014552477,0.811332414924611,0.755625464959102,0.8705109143126788,-0.23254042560708,-0.3234069606880238,-0.1487506745272237,-0.8565885262191751,-1.1913055164561572,-0.5479396570929099,-85.31758229274652,-118.65592793388021,-54.57566305706274,-0.08548081089561388,-0.12261327945104994,-0.05301153043184126,-8.514024989602976,-12.212478032973102,-5.280032911537974,0.7751212140595324,0.7260920630843736,0.8815547532580171,-0.2901207989944087,-0.3772358228956397,-0.1343594896451268,-0.9131109145943468,-1.1872921502212843,-0.4228759775222315,-217.92623260008273,-283.36328167572424,-100.92505430124857,0.755625464959102,-0.3234069606880238,-1.0178740258664138,0.7032194245624376,-0.4220312537899923,-1.3282789288850867,0.8705109143126788,-0.1487506745272237,-0.46817003446449534,-242.92936178196035,-317.01167753820687,-111.73509175763613,-0.10476311127206717,-0.14098677866380216,-0.04529405694226385,-25.003129181877608,-33.648395862482616,-10.810037456387551,0.1603
21067003101,21067003101,Census Tract 31.01; Fayette County; Kentucky,1918,1384,653,Lexington-Fayette urban county,Kentucky,91042,0.772612147072578,0.15383307589485035,21067,1918,1384,653,0.0112,0.007511568745,0.003668935501,0.7598960025458189,0.659560561609851,0.814751329526655,-0.31596954931961724,-0.51616099901305,-0.2273683561596257,-6.787531470664289,-11.087964116398735,-4.884236079678615,-353.8858952379713,-578.1003188946161,-254.65255889878077,0.7393150990381363,0.6326742326944483,0.7982291539723602,-0.35260324224545114,-0.580592267431496,-0.25277308530205156,-7.5744818086198835,-12.472050852056425,-5.429970309224551,-394.91563131490534,-650.2633395232755,-353.8858952379713,-0.7869503379555942,-1.3840867356576876,-0.5457342295459355,-41.029736076934,-72.16302062865941,-28.45329663951697,0.8430517447398581,0.7954785374506863,0.8929379195117766,-0.18616681151472103,-0.25710494113990157,-0.11989868293056784,-0.9453190890420806,-1.3055292013064892,-0.6088223395087107,-68.30340238743356,-94.33014460307002,-43.99005343271031,0.8287807489840516,0.7774837366271856,0.8828834842509958,-0.20659173276627735,-0.2862005375676611,-0.13265228972808488,-1.0490328917020713,-1.4532710167591902,-0.6735826899800746,-75.79717425593,-105.00513126872762,-48.66926950723082,-0.10371380265999064,-0.14774181545270104,-0.06476035047136397,-7.493771868496435,-10.67498666565759,-4.679216074520518,0.7954785374506863,0.7501334857886706,0.8929379195117766,-0.25710494113990157,-0.33309606749340936,-0.11989868293056784,-1.2611137203536615,-1.6338543283118354,-0.5881095611219507,-193.1261440051549,-250.20740096659043,-90.06271992679183,0.7774837366271856,-0.2862005375676611,-1.4038292033554232,0.7288739150551742,-0.37197940459194806,-1.824579211663731,0.8828834842509958,-0.13265228972808488,-0.6506666961386309,-214.98150127954412,-279.41488693165866,-99.64267934741667,-0.14271548300176162,-0.19072488335189552,-0.06255713501668025,-21.855357274389224,-29.207485965068223,-9.579959420624848,0.6332
21067002304,21067002304,Census Tract 23.04; Fayette County; Kentucky,1455,1183,485,Lexington-Fayette urban county,Kentucky,84306,0.7081254878787125,0.1661791697444535,21067,1455,1183,485,0.0112,0.007511568745,0.003668935501,0.7801656942456935,0.6864100421540843,0.8309129822415773,-0.28177899563611836,-0.45685514282659856,-0.20349545785440964,-4.591870512886184,-7.44491140750225,-3.3161619811954592,-315.5924751124526,-511.6777599657904,-227.9149127969388,0.7610365840126551,0.661061692897763,0.8156636321273538,-0.31399727819572376,-0.5127181180571838,-0.22599557049254929,-5.116899645477514,-8.355254451859867,-3.682823816746583,-351.6769515792106,-574.2442922240459,-315.5924751124526,-0.5250291325913299,-0.9103430443576171,-0.366661835551124,-36.08447646675807,-62.566532258255485,-25.200126154716425,0.8569647411320945,0.813121993015317,0.9026851022436712,-0.16690915273707588,-0.22982776088945703,-0.10780603060186486,-0.7244442575320458,-0.9975330823234768,-0.467915980137239,-61.2378915918889,-84.32232310426684,-39.55333728970744,0.8438383309200583,0.7964734045699434,0.8934904243938474,-0.1850611229163703,-0.25553470368536785,-0.1192061746810658,-0.8032301739640674,-1.109110229423005,-0.5173966034450856,-67.89773237227958,-93.75403460887615,-43.73597662257698,-0.0787859164320216,-0.11157714709952836,-0.04948062330784664,-6.659840780390668,-9.43171150460933,-4.182639332869538,0.813121993015317,0.7710981094119546,0.9026851022436712,-0.22982776088945703,-0.2968518373914933,-0.10780603060186486,-0.8372880073338308,-1.0814641470681952,-0.3927493188458686,-172.6367025430579,-222.9822983645763,-80.97924099914816,0.7964734045699434,-0.25553470368536785,-0.930941249330935,0.751312478639876,-0.3310041140409788,-1.2058846763858664,0.8934904243938474,-0.1192061746810658,-0.4342813073334726,-191.94664934658456,-248.63601574966316,-89.54253759453043,-0.09365324199710424,-0.12442052931767122,-0.04153198848760398,-19.30994680352665,-25.653717385086853,-8.563296595382264,0.0179
21067000700,21067000700,Census Tract 7; Fayette County; Kentucky,1950,648,365,Lexington-Fayette urban county,Kentucky,47234,0.6358025937038336,0.1981834779900223,21067,1950,648,365,0.0112,0.007511568745,0.003668935501,0.8035424165695373,0.7178246082441169,0.8494202477104239,-0.24448937527053569,-0.3930979636461854,-0.17727356122656296,-5.339647955908499,-8.585259526032688,-3.871654577188135,-273.828100303,-440.2697192837276,-198.54638857375053,0.7861577271696669,0.6944167323606226,0.8356701124573441,-0.27200937603222475,-0.4400574660702195,-0.19664444748350857,-5.940684772543788,-9.610855058973591,-4.294714733039826,-304.6505011560917,-492.8643619986458,-273.828100303,-0.6010368166352889,-1.0255955329409048,-0.4230601558516911,-30.822400853091736,-52.594642714918194,-21.69539260777903,0.8728417423899321,0.8333753918332464,0.913743369013498,-0.14568306192815128,-0.19993943881666024,-0.09439918680846576,-0.3463571390560691,-0.4753500585206515,-0.22443125398012784,-53.450175780257574,-73.35649051244621,-34.634452774711086,0.8610513625985701,0.818322965743521,0.9055379632827694,-0.16137090472988316,-0.2220114085291604,-0.10431593212810812,-0.38365451789238825,-0.5278255088700137,-0.24800802050466011,-59.20594411919571,-81.45455383796507,-38.27284267047224,-0.03729737883631917,-0.05247545034936218,-0.02357676652453225,-5.755768338938144,-8.098063325518856,-3.63838989576115,0.8333753918332464,0.795308119191688,0.913743369013498,-0.19993943881666024,-0.2573743130100957,-0.09439918680846576,-0.5481784764204436,-0.7056489685609558,-0.25881638313211897,-150.18588395080647,-193.32848453724816,-70.90859811838875,0.818322965743521,-0.2220114085291604,-0.6086936944294896,0.777300519105762,-0.28650370792295426,-0.7855136886826453,0.9055379632827694,-0.10431593212810812,-0.28600534781334896,-166.76539573410673,-215.2092297760672,-78.35762953790383,-0.06051521800904602,-0.07986472012168944,-0.02718896468123,-16.57951178330028,-21.880745238819024,-7.449031419515068,0.2508
21067000900,21067000900,Census Tract 9; Fayette County; Kentucky,4904,781,354,Lexington-Fayette urban county,Kentucky,77098,0.4823069208778003,0.2400514156217168,21067,4904,781,354,0.0112,0.007511568745,0.003668935501,0.8555033153757039,0.7893432955019658,0.8900766839210889,-0.1689025419624923,-0.26687590266294925,-0.12349870304956397,-9.276938336781496,-14.658105578581957,-6.78314156525669,-189.17084699799136,-298.9010109825032,-138.31854741551163,0.8422555212827361,0.7708901862804088,0.8797720632594775,-0.18728815036679447,-0.29720162196519806,-0.13665805242222467,-10.286764201266111,-16.32373964611411,-7.505916197680206,-209.7627284108098,-332.86581660102183,-189.17084699799136,-1.0098258644846163,-1.6656340675321548,-0.7227746324235156,-20.591881412818445,-33.96480561851865,-14.73847129738001,0.9075199630666674,0.8780476416640645,0.9376639808125696,-0.10190413511216496,-0.13889036602252358,-0.066480125570581,-0.29200004492815534,-0.3979818196192453,-0.190494719689954,-37.38796990117226,-50.9579794646921,-24.391129281684258,0.8987560065549316,0.866702179818088,0.9316482162513722,-0.1126490312238936,-0.15379887496058903,-0.0733665159835239,-0.32278888528207916,-0.4407012369906335,-0.21022724877485177,-41.33020298106007,-56.42781523567651,-26.917701507663477,-0.03078884035392382,-0.04271941737138823,-0.01973252908489772,-3.9422330798878127,-5.4698357709844085,-2.5265722259792223,0.8780476416640645,0.8492388125778233,0.9376639808125696,-0.13889036602252358,-0.17752507915240992,-0.066480125570581,-0.3693227244683249,-0.4720561099492723,-0.17677699182347664,-104.3284532396398,-133.34918360148933,-49.93700333996515,0.866702179818088,-0.15379887496058903,-0.4089658710482238,0.8354737666219991,-0.19692567253573495,-0.5236441373252663,0.9316482162513722,-0.0733665159835239,-0.19508856045054887,-115.52708221701238,-147.9220726907532,-55.1097628391381,-0.03964314657989887,-0.05158802737599399,-0.01831156862707222,-11.198628977372564,-14.57288908926384,-5.172759499172946,0.5002
21017030400,21017030400,Census Tract 304; Bourbon County; Kentucky,1361,1119,610,Lexington-Fayette urban county,Kentucky,1830426,0.8613294608342937,0.07769630785755605,21017,1361,1119,610,0.016366,0.007511568745,0.003668935501,0.7328678566398167,0.6243303288551441,0.793029450369889,-0.364502469224095,-0.6017161969909972,-0.26098721747795706,-8.118973926808616,-13.402702388018293,-5.813262166493417,-596.544741132154,-984.768727995466,-427.13168012442446,0.710441367400715,0.5956016277202808,0.7748510883700208,-0.40757569292268336,-0.678974592174287,-0.2905705560840124,-9.078392338697157,-15.123565616888682,-6.472205178105358,-667.0383790372636,-1111.2098175524382,-596.544741132154,-0.9594184118885404,-1.720863228870389,-0.6589430116119406,-70.49363790510952,-126.441089556972,-48.41609196267014,0.8242793687695612,0.7718295380403595,0.87970003208985,-0.21318091643218592,-0.29562286841075697,-0.13675112370333853,-0.8752225292933787,-1.2136911640012191,-0.5614370478110831,-78.21470324337612,-108.46212368196775,-50.17310525568214,0.8085034414067538,0.7520964427750859,0.8684964919889033,-0.23685311500969272,-0.32961671286490785,-0.15141512858612316,-0.9724096596410958,-1.3532542122397888,-0.6216406891964219,-86.89988021814976,-120.93424595529838,-55.55323406581071,-0.09718713034771707,-0.13956304823856946,-0.06020364138533884,-8.685176974773645,-12.472122273330603,-5.380128810128583,0.7718295380403595,0.72221976601883775,0.87970003208985,-0.29562286841075697,-0.3846200935656985,-0.13675112370333853,-1.3545608141835088,-1.7623511668515164,-0.626601434658712,-222.05914986614897,-288.9100273527076,-102.72154666536262,0.7520964427750859,-0.32961671286490785,-1.5103225448932651,0.6990951790181655,-0.4304203919764345,-1.9722107417843089,0.8684964919889033,-0.15141512858612316,-0.693792739918684,-247.5938598185681,-323.3132363580834,-113.73651474076787,-0.15576173070975652,-0.20985957493279228,-0.06719130525997197,-25.534709952419103,-34.403209005375786,-11.01496807540524,0.1092
21209040601,21209040601,Census Tract 406.01; Scott County; Kentucky,2255,1895,626,Lexington-Fayette urban county,Kentucky,1186471,0.843282612052622,0.09181654926102184,21209,2255,1895,626,0.011764,0.007511568745,0.003668935501,0.7382868921571929,0.6313410210821466,0.7974006786132157,-0.3544870031189505,-0.58393002609897815,-0.2540746789169167,-9.403767411078958,-15.490390624948995,-6.740047348865762,-417.01851046913333,-686.935282702838,-298.89345227786083,0.7162220274560933,0.6029626474678835,0.7795505118187251,-0.3962150864751268,-0.6584775262604712,-0.28279051176165176,-10.5107224952966,-17.467973290683055,-7.501815793720981,-466.1074277293392,-774.6329618928185,-417.01851046913333,-1.106955084217642,-1.97758266573406,-0.7617684448552193,-49.088917260205854,-87.69767918998048,-33.78130575854631,0.8280638664572263,0.7765825570217051,0.8823768833320302,-0.2076363195007919,-0.28769309966879736,-0.13330258179906246,-1.4436190801159574,-2.000224473724568,-0.926803899127632,-76.1804263913434,-105.5527426767582,-48.90785747375367,0.8125876500711019,0.7571926587910376,0.871403969699372,-0.2306364733853627,-0.3206678490473452,-0.14757338131589273,-1.6035307038299529,-2.2294857969813204,-1.0260235275651666,-84.6190345028999,-117.65096553991135,-54.1437217712489,-0.15991162371399548,-0.22926132325675264,-0.09921962843753453,-8.438608111556489,-12.098222863153174,-5.235864297495225,0.7765825570217051,0.7278125269002813,0.8823768833320302,-0.28769309966879736,-0.37398019825098655,-0.13330258179906246,-1.3528025862608168,-1.758545408237815,-0.6268210034255968,-216.1026495624308,-280.9177968431014,-100.13115070696432,0.7571926587910376,-0.3206678490473452,-1.5078578388614403,0.7050525357602972,-0.4183340237499388,-1.9671078308841,0.871403969699372,-0.14757338131589273,-0.6939257567777032,-240.87185924304163,-314.2344777770128,-110.85075986864268,-0.1550552526006237,-0.2085624226462852,-0.06710475335210642,-24.769209680610818,-33.31668093391138,-10.71960916167834,0.0584
21067003503,21067003503,Census Tract 35.03; Fayette County; Kentucky,2145,827,268,Lexington-Fayette urban county,Kentucky,50752,0.680085720265963,0.16904841973786963,21067,2145,827,268,0.0112,0.007511568745,0.003668935501,0.7891470810953715,0.6984229729406568,0.8380399445362936,-0.2671909000942578,-0.43179711828432,-0.19326054386741975,-6.418994183864449,-10.373493969662505,-4.642891305870893,-299.25380810556874,-483.61277247843833,-216.45180913151015,0.7706793988203938,0.6737990085387908,0.8233627051136132,-0.2975564177926717,-0.4841221006967832,-0.21453157131037795,-7.148495381051146,-11.63054934713952,-5.15390646916052,-333.26318792779233,-542.2167527803972,-299.25380810556874,-0.7295011971866971,-1.257055377477016,-0.5110151632896276,-34.00937982222364,-58.60398030195879,-23.823550736113177,0.863085723424794,0.8209151967876823,0.9069564456846096,-0.15863346230768263,-0.21815262272289904,-0.10258877894093038,-0.48132718362645627,-0.6619207950733391,-0.31127586400113333,-58.201594150720226,-80.03879021443036,-37.63916130606207,0.850470641344533,0.8048744196282,0.8981421425983509,-0.1758195420115524,-0.2424298444742912,-0.11340950677024396,-0.5334733526699016,-0.7355829758130368,-0.3441082209017851,-64.50705594557456,-88.94594628936358,-41.609216554024805,-0.05214616904344532,-0.07366218073969766,-0.03283235690065178,-6.305461794854331,-8.907156074933212,-3.9700552479627302,0.8209151967876823,0.7803956610424648,0.9069564456846096,-0.21815262272289904,-0.28140128132463504,-0.10258877894093038,-0.4391631372260082,-0.5664890386530896,-0.20652151434874905,-163.86684224851052,-211.3765069601081,-77.06026654804069,0.8048744196282,-0.2424298444742912,-0.4880356226190236,0.7612833486403581,-0.31357135524635693,-0.6312506280940815,0.8981421425983509,-0.11340950677024396,-0.2283047261262498,-182.10284426082973,-235.54127913958263,-85.18833064412306,-0.04887248539301542,-0.06476158944099186,-0.02178321177750075,-18.236002012319187,-24.164772179474575,-8.128064096082372,0.3866
