geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06061020714,06061020714,Census Tract 207.14; Placer County; California,2252,1743,771,Roseville city,California,83637,0.577692743656353,0.20763422633787823,06061,2252,1743,771,0.011656,0.009493868073,0.003212018401,0.8228316089334248,0.7441041155611732,0.8645886589596197,-0.2153154900019281,-0.343897956062023,-0.15661938152568883,-5.6518834754934915,-9.027084744834331,-4.111151010914842,-250.9717351462474,-400.847457585894,-182.5555511063429,0.8069415224677757,0.7224321705197176,0.852099848177584,-0.23924717238718352,-0.3842129971601349,-0.17357138619228166,-6.280073673108965,-10.085326836911497,-4.556129470433693,-278.8665041345011,-447.83866948985326,-250.9717351462474,-0.6281901976154733,-1.0582420920771618,-0.4449784595188513,-27.8947689882537,-46.991211903959226,-19.75925663938061,0.885811427677618,0.8500134653521013,0.9227265144724244,-0.1289084434389796,-0.17645195136499364,-0.08374473293612592,-0.7217001176013811,-0.9878747322815172,-0.46884891319867394,-41.40562923702703,-56.67669146767167,-26.89896231776672,0.8751357119595211,0.8363121111826287,0.915335487436394,-0.1426799139083178,-0.1957258380318088,-0.09249560814115092,-0.7988003570590858,-1.095780513338137,-0.5178411087143314,-45.829050892661265,-62.867499330931565,-29.709759536106223,-0.07710023945770472,-0.10790578105661996,-0.04899219551565748,-4.423421655634235,-6.190807863259894,-2.8107972183394994,0.8500134653521013,0.815309931164769,0.9227265144724244,-0.17645195136499364,-0.2265274367152364,-0.08374473293612592,-1.2915881031091323,-1.6581292528978586,-0.6129923751005362,-167.52115474826618,-215.06215990893108,-79.50614463041974,0.8363121111826287,-0.1957258380318088,-1.4326685645432975,0.7988311758617523,-0.2518289598815838,-1.8433306409210328,0.915335487436394,-0.09249560814115092,-0.6770467888894975,-185.81952847513583,-239.08309220765665,-87.81411010239916,-0.1410804614341652,-0.185201388023174,-0.06405441378896137,-18.298373726869677,-24.02093229872555,-8.307965471979426,0.3795
06061020713,06061020713,Census Tract 207.13; Placer County; California,1630,1123,521,Roseville city,California,79281,0.5420417274193247,0.21911114832186304,06061,1630,1123,521,0.011656,0.009493868073,0.003212018401,0.8348942158644157,0.7607008470671291,0.8740284023176708,-0.19775653130455628,-0.3145772137042902,-0.14412757909043797,-3.75723171008403,-5.976740564787646,-2.738320230861376,-230.5050128885908,-366.67120029372063,-167.99510618781449,0.8199636452900535,0.7401764955018049,0.8623391436240154,-0.21956626460708575,-0.3510291208612981,-0.15963656224331788,-4.171600939824112,-6.669300555397644,-3.0329797442982245,-255.92643802601913,-409.1595432759291,-230.5050128885908,-0.41436922974008183,-0.6925599906099977,-0.2946595134368484,-25.421425137428333,-42.48834298220845,-18.077270762996832,0.8938636736420783,0.8603850923812432,0.9282814269757486,-0.11873882951912072,-0.16227025416299568,-0.07725951520747716,-0.4283024358840377,-0.5853244925101871,-0.278682539592103,-38.13913053286177,-52.1215042306489,-24.8158984498756,0.8838903996328897,0.8475438260320648,0.9213987681837492,-0.13136198833626272,-0.17987998883985426,-0.08530642163890508,-0.4738353899465701,-0.6488445077226968,-0.3077085089390259,-42.19371237280232,-57.777783412528656,-27.400579602762768,-0.04553295406253238,-0.0635200152125096,-0.02902596934692292,-4.054581839940551,-5.656279181879751,-2.58468115288717,0.8603850923812432,0.8278294391885549,0.9282814269757486,-0.16227025416299568,-0.20797830164171024,-0.07725951520747716,-0.8026382126869388,-1.0287241686309911,-0.38214914692190094,-154.057238519566,-197.4518557832997,-73.34916447637255,0.8475438260320648,-0.17987998883985426,-0.8897413360525284,0.8123346031554741,-0.2310198237469496,-1.1426945707575522,0.9213987681837492,-0.08530642163890508,-0.4219516025789476,-170.77568830182886,-219.3271728901252,-80.98879128194771,-0.08710312336558956,-0.11397040212656108,-0.03980245565704665,-16.718449782262873,-21.87531710682554,-7.639626805575174,0.6633
06061021046,06061021046,Census Tract 210.46; Placer County; California,3521,2001,970,Roseville city,California,66964,0.5789930541907513,0.23250731465921085,06061,3521,2001,970,0.011656,0.009493868073,0.003212018401,0.8223949553703548,0.7435056707108482,0.8642462940755115,-0.21596076613780188,-0.3449796543500787,-0.15707756788208732,-8.863197427849911,-14.158232718739006,-6.44658527807354,-251.72386901022188,-402.10828511045173,-183.08961312336095,0.806470491712405,0.7217930794906459,0.8517286940864048,-0.2399709726225289,-0.3854386089510291,-0.17408278826702717,-9.84859493390334,-15.818699611710784,-7.14449271872249,-279.7101656888197,-449.2672425933196,-251.72386901022188,-0.9853975060534292,-1.660466892971778,-0.69790744064895,-27.986296678597817,-47.15895748286787,-19.821284880685887,0.8855191106966334,0.8496375502181053,0.9225245379588388,-0.12928110519636907,-0.17697246283817858,-0.08398200682290996,-0.8309218308735007,-1.1374460530201431,-0.5397732542874568,-41.52532887923542,-56.84388071065183,-26.97517512680944,0.8748180437968847,0.8359052788400108,0.915115095295816,-0.14309484936981948,-0.19630779385399288,-0.092758719794415,-0.9197062018176312,-1.2617190364835982,-0.5961833723805606,-45.962328926418344,-63.05442461187397,-29.79427148328639,-0.08878437094413039,-0.12427298346345506,-0.05641011809310381,-4.437000047182928,-6.210543901222142,-2.819096356476952,0.8496375502181053,0.8148568995883699,0.9225245379588388,-0.17697246283817858,-0.2272093425301501,-0.08398200682290996,-1.6297486182973755,-2.092382657246284,-0.7733946704840182,-168.01532147395625,-215.70955229343133,-79.7314093282493,0.8359052788400108,-0.19630779385399288,-1.8078086876549435,0.798342926860254,-0.25259455098178013,-2.3261563626903023,0.915115095295816,-0.092758719794415,-0.8542198768980931,-186.37202965514885,-239.8099342979693,-88.06390483485495,-0.17806006935756802,-0.23377370544401857,-0.08082520641407487,-18.35670818119258,-24.100382004537995,-8.332495506605655,0.6191
06067007436,06067007436,Census Tract 74.36; Sacramento County; California,1602,1158,560,Roseville city,California,80332,0.49798208892481816,0.2616794967893168,06067,1602,1158,560,0.011058,0.009493868073,0.003212018401,0.8500464987922947,0.7817244046703079,0.8858371133840643,-0.17640623356575447,-0.27922320708632575,-0.1288757096435167,-3.1250216094937207,-4.946415658784865,-2.283022370775288,-195.07001307701128,-308.765022396059,-142.51075972380076,0.8363478623242347,0.7627092921369049,0.8751636257592016,-0.19567472465460875,-0.3111155328896949,-0.14264346753728854,-3.4663613105795226,-5.511385531436182,-2.526917045371793,-216.3771105230663,-344.0315562694246,-195.07001307701128,-0.3413397010858019,-0.564969872651317,-0.2438946745965049,-21.307097446055053,-35.26653387336561,-15.224386678932891,0.9039163176481754,0.8733779753017967,0.935192741307764,-0.10629709905206354,-0.1449796402919926,-0.06929829096150847,-0.3953738997523951,-0.5392542814255834,-0.2577561926709595,-34.142823812814775,-46.567727238824126,-22.25873857262172,0.8948310575556777,0.8616332688723176,0.928947649182097,-0.1175293834029431,-0.16058656986257394,-0.07648692677188196,-0.4371525758078903,-0.597304526093685,-0.28449444799112583,-37.75065421484373,-51.58070173520596,-24.567741622722437,-0.04177867605549523,-0.0580502446681016,-0.02673825532016632,-3.6078304020289496,-5.012974496381831,-2.3090030501007193,0.8733779753017967,0.8435677132135426,0.935192741307764,-0.1449796402919926,-0.1854412921880733,-0.06929829096150847,-0.7707938437937767,-0.9859108914593192,-0.3684289459608406,-137.64175782031725,-176.0555163320213,-65.79088320729295,0.8616332688723176,-0.16058656986257394,-0.8537691167996897,0.8293387237544042,-0.20577994413792075,-1.0940426793602482,0.928947649182097,-0.07648692677188196,-0.406647803565617,-152.45877085708744,-195.3647641714729,-72.61567920814589,-0.08297527300591301,-0.10813178790092892,-0.03821885760477644,-14.817013036770179,-19.309247839451594,-6.8247960008529365,0.3803
06061020901,06061020901,Census Tract 209.01; Placer County; California,1932,950,354,Roseville city,California,93472,0.4648603024213068,0.2628850915447435,06061,1932,950,354,0.011656,0.009493868073,0.003212018401,0.8616180080408475,0.7979105463430155,0.8948192319840873,-0.16060712597431234,-0.2532733206538015,-0.11754415222244928,-3.616774827808922,-5.703561190944652,-2.6470228412050063,-187.20366603565847,-295.21538255407097,-137.00946383048688,0.8488798875146544,0.7800988288715642,0.8849298415527997,-0.17802296262171344,-0.2818888620132006,-0.130033086289965,-4.0089688802797125,-6.347965784109174,-2.928266043133547,-207.5035652318692,-328.56965756258666,-187.20366603565847,-0.3921940524707912,-0.6444045931645226,-0.2812432019285409,-20.299899196210724,-33.354275008515664,-14.557101549096322,0.911547752679064,0.8832743917495789,0.9404221747080792,-0.09703523162771488,-0.13215101597048737,-0.06335221232997269,-0.29609500205684147,-0.4032479202576478,-0.1933140481605348,-31.16789495335173,-42.447149500805025,-20.34884717479314,0.9031447613583888,0.8723790013364394,0.9346632072204092,-0.1072422083209946,-0.14629077323967202,-0.06990410264879875,-0.3272407491663645,-0.44639422276522767,-0.2133066008126677,-34.446394649091,-46.98886555423449,-22.45332640133344,-0.031145747109523,-0.04314630250757989,-0.01999255265213287,-3.2784996957392636,-4.541716053429462,-2.104479226540302,0.8832743917495789,0.8555956457945135,0.9404221747080792,-0.13215101597048737,-0.16877640146402492,-0.06335221232997269,-0.4441370062132,-0.5672286748246383,-0.2129159712816794,-125.46243113367233,-160.23408893351368,-60.14575459934447,0.8723790013364394,-0.14629077323967202,-0.4916583167078501,0.8423555125341831,-0.18714721411574983,-0.6289698402097219,0.9346632072204092,-0.06990410264879875,-0.23493575622143736,-138.88653014346048,-177.67509610444122,-66.3660328309145,-0.04752131049465014,-0.06174116538508356,-0.02201978493975795,-13.424099009788174,-17.44100717092756,-6.220278231570044,0.7826
06061020717,06061020717,Census Tract 207.17; Placer County; California,3728,2782,1268,Roseville city,California,173105,0.5611368353883006,0.25674384344713835,06061,3728,2782,1268,0.011656,0.009493868073,0.003212018401,0.828411511350442,0.7517659211241408,0.868959616976646,-0.20712953200015485,-0.33020129258408853,-0.150801464720858,-9.000517203576903,-14.348424320990588,-6.552861701747404,-241.43018249938044,-384.8826266360136,-175.77418727863207,0.812962920235866,0.7306188922252319,0.8568396466137624,-0.23006840177885193,-0.3687026309356979,-0.167079515930441,-9.997292941348665,-16.02144484514325,-7.260201106890501,-268.1677291134298,-429.7597866186494,-241.43018249938044,-0.9967757377717597,-1.6730205241526637,-0.707339405143097,-26.737546614049347,-44.87715998263583,-18.973696489889942,0.8895417339263741,0.8548142845193725,0.9253020036512716,-0.12417434939906742,-0.16984474652556794,-0.08072823365124857,-1.109601521251986,-1.5177046631084947,-0.7213741912150813,-39.88502952020079,-54.55444511533051,-25.930057196803784,0.8791904483087857,0.8415093542930109,0.9181462248158924,-0.13740999111580895,-0.1883409196801432,-0.08915113189135088,-1.2278730342876158,-1.6829834180927423,-0.7966398217241016,-44.136341994522496,-60.495449967388296,-28.6355076104997,-0.11827151303563,-0.16527875498424782,-0.07526563050902035,-4.251312474321711,-5.941004852057794,-2.705450413695915,0.8548142845193725,0.8211001194808132,0.9253020036512716,-0.16984474652556794,-0.21787827851286437,-0.08072823365124857,-2.0446292256026393,-2.6228676775959787,-0.971824617665014,-161.2483616405867,-206.8507632173485,-76.64232000512729,0.8415093542930109,-0.1883409196801432,-2.2672903144338945,0.8050738620851163,-0.2421220550000605,-2.9147197069269963,0.9181462248158924,-0.08915113189135088,-1.0732213594441171,-178.80838441907684,-229.8674847734224,-84.63890847351081,-0.22266108883125524,-0.2918520293310176,-0.10139674177910309,-17.56002277849016,-23.016721556073943,-7.996588468383523,0.1883
06061021128,06061021128,Census Tract 211.28; Placer County; California,2209,1825,753,Roseville city,California,57071,0.5616192725922908,0.23621655468900432,06061,2209,1825,753,0.011656,0.009493868073,0.003212018401,0.8282483796464689,0.7515415449942635,0.8688319357411454,-0.20736728809157692,-0.3305984302007322,-0.15097058345002418,-5.339314499979884,-8.512282763045192,-3.887206283611901,-241.70731099954205,-385.3455302419734,-175.97131206934816,0.812786823464342,0.7303790248848477,0.8567011572148828,-0.23033490594458603,-0.3691521332470643,-0.16726817931585228,-5.930687113091419,-9.50496751866727,-4.306838476915213,-268.47836636900945,-430.28372651277823,-241.70731099954205,-0.5913726131115347,-0.9926847556220776,-0.419632193303312,-26.77105536946739,-44.93819627080478,-18.996477741209237,0.889432811355638,0.8546740064113891,0.9252268526132488,-0.12431201911231483,-0.17003675377797742,-0.08081601520271353,-0.7287087994589496,-0.9967441571156348,-0.4737381134660662,-39.929249285421896,-54.61611819811698,-25.958252792661163,0.8790720284492096,0.8413574513464469,0.9180641983018358,-0.1375632117019149,-0.18855546878401463,-0.08924844455292198,-0.8063864102991568,-1.1052996345017712,-0.5231684542504199,-44.185556728720925,-60.56436353434363,-28.666764616461368,-0.07767761084020719,-0.10855547738613636,-0.04943034078435371,-4.256307443299024,-5.948245336226649,-2.7085118238002033,0.8546740064113891,0.8209308138212393,0.9252268526132488,-0.17003675377797742,-0.2181294491130572,-0.08081601520271353,-1.2155728004707642,-1.5593818361747955,-0.5777442096496538,-161.43065079293018,-207.0892212715532,-76.72565865201246,0.8413574513464469,-0.18855546878401463,-1.347960921043813,0.804891262706643,-0.2424038455048652,-1.7329166475971314,0.9180641983018358,-0.08924844455292198,-0.6380266576043403,-179.0120745078105,-230.1350129611064,-84.73129583058967,-0.13238812057304883,-0.17353481142233584,-0.06028244795468651,-17.581423714880323,-23.045791689553234,-8.005637178577226,0.3829
06061023100,06061023100,Census Tract 231; Placer County; California,5277,4252,1330,Roseville city,California,136688,0.6139058290239577,0.24996984582477763,06061,5277,4252,1330,0.011656,0.009493868073,0.003212018401,0.8107572355149448,0.7276163900285745,0.8551044594280826,-0.2334148326963242,-0.3743505694817136,-0.16944776626334937,-14.357045720846388,-23.02582136528671,-10.422513854135673,-272.0683289908355,-436.3430237878854,-197.50831635656,0.7939258021306143,0.704843534921243,0.8418235838905583,-0.25956354777279683,-0.4187545894305988,-0.18789734468879585,-15.9654195056552,-25.757055439964944,-11.55732366002787,-302.54727128397195,-488.10034944030593,-272.0683289908355,-1.608373784808812,-2.731234074678234,-1.1348098058921998,-30.47894229313648,-51.757325652420576,-21.504828612700393,0.877706489534793,0.8396063109326432,0.9171180541894328,-0.1393330366396467,-0.19103440145559403,-0.09037216684587024,-1.9029412601585551,-2.609052765997803,-1.2342580712261983,-44.75402775537524,-61.360601269938925,-29.02770628471774,0.866331768591092,0.825055689982592,0.9092174604645924,-0.1542921964252697,-0.21203939581472267,-0.0998468941511741,-2.1072460184549566,-2.895928523530887,-1.3636591806317422,-49.55893740486727,-68.10744410938116,-32.07100612962705,-0.2043047582964015,-0.28687575753308403,-0.12940110940554383,-4.804909649492038,-6.746842839442239,-3.0432998449093094,0.8396063109326432,0.8027868641024095,0.9171180541894328,-0.19103440145559403,-0.245660641343569,-0.09037216684587024,-2.4121616884158255,-3.1019187271270696,-1.1411153012427628,-181.3655404823929,-233.2269719644413,-85.79814295058367,0.825055689982592,-0.21203939581472267,-2.677388486690995,0.7853446387611244,-0.27332632152107506,-3.4512489697412914,0.9092174604645924,-0.0998468941511741,-1.260751209958156,-201.30740501436057,-259.4924037399467,-94.7933240570042,-0.2652267982751697,-0.34933024261422174,-0.11963590871539331,-19.94186453196765,-26.265431775505395,-8.99518110642055,0.2462
06061020712,06061020712,Census Tract 207.12; Placer County; California,1976,1478,665,Roseville city,California,73420,0.5144092510085227,0.2276201051883328,06061,1976,1478,665,0.011656,0.009493868073,0.003212018401,0.8443652462834688,0.7738189116006154,0.881415823893095,-0.18432160063617992,-0.29229201433128255,-0.13453828816362137,-4.245342292182259,-6.732144500833768,-3.0987202947862973,-214.8452577015313,-340.69557190454293,-156.8178286835171,0.8302012531473786,0.7542290805069041,0.870360007709868,-0.20452721097311868,-0.32585712463899913,-0.1489498496504301,-4.710723082098879,-7.505224714109335,-3.4306510683102163,-238.3969171102671,-379.81906447921733,-214.8452577015313,-0.4653807899166198,-0.7730802132755672,-0.331930773523919,-23.55165940873582,-39.12349257467445,-16.79811606902424,0.9001551472627187,0.8685109360927803,0.9326099364796764,-0.1109196042936592,-0.1513959795356833,-0.07225964562923362,-0.5265756472138047,-0.7187317013727185,-0.343042782265218,-35.62758100228719,-48.62866721060341,-23.20993114108376,0.8907362071658361,0.8563529940707082,0.9261259262864586,-0.1226668366629238,-0.16774274968837327,-0.07976676995725471,-0.582344025826476,-0.7963357563801533,-0.37868182801295136,-39.40081365537727,-53.87927986333919,-25.62123328910361,-0.05576837861267136,-0.07760405500743484,-0.03563904574773335,-3.7732326530900786,-5.25061265273578,-2.411302148019848,0.8685109360927803,0.8376651861193244,0.9326099364796764,-0.1513959795356833,-0.19379439013423583,-0.07225964562923362,-0.955826748568766,-1.2235058181925818,-0.4562056558327739,-143.7333456494385,-183.98583732219276,-68.60235426056751,0.8563529940707082,-0.16774274968837327,-1.0590308112695457,0.82295769968825,-0.21512928353281888,-1.3582020092722298,0.9261259262864586,-0.07976676995725471,-0.5036013017380382,-159.25275357436777,-204.24090364995936,-75.7295190583516,-0.10320406270077977,-0.13469619107964803,-0.04739564590526429,-15.519407924929286,-20.25506632776662,-7.127164797784105,0.6667
06061020607,06061020607,Census Tract 206.07; Placer County; California,3710,2931,1180,Roseville city,California,552793,0.7868588889065316,0.17685005726618186,06061,3710,2931,1180,0.011656,0.009493868073,0.003212018401,0.7554894225286002,0.6537719357192348,0.8112234213418359,-0.3236452691197586,-0.52958538806024,-0.2327060260981011,-13.995638342950253,-22.901263420783888,-10.06308354314002,-377.24092568599065,-617.2847283230159,-271.2421440199466,0.7346005126085614,0.6265689959292974,0.7944279750836488,-0.3612841031773948,-0.5959934284920171,-0.2587673538242477,-15.623283049618498,-25.77299678328595,-11.19007334461085,-421.1127506635714,-694.6899402502952,-377.24092568599065,-1.6276447066682458,-2.871733362502063,-1.126989801470831,-43.87182497758075,-77.40521192727932,-30.377083597596524,0.8400086033762283,0.7916325752168172,0.8907987538522568,-0.1904639976075504,-0.2632122923012786,-0.1225880095537883,-1.7931091984424166,-2.4779926306126576,-1.1540957362586133,-61.1773865043472,-84.54427262410978,-39.37549424287319,0.8254905530576598,0.773349880135364,0.8805571764956618,-0.21140090131370748,-0.2930757806866979,-0.1356445971852535,-1.9902181276573152,-2.7591402301280774,-1.277016013457088,-67.90235850076137,-94.13648004531142,-43.56929421552672,-0.1971089292148989,-0.2811475995154198,-0.12292027719847476,-6.724971996414155,-9.59220742120163,-4.1937999726535224,0.7916325752168172,0.7455792892712004,0.8907987538522568,-0.2632122923012786,-0.34123897268859815,-0.1225880095537883,-2.948705278394298,-3.822819789924489,-1.373324580241689,-249.89027783002527,-323.9677788071601,-116.38343900353296,0.773349880135364,-0.2930757806866979,-3.283258900732569,0.7240077569838468,-0.3812006713379879,-4.270501281965829,0.8805571764956618,-0.1356445971852535,-1.5195944543805882,-278.24227972309905,-361.90688830218886,-128.77919104920238,-0.3345536223382708,-0.4476814920413399,-0.14626987413889925,-28.35200189307379,-37.9391094950288,-12.395752045669427,0.114
06067008128,06067008128,Census Tract 81.28; Sacramento County; California,1430,1080,605,Roseville city,California,65453,0.48731160942608664,0.2072799633212589,06067,1430,1080,605,0.011058,0.009493868073,0.003212018401,0.8537572945743881,0.7869027395670481,0.8887208949247953,-0.17129306695823462,-0.2708050813880727,-0.12521265755163913,-2.7086469902265464,-4.28222450368471,-1.9799802411046163,-189.41587344241583,-299.4562589989308,-138.46015672060255,0.8403648330527138,0.7682687407609633,0.8782980735905929,-0.18995936130191768,-0.301627863980915,-0.13856563058583787,-3.003815982705546,-4.76962331545837,-2.191130002516019,-210.05706172766057,-333.5400919900958,-189.41587344241583,-0.29516899247899975,-0.4873988117736596,-0.21114976141140285,-20.641188285244738,-34.08383299116501,-14.765717581216984,0.906367850860182,0.8765540273492535,0.9368742671229502,-0.1033047995369178,-0.14083099135834648,-0.06737908713290076,-0.358362270386132,-0.4885398745280074,-0.2337366971305364,-33.18169170241963,-45.23517356740809,-21.64228677134596,0.897501001418675,0.8650805713562078,0.9307851407651688,-0.1142048849185744,-0.15596169086571415,-0.07436180081036944,-0.39617444718995226,-0.5410279665846873,-0.25795959033715565,-36.68281918425484,-50.09518209117475,-23.88514725344034,-0.03781217680382026,-0.05248809205667992,-0.02422289320661927,-3.50112748183521,-4.86000852376666,-2.242860482094377,0.8765540273492535,0.8474240417340312,0.9368742671229502,-0.14083099135834648,-0.18004676614291248,-0.06737908713290076,-0.8089036657902964,-1.0341508480623118,-0.3870113392919536,-133.70308525459444,-170.9340244731094,-63.968816411893165,0.8650805713562078,-0.15596169086571415,-0.895811229100265,0.8335100852217091,-0.19974553125413652,-1.1472964217483324,0.9307851407651688,-0.07436180081036944,-0.4271185815714329,-148.0679717521099,-189.635772189807,-70.59811265643519,-0.08690756330996863,-0.11314557368602052,-0.04010724227947926,-14.364886497515474,-18.701747716697607,-6.629296244542027,0.5742
06061020715,06061020715,Census Tract 207.15; Placer County; California,2148,1342,630,Roseville city,California,63242,0.609167760705524,0.19464015805631812,06061,2148,1342,630,0.011656,0.009493868073,0.003212018401,0.8123268985829212,0.7297526721370526,0.8563394183412941,-0.2310314994424888,-0.37032728783512153,-0.16776126216047893,-5.784355982313544,-9.271916894329268,-4.200253483702981,-269.29031575016495,-431.6534867006176,-195.54252717425425,0.7956167500153545,0.7071202318906138,0.8431610366692713,-0.2568865599934908,-0.4141866614766759,-0.18601305860893155,-6.431691408574308,-10.370027891817744,-4.657225317540977,-299.4269743284129,-482.77597261721337,-269.29031575016495,-0.6473354262607645,-1.098110997488476,-0.4569718338379962,-30.13665857824788,-51.122485916595714,-21.274293940316397,0.8787626968210723,0.8409606893808067,0.917849914361592,-0.13796364321961335,-0.18911622460770763,-0.08950274369807766,-0.5946962428465128,-0.8151909126993272,-0.38580414491500087,-44.314176069039696,-60.74447933676059,-28.74844596982123,0.8674786087597688,0.8265198053494339,0.910015603350137,-0.15276617763485442,-0.20989236256380156,-0.09888225687405128,-0.6585029921894339,-0.9047470515125228,-0.4262348055971182,-49.06877736135871,-67.41781307842942,-31.76116286118615,-0.06380674934292108,-0.08955613881319568,-0.04043066068211731,-4.754601292319007,-6.673333741668828,-3.0127168913649265,0.8409606893808067,0.8044143632768984,0.917849914361592,-0.18911622460770763,-0.24314040829200903,-0.08950274369807766,-1.13113002674033,-1.4542560645100042,-0.5353281617298813,-179.54444868894126,-230.8342959539689,-84.97272408410815,0.8265198053494339,-0.20989236256380156,-1.25539495181794,0.7870961683624338,-0.2704927811813848,-1.6178543509180023,0.910015603350137,-0.09888225687405128,-0.5914283139593264,-199.2690399711016,-256.80227792349245,-93.87751015227404,-0.12426492507761022,-0.16359828640799812,-0.05610015222944509,-19.72459128216035,-25.96798196952351,-8.904786068165887,0.5854
06061021109,06061021109,Census Tract 211.09; Placer County; California,3845,2814,929,Roseville city,California,167814,0.6473422739154194,0.2485367326247122,06061,3845,2814,929,0.011656,0.009493868073,0.003212018401,0.7997660488144277,0.7127174348289924,0.846439865544834,-0.25036565565942553,-0.4030805914547852,-0.18141883517776292,-11.220717706698286,-18.064991853018373,-8.130705990189059,-291.8262082366264,-469.8307373996976,-211.46179428320048,0.7820945511308617,0.688983975488467,0.8324453285047563,-0.27861778164041695,-0.4514125662952216,-0.20128009102556504,-12.486902277468692,-20.23110143567416,-9.020834249121876,-324.75688628007,-526.1664872737103,-291.8262082366264,-1.266184570770406,-2.166109582655789,-0.8901282589328172,-32.93067804344359,-56.33574987401272,-23.150279816198108,0.8702888603477562,0.8301103010242481,0.9119698961863888,-0.1490437779479481,-0.20465918657572388,-0.0965274228696904,-1.3471500395079556,-1.849836572026777,-0.8724746737023705,-47.873135732336735,-65.73690732149173,-31.004785845855384,0.8582815306983609,0.8147969290137992,0.9036048492421548,-0.16511886162379208,-0.22729966742801047,-0.10667843453771948,-1.4924466087922494,-2.0544752700963396,-0.9642258085562314,-53.0364821887793,-73.00907143199501,-34.26530947250289,-0.1452965692842938,-0.20463869806956225,-0.09175113485386088,-5.163346456442565,-7.272164110503279,-3.260523626647508,0.8301103010242481,0.7913948665807813,0.9119698961863888,-0.20465918657572388,-0.26359171916352764,-0.0965274228696904,-1.8050537977507184,-2.3248271513857577,-0.8513528962627654,-194.3007317277415,-250.25050068737977,-91.64186181515235,0.8147969290137992,-0.22729966742801047,-2.0047383886508268,0.7730944433206868,-0.29350302364699665,-2.588638977558471,0.9036048492421548,-0.10667843453771948,-0.9408828238900708,-215.79530555983067,-278.6478985531185,-101.27909837352756,-0.19968459090010837,-0.26381182617271337,-0.08952992762730538,-21.494573832089166,-28.39739786573879,-9.637236558375175,0.3179
