geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
04013422622,04013422622,Census Tract 4226.22; Maricopa County; Arizona,2923,1952,803,Mesa city,Arizona,13743,0.42242735336005216,0.25113485394265633,04013,2923,1952,803,0.010697,0.00781773244399999,0.00314654663299999,0.8766729488456821,0.8191375777882991,0.906459600225684,-0.14067623657910622,-0.22079614843215464,-0.1031931260378586,-4.398570452953222,-6.90370625655331,-3.2265736287504434,-150.4813702686699,-236.1856399778758,-110.38568692269736,0.8652096736223193,0.8029574548043966,0.8976009389004791,-0.15578920403578303,-0.2453959970315036,-0.1140808310928854,-4.871112608813363,-7.672877865259039,-3.5670031065363395,-166.6477115570771,-262.50009802459937,-150.4813702686699,-0.4725421558601415,-0.7691716087057294,-0.34042947778589605,-16.166341288407168,-26.31445804672355,-11.646578097362164,0.9214187470173738,0.8961169077667738,0.947164451707953,-0.08528288928024655,-0.11592582545073814,-0.05578286663606561,-0.5238125400049141,-0.7120232627435428,-0.3426216596083461,-26.834658811727156,-36.47660157497658,-17.552339119280028,0.9139085671235496,0.8863416113679712,0.9420369313039596,-0.09420136321450193,-0.12823316334726692,-0.06152950778246909,-0.5785903333453652,-0.7876156585768379,-0.3779178687400831,-29.640898224660106,-40.34916283692817,-19.360546554307536,-0.05477779334045118,-0.07559239583329513,-0.03529620913173703,-2.80623941293295,-3.872561261951595,-1.808207435027512,0.8961169077667738,0.8712557856593304,0.947164451707953,-0.11592582545073814,-0.1477685617240881,-0.05578286663606561,-0.7277405006391442,-0.9276377085924769,-0.35018470763503645,-90.62770867237164,-115.52150791936198,-43.60955263200952,0.8863416113679712,-0.12823316334726692,-0.8050015268818341,0.8593305321130907,-0.16369657847604174,-1.0276280501767263,0.9420369313039596,-0.06152950778246909,-0.3862600470912503,-100.249256149668,-127.97360525239434,-48.1021229254359,-0.07726102624268993,-0.0999903415842498,-0.03607533945621383,-9.621547477296382,-12.452097333032354,-4.49257029342638,0.3398
04013420115,04013420115,Census Tract 4201.15; Maricopa County; Arizona,1996,1318,672,Mesa city,Arizona,69888,0.3187223908151835,0.1598508172853166,04013,1996,1318,672,0.010697,0.00781773244399999,0.00314654663299999,0.9145831947132588,0.8734229494034936,0.9355496075443266,-0.09339424317054196,-0.14492068325311636,-0.06889040616974416,-1.9940802855137936,-3.094232231322137,-1.4708936668963155,-99.90382191952874,-155.02165487585856,-73.69206747977533,0.9064535178250634,0.8616820752441752,0.9293375880657568,-0.10320052858241552,-0.1605208332976285,-0.07603524579406493,-2.203456364275213,-3.4273143421543253,-1.6234446524211883,-110.39360542460987,-171.70913537847323,-99.90382191952874,-0.2093760787614194,-0.3330821108321884,-0.15255098552487278,-10.489783505081132,-16.68748050261465,-7.642834946135911,0.9459953843845508,0.9282950062996672,0.9638465247743848,-0.05708761005275267,-0.07724375679468563,-0.03750957678047126,-0.23675079424631276,-0.32034132721289227,-0.1555577836664301,-17.96288271975059,-24.3051082862589,-11.802563252384685,0.9407579978930348,0.9214135946999666,0.9603038596984548,-0.06297262658371912,-0.08528895791430437,-0.04133706211907782,-0.261156831503285,-0.35370597066496506,-0.17143093360288517,-19.814630614816767,-26.836568335733315,-13.006899362889618,-0.02440603725697224,-0.03336464345207279,-0.01587314993645505,-1.851747895066179,-2.5314600494744157,-1.204336110504936,0.9282950062996672,0.9107456678001165,0.9638465247743848,-0.07724375679468563,-0.09800137991924276,-0.03750957678047126,-0.4058013278526542,-0.5148518372601637,-0.19705716936017223,-60.38710235902592,-76.6148567351434,-29.323983535739917,0.9214135946999666,-0.08528895791430437,-0.4480669222858803,0.9022706397743938,-0.10831490676682408,-0.5690341176574896,0.9603038596984548,-0.04133706211907782,-0.2171649256008678,-66.67662534016077,-84.67769607998356,-32.31620916679581,-0.04226559443322614,-0.05418228039732586,-0.02010775624069555,-6.289522981134842,-8.062839344840159,-2.9922256310558857,0.4907
04013422652,04013422652,Census Tract 4226.52; Maricopa County; Arizona,697,641,544,Mesa city,Arizona,117415,0.38715118617314326,0.2005565147584331,04013,697,641,544,0.010697,0.00781773244399999,0.00314654663299999,0.8893887575401757,0.8372136738350302,0.9162518784885098,-0.12436770930829738,-0.19443820765527323,-0.09140294658892804,-0.9272618863701876,-1.449694138580055,-0.681482911804249,-133.03613864708572,-207.99055072884576,-97.77373196617631,0.8790241338600189,0.8224697696043419,0.9082729197330878,-0.13762519307489918,-0.2158501588223248,-0.10099065850589035,-1.026107153154571,-1.6093375567989183,-0.7529670606041439,-147.21766903221965,-230.8949148922408,-133.03613864708572,-0.09884526678438343,-0.15964341821886352,-0.07148414879989484,-14.181530385133922,-22.904364163395055,-10.255975437574582,0.92970620966764,0.9069354187263454,0.9528063515669312,-0.07560860581698096,-0.10261434204912828,-0.04953120679291938,-0.15249774860197646,-0.20696660079467688,-0.0999012935080825,-23.790600405924565,-32.28808124721948,-15.58522519626872,0.9229545281596528,0.8981192377575503,0.948211259266621,-0.08347699641711906,-0.11343790218415592,-0.0546173020276454,-0.1683677919479222,-0.2287970331193412,-0.11015962407892292,-26.266426200923902,-35.69376491721392,-17.18558877986317,-0.01587004334594574,-0.0218304323246643,-0.01025833057084042,-2.475825794999336,-3.4056836699944313,-1.6003635835944503,0.9069354187263454,0.8844926403991995,0.9528063515669312,-0.10261434204912828,-0.13059165709809453,-0.04953120679291938,-0.4364030402551078,-0.5553862652286541,-0.21064861695050055,-80.22114710571834,-102.09306346114964,-38.7221722335479,0.8981192377575503,-0.11343790218415592,-0.48243397954669953,0.8737026359761404,-0.14455417532620174,-0.6147667113016414,0.948211259266621,-0.0546173020276454,-0.23227899901150711,-88.68271682843742,-113.00858663633116,-42.69834540652705,-0.04603093929159174,-0.05938044607298731,-0.02163038206100653,-8.461569722719071,-10.915523175181493,-3.9761731729791423,0.0977
04013422628,04013422628,Census Tract 4226.28; Maricopa County; Arizona,2330,1566,680,Mesa city,Arizona,72045,0.3225496357138141,0.16323389562327256,04013,2330,1566,680,0.010697,0.00781773244399999,0.00314654663299999,0.9131554042642858,0.8713570233745705,0.9344596274704904,-0.09510385125047088,-0.14763520941992758,-0.07013719009661465,-2.3703693396052485,-3.67966143593437,-1.7481000273399243,-101.7325896826287,-157.92538351649654,-75.02575224634867,0.9048970305931806,0.8594403699852946,0.928146640565779,-0.10509811193045604,-0.16354785616727596,-0.07741595594250136,-2.6194663927358057,-4.076268402591747,-1.9295160600704633,-112.42345033200884,-174.94714174213507,-101.7325896826287,-0.2490970531305572,-0.39660696665737794,-0.18141603273053897,-10.690860649380138,-17.021758225638536,-7.786095825345019,0.945076836732516,0.927087185362461,0.9632256806779737,-0.05811502423165302,-0.07864720361659665,-0.0381783003295162,-0.28636131856653796,-0.38753346878848943,-0.1881232704887161,-18.286163382282115,-24.746709373466757,-12.0129802355502,0.9397532382407928,0.9200949263733048,0.9596234632477394,-0.064109129192242445,-0.08684438022243357,-0.04207539550524399,-0.31589722297050987,-0.4279249911599406,-0.2073261758966583,-20.172236460441244,-27.32598921838701,-13.239219405916876,-0.02953590440397191,-0.04039152237145116,-0.0192029054079422,-1.886073078159126,-2.579279844920253,-1.2262391703666795,0.927087185362461,0.9092569666493758,0.9632256806779737,-0.07864720361659665,-0.09979910705002731,-0.0381783003295162,-0.41809310083347234,-0.5305378476057148,-0.2029580612571276,-61.48427953433416,-78.02027170672275,-29.84677371428347,0.9200949263733048,-0.08684438022243357,-0.46166976761391376,0.9006484397374059,-0.11031114459217974,-0.5864204495288798,0.9596234632477394,-0.04207539550524399,-0.2236752454841248,-67.89261288439909,-86.23830140130586,-32.89341845354777,-0.04357666678044142,-0.05588260192316507,-0.02071718422699722,-6.408333350064915,-8.2180296945831,-3.046644739264298,0.9963
04013422634,04013422634,Census Tract 4226.34; Maricopa County; Arizona,3141,2204,1153,Mesa city,Arizona,85647,0.35533959234121465,0.21809469104845108,04013,3141,2204,1153,0.010697,0.00781773244399999,0.00314654663299999,0.9010137916947384,0.8538562681662917,0.9251731070501452,-0.1098609246802715,-0.17115729811009162,-0.08087880244210256,-3.6912476398085783,-5.750761469772545,-2.7174692866804806,-117.51823113048644,-183.08696178836504,-86.51605497231712,0.8916708775610386,0.8404719968210581,0.9180055360318908,-0.12149003086797108,-0.18980763640231835,-0.08931804956485671,-4.081977199871511,-6.377399352196779,-3.0010218884293502,-129.95788601946865,-203.03722865955996,-117.51823113048644,-0.3907295600629319,-0.6266378824242338,-0.28355260174886965,-12.439654888982233,-19.95026687119496,-9.027462647210111,0.9372436359515812,0.916803365603748,0.9579229565126228,-0.06695843176860014,-0.09074643213320248,-0.04392528981721175,-0.4643559729835176,-0.6293254885900228,-0.3046213920024846,-21.0687828032449,-28.55378804854913,-13.821297277789684,0.9311888136872668,0.9088742909121869,0.9538138828067024,-0.07389606200299871,-0.1002621704662317,-0.04842256757407425,-0.5124683608128385,-0.6953170271547366,-0.33580996278296593,-23.25174050874948,-31.547959489779338,-15.23638669614183,-0.04811238782932092,-0.06599153856471385,-0.03118857078048131,-2.1829577055045792,-2.994171441230211,-1.415089418352147,0.916803365603748,0.896601829010132,0.9579229565126228,-0.09074643213320248,-0.11532228425634808,-0.04392528981721175,-0.8179743196447232,-1.03949725390854,-0.39593577630348537,-70.94313266649812,-90.15587631470426,-34.339616331611914,0.9088742909121869,-0.1002621704662317,-0.9037477148725548,0.8868692202656108,-0.12756196420990618,-1.1498238380764452,0.9538138828067024,-0.04842256757407425,-0.4364735432101029,-78.3822822959718,-99.72453062241502,-37.85546775456226,-0.08577339522783167,-0.11032658416790508,-0.04053776690661748,-7.439149629473693,-9.568654307710762,-3.515851422950345,0.78
04013422610,04013422610,Census Tract 4226.10; Maricopa County; Arizona,1332,1228,1009,Mesa city,Arizona,80023,0.3477044276023161,0.21604101668823392,04013,1332,1228,1009,0.010697,0.00781773244399999,0.00314654663299999,0.9038264764339824,0.8578996755394559,0.9273272033229216,-0.10640706603934316,-0.1656374614796188,-0.0783680198495931,-1.5161308653832413,-2.3600694686960466,-1.1166192074970218,-113.82363854228537,-177.18239254474824,-83.83027083310974,0.8947332259994019,0.8448510612237775,0.92035695823675,-0.11765157584599246,-0.18364057985733873,-0.08653494826163181,-1.6763471838903423,-2.6165851726016247,-1.2329849029508275,-125.85189068245816,-196.44032827339527,-113.82363854228537,-0.16021631850710127,-0.2565157039055781,-0.11636569545380591,-12.028252140172768,-19.257935728647,-8.736163322357802,0.9390617836755828,0.9191877249893056,0.959155086352938,-0.06489265923047041,-0.08791705199461246,-0.0425842642427821,-0.25074259188508913,-0.3397079076345546,-0.16454386237790342,-20.418777840805305,-27.66351039369337,-13.399337327190832,0.9331760485585304,0.9114747405487728,0.9551634985568208,-0.07160915836266063,-0.0971231077648172,-0.04694117971522543,-0.2766948709374561,-0.3752797321249267,-0.18137880628588424,-22.532155613799357,-30.560238772388168,-14.770261098199043,-0.02595227905236696,-0.0355718244903721,-0.01683494390798085,-2.1133777729940526,-2.896728378694797,-1.3709237710082125,0.9191877249893056,0.8995327644710459,0.959155086352938,-0.08791705199461246,-0.11168824471672474,-0.0425842642427821,-0.6934977976669487,-0.8810071536643687,-0.33590859563223874,-68.73119897591167,-87.31488143353505,-33.29123841746667,0.9114747405487728,-0.0971231077648172,-0.7661160128708357,0.8900587731795128,-0.12352131132616068,-0.9743474721476706,0.9551634985568208,-0.04694117971522543,-0.37027634587192665,-75.92824706351196,-96.5656563079951,-36.69735836193525,-0.072618215203887,-0.09334031848330192,-0.03436775023968791,-7.197048087600297,-9.250774874460053,-3.406119944468574,0.4523
04013422618,04013422618,Census Tract 4226.18; Maricopa County; Arizona,744,731,580,Mesa city,Arizona,76631,0.3861981697309664,0.241014731729705,04013,744,731,580,0.010697,0.00781773244399999,0.00314654663299999,0.8897348329411152,0.837707509903218,0.9165178878410354,-0.12393037001191835,-0.19373407565073875,-0.0910861787494584,-0.9863082770050132,-1.5418458149835488,-0.7249155474377196,-132.5683168017491,-207.23734072359525,-97.43488540829564,0.8794003877753119,0.8230034385462616,0.9085629861048906,-0.13713845695449187,-0.215061752070419,-0.10063915798189171,-1.0914257350873964,-1.7115835780515702,-0.8009435822616281,-146.69700740421993,-230.05155618972717,-132.5683168017491,-0.10511745808238326,-0.16973776306802146,-0.07602803482390852,-14.12869060247087,-22.814215466131916,-10.21882188493394,0.9299311337760446,0.90722949509804,0.9529592377379345,-0.07534844643757249,-0.10225693212491374,-0.04936282728496079,-0.17331088972158484,-0.23520378620482504,-0.1135407021698522,-23.708740043992456,-32.17562054785569,-15.53224379888539,0.92320015086981,0.898439582420714,0.9483786243420748,-0.08318873113033153,-0.1130408984270777,-0.05443118848628299,-0.19134452916627312,-0.26000826304435887,-0.12519856946190422,-26.175722184168688,-35.56884583370162,-17.127027286170208,-0.01803363944468827,-0.02480447683953382,-0.01165786729205202,-2.466982140176235,-3.3932252858459404,-1.5947834872848188,0.90722949509804,0.8848530218461051,0.9529592377379345,-0.10225693212491374,-0.13013119163413037,-0.04936282728496079,-0.4636620548201695,-0.5900518865124229,-0.2238251183080597,-79.94173358968439,-101.73308388145225,-38.59053763932064,0.898439582420714,-0.1130408984270777,-0.5125596294967188,0.8740942275863154,-0.1440414184650952,-0.6531248168403261,0.9483786243420748,-0.05443118848628299,-0.2468065115529224,-88.3723499132274,-112.60772704143552,-42.55284681946938,-0.04889757467654937,-0.06307293032790318,-0.02298139324486264,-8.430616323542996,-10.874643159983307,-3.962309180148732,0.0989
04013422650,04013422650,Census Tract 4226.50; Maricopa County; Arizona,1394,1168,573,Mesa city,Arizona,74398,0.3485633324895917,0.17666951484632712,04013,1394,1168,573,0.010697,0.00781773244399999,0.00314654663299999,0.903509630441191,0.8574438651446151,0.9270846317717314,-0.1067950648314528,-0.16625710515911335,-0.07865017467598576,-1.5924872110518586,-2.4791624419185276,-1.1728013604015737,-114.23868085020509,-177.84522538870357,-84.13209185090197,0.8943882079648747,0.8443573090491427,0.9200921386094928,-0.11808271966760206,-0.18433273364582037,-0.08684767322462905,-1.760804408084369,-2.748699309022221,-1.295039327314497,-126.31308522843392,-197.18072518093408,-114.23868085020509,-0.16831719703251036,-0.2695368671036933,-0.1222379669129232,-12.074404378228865,-19.335499792230507,-8.768864197483731,0.9388570782969772,0.918919191275355,0.9590164009237944,-0.06512484500189507,-0.08823497157798396,-0.04273503460079228,-0.23934464654194024,-0.32427820879045754,-0.15705836614561738,-20.49183617653598,-27.76354527315561,-13.446777923426149,0.932952286410852,0.91118183636117,0.955011580546638,-0.07186617640124575,-0.09747578375083472,-0.04710772138240586,-0.2641201616460871,-0.35823973181914287,-0.17312871797760196,-22.61302753819239,-30.671209916022505,-14.822664210411126,-0.02477551510414685,-0.03396152302868532,-0.01607035183198457,-2.121191361656409,-2.9076646428668944,-1.3758862869849808,0.918919191275355,0.8992025761651268,0.9590164009237944,-0.08823497157798396,-0.1120964580247856,-0.04273503460079228,-0.395253910200357,-0.5021428869022484,-0.19143418110110577,-68.979740000062307,-87.63401167578506,-33.40910664940764,0.91118183636117,-0.09747578375083472,-0.4366486891573399,0.8896993979824498,-0.12397513392464496,-0.5553541365174027,0.955011580546638,-0.04710772138240586,-0.21102189691950612,-76.20395971332285,-96.9204426731942,-36.82755618141468,-0.0413947789569829,-0.05321124961515433,-0.01958771581840035,-7.224219713260541,-9.286430997409132,-3.4184495320070423,0.066
04013422642,04013422642,Census Tract 4226.42; Maricopa County; Arizona,3542,2441,1194,Mesa city,Arizona,79519,0.4352390293821457,0.22758076333480912,04013,3542,2441,1194,0.010697,0.00781773244399999,0.00314654663299999,0.8720999341957502,0.8126697180392495,0.902929184131374,-0.14665757992769393,-0.2305121967786956,-0.10750656593518888,-5.556675901267331,-8.733824527991525,-4.07329198023447,-156.87961324865418,-246.57889689417064,-114.99977358087156,0.8602464302107747,0.7959861019628214,0.8937561832446543,-0.16245759921954375,-0.25630334189768006,-0.1188733781618636,-6.1553192614118695,-9.71101939660593,-4.503966559791386,-173.78089388514596,-274.1676848279484,-156.87961324865418,-0.5986433601445382,-0.977194868614406,-0.430674579556916,-16.901280636491762,-27.588787933777695,-12.15907903887397,0.9184272099707248,0.8922198437460267,0.945123694314082,-0.08881791517465533,-0.12079999902429124,-0.05806256473735347,-0.6821855668525977,-0.9278310085091362,-0.4459623214570781,-27.946971194289137,-38.01028301962869,-18.26965675776641,0.9106452280569644,0.8821025263647375,0.9398044913649932,-0.09812248413544208,-0.1336550685566379,-0.06405109699739513,-0.7536513588423276,-1.0265672024246166,-0.4919585629405456,-30.874697207797116,-42.05519059502731,-20.153976359711,-0.07146579198972991,-0.0987361939154804,-0.04599624148346754,-2.927726013507985,-4.044907575398623,-1.884319601944594,0.8922198437460267,0.8664975893633973,0.945123694314082,-0.12079999902429124,-0.15407130068842423,-0.05806256473735347,-1.1275921934991997,-1.438158918060921,-0.5419776097780958,-94.43820716073698,-120.44882060811734,-45.39175961290584,0.8821025263647375,-0.1336550685566379,-1.2475862015177648,0.8541695684017898,-0.17072773017548376,-1.5936362360483285,0.9398044913649932,-0.06405109699739513,-0.5978768008499702,-104.4879565760272,-133.4703715283357,-50.07343390703268,-0.1199940080185653,-0.15547731798740716,-0.05589919107187435,-10.049749415290226,-13.021550920218354,-4.681674294126831,0.2439
04013422654,04013422654,Census Tract 4226.54; Maricopa County; Arizona,3512,2543,639,Mesa city,Arizona,67778,0.3979610055676249,0.21155669323216353,04013,3512,2543,639,0.010697,0.00781773244399999,0.00314654663299999,0.8854727238269345,0.8316325560149502,0.913240002156632,-0.1293402643483909,-0.20245412804885796,-0.09500240641943283,-4.859037460764398,-7.605769148778081,-3.56903748403798,-138.35528077347377,-216.56518077386335,-101.62407414686731,0.8747676349912339,0.8164406703196487,0.9049892471090076,-0.1431607206295659,-0.2248287430469198,-0.1049855047388736,-5.378242482753525,-8.446335642077628,-3.944081164001359,-153.13902285744663,-240.4993064372901,-138.35528077347377,-0.5192050219891273,-0.8405664932995469,-0.37504367996337873,-14.783742083972871,-23.934125663426737,-10.678920272305772,0.9271587586274088,0.9036064516522092,0.951073919227922,-0.0785639359977869,-0.10667647201006472,-0.05144298438106267,-0.6286425395190893,-0.8535897217933839,-0.4116296864589761,-24.720508828906382,-33.566249382358784,-16.186774929570433,0.9201730634660172,0.8944936366526444,0.946314946689064,-0.08675209012671868,-0.1179509378537106,-0.05673064078589004,-0.6941614311098873,-0.9438042553405628,-0.45393975797230623,-27.29694970939392,-37.11381263627853,-17.850560675277475,-0.06551889159079793,-0.090214533547179,-0.04231007151333016,-2.5764408804875316,-3.5475632539197406,-1.663785745707045,0.9036064516522092,0.8804151866273825,0.951073919227922,-0.10667647201006472,-0.13582774944025278,-0.05144298438106267,-0.5329056262802615,-0.6785317372969282,-0.25698502483968005,-83.39681162445407,-106.18650035945667,-40.21674880120189,0.8944936366526444,-0.1179509378537106,-0.5892275702682166,0.8692731747982403,-0.15038635608662562,-0.7512597085774305,0.946314946689064,-0.05673064078589004,-0.28339967649504705,-92.21088736591808,-117.56802951133498,-44.35049710407622,-0.05632194398795509,-0.07272797128050235,-0.02641465165536699,-8.814075741464022,-11.3815291518783,-4.133748302874334,0.2003
04013420207,04013420207,Census Tract 4202.07; Maricopa County; Arizona,1624,1378,606,Mesa city,Arizona,9029,0.3918026330939512,0.18787419217729176,04013,1624,1378,606,0.010697,0.00781773244399999,0.00314654663299999,0.887701576571061,0.8348075520458478,0.9149546576092152,-0.12650470202240255,-0.19788087392036413,-0.09295033549860152,-2.1976305751946317,-3.4375722943216434,-1.6147265358575498,-135.32207975336402,-211.6731708326135,-99.42897388285404,0.8771900368695718,0.8198700203835063,0.9068585031304814,-0.14000382809715917,-0.2197055327529054,-0.10270786076107076,-2.432136421428226,-3.816708696185114,-1.784233562175347,-149.76209491553115,-235.01900838578297,-135.32207975336402,-0.23450584623359427,-0.3791364018634713,-0.1695070263177969,-14.440015162167134,-23.345837553169417,-10.437624773263355,0.928609189018875,0.9055014692495172,0.9520605024111164,-0.07687928552220463,-0.10436043889448736,-0.05035341500616377,-0.3333440661561126,-0.4525007329429112,-0.21832944972092547,-24.19042570073386,-32.837498762185135,-15.843936844769628,0.9217566395700852,0.8965573500006615,0.9473948138607904,-0.0848850521612822,-0.11537761638924958,-0.05552614957309605,-0.3680566000466141,-0.5002705674142129,-0.24075812295813268,-26.709477507011183,-36.304105037315885,-17.471561898267975,-0.03471253389050149,-0.04776983447130173,-0.02242867323720721,-2.519051806277322,-3.46660627513075,-1.627625053498346,0.9055014692495172,0.8827358094553018,0.9520605024111164,-0.10436043889448736,-0.1328417735959492,-0.05035341500616377,-0.49441236534340094,-0.6293439946758901,-0.23855161285288903,-81.58619890155131,-103.85214433595546,-39.364952615988294,0.8965573500006615,-0.11537761638924958,-0.5466067489843193,0.8717938865439568,-0.1470601198688021,-0.6967040622120191,0.9473948138607904,-0.05552614957309605,-0.26305768009084174,-90.19913349576224,-114.9676670316863,-43.408858100798966,-0.05219438364091833,-0.067360067536129,-0.02450606723795267,-8.612934594210946,-11.115522695730858,-4.043905484810673,0.0073
04013422629,04013422629,Census Tract 4226.29; Maricopa County; Arizona,2233,1653,561,Mesa city,Arizona,72249,0.3021918165932315,0.15685785093883758,04013,2233,1653,561,0.010697,0.00781773244399999,0.00314654663299999,0.9207757734117596,0.882402477995203,0.9402720554193972,-0.08604073746932997,-0.1332697096136626,-0.06352198200122172,-2.0552035575281407,-3.1833337249855,-1.5173115343959644,-92.03777687094228,-142.55860837373487,-67.94946414670687,0.9132070853703992,0.8714317737548112,0.9344990885451792,-0.0950418760651616,-0.1475367666377554,-0.0700920014344712,-2.2702083634847523,-3.524122370152847,-1.674245653156354,-101.66629482690338,-157.82007927240693,-92.03777687094228,-0.21500480595661164,-0.34078864516734697,-0.15693411876038965,-9.628517955961112,-15.261470898672052,-7.027949787746962,0.9499730269789548,0.9335299089714596,0.9665326646068088,-0.05266146679989218,-0.0712029581374372,-0.03462618142016541,-0.2739050110124135,-0.37034378679309937,-0.18009913470977704,-16.570176104804204,-22.4043428186993,-10.895289456126864,0.9451100944707383,0.9271309098159792,0.9632481630455576,-0.058077789931976,-0.07859633349780587,-0.03815406908043508,-0.30207661612127923,-0.40879851816615015,-0.19844853071328336,-18.274447436254036,-24.730702853366616,-12.005355760029245,-0.02817160510886573,-0.03845473137305078,-0.01834939600350632,-1.704271331449833,-2.3263600346673186,-1.110066303902379,0.9335299089714596,0.917203691649808,0.9665326646068088,-0.0712029581374372,-0.09027036099392836,-0.03462618142016541,-0.3122782242022371,-0.39590304625921624,-0.15186170248604422,-55.664567593981666,-70.57095298738257,-27.069822190025704,0.9271309098159792,-0.07859633349780587,-0.34470370467090017,0.9093108506024792,-0.09973393514157804,-0.4374078967140237,0.9632481630455576,-0.03815406908043508,-0.16733412838733208,-61.4445106365241,-77.96932205241063,-29.827830372073457,-0.03242548046866306,-0.04150485045480739,-0.01547242590128786,-5.779943042542435,-7.398369065028056,-2.7580081820477473,0.6255
04013420211,04013420211,Census Tract 4202.11; Maricopa County; Arizona,3022,2313,1075,Mesa city,Arizona,40511,0.3539927742127622,0.18851423851693677,04013,3022,2313,1075,0.010697,0.00781773244399999,0.00314654663299999,0.901509303498966,0.8545681251367911,0.9255527187912084,-0.1092508930509856,-0.17018172172046497,-0.08043548432986236,-3.5316808585644397,-5.501351177030805,-2.6001843318988973,-116.8656802966393,-182.04338772438135,-86.04183758765379,0.8922103034348174,0.8412427973479303,0.9184198823940032,-0.1208119836211434,-0.18871745844667148,-0.08882660226534461,-3.905408533739611,-6.100543593378224,-2.871438412914687,-129.23257887953713,-201.8710653004045,-116.8656802966393,-0.3737276751751719,-0.5991924163474192,-0.2712540810157895,-12.366898582897814,-19.827677576023135,-8.975978855585359,0.9375640953717717,0.9172235090751832,0.9581401851603456,-0.06659374536251923,-0.09024680473822408,-0.04368861205069823,-0.4846667723016176,-0.6568128481871999,-0.31796407415863714,-20.954032524929424,-28.39657795880674,-13.746825514856772,0.9315390477657728,0.9093324622046912,0.9540518120184754,-0.07349230544701868,-0.09970779837275796,-0.04816110341461702,-0.53487423294949,-0.7256696037676795,-0.35051469797018514,-23.124696625572415,-31.37352372536444,-15.1541157790828,-0.0502074606478724,-0.06885675558047966,-0.03255062381154799,-2.170664100642992,-2.9769457665577024,-1.4072902642260268,0.9172235090751832,0.89711814186311,0.9581401851603456,-0.09024680473822408,-0.11468038972350712,-0.04368861205069823,-0.7584397763720483,-0.9637811486894275,-0.3671618208517284,-70.55253733693473,-89.65406034320256,-34.15458798620729,0.9093324622046912,-0.09970779837275796,-0.8379505570279092,0.8874310155452471,-0.12684815211871917,-1.066039782850955,0.9540518120184754,-0.04816110341461702,-0.40474891725603745,-77.94888902585201,-99.1664914279958,-37.65106207032907,-0.07951078065586092,-0.10225863416152736,-0.03758709640430907,-7.396351688917295,-9.512431084793242,-3.4964740841217745,0.0734
