geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
12071010107,12071010107,Census Tract 101.07; Lee County; Florida,2066,1325,651,Cape Coral city,Florida,121024,0.6675818648432725,0.17993210954052277,12071,2066,1325,651,0.012461,0.008241179256,0.003436880739,0.793185440608302,0.7038474966955802,0.8412377684527363,-0.26073922793273896,-0.4207623166876278,-0.18872456456546205,-6.712581758811531,-10.8322843255532,-4.85860558683776,-324.90715192698605,-524.3119228244531,-235.1696799050223,0.7750187459949752,0.6795578401821825,0.8268193634945702,-0.29029137058638765,-0.4715450854513139,-0.20945401638089128,-7.473384708499834,-12.139657558065029,-5.392273425120644,-361.7320768876976,-587.5923309808824,-324.90715192698605,-0.7608029496883031,-1.3073732325118286,-0.5336678382828834,-36.82492496071167,-63.28040815642926,-25.83096990720636,0.8658293474456012,0.8244144808469493,0.9088676886395286,-0.15496200602374302,-0.212982089995151,-0.1002701630826882,-0.7056763622582408,-0.9698921067845964,-0.45661698465874584,-53.25859337798044,-73.19940428562991,-34.46165921952799,0.8534449883302535,0.8086492213775093,0.9002242971101285,-0.17172168525645476,-0.23663014019420003,-0.11083427009265163,-0.7819977120976518,-1.0775821817079183,-0.5047245227358896,-59.01869525265297,-81.32695711003159,-38.09241681025582,-0.07632134983941097,-0.10769007492332228,-0.0481075380771438,-5.760101874672526,-8.127552824401683,-3.6307575907278338,0.8244144808469493,0.7845778075260026,0.9088676886395286,-0.212982089995151,-0.27457084613861943,-0.1002701630826882,-1.1426505518608838,-1.4730747025364728,-0.5379501965833042,-175.52235819675636,-226.2787561499958,-82.63443879927868,0.8086492213775093,-0.23663014019420003,-1.2695225231660412,0.7657722449880977,-0.30587130383074,-1.6410018989322546,0.9002242971101285,-0.11083427009265163,-0.5946267119894917,-195.0111402712813,-252.07402441355677,-91.3405087541462,-0.12687197130515737,-0.1679271963957818,-0.05667651540618745,-19.48878207452494,-25.795268263560953,-8.706069954867505,0.7092
12071010209,12071010209,Census Tract 102.09; Lee County; Florida,641,641,626,Cape Coral city,Florida,72417,0.707582516978477,0.22206093175794647,12071,641,641,626,0.012461,0.008241179256,0.003436880739,0.780338638347926,0.6866406909464197,0.8310504138444947,-0.28149491881771277,-0.456365772062921,-0.20329643465783645,-2.2484409455513994,-3.6452220607183534,-1.6238304751259034,-350.7708183387519,-568.6773885676058,-253.32768722713,0.7612221600682605,0.6613060413142202,0.8158120336793511,-0.31367694276047847,-0.5121591782417257,-0.22577255386875383,-2.5054948939762647,-4.0908719483649625,-1.8033584997992256,-390.8728383738323,-638.2015520070145,-350.7708183387519,-0.2570539484248653,-0.44564988764660907,-0.17952802467332196,-40.102020035080386,-69.52416343940858,-28.007492148724175,0.8570828566040078,0.8132721983462573,0.9027676225831583,-0.16674833978393666,-0.2296006208418818,-0.10770476807600075,-0.3673533548059929,-0.5058194788691335,-0.2372779718981751,-57.30941572636394,-78.91099514339056,-37.01684428988691,0.8439662686860077,0.7966352489463059,0.89358027257785555,-0.18488147820993509,-0.25527962931929105,-0.1190936401439775,-0.407301394124305,-0.5623913759236464,-0.26236811892481765,-63.54155914575741,-87.7365641066531,-40.93106379482335,-0.03994803931831214,-0.05657189705451293,-0.02509014702664255,-6.23214341939347,-8.825568963262548,-3.914219504936436,0.8132721983462573,0.7712770941246183,0.9027676225831583,-0.2296006208418818,-0.296550886338686,-0.10770476807600075,-1.1845046009029203,-1.529899562039588,-0.555646552075583,-189.21798736468375,-244.39290128427925,-88.76143004402284,0.7966352489463059,-0.25527962931929105,-1.3169820462015698,0.7515043122181716,-0.33066435380571285,-1.7058901975147107,0.89358027257785555,-0.1190936401439775,-0.6144014949592237,-210.3805185625511,-272.50642132822856,-98.1472036676076,-0.1324774452986495,-0.1759906354751226,-0.05875494288364069,-21.162531197867327,-28.113520043949297,-9.385773623584775,0.0541
12071010414,12071010414,Census Tract 104.14; Lee County; Florida,1875,1419,595,Cape Coral city,Florida,76849,0.6403257542151433,0.18922651608378108,12071,1875,1419,595,0.012461,0.008241179256,0.003436880739,0.8020600891643405,0.715818424096481,0.8482507912039369,-0.24678937838920703,-0.39700232117134754,-0.17889663100777412,-5.766079582702329,-9.275711107717802,-4.179807973102262,-307.52424441079086,-494.7045924116161,-222.92309189878733,0.7845625915182429,0.6922821910216059,0.8344046213112449,-0.2745955654919186,-0.4444976527914038,-0.1984593259185529,-6.415753765490245,-10.385409846438154,-4.636878113008289,-342.17353415947974,-553.8885251433683,-307.52424441079086,-0.6496741827879164,-1.1096987387203523,-0.4570701399060271,-34.64928974868888,-59.18393273175212,-24.377074128321446,0.8718402086655651,0.8320940601541713,0.9130478176332736,-0.14699917491829806,-0.20178721118946444,-0.09523288998391848,-0.7169052401214129,-0.984102864329792,-0.46444449704784535,-50.521863292559054,-69.35185795135956,-32.730408530503546,0.8599646195070882,0.8169390650962731,0.9047797562783768,-0.16283853697745934,-0.22408150463725696,-0.10524135079380184,-0.7941527598214676,-1.0928306568933233,-0.5132550975436855,-55.965663130476926,-77.01414072539276,-36.170197148955985,-0.07724751970005472,-0.10872779256353116,-0.04881060049584013,-5.44379983791788,-7.662282774033203,-3.4397886184524404,0.8320940601541713,0.7937719572602421,0.9130478176332736,-0.20178721118946444,-0.2598076700159175,-0.09523288998391848,-0.9894639244935198,-1.2739673405074992,-0.4669746338675176,-166.29645789807057,-214.1121580684872,-78.48313174243994,0.8169390650962731,-0.22408150463725696,-1.098784029363549,0.7756491610242529,-0.2892426760050762,-1.4183019411585631,0.9047797562783768,-0.10524135079380184,-0.5160511380360029,-184.669584766983,-238.37007414429632,-86.7312837035299,-0.10932010487002908,-0.14433460065106396,-0.0490765041684853,-18.37312686891245,-24.257916075809067,-8.248151961089967,0.3418
12071020801,12071020801,Census Tract 208.01; Lee County; Florida,672,672,597,Cape Coral city,Florida,82319,0.6750365539715573,0.2613487412598994,12071,672,672,597,0.012461,0.008241179256,0.003436880739,0.7907753251584863,0.7006083924832096,0.8393297879622739,-0.2645816936682757,-0.42733088945115005,-0.1914267959294064,-2.2155520697858577,-3.5783799834389245,-1.602968172339296,-329.69524848003834,-532.4970213450781,-238.53693040763332,0.7724287329036525,0.6761185772246241,0.8247567910834762,-0.29461781702614775,-0.47903050394631314,-0.2124786492346528,-2.4670683192710197,-4.011301801701605,-1.7792520131319418,-367.1232617962827,-596.9199109675008,-329.69524848003834,-0.25151624948516194,-0.4329218182626806,-0.17628384079264592,-37.42801331624434,-64.42288962242272,-26.232714403667547,0.8641925747491978,0.8223264468641562,0.9077277380503944,-0.15714949331775466,-0.21606206855365123,-0.10165191398445828,-0.36294993284081295,-0.4990134655568439,-0.23477361953180984,-54.01040667274002,-74.25795618405415,-34.93655052556694,0.8516704588764457,0.8063965918860432,0.8989823544874769,-0.17416306926887662,-0.2400846060883602,-0.11236888578320849,-0.4022442132006983,-0.5544955304417675,-0.2595253645899265,-59.857769821532486,-82.51421583954873,-38.61984592112001,-0.03929428035988536,-0.05548206488492357,-0.02475174505811661,-5.847363148792464,-8.25625965549458,-3.6832953955530674,0.8223264468641562,0.7820817582417513,0.9077277380503944,-0.21606206855365123,-0.2786386966091177,-0.10165191398445828,-1.063021923711562,-1.3708979335091214,-0.5001257919822641,-178.06062373728005,-229.63114464139383,-83.7731644861414,0.8063965918860432,-0.2400846060883602,-1.181212424402054,0.7630928281100433,-0.31045655674252126,-1.527441296783445,0.8989823544874769,-0.11236888578320849,-0.5528531219302374,-197.8580275380325,-255.85281353156532,-92.60521305364112,-0.1181905006904922,-0.1565433632743236,-0.05272732994797324,-19.79740380075246,-26.22166889017146,-8.832048567499706,0.5262
12071010413,12071010413,Census Tract 104.13; Lee County; Florida,3819,2778,1577,Cape Coral city,Florida,107759,0.6454514612774006,0.18024279828599457,12071,3819,2778,1577,0.012461,0.008241179256,0.003436880739,0.8003836004836613,0.7135517650994994,0.8469274931371347,-0.24940091150757351,-0.40144002006716023,-0.1807386206059552,-11.86862999193194,-19.103952079927236,-8.601090510285115,-310.7784758295873,-500.2344090056883,-225.21839513708076,0.7827588737574944,0.6898712292195849,0.8329728656873193,-0.27753262661805195,-0.4495458828327245,-0.20051929803842997,-13.207377776238134,-21.393240768392197,-9.542424445340409,-345.8334060287545,-560.1791245978579,-310.7784758295873,-1.3387477843061948,-2.2892886884649606,-0.9413339350552938,-35.05493019916719,-59.94471559216969,-24.6487021486068,0.8707066459755923,0.8306444187057648,0.9122602492757944,-0.14849243958571096,-0.20388457140073224,-0.0961784214470142,-1.4177545376769196,-1.9466194849526697,-0.9182783568883388,-51.035080549925105,-70.07269564264469,-33.05537641786677,0.8587347651830285,0.8153736386254942,0.9039213130865702,-0.16450391965540442,-0.22643160463923925,-0.10629098520241238,-1.570626620505276,-2.1618907726642203,-1.0148296236852412,-56.5380352953663,-77.82184206854645,-36.53094397715051,-0.1528720828283563,-0.2152712877115508,-0.09655126679690253,-5.502954745441191,-7.749146425901756,-3.475567559283748,0.8306444187057648,0.7920347437078981,0.9122602492757944,-0.20388457140073224,-0.26257087576551996,-0.0961784214470142,-2.649753146803602,-3.412460293286153,-1.2499674356571433,-168.02493004461653,-216.3893654588556,-79.26236117039589,0.8153736386254942,-0.22643160463923925,-2.942782049698826,0.7737820595951573,-0.2923535607987601,-3.799526184760496,0.9039213130865702,-0.10629098520241238,-1.38139374932583,-186.6063443055692,-240.9338100672477,-87.59630623499238,-0.29302890289522354,-0.387065891474343,-0.13142631366868662,-18.581414260952663,-24.544444608392073,-8.33394506459649,0.8702
12071010308,12071010308,Census Tract 103.08; Lee County; Florida,3787,2810,1391,Cape Coral city,Florida,109586,0.6921693675832996,0.216436230824238,12071,3787,2810,1391,0.012461,0.008241179256,0.003436880739,0.7852639726884066,0.693220473446979,0.8349611381658598,-0.2734571236936153,-0.44254250747613705,-0.1976605308801285,-12.904388889876834,-20.883495517094964,-9.327562303750804,-340.75492183461404,-551.4522185660144,-246.30478752972812,0.7665089674940357,0.6682800842145431,0.8200359436488547,-0.3046161785547291,-0.49637857482366976,-0.2194587417112136,-14.374778675075206,-23.424009144864037,-10.35621566581502,-379.5822200970479,-618.537342087775,-340.75492183461404,-1.4703897851983712,-2.540513627769073,-1.028653362064215,-38.827298262433885,-67.08512352176058,-27.16275051661514,0.8604425633007292,0.8175476239417859,0.9051132513809634,-0.16219262348426472,-0.2231703337091537,-0.1048341171386724,-1.5663971372872654,-2.155297598249752,-1.0124496259349642,-55.743670366094854,-76.7009821441193,-36.03023579839731,0.8476061007212765,0.8012432184040588,0.8961345375079152,-0.1797933015690222,-0.24806048529412977,-0.11590387173440175,-1.7363780598102525,-2.3956775942804285,-1.1193572739939723,-61.7928135163791,-85.25543040143874,-39.83477843394919,-0.16998092252298713,-0.2403799960306765,-0.1069076480590081,-6.049143150284239,-8.554448257319448,-3.8045426355518894,0.8175476239417859,0.7763752437402558,0.9051132513809634,-0.2231703337091537,-0.28803694870847807,-0.1048341171386724,-2.5583087340833988,-3.301905900181063,-1.201763841314663,-183.9186724718475,-237.37641266578456,-86.39567514843012,0.8012432184040588,-0.24806048529412977,-2.843636497564232,0.7569703110216952,-0.3210557738391135,-3.680416553084264,0.8961345375079152,-0.11590387173440175,-1.3286617555478424,-204.4310925639275,-264.58781833819296,-95.51845834276364,-0.28532776348083333,-0.3785106529032012,-0.12689791423317942,-20.51242009208004,-27.211405672408425,-9.12278319433353,0.3024
12071010302,12071010302,Census Tract 103.02; Lee County; Florida,4686,3217,1577,Cape Coral city,Florida,146285,0.6727654694868866,0.22639225836660384,12071,4686,3217,1577,0.012461,0.008241179256,0.003436880739,0.7915087944791414,0.7015936093801665,0.8399105988479388,-0.263409840768804,-0.4253265517675755,-0.1906029062755576,-15.381092220992834,-24.835772641144008,-11.129731791557305,-328.2350025820067,-529.999416157576,-237.51028150997232,0.7732168669414442,0.6771645071580993,0.8253846119113771,-0.2932982229883639,-0.4767460335403071,-0.2115563890684354,-17.126341988099398,-27.838271670009863,-12.353252713355792,-365.4789156658002,-594.0732323945766,-328.2350025820067,-1.7452497671065643,-3.0024990288658557,-1.223520921798487,-37.243913083793515,-64.07381623700076,-26.11013490820502,0.8646908924994668,0.8229620094124901,0.908074874527784,-0.1564826328971848,-0.21512292008946657,-0.10123077738498013,-1.730141676874365,-2.3784948067830953,-1.1192525566157954,-53.781214699234226,-73.93518205729237,-34.7918108988435,0.8522106813092558,0.8070821940621734,0.8993605329580231,-0.17341875891967778,-0.23903117595351783,-0.11190113792404338,-1.9173950284687495,-2.642835130855667,-1.2372288146459034,-59.6019592312325,-82.15216446551653,-38.45908656033271,-0.1872533515943846,-0.2643403240725717,-0.11797625803010804,-5.820744531998278,-8.216982408224174,-3.667275661489214,0.8229620094124901,0.7828413418934828,0.908074874527784,-0.21512292008946657,-0.27739804540888047,-0.10123077738498013,-2.7958105438801084,-3.605159226563771,-1.3156295696451248,-177.28665465314575,-228.6087017478612,-83.42609826538522,0.8070821940621734,-0.23903117595351783,-3.1065303584061428,0.7639081227613619,-0.3090579484679614,-4.016622081167959,0.8993605329580231,-0.11190113792404338,-1.4543051997904783,-196.98987688054171,-254.7001953816081,-92.21973365824212,-0.31071981452603437,-0.4114628546041885,-0.13867563014535356,-19.703222227395965,-26.091493633746893,-8.793635392856915,0.8145
12071010305,12071010305,Census Tract 103.05; Lee County; Florida,2859,2183,1110,Cape Coral city,Florida,83558,0.7323251159903994,0.20873580116420545,12071,2859,2183,1110,0.012461,0.008241179256,0.003436880739,0.7724965593007262,0.6762085677641703,0.8248108274037286,-0.29450414757214294,-0.4788336730284567,-0.21239921540278203,-10.492004466901015,-17.058927956478126,-7.566934235540297,-366.9816182896473,-596.6746399607599,-264.6706623134067,0.7528114381987436,0.6502625398608328,0.8090768756093526,-0.3283538868547294,-0.5378403932264296,-0.2359764938861397,-11.697935244732705,-19.161101311244387,-8.40689833521112,-409.1617784096783,-670.2029139994539,-366.9816182896473,-1.2059307778316857,-2.1021733547662613,-0.839964099670822,-42.180160120030976,-73.528274038694,-29.379646718111992,0.851716958328266,0.8064555990290291,0.899014909239952,-0.17409896588507662,-0.23999387096325947,-0.11232860514562897,-1.3062141660635094,-1.8006045723876327,-0.8427690224893629,-59.83573825302379,-82.48303125916779,-38.606001946374846,0.8381559336498932,0.7892934660053452,0.8894951481798293,-0.1930954132190286,-0.2669558827859698,-0.12423322605670908,-1.4487390138496066,-2.002892745722584,-0.9320859486216716,-66.36459064817254,-91.74955317098414,-42.69747817781363,-0.1425248477860972,-0.20228817333495108,-0.08931692613230868,-6.528852395148749,-9.266521911816358,-4.091476231438786,0.8064555990290291,0.7631629903950605,0.899014909239952,-0.23999387096325947,-0.3103360783812878,-0.11232860514562897,-2.1953940871540056,-2.8388641292141275,-1.0275493893455452,-197.78325109495543,-255.75352515442592,-92.5720170581572,0.7892934660053452,-0.2669558827859698,-2.4420347246660215,0.7428122054492967,-0.34623528351306626,-3.1672596101633084,0.8894951481798293,-0.12423322605670908,-1.1364493968878056,-220.00312834829023,-285.33870361831606,-102.38282854845096,-0.2466406375120158,-0.3283954809491809,-0.10890000754226035,-22.21987725333476,-29.585178463890173,-9.810811490293728,0.4193
12071010702,12071010702,Census Tract 107.02; Lee County; Florida,1585,1379,1027,Cape Coral city,Florida,44327,0.5766974016824022,0.2227687381165792,12071,1585,1379,1027,0.012461,0.008241179256,0.003436880739,0.8231660085258997,0.744562529498031,0.8648508188745699,-0.21482178520802764,-0.34307054193847186,-0.15626877858692398,-4.242877410781413,-6.7758782066060474,-3.0864154212050807,-267.6894265477232,-427.5002023095298,-194.72652499716597,0.8073022658269661,0.7229217545503802,0.8523840628600728,-0.2386934142636681,-0.3832755671074639,-0.17318007641369962,-4.714358436696216,-7.569954994135881,-3.420425137522911,-297.43586351395686,-477.5996841726108,-267.6894265477232,-0.47148102591480257,-0.7940767875298338,-0.3340097163178304,-29.7464369662336,-50.099481863081,-21.073168221945135,0.8860352512447774,0.8503013275428797,0.922881150268104,-0.1286232670710507,-0.17605367368966174,-0.08356314321675384,-0.6096046414443874,-0.8343990871050474,-0.39604405267109255,-44.206282918374725,-60.507548013418955,-28.71965574119598,0.8753789537056401,0.836623660816347,0.915504225731745,-0.1423623971844606,-0.1952805626178876,-0.0922942482332282,-0.6747206789799327,-0.9255241300158894,-0.4374247628970349,-48.92825808411404,-67.11560043625013,-31.720432407326676,-0.06511603753554529,-0.091125042910842,-0.04138071022594236,-4.721975165739325,-6.608052422831182,-3.000776666130701,0.8503013275428797,0.8156568810815084,0.922881150268104,-0.17605367368966174,-0.22600571783819756,-0.08356314321675384,-1.490063910409787,-1.9128425816923529,-0.7072526311900588,-145.08898835538335,-186.2553633585543,-68.86588424440689,0.836623660816347,-0.1952805626178876,-1.6527943590337013,0.7992051150537558,-0.2512432430224604,-2.1264451988772533,0.915504225731745,-0.0922942482332282,-0.7811500069754654,-160.93421217465448,-207.05406026068675,-76.0613443987795,-0.16273044862391428,-0.2136026171849006,-0.07389737578540667,-15.845223819271109,-20.79869690213248,-7.195460154372607,0.4142
12071010205,12071010205,Census Tract 102.05; Lee County; Florida,3664,2689,949,Cape Coral city,Florida,179767,0.6677198680118814,0.1995785996122337,12071,3664,2689,949,0.012461,0.008241179256,0.003436880739,0.7931407572528099,0.703787397711328,0.8412024080427047,-0.2608102544921352,-0.42088364078688617,-0.188774533262194,-11.907840913613882,-19.2163281593055,-8.61889849770345,-324.9956581226496,-524.4631047845388,-235.23194589801992,0.7749707201832239,0.679494012978226,0.826781133790079,-0.29037133140149235,-0.4716833127300041,-0.2095099405762463,-13.2575140764164,-21.53569406437832,-9.565617145923497,-361.8317160593996,-587.7645759928581,-324.9956581226496,-1.3496731628025191,-2.319365905072818,-0.9467186482200473,-36.836057936749974,-63.30147120831926,-25.83839105404059,0.865799018933323,0.8243757784868488,0.9088465725739026,-0.15500246377272933,-0.2130390364398035,-0.10029572666808438,-1.4324974772380858,-1.9688582673157693,-0.926910269248694,-53.272498223803865,-73.21897609950797,-34.470445118954785,0.853412104207412,0.8086074629942107,0.9002012903613573,-0.17176683465103693,-0.23669400267105817,-0.11086266005970914,-1.587429975768373,-2.187472079158844,-1.0245674616391325,-59.03421256111465,-81.34890588169743,-38.10217410335189,-0.15493249853028712,-0.2186138118430747,-0.09765719239043812,-5.7617143373107895,-8.129929782189466,-3.631728984397104,0.8243757784868488,0.7845315277108539,0.9088465725739026,-0.2130390364398035,-0.2746460335607557,-0.10029572666808438,-1.666152550546814,-2.147973427602877,-0.7844007539162574,-175.56928878259367,-226.34071945235792,-82.65550620824631,0.8086074629942107,-0.23669400267105817,-1.851155181885884,0.7657225575480685,-0.30595604131359894,-2.3928452132945135,0.9002012903613573,-0.11086266005970914,-0.867043462577253,-195.06377048323333,-252.14385809215105,-91.36390543490548,-0.18500263133907024,-0.24487178569163648,-0.08264270866099555,-19.494481700639646,-25.803138639793097,-8.708399226659171,0.3056
12071010701,12071010701,Census Tract 107.01; Lee County; Florida,2410,1999,1334,Cape Coral city,Florida,65807,0.6292846030330006,0.21255801985944217,12071,2410,1999,1334,0.012461,0.008241179256,0.003436880739,0.805683308125296,0.720725464299651,0.8511083008841303,-0.241182471965132,-0.3874908679294797,-0.17493860529993802,-7.242953227409599,-11.636742129698884,-5.253583005148491,-300.53747831575095,-482.85237052692463,-217.99099606425276,0.7884620644174133,0.6975042421017653,0.8374970941465621,-0.26829183689248254,-0.4336830368038117,-0.19403399365705715,-8.057074836636511,-13.023939615085636,-5.82703680385502,-334.31845795172245,-540.4124321612297,-300.53747831575095,-0.8141216092269126,-1.3871974853867537,-0.5734537987065291,-33.78097963597148,-57.56006163430513,-23.79476343180619,0.8742870021203439,0.8352252948172003,0.914746608473038,-0.14378916485636134,-0.19728174685952576,-0.0931989151282816,-0.9878782361322762,-1.3553896380396178,-0.6403067990438734,-49.4186211171724,-67.80338359377778,-32.031355630008676,0.8626198031924179,0.8203213264070657,0.9066316767193944,-0.15925926613226352,-0.2190345024673574,-0.10298374265771816,-1.0941628534502257,-1.5048381299503106,-0.7075317402993179,-54.735510427725146,-75.27954627065085,-35.39428415704441,-0.10628461731794948,-0.14944849191069287,-0.06722494125544443,-5.3168893105527495,-7.47616267687308,-3.362928527035739,0.8352252948172003,0.7975269982285167,0.914746608473038,-0.19728174685952576,-0.25387604710714556,-0.0931989151282816,-2.168862875901427,-2.7910455093615925,-1.024604000693223,-162.5834239806167,-209.2238013014687,-76.8068966036899,0.8203213264070657,-0.2190345024673574,-2.408006865841744,0.7796863539789725,-0.28256701543729884,-3.1064663583529666,0.9066316767193944,-0.10298374265771816,-1.1321757832505028,-180.5102598082267,-232.86854260516992,-84.87074836960291,-0.23914398994031716,-0.3154208489913741,-0.1075717825572795,-17.92683582760998,-23.64474130370121,-8.063851765913006,0.4544
12071010419,12071010419,Census Tract 104.19; Lee County; Florida,3428,2652,1524,Cape Coral city,Florida,133627,0.6701676567657101,0.19028053297413017,12071,3428,2652,1524,0.012461,0.008241179256,0.003436880739,0.7923486181365885,0.7027222627953085,0.840575460576257,-0.2620707313805343,-0.4230373120984836,-0.18966118677132143,-11.19469407943617,-18.07059211909095,-8.101625669769291,-326.5663383732838,-527.1467946059204,-236.3368048357436,0.7741193714834831,0.6783628932548631,0.8261033398218333,-0.2917904354772194,-0.4741372353105653,-0.21050230860423735,-12.46421011329903,-20.25339217779458,-8.991881449049654,-363.6000616481631,-590.8224089204954,-326.5663383732838,-1.2695160338628604,-2.1828000587036307,-0.8902557792803627,-37.03372327487924,-63.67561431457499,-25.970121915996575,0.8652612527756413,0.8236896091180156,0.9084721143683951,-0.15572030619900645,-0.2140495508627003,-0.10074925161047836,-1.4193295050154435,-1.950977688718884,-0.9182899064957596,-53.51921210465474,-73.56627785516154,-34.62631623287178,0.8528290426988716,0.8078671447448066,0.8997933129234432,-0.1725679473055815,-0.23782729190687085,-0.11136633895509138,-1.572889144706325,-2.167702470800152,-1.0150604927690574,-59.309545426331994,-81.73840387632549,-38.275282532769886,-0.15355963969088093,-0.21672478208126789,-0.09677058627329772,-5.79033332167726,-8.172126021163947,-3.6489662998981034,0.8236896091180156,0.7837111072109949,0.9084721143683951,-0.2140495508627003,-0.27598038460717467,-0.10074925161047836,-2.6883675747285234,-3.4661914227278254,-1.2653659870630136,-176.40207183258028,-227.44038206875496,-83.02926424297989,0.8078671447448066,-0.23782729190687085,-2.9870054731301066,0.7648417774090731,-0.3074599603953816,-3.861560955035365,0.8997933129234432,-0.11136633895509138,-1.3987119027179664,-195.99773445735605,-253.3832647661,-91.77899624133636,-0.29863789840158317,-0.395369532307539,-0.1333459156549528,-19.5956626247758,-25.94288269734508,-8.749731998356483,0.4578
12071010111,12071010111,Census Tract 101.11; Lee County; Florida,3808,2967,1497,Cape Coral city,Florida,227572,0.6834218955102916,0.18308825348605112,12071,3808,2967,1497,0.012461,0.008241179256,0.003436880739,0.7880730784967649,0.6969827250655268,0.8371887838937432,-0.26891785455668893,-0.4347557895441168,-0.1944737187579438,-12.76055234848247,-20.62980913048318,-9.228067331957943,-335.0985385630901,-541.7491893509239,-242.33370094427377,0.7695257217880623,0.6722707495072392,0.8224428728706479,-0.29950172123734853,-0.4874959244217894,-0.215889921338376,-14.211802331273388,-23.13240700774945,-10.24429801170889,-373.20909483386,-607.4686714219918,-335.0985385630901,-1.4512499827909178,-2.5025978772662647,-1.0162306797509455,-38.1105562707699,-65.71948207106787,-26.68673003547651,0.8623551627820005,0.8199840595281145,0.9064471832347832,-0.15961502076934334,-0.21953590241190948,-0.10320823815830116,-1.6276303045239942,-2.238657025976316,-1.0524376421047013,-54.8577790537241,-75.45187145184752,-35.47144058323901,0.8496788040277067,0.8038702395975333,0.8975874137035925,-0.1769153181881557,-0.24398186515856243,-0.11409761849693992,-1.8040453325107932,-2.487938012176326,-1.163479105190238,-60.80368495149286,-83.85365730287583,-39.21399073779029,-0.1764150279867991,-0.24928098620000985,-0.11104146308553677,-5.94590589776876,-8.401785851028306,-3.742550154551289,0.8199840595281145,0.7792835877080476,0.9064471832347832,-0.21953590241190948,-0.28322989958136013,-0.10320823815830116,-2.7084243831816908,-3.494220114543976,-1.2732847142636734,-180.92347249042692,-233.41483731088684,-85.05575913584993,0.8038702395975333,-0.24398186515856243,-3.0100153341194464,0.7600901118398686,-0.31563348137684255,-3.89398457253518,0.8975874137035925,-0.11409761849693992,-1.4076274932938269,-201.06982859849344,-260.1192099221897,-94.02989267159832,-0.3015909509377557,-0.3997644579912043,-0.13434277903015346,-20.146356108066513,-26.704372611302897,-8.974133535748393,0.5237
