geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
27123034204,27123034204,Census Tract 342.04; Ramsey County; Minnesota,1958,1416,740,St. Paul city,Minnesota,34257,0.43120309085260217,0.27007129714679673,27123,1958,1416,740,0.011923,0.007945813797,0.00334071359299999,0.8735379472446319,0.8147016962672168,0.904039850962412,-0.14476995894026434,-0.22744312989868457,-0.10614592811968616,-3.379688567630863,-5.309713089177186,-2.4780015301012535,-172.60922204447715,-271.18044377820155,-126.55779009710182,0.8618068732631156,0.7981756647028926,0.8949655793242598,-0.16035277859137373,-0.252857039148435,-0.11736140819521353,-3.74347313876581,-5.903006747467375,-2.739829536886777,-191.1886179144949,-301.481447776679,-172.60922204447715,-0.3637845711349468,-0.5932936582901887,-0.26182800678552365,-18.579395870017713,-30.30100399847746,-13.372216894051258,0.9193685555969918,0.8934456661750775,0.9457660995535864,-0.08770306958198082,-0.11926224263988136,-0.05734388288183791,-0.41487502476769295,-0.5641641290881015,-0.2712623964505584,-29.299083670034815,-39.842099511871574,-19.156948901875595,0.9116719870553402,0.8834357323570231,0.9405071839666044,-0.096885737632408,-0.1319442528456272,-0.06325609952545372,-0.4583131809578064,-0.6241557499434558,-0.2992298443191792,-32.366750067641696,-44.07879589996156,-21.132051152484408,-0.04343815619011348,-0.05999162085535425,-0.02796744786862082,-3.0676663976068843,-4.23669638808999,-1.975102250608815,0.8934456661750775,0.8679937075829952,0.9457660995535864,-0.11926224263988136,-0.152082084540207,-0.05734388288183791,-0.7012503240415568,-0.8942277849559119,-0.33717642367428424,-94.7635573029131,-120.84159256160972,-45.56438157760598,0.8834357323570231,-0.1319442528456272,-0.7758193038747744,0.8557920239429742,-0.16850820295403357,-0.9908117549154788,0.9405071839666044,-0.06325609952545372,-0.3719396793817789,-104.84044646956411,-133.89348039398362,-50.26211883537553,-0.07456897983321753,-0.096583969959566765,-0.03476325570749467,-10.076889166651018,-13.051887832373884,-4.69773725776955,0.6278
27123031300,27123031300,Census Tract 313; Ramsey County; Minnesota,1745,966,254,St. Paul city,Minnesota,60544,0.5843136771577144,0.22547718450529677,27123,1745,966,254,0.011923,0.007945813797,0.00334071359299999,0.8206106647706191,0.741061958106098,0.8628468139204012,-0.21860468420736975,-0.34941483510455656,-0.15895427075454366,-4.548209268908799,-7.26979752277059,-3.30714453901021,-260.6423649804469,-416.6073078951627,-189.5211770206424,0.8045459861517321,0.7191839249960623,0.8502116856328904,-0.24293703183226936,-0.3904648939497295,-0.17617767068869258,-5.054459212285577,-8.12387006383178,-3.665488311499136,-289.6538230536147,-465.5512930562624,-260.6423649804469,-0.506249943376778,-0.8540725410611891,-0.35834377248892624,-29.01145807316779,-48.94398516109966,-20.535459741485745,0.8843240098655216,0.8481011081756852,0.92169854900273,-0.13080724807196983,-0.17910469678675242,-0.08495342764941048,-0.42213190693925623,-0.5779940202913751,-0.27415569812263646,-43.69895516969526,-59.83374951256472,-28.38050705203276,0.8735194069886363,0.8342426590463639,0.9142138453111222,-0.14479425642916385,-0.19869199825278175,-0.09383598282706318,-0.4672697918594332,-0.6412047753643647,-0.30282085246922646,-48.37161406412352,-66.37730593834003,-31.34791433428845,-0.04513788492017695,-0.06321075507298957,-0.02866515434659,-4.672658894428255,-6.543556425775318,-2.967407282255694,0.8481011081756852,0.8130058015463655,0.92169854900273,-0.17910469678675242,-0.23000352285059344,-0.08495342764941048,-0.3614756729922624,-0.4642015519671119,-0.17145612584985823,-142.3132570835679,-182.756516522485,-67.5024117519127,0.8342426590463639,-0.19869199825278175,-0.4010074837518951,0.796348211757715,-0.25573208457739977,-0.5161278795965512,0.9142138453111222,-0.09383598282706318,-0.18938322473859273,-157.8769621070453,-203.19995259706735,-74.56032470023335,-0.03953181075963269,-0.05192632762943927,-0.01792709888873447,-15.563705023477436,-20.443436074582394,-7.05791294832066,0.9314
27123030704,27123030704,Census Tract 307.04; Ramsey County; Minnesota,3000,1824,506,St. Paul city,Minnesota,66904,0.6762597512546893,0.19232721282501933,27123,3000,1824,506,0.011923,0.007945813797,0.00334071359299999,0.7903805630927746,0.7000783318519763,0.8390171319083758,-0.26521329938451477,-0.4284115855358865,-0.19187077589877416,-9.486414505684708,-15.323854003033125,-6.863025783123253,-316.21381685615694,-510.79513343443745,-228.76752610410844,0.7720045798802498,0.6755559129577015,0.824418847113816,-0.29532910304122273,-0.48026237476306854,-0.21297566582917288,-10.563626686681497,-17.1785048829002,-7.617926591043684,-352.1208895560498,-572.6168294300066,-316.21381685615694,-1.0772121809967867,-1.8546508798670764,-0.7549008079204311,-35.90707269989289,-61.82169599556922,-25.16336026401437,0.8639243017445765,0.8219843387417893,0.9075408266791414,-0.1575088210629535,-0.21656819098366165,-0.10187880324809598,-0.959773951805362,-1.319649954161302,-0.6207945747974638,-52.61918595424133,-72.34922994305384,-34.03479028494868,0.8513796390774686,0.8060275705633012,0.8987787349259664,-0.17456414753302335,-0.2406523505159247,-0.11262089448786453,-1.063699928617588,-1.466405855286053,-0.6862510952022842,-58.31688205140285,-80.39505785559501,-37.62341530714277,-0.10392597681222591,-0.146755901124751,-0.06545652040482042,-5.69769609716151,-8.045827912541174,-3.5886250221941016,0.8219843387417893,0.7816729548588387,0.9075408266791414,-0.21656819098366165,-0.2793074057175084,-0.10187880324809598,-0.8707301230741107,-1.1229782668049542,-0.40961206023810814,-172.08105199093097,-221.93246379544547,-80.95100004705695,0.8060275705633012,-0.2406523505159247,-0.9675624561070169,0.7626540741701815,-0.31121046076894915,-1.2512471087120136,0.8987787349259664,-0.11262089448786453,-0.4528015165695905,-191.21787670099147,-247.28203729486435,-89.48646572521551,-0.09683233303290606,-0.12826884190705945,-0.04318945633148235,-19.136824710060488,-25.349573499418863,-8.535465678158568,0.8835
27123035900,27123035900,Census Tract 359; Ramsey County; Minnesota,891,651,240,St. Paul city,Minnesota,43329,0.5850665396779143,0.2454011996736084,27123,891,651,240,0.011923,0.007945813797,0.00334071359299999,0.820358502376512,0.7407168246255554,0.8626489720624488,-0.21897925980297783,-0.35004358852725737,-0.15922006793698243,-2.326302735736136,-3.7186506080553463,-1.6914573551812635,-261.08897146309045,-417.356970601049,-189.83808700126417,0.8042740417976729,0.71881549488788965,0.8499972488625293,-0.24335729867005312,-0.3911775791031959,-0.1764743960503463,-2.5852802231903516,-4.155633155601838,-1.8747568636804763,-290.1549072043043,-466.4010275647405,-261.08897146309045,-0.25897748745421545,-0.4369825475464917,-0.18329950849921284,-29.065935741213853,-49.04405696369155,-20.57233540956373,0.8841550346724052,0.8478839277554084,0.921581732181512,-0.1310233621759756,-0.17940671743511682,-0.08509095295634941,-0.28495020409122024,-0.39017454520676415,-0.1850561915718726,-43.77115270218437,-59.93464596110048,-28.42645031826,0.8733358070089586,0.8340076673283895,0.914086391094655,-0.14503492468131685,-0.1990297441789,-0.09398850014872234,-0.31542261396703675,-0.4328507930351363,-0.20440661768117,-48.45201443426064,-66.49013717897638,-31.39886600325192,-0.03047240987581651,-0.04267624782837215,-0.01935042610929741,-4.680861732076269,-6.555491217875906,-2.972415684991921,0.8478839277554084,0.8127442129596957,0.921581732181512,-0.17940671743511682,-0.23039940986893304,-0.08509095295634941,-0.34212776896090363,-0.43937059434173426,-0.16226804832010538,-142.55323706704317,-183.0710809757226,-67.61168680004391,0.8340076673283895,-0.1990297441789,-0.3795487889544202,0.7960663644741174,-0.256176676501841,-0.48852772094830416,0.914086391094655,-0.09398850014872234,-0.1792356290978531,-158.14532873100842,-203.5532170617934,-74.68151212410545,-0.03742101999351655,-0.0491571266065699,-0.01696758077774771,-15.592091663965228,-20.482136086070792,-7.069825324061545,0.6446
27123035300,27123035300,Census Tract 353; Ramsey County; Minnesota,2833,1828,589,St. Paul city,Minnesota,63576,0.6646447698983555,0.19207076248400115,27123,2833,1828,589,0.011923,0.007945813797,0.00334071359299999,0.7941370250245283,0.705127789461912,0.841990689825851,-0.2592285317122863,-0.41818265418684897,-0.1876615882852933,-8.756184792954636,-14.125314729369144,-6.33880666881669,-309.078178360559,-498.59917858698,-223.74891171255524,0.7760415761436054,0.6809176848713914,0.8276334182476671,-0.2885907543373056,-0.4686062973806818,-0.2082644054142732,-9.747977808709146,-15.82851743943674,-7.034725720802157,-344.0867563963695,-558.7192883669869,-309.078178360559,-0.99179301575451,-1.703202710067595,-0.6959190519854674,-35.00857803581045,-60.120109780006885,-24.56473886288272,0.8664750753248691,0.8252386067265165,0.909317214162218,-0.15410128747796714,-0.21177074345407995,-0.09972623901256598,-0.9410695098393425,-1.2932467534973584,-0.6090106345094282,-51.48082657764455,-70.74654012567606,-33.3156802248046,0.8541451553393561,0.8095384685616752,0.9007140847763945,-0.17076119175867135,-0.23527174907045736,-0.1102302238875876,-1.0428086206021534,-1.4367632691481314,-0.6731566261456745,-57.046423446507305,-78.5975530168562,-36.82476073006973,-0.10173911076281106,-0.14351651565077295,-0.06414599163624635,-5.56559686886275,-7.851012891180139,-3.5090805052651173,0.8252386067265165,0.7855634195594621,0.909317214162218,-0.21177074345407995,-0.272971697893968,-0.09972623901256598,-0.9911049372365036,-1.277530564873364,-0.4667272081368213,-168.2690895138376,-216.89822833164075,-79.24061258689666,0.8095384685616752,-0.23527174907045736,-1.1010916252771257,0.7668304980943854,-0.304069155419683,-1.4230692884313785,0.9007140847763945,-0.1102302238875876,-0.5158867431154993,-186.94255098083624,-241.60768903758543,-87.58688338123928,-0.10998668804062196,-0.14553872355801456,-0.04915953497867803,-18.67346146699863,-24.709460705944743,-8.34627079434262,0.1158
27123037604,27123037604,Census Tract 376.04; Ramsey County; Minnesota,1296,937,418,St. Paul city,Minnesota,130139,0.7207882337409627,0.23934641828539227,27123,1296,937,418,0.011923,0.007945813797,0.00334071359299999,0.7761432783757266,0.6810529477455008,0.8277143465946082,-0.2884219033536558,-0.46831461975212657,-0.20814626943970635,-4.456755242376587,-7.236494913850768,-3.216319449806386,-343.8854353685638,-558.3715211304606,-248.1727970529619,0.7567215304231654,0.6553887234613438,0.8122103718265503,-0.32149008558113995,-0.5258120321610662,-0.23120811391651705,-4.967731672337575,-8.124956889855484,-3.5726758675257155,-383.3126290383931,-626.9256859456392,-343.8854353685638,-0.510976429960988,-0.8884619760047165,-0.3563564177193297,-39.42719366982932,-68.55416481517875,-27.49663716970136,0.8542147553888269,0.8096268776674364,0.9007627646940845,-0.17066580001280088,-0.23513686067467937,-0.11017022372102432,-0.5342263878113155,-0.7360368375509597,-0.34486019260117035,-57.01455579629834,-78.55249066712484,-36.8047163928677,0.8408601596627919,0.7927083064368049,0.891397614948766,-0.18925839036187364,-0.26149807171185546,-0.12183382951666975,-0.5924258184031251,-0.818553982460286,-0.3813701787413075,-63.22580772712115,-87.35901627110843,-40.70119303535833,-0.05819943059180965,-0.08251714490932627,-0.03650998614013717,-6.211251930822802,-8.806525603983593,-3.896476642490627,0.8096268776674364,0.7669357261001668,0.9007627646940845,-0.23513686067467937,-0.3038902296088805,-0.11017022372102432,-0.7809718515040319,-1.0093258649054917,-0.36591389097033633,-186.8353711732134,-241.4655179199741,-87.53920836610918,0.7927083064368049,-0.26149807171185546,-0.8685266641885279,0.7468525460093752,-0.3389523880493634,-1.1257795707022888,0.891397614948766,-0.12183382951666975,-0.4046528100292284,-207.7814986096957,-269.32525614887294,-96.80689235149003,-0.08755481268449594,-0.11645370579679716,-0.03873891905889204,-20.94612743648228,-27.85973822889884,-9.26768398538087,0.8149
27037060603,27037060603,Census Tract 606.03; Dakota County; Minnesota,2399,2092,1096,St. Paul city,Minnesota,214034,0.7756368490337444,0.1791470088907228,27037,2399,2092,1096,0.009571,0.007945813797,0.00334071359299999,0.758958304795012,0.6583273177130773,0.8140010445981289,-0.3175954379603122,-0.5190012218752191,-0.22849965197980607,-7.292254542186837,-11.916698306267966,-5.246541435667838,-303.9705936718148,-496.7360694567722,-218.69701690987236,0.7383116295559761,0.6313730852858261,0.7974206141532854,-0.3544416205409151,-0.5838495864094276,-0.2540433270110741,-8.13827343972284,-13.405670515267593,-5.833045390092354,-339.23607501970986,-558.8024391524633,-303.9705936718148,-0.8460188975360019,-1.488972208999627,-0.5865039544245159,-35.26548134789504,-62.066369695690994,-24.44785137242667,0.8424047399907014,0.794660448337332,0.8924833277011948,-0.1870778410043587,-0.25839910881723127,-0.1204691101353571,-1.3074445335328042,-1.805892672692144,-0.8419312445580568,-62.49734863923538,-86.32374152448106,-40.24527937658016,0.8280811182045188,0.7766042407544178,0.8823890763952373,-0.20761116032719493,-0.28765714571500217,-0.13328692155305277,-1.4509472378605726,-2.0103704462142384,-0.9315120168181454,-69.35694253635624,-96.09801368136894,-44.527343060140794,-0.14350270432776835,-0.20447777352209465,-0.08958077226008865,-6.859593897120858,-9.774272156887887,-4.282063683560643,0.794660448337332,0.7491642715844848,0.8924833277011948,-0.25839910881723127,-0.334820730151742,-0.1204691101353571,-2.250297559553817,-2.915823802168813,-1.0491187286987131,-205.31912039724605,-266.0423177161326,-95.72251174258332,0.7766042407544178,-0.28765714571500217,-2.5050944484817825,0.7278380617830493,-0.3739319946393178,-3.2564286263507247,0.8823890763952373,-0.13328692155305277,-1.16074407401855,-228.56701172279037,-297.1194002144822,-105.90730602359032,-0.2547968889279657,-0.3406048241819115,-0.1116253453198368,-23.247891325544316,-31.07708249834959,-10.184794281007008,0.0652
27123041900,27123041900,Census Tract 419; Ramsey County; Minnesota,2092,1589,694,St. Paul city,Minnesota,94056,0.7325141085754578,0.18173818426165933,27123,2092,1589,694,0.011923,0.007945813797,0.00334071359299999,0.7724369630709,0.6761294966083479,0.8247633480041938,-0.2946040231223535,-0.47900661783915055,-0.21246900995279816,-7.348283402002921,-11.947821832206031,-5.299596667855808,-351.25637676878205,-571.1195904496192,-253.32680056672123,0.7527475531174828,0.6501788994225395,0.8090256446972118,-0.32846662318399866,-0.5380382243843292,-0.23605476112473883,-8.192915390882131,-13.420242235607477,-5.887894078134426,-391.6307548222816,-641.5029749334358,-351.25637676878205,-0.8446319888792102,-1.4724204034014434,-0.588297410278618,-40.374378053499534,-70.38338448381661,-28.121291122304875,0.851676101279189,0.8064037519564413,0.8989863048245471,-0.1741552903715784,-0.24007359535948183,-0.11236399779768332,-0.9244848809353012,-1.2744052089837683,-0.5964723604075963,-58.18029458371939,-80.20171233378026,-37.537593480654266,0.8381117065798466,0.789237648094801,0.8894640165570078,-0.1931583727433956,-0.2670454867605135,-0.1242725747027538,-1.0253607274653138,-1.4175826327489665,-0.6596877773995434,-64.52868014256222,-89.21224875701488,-41.51590795465975,-0.10087584653001268,-0.14317742376519793,-0.0632154169919471,-6.348385558842838,-9.010536423234608,-3.9783144740054817,0.8064037519564413,0.7631013417023327,0.8989863048245471,-0.24007359535948183,-0.3104419365443545,-0.11236399779768332,-1.32386057989412,-1.7118993928577022,-0.6196194423669155,-190.75800863027663,-246.67138225615307,-89.28234039869099,0.789237648094801,-0.2670454867605135,-1.4725942369110188,0.7427462004952812,-0.3463549181849409,-1.9099377511754605,0.8894640165570078,-0.1242725747027538,-0.685288036631327,-212.18937131282692,-275.20716875727095,-98.74467386618544,-0.1487336570168989,-0.1980383583177583,-0.06566859426441152,-21.431362682550272,-28.535786501117908,-9.462333467494457,0.3685
27037060202,27037060202,Census Tract 602.02; Dakota County; Minnesota,2157,1598,756,St. Paul city,Minnesota,111052,0.6713211999285826,0.24094992728683096,27037,2157,1598,756,0.009571,0.007945813797,0.00334071359299999,0.7919755895421174,0.702220867071308,0.8402801677739211,-0.2626651795898815,-0.4240533810546156,-0.1900792596940736,-5.422629911824708,-8.754432361029027,-3.9241192184054774,-251.39684338547556,-405.8614910073726,-181.92485945319785,0.7737184897987202,0.6778304955370522,0.8257841157830219,-0.2924597423801338,-0.4752950871702659,-0.21097025346846707,-6.037728143148802,-9.812299295464369,-4.355406410357028,-279.91321943202604,-454.90492793066153,-251.39684338547556,-0.6150982313240938,-1.0578669344353422,-0.4312871919515504,-28.516376046550477,-49.04343692328892,-19.99477014147197,0.8650079412914483,0.8233664434612222,0.9082957009538,-0.15605875075205655,-0.2145260569476883,-0.10096304424858708,-0.8331134487305029,-1.1452388429675395,-0.5389872056704407,-52.13475899439943,-71.66701144978344,-33.728861431191525,0.8525544076680105,0.8075184979115946,0.8996011138744711,-0.1729456689283878,-0.23836172494648897,-0.11160378147279444,-0.9232635913691896,-1.2724846108183012,-0.5957923591345927,-57.77619470395429,-79.62982545796629,-37.28362697963659,-0.0901501426386867,-0.1272457678507617,-0.05680515346415205,-5.641435709554862,-7.962814008182835,-3.554765548445059,0.8233664434612222,0.7833247739206535,0.9082957009538,-0.2145260569476883,-0.27660969407983327,-0.10096304424858708,-1.288665581951878,-1.6616041774442372,-0.6064885637830237,-170.45841031109498,-219.78891236034883,-80.22335499775446,0.8075184979115946,-0.23836172494648897,-1.4318472793639374,0.7644270528900058,-0.30816929649386837,-1.851183821006929,0.8996011138744711,-0.11160378147279444,-0.6704078471676707,-189.39778827565308,-244.8655847892763,-88.67828666239029,-0.14318169741205944,-0.18957964356269175,-0.06391928338464692,-18.93937796455813,-25.07667242892748,-8.454931664635836,0.6153
27053104001,27053104001,Census Tract 1040.01; Hennepin County; Minnesota,2334,187,137,St. Paul city,Minnesota,80864,0.48267450651493354,0.2572120613160917,27053,2334,187,137,0.009929,0.007945813797,0.00334071359299999,0.8553749517821154,0.7891637836548837,0.8899770332460177,-0.16907795571587425,-0.26716408014653514,-0.12362450113200668,-3.918260902055005,-6.191336802242728,-2.864909545840447,-167.87750223029155,-265.2672151774948,-122.74676717396946,0.8421165089077001,0.7706973416927682,0.879663717169869,-0.1874841419473997,-0.29752620893123743,-0.1367980518933842,-4.344811125953639,-6.894957458268252,-3.1701971788201275,-186.1530045395732,-295.41377284782567,-167.87750223029155,-0.4265502238986336,-0.7036206560255236,-0.30528763297968053,-18.27550230928165,-30.146557670330917,-13.080018550971744,0.907435292627246,0.8779378517525123,0.9376059550769348,-0.10200695093614516,-0.1390327891704761,-0.06654612695793459,-0.06372511341612562,-0.08685565225839387,-0.04157226001640678,-34.077600757286426,-46.44687286545126,-22.23115508898758,0.8986637689342596,0.8665829721443291,0.9315847976412645,-0.1127632319993458,-0.15395759222632213,-0.0734395865324983,-0.07044470678106467,-0.09617937734495675,-0.04587869687376893,-37.670966193082705,-51.43282210960254,-24.534062499341676,-0.00671959336493904,-0.00932372508656288,-0.00430643685736215,-3.5933654357962816,-4.985949244151277,-2.3029074103540945,0.8779378517525123,0.8491053886882881,0.9376059550769348,-0.1390327891704761,-0.17771010915949592,-0.06654612695793459,-0.15134782565638408,-0.19345104689994813,-0.07244054931954004,-110.47286544261613,-141.2051437225899,-52.87631337192704,0.8665829721443291,-0.15395759222632213,-0.16759461538367904,0.8353293803664438,-0.19713256052518857,-0.21459387083848036,0.9315847976412645,-0.0734395865324983,-0.07994460734847836,-122.33183604648104,-156.63786192589808,-58.35372799159004,-0.01624678972729495,-0.02114282393853223,-0.00750405802893831,-11.858970603864933,-15.432718203308196,-5.477414619663006,0.2799
27123032600,27123032600,Census Tract 326; Ramsey County; Minnesota,1799,1118,412,St. Paul city,Minnesota,50549,0.5662195930917134,0.2216891209783159,27123,1799,1118,412,0.011923,0.007945813797,0.00334071359299999,0.8266944363105695,0.7494053486249471,0.8676153625862728,-0.20963678485955567,-0.33439133018580486,-0.15258447824056745,-4.496599395198987,-7.172519145819827,-3.272857256578052,-249.9499385880482,-398.69478298053514,-181.92647340622855,0.8111095527760871,0.7280957017466497,0.8553817037677032,-0.23287908097916032,-0.37344582257671793,-0.16906872755787977,-4.995134491243636,-8.01021758210539,-3.626435783172008,-277.6617282514528,-445.2594542582207,-249.9499385880482,-0.4985350960446491,-0.8376984362855637,-0.35357852659395617,-27.711789663404616,-46.56467127768559,-19.65417046103147,0.8883948407504849,0.8533375285206846,0.9245105500972626,-0.1256256274014772,-0.17186923881522503,-0.08165342179685846,-0.4692013915378017,-0.6419174788033585,-0.30496881825291133,-41.96792410892681,-57.41659023285854,-27.278069611172747,0.877943626822079,0.8399103446934452,0.9172823955962688,-0.13902529666936858,-0.1906032665486281,-0.09017681446939955,-0.5192480547600148,-0.7118875323938502,-0.33680298923618285,-46.44436983542172,-63.6750923429204,-30.12549098713621,-0.05004666322221307,-0.06997005359049169,-0.03183417098327151,-4.476445726494909,-6.258502110061869,-2.847421375963463,0.8533375285206846,0.81931813801729,0.9245105500972626,-0.17186923881522503,-0.2205271110193548,-0.08165342179685846,-0.5626440792518561,-0.7219341528762577,-0.26730678882012426,-136.5640969057903,-175.22673613501402,-64.88028854857386,0.8399103446934452,-0.1906032665486281,-0.6239732028192875,0.8031521500082304,-0.24509409579461677,-0.8023584837463795,0.9172823955962688,-0.09017681446939955,-0.29520960875115126,-151.4498065095358,-194.74720479281055,-71.65281765804643,-0.06132912356743136,-0.0804243308701218,-0.027902819931027,-14.885709603745475,-19.520468657796552,-6.772529109472574,0.9341
27123030702,27123030702,Census Tract 307.02; Ramsey County; Minnesota,3833,2623,963,St. Paul city,Minnesota,88933,0.7124676666901246,0.18818048597884737,27123,3833,2623,963,0.011923,0.007945813797,0.00334071359299999,0.77878402553467585,0.6845683116117874,0.8298147487551888,-0.28405304578948937,-0.460774597710405,-0.20508824590079577,-12.981468194145998,-21.057794920744943,-9.372709008469595,-338.6764464948082,-549.3815528501159,-244.5267155875188,0.7595541450734702,0.6591108656005344,0.8144778245853932,-0.3165618362905148,-0.5171954403890336,-0.22778051140808672,-14.4671478450939,-23.63627589666213,-10.409765034808864,-377.4366774091809,-616.6521235758448,-338.6764464948082,-1.4856796509479029,-2.578480975917188,-1.0370560263392683,-38.760230914372634,-67.27057072572887,-27.055988164343027,0.8560207482894484,0.8119217873594833,0.9020254522340828,-0.16819598356495388,-0.23164572692670451,-0.10861616767382733,-1.4738495583143787,-2.029840101291662,-0.9517699968742104,-56.18946085834459,-77.38620287044077,-36.28555077675221,0.8428159005210079,0.7951803053264884,0.8927722266878124,-0.1864987352301076,-0.25757641795393293,-0.1201065289743644,-1.634230929414166,-2.257062753742862,-1.0524564910979517,-62.30388598605284,-86.04890406949528,-40.12415139527075,-0.16038137109978723,-0.2272226524512,-0.10068649422374132,-6.114425127708243,-8.662701199054517,-3.838600618518541,0.8119217873594833,0.7696682487508202,0.9020254522340828,-0.23164572692670451,-0.29926107985227496,-0.10861616767382733,-1.772511101948182,-2.289891522959098,-0.831111221463804,-184.06138130303032,-237.78728171953253,-86.30438436799626,0.7951803053264884,-0.25757641795393293,-1.9709280481044715,0.7497801318017018,-0.3337243247524131,-2.55359802428378,0.8927722266878124,-0.1201065289743644,-0.9190333827780164,-204.6654255560199,-265.17113440122324,-95.4344115034285,-0.19841694615628944,-0.26370650132468176,-0.08792216131421249,-20.60404425298956,-27.383852681690737,-9.130027135432242,0.642
27123037000,27123037000,Census Tract 370; Ramsey County; Minnesota,1949,1346,759,St. Paul city,Minnesota,88917,0.6852499352322936,0.22666413849544245,27123,1949,1346,759,0.011923,0.007945813797,0.00334071359299999,0.7874852044252114,0.6961948087483384,0.8367227615651116,-0.269865128107269,-0.4363795699624092,-0.1951389945810415,-6.2711061468023646,-10.140556591077855,-4.534625710927638,-321.7601922422968,-520.2953612661805,-232.66422323897575,0.7688943030907969,0.6714348185203696,0.8219392914934538,-0.300568876606584,-0.4893478449683089,-0.2166348662843603,-6.984597613055806,-11.37142949898088,-5.034145208370726,-358.3682715780301,-583.4494355557147,-321.7601922422968,-0.7134914662534415,-1.2308729079030218,-0.4995194974430879,-36.60807933573327,-63.154074289534215,-25.629527831867,0.8619551181973324,0.81947429573911,0.906168256829093,-0.16015321318744602,-0.2202945293092666,-0.10354781516983118,-0.7201450178831708,-0.9905764897973472,-0.4656131570708107,-53.50260162579278,-73.59409285270038,-34.59235936633066,0.8492452336299887,0.8033205358394114,0.8972835982339918,-0.1775161760115268,-0.24483310881013748,-0.11447484604440744,-0.7982193251330526,-1.1009166785564664,-0.5147476495231826,-59.30307021790881,-81.79172946184742,-38.24276742371342,-0.07807430724988185,-0.11034018875911922,-0.04913449245237195,-5.800468592116036,-8.197636609147045,-3.65040805738276,0.81947429573911,0.7786749051728811,0.906168256829093,-0.2202945293092666,-0.28423298780635603,-0.10354781516983118,-1.3285682565853965,-1.714172958620376,-0.6244836887450688,-175.04193103891916,-225.8462396074277,-82.27716584256505,0.8033205358394114,-0.24483310881013748,-1.4765573051050085,0.7594370773580572,-0.316764785146937,-1.9103680861702232,0.8972835982339918,-0.11447484604440744,-0.6903832206318096,-194.53982939459925,-251.6954000224273,-90.95958111091036,-0.14798904851961203,-0.19619512754984725,-0.0658995318867408,-19.497898355680107,-25.84916041499964,-8.682415268345297,0.3011
