geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
36055007500,36055007500,Census Tract 75; Monroe County; New York,1596,1195,701,Rochester city,New York,53079,0.5855587707627975,0.23765643815019233,36055,1596,1195,701,0.01269,0.00825263846,0.002817342485,0.8201936772918482,0.7404912588757826,0.8625196450669097,-0.21922422433423805,-0.35045483388717485,-0.15939388246910632,-4.440000829255163,-7.097845859877085,-3.2282425561786026,-278.19554068014804,-444.7271842028248,-202.27083685329592,0.8040962908201199,0.7185747126485401,0.8498570766175967,-0.2436321512938115,-0.3916437391933481,-0.17666843933331383,-4.934340431869874,-7.932054644380285,-3.5781083022430447,-309.1691999918467,-496.9959050363587,-278.19554068014804,-0.4943396026147111,-0.8342087845032005,-0.3498657460644421,-30.97365931169869,-52.26872083353386,-21.92141266067933,0.8840445739997675,0.847741962504993,0.9215053638635804,-0.13116468265350492,-0.17960422419706543,-0.08518087817450819,-0.4415953204006579,-0.6046779005224496,-0.2867805298538281,-36.95358329712619,-50.600661131585746,-23.998370699065113,0.8732157878723946,0.833854062544267,0.9140030695147038,-0.145192303996836,-0.1992506182062437,-0.09408822940929168,-0.488822453621659,-0.6708218920427831,-0.3167691254336025,-40.90564465453213,-56.135723183496495,-26.507876605322387,-0.04722713322100103,-0.06614399152033346,-0.0299885955797744,-3.952061357405944,-5.535062051910749,-2.509505906257272,0.847741962504993,0.8125732285229523,0.9215053638635804,-0.17960422419706543,-0.23065831471920503,-0.08518087817450819,-1.0390283184592024,-1.3343813150985175,-0.49277986088694414,-148.22087281871646,-190.35396791704957,-70.2966991279521,0.833854062544267,-0.1992506182062437,-1.152684663806324,0.7958821430704077,-0.2564674414507312,-1.483689682808926,0.9140030695147038,-0.09408822940929168,-0.544309774600153,-164.43433149876233,-211.65330710541025,-77.64761406564236,-0.11365634534712156,-0.14930836771040834,-0.05152991371320881,-16.21345868004587,-21.299339188360676,-7.350914937690272,0.9224
36055005400,36055005400,Census Tract 54; Monroe County; New York,2590,1649,723,Rochester city,New York,52669,0.6902218596475164,0.17786424074819324,36055,2590,1649,723,0.01269,0.00825263846,0.002817342485,0.7858885148685094,0.6940563273160345,0.8354565802739337,-0.2724451128635142,-0.44080524972241314,-0.1969502947383753,-8.954480768996408,-14.487990223151526,-6.473185032195655,-345.7328482237996,-559.3818618977423,-249.92992402299825,0.7671795825402463,0.6691664976961457,0.8205712040419733,-0.3034757738062456,-0.4943963922923093,-0.2186632861038696,-9.974368605267252,-16.24937566511056,-7.186828090704492,-385.1107569601256,-627.3890218189405,-345.7328482237996,-1.0198878362708452,-1.7613854419590336,-0.7136430585088371,-39.37790873632607,-68.00715992119821,-27.55378604281224,0.8608680106492349,0.8180894365921456,0.9054100635374872,-0.1616182592797668,-0.2223602399336993,-0.1044719296502455,-0.750845746575823,-1.0330407041000675,-0.4853554565184934,-45.533398822063255,-62.64649509400046,-29.433320589356786,0.8480671224875034,0.8018273457253855,0.8964577973689882,-0.17915194857083427,-0.24715127930107517,-0.11550148030938828,-0.8323037209696125,-1.1482148592056862,-0.5365965182398943,-50.47323959791464,-69.63097993970202,-32.54072275560305,-0.08145797439378943,-0.11517415510561868,-0.05124106172140091,-4.9398407758513905,-6.984484845701557,-3.107402166246265,0.8180894365921456,0.7770218070238493,0.9054100635374872,-0.2223602399336993,-0.2869651674644787,-0.1044719296502455,-1.326747417001361,-1.7122228992754354,-0.623348233721728,-183.50586680516747,-236.82197776976977,-86.21690646220304,0.8018273457253855,-0.24715127930107517,-1.4746670606177383,0.7576637830860771,-0.31984664217002895,-1.9084154004428744,0.8964577973689882,-0.11550148030938828,-0.6891577860592616,-203.96501529982547,-263.95787004742385,-95.31919585881904,-0.14791964361637744,-0.19619250116743925,-0.0658095523375336,-20.459148494658013,-27.135892277654115,-9.10228939661599,0.7794
36055013005,36055013005,Census Tract 130.05; Monroe County; New York,2523,876,290,Rochester city,New York,234158,0.6763387391185527,0.23269736387545173,36055,2523,876,290,0.01269,0.00825263846,0.002817342485,0.790355078139662,0.7000441170179388,0.8389969461731341,-0.26525409611310435,-0.42848139951496056,-0.1918994515549065,-8.492605912220768,-13.718633265688554,-6.144019793504739,-336.6074479675294,-543.7428959844849,-243.52040402317635,0.7719771982407052,0.6755195950579737,0.8243970291700378,-0.29537504770729833,-0.4803419579770727,-0.21300776763685167,-9.456984503688368,-15.3790460240974,-6.819842005419287,-374.83093554056154,-609.5539446729052,-336.6074479675294,-0.9643785914676002,-1.6604127584088442,-0.6758222119145474,-38.22348757303211,-65.8110486884203,-26.786453107988404,0.8639069809002174,0.8219622520306543,0.9075287582157112,-0.1575320284574729,-0.21660088103742495,-0.1018934562096922,-0.38878778863280544,-0.5345692452452073,-0.2514722364957943,-44.38216765214674,-61.02388644351682,-28.70687631230529,0.851360862826648,0.8060037468470853,0.8987655877949066,-0.1745900518375338,-0.24068902149870475,-0.1126371698915052,-0.43088685415820693,-0.5940185836046482,-0.2779876360939384,-49.187997050023625,-67.81034059413793,-31.73374841255004,-0.04209906552540149,-0.05944933835944088,-0.02651539959814408,-4.805829397876883,-6.786454150621106,-3.0268721002447583,0.8219622520306543,0.7816465637601547,0.9075287582157112,-0.21660088103742495,-0.2793505995720672,-0.1018934562096922,-0.518383340782608,-0.6685600555372253,-0.2438580581061451,-178.75287613193376,-230.5379501852501,-84.08898555384314,0.8060037468470853,-0.24068902149870475,-0.5760326479587935,0.7626257503433003,-0.3112591589647273,-0.744925698826873,0.8987655877949066,-0.1126371698915052,-0.26957061367893503,-198.63194757199776,-256.8709306299562,-92.95538402721898,-0.05764930717618555,-0.07636564328964768,-0.02571255557278989,-19.87907144006398,-26.332980444706095,-8.866398473375828,0.6549
36055003101,36055003101,Census Tract 31.01; Monroe County; New York,2066,807,342,Rochester city,New York,45112,0.656133339032141,0.2250809633974313,36055,2066,807,342,0.01269,0.00825263846,0.002817342485,0.796901081707552,0.7088511282643142,0.8441763948149449,-0.2548608892050438,-0.4107334532267587,-0.18458654629784313,-6.6818255571688034,-10.768420739310676,-4.839405161025554,-323.4184684012006,-521.2207521447568,-234.24032725196292,0.7790132741234285,0.6848737778504452,0.8299970035404979,-0.2836751737320948,-0.46012306550648574,-0.20482362675325871,-7.437265214328144,-12.06329487483891,-5.369971627348631,-359.98379546602825,-583.8961701277303,-323.4184684012006,-0.7554396571593402,-1.294874135528234,-0.5305664663230774,-36.5653270648277,-62.67541798297357,-25.68085509792243,0.8683490564798981,0.827631503571454,0.910621153876732,-0.15161062540194,-0.208267200662045,-0.09815151530662432,-0.3447012182907007,-0.47351534635435993,-0.22315683227066777,-42.713905612230576,-58.67600326571994,-27.65264340404805,0.8561774208306123,0.8121209518608293,0.9021349499296774,-0.16798221451560774,-0.23134367819064336,-0.10848160807643176,-0.3819235877511187,-0.5259819191745526,-0.24664328352280415,-47.326342967920525,-65.17743732026673,-30.56298432748503,-0.03722236946041796,-0.05246657282019268,-0.02348645125213644,-4.612437355689958,-6.501434054546801,-2.9103409234369817,0.827631503571454,0.7884266310691309,0.910621153876732,-0.208267200662045,-0.26834883626897416,-0.09815151530662432,-0.5878138372679244,-0.757388386996236,-0.27702306778334046,-171.87539101401296,-221.45859268895788,-81.00089701267265,0.8121209518608293,-0.23134367819064336,-0.6529449417509765,0.769905485161171,-0.29886072936687985,-0.8435052258800133,0.9021349499296774,-0.10848160807643176,-0.3061787459268589,-190.91957361139663,-246.6389549356764,-89.52594910142074,-0.06513110448305215,-0.0861168388837773,-0.02915567814351843,-19.04418259738367,-25.18036224671851,-8.525052088748081,0.1384
36055001000,36055001000,Census Tract 10; Monroe County; New York,2621,1005,426,Rochester city,New York,65780,0.5310905857507777,0.26259936304595954,36055,2621,1005,426,0.01269,0.00825263846,0.002817342485,0.8386349443119906,0.7658729073354724,0.8769487063393234,-0.1924139421836184,-0.3056996669056656,-0.14031754967098786,-6.399781999858818,-10.16772071411922,-4.667030457656395,-244.17329263101175,-387.9328773032896,-178.0629705324836,0.824005764930904,0.74571413866273,0.865509045222377,-0.2135837424436633,-0.3409964330209353,-0.15538942720473584,-7.103899929710037,-11.341708450528488,-5.168328489648844,-271.03776916100867,-432.72447350356686,-244.17329263101175,-0.7041179298512192,-1.173987736409268,-0.5012980319924489,-26.864476529996917,-44.791596200277304,-19.12621259032617,0.8963517962697751,0.8635963449051255,0.9299944681355768,-0.11563339769224924,-0.15794839325062196,-0.07527521320074959,-0.3274077784232911,-0.4472196923361768,-0.21313643649899416,-32.577888400327474,-44.49947187424645,-21.207605621790464,0.8865971735595078,0.8510241316305599,0.9232693146347208,-0.12790794943006958,-0.17505481082422744,-0.08310758751430697,-0.3621623025990594,-0.4956553025174275,-0.23531324981556212,-36.03605000985666,-49.31893557387338,-23.414253712991258,-0.0347545241757683,-0.0484356101812507,-0.02217681331656795,-3.458161609529184,-4.819463699626935,-2.206648091200792,0.8635963449051255,0.8317135934871571,0.9299944681355768,-0.15794839325062196,-0.2023369677141648,-0.07527521320074959,-0.5552871595398323,-0.7113406965376579,-0.2646393449262576,-130.3490984835287,-166.98138416376943,-62.12191195452056,0.8510241316305599,-0.17505481082422744,-0.6154268914412346,0.8165281835741466,-0.2246974692566663,-0.7899518120538509,0.9232693146347208,-0.08310758751430697,-0.2921750279143522,-144.46640644160436,-185.4346976652232,-68.58568730383854,-0.06013973190140231,-0.07861111551619304,-0.02753568298809455,-14.117307958075662,-18.453313501453767,-6.463775349317971,0.5126
36055008702,36055008702,Census Tract 87.02; Monroe County; New York,914,648,280,Rochester city,New York,93436,0.5754328930112051,0.27122587085278343,36055,914,648,280,0.01269,0.00825263846,0.002817342485,0.8235910345829649,0.7451453179601151,0.8651839883852676,-0.2141948588674983,-0.3420201078865618,-0.15582351664452984,-2.4843733417520983,-3.966974944539549,-1.8073439895642427,-271.81327590285537,-434.0235169080469,-197.74004262190837,0.8077607962904382,0.7235442135354392,0.8527452734051202,-0.23799026220683328,-0.3820855468026213,-0.17268313432787846,-2.760368134647909,-4.431680348277691,-2.002892962803391,-302.00964274047146,-484.8665588925264,-271.81327590285537,-0.27599479289581064,-0.4647054037381424,-0.19554897323914824,-30.196366837616043,-50.84304198447947,-21.39485484016939,0.8863196841679218,0.8506671758547287,0.9230776410325672,-0.12826107539155174,-0.17554788568775498,-0.08333249073326737,-0.23415828421331955,-0.320486878692023,-0.1521349559073595,-36.13553768724067,-49.457851650003555,-23.477616652370298,0.8756880719370187,0.8370196290696921,0.9157186401707116,-0.14195914281212463,-0.19471511213118495,-0.09203848882400864,-0.25916599566785015,-0.3554792943054146,-0.168028956242762,-39.99475241787811,-54.85791578787263,-25.93039448190772,-0.02500771145453059,-0.03499241561339156,-0.0158940003354025,-3.859214730637438,-5.400064137869068,-2.452777829537423,0.8506671758547287,0.816097868336555,0.9230776410325672,-0.17554788568775498,-0.2253432324707466,-0.08333249073326737,-0.4056453052395661,-0.5207093435568652,-0.19255961703802765,-144.87332329984503,-185.9676226988804,-68.77129179929558,0.8370196290696921,-0.19471511213118495,-0.44993575847276823,0.7996804297164435,-0.25049952811098214,-0.5788389711721518,0.9157186401707116,-0.09203848882400864,-0.21267690434740225,-160.69134231170295,-206.72820399005423,-75.95603726692937,-0.04429045323320219,-0.05812962761528661,-0.02011728730937459,-15.818019011857926,-20.760581291173793,-7.184745467633783,0.8777
36055007000,36055007000,Census Tract 70; Monroe County; New York,2446,1645,638,Rochester city,New York,57779,0.6795213997089897,0.21251606415386065,36055,2446,1645,638,0.01269,0.00825263846,0.002817342485,0.789328895408685,0.6986668877993581,0.8381840055661546,-0.2668990148678611,-0.43129725690847126,-0.1930554548395924,-8.284476027754543,-13.387354717152151,-5.9923911238026895,-338.6948498673157,-547.31621901685,-244.98737219144272,0.7708747164986522,0.6740578598544827,0.8235183982275528,-0.2972276539851315,-0.48355216897238235,-0.2143019538510446,-9.225869100508444,-15.009333601338817,-6.651876929028423,-377.1818929071319,-613.6277024259532,-338.6948498673157,-0.9413930727539022,-1.6219788841866638,-0.6594858052257333,-38.487043039816115,-66.31148340910319,-26.96180724553284,0.8632093603687055,0.8210728049943007,0.9070426167096932,-0.1584675119519865,-0.21791879345820167,-0.10248403060432892,-0.7344221826894789,-1.0099508345226085,-0.4749651491344885,-44.64572539145769,-61.395187508973166,-28.87326134556161,0.850604655122484,0.8050444026364396,0.8982360099685341,-0.1756342902402805,-0.24216750868039125,-0.11329315336069716,-0.8139821039940753,-1.1223321935881303,-0.5250603353963623,-49.48219477167631,-68.22688106918726,-31.918561422271267,-0.07955992130459644,-0.11238135906552182,-0.05009518626187387,-4.836469380218628,-6.8316935602140925,-3.0453000767096574,0.8210728049943007,0.780583927280473,0.9070426167096932,-0.21791879345820167,-0.2810922247450891,-0.10248403060432892,-1.1473824002398691,-1.4800020980230264,-0.539597210295703,-179.84050160499515,-231.9752504738286,-84.57636525011017,0.8050444026364396,-0.24216750868039125,-1.2750563315830392,0.7614853721224675,-0.31322286232856605,-1.649175795650158,0.8982360099685341,-0.11329315336069716,-0.596509223325309,-199.85208958981804,-258.49150402040095,-93.49674346791676,-0.12767393134317007,-0.16917369762713164,-0.05691201302960602,-20.011587984822896,-26.51625354657236,-8.920378217806586,0.6072
36055008400,36055008400,Census Tract 84; Monroe County; New York,1653,881,381,Rochester city,New York,42538,0.6609728233571284,0.19222863743101948,36055,1653,881,381,0.01269,0.00825263846,0.002817342485,0.7953282987154227,0.7067316835442253,0.8429329376180891,-0.2573424101910539,-0.4149641558236758,-0.1863339957099575,-5.398161081341356,-8.704524662126243,-3.908648104389624,-326.5675185324474,-526.5895137402446,-236.45784055593612,0.777322214007618,0.6826215864662765,0.8286522743105175,-0.2864678018711551,-0.4649404880040414,-0.2067788033672543,-6.009111898696416,-9.752856692450935,-4.337510043349445,-363.5276405744958,-590.0094792771285,-326.5675185324474,-0.61095081735506,-1.0483320303246924,-0.42886193895982094,-36.9601220420484,-63.41996553688399,-25.944460917109556,0.8672830396451957,0.8262700851205691,0.9098795222558826,-0.15302612214012465,-0.2102580233847874,-0.09904660511611452,-0.3798228827889718,-0.521876967504889,-0.2458414717665987,-43.11269952201723,-59.23688620940852,-27.90482085886478,0.8550213098832511,0.8106515781014614,0.9013267905692784,-0.16956149331125447,-0.23357559155314409,-0.10947550928603764,-0.4208649758536655,-0.5797530074742201,-0.27172683297651656,-47.77127989258405,-65.80624375416801,-30.84300033785659,-0.0410420930646937,-0.0578760399693311,-0.02588536120991783,-4.658580370566821,-6.56935754475949,-2.938179478991808,0.8262700851205691,0.7867973702840356,0.9098795222558826,-0.2102580233847874,-0.2709752698321777,-0.09904660511611452,-0.6611048945676817,-0.8520154156733706,-0.3114278084539119,-173.5183450308876,-223.62609335259071,-81.73958227136795,0.8106515781014614,-0.23357559155314409,-0.7344212807742854,0.7681555799873078,-0.30181961317852174,-0.948997904273468,0.9013267905692784,-0.10947550928603764,-0.34421894517593776,-192.7614910168728,-249.0808147699391,-90.34617983620412,-0.07331638620660363,-0.0969824886000975,-0.03279113672202588,-19.243145985985205,-25.454721417348427,-8.60659756483619,0.8709
36055007802,36055007802,Census Tract 78.02; Monroe County; New York,1117,819,381,Rochester city,New York,86320,0.719767463860897,0.2085000887953276,36055,1117,819,381,0.01269,0.00825263846,0.002817342485,0.7764667636054888,0.6814832403957057,0.8279717382397401,-0.2878851315625469,-0.4673875169979915,-0.2077706929055215,-4.0806940109135805,-6.6250918588169405,-2.945093473848683,-365.326231952872,-593.1147590704512,-263.66100929710683,0.7570684672324878,0.6558442234993105,0.8124882036127377,-0.32088449497251414,-0.5247523179580941,-0.23078710011233283,-4.5484510774217455,-7.438222423930135,-3.271344831575288,-407.2024241201205,-665.9106914888214,-365.326231952872,-0.46775706650816495,-0.8131305651131946,-0.32625135772660485,-41.876192167248426,-72.79593241837016,-29.207820745443588,0.8544361099792814,0.809908068491445,0.9009175764426632,-0.17036252134082702,-0.23470803527445397,-0.10997945444528992,-0.3930950771954642,-0.5415661409473206,-0.2537669775889008,-47.99695692252311,-66.12529193495979,-30.984978948583738,0.8410998461504718,0.7930111580296489,0.8915661388000387,-0.18891948985222037,-0.2610163045935505,-0.12162178046140557,-0.43591349119924794,-0.6022699335272615,-0.2806305213309186,-53.225090500518675,-73.53723242091105,-34.26502091952608,-0.04281841400378367,-0.06070379257994096,-0.02686354374201777,-5.228133577995563,-7.411940485951278,-3.280041970942341,0.809908068491445,0.7672704301077719,0.9009175764426632,-0.23470803527445397,-0.3033214376051722,-0.10997945444528992,-0.7379819728940352,-0.953720023616438,-0.3458034773902717,-193.6960558776995,-250.32021617229344,-90.76206755650176,0.7930111580296489,-0.2610163045935505,-0.8207018869047834,0.7472110871285936,-0.33830990629814073,-1.0637327001078274,0.8915661388000387,-0.12162178046140557,-0.3824099221266089,-215.40731939758095,-279.19493441150325,-100.3700583009472,-0.08271991401074819,-0.11001267649138936,-0.03660644473633717,-21.711263519881413,-28.8747182392098,-9.607990744445452,0.0552
36055002300,36055002300,Census Tract 23; Monroe County; New York,2397,1587,521,Rochester city,New York,71045,0.6182826798478963,0.245580704985588,36055,2397,1587,521,0.01269,0.00825263846,0.002817342485,0.809309934472223,0.7256485294782641,0.8539652329854214,-0.23562056686247415,-0.37807762212236906,-0.17100786000859555,-7.1670899093830585,-11.500338644284671,-5.201705115191259,-299.0024993484797,-479.7805024732863,-217.00897435090775,0.7923669609956001,0.7027469209659527,0.8405899800385586,-0.2620415151377732,-0.4229873801872536,-0.1896406378221748,-7.970760464554725,-12.866400521419267,-5.768475646430265,-332.5306827098342,-536.7709854576249,-299.0024993484797,-0.8036705551716663,-1.3660618771345945,-0.5667705312390066,-33.52818336135446,-56.99048298433853,-23.64499504543206,0.8767319326643145,0.8383571248532741,0.916442507586068,-0.1405994954022996,-0.19280909096468407,-0.09117592399115625,-0.6286375707133733,-0.862073069385357,-0.4076587273755619,-39.611693176646085,-54.32092434690341,-25.68738042694152,0.8652737076459911,0.8237054994227758,0.9084807878502952,-0.1557036705998345,-0.2140261303351322,-0.1007387424958796,-0.696170188640907,-0.9569370520006912,-0.45041526058203785,-43.86705662513592,-60.29849098933152,-28.381553911911645,-0.06753261792753362,-0.09486398261533424,-0.04275653320647593,-4.255363448489831,-5.977566642428119,-2.694173484970128,0.8383571248532741,0.8012863670005481,0.916442507586068,-0.19280909096468407,-0.24799327828738155,-0.09117592399115625,-0.8290067178765838,-1.0662780092984985,-0.3920222491537908,-159.11837195327902,-204.6598866215928,-75.24419369554526,0.8237054994227758,-0.2140261303351322,-0.9202320230919648,0.7837301045200821,-0.27594945534515486,-1.1864790769508855,0.9084807878502952,-0.1007387424958796,-0.4331387792021704,-176.62802746486847,-227.73110881974773,-83.13604207335324,-0.09122530521538096,-0.12020106765238724,-0.04111653004837956,-17.509655511589436,-23.071222198154945,-7.891848377807977,0.9773
36055004900,36055004900,Census Tract 49; Monroe County; New York,1223,564,184,Rochester city,New York,36011,0.6397621638658894,0.2040182490607248,36055,1223,564,184,0.01269,0.00825263846,0.002817342485,0.802244639412633,0.7160680905500333,0.848396418805741,-0.24650256402106277,-0.39651523814148754,-0.1786942729056615,-3.8256877482735714,-6.1538649489749275,-2.7733118852403886,-312.8117537427286,-503.1778372015476,-226.76303231728448,0.7847611703748215,0.6925477987683488,0.8345621982059839,-0.2742730371360946,-0.4439436552660118,-0.19823304020916524,-4.25668188085736,-6.889947817053319,-3.076551013751017,-348.052484125704,-563.364498532569,-312.8117537427286,-0.4309941325837885,-0.7360828680783911,-0.3032391285106284,-35.24073038297534,-60.18666133102134,-24.79469570814623,0.8719649380731804,0.8322536078647365,0.9131344551509636,-0.14683510349595516,-0.20155682180296036,-0.09512897510222128,-0.2333182133078489,-0.3202699928247787,-0.15115814935403732,-41.368477536852645,-56.78545972070545,-26.801090310999527,0.860099953950386,0.8171113727891127,0.9048741949997364,-0.16265556742220688,-0.2238233774505165,-0.10512600041632449,-0.25845663245348605,-0.3556511302811275,-0.16704323424958578,-45.82564405203654,-63.0587110427531,-29.61759472510386,-0.02513841914563713,-0.0353811374563488,-0.01588508489554846,-4.457166515183889,-6.27325132204766,-2.816504414104337,0.8322536078647365,0.79396320264325,0.9131344551509636,-0.20155682180296036,-0.2595042146422094,-0.09512897510222128,-0.30606110662551184,-0.39405338106106425,-0.1444519671003712,-166.33755794864774,-214.15944622883927,-78.50650385889739,0.8171113727891127,-0.2238233774505165,-0.33987254799112215,0.7758547304160908,-0.2889010800561855,-0.4386920942509276,0.9048741949997364,-0.10512600041632449,-0.15963230484943933,-184.7133412995229,-238.4196164407215,-86.75668741817356,-0.03381144136561032,-0.04463871318986334,-0.01518033774906812,-18.375783350875174,-24.260170211882254,-8.250183559276158,0.9265
36055004800,36055004800,Census Tract 48; Monroe County; New York,1255,760,277,Rochester city,New York,39605,0.6191567715283273,0.21614743028462713,36055,1255,760,277,0.01269,0.00825263846,0.002817342485,0.8090212066748889,0.7252561702122333,0.8537379023512349,-0.23606154171167157,-0.37882315390349286,-0.17131967228578265,-3.759504310222996,-6.033118607909333,-2.72842853483976,-299.5620964321112,-480.7265823035325,-217.40466413065815,0.7920560149614002,0.7023289583032062,0.8403438362467539,-0.26253696848540903,-0.4238342135513722,-0.1899890935909305,-4.1811506332502,-6.749962493308475,-3.0257568050744794,-333.1594130079841,-537.8456169966912,-299.5620964321112,-0.4216463230272045,-0.7168438853991423,-0.2973282702347193,-33.59731657587287,-57.119034693158746,-23.691495636232613,0.8765374356281759,0.8381078752631389,0.9163076552162016,-0.1408525858149389,-0.19316382713386648,-0.09133651160433792,-0.3015907803452871,-0.4135985791295727,-0.1955679382766935,-39.68299741385356,-54.42086567494377,-25.73262345745967,0.8650625593710142,0.8234361205151932,0.9083337400286504,-0.15598575983579577,-0.2144232868656981,-0.1009169382703522,-0.33399363426269946,-0.4591189152536559,-0.21608135901034112,-43.94653082403941,-60.41038358600736,-28.431757764518565,-0.03240285391741238,-0.04552033612408318,-0.02051342073364762,-4.263533410185839,-5.989517911063577,-2.6991343070588973,0.8381078752631389,0.8009870420231697,0.9163076552162016,-0.19316382713386648,-0.2484596473298173,-0.09133651160433792,-0.44156881040134943,-0.5679739966434478,-0.20879351674569013,-159.4111228885738,-205.04476413120855,-75.37672084681954,0.8234361205151932,-0.2144232868656981,-0.4901675283023699,0.7834080671241,-0.2764739628875809,-0.6320141856301617,0.9083337400286504,-0.1009169382703522,-0.2306941886717932,-176.95578639074725,-228.1639659314663,-83.28310060353546,-0.04859871790102049,-0.06404018898671382,-0.02190067192610306,-17.544663502173464,-23.119201800257695,-7.906379756715908,0.9656
36055014102,36055014102,Census Tract 141.02; Monroe County; New York,2337,1774,703,Rochester city,New York,147432,0.6387066491903022,0.26565331452089697,36055,2337,1774,703,0.01269,0.00825263846,0.002817342485,0.8025903867849314,0.7165359102112966,0.8486692232976062,-0.2459655840208413,-0.3956034662730494,-0.1783153819510267,-7.294485721481601,-11.732226065630677,-5.288215474292082,-312.1303261224476,-502.02079870049965,-226.2822196958529,0.7851332120685665,0.693045513815811,0.8348573946125144,-0.27366921259811516,-0.4429066779382797,-0.19780935816485623,-8.11607921349238,-13.135075181476928,-5.866339164696805,-347.28623078700815,-562.0485743036769,-312.1303261224476,-0.8215934920107797,-1.4028491158462515,-0.5781236904047224,-35.15590466456053,-60.02777560317721,-24.737855815349697,0.8721985843314172,0.8325524975375348,0.9132967354952568,-0.14652788707120967,-0.20112545810351856,-0.09493438565476332,-0.7323413343908441,-1.0052181145280512,-0.47447879075876453,-41.28192414830012,-56.66392979301303,-26.74626779925392,0.8603534710372334,0.8174341753422172,0.905051090154472,-0.1623129721257592,-0.2233400928965956,-0.10490999997505368,-0.8112346459875903,-1.1162460943382089,-0.5243365676551139,-45.729123223652216,-62.922553232142555,-29.55674000310676,-0.07889331159674617,-0.11102797981015766,-0.0498577768963494,-4.447199075352096,-6.2586234391295195,-2.8104722038528416,0.8325524975375348,0.7943214986540044,0.9132967354952568,-0.20112545810351856,-0.25893608783662847,-0.09493438565476332,-1.1668504306536416,-1.502244859765236,-0.5507717910483733,-165.98156908302155,-213.6905917162498,-78.34591622309719,0.8174341753422172,-0.2233400928965956,-1.2957309633297875,0.7762398756193045,-0.28826156888960874,-1.672379712500702,0.905051090154472,-0.10490999997505368,-0.6086463633448069,-184.31450402984177,-237.89185099583244,-86.57843006327268,-0.12888053267614596,-0.17013485273546602,-0.05787457229643367,-18.332934946820195,-24.20125927958265,-8.232513840175487,0.4049
