geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
13051011300,13051011300,Census Tract 113; Chatham County; Georgia,1644,607,217,Savannah city,Georgia,36583,0.5509627300850721,0.20461428543786012,13051,1644,607,217,0.012262,0.007021009193,0.003623783249,0.8318592850888691,0.7565134173239134,0.8716566578254938,-0.20212639075510003,-0.32185362096735143,-0.14724070655833912,-4.074610932853776,-6.488159600895934,-2.9681853540373746,-247.84738034390367,-394.65691003016633,-180.54655438183545,0.8166855196762381,0.7356958368325058,0.859765465898921,-0.22446152883478812,-0.35925738591296075,-0.16310789356311017,-4.524858906244651,-7.242171924610408,-3.288047660991688,-275.2347266572172,-440.5214066064725,-247.84738034390367,-0.45024797339087463,-0.7540123237144734,-0.3198623069543136,-27.38734631331354,-45.864496576306166,-19.45634470525022,0.8918419085329132,0.8577779743488152,0.9268882844058116,-0.12127495964504252,-0.16580284164926606,-0.07887867051967021,-0.26676081954190767,-0.3647059710445624,-0.1735043973940706,-43.947416728485614,-60.083356020520995,-28.583920493257104,0.8816915204880383,0.8447192270256334,0.919877787812085,-0.13418352877713394,-0.18382530905698743,-0.08710093150361255,-0.2951549784916925,-0.40434884695169615,-0.19159038220893812,-48.62520238742874,-66.6143075702959,-31.56348965550875,-0.02839415894978481,-0.03964287590713372,-0.0180859848148675,-4.677785658943131,-6.5309515497749135,-2.9795691622516487,0.8577779743488152,0.8246787460028899,0.9268882844058116,-0.16580284164926606,-0.21259339451497844,-0.07887867051967021,-0.2526104107715694,-0.32389857846558046,-0.12017630797449833,-116.41032754450204,-149.26201772607394,-55.38078708502227,0.8447192270256334,-0.18382530905698743,-0.280068703100553,0.8089343587282951,-0.23619424643066747,-0.35985586868858294,0.919877787812085,-0.08710093150361255,-0.13270340765484276,-129.06391847951753,-165.83219755234236,-61.1536440805727,-0.02745829232898355,-0.03595729022300248,-0.01252709968034444,-12.653590935015464,-16.570179826268422,-5.772856995550436,0.7409
13051010502,13051010502,Census Tract 105.02; Chatham County; Georgia,2787,1533,652,Savannah city,Georgia,106626,0.6507357775675502,0.259674663713125,13051,2787,1533,652,0.012262,0.007021009193,0.003623783249,0.7986589032452561,0.7112224806708111,0.8455654082637255,-0.2520989823523135,-0.4060297968320963,-0.18264062156159952,-8.615279530110538,-13.875741046720645,-6.241596033526685,-309.1237721604068,-497.8737368755164,-223.95393015883337,0.7809036831077822,0.6873944528401756,0.8314993779128003,-0.2805676572304981,-0.4547687952211443,-0.20264672056660332,-9.588173548320544,-15.541357033033655,-6.925288342106892,-344.0320612960368,-557.637496700167,-309.1237721604068,-0.972894018210006,-1.6656159863130142,-0.6836923085802074,-34.90828913562993,-59.76375982465067,-24.53147859993568,0.8695395494138921,0.8291525636298567,0.9114490216873208,-0.15003394690217825,-0.20605066409275627,-0.09715406589471046,-0.833477541965864,-1.1446649546614776,-0.5397160689687702,-54.36905035654691,-74.6682944984656,-35.2065276561494,0.8574686956977575,0.8137629120890272,0.9030371590037324,-0.16622333272033785,-0.2288591494454814,-0.10737414294583514,-0.923413784904633,-1.2713720146320353,-0.5964912513535073,-60.23573287049138,-82.93359521409232,-38.910062058284886,-0.089936242938769,-0.12670705997055776,-0.05677518238473711,-5.866682513944489,-8.26530071562673,-3.7035344021354937,0.8291525636298567,0.7902477542301767,0.9114490216873208,-0.20605066409275627,-0.26542593085146365,-0.09715406589471046,-0.943237711645986,-1.215039751170798,-0.4447419725392266,-144.66836068189969,-186.3557900568709,-68.21195897840899,0.8137629120890272,-0.2288591494454814,-1.0476480692875936,0.7718618878495193,-0.2955685670477853,-1.3530236364156278,0.9030371590037324,-0.10737414294583514,-0.4915263987530094,-160.68221921588858,-207.5189626404337,-75.38748447132046,-0.10441035764160768,-0.13798388524482985,-0.04678442621378281,-16.013858533988905,-21.16317258356286,-7.175525492911475,0.9112
13051002700,13051002700,Census Tract 27; Chatham County; Georgia,1931,1424,767,Savannah city,Georgia,44213,0.6618550386486843,0.16627308495038226,13051,1931,1424,767,0.012262,0.007021009193,0.003623783249,0.7950419224401964,0.7063460021763887,0.8427064586617115,-0.25779530836654796,-0.41573675920697023,-0.18665282521755427,-6.104057203469071,-9.843782557035423,-4.419551036580883,-316.10860711906116,-509.7764141395869,-228.87369428176507,0.7770143375046175,0.6822118213840015,0.8284073713653689,-0.28697753919380853,-0.4658203928089408,-0.2071355646580192,-6.795031788782942,-11.029658926939462,-4.904539743398535,-351.89185855944805,-571.1889656623233,-316.10860711906116,-0.6909745853138709,-1.1858763699040384,-0.48498870681765194,-35.78325144038689,-61.41255152273632,-25.11593510189808,0.8670888508518514,0.8260221463649121,0.9097443913940674,-0.15328434798529947,-0.2106212943571971,-0.09920985439396598,-0.7909882156497335,-1.0868621877650162,-0.5119493720877422,-55.54692525630151,-76.32459183743092,-35.951500848858295,0.8548107245738185,0.8103840047928741,0.9011795449456708,-0.16984961846210844,-0.23398289463473532,-0.10965678882590114,-0.8764694399784103,-1.2074142908409573,-0.5658583467086776,-61.54982022320298,-84.79032941298857,-39.73724344864309,-0.08548122432867677,-0.12055210307594112,-0.05390897462093547,-6.002894966901459,-8.465737575557663,-3.7857425997847938,0.8260221463649121,0.7865007267100877,0.9097443913940674,-0.2106212943571971,-0.27145464211199677,-0.09920985439396598,-1.1342196916892782,-1.4618142074549052,-0.5342563808976858,-147.87740439234395,-190.58855377508544,-69.65532997362266,0.8103840047928741,-0.23398289463473532,-1.260024573598419,0.7678370093590858,-0.30235972974876635,-1.628241629136017,0.9011795449456708,-0.10965678882590114,-0.5905143142972994,-164.2796054235227,-212.2870442159084,-76.99013224215116,-0.12580488190914085,-0.16642742168111213,-0.0562579333996136,-16.402201031178727,-21.69849044082296,-7.334802268528501,0.6553
13051003501,13051003501,Census Tract 35.01; Chatham County; Georgia,1607,1027,562,Savannah city,Georgia,83231,0.6587974566283415,0.2193997799018496,13051,1607,1027,562,0.012262,0.007021009193,0.003623783249,0.7960348862712888,0.7076835968684123,0.8434916496126789,-0.25622635043560116,-0.4130608713062222,-0.18554819180389975,-5.0489489470294355,-8.139378513158734,-3.656233428134366,-314.18475090413415,-506.49524039568973,-227.51919278994188,0.7780818973426902,0.6836330373132247,0.8292564654784044,-0.28521175394930254,-0.4627730747626572,-0.20589955174252683,-5.620107308770641,-9.118959172482702,-4.057257667671251,-349.7266526926348,-567.4523442739702,-314.18475090413415,-0.5711583617412055,-0.9795806593239682,-0.4010242395368846,-35.54190178850065,-60.957103878280535,-24.95483755674453,0.8677620562801646,0.8268817706258552,0.9102128137486184,-0.15238963580258372,-0.20936273542844464,-0.09864416858910403,-0.5671371388002642,-0.7791696732978979,-0.3671166430598349,-55.22270095426136,-75.86851736104167,-35.74650857447273,0.855540792904141,0.811311738014405,0.9016899716828424,-0.16885133741605812,-0.2325718378577739,-0.10902863667617343,-0.6284014255982465,-0.8655452583340351,-0.40576374322413183,-61.18806480995585,-84.27899302181451,-39.50961472484243,-0.06126428679798235,-0.08637558503613718,-0.03864710016429695,-5.965363855694483,-8.410475660772851,-3.763106150369713,0.8268817706258552,0.7875293122669617,0.9102128137486184,-0.20936273542844464,-0.2697940056623742,-0.09864416858910403,-0.826104981844482,-1.0645551210121649,-0.38923086734896706,-146.99376901147366,-189.4226193971823,-69.25816144999413,0.811311738014405,-0.2325718378577739,-0.9176836245373728,0.7689416764247121,-0.3004887505247754,-1.1856706652630729,0.9016899716828424,-0.10902863667617343,-0.43020597594686294,-163.2889011632336,-210.97342798275315,-76.54910604036708,-0.09157864269289084,-0.1211155442509082,-0.04097510859789588,-16.295132151759937,-21.550808585570856,-7.290944590372932,0.8927
13051004500,13051004500,Census Tract 45; Chatham County; Georgia,2279,1518,635,Savannah city,Georgia,147050,0.6640844362995225,0.23820437887231316,13051,2279,1518,635,0.012262,0.007021009193,0.003623783249,0.794318696189126,0.7053723057700351,0.842134407312931,-0.2589405295351397,-0.41769104318368183,-0.18745890360991663,-7.236118474031373,-11.67241713549022,-5.238557432351675,-317.5128773159883,-512.1727571518308,-229.86210760647975,0.7762368630821022,0.6811774224737668,0.8277888131383303,-0.2882665685695869,-0.4680463077716167,-0.20803758655396545,-8.055637508800826,-13.079599939215992,-5.813630743934047,-353.47246638002747,-573.9183825895565,-317.5128773159883,-0.8195190347694528,-1.407182803725771,-0.5750733115823721,-35.95958906403917,-61.745625437725806,-25.233581025992635,0.8665983207981537,0.825395925505898,0.909402999069887,-0.15393715404269512,-0.21153978242270147,-0.09962250072055316,-0.8467933481719124,-1.163659817821464,-0.5480137102899698,-55.78348802186511,-76.65743200404903,-36.1010349334631,0.8542787971521559,0.8097082285537562,0.9008075558353844,-0.17057804001881322,-0.23501276723608147,-0.11011502237303862,-0.938333247294354,-1.2927824297426744,-0.6057320538317126,-61.81378440674269,-85.1635329211248,-39.90329735386776,-0.09153989912244163,-0.12912261192121033,-0.05771834354174277,-6.030296384877579,-8.506100917075779,-3.802262420404662,0.825395925505898,0.7857515934108681,0.909402999069887,-0.21153978242270147,-0.27266684329471264,-0.09962250072055316,-0.9431164507426292,-1.215641722508027,-0.4441510633017945,-148.52227570750065,-191.43964133984676,-69.94504933886527,0.8097082285537562,-0.23501276723608147,-1.0477670175154297,0.7670325557386302,-0.30372562744358217,-1.3541123682437377,0.9008075558353844,-0.11011502237303862,-0.4909303010740005,-165.0026799236897,-213.2460422431083,-77.31185843685047,-0.10465056677280048,-0.13847064573571077,-0.04677923777220599,-16.480404216189054,-21.80640090326154,-7.366809097985196,0.9181
13051002000,13051002000,Census Tract 20; Chatham County; Georgia,1247,542,195,Savannah city,Georgia,34346,0.5876203006998868,0.20037447897904273,13051,1247,542,195,0.012262,0.007021009193,0.003623783249,0.8195037273951457,0.7395473052291812,0.8619782168376284,-0.22025070365277696,-0.35217854615818805,-0.160122124279123,-3.367790517853368,-5.385061426240653,-2.448381607424526,-270.0714128190351,-431.84133329917023,-196.34174879106064,0.8033522725343936,0.7175671602188751,0.8492702675089562,-0.2447839312699367,-0.39359777793478745,-0.17748146645137824,-3.742921084844259,-6.018391053436346,-2.71381834380862,-300.1540565231964,-482.6295953036365,-270.0714128190351,-0.3751305669908911,-0.6333296271956934,-0.26543673638409393,-30.08264370416127,-50.7882620044662,-21.2860253716194,0.8835820997675294,0.8471476511544089,0.921185591831916,-0.1317567436722633,-0.18043176846125825,-0.08555757804608041,-0.2587821713189853,-0.35438432611444587,-0.1680428280364308,-47.74578806623345,-65.3845620137354,-31.004211814839636,0.8727133107654899,0.8332110523601333,0.913654190046206,-0.14585166476132028,-0.2001761104433558,-0.09450600773737727,-0.2864658722236531,-0.3931640010440368,-0.18561835397056617,-52.8534819600836,-72.53948358746067,-34.246928776857224,-0.02768370090466782,-0.03877967492959094,-0.01757552593413533,-5.1076938938501515,-7.154921573725266,-3.242716962017589,0.8471476511544089,0.8118575134408826,0.921185591831916,-0.18043176846125825,-0.2317432350434451,-0.08555757804608041,-0.24702855548976957,-0.3172789198128396,-0.11713660568850738,-126.68131050757414,-162.7071383655588,-60.070054199234555,0.8332110523601333,-0.2001761104433558,-0.27406047077014795,0.7951110621210693,-0.25768593551240626,-0.3527969878171848,0.913654190046206,-0.09450600773737727,-0.12938787207798172,-140.54383116417844,-180.92153221394096,-66.3527549117855,-0.02703191528037837,-0.0355180680043452,-0.01225126638947433,-13.862520656604296,-18.214393848382155,-6.282700712550943,0.8993
13051002900,13051002900,Census Tract 29; Chatham County; Georgia,1942,1395,465,Savannah city,Georgia,59029,0.6360147784763721,0.185339005148815,13051,1942,1395,465,0.012262,0.007021009193,0.003623783249,0.8034728183016018,0.717730371105105,0.8493653516235785,-0.24459717518984853,-0.3932808757420679,-0.17734965064030503,-5.824544591749525,-9.365120410994216,-4.223192470166058,-299.92505621779225,-482.24100983492366,-217.466141615142,0.7860828257383932,0.6943164524908594,0.8356107044575427,-0.27213057868382695,-0.4402654530401826,-0.1967295232882095,-6.480192132604549,-10.483954941217071,-4.684681579075568,-333.6865155821086,-539.8534985178719,-299.92505621779225,-0.655647540855024,-1.1188345302228555,-0.4614891089095101,-33.76145936431637,-57.61248868294828,-23.763599840860454,0.872794733999715,0.8333152395404362,0.9137107283467945,-0.14574476797923322,-0.20002605562750608,-0.09443828224424108,-0.736765691121389,-1.0111672422963656,-0.4774022920391159,-52.814744883253695,-72.48510697464987,-34.222386526101495,0.8610003519969521,0.8182579935736826,0.9055023810370731,-0.1614397110066918,-0.2221084399463944,-0.1043593268685816,-0.8161064160548837,-1.1227976175742769,-0.5275549349136779,-58.50225204694507,-80.48728441392664,-37.81755805832817,-0.07934072493349464,-0.11163037527791107,-0.050152642874562,-5.687507163691372,-8.00217743927678,-3.5951715322266664,0.8333152395404362,0.7952359902961363,0.9137107283467945,-0.20002605562750608,-0.2574883584275556,-0.09443828224424108,-0.6530389205611159,-0.8406400811988112,-0.3083192022306946,-140.43847754002493,-180.78281316103465,-66.30520478079454,0.8182579935736826,-0.2221084399463944,-0.7251328103985334,0.7772229741523137,-0.2866320647439178,-0.9357875581326623,0.9055023810370731,-0.1043593268685816,-0.3407091238936156,-155.94253987065235,-201.2446361575618,-73.27077933196034,-0.07209388983741749,-0.09514747693385116,-0.03238992166292098,-15.504062330627416,-20.461822996527133,-6.965574551165803,0.013
13051004400,13051004400,Census Tract 44; Chatham County; Georgia,1525,876,412,Savannah city,Georgia,67742,0.6695005391297365,0.22056678011194927,13051,1525,876,412,0.012262,0.007021009193,0.003623783249,0.7925644283946087,0.7030123935832541,0.8407462818095891,-0.2617270775393814,-0.42245002951228233,-0.18941947367003453,-4.89417857280154,-7.8996254493664,-3.542058918866495,-320.9297424787895,-518.0082261879606,-232.26615861419637,0.7743513043595653,0.6786709805845295,0.826288009937667,-0.2914035197849374,-0.4734680406383584,-0.2102317690358805,-5.449114688394427,-8.853639299319015,-3.9312394766749,-357.3189959602903,-580.5665114307551,-320.9297424787895,-0.5549361155928869,-0.9540138499526156,-0.3891805578084049,-36.38925348150078,-62.55828524279447,-25.52003657760032,0.8654077818484941,0.8238765603209968,0.908574153496211,-0.15552462200422967,-0.21377406296203216,-0.10062562989710924,-0.4937026675427622,-0.6786116807468554,-0.31942943350810704,-56.35875200259842,-77.46708684324834,-36.46454720412181,0.8529879101360145,0.8080688430440361,0.8999044843099101,-0.17234955867140422,-0.23751832360340672,-0.11122904423223089,-0.5471123206689161,-0.7539862720264178,-0.35308927382694955,-62.455744368597735,-86.07149224045865,-40.30699472910383,-0.05340965312615392,-0.07537459127956236,-0.0336598403188425,-6.096992365999306,-8.604405397210316,-3.842447524982021,0.8238765603209968,0.7839346186183127,0.908574153496211,-0.21377406296203216,-0.27561658364125213,-0.10062562989710924,-0.618374780447932,-0.7972639058052556,-0.2910753106943161,-150.09096612813886,-193.51065674884845,-70.64934725590196,0.8080688430440361,-0.23751832360340672,-0.6870587534124926,0.7650817237716908,-0.30704991235473755,-0.8881897060292121,0.8999044843099101,-0.11122904423223089,-0.3217473385382358,-166.76183335254672,-215.58002573524564,-78.09401420830966,-0.06868397296456052,-0.09092580022395648,-0.0306720278439197,-16.670867224407896,-22.0693689863972,-7.444666952407696,0.9398
13051010601,13051010601,Census Tract 106.01; Chatham County; Georgia,2861,2015,814,Savannah city,Georgia,4988,0.6847178023121803,0.2156870203342222,13051,2861,2015,814,0.012262,0.007021009193,0.003623783249,0.787656286268655,0.696424075170214,0.8368583914853152,-0.26958930872916115,-0.4359067063492723,-0.19494529800332125,-9.457619440505384,-15.29229686314192,-6.838989457417951,-330.5704103636974,-534.5088033254777,-239.04192441167257,0.76907805233604,0.6716780464070926,0.8220858496080754,-0.3002581428016896,-0.4888085226979669,-0.21641796957914325,-10.533530657865183,-17.14817627132759,-7.59228474606422,-368.17653470343186,-599.3770105322471,-330.5704103636974,-1.0759112173598009,-1.85587940818567,-0.7532952886462692,-37.60612433973439,-64.86820720676931,-26.329789886272955,0.8620715499576332,0.8196226526377891,0.9062494420079554,-0.15999652238743442,-0.22007364825960216,-0.10344895527253918,-1.1682823262175643,-1.6069608882205708,-0.755376331355003,-57.97927177258384,-79.74992001094644,-37.487659124317766,0.8493714209006549,0.8034805129673929,0.8973720267357556,-0.17734123775864966,-0.24458525609641307,-0.1143650238770645,-1.2949321065946426,-1.785942767299032,-0.8350846264613406,-64.2646206746721,-88.63239539945567,-41.443405779719136,-0.1266497803770783,-0.1789818790784612,-0.07970829510633759,-6.285348902088254,-8.88247538850924,-3.955746655401369,0.8196226526377891,0.778852040443654,0.9062494420079554,-0.22007364825960216,-0.28394091312950087,-0.10344895527253918,-1.2577432335601204,-1.6227511337397469,-0.5912212777034411,-154.51391075677154,-199.355176135104,-72.63160659747435,0.8034805129673929,-0.24458525609641307,-1.397829559861493,0.7596271144114697,-0.31643536812764,-1.8084602416922029,0.8973720267357556,-0.1143650238770645,-0.653607717574807,-171.72353315251758,-222.16956286144995,-80.29578839985344,-0.14008632630137252,-0.185709107952456,-0.06238643987136583,-17.20962239574601,-22.814386726345944,-7.664181802379095,0.8119
13051011200,13051011200,Census Tract 112; Chatham County; Georgia,1049,454,175,Savannah city,Georgia,38283,0.4919146911152295,0.22825316467919324,13051,1049,454,175,0.012262,0.007021009193,0.003623783249,0.8521545313876384,0.7846646912488342,0.8874757260556307,-0.17349607749149884,-0.274429716479849,-0.12679138216487484,-2.231651938408596,-3.5299449854662277,-1.6308970085828745,-212.7408902200759,-336.50571834759086,-155.47159281056952,0.8386296124458549,0.7658655268300645,0.8769445462255893,-0.19242152335106555,-0.30571224969352473,-0.14032295919285573,-2.4750868825779735,-3.9323271424233583,-1.804951491778314,-235.9472719330766,-374.8643605742,-212.7408902200759,-0.2434349441693775,-0.40238215695713064,-0.1740544831954396,-23.206381713000717,-38.35864222660921,-16.592419751710164,0.9053094825172284,0.8751825129830432,0.9361485121002872,-0.10459463786845906,-0.14261880826608242,-0.06820657948433785,-0.17207884667589612,-0.2346361203676854,-0.11221330053394649,-37.9028296642943,-51.68196483869722,-24.716586020693057,0.8963482528024611,0.8635917694314373,0.9299920296422856,-0.11563780804332292,-0.15795452828177103,-0.07527803263501354,-0.19024704368926587,-0.2598664100557951,-0.12384723825091858,-41.90463517384711,-57.23929736911786,-27.27912736804374,-0.01816819701336974,-0.02523028968810969,-0.0116339377169721,-4.001805509552808,-5.557332530420638,-2.5625413473506837,0.8751825129830432,0.8457583231539498,0.9361485121002872,-0.14261880826608242,-0.18237086484808285,-0.06820657948433785,-0.17523239368790203,-0.2240748157609063,-0.0838038287769587,-100.13279639308688,-128.042751863375,-47.887902158262115,0.8635917694314373,-0.15795452828177103,-0.19407503414990124,0.8317080566067356,-0.20234497196032264,-0.24861653395088165,0.9299920296422856,-0.07527803263501354,-0.0924923578532422,-110.90001951422929,-142.06659082907524,-52.852775916138405,-0.01884264046199918,-0.02454171818997538,-0.00868852907628349,-10.76722312114239,-14.023838965700222,-4.964873757876282,0.4494
13051002200,13051002200,Census Tract 22; Chatham County; Georgia,2317,1598,742,Savannah city,Georgia,71755,0.6559707715143792,0.20204897215766507,13051,2317,1598,742,0.012262,0.007021009193,0.003623783249,0.7969539684505019,0.7089224346950035,0.8442181967446295,-0.2547776152545868,-0.41059155566183414,-0.18452789084158236,-7.238500584989289,-11.665338859852376,-5.242631871206302,-312.40831182517434,-503.4673655525411,-226.2680997499483,0.7790701438826507,0.6849495621203323,0.8300422134264226,-0.28358146933509926,-0.4599615143988069,-0.20475800365862112,-8.056848438678848,-13.06799142350628,-5.817390698877282,-347.7275976986987,-564.004808955817,-312.40831182517434,-0.8183478536895592,-1.4026525636539038,-0.5747588276709799,-35.31928587352435,-60.53744340327595,-24.806164336252905,0.8683848887583967,0.8276772751374251,0.910646077190134,-0.15156310634306933,-0.20820038200754393,-0.09812146018964252,-0.8776724898000076,-1.2056479446934332,-0.5682023042766298,-54.92318459324202,-75.44730567543387,-35.55709038026469,0.8562162839305846,0.8121703571400946,0.9021621101214184,-0.16792920056291794,-0.23126877410462535,-0.10844823649866436,-0.9724453603805456,-1.339232519568136,-0.6280026586863056,-60.85390240178634,-83.80679096171065,-39.299290280745026,-0.094772870580538085,-0.13358457487470288,-0.05980035440967579,-5.93071780854431,-8.359485286276776,-3.7421999004803377,0.8276772751374251,0.7884814195799491,0.910646077190134,-0.20820038200754393,-0.26826070363552007,-0.09812146018964252,-1.0846383826773196,-1.397527962828461,-0.5111724621243712,-146.17767960610777,-188.34608663456348,-68.89116740220636,0.8121703571400946,-0.23126877410462535,-1.2048152202694715,0.7699643369704462,-0.2987614516467966,-1.5564243187064284,0.9021621101214184,-0.10844823649866436,-0.5649707205429463,-162.37401890424147,-209.7606898526184,-76.14160654217605,-0.12017683759215214,-0.1588963558779675,-0.05379825841857511,-16.19633929813371,-21.41460321805491,-7.250439139969691,0.772
13051003302,13051003302,Census Tract 33.02; Chatham County; Georgia,843,554,281,Savannah city,Georgia,65529,0.6618165988050259,0.23813233750903445,13051,843,554,281,0.012262,0.007021009193,0.003623783249,0.7950543982650673,0.7063628026805491,0.8427163255242278,-0.2577755713095305,-0.41570308657978366,-0.1866389314078268,-2.664591538700061,-4.297067101761622,-1.9292616243458969,-316.0844055397463,-509.7351247641308,-228.8566576922772,0.7770277497440754,0.6822296705227415,0.8284180407567995,-0.2869553247350092,-0.46578204262763134,-0.2071200176742315,-2.9662187397722755,-4.814726559848113,-2.1409718686161625,-351.86461919006825,-571.1419406700015,-316.0844055397463,-0.3016272010722143,-0.5176594580864906,-0.21171024427026564,-35.78021365032198,-61.406815905870765,-25.11390797986544,0.867097311130878,0.8260329479904519,0.9097502788915012,-0.1532730953758683,-0.2106054636594943,-0.09920274079878802,-0.30770737545217985,-0.4228064574518632,-0.19915703362029144,-55.5428475545451,-76.31885513571538,-35.948923036153694,0.8548198991063273,0.8103956616441553,0.9011859602238828,-0.1698370628075592,-0.23396514484192776,-0.10964888950507908,-0.34096079760681225,-0.4697027908913322,-0.22012847021921644,-61.545270326139395,-84.78389727280366,-39.73438090599575,-0.03325342215463239,-0.04689633343946903,-0.020971436598925,-6.002422771594295,-8.465042137088272,-3.7854578698420585,0.8260329479904519,0.78651364971936,0.9097502788915012,-0.2106054636594943,-0.2714337511584385,-0.09920274079878802,-0.41550427390226374,-0.5355126202708578,-0.1957174427884634,-147.86628964493372,-190.5738862173871,-69.65033551190868,0.8103956616441553,-0.23396514484192776,-0.4615906726102671,0.7678508873503797,-0.3023361911460394,-0.5964801548530383,0.9011859602238828,-0.10964888950507908,-0.21632668700208985,-164.2671432776751,-212.27051774129475,-76.98458612174015,-0.04608639870800335,-0.06096753458218051,-0.02060924421362642,-16.400853632741406,-21.696631523907655,-7.334250609831467,0.5038
13051003502,13051003502,Census Tract 35.02; Chatham County; Georgia,2461,1483,806,Savannah city,Georgia,92175,0.6701947812611151,0.2102345023311784,13051,2461,1483,806,0.012262,0.007021009193,0.003623783249,0.7923398446990546,0.7027104688317523,0.840568515849223,-0.2620847060642502,-0.423061195690578,-0.18967101568121908,-7.9088730404349565,-12.76662547501391,-5.72366089193073,-321.3682665759836,-518.7576381557867,-232.5745994283108,0.7741099427390676,0.6783503696177937,0.8260958321486906,-0.2918061696270888,-0.4741644506856168,-0.21051330981658797,-8.80577116709168,-14.308757260489608,-6.3526142584336345,-357.81272519673627,-581.4204494307032,-321.3682665759836,-0.8968981266567226,-1.5421317854756982,-0.6289533665029046,-36.44445862075265,-62.66281127491663,-25.556821068789297,0.865255295539961,0.8236820087219319,0.908467965777562,-0.15572826327049738,-0.21406075331383329,-0.1007542782690144,-0.8368946747320323,-1.1503775920643269,-0.5414606004649509,-56.43254718354905,-77.57097721269903,-36.51116658563392,0.8528225838957981,0.8078589449106451,0.8997887930700362,-0.17257682768188126,-0.23783985595481277,-0.111371921612902,-0.9274400486843156,-1.2781681674692236,-0.5985205649575168,-62.53810173191608,-86.18800859536235,-40.35877039497753,-0.09054537395228324,-0.1277905754048969,-0.05705996449256589,-6.105554548367042,-8.617031382663312,-3.847603809343621,0.8236820087219319,0.7837020207555969,0.908467965777562,-0.21406075331383329,-0.27599517867245255,-0.1007542782690144,-1.2113555486028045,-1.561838337466471,-0.5701617514524291,-150.29225168769287,-193.77646866829667,-70.73967139608301,0.8078589449106451,-0.23783985595481277,-1.345919906987152,0.7648320229647828,-0.3074766353579388,-1.7399898044855222,0.8997887930700362,-0.111371921612902,-0.6302462881019257,-166.98758151205362,-215.87962834807968,-78.19432854862602,-0.13456435838434766,-0.17815146701905116,-0.06008453664949664,-16.69532982436075,-22.103159679783023,-7.454657152543008,0.6741
