geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06073013103,06073013103,Census Tract 131.03; San Diego County; California,1809,1043,319,Chula Vista city,California,74019,0.3191138366545358,0.22631650653767915,06073,1809,1043,319,0.009244,0.009493868073,0.003212018401,0.9144370596541184,0.8732114243897335,0.9354380673977022,-0.09356897715655292,-0.14519802658202274,-0.06901785896088539,-1.5646974893268322,-2.4280588989231107,-1.154143968616074,-86.49516248351753,-134.2210557724218,-63.80010882344246,0.9062941994175572,0.861452528246023,0.9292157093163526,-0.10339446135996903,-0.16083007154911858,-0.07617638183896529,-1.729003127068101,-2.6894641451526944,-1.2738516229583858,-95.5778400811554,-148.67131814000524,-86.49516248351753,-0.16430563774126883,-0.2614052462295837,-0.1197076543423119,-9.082677597637858,-14.4502623675834,-6.617338548497065,0.9459013955040924,0.9281713996731334,0.9637830072470956,-0.0571926468795166,-0.0773872157148581,-0.0375779532120543,-0.19160309904859535,-0.25925763479604663,-0.125891223508164,-18.370383417890253,-24.856916087828058,-12.070107718903548,0.9406551830289024,0.9212786362290986,0.9602342474557728,-0.0630888109073165,-0.08544794232189863,-0.04141255391545348,-0.21135604565736504,-0.28626215867734267,-0.13873765427282136,-20.26424215315101,-27.44603630655251,-13.301788520884118,-0.01975294660876966,-0.02700452388129604,-0.01284643076465735,-1.8938587352607543,-2.589120218724452,-1.2316808019805712,0.9281713996731334,0.9105932934698708,0.9637830072470956,-0.0773872157148581,-0.09818511422310132,-0.0375779532120543,-0.234370581274236,-0.2973579302521326,-0.11380648154930664,-73.47040165336551,-93.215652116656,-35.676013024861014,0.9212786362290986,-0.08544794232189863,-0.2587828457927806,0.9021045891270404,-0.1085189146057802,-0.3286542985228852,0.9602342474557728,-0.04141255391545348,-0.12541973817714147,-81.12314915134188,-103.026425869243,-39.31653234393149,-0.02441226451854461,-0.0312963682707526,-0.01161325662783484,-7.652747497976367,-9.810773752587025,-3.640519319070484,0.8948
06073013307,06073013307,Census Tract 133.07; San Diego County; California,2741,1883,604,Chula Vista city,California,53888,0.4290453560258795,0.2297170881626836,06073,2741,1883,604,0.009244,0.009493868073,0.003212018401,0.8743077249898114,0.8157901367456076,0.9046342073971126,-0.14376205472924694,-0.22580545529669177,-0.10541917586477476,-3.642614765366933,-5.721414368438339,-2.6710904159031936,-132.8936433917159,-208.73456287626192,-97.4494861693978,0.862642294178325,0.7993487409199801,0.8956128302566583,-0.15922904168814198,-0.2510184213827471,-0.11655390166019304,-4.034514249401971,-6.360255561385456,-2.953219915701246,-147.19132613651846,-232.04142872621145,-132.8936433917159,-0.3918994840350382,-0.6388411929471172,-0.282129499798053,-14.297682744802565,-23.30686584994955,-10.292940525284678,0.9198722231865192,0.8941017186727097,0.9461097279340108,-0.08710750775353472,-0.11844097725759418,-0.05695985410029301,-0.5268462981601638,-0.7163583487567238,-0.3445063353366882,-27.979091776960377,-38.04345983838151,-18.295609948841648,0.9122213983068784,0.8841493310308034,0.9408830801995328,-0.09622510703656194,-0.1310306584003516,-0.06283131352296202,-0.5819916415898262,-0.7925036441065314,-0.38001827617172207,-30.907681443963156,-42.087288587707455,-20.181533519475416,-0.05514534342966237,-0.07614529534980763,-0.03551194083503389,-2.9285896670027816,-4.043828749325949,-1.8859235706337705,0.8941017186727097,0.8687946370792539,0.9461097279340108,-0.11844097725759418,-0.15101999635015842,-0.05695985410029301,-0.6791756595625587,-0.8659934087269406,-0.326624681532448,-112.44630125207924,-143.37639217333455,-54.076934028550994,0.8841493310308034,-0.1310306584003516,-0.7513686217602454,0.8566607016208933,-0.1673233032726884,-0.9594814015529216,0.9408830801995328,-0.06283131352296202,-0.3602933696699425,-124.39877843712674,-158.85453668094726,-59.65122014403021,-0.07219296219768678,-0.09348799282598086,-0.03366868813749452,-11.95247718504748,-15.478144507612726,-5.574286115479224,0.8954
06073013204,06073013204,Census Tract 132.04; San Diego County; California,3120,2004,879,Chula Vista city,California,41003,0.3664495931931068,0.23632113529119533,06073,3120,2004,879,0.009244,0.009493868073,0.003212018401,0.8969366548327442,0.8480066837052235,0.9220475957837232,-0.1149059352318191,-0.17923598860172557,-0.08454271186512757,-3.31403425168276,-5.169395333339176,-2.4383200248614667,-106.2190465282936,-165.68574786343513,-78.15128284812393,0.887233537486056,0.8341404899414878,0.9145946860815574,-0.12709896295564255,-0.19883881918997445,-0.0933805052862802,-3.665696778313315,-5.734766059127426,-2.6932132995030873,-117.490281356196,-183.80660445921237,-106.2190465282936,-0.3516625266305553,-0.5653707257882505,-0.2548932746416206,-11.271234827902411,-18.120856595777266,-8.16965623851348,0.93460431788232,0.9133449050273256,0.9561328993354824,-0.06997151721474751,-0.09487663914880202,-0.04587971054547475,-0.45039860088267314,-0.6107100035850621,-0.2953224149072558,-22.474980083965725,-30.47455107709891,-14.736647450461868,0.928304725999216,0.90510359839288,0.9518534496286248,-0.07723247764747948,-0.10484590026558276,-0.05058189408270781,-0.4971365672744847,-0.6748809896886151,-0.3255898290003854,-24.807213935852527,-33.67669609224627,-16.246997455109053,-0.04673796639181155,-0.06417098610355298,-0.0302674140931296,-2.332233851886804,-3.2021450151473547,-1.510350004647186,0.9133449050273256,0.8923540466566681,0.9561328993354824,-0.09487663914880202,-0.12063143966976211,-0.04587971054547475,-0.7917559935584627,-1.006682637865406,-0.38287123292947833,-90.07462952883536,-114.52589736807802,-43.55759191461642,0.90510359839288,-0.10484590026558276,-0.8749505745572791,0.8822484766923205,-0.13346752804736742,-1.1138012078104864,0.9518534496286248,-0.05058189408270781,-0.4221114719579412,-99.53931451163584,-126.71231033111336,-48.02178293036874,-0.08319458099881638,-0.10711856994508052,-0.03924023902846285,-9.464684982800495,-12.186412963035323,-4.4641910157523155,0.9621
06073012502,06073012502,Census Tract 125.02; San Diego County; California,3350,1918,633,Chula Vista city,California,68885,0.4067932340669954,0.23658326064793703,06073,3350,1918,633,0.009244,0.009493868073,0.003212018401,0.8822859076240883,0.8271000993558447,0.9107864811679182,-0.13341944074897957,-0.20904350123861884,-0.09795217724101672,-4.131653189449949,-6.473533720256805,-3.033324253493461,-123.33293102835668,-193.2398125449793,-90.54699264159584,0.8713051414045313,0.8115473805289526,0.9023151168068072,-0.1477035454972921,-0.23221394584283825,-0.10826027556635504,-4.573994774832843,-7.1910621464935085,-3.3525392575735435,-136.5371574576968,-214.65857153711968,-123.33293102835668,-0.442341585382894,-0.7175284262367034,-0.31921500408008274,-13.20422642934012,-21.4187589921404,-9.528806091942768,0.9250825306785552,0.9008955714795388,0.94966076342588,-0.08098463308618789,-0.1100065664189048,-0.05300759862134579,-0.4989180845451102,-0.677712095660097,-0.3265613309916739,-26.012413167106892,-35.33431155683509,-17.02613821645849,0.917906674399219,0.8915421846201933,0.9447683685116858,-0.08943537277851482,-0.1216519164777502,-0.05846050029736052,-0.5509801449584477,-0.7494550365589348,-0.36015475675325936,-28.726806306488413,-39.074819424344874,-18.7776202686788,-0.05206206041333749,-0.0717429408988377,-0.03359342576158547,-2.714393139381517,-3.7405078675097863,-1.751482052220306,0.9008955714795388,0.87709763542834,0.94966076342588,-0.1100065664189048,-0.1401239264675926,-0.05300759862134579,-0.6610974955954546,-0.8420913394203305,-0.31855544479641673,-104.4387828744794,-133.03180717540766,-50.32471481775935,0.8915421846201933,-0.1216519164777502,-0.7310816066340484,0.8656707315603556,-0.15517362842742574,-0.9325343065902786,0.9447683685116858,-0.05846050029736052,-0.3513253035338865,-115.4947245867375,-147.31979566987025,-55.5016277304718,-0.06998411103859381,-0.09044296716994804,-0.03276985873746979,-11.055941712258106,-14.287988494462564,-5.176912912712448,0.9753
06073013301,06073013301,Census Tract 133.01; San Diego County; California,3083,2180,954,Chula Vista city,California,61564,0.4604201608952071,0.2079047982834002,06073,3083,2180,954,0.009244,0.009493868073,0.003212018401,0.8631811537078048,0.8001057043258984,0.896030232789585,-0.15850536785295677,-0.24983485881095627,-0.1160337714127445,-4.517284421794114,-7.120106599637864,-3.3068756920022015,-146.52236204327326,-230.947343484848,-107.261618293941,0.8505740809108665,0.7824599244820133,0.886247309393068,-0.17567654886581496,-0.27802072503840725,-0.12835321405357353,-5.006650236617175,-7.923382704092278,-3.6579705923227337,-162.39540177155936,-257.00235822550366,-146.52236204327326,-0.4893658148230609,-0.8032761044544143,-0.35109490032053214,-15.87303972828611,-26.055014740655672,-11.38809277718236,0.9125756703800328,0.884609552203395,0.9411254256671924,-0.0957995401998392,-0.13044223579678654,-0.06255762805586702,-0.6708075513257056,-0.9133826383901532,-0.4380410303156221,-30.770988592922276,-41.89828616468593,-20.093625243835877,0.9042651106665192,0.8738296709610353,0.9354320747825884,-0.10587037828200192,-0.14438778314794803,-0.06902470736041232,-0.7413255748945138,-1.011032151644759,-0.4833248137603202,-34.0057603162621,-46.377621635080686,-22.170863016528457,-0.07051802356880821,-0.09764951325460558,-0.04528378344469819,-3.2347717233398265,-4.479335470394751,-2.0772377726925773,0.884609552203395,0.8572210333024375,0.9411254256671924,-0.13044223579678654,-0.1665602699312074,-0.06255762805586702,-1.1814349144229643,-1.5085613723993647,-0.5665938298069836,-123.84013778018492,-158.13012289301517,-59.3913867722205,0.8738296709610353,-0.14438778314794803,-1.307741830589812,0.8441159381757745,-0.18467138786777065,-1.6725964867838032,0.9354320747825884,-0.06902470736041232,-0.625167138046156,-137.0798564559551,-175.32457932744268,-65.53114654571866,-0.12630691616684753,-0.16403511438443852,-0.05857330823917239,-13.23971867577018,-17.19445643442752,-6.139759773498154,0.6329
06073013324,06073013324,Census Tract 133.24; San Diego County; California,1561,1272,556,Chula Vista city,California,29776,0.5535386857468573,0.23390218428861112,06073,1561,1272,556,0.009244,0.009493868073,0.003212018401,0.8309849978297155,0.7553085839117938,0.8709730105796633,-0.20339115942129063,-0.323962180888946,-0.14814120283068788,-2.9349108370747317,-4.674736690614508,-2.137660372467298,-188.0147877690411,-299.4706400137417,-136.9417278966879,0.8157413957767272,0.7344070925535995,0.8590237420154826,-0.22587869780450048,-0.3616426231981367,-0.1641121788482262,-3.2594034073899967,-5.218461102204823,-2.368119703767158,-208.80226825048024,-334.3024408843577,-188.0147877690411,-0.324492570315265,-0.5437244115903148,-0.23045933129986015,-20.787480481439143,-34.83180087061594,-14.76357023061244,0.8912589715082504,0.8570266352728798,0.9264864011296088,-0.12200834097381424,-0.16682487899760204,-0.07934665719945853,-0.4984879421524512,-0.6815943071399879,-0.32418563803373995,-39.18930362833736,-53.58445810848962,-25.486292298249996,0.8810576085709011,0.8439053718588609,0.919439069318388,-0.1349995621989198,-0.18496698012161145,-0.08761965133952222,-0.5515660111013604,-0.7557172612220379,-0.3579865060023056,-43.36210779098745,-59.41173437280172,-28.143593239174965,-0.05307806894890921,-0.07412295408204994,-0.03380086796856563,-4.172804162650095,-5.827276264312102,-2.6573009409249706,0.8570266352728798,0.8237712108449756,0.9264864011296088,-0.16682487899760204,-0.2139292886604514,-0.07934665719945853,-0.8806002462285667,-1.1292451425821417,-0.4188385226897795,-158.3813392497422,-203.10164434930604,-75.33066954852148,0.8439053718588609,-0.18496698012161145,-0.9763649715675006,0.8079551828212492,-0.2376924132204477,-1.25468094966577,0.919439069318388,-0.08761965133952222,-0.462508272193343,-175.60521071357925,-225.6620413067932,-83.18494104196817,-0.09576472533893388,-0.12543580708362834,-0.0436697495035635,-17.22387146383703,-22.56039695748711,-7.8542714934466735,0.2186
06073013414,06073013414,Census Tract 134.14; San Diego County; California,5141,3540,1748,Chula Vista city,California,86247,0.5309165926840843,0.2238409351975695,06073,5141,3540,1748,0.009244,0.009493868073,0.003212018401,0.8386945125207701,0.765955364818319,0.8769951831418329,-0.19232925108143617,-0.3055591042660759,-0.14025711796671755,-9.140140700160527,-14.521208757914849,-6.665495681007977,-177.7891596996796,-282.45883598356056,-129.6536798484337,0.8240701471681375,0.7458024549425362,0.8655595029278221,-0.21348892862632357,-0.340837635184574,-0.15532207389257754,-10.14572060463594,-16.197764635281125,-7.381433667714815,-197.34916562217353,-315.0703099646202,-177.7891596996796,-1.0055799044754128,-1.676555877366276,-0.7159379867068383,-19.56000592249393,-32.611473981059646,-13.926045257864974,0.8963913837062336,0.8636474622826695,0.9300217106377984,-0.1155841278453443,-0.1578798568537942,-0.07524371588509618,-1.3142545430798498,-1.7951800389801806,-0.8555620679382091,-37.12583455027824,-50.71130053616329,-24.168419998254492,0.8866402459398115,0.8510795423278389,0.923299064729438,-0.127853156428773,-0.17497830727412364,-0.0830726881468665,-1.4537600864060325,-1.9895987413007232,-0.9445817504368752,-41.06666910751504,-56.20335427403173,-26.683100294826986,-0.1395055433261827,-0.1944187023205426,-0.08901968249866599,-3.940834557236799,-5.492053737868434,-2.5146802965724855,0.8636474622826695,0.8317754522513364,0.9300217106377984,-0.1578798568537942,-0.20224755045768217,-0.07524371588509618,-2.6200606505548736,-3.3563550106078632,-1.248690638063075,-149.88905323540465,-192.01115621326448,-71.43539119353974,0.8510795423278389,-0.17497830727412364,-2.9038142466406303,0.8165949861054922,-0.2245972814126666,-3.7272550848324726,0.923299064729438,-0.0830726881468665,-1.3786146357542155,-166.12209648973857,-213.22969592863112,-78.86811417358213,-0.2837535960857567,-0.37090007422460936,-0.12992399769114082,-16.233043254333907,-21.218539715366667,-7.432722980042381,0.3463
06073013315,06073013315,Census Tract 133.15; San Diego County; California,2314,1985,867,Chula Vista city,California,51370,0.5649736370382976,0.26375099367399263,06073,2314,1985,867,0.009244,0.009493868073,0.003212018401,0.8271150199844413,0.7499833181992689,0.8679446923395749,-0.2090216908632742,-0.33336299052761365,-0.15214714581002323,-4.4711027249270074,-7.130839718987821,-3.254521171518216,-193.2196510340107,-308.1607484437261,-140.6448215867855,0.8115634846121017,0.7287134138113636,0.8557388652517038,-0.2321894946739308,-0.3722815870367144,-0.16858079094708844,-4.966676319804099,-7.963332472172937,-3.606046964125446,-214.63596887658164,-344.13709905673886,-193.2196510340107,-0.49557359487709185,-0.8324927531851154,-0.35152579260722927,-21.41631784257095,-35.97635061301276,-15.191261564703082,0.8886758462254551,0.8536992952187561,0.9247044995115902,-0.1252696967599389,-0.17137264327219,-0.08142655359434214,-0.7987016135950185,-1.092647385982292,-0.5191640231229537,-40.236857108061386,-55.04520836182832,-26.154358847503968,0.8782491013042735,0.8403020347622424,0.9174940741696656,-0.1386291184527445,-0.19004829053275232,-0.08992529559932297,-0.8838793695784787,-1.2117206334455422,-0.5733507827980736,-44.527927938462405,-61.04386062697945,-28.884170418038973,-0.08517775598346022,-0.1190732474632501,-0.05418675967511988,-4.2910708304010186,-5.998652265151138,-2.7298115705350066,0.8536992952187561,0.8197546038917172,0.9247044995115902,-0.17137264327219,-0.21987725991727616,-0.08142655359434214,-1.41059969409665,-1.8098501000856728,-0.6702369141210697,-162.69892665474626,-208.748569790735,-77.30529574637481,0.8403020347622424,-0.19004829053275232,-1.5643223759074476,0.803622801892234,-0.2443648906494072,-2.0114122850432365,0.9174940741696656,-0.08992529559932297,-0.7401916200970482,-180.4293397817125,-231.99680334985428,-85.37388928454996,-0.1537226818107975,-0.20156218495756395,-0.06995470597597853,-17.730413126966265,-23.248233559119257,-8.068593538175147,0.1588
06073013321,06073013321,Census Tract 133.21; San Diego County; California,5157,3723,646,Chula Vista city,California,67944,0.5754035825855495,0.27814599879430735,06073,5157,3723,646,0.009244,0.009493868073,0.003212018401,0.8236008889912996,0.7451588319965715,0.8651917125430554,-0.21418033099107536,-0.341995769305464,-0.15581319781797612,-10.2102565262175,-16.30338565325772,-7.427818943645668,-197.98829796815005,-316.1408891459709,-144.03372006293714,0.8077714277932914,0.7235586480526557,0.8527536478275327,-0.2379739683685617,-0.3820579751086422,-0.1726716180547462,-11.344530342079963,-18.213203405260415,-8.231481887146169,-219.98313635989845,-353.1743921904289,-197.98829796815005,-1.134273815862464,-1.909817752002695,-0.8036629435005009,-21.99483839174838,-37.03350304445792,-15.583923666870293,0.8863262782065786,0.8506756578287884,0.9230821960469708,-0.12825268142047247,-0.17553616445583708,-0.08332714495244727,-1.5336897483626526,-2.099121927986792,-0.9964547061196743,-41.194997270014845,-56.38253902731109,-26.76483228900549,0.8756952383754649,0.8370288095585771,0.9157236107427232,-0.14194979734632052,-0.19470200855735045,-0.09203256121016912,-1.6974845793552051,-2.328313694518667,-1.100557072805681,-45.59453610946025,-62.53864341978692,-29.561028009822216,-0.16379483099255254,-0.229191766531875,-0.1041023666860066,-4.399538839445408,-6.156104392475825,-2.7961957208167227,0.8506756578287884,0.8161080929391389,0.9230821960469708,-0.17553616445583708,-0.22532788076955737,-0.08332714495244727,-1.0765701030501602,-1.3819446298838736,-0.5110486110165702,-166.6517187384149,-213.92331731948508,-79.10969210782821,0.8370288095585771,-0.19470200855735045,-1.194114968083375,0.7996914505290568,-0.25048229456301413,-1.5362176250455133,0.9157236107427232,-0.09203256121016912,-0.5644392664790693,-184.8475182791602,-237.80458592035808,-87.37449945496428,-0.11754486503321472,-0.15427299516163973,-0.0533906554624991,-18.195799540745313,-23.88126860087302,-8.264807347136085,0.4207
06073013326,06073013326,Census Tract 133.26; San Diego County; California,2884,1737,876,Chula Vista city,California,65653,0.5371158701162368,0.2013624643501547,06073,2884,1737,876,0.009244,0.009493868073,0.003212018401,0.8365747379293,0.7630229196033189,0.8753407587826666,-0.1953504626200071,-0.3105766213679151,-0.14241224342243194,-5.207983946908753,-8.27987831037572,-3.796667116320035,-180.58196764593455,-287.0970287925007,-131.64587781969607,0.8217793437678155,0.7426622376518884,0.8637635360102516,-0.21687166705243785,-0.34650713245061304,-0.15772425937199033,-5.781732714631208,-9.237774812965078,-4.2048808066824135,-200.47616902327348,-320.3111932373467,-180.58196764593455,-0.5737487677224555,-0.9578965025893584,-0.4082136903623783,-19.894201377338955,-33.21416444484599,-14.154427543771789,0.8949819831015084,0.8618280434386516,0.929051567375282,-0.1173409285118318,-0.1603242753740631,-0.07636651733461741,-0.6546774218678357,-0.894493375805673,-0.42606987450769607,-37.690122157042936,-51.49645226284819,-24.52906588990766,0.8851068908244304,0.8491075135575066,0.9222396763456376,-0.12980704406057977,-0.17770716197092523,-0.08431682744607845,-0.724229320695174,-0.9914772971550524,-0.4704268486072855,-41.6942614102,-57.079867424009926,-27.082720127074584,-0.06955189882733825,-0.0969839213493795,-0.04435697409958944,-4.004139253157067,-5.583415161161744,-2.5536542371669224,0.8618280434386516,0.8295742941408064,0.929051567375282,-0.1603242753740631,-0.20543754436810777,-0.07636651733461741,-1.3333574269073936,-1.7085477224813832,-0.6351119493139289,-152.20975193006777,-195.03969434718985,-72.50136407693252,0.8491075135575066,-0.17770716197092523,-1.4779244358081849,0.814218216853463,-0.22817198055883425,-1.897621580889487,0.9222396763456376,-0.08431682744607845,-0.7012317244297094,-168.71283513792065,-216.62346813806928,-80.04928361069742,-0.14456700890079133,-0.18907385840810376,-0.06611977511578049,-16.503083207852892,-21.583773790879423,-7.547919533764896,0.1101
06073021302,06073021302,Census Tract 213.02; San Diego County; California,4761,3219,1368,Chula Vista city,California,1199819,0.7486316098757295,0.17294073517406927,06073,4761,3219,1368,0.009244,0.009493868073,0.003212018401,0.767371407921707,0.6694201244420136,0.8207242901930626,-0.3031499345386446,-0.4938302024211431,-0.218435974113506,-13.341835973600974,-21.733804988412967,-9.613516630941694,-280.23179948752306,-456.4966391181048,-201.92221447052495,0.7473192595006901,0.6430853862730285,0.8046685281387969,-0.33811618968328827,-0.555003458864854,-0.24274774647022176,-14.880724779435262,-24.426081847008092,-10.683494361613045,-312.5546057432317,-513.0451973746711,-280.23179948752306,-1.5388888058342882,-2.6922768585951253,-1.0699777306713507,-32.322806255708635,-56.54855825656638,-22.47380236654801,0.8481989669400491,0.8019944161603588,0.8965502333573582,-0.178968660628751,-0.24689147436663691,-0.11538647004222856,-1.8504441816456876,-2.552731247105702,-1.1930369338416744,-57.48506311418725,-79.30199587156577,-37.06234650020735,0.8343485453240514,0.7844919274755616,0.8868130812867228,-0.1985398735388355,-0.27471037620224825,-0.12763334360048964,-2.052800487660289,-2.8403644274660507,-1.3196633266392634,-63.77137271389528,-88.23747833072541,-40.996064822592835,-0.20235630601460144,-0.28763318036034846,-0.12662639279758903,-6.286309599708027,-8.93548245915963,-3.933718322385493,0.8019944161603588,0.757862151831312,0.8965502333573582,-0.24689147436663691,-0.31950117522504806,-0.11538647004222856,-3.206530557627907,-4.149557145240925,-1.4985946480184358,-234.3955085985312,-303.3302006755062,-109.54639239900848,0.7844919274755616,-0.27471037620224825,-3.5678316476893337,0.7371387477152723,-0.3565967100487582,-4.631339540801241,0.8868130812867228,-0.12763334360048964,-1.6576522841750123,-260.80640699483433,-338.5482120468743,-121.17341258589272,-0.36130109006142686,-0.481782395560316,-0.15905763615657675,-26.410898396303132,-35.21801137136813,-11.627020186884266,0.6689
06073012402,06073012402,Census Tract 124.02; San Diego County; California,3444,2434,974,Chula Vista city,California,44012,0.3746051859043049,0.20011302583833712,06073,3444,2434,974,0.009244,0.009493868073,0.003212018401,0.8939554708496,0.8437381617527432,0.9197599532746208,-0.11862395008290184,-0.18520181417733383,-0.08724020483790444,-3.776551932486491,-5.896147183959165,-2.7774084739283516,-109.65597945663448,-171.20055702552744,-80.64484535215888,0.8839902504249091,0.829523056440184,0.9120989293081704,-0.1312341957610147,-0.20551200142814707,-0.09637229895500804,-4.17801595093744,-6.54274912949897,-3.0681408906240852,-121.312890561482,-189.97529412017917,-109.65597945663448,-0.40146401845094903,-0.6466019455398051,-0.2907324166957337,-11.656911104847534,-18.774737094651716,-8.441707801850573,0.9326715877176602,0.9108144361493382,0.9548209894670048,-0.07218876737426842,-0.09791847857365188,-0.0473167337452591,-0.5643755940351372,-0.7655318344127866,-0.3699247221777854,-23.187164915165862,-31.451595497649407,-15.198221946498988,0.926193271374696,0.902345581318208,0.9504169063905336,-0.0796882582787033,-0.1082228590726092,-0.05216983544387033,-0.6230070098093898,-0.846092025101623,-0.40786652744322544,-25.59601519348356,-34.76138147500505,-16.757047142285348,-0.05863141577425268,-0.08056019068883635,-0.03794180526544005,-2.4088502783176944,-3.3097859773556433,-1.558825195786362,0.9108144361493382,0.8892486626986221,0.9548209894670048,-0.09791847857365188,-0.12454484549381092,-0.0473167337452591,-0.9054548644324628,-1.151669611650859,-0.4375391382993653,-92.9625117487128,-118.24123322904092,-44.9218827822757,0.902345581318208,-0.1082228590726092,-1.0007397543087488,0.8788718266115294,-0.13782234191699777,-1.2744469862484058,0.9504169063905336,-0.05216983544387033,-0.4824159031817743,-102.74535465182224,-130.84671316718746,-49.52935350942242,-0.09528488987628614,-0.12277737459754712,-0.04487676488240905,-9.78284290310946,-12.60547993814652,-4.60747072714672,0.9584
06073003207,06073003207,Census Tract 32.07; San Diego County; California,3693,2662,1373,Chula Vista city,California,149118,0.5723269352131958,0.21645609051428125,06073,3693,2662,1373,0.009244,0.009493868073,0.003212018401,0.824635939406537,0.7465787330056212,0.8660028831066775,-0.21265633986273583,-0.33944345825943956,-0.15473056673047614,-7.259681694617344,-11.587952006858908,-5.282206322257133,-196.579520569113,-313.78153281502597,-143.03293588565214,0.8088881705604152,0.7250754084829539,0.8536331490656944,-0.23626483412061575,-0.37916689533335535,-0.17146341035901053,-8.06563064357432,-12.944034356244456,-5.8534336774696545,-218.4032126610972,-350.5018780461537,-196.579520569113,-0.805948948956976,-1.3560823493855487,-0.5712273552125211,-21.823692091984185,-36.72034523112777,-15.467840650217198,0.8870187120568951,0.851566461490843,0.9235604503700412,-0.12737193297885926,-0.17430646370136912,-0.08276615742838697,-1.0890800820324305,-1.4903887642042604,-0.7076831717437913,-40.91209924990348,-55.98755688220362,-26.584642064004186,0.8764478090627206,0.8379930243973407,0.91624551023658,-0.14096925071831373,-0.1933273558203779,-0.09141053225111494,-1.2053424922257652,-1.653024866717821,-0.7815959735744601,-45.27958272824061,-62.09710243117284,-29.361231163578516,-0.11626241019333472,-0.16263610251356053,-0.07391280183066884,-4.3674834783371415,-6.109545548969216,-2.7765890995743363,0.851566461490843,0.817182058499997,0.9235604503700412,-0.17430646370136912,-0.2237175175328493,-0.08276615742838697,-2.2720988495051433,-2.916175931785259,-1.078863554900532,-165.48425706519615,-212.3944597075935,-78.57709795342548,0.8379930243973407,-0.1933273558203779,-2.5200377163861987,0.8008491247753644,-0.24867464927366537,-3.2414941621660125,0.91624551023658,-0.09141053225111494,-1.191543679735496,-183.54244110605964,-236.08843133037232,-86.78395336747968,-0.24793886688105535,-0.32531823038075336,-0.11268012483496426,-18.058184040863463,-23.693971622778832,-8.206855414054207,0.6852
