geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
26081003200,26081003200,Census Tract 32; Kent County; Michigan,3208,1995,597,Grand Rapids city,Michigan,39243,0.6419877181566719,0.1786782565429791,26081,3208,1995,597,0.010376,0.007665406738,0.003496039015,0.8015161185884891,0.7150826927985291,0.8478214974696904,-0.24763554569688645,-0.3984396630918669,-0.1794935643699575,-8.242848282260068,-13.262545501125803,-5.974660118279795,-256.9466422150894,-413.4209944241211,-186.2425223902679,0.7839772975426462,0.6914995368986248,0.8339401181534108,-0.2755471403757106,-0.4461325664583952,-0.19912686562471016,-9.1719194283511,-14.850061402707968,-6.628178267572153,-285.9077128538373,-462.9071509572309,-256.9466422150894,-0.929071146091033,-1.5875159015821616,-0.6535181492923581,-28.961070638747916,-49.48615653310978,-20.37151338193136,0.8714724996787462,0.8316237501362931,0.9127923812895684,-0.14748313959262438,-0.20246686056778931,-0.09553938058425404,-1.0286355860906595,-1.4121249273601653,-0.6663487569730138,-51.56068100705061,-70.78320437895566,-33.40094019914856,0.8595656575743873,0.8164311608061302,0.9045013245963268,-0.1633782610881699,-0.22484300943709332,-0.10558157606490352,-1.1394976660593612,-1.5681895668179724,-0.7363890318302453,-57.11767749670984,-78.60599332420914,-36.91173091880928,-0.11086207996870168,-0.15606463945780713,-0.07004027485723152,-5.556996489659231,-7.822788945253491,-3.510790719660728,0.8316237501362931,0.7932082645163548,0.9127923812895684,-0.20246686056778931,-0.26070295121008713,-0.09553938058425404,-0.9265385298191692,-1.1930413128169053,-0.43721188236990766,-155.19908372180387,-199.8394158822287,-73.23482116748872,0.8164311608061302,-0.22484300943709332,-1.0289373323601816,0.7750432773079018,-0.2902505308780706,-1.3282583599352011,0.9045013245963268,-0.10558157606490352,-0.4831674575722128,-172.35131195312923,-222.48883751008393,-80.93257245765709,-0.10239880254101252,-0.13521704711829585,-0.04595557520230514,-17.15222823132538,-22.64942162785525,-7.697751290168365,0.8044
26081012300,26081012300,Census Tract 123; Kent County; Michigan,1989,1626,680,Grand Rapids city,Michigan,23927,0.7236278700721809,0.18462105441817228,26081,1989,1626,680,0.010376,0.007665406738,0.003496039015,0.7752440973107799,0.6798573635460597,0.8269987405466908,-0.2899163030958492,-0.4708967698520057,-0.20919168430528212,-5.9832532346749145,-9.718303494244994,-4.317269530623347,-300.81715609225313,-488.6024883984411,-217.0572916351607,0.7557572377618347,0.654123250710864,0.8114379830457513,-0.3231762132526671,-0.5287638819033826,-0.2323800720376396,-6.669666737143541,-10.912557082834072,-4.795828323023009,-335.3276388709674,-548.6454038629498,-300.81715609225313,-0.6864135024686266,-1.1942535885890777,-0.4785587923996628,-34.51048277871426,-60.04291546450869,-24.06027111109416,0.8535992800710459,0.8088451583058431,0.9003322403953501,-0.17150989152283375,-0.23633057542748717,-0.110701089145585,-0.9749581726333698,-1.343435203126462,-0.629286921142588,-59.960527222224464,-82.62209121318955,-38.70153266559582,0.8401937452458909,0.7918664247302118,0.8909289731563318,-0.19020167152915465,-0.2628392475924195,-0.1224239306723382,-1.0812127070886104,-1.4941253256808145,-0.695926110588243,-66.49524643841393,-91.88962642563436,-42.799883800014946,-0.10625453445524058,-0.15069012255435243,-0.06663918944565506,-6.534719216189457,-9.2675352124448,-4.09835113441913,0.8088451583058431,0.7660053950916363,0.9003322403953501,-0.23633057542748717,-0.3054738340065753,-0.110701089145585,-1.2318675899885485,-1.5922752061241532,-0.577026834755544,-181.15699852772772,-234.15811854766957,-84.85688746405059,0.7918664247302118,-0.2628392475924195,-1.3700434228639322,0.7458560404471943,-0.3407413036441028,-1.7761060657105183,0.8909289731563318,-0.1224239306723382,-0.6381318716863664,-201.47697395057827,-261.192068486841,-93.8429223068186,-0.1381758328753837,-0.18383085958636536,-0.06110503693082247,-20.319975422850547,-27.03394993917138,-8.986034842768012,0.0259
26081011200,26081011200,Census Tract 112; Kent County; Michigan,2780,2076,760,Grand Rapids city,Michigan,221164,0.730314147742243,0.21972343290020996,26081,2780,2076,760,0.010376,0.007665406738,0.003496039015,0.7731309754935791,0.6770504942098274,0.8253161994091816,-0.2934419027275218,-0.47699471243585856,-0.2116568179757882,-8.46441384790813,-13.75904603873182,-6.105300178420643,-304.4753182700766,-494.9297136234469,-219.6151143316778,0.7534915407883214,0.6511531793126968,0.8096221970880773,-0.3271549126533994,-0.53573695371574,-0.2351440012349512,-9.43687505886285,-15.45348243627756,-6.782794555942513,-339.45593736916726,-555.8806631754518,-304.4753182700766,-0.9724612109547196,-1.69443639754574,-0.67749437752187,-34.98061909909063,-60.95094955200504,-24.370301349707557,0.8521518175716958,0.807007482271633,0.8993193297804608,-0.17349981468045747,-0.23914588398253175,-0.11195208074101672,-1.2592229636488776,-1.7356674952508386,-0.812523236160207,-60.65621212181492,-83.60633406795948,-39.13888420810246,0.8386266746281674,0.7898876388444656,0.8898264704889197,-0.1924257005578587,-0.2660028475226045,-0.12381462359795262,-1.3965828227825254,-1.9305893473912925,-0.8986189268111388,-67.27277566389814,-92.99563330401216,-43.286075472598206,-0.1373598591336478,-0.19492185214045368,-0.0860956906509317,-6.616563542083227,-9.38929923605268,-4.1471912644957465,0.807007482271633,0.7638192694283263,0.8993193297804608,-0.23914588398253175,-0.30921022815834565,-0.11195208074101672,-1.3931943575379455,-1.80136884645146,-0.6522002578744353,-183.31504704446655,-237.02221663835,-85.81582340453096,0.7898876388444656,-0.2660028475226045,-1.549655214992489,0.7435148919545814,-0.3449629736011882,-2.009653941674329,0.8898264704889197,-0.12381462359795262,-0.7213079819929167,-203.9020019726959,-264.42815022030646,-94.90894499906798,-0.1564608574545432,-0.20828509522286875,-0.06910772411848143,-20.586954928229364,-27.405933581956415,-9.09312159453703,0.2747
26081003000,26081003000,Census Tract 30; Kent County; Michigan,1580,619,245,Grand Rapids city,Michigan,36814,0.638390468432791,0.1816382214836041,26081,1580,619,245,0.010376,0.007665406738,0.003496039015,0.8026939848483277,0.7166761056631583,0.8487509593014119,-0.24580477601181244,-0.39533045974049186,-0.1782019083938095,-4.0297431623197335,-6.481079183422402,-2.921456342360784,-255.0470355898565,-410.1948850267343,-184.90230014941673,0.7852446919557022,0.6931946745987608,0.8349458413916518,-0.2734883918914955,-0.4425961950426496,-0.19768247283349896,-4.483590575740528,-7.2559574292248,-3.2408222742302084,-283.77155542661563,-459.2378119762532,-255.0470355898565,-0.45384741342079415,-0.7748782458023982,-0.3193659318694242,-28.72451983675912,-49.04292694951888,-20.213033662621783,0.8722685855489176,0.8326420512087044,0.9133453523911018,-0.14643587602172,-0.20099627270608125,-0.094876102869566,-0.3168942866401668,-0.4349656121637746,-0.20531645492113368,-51.19455357676362,-70.26908112500398,-33.16905572231562,0.8604294269451327,0.8175308960748824,0.9051040860527207,-0.16221036692154803,-0.22319536154680591,-0.1048453049871124,-0.35103104449362726,-0.48300550930755726,-0.22689028832342728,-56.70937713951976,-78.02996919346644,-36.6543276774519,-0.03413675785346048,-0.04803989714378265,-0.0215738334022936,-5.514823562756137,-7.760888068462464,-3.4852719551362847,0.8326420512087044,0.794428858145918,0.9133453523911018,-0.20099627270608125,-0.2587659546178311,-0.094876102869566,-0.37747595486294977,-0.48596884156266856,-0.17817965996183033,-154.07181831140807,-198.3546292092525,-72.72639182115523,0.8175308960748824,-0.22319536154680591,-0.41916639093135194,0.776355283561992,-0.28807006427766513,-0.5410026818738763,0.9051040860527207,-0.1048453049871124,-0.1969020672874897,-171.08832282912323,-220.81742117301076,-80.36819072958764,-0.04169043606840217,-0.05503384031120778,-0.01872240732565938,-17.01650451771517,-22.46279196375828,-7.641798908432402,0.7065
26081001103,26081001103,Census Tract 11.03; Kent County; Michigan,2653,1630,654,Grand Rapids city,Michigan,104311,0.7420172969664696,0.1682730486298789,26081,2653,1630,654,0.010376,0.007665406738,0.003496039015,0.7694461829877215,0.672165429140995,0.8223794433084383,-0.29963605266979093,-0.48772899742548,-0.21598370209375975,-8.248239829677145,-13.42597363304183,-5.945497406929631,-310.9023682501751,-506.0676077286781,-224.10468929248512,0.7495421748575728,0.6459870163817655,0.8064537588650629,-0.33414774183990237,-0.5480187289229044,-0.2399967003778596,-9.198261319634684,-15.08560090494966,-6.60651588955914,-346.7116969330827,-568.6242331304055,-310.9023682501751,-0.950021489957539,-1.65962727190783,-0.6610184826295091,-35.80932868290761,-62.55662540172748,-24.91588701958195,0.8496241952693304,0.8038009984365708,0.8975491506219732,-0.17699096326111632,-0.2440890244538699,-0.11414511317517446,-1.0085907199671698,-1.3909519467771498,-0.6504609035221608,-61.87673128632943,-85.33447526240184,-39.90557690320005,0.8358908258420903,0.7864360178226446,0.887900016984967,-0.1963284786533976,-0.271559258906575,-0.12625293486950226,-1.1187863944384324,-1.547492275355652,-0.7194578532811152,-68.63720211278726,-94.93817640218724,-44.138518606203384,-0.11019567447126266,-0.1565403285785023,-0.06899694975895443,-6.760470826457832,-9.603701139785418,-4.232941703003339,0.8038009984365708,0.7600078487442619,0.8975491506219732,-0.2440890244538699,-0.3157758852783823,-0.11414511317517446,-1.223661240879234,-1.5830400915568807,-0.5722295426463617,-187.10416527205413,-242.05505987108268,-87.4968719642755,0.7864360178226446,-0.271559258906575,-1.3613743611346405,0.739434798590002,-0.35238428311307374,-1.766564433223727,0.887900016984967,-0.12625293486950226,-0.6329281838571864,-208.16121729887467,-270.1168858140255,-96.77800976409578,-0.13771312025540627,-0.18352434166684617,-0.06069864121082469,-21.057052026820532,-28.06182594294284,-9.28113779982029,0.8322
26081001802,26081001802,Census Tract 18.02; Kent County; Michigan,1005,739,313,Grand Rapids city,Michigan,79278,0.8065333279618152,0.14184848784996076,26081,1005,739,313,0.010376,0.007665406738,0.003496039015,0.7494460117233901,0.6458614001442146,0.8063765577706199,-0.33431892939218927,-0.5483198094462832,-0.2401154155134279,-3.4862376774302226,-5.7178131745287075,-2.503894739124165,-346.88932113733557,-568.9366342814635,-249.1437551367328,0.7281391593738602,0.6182345368912954,0.7892083713176036,-0.3733638510252872,-0.6175091172168382,-0.26709248956707643,-3.893393434829571,-6.439310973243123,-2.785208430106725,-387.4023318238379,-640.7274600241914,-346.88932113733557,-0.40715575739934895,-0.7214977987144158,-0.28131369098256,-40.51301068650238,-71.79082574272795,-27.99141203806567,0.8358241427447477,0.7863519365400647,0.8878530354636394,-0.19642392323834795,-0.2716952213534097,-0.12631253153039812,-0.5074755116501453,-0.7019443924959896,-0.32633762481381656,-68.67056991206296,-94.98570940405811,-44.159353831368954,0.8209683277253081,0.7676772255648306,0.8773546702387847,-0.2180737870494255,-0.30263080198091613,-0.13978990928245205,-0.5634095116107856,-0.7818687181499904,-0.3611574118217699,-76.23944676735934,-105.80090908660222,-48.87109767547631,-0.0559339999606403,-0.07992432565400076,-0.03481978700795335,-7.568876855296388,-10.81519968254408,-4.711743844107355,0.7863519365400647,0.7393354649763023,0.8878530354636394,-0.2716952213534097,-0.3525659830643356,-0.12631253153039812,-0.6518708210792312,-0.845901800259508,-0.3030581591798157,-208.2654380444828,-270.2561662170952,-96.82369302869512,0.7676772255648306,-0.30263080198091613,-0.7260937030414586,0.7173410649125717,-0.3940370193666221,-0.9454021092848688,0.8773546702387847,-0.13978990928245205,-0.33539405841817055,-231.9788188630858,-302.04540232743415,-107.15465125181169,-0.07422288196222737,-0.09950030902536088,-0.03233589923835484,-23.713380818602996,-31.789236110338944,-10.330958223116562,0.3088
26081011403,26081011403,Census Tract 114.03; Kent County; Michigan,2248,1731,712,Grand Rapids city,Michigan,519752,0.8413987594269275,0.15636995282622235,26081,2248,1731,712,0.010376,0.007665406738,0.003496039015,0.738854872499813,0.6320773673994599,0.7978583636682639,-0.3534457675248709,-0.5820848072986303,-0.2533552890294488,-8.24421018206796,-13.57727248727276,-5.909574948723573,-366.735328383806,-603.9711960530587,-262.8814478969561,0.7168281566578919,0.6037362653891656,0.7800427094712302,-0.3950344872924022,-0.656352379884625,-0.2819810862380508,-9.21427738464813,-15.309582036199089,-6.577278767811921,-409.8877840145965,-681.0312293682869,-366.735328383806,-0.9700672025801698,-1.7323095489263274,-0.6677038190883486,-43.15245563079047,-77.0600333152281,-29.7021271836454,0.8284599182194793,0.7770803934793291,0.8826567803325888,-0.2070589994856885,-0.2868681392443351,-0.1329432031589853,-1.2530472555938883,-1.7360237202454198,-0.8045248759146123,-72.3886340608832,-100.2902206958648,-46.47746250228841,0.8130151749600603,0.757726622896592,0.8717080324565015,-0.22998934189527945,-0.31973718460262074,-0.1471730932454156,-1.391813513991423,-1.9349354660883609,-0.8906390982594206,-80.4051712300071,-111.78136719170196,-51.45228759442059,-0.13876625839753465,-0.1989117458429408,-0.08611422234480826,-8.016537169123897,-11.491146495837135,-4.974825092132193,0.7770803934793291,0.7283988279421658,0.8826567803325888,-0.2868681392443351,-0.372874257397074,-0.1329432031589853,-1.5656602088465064,-2.0350617856957336,-0.7255733723895267,-219.8960967481048,-285.82328450782774,-101.90637252661892,0.757726622896592,-0.31973718460262074,-1.7450518853003605,0.7056773239216136,-0.4170782680712575,-2.276317091238913,0.8717080324565015,-0.1471730932454156,-0.8032368338783863,-245.0915569242079,-319.70745663467875,-112.8141620615711,-0.1793916764538539,-0.24125530554317895,-0.07766346148885961,-25.195460176103076,-33.88417212685098,-10.907789534952192,0.4916
26081001900,26081001900,Census Tract 19; Kent County; Michigan,4717,1768,571,Grand Rapids city,Michigan,86550,0.582611606673379,0.24233772878927948,26081,4717,1768,571,0.010376,0.007665406738,0.003496039015,0.8211810388809233,0.7418428282486291,0.8632942617664703,-0.21775826846022273,-0.34799442944112324,-0.15835358149352555,-10.65787184614361,-17.032097372839125,-7.7503930843578654,-225.9459793543271,-361.0790199881095,-164.30767615768212,0.8051611365291922,0.7200175674587334,0.8506966833961355,-0.24198741671847157,-0.3888550018709278,-0.1755071102520567,-11.843733393002852,-19.031960558729928,-8.58994839727568,-251.08614358708613,-403.4759499412747,-225.9459793543271,-1.1858615468592415,-1.9998631858908027,-0.839555312917815,-25.140164232758988,-42.396929953165206,-17.79850143985192,0.8847061477791197,0.8485923144246869,0.9219627028840618,-0.13031880982211186,-0.17842217399524973,-0.08464257488054971,-0.805500169754796,-1.1028269183656083,-0.5231754995908307,-45.55996435264683,-62.37708814285115,-29.59137441124608,0.8739346318388079,0.8347741720642963,0.9145020591264876,-0.14425034043558085,-0.1979287733916349,-0.09349125026047304,-0.8916109183828067,-1.2233971502958652,-0.5778691353780411,-50.43048180898228,-69.19667139682495,-32.68490584717427,-0.08611074862801071,-0.12057023193025684,-0.05469363578721042,-4.870517456335447,-6.819583253973803,-3.0935314359281914,0.8485923144246869,0.8135975110236899,0.9219627028840618,-0.17842217399524973,-0.2291089715131669,-0.08464257488054971,-0.7809444433432754,-1.0027978822187429,-0.3704760851361012,-136.76785347517958,-175.621345397328,-64.88197638110354,0.8347741720642963,-0.1979287733916349,-0.8663237998773788,0.7969857795579921,-0.2547275317190722,-1.1149289687942798,0.9145020591264876,-0.09349125026047304,-0.40920627048337505,-151.7204553200313,-195.25901379934848,-71.66484596906744,-0.08537935653410345,-0.11213108657553716,-0.03873018534727385,-14.952601844851744,-19.63766840202052,-6.782869587963896,0.3624
26081001102,26081001102,Census Tract 11.02; Kent County; Michigan,2110,1185,542,Grand Rapids city,Michigan,111002,0.7359598064566085,0.19725702605369216,26081,2110,1185,542,0.010376,0.007665406738,0.003496039015,0.7713512150171656,0.6746894974444578,0.8238981863448486,-0.2964262978152514,-0.48216328220274773,-0.21374220331326563,-6.489767651536513,-10.55617431604635,-4.679535004330518,-307.5719266131049,-500.2926216135712,-221.77891015784445,0.7515837553680965,0.6486558582845022,0.8080921752685897,-0.33052370126099767,-0.5416495314552409,-0.23748259246245632,-7.236274380239476,-11.858528185980912,-5.199291890513844,-342.95139242841117,-562.015553837958,-307.5719266131049,-0.746506728702963,-1.3023538699345618,-0.5197568861833259,-35.379465815306304,-61.72293222438682,-24.63302778120028,0.8509315423017196,0.8054590643859907,0.8984649509134816,-0.17518266780316896,-0.24152802323021813,-0.11300947130245469,-0.7257478480491207,-1.000603800027973,-0.4681763420744168,-61.24454413916631,-84.43913924286689,-39.50855207379045,0.8373057711529351,0.7882206721221687,0.8888966182533231,-0.1943068284636826,-0.26868025080799574,-0.12499021760820107,-0.8049755400300872,-1.113090217670915,-0.517810252543159,-67.93042531899471,-93.93166393847385,-43.697067725161105,-0.07922769198096646,-0.11248641764294232,-0.04963391046874221,-6.685881179828394,-9.492524695606946,-4.188515651370651,0.8054590643859907,0.7619782402845546,0.8984649509134816,-0.24152802323021813,-0.31237343421586167,-0.11300947130245469,-1.0034645108831262,-1.2978024296564723,-0.4695148510265724,-185.14105366847343,-239.44694274104657,-86.62635627796539,0.7882206721221687,-0.26868025080799574,-1.1162725254618382,0.7415438311141481,-0.3485379529049941,-1.4480533635744943,0.8888966182533231,-0.12499021760820107,-0.519290664080991,-205.95434049111407,-267.1685172646669,-95.81008562379908,-0.11280801457871203,-0.1502509339180218,-0.04977581305441864,-20.8132868226406,-27.72157452362026,-9.183729345833695,0.6128
26081012605,26081012605,Census Tract 126.05; Kent County; Michigan,1965,1387,481,Grand Rapids city,Michigan,0,NA,NA,26081,1965,1387,481,0.010376,0.007665406738,0.003496039015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2981
26081002000,26081002000,Census Tract 20; Kent County; Michigan,2539,1202,692,Grand Rapids city,Michigan,65737,0.43814199850876023,0.24556034260379972,26081,2539,1202,692,0.010376,0.007665406738,0.003496039015,0.8710670643798779,0.8112112915181845,0.9021311477060018,-0.14801723184415294,-0.23272445841883788,-0.1084862800080294,-3.8994642391443097,-6.131047661626255,-2.858034595421451,-153.58267976149307,-241.47489805538615,-112.56536413633128,0.8591257823438494,0.7944149085348263,0.8928872997024931,-0.16397391459003877,-0.2587880580493424,-0.1199621725308406,-4.3198376846392685,-6.817684436522421,-3.160363128035025,-170.1393337786242,-268.51848903199766,-153.58267976149307,-0.42037344549495925,-0.6866367748961659,-0.30232853261357384,-16.556654017131123,-27.043590976611497,-11.90738608166892,0.9177507150862294,0.8913391744708309,0.9446618950124666,-0.08962050757546146,-0.12190738233139896,-0.05857980011653074,-0.3766067828155554,-0.5122839437462051,-0.24616631457134824,-31.33167910279163,-42.619296484709245,-20.479726669829304,0.9099074161192138,0.8811448224174562,0.9392993834077004,-0.09901291305552182,-0.1348872223483761,-0.06462329015066816,-0.4160759144511504,-0.5668283323297932,-0.27156250346057015,-34.61530070309071,-47.15709919549029,-22.59255436444011,-0.03946913163559501,-0.05454438858358812,-0.02539618888922193,-3.283621600299086,-4.537802710781042,-2.1128276946108095,0.8913391744708309,0.8654230565006075,0.9446618950124666,-0.12190738233139896,-0.15550422708121836,-0.05857980011653074,-0.6466530115950532,-0.8248661798386505,-0.310734292210572,-93.4469669935048,-119.20031500558534,-44.9037994523948,0.8811448224174562,-0.1348872223483761,-0.715504072757068,0.8530044711329124,-0.1723267976214197,-0.9141008569726335,0.9392993834077004,-0.06462329015066816,-0.34279175219684127,-103.39654230593467,-132.0954995625193,-49.53638037526608,-0.06885106116201478,-0.08923467713398303,-0.03205745998626924,-9.949575312429882,-12.895184556933964,-4.632580922871278,0.7813
26081000400,26081000400,Census Tract 4; Kent County; Michigan,2178,1283,465,Grand Rapids city,Michigan,76102,0.7275002401686618,0.16002675121858256,26081,2178,1283,465,0.010376,0.007665406738,0.003496039015,0.7740195760513513,0.6782303449435133,0.8260238761568556,-0.2919569878341893,-0.47442532976504526,-0.2106187591726558,-6.59791494716172,-10.721503868736516,-4.759758173992188,-302.9345705767548,-492.26372216421095,-218.53802451754768,0.7544442262167064,0.6524014813445906,0.8103858715411969,-0.3254790284693096,-0.5327984816021777,-0.2339800521178803,-7.355477129887878,-12.04067452423694,-5.287698351248225,-337.71703993975564,-552.8317045104196,-302.9345705767548,-0.7575621827261578,-1.3191706555004237,-0.5279401772560366,-34.78246936300082,-60.56798234620861,-24.23967755996495,0.8527606801210967,0.8077803554631874,0.8997454723866071,-0.17266194761465134,-0.2379602861555013,-0.11142543162508416,-0.7744610174571854,-1.0673513641911123,-0.4997896429360451,-60.36329052667073,-83.19184444201967,-38.95476562245091,0.839285816887063,0.7907198038990968,0.8902902903307554,-0.19148921604445884,-0.2646704876606446,-0.123229143191583,-0.8589091872220155,-1.1871577843082248,-0.552734223927127,-66.94537702431921,-92.52983509806896,-43.08138923827958,-0.08444816976483005,-0.11980642011711228,-0.0529445809910819,-6.582086497648484,-9.337990656049282,-4.1266236158286755,0.8077803554631874,0.7647385349979469,0.8997454723866071,-0.2379602861555013,-0.30763647212139605,-0.11142543162508416,-0.8481890071058463,-1.0965437891080627,-0.3971663832790175,-182.4062380872788,-235.81586862538984,-85.41212543634784,0.7907198038990968,-0.2646704876606446,-0.9433952268505976,0.7444992630757512,-0.34318467404346126,-1.223252302447853,0.8902902903307554,-0.123229143191583,-0.4392396996105081,-202.8806939463651,-263.06501127910815,-94.46015045387271,-0.0952062197447514,-0.12670851333979027,-0.04207331633149064,-20.474455859086323,-27.249142653718337,-9.048025017524868,0.0562
26081001300,26081001300,Census Tract 13; Kent County; Michigan,2285,1268,325,Grand Rapids city,Michigan,58816,0.6455302338703142,0.23257844595718472,26081,2285,1268,325,0.010376,0.007665406738,0.003496039015,0.8003578633273567,0.7135169868204648,0.8469071726197432,-0.24944108856838593,-0.4015083291235224,-0.1807669510067954,-5.914038679442033,-9.51942521652225,-4.285832564132273,-258.82007349855724,-416.60504229856673,-187.56378836465092,0.7827311863453743,0.6898342428024922,0.8329508814426487,-0.2775778165541975,-0.4496236022402153,-0.20055098359224577,-6.581136865134117,-10.660197925289625,-4.754895358145929,-288.01474245663536,-466.5294496844474,-258.82007349855724,-0.6670981856920841,-1.140772708767372,-0.4690627940136558,-29.19466895807808,-49.92440738588061,-20.52791221066327,0.8706892367275925,0.8306221601261364,0.9122481511153764,-0.14851540345027173,-0.2039168324718693,-0.09619295887564408,-0.6583654375945005,-0.9039587243095564,-0.4264212195664835,-51.92156447906155,-71.2901202136874,-33.62943371975422,0.8587158783366055,0.815349604348287,0.9039081267665598,-0.16452953209281757,-0.22646775648993545,-0.10630712390780007,-0.7293557090849223,-1.0039264624323272,-0.47125708529220944,-57.52016633161848,-79.17401123283338,-37.165385275410834,-0.07099027149042181,-0.09996773812277092,-0.04483586572572595,-5.598601852556925,-7.883891019145972,-3.535951555656621,0.8306221601261364,0.7920080756487511,0.9122481511153764,-0.2039168324718693,-0.2626133883557667,-0.09619295887564408,-0.5080092750269825,-0.6542374918921741,-0.2396414004118937,-156.31054616214846,-201.30384365913048,-73.7358155113519,0.815349604348287,-0.22646775648993545,-0.5641894266247507,0.7737534008093256,-0.29240142783737866,-0.7284471594222756,0.9039081267665598,-0.10630712390780007,-0.2648383867675818,-173.59674665376946,-224.1375875145463,-81.48873439002517,-0.05618015159776823,-0.0742096675301015,-0.02519698635568815,-17.286200491620995,-22.833743855415847,-7.752918878673277,0.8498
26081002100,26081002100,Census Tract 21; Kent County; Michigan,2253,779,258,Grand Rapids city,Michigan,65351,0.5213461953438231,0.24156505941514791,26081,2253,779,258,0.010376,0.007665406738,0.003496039015,0.841977555917878,0.7705045958937821,0.879555412827624,-0.18768011447746313,-0.2978507919735433,-0.13693803189177906,-4.387422059194309,-6.962896088866894,-3.201217899602201,-194.73688678181577,-309.04998175174853,-142.08690189090996,0.8276192173092429,0.750676390136664,0.8683394380917191,-0.20828513776081925,-0.3321319454551455,-0.15162338151727958,-4.869108325932305,-7.764291001793954,-3.5445191975222787,-216.116658940626,-344.620106604259,-194.73688678181577,-0.481686266737996,-0.8013949129270603,-0.3433012979200778,-21.379772158810297,-35.570124852510446,-15.237518771419342,0.8985715649617445,0.8664638121176955,0.9315213999755032,-0.11287741454691332,-0.154116289699316,-0.07351264289397724,-0.30741197538613496,-0.41972252151432826,-0.20020538970177032,-39.46238451683376,-53.879656163585146,-25.700306765310696,0.8890126454528593,0.8541329421220942,0.9249369304555628,-0.12484339240259536,-0.17077793243227327,-0.08115479777358031,-0.34000029170084944,-0.4650990791390395,-0.2210181442920092,-43.645737060442805,-59.70463146842612,-28.37203392708719,-0.03258831631471448,-0.04537655762471121,-0.0208127545902389,-4.183352543609048,-5.824975304840978,-2.6717271617764955,0.8664638121176955,0.8351850569135003,0.9315213999755032,-0.154116289699316,-0.197339430012778,-0.07351264289397724,-0.3047919237381478,-0.3902732450952012,-0.1453841115072617,-118.13640454966968,-151.26869964930276,-56.350430816768096,0.8541329421220942,-0.17077793243227327,-0.3377432370037585,0.8202778546344175,-0.2190991069065022,-0.43330681275568816,0.9249369304555628,-0.08115479777358031,-0.16049780968805452,-130.90823139680563,-167.94837703708842,-62.208453367462994,-0.03295131326561074,-0.04303356766048699,-0.01511369818079283,-12.771826847135946,-16.679677387785656,-5.858022550694897,0.7192
