geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06059088904,06059088904,Census Tract 889.04; Orange County; California,3233,2596,942,Garden Grove city,California,54836,0.3381862106792603,0.18116780687802655,06059,3233,2596,942,0.009319,0.009493868073,0.003212018401,0.9073451492197068,0.8629671276098926,0.9300195866796434,-0.10211643370769533,-0.1587926909448324,-0.07524617150290433,-3.076597306819267,-4.784158117995849,-2.267041260537583,-95.16230457220126,-147.9789086914893,-70.12190722355653,0.8985655701602974,0.8503420936008652,0.9232967452640268,-0.11288483913489752,-0.1759972927664821,-0.08307540899436308,-3.401031346798589,-5.302503987583307,-2.502923087840912,-105.197381589811,-164.01187712908467,-95.16230457220126,-0.3244340399793222,-0.5183458695874581,-0.23588182730332896,-10.03507701760972,-16.03296843759536,-7.29606641829041,0.94133327899783,0.9221688218518436,0.9606933145644097,-0.06232300749488862,-0.08440014052075677,-0.04091491513440229,-0.5196741512985152,-0.7037621122215082,-0.341164918905191,-20.018264687924315,-27.109480439965647,-13.141946028705355,0.9356593328030002,0.9147269577687772,0.9568486430565994,-0.0687650568335073,-0.09322239987244142,-0.04509736963785198,-0.5733905340155141,-0.7773256375616183,-0.37603989657059217,-22.087462789503626,-29.94320637756619,-14.485358111347926,-0.05371638271699885,-0.07356352534011013,-0.03487497766540115,-2.0691981015793086,-2.833725937600544,-1.3434120826425713,0.9221688218518436,0.903199973763363,0.9606933145644097,-0.08440014052075677,-0.10717452286153235,-0.04091491513440229,-0.7548093390788162,-0.958485735545732,-0.365911239726774,-80.12837994467263,-101.75007808341104,-38.84408065040064,0.9147269577687772,-0.09322239987244142,-0.833708778218841,0.8940510301662932,-0.11850438762315432,-1.05981125088026,0.9568486430565994,-0.04509736963785198,-0.4033158660697797,-88.5041165837411,-112.5065022165881,-42.814847778108245,-0.07889943914002484,-0.10132551533452784,-0.03740462634300562,-8.375736639068455,-10.75642413317705,-3.970767127707603,0.8365
06059088106,06059088106,Census Tract 881.06; Orange County; California,3858,2711,1253,Garden Grove city,California,49883,0.35200070032193354,0.21440645392514143,06059,3858,2711,1253,0.009319,0.009493868073,0.003212018401,0.9022427129015722,0.8556221184676145,0.9261144867547424,-0.10834921213610552,-0.1687402398981464,-0.07978010742944386,-3.895446935864185,-6.066667560466567,-2.8683104279387805,-100.97063078963672,-157.2490295610826,-74.34708211349871,0.8930087646786748,0.8423841818949938,0.9190330835249154,-0.11980983787972456,-0.18710681123004944,-0.08810011078658794,-4.307487397958049,-6.726995426324221,-3.1674370292771816,-111.65078792011532,-174.36483738528307,-100.97063078963672,-0.41204046209386425,-0.6603278658576537,-0.2991266013384011,-10.680157130478596,-17.11580782420046,-7.753411128522578,0.938038286656106,0.917845294814773,0.9584615775975496,-0.06605456752173047,-0.08950822720271873,-0.04333864118639943,-0.5751887664945661,-0.7794181194042338,-0.3773834346482545,-21.216848634989528,-28.75020728160213,-13.920451296505146,0.932057319268948,0.910010565223077,0.9544038410872128,-0.0728953888633614,-0.0988883406588398,-0.0477744922535582,-0.6347571466525006,-0.8610981014377309,-0.41600985821590986,-23.41413303771673,-31.763116984054996,-15.345254821686089,-0.05956838015793453,-0.08167998203349713,-0.03862642356765533,-2.197284402727205,-3.0129097024528635,-1.424803525180942,0.917845294814773,0.8978823635253568,0.9584615775975496,-0.08950822720271873,-0.11373164305588832,-0.04333864118639943,-1.064773463539934,-1.3529307782673572,-0.5155485313841108,-84.97793005107214,-107.97532148981304,-41.145134188676046,0.910010565223077,-0.0988883406588398,-1.1763575737966523,0.8882626174698307,-0.1257931836064962,-1.4964126537223543,0.9544038410872128,-0.0477744922535582,-0.568316602567432,-93.8832860172907,-119.42638896427412,-45.35647267098419,-0.11158411025671856,-0.14348187545499735,-0.05276807118332116,-8.90535596621856,-11.45106747446108,-4.211338482308154,0.7953
06059089106,06059089106,Census Tract 891.06; Orange County; California,2514,1737,653,Garden Grove city,California,43046,0.35396622825137525,0.1967985571318207,06059,2514,1737,653,0.009319,0.009493868073,0.003212018401,0.901519072839416,0.8545821618931104,0.9255602025533248,-0.1092388726179794,-0.17016250115115109,-0.08042674829937553,-2.559244593572352,-3.986561291444128,-1.8842351246483275,-101.799705392695,-158.5744348227577,-74.94968674018804,0.8922209388680691,0.8412579970288596,0.9184280510940872,-0.12079862334173262,-0.18869598093781292,-0.08881691800325482,-2.830066040496918,-4.420763025747729,-2.0807997352050416,-112.57223709216062,-175.8457846359479,-101.799705392695,-0.27082144692456556,-0.4342017343036013,-0.19656461055671404,-10.772531699465617,-17.271349813190188,-7.818799147045109,0.9375704127698232,0.9172317920925284,0.9581444672603942,-0.06658655859856305,-0.09023695931717364,-0.04368394764025789,-0.37150478581702423,-0.5034568980507361,-0.24372479901801575,-21.38772514778493,-28.984277377705016,-14.031364364882888,0.9315459522488636,0.9093414951414523,0.9540565022307382,-0.07348434887820642,-0.09969687443378482,-0.04815595057718117,-0.4099894613188598,-0.5562363750684852,-0.2686753375083867,-23.60330807823027,-32.02281952035033,-15.46777993715525,-0.0384846755018356,-0.0527794770177491,-0.02495053849037093,-2.2155829304453425,-3.038542142645314,-1.4364155722723622,0.9172317920925284,0.8971283214442554,0.9581444672603942,-0.09023695931717364,-0.1146677416115179,-0.04368394764025789,-0.5594236549540422,-0.7108821884408578,-0.27081845218030454,-85.66977870659146,-108.86404110886032,-41.4729635804448,0.9093414951414523,-0.09969687443378482,-0.618070359476614,0.8874420921792053,-0.12683408733114873,-0.7863073982596801,0.9540565022307382,-0.04815595057718117,-0.298542615836412,-94.65089731647996,-120.41460922812864,-45.71862417096661,-0.05864670452257181,-0.07542520981882228,-0.02772416365610747,-8.981118609888487,-11.550568119268345,-4.245660590521818,0.956
06059088502,06059088502,Census Tract 885.02; Orange County; California,3132,2011,817,Garden Grove city,California,54755,0.3833915961562564,0.1935470958567326,06059,3132,2011,817,0.009319,0.009493868073,0.003212018401,0.8907547856940924,0.8391635188180229,0.9173017173698104,-0.12264342113052108,-0.19166286137952976,-0.09015385130566551,-3.579606778026,-5.594084634673364,-2.6313301946744008,-114.29140415153256,-178.6106205195838,-84.01437403174971,0.8805093676952559,0.8245770723669104,0.9094177515676032,-0.13570625900041508,-0.21274291210832025,-0.09960466273751128,-3.9608732377210862,-6.20935035194005,-2.9071720486233175,-126.4646627624868,-198.25511979374363,-114.29140415153256,-0.38126645969508655,-0.615265717266686,-0.2758418539489167,-12.173258610954232,-19.64449927415983,-8.807211173337059,0.93059383729131,0.9080960855600344,0.953409620426418,-0.07458265886512998,-0.101205055171323,-0.04886711710832548,-0.48175691493997985,-0.6537207964633489,-0.3156507415844401,-23.956087267030327,-32.50724994845097,-15.696207935576336,0.9239238740941164,0.8993836412136217,0.9488716755961362,-0.08234025338989572,-0.11187256936384492,-0.05388328655899867,-0.5318660805620402,-0.7226262069926396,-0.3480520310549919,-26.44784090313477,-35.93367513638188,-17.307410793385973,-0.05010916562206036,-0.06890541052929067,-0.03240128947055176,-2.491753636104443,-3.4264251879309136,-1.6112028578096351,0.9080960855600344,0.8859151757379671,0.953409620426418,-0.101205055171323,-0.12877623883911946,-0.04886711710832548,-0.7849960202097743,-0.9988516365626784,-0.3790373157173095,-96.08274421172268,-122.25846224757386,-46.39379629342834,0.8993836412136217,-0.11187256936384492,-0.8677384896692822,0.8752484600881287,-0.14253271568088224,-1.1055536145875036,0.9488716755961362,-0.05388328655899867,-0.41794518498145344,-106.21034145278853,-135.31867987607143,-51.15608139307876,-0.08274246945950792,-0.10670197802482506,-0.03890786926414397,-10.12759724106584,-13.060217628497558,-4.762285099650425,0.8953
06059110004,06059110004,Census Tract 1100.04; Orange County; California,2938,2166,1109,Garden Grove city,California,72034,0.3727478123466417,0.2094075216115938,06059,2938,2166,1109,0.009319,0.009493868073,0.003212018401,0.8946335400532804,0.8447083914831859,0.9202804466531304,-0.11777611192672743,-0.183840494639984,-0.0866252821482767,-3.224618314738718,-5.033409715337931,-2.3717328307503043,-109.7555587045173,-171.32095695500104,-80.72610043397904,0.8847278399843297,0.8305723886251116,0.912666719165006,-0.13029109609313527,-0.2039889763917513,-0.0956902218532684,-3.567268844557283,-5.585059470182517,-2.619923827349887,-121.41827244919274,-190.097327099473,-109.7555587045173,-0.3426505298185649,-0.5516497548445862,-0.24819099659958255,-11.662713744675456,-18.77637014447196,-8.447617311081775,0.9331114003883484,0.911390113773182,0.955119608473052,-0.07168340198588666,-0.09722498070554036,-0.04698928922493602,-0.49871804788323715,-0.6764167330186002,-0.32691537991311836,-23.02484062249479,-31.228842706306565,-15.093046164040553,0.9266737162165104,0.9029729585399908,0.9507438773013164,-0.07912848125537811,-0.10745287612697878,-0.05180798306952747,-0.5505151905516023,-0.7475745728702571,-0.36044015023574855,-25.41621378354581,-34.51406153602295,-16.64081949380187,-0.0517971426683651,-0.07115783985165691,-0.03352477032263018,-2.3913731610510203,-3.2852188297163853,-1.5477733297613194,0.911390113773182,0.8899549383526911,0.955119608473052,-0.09722498070554036,-0.1236523973348612,-0.04698928922493602,-1.023652624502173,-1.30189895785295,-0.4947361150348515,-92.30411402183708,-117.3939547207349,-44.611011274558294,0.9029729585399908,-0.10745287612697878,-1.131339063885468,0.879639694463377,-0.13682909752048952,-1.4406324770515615,0.9507438773013164,-0.05180798306952747,-0.5454706954368553,-102.01434300139476,-129.9037400407179,-49.185815639031134,-0.1076864393832948,-0.13873351919861143,-0.05073458040200385,-9.710228979557693,-12.509785319982996,-4.574804364472844,0.2111
06059088601,06059088601,Census Tract 886.01; Orange County; California,5251,3694,1088,Garden Grove city,California,59180,0.3755437481978448,0.1952081582351005,06059,5251,3694,1088,0.009319,0.009493868073,0.003212018401,0.8936130264925746,0.8432483121718928,0.9194970511342409,-0.1190526216084759,-0.1858903072386512,-0.08755106801751583,-5.82572920042005,-9.096369120847356,-4.284230003392812,-110.94513807693868,-173.23117731569903,-81.58884028552299,0.883617767843292,0.8289933154416055,0.9118121498438486,-0.13171105922956963,-0.20628234434833664,-0.09671712552991742,-6.4451580604028464,-10.094234471823263,-4.73276249416264,-122.74153609603592,-192.2345166982149,-110.94513807693868,-0.6194288599827962,-0.997865350975907,-0.4485324907698276,-11.796398019097245,-19.003339382515847,-8.541848995807038,0.9324494217808582,0.9105236748155328,0.9546701277401848,-0.07244422768811298,-0.098269081474015,-0.04748223595004098,-0.8595649586533919,-1.1659819098047826,-0.5633860347974219,-23.26921923804526,-31.564209794390433,-15.251381559215536,0.9259505892105298,0.9020287227938194,0.9502517252257268,-0.07997123351107228,-0.10861214807299913,-0.05235273291659187,-0.948874357834929,-1.2887044219665609,-0.6211754357928821,-25.6869073588232,-34.88642181826099,-16.81579414707315,-0.08930939918153713,-0.12272251216177832,-0.05778940099546026,-2.417688120777941,-3.3222120238705557,-1.5644125878576138,0.9105236748155328,0.8888919828631984,0.9546701277401848,-0.098269081474015,-0.12499608420239436,-0.04748223595004098,-1.0150536203440752,-1.291125610368335,-0.4904596113057726,-93.29536951691868,-118.66963330591317,-45.07900839207469,0.9020287227938194,-0.10861214807299913,-1.121890552564052,0.8784840649623116,-0.13832457512237478,-1.4287999710025772,0.9502517252257268,-0.05235273291659187,-0.540768574253387,-103.11494049301947,-131.3235267465604,-49.70299395711278,-0.10683693221997692,-0.1376743606342421,-0.05030896294761439,-9.81957097610082,-12.653893440647252,-4.623985565038088,0.7382
06059089003,06059089003,Census Tract 890.03; Orange County; California,2948,1920,845,Garden Grove city,California,54840,0.3241504581787784,0.18663505996455085,06059,2948,1920,845,0.009319,0.009493868073,0.003212018401,0.9125588634141878,0.870494358168356,0.9340040980448518,-0.09581972198337506,-0.14877252289623374,-0.0706591139089188,-2.6323988800527367,-4.087140043284767,-1.9411762888607476,-89.29439891630722,-138.64111408700023,-65.84722825172143,0.9042467913826936,0.8585044621659097,0.9276489555234522,-0.1058927822910924,-0.16481631030444857,-0.07799399120297797,-2.909130142927194,-4.527901581003657,-2.1426830598525863,-98.681483817069,-153.59231957271564,-89.29439891630722,-0.27673126287445715,-0.4407615377188901,-0.2015067709918388,-9.387084900761776,-14.9512054857154,-6.835372150333743,0.9446929002234644,0.9265824561105888,0.9629661187283084,-0.05854505709046066,-0.07923476578391923,-0.03845813528787336,-0.361051777271338,-0.48864676933799767,-0.2371742173685696,-18.80478006621552,-25.45035256968738,-12.352823821279667,0.9393332955892664,0.919543926633092,0.9593390167007416,-0.06458485470024349,-0.08749562803540835,-0.04238437360662708,-0.3982996641083394,-0.5395921291330236,-0.2613876248435423,-20.744774172309345,-28.10375672567831,-13.613938793934494,-0.03724788683700142,-0.0509453597950259,-0.02421340747497266,-1.939994106093824,-2.6534041559909323,-1.2611149726548263,0.9265824561105888,0.9086350093379858,0.9629661187283084,-0.07923476578391923,-0.10055191548098172,-0.03845813528787336,-0.6356465291097081,-0.8066594939539844,-0.3085234110293739,-75.22444131475835,-95.46266200638868,-36.51164627566555,0.919543926633092,-0.08749562803540835,-0.7019177973549177,0.8999707871987938,-0.1111471774684514,-0.8916580604381673,0.9593390167007416,-0.04238437360662708,-0.3400209454144613,-83.0671949532447,-105.52166395717956,-40.23916513780608,-0.06627126824520957,-0.08499856648418291,-0.0314975343850874,-7.842753638486339,-10.059001950790876,-3.727518862140521,0.7437
06059088403,06059088403,Census Tract 884.03; Orange County; California,4758,3178,953,Garden Grove city,California,54498,0.3939890911304468,0.19847220926603493,06059,4758,3178,953,0.009319,0.009493868073,0.003212018401,0.8869096068892499,0.8336789214470933,0.9143455209867248,-0.12751061915701167,-0.1995025594076528,-0.09367845857749738,-5.653795606319305,-8.845903982628563,-4.153684304991435,-118.8271459924192,-185.9164351119917,-87.2989555483698,0.8763292243752879,0.8186508237015876,0.9061944040277348,-0.14112364643878414,-0.2215220104200583,-0.103515973565198,-6.257394540613694,-9.822242080667325,-4.589877771718114,-131.51312611630294,-206.43636151045231,-118.8271459924192,-0.6035989342943893,-0.9763380980387596,-0.4361934667266789,-12.68598012388376,-20.519926398460687,-9.167580217038228,0.9280939710874856,0.9048282108558044,0.9517101104847228,-0.07747709946683423,-0.1051821638653156,-0.05074012452245815,-0.7908703081382936,-1.0736779115282185,-0.5179447629325604,-24.885786914357883,-33.78470457923909,-16.297821363516693,0.9211940976355772,0.8958241081777297,0.9470112786525762,-0.0855475545997237,-0.1162905651581348,-0.05595363280447629,-0.8732518554818001,-1.1870701889086654,-0.5711631839867233,-27.478031953486475,-37.352743515061846,-17.972409817077512,-0.08238154734350644,-0.113392277380447,-0.05321842105416286,-2.5922450391285854,-3.56803893582275,-1.67458845356082,0.9048282108558044,0.8819111999988533,0.9517101104847228,-0.1051821638653156,-0.13390100953622122,-0.05074012452245815,-0.951652064763585,-1.2114903089676143,-0.4590792059572907,-99.85855873699738,-127.1238519378399,-48.17200482238098,0.8958241081777297,-0.1162905651581348,-1.0521570614098827,0.8708981015570781,-0.14823995851190933,-1.3412241906238844,0.9470112786525762,-0.05595363280447629,-0.5062492368723961,-110.4047283745942,-140.73706092590604,-53.121640805078286,-0.10050499664629776,-0.1297338816562701,-0.04717003091510541,-10.546169637596826,-13.613208988066118,-4.949635982697315,0.602
06059087901,06059087901,Census Tract 879.01; Orange County; California,2305,1817,859,Garden Grove city,California,49730,0.36942307407112457,0.22374469780675477,06059,2305,1817,859,0.009319,0.009493868073,0.003212018401,0.8958485829479312,0.8464479102086823,0.921212876524659,-0.11626006786698492,-0.1814076069411775,-0.08552542575454548,-2.4973005545028566,-3.89668891234054,-1.8371113752082344,-108.34275724524323,-169.0537489084833,-79.70114426066093,0.8860496781634873,0.8324540313328299,0.9136839578715896,-0.1286048904985747,-0.20126753233318445,-0.09447034872920602,-2.7624709863520818,-4.32328596843884,-2.0292509594562205,-119.84689745562176,-187.56121338129455,-108.34275724524323,-0.2651704318492252,-0.4265970560982999,-0.19213958424798605,-11.504140210378532,-18.507464472811275,-8.335773720086163,0.933899192407798,0.9124214977298696,0.955654376091746,-0.07077938189643317,-0.09598469839655065,-0.04640341217251612,-0.4130852782230161,-0.5601894899323712,-0.2708213312152008,-22.73446770627497,-30.830461746415583,-14.90486137673092,0.9275343451441804,0.904097066576666,0.9513294431217963,-0.07812719306319073,-0.10607592588090924,-0.05116057032618548,-0.4559688488169434,-0.6190842895378208,-0.29858523571403944,-25.09459817374482,-34.071782583259264,-16.43286932933624,-0.04288357059392728,-0.05889479960544963,-0.02776390449883864,-2.3601304674698556,-3.241320836843678,-1.528007952605319,0.9124214977298696,0.8912205878784469,0.955654376091746,-0.09598469839655065,-0.1220566643107996,-0.04640341217251612,-0.7827775486354462,-0.9954004969531765,-0.3784306231672,-91.12660636035464,-115.87898683971788,-44.054787330291035,0.904097066576666,-0.10607592588090924,-0.8650738567437889,0.8810158699415294,-0.13505333345058507,-1.101391357784311,0.9513294431217963,-0.05116057032618548,-0.4172263547807532,-100.70708460346786,-128.21785305987325,-48.57117052162435,-0.08229630810834265,-0.10599086083113464,-0.03879573161355321,-9.580478243113232,-12.33886622015537,-4.516383191333318,0.9297
06059088201,06059088201,Census Tract 882.01; Orange County; California,2661,1836,616,Garden Grove city,California,54733,0.4016375819844698,0.17624933415861507,06059,2661,1836,616,0.009319,0.009493868073,0.003212018401,0.8841447572645874,0.8297428283056612,0.9122178772482264,-0.1310365093311773,-0.20519270054072636,-0.0962293383424746,-3.249424882246719,-5.088339655838156,-2.3862815638799786,-122.11292304572412,-191.21907763390288,-89.67612040135208,0.8733246402056831,0.8144001746119996,0.9038751300167,-0.14504956571989383,-0.22789757563156796,-0.10634751061413088,-3.5969186787331604,-5.651371946953458,-2.637190573210221,-135.17169029436906,-212.3777507310582,-122.11292304572412,-0.3474937964864413,-0.5630322911153023,-0.2509090093302424,-13.05876724864492,-21.15867309715529,-9.429124739956498,0.9262939252812828,0.9024770086100314,0.9504854120093688,-0.07957093607877781,-0.10806146911174017,-0.05209400098624889,-0.4692509587570063,-0.6372672043869406,-0.30721216958016206,-25.55833108698291,-34.709542722600254,-16.73268897495436,0.9192289585451596,0.8932638555960871,0.9456708479228828,-0.08786825165155211,-0.11949005183097484,-0.05745038265316971,-0.5181824339853367,-0.7046645942193942,-0.33880017591180317,-28.223444116848405,-38.3804245217535,-18.45316862264723,-0.04893147522833041,-0.06739738983245358,-0.0315880063316411,-2.665113029865491,-3.670881799153245,-1.7204796476928703,0.9024770086100314,0.8790326735101214,0.9504854120093688,-0.10806146911174017,-0.1376141412432786,-0.05209400098624889,-0.6319675402171981,-0.804798149196811,-0.3046573208190382,-102.59213315214257,-130.6490501942875,-49.45735727581789,0.8932638555960871,-0.11949005183097484,-0.6988044374814316,0.8677717742079307,-0.1523767305208356,-0.8911330594072897,0.9456708479228828,-0.05745038265316971,-0.3359826338499775,-113.44227881192072,-144.66445769598857,-54.54263536525609,-0.06683689726423347,-0.08633491021047868,-0.03132531303093933,-10.850145659778162,-14.015407501701084,-5.085278089438203,0.927
06059076103,06059076103,Census Tract 761.03; Orange County; California,6424,3709,1452,Garden Grove city,California,63306,0.3867207748849077,0.20075430051630672,06059,6424,3709,1452,0.009319,0.009493868073,0.003212018401,0.8895450390730113,0.837436669203494,0.9163720068624474,-0.12417017247613796,-0.19412014875241113,-0.09125987318609316,-7.433479162848153,-11.621052399821172,-5.463295670813003,-115.71418373051296,-180.9005666223719,-85.04507582212021,0.8791940416638369,0.8227107479079251,0.908403911083178,-0.13740534240603255,-0.2154940269625802,-0.10083189625152884,-8.225805998904795,-12.900605090585763,-6.036327282063214,-128.04803858818175,-200.81888372642845,-115.71418373051296,-0.7923268360566418,-1.279552690764591,-0.5730316112502107,-12.33385485766877,-19.918317104056523,-8.920168294679494,0.9298077855167268,0.9070682207780172,0.9528753965865918,-0.07549110211447091,-0.10245291047929428,-0.04945515812688503,-0.8993539029646983,-1.2205600703766055,-0.5891779062346532,-24.24788091034506,-32.9080633695499,-15.885087792791944,0.9230654507727448,0.8982639010301304,0.9482868427808896,-0.08334679752432425,-0.11325858564860332,-0.05453324340919829,-0.9929417580822508,-1.3492921442964003,-0.6496750468289296,-26.771144731255077,-36.37886611745485,-17.516178129655692,-0.09358785511755252,-0.12873207391979458,-0.06049714059427646,-2.5232638209100164,-3.4708027479049495,-1.6310903368637495,0.9070682207780172,0.884655381471896,0.9528753965865918,-0.10245291047929428,-0.1303836736246297,-0.04945515812688503,-1.4123232517202542,-1.79735151537725,-0.68174412433327225,-97.26744157852993,-123.78453962653238,-46.95207467860002,0.8982639010301304,-0.11325858564860332,-1.5612805260500608,0.8738794689607003,-0.14432257023876993,-1.989500549498185,0.9482868427808896,-0.05453324340919829,-0.7517460196906411,-107.5262070282411,-137.01794418031577,-51.773141851972525,-0.14895727432980663,-0.19214903412093487,-0.07000189535736889,-10.258765449711202,-13.233404553783393,-4.821067173372514,0.9461
06059089001,06059089001,Census Tract 890.01; Orange County; California,4493,2927,1131,Garden Grove city,California,54891,0.33634904903752816,0.17903099065748784,06059,4493,2927,1131,0.009319,0.009493868073,0.003212018401,0.9080258824858168,0.8639486642886944,0.9305401572131125,-0.1012901936918299,-0.15747618039703695,-0.0746446483243816,-4.241047454358633,-6.593569719364103,-3.12539135546296,-94.39233150141628,-146.75205251199873,-69.5613477734912,0.8993071590232473,0.8514060487797354,0.9238652494000203,-0.11196712932444224,-0.17452771381320892,-0.08240893425683368,-4.688093600037926,-7.307521976258645,-3.4504840805190726,-104.34216781744772,-162.64237650252937,-94.39233150141628,-0.4470461456792929,-0.713952256894542,-0.32509272505611264,-9.949836316031448,-15.890323990530648,-7.235538060452096,0.9417723445846252,0.9227453313886822,0.960990500072984,-0.06182773974007111,-0.08372263286886933,-0.04059301306730237,-0.5812783090572158,-0.7871248515380139,-0.3816383729131588,-19.85918377373474,-26.89186373549757,-13.038550492420867,0.9361394049973212,0.9153560202696412,0.95717424388946,-0.0682169713845786,-0.0924711017964626,-0.04474186009907484,-0.6413471678268846,-0.8693742633141843,-0.42064408131046493,-21.911416734775695,-29.7018880530982,-14.371167793319607,-0.06006885876966883,-0.0822494117761704,-0.03900570839730616,-2.052232961040958,-2.8100243176006288,-1.3326173008987414,0.9227453313886822,0.9039095207597906,0.960990500072984,-0.08372263286886933,-0.1063054177805756,-0.04059301306730237,-0.8989771948660037,-1.1414613110067984,-0.43587010785432967,-79.48516311812588,-100.92496118539331,-38.53847107465337,0.9153560202696412,-0.0924711017964626,-0.99291444679426355,0.8948236561282916,-0.11753862691424996,-1.262078621885571,0.95717424388946,-0.04474186009907484,-0.4804186216641215,-87.7908441020569,-111.58962174054564,-42.47733171212392,-0.09393725192825986,-0.1206173108787727,-0.04454851380979185,-8.305680983931023,-10.664660555152317,-3.938860637470544,0.8586
06059088801,06059088801,Census Tract 888.01; Orange County; California,5612,3744,1569,Garden Grove city,California,60721,0.38656267924595783,0.20226858921331956,06059,5612,3744,1569,0.009319,0.009493868073,0.003212018401,0.8896024501992422,0.8375185932039573,0.9164161355244924,-0.12409762335527771,-0.19400334286844223,-0.09120732518275666,-6.490085800492439,-10.146031058095966,-4.769981487677949,-115.6465752047833,-180.79171521910132,-84.99610633781093,0.879256459246813,0.8227992800878756,0.9084520306459236,-0.13732459907842834,-0.21536324131591267,-0.10077358656899496,-7.181833192612235,-11.26311589715862,-5.270280006763036,-127.97279388118736,-200.69700458229903,-115.6465752047833,-0.6917473921197956,-1.1170848390626542,-0.5002985190850868,-12.326218676404055,-19.905289363197685,-8.914798985835475,0.9298450984280154,0.9071170055741417,0.9529007589726776,-0.075447944706691,-0.10239362050882292,-0.04942722585099012,-0.9073216590629146,-1.2313648834132471,-0.5944017790854493,-24.234018671552207,-32.889019321935024,-15.876115894376316,0.9231061974322312,0.8983170435743474,0.94831460709722315,-0.08329897771422337,-0.11319272761547804,-0.05450236927277219,-1.0017365874144386,-1.3612327521073495,-0.6554344230803915,-26.75578492025744,-36.35771239602963,-17.506261300224132,-0.094414928351524,-0.12986786869410216,-0.06103264399494212,-2.5217662487052346,-3.468693074094609,-1.630145405847813,0.9071170055741417,0.8847151658939534,0.9529007589726776,-0.10239362050882292,-0.1303072882101642,-0.04942722585099012,-1.5252429821406916,-1.9410415988485512,-0.7362619759051267,-97.2111524627592,-123.71202032176876,-46.92555614436754,0.8983170435743474,-0.11319272761547804,-1.6861051749800602,0.8739444309925655,-0.1442375104607845,-2.148544504027961,0.94831460709722315,-0.05450236927277219,-0.8118606982568146,-107.46368228043724,-136.93718954926456,-51.74383035416282,-0.1608621928393685,-0.2075029051794095,-0.07559872235168796,-10.252529817678043,-13.225169227495826,-4.818274209795281,0.9297
