geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06071003201,06071003201,Census Tract 32.01; San Bernardino County; California,2301,1364,589,Fontana city,California,54918,0.4094733569798253,0.18927477226599543,06071,2301,1364,589,0.010125,0.009493868073,0.003212018401,0.8813211444460515,0.8257296254316691,0.9100432693072326,-0.13466017047457013,-0.21105016606038215,-0.0988488500785756,-3.137262154152607,-4.916967625062512,-2.302943440811875,-136.34342260550224,-213.68829313613696,-100.0844607045578,0.870257167216919,0.8100683291207483,0.9015052208136048,-0.14908562396331457,-0.23446376564974997,-0.1092559165630834,-3.4733409599883167,-5.462448888195756,-2.5454033731180057,-150.949194262856,-237.39456272037185,-136.34342260550224,-0.3360788058357098,-0.5454812631332446,-0.24245993230613072,-14.60577165735375,-23.70626958423488,-10.537154815564136,0.9244534232250838,0.9000745695601405,0.9492323593872968,-0.081720262889353,-0.11101905755285614,-0.05348283811718392,-0.35803225181635723,-0.48639592880406046,-0.23431864127201496,-26.24869881351592,-35.6595255721452,-17.178786017009894,0.9172200475316804,0.8906484995392572,0.944299562368804,-0.09025091927622789,-0.1227773925598164,-0.05898598268061216,-0.3954067047081667,-0.5379114649918615,-0.25842898025590805,-28.988761342240963,-39.43632441289307,-18.946406177119357,-0.03737445289180946,-0.05151553618780102,-0.02411033898389308,-2.740062528725034,-3.776798840747876,-1.767620160109464,0.9000745695601405,0.8760934052733935,0.9492323593872968,-0.11101905755285614,-0.14143080404530634,-0.05348283811718392,-0.6208061684514145,-0.7908652576929628,-0.2990700564507001,-105.40002859956104,-134.2725395064453,-50.77590092541598,0.8906484995392572,-0.1227773925598164,-0.6865574643454889,0.8645805323430085,-0.15663025315872603,-0.8758588792806968,0.944299562368804,-0.05898598268061216,-0.3298430261206109,-116.56323673098284,-148.70269597295362,-56.00051377259947,-0.06575129589407447,-0.08499362158773405,-0.03077296966991077,-11.163208131421811,-14.430156466508327,-5.224612847183494,0.8063
06071002042,06071002042,Census Tract 20.42; San Bernardino County; California,1775,1226,655,Fontana city,California,134027,0.485147020631451,0.18911718202643257,06071,1775,1226,655,0.010125,0.009493868073,0.003212018401,0.8545120321021581,0.7879573823303795,0.8893070365618291,-0.17025853637184202,-0.2691041703835627,-0.1244710306871332,-3.0598651333576985,-4.836306512112091,-2.2369778046303224,-172.38676807649006,-272.4679725133572,-126.0269185707224,0.8411820573371367,0.7694014521266573,0.8789352887743089,-0.18880329326759615,-0.29971160989618456,-0.13774018721505424,-3.39314918619358,-5.386379589102992,-2.475449427105553,-191.16333443344112,-303.45800501988685,-172.38676807649006,-0.33328405283588136,-0.550073076990901,-0.23847162247523057,-18.77656635695106,-30.990032506529634,-13.435020984520031,0.9068659738251764,0.8771997216856742,0.9372157462621205,-0.10269877673542296,-0.13999124176458494,-0.0669901823441197,-0.4044210621377367,-0.5512763489897178,-0.2638029542085565,-32.987036063436925,-44.965444452668656,-21.51736983756578,0.8980435912255177,0.8657815641009416,0.9311583332658196,-0.1135316924152281,-0.1550257495242874,-0.07393121478356367,-0.44708037517475585,-0.6104812566836154,-0.29113628573132805,-36.46658851343849,-49.79455601008282,-23.746842229308974,-0.04265931303701914,-0.05920490769389763,-0.02733333152277156,-3.4795524500015613,-4.829111557414163,-2.2294723917431942,0.8771997216856742,0.8482084758311249,0.9372157462621205,-0.13999124176458494,-0.17895544373114258,-0.0669901823441197,-0.8705332393509131,-1.1128314897922609,-0.4165773494516425,-132.9058380688417,-169.89793737286422,-63.59959533612863,0.8657815641009416,-0.1550257495242874,-0.9640250791055002,0.8343588343100232,-0.1985250936150925,-1.2345250364148888,0.9311583332658196,-0.07393121478356367,-0.45974004575881633,-147.17940139015272,-188.4771047961662,-70.18931996317806,-0.09349183975458708,-0.1216935466226281,-0.04316269630717384,-14.273563321311004,-18.579167423302,-6.589724627049442,0.0452
06071003101,06071003101,Census Tract 31.01; San Bernardino County; California,2965,1832,614,Fontana city,California,56464,0.40715654563581766,0.21177723029767587,06071,2965,1832,614,0.010125,0.009493868073,0.003212018401,0.8821550645964787,0.8269141877372852,0.9106856974506824,-0.1335875518182585,-0.20931532537413064,-0.09807368535526438,-4.010381797804007,-6.2837768898097615,-2.944233330418384,-135.25739621598674,-211.9317669413073,-99.2996064222052,0.8711630064209166,0.8113467254564479,0.902205286470784,-0.14789079957423457,-0.23251868606164572,-0.1083951900922306,-4.439774234968256,-6.980356279749394,-3.25409135356257,-149.73943456891254,-235.4251696374163,-135.25739621598674,-0.4293924371642497,-0.6965793899396324,-0.3098580231441863,-14.48203835292579,-23.49340269610902,-10.45052354617829,0.9249972251780442,0.9007842344024192,0.949602678590041,-0.08108432412596615,-0.11014376341011398,-0.05307200847915505,-0.4771340329414608,-0.6481319121261355,-0.3122978666335517,-26.044434112525156,-35.37837948286766,-17.04682678130741,0.9178135666633028,0.89142098611529,0.9447048045477252,-0.08954589071447777,-0.12180441741436318,-0.05853171825324536,-0.5269254252345906,-0.7167480710662916,-0.3444250795231193,-28.762304870883767,-39.12380300580194,-18.800495607157167,-0.04979139229312979,-0.06861615894015605,-0.0321272128895676,-2.717870758358613,-3.745423522934282,-1.75366882584976,0.9007842344024192,0.8769614367814448,0.949602678590041,-0.11014376341011398,-0.14030099621041686,-0.05307200847915505,-0.6420538803519188,-0.8178474771987527,-0.30936920917832456,-104.56903588793466,-133.19991485321705,-50.38586468702355,0.89142098611529,-0.12180441741436318,-0.7100265727593209,0.8655228660454147,-0.1553709777409037,-0.9056939409377276,0.9447048045477252,-0.05853171825324536,-0.3411951404659429,-115.63950696405875,-147.5071565045159,-55.569241118231744,-0.06797269240740211,-0.08784646373897487,-0.03182593128761835,-11.070471076124123,-14.307241651298838,-5.1833764312082,0.8364
06071002703,06071002703,Census Tract 27.03; San Bernardino County; California,3915,2762,1137,Fontana city,California,70472,0.40051654076734056,0.20102358618648325,06071,3915,2762,1137,0.010125,0.009493868073,0.003212018401,0.884549462249499,0.8303185780663277,0.9125294165973056,-0.13051902994423684,-0.20435700996698375,-0.09585508347649778,-5.1736927725958335,-8.100584151960007,-3.7996355995811992,-132.1505178185398,-206.91147259157108,-97.053272019954,0.8737643777174984,0.8150218101954216,0.9042146949749248,-0.14447329909724882,-0.2269610303560162,-0.10593203755412464,-5.726831280403007,-8.99659339266851,-4.199079761122029,-146.27921533596444,-229.7980432354664,-132.1505178185398,-0.5531385078071738,-0.8960092407085032,-0.3994441615408295,-14.128697517424616,-22.886570643895357,-10.202916003597178,0.9265575399304056,0.9028212424131749,0.9506648177543464,-0.07926378762738322,-0.10763897992372606,-0.05189545392264824,-0.7031962080110107,-0.9549294171048224,-0.4603954403865664,-25.459674439211103,-34.57383841798777,-16.668915292779378,0.9195167270672828,0.8936386543139226,0.945867196462378,-0.08752779646479251,-0.11902052935225216,-0.05723087103568371,-0.7765111460348416,-1.0559019120990496,-0.507729099228116,-28.114089284389628,-38.229613037619465,-18.3826610871874,-0.07331493802383093,-0.10097249499422734,-0.04733365884154961,-2.6544148451785277,-3.655774619631692,-1.7137457944080234,0.9028212424131749,0.8794539914995078,0.9506648177543464,-0.10763897992372606,-0.1370691470681212,-0.05189545392264824,-1.1619119825705675,-1.4795967458260202,-0.5601869303888927,-102.19102749081507,-130.13163991433774,-49.26885931300728,0.8936386543139226,-0.11902052935225216,-1.2847704365488064,0.8682292979083833,-0.1517694719690527,-1.6382798145635369,0.945867196462378,-0.05723087103568371,-0.6177802398019032,-112.99652036489064,-144.08793443830578,-54.334233931565805,-0.12285845397823893,-0.15868306873751648,-0.05759330941301055,-10.805492874075542,-13.956294523968028,-5.065374618558535,0.3816
06071003404,06071003404,Census Tract 34.04; San Bernardino County; California,3462,1813,575,Fontana city,California,48315,0.4046150446969572,0.20392031748135991,06071,3462,1813,575,0.010125,0.009493868073,0.003212018401,0.8830707678014731,0.8282155861902061,0.9113909513544496,-0.13241207439086497,-0.20741509417856127,-0.0972239723401528,-4.641407340604393,-7.270469442467564,-3.4079675964462908,-134.0672253207508,-210.0077828557933,-98.4392719944047,0.8721577804661227,0.8127514241315604,0.902973871370385,-0.1465815273304703,-0.23038849309740436,-0.10745175658556404,-5.138085632133144,-8.075750251420041,-3.76647956065463,-148.41379642210123,-233.26834926112195,-134.0672253207508,-0.49667829152875154,-0.8052808089524772,-0.3585119642083394,-14.34657110135042,-23.260566405328632,-10.355631548478897,0.9255941342054692,0.9015633677247804,0.9500090783540543,-0.08038714058878621,-0.1091843743869476,-0.05262151992542818,-0.468125619266994,-0.6358231241938109,-0.3064355992940721,-25.82049747749553,-35.07022196325488,-16.902129028906348,0.918465088362982,0.8922691608244697,0.945149548055663,-0.08877301126637363,-0.1207380506976005,-0.05803362235867746,-0.5169598093536875,-0.7031046799018551,-0.33795237902456854,-28.514054569977244,-38.78128405415638,-18.640506289275702,-0.04883419008669348,-0.06728155570804417,-0.03151677973049643,-2.6935570924817145,-3.711062090901499,-1.7383772603693566,0.9015633677247804,0.8779146411784727,0.9500090783540543,-0.1091843743869476,-0.13906290326545348,-0.05262151992542818,-0.5960346764860643,-0.7591407930340812,-0.28725951658433463,-103.65820460627204,-132.0244857450576,-49.958176797275584,0.8922691608244697,-0.1207380506976005,-0.6591058967106677,0.8665577707616018,-0.15399115182028578,-0.8406337158798864,0.945149548055663,-0.05803362235867746,-0.31680404382116245,-114.62711247142046,-146.1971679791107,-55.096355447158686,-0.06307122022460332,-0.08149292284580523,-0.02954452723682782,-10.968907865148404,-14.172682234053084,-5.138178649883099,0.9468
06071004003,06071004003,Census Tract 40.03; San Bernardino County; California,3652,2189,864,Fontana city,California,177684,0.4271649422131295,0.275140245556111,06071,3652,2189,864,0.010125,0.009493868073,0.003212018401,0.8749791208609342,0.8167398721035058,0.9051524933244286,-0.14288441422013787,-0.22438004333559647,-0.10478621820641194,-5.2833655424109285,-8.296788672398684,-3.874627597509392,-144.6704693978896,-227.18479387729144,-106.0960459339921,0.8633710037160199,0.800372454365665,0.8961772755307424,-0.15825061960144318,-0.24941831086946867,-0.11585065511482724,-5.8515540356927644,-9.222616171864908,-4.28375174885341,-160.22875234646125,-252.53603975533704,-144.6704693978896,-0.568188493281836,-0.9258274994662248,-0.40912415134401847,-15.55828294857163,-25.351245878045585,-11.202742369770496,0.9203113823399192,0.8946738454172758,0.946409293583771,-0.0865887559246198,-0.11772575572900548,-0.05662529603158998,-0.6088149187182231,-0.8277425358506277,-0.39813858777321554,-27.812467734957657,-37.81372936731968,-18.18814928155393,0.9127004669440184,0.884771685080665,0.9412107872034724,-0.09564970789188398,-0.13023508421704255,-0.06246126117105194,-0.67252345311802475,-0.9156969789574656,-0.4391718905858465,-30.722862179900627,-41.83174869609254,-20.062672023108565,-0.06370853439980162,-0.08795444310683798,-0.04103330281263095,-2.91039444494297,-4.018019328772864,-1.874522741554635,0.8946738454172758,0.8694932304494124,0.946409293583771,-0.11772575572900548,-0.15009521061266107,-0.05662529603158998,-0.9656692937441872,-1.231186286545131,-0.4644804298623716,-111.76727936854016,-142.49841279457536,-53.759309011848565,0.884771685080665,-0.13023508421704255,-1.0682795877402065,0.8574184522649771,-0.16629167165504313,-1.3640410301745136,0.9412107872034724,-0.06246126117105194,-0.5123511128717262,-123.64347080326463,-157.8751192331613,-59.299897323116454,-0.1026102939960194,-0.13285474362938254,-0.0478706830093546,-11.876191434724468,-15.376706438585945,-5.540588311267894,0.8154
06071002708,06071002708,Census Tract 27.08; San Bernardino County; California,4518,2863,912,Fontana city,California,78395,0.4007973068550542,0.25877601210267104,06071,4518,2863,912,0.010125,0.009493868073,0.003212018401,0.8844480860267768,0.8301743433755353,0.912451381216682,-0.13064861103642528,-0.204566255244584,-0.09594880405198009,-5.976488049708515,-9.357832204599683,-4.3891540541568155,-132.28171867438058,-207.12333343514132,-97.14816410262983,0.8736542241634386,0.8148660763109863,0.9041296385609788,-0.14461759852136338,-0.22719552214903965,-0.10603607862209818,-6.615495889960138,-10.393002361827282,-4.850593907548226,-146.42531850288043,-230.03546617590263,-132.28171867438058,-0.6390078402516224,-1.035170157227597,-0.4614398533914104,-14.143599828499832,-22.912132740761336,-10.213365502244583,0.9264915102913778,0.9027350163310344,0.950619882196854,-0.07934070511396711,-0.10774477771370566,-0.05194517675038526,-0.7296178130690418,-0.9908219113021854,-0.47768829638783994,-25.48438047743772,-34.607820862807735,-16.684886356543483,0.91944464664867,0.893544770777231,0.9458180169141344,-0.08761305386349291,-0.1191381033209686,-0.05728584370029454,-0.8056904039907341,-1.095595032504146,-0.5268011160272127,-28.141474117734337,-38.26737801271903,-18.400318408215604,-0.07607259092169227,-0.10477312120196049,-0.04911281963937275,-2.6570936402966217,-3.6595571499112984,-1.7154320516721184,0.9027350163310344,0.8793484529643718,0.950619882196854,-0.10774477771370566,-0.13720561698709963,-0.05194517675038526,-0.9328982111137925,-1.1879821682136835,-0.4497625174483039,-102.2914705168632,-130.26120265500916,-49.31606550968245,0.893544770777231,-0.1191381033209686,-1.0315462690818078,0.8681146879239496,-0.1519215305427525,-1.3153985472000729,0.9458180169141344,-0.05728584370029454,-0.4960041891974782,-113.1081435396719,-144.23229684211324,-54.38642425410946,-0.09864805796801536,-0.12741637898638913,-0.04624167174917426,-10.8166730228087,-13.971094187104072,-5.070358744427002,0.3159
06071002309,06071002309,Census Tract 23.09; San Bernardino County; California,2462,1628,740,Fontana city,California,65776,0.3772915930057394,0.22257732745104583,06071,2462,1628,740,0.010125,0.009493868073,0.003212018401,0.8929756564407241,0.8423368438603654,0.9190076598741111,-0.11985135629101018,-0.1871735248063902,-0.08813021225196693,-2.987624646783229,-4.665814832992494,-2.196887898463969,-121.3494982446478,-189.5131938664701,-89.23183990511653,0.8829245275520876,0.8280077026576813,0.911278332882274,-0.13259963767515293,-0.20771823352641505,-0.09735957052452808,-3.3054106180567935,-5.177948195788093,-2.426955034142805,-134.25713314609234,-210.31471144549525,-121.3494982446478,-0.31778597127356445,-0.5121333627955993,-0.23006713567883577,-12.907634901444537,-20.801517579025152,-9.344725250968146,0.9320358325973698,0.909982449654106,0.954389247859424,-0.07292012283822791,-0.09892229282016426,-0.04779051340202656,-0.38131142391337736,-0.5172810859865739,-0.2499045257412096,-23.42207763595684,-31.77402248074778,-15.350400844054644,0.9254988219517774,0.9014389470892712,0.9499441918459464,-0.08049840397539101,-0.10933746897555364,-0.05269341987004997,-0.4209395136471024,-0.5717437705727028,-0.2755426373333094,-25.85623548200875,-35.11939622682449,-16.925223423421954,-0.03962808973372506,-0.05446268458612891,-0.0256381115920998,-2.434157846051908,-3.345373746076714,-1.5748225793673098,0.909982449654106,0.8882281343557015,0.954389247859424,-0.09892229282016426,-0.1258368895569549,-0.04779051340202656,-0.6949748461598527,-0.884062332846097,-0.3357504537410361,-93.91551975133144,-119.46788281704012,-45.37168293797786,0.9014389470892712,-0.10933746897555364,-0.7681462743583312,0.8777624087639125,-0.13926045364397133,-0.9783690772646768,0.9499441918459464,-0.05269341987004997,-0.3701956386554739,-103.80355058896367,-132.21203746819958,-50.02643765614512,-0.07317142819847844,-0.09430674441857978,-0.03444518491443776,-9.888030837632222,-12.74415465115943,-4.654754718167266,0.5695
06071003403,06071003403,Census Tract 34.03; San Bernardino County; California,2987,2184,616,Fontana city,California,71949,0.4402677812268131,0.19930640276920575,06071,2987,2184,616,0.010125,0.009493868073,0.003212018401,0.87031149167378,0.81014497701951,0.9015472099525328,-0.1490138985489018,-0.23434697290719345,-0.10920425348845676,-4.506683214026393,-7.087443381747091,-3.302705189846455,-150.87657228076307,-237.27631006853335,-110.56930665706246,0.8583060817213717,0.7932663243220849,0.8922515705180873,-0.16508553451521021,-0.2606106793384769,-0.120760145503973,-4.992743727418945,-7.881746504238309,-3.65219436553122,-167.1491036966503,-263.86831283020786,-150.87657228076307,-0.48606051339255174,-0.7943031224912183,-0.34948917568476423,-16.272531415887237,-26.592002761674532,-11.700340665710218,0.9172556482965936,0.8906948304267703,0.9443238722991258,-0.09020860417384016,-0.12271898953411108,-0.05895872097919185,-0.6328177052322216,-0.8608796251379496,-0.4135982687591423,-28.97516965349,-39.41756525356912,-18.937649668458896,0.909367511259884,0.8804441756834144,0.938929675757352,-0.09966541317772502,-0.13579035175487933,-0.06504249020927788,-0.6991576760971435,-0.9525758609966182,-0.45627620307155337,-32.012714107012066,-43.61611085149351,-20.89176753990629,-0.06633997086492194,-0.0916962358586686,-0.04267793431241107,-3.037544453522067,-4.198545597924387,-1.9541178714473932,0.8906948304267703,0.8646370441249692,0.9443238722991258,-0.12271898953411108,-0.15655465700295193,-0.05895872097919185,-0.7176879843602505,-0.9155665040366714,-0.3448037323372271,-116.50778966887184,-148.6309259799791,-55.97463187292649,0.8804441756834144,-0.13579035175487933,-0.7941322220506064,0.8521523032007711,-0.17349914592015755,-1.0146616493207976,0.938929675757352,-0.06504249020927788,-0.3803829698507475,-128.91756851470885,-164.7178002144152,-61.75048211862784,-0.07644423769035591,-0.09909514528412622,-0.03557923751352038,-12.409778845836998,-16.086874234436074,-5.77585024570136,0.7356
06071002801,06071002801,Census Tract 28.01; San Bernardino County; California,3156,1654,484,Fontana city,California,55703,0.4099166460333232,0.21133088925826543,06071,3156,1654,484,0.010125,0.009493868073,0.003212018401,0.8811616755004892,0.8255031696778404,0.9099204014374184,-0.134865516514903,-0.21138238680568416,-0.09899722923047026,-4.309560147475468,-6.754618479182233,-3.163406961445062,-136.55133547133929,-214.02466664075516,-100.23469459585117,0.8700839550888732,0.8098239557519508,0.9013713350850068,-0.14931437840140013,-0.23483627879526472,-0.10942068055191909,-4.771266304627541,-7.504075870763287,-3.4964831366962983,-151.18080813141765,-237.77173228020553,-136.55133547133929,-0.4617061571520731,-0.7494573915810534,-0.33307617525123634,-14.62947266007836,-23.74706563945036,-10.55374446296693,0.924349410862233,0.8999388489737976,0.9491615205111736,-0.08184198339803143,-0.111186611335095,-0.05356146281767435,-0.4348001402971375,-0.5906987123289271,-0.28455482847211744,-26.287795664881344,-35.71334415531603,-17.20404041548473,0.9171065297991308,0.8905007714818293,0.9442220448290822,-0.09038586849776858,-0.12296365373828884,-0.0590729219640433,-0.48019105441979903,-0.653266351535447,-0.3138354386258152,-29.032107280519895,-39.496151846157616,-18.974331234934414,-0.04539091412266155,-0.062567639206519865,-0.02928061015369776,-2.744311615638546,-3.782807690841588,-1.7702908194496831,0.8999388489737976,0.8759274176828948,0.9491615205111736,-0.111186611335095,-0.14164710432893676,-0.05356146281767435,-0.51090605343767,-0.6508729979679541,-0.24611664350534124,-105.55910194993182,-134.47789214213927,-50.850546178789514,0.8905007714818293,-0.12296365373828884,-0.5650219418808379,0.8644003470947049,-0.1568713540676524,-0.7208289149363633,0.9442220448290822,-0.0590729219640433,-0.2714419754616135,-116.74007063653676,-148.93159399511637,-56.083052781325115,-0.05411588844316784,-0.06995591696840919,-0.02532533195627229,-11.180968686604926,-14.453701852977106,-5.232506602535597,0.797
06071002307,06071002307,Census Tract 23.07; San Bernardino County; California,3716,2541,1120,Fontana city,California,64194,0.3656352232056137,0.21305688135594256,06071,3716,2541,1120,0.010125,0.009493868073,0.003212018401,0.8972348838816275,0.84843409747029,0.9222763386525604,-0.1145353551946051,-0.17864192750105437,-0.0842737237095265,-4.30933547151942,-6.721313201263421,-3.17075671770908,-115.96704713453768,-180.8749515948176,-85.32714525589559,0.8875580459473672,0.834602968987265,0.9148442725117044,-0.12668687368228837,-0.19817450591319272,-0.09308221087125636,-4.76653027885926,-7.45621669773092,-3.502171642925586,-128.270459603317,-200.65168723710767,-115.96704713453768,-0.45719480733983975,-0.7349034964674992,-0.3314149252165053,-12.303412468779326,-19.77673564229007,-8.918593251251487,0.9347975288534324,0.9135979686397666,0.9562639979554716,-0.06975036746892255,-0.0945733619448336,-0.04573632609618019,-0.5692842774819818,-0.7718830735593576,-0.37328794529928594,-22.4039463786691,-30.377137881123872,-14.690592101506727,0.9285158277016096,0.905379460396022,0.9519970136479662,-0.076987564633484,-0.10450926240649432,-0.05042346316622436,-0.6283523900716066,-0.8529772974424018,-0.4115431335829603,-24.72854742509274,-33.568567392459734,-16.196109153205835,-0.05906811258962474,-0.08109422388304421,-0.03825518828367441,-2.324601046423642,-3.19142951133586,-1.505517051699111,0.9135979686397666,0.8926647270849258,0.9562639979554716,-0.0945733619448336,-0.12024141837169576,-0.04573632609618019,-1.0056110641072484,-1.278542902483031,-0.4863204036329428,-89.7867021524329,-114.15561629312778,-43.42146461008418,0.905379460396022,-0.10450926240649432,-1.111260807657051,0.8825863608731742,-0.13303359799336156,-1.4145638400605511,0.9519970136479662,-0.05042346316622436,-0.536159351933978,-99.21971496937957,-126.3003428625492,-47.87137070839089,-0.1056497435498025,-0.1360209375775201,-0.04983894830103524,-9.433012816946652,-12.144726569421437,-4.449906098306719,0.6818
06071003401,06071003401,Census Tract 34.01; San Bernardino County; California,4347,2636,916,Fontana city,California,90241,0.43295886947454054,0.2032650208585821,06071,4347,2636,916,0.010125,0.009493868073,0.003212018401,0.8729120686148499,0.813817088931244,0.9035565030950016,-0.1455907598881238,-0.2287773427236126,-0.1067376490287493,-6.4079407114909515,-10.069262976797884,-4.697884173320729,-147.41064438672538,-231.63705950765777,-108.07186964160869,0.8611276767871257,0.7972223868627607,0.8944392474909526,-0.16126798261903288,-0.2543551416502643,-0.11801891833924157,-7.097948194504977,-11.195028232631202,-5.194410909959416,-163.2838324017708,-257.5345809208926,-147.41064438672538,-0.6900074830140257,-1.1257652558333184,-0.4965267366386872,-15.87318801504545,-25.89752141323484,-11.42228517687341,0.9189589178348694,0.8929121824380385,0.945486576495102,-0.08818792722102202,-0.11993096260548848,-0.0576564753642277,-0.7466766417672049,-1.015441129234612,-0.488170487250468,-28.326124497997153,-38.52204587384719,-18.51936598067026,0.911225167720274,0.8828554922881708,0.9402014228324532,-0.09742359564302316,-0.13268820178964497,-0.06360187903927814,-0.8248739426804229,-1.1234551489810278,-0.5385095097213218,-31.292638189697374,-42.619694574394074,-20.429040581233757,-0.07819730091321797,-0.10801401974641588,-0.05033902247085387,-2.966513691700227,-4.097648700546885,-1.9096746005635004,0.8929121824380385,0.8673425250802604,0.945486576495102,-0.11993096260548848,-0.1529470435079428,-0.0576564753642277,-1.0429656029494738,-1.3300860927493368,-0.5014028011265316,-113.86087368444038,-145.20590532198,-54.73829706621523,0.8828554922881708,-0.13268820178964497,-1.1539074428931944,0.8550858189712583,-0.16947325965841165,-1.4738044004939814,0.9402014228324532,-0.06360187903927814,-0.5531063094951304,-125.97242826344916,-160.8956769098233,-60.38278487938104,-0.11094183994372052,-0.14371830774464467,-0.05170350836859883,-12.111554579008793,-15.689771587843303,-5.644487813165811,0.8171
06071002706,06071002706,Census Tract 27.06; San Bernardino County; California,9587,5985,1447,Fontana city,California,699719,0.4020032970250374,0.23870522392280497,06071,9587,5985,1447,0.010125,0.009493868073,0.003212018401,0.8840127712242901,0.8295550889868065,0.9121162673979488,-0.13120537683531025,-0.20546545163307928,-0.09635145840865494,-12.73589272066621,-19.944197508664104,-9.35267949660822,-132.84544404575163,-208.03376977849277,-97.55585163876312,0.8731812333938527,0.8141974822609384,0.9037643820055756,-0.14523762279364644,-0.22820325754767523,-0.10648308332406768,-14.09798003344222,-22.15131937985932,-10.336139863256848,-147.05309307856703,-231.05579826702115,-132.84544404575163,-1.362087312776012,-2.2071218711952163,-0.983460366648627,-14.207649032815397,-23.022028488528385,-10.258270226855398,0.9262079430257436,0.902364738298594,0.950426892155392,-0.07967115541375301,-0.10819933177519452,-0.05215878070556828,-1.531592725049164,-2.080016394157405,-1.0026967559490545,-25.590521721790545,-34.75382446378288,-16.753496340000908,0.9191350998775824,0.8931416197661048,0.945606802348113,-0.08797934072280329,-0.11964326582594946,-0.05752200334940361,-1.6913086989373145,-2.3000137827612743,-1.105798973325698,-28.259126130949284,-38.42963713886841,-18.476173322066803,-0.1597159738881504,-0.2199973886038693,-0.10310221737664382,-2.668604409158737,-3.675812675085536,-1.7226769820658951,0.902364738298594,0.878895271450655,0.950426892155392,-0.10819933177519452,-0.13779199010759985,-0.05215878070556828,-1.4864020725732765,-1.892934977689834,-0.7165378794088428,-102.72301814604536,-130.8178975597674,-49.51885828672031,0.8931416197661048,-0.11964326582594946,-1.643614571138205,0.8676225693254974,-0.1525749045203086,-2.096017143366953,0.945606802348113,-0.05752200334940361,-0.7902158321528762,-113.58773815744333,-144.85260147663809,-54.610631109390205,-0.1572124985649288,-0.20308216567711912,-0.07367795274403333,-10.86472001139798,-14.034703916870708,-5.091772822669891,0.5326
