geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
46099000406,46099000406,Census Tract 4.06; Minnehaha County; South Dakota,1913,1372,469,Sioux Falls city,South Dakota,67552,0.5911298407705379,0.21797513500612595,46099,1913,1372,469,0.010765,0.008230344809,0.003444489615,0.8183304943230163,0.7379430895715913,0.8610572733300671,-0.22200016611537152,-0.35511804925301815,-0.16136293249412262,-4.571748210887767,-7.31310401579932,-3.323018675356427,-238.98317882319745,-382.2845800208741,-173.707196829923,0.8020872421025175,0.7158551557444705,0.8482722179740971,-0.24674717101682392,-0.39693063879665214,-0.17886685289336687,-5.081374295240558,-8.174169278873721,-3.6834846973826414,-265.62332959961094,-427.295832664596,-238.98317882319745,-0.5096260843527904,-0.8610652630744013,-0.3604660220262144,-26.64015077641351,-45.011252643721974,-18.842970309786427,0.8827953419915451,0.8461368561962296,0.9206414684702078,-0.13276537882953335,-0.18184191207017655,-0.08619917117318107,-0.6274279049327395,-0.8593557366009238,-0.40736346970070775,-45.730896860986846,-62.63525776974663,-29.691214992762955,0.8718585608249333,0.8321175348446778,0.913060565374353,-0.1469750311952229,-0.20175330782647072,-0.09521759883475202,-0.6945804449414898,-0.9534538021794422,-0.4499831136423121,-50.62539686162462,-69.49371736001765,-32.79760303515394,-0.06715254000875037,-0.0940980655785184,-0.04261964394160433,-4.894500000637782,-6.858459590271021,-3.106388042390986,0.8461368561962296,0.8106405328331375,0.9206414684702078,-0.18184191207017655,-0.2335923994634997,-0.08619917117318107,-0.7019155477836783,-0.9016740704104,-0.3327315345714825,-149.6621637065412,-192.25459923462685,-70.94489010052932,0.8321175348446778,-0.20175330782647072,-0.7787741669012728,0.7938000951257643,-0.25976301356019205,-1.0026934708356765,0.913060565374353,-0.09521759883475202,-0.3675429513683764,-166.04992897681723,-213.79391702253233,-78.36736702950456,-0.0768586191175945,-0.10101940042527656,-0.03481141679689387,-16.387765270276013,-21.539317787905453,-7.422476928975239,0.6013
46099000600,46099000600,Census Tract 6; Minnehaha County; South Dakota,1532,871,255,Sioux Falls city,South Dakota,52230,0.5151003861831576,0.23352966658369892,46099,1532,871,255,0.010765,0.008230344809,0.003444489615,0.8441270547596605,0.7734880643550208,0.881230292789863,-0.18465578654473944,-0.2928447717339478,-0.13477714983461048,-3.0453395385801123,-4.829590118540833,-2.2227420595293994,-198.781954215412,-315.2473967715948,-145.08760179695818,0.8299436412616262,0.7538743693432679,0.8701584854960629,-0.20490109241618523,-0.3264809637594426,-0.14921593786437262,-3.379224718105879,-5.384317524701452,-2.4608662629404763,-220.5760259860234,-351.45675748703997,-198.781954215412,-0.3338851795257667,-0.5547274061606196,-0.23812420341107687,-21.794071770611403,-36.20936071544514,-15.54335531403896,0.8999972481732348,0.8683067622001324,0.932501427396345,-0.1111145084384928,-0.15166671910533183,-0.07238441746102099,-0.3333602430116222,-0.45502297628141014,-0.2171641429563433,-38.27327703922184,-52.24144388994377,-24.932737423231146,0.8905643371019134,0.8561315493566947,0.926007396839778,-0.12288350020192096,-0.1680447949283138,-0.07990498068669798,-0.3686689890016198,-0.5041596679082674,-0.23972696413719496,-42.32709403003672,-57.882855098538165,-27.523187616210677,-0.03530874598999761,-0.04913669162685724,-0.02256282118085167,-4.053816990814881,-5.641411208594402,-2.5904501929795267,0.8683067622001324,0.837417758223693,0.932501427396345,-0.15166671910533183,-0.19414711496108208,-0.07238441746102099,-0.3183086955430903,-0.40746391344957833,-0.15191592219821476,-124.82693942866288,-159.7897699802268,-59.5748714502803,0.8561315493566947,-0.1680447949283138,-0.3526819844325178,0.8226903116477576,-0.21552422076918676,-0.45232885616346874,0.926007396839778,-0.07990498068669798,-0.1676996134670425,-138.30666056177168,-177.38386516214462,-65.76455430080098,-0.03437328888942748,-0.04486494271389041,-0.01578369126882775,-13.479721133108816,-17.594095181917808,-6.189682850520688,0.4481
46099001600,46099001600,Census Tract 16; Minnehaha County; South Dakota,2014,1487,625,Sioux Falls city,South Dakota,76667,0.5950583793260902,0.2130417847004425,46099,2014,1487,625,0.010765,0.008230344809,0.003444489615,0.8170191830923709,0.7361514765876995,0.8600275469336571,-0.22396146956434632,-0.3584160757719645,-0.1627534531485657,-4.855643672798419,-7.770714998149988,-3.52861041921264,-241.0945219860189,-385.8349055685198,-175.204092314431,0.8006735444882893,0.7139436024460625,0.8471564041018304,-0.24894847205061615,-0.40067086051877426,-0.18041957206263115,-5.397379627472515,-8.686828732357995,-3.911624420214008,-267.9930301624883,-431.3221813484605,-241.0945219860189,-0.5417359546740954,-0.9161137342080066,-0.38301400100136807,-26.898508176469484,-45.487275779940745,-19.017577010991463,0.8819154854005867,0.8450068145788441,0.9200327643139896,-0.13389549968699838,-0.1834224088457859,-0.0869178129168441,-0.6858068656944801,-0.9394815180698316,-0.445189218374516,-46.12016581671016,-63.17965824275936,-29.938750395058236,0.8709027566335246,0.8308951662843476,0.912396526285071,-0.14823382103588803,-0.20352126306362656,-0.09601469447896392,-0.7592471175818788,-1.042426966179811,-0.4917830459960211,-51.05898571498849,-70.10268770543448,-33.072161802018904,-0.07344025188739867,-0.10294544810997897,-0.0465938276215051,-4.938819898278323,-6.923029462675115,-3.1334114069606662,0.8450068145788441,0.809280422648395,0.9200327643139896,-0.1834224088457859,-0.23566562592416285,-0.0869178129168441,-0.9435185440613684,-1.2122558506154182,-0.44710223146861305,-150.96296704981896,-193.9609360984669,-71.53635703497808,0.8308951662843476,-0.20352126306362656,-1.0469063568605264,0.7923351776631824,-0.2620921400325543,-1.3481929276228963,0.912396526285071,-0.09601469447896392,-0.4938962764329134,-167.50501709768423,-215.71086841966343,-79.02340422926615,-0.103387812799158,-0.13593707700747815,-0.04679404496430034,-16.542050047865278,-21.749932321196503,-7.4870471942880545,0.0024
46083010110,46083010110,Census Tract 101.10; Lincoln County; South Dakota,4715,2588,731,Sioux Falls city,South Dakota,234327,0.6550315154224359,0.24382533164063525,46083,4715,2588,731,0.00700799999999999,0.008230344809,0.003444489615,0.7972595975769249,0.709334557827058,0.8444597536481909,-0.25429659679137745,-0.4097720024572788,-0.1841890577731529,-8.402651244730382,-13.539981541035171,-6.086107463062113,-178.2110550313973,-287.1682193220609,-129.0796916874255,0.7793987979985159,0.685387580334404,0.8303034679522274,-0.28304021326179185,-0.45902848066213153,-0.20437892722078368,-9.352418515549674,-15.167549558544223,-6.753235666056732,-198.35458145386372,-321.6871592480217,-178.2110550313973,-0.949767270819292,-1.627568017509052,-0.6671282029946184,-20.143526422466422,-34.51893992596081,-14.149060508899648,0.8685919436056322,0.827941776193528,0.91079008840217,-0.15128859686273025,-0.2078144004250053,-0.09794782874101549,-1.34863785797101,-1.8525280401602573,-0.8731401618196658,-52.111200076159584,-71.58145441113822,-33.73802789102264,0.8564408553531385,0.812455861758149,0.9023190478586812,-0.16762295230260513,-0.2308360946968944,-0.10825544730894032,-1.494247841727802,-2.057751230100177,-0.96502576929107,-57.73755184419637,-79.51125309506092,-37.288476402282456,-0.1456099837567919,-0.2052231899399195,-0.09188560747140416,-5.626351768036781,-7.929798683922701,-3.5504485112598214,0.827941776193528,0.7887980422554804,0.91079008840217,-0.2078144004250053,-0.2677516251696201,-0.09794782874101549,-1.2502908295663475,-1.6108960729690662,-0.589291559200781,-171.03841717733894,-220.3688198316096,-80.61444038314377,0.812455861758149,-0.2308360946968944,-1.3887981378681629,0.7703044494477082,-0.2981880095811191,-1.794012989973026,0.9023190478586812,-0.10825544730894032,-0.6513061305865353,-189.9860653718417,-245.41901367620056,-89.09796588051098,-0.13850730830181512,-0.1831169170039597,-0.06201457138575428,-18.94764819450275,-25.050193844590932,-8.483525497367207,0.3587
46099001109,46099001109,Census Tract 11.09; Minnehaha County; South Dakota,1330,704,239,Sioux Falls city,South Dakota,121367,0.5041468626299027,0.26258197263354555,46099,1330,704,239,0.010765,0.008230344809,0.003444489615,0.8479099752253851,0.7787482135606363,0.884175301242412,-0.17937048651207035,-0.2841120950091736,-0.13099743749326098,-2.568127972112242,-4.067760714689093,-1.8755492614378897,-193.09232873024376,-305.8466702773754,-141.01874146149547,0.8340358506734974,0.7595157246939043,0.87335782746346,-0.19898922713272324,-0.31662843505052424,-0.14500605428172966,-2.8490183100114086,-4.533311787414129,-2.0761169318759505,-214.2119030083766,-340.8505103318894,-193.09232873024376,-0.28089033789916673,-0.46555107272503626,-0.200567670438061,-21.11957427813284,-35.003840054514,-15.080275972786543,0.9025029896104616,0.8715482873107545,0.9342226307295276,-0.10802957055202658,-0.14738335736462235,-0.07040866610039978,-0.26196314065107323,-0.35739295248185793,-0.17073543110893602,-37.21067338793654,-50.76604438662755,-24.252191918882957,0.8932921429806754,0.8596478853003645,0.9278877086374664,-0.11945460156323463,-0.1632669807017508,-0.07771661451192743,-0.28966793472216124,-0.3959094793277086,-0.1884566264059018,-41.14601345485245,-56.23714194995861,-26.769407159929234,-0.027704794071088,-0.03851652684585066,-0.01772119529696578,-3.9353400669159098,-5.47109756333106,-2.5172152410462756,0.8715482873107545,0.8413477572617355,0.9342226307295276,-0.14738335736462235,-0.18856916342728097,-0.07040866610039978,-0.2899107882023198,-0.3709254272489354,-0.13849753629198144,-121.30158502189111,-155.1989235351194,-57.948759954803954,0.8596478853003645,-0.1632669807017508,-0.32115470775684213,0.8269382782918362,-0.20928009532422237,-0.41166491573671854,0.9278877086374664,-0.07771661451192743,-0.15287265382228973,-134.3743547099758,-172.24473461787386,-63.9634534821296,-0.03124391955452232,-0.04073948848778314,-0.01437511753030829,-13.072769688084655,-17.04581108275445,-6.014693527325644,0.5157
46099001801,46099001801,Census Tract 18.01; Minnehaha County; South Dakota,4096,2964,1246,Sioux Falls city,South Dakota,139752,0.6519804940324607,0.18908870586088788,46099,4096,2964,1246,0.010765,0.008230344809,0.003444489615,0.7982531932941062,0.7106749269616479,0.8452448891620273,-0.25273535815542025,-0.4071131006060746,-0.18308908201905405,-11.143971350704534,-17.951017074787913,-8.073027452662238,-272.0696130543099,-438.25725280243927,-197.09539679351167,0.7804673346490054,0.6868123452848887,0.8311526785123198,-0.2812836048413527,-0.45600178398832014,-0.20314838158243087,-12.402761753055891,-20.106687302181957,-8.957510974402021,-302.80180061171615,-490.88592046342666,-272.0696130543099,-1.2587904023513588,-2.155670227394044,-0.8844835217397833,-30.73218755740622,-52.6286676609874,-21.59383597997518,0.8692648684749468,0.8288015484384674,0.9112580426763144,-0.15039734868661744,-0.206561452357425,-0.09738400449455076,-1.535476801219478,-2.1088823765232423,-0.994238801528431,-51.80421056745877,-71.14987775044676,-33.54381921485935,0.8571707457715474,0.8133839699970158,0.9028290230951492,-0.1666287083793214,-0.2294316545280194,-0.1076294341665288,-1.7011903359196645,-2.3423749558726263,-1.0988391799076265,-57.395085557343606,-79.02749513740304,-37.07284682549347,-0.16571353470018657,-0.23349257934938408,-0.10460037837919545,-5.590874989884837,-7.877617386956277,-3.5290276106341243,0.8288015484384674,0.7898274173229499,0.9112580426763144,-0.206561452357425,-0.26609937572110554,-0.09738400449455076,-2.1182896835281944,-2.7288516610928495,-0.9986739040957128,-170.00719771494337,-219.00896156443417,-80.15039358713585,0.8133839699970158,-0.2294316545280194,-2.352823827073747,0.7714102867564301,-0.2963270222966916,-3.0388364678785997,0.9028290230951492,-0.1076294341665288,-1.1037408840659697,-188.83016268649655,-243.88735697260032,-88.58273547880977,-0.2345341435455528,-0.30998480678575024,-0.10506697997025694,-18.82296497155319,-24.878395408166153,-8.432341891673913,0.5712
46099000500,46099000500,Census Tract 5; Minnehaha County; South Dakota,2378,1716,883,Sioux Falls city,South Dakota,104202,0.5220749259187537,0.24024325246859377,46099,2378,1716,883,0.010765,0.008230344809,0.003444489615,0.841727119703403,0.7701572498462487,0.8793602034854565,-0.1880334809128726,-0.2984361313220596,-0.13719042098604445,-4.813501043580381,-7.639717259855728,-3.5119609091933195,-202.41804220270737,-321.2664953681972,-147.68548819147685,0.8273484392895628,0.7503041503596306,0.8681274483801693,-0.20868059031898537,-0.3327928407708886,-0.15190459864607486,-5.342049907276061,-8.519220505676909,-3.88863164452264,-224.64465547838776,-358.25149308986164,-202.41804220270737,-0.5285488636956801,-0.8795032458211809,-0.3766707353293208,-22.226613275680407,-36.98499772166446,-15.839812251022744,0.8984053703839482,0.8662490406602051,0.9314071222696584,-0.11308328396638334,-0.1544024328590974,-0.07364435603970255,-0.6684063624849527,-0.9126332812978452,-0.43529294880291447,-38.95141972523034,-53.183757651389584,-25.3667219582118,0.8888317778484608,0.8539000585201704,0.9248121142953576,-0.12507228580489904,-0.1710972379285515,-0.08130071453695269,-0.7392702853180559,-1.0113120031873368,-0.480547725225476,-43.08101895792867,-58.93426592000797,-28.0039466914613,-0.07086392283310328,-0.09867872188949169,-0.04525477642256154,-4.129599232698326,-5.750508268618396,-2.6372247332495067,0.8662490406602051,0.8349249442980092,0.9314071222696584,-0.1544024328590974,-0.1977124492798369,-0.07364435603970255,-1.1221033861507186,-1.4368543598241983,-0.5352025855606226,-127.07852617788431,-162.7241630604981,-60.61184434435137,0.8539000585201704,-0.1710972379285515,-1.2434311201292112,0.8199968421534919,-0.21951689152092377,-1.5953158427088558,0.9248121142953576,-0.08130071453695269,-0.590844362935907,-140.81892640194917,-180.66997086170508,-66.91329138571993,-0.1213277339784926,-0.15846148288465756,-0.05564177737528442,-13.74040022406485,-17.94580780120697,-6.301447041368564,0.7792
46099001200,46099001200,Census Tract 12; Minnehaha County; South Dakota,2642,1982,856,Sioux Falls city,South Dakota,137494,0.5950620831201777,0.24812713971343023,46099,2642,1982,856,0.010765,0.008230344809,0.003444489615,0.8170179477908405,0.7361497895236553,0.8600265766972871,-0.22396332014973505,-0.35841918890865376,-0.16275476490534185,-6.369769903610234,-10.19384674624558,-4.628929426792265,-241.0965141411898,-385.83825686016576,-175.2055044206005,0.80067221284208,0.7139418026598368,0.8471553528144594,-0.24895054925208732,-0.4006743914902234,-0.18042103691814365,-7.080434934850018,-11.395632456044336,-5.131378165723723,-267.995266269872,-431.3259824392254,-241.0965141411898,-0.7106650312397838,-1.2017857097987577,-0.5024487389314585,-26.8987521286822,-45.48772557905971,-19.01774182178117,0.8819146562928809,0.8450057498972507,0.9200321906226177,-0.13389656568753444,-0.1834238999220963,-0.08691849067070738,-0.9141089640498476,-1.2522310059172796,-0.5933906598410509,-46.12053299948777,-63.180171842446,-29.938983846672595,0.8709018560037238,0.8308940146929162,0.91239590046236,-0.14823500846428803,-0.20352293110401373,-0.09601544624789107,-1.0119972034191305,-1.3894466579974332,-0.655495379226255,-51.05939472346773,-70.10326226021358,-33.072420748045154,-0.0978882393692828,-0.13721565208015352,-0.06210471938520412,-4.938861723979961,-6.923090417767584,-3.133436901372559,0.8450057498972507,0.8092791414249655,0.9200321906226177,-0.1834238999220963,-0.23566758218828715,-0.08691849067070738,-1.2922535028402289,-1.6603193952262851,-0.6123559911140923,-150.96419425703607,-193.962546171295,-71.53691484977715,0.8308940146929162,-0.20352293110401373,-1.4338546979928726,0.7923337978273266,-0.262094337944587,-1.8465005183475676,0.91239590046236,-0.09601544624789107,-0.6764456365462874,-167.50638995243838,-215.7126773770523,-79.02402296101488,-0.1416011951526439,-0.18618112312128243,-0.06408964543219509,-16.542195695402324,-21.750131205757295,-7.487108111237744,0.5686
46099000408,46099000408,Census Tract 4.08; Minnehaha County; South Dakota,2721,1958,915,Sioux Falls city,South Dakota,217418,0.70725150973137,0.22094663007500037,46099,2721,1958,915,0.010765,0.008230344809,0.003444489615,0.7804440877632284,0.6867813376505904,0.8311342063863895,-0.2813217701040239,-0.4560675213174823,-0.20317512179868796,-8.240354914917074,-13.35893144505992,-5.951317286549186,-302.84288551698177,-490.95668669826983,-218.7180186162876,0.7613353135981448,0.6614550459039554,0.8159025158429261,-0.3134816974059731,-0.5118185373178058,-0.22563661783403,-9.182369515877394,-14.991965954049435,-6.60924965766565,-337.4630472575301,-550.972655422618,-302.84288551698177,-0.94201460096032,-1.633034508989514,-0.6579323711164644,-34.62016174054833,-60.015968724348184,-24.179800482045735,0.8571548704339045,0.8133637805003527,0.902817932535319,-0.1666503154719114,-0.2294621717539909,-0.1076430407089629,-1.1239415001578072,-1.547564172442973,-0.72597810759243,-57.40252809794726,-79.03800676419678,-37.077533584904494,0.844044271936201,0.7967339290454803,0.8936350504801589,-0.1847719761263746,-0.2551241556865046,-0.11902504211611908,-1.2461596093984169,-1.7206365643941084,-0.8027418610850753,-63.644515291032526,-87.87725047978081,-40.99805214939097,-0.1222181092406096,-0.17307239195113544,-0.0767637534926453,-6.241987193085271,-8.839243715584036,-3.920518564486481,0.8133637805003527,0.7713862276053647,0.902817932535319,-0.2294621717539909,-0.2963674540888904,-0.1076430407089629,-1.7280258066539524,-2.231873798645096,-0.8106344973114494,-188.85527941573253,-243.92063373170447,-88.59393413239884,0.7967339290454803,-0.2551241556865046,-1.9212801899205116,0.7516212823038262,-0.33045727089426963,-2.488596214952377,0.8936350504801589,-0.11902504211611908,-0.8963496808320873,-209.9759770404931,-271.97772841009584,-97.9617137521407,-0.1932543832665592,-0.256722416307281,-0.0857151835206379,-21.120697624760567,-28.05709467839137,-9.367779619741846,0.9301
46083010112,46083010112,Census Tract 101.12; Lincoln County; South Dakota,3868,2391,961,Sioux Falls city,South Dakota,123983,0.5963528216729237,0.21193888251229528,46083,3868,2391,961,0.00700799999999999,0.008230344809,0.003444489615,0.8165875701623428,0.7355620984330142,0.8596885247942606,-0.2246084027475383,-0.3595045233166911,-0.1632119903418724,-6.088447395206965,-9.745068981292238,-4.424178282325675,-157.4055686454748,-251.94076994033708,-114.37896283158416,0.8002082810950784,0.7133148697453682,0.8467890681627774,-0.2496746454954307,-0.4019054451465027,-0.18093163645774768,-6.767916633664492,-10.89442839488132,-4.9045037372885245,-174.97199156319783,-281.6553359586691,-157.4055686454748,-0.6794692384575267,-1.1493594135890817,-0.4803254549628493,-17.566422917723028,-29.714566018331997,-12.417927998005412,0.8816257672601977,0.8446347997250148,0.9198322861803312,-0.13426811821490925,-0.18394364087954584,-0.08715470746582597,-1.1058019669110817,-1.5149183781649302,-0.7177865320716816,-46.24851388168472,-63.35919607548851,-30.020348476440052,0.8705880514207207,0.8304927927333307,0.9121778330781576,-0.14864889125010472,-0.20410436881551328,-0.09627746228549013,-1.22423877320167,-1.6809575906179464,-0.7929194851312114,-51.201956219225,-70.30353787611654,-33.16267190009249,-0.11843680629058828,-0.16603921245301612,-0.07513295305952972,-4.953442337540287,-6.944341800628027,-3.142323423652435,0.8446347997250148,0.8088327702132239,0.9198322861803312,-0.18394364087954584,-0.23634951108172927,-0.08715470746582597,-1.4548767258569306,-1.8693736907471916,-0.6893380756985946,-151.39195898615304,-194.52379716411983,-71.73132941712743,0.8304927927333307,-0.20410436881551328,-1.6143352084123568,0.7918530838853064,-0.2628605234362414,-2.079058867516866,0.9121778330781576,-0.09627746228549013,-0.7614932401792187,-167.9849332374981,-216.3432744554492,-79.23967119450766,-0.15945848255542616,-0.20968517676967505,-0.07215516448062409,-16.592974251345076,-21.819477291329346,-7.508341777380238,0.1247
46099001805,46099001805,Census Tract 18.05; Minnehaha County; South Dakota,2385,2097,793,Sioux Falls city,South Dakota,85109,0.61494741754788,0.1863774476467928,46099,2385,2097,793,0.010765,0.008230344809,0.003444489615,0.8104125770793829,0.7271476017285877,0.8548332123512304,-0.2339393887541387,-0.37523660618942134,-0.1698188436659899,-6.006282685052852,-9.634021626525453,-4.360018147173549,-251.83575199383031,-403.942206562912,-182.8099852064381,0.7935545564165818,0.7043440231773922,0.8415298508640631,-0.2601528047619744,-0.41976075198148666,-0.18831197606742472,-6.6792996896814305,-10.77715792076748,-4.834820537342497,-280.05449432626546,-451.8724495080704,-251.83575199383031,-0.6730170046285782,-1.1431362942420265,-0.4748023901689482,-28.21874233243514,-47.93024294515834,-19.90785703014458,0.8774744695253461,0.8393088650820322,0.9169572446983776,-0.1396342967572969,-0.1914564966524716,-0.09056338862226708,-1.0085917520092735,-1.3829084105884824,-0.6541479344232511,-48.09688850783374,-65.94699144437207,-31.19446516086081,0.866079857484599,0.8247341755479166,0.9090420954001456,-0.15462793801064978,-0.21251189734637177,-0.10005906773746968,-1.1168922430197488,-1.5349935642239787,-0.7227361241282964,-53.261432666654684,-73.19950234735235,-34.46524197082958,-0.10830049101047524,-0.15208515363549635,-0.06858818970504521,-5.164544158820946,-7.252510902980274,-3.2707768099687753,0.8393088650820322,0.8024295261734303,0.9169572446983776,-0.1914564966524716,-0.246215358959596,-0.09056338862226708,-1.2495721158147854,-1.6069647800967817,-0.5910767569381513,-157.57529833729956,-202.6437301509182,-74.53679154327256,0.8247341755479166,-0.21251189734637177,-1.386993629602133,0.7849601159046506,-0.27395007687431383,-1.787979949350234,0.9090420954001456,-0.10005906773746968,-0.6530518585959451,-174.90461911754517,-225.47035931276596,-82.3520628746463,-0.13742151378734757,-0.1810151692534525,-0.06197510165779374,-17.329320780245595,-22.82662916184773,-7.815271331373737,0.0819
