geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
36047020800,36047020800,Census Tract 208; Kings County; New York,1982,1531,580,New York city,New York,24185,0.33146523478182355,0.20321600581572377,36047,1982,1531,580,0.008036,0.00825263846,0.002817342485,0.9098379925740158,0.8665633619560809,0.9319254319663862,-0.0990967712514484,-0.15398370609936077,-0.07304722641807802,-1.5783491577852988,-2.4525526893090657,-1.1634488877844278,-79.63416537766392,-123.74130622144632,-58.7007511495675,0.9012815374325924,0.8542408891730369,0.925378233719329,-0.1095312157937008,-0.1706299858440022,-0.08063920628513946,-1.7445422289342316,-2.71768384629244,-1.2843690235040284,-88.01928501181794,-137.1182566242402,-79.63416537766392,-0.16619307114893278,-0.2651311569833745,-0.1209201357196006,-8.385119634154025,-13.376950402793872,-6.1009150211705645,0.942940529616732,0.924279647288092,0.9617809695658424,-0.06051226836803843,-0.08192363959768809,-0.03973776945431775,-0.26101067412614126,-0.35336544100788864,-0.1714029613046033,-17.048378453699623,-23.080695036439497,-11.195490614278466,0.9374168018452016,0.9170303914623642,0.958040342944954,-0.06676133607975693,-0.0904764000300212,-0.04379738010412445,-0.28796509874257253,-0.3902565017181784,-0.18891348835923563,-18.808954849286252,-25.4903005694434,-12.339221969904353,-0.02695442461643127,-0.03689106071028975,-0.01751052705463232,-1.7605763955866278,-2.4096055330039023,-1.1437313556258866,0.924279647288092,0.9057984549711264,0.9617809695658424,-0.08192363959768809,-0.1039983503083768,-0.03973776945431775,-0.39212998377769454,-0.4977912556082487,-0.1902060378177232,-67.60861789270596,-85.82607855314633,-32.79414445133158,0.9170303914623642,-0.0904764000300212,-0.4330680307938568,0.8968808127638879,-0.11497535209648777,-0.5503330073448396,0.958040342944954,-0.04379738010412445,-0.209637487226831,-74.6669018610098,-94.88500126635164,-36.14439434945362,-0.04093804701616227,-0.05254175173659087,-0.01943144940910782,-7.05828396830384,-9.05892271320532,-3.3502498981220383,0.6315
36047023300,36047023300,Census Tract 233; Kings County; New York,4400,2670,667,New York city,New York,23869,0.4741952796482841,0.23253357634864688,36047,4400,2670,667,0.008036,0.00825263846,0.002817342485,0.8583408678158306,0.7933150559438175,0.8922785524441763,-0.1650383169388649,-0.26053324276101975,-0.12072625444234587,-5.835490825651159,-9.21203861084124,-4.268687195074242,-132.6247914920718,-209.3645138827555,-97.01561806986912,0.8453290034496616,0.7751580584979728,0.882166373843437,-0.18297135898466657,-0.2900594775957105,-0.13357301938769614,-6.469574499523433,-10.25603903262017,-4.722928248717914,-147.03578408007803,-233.0917961959129,-132.6247914920718,-0.6340836738722739,-1.0440004217789287,-0.4542410536436723,-14.410992588006224,-23.72728231315747,-10.32366031008346,0.9093904274660636,0.8804739116865671,0.9389453694622728,-0.09963770213241856,-0.13575199301984778,-0.06502468889397978,-0.7495051286389192,-1.0211678191465023,-0.48913550564842806,-28.071353132543788,-38.24598573582406,-18.319681859491688,0.9007938577865692,0.8693369550676234,0.9330487963239312,-0.11013190349365842,-0.15030195618707207,-0.07175530791084692,-0.8284457060798321,-1.1306170716076729,-0.5397652709289665,-31.02792906666038,-42.34520867444467,-20.21592775014856,-0.07894057744091298,-0.10944925246117032,-0.05062976528053847,-2.956575934116591,-4.099222938620612,-1.8962458906568715,0.8804739116865671,0.8521884663501836,0.9389453694622728,-0.13575199301984778,-0.1734493477515304,-0.06502468889397978,-0.7472481831177039,-0.9547536436635016,-0.3579290406934669,-112.03121186172471,-143.14147581161942,-53.66252484159924,0.8693369550676234,-0.15030195618707207,-0.8273385987298582,0.8386663485214308,-0.19236929174873948,-1.0588986618109415,0.9330487963239312,-0.07175530791084692,-0.39497779938738975,-124.0387704242666,-158.75542156086084,-59.21706137741975,-0.08009041561215424,-0.10414501814744016,-0.03704875869392282,-12.007558562541869,-15.6139457492414,-5.554536535820513,0.8355
36047018501,36047018501,Census Tract 185.01; Kings County; New York,2899,1880,815,New York city,New York,21004,0.4707900343045672,0.2691656793849646,36047,2899,1880,815,0.008036,0.00825263846,0.002817342485,0.8595348677633355,0.7949883403415606,0.8932045134713034,-0.16341993501925062,-0.25788008358758785,-0.11956442776319191,-3.8070902910648097,-6.007668295606873,-2.785416430623025,-131.3242597814698,-207.2324351709856,-96.08197415050104,0.8466225830694571,0.7769567338624213,0.8831734399166856,-0.18116386214795752,-0.28707295582442804,-0.1322804273805327,-4.2204592762446405,-6.687756073441796,-3.081652986332456,-145.58327962209867,-230.6918273005104,-131.3242597814698,-0.4133689851798308,-0.680087777834923,-0.2962365557094313,-14.259019840628865,-23.45939212952477,-10.218577292495045,0.9101767918631156,0.8814944503047301,0.9394838147162536,-0.09868764941041604,-0.13443709107221596,-0.06441429254640624,-0.5227093859660505,-0.7120600170866282,-0.3411769913005531,-27.80369074287503,-37.87553282375683,-18.14771230322091,0.9016507187092826,0.8704454122900472,0.9336373833989782,-0.10907691775758233,-0.14883711934227872,-0.07107964803146984,-0.5777372249188206,-0.788331262575872,-0.37648073896966433,-30.73070345312875,-41.9325139668017,-20.025571221790656,-0.05502783895277008,-0.0762712454892438,-0.03530374766911121,-2.9270127102537273,-4.056981143044883,-1.8778589185697452,0.8814944503047301,0.8534297742360959,0.9394838147162536,-0.13443709107221596,-0.17174257354109654,-0.06441429254640624,-0.90421047720997,-1.1551234346140746,-0.4332441124543632,-110.9460708233092,-141.73293676246314,-53.158786804216334,0.8704454122900472,-0.14883711934227872,-1.0010636323181548,0.8400102188950042,-0.19046170809142685,-1.2810264681423709,0.9336373833989782,-0.07107964803146984,-0.4780746292102335,-122.8298935359699,-157.18116173526022,-58.659463706777125,-0.09685315510818482,-0.12590303352829624,-0.04483051675587035,-11.883822712660717,-15.448224972797084,-5.500676902560779,0.9853
36047007200,36047007200,Census Tract 72; Kings County; New York,1201,739,142,New York city,New York,18221,0.3392805787089902,0.23294978733065735,36047,1201,739,142,0.008036,0.00825263846,0.002817342485,0.9069398897854622,0.8623829718491974,0.929709629492685,-0.10260890634830412,-0.15957762692799005,-0.0756046493201005,-0.990302770869381,-1.540121337801987,-0.7296783132855293,-82.45651714149717,-128.23658099933277,-60.75589619363275,0.8981241081150468,0.8497089443869029,0.9229582626490156,-0.11343186422059966,-0.17687357136335402,-0.08347261243413573,-1.094757691512963,-1.7070485793905712,-0.8056138821383783,-91.15384608767388,-142.13560194759128,-82.45651714149717,-0.1044549206435823,-0.16692724158858452,-0.07593556885284891,-8.697328946176713,-13.899020948258494,-6.32269515843871,0.9410718318879217,0.9218255754701468,0.9605163295544746,-0.06261814041746455,-0.08480392235806969,-0.04110671441040409,-0.13037197627673588,-0.17656313138862895,-0.08558484107319574,-17.64167473298185,-23.892169335403107,-11.581169292719316,0.935373478430152,0.914352440702334,0.9566547404506068,-0.06909167627706474,-0.0936701817429155,-0.04530919851918222,-0.14384998213714317,-0.1950228261428685,-0.09433448063260004,-19.46549149352411,-26.390098260198716,-12.765152994939116,-0.01347800586040728,-0.01845969475423953,-0.00874963955940431,-1.8238167605422584,-2.4979289247956062,-1.1839837022197994,0.9218255754701468,0.9027775726178384,0.9605163295544746,-0.08480392235806969,-0.10769255941996872,-0.04110671441040409,-0.09937956779197048,-0.12620218159695984,-0.04817191702767025,-69.98561112110598,-88.87477577250692,-33.9238852307537,0.914352440702334,-0.0936701817429155,-0.10976971250576194,0.8935911062357278,-0.11908007255412605,-0.13954691969432748,0.9566547404506068,-0.04530919851918222,-0.05309670166934731,-77.30261444067742,-98.27247865797708,-37.39204342911783,-0.01039014471379144,-0.01334473809736763,-0.00492478464167706,-7.317003319571441,-9.397702885470167,-3.4681581983641268,0.9142
36047013200,36047013200,Census Tract 132; Kings County; New York,1393,1080,547,New York city,New York,25641,0.3703978587886174,0.2227811199823891,36047,1393,1080,547,0.008036,0.00825263846,0.002817342485,0.8954921719169026,0.8459375274109094,0.9209393982452282,-0.11670434578940717,-0.18212039021441304,-0.08584777880652633,-1.3064057190098006,-2.038682601877891,-0.9609927414315192,-93.7836122763676,-146.3519455763023,-68.98727504892456,0.8856619220595066,0.8319019085843733,0.913385594794818,-0.1290990106863951,-0.202064798362676,-0.09482786426540796,-1.4451534322770885,-2.2619432584619528,-1.0615171471108882,-103.7439649875871,-162.37927196424644,-93.7836122763676,-0.13874771326728763,-0.2232606565840616,-0.10052440567936904,-9.9603527112195,-16.027326387944118,-7.21639667475729,0.9336681496615984,0.912118983930695,0.9554975558008963,-0.07104435378077667,-0.0963481931826368,-0.04657515231611625,-0.21616877832402867,-0.2931615266469444,-0.1417156077947837,-20.015627622595247,-27.144585800643,-13.121815536554047,0.9272819333461038,0.903767342830408,0.9511577228916296,-0.07842066586102088,-0.1064794583838487,-0.05135034488274365,-0.2386129035228227,-0.32398823003537486,-0.1562452289181605,-22.09378736322432,-29.99891018846063,-14.467150825755605,-0.02244412519879401,-0.03082670338843046,-0.0145296211233768,-2.0781597406290757,-2.854324387817635,-1.3453352892015555,0.912118983930695,0.8908493239167539,0.9554975558008963,-0.0963481931826368,-0.12252428458198596,-0.04657515231611625,-0.4349343621219644,-0.5530982969042294,-0.21024923762653347,-79.51268046105382,-101.11486232252824,-38.4367893284339,0.903767342830408,-0.1064794583838487,-0.48066885098181,0.8806121641742497,-0.13557368462846558,-0.6120058103490459,0.9511577228916296,-0.05135034488274365,-0.23180537961913616,-87.87364734585192,-111.8840603928786,-42.37758311135944,-0.0457344888598456,-0.05890751344481648,-0.02155614199260269,-8.3609668847981,-10.769198070350363,-3.940793782925539,0.8107
36047025300,36047025300,Census Tract 253; Kings County; New York,2396,1239,324,New York city,New York,24128,0.4471087020224971,0.23449895630879128,36047,2396,1239,324,0.008036,0.00825263846,0.002817342485,0.8678844499862751,0.8067230044450979,0.8996706206075511,-0.15222711965379052,-0.2395828487472563,-0.11151790121221929,-2.9310199319567136,-4.612989502988952,-2.14719421852278,-122.32971335378603,-192.52877725329515,-89.61578541413941,0.8556735307908115,0.7895813570330215,0.8902088189695256,-0.1686700172620769,-0.26649393516288217,-0.12333194042894877,-3.247615691888447,-5.1311424500735345,-2.374664753995729,-135.54322587180496,-214.15452629689207,-122.32971335378603,-0.3165957599317335,-0.5181529470845829,-0.22747053547294893,-13.213512518018923,-21.62574904359695,-9.493761914563812,0.9156642997625442,0.888624444876162,0.9432369117283184,-0.09210329621819516,-0.12533478655244423,-0.06017903621654617,-0.32150380998119166,-0.4375045525442311,-0.21006619978920496,-25.948652944406103,-35.31110190026078,-16.954495543922917,0.9076322321488736,0.8781932233772399,0.9377409174402574,-0.10176783567110669,-0.1387015674686393,-0.06639262657930144,-0.3552396954859144,-0.4841638054504438,-0.23175590099767904,-28.671484704270732,-39.076981876549134,-18.705076755260617,-0.03373588550472273,-0.0466592529062127,-0.02168970120847407,-2.722831759864627,-3.7658799762883537,-1.750581211337698,0.888624444876162,0.8621124420220895,0.9432369117283184,-0.12533478655244423,-0.15994150096534335,-0.06017903621654617,-0.3351270282806638,-0.4276603598382171,-0.16091000852031415,-103.4342679878592,-131.99393822167195,-49.66358287664018,0.8781932233772399,-0.1387015674686393,-0.3708678604098886,0.8494157396078369,-0.1772798093683615,-0.47402048004383784,0.9377409174402574,-0.06639262657930144,-0.17752424731627864,-114.46538901539776,-146.30261729748082,-54.79143435687613,-0.03574083212922485,-0.04636012020562075,-0.01661423879596446,-11.031121027538536,-14.308679075808874,-5.127851480235946,0.8283
36047026700,36047026700,Census Tract 267; Kings County; New York,2868,1613,407,New York city,New York,23512,0.4874289790139885,0.22312711530107235,36047,2868,1613,407,0.008036,0.00825263846,0.002817342485,0.8537163898168149,0.7868455944781272,0.8886891238573044,-0.17134918800677326,-0.2708973742977449,-0.12525288445025312,-3.949127230590729,-6.243438967988952,-2.8867342906403275,-137.69620748224298,-217.6931299856678,-100.6532179442234,0.8403205437430907,0.7682073699126085,0.8782635353464496,-0.19002207841502888,-0.30173184893261346,-0.1386104053671417,-4.379485966706617,-6.954088751848477,-3.1945883878770456,-152.7017422143172,-242.47171380224816,-137.69620748224298,-0.4303587361158878,-0.7106497838595249,-0.3078540972367181,-15.005534732074192,-24.77858381658037,-10.734103808811648,0.906340849169593,0.8765190297242693,0.9368557547996812,-0.10333766917404122,-0.14087654242324285,-0.06740017860467787,-0.4696049579374856,-0.6401956160596668,-0.3062915807141093,-29.11376056649012,-39.68974681089069,-18.988938667954695,0.897471590171305,0.8650425779474329,0.9307649095805792,-0.11424139878246722,-0.156012461690375,-0.07438515322909986,-0.5191555770394392,-0.7089788853901918,-0.33803391379471726,-32.185714633567216,-43.95405365097283,-20.9568452445578,-0.04955061910195357,-0.06878326933052503,-0.03174233308060797,-3.0719540670770966,-4.264306840082147,-1.9679065766030983,0.8765190297242693,0.8473815284343872,0.9368557547996812,-0.14087654242324285,-0.18010596932362807,-0.06740017860467787,-0.4731794910503473,-0.6049442258715115,-0.2263853276086803,-116.26031721138752,-148.63494493157532,-55.62293061638336,0.8650425779474329,-0.156012461690375,-0.5240183777252029,0.8334640885415167,-0.19981174203906665,-0.6711324453142584,0.9307649095805792,-0.07438515322909986,-0.2498466269913253,-128.7514441585265,-164.89740671112,-61.387377639146266,-0.05083888667485559,-0.06618821944274689,-0.02346129938264499,-12.491126947138966,-16.26246177954469,-5.764447022762897,0.4185
36047035900,36047035900,Census Tract 359; Kings County; New York,4891,2710,1176,New York city,New York,8850,0.4232648340381135,0.24334390822898236,36047,4891,2710,1176,0.008036,0.00825263846,0.002817342485,0.8763732863538232,0.8187132151199952,0.906228400956333,-0.14106627343757752,-0.2214289222794998,-0.10347457544335502,-5.544479532227329,-8.703059189871555,-4.06697257729336,-113.3608573344373,-177.94028194380607,-83.1521688262801,0.8648843606295514,0.8024998882312657,0.8973491083303159,-0.15622393642555585,-0.24610609255539032,-0.1143934848953994,-6.1402374702892155,-9.672972565860096,-4.49613022423363,-125.54155531157669,-197.77085597751167,-113.3608573344373,-0.5957579380618867,-0.9699133759885415,-0.42915764694027025,-12.180697977139372,-19.830574033705616,-8.774435635662854,0.9212228972617156,0.8958616431742278,0.9470309158515956,-0.08551361779265898,-0.11624379458505214,-0.05593173703392044,-0.6528963123084702,-0.8875211547866376,-0.4270387079049373,-24.092114845331004,-32.74985811020803,-15.757885900551193,0.9136948906007109,0.8860638872829284,0.941890838084937,-0.09445725294857212,-0.12858679193714928,-0.06169415771493349,-0.7211809500381741,-0.9817599165421864,-0.4710347790538118,-26.61184317484037,-36.22730319343861,-17.381357160657263,-0.06828463772970383,-0.09423876175554868,-0.04399607114887449,-2.519728329509366,-3.4774450832305788,-1.62347126010607,0.8958616431742278,0.8709439526492029,0.9470309158515956,-0.11624379458505214,-0.14817950909267988,-0.05593173703392044,-1.1281579796764347,-1.4380973728892714,-0.542823259316548,-95.93180099289413,-122.28719157221694,-46.1584404180738,0.8860638872829284,-0.12858679193714928,-1.2479480381961183,0.8589922168691941,-0.16415490194398152,-1.5931402032441864,0.941890838084937,-0.06169415771493349,-0.5987481445695054,-106.1180304588536,-135.47110571804305,-50.91395787155658,-0.1197900585196836,-0.15504283035491495,-0.05592488525295747,-10.18622946595949,-13.1839141458261,-4.755517453482778,0.8182
36047046201,36047046201,Census Tract 462.01; Kings County; New York,1034,744,312,New York city,New York,18696,0.43087890125638945,0.2209457936778287,36047,1034,744,312,0.008036,0.00825263846,0.002817342485,0.8736535594823386,0.8148651366228861,0.9041291253110756,-0.14461846935360145,-0.2271969373292664,-0.10603670648917428,-1.2016672563962096,-1.887830244382836,-0.8810827464408029,-116.21540197255412,-182.5754588377985,-85.21109733470047,0.8619323396939476,0.7983518039768721,0.8950627958904611,-0.16018387284908825,-0.25258062300184836,-0.11724004683396676,-1.3310036806905925,-2.0987489745819103,-0.9741738109139206,-128.72376022152733,-202.97378864428535,-116.21540197255412,-0.12933642429438286,-0.21091873019907423,-0.09309106447311775,-12.508358248973195,-20.39832980648687,-9.003004301075219,0.9194442116954672,0.8935442042655777,0.9458177201471836,-0.08761356837081706,-0.11913881286032237,-0.05728617544233043,-0.18364704675456503,-0.24972720027838485,-0.12007771325236984,-24.68374284335551,-33.56548390838506,-16.13947758768412,0.9117545124059184,0.8835429104528176,0.940563651034726,-0.09678645555723246,-0.13180694244662983,-0.06319226657322687,-0.2028743613511828,-0.27628090228699304,-0.1324574874611069,-27.268059321395537,-37.13452987728401,-17.803425734019743,-0.01922731459661775,-0.02655370200860821,-0.01237977420873703,-2.5843164780400203,-3.569045968898953,-1.6639481463356234,0.8935442042655777,0.8681139963542254,0.9458177201471836,-0.11913881286032237,-0.15192244820340375,-0.05728617544233043,-0.30676137931602976,-0.3911734441619995,-0.14750177354068528,-98.3209549089839,-125.37610389807676,-47.27620946816836,0.8835429104528176,-0.13180694244662983,-0.33937957326937995,0.8559224824609275,-0.16833010055399447,-0.43342024808395935,0.940563651034726,-0.06319226657322687,-0.16270891400299675,-108.7755042530064,-138.9167461807562,-52.150292949678445,-0.03261819395335019,-0.04224680392195984,-0.01520714046231147,-10.454549344022498,-13.540642282679435,-4.874083481510088,0.9094
36047051500,36047051500,Census Tract 515; Kings County; New York,2427,1284,144,New York city,New York,26527,0.38201240394026426,0.21524862846701376,36047,2427,1284,144,0.008036,0.00825263846,0.002817342485,0.8912564341091079,0.8398799504635147,0.9176871485351162,-0.1220115353215836,-0.19064635302714145,-0.08969598364353032,-2.3796363616679845,-3.7182467435316657,-1.7493741359056871,-98.04846978442455,-153.20340929261084,-72.07969245594096,0.8810548493796547,0.8253514818084349,0.9098380907321424,-0.1350031166664525,-0.21160502166772785,-0.0990966526750982,-2.633016005505223,-4.127011454653756,-1.932718881077235,-108.48850455316122,-170.04579541218607,-98.04846978442455,-0.25337964383723843,-0.4087647111220907,-0.1833447451715482,-10.440034768736648,-16.842386119575224,-7.554377633767952,0.9309196727491168,0.908522244358924,0.9536310232090416,-0.0742065392676477,-0.10068851501332786,-0.04862360353475407,-0.268439762694737,-0.36423745593061385,-0.17589431771174033,-20.906523574356463,-28.36740310986089,-13.698934401225882,0.9242797303848984,0.8998479292725735,0.9491140622789932,-0.08192354232800196,-0.11129888447750082,-0.05361414369819856,-0.29635577239793043,-0.402620125290696,-0.19394743581177348,-23.08066763223757,-31.356707577157007,-15.10494048378298,-0.02791600970319341,-0.03838266936008211,-0.01805311810003315,-2.1741440578811067,-2.9893044672961144,-1.4060060825570992,0.908522244358924,0.8864376011648959,0.9536310232090416,-0.10068851501332786,-0.1281109901992742,-0.04862360353475407,-0.11965621125301588,-0.1522445306208787,-0.05778331496563729,-83.09459114792769,-105.72536848672132,-40.12730205947034,0.8998479292725735,-0.11129888447750082,-0.13226536146155332,0.8758162255999354,-0.14179204583130267,-0.1685028226679267,0.9491140622789932,-0.05361414369819856,-0.06371397277685568,-91.85094545941202,-117.0158490749491,-44.245814428372,-0.01260915020853745,-0.01625829204704801,-0.00593065781121839,-8.75635431148434,-11.290480588227789,-4.118512368901659,0.1675
36047053200,36047053200,Census Tract 532; Kings County; New York,1356,908,445,New York city,New York,6018,0.5745372478229613,0.25202617688116824,36047,1356,908,445,0.008036,0.00825263846,0.002817342485,0.8238922111809532,0.7455583800753663,0.8654200483350282,-0.21375100581011297,-0.3412765877554926,-0.15550824356783585,-2.329205380127732,-3.7188281818794553,-1.6945447166418908,-171.7703082690068,-274.2498659203138,-124.96642453111288,0.8080857286837194,0.7239854223524224,0.8530012096343353,-0.2374924646038327,-0.3812432807703951,-0.17233128007952078,-2.5879116881744775,-4.154337881791333,-1.8778622500710032,-190.84894455563992,-306.3671004270895,-171.7703082690068,-0.25870630804674555,-0.43550969991187793,-0.1833175334291124,-19.078636286633152,-32.11723450677566,-13.518992140789996,0.886521201828035,0.8509263996168325,0.9232168397706249,-0.12800460715205475,-0.17518977017318366,-0.08316915043323092,-0.32745459874873856,-0.4481611808612369,-0.21275891070886305,-36.06328180052187,-49.35695824462961,-23.43159809568976,0.8759070848760417,0.8373002047847352,0.9158705392287751,-0.14167360587284197,-0.19431476821039825,-0.09185737194043551,-0.3624219064964624,-0.4970857367634107,-0.23498465828763815,-39.91430688287031,-54.745125194208235,-25.87936765282359,-0.03496730774772383,-0.04892455590217387,-0.02222574757877515,-3.851025082348439,-5.38816694957862,-2.447769557133828,0.8509263996168325,0.8164103616453717,0.9232168397706249,-0.17518977017318366,-0.2248742139732605,-0.08316915043323092,-0.6433711366327504,-0.8258334861696094,-0.30543239365010916,-144.57778351297762,-185.58055868979983,-68.63649295508071,0.8373002047847352,-0.19431476821039825,-0.7136062406182073,0.8000172637344025,-0.2499730259970861,-0.9180069686962288,0.9158705392287751,-0.09185737194043551,-0.3373392278270225,-160.36095294791176,-206.29370083061323,-75.8065680510163,-0.07023510398545696,-0.0921734825266195,-0.03190683417691337,-15.78316943493415,-20.71314214081337,-7.170075095935588,0.7293
36047063600,36047063600,Census Tract 636; Kings County; New York,656,573,185,New York city,New York,0,NA,NA,36047,656,573,185,0.008036,0.00825263846,0.002817342485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3273
36047068600,36047068600,Census Tract 686; Kings County; New York,1139,863,288,New York city,New York,0,NA,NA,36047,1139,863,288,0.008036,0.00825263846,0.002817342485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.498
36047085000,36047085000,Census Tract 850; Kings County; New York,1017,731,305,New York city,New York,432,0.8325342276582012,0.15012698383308568,36047,1017,731,305,0.008036,0.00825263846,0.002817342485,0.7415333943012377,0.6355538149033578,0.8000155449632593,-0.348556933086366,-0.5734308827208594,-0.24997571146686273,-2.848620574024831,-4.686428113295087,-2.0429544992426196,-280.1003514282036,-460.8090573544825,-200.88048173477085,0.7196872110211624,0.60738989571787,0.7823629369724421,-0.38949252492774256,-0.6463889291706223,-0.27817915796185516,-3.1831712831347674,-5.282685919206977,-2.273450324508953,-312.99619303193384,-519.438143481512,-280.1003514282036,-0.33455070910993623,-0.5962578059118897,-0.23049582526633297,-32.89584160373021,-58.629086127029474,-22.664289603375902,0.8303260974020291,0.7794272671490631,0.8839750373703537,-0.20434610345122972,-0.2829933492803416,-0.1312536641020962,-0.4208461729539662,-0.5828183948928638,-0.27031394918051793,-57.57129588973546,-79.72891858999505,-36.9786524186755,0.8150299290886812,0.7602442679954794,0.8731402348175199,-0.22694880802492923,-0.31536670790912985,-0.14529139778903086,-0.4673959312199504,-0.6494905939438402,-0.2992243438458284,-63.93925187687421,-88.8496024546977,-40.93356276960717,-0.04654975826598423,-0.06667219905097643,-0.02891039466531048,-6.367955987138746,-9.12068386470266,-3.9549103509316663,0.7794272671490631,0.7311640336003948,0.8839750373703537,-0.2829933492803416,-0.36768215345030614,-0.1312536641020962,-0.7123097484495239,-0.9254761035889836,-0.3303726560973886,-233.544179819516,-303.4347880619618,-108.31890363848808,0.7602442679954794,-0.31536670790912985,-0.7937952639218137,0.7086247259598152,-0.4111841760044768,-1.034973075236576,0.8731402348175199,-0.14529139778903086,-0.365706400076779,-260.26074226944706,-339.33543450379545,-119.90373773009148,-0.08148551547228977,-0.10949697164759252,-0.03533374397939048,-26.716562449931075,-35.900646441833615,-11.584834091603438,0.5494
36047074800,36047074800,Census Tract 748; Kings County; New York,934,658,365,New York city,New York,0,NA,NA,36047,934,658,365,0.008036,0.00825263846,0.002817342485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6597
36047088600,36047088600,Census Tract 886; Kings County; New York,3070,2059,1169,New York city,New York,0,NA,NA,36047,3070,2059,1169,0.008036,0.00825263846,0.002817342485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.918
