geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
39061001700,39061001700,Census Tract 17; Hamilton County; Ohio,1134,724,329,Cincinnati city,Ohio,28114,0.531908457944929,0.267585302687502,39061,1134,724,329,0.012964,0.007698481651,0.00363660615,0.8383549945382569,0.7654854264260283,0.8767302703769128,-0.192812121970804,-0.306360598749601,-0.1406016579878013,-2.8345649400262567,-4.503861081683264,-2.067009719970473,-249.9616349229503,-397.1658802189827,-182.27598941538565,0.8237031970302604,0.7452991390626549,0.865271903027347,-0.2140295237475726,-0.3417431304934504,-0.1557060809455116,-3.146485697809245,-5.024025908175182,-2.2890625002502127,-277.46787458635316,-443.0357943717092,-249.9616349229503,-0.3119207577829881,-0.5201648264919179,-0.22205278027973965,-27.50623966340283,-45.869914152726444,-19.58137392237563,0.896165734901134,0.8633561029805882,0.9298664226606508,-0.11586502479959364,-0.15827060994608402,-0.0754232819147016,-0.30506135431141984,-0.4167111404097866,-0.19858217410567183,-42.13554617561048,-57.55678734941803,-27.42847708641876,0.8863947354663135,0.8507637163154419,0.923129484116536,-0.12816554520026693,-0.17541449032509634,-0.08327165062551498,-0.33744742956281704,-0.4618493119643213,-0.21924616647262896,-46.60876098933937,-63.79134143153609,-30.282619678539913,-0.03238607525139719,-0.0451381715545347,-0.02066399236695712,-4.4732148137288945,-6.234554082118052,-2.85414259212115,0.8633561029805882,0.831422881674654,0.9298664226606508,-0.15827060994608402,-0.2027573717790851,-0.0754232819147016,-0.4008678741790645,-0.5135439651550233,-0.19103212336803652,-121.8443386562506,-156.09239062462714,-58.06447518785304,0.8507637163154419,-0.17541449032509634,-0.44428990234371224,0.8162142446590847,-0.22516852228875123,-0.57030693754628,0.923129484116536,-0.08327165062551498,-0.21091047527398415,-135.04252350872713,-173.34557372227357,-64.10652743890097,-0.0434220281646478,-0.05676297239125671,-0.01987835190594766,-13.198184852476537,-17.253183097646417,-6.042052251047923,0.8315
39061005900,39061005900,Census Tract 59; Hamilton County; Ohio,896,529,185,Cincinnati city,Ohio,52677,0.7223161005723695,0.19862503179354035,39061,896,529,185,0.012964,0.007698481651,0.00363660615,0.7756593443098796,0.680409402395956,0.8273292377138682,-0.28922575011291973,-0.4697033822264291,-0.2087086427203603,-3.359572271519647,-5.455954243876351,-2.4243061644271693,-374.9522624463892,-608.9234647183429,-270.56988442267516,0.756202539780273,0.6547075316729032,0.811794696580565,-0.32239703967480243,-0.5273995664060995,-0.23183854761824857,-3.7448814792203486,-6.126138349084253,-2.6929772184653853,-417.95552223441393,-683.7207978888675,-374.9522624463892,-0.38530920770070143,-0.6701841052079018,-0.268671054038216,-43.003259788024714,-74.79733317052475,-29.985608709622323,0.8538835436541821,0.8092061795818521,0.900531095440412,-0.17111988798907485,-0.23577899580146353,-0.11045582441652606,-0.3291943919985934,-0.4535832981252136,-0.2124910107691467,-62.22956370483808,-85.74353461724264,-40.16843303764588,0.8405015296046945,0.7922552206618535,0.8911454315219173,-0.1897658300161821,-0.26221951452032793,-0.12215129498243464,-0.3650647961987556,-0.5044486334528039,-0.23499034364813695,-69.01035844967024,-95.35890991546388,-44.42161505635859,-0.03587040420016219,-0.0508653353275903,-0.02249933287899025,-6.780794744832171,-9.61537529822123,-4.253182018712713,0.8092061795818521,0.7664350210028941,0.900531095440412,-0.23577899580146353,-0.3047420493540104,-0.11045582441652606,-0.335800950480723,-0.4340194489193973,-0.15731329544059017,-181.5140272868773,-234.60510752399853,-85.03421375167035,0.7922552206618535,-0.26221951452032793,-0.37345804239774144,0.7463162106686052,-0.3399146175642173,-0.48411289255158974,0.8911454315219173,-0.12215129498243464,-0.17397020806760988,-201.8692121068873,-261.68264462248095,-94.03795030681616,-0.03765709191701844,-0.05009344363219242,-0.01665691262701971,-20.355184820009963,-27.07753709848239,-9.003736555145789,0.1258
39061007700,39061007700,Census Tract 77; Hamilton County; Ohio,1670,1093,378,Cincinnati city,Ohio,86012,0.6750398430875755,0.263441110561579,39061,1670,1093,378,0.012964,0.007698481651,0.00363660615,0.7907742633988023,0.7006069666388177,0.8393289470896546,-0.26458339160145533,-0.4273337942920109,-0.19142798954744383,-5.7281986781645164,-9.251725366366722,-4.144393002343414,-343.0059088721267,-553.9955309201631,-248.16724564930624,0.7724275920650772,0.6761170636204862,0.8247558821834035,-0.2946197291146868,-0.47903381501004944,-0.21247998541418947,-6.378481780965477,-10.371024610909773,-4.600166186618953,-381.94501682428006,-621.0194377790282,-343.0059088721267,-0.6502831028009606,-1.1192992445430487,-0.4557731842755386,-38.93910795215333,-67.02390685886519,-27.29180744164902,0.8641918532648808,0.8223255267617178,0.907727235403498,-0.15715045938241803,-0.2160634292090586,-0.10165252401563704,-0.6246432994825113,-0.8588111918287651,-0.4040495220401292,-57.149432706542655,-78.57375954517522,-36.967019399828835,0.8516696767434365,0.8063955993797519,0.89898180690286,-0.17416414756451126,-0.24008613237617,-0.1123695633454077,-0.6922694862858718,-0.9542968851430812,-0.4466477227322535,-63.33664101426091,-87.3098705528894,-40.864384513472416,-0.06762618680336052,-0.095485693314316,-0.04259820069212433,-6.187208307718255,-8.73611100771418,-3.89736511364358,0.8223255267617178,0.7820806587033774,0.907727235403498,-0.2160634292090586,-0.2786404942655329,-0.10165252401563704,-0.6287502104924324,-0.8108511008202772,-0.29581149436481863,-166.3360345218075,-214.5108732328776,-78.25700909122186,0.8063955993797519,-0.24008613237617,-0.6986569028383357,0.7630916479843627,-0.3104585833712231,-0.903442569426992,0.89898180690286,-0.1123695633454077,-0.32699835814420025,-184.8298684757502,-239.0059707478815,-86.50750215455034,-0.0699066923459033,-0.09259146860671486,-0.03118686377938162,-18.49383395394267,-24.49509751500393,-8.250493063328472,0.9131
39061024200,39061024200,Census Tract 242; Hamilton County; Ohio,1527,1287,718,Cincinnati city,Ohio,128491,0.8198881156374889,0.15521798757551802,39061,1527,1287,718,0.012964,0.007698481651,0.00363660615,0.7453713807818603,0.64054642497902,0.8031030718536887,-0.3416130881642464,-0.5611670926627266,-0.24517018431001905,-6.7625822584658914,-11.108879479029932,-4.8533958333662985,-442.86720749612914,-727.497018927959,-317.83862693950874,0.7237856776041277,0.6126404567827168,0.7856849166852178,-0.3816244655602965,-0.6322787516376293,-0.2727748474782632,-7.554648605716666,-12.516607871223556,-5.399858518375429,-494.7379571523685,-819.6861736230226,-442.86720749612914,-0.792066347250775,-1.407728392193624,-0.5464626850091303,-51.87074965623935,-92.18915469506378,-35.78668533131174,0.8329956610382591,0.7827875829561547,0.8858590670954102,-0.2004864452157939,-0.2774857723516186,-0.12884773339718658,-0.9383391384467882,-1.298720022091287,-0.6030476076155848,-72.9090239663394,-100.9106466271396,-46.85684596857691,0.8179128157821101,0.763850418319532,0.8751874838979626,-0.22262419747485349,-0.30915684015726025,-0.14261231838707275,-1.0419507285448404,-1.4469505044386013,-0.6674701615023844,-80.95965256758666,-112.42816662304594,-51.86248341121867,-0.1036115900980522,-0.14823048234731462,-0.06442255388679952,-8.050628601247258,-11.517519995906342,-5.005637442641765,0.7827875829561547,0.7351270467302122,0.8858590670954102,-0.2774857723516186,-0.36030908459690336,-0.12884773339718658,-1.533805333087274,-1.9916120052967488,-0.7122071123357878,-213.62191268624989,-277.3832876457867,-99.19319113311808,0.763850418319532,-0.30915684015726025,-1.708867471564438,0.712850800651103,-0.4028180919297853,-2.226580960998019,0.8751874838979626,-0.14261231838707275,-0.7882909911101847,-238.0038261231808,-310.10876894122833,-109.78983163094496,-0.175062138477164,-0.2349689557012704,-0.07608387877439693,-24.381913436930923,-32.72548129544156,-10.59664049782687,0.2365
39061024800,39061024800,Census Tract 248; Hamilton County; Ohio,2062,1683,461,Cincinnati city,Ohio,109751,0.7689059695802556,0.2026860604821988,39061,2062,1683,461,0.012964,0.007698481651,0.00363660615,0.7610465463695952,0.6610748095754414,0.8156715990632019,-0.3139800775265055,-0.5126881035479551,-0.2259835957859746,-8.39324258906056,-13.705059440403916,-6.040941054356451,-407.04377250536174,-664.648857439569,-292.9651335769375,0.7405465131556919,0.6342721892523089,0.7992209783007309,-0.3503540726141544,-0.5766101950312805,-0.2512184078628126,-9.36558378697673,-15.413809960010946,-6.715512196318082,-454.19901973698984,-747.5174568385522,-407.04377250536174,-0.9723411979161708,-1.7087505196070314,-0.6745711419616311,-47.15524723162806,-82.8685993989831,-32.714410376412765,0.8438451993562941,0.7964820930962908,0.8934952480784302,-0.1850514771700125,-0.25552100752515583,-0.11920013245803064,-1.132590569124157,-1.5638928570681596,-0.7295534622308504,-67.29593399430522,-92.9229267420178,-43.34839347776889,0.8296388148590654,0.778562743904535,0.8834896615472662,-0.20534379791508983,-0.2844179969169152,-0.1318751577111699,-1.2567878544038735,-1.740754226464951,-0.8071297900973234,-74.67545183623729,-103.4316236758735,-47.95780095646604,-0.12419728527971684,-0.1768613693967913,-0.07757632786647306,-7.379517841932076,-10.508696933855694,-4.609407478697151,0.7964820930962908,0.7513227768660711,0.8934952480784302,-0.25552100752515583,-0.3309858702423679,-0.11920013245803064,-0.9068440662115022,-1.1746688670973238,-0.42304127499398736,-196.7123787877445,-254.8088648801136,-91.76600325249184,0.778562743904535,-0.2844179969169152,-1.0093994827508403,0.7301451596246284,-0.3695906722357858,-1.3116773109590458,0.8834896615472662,-0.1318751577111699,-0.4680249401384615,-218.95867304790465,-284.52870085879516,-101.52384818621724,-0.1025554165393382,-0.13700844386172206,-0.04498366514447416,-22.24629426016013,-29.719835978681576,-9.757844933725414,0.0976
39061022602,39061022602,Census Tract 226.02; Hamilton County; Ohio,1509,1299,480,Cincinnati city,Ohio,75338,0.7311225223387062,0.19336649241516543,39061,1509,1299,480,0.012964,0.007698481651,0.00363660615,0.7728758885116781,0.676711928357682,0.8251130113602434,-0.29386880204749727,-0.47773366789456273,-0.2119551942968951,-5.748860160963327,-9.345748959312935,-4.146410792547208,-380.9715149743755,-619.3339270585112,-274.77871388649487,0.7532180774428053,0.6507950110638441,0.8094029430827498,-0.3276367494989308,-0.536582154133782,-0.23547858152248444,-6.4094515761407465,-10.496982828701238,-4.606591195263951,-424.748282050414,-695.625104619035,-380.9715149743755,-0.6605914151774197,-1.151233869388303,-0.4601804027167429,-43.77676707603842,-76.29117756052372,-30.495719199254,0.8519769849661317,0.8067855893342133,0.8991969455788118,-0.17374062638529206,-0.23948669041700876,-0.11210342174405566,-0.8207422733124693,-1.1313234838065185,-0.5295711148426689,-63.18262304176053,-87.091877121364,-40.767599295047646,0.8384374130935628,0.7896487378544323,0.8896932697966539,-0.19269486831500465,-0.266385865083653,-0.12398287583827354,-0.910281190800934,-1.2583938773319312,-0.5856890785098293,-70.0755343187786,-96.87404752362826,-45.08768887681519,-0.08953891748846465,-0.12707039352541272,-0.05611796366716037,-6.892911277018063,-9.782170402264258,-4.320089581767542,0.8067855893342133,0.7635553887541844,0.8991969455788118,-0.23948669041700876,-0.309662684237745,-0.11210342174405566,-0.8849682680803486,-1.1442875964497696,-0.4142525449492449,-184.36838918340595,-238.39324926036863,-86.30261353109269,0.7896487378544323,-0.266385865083653,-0.9843680133274868,0.743232344220767,-0.3454742756767912,-1.2766211386513404,0.8896932697966539,-0.12398287583827354,-0.4581503494459968,-205.07666944322636,-265.96273721902924,-95.447989467916,-0.09939974524713811,-0.1323335422015708,-0.0438978044967519,-20.708280259820445,-27.56948795866058,-9.145375936823312,0.1189
39061004602,39061004602,Census Tract 46.02; Hamilton County; Ohio,2917,2029,698,Cincinnati city,Ohio,125180,0.8164535678030346,0.14757597600446545,39061,2917,2029,698,0.012964,0.007698481651,0.00363660615,0.7464171623667784,0.6419091234753167,0.8039436665414116,-0.3397333963077001,-0.5578529162912778,-0.24386824801049595,-12.847354037971233,-21.095759188235967,-9.22211874034594,-440.4303749733025,-723.2005206800126,-316.15079672080697,0.7249028016480132,0.6140742736563684,0.7865895637442628,-0.3794952891981842,-0.6284675045018951,-0.2713110446569839,-14.350989302375066,-23.766119608633616,-10.25989520901597,-491.9776929165261,-814.745272836257,-440.4303749733025,-1.503635264403833,-2.6703604203976496,-1.03777646867003,-51.547317943223625,-91.5447521562444,-35.57684157250703,0.8337221666616211,0.7837027075048266,0.8863714422902322,-0.19944034114408435,-0.2759940605332683,-0.1281951925438516,-1.471605235489068,-2.0364701650365755,-0.9459105185533664,-72.5285971162675,-100.3681697898756,-46.61954256054049,0.8186975360551622,0.7648327601998451,0.8757443230999193,-0.22145231414574829,-0.30747537505938866,-0.1418857920314529,-1.634024405687391,-2.26876051818658,-1.0469289873714822,-80.53348475541601,-111.81668399145296,-51.59827438992026,-0.16241917019832308,-0.23229035315000468,-0.10101846881811584,-8.004887639148501,-11.448514201577362,-4.978731829379784,0.7837027075048266,0.7362070626221588,0.8863714422902322,-0.2759940605332683,-0.35831351092759994,-0.1281951925438516,-1.4830651771386438,-1.9254120524486984,-0.6888620196065869,-212.47352108003497,-275.8469989181516,-98.69083375452531,0.7648327601998451,-0.30747537505938866,-1.6522312860542745,0.7140029027249502,-0.4005545302176766,-2.1523958673717845,0.8757443230999193,-0.1418857920314529,-0.7624290062112361,-236.70935330290465,-308.3661701105708,-109.23051664917423,-0.16916610891563066,-0.22698381492308628,-0.07356698660464922,-24.23583222286972,-32.519171192419236,-10.539682894648886,0.2134
39061026900,39061026900,Census Tract 269; Hamilton County; Ohio,1802,978,571,Cincinnati city,Ohio,52155,0.48508233104192927,0.25927132539710124,39061,1802,978,571,0.012964,0.007698481651,0.00363660615,0.8545345979955502,0.7879889224881562,0.8893245595836584,-0.17022763308315725,-0.2690533730377795,-0.12444887439986456,-3.976709525592672,-6.285390286367317,-2.90726608431116,-220.6831035290051,-348.8007928061774,-161.33552077198448,0.8412064926333966,0.7694353293407498,0.8789543393141916,-0.18876876100837064,-0.2996543853228022,-0.13771552772611012,-4.4098511883179565,-7.000264451287305,-3.217190070797208,-244.71982177125176,-388.4719451324808,-220.6831035290051,-0.43314166272528487,-0.7148741649199879,-0.3099239864860479,-24.036718242246664,-39.671152326303435,-17.198889372144723,0.906880864638575,0.8772190258334396,0.9372259534160216,-0.10268067062870093,-0.13996615503170043,-0.0669785619520865,-0.3651941568119801,-0.49780374101617225,-0.23821600800622525,-37.34091582944582,-50.90017801801353,-24.357465031311374,0.8980598117829057,0.865802522284745,0.9311694885732186,-0.11351158005246202,-0.15499779021332094,-0.07391834920648738,-0.40371537809247066,-0.5512652669493969,-0.2628980610090721,-41.27969101150007,-56.36659171261727,-26.88119233221596,-0.03852122128049057,-0.05346152593322467,-0.02468205300284684,-3.93877518205425,-5.46641369460375,-2.523727300904585,0.8772190258334396,0.8482319301245879,0.9372259534160216,-0.13996615503170043,-0.17892284466716613,-0.0669785619520865,-0.6152678463516358,-0.7865149491071088,-0.29442657444334613,-107.75268762725668,-137.74342366149017,-51.563323019850465,0.865802522284745,-0.15499779021332094,-0.681344404668498,0.8343842128072012,-0.1984886394669444,-0.8725229160037571,0.9311694885732186,-0.07391834920648738,-0.3249327204268998,-119.32476439027988,-152.80611488682263,-56.90590550383534,-0.06607655831686221,-0.08600796689664825,-0.03050614598355366,-11.572076763023151,-15.062691225332443,-5.342582483984881,0.9659
39061001800,39061001800,Census Tract 18; Hamilton County; Ohio,1185,696,153,Cincinnati city,Ohio,36029,0.5744226262274886,0.26286194376130145,39061,1185,696,153,0.012964,0.007698481651,0.00363660615,0.8239307626761994,0.7456112588705824,0.865450263125136,-0.2136942147322092,-0.3411814643394118,-0.15546790220966103,-3.282843182749207,-5.24134565687992,-2.388350772831564,-277.0331799788361,-442.3076503696135,-201.5485884246046,0.8081273218486361,0.724041906157096,0.8530339690178356,-0.2374287726251409,-0.38113552751051566,-0.17228625860160982,-3.6474615308501073,-5.855133559695895,-2.6467200819658547,-307.8026608312327,-494.10409786463254,-277.0331799788361,-0.3646183481009002,-0.6137879028159752,-0.2583693091342907,-30.769480852396644,-51.79644749501901,-21.80331722652242,0.8865469946729462,0.8509595798847237,0.923234655462106,-0.12797178943560403,-0.17514394765432484,-0.08314824848019897,-0.3239065655556637,-0.443302971793797,-0.21045469252223453,-46.53829964880226,-63.69295571749957,-30.237743178481978,0.8759351173531632,0.837336118688928,0.9158899805671528,-0.14163706898945552,-0.1942635432540107,-0.09183419539185628,-0.35849445236389965,-0.49169615729835514,-0.23243950062065905,-51.50782361550282,-70.64599961183264,-33.39647997423262,-0.03458788680823593,-0.04839318550455812,-0.02198480809842448,-4.9695239667005655,-6.953043894333064,-3.1587367957506447,0.8509595798847237,0.8164503621014844,0.923234655462106,-0.17514394765432484,-0.2248142035555868,-0.08314824848019897,-0.20629639749698017,-0.2648013872064001,-0.09793763558135284,-134.8342467300524,-173.07280209568637,-64.01152652376004,0.837336118688928,-0.1942635432540107,-0.22881675144948463,0.8000603808344291,-0.24990566206645848,-0.2943558055466445,0.9158899805671528,-0.09183419539185628,-0.1081685318282588,-149.5534323199246,-192.38941538996372,-70.69838681585541,-0.02252035395250448,-0.02955441834024436,-0.01023089624690594,-14.719185589872213,-19.31661329427736,-6.686860292095388,0.0821
39061003600,39061003600,Census Tract 36; Hamilton County; Ohio,580,325,209,Cincinnati city,Ohio,44857,0.6291253380282266,0.2402459757142136,39061,580,325,209,0.012964,0.007698481651,0.00363660615,0.8057356914504886,0.7207964923134325,0.8511495898797481,-0.24110177892181492,-0.38735414317909606,-0.1748816094022694,-1.8128732079265972,-2.912562285060805,-1.314955806888792,-312.5643461942409,-502.1659112173802,-226.7165184291021,0.7885184546124545,0.6975798559745059,0.8375417858120737,-0.26820113613128516,-0.4335276333388654,-0.1939702793818318,-2.0166365267074693,-3.25974629839093,-1.4584858071055191,-347.69595288059816,-562.0252238605052,-312.5643461942409,-0.2037633187808721,-0.34718401333012494,-0.14353000021672724,-35.13160668635725,-59.859312643124994,-24.746551761504698,0.8743223465121117,0.8352705479589951,0.9147711360877452,-0.1437429272959196,-0.1972168807382536,-0.0931696033575766,-0.16988933436258682,-0.2330900394473786,-0.11011687458304772,-52.27364134233441,-71.72001213765495,-33.88211525632237,0.8626581632700654,0.8203702167363034,0.9066584177821768,-0.1592077170049779,-0.21896185356206815,-0.10295121115860896,-0.18816712290602275,-0.2587903575657454,-0.12167772748603745,-57.897576278776235,-79.62780232792167,-37.4393007649346,-0.01827778854343592,-0.02570031811836681,-0.01156085290298973,-5.623934936441823,-7.907790190266712,-3.5571855086122257,0.8352705479589951,0.7975812932341809,0.9147711360877452,-0.1972168807382536,-0.2537906900311241,-0.0931696033575766,-0.31731854236485824,-0.40834482081344065,-0.14990827671276355,-151.82705376309008,-195.38029703992376,-71.72644818792514,0.8203702167363034,-0.21896185356206815,-0.35230582669055494,0.7797447426493455,-0.2824709745426322,-0.4544909014214173,0.9066584177821768,-0.10295121115860896,-0.16564671410103052,-168.56738119165308,-217.4597614456542,-79.25680100527777,-0.0349872843256967,-0.04614608060797665,-0.01573843738826696,-16.740327428563013,-22.07946440573045,-7.530352817352616,0.7463
39061005100,39061005100,Census Tract 51; Hamilton County; Ohio,1718,1007,446,Cincinnati city,Ohio,62555,0.7587592252337878,0.1842697193350743,39061,1718,1007,446,0.012964,0.007698481651,0.00363660615,0.7642054175420735,0.6652383176345458,0.8181964279496916,-0.30854869259670586,-0.5032206857172625,-0.2222003981438635,-6.872043380915108,-11.2078076018391,-4.948881041920646,-400.0025250823695,-652.3752969638591,-288.06059615370464,0.7439283739847843,0.6386677434350074,0.8019426975056351,-0.34421543117597664,-0.5657593643630802,-0.246971888528199,-7.666418403896891,-12.600678558517906,-5.500595441027105,-446.24088497653617,-733.4504399602972,-400.0025250823695,-0.7943750229817832,-1.3928709566788058,-0.5517143991064595,-46.238359894166656,-81.07514299643806,-32.11376013425259,0.8460213363978483,0.7992361027778151,0.895022878467077,-0.18200328641563013,-0.25119473022353767,-0.11728987499483744,-0.666507390594187,-0.9198907748839574,-0.4295228403041298,-66.18742706992919,-91.3496300778508,-42.65370807389571,0.8319925693237553,0.7815245099406798,0.8851513794717701,-0.20193381151565012,-0.27955040089005423,-0.12975025875999632,-0.7394942170367093,-1.023731010061519,-0.4751535430934888,-73.4353740850754,-101.66147071117366,-47.18505889706939,-0.0729868264425223,-0.10384023517756148,-0.04563070278935904,-7.247947015146207,-10.311840633322886,-4.531350823173689,0.7992361027778151,0.754588465422219,0.895022878467077,-0.25119473022353767,-0.3252256638199002,-0.11728987499483744,-0.8624828375683946,-1.116669737186901,-0.40271746192114455,-193.38180214537996,-250.37438053517957,-90.29539504958396,0.7815245099406798,-0.27955040089005423,-0.9598426797746722,0.7336369193936738,-0.3630720777063214,-1.246616262782802,0.8851513794717701,-0.12975025875999632,-0.4455004738792448,-215.21136317817763,-279.51037282125606,-99.88799862763337,-0.09735984220627758,-0.12994652559590114,-0.04278301195810025,-21.829561032797663,-29.13599228607649,-9.592603578049385,0.015
39061005702,39061005702,Census Tract 57.02; Hamilton County; Ohio,2988,1629,720,Cincinnati city,Ohio,89208,0.7042748361983627,0.22169488776237375,39061,2988,1629,720,0.012964,0.007698481651,0.00363660615,0.7813930110654049,0.6880474368852469,0.8318881135289825,-0.27976573355388895,-0.4533881624891232,-0.2020847319934216,-10.83712631374034,-17.562639725864873,-7.828041479101401,-362.6882969792617,-587.7724138508993,-261.9826465562718,0.7623536338200921,0.662796519990147,0.816716652575629,-0.31172720327845915,-0.5087586760637576,-0.22441485287016205,-12.075199612346212,-19.707495859753777,-8.693030687995039,-404.1231463301946,-659.5547476490555,-362.6882969792617,-1.2380732986058725,-2.1448561338889043,-0.864989208893638,-41.43484935093281,-71.78233379815609,-28.94876870460636,0.8578027464967752,0.8141878216781143,0.9032704845834066,-0.16576917488775997,-0.22821783054788275,-0.10708809494777809,-0.982021800229046,-1.3519695983933335,-0.6343932390018853,-60.28372008772535,-82.99383661100882,-38.94372246788737,0.8447460615848897,0.7976218863307631,0.8941278067064985,-0.18378770316351284,-0.2537268812923638,-0.11840834442167676,-1.0887641278470337,-1.503086016455924,-0.7014547525488212,-66.83634916188052,-92.270473692813,-43.06045135351879,-0.10674232761798774,-0.15111641806259035,-0.0670615135469359,-6.552629074155172,-9.276637081804196,-4.116728885631424,0.8141878216781143,0.7723683344840526,0.9032704845834066,-0.22821783054788275,-0.29471905482506205,-0.10708809494777809,-1.26499016225081,-1.6336002497549782,-0.593579328477131,-175.6930780903903,-226.8889235770803,-82.44157339960154,0.7976218863307631,-0.2537268812923638,-1.4063844527961968,0.7526739862749117,-0.3285964683715711,-1.821379595286198,0.8941278067064985,-0.11840834442167676,-0.6563264161360081,-195.3311739994718,-252.96938823419416,-91.15644668555667,-0.14139429054538688,-0.18777934553121975,-0.06274708765887704,-19.63809590908151,-26.08046465711386,-8.714873285955145,0.3629
39061005800,39061005800,Census Tract 58; Hamilton County; Ohio,3054,2245,1124,Cincinnati city,Ohio,112175,0.7725674891121169,0.18752230335963985,39061,3054,2245,1124,0.012964,0.007698481651,0.00363660615,0.7599098557815219,0.6595787870325607,0.8147624122250812,-0.3159455590578697,-0.5161191045864156,-0.22735166104317817,-12.508934267170488,-20.434216491455228,-9.001319695714528,-409.5918227626224,-669.0968071858293,-294.7386933763762,0.7393299248921872,0.6326934634506877,0.7982410977306004,-0.3525761183626174,-0.5805442252335523,-0.2527543405657767,-13.959213422475376,-22.98493947592342,-10.007064005923306,-457.0796798452972,-752.6175335927772,-409.5918227626224,-1.4502791553048908,-2.550722984468191,-1.0057443102087775,-47.48785708267488,-83.52072640694796,-32.932033733096844,0.8430613011093039,0.7954906223663607,0.8929446330290346,-0.1861533659345951,-0.2570858434827069,-0.1198902630813891,-1.5197897372751308,-2.0988953090486504,-0.978805784765285,-67.69664754009492,-93.49199594871494,-43.59936680468976,0.8287910830513513,0.7774967293294386,0.8828907859694778,-0.20657668796135048,-0.28617904394589805,-0.132642922422084,-1.6865294309760417,-2.3364174578771655,-1.0829208013896074,-75.12380538868781,-104.07204712147733,-48.23700674341236,-0.16673969370091068,-0.23752214882851508,-0.10411501662432245,-7.427157848592904,-10.580051172762364,-4.637639938722603,0.7954906223663607,0.7501478050603743,0.8929446330290346,-0.2570858434827069,-0.3330706205552609,-0.1198902630813891,-2.224587809232628,-2.8820911803750096,-1.0374216412833757,-197.91706487834773,-256.41380608318593,-92.29729904656368,0.7774967293294386,-0.28617904394589805,-2.476333989439278,0.7288892198631388,-0.37195059653614687,-3.2185232429835224,0.8828907859694778,-0.132642922422084,-1.1477715933472077,-220.31441187182187,-286.34548425120306,-102.114910440143,-0.25174618020664985,-0.3364320626085129,-0.1103499520638318,-22.397346993474187,-29.93167816801716,-9.817611393579345,0.6885
