geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
48085030506,48085030506,Census Tract 305.06; Collin County; Texas,3877,2595,818,Plano city,Texas,92314,0.4539436323270893,0.21942369339675,48085,3877,2595,818,0.006619,0.006897320142,0.003436016044,0.8654662930426901,0.8033184635530082,0.8977995755964684,-0.15544650096577928,-0.2448363200530539,-0.11383434252086054,-3.9890468116131954,-6.282956102625621,-2.921201302465398,-102.8900389892493,-162.05716024311636,-75.3469513145576,0.8530513489704271,0.7859167119713983,0.8881725268354632,-0.17226237460022722,-0.2723994601051221,-0.12590737698561258,-4.420573457045711,-6.9902776264916096,-3.231017858894143,-114.0204657478904,-180.30120264358033,-102.8900389892493,-0.4315266454325153,-0.7073215238659882,-0.30981655642874495,-11.130426758641097,-18.244042400463975,-7.991141512219369,0.9140771019579512,0.8865606785454757,0.9421521524919934,-0.09399961760118702,-0.12795437943473542,-0.0613996872532733,-0.838143983968575,-1.140900315155129,-0.547467955744462,-32.298419420754335,-43.96533006378145,-21.09703104988293,0.9059017795546592,0.875949989450405,0.9365547031859668,-0.10387243139272714,-0.1416176859907577,-0.06774328995221031,-0.9261745493622456,-1.2627286638579414,-0.6040304458320146,-35.69073407946997,-48.660064117839745,-23.276703114913857,-0.08803056539367071,-0.12182834870281269,-0.05656249008755254,-3.392314658715634,-4.694734054058292,-2.1796720650309265,0.8865606785454757,0.8595974124367013,0.9421521524919934,-0.12795437943473542,-0.16333528408990833,-0.0613996872532733,-0.7219196165594305,-0.9215389592894404,-0.3464175190764831,-88.25423185323112,-112.65757448526168,-42.349329960450255,0.875949989450405,-0.1416176859907577,-0.799008099762842,0.8466903489278454,-0.1810693263083592,-1.0215945651620233,0.9365547031859668,-0.06774328995221031,-0.3822081754670902,-97.6782518047484,-124.88931114450162,-46.72471582727264,-0.07708848320341155,-0.10005560587258278,-0.03579065639060708,-9.424019951517304,-12.23173665923995,-4.3753858668223815,0.1732
48085031625,48085031625,Census Tract 316.25; Collin County; Texas,2967,2329,1136,Plano city,Texas,76612,0.5328689921410602,0.1901087707995723,48085,2967,2329,1136,0.006619,0.006897320142,0.003436016044,0.8380263322578217,0.7650306072661707,0.876473801953462,-0.19327992630707275,-0.30713724457834457,-0.140935413895117,-3.7957419422160688,-6.031737198670674,-2.7677704140644694,-127.93198322265144,-203.29414218640628,-93.28515045717792,0.8233479938617981,0.7448120456851037,0.8649934789208221,-0.2145532720735013,-0.3426206058203122,-0.15607807962623474,-4.213520096004317,-6.728579778706425,-3.065150760439624,-142.01281078545054,-226.78057899246463,-127.93198322265144,-0.41777815378824856,-0.6968425800357512,-0.2973803463751543,-14.080827562799076,-23.486436806058347,-10.02293044742684,0.895947268035827,0.8630740408282068,0.9297160646372457,-0.11613711618573976,-0.15864914560562943,-0.07559720438968394,-0.9293851082326406,-1.2695868315163874,-0.6049652194861234,-39.90489945180939,-54.512100966783485,-25.97532071645012,0.8861570449785855,0.850457978328265,0.9229652899066472,-0.1284681486949817,-0.17583704954557303,-0.08346436310854613,-1.0280639661172588,-1.4071327125245654,-0.6679220105409273,-44.141862005893465,-60.41789233682119,-28.67848907432062,-0.09867885788461817,-0.137545881008178,-0.0629567910548039,-4.236962554084077,-5.905791370037698,-2.703168357870498,0.8630740408282068,0.8310815905468909,0.9297160646372457,-0.15864914560562943,-0.2032512949083047,-0.07559720438968394,-1.2430724843563634,-1.592546188293806,-0.5923309849060144,-109.42539474967988,-140.1889250258632,-52.141812051585774,0.850457978328265,-0.17583704954557303,-1.3777458251420454,0.8158456992836226,-0.22572197276774217,-1.7686119417226809,0.9229652899066472,-0.08346436310854613,-0.6539729716696346,-121.28044235405328,-155.68767092629233,-57.5680432807777,-0.13467334078568194,-0.17606575342887476,-0.0616419867636202,-11.85504760437341,-15.498745900429116,-5.426231229191919,0.1701
48085031635,48085031635,Census Tract 316.35; Collin County; Texas,3650,1949,600,Plano city,Texas,91320,0.5143745673391226,0.22586814332636773,48085,3650,1949,600,0.006619,0.006897320142,0.003436016044,0.8443772013688504,0.7738355184437354,0.8814251355458962,-0.1843048324597867,-0.29226428118872744,-0.13452630254373948,-4.452684954087348,-7.060915061736882,-3.2500680273600926,-121.99136860513283,-193.44972771881868,-89.04295965370117,0.8302141831528813,0.7542468855966942,0.8703701220550972,-0.20450845130388864,-0.32582582586189596,-0.1489364980025093,-4.940791253008602,-7.871740166036596,-3.598208983016923,-135.36414391804388,-215.66411413798895,-121.99136860513283,-0.4881062989212532,-0.8108251042997141,-0.34814095565683045,-13.372775312911047,-22.21438641917025,-9.53810837415974,0.9001630719415821,0.8685211835441357,0.9326153821916848,-0.11090982419782829,-0.15138239451954943,-0.07225338450879788,-0.7427403860574859,-1.0137769035428552,-0.4838661236023791,-38.10879353809574,-52.01523363483095,-24.826378840553055,0.8907448331029034,0.8563641084787236,0.926131874923706,-0.12265596480252036,-0.16772759402123527,-0.07975983450777918,-0.8214018848968766,-1.123237358248963,-0.534135282448217,-42.14478629537592,-57.63147040784827,-27.405607103551407,-0.07866149883939066,-0.10946045470610775,-0.05026915884583788,-4.0359927572801775,-5.616236773017331,-2.579228262998352,0.8685211835441357,0.8376776048746476,0.9326153821916848,-0.15138239451954943,-0.1937766918689951,-0.07225338450879788,-0.6264797033183271,-0.8019239279268884,-0.2990128345801214,-104.41328388638787,-133.65398798781473,-49.83547243002023,0.8563641084787236,-0.16772759402123527,-0.6941225475671188,0.8229711204795935,-0.2151094675317906,-0.8902073178851485,0.926131874923706,-0.07975983450777918,-0.33007746784385517,-115.68709126118648,-148.36788631419142,-55.01291130730919,-0.06764284424879163,-0.08828338995826013,-0.03106463326373376,-11.273807374798606,-14.713898326376688,-5.177438877288961,0.6689
48085031668,48085031668,Census Tract 316.68; Collin County; Texas,2466,1963,824,Plano city,Texas,83547,0.5398354945282059,0.2408312887107372,48085,2466,1963,824,0.006619,0.006897320142,0.003436016044,0.8356464839036953,0.761740000711671,0.87461594771862206,-0.1966782835350812,-0.3127838882896129,-0.1433589824292982,-3.2102722358003204,-5.105400628548345,-2.3399703961890284,-130.18135587187027,-207.0316556588948,-94.88931046995248,0.8207763784905311,0.7412887994798818,0.8629768213757152,-0.21835864945221073,-0.34900190142039167,-0.15877967429745007,-3.564149011185835,-5.696567481846878,-2.5916739298551112,-144.53159007241828,-231.00435855015724,-130.18135587187027,-0.35387677538551454,-0.5911668532985326,-0.2517035336660829,-14.350234200548035,-23.972702891262472,-10.20695594752972,0.8943643782687851,0.8610310740441597,0.9286262847335351,-0.11811251017811444,-0.1613982702193545,-0.07685946051693465,-0.7966570101793717,-1.0886151111950395,-0.5184093363783772,-40.58364799691145,-55.456704594754946,-26.409033946937196,0.8844350447066928,0.8482438267130651,0.9217753061022568,-0.13066528286611745,-0.17890631031762214,-0.08486308255372747,-0.8813242003356498,-1.2067050820012897,-0.5723929626074857,-44.89680083217778,-61.47249526241924,-29.159091319790413,-0.0846671901562781,-0.11808997080625017,-0.05398362622910857,-4.313152835266332,-6.015790667664298,-2.750057372853213,0.8610310740441597,0.8286104847407675,0.9286262847335351,-0.1613982702193545,-0.20683966521718836,-0.07685946051693465,-0.9172896050159598,-1.1755508565912491,-0.43682242742440663,-111.32155400679125,-142.663938906705,-53.01243051267071,0.8482438267130651,-0.17890631031762214,-1.0167946564921413,0.8131777119445363,-0.2297434931027797,-1.305722284116302,0.9217753061022568,-0.08486308255372747,-0.48231014725466737,-123.39740976846372,-158.46144224712404,-58.53278486100332,-0.0995050514761815,-0.13017142752505295,-0.04548771983026073,-12.075855761672512,-15.797503340419048,-5.520354348332614,0.029
48085031623,48085031623,Census Tract 316.23; Collin County; Texas,1794,1276,517,Plano city,Texas,70689,0.504979288777428,0.2301634026675512,48085,1794,1276,517,0.006619,0.006897320142,0.003436016044,0.8476218933797478,0.7783472093047141,0.8839511466529855,-0.1797713199840444,-0.2847736691871549,-0.1312842387120881,-2.134692022352055,-3.381540947931502,-1.5589328546073482,-118.990636697439,-188.4916916349778,-86.89703760353112,0.8337241511259653,0.7590855249080681,0.8731142771725046,-0.19943748618709797,-0.3173746135142133,-0.1453254472466107,-2.368217637603888,-3.768660404929936,-1.7256649887736173,-132.00767210724013,-210.07025668505776,-118.990636697439,-0.2335256152518328,-0.3871194569984344,-0.16673213416626909,-13.017035409801158,-21.578565050079956,-9.293875929000508,0.9023123180875852,0.8713015194185451,0.9340917143484636,-0.1082637130782608,-0.14770831648192312,-0.07055868780241557,-0.4746667111330138,-0.6476059133570139,-0.30935443953250863,-37.19958551199167,-50.75281452641175,-24.2440783332687,0.8930845470685485,0.8593801508030066,0.9277446781324876,-0.11971481679129904,-0.16362938923548323,-0.07788276620778821,-0.5248724318104651,-0.7174095717275606,-0.3414658100915942,-41.134203119942406,-56.22332066830412,-26.760643424106128,-0.05020572067745132,-0.0698036583705467,-0.03211137055908558,-3.934617607950731,-5.470506141892375,-2.516565090837428,0.8713015194185451,0.8410484458055166,0.9340917143484636,-0.14770831648192312,-0.1889921501992041,-0.07055868780241557,-0.526715229494838,-0.6739298513166605,-0.25160624888208105,-101.87915464116789,-130.35393642488597,-48.66658585726906,0.8593801508030066,-0.16362938923548323,-0.5834884138958782,0.8266146802736282,-0.2097534968396368,-0.7479630386197984,0.9277446781324876,-0.07788276620778821,-0.2777232863651814,-112.86042821970564,-144.673701860696,-53.71823720796545,-0.05677318440104029,-0.0740331873031379,-0.02611703748310034,-10.981273578537774,-14.31976543581004,-5.0516513506963925,0.337
48085031682,48085031682,Census Tract 316.82; Collin County; Texas,2882,2226,995,Plano city,Texas,58269,0.5495045064909196,0.18028786746270847,48085,2882,2226,995,0.006619,0.006897320142,0.003436016044,0.8323546183351656,0.7571963135994884,0.8720439017602155,-0.20141100676554236,-0.32066147449436777,-0.14673125743039525,-3.8421079057972016,-6.116924819672631,-2.799039304029408,-133.31394537811246,-212.24582996782203,-97.12141929317862,0.8172204633771948,0.7364263847190469,0.8601856324736186,-0.22366000952480045,-0.3579089787521787,-0.16253976147488078,-4.2665289479746935,-6.827456646499453,-3.1006016632248437,-148.04056030446543,-236.89995303606707,-133.31394537811246,-0.4244210421774919,-0.7105318268268217,-0.3015623591954357,-14.726614926352944,-24.654123068245028,-10.46364882704496,0.8921720725401934,0.8582035920763013,0.927115863911954,-0.12086001207457528,-0.1652246730646309,-0.07861383773600021,-0.9244064697005268,-1.2637327608477809,-0.6012835756321546,-41.52769405662743,-56.77146275147263,-27.01184077413094,0.8820505740485907,0.8451802904330755,0.9201262348974916,-0.13372184024553643,-0.1831795077563793,-0.08680739889066083,-1.0227810848385483,-1.4010616015996282,-0.6639526157161622,-45.947038851686806,-62.94077275829417,-29.827161532621837,-0.0983746151380216,-0.13732884075184737,-0.06266904008400753,-4.419344795059371,-6.169310006821535,-2.815320758490904,0.8582035920763013,0.8251929360035277,0.927115863911954,-0.1652246730646309,-0.21183780952255385,-0.07861383773600021,-1.133909428156623,-1.4538076245047846,-0.5395136824241518,-113.96074654840436,-146.111319045707,-54.222480645643394,0.8451802904330755,-0.1831795077563793,-1.2571304699074717,0.8094891866752119,-0.23534695269651087,-1.6151469608060058,0.9201262348974916,-0.08680739889066083,-0.5957447287389674,-126.34477084497205,-162.32632771919657,-59.87384208431833,-0.12322104175084836,-0.1613393363012212,-0.05623104631481568,-12.384024296567675,-16.21500867348957,-5.651361438674943,0.4337
48085031630,48085031630,Census Tract 316.30; Collin County; Texas,2867,1908,849,Plano city,Texas,68909,0.5719034525964679,0.17563844240430687,48085,2867,1908,849,0.006619,0.006897320142,0.003436016044,0.8247785098846613,0.7467743858422028,0.8661145955460154,-0.21244672116862265,-0.3390925277548353,-0.15458162827700717,-4.031531957539129,-6.434848015946932,-2.933445011620318,-140.6184847415113,-224.44534412092543,-102.31757975655104,0.8090420045385734,0.7252844305246317,0.8537542782953053,-0.2360297665512892,-0.3787694288110582,-0.17129720508892113,-4.479059698110152,-7.187783592944229,-3.250651046786392,-156.2281024802983,-250.7074849300394,-140.6184847415113,-0.4475277405710232,-0.752935576997297,-0.31720603516607415,-15.609617738786996,-26.262140809113948,-11.064040291805863,0.8871140638938987,0.8516891484475011,0.923626298693598,-0.1272507569213814,-0.1741373032905807,-0.0826889635065904,-0.834245605685864,-1.1416299876778482,-0.5421021148558757,-43.72356423930105,-59.83385679653292,-28.412060527037507,0.8765514466662218,0.8381258298975555,0.9163173699512922,-0.14083435011520287,-0.19313826674716672,-0.09132494132808595,-0.9232985371224228,-1.2661987576479004,-0.598718882588223,-48.390908654215025,-66.36261832536165,-31.3793963620662,-0.08905293143655868,-0.12456876997005216,-0.05661676773234736,-4.667344414913977,-6.52876152882873,-2.967335835028688,0.8516891484475011,0.8173299942253883,0.923626298693598,-0.1741373032905807,-0.2234960261647247,-0.0826889635065904,-1.0197175393112723,-1.3087535728415545,-0.4842120832343274,-120.10807294596847,-154.15236429229145,-57.033225351510886,0.8381258298975555,-0.19313826674716672,-1.1309838523548452,0.8010086030629986,-0.2484260420875291,-1.4547393783606186,0.9163173699512922,-0.09132494132808595,-0.53478285633851,-133.21364574262017,-171.34739438876545,-62.98973572891755,-0.1112663130435727,-0.14598580551906415,-0.05057077310418256,-13.105572796651671,-17.195030096473985,-5.956510377406663,0.135
48085031636,48085031636,Census Tract 316.36; Collin County; Texas,4754,3169,1849,Plano city,Texas,91497,0.5401294471310591,0.18678694907405752,48085,4754,3169,1849,0.006619,0.006897320142,0.003436016044,0.8355462145851241,0.7616014647184888,0.8745376419315591,-0.19682189033258027,-0.313022684862654,-0.14346135838285562,-6.1933404938973515,-9.84979905635748,-4.514259255821121,-130.27640921113485,-207.18971511059064,-94.95707311361213,0.8206680455823154,0.7411405025929071,0.862891831667306,-0.2185194798104236,-0.3492718270037375,-0.1588938071968643,-6.876092596857131,-10.990440879846007,-4.999867894160556,-144.63804368651938,-231.1830222937738,-130.27640921113485,-0.6827521029597792,-1.1406418234885276,-0.4856086383394356,-14.361634475384502,-23.993307183183163,-10.214737869992334,0.8942976495241258,0.8609449771678238,0.9285803294063916,-0.11819593905018153,-0.161514413255088,-0.07691275416017535,-1.2870042398883492,-1.758687619327798,-0.8374825861285284,-40.61231429120698,-55.49661152817286,-26.427345728259024,0.8843624582713611,0.8481505271109906,0.9217251283076084,-0.1307580852704585,-0.17903599424296307,-0.08492214141553575,-1.4237901191454172,-1.949475468742559,-0.9246946802105436,-44.928687887201555,-61.51705486723127,-29.17938403946177,-0.13678587925706798,-0.190787849414761,-0.08721209408201502,-4.3163735959945715,-6.02044333905841,-2.752038311202746,0.8609449771678238,0.8285063777729403,0.9285803294063916,-0.161514413255088,-0.20699131211040483,-0.07691275416017535,-2.059816722554348,-2.6397902051942537,-0.9808795017360468,-111.401661576763,-142.76853462381035,-53.04918884456716,0.8481505271109906,-0.17903599424296307,-2.2832719845154874,0.8130653278639876,-0.229913471562132,-2.932119827078556,0.9217251283076084,-0.08492214141553575,-1.0830243783047349,-123.48685692349852,-158.57868183226373,-58.57351964871471,-0.2234552619611394,-0.29232962188430234,-0.10214487656868798,-12.0851953467355,-15.810147208453344,-5.524330804147539,0.3747
48085031611,48085031611,Census Tract 316.11; Collin County; Texas,2777,1772,802,Plano city,Texas,82595,0.48322109754052234,0.23663932424825784,48085,2777,1772,802,0.006619,0.006897320142,0.003436016044,0.8551841138094042,0.7888969293271236,0.8898288757110328,-0.16933884043462377,-0.2675927143650225,-0.12381158590850758,-3.1126109604917236,-4.9186117818130475,-2.2757761795555993,-112.08537848367747,-177.1196176382084,-81.95088871284116,0.8419098432629132,0.770410675613489,0.8795026338047528,-0.18777563655081073,-0.29800901214626313,-0.13700625963332508,-3.4514970277418997,-5.477692625927014,-2.518306989088542,-124.28869383298164,-197.2521651396116,-112.08537848367747,-0.3388860672501761,-0.5590808441139661,-0.2425308095329428,-12.203315349304145,-20.13254750140317,-8.733554538456708,0.9073094043212218,0.8777746221704652,0.9375196788393372,-0.10215985333924994,-0.13924460190852778,-0.06664427699055285,-0.6220125701638918,-0.8478075279430233,-0.40577170642512633,-35.102289512634975,-47.84466861980944,-22.89908049803196,0.8985266313077201,0.8664057435089139,0.9314905036713724,-0.11293306748693135,-0.1541936413648805,-0.07354824988403484,-0.6876065819198851,-0.9388265549853704,-0.4478073768323261,-38.80398317832309,-52.98118256125115,-25.27129666096648,-0.06559401175599333,-0.0910190270423472,-0.04203567040719974,-3.701693665688111,-5.1365139414417165,-2.372216162934522,0.8777746221704652,0.8489070293237614,0.9375196788393372,-0.13924460190852778,-0.17798529810337316,-0.06664427699055285,-0.7702525071215851,-0.9845525084337924,-0.36865286505684575,-96.04145974084602,-122.762158158827,-45.96669140359673,0.8664057435089139,-0.1541936413648805,-0.8529453725001604,0.8351147276049601,-0.19744026412744176,-1.0921705859076194,0.9314905036713724,-0.07354824988403484,-0.40684323191787014,-106.35229083543148,-136.18087106080043,-50.728582533400264,-0.08269286537857534,-0.1076180774738269,-0.03819036686102439,-10.310831094585454,-13.418712901973429,-4.761891129803541,0.5036
48085031629,48085031629,Census Tract 316.29; Collin County; Texas,2202,1256,414,Plano city,Texas,61739,0.5802767860338223,0.20554923792708535,48085,2202,1256,414,0.006619,0.006897320142,0.003436016044,0.8219640963577495,0.7429153280436356,0.8639084272632463,-0.21659815122236512,-0.34604841527951946,-0.1575300905072482,-3.1569262847957185,-5.043668802538776,-2.296007055286582,-143.36631629408348,-229.0494460735139,-104.2691669067476,0.8060057362184748,0.7211626913403819,0.85136243072077,-0.24068595924848524,-0.3866496589574814,-0.17458788867790687,-3.5080070021131236,-5.635433471992331,-2.5446251118202623,-159.31003642657237,-255.92340926395693,-143.36631629408348,-0.3510807173174051,-0.5917646694535552,-0.2486180565336804,-15.943720132488876,-26.873963190443018,-11.290556609158966,0.8852306153243771,0.8492665910059894,0.922325179973128,-0.1296491362689345,-0.17748656380732103,-0.08421630647569973,-0.5595184994623664,-0.7659674311304993,-0.36344693675245826,-44.54765123108013,-60.98466808363847,-28.936858021692537,0.8745045389534342,0.8355038276651188,0.9148975651645715,-0.14350464229351273,-0.19688260770100688,-0.09301853898815451,-0.6193138221560923,-0.8496736993495932,-0.4014341695950394,-49.30842533089907,-67.64917988452176,-31.961319235273844,-0.05979532269372589,-0.083706268219094,-0.03798723284258121,-4.76077409981894,-6.664511800883279,-3.0244612135813065,0.8492665910059894,0.814409891007555,0.922325179973128,-0.17748656380732103,-0.22788292608141145,-0.08421630647569973,-0.5068112037137978,-0.6507175393767954,-0.24047886635303117,-122.41816514826036,-157.1781496079216,-58.08668269396888,0.8355038276651188,-0.19688260770100688,-0.5621964235421345,0.7978611956705874,-0.25335084025426086,-0.7234409273400317,0.9148975651645715,-0.09301853898815451,-0.26561355801255787,-135.79623757056387,-174.74418534783374,-64.15786425424103,-0.05538521982833666,-0.0727233879632363,-0.02513469165952672,-13.378072422303545,-17.56603573991215,-6.071181560272156,0.2838
48085031624,48085031624,Census Tract 316.24; Collin County; Texas,1672,909,434,Plano city,Texas,56256,0.5095187576026238,0.20294191414705567,48085,1672,909,434,0.006619,0.006897320142,0.003436016044,0.8460526182576773,0.7761640437399538,0.8827297641650947,-0.18195958315140612,-0.28838743312752607,-0.13284953175428726,-2.0137408840299504,-3.191574494024471,-1.470241516739681,-120.43904808791568,-190.8836419871095,-87.93310506816273,0.8320264088430693,0.7567438007714652,0.871787319154595,-0.20188492741534195,-0.3214511952136858,-0.14706876095621318,-2.234254031387912,-3.557490090991614,-1.6276052713020606,-133.62763345621482,-212.76854611193863,-120.43904808791568,-0.22051314735796135,-0.36591559696714304,-0.1573637545623796,-13.188585368299124,-21.884904124829127,-9.41170780875476,0.9012732378235948,0.8699570491691303,0.9333781108995104,-0.10954143320044844,-0.14948203587185113,-0.07137717107623737,-0.34213498486118105,-0.4668830102528268,-0.22293507243889543,-37.63861219594951,-51.3622673545464,-24.52531049932843,0.8919533130564251,0.8579215810441334,0.9269650778562292,-0.12113491296235572,-0.16560769899616007,-0.07878929194687344,-0.37834534752432286,-0.5172489160815024,-0.24608563554339513,-41.622150442719786,-56.90307107607287,-27.07212712248571,-0.03621036266314181,-0.05036590582867556,-0.02315056310449967,-3.983538246770277,-5.540803721526465,-2.5468166231572797,0.8699570491691303,0.8394180835217682,0.9333781108995104,-0.14948203587185113,-0.1913014737596698,-0.07137717107623737,-0.44746504828856104,-0.5726488985400751,-0.21366306068851051,-103.10254568860852,-131.94675081568548,-49.23111997431118,0.8579215810441334,-0.16560769899616007,-0.4957362039931158,0.8248522303506434,-0.21233835977494003,-0.6356214902750025,0.9269650778562292,-0.07878929194687344,-0.23585077711848443,-114.2249317956488,-146.45656457949366,-54.34349703190885,-0.04827115570455476,-0.06297259173492742,-0.02218771642997391,-11.122386107040269,-14.509813763808165,-5.1123770575976755,0.8652
48085031675,48085031675,Census Tract 316.75; Collin County; Texas,1852,1353,527,Plano city,Texas,60431,0.538867414998894,0.20077641052930015,48085,1852,1353,527,0.006619,0.006897320142,0.003436016044,0.8359767877752148,0.7621964220317468,0.8748738831835312,-0.19620546242832915,-0.31199776211800206,-0.14302189060799728,-2.4051626861658812,-3.824589623174171,-1.7532178275663866,-129.8683955813111,-206.51131874590556,-94.6661893934334,0.821133254365458,0.741777398163573,0.8632567787343738,-0.21782913392390096,-0.34811333221490937,-0.15840387777331597,-2.67023404134314,-4.267308294263258,-1.9417761944498833,-144.18110374423006,-230.4162145930485,-129.8683955813111,-0.265071355177259,-0.44271867108908713,-0.1885583668834967,-14.312708162918952,-23.904895847142935,-10.181337304724444,0.8945841724763145,0.8613146793488264,0.928777646339362,-0.1178377963382496,-0.1610158563140046,-0.07668396622307852,-0.5478196320669941,-0.7485513978018798,-0.35649836866585016,-40.48925588078301,-55.32530656333184,-26.348733826005187,0.8846741370747079,0.8485511645774054,0.9219405768713828,-0.13035970883768835,-0.1784793206877737,-0.08466860564214755,-0.6060331230807512,-0.8297378161255218,-0.3936183960650913,-44.791805105746576,-61.32578094054115,-29.09226874095279,-0.05821349101375706,-0.08118641832364193,-0.03712002739924108,-4.302549224963567,-6.000474377209307,-2.7435349149476043,0.8613146793488264,0.8289534346298995,0.928777646339362,-0.1610158563140046,-0.20634037839105793,-0.07668396622307852,-0.5852745580092518,-0.7500241064878554,-0.27873760674901354,-111.05779089359616,-142.31956479845456,-52.89138647988872,0.8485511645774054,-0.1784793206877737,-0.6487522901199064,0.8135479383415668,-0.2291838659667915,-0.8330576188408525,0.9219405768713828,-0.08466860564214755,-0.30776087448076683,-123.10290135102588,-158.07544949541793,-58.39864790906391,-0.06347773211065466,-0.08303351235299705,-0.02902326773175329,-12.045110457429724,-15.755884696963388,-5.507261429175197,0.1648
48085031671,48085031671,Census Tract 316.71; Collin County; Texas,2495,1453,335,Plano city,Texas,41417,0.5105710517782199,0.27031233045052466,48085,2495,1453,335,0.006619,0.006897320142,0.003436016044,0.8456892596234864,0.7756588390742052,0.88244687654753,-0.18246742360806975,-0.28922658986721445,-0.13321269141138883,-3.0133409327702254,-4.7764050418360755,-2.1999283371076968,-120.77518768618138,-191.43907983310925,-88.17348044519827,0.8316333490875081,0.7562019979618321,0.8714800050871755,-0.20245298134956785,-0.3223979871717731,-0.1474732571746938,-3.34339052746421,-5.324210931339465,-2.4354330956520496,-134.00362835527895,-213.39522770899657,-120.77518768618138,-0.33004959469398454,-0.5478058895033895,-0.2355047585443528,-13.228440669097576,-21.956147875887353,-9.439068478731576,0.9010325395382904,0.8696456838616017,0.933212768347978,-0.10983783173071944,-0.14989359293956242,-0.07156699299159001,-0.548368814150335,-0.7483484562087547,-0.35730045341133115,-37.74045520649243,-51.50367902331416,-24.590533613993884,0.8916912863672344,0.8575838236112423,0.9267844522844984,-0.1214643624858298,-0.16606677092980876,-0.07899954248803735,-0.6064146329943638,-0.829093553738509,-0.3944076894998289,-41.73534982755429,-57.060808929009575,-27.1443695457556,-0.05804581884402882,-0.08074509752975434,-0.03710723608849775,-3.99489462106186,-5.557129905695412,-2.5538359317617174,0.8696456838616017,0.8390406007231831,0.933212768347978,-0.14989359293956242,-0.19183743806686268,-0.07156699299159001,-0.3463444727424956,-0.44326001556536354,-0.16536285485819432,-103.38640977387928,-132.31642255682493,-49.36204622632667,0.8575838236112423,-0.16606677092980876,-0.3837142541571084,0.8244442136713362,-0.2129383449086209,-0.4920158183396953,0.9267844522844984,-0.07899954248803735,-0.1825365204298608,-114.541568405107,-146.87039353423742,-54.48851356115248,-0.03736978141461283,-0.04875580277433178,-0.01717366557166647,-11.155158631227712,-14.55397097741247,-5.126467334825811,0.3239
