geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
48215020807,48215020807,Census Tract 208.07; Hidalgo County; Texas,1636,1170,561,McAllen city,Texas,51182,0.5084210417367805,0.19260484247178508,48215,1636,1170,561,0.008518,0.006897320142,0.003436016044,0.8464318274396636,0.7766914059492569,0.8830249591109762,-0.1814300544733276,-0.2875126367309546,-0.13247082053806666,-2.5283090897502243,-4.006617398507108,-1.84604023112556,-154.54212040038044,-244.9032639674271,-112.83864493432516,0.8324366327802121,0.7573094038869369,0.8721080137497668,-0.20129263972940703,-0.32046425789438077,-0.14664695683776754,-2.8051031137318856,-4.465813001745732,-2.043591041370954,-171.4610705215089,-272.9714548744335,-154.54212040038044,-0.2767940239816613,-0.45919560323862463,-0.197550810245394,-16.918950121128443,-28.068190907006393,-12.075232900085208,0.9015243942384372,0.8702819731889546,0.9335506215886856,-0.1092323251493934,-0.14905287114671875,-0.07117919143820278,-0.4391291054319863,-0.5992132262973366,-0.2861502272233163,-37.53240217367404,-51.214805666439034,-24.45728437806122,0.89222673203617,0.8582740593505802,0.9271535375450424,-0.12079134607173034,-0.16512900408135117,-0.07857000971796287,-0.4855979736022215,-0.6638415116033191,-0.3158623423427429,-41.50410030788218,-56.73859073532641,-26.996781396815635,-0.04646886817023521,-0.06462828530598241,-0.02971211511942662,-3.971698134208138,-5.523785068887386,-2.5394970187544117,0.8702819731889546,0.8398120411385165,0.9335506215886856,-0.14905287114671875,-0.19074263170163633,-0.07117919143820278,-0.5767446727849718,-0.7380588905168928,-0.27542052131767236,-102.80653703831938,-131.5612995573784,-49.094567079799,0.8582740593505802,-0.16512900408135117,-0.6389496068979527,0.8252780740328084,-0.21171279289342376,-0.8192007609267591,0.9271535375450424,-0.07857000971796287,-0.3040185284380958,-113.89476058787037,-146.0250910742886,-54.1922510584841,-0.06220493411298089,-0.08114187040986631,-0.02859800712042343,-11.08822354955096,-14.463791516910216,-5.097683978685104,0.6345
48215020909,48215020909,Census Tract 209.09; Hidalgo County; Texas,1426,1127,483,McAllen city,Texas,49024,0.5069663672956916,0.1967967503372129,48215,1426,1127,483,0.008518,0.006897320142,0.003436016044,0.8469346108830083,0.7773908094783553,0.8834162985377105,-0.18072869752885268,-0.28635428642515076,-0.13196915390316724,-2.195251486955394,-3.4782504475832132,-1.6029854987026766,-153.94470455507673,-243.91658117694345,-112.41132529471786,0.8329805662058273,0.758059582887029,0.8725331745440476,-0.200508199795027,-0.3191575208264685,-0.14608822813248531,-2.435506534187861,-3.8767004451821983,-1.7744852058335592,-170.79288458540398,-271.8583762399859,-153.94470455507673,-0.2402550472324667,-0.39844999759898503,-0.17149970713088258,-16.84818003032726,-27.941795063042427,-12.02662742853314,0.901857330290293,0.8707127439634627,0.93377927895023,-0.1088228330728503,-0.14848439618332102,-0.0709168885437429,-0.421404459441612,-0.5749895030508754,-0.2746178558138716,-37.39170003918474,-51.01947675695433,-24.367156682686034,0.8925891913608142,0.8587413807425212,0.9274033401589856,-0.12033621925830248,-0.16449494856686406,-0.07827948929811832,-0.4659887819116494,-0.6369886073016525,-0.30312871794980734,-41.3477180045829,-56.52072824326997,-26.896958114446083,-0.04458432247003729,-0.06199910425077715,-0.02851086213593573,-3.956017965398163,-5.50125148631563,-2.5298014317600472,0.8707127439634627,0.8403343919575672,0.93377927895023,-0.14848439618332102,-0.19000246755400577,-0.0709168885437429,-0.4946617532023092,-0.6329752898546436,-0.23625292165643108,-102.4144416567928,-131.05078464899452,-48.913648376072686,0.8587413807425212,-0.16449494856686406,-0.5479993975296155,0.8258427335837406,-0.21088429955725924,-0.7025411425254695,0.9274033401589856,-0.07827948929811832,-0.26078073125058887,-113.45743220074856,-145.4536526967846,-53.99186982413849,-0.05333764432730625,-0.06956585267082593,-0.02452780959415779,-11.042990543955746,-14.402868047790047,-5.078221448065794,0.7647
48215020724,48215020724,Census Tract 207.24; Hidalgo County; Texas,2447,1741,586,McAllen city,Texas,89434,0.5394219754961131,0.21230413949882743,48215,2447,1741,586,0.008518,0.006897320142,0.003436016044,0.835787558549738,0.7619349294501209,0.8747261165759327,-0.19647629325232377,-0.312448033747039,-0.14321498015223902,-4.0952626563143,-6.5125249640159595,-2.985108026692281,-167.35850659232938,-266.14323514572783,-121.9905200936772,0.8209288004635986,0.7414974669687814,0.8630963951683441,-0.21813243661968673,-0.34862227390737954,-0.15861913640011585,-4.546653476774525,-7.266524402813065,-3.3061852660360893,-185.80520951264916,-296.9564529143059,-167.35850659232938,-0.45139082046022505,-0.7539994387971056,-0.32107723934380816,-18.44670292031978,-30.81321776857808,-13.121260291941486,0.8944582576334097,0.8611522057543277,0.9286909364289798,-0.1179951568067989,-0.16123490518618405,-0.0767844939299388,-0.7058592915621773,-0.9645239603873048,-0.45933282310129486,-40.54332519024568,-55.400572107254725,-26.383275307369036,0.884537166058582,0.8483750936862369,0.9218458985453768,-0.1305347455957221,-0.17872390106944852,-0.08478000669954291,-0.7808724149696318,-1.069144951437876,-0.5071628114835292,-44.851948016635944,-61.40981915208938,-29.130546323005696,-0.07501312340745447,-0.10462099105057145,-0.04782998838223429,-4.308622826390263,-6.00924704483466,-2.747271015636662,0.8611522057543277,0.8287569597913806,0.9286909364289798,-0.16123490518618405,-0.2066263675803406,-0.0767844939299388,-0.6516840128525986,-0.8351485692903847,-0.3103498406336787,-111.20887591341273,-142.51682069801788,-52.96072365762435,0.8483750936862369,-0.17872390106944852,-0.7223715541440298,0.813335835009066,-0.2295044149737399,-0.9276177385087132,0.9218458985453768,-0.08478000669954291,-0.34266634083872416,-123.27159627031224,-158.29654240763028,-58.475484784765214,-0.07068754129143118,-0.0924691692183286,-0.03231650020504545,-12.062720356899518,-15.779721709612389,-5.514761127140861,0.7815
48215020910,48215020910,Census Tract 209.10; Hidalgo County; Texas,1613,929,409,McAllen city,Texas,60520,0.48959294626247984,0.21646002361175232,48215,1613,929,409,0.008518,0.006897320142,0.003436016044,0.8529625714506347,0.7857927419923509,0.8881035576200957,-0.17238438528351663,-0.272600199213515,-0.1259948138027505,-2.368481122671976,-3.7453997055008625,-1.7311100280665594,-146.83701938449946,-232.2008496900721,-107.32238239718286,0.839504390741308,0.7670767409785703,0.8776269899397637,-0.191178999215203,-0.3036505300946635,-0.13943624280360314,-2.626710359803255,-4.172016782353651,-1.9157889988323609,-162.8462715315099,-258.6495215346343,-146.83701938449946,-0.25822923713127865,-0.4266170768527888,-0.1846789707658012,-16.009252147010457,-26.44867184456223,-11.4494092229263,0.905843157555208,0.8758740216300385,0.9365145048229292,-0.10394386893522836,-0.14171670275019443,-0.06778912109756823,-0.33179495244195945,-0.4523680629834233,-0.21638686765321016,-35.71528013368778,-48.6940864352447,-23.29245076999033,0.8969295016168223,0.8643423845654952,0.9303919818502951,-0.11491482685916884,-0.15694893349780584,-0.07481579754295985,-0.3668148963780936,-0.5009902407824622,-0.2388164327724049,-39.484918878158616,-53.92790535871498,-25.706828070226575,-0.03501994393613411,-0.04862217779903899,-0.02242956511919475,-3.769638744470841,-5.23381892347029,-2.4143773002362487,0.8758740216300385,0.8465980840298413,0.9365145048229292,-0.14171670275019443,-0.1811980429248781,-0.06778912109756823,-0.3997833765497278,-0.5111603926631075,-0.1912333775750864,-97.74654683367427,-124.9780911156742,-46.75632703547344,0.8643423845654952,-0.15694893349780584,-0.4427535594744524,0.8326164929577531,-0.2010331388556099,-0.5671152763958569,0.9303919818502951,-0.07481579754295985,-0.21105565949913607,-108.25270402798346,-138.6589917838281,-51.6028507332851,-0.0429701829247246,-0.05595488373274937,-0.01982228192404969,-10.506157194309193,-13.680900668153882,-4.846523697811661,0.7435
48215020733,48215020733,Census Tract 207.33; Hidalgo County; Texas,1614,1117,298,McAllen city,Texas,58118,0.517036559212194,0.1981606847537993,48215,1614,1117,298,0.008518,0.006897320142,0.003436016044,0.8434601334604285,0.7725619689944354,0.8807107466427946,-0.18559249018366997,-0.2943945471475865,-0.13544657404480118,-2.5515352058545844,-4.047351542701471,-1.8621265431897769,-158.0876831384501,-250.7652752603142,-115.37339177136164,0.8292223828450701,0.7528815556779893,0.8695941817274833,-0.20594911653131,-0.32823017439904495,-0.14996169594127276,-2.831399163426509,-4.5125255056071385,-2.061681193808807,-175.42745746136984,-279.58646255310646,-158.0876831384501,-0.2798639575719246,-0.46517396290566726,-0.19955465061903,-17.33977432291974,-28.82118729279227,-12.363980831414498,0.8995550509738462,0.8677350370379363,0.9321975130393756,-0.11166070260782082,-0.15242551852413128,-0.07273403545087602,-0.4285571176252248,-0.5850137008421146,-0.2791554043463015,-38.3667965644785,-52.37365271639343,-24.99153127540747,0.8900830301659916,0.855511490366031,0.9256754245954592,-0.12349069256326574,-0.1688913723089207,-0.08029226382133063,-0.4739609730411027,-0.6482101403453844,-0.308164110982976,-42.431600093205255,-58.03134649466288,-27.58855066991728,-0.04540385541587788,-0.06319643950326981,-0.02900870663667454,-4.064803528726758,-5.657693778269454,-2.5970193945098066,0.8677350370379363,0.8367249931574845,0.9321975130393756,-0.15242551852413128,-0.19513580707847297,-0.07273403545087602,-0.31329562452324283,-0.40108241151115775,-0.14949763846183223,-105.13275990712847,-134.59141325877778,-50.16699277242692,0.855511490366031,-0.1688913723089207,-0.34713956348282926,0.8219417028740937,-0.2166312969682492,-0.4452642715740732,0.9256754245954592,-0.08029226382133063,-0.1650328316534892,-116.489786403634,-149.41754079666885,-55.38014485016416,-0.03384393895958643,-0.04418186006291547,-0.01553519319165697,-11.357026496505512,-14.826127537891097,-5.213152077737238,0.8284
48215020905,48215020905,Census Tract 209.05; Hidalgo County; Texas,2770,1684,492,McAllen city,Texas,81349,0.5196639957947403,0.2294112145248367,48215,2770,1684,492,0.008518,0.006897320142,0.003436016044,0.8425559467125754,0.7713070068177686,0.8800061989989225,-0.18686480571614095,-0.2965006037294603,-0.13635563151439165,-4.409048929799545,-6.995890234912093,-3.2172920357936583,-159.17144150900884,-252.55921425675425,-116.1477269239588,0.8282446189589269,0.7515363727030742,0.8688289922206646,-0.20737277020521225,-0.3306075877648729,-0.15097448284278792,-4.892931480804154,-7.800639748249888,-3.5622217862479824,-176.64012566079978,-281.61154325811873,-159.17144150900884,-0.4838825510046086,-0.8047495133377955,-0.34492975045432406,-17.46868415179092,-29.05232900136446,-12.452337561527944,0.8989553254510552,0.8669597932835734,0.9317852518440436,-0.112402331559964,-0.15345602846533682,-0.07320865834800086,-0.6503881054252058,-0.8879351009405239,-0.42360367389956216,-38.621621462304375,-52.7277375855418,-25.15461246434455,0.8894303002596787,0.8546707725152299,0.9252251200481144,-0.12431519334121996,-0.17004118095331305,-0.0808180391254368,-0.7193189140354349,-0.9839009564093536,-0.467633461170081,-42.71489988333937,-58.42642258962909,-27.769207907962052,-0.06893080861022916,-0.09596585546882984,-0.04402978727051881,-4.093278421034985,-5.698685004087284,-2.614595443617507,0.8669597932835734,0.8357858096019064,0.9317852518440436,-0.15345602846533682,-0.196478796973486,-0.07320865834800086,-0.5207501951742841,-0.6667471646098475,-0.2484322284658917,-105.84353560452932,-135.51771638411535,-50.49435537924629,0.8546707725152299,-0.17004118095331305,-0.5770316034805064,0.8209269108235476,-0.2181352405621685,-0.7402379054974543,0.9252251200481144,-0.0808180391254368,-0.27425452143563506,-117.2828462358753,-150.454858840946,-55.74278890968193,-0.0562814083062223,-0.07349074088760676,-0.02582229296974336,-11.439310631345997,-14.937142456830642,-5.248433530435643,0.7748
48215023531,48215023531,Census Tract 235.31; Hidalgo County; Texas,1724,1154,352,McAllen city,Texas,45970,0.576141141217112,0.16682218730988715,48215,1724,1154,352,0.008518,0.006897320142,0.003436016044,0.8233529515024506,0.7448188433977851,0.8649973651507628,-0.21454595890523587,-0.3426083521707175,-0.15607288563902996,-3.1506142719940735,-5.031214615094256,-2.2919353199414956,-182.7502477954799,-291.83379437901715,-132.94288398732573,0.8075039424275993,0.7231955097870517,0.8525429414116256,-0.2383840467622979,-0.38275194807895674,-0.17296144443377554,-3.500677354993841,-5.6207246056018185,-2.5399443462762155,-203.05553103212537,-326.02810937365535,-182.7502477954799,-0.3500630829997675,-0.5895099905075627,-0.24800902633471988,-20.305283236645447,-34.194314994638205,-14.385674381364264,0.886160362738425,0.8504622457248806,0.922967581883985,-0.12846392374150672,-0.17583114950348305,-0.08346167257443049,-0.5093803349208651,-0.6971990829411856,-0.3309390955126399,-44.14041030510096,-60.415865072893034,-28.67756460248179,0.8755149221285619,0.8367978251399694,0.9155985409835906,-0.142184987057432,-0.19503178659998568,-0.09218173166346497,-0.56378658084404,-0.7733327294160554,-0.36551554693911115,-48.85498967452686,-67.0132347847535,-31.673790895936843,-0.05440624592317489,-0.07613364647486975,-0.03457645142647125,-4.7145793694259,-6.5973697118604635,-2.996226293455048,0.8504622457248806,0.8158508430925734,0.922967581883985,-0.17583114950348305,-0.22571424478693772,-0.08346167257443049,-0.42689283262960814,-0.5480018392306529,-0.2026329801170852,-121.27637290613868,-155.6823406905264,-57.56618753326284,0.8367978251399694,-0.19503178659998568,-0.47350922785630706,0.7994141723249575,-0.25091602653437256,-0.6091881536456792,0.9155985409835906,-0.09218173166346497,-0.22380403391345333,-134.51966700463268,-173.0648163766134,-63.580691452685606,-0.04661639522669891,-0.06118631441502631,-0.02117105379636813,-13.24329409849401,-17.38247568608702,-6.014503919422765,0.3972
48215020600,48215020600,Census Tract 206; Hidalgo County; Texas,1080,742,224,McAllen city,Texas,32047,0.4128624211668867,0.2026542975309865,48215,1080,742,224,0.008518,0.006897320142,0.003436016044,0.8801026941466059,0.8239998870242278,0.9091043326440318,-0.1362310405942489,-0.21359239940113897,-0.09998375774055324,-1.253249284084357,-1.9649304627468136,-0.9197945803087552,-116.0416003781812,-181.93800580989017,-85.16616484340325,0.8689337892843824,0.8082019005173877,0.9004821333213856,-0.15083567048711308,-0.23731458607042205,-0.11051620348262488,-1.3876037005059674,-2.183161295679683,-1.0166871829661983,-128.4818241209229,-202.14456441478544,-116.0416003781812,-0.1343544164216104,-0.2182308329328697,-0.09689260265744336,-12.440223742741702,-20.206558604895346,-8.971537283096609,0.92365851791501,0.8990374688442603,0.9486909113750864,-0.08265119695676826,-0.1123006934132902,-0.05408409420782082,-0.21072120238905068,-0.2863133023657296,-0.1378886910440736,-28.399083879925968,-38.58669843203903,-18.58338154232798,0.9163525306998942,0.8895197010008147,0.9437070815242252,-0.09128306683042312,-0.1242021945943209,-0.05965083825041713,-0.2327283609737447,-0.3166564641279637,-0.15208123805172977,-31.36500821748581,-42.67607333260967,-20.496123726648214,-0.02200715858469401,-0.03034316176223411,-0.01419254700765615,-2.9659243375598403,-4.089374900570636,-1.9127421843202363,0.8990374688442603,0.8748251840307419,0.9486909113750864,-0.1123006934132902,-0.1430855195463364,-0.05408409420782082,-0.17350453895937193,-0.22106708646298764,-0.08355990996447989,-77.45738346400532,-98.69066359954805,-37.30353123414281,0.8895197010008147,-0.1242021945943209,-0.1918923548541469,0.8632039211359008,-0.15847481170392216,-0.2448435384113868,0.9437070815242252,-0.05965083825041713,-0.09216052790600009,-85.6662298456013,-109.30515107651196,-41.14309281517861,-0.01838781589477497,-0.02377645194839914,-0.0086006179415202,-8.208846381595972,-10.614487476963903,-3.839561581035804,0.9898
48215020732,48215020732,Census Tract 207.32; Hidalgo County; Texas,2302,1360,584,McAllen city,Texas,90366,0.5587000843568134,0.1955474309688534,48215,2302,1360,584,0.008518,0.006897320142,0.003436016044,0.8292359674295179,0.7529002507722651,0.8696048112912856,-0.20592936061350528,-0.3281971934187559,-0.14994763945140682,-4.037952688110838,-6.435433662531296,-2.9402386915339855,-175.41062937058376,-279.55836935409627,-127.72539928470832,0.8138529538853548,0.7318316469661568,0.8575394874744074,-0.22872319283965784,-0.3664344855070808,-0.16612705841122466,-4.4849040885120885,-7.18520715725852,-3.25749179272476,-194.82641566082052,-312.12889475493137,-175.41062937058376,-0.44695140040125025,-0.7497734947272239,-0.31725310119077443,-19.415786290236763,-32.570525400835095,-13.781629069972826,0.8900920968326811,0.8555231697342174,0.9256816787137508,-0.123479248449028,-0.16887541492379074,-0.08028496511837173,-0.5770162831298142,-0.7891517437568106,-0.3751701824046396,-42.42766787719223,-58.0258635115302,-27.586042823870564,0.8797888211940684,0.8422770229045319,0.9185606460669294,-0.13663640172510758,-0.18725784131160525,-0.08865974639973484,-0.6384994211897824,-0.875052488071615,-0.41430538307758574,-46.94848685218988,-64.34209471114816,-30.46363110864601,-0.06148313805996819,-0.08590074431480432,-0.03913520067294612,-4.520818974997661,-6.316231199617965,-2.87758828477545,0.8555231697342174,0.8219558023072189,0.9256816787137508,-0.16887541492379074,-0.21661042746217432,-0.08028496511837173,-0.680236075692002,-0.8725143751524175,-0.3233906464942562,-116.47878008424692,-149.4031464302085,-55.37511070107127,0.8422770229045319,-0.18725784131160525,-0.7542811318855691,0.805996789898487,-0.2406997304864541,-0.9695469299667836,0.9185606460669294,-0.08865974639973484,-0.35712455830246176,-129.15772806259744,-166.0183099258191,-61.1514654627503,-0.07404505619356716,-0.09703255481436612,-0.03373391180820556,-12.67894797835054,-16.615163495610638,-5.776354761679035,0.6712
48215020728,48215020728,Census Tract 207.28; Hidalgo County; Texas,1428,929,369,McAllen city,Texas,51454,0.49156500851137375,0.198244174300376,48215,1428,929,369,0.008518,0.006897320142,0.003436016044,0.8522761829253123,0.7848344855726875,0.8875702566173499,-0.17332857591731302,-0.2741540011080271,-0.1266713733864123,-2.1083174921997236,-3.3347281198937138,-1.5407930911457968,-147.64128096636722,-233.5243781438175,-107.898675850546,0.8387613062137644,0.7660478277929871,0.8770472964750473,-0.19223430145350875,-0.3054015215747534,-0.1401893649511418,-2.33828114152725,-3.7148137095849143,-1.7052219392136634,-163.74517797809875,-260.14101607737496,-147.64128096636722,-0.22996364932752655,-0.38008558969120054,-0.16442884806786662,-16.10389701173155,-26.61663793355746,-11.514625214836595,0.9053898402590403,0.8752866275420949,0.9362036258409878,-0.10449659973419924,-0.1424828947839802,-0.06814369480966725,-0.3335593017108137,-0.4548137930877141,-0.2175186878283508,-35.90519932301547,-48.95735124733197,-23.41428286634562,0.896435771741321,0.8637047793587495,0.9300522562396326,-0.1155288884305744,-0.1578030177654474,-0.07520840177645352,-0.3687750170852409,-0.503716528074502,-0.24006964861202043,-39.69591141929397,-54.22137008336943,-25.84172751474924,-0.03521571537442719,-0.04890273498678788,-0.02255096078366963,-3.790712096278493,-5.2640188360374465,-2.427444648403621,0.8752866275420949,0.8458847479065001,0.9362036258409878,-0.1424828947839802,-0.1821941493506335,-0.06814369480966725,-0.3626348016910009,-0.4637043577700812,-0.17343327626281593,-98.27501400840131,-125.66513760706808,-47.00088787610188,0.8637047793587495,-0.1578030177654474,-0.4016262172408395,0.8318448145848054,-0.20214730255801985,-0.5144873501246431,0.9300522562396326,-0.07520840177645352,-0.19141374061111335,-108.8417932902004,-139.42746615843987,-51.87364244203615,-0.03899141554983865,-0.05078299235456191,-0.01798046434829744,-10.566779281799093,-13.762328551371793,-4.872754565934268,0.592
48215023535,48215023535,Census Tract 235.35; Hidalgo County; Texas,2525,1962,780,McAllen city,Texas,63947,0.4876289955868168,0.2159604730805451,48215,2525,1962,780,0.008518,0.006897320142,0.003436016044,0.8536466860752633,0.7867482196575012,0.8886349834876444,-0.17144483345634778,-0.27105467163984776,-0.12532144084096153,-3.6874269057374542,-5.829830324896263,-2.695407283535358,-146.036709138117,-230.8843693028223,-106.748803308331,0.8402450730454056,0.7681027954551252,0.8782046797770743,-0.1901289660355574,-0.3019090750834573,-0.13868671282171094,-4.089284295044466,-6.493445291441245,-2.9828668850337174,-161.95185326908776,-257.1661501560889,-146.036709138117,-0.4018573893070117,-0.6636149665449818,-0.28745960149835925,-15.91514413097076,-26.281780853266604,-11.384538673202346,0.906294835818376,0.8764593913865716,0.9368242076792018,-0.10339368655566604,-0.14095417292292955,-0.06743612281038702,-0.6970247618047154,-0.950237408877859,-0.45461815904626585,-35.526236585357566,-48.43207996319363,-23.171159992164416,0.8974214709167593,0.8649778349395371,0.930730433415527,-0.11430362701089802,-0.15609898844390752,-0.0744249506597443,-0.7705737269343949,-1.052335629598547,-0.5017330867490296,-39.274909629683734,-53.63586287454368,-25.57253245407898,-0.07354896512967946,-0.10209822072068808,-0.04711492770276376,-3.7486730443261704,-5.203782911350055,-2.401372461914565,0.8764593913865716,0.8473090838781451,0.9368242076792018,-0.14095417292292955,-0.18020686786808252,-0.06743612281038702,-0.758320723680213,-0.9694966783891412,-0.36280025196360505,-97.22060560002733,-124.29444594732584,-46.5128528158468,0.8649778349395371,-0.15609898844390752,-0.839798463769191,0.8333857086813297,-0.19992458423879736,-1.0755762121659616,0.930730433415527,-0.0744249506597443,-0.4003995147771922,-107.66646971399884,-137.8943861751233,-51.33327112528106,-0.08147774008897801,-0.10607953377682022,-0.03759926281358716,-10.44586411397154,-13.599940227797465,-4.820418309434252,0.61240000000000006
48215020108,48215020108,Census Tract 201.08; Hidalgo County; Texas,1873,1268,358,McAllen city,Texas,0,NA,NA,48215,1873,1268,358,0.008518,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6794
48215023906,48215023906,Census Tract 239.06; Hidalgo County; Texas,7005,4829,1572,McAllen city,Texas,186582,0.5378315258904095,0.2127633590472247,48215,7005,4829,1572,0.008518,0.006897320142,0.003436016044,0.8363303725319815,0.7626851164835048,0.8751499701056354,-0.19569972924994988,-0.3111570927339944,-0.14266129710236344,-11.677126907726269,-18.56630499193669,-8.512398445669112,-166.6970293751073,-265.0436115908164,-121.51889287179316,0.8215152996329339,0.7423005776461385,0.863556446422515,-0.2172627831116668,-0.34716317097722793,-0.15800189338257442,-12.96376392774897,-20.71473691214011,-9.427750195468546,-185.06443865451777,-295.71358903840274,-166.6970293751073,-1.2866370200227024,-2.1484319202034214,-0.9153517497994345,-18.367409279410456,-30.669977447586316,-13.067119911483717,0.8948194220945559,0.8616182533767607,0.928939637462998,-0.11754391479259782,-0.16060679550474774,-0.0764962110251565,-1.950349930625244,-2.664871703680516,-1.2692650243039492,-40.3882777101935,-55.18475261297403,-26.284220838764735,0.8849300483631418,0.8488801533944244,0.9221174569267764,-0.13003282219843643,-0.17802259365034206,-0.08446054511622592,-2.1575723949743417,-2.9538437084412603,-1.4014134087558483,-44.67948633204269,-61.16884879770678,-29.02077881043381,-0.20722246434909763,-0.28897200476074447,-0.13214838445189936,-4.291208621849195,-5.98409618473275,-2.7365579716690696,0.8616182533767607,0.8293205638082298,0.928939637462998,-0.16060679550474774,-0.20580634755758653,-0.0764962110251565,-1.7413931953269992,-2.2314732827185395,-0.8294168433462571,-110.77564855769717,-141.95122663603942,-52.76188570904944,0.8488801533944244,-0.17802259365034206,-1.9302255064793004,0.8139442841016553,-0.22858532154162503,-2.4784562959071863,0.9221174569267764,-0.08446054511622592,-0.915770830722147,-122.78788209155854,-157.6626142434597,-58.25514190344447,-0.18883231115230115,-0.2469830131886468,-0.08635398737588995,-12.012233533861396,-15.71138760742028,-5.493256194395035,0.9451
48215020731,48215020731,Census Tract 207.31; Hidalgo County; Texas,1844,1155,620,McAllen city,Texas,33558,0.547664779562276,0.1750893445784244,48215,1844,1155,620,0.008518,0.006897320142,0.003436016044,0.8329799624537159,0.7580587500675396,0.8725327026655796,-0.20050906993523812,-0.31915897008101873,-0.14608884795378896,-3.1494344592142127,-5.0130912215848165,-2.29464558386897,-170.79362577083583,-271.85961071501174,-124.4384806870374,0.8178958600304924,0.7373490950225551,0.8607160168116881,-0.2226495436261512,-0.3562097068409782,-0.16182338944296096,-3.497199130448333,-5.595054257614958,-2.5417910480713606,-189.6528812607556,-303.41942828714525,-170.79362577083583,-0.34776467123412047,-0.5819630360301415,-0.24714546420239047,-18.859255489919764,-31.55981757213349,-13.402682440476706,0.8925887890899212,0.8587408620559973,0.9274030629376524,-0.12033672417014632,-0.16449565193136387,-0.07827981161975972,-0.4775681467453343,-0.6528172025810888,-0.3106611453870448,-41.34789149310254,-56.520969920440585,-26.89706886467921,0.8825037725209032,0.8457623372040612,0.9204397769339032,-0.1331396319626654,-0.1823652532292001,-0.08643718476739612,-0.5283777478009494,-0.7237344760380208,-0.34303448447610513,-45.74699115159735,-62.66099359636543,-29.699955365896543,-0.05080960105561505,-0.070917273456932,-0.03237333908906031,-4.399099658494809,-6.140023675924848,-2.8028865012173436,0.8587408620559973,0.8258421068165349,0.9274030629376524,-0.16449565193136387,-0.2108852185495976,-0.07827981161975972,-0.7034390874693226,-0.901816576642371,-0.33475097126609926,-113.45791733376171,-145.45428655522113,-53.992092139693426,0.8457623372040612,-0.1823652532292001,-0.7798555512651892,0.8101897127405137,-0.234278816769275,-1.0018555210829216,0.9204397769339032,-0.08643718476739612,-0.3696346600186408,-125.78315342986924,-161.58960017466478,-59.61849355139368,-0.07641646379586664,-0.1000389444405506,-0.03488368875254155,-12.325236096107522,-16.135313619443647,-5.62640141170025,0.908
