geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06037301702,06037301702,Census Tract 3017.02; Los Angeles County; California,4369,3013,1235,Glendale city,California,42341,0.34199475082831565,0.22994266421789575,06037,4369,3013,1235,0.009245,0.009493868073,0.003212018401,0.9059355757398097,0.8609358970643215,0.9289413419226348,-0.1038312511166979,-0.1615266634947722,-0.07649423582580023,-4.193890115511247,-6.52428888351606,-3.0897096594054063,-95.9919916573872,-149.3314004009169,-70.71892102095231,0.8970301617810513,0.8481406874350691,0.9221193180631442,-0.11478971678555634,-0.1790496727897596,-0.0844583563225196,-4.636517940520704,-7.2320678487686605,-3.4113916758572,-106.12309316824684,-165.53142249413276,-95.9919916573872,-0.4426278250094571,-0.7077789652526008,-0.32168201645179373,-10.131101510859626,-16.200022093215857,-7.362829399217069,0.9404237230824062,0.9209748319848252,0.9600775248826566,-0.06335046155824521,-0.0858060017176201,-0.04158255357787154,-0.6130938217378603,-0.8304143052333322,-0.4024281128123603,-20.348284823692673,-27.561045643323336,-13.35639272526918,0.9346649000021616,0.913424252281516,0.9561740068461202,-0.06990216493385747,-0.0947815295053074,-0.04583474643745764,-0.6764999716323462,-0.9172777707569132,-0.4435800335233591,-22.452704003728716,-30.444001684597183,-14.722204896228314,-0.0634061498944859,-0.08686346552358093,-0.04115192071099877,-2.1044191800360403,-2.8829560412738444,-1.365812170959136,0.9209748319848252,0.9017308162944524,0.9600775248826566,-0.0858060017176201,-0.10897840234558276,-0.04158255357787154,-1.0060691123206902,-1.2777638197239662,-0.4875524080913567,-81.46308601786966,-103.46265746752763,-39.47792778067666,0.913424252281516,-0.0947815295053074,-1.1113065210474735,0.8924514570958844,-0.12050912354839788,-1.4129606848932637,0.9561740068461202,-0.04583474643745764,-0.5374090592582376,-89.98433368805453,-114.40977205613471,-43.51490358366296,-0.10523740872678332,-0.1351968651692974,-0.04985665116688087,-8.521247670184884,-10.947114588607077,-4.036975802986305,0.8065
06037301205,06037301205,Census Tract 3012.05; Los Angeles County; California,1341,1037,399,Glendale city,California,42930,0.5051492939063845,0.21278589087561067,06037,1341,1037,399,0.009245,0.009493868073,0.003212018401,0.8475630708985069,0.7782653382094474,0.8839053748897842,-0.17985319834651803,-0.2849088233849612,-0.13134282063245956,-2.2297381198948827,-3.5321699588121085,-1.6283285292178458,-166.2742818713559,-263.3982072193966,-121.42643767470886,0.8336605075263879,0.7589976958270434,0.8730645456185765,-0.1995290540596311,-0.3175270564034427,-0.14539068734200888,-2.473670426511709,-3.9365559704792186,-1.8024875889034857,-184.46461047812892,-293.5537636449828,-166.2742818713559,-0.2439323066168262,-0.4043860116671101,-0.17415905968563972,-18.19032860677302,-30.155556425586138,-12.987252772978357,0.9022733824856468,0.8712511309787574,0.9340649797506672,-0.10831153773497015,-0.14777469370582855,-0.07058932909242897,-0.36077090237840725,-0.4922172716945149,-0.23512339024561416,-34.789865224533,-47.46550353852602,-22.67342239591265,0.8930421560033149,0.859325482047491,0.9277154699407788,-0.11976796758997348,-0.1637034172631861,-0.07791670226630547,-0.398930701632093,-0.5452736689325044,-0.2595298670373222,-38.46969157493665,-52.581838855593475,-25.02698814246116,-0.03815979925368573,-0.05305639723798949,-0.02440647679170804,-3.679826350403639,-5.1163353170674535,-2.35356574654851,0.8712511309787574,0.840987330976054,0.9340649797506672,-0.14777469370582855,-0.18907855465479492,-0.07058932909242897,-0.5597784251818768,-0.716239654477131,-0.2673961453282755,-140.295344657112,-179.50868533261428,-67.01657777651015,0.859325482047491,-0.1637034172631861,-0.6201172799917878,0.826548607914646,-0.20985020169952973,-0.7949237618810824,0.9277154699407788,-0.07791670226630547,-0.2951526259078101,-155.41786465959592,-199.22901300277752,-73.97308919995241,-0.06033885480991097,-0.07868410740395138,-0.02775648057953461,-15.122520002483952,-19.72032767016325,-6.95651142344226,0.3183
06037301602,06037301602,Census Tract 3016.02; Los Angeles County; California,2501,1822,758,Glendale city,California,50260,0.4400347343333943,0.2783108902454946,06037,2501,1822,758,0.009245,0.009493868073,0.003212018401,0.8703942921652281,0.8102618073001797,0.9016112078645676,-0.14890459301193193,-0.23416899450318965,-0.10912552026550604,-3.442934028950672,-5.414395777809153,-2.5231724525713632,-137.66229623953106,-216.48923541819883,-100.88654348546036,0.85839590628939,0.7933921610772088,0.8923212426145898,-0.16496361722264688,-0.2604107389242093,-0.12067263698654172,-3.81424669169965,-6.021150700667142,-2.7901619408803864,-152.50886412233703,-240.7497281354315,-137.66229623953106,-0.3713126627489771,-0.6067549228579887,-0.26698948830902314,-14.846567882805962,-24.260492717232655,-10.675309408597489,0.9173099088115512,0.8907654463170859,0.94436092340138,-0.0901441163930961,-0.12262998540698884,-0.0589171737413916,-0.527550189406842,-0.7176671602870127,-0.34480083016230473,-28.954456059651037,-39.38897696416096,-18.924304619226383,0.909426684713902,0.8805209595077244,0.9389701992404088,-0.09959386150472538,-0.13569130774476187,-0.06499652577788077,-0.5828529093508383,-0.7941059046987746,-0.3803790070489147,-31.989731577982344,-43.584297733192905,-20.87700367996239,-0.05530271994399638,-0.0764387444117619,-0.03557817688661002,-3.035275518331306,-4.195320769031938,-1.9526990607360055,0.8907654463170859,0.8647231788228327,0.94436092340138,-0.12262998540698884,-0.1564394530991094,-0.0589171737413916,-0.8824885406618832,-1.1257933710844934,-0.42398872104897206,-116.42329032478668,-148.52155291352156,-55.93518747347917,0.8805209595077244,-0.13569130774476187,-0.976482413781262,0.8522456837377103,-0.17337056564989664,-1.2476356167403002,0.9389701992404088,-0.06499652577788077,-0.46773787823141616,-128.82353743816122,-164.59572780215044,-61.70684409385437,-0.0939938731193789,-0.1218422456558068,-0.0437491571824441,-12.400247113374526,-16.074174888628868,-5.771656620375211,0.8385
06037930400,06037930400,Census Tract 9304; Los Angeles County; California,1009,698,349,Glendale city,California,2831272,0.7456147439401544,0.2138488711272897,06037,1009,698,349,0.009245,0.009493868073,0.003212018401,0.7683170424009088,0.6706708966780558,0.8214788114027977,-0.3015460347919742,-0.4910442736566711,-0.2173168511703312,-2.812883229476668,-4.580561648745528,-2.0271761376713395,-278.77930916518017,-453.9704309955925,-200.9094289069712,0.7483323384557805,0.6444072337368221,0.8054823021637776,-0.33630467188354807,-0.5518137408252669,-0.24149220574267988,-3.1371189217874726,-5.14743169623496,-2.2526888010698953,-310.91366915634023,-510.15180339295927,-278.77930916518017,-0.3242356923108045,-0.5668700474894317,-0.2255126633985558,-32.13435999116001,-56.181372397366864,-22.350115302136352,0.8488487335605962,0.8028179154035725,0.8970057133034876,-0.17806619773747198,-0.24561246182119023,-0.11482010110861576,-0.3992224288027475,-0.550660399325432,-0.2574253857407569,-57.195190372886465,-78.89117468845731,-36.88042775655543,0.8350516443347253,0.7853780531370455,0.887308680306357,-0.19753072373947225,-0.27327214709614994,-0.12700351320211875,-0.4428616789509946,-0.6126731051376214,-0.2847404597350026,-63.44723194140324,-87.77551649536123,-40.793762139685185,-0.0436392501482471,-0.06201270581218943,-0.02731507399424571,-6.252041568516777,-8.88434180690393,-3.913334383129758,0.8028179154035725,0.7588400770087924,0.8970057133034876,-0.24561246182119023,-0.317800720201568,-0.11482010110861576,-0.8138024960556801,-1.052988180773227,-0.38044032532674793,-233.1812309615129,-301.71581110980725,-109.0086892053719,0.7853780531370455,-0.27327214709614994,-0.9054489896821476,0.7381851178675927,-0.3546737475400699,-1.1751617930675742,0.887308680306357,-0.12700351320211875,-0.42080835510280173,-259.44097125562973,-336.7225768101932,-120.57545991484292,-0.0916464936264676,-0.12217361229434688,-0.0403680297760538,-26.25974029411679,-35.00676570038592,-11.566770709471005,0.7186
06037186301,06037186301,Census Tract 1863.01; Los Angeles County; California,1904,1082,372,Glendale city,California,56232,0.5104518313551668,0.29805945259185374,06037,1904,1082,372,0.009245,0.009493868073,0.003212018401,0.8457304187606499,0.7757160600775516,0.8824789219487541,-0.1824098765010957,-0.2891314895556318,-0.1331715411306678,-3.210866202913007,-5.089431262273218,-2.3441493893217578,-168.63793082526297,-267.3020620941816,-123.1170897753024,0.8316778717456701,0.7562633624096099,0.8715148170125817,-0.2023886097883381,-0.3222906856333689,-0.1474274223217979,-3.5625414560270254,-5.673115348047663,-2.595088252871001,-187.10826974931857,-297.9577388680495,-168.63793082526297,-0.35167525311401837,-0.5836840857744452,-0.25093886354924333,-18.470338924055586,-30.65567677386792,-13.179562161199756,0.9010598063938902,0.8696809546189643,0.9332314994795898,-0.10980424706998752,-0.14984695788599017,-0.07154548529238797,-0.3816141095886838,-0.5207787033208937,-0.2486494593195703,-35.26932620967503,-48.13111860636725,-22.980541526762504,0.8917209690019817,0.8576220834015752,0.9268049146201182,-0.12142703240365052,-0.16601475096549886,-0.07897571994413008,-0.4220079831810154,-0.5769683146035813,-0.27447252587957555,-39.00258624593488,-53.324243493861495,-25.367146569276855,-0.0403938735923316,-0.05618961128268762,-0.02582306656000524,-3.733260036259851,-5.193124887494235,-2.3866050425143475,0.8696809546189643,0.8390833593794094,0.9332314994795898,-0.14984695788599017,-0.19177670349654588,-0.07154548529238797,-0.5292173367433116,-0.6773014127592285,-0.25267854427350583,-142.26272493099776,-182.07027224710444,-67.92433985846931,0.8576220834015752,-0.16601475096549886,-0.5863174375078831,0.8244904300739199,-0.2128703542506185,-0.7517982582858306,0.9268049146201182,-0.07897571994413008,-0.2789200445965529,-157.61221438383956,-202.09630599081467,-74.97850661197658,-0.0571001007645715,-0.07449684552660207,-0.02624150032304706,-15.349489452841803,-20.026033743710236,-7.054166753507275,0.927
06037186401,06037186401,Census Tract 1864.01; Los Angeles County; California,1921,1289,418,Glendale city,California,52593,0.44681743285893993,0.2831599319719666,06037,1921,1289,418,0.009245,0.009493868073,0.003212018401,0.867987649215895,0.8068684083705838,0.8997504413772868,-0.15209012582536127,-0.23935946633408584,-0.11141929363130616,-2.701066642663748,-4.250939149482815,-1.9787671010427583,-140.60732132554648,-221.28782662586235,-103.00713696214255,0.855785453422443,0.7897379041861883,0.890295698782438,-0.16851717448668532,-0.266242882226203,-0.12322231969399924,-2.9928051952865884,-4.728379072114175,-2.188384653841935,-155.7941278129406,-246.1415446181247,-140.60732132554648,-0.29173855262284043,-0.47743992263136015,-0.2096175527991766,-15.186806487394088,-24.853717992262368,-10.91189759495974,0.9157319990656612,0.8887124985042116,0.943283166258137,-0.09202255793214496,-0.12522328838977273,-0.06012704961846204,-0.3810002345574431,-0.5184609439322251,-0.2489435256165464,-29.55781493851382,-40.22195065416797,-19.31291897723401,0.907706048422414,0.8782889458517938,0.9377915010827568,-0.10167823794717692,-0.1385774632859198,-0.06633510630605903,-0.4209775665639219,-0.5737511236673383,-0.2746466913105977,-32.659237126758875,-44.51133620382764,-21.30695820873528,-0.03997733200647879,-0.05529017973511319,-0.02570316569405131,-3.1014221882450577,-4.289385549659673,-1.9940392315012656,0.8887124985042116,0.8622197828162359,0.943283166258137,-0.12522328838977273,-0.15979709574018097,-0.06012704961846204,-0.49694071268940915,-0.6341446839796362,-0.2386103996590967,-118.88533796397348,-151.7092545405828,-57.08382766964036,0.8782889458517938,-0.1385774632859198,-0.5499359125089048,0.8495320762659367,-0.17711859026610893,-0.7028839412315913,0.9377915010827568,-0.06633510630605903,-0.26324668061306866,-131.56361543275236,-168.154052926218,-62.97767478781547,-0.05299519981949568,-0.06873925725195507,-0.02463628095397196,-12.678277468778871,-16.44479838563518,-5.8938471181751115,0.8705
06037187101,06037187101,Census Tract 1871.01; Los Angeles County; California,2316,1741,456,Glendale city,California,42698,0.4093895006514019,0.2441091056512382,06037,2316,1741,456,0.009245,0.009493868073,0.003212018401,0.8813513141943164,0.8257724707153196,0.9100665139047592,-0.13462132965007914,-0.21098733060664648,-0.09882078366928317,-2.8824338300962973,-4.517538350297762,-2.115893303872163,-124.45741926149816,-195.05778714584463,-91.35981450225228,0.8702899373748139,0.810114565159693,0.9015305500137032,-0.14904235594915652,-0.23439331053488216,-0.1092247511576841,-3.191208481016889,-5.0186936170527865,-2.3386570214326605,-137.7896580749952,-216.69661558949855,-124.45741926149816,-0.30877465092059175,-0.5011552667550241,-0.22276371756049773,-13.332238813497057,-21.63882844365389,-9.618467943026673,0.9244731004048594,0.9001002459229229,0.9492457604663744,-0.08169723874287385,-0.11098736449587822,-0.05346796545995565,-0.45686109246037465,-0.6206551087053429,-0.2989994948121748,-26.24130341530009,-35.6493457039255,-17.174008892141,0.9172415230920232,0.8906764477916745,0.9443142269618384,-0.09022539301208,-0.12274216128581832,-0.05896953730891112,-0.5045515889331209,-0.68638939037432,-0.32976496698527535,-28.98056225922578,-39.42500806285583,-18.941123893467857,-0.04769049647274626,-0.0657342816689771,-0.03076547217310055,-2.7392588439256897,-3.775662358930333,-1.7671150013268553,0.9001002459229229,0.8761248084357873,0.9492457604663744,-0.11098736449587822,-0.14138989145322403,-0.05346796545995565,-0.4804869247099874,-0.6121056611985908,-0.23147372145509412,-105.3699396293832,-134.2336976312699,-50.761781020853974,0.8906764477916745,-0.12274216128581832,-0.5313758361265559,0.8646146219417787,-0.15658465011170933,-0.6778868687503494,0.9443142269618384,-0.05896953730891112,-0.25529114743671405,-116.52978862424472,-148.65940104174328,-55.98490075366536,-0.05088891141656859,-0.06578120755175865,-0.02381742598161992,-11.159848994861534,-14.425703410473387,-5.223119732811387,0.5671
06037310703,06037310703,Census Tract 3107.03; Los Angeles County; California,3576,2240,709,Glendale city,California,50560,0.35490141709878914,0.2269427198752415,06037,3576,2240,709,0.009245,0.009493868073,0.003212018401,0.901174972134559,0.8540877993686009,0.9252965932474372,-0.10966241953142584,-0.17083981382156166,-0.08073455289658266,-3.625452749199282,-5.647984745718487,-2.66909400690737,-101.3829068568032,-157.94140787803377,-74.63909415289066,0.8918463391467101,0.8407226923432686,0.9181403193986104,-0.12126938925013458,-0.18945284706517496,-0.08915813723877018,-4.0091805609361595,-6.263333858316332,-2.9475787160902107,-112.11355036174942,-175.14915711175425,-101.3829068568032,-0.3837278117368776,-0.615349112597845,-0.27848470918284063,-10.730643504946244,-17.207749233720495,-7.787603724352366,0.9373478825374444,0.9169400344024072,0.9579936245063496,-0.06683977062278446,-0.0905838577020199,-0.04384828293121064,-0.48090688387616654,-0.6517437198102959,-0.31548494124515825,-21.46905731590029,-29.095701777245353,-14.084149162730276,0.9313027447611202,0.9090233275068637,0.9538912844367764,-0.07376468675231995,-0.10008177979618396,-0.04833749538916118,-0.5307311098710938,-0.7200805210147874,-0.34778447121205397,-23.693353119245263,-32.146451831017295,-15.526092464823838,-0.04982422599492731,-0.06833680120449148,-0.03229952996689572,-2.224295803344969,-3.050750053771941,-1.441943302093559,0.9169400344024072,0.8967697741631943,0.9579936245063496,-0.0905838577020199,-0.11511340904986823,-0.04384828293121064,-0.6097337569475647,-0.7748459069374879,-0.2951494776839325,-85.99911945663818,-109.28715189527333,-41.62898133764916,0.9090233275068637,-0.10008177979618396,-0.6736657186522692,0.8870519562970551,-0.12732968221437632,-0.857075504146695,0.9538912844367764,-0.04833749538916118,-0.3253670511805949,-95.01632138960072,-120.88512047203032,-45.8909804203942,-0.0639319617047045,-0.08222959720920708,-0.03021757349666237,-9.017201932962552,-11.597968576756994,-4.261999082745046,0.6464
06037301502,06037301502,Census Tract 3015.02; Los Angeles County; California,5036,3389,1170,Glendale city,California,46066,0.40182660951005,0.2262229617220016,06037,5036,3389,1170,0.009245,0.009493868073,0.003212018401,0.8840765350380099,0.82964578597807,0.9121653566426164,-0.1311237889115631,-0.2053336699843527,-0.09629245697367228,-6.104837761862551,-9.559888047070896,-4.483166879137978,-121.2239428487401,-189.8309779005341,-89.02237647216002,0.8732505144324642,0.814295402499442,0.9038178858789548,-0.1451467631254839,-0.22805556427132753,-0.10641758215208244,-6.757716871178918,-10.6177699113429,-4.954570634671867,-134.1881825095099,-210.83736916884232,-121.2239428487401,-0.6528791093163671,-1.0578818642720016,-0.4714037555338893,-12.964239660769795,-21.006391268308217,-9.360678227440216,0.9262494825440066,0.90241897758969,0.9504551643397556,-0.07962273539244805,-0.10813272419308308,-0.05212748325131292,-0.8667357035394867,-1.177082052220256,-0.5674353015741125,-25.57496912184971,-34.73242998584408,-16.743443540103645,0.9191804445182636,0.893200673342803,0.9456377440763176,-0.08792566896273925,-0.11956924109506167,-0.05748740071366584,-0.9571175390041664,-1.3015746041807077,-0.6257808458429504,-28.241886662855308,-38.405860259094354,-18.465058891795525,-0.0903818354646797,-0.12449255196045184,-0.05834554426883787,-2.6669175410055974,-3.673430273250275,-1.7216153516918815,0.90241897758969,0.8789616516783321,0.9504551643397556,-0.10813272419308308,-0.13770606270541091,-0.05212748325131292,-1.2011194468999744,-1.529614934847601,-0.5790229952896139,-102.65978178632258,-130.73631921774367,-49.4891448965482,0.893200673342803,-0.11956924109506167,-1.3281542826379371,0.8676946513167778,-0.1524791566738841,-1.693711886892659,0.9456377440763176,-0.05748740071366584,-0.6385600239352185,-113.51746005452456,-144.76169973441532,-54.577779823522945,-0.12703483573796293,-0.16409695204505814,-0.05953702864560462,-10.857678268201958,-14.025380516671635,-5.088634926974754,0.8468
06037302104,06037302104,Census Tract 3021.04; Los Angeles County; California,2407,1409,497,Glendale city,California,38735,0.4030893353575835,0.2425102114827933,06037,2407,1409,497,0.009245,0.009493868073,0.003212018401,0.8836209376493193,0.8289978230222219,0.9118145904505706,-0.13170699945191638,-0.20627578532639193,-0.09671419000419028,-2.9308383223086514,-4.590196262269381,-2.152153306619095,-121.7631209932967,-190.7019635342493,-89.41226865887393,0.8727555070163976,0.8135958582828556,0.9034355813707544,-0.14579626477362542,-0.22911146832846696,-0.10688578203078,-3.244362728072026,-5.0983522079449015,-2.3784988450830684,-134.7886467832167,-211.81355246966768,-121.7631209932967,-0.3135244057633746,-0.5081559456755205,-0.2263455384639732,-13.025525789920009,-21.111588935418386,-9.403636828582188,0.9259526545854432,0.9020314193361212,0.9502531310808304,-0.07996882459147811,-0.1086088339760736,-0.05235117600989836,-0.36191762255668414,-0.49153468469840406,-0.23692749338681665,-25.686133609416903,-34.885357324230235,-16.81529406577833,0.918856430851656,0.8927787231688095,0.945416636256738,-0.08830930102228779,-0.1200983782976163,-0.05773471890591863,-0.3996643997070184,-0.5435333052402834,-0.26129197611884386,-28.365109986303647,-38.575820102220256,-18.54449795023732,-0.03774677715033425,-0.05199862054187937,-0.02436448273202721,-2.6789763768867463,-3.690462777990019,-1.7292038844589928,0.9020314193361212,0.8784873647598833,0.9502531310808304,-0.1086088339760736,-0.1383202993173723,-0.05235117600989836,-0.5124656168416077,-0.6526577527478912,-0.2470165337766756,-103.11179413312028,-131.31946735370045,-49.70151585043776,0.8927787231688095,-0.1200983782976163,-0.5666784851913912,0.8671796372337782,-0.15316360885722166,-0.7226952027492932,0.945416636256738,-0.05773471890591863,-0.27241852484869156,-114.01981593388152,-145.41150960750366,-54.812580452453034,-0.05421286834978345,-0.07003745000140205,-0.02540199107201593,-10.908021800761258,-14.092042253803228,-5.111064602015278,0.8689
06037301501,06037301501,Census Tract 3015.01; Los Angeles County; California,1215,911,426,Glendale city,California,43300,0.468604403296163,0.20937477438986907,06037,1215,911,426,0.009245,0.009493868073,0.003212018401,0.8603021026100574,0.7960641844461586,0.893799340809368,-0.1623823735477518,-0.25618011655143685,-0.11881935278052842,-1.8239884277904932,-2.877587990684411,-1.334659173494022,-150.12250434489656,-236.83851775180335,-109.84849164559851,0.8474539002040397,0.7781133985545324,0.8838204233408832,-0.18000518937871682,-0.28515972332266315,-0.13145156367845914,-2.021939790604578,-3.2031064951733956,-1.476552693041936,-166.41479758062368,-263.63016421180214,-150.12250434489656,-0.19795136281408476,-0.32551850448898456,-0.14189351954791407,-16.29229323572714,-26.791646459998727,-11.67847897513696,0.910681872159828,0.8821500984881538,0.9398295744196332,-0.0980782977795966,-0.1335939334063666,-0.06402269860205605,-0.2869916897554146,-0.39091572302289174,-0.1873399403382392,-31.502929720682175,-42.91061723632182,-20.564208599148103,0.9022011178354276,0.8711576117712729,0.9340153591887246,-0.10840031145074688,-0.14789790789609186,-0.07064620529215809,-0.3171954372941302,-0.4327712802864334,-0.20672130624826343,-34.81837950539299,-47.50508016316503,-22.691691135923534,-0.03020374753871557,-0.04185555726354167,-0.01938136591002423,-3.3154497847108204,-4.594462926843214,-2.1274825367754375,0.8821500984881538,0.8542274508567755,0.9398295744196332,-0.1335939334063666,-0.1706484016604911,-0.06402269860205605,-0.5403056743022198,-0.6901683136112651,-0.258932621091484,-126.8323179113192,-162.01134122330166,-60.782305420536154,0.8711576117712729,-0.14789790789609186,-0.5981564942070736,0.8408739063619433,-0.1892389482348415,-0.7653556933551309,0.9340153591887246,-0.07064620529215809,-0.28572065073617675,-140.4123225838201,-179.66096088148612,-67.07057529018233,-0.05785081990485385,-0.0751873797438658,-0.02678802964469273,-13.580004672500904,-17.64961965818446,-6.288269869646182,0.2287
06037301400,06037301400,Census Tract 3014; Los Angeles County; California,2489,2004,854,Glendale city,California,63874,0.5795269819231332,0.20958964871826544,06037,2489,2004,854,0.009245,0.009493868073,0.003212018401,0.8222157257404358,0.7432600793572791,0.8641057529944538,-0.21622582577031457,-0.3454240686042659,-0.15726575888960484,-4.975530312764683,-7.948485884959384,-3.618811710985713,-199.90077592465585,-319.3445514246438,-145.39219409343966,0.8062771587951402,0.7215308225365503,0.8515763392671661,-0.24026829867579216,-0.3859421784428944,-0.17429284244858373,-5.528766968510411,-8.880840209424646,-4.0106186104800825,-222.12804212576975,-356.8035439704558,-199.90077592465585,-0.553236655745728,-0.932354324465262,-0.39180689949436953,-22.227266201114023,-37.45899254581205,-15.741538750275996,0.8853991087359925,0.8494832417675798,0.9224416160649852,-0.12943416153604817,-0.17718625963618695,-0.08407945021590504,-0.8331527967778735,-1.1405275548170153,-0.5412097414438587,-41.57449085717932,-56.91255263557961,-27.006474123945043,0.87468763770556,0.8357382844732367,0.9150246142236208,-0.1432652719582885,-0.19654683598741313,-0.0928667758828312,-0.9221820622676012,-1.2651493559151996,-0.5977727451263025,-46.0170689754292,-63.13120538499,-29.828979297719684,-0.08902926548972767,-0.12462180109818433,-0.05656300368244382,-4.442578118249884,-6.218652749410396,-2.822505173774642,0.8494832417675798,0.8146709506874202,0.9224416160649852,-0.17718625963618695,-0.2274894534489034,-0.08407945021590504,-1.4365842592274785,-1.84443064962252,-0.6816962836321484,-168.2182973334284,-215.97548590427635,-79.82392080001738,0.8357382844732367,-0.19654683598741313,-1.5935552302996787,0.7981425306611488,-0.2529090501813513,-2.0505267239836207,0.9150246142236208,-0.0928667758828312,-0.7529418404813748,-186.59897310300687,-240.10851568894856,-88.16649185964576,-0.15697097107220026,-0.20609607436110067,-0.0712455568492264,-18.380675769578485,-24.133029784672207,-8.342571059628384,0.2026
06037301601,06037301601,Census Tract 3016.01; Los Angeles County; California,3393,2282,835,Glendale city,California,84319,0.3823945550059264,0.25573091791216546,06037,3393,2282,835,0.009245,0.009493868073,0.003212018401,0.8911174074462417,0.8396813780156879,0.9175803357969734,-0.12218658466766272,-0.1909279235930809,-0.08982283184113812,-3.832783611031875,-5.989081521725986,-2.8175881886998955,-112.9614975252542,-176.51286536180328,-83.0412080371322,0.8809036717040024,0.8251368331089102,0.9097216023346154,-0.13519790201988832,-0.21192020507950052,-0.09923739024521729,-4.240926321961933,-6.64757339019222,-3.1129067398681953,-124.99046041738676,-195.92022959599825,-112.9614975252542,-0.4081427109300577,-0.6584918684662346,-0.29531855116829986,-12.028962892132558,-19.40736423419495,-8.703759244571172,0.9308293777759556,0.9084041428667096,0.9535696710569443,-0.07431074252223846,-0.10083161536916306,-0.04869107140497862,-0.5446848119561059,-0.7390781950556746,-0.3568970807178419,-23.868747237340312,-32.38730039683061,-15.639661731719627,0.924181114841322,0.8997192588273343,0.9490468947878666,-0.08203898991346044,-0.1114578132998603,-0.05368871179281666,-0.6013315205497963,-0.8169663768344811,-0.39352891512669824,-26.35107452014883,-35.80045472543738,-17.244913020451282,-0.05664670859369047,-0.07788818177880652,-0.03663183440885637,-2.482327282808522,-3.413154328606771,-1.6052512887316548,0.9084041428667096,0.8862928149809536,0.9535696710569443,-0.10083161536916306,-0.12829528017948558,-0.04869107140497862,-0.7993305150084316,-1.0170454177845274,-0.385992617890328,-95.72820539023132,-121.80184644126078,-46.22666082518898,0.8997192588273343,-0.1114578132998603,-0.8835684222702386,0.8756588704080279,-0.14199722493992809,-1.1256659384603382,0.9490468947878666,-0.05368871179281666,-0.4256108115532177,-105.81657751739384,-134.81029203117825,-50.97135467703206,-0.08423790726180702,-0.10862052067581084,-0.03961819366288977,-10.088372127162518,-13.008445589917468,-4.744693851843086,0.9318
