geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
04013613602,04013613602,Census Tract 6136.02; Maricopa County; Arizona,3940,2985,903,Peoria city,Arizona,85371,0.2759759411084611,0.17541794306713948,04013,3940,2985,903,0.010697,0.00781773244399999,0.00314654663299999,0.9306826879815552,0.8968328084287824,0.9478103238949864,-0.07448007028988445,-0.11503503284180988,-0.05506341805873372,-3.139050448850122,-4.848287200456831,-2.320712728918642,-79.6713311890894,-123.05297463088402,-58.901338297427465,0.9240209098027076,0.8871205428544928,0.9427435686905472,-0.0822265918349349,-0.12724252420341242,-0.06073383389820496,-3.465536740261697,-5.362786328731377,-2.559699095563848,-87.95778528582986,-136.11132814039027,-79.6713311890894,-0.3264862914115745,-0.5144991282745464,-0.2389863666452059,-8.286454096740469,-13.058353509506253,-6.065643823482383,0.9563155018495114,0.9418925523851523,0.9708079782485904,-0.04568000630127075,-0.06169222536870293,-0.03006982060867922,-0.42904679601770657,-0.5794406300882656,-0.2824290369815935,-14.373427002268226,-19.41174640161694,-9.46160927911536,0.9520534152839232,0.936270843529596,0.967936061905964,-0.05036123388284702,-0.06806700957401902,-0.03312609102599073,-0.4730149531597765,-0.6393154190836223,-0.31113487869411366,-15.846397090779782,-21.41760197935083,-10.423279018228262,-0.04396815714206992,-0.0598747889953567,-0.02870584171252016,-1.472970088511555,-2.0058555777338927,-0.9616697391129032,0.9418925523851523,0.927539515338047,0.9708079782485904,-0.06169222536870293,-0.07812118347922282,-0.03006982060867922,-0.4355108605621443,-0.5514896511162249,-0.2122752643784314,-48.229331180746875,-61.0730510649197,-23.507781215773132,0.936270843529596,-0.06806700957401902,-0.480513091208919,0.9205887486814918,-0.08626137505182914,-0.6089546204172833,0.967936061905964,-0.03312609102599073,-0.2338507376507768,-53.21296691128671,-67.43683504067367,-25.89709165567849,-0.04500223064677472,-0.05746496930105838,-0.0215754732723454,-4.983635730539836,-6.363783975753973,-2.3893104399053606,0.0406
04013615600,04013615600,Census Tract 6156; Maricopa County; Arizona,1558,1219,792,Peoria city,Arizona,90888,0.3336816896555787,0.21254348114399657,04013,1558,1219,792,0.010697,0.00781773244399999,0.00314654663299999,0.9090151424832073,0.8653757365160518,0.931296487840156,-0.10009168523666652,-0.15556741170712388,-0.07377190084672147,-1.6681206193695766,-2.59267497152246,-1.2294770403907973,-107.06807569766217,-166.4104603031104,-78.91380233573796,0.9003849551160186,0.8529531662219598,0.9246912788458732,-0.11063606107361666,-0.17239731277317857,-0.08144201516437066,-1.843852406784376,-2.8731608572766487,-1.3573065980202792,-118.34739453044774,-184.4134054734691,-107.06807569766217,-0.17573178741479922,-0.28048588575418876,-0.1278295576294819,-11.279318832785572,-18.002945170358714,-8.204721285589338,0.9424101847256118,0.923583002265204,0.9614221448309688,-0.06110907565282291,-0.08273971862558503,-0.04012582337159902,-0.2343924360579401,-0.31735980294611965,-0.153908227025608,-19.228255624113217,-26.034438305670193,-12.62577744262576,0.9368368562026982,0.91627012087002635,0.9576471781949294,-0.06742171102589024,-0.09138121741923612,-0.04422591406252719,-0.25860543498210936,-0.35050548436573487,-0.16963470030046177,-21.21455578196139,-28.75352619899384,-13.915890098479226,-0.02421299892416922,-0.03314568141961521,-0.01572647327485377,-1.986300157848173,-2.7190878933236435,-1.2901126558534677,0.923583002265204,0.9049406982989272,0.9614221448309688,-0.08273971862558503,-0.10504478567464325,-0.04012582337159902,-0.5122948903036804,-0.6503999270010142,-0.24844481736177557,-64.68369827066671,-82.12120290416846,-31.36929512143631,0.91627012087002635,-0.09138121741923612,-0.5657999752869395,0.8959466138063293,-0.11613793120062305,-0.7190847359991112,0.9576471781949294,-0.04422591406252719,-0.2738311196798823,-71.43939081905802,-90.79352727261504,-34.57463632321746,-0.05350508498325912,-0.06868480899809692,-0.0253863023181067,-6.755692548391303,-8.672324368446581,-3.20534120178115,0.5185
04013071506,04013071506,Census Tract 715.06; Maricopa County; Arizona,1399,1363,1181,Peoria city,Arizona,115685,0.30469036244731285,0.21572792673269944,04013,1399,1363,1181,0.010697,0.00781773244399999,0.00314654663299999,0.9198371011889872,0.8810393506642062,0.939556745568488,-0.08714901661108673,-0.13502308296004098,-0.06433166992477936,-1.3041940099336238,-2.020634343874558,-0.9627300665863252,-93.22330306887947,-144.4341918423558,-68.81558731853649,0.912183085513754,0.8699510903085756,0.9337171084103024,-0.09627114981723914,-0.1494899094215692,-0.07098819438207302,-1.4407076729434147,-2.237131891954453,-1.062345640711744,-102.98124895950068,-159.90935610825255,-93.22330306887947,-0.13651366300979095,-0.2164975480798952,-0.09961557412541866,-9.757945890621226,-15.475164265896726,-7.120484211967024,0.949370747252164,0.9327367796957368,0.9661261830479364,-0.05332927404217609,-0.0721138286475684,-0.0350614832166108,-0.22871555398476437,-0.30927768219846485,-0.15036969284585894,-16.78030476777435,-22.69095247237453,-11.032259196321272,0.944450999060389,0.9262644846952072,0.96280256215239,-0.05881618103519965,-0.07960524938949383,-0.03863454389283445,-0.2522474882762339,-0.34140646092077337,-0.16569363202675544,-18.50678564022259,-25.04816294356371,-12.156539400348896,-0.02353193429146952,-0.03212877872230851,-0.015323939180896501,-1.7264808724482408,-2.3572104711891795,-1.124280204027623,0.9327367796957368,0.9162246513357634,0.9661261830479364,-0.0721138286475684,-0.09143537945863016,-0.0350614832166108,-0.6658083757152786,-0.8441992697098804,-0.3237136292500437,-56.37666178791521,-71.4817332523184,-27.41012948772597,0.9262644846952072,-0.07960524938949383,-0.7349747307615142,0.9082432307203896,-0.1010266481224769,-0.9327529788928136,0.96280256215239,-0.03863454389283445,-0.3567027766824318,-62.2332540864957,-78.97993047356593,-30.203452725015392,-0.06916635504623558,-0.08855370918293315,-0.03298914743238806,-5.85659229858049,-7.498197221247515,-2.7933232372894214,0.1662
04013071909,04013071909,Census Tract 719.09; Maricopa County; Arizona,2393,1617,713,Peoria city,Arizona,67203,0.3065975832526192,0.2069046102477173,04013,2393,1617,713,0.010697,0.00781773244399999,0.00314654663299999,0.919121226403465,0.8800002488644882,0.939011092690899,-0.08799576298875697,-0.1363633149994604,-0.06495014572652888,-2.2525085893209247,-3.490617364654302,-1.6625886992461738,-94.12906766907334,-145.8678380549228,-69.47717088366794,0.911402206161712,0.8688225302067396,0.9331206381110768,-0.09721042283999894,-0.1509830434093902,-0.07167279251727578,-2.4883847242348884,-3.864852017533141,-1.8346744807066164,-103.98598931194684,-161.5065615350247,-94.12906766907334,-0.23587613491396375,-0.37423465287883895,-0.17208578146044262,-9.856921642873536,-15.63872348010192,-7.191215272061957,0.9489112646656228,0.9321318120157136,0.965816017589112,-0.05383931800238425,-0.07280964677894977,-0.03539388640107525,-0.2739326143747876,-0.37045300040723567,-0.18008288727397,-16.940792478341844,-22.909894892222365,-11.136851408408782,0.9439481995853212,0.9256036593648314,0.9624625593239742,-0.05938016560580605,-0.0803760225907285,-0.03900145549806302,-0.3021242580689071,-0.4089504625662273,-0.19843807584139925,-18.68424601539314,-25.290690325678867,-12.271989847952952,-0.02819164369411947,-0.03849746215899158,-0.01835518856742923,-1.743453537051297,-2.3807954334564982,-1.1351384395441704,0.9321318120157136,0.9154780216003208,0.965816017589112,-0.07280964677894977,-0.09232551345353836,-0.03539388640107525,-0.40584411889416266,-0.5146264034594307,-0.19728705296833565,-56.92063378599757,-72.17761619346854,-27.66999340369364,0.9256036593648314,-0.0803760225907285,-0.4480194247829043,0.9074291256405216,-0.10201444029486692,-0.5686329005502233,0.9624625593239742,-0.03900145549806302,-0.2173957990794362,-62.83582395272151,-79.7521599649682,-30.490294401042945,-0.04217530588874169,-0.05400649709079264,-0.02010874611110055,-5.9151901667239395,-7.574543771499668,-2.8203009973493067,0.6435
04013092709,04013092709,Census Tract 927.09; Maricopa County; Arizona,3346,2347,976,Peoria city,Arizona,79667,0.361445250692186,0.24296703600681227,04013,3346,2347,976,0.010697,0.00781773244399999,0.00314654663299999,0.898770854869177,0.8506365696069585,0.9234541290247216,-0.112630649494701,-0.1755901823760712,-0.08289082106993223,-4.031294452879556,-6.2847522532138855,-2.9668416960480277,-120.48100576448168,-187.82881808768337,-88.66831129850651,0.8892295347260394,0.8369865023859826,0.9161294837393992,-0.1245690352694905,-0.19476239718241295,-0.09154875784399329,-4.458595090549317,-6.9709672714612685,-3.2767279716509776,-133.25149702777398,-208.33733626602717,-120.48100576448168,-0.4273006376697612,-0.686215018247383,-0.3098862756029499,-12.770491263292325,-20.508518178343785,-9.261394967213088,0.93579224013899,0.9149011018794974,0.956938790835627,-0.06861326382816936,-0.09301431372820788,-0.04499891693884688,-0.5067051760496843,-0.6869055862263537,-0.33231452429730424,-21.589483427766694,-29.26738756822981,-14.159119058257527,0.929602715177642,0.906800113286819,0.9527359997604792,-0.07572835542859355,-0.10277886531725884,-0.0496087061383248,-0.5592497358163111,-0.7590162621499932,-0.36635756375572487,-23.828280179646832,-32.33984926075813,-15.609610726703233,-0.05254455976662675,-0.07211067592363951,-0.03404303945842063,-2.2387967518801344,-3.072461692528313,-1.4504916684457023,0.9149011018794974,0.894264903479919,0.956938790835627,-0.09301431372820788,-0.1182368849639812,-0.04499891693884688,-0.7097091537528594,-0.9021600677005616,-0.34334654506813994,-72.71610181894052,-92.43443316604116,-35.17894928976843,0.906800113286819,-0.10277886531725884,-0.7842137258694829,0.8843268378590033,-0.13080363185747793,-0.9980456894476714,0.9527359997604792,-0.0496087061383248,-0.37851972928686506,-80.34976699482407,-102.25877965652371,-38.78275914824437,-0.07450457211662354,-0.09588562174710968,-0.03517318421872512,-7.633665175883559,-9.824346490482547,-3.6038098584759344,0.5138
04013617600,04013617600,Census Tract 6176; Maricopa County; Arizona,3850,2770,1044,Peoria city,Arizona,78840,0.27855639058600673,0.1720271615541539,04013,3850,2770,1044,0.010697,0.00781773244399999,0.00314654663299999,0.9297028314426076,0.8954020107444948,0.947065652397444,-0.07561251421415284,-0.11681679067096996,-0.05589300748956079,-3.1139841985128527,-4.8109184577583575,-2.3018668792959525,-80.88270645487928,-124.95892098073656,-59.788750111583184,0.9229508390993444,0.8855638339806524,0.9419288409664802,-0.08348132710496643,-0.12922407355430435,-0.06165132280474075,-3.43804906076103,-5.321893172020015,-2.5390141701629005,-89.29997560418259,-138.23099148103935,-80.88270645487928,-0.3240648622481772,-0.5109747142616579,-0.23714729086694808,-8.417269149303305,-13.2720705003028,-6.159669892648002,0.9556893326685024,0.9410660976088748,0.970386317970717,-0.04636513751573652,-0.06262461536003537,-0.03051741505507984,-0.4041154865282619,-0.5458320251131891,-0.2659877807627072,-14.589006733872273,-19.705127260403938,-9.602446958942496,0.9513677214058572,0.935367208919372,0.9674736177701824,-0.05111827687645072,-0.06909884210640445,-0.03361991648390764,-0.445543536313291,-0.6022609592582724,-0.2930289789892808,-16.084604199035777,-21.742272897410555,-10.57866350141808,-0.04142804978502906,-0.05642893414508332,-0.02704119822657363,-1.495597465163504,-2.037145637006618,-0.9762165424755824,0.9410660976088748,0.9265170051656249,0.970386317970717,-0.06262461536003537,-0.07931100500550367,-0.03051741505507984,-0.5111241167340687,-0.6473136345456744,-0.2490743731575686,-48.95824872931693,-62.003221699777235,-23.85769857831117,0.935367208919372,-0.06909884210640445,-0.5639648952083065,0.9194724777441504,-0.0875801333971595,-0.71480388452241,0.9674736177701824,-0.03361991648390764,-0.274396098382691,-54.01962597780714,-68.46780503088218,-26.28315118608152,-0.05284077847423785,-0.06749024997673558,-0.02532172522512241,-5.061377248490215,-6.464583331104941,-2.425452607770346,0.6342
04013071513,04013071513,Census Tract 715.13; Maricopa County; Arizona,887,680,302,Peoria city,Arizona,84933,0.3868223402317615,0.21591606849019543,04013,887,680,302,0.010697,0.00781773244399999,0.00314654663299999,0.8895081584104151,0.8373840430135513,0.9163436584167858,-0.12421678266227264,-0.1941951943593665,-0.09129363292342918,-1.1785985217106991,-1.8425704167331212,-0.8662158083557647,-132.87469241383306,-207.73059940621437,-97.65679913819218,0.8791539450872942,0.8226538772245651,0.9083729989876804,-0.13745721734855734,-0.215578054981954,-0.100869357757696,-1.3042269304780585,-2.0454561088239203,-0.9570725741815238,-147.0379853977518,-230.60384541419623,-132.87469241383306,-0.12562840876735937,-0.2028856920907991,-0.09085676582575908,-14.163292983918756,-22.873246007981862,-10.243152855215229,0.929783815381201,0.9070368813562564,0.952859103390566,-0.07551882863223545,-0.10249100180440245,-0.04947310304502738,-0.16158399085338782,-0.2192950473154988,-0.1058552095510672,-23.762351596086443,-32.24927166404394,-15.566942581039296,0.92303927485407,0.8982297623356341,0.9482690065860522,-0.08337751950814595,-0.11330089686600502,-0.05455307835082493,-0.17839885222784896,-0.24242445777373367,-0.11672458740310988,-26.235125327624846,-35.650655554960835,-17.165380500457335,-0.01681486137446114,-0.02312941045823488,-0.01086937785204267,-2.4727737315384033,-3.4013838909168945,-1.59843791941804,0.9070368813562564,0.8846169763100399,0.952859103390566,-0.10249100180440245,-0.13043274861313622,-0.04947310304502738,-0.2419766634673505,-0.30794587583908933,-0.11680377979970064,-80.12472300243394,-101.9688330593011,-38.676748278046574,0.8982297623356341,-0.11330089686600502,-0.26749834140382694,0.8738377379642799,-0.1443772185092758,-0.34086814452496167,0.9482690065860522,-0.05455307835082493,-0.12879737390408205,-88.57560973636653,-112.87024653144428,-42.648137054331805,-0.02552167793647644,-0.03292226868587233,-0.0119935941043814,-8.450886733932597,-10.901413472143156,-3.971388776285232,0.5421
04013071903,04013071903,Census Tract 719.03; Maricopa County; Arizona,4396,3435,1805,Peoria city,Arizona,79952,0.29667448874395985,0.15764996349728047,04013,4396,3435,1805,0.010697,0.00781773244399999,0.00314654663299999,0.9228519584845344,0.8854200321920249,0.94185354339508,-0.08359741863923088,-0.12940747175587464,-0.06173619774824074,-3.931086017260216,-6.08525850473791,-2.9030837037476456,-89.42415871838527,-138.42717253725908,-66.03921073129312,0.9154723714947904,0.874710375091165,0.9362281898375722,-0.0923322550599668,-0.14323555370630756,-0.06811566972095949,-4.34183306992694,-6.73551039631205,-3.2030720703464355,-98.7678132376465,-153.2190717996372,-89.42415871838527,-0.4107470526667236,-0.6502518915741407,-0.2999883665987899,-9.343654519261229,-14.791899262378086,-6.82412116921724,0.9513043442225704,0.9352836991351832,0.9674308694064206,-0.05118830379905922,-0.069194300001868,-0.03366558957702327,-0.5532630323647739,-0.7478788199677553,-0.3638707437708484,-16.10663849679109,-21.772309169366967,-10.593034753154246,0.9465671489404018,0.9290470351309258,0.9642328765268344,-0.05644908670178499,-0.07637176825937039,-0.03709386429759448,-0.6101236135006604,-0.8254556794869929,-0.4009248660392558,-17.761968369742657,-24.030733027277815,-11.671757381055482,-0.05686058113588643,-0.07757685951923765,-0.03705412226840743,-1.6553298729515702,-2.2584238579108487,-1.0787226279012354,0.9352836991351832,0.9193693310401924,0.9674308694064206,-0.069194300001868,-0.08770215215748009,-0.03366558957702327,-0.9764012559363732,-1.2375656883959327,-0.4750553722482429,-54.09425240644727,-68.56319603301567,-26.318857188268307,0.9290470351309258,-0.07637176825937039,-1.0776825612011074,0.9116728329020422,-0.09688471994585417,-1.3671409672996468,0.9642328765268344,-0.03709386429759448,-0.5234317810387109,-59.70540505269293,-75.74188184485578,-28.998990639263763,-0.10128130526473413,-0.12957527890371412,-0.048376408790468,-5.611152646245658,-7.178685811840118,-2.6801334509954575,0.6845
04013614000,04013614000,Census Tract 6140; Maricopa County; Arizona,2751,2124,785,Peoria city,Arizona,79998,0.3570117278053612,0.19396877572597973,04013,2751,2124,785,0.010697,0.00781773244399999,0.00314654663299999,0.90039897040079,0.8529732906919463,0.9247020185911174,-0.11061877331431769,-0.17236965203070215,-0.0814294549974132,-3.2552280889120984,-5.07239879954193,-2.3962609711752623,-118.32890181432565,-184.3838167772421,-87.10508801073291,0.8910016097944078,0.8395159958711369,0.917491366437108,-0.12233242791866876,-0.1911625328381437,-0.08992851222491338,-3.599931038957945,-5.625425303480233,-2.6463665272874906,-130.85899814459998,-204.4865613769623,-118.32890181432565,-0.3447029500458467,-0.5530265039383027,-0.2501055561122283,-12.530096330274327,-20.102744599720197,-9.091441516256936,0.9368459235347394,0.9162820063140809,0.9576533258762976,-0.06741137990650474,-0.09136706069640148,-0.04421921062609293,-0.450528119199759,-0.6106302833357071,-0.2955287048492729,-21.211305047069633,-28.74907172013687,-13.913780830945052,0.9307541655031328,0.9083057717982248,0.9535185655216036,-0.07439755529800429,-0.1009508373157676,-0.04874727788123296,-0.49721858101640287,-0.6746812026484714,-0.3257909784727714,-23.40953771263667,-31.76465172544593,-15.338558308510894,-0.04669046181664388,-0.0640509193127643,-0.03026227362349848,-2.1982326655670374,-3.0155800053090536,-1.424777477565842,0.9162820063140809,0.895961216773723,0.9576533258762976,-0.09136706069640148,-0.1161197396477846,-0.04421921062609293,-0.5607123392545523,-0.7126175489861551,-0.2713697566843458,-71.4283234719175,-90.77930560333186,-34.56939575596762,0.9083057717982248,-0.1009508373157676,-0.619527209363967,0.8861722209388901,-0.12844882334554622,-0.7882801489247494,0.9535185655216036,-0.04874727788123296,-0.2991581430413068,-78.9206636132442,-100.41785336621012,-38.10931758487985,-0.05881487010941466,-0.07566259993859425,-0.02778838635696096,-7.492340141326709,-9.638547762878249,-3.5399218289122243,0.0641
04013615400,04013615400,Census Tract 6154; Maricopa County; Arizona,1070,1010,774,Peoria city,Arizona,80406,0.34632782481630564,0.24019027160997689,04013,1070,1010,774,0.010697,0.00781773244399999,0.00314654663299999,0.9043345305294236,0.8586307273681352,0.9277161152811848,-0.10578548782669071,-0.1646450192449882,-0.07791595244295883,-1.2107984787118584,-1.8844923148240935,-0.8918096293120938,-113.15873632821106,-176.1207770863639,-83.34669432823307,0.895286478456769,0.8456430207774547,0.9207815547152438,-0.11696091034875082,-0.18253207964825977,-0.08603391855439033,-1.3387100180606288,-2.089223851917255,-0.9847261646506552,-125.11308580005876,-195.25456559974344,-113.15873632821106,-0.12791153934877042,-0.2047315370931615,-0.09291653533856148,-11.954349471847705,-19.133788513379574,-8.68378834939827,0.9393899666460576,0.9196182788895146,0.9593774051230732,-0.06452063094770007,-0.08740770269111042,-0.04234266375255693,-0.2050473458081964,-0.2777827367269883,-0.13456549772348775,-20.301717406752122,-27.503241260097848,-13.323316606285914,0.933534793454964,0.9119443867395784,0.9554070343123386,-0.0711973533402561,-0.09655809558216771,-0.0466743116662915,-0.22626605035560707,-0.3068627960483916,-0.14833152720337375,-22.402579243129413,-30.3824550542962,-14.686289822116212,-0.02121870454741065,-0.02908005932140334,-0.013766029479886,-2.100861836377292,-2.87921379419835,-1.3629732158302976,0.9196182788895146,0.90006222398685,0.9593774051230732,-0.08740770269111042,-0.11103429668503688,-0.04234266375255693,-0.5288974456842611,-0.6718601918596927,-0.2562122789262202,-68.33300331838,-86.80364235913342,-33.1023616183747,0.9119443867395784,-0.09655809558216771,-0.5842657859801997,0.8906350616363612,-0.12279433302648442,-0.7430192887201376,0.9554070343123386,-0.0466743116662915,-0.2824227551959595,-75.48653565635655,-95.99732412404876,-36.488728061493475,-0.05536834029593862,-0.07115909686044486,-0.02621047626973927,-7.153532337976566,-9.193681764915356,-3.386366443118769,0.4204
04013071913,04013071913,Census Tract 719.13; Maricopa County; Arizona,3465,2208,734,Peoria city,Arizona,72705,0.2946134800996801,0.1923453523255206,04013,3465,2208,734,0.010697,0.00781773244399999,0.00314654663299999,0.9236287219311778,0.8865498909345357,0.94244499350053,-0.08268612295765397,-0.12796810447506063,-0.06106988407428735,-3.0647698294683554,-4.743151229019093,-2.2635616655512885,-88.44934572780247,-136.88748135697236,-65.32645499426518,0.9163200144196,0.8759382651066737,0.936874919483864,-0.09132179180152832,-0.1416329664262558,-0.0673783438998583,-3.3848518019117866,-5.249640772050647,-2.4973853913743578,-97.68692069009484,-151.50478418616586,-88.44934572780247,-0.3200819724434312,-0.5064895430315541,-0.23382372582306932,-9.237574962292385,-14.61730282919348,-6.748159475413256,0.9518021389011476,0.935939675826315,0.9677666096714944,-0.05063852993070258,-0.06844492848016935,-0.03330698745583631,-0.3518149828445764,-0.4755262716354875,-0.2314027922298532,-15.933649585352192,-21.536515925520263,-10.480198923453496,0.9471120105935108,0.9297638230153614,0.9646009763792598,-0.0558413248010093,-0.07554195511377532,-0.03669810054890728,-0.3879617902370045,-0.524833396205779,-0.2549628046610085,-17.57073325348752,-23.769628451348684,-11.547228471965964,-0.03614680739242809,-0.04930712457029146,-0.02356001243115529,-1.6370836681353305,-2.2331125258284175,-1.067029548512468,0.935939675826315,0.9201796210528144,0.9677666096714944,-0.06844492848016935,-0.08674434547448472,-0.03330698745583631,-0.3927517572969027,-0.497757757618877,-0.1911226754709181,-53.50841380066795,-67.81440839494236,-26.038511644539252,0.9297638230153614,-0.07554195511377532,-0.43347602633809623,0.9125567291802248,-0.09582228482203836,-0.5498489309250101,0.9646009763792598,-0.03669810054890728,-0.21058161357006508,-59.05667933761529,-74.91129849114579,-28.689593129436663,-0.04072426904119347,-0.05209117330613311,-0.01945893809914697,-5.54826553694734,-7.096890096203421,-2.6510814848974085,0.9954
04013613400,04013613400,Census Tract 6134; Maricopa County; Arizona,2563,1926,1123,Peoria city,Arizona,37204,0.2757443719163368,0.18398704087995912,04013,2563,1926,1123,0.010697,0.00781773244399999,0.00314654663299999,0.930770670656846,0.8969613197616008,0.9478771792394932,-0.07437850324000726,-0.11487527719231572,-0.05498900269159995,-2.0391916143928706,-3.149467813243454,-1.5076010982730106,-79.56268491583576,-122.88208401262013,-58.82173617920447,0.9241169984467574,0.8872603754352658,0.9428167166964676,-0.0821140631335487,-0.12706487034251607,-0.06065153734640662,-2.251272903749319,-3.4836627089721315,-1.6628474756709333,-87.83741333395704,-135.92129180538944,-79.56268491583576,-0.21208128935644857,-0.33419489572867755,-0.15524637739792269,-8.274728418121285,-13.039207792769314,-6.0572133202466905,0.9563717142450012,0.9419667538063602,0.9708458269435242,-0.0456185446570224,-0.06160859282892449,-0.03002966304985908,-0.27645973120695233,-0.3733634016950413,-0.18198722991750244,-14.354087809291396,-19.38543103297203,-9.44897351596586,0.9521149735210503,0.9363519782521944,0.9679775723878024,-0.05029332361181572,-0.06797446176875882,-0.03308178673314172,-0.304790054828864,-0.41194215139512336,-0.20048385885283176,-15.825028807313812,-21.388481380847526,-10.409338465879117,-0.02833032362191168,-0.03857874970008207,-0.0184966289353293,-1.4709409980224133,-2.003050347875497,-0.9603649499132556,0.9419667538063602,0.9276313304234078,0.9708458269435242,-0.06160859282892449,-0.078014473210559,-0.03002966304985908,-0.5408811528713766,-0.6849135205530859,-0.2636398272534657,-48.16394949878688,-60.98962783197559,-23.47638711072713,0.9363519782521944,-0.06797446176875882,-0.5967691122144302,0.9206889889263778,-0.08614310807182271,-0.7562773546084973,0.9679775723878024,-0.03308178673314172,-0.2904353780154188,-53.140615513306344,-67.34437708000867,-25.86245574491708,-0.05588795934305357,-0.07136383405541147,-0.02679555076195311,-4.976666014519463,-6.3547492480330785,-2.3860686341899475,0.2037
04013040532,04013040532,Census Tract 405.32; Maricopa County; Arizona,4497,2764,587,Peoria city,Arizona,11064,0.2762024136376651,0.19944239095495375,04013,4497,2764,587,0.010697,0.00781773244399999,0.00314654663299999,0.9305966497826232,0.8967071433422447,0.9477449445469776,-0.07457941121278344,-0.11519129453207862,-0.05513620067686078,-3.5875984999589203,-5.541209145410573,-2.6522943480657877,-79.77759617431444,-123.22012776096447,-58.979193864037974,0.9239269456608667,0.886983809198633,0.9426720361061324,-0.08233665518296966,-0.12741629512208827,-0.06081432534126138,-3.960756136613542,-6.129285573817639,-2.925437179275102,-88.07552004922265,-136.2972108920978,-79.77759617431444,-0.3731576366546218,-0.5880764284070663,-0.27314283120931426,-8.297923874908202,-13.07708313113334,-6.073889953509323,0.9562605298420708,0.9418199897346602,0.9707709640020158,-0.04574011871550613,-0.06177402359205703,-0.03010909584428353,-0.3978043233090864,-0.5372520741794028,-0.2618604593547588,-14.39234165372961,-19.437484594044964,-9.473967415150463,0.9519932157466444,0.9361915013208458,0.967895466760248,-0.05042765374720047,-0.0681575282291375,-0.03316942205258242,-0.43857207279546134,-0.5927697644217182,-0.2884762843806937,-15.867296410834346,-21.4460840962995,-10.436913327810917,-0.0407677494863749,-0.05551769024231545,-0.0266158250259349,-1.474954757104736,-2.008599502254538,-0.9629459126604524,0.9418199897346602,0.9274497298231904,0.9707709640020158,-0.06177402359205703,-0.0782255553523537,-0.03010909584428353,-0.2834815468096108,-0.35897777321044383,-0.13817091014407884,-48.29327884320457,-61.15464620280133,-23.53848554413609,0.9361915013208458,-0.0681575282291375,-0.31277550668724735,0.920490725204674,-0.08637705152069496,-0.3963850620390627,0.967895466760248,-0.03316942205258242,-0.15221477448744197,-53.2837319739774,-67.52726780903964,-25.93096669292026,-0.02929395987763655,-0.03740728882861888,-0.0140438643433631,-4.9904531307728375,-6.372621606238309,-2.392481148784175,0.056
