geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
08001009003,08001009003,Census Tract 90.03; Adams County; Colorado,3260,2005,654,Thornton city,Colorado,76153,0.5088834785596243,0.2143274076619421,08001,3260,2005,654,0.0085,0.007069502844,0.002896537907,0.8462720565613872,0.7764691994168325,0.8829005897504071,-0.18165310108813887,-0.2878810914213345,-0.13263034548736286,-5.033607431152328,-7.977185043285179,-3.675186873454825,-154.40513592491803,-244.6989277081343,-112.73579366425842,0.8322637923227243,0.7570710796867096,0.8719728997576373,-0.20154211828577684,-0.32087993694570793,-0.14682463213931027,-5.584732097698876,-8.891583052765567,-4.0685105565802875,-171.31080054291033,-272.74794640385176,-154.40513592491803,-0.5511246665465483,-0.9143980094803874,-0.3933236831254625,-16.90566461799228,-28.049018695717407,-12.06514365415529,0.9014185805735776,0.8701450770464019,0.9334779438005492,-0.10936253317930791,-0.1492336466401377,-0.07126259023176687,-0.6351293095336183,-0.8666831335584692,-0.413861661884428,-31.677272295941066,-43.226091449300206,-20.64147939573207,0.8921115380939686,0.8581255525031435,0.9270741401080256,-0.12093606830435054,-0.16533064081708113,-0.0786623817200607,-0.7023432918650206,-0.9601673689721304,-0.45683638386665465,-35.02959061670926,-47.8886468315277,-22.784857050705966,-0.0672139823314023,-0.09348423541366124,-0.04297472198222668,-3.3523183207681946,-4.662555382227493,-2.1433776549738996,0.8701450770464019,0.8396460553403523,0.9334779438005492,-0.1492336466401377,-0.1909780241802576,-0.07126259023176687,-0.6899750288302857,-0.882978274044826,-0.3294793691415408,-105.50076893429444,-135.01196850838318,-50.379108431428264,0.8581255525031435,-0.16533064081708113,-0.7643987547886802,0.8250986512724257,-0.21197628726922568,-0.98006279557457,0.9270741401080256,-0.0786623817200607,-0.3636919710609019,-116.88054354566977,-149.85669657103517,-55.610393128578274,-0.07442372595839453,-0.09708452152974412,-0.03421260191936109,-11.37977461137531,-14.844728062652004,-5.231284697150015,0.5768
08001009001,08001009001,Census Tract 90.01; Adams County; Colorado,3286,2346,1002,Thornton city,Colorado,84446,0.4981337535341226,0.2060649087217657,08001,3286,2346,1002,0.0085,0.007069502844,0.002896537907,0.8499938719018613,0.7816510486792191,0.8857961923414527,-0.17647907009317612,-0.2793432589769209,-0.12892786020751437,-4.929236906772503,-7.802336566484378,-3.601084063456084,-150.00720957919972,-237.44177013038276,-109.5886811763872,0.8362909058209851,0.7626305637046034,0.8751191550802945,-0.19575615738437577,-0.3112508829207363,-0.14270153292239088,-5.467665231902999,-8.693548410859087,-3.9857965160553,-166.39273377671938,-264.5632504826259,-150.00720957919972,-0.5384283251304964,-0.891211844374709,-0.3847124525992158,-16.385524197519672,-27.121480352243125,-11.707621807645037,0.9038815206747928,0.873332915605829,0.9351688627463086,-0.10633968847316388,-0.14503871562690648,-0.0693255943780056,-0.7226077381458376,-0.9855783832692468,-0.4710866814486536,-30.80169386810902,-42.01101377959279,-20.080421204119933,0.8947931656765901,0.861584369864693,0.928921558201432,-0.1175767075107896,-0.1606524386660408,-0.07651716247837907,-0.7989664056092053,-1.0916779708394295,-0.5199553854419334,-34.05653902852537,-46.53358784481797,-22.16348616547031,-0.07635866746336772,-0.10609958757018267,-0.0488687039932798,-3.2548451604163566,-4.522574065225178,-2.083064961350375,0.873332915605829,0.8435130280557267,0.9351688627463086,-0.14503871562690648,-0.1855181446396522,-0.0693255943780056,-1.0274023158397516,-1.314144093245912,-0.4910776815905356,-102.53516126145226,-131.15210511436246,-49.0097486617301,0.861584369864693,-0.1606524386660408,-1.138004337789201,0.8292795849225066,-0.2058659325291923,-1.4582805350888328,0.928921558201432,-0.07651716247837907,-0.5420201743512224,-113.57328720451108,-145.5369795497837,-54.093829775571095,-0.11060202194944946,-0.14413644184292096,-0.0509424927606868,-11.038125943058828,-14.384874435421256,-5.084081113840997,0.9028
08001008508,08001008508,Census Tract 85.08; Adams County; Colorado,3847,2555,1068,Thornton city,Colorado,85472,0.5890632269396515,0.20103791720627376,08001,3847,2555,1068,0.0085,0.007069502844,0.002896537907,0.8190211562121068,0.7388873199064314,0.8615994572912538,-0.2209696812044548,-0.35338633247439466,-0.16063211453713988,-7.22559809054507,-11.555556378746468,-5.2525898293072055,-187.8242290237866,-300.3783826032354,-136.5372973565689,0.8028319215584963,0.71686278482815,0.848859783390504,-0.2455907309449673,-0.3949670999307421,-0.17805086254153044,-8.030694106534959,-12.9152266841853,-5.822174179676774,-208.75212130322225,-335.7220349411308,-187.8242290237866,-0.8050960159898892,-1.3596703054388328,-0.5695843503695688,-20.927892279435643,-35.34365233789532,-14.805935803731968,0.8832585442091476,0.8467319228137661,0.920961839873924,-0.1321713291722305,-0.18101133671317168,-0.0858213193034099,-0.9781543224989784,-1.3396023368773609,-0.6351339202302033,-38.283926516594065,-52.430619838644255,-24.858470459107764,0.8723617840887257,0.8327612853781275,0.9134100781364224,-0.1463133968489988,-0.20082431491268865,-0.0947985181423024,-1.0828148772027768,-1.486231340223325,-0.7015710658894787,-42.38023002750594,-58.1695240791908,-27.45875013266062,-0.10466055470379844,-0.14662900334596407,-0.06643714565927539,-4.096303510911876,-5.738904240546539,-2.6002796735528526,0.8467319228137661,0.8113569381948709,0.920961839873924,-0.18101133671317168,-0.23250317206238155,-0.0858213193034099,-1.3666770505489294,-1.7554522009911415,-0.6479706170318961,-127.96601596900088,-164.36818361340278,-60.67140608912885,0.8327612853781275,-0.20082431491268865,-1.5162695738681369,0.7945718040616719,-0.25853949874413545,-1.952032430730744,0.9134100781364224,-0.0947985181423024,-0.715750524379744,-141.97280654196038,-182.77457216580004,-67.01783936139924,-0.14959252331920747,-0.19658022973960243,-0.06777990734784789,-14.0067905729595,-18.40638855239723,-6.346433272270402,0.4847
08001008547,08001008547,Census Tract 85.47; Adams County; Colorado,2313,1515,662,Thornton city,Colorado,56943,0.6314280809399188,0.23329825443074276,08001,2313,1515,662,0.0085,0.007069502844,0.002896537907,0.8049786351674804,0.7197702100986377,0.8505528052214854,-0.24226899486834744,-0.3893322979607053,-0.17570595718580737,-4.763129573609146,-7.654467644056448,-3.4544669712515663,-205.9286456380954,-330.93245326659957,-149.35006360793628,0.7877035257408249,0.6964873852135911,0.8368958405815707,-0.2695131700210597,-0.4357761837902218,-0.1948918270463453,-5.298763679199045,-8.567577661407658,-3.831670765644673,-229.0861945179007,-370.4097562216886,-205.9286456380954,-0.5356341055898985,-0.91311001735121,-0.37720379439310614,-23.157548879805383,-39.47730295508906,-16.307989381457247,0.8738114564321446,0.8346164911002942,0.9144165660349683,-0.14441163781840902,-0.1981550935827746,-0.0935934858837178,-0.6337150814767594,-0.8695550661418733,-0.41071207576134394,-41.829378315297646,-57.39637400276391,-27.109707971045804,0.8621036976507133,0.8196636163049976,0.9062718572018004,-0.15995326632406617,-0.22001267362329652,-0.10342166321659164,-0.701915709373028,-0.9654716994930006,-0.45384062338644554,-46.33106992561241,-63.72750491702975,-29.95647679118452,-0.06820062789626868,-0.09591663335112732,-0.0431285476251016,-4.501691610314764,-6.331130914265829,-2.8467688201387196,0.8346164911002942,0.796796625054159,0.9144165660349683,-0.1981550935827746,-0.25502539613797814,-0.0935934858837178,-0.9273679944353704,-1.193521629297757,-0.4380185324882489,-140.08579976365112,-180.29027632896631,-66.1659414634817,0.8196636163049976,-0.22001267362329652,-1.0296617068951113,0.7789009517199248,-0.2838602877450038,-1.3284692358209196,0.9062718572018004,-0.10342166321659164,-0.484014509363479,-155.53802218959385,-200.67511115119632,-73.11397422409048,-0.10229371245974073,-0.1349476065231625,-0.04599597687523016,-15.45222242594271,-20.384834822229987,-6.948032760608785,0.3149
08001008555,08001008555,Census Tract 85.55; Adams County; Colorado,4465,1967,837,Thornton city,Colorado,149258,0.5487535337109755,0.22928253628300713,08001,4465,1967,837,0.0085,0.007069502844,0.002896537907,0.8326098258039697,0.7575482398296522,0.8722433962091414,-0.20104275617261425,-0.32004794866247355,-0.14646898371039763,-7.630075203641142,-12.146619771612528,-5.558864104268866,-170.8863427467221,-272.0407563631025,-124.498636153838,0.8174960915219683,0.736802893632884,0.8604020947907042,-0.22324743857582993,-0.3572150824074469,-0.16224728653555115,-8.472798412549185,-13.55720541506863,-6.157690142240505,-189.76032278945544,-303.63282004632987,-170.8863427467221,-0.8427232089080432,-1.410585643456102,-0.598826037971639,-18.87398004273333,-31.59206368322737,-13.411557401380492,0.8923421518818105,0.858422863972928,0.9272330872241772,-0.12064637750346752,-0.16492703301474146,-0.0784774764602744,-0.6873815369712776,-0.9396701317329424,-0.4471246423071448,-34.945680578102575,-47.77174030162391,-22.7312985412885,0.8822355406227772,0.8454178323401065,0.920254209214482,-0.13348414788877347,-0.1828470630102655,-0.08665626300540147,-0.7605246061735197,-1.041769324562339,-0.49372319737596865,-38.66418943434264,-52.96234491928515,-25.100315067410712,-0.07314306920224212,-0.1020991928293966,-0.04659855506882388,-3.718508856240067,-5.190604617661242,-2.3690165261222105,0.858422863972928,0.825457864546049,0.9272330872241772,-0.16492703301474146,-0.2114488733473252,-0.0784774764602744,-0.9759019319313146,-1.251179750416721,-0.4643648739126389,-116.59521289501969,-149.48384114895114,-55.479674302585295,0.8454178323401065,-0.1828470630102655,-1.0819378653573155,0.8097750667956369,-0.2349108301853534,-1.3900082286024305,0.920254209214482,-0.08665626300540147,-0.5127601760310607,-129.26378319681191,-166.0702782081757,-61.261669776709766,-0.10603593342600116,-0.13882847818570945,-0.0483953021184218,-12.668570301792252,-16.586437059224544,-5.781995474124469,0.8163
08001009316,08001009316,Census Tract 93.16; Adams County; Colorado,4077,2834,1374,Thornton city,Colorado,85921,0.5070158570909135,0.2048919265781489,08001,4077,2834,1374,0.0085,0.007069502844,0.002896537907,0.8469175006717784,0.7773670045732315,0.8834029818446335,-0.180752551702847,-0.2863936777828541,-0.13198621756052972,-6.263889302986313,-9.924829706725918,-4.573916376451378,-153.63966894742,-243.434626115426,-112.1882849264503,0.8329620550896868,0.7580340486776465,0.8725187066510267,-0.20053487897756384,-0.3192019563559861,-0.1461072322887867,-6.949435963527987,-11.061784196538522,-5.06327308135176,-170.4546471309293,-271.32166290258823,-153.63966894742,-0.6855466605416742,-1.136954489812604,-0.4893567049003815,-16.8149781835093,-27.887036787162227,-12.002862519018432,0.9018460013804188,0.8706980851143022,0.9337714988282496,-0.108836762007417,-0.14850373177141357,-0.07092581135198263,-0.8934179525551452,-1.2190357149450404,-0.5822149795037316,-31.524980682962077,-43.01466884068597,-20.54393011657486,0.8925768576341878,0.8587254777195726,0.9273948404641486,-0.12035170018920466,-0.16451651423641853,-0.0782893718704684,-0.9879416438559826,-1.350481258350868,-0.6426608898799805,-34.860326176993034,-47.65283198132914,-22.676813333803125,-0.09452369130083738,-0.13144554340582748,-0.06044591037624891,-3.335345494030959,-4.638163140643171,-2.132883217228261,0.8706980851143022,0.8403166156093727,0.9337714988282496,-0.14850373177141357,-0.19002764127760308,-0.07092581135198263,-1.4424905393370018,-1.845832905919161,-0.6889376492404761,-104.98475541026214,-134.34009504506267,-50.14102250658487,0.8587254777195726,-0.16451651423641853,-1.5980306522937957,0.825823516831625,-0.21091247659866216,-2.048697689227173,0.9273948404641486,-0.0782893718704684,-0.7604635715661254,-116.30499652793272,-149.10463531493252,-55.346693709324995,-0.1555401129567937,-0.20286478330801191,-0.07152592232564936,-11.320241117670577,-14.764540269869864,-5.205671202740128,0.8752
08001008544,08001008544,Census Tract 85.44; Adams County; Colorado,3767,2490,498,Thornton city,Colorado,72182,0.6110275662431754,0.19640412943063515,08001,3767,2490,498,0.0085,0.007069502844,0.002896537907,0.8117104061631606,0.7289133833612175,0.8558544548258689,-0.23196646538863225,-0.3719051163373192,-0.168422965331715,-7.427450238511311,-11.908215872562792,-5.392819138438848,-197.17149558033745,-316.11934888672135,-143.15952053195775,0.7949525834245662,0.7062256982323307,0.842635801200375,-0.2579366629543018,-0.4159779267491691,-0.1867523295063564,-8.259002979465267,-13.31940522554502,-5.979716214628779,-219.24616351115657,-353.58123773679375,-197.17149558033745,-0.8315527409539563,-1.4111893529822286,-0.5868970761899304,-22.07466793081912,-37.461888850072434,-15.579959548445192,0.8783479586593148,0.8404288030498848,0.9175625720737708,-0.1385009666628831,-0.1898687864707127,-0.08984393046886532,-0.9989215172370088,-1.3694057220475853,-0.6479885122891824,-40.117330009518426,-54.99621373685081,-26.023635031694074,0.8670282655748789,0.8259447954160379,0.9097022296114776,-0.15336493595967698,-0.21073467082783473,-0.0992607992475596,-1.1061261030234613,-1.519898396306256,-0.715906542572187,-44.42273506118318,-61.04009623719904,-28.75126676996735,-0.10720458578645242,-0.15049267425867074,-0.06791803028300458,-4.3054050516647555,-6.043882500348222,-2.7276317382732764,0.8404288030498848,0.8037751377826621,0.9175625720737708,-0.1898687864707127,-0.24412905176272873,-0.08984393046886532,-0.668454407118883,-0.8594837708183378,-0.3163056571389593,-134.2277925941532,-172.58710257396342,-63.51519219657818,0.8259447954160379,-0.21073467082783473,-0.7419150986638973,0.7864081856991446,-0.27160426122849257,-0.9562133344042788,0.9097022296114776,-0.0992607992475596,-0.3494588022840112,-148.97893547467817,-192.0107097197347,-70.17245025783357,-0.07346069154501422,-0.09672956358594108,-0.03315314514505191,-14.751142880524943,-19.423607145771303,-6.657258061255403,0.0947
08001060100,08001060100,Census Tract 601; Adams County; Colorado,4428,3269,1230,Thornton city,Colorado,44550,0.5924784345854613,0.226587036019708,08001,4428,3269,1230,0.0085,0.007069502844,0.002896537907,0.817880108636855,0.7373275713787985,0.8607036486173516,-0.2226730903954624,-0.3562492965372305,-0.16184008468700734,-8.380969776304415,-13.408511023068282,-6.091337107449583,-189.27212683614303,-302.8119020566459,-137.56407198395627,0.8016016650160148,0.7151983790268798,0.8478890143765467,-0.24750239881303324,-0.39821345982443335,-0.179399641986517,-9.315495286524946,-14.987958200872024,-6.752243725088528,-210.3770389910783,-338.48144085076837,-189.27212683614303,-0.9345255102205314,-1.5794471778037416,-0.6609066176389451,-21.104912154935217,-35.66953879412244,-14.925623704583222,0.8824932047774794,0.8457487638003146,0.9204324663356762,-0.1331532011650446,-0.18238422898375628,-0.08644581386952727,-1.2607986900897277,-1.726956580718777,-0.8185366024760108,-38.568329461294816,-52.82828328904181,-25.039357677455207,0.8715303329385593,0.8316977160101422,0.9128325587158028,-0.1474069945773161,-0.20235992085831991,-0.0954911614971606,-1.395764758541406,-1.916102060727691,-0.9041850310570896,-42.696994755013954,-58.61431816236436,-27.659376905998453,-0.13496606845167847,-0.18914548000891407,-0.08564842858107868,-4.128665293719133,-5.7860348733225475,-2.6200192285432453,0.8457487638003146,0.81017337497609,0.9204324663356762,-0.18238422898375628,-0.234303706943606,-0.08644581386952727,-1.585919965366737,-2.037385188795005,-0.7516885802130967,-128.93658255014122,-165.6410722597565,-61.11289270025177,0.8316977160101422,-0.20235992085831991,-1.7596183643039942,0.7932969113170434,-0.260562074217313,-2.265714519402935,0.9128325587158028,-0.0954911614971606,-0.8303422964706794,-143.05840360195074,-184.20443247178332,-67.50750377810401,-0.17369839893725714,-0.22832933060792993,-0.07865371625758266,-14.121821051809524,-18.563360212026826,-6.394611077852249,0.2092
08001009307,08001009307,Census Tract 93.07; Adams County; Colorado,2384,1558,603,Thornton city,Colorado,87008,0.491191210732588,0.21676387982974676,08001,2384,1558,603,0.0085,0.007069502844,0.002896537907,0.852406243127213,0.7850160300593416,0.8876713174284484,-0.17314954936429308,-0.27385933752767716,-0.12654310257197868,-3.5087024683180355,-5.549485615660851,-2.5642694305185763,-147.17711695964914,-232.7804368985256,-107.56163718618188,0.8389021048530859,0.7662427487701159,0.8771571460070635,-0.1920342006712769,-0.30506944647121836,-0.14004657495197248,-3.891381042402756,-6.18192726329277,-2.837903794826771,-163.2290705705854,-259.30902950053564,-147.17711695964914,-0.3826785740847205,-0.6324416476319188,-0.27363436430819466,-16.051953610936263,-26.528592602010015,-11.477951522994742,0.9054757476025044,0.8753979358540493,0.9362625439807906,-0.10439181021443636,-0.1423376261727043,-0.0680764775104761,-0.471099993656752,-0.6423421018309448,-0.30721594019186993,-30.237483546646462,-41.22863298016334,-19.7186097684127,0.8965293357017519,0.8638255991475752,0.9301166405591812,-0.11541246914944196,-0.15764108054542722,-0.07513397394847736,-0.5208340900739861,-0.711403623449421,-0.33906505287940103,-33.42965918318267,-45.66133655002702,-21.762840364531517,-0.04973409641723408,-0.06906152161847623,-0.0318491126875311,-3.192175636536206,-4.432703569863686,-2.0442305961188127,0.8753979358540493,0.8460199121921554,0.9362625439807906,-0.1423376261727043,-0.18200527622199897,-0.0680764775104761,-0.6067725205807936,-0.7758721511782797,-0.29020391137599716,-100.6256253036142,-128.66868178744272,-48.12668513698129,0.8638255991475752,-0.15764108054542722,-0.6720097725500198,0.831991028675496,-0.20193603720940245,-0.8608351957828502,0.9301166405591812,-0.07513397394847736,-0.3202893850333989,-111.44440672471306,-142.75873893579606,-53.11598425097826,-0.06523725196922625,-0.08496304460457049,-0.03008547365740171,-10.81878142109888,-14.090057148353315,-4.989299113996968,0.7042
08001008545,08001008545,Census Tract 85.45; Adams County; Colorado,4169,3198,993,Thornton city,Colorado,99386,0.6175884661256602,0.1989643955800658,08001,4169,3198,993,0.0085,0.007069502844,0.002896537907,0.8095393188435469,0.7259602969760884,0.8541458247327656,-0.2352704516298632,-0.37748579938241145,-0.17076027423404833,-8.337161359181648,-13.376775529814823,-6.051146457894854,-199.9798838853837,-320.8629294750497,-145.14623309894108,0.7926140049048983,0.7030790489602025,0.8407855216527884,-0.2616481588916472,-0.4223151742025592,-0.18936396292152252,-9.271894982563856,-14.96537167062899,-6.710396072068534,-222.40093505790017,-358.9678980721754,-199.9798838853837,-0.9347336233822094,-1.5885961408141664,-0.6592496141736799,-22.421051172516417,-38.104968597125605,-15.81313538435308,0.8768864352087864,0.8385551345734465,0.9165496230379644,-0.14039852807382097,-0.19252743054119711,-0.09104840028784672,-1.300529568371738,-1.7834062762382388,-0.8433930066918539,-40.66696586528261,-55.7663000699887,-26.372514280545776,0.8654414407678799,0.8239195060534412,0.9085975918918004,-0.15547968111248567,-0.2137107965679572,-0.1005972379014232,-1.440228222773656,-1.979630512014823,-0.93184511392126,-45.03527901105866,-61.90214233942535,-29.138371292096934,-0.1396986544019181,-0.1962242357765842,-0.08845210722940622,-4.3683131457760505,-6.135842269436655,-2.765857011551164,0.8385551345734465,0.8015241740541864,0.9165496230379644,-0.19252743054119711,-0.24762300672967075,-0.09104840028784672,-1.3515457052346926,-1.738317549463032,-0.6391612563031469,-136.10732177590057,-175.05715503152385,-64.3666924776583,0.8239195060534412,-0.2137107965679572,-1.5002532805417643,0.7839859646620969,-0.27553303895052067,-1.934246431259332,0.9085975918918004,-0.1005972379014232,-0.7061942522265573,-151.08290841306788,-194.7881602476669,-71.11724594426559,-0.14870757530707168,-0.1959288817963003,-0.06703299592341039,-14.975586637167336,-19.731005216143032,-6.750553466607291,0.1016
08001008506,08001008506,Census Tract 85.06; Adams County; Colorado,3709,1875,405,Thornton city,Colorado,67208,0.5115033052722009,0.2179137097166722,08001,3709,1875,405,0.0085,0.007069502844,0.002896537907,0.8453674815709511,0.7752115404535193,0.8821963351300306,-0.1829175143355342,-0.2899704762070151,-0.13353452080778122,-5.76674901569922,-9.141754218140465,-4.209876070246515,-155.4798871852041,-246.47490477596287,-113.50434268661404,0.8312852828310877,0.7557223254912011,0.8712078384378623,-0.2029564586952926,-0.3232373403154715,-0.14783172955958615,-6.398506795057143,-10.190542009455712,-4.660617021960293,-172.51298989099874,-274.7517392681508,-155.4798871852041,-0.6317577793579234,-1.0487877913152506,-0.4507409517137786,-17.033102705794644,-28.276834492187938,-12.152627439034204,0.9008193526623564,0.8693699307155464,0.933066311751548,-0.11010048468043764,-0.1502583246431549,-0.07173518902724532,-0.5979566764799259,-0.8160542496960196,-0.3895944267810498,-31.891022745596047,-43.522893317121046,-20.778369428322655,0.8914592147333144,0.8572847070154195,0.9266244610160896,-0.12175631085843484,-0.16647362517574174,-0.07918584288553147,-0.661259568408623,-0.9041196859448354,-0.43005899177941537,-35.26717698179323,-48.219716583724555,-22.93647956156882,-0.06330289192869709,-0.0880654362488158,-0.04046456499836559,-3.3761542361971784,-4.696823266603509,-2.158110133246165,0.8693699307155464,0.838706321167583,0.933066311751548,-0.1502583246431549,-0.1923124635663604,-0.07173518902724532,-0.4302119196267808,-0.5506191707882077,-0.2053885097514103,-106.22516533994587,-135.95535081190314,-50.713212284298834,0.8572847070154195,-0.16647362517574174,-0.476638735485513,0.8240829101897438,-0.21347013466127043,-0.6111967282592503,0.9266244610160896,-0.07918584288553147,-0.22672083930093975,-117.68857666308962,-150.91277240969146,-55.98045414838019,-0.04642681585873221,-0.06057755747104265,-0.02133232954952949,-11.463411323143754,-14.95742159778831,-5.267241864081355,0.9574
08001015000,08001015000,Census Tract 150; Adams County; Colorado,1827,1139,540,Thornton city,Colorado,319938,0.5065388185650002,0.28472265553062914,08001,1827,1139,540,0.0085,0.007069502844,0.002896537907,0.8470824426005826,0.7775964934814138,0.8835313515270599,-0.18052263830419307,-0.28601402961946626,-0.13182174947345154,-2.8034263115449662,-4.441654872975501,-2.047125858447966,-153.44424255856413,-243.11192517654632,-112.04848705243384,0.8331405032575957,0.7582802120341898,0.8726581745290746,-0.20027773957691455,-0.3187736988643868,-0.1459240618924412,-3.110213156759695,-4.950396156514494,-2.2661277191586655,-170.2360786403774,-270.9576440347288,-153.44424255856413,-0.30678684521472865,-0.5087412835389928,-0.2190018607106996,-16.79183608181328,-27.845718858182423,-11.986965556141191,0.901955208131049,0.8708393939301106,0.933846495127634,-0.10870250649376552,-0.14831736709450613,-0.07083980634667851,-0.3586266000047752,-0.4893222318274098,-0.2337116200403629,-31.486093064510555,-42.96068760556715,-20.51901844076935,0.8926957511139483,0.858878781274243,0.9274767733637216,-0.12020248640385302,-0.16430865659108243,-0.07819411625075533,-0.3965668354998457,-0.5420800013290555,-0.2579746406583077,-34.81710583844124,-47.592625226431565,-22.649222182467753,-0.03794023549507053,-0.05275776950164573,-0.02426302061794483,-3.3310127739306874,-4.631937620864419,-2.1302037416984048,0.8708393939301106,0.8404879797830282,0.933846495127634,-0.14831736709450613,-0.18978501067695192,-0.07083980634667851,-0.5662062261841697,-0.7245102632738123,-0.27043319471557664,-104.8530048489203,-134.1685672729282,-50.0802212436253,0.858878781274243,-0.16430865659108243,-0.6272534781348174,0.826008768206249,-0.2106409017565132,-0.8041282851764132,0.9274767733637216,-0.07819411625075533,-0.298508504698142,-116.15805150644763,-148.91264540303948,-55.27935272187814,-0.06104725195064764,-0.07961802190260092,-0.02807530998256535,-11.30504665752734,-14.744078130111282,-5.199131478252844,0.918
08001008548,08001008548,Census Tract 85.48; Adams County; Colorado,1049,703,221,Thornton city,Colorado,58787,0.6896610731512751,0.2611987303053835,08001,1049,703,221,0.0085,0.007069502844,0.002896537907,0.786068444388143,0.6942971989509953,0.8355992977386753,-0.272153852681844,-0.4403053930087679,-0.19674585977541031,-2.4266598274376623,-3.92598303676268,-1.7542844586874464,-231.33077477956743,-374.25958405745274,-167.2339808090988,0.7673727954634008,0.6694219591342394,0.8207253974846364,-0.30314757821994515,-0.4938261082640548,-0.21843433024590855,-2.703015381198141,-4.403200494336446,-1.947669705637644,-257.67544148695345,-419.7521920244467,-231.33077477956743,-0.27635555376047893,-0.477217457573766,-0.19338524695019776,-26.344666707385983,-45.492607966993894,-18.435199899923525,0.8609905575634919,0.8182455185600707,0.9054955488870778,-0.16145292328163216,-0.22212707227505096,-0.1043676594866482,-0.3287611222742909,-0.45230983796597646,-0.2125203320234651,-46.76545124812104,-64.33994850156137,-30.230488196794468,0.8481999205727881,0.8019956246152994,0.8965509019305089,-0.178967335112106,-0.246889595538229,-0.11538563827969844,-0.3644251261976919,-0.502732925841226,-0.23495586926597736,-51.83856702669871,-71.51250723203783,-33.42188752005368,-0.03566400392340102,-0.05042308787524952,-0.02243553724251226,-5.07311577857767,-7.17255873047646,-3.1913993232592133,0.8182455185600707,0.7772080852759022,0.9054955488870778,-0.22212707227505096,-0.2866567125906938,-0.1043676594866482,-0.34704248118830844,-0.4478610183254637,-0.16305986988930876,-157.03279691778664,-202.65204449116007,-73.78274655624831,0.8019956246152994,-0.246889595538229,-0.3857304602163459,0.7578635867120073,-0.31949867698288825,-0.4991719940342333,0.8965509019305089,-0.11538563827969844,-0.18027392065249345,-174.53866978115198,-225.8696805584766,-81.57190979750834,-0.03868797902803744,-0.05131097570876958,-0.01721405076318469,-17.505872863365358,-23.21763606731655,-7.789163241260042,0.1011
