geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
25013810700,25013810700,Census Tract 8107; Hampden County; Massachusetts,4266,3169,1436,Springfield city,Massachusetts,128547,0.7435358253897159,0.211304276029102,25013,4266,3169,1436,0.013955,0.00798440667,0.00293016251099999,0.7689693560375023,0.6715341620806878,0.8219991546819976,-0.3004419384837365,-0.4891275179532051,-0.21654626322196724,-17.885918495071955,-29.118754072615744,-12.89143863851805,-419.26672515405426,-682.5774513036977,-302.19031032625526,0.7490312490448037,0.6453196980875855,0.8060435517361051,-0.33505778467219133,-0.5496195187649081,-0.24062775249071824,-19.946670088838435,-32.71996567969807,-14.325058580110012,-467.57313851004295,-766.9940384364293,-419.26672515405426,-2.0607515937664793,-3.601211607082327,-1.433619941591962,-48.30641335598873,-84.41658713273152,-33.605718274542006,0.8492967765881297,0.8033858797610993,0.8973197186285868,-0.17744471375163887,-0.24473185948621265,-0.11442998436314757,-1.647695716344255,-2.2725029560068952,-1.0625607890489042,-51.99418480101782,-71.71041199138199,-33.52984503152111,0.8355364937748608,0.7859892636731846,0.8876503581517885,-0.19683581441441456,-0.27228200971432276,-0.1265697026046822,-1.8277553688508696,-2.528324972655044,-1.1752863885964877,-57.676092421927095,-79.78305372846462,-37.08697976006588,-0.1800596525066147,-0.25582201664814885,-0.11272559954758354,-5.681907620909268,-8.072641737082641,-3.5571347285447636,0.8033858797610993,0.7595146983210815,0.8973197186285868,-0.24473185948621265,-0.316630214280928,-0.11442998436314757,-2.8059995606252626,-3.6303579109732538,-1.3120093416502516,-195.4038691243219,-252.8104394828171,-91.36555303971112,0.7859892636731846,-0.27228200971432276,-3.121878782879086,0.738907034532597,-0.35335022305283637,-4.051375136505082,0.8876503581517885,-0.1265697026046822,-1.45119859197252,-217.4010294484043,-282.1291877789054,-101.05839776967407,-0.3158792222538236,-0.42101722553182874,-0.13918925032226823,-21.997160324082422,-29.31874829608835,-9.69284472996297,0.757
25013802400,25013802400,Census Tract 8024; Hampden County; Massachusetts,2332,1691,800,Springfield city,Massachusetts,103156,0.7626972968355581,0.17607978676521444,25013,2332,1691,800,0.013955,0.00798440667,0.00293016251099999,0.762977868359643,0.6636193062761832,0.8172155852966737,-0.3106540064522979,-0.5068880464183224,-0.22366731373211649,-10.109631971217521,-16.495688107874255,-7.278818810823091,-433.51766600418176,-707.362268776769,-312.12773631316855,0.7426140037999509,0.6369581713539635,0.8008852672195498,-0.3465945900333237,-0.5699618043588781,-0.24861829893777548,-11.279248539129856,-18.548301196959233,-8.090800219429966,-483.67275039150326,-795.3816979828144,-433.51766600418176,-1.1696165679123371,-2.0526130890849785,-0.8119814086068748,-50.155084387321494,-88.01942920604539,-34.8190998544972,0.8451760862844326,0.7981661101059149,0.8944296771440419,-0.1831853932311372,-0.25287203670837666,-0.11803088107837542,-0.9076661853284632,-1.252956870014884,-0.5848317799235778,-53.67629718086714,-74.0956162043101,-34.58496628761548,0.8310782574653752,0.7803736779809524,0.8845060762778001,-0.203256120608669,-0.28143737829200377,-0.1305744831151689,-1.0071147288733384,-1.3944954183155145,-0.6469841339415041,-59.55734647388163,-82.46572550653545,-38.26044553172703,-0.09944854354487508,-0.14153854830063062,-0.06215235401792629,-5.8810492930144935,-8.370109302225346,-3.675479244111549,0.7981661101059149,0.7533193309407122,0.8944296771440419,-0.25287203670837666,-0.3274583021137181,-0.11803088107837542,-1.615226541240678,-2.091648201234917,-0.753925243318526,-201.90331765508472,-261.4560251543646,-94.24065541481572,0.7803736779809524,-0.28143737829200377,-1.7976883843375904,0.7322797476676843,-0.3655983293065339,-2.335268591244757,0.8845060762778001,-0.1305744831151689,-0.8340478191332454,-224.7110480421988,-291.9085739055946,-104.25597739165568,-0.1824618430969125,-0.24362039000983993,-0.08012257581471949,-22.80773038711406,-30.45254875122999,-10.015321976839935,0.4184
25013801603,25013801603,Census Tract 8016.03; Hampden County; Massachusetts,2751,2025,909,Springfield city,Massachusetts,125203,0.8024006894272236,0.1773431900831217,25013,2751,2025,909,0.013955,0.00798440667,0.00293016251099999,0.7507114133204027,0.6475150371362046,0.8073922386598673,-0.33206979707021084,-0.5443656790161157,-0.23855537880798625,-12.748227583833794,-20.89831001239288,-9.158189896291248,-463.4034018114792,-759.6623050669895,-332.9040311265448,0.7294916421490594,0.6199759521612654,0.7903019023080349,-0.3708176245227862,-0.6129657876470092,-0.265339229324329,-14.23576462304279,-23.53188224575515,-10.186427408303002,-517.4759950215482,-855.3937566614012,-463.4034018114792,-1.4875370392089966,-2.633572233362269,-1.0282375120117546,-54.072593210068945,-95.73145159441182,-37.37686339555633,0.8367013606496463,0.7874582104464267,0.8884709777575179,-0.195169563514947,-0.26990865894087107,-0.12552916756378354,-1.1580540400569552,-1.6015243734912212,-0.7448372431856823,-57.1878538299731,-79.08762338228253,-36.78208608324357,0.8219161664456266,0.7688653107632,0.8780263926282205,-0.21666909695242556,-0.3006179183807479,-0.13891792820335686,-1.285623221993999,-1.7837401930126038,-0.8242805132877132,-63.487566518222174,-88.08593545741253,-40.70521053272658,-0.1275691819370437,-0.18221581952138255,-0.0794432701020309,-6.2997126882490715,-8.998312075130002,-3.9231244494830073,0.7874582104464267,0.7406426346036905,0.8884709777575179,-0.26990865894087107,-0.3501788221185629,-0.12552916756378354,-1.9589499915350657,-2.541536841821723,-0.9110688138032212,-215.50604967382455,-279.59701230161966,-100.2275922775821,0.7688653107632,-0.3006179183807479,-2.18183244279045,0.7187362992556668,-0.3913308692431615,-2.8402112255288547,0.8780263926282205,-0.13891792820335686,-1.0082421043692824,-240.02557126407592,-312.45448025619964,-110.91772325294636,-0.22288245125538464,-0.29867438370713195,-0.09717329056606117,-24.519521590251333,-32.857467954579974,-10.690130975364264,0.3724
25013802300,25013802300,Census Tract 8023; Hampden County; Massachusetts,4505,2562,830,Springfield city,Massachusetts,58821,0.6599310824462583,0.20866624237698628,25013,4505,2562,830,0.013955,0.00798440667,0.00293016251099999,0.7956665914904919,0.7071873764880172,0.8432004477573286,-0.25680782716632367,-0.41405239014040046,-0.18595762450045328,-16.14480829261774,-26.030345475363845,-11.690649117816733,-358.37532281060464,-577.8101104409288,-259.5038649903825,0.7776859190201016,0.6831057637878033,0.8289415547879686,-0.28586615180074,-0.4639021554364094,-0.20635766686323948,-17.971625978448866,-29.164264378913497,-12.973144191049665,-398.92621483793266,-647.3754579115092,-358.37532281060464,-1.8268176858311271,-3.133918903549649,-1.28249507323293,-40.55089202732802,-69.56534747058043,-28.46825911726814,0.8675123984128165,0.8265629529571213,0.9100391138531922,-0.15272127733226665,-0.20982920468717867,-0.09885386768257114,-1.1464902896888092,-1.5752038607141046,-0.74210353250041206,-44.749816147104184,-61.48336692873164,-28.965789715082437,0.8552700408506783,0.8109676488194264,0.901500692700424,-0.16922135961335535,-0.2330948114339199,-0.109261488201993,-1.2703576672067274,-1.7498605469649977,-0.8202343343946557,-49.584608399950326,-68.30056779722864,-32.01539166255487,-0.1238673775179182,-0.17465668625089317,-0.0781308018942436,-4.834792252846144,-6.817200868497,-3.0496019474724276,0.8265629529571213,0.7871477981734825,0.9100391138531922,-0.20982920468717867,-0.270409448289667,-0.09885386768257114,-1.3905502122160367,-1.792018972120681,-0.6551102687984153,-167.53617014651044,-215.90590025550375,-78.92894804800184,0.8109676488194264,-0.2330948114339199,-1.5447327267389674,0.7685319259904727,-0.3011821190267595,-1.9959512316348536,0.901500692700424,-0.109261488201993,-0.7240821687945189,-186.11237671553823,-240.4760520041993,-87.23881551741192,-0.15418251452293075,-0.2039322595141728,-0.06897189999610365,-18.576206569027804,-24.570151748695523,-8.309867469410078,0.8039
25013800300,25013800300,Census Tract 8003; Hampden County; Massachusetts,3080,1970,737,Springfield city,Massachusetts,89692,0.7044079882700711,0.21035480786580144,25013,3080,1970,737,0.013955,0.00798440667,0.00293016251099999,0.7813505393436148,0.6879907521053475,0.8318543752721976,-0.27983529753504105,-0.45350790972096744,-0.2021334860116377,-12.027712857472611,-19.49240487088079,-8.687980215660604,-390.51015771014977,-632.8702880156101,-282.07727972924033,0.7623080533998869,0.6627364553058229,0.8166802173942592,-0.31180563492673224,-0.508895416864529,-0.22446947862977512,-13.40184271703985,-21.873037470421067,-9.648012448777816,-435.1247635402549,-710.1635542344502,-390.51015771014977,-1.3741298595672369,-2.3806325995402773,-0.9600322331172126,-44.61460583010509,-77.29326621884017,-31.1698776986108,0.8577737553513377,0.8141509429726161,0.9032502362536154,-0.16580857570118532,-0.22827346529725123,-0.10711291274904142,-0.9571167628681798,-1.3176903500320278,-0.6183007355210725,-48.58460725219187,-66.88783502700649,-31.385824138125507,0.8447146567822024,0.7975821452356906,0.8941057590118218,-0.18383171402439125,-0.2537893506937692,-0.118435923178947,-1.0611538896312738,-1.464978760955011,-0.683661909047614,-53.8656796767144,-74.36440410939142,-34.70365020546264,-0.10403712676309396,-0.14728841092298306,-0.06536117352654158,-5.281072424522536,-7.476569082384926,-3.3178260673371365,0.8141509429726161,0.7723243763371019,0.9032502362536154,-0.22827346529725123,-0.2947927459478799,-0.10711291274904142,-1.3432769678517955,-1.7347101880892206,-0.6303067615324752,-182.26281789033865,-235.3745167013868,-85.52330549965743,0.7975821452356906,-0.2537893506937692,-1.493425392342819,0.7526268654080016,-0.3286796498526485,-1.9341179355810656,0.8941057590118218,-0.118435923178947,-0.6969371037732254,-202.63573844543,-262.43119885767516,-94.5640574997592,-0.15014842449102317,-0.1994077474918452,-0.06663034224075015,-20.372920555091337,-27.056682156288357,-9.040752000101785,0.7816
25013802601,25013802601,Census Tract 8026.01; Hampden County; Massachusetts,4816,2954,1141,Springfield city,Massachusetts,79695,0.723461279398682,0.1825449473225235,25013,4816,2954,1141,0.013955,0.00798440667,0.00293016251099999,0.7752968200710701,0.6799274459384368,0.8270407053459504,-0.28982858450049065,-0.4707451596100796,-0.20913032881700888,-19.478590830528137,-31.63750175055931,-14.055080565296784,-404.4557896704347,-656.924870235866,-291.8413738641359,0.7558137752029342,0.6541974236729537,0.8114832758720573,-0.3230772351714578,-0.5285905505184622,-0.23231128691512956,-21.71314220579401,-35.52513313404843,-15.613009706865448,-450.85428168176935,-737.6481132485139,-404.4557896704347,-2.2345513752658768,-3.887631383489122,-1.557929141568664,-46.398492011334646,-80.72324301264788,-32.34902702592741,0.8536353754212251,0.8088909979623106,0.9003574919372839,-0.1714603550802372,-0.23626051287394095,-0.11066993828009032,-1.4841094053259507,-2.0450001348665325,-0.957925791133835,-50.24067045788594,-69.22816976528546,-32.42809042430044,0.8402328266597451,0.791915790033444,0.8909564597851023,-0.19014631215420624,-0.26276052654256105,-0.12238930311050092,-1.6458494450454344,-2.274376304701599,-1.0593650979702132,-55.71595954791586,-76.99310442456326,-35.86205477218054,-0.1617400397194837,-0.22937616983506623,-0.10143930683637814,-5.475289090029915,-7.7649346592778015,-3.4339643478800994,0.8088909979623106,0.7660599429020375,0.9003574919372839,-0.23626051287394095,-0.3053808768694206,-0.11066993828009032,-2.152382416941928,-2.7820833107001484,-1.0082261582374994,-188.64000148483152,-243.82851101666503,-88.36337933720415,0.791915790033444,-0.26276052654256105,-2.393803053743355,0.7459144649111707,-0.3406362887989948,-3.103267446873375,0.8909564597851023,-0.12238930311050092,-1.1149920095931265,-209.7986900739137,-271.97786563307403,-97.72059680921352,-0.2414206368014269,-0.3211841361732266,-0.10676585135562688,-21.15868858908211,-28.149354616408992,-9.357217472009369,0.7008
25013813602,25013813602,Census Tract 8136.02; Hampden County; Massachusetts,3916,3139,1199,Springfield city,Massachusetts,619451,0.8910989014964815,0.07588227311666469,25013,3916,3139,1199,0.013955,0.00798440667,0.00293016251099999,0.7240155925053776,0.6129354569106626,0.7858711307247662,-0.38118572355549446,-0.6314931510737407,-0.27247326044125625,-20.83095356000148,-34.50969879138455,-14.890058792476475,-531.9446772216925,-881.2486923234053,-380.2364349457731,0.7010075755425299,0.5836550123272553,0.7671609152361054,-0.42651810749130814,-0.713340892957671,-0.30350749124417375,-23.308267704201363,-38.98249618335436,-16.586010609863536,-595.2060190041207,-995.46721612243,-531.9446772216925,-2.477314144199884,-4.472797391969806,-1.6959518173870602,-63.26134178242809,-114.21852379902468,-43.3082690854714,0.8180743561976753,0.7640526143915114,0.875302128025417,-0.222382772939976,-0.3088103897090859,-0.14246266287034787,-2.0454278484289996,-2.8403700639422587,-1.3103402486802045,-65.16176643609428,-90.48646269328636,-41.74387539599249,0.8018110870535542,0.7437647519975338,0.8637216042915848,-0.24717656832950283,-0.3445111472603314,-0.15778046425061837,-2.273475726812444,-3.1687377820884812,-1.4512300177288446,-72.4267514116739,-100.94736483238232,-46.23224013153376,-0.2280478783834443,-0.32836771814622256,-0.14088976904864037,-7.264984975579621,-10.460902139095973,-4.488364735541267,0.7640526143915114,0.7130879075287393,0.875302128025417,-0.3088103897090859,-0.4023516447860917,-0.14246266287034787,-2.9563356146948716,-3.851834448422334,-1.3638383229419122,-246.56677353585252,-321.25391563155415,-113.74798356479668,0.7437647519975338,-0.3445111472603314,-3.298109805387616,0.6893779352982723,-0.4505831254482075,-4.31356905574952,0.8637216042915848,-0.15778046425061837,-1.5104802859988422,-275.0717102074742,-359.7638912218115,-125.97833911583338,-0.3417741906927443,-0.46173460732718574,-0.14664196305693,-28.504936671621707,-38.509975590257355,-12.230355551036697,0.0046
25013810800,25013810800,Census Tract 8108; Hampden County; Massachusetts,2765,1894,852,Springfield city,Massachusetts,105793,0.717215860665262,0.21260777697911223,25013,2765,1894,852,0.013955,0.00798440667,0.00293016251099999,0.7772759646443047,0.6825600260058449,0.8286154864386509,-0.2865443490943629,-0.4650726117843837,-0.2068323804783705,-11.05647847280672,-17.94509414245222,-7.9807463293767,-399.8726391611833,-649.0088297451074,-288.634586957566,0.7579363958862014,0.6569842153303141,0.8131831113421996,-0.3193719227993672,-0.522106584398267,-0.2297353278149737,-12.323149280069194,-20.14578277029316,-8.864469721554253,-445.68351826651696,-728.5997385277816,-399.8726391611833,-1.2666708072624733,-2.2006886278409397,-0.8837233921775525,-45.81087910533357,-79.59090878267412,-31.961063008229743,0.8549896776657576,0.8106113842318559,0.901304673445056,-0.1696047638026941,-0.23363675794858327,-0.1095027347164428,-0.9412602719816716,-1.2966204097157927,-0.6077103705756792,-49.6969520581664,-68.45936693325199,-32.086080811809886,0.8416992857660253,0.7937686978147166,0.8919875347218149,-0.1880727676867472,-0.25981284315323605,-0.12109189991300837,-1.0437526664705714,-1.4418905573621734,-0.6720270827975712,-55.108377321571886,-76.12938528839352,-35.48189455108612,-0.1024923944888998,-0.1452701476463807,-0.06431671222189195,-5.41142526340548,-7.670018355141536,-3.395813739276238,0.8106113842318559,0.7681077237677976,0.901304673445056,-0.23363675794858327,-0.30190072180852656,-0.1095027347164428,-1.5893641570206107,-2.0537444126267133,-0.7449158393661318,-186.54508885218436,-241.04981368858137,-87.43143654532064,0.7937686978147166,-0.25981284315323605,-1.767432590946356,0.7481080800629392,-0.33670525242270993,-2.2905096971042664,0.8919875347218149,-0.12109189991300837,-0.8237536212928336,-207.44513978243612,-268.8391663267918,-96.6846973348396,-0.17806843392574523,-0.2367652844775532,-0.07883778192670177,-20.900050930251787,-27.789352638210467,-9.253260789518986,0.7888
25013800201,25013800201,Census Tract 8002.01; Hampden County; Massachusetts,3930,2836,1215,Springfield city,Massachusetts,108920,0.6755591712552087,0.23567388289790472,25013,3930,2836,1215,0.013955,0.00798440667,0.00293016251099999,0.7906066369321695,0.700381872285543,0.839196189814197,-0.2648515118470926,-0.4277925222946144,-0.19161646839865415,-14.525291191956876,-23.461489469081883,-10.50885071885765,-369.60028478261773,-596.9844648621345,-267.40078165032185,0.7722474828534943,0.6758781187271256,0.8246123858509158,-0.2949216698058353,-0.479556701559284,-0.21269097718936408,-16.174433375411894,-26.300400117121047,-11.664643165642874,-411.56319021404306,-669.2213770259808,-369.60028478261773,-1.6491421834550175,-2.838910648039164,-1.155792446785224,-41.962905431425384,-72.23691216384641,-29.409477017435723,0.8640779435470666,0.822180262004512,0.9076478745032728,-0.1573030042810365,-0.21627828617772407,-0.1017488478637915,-1.3071786660099345,-1.7972597720232768,-0.8455269104779132,-46.09233660119656,-63.373052610129655,-29.814065954792422,0.8515461924799999,0.8062389049750683,0.89889535134672,-0.17433441524487453,-0.24032714599765365,-0.11247655080405693,-1.448708684242782,-1.9971043753870616,-0.9346734877025512,-51.08281679276382,-70.41975935779483,-32.95745725326344,-0.1415300182328474,-0.19984460336378465,-0.08914657722463804,-4.990480191567256,-7.046706747665184,-3.1433912984710166,0.822180262004512,0.7819070687568894,0.9076478745032728,-0.21627828617772407,-0.27892436321089203,-0.1017488478637915,-2.0981273557413105,-2.705860338446557,-0.9870710781513936,-172.6853790733589,-222.7045546046549,-81.2404179548472,0.8062389049750683,-0.24032714599765365,-2.331426645995162,0.7629053373738863,-0.3107786130350767,-3.0148801394348976,0.89889535134672,-0.11247655080405693,-1.0911411047870847,-191.88696674857297,-248.13828308106156,-89.80585224585059,-0.23329929025385088,-0.3090198009883407,-0.10407002663569108,-19.201587675214064,-25.43372847640664,-8.565434291003383,0.7576
25013800400,25013800400,Census Tract 8004; Hampden County; Massachusetts,3699,2024,669,Springfield city,Massachusetts,92590,0.7076660738175831,0.20706516335698777,25013,3699,2024,669,0.013955,0.00798440667,0.00293016251099999,0.7803120217878011,0.6866051917634244,0.8310292632565013,-0.2815386308016424,-0.45644106976773113,-0.20332705984547872,-14.532896021903763,-23.56128034072354,-10.495650315411382,-392.887159283692,-636.9635128608688,-283.7429120143656,0.7611935991489036,0.6612684330859571,0.815789194667234,-0.31372623353389684,-0.5122451790618165,-0.22580687086436205,-16.194405429583497,-26.4418630716145,-11.656047931892124,-437.804958896553,-714.8381473807651,-392.887159283692,-1.6615094076797323,-2.8805827308909606,-1.1603976164807437,-44.9177996128611,-77.8746345198962,-31.370576276851676,0.8570646789614712,0.8132490817051493,0.902754923181806,-0.1667730855642394,-0.2296355722939001,-0.1077203505857922,-0.989072620164198,-1.361887959338295,-0.6388515811075287,-48.867224316412944,-67.28695451276162,-31.56381329582652,0.843946579304947,0.7966103408583256,0.8935664454102853,-0.1849091216455604,-0.25531887889194066,-0.11911095714974528,-1.0966310830040251,-1.5142066339341405,-0.7064052696499703,-54.18137761877595,-74.81258072797137,-34.9014461289511,-0.10755846283982728,-0.15231867459584514,-0.06755368854244159,-5.3141533023630085,-7.525626215209741,-3.3376328331245846,0.8132490817051493,0.7712495477767465,0.902754923181806,-0.2296355722939001,-0.2965971946209424,-0.1077203505857922,-1.226614038917005,-1.5842941021342414,-0.5753955843412863,-183.35037950926832,-236.81526190347407,-86.00830857119378,0.7966103408583256,-0.25531887889194066,-1.3638031691735597,0.7514747880968907,-0.3307166332652346,-1.7665454058978085,0.8935664454102853,-0.11911095714974528,-0.6362392845727255,-203.85697596017332,-264.0576092522883,-95.10303207365104,-0.13718913025655444,-0.18225130376356713,-0.06084370023143914,-20.506596450904997,-27.242347348814217,-9.094723502457272,0.7239
25013801503,25013801503,Census Tract 8015.03; Hampden County; Massachusetts,2820,2031,656,Springfield city,Massachusetts,122463,0.7381412691851321,0.22720622815548175,25013,2820,2031,656,0.013955,0.00798440667,0.00293016251099999,0.7706646197168626,0.673779423412018,0.823350923874536,-0.2975813011467865,-0.48416524051150367,-0.2145489499109157,-11.710746702159604,-19.053403126373254,-8.443166280739256,-415.27470575034056,-675.6525931338034,-299.4030596006828,0.7508478882552012,0.6476934696191974,0.8075017549707337,-0.33182767860447915,-0.5439402231242759,-0.23838740144440057,-13.058447818889928,-21.40573399463194,-9.38128324778164,-463.0655254925506,-759.068581369927,-415.27470575034056,-1.347701116730324,-2.3523308682586865,-0.938116967042383,-47.79081974221007,-83.41598823612364,-33.26655911497812,0.8504605004007353,0.804861557231068,0.8981350393668459,-0.17583356255675836,-0.2424496995983492,-0.1134183125791032,-1.0464136746673345,-1.4428569687701442,-0.674970531875321,-51.52209131793867,-71.04170205662945,-33.233408758016786,0.8367959361300374,0.7875775047118874,0.8885375869294839,-0.19503448430299353,-0.2697163060362184,-0.12544479233084144,-1.1606814332756614,-1.6051249079705947,-0.7465420378343521,-57.148273425684955,-79.031260855273,-36.75736276880119,-0.11426775860832716,-0.16226793920045046,-0.07157150595903117,-5.626182107746291,-7.989558798643548,-3.5239540107844003,0.804861557231068,0.761268062226857,0.8981350393668459,-0.2424496995983492,-0.3135977320193964,-0.1134183125791032,-1.2698959510898364,-1.642553036040547,-0.5940591230356191,-193.58169986125557,-250.3891823232541,-90.55779314567364,0.7875775047118874,-0.2697163060362184,-1.4127121854377132,0.7407836204680095,-0.349921856220611,-1.8328104722280272,0.8885375869294839,-0.12544479233084144,-0.6570510672116566,-215.35246729233432,-279.3918402786627,-100.16022366031352,-0.1428162343478767,-0.19025743618748048,-0.06299194417603748,-21.770767431078767,-29.00265795540861,-9.60243051463986,0.7675
25013801700,25013801700,Census Tract 8017; Hampden County; Massachusetts,4361,1781,818,Springfield city,Massachusetts,80195,0.6940962848108906,0.22274626131675415,25013,4361,1781,818,0.013955,0.00798440667,0.00293016251099999,0.7846465221775138,0.6923944476522501,0.8344712234569338,-0.2744592268437607,-0.44426345905974457,-0.1983636725749944,-16.70297238474701,-27.03687674691047,-12.071967786469228,-383.00785106046806,-619.9696571178737,-276.8165050784047,0.7658460197025413,0.6674041982888175,0.8195066861178265,-0.3057455079395795,-0.498342387662435,-0.22024629809575785,-18.606985214537485,-30.327998934475495,-13.4036952491686,-426.6678563296832,-695.4368019829282,-383.00785106046806,-1.9040128297904744,-3.2911221875650263,-1.3317274626993711,-43.66000526921519,-75.4671448650545,-30.537203914225433,0.8600218210797699,0.8170118929622181,0.9048196731382738,-0.16276119452932658,-0.22397239087221463,-0.10519259216767804,-0.849388732561087,-1.16882667125762,-0.548960105598268,-47.6916750455411,-65.62755032328019,-30.82313900046424,0.8471501999268464,0.8006656857830686,0.8958148101491737,-0.18042821696359465,-0.24896073074741307,-0.11630215159478892,-0.941586199143746,-1.299231307306025,-0.6069366683065587,-52.86839972732993,-72.94953999472348,-34.07842045516893,-0.09219746658265893,-0.13040463604840502,-0.05797656270829066,-5.176724681788823,-7.321989671443291,-3.2552814547046975,0.8170118929622181,0.7757360459802884,0.9048196731382738,-0.22397239087221463,-0.2890982766390749,-0.10519259216767804,-1.4628184809891331,-1.8881715743751133,-0.687038555452246,-178.82866515759574,-230.82782082825344,-83.99004345381981,0.8006656857830686,-0.24896073074741307,-1.626023442262834,0.7562847956232284,-0.3222532117361083,-2.104714567049629,0.8958148101491737,-0.11630215159478892,-0.7595978060917451,-198.78037191477185,-257.3000693214706,-92.86036749287835,-0.16320496127370077,-0.2165429926745157,-0.07255925063949908,-19.951706757176133,-26.47224849321708,-8.870324039058568,0.8949
25013802602,25013802602,Census Tract 8026.02; Hampden County; Massachusetts,1156,673,305,Springfield city,Massachusetts,75800,0.7985373218186534,0.15444693570441936,25013,1156,673,305,0.013955,0.00798440667,0.00293016251099999,0.751896297174864,0.6490647567389989,0.8083428976447153,-0.3299706405754996,-0.5406783215655611,-0.23709876453881112,-5.323079774351148,-8.7222118699292,-3.824872527564811,-460.4740289231097,-754.5165977447406,-330.871325913911,0.7307582728913713,0.621608337658899,0.7913255522294416,-0.3684415724003059,-0.608730030498303,-0.2637024005893015,-5.943692077130288,-9.820020677398016,-4.2540418522586005,-514.1602142846269,-849.4827575603819,-460.4740289231097,-0.6206123027791399,-1.0978088074688142,-0.42916932469378954,-53.686185361517296,-94.96615981564136,-37.125374108459305,0.8375222541562702,0.7884938102073725,0.889049045653905,-0.1939981236766201,-0.26824077380772554,-0.12479733810915844,-0.38256417765265904,-0.5289706369311279,-0.2461002721168321,-56.84460292015736,-78.5989059333028,-36.56764816000477,0.8228032363612903,0.7699776465847715,0.8786548126104691,-0.21535739750165883,-0.2987390016262036,-0.13810336624574598,-0.42468465217722107,-0.5891131229723248,-0.2723397512180943,-63.10321726258857,-87.53538231386698,-40.46653064161876,-0.04212047452456202,-0.06014248604119687,-0.02623947910126217,-6.2586143424312075,-8.936476380564173,-3.8988824816139935,0.7884938102073725,0.7418667228568423,0.889049045653905,-0.26824077380772554,-0.3479510122102748,-0.12479733810915844,-0.6532317441846913,-0.8473456267311156,-0.303911973133088,-214.1743423556365,-277.8182382724969,-99.64326987970098,0.7699776465847715,-0.2987390016262036,-0.7275023715378871,0.7200430782828685,-0.3888057953209718,-0.9468369935761036,0.8786548126104691,-0.13810336624574598,-0.336315398773606,-238.52536771734003,-310.4383585495422,-110.2673438601987,-0.07427062735319578,-0.09949136684498816,-0.03240342564051801,-24.351025361703535,-32.620120277045295,-10.62407398049771,0.4239
