geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
04013104302,04013104302,Census Tract 1043.02; Maricopa County; Arizona,2734,1538,626,Phoenix city,Arizona,53785,0.43623014512852193,0.3077532844932582,04013,2734,1538,626,0.010697,0.00781773244399999,0.00314654663299999,0.8717471598488499,0.8121714955369221,0.9026566435904037,-0.1471216036693341,-0.2312670482715051,-0.1078409571355991,-4.3026592780286705,-6.763543124395033,-3.153873280322963,-157.37597944508673,-247.38636153602903,-115.35747184795036,0.8598636605369807,0.795449324694009,0.8934594387894058,-0.16297506906560608,-0.2571511081295807,-0.11924498929123348,-4.766303353914951,-7.520537933612249,-3.48739102032572,-174.33443137947884,-275.0745403662125,-157.37597944508673,-0.4636440758862808,-0.7569948092172156,-0.3335177400027569,-16.958451934392127,-27.688178830183453,-12.19889319688211,0.9181961887659874,0.8919190727066182,0.9449660039628458,-0.08909186537133537,-0.12117795279946124,-0.05823912797535733,-0.4311501684602477,-0.5864272180787156,-0.28184177907708424,-28.033170901186455,-38.12920793749776,-18.325213203971668,0.9103932611289512,0.8817754353842107,0.939632009655629,-0.09842640834130312,-0.13407559325382665,-0.06424641745282349,-0.4763236504299708,-0.6488439138282301,-0.310913388021444,-30.970328376461037,-42.18751065203057,-20.215434851849416,-0.04517348196972309,-0.06241669574951458,-0.02907160894435978,-2.9371574752745833,-4.058302714532808,-1.8902216478777496,0.8919190727066182,0.866130578354525,0.9449660039628458,-0.12117795279946124,-0.1545603226476545,-0.05823912797535733,-0.5930328449992532,-0.7564028418224655,-0.28501649809729507,-94.73368130978486,-120.83112489176766,-45.52979202832189,0.8817754353842107,-0.13407559325382665,-0.6561526141959465,0.8537716085010136,-0.1712734296186341,-0.8381951245504909,0.939632009655629,-0.06424641745282349,-0.3144155751344479,-104.8167115328988,-133.8969847524746,-50.226130213170585,-0.06311976919669327,-0.08179228272802541,-0.02939907703715283,-10.08303022311394,-13.065859860706937,-4.696338184848695,0.8793
04013106702,04013106702,Census Tract 1067.02; Maricopa County; Arizona,726,490,223,Phoenix city,Arizona,37032,0.5131229912850311,0.2113536507341399,04013,726,490,223,0.010697,0.00781773244399999,0.00314654663299999,0.8448087193659073,0.774435022497528,0.8817612166221345,-0.18369990398604724,-0.29126391620956416,-0.1340938806889428,-1.4266174957535305,-2.2619619810896316,-1.041376027495705,-196.50378729387472,-311.56501116937073,-143.4402241729621,0.8306809030797687,0.7548896717218977,0.8707351814807521,-0.2038316955313127,-0.3246968894394958,-0.1484548014924849,-1.582961431793476,-2.521603186718692,-1.1529032543962705,-218.0387647098452,-347.32826263342866,-196.50378729387472,-0.15634393603994545,-0.25964120562906023,-0.1115272269005656,-21.53497741597045,-35.76325146405788,-15.36187698354898,0.9004490842854881,0.8688910484211455,0.9328119144758314,-0.11055696257774106,-0.15089228024283532,-0.07202747357909026,-0.17045759279331207,-0.23264690220845508,-0.1110525241921536,-34.787263835369814,-47.47895963437858,-22.66378044737829,0.8910561598832359,0.856765273505625,0.9263465597845528,-0.12226371919255916,-0.16718082644538296,-0.07950959545051603,-0.1885071620420682,-0.25776071061139977,-0.12258851842944651,-38.47084939634045,-52.604226655387706,-25.01806498560133,-0.01804956924875611,-0.02511380840294469,-0.01153599423729291,-3.683585560970635,-5.125267021009121,-2.3542845382230437,0.8688910484211455,0.8381258645493948,0.9328119144758314,-0.15089228024283532,-0.19313821741754067,-0.07202747357909026,-0.2630587108811925,-0.3367083485913596,-0.12556940830406926,-117.96354748035536,-150.99029084814333,-56.30915170586066,0.856765273505625,-0.16718082644538296,-0.2914554185144472,0.8234555623422681,-0.21439461427106304,-0.3737657801926833,0.9263465597845528,-0.07950959545051603,-0.1386133979037075,-130.69749709168033,-167.60797318057544,-62.15847439628139,-0.02839670763325469,-0.03705743160132363,-0.01304398959963823,-12.733949611324974,-16.61768233243212,-5.849322690420733,0.6513
04013108301,04013108301,Census Tract 1083.01; Maricopa County; Arizona,2616,2061,700,Phoenix city,Arizona,65970,0.5192558456036097,0.21278634484920375,04013,2616,2061,700,0.010697,0.00781773244399999,0.00314654663299999,0.8426963409082019,0.7715018208193035,0.8801156075661737,-0.18666707265189583,-0.29617322087203984,-0.13621436934330527,-5.223570400827574,-8.287919492636037,-3.81173464479172,-199.67776761573296,-316.816494366821,-145.70851088653365,0.8283964306895044,0.7517451777848071,0.868947813791289,-0.20715150736183605,-0.3302379975974489,-0.1508170964110258,-5.79679354783685,-9.241166130544569,-4.220367896487672,-221.58996742495603,-353.2555860299911,-199.67776761573296,-0.5732231470092755,-0.9532466379085296,-0.40863325169595166,-21.91219980922307,-36.43909166317009,-15.62053714434066,0.8990484615328829,0.8670801754307808,0.931849281192672,-0.11228709328415308,-0.15329588697283078,-0.07313491589552142,-0.7281854616986767,-0.994128826091652,-0.4742823145568954,-35.33165753026088,-48.23526570071092,-23.012242336579103,0.8895316649526575,0.8548013167453363,0.9252950567011298,-0.12418707438955744,-0.16986249366988457,-0.0807363475659418,-0.8053572272329025,-1.1015638107692456,-0.523577846826918,-39.07604207825825,-53.448025752995896,-25.40406825943319,-0.07717176553422578,-0.10743498467759348,-0.04929553227002259,-3.744384547997369,-5.212760052284983,-2.39182592285408,0.8670801754307808,0.835931634683763,0.931849281192672,-0.15329588697283078,-0.19627007581583497,-0.07313491589552142,-0.8388983603834792,-1.0740708576442548,-0.40022444334994034,-119.8426229119256,-153.43869394917925,-57.17492047856291,0.8548013167453363,-0.16986249366988457,-0.9295576694472608,0.8210844680045531,-0.21790149365540637,-1.1924469035821512,0.9252950567011298,-0.0807363475659418,-0.4418226146434265,-132.7939527781801,-170.34955765459304,-63.11751637763235,-0.0906593090637816,-0.1183760459378964,-0.04159817129348614,-12.951329866254516,-16.91086370541377,-5.942595899069449,0.2096
04013103219,04013103219,Census Tract 1032.19; Maricopa County; Arizona,2529,1979,1068,Phoenix city,Arizona,69268,0.4607287678086035,0.22453172965544,04013,2529,1979,1068,0.010697,0.00781773244399999,0.00314654663299999,0.8630724174294174,0.7999529373086479,0.8959460106050213,-0.15865132497039924,-0.2500735397814627,-0.11613868264753172,-4.291948761493944,-6.765167700601993,-3.141866449861756,-169.7093223208361,-267.50366550423064,-124.2335488280647,0.8504562186929578,0.7822955884204054,0.8861556769190563,-0.1758394824096551,-0.2782891975898506,-0.1284698908398942,-4.756935051696948,-7.52847779339852,-3.4754590860329873,-188.0954943336081,-297.6859546618632,-169.7093223208361,-0.4649862902030044,-0.7633100927965266,-0.33359263617123114,-18.386172012772025,-30.18228915763253,-13.190693403370153,0.9125041886786922,0.8845166881891544,0.9410765300197044,-0.0958853804802824,-0.1305609191470104,-0.06261283551409139,-0.5970797779651257,-0.81300490465541,-0.38989111519673575,-30.170782110415647,-41.08160205434108,-19.701420676944707,0.9041871971594412,0.8737287658833693,0.9353786150835904,-0.10596567076105552,-0.1445199460601096,-0.06908580533523813,-0.659849904678089,-0.8999279856103465,-0.4301984004598945,-33.342592454678574,-45.47387496767794,-21.738170816568697,-0.06277012671296334,-0.0869230809549365,-0.04030728526315874,-3.1718103442629277,-4.392272913336862,-2.036750139623989,0.8845166881891544,0.8571079628389069,0.9410765300197044,-0.1305609191470104,-0.16671416362509003,-0.06261283551409139,-1.0900972762143588,-1.3919529432037316,-0.5227757425107832,-102.06903335340438,-130.33267258461908,-48.94903956093476,0.8737287658833693,-0.1445199460601096,-1.206645913555357,0.843993462942531,-0.1848433002236319,-1.5433192368488933,0.9353786150835904,-0.06908580533523813,-0.5768207570308221,-112.98182711192484,-144.50554652143197,-54.00943417891593,-0.11654863734099852,-0.15136629364516163,-0.05404501452003896,-10.91279375852046,-14.172873936812888,-5.060394617981176,0.1473
04013109003,04013109003,Census Tract 1090.03; Maricopa County; Arizona,3618,2180,475,Phoenix city,Arizona,45496,0.32917129735380324,0.16311017401732067,04013,3618,2180,475,0.010697,0.00781773244399999,0.00314654663299999,0.9106903921297974,0.8677942206224522,0.932576809931738,-0.09806802470083996,-0.15234692307897507,-0.07229773392413365,-3.7954037826936338,-5.8960919208840314,-2.7980485347074038,-104.9033660224885,-162.96550361757963,-77.33688597864575,0.9022104025299924,0.8555756754545744,0.926089740493098,-0.1083889048450166,-0.1688036823495383,-0.07980896048750995,-4.194839864530002,-6.532997238156514,-3.088746117311646,-115.94361151271428,-180.56929900930112,-104.9033660224885,-0.3994360818363685,-0.6369053172724826,-0.2906975826042424,-11.040245490225772,-17.603795391721466,-8.034759054843626,0.9434897285266742,0.9250011988901063,0.9621524790777064,-0.05989495143902684,-0.08107967989650539,-0.03933630245236504,-0.4108477219694871,-0.5561637664470857,-0.2698262518788263,-18.846225778416837,-25.51209937830668,-12.377351003615884,0.9380173992164365,0.9178179038010555,0.9584474218779138,-0.06607830604777717,-0.08954074207813445,-0.04335405070073752,-0.4532622676715694,-0.6142021826949603,-0.2973858821253109,-20.79184714089768,-28.174412050227534,-13.641554225931694,-0.04241454570208231,-0.05803841624787465,-0.02755963024648461,-1.9456213624808396,-2.6623126719208554,-1.2642032223158075,0.9250011988901063,0.9066870531665004,0.9621524790777064,-0.08107967989650539,-0.10291637727440237,-0.03933630245236504,-0.3010831409361212,-0.3821720332775938,-0.14607232675670415,-63.38592440760446,-80.45727016370397,-30.75206879088509,0.9178179038010555,-0.08954074207813445,-0.3325026430919321,0.8978486951026267,-0.11377340687196429,-0.4224887757294995,0.9584474218779138,-0.04335405070073752,-0.16099192515243888,-70.00055644040675,-88.94500541673675,-33.89303687419766,-0.03141950215581091,-0.04031674245190575,-0.0149195983957347,-6.614632032802296,-8.48773525303279,-3.140968083312569,0.9993
04013092719,04013092719,Census Tract 927.19; Maricopa County; Arizona,3795,1959,643,Phoenix city,Arizona,54880,0.3717909240812123,0.24103263959791876,04013,3795,1959,643,0.010697,0.00781773244399999,0.00314654663299999,0.8949830708523185,0.8452086732298456,0.9205487112202404,-0.11733957051016704,-0.1831397756232685,-0.0863086198604767,-4.76341335891084,-7.434580252500782,-3.503708348727336,-125.51813857472568,-195.90461798421032,-92.32433066475194,0.8851080741481124,0.831113505255634,0.9129593730865128,-0.1298055335925698,-0.20320509013076363,-0.09533899259856668,-5.269470563826734,-8.249134002443716,-3.870297368522963,-138.8529792839719,-217.3684849128779,-125.51813857472568,-0.5060572049158942,-0.8145537499429345,-0.3665890197956272,-13.334840709246224,-21.463866928667574,-9.65978971793484,0.9333380655738712,0.9116868354012232,0.95527348851584315,-0.07142313903713023,-0.09686787301245955,-0.04682063516035172,-0.4402582895672674,-0.59710178887985,-0.2886063680487845,-22.473623765557296,-30.47992796732261,-14.732331191872612,0.9269213307486344,0.9032963431803646,0.9509123712305236,-0.07884020663581345,-0.1070564024195615,-0.05162161125946311,-0.4859777236137534,-0.6599047486831796,-0.3181999921059586,-24.807438673494303,-33.68579625743643,-16.242980709849853,-0.04571943404648598,-0.06280295980332962,-0.02959362405717414,-2.333814907937008,-3.205868290113814,-1.5106495179772403,0.9116868354012232,0.890319018847676,0.95527348851584315,-0.09686787301245955,-0.12319289920851316,-0.04682063516035172,-0.4869356140645896,-0.6192663073832401,-0.23535806066235737,-75.72871136307771,-96.30891250128153,-36.60311985417688,0.9032963431803646,-0.1070564024195615,-0.5381513336729287,0.8800355491419006,-0.13631773281780893,-0.6852422467147042,0.9509123712305236,-0.05162161125946311,-0.2594916167344467,-83.69383105333262,-106.56955625423085,-40.35639451546605,-0.05121571960833904,-0.06597593933146417,-0.02413355607208936,-7.965119690254904,-10.260643752949326,-3.7532746612891703,0.7786
04013618200,04013618200,Census Tract 6182; Maricopa County; Arizona,2802,1960,699,Phoenix city,Arizona,54774,0.3382722859650344,0.18280452445721132,04013,2802,1960,699,0.010697,0.00781773244399999,0.00314654663299999,0.9073132678049602,0.862921167695982,0.9299952038853614,-0.10215516016785954,-0.15885440922723146,-0.07527436251517267,-3.061896002780293,-4.761342254641353,-2.256198016021095,-109.27537483155936,-169.9265615503695,-80.5209855824802,0.8985308400022695,0.85029227745086,0.923270118106972,-0.11292785453805264,-0.17606619102546406,-0.08310664494411593,-3.384785906501925,-5.277230887209088,-2.490954970270117,-120.7989259993549,-188.33800453993888,-109.27537483155936,-0.32288990372163173,-0.5158886325677345,-0.234756954249022,-11.523551167795564,-18.4114429895694,-8.378192514240615,0.9413127127769966,0.9221418198772844,0.9606793929878176,-0.06234621760272225,-0.08443189371139975,-0.04092999943497377,-0.3845035509131368,-0.5207110261158208,-0.25242477774518485,-19.6175281078131,-26.56688908754188,-12.87881519108086,0.9356368463452716,0.9146974953351912,0.9568333906185956,-0.06879074280383443,-0.0932576125985234,-0.04511402905107351,-0.42424842909590943,-0.5751412767700643,-0.2782286565749703,-21.64532801509742,-29.34394269235022,-14.195339621171955,-0.03974487818277261,-0.05443025065424356,-0.02580387882978546,-2.027799907284318,-2.777053604808345,-1.316524430091095,0.9221418198772844,0.9031667435027476,0.9606793929878176,-0.08443189371139975,-0.10721525919090452,-0.04092999943497377,-0.4613861023884026,-0.5858879669777538,-0.22366586937647157,-66.00659547759693,-83.81802102686034,-31.997978451569608,0.9146974953351912,-0.0932576125985234,-0.5096150814993603,0.894014847211865,-0.11854965621507012,-0.6478258560387024,0.9568333906185956,-0.04511402905107351,-0.24652989660590305,-72.90630636614597,-92.67894936176,-35.26894085921359,-0.04822897911095769,-0.06193788906094855,-0.02286402722943145,-6.899710888549025,-8.860928334899649,-3.270962407643985,0.7598
04013619000,04013619000,Census Tract 6190; Maricopa County; Arizona,2101,1664,709,Phoenix city,Arizona,54456,0.3380501071350717,0.18534455938018576,04013,2101,1664,709,0.010697,0.00781773244399999,0.00314654663299999,0.907395562881228,0.8630398051166199,0.9300581424274632,-0.10205520161981788,-0.1586951077706932,-0.0752015969560651,-2.29362911711883,-3.566576853996344,-1.6901105450245986,-109.16844917271918,-169.7561567823105,-80.44314826390283,0.8986204887511248,0.8504208696070765,0.9233388500947738,-0.11281682592144028,-0.17588835803386874,-0.08302602007633224,-2.53549013403834,-3.952984786131305,-1.865959736525461,-120.68015868816468,-188.14777658882937,-109.16844917271918,-0.2418610169195099,-0.3864079321349614,-0.17584919150086242,-11.511709515445498,-18.391619806518865,-8.369785411749758,0.9413657995343648,0.9222115193961024,0.960715327983654,-0.06228630835604818,-0.08434993379266871,-0.04089106405619281,-0.32612199166929934,-0.44164390428137346,-0.21409962483653253,-19.598677383972316,-26.54110001690946,-12.86656399258008,0.9356948898330456,0.9147735461511656,0.9568727609385094,-0.06872444304834063,-0.09316672329170164,-0.0450710280635338,-0.3598311223579179,-0.4878073232966277,-0.23598530442100352,-21.62446648785565,-29.315343948114645,-14.181809159916078,-0.03370913068861858,-0.04616341901525422,-0.02188567958447102,-2.025789103883328,-2.7742439312051816,-1.3152451673359988,0.9222115193961024,0.9032525204493226,0.960715327983654,-0.08434993379266871,-0.10711011301972392,-0.04089106405619281,-0.4675324767686804,-0.5936869677950748,-0.22664985728252257,-65.94252140601981,-83.73582056348022,-31.96753981417807,0.9147735461511656,-0.09316672329170164,-0.5164019334035027,0.8941082461897752,-0.11843281197940002,-0.6564461099816646,0.9568727609385094,-0.0450710280635338,-0.24981844600909636,-72.83525153787062,-92.58760366455073,-35.23532383767227,-0.04886945663482228,-0.06275914218658984,-0.02316858872657382,-6.892730131850816,-8.8517831010705,-3.2677840234941917,0.5416
04013619800,04013619800,Census Tract 6198; Maricopa County; Arizona,3710,1791,560,Phoenix city,Arizona,57636,0.36184345920318056,0.19792298071092132,04013,3710,1791,560,0.010697,0.00781773244399999,0.00314654663299999,0.8986247655582329,0.8504270044241098,0.9233421289978022,-0.11281152971428736,-0.17587987540115535,-0.08302217411589616,-4.477023702742345,-6.979945870786449,-3.29480720908082,-120.6744933353732,-188.13870271661588,-88.80881965177412,0.8890705437431712,0.8367596826343183,0.9160072616479016,-0.12477014004962174,-0.19508626043234104,-0.09169440229217746,-4.951611557891082,-7.742167970304031,-3.6389721290950567,-133.4666188110804,-208.6837727844752,-120.6744933353732,-0.4745878551487373,-0.7622220995175821,-0.34416492001423693,-12.792125475707204,-20.545070067859356,-9.27668248016811,0.935697658816411,0.9147771742200612,0.956874639091808,-0.06872128040261079,-0.09316238771764268,-0.04506897679838514,-0.3872763718181143,-0.5250133771347837,-0.2539846422211055,-21.62347134662838,-29.31397973951891,-14.181163719771384,0.9294993643837548,0.9066650008252912,0.9526657430014828,-0.07584796538616909,-0.10294320293575993,-0.0496861122027807,-0.42743855574939976,-0.5801328191606622,-0.28000434728380896,-23.865916010575084,-32.391558858775106,-15.63396690585198,-0.04016218393128545,-0.05511944202587848,-0.02601970506270345,-2.2424446639467033,-3.077579119256197,-1.452803186080595,0.9147771742200612,0.8941127019172765,0.956874639091808,-0.09316238771764268,-0.11842723837349103,-0.04506897679838514,-0.40785842777160447,-0.5184661796640271,-0.1973088331953865,-72.83186210207224,-92.58324636857628,-35.23372021346188,0.9066650008252912,-0.10294320293575993,-0.4506781537888932,0.8841612781253093,-0.1310153755209728,-0.5735761650489654,0.9526657430014828,-0.0496861122027807,-0.21752232957498568,-80.47824174801664,-102.42431518731524,-38.843273138390295,-0.04281972601728873,-0.05510998538493827,-0.02021349637959915,-7.646379645944417,-9.84106881873898,-3.609552924928421,0.3831
04013103701,04013103701,Census Tract 1037.01; Maricopa County; Arizona,3492,2328,985,Phoenix city,Arizona,86984,0.38616119756566847,0.18803347518856375,04013,3492,2328,985,0.010697,0.00781773244399999,0.00314654663299999,0.8897482616103559,0.8377266740861639,0.9165282091998512,-0.12391340691141042,-0.19370676729477712,-0.0910738916296112,-4.6286519843499,-7.23570786381479,-3.4019672263167333,-132.55017137313575,-207.20812897522308,-97.42174187619511,0.879414987748195,0.8230241491486464,0.9085742410634572,-0.13711957827847748,-0.21503117622298343,-0.1006255238201908,-5.121954305926298,-8.03225821426393,-3.758758169239597,-146.67681288448733,-230.0188492057254,-132.55017137313575,-0.4933023215763983,-0.7965503504491398,-0.3567909429228635,-14.126641511351613,-22.810720230502284,-10.217380954262987,0.9299398607778354,0.9072409056788868,0.9529651694339728,-0.07533835485185433,-0.10224306878193692,-0.04935629556530811,-0.5518655457384374,-0.7489468951408542,-0.3615427897428524,-23.70556467948614,-32.1712583823391,-15.530188562837305,0.9232096810921496,0.8984520124578688,0.9483851178465004,-0.083177549456596,-0.1130254995637768,-0.05442396889430478,-0.6092889048919867,-0.8279299318624284,-0.3986643105516127,-26.17220381838431,-35.56400050955448,-17.124755607887145,-0.05742335915354935,-0.07898303672157414,-0.0371215208087603,-2.466639138898168,-3.392742127215384,-1.594567045049841,0.9072409056788868,0.8848670057619992,0.9529651694339728,-0.10224306878193692,-0.13011333170780232,-0.04935629556530811,-0.7873193216508118,-1.0019333464686846,-0.380066498459214,-79.93089559906718,-101.71912146890196,-38.58543131565624,0.8984520124578688,-0.1130254995637768,-0.87034906821496,0.874109422874652,-0.14402153074993315,-1.1090329666746217,0.9483851178465004,-0.05442396889430478,-0.4190899469459095,-88.36031149390458,-112.5921793578296,-42.54720273562533,-0.0830297465641483,-0.10709962020593689,-0.03902344848669548,-8.42941589483739,-10.873057888927605,-3.961771419969084,0.9015
04013105003,04013105003,Census Tract 1050.03; Maricopa County; Arizona,2480,2034,1082,Phoenix city,Arizona,40676,0.4638757495000213,0.20903709028600112,04013,2480,2034,1082,0.010697,0.00781773244399999,0.00314654663299999,0.8619643741012386,0.7983967784222026,0.8950876168949666,-0.16014075528665522,-0.25251006395116865,-0.11720906548676366,-4.24830363506735,-6.698728382132415,-3.109387726309538,-171.30256593013507,-270.1100154085651,-125.37853735119108,0.8492552649993289,0.7806217605405292,0.8852218065738078,-0.1775022672373897,-0.2810301359105923,-0.12966037729056132,-4.708879546543127,-7.455324822312302,-3.439703098575293,-189.87417526383575,-300.61793638356056,-171.30256593013507,-0.46057591147577703,-0.7565964401798873,-0.33031537226575436,-18.57160933370069,-30.507920974995457,-13.319168236522351,0.9117755822595898,0.8835702750193168,0.9405780675757534,-0.09676111036201454,-0.13177188987954325,-0.06317597068513492,-0.6192784457943844,-0.843350090327481,-0.40433100437839375,-30.446334601493827,-41.46263964245236,-19.878613784581795,0.9033930667587377,0.8727004635506301,0.9348336406631256,-0.10693787322043125,-0.14586853309490022,-0.06970904394352849,-0.6844105000112032,-0.9335696761576086,-0.4461431687756626,-33.64850049219288,-45.898214167040734,-21.93427575101586,-0.06513205421681878,-0.09021958583012755,-0.04181216439726887,-3.202165890699055,-4.435574524588376,-2.0556619664340645,0.8835702750193168,0.8559557916038834,0.9405780675757534,-0.13177188987954325,-0.1682846355022702,-0.06317597068513492,-1.1146302837734174,-1.4234838036858224,-0.5343920482342946,-103.01573787185004,-131.56042547928118,-49.38928357063722,0.8727004635506301,-0.14586853309490022,-1.2338707791609336,0.8427455506471141,-0.1865977805900439,-1.578390788207548,0.9348336406631256,-0.06970904394352849,-0.589653920144703,-114.03611637346891,-145.87715232971794,-54.49666544775443,-0.11924049538751612,-0.1549069845217257,-0.05526187191040832,-11.020378501618866,-14.316726850436751,-5.10738187711722,0.0043
04013110502,04013110502,Census Tract 1105.02; Maricopa County; Arizona,3312,1543,474,Phoenix city,Arizona,52281,0.3627743331654506,0.21795307205374231,04013,3312,1543,474,0.010697,0.00781773244399999,0.00314654663299999,0.8982833518359922,0.8499373147980647,0.92308036460775,-0.11323447991784576,-0.17655735615936394,-0.08332929432957421,-4.011723695328121,-6.255155936627204,-2.952228904300724,-121.1269231681196,-188.8634038836716,-89.13734614434553,0.8886989886277392,0.836229696158957,0.9157216122195424,-0.1252403938752347,-0.19584368337226837,-0.09203494452444123,-4.4370747857545725,-6.938440885981809,-3.260656718826163,-133.96964932833853,-209.4939881033155,-121.1269231681196,-0.4253510904264513,-0.6832849493546052,-0.3084278145254391,-12.84272616021894,-20.630584219643875,-9.312434013449248,0.935476597642428,0.9144875396383164,0.9567246912488938,-0.06897382844229635,-0.09350861182373708,-0.04523277087645273,-0.3348763142843006,-0.4539956674664167,-0.21961059633865437,-21.702936765022724,-29.422920769048392,-14.232702290256276,0.9292578107467218,0.9063492330876418,0.952501527175478,-0.0761276240405578,-0.10332746307217582,-0.0498670831167827,-0.36960886077609406,-0.501667382823406,-0.2421107451245473,-23.953911910310698,-32.51246810261866,-15.690910247864377,-0.03473254649179347,-0.04767171535698927,-0.02250014878589293,-2.250975145287976,-3.0895473335702706,-1.4582079576080966,0.9144875396383164,0.89375700828113,0.9567246912488938,-0.09350861182373708,-0.11887234531810394,-0.04523277087645273,-0.346505996204272,-0.44049397838597576,-0.16761478999569696,-73.10253084478312,-92.93121906877126,-35.36177004128628,0.9063492330876418,-0.10332746307217582,-0.38289078223697576,0.8837743775574631,-0.13151051376229772,-0.48732604081897946,0.952501527175478,-0.0498670831167827,-0.18478772143204572,-80.77864604155607,-102.81140101666232,-38.98475135697167,-0.03638478603270373,-0.04683206243300369,-0.01717293143634876,-7.6761151967729395,-9.880181947891074,-3.622981315685393,0.6018
04013618400,04013618400,Census Tract 6184; Maricopa County; Arizona,2566,1700,734,Phoenix city,Arizona,60009,0.2933268722464174,0.16984433990642636,04013,2566,1700,734,0.010697,0.00781773244399999,0.00314654663299999,0.9241139566893032,0.8872559488160426,0.9428144011715596,-0.08211762495457095,-0.12707049339528623,-0.06065414227591387,-2.2540057928007906,-3.487894692101501,-1.6648653455687066,-87.84122341390454,-135.92730678493768,-64.88173599254507,0.9168495629128524,0.8767056629916047,0.937278874221869,-0.09069147268061802,-0.14063367240913557,-0.06691831801949262,-2.4893450692568893,-3.860183638389502,-1.8368075859946793,-97.0126683264571,-150.43583937605231,-87.84122341390454,-0.23533927645609864,-0.372288946288001,-0.17194224042597273,-9.17144491255256,-14.508532591114614,-6.700788792906185,0.95211302488640015,0.9363494098937908,0.9679762583815154,-0.0502954731864039,-0.0679773911679286,-0.03308318911873859,-0.2690369880766956,-0.3636198532092684,-0.17696625546179756,-15.825705180982094,-21.389403129956964,-10.409779733046914,0.9474523056101102,0.93021156626901,0.9648308380964612,-0.0554620998637518,-0.07502425927781635,-0.03645111714393884,-0.29667394209517656,-0.4013144617206844,-0.19498173786119388,-17.451408358539798,-23.6067330423932,-11.469513991834932,-0.02763695401848093,-0.03769460851141604,-0.01801548239939632,-1.625703177557702,-2.2173299124362376,-1.059734258788019,0.9363494098937908,0.9206858157393898,0.9679762583815154,-0.0679773911679286,-0.08614685151515461,-0.03308318911873859,-0.3900689273917239,-0.4943292084522404,-0.18983847235862003,-53.14290563919944,-67.34730360384746,-25.863552092455045,0.93021156626901,-0.07502425927781635,-0.4305053760089475,0.913108945797938,-0.09515956951459986,-0.5460461276002987,0.9648308380964612,-0.03645111714393884,-0.209164369539302,-58.65195858432528,-74.39320539513606,-28.49650811162153,-0.04043644861722367,-0.05171691914805831,-0.01932589718068197,-5.509052945125841,-7.045901791288599,-2.632956019166482,0.727
