geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
08069001606,08069001606,Census Tract 16.06; Larimer County; Colorado,2578,1417,601,Fort Collins city,Colorado,126045,0.7110257344393048,0.20353391433033624,08069,2578,1417,601,0.00915399999999999,0.007069502844,0.002896537907,0.779242572617551,0.6851793569660815,0.8301792843819373,-0.2832974418234151,-0.45947187379946586,-0.20455908598646017,-6.685539729160074,-10.84308226345608,-4.827392324903505,-259.33047824515415,-420.600553276031,-187.2533873120056,0.7600461065618285,0.6597580487301824,0.8148714111972101,-0.31570965414668783,-0.5157071625343134,-0.22718748781577547,-7.450435916723535,-12.17017951713321,-5.361400251214339,-289.000617405878,-472.0783365839104,-259.33047824515415,-0.764896187563461,-1.327097253677131,-0.5340079263108342,-29.670139160723856,-51.4777833078794,-20.71403903455524,0.8563341100355857,0.812320149947179,0.902244452523599,-0.16776850096330292,-0.2310417266702356,-0.10834707512246428,-0.6885880646819752,-0.9482863261884829,-0.4446991082601937,-48.59478226407729,-66.92211193990704,-31.38314102047944,0.8431552873944311,0.7956094792257786,0.8930106586786254,-0.1860211457491535,-0.2568980462288073,-0.11980746285792956,-0.7635041143352149,-1.0544108545856818,-0.49173705737434376,-53.8817300165995,-74.41149291359787,-34.70268577094875,-0.07491604965323972,-0.1061245283971991,-0.04703794911415004,-5.28694775252221,-7.4893809736908334,-3.319544750469305,0.812320149947179,0.7701427765045993,0.902244452523599,-0.2310417266702356,-0.2984605329139616,-0.10834707512246428,-0.9816434364105188,-1.2680905193404612,-0.4603419333861231,-163.33501437779017,-210.99675862570072,-76.59599557173429,0.7956094792257786,-0.2568980462288073,-1.0915010225279906,0.7502886401012802,-0.332820392782452,-1.4140777027033615,0.8930106586786254,-0.11980746285792956,-0.509034498843341,-181.61414684325968,-235.28747133167417,-84.69791994065574,-0.10985758611747189,-0.1459871833629005,-0.04869256545721784,-18.27913246546953,-24.290712705973466,-8.101924368921438,0.2133
08069001813,08069001813,Census Tract 18.13; Larimer County; Colorado,3029,2105,692,Fort Collins city,Colorado,295407,0.5972198629861042,0.19811084113153257,08069,3029,2105,692,0.00915399999999999,0.007069502844,0.002896537907,0.8162985953962629,0.7351675860049787,0.8594615162652696,-0.22504192171807097,-0.3602340732052186,-0.16351922811556552,-6.239842233012473,-9.988378016839208,-4.533973837920587,-206.00337514072208,-329.75827061205706,-149.68550141698867,0.7998967903143992,0.7128940426835004,0.8465431088685647,-0.25016128594159043,-0.4027330011564768,-0.18127475083523625,-6.936338550461725,-11.166765596644169,-5.026289490442484,-228.99764115093183,-368.66178925863875,-206.00337514072208,-0.6964963174492524,-1.1783875798049603,-0.49231565252189746,-22.99426601020972,-38.90351864658172,-16.253405497586577,0.8814317619439159,0.8443857089237887,0.9196980266666108,-0.1345177734401048,-0.1842929000711646,-0.08731341266919834,-0.8201834220121252,-1.123672936054127,-0.5323684131782501,-38.96358299345013,-53.38113710470913,-25.290660958586702,0.8703773196750281,0.8302233844979111,0.912031377657591,-0.1489269968263523,-0.20449510176681376,-0.09645350422958314,-0.908039515993132,-1.2468500486034544,-0.5880974918106618,-43.13726916831981,-59.232781406339875,-27.938123126397237,-0.0878560939810068,-0.12317711254932728,-0.05572907863241172,-4.173686174869681,-5.85164430163075,-2.647462167810533,0.8443857089237887,0.8085330628572795,0.9196980266666108,-0.1842929000711646,-0.23680780160813011,-0.08731341266919834,-0.9015785533780174,-1.1584864914494442,-0.4271455940754964,-130.28591811821062,-167.41134269500637,-61.726241918424336,0.8302233844979111,-0.20449510176681376,-1.0004096628389951,0.7915303326493097,-0.2633754623817474,-1.2884580376005244,0.912031377657591,-0.09645350422958314,-0.4718597991456444,-144.56787035245594,-186.19335803475784,-68.1878322464804,-0.09883110946097771,-0.1299715461510802,-0.044714205070148,-14.281952234245336,-18.78201533975147,-6.4615903280560705,0.25
08069001712,08069001712,Census Tract 17.12; Larimer County; Colorado,1988,1698,967,Fort Collins city,Colorado,429497,0.5857458441757449,0.26731228598253703,08069,1988,1698,967,0.00915399999999999,0.007069502844,0.002896537907,0.8201310438721987,0.7404055501741275,0.862470499167083,-0.21931733650583568,-0.35061116136260934,-0.15945994786573447,-3.9911702259683457,-6.380475207373291,-2.901876369172711,-200.76308983744195,-320.94945711133255,-145.9696362762933,0.8040287465065447,0.7184832240275291,0.8498038099364282,-0.24373662551860037,-0.3918209452329321,-0.1767421942657654,-4.435556159154568,-7.130417118132573,-3.2163813160619266,-223.1165069997267,-358.67289326622597,-200.76308983744195,-0.4443859331862221,-0.749941910759282,-0.3145049468892154,-22.353417162284817,-37.723436154893456,-15.8201683545883,0.8840025968183115,0.84768801456007,0.921476341590508,-0.13121839641555869,-0.17967929571232202,-0.08521505638870414,-0.645374242714185,-0.8837205191451981,-0.4191150325487869,-38.007905931341874,-52.04478911338034,-24.682864107702407,0.8731701786839073,0.8337956921567188,0.9139714049726028,-0.14525212199442944,-0.1993345724938595,-0.09412613409932231,-0.7143966150745326,-0.980391486896168,-0.46294257644777304,-42.07282774290533,-57.73801454041036,-27.263991545805244,-0.06902237236034758,-0.09667096775096984,-0.04382754389898613,-4.064921811563462,-5.6932254270300255,-2.5811274381028344,0.84768801456007,0.8125082549779747,0.921476341590508,-0.17967929571232202,-0.2307567263142548,-0.08521505638870414,-1.2283252634086537,-1.577501266963379,-0.5825479567363426,-127.02432920461774,-163.13353329507538,-60.24280834915643,0.8337956921567188,-0.1993345724938595,-1.3626928483568197,0.7958121405362079,-0.25657796490288903,-1.754020657053279,0.9139714049726028,-0.09412613409932231,-0.6434659486104584,-140.9196327152864,-181.38786525887065,-66.54249727098845,-0.1343675849481658,-0.17651939008990003,-0.06091799187411573,-13.895303510668649,-18.254331963795245,-6.299688921832029,0.2571
08069001113,08069001113,Census Tract 11.13; Larimer County; Colorado,2039,1704,748,Fort Collins city,Colorado,45789,0.7060333474271004,0.2196572804048131,08069,2039,1704,748,0.00915399999999999,0.007069502844,0.002896537907,0.7808322820669376,0.68729918930801015,0.8314426497890566,-0.2806847551857162,-0.4549704343559968,-0.2027287754046629,-5.238982639649923,-8.492025887077286,-3.783933809300685,-256.93882489700457,-416.4799356094794,-185.5779210054284,0.7617518824777355,0.662003697028561,0.8162355918455919,-0.31276341155511095,-0.5105655821690325,-0.2251364801906004,-5.837730953256615,-9.529709654578484,-4.202173753576437,-286.30362693754853,-467.37173391753225,-256.93882489700457,-0.5987483136066913,-1.0376837675011965,-0.41823994427575206,-29.364802040543957,-50.89179830805278,-20.512012961047184,0.8574199455441954,0.8137009070439795,0.9030031057616574,-0.16628964044603664,-0.2289527900771423,-0.10741590324490462,-0.8207558770470608,-1.130042421873643,-0.530172737400222,-48.16642470933456,-66.31704353718561,-31.113423556351055,0.8443313990994616,0.7970971936765852,0.8938366712876974,-0.18436907719714055,-0.25455215240130524,-0.11877262605410832,-0.9099905637501364,-1.2563932096909525,-0.5862261209101416,-53.4032020980127,-73.73199587388218,-34.40294136796606,-0.08923468670307555,-0.12635078781730935,-0.05605338350991962,-5.236777388678143,-7.414952336696558,-3.2895178116150015,0.8137009070439795,0.7717879901598428,0.9030031057616574,-0.2289527900771423,-0.29569261604199476,-0.10741590324490462,-1.2106996356428854,-1.5636190429638943,-0.5680140210435501,-161.8582400592093,-209.03997900586825,-75.9377033480682,0.7970971936765852,-0.25455215240130524,-1.346068759679817,0.7520519086904922,-0.3296954484714314,-1.7434256171457347,0.8938366712876974,-0.11877262605410832,-0.6280682364237927,-179.9557165347349,-233.078291062264,-83.96634176788672,-0.1353691240369317,-0.17980657418184043,-0.06005421538024258,-18.097476475525628,-24.038312056395775,-8.028638419818527,0.1003
08069001003,08069001003,Census Tract 10.03; Larimer County; Colorado,4708,1598,659,Fort Collins city,Colorado,95686,0.6244641083054377,0.2444947550987715,08069,4708,1598,659,0.00915399999999999,0.007069502844,0.002896537907,0.8072703104964659,0.7228783817135174,0.8523588878864347,-0.2387424472293631,-0.3833585638978317,-0.1732147270496187,-10.289090888002171,-16.521616295778895,-7.465040634528681,-218.54483619375893,-350.9264293920751,-158.56076114122092,0.7901706213023861,0.6997964913802798,0.8388508394719991,-0.2655494560804677,-0.42898687306590855,-0.19210705043751708,-11.44439340628251,-18.488060996101396,-8.279243700131286,-243.08397209606008,-392.6945836045326,-218.54483619375893,-1.1553025182803385,-1.9664447003225016,-0.8142030656026042,-24.53913590230116,-41.768154212457546,-17.294032829282166,0.8753574085504263,0.8365960640960678,0.9154892803624072,-0.14239051412837098,-0.19531999123195523,-0.09231207994498664,-0.6590783557885329,-0.9040713102400292,-0.4272819312577999,-41.243952177004566,-56.5751758598266,-26.73854388346683,0.8637816085418772,0.8218023876960653,0.9074414014004468,-0.1577000368045214,-0.21683754509829825,-0.1019995323738902,-0.7299410469942671,-1.0036689141227926,-0.47212192820356025,-45.678413453959145,-62.80781690380429,-29.544551201724673,-0.07086269120573419,-0.09959760388276352,-0.04483999694576029,-4.43446127695458,-6.232641043977692,-2.8060073182578407,0.8365960640960678,0.7991719904936714,0.9154892803624072,-0.19531999123195523,-0.2512951053030167,-0.09231207994498664,-0.909957238879375,-1.170734233209528,-0.4300637372146748,-138.08152335043627,-177.6531461622956,-65.26005117066384,0.8218023876960653,-0.21683754509829825,-1.010203269918784,0.7814555495517119,-0.27966331619713725,-1.3028961214747496,0.9074414014004468,-0.1019995323738902,-0.47519566359036153,-153.29336417583974,-197.70806092181328,-72.1085984203887,-0.100246031039409,-0.13216188826522157,-0.04513192637568675,-15.211840825403488,-20.05491475951769,-6.848547249724849,0.2095
08069001111,08069001111,Census Tract 11.11; Larimer County; Colorado,1870,455,281,Fort Collins city,Colorado,13361,0.5942877393081225,0.25796969911738393,08069,1870,455,281,0.00915399999999999,0.007069502844,0.002896537907,0.8172762501018724,0.7365025842751686,0.8602294456189176,-0.22357648331925867,-0.3577684876478109,-0.16248055108195042,-3.827177769929403,-6.1242738161854735,-2.7813388238098056,-204.66191283044935,-327.50127359280606,-148.7346964604174,0.8009506652649604,0.714318178575381,0.8473751714535848,-0.24851634859332145,-0.39993637288410594,-0.18011482243998614,-4.254097884893504,-6.846102832302668,-3.083201928231234,-227.4918655023264,-366.10175573811057,-204.66191283044935,-0.42692011496410087,-0.7218290161171943,-0.3018631044214284,-22.829952671877052,-38.60048214530451,-16.142412001145903,0.8820880129110815,0.8452283696377962,0.9201521387549144,-0.1336737211741302,-0.18311220484533391,-0.08677680340245704,-0.1761719052505306,-0.24132810636883073,-0.11436529672909404,-38.719100055061666,-53.03914425688587,-25.135230050350337,0.8710901688881537,0.8311348100141741,0.9125267491310668,-0.14798678221381473,-0.2031742479694071,-0.09585828684170385,-0.19503544260985684,-0.26776836949117055,-0.1263340084993689,-42.86493244172678,-58.85019109696056,-27.76571615370745,-0.01886353735932625,-0.02644026312233982,-0.01196871177027486,-4.145832386665109,-5.811046840074686,-2.630486103357113,0.8452283696377962,0.8095470480179844,0.9201521387549144,-0.18311220484533391,-0.23525865784861047,-0.08677680340245704,-0.3637579430719808,-0.4673484519569213,-0.1723847492235786,-129.4512252925199,-166.31617507363748,-61.346885844689886,0.8311348100141741,-0.2031742479694071,-0.4036117996010871,0.7926223292446261,-0.2616349087124585,-0.519745673476306,0.9125267491310668,-0.09585828684170385,-0.19042539123699848,-143.63409238472852,-184.96287312324057,-67.76704314483932,-0.03985385652910628,-0.05239722151938464,-0.01804064201341987,-14.18286709220864,-18.64669804960308,-6.420157300149421,0.5927
08069000201,08069000201,Census Tract 2.01; Larimer County; Colorado,1890,610,207,Fort Collins city,Colorado,0,NA,NA,08069,1890,610,207,0.00915399999999999,0.007069502844,0.002896537907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2463
08069000700,08069000700,Census Tract 7; Larimer County; Colorado,1983,892,403,Fort Collins city,Colorado,1367,0.732363831914073,0.18760257712014816,08069,1983,892,403,0.00915399999999999,0.007069502844,0.002896537907,0.7724843503886282,0.6761923689531889,0.8248011008270041,-0.2945246068699143,-0.4788690998511216,-0.2124135127818441,-5.346323172302508,-8.692614828493703,-3.855811225977917,-269.6078251287195,-438.35677400371674,-194.44332960050008,0.7527983506303502,0.6502454048899932,0.809066380477929,-0.3283769805853817,-0.5378809176962618,-0.23599252685457445,-5.960824391592432,-9.763819888533105,-4.283826496609493,-300.5962880278584,-492.376192059158,-269.6078251287195,-0.6145012192899237,-1.0712050600394,-0.42801527063157696,-30.988462899138867,-54.01941805544126,-21.584229482177356,0.851708588430781,0.8064449776672804,0.8990090494313653,-0.17411050397229938,-0.24001020242273205,-0.11233585538712072,-0.44985136588827423,-0.6201171952506945,-0.2902434765921063,-50.431767476263936,-69.51986493841866,-32.538506344406535,0.8381468733590324,0.7892820311507673,0.8894887706475878,-0.19310831047106403,-0.26697423801984627,-0.12424128667971272,-0.4989362229610566,-0.6897844925502975,-0.32100368006215996,-55.93455414361621,-77.33010006169255,-35.98695964822421,-0.04908485707278237,-0.06966729729960297,-0.03076020347005365,-5.502786667352284,-7.810235123273875,-3.448453303817674,0.8064449776672804,0.76315036099619,0.8990090494313653,-0.24001020242273205,-0.3103577631734782,-0.11233585538712072,-0.6837913818724576,-0.8842122610331902,-0.3200459356043963,-169.675280861652,-219.40750894123823,-79.41586491424226,0.7892820311507673,-0.26697423801984627,-0.7606121793872825,0.7427986835799417,-0.34625979031151266,-0.9864974826651433,0.8894887706475878,-0.12424128667971272,-0.35396462419835273,-188.7375134956036,-244.78845723700823,-87.83241295244484,-0.07682079751482496,-0.10228522163195308,-0.03391868859395641,-19.0622326339516,-25.380948295769993,-8.416548038202585,0.1787
08069000901,08069000901,Census Tract 9.01; Larimer County; Colorado,4085,1818,778,Fort Collins city,Colorado,59436,0.6782370416764792,0.2145226756464565,08069,4085,1818,778,0.00915399999999999,0.007069502844,0.002896537907,0.7897428495037335,0.6992223402555409,0.8385119717199037,-0.26623495309693523,-0.43016025436849686,-0.1925888165303855,-9.955613797252576,-16.085451266278465,-7.201683538330724,-243.7114760649345,-393.7686968489221,-176.2958026519149,0.7713194317816842,0.6746473599121686,0.8238728557064633,-0.2964797187723932,-0.4822558560522472,-0.21377952080058435,-11.08658928694956,-18.033518884244774,-7.994090640973923,-271.3975345642487,-441.45701063022705,-243.7114760649345,-1.1309754896969864,-1.9480676179663092,-0.7924071026431987,-27.686058499314232,-47.688313781305,-19.397970688939992,0.8634908162922876,0.8214316241557964,0.9072387670560076,-0.15808990800141254,-0.21738678009593593,-0.10224566708607784,-0.8324865816347454,-1.1447383311339066,-0.538416063084132,-45.7913411240234,-62.96690490285514,-29.615845054132677,0.8509097407664782,0.8054314070939117,0.8984496827626685,-0.17521277767865842,-0.24157065541821116,-0.1130283856576938,-0.9226540023486616,-1.2720883432393086,-0.5951968445893869,-50.75104523369976,-69.97185606376836,-32.739100362452525,-0.09016742071391616,-0.1273500121054021,-0.05678078150525489,-4.9597041096763554,-7.004951160913206,-3.1232553083198513,0.8214316241557964,0.7810125787089411,0.9072387670560076,-0.21738678009593593,-0.28038910929329425,-0.10224566708607784,-1.1956432059859805,-1.542160629137794,-0.5623586546478262,-153.68164601362218,-198.22116055755708,-72.28260342517046,0.8054314070939117,-0.24157065541821116,-1.3286562908236583,0.7619453647205094,-0.31243005903292265,-1.7183881985080125,0.8984496827626685,-0.1130283856576938,-0.6216643962229207,-170.77844355059878,-220.87251908843348,-79.90544938597952,-0.13301308483767804,-0.17622756937021844,-0.05930574157509449,-17.096797536976613,-22.651358530876408,-7.622845960809061,0.1496
08069001008,08069001008,Census Tract 10.08; Larimer County; Colorado,1200,703,268,Fort Collins city,Colorado,68581,0.6423346173049777,0.23548835160294815,08069,1200,703,268,0.00915399999999999,0.007069502844,0.002896537907,0.8014026230044504,0.7149292201679037,0.8477319190672072,-0.2478122373133869,-0.3987398637380444,-0.17961819946609928,-2.7221678644400917,-4.380077655189669,-1.973069997495207,-226.8473220366743,-365.0064712658057,-164.42249979126726,0.7838551851332781,0.69133628637297,0.8338431957563882,-0.27574585072110097,-0.44647405280345526,-0.19926624704647156,-3.029013021001149,-4.904428175235394,-2.1888998705560803,-252.41775175009576,-408.7023479362828,-226.8473220366743,-0.3068451565610575,-0.5243505200457257,-0.2158298730608732,-25.570429713421458,-43.69587667047714,-17.985822755072768,0.8713957679198253,0.8315256165961457,0.9127390734742672,-0.14758418254334144,-0.20260877120479473,-0.09560336470923864,-0.3005206749849085,-0.4125653822180207,-0.19467389525169015,-42.748317921039614,-58.68639860853779,-27.691876991705573,0.8594824062223242,0.8163251865742868,0.9044432187940482,-0.16349094845965678,-0.22500201690028163,-0.1056526039670724,-0.3329110839543397,-0.45816399038549366,-0.2151368209718103,-47.355772966477915,-65.17268711031204,-30.602677236388377,-0.03239040896943124,-0.04559860816747296,-0.02046292572012012,-4.607455045438299,-6.486288501774249,-2.9108002446828056,0.8315256165961457,0.7930906563136756,0.9127390734742672,-0.20260877120479473,-0.26088990210532703,-0.09560336470923864,-0.38386800017944,-0.4942889905144036,-0.18113269333372573,-143.23432842516416,-184.4361904904491,-67.58682587079319,0.8163251865742868,-0.22500201690028163,-0.4262948427664503,0.7749168718572049,-0.29046099822726723,-0.5503151806143836,0.9044432187940482,-0.1056526039670724,-0.20017225097128805,-159.0652398382277,-205.3414853038745,-74.6911384221224,-0.04242684258701029,-0.05602619009997994,-0.01903955763756232,-15.830911413063545,-20.905294813425353,-7.104312551329224,0.139
08069000902,08069000902,Census Tract 9.02; Larimer County; Colorado,3109,1634,712,Fort Collins city,Colorado,71290,0.6549717186172717,0.22968710330073544,08069,3109,1634,712,0.00915399999999999,0.007069502844,0.002896537907,0.7972790591193721,0.7093608033469236,0.8444751344682584,-0.25426597947341245,-0.4097198425424344,-0.1841674895847243,-7.23635536289371,-11.66053903871138,-5.241367341738481,-232.75507760996172,-375.0575438633445,-168.5869199658566,0.7794197261296852,0.6854154758106338,0.8303201032457374,-0.28300576246079395,-0.4589691001903778,-0.20435479773521156,-8.054283436401029,-13.06216237203071,-5.815893811617405,-259.0634749566108,-420.14031431427173,-232.75507760996172,-0.8179280735073187,-1.4016233333193302,-0.5745264698789239,-26.30839734664904,-45.08277045092731,-18.47946188095606,0.8686051272180557,0.8279586182519296,0.9107992575038528,-0.15127112270540252,-0.20778983146682092,-0.09793677559708576,-0.7159575922401569,-0.983457415852576,-0.46352917063231297,-43.81625411506468,-60.18711235327882,-28.36775830063115,0.8564551544636101,0.8124740415235885,0.9023290400679808,-0.16760345803078355,-0.23080855374130385,-0.10824317471225428,-0.7932576034127522,-1.0924037149302854,-0.5123087695616636,-48.546976953044805,-66.85457251715333,-31.35304587280683,-0.07730001117259533,-0.10894629907770947,-0.04877959892935063,-4.730722837980131,-6.667460163874508,-2.9852875721756815,0.8279586182519296,0.7888182040276311,0.9107992575038528,-0.20778983146682092,-0.26771922211492405,-0.09793677559708576,-1.0459072128103877,-1.3475609631200651,-0.4929633912944408,-146.8970804508971,-189.26418021349232,-69.23643136157877,0.8124740415235885,-0.23080855374130385,-1.161771629690696,0.7703261074564681,-0.2981515105360894,-1.500741461594579,0.9023290400679808,-0.10824317471225428,-0.5448405072079717,-163.17017270936742,-210.778295167778,-76.52254314718704,-0.11586441688030868,-0.15318049847451398,-0.05187711591353089,-16.27309225847032,-21.51411495428567,-7.286111785608272,0.189
08069001104,08069001104,Census Tract 11.04; Larimer County; Colorado,4658,2101,730,Fort Collins city,Colorado,0,NA,NA,08069,4658,2101,730,0.00915399999999999,0.007069502844,0.002896537907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2409
08069001107,08069001107,Census Tract 11.07; Larimer County; Colorado,3829,2073,805,Fort Collins city,Colorado,14233,0.7344752563306154,0.21079385554259775,08069,3829,2073,805,0.00915399999999999,0.007069502844,0.002896537907,0.7718188132455619,0.6753095326394943,0.8242708226852837,-0.2956408717156263,-0.48080243453906296,-0.2131934947572586,-10.362409450453262,-16.852445545015556,-7.472573978109421,-270.62965396848426,-440.12654857705814,-195.15732510079448,0.7520849471255718,0.6493116099041101,0.8084942206391941,-0.3296370361113411,-0.5400925915180839,-0.2368672211526779,-11.553997653968551,-18.930605034374786,-8.302353854970645,-301.7497428563216,-494.40075827565386,-270.62965396848426,-1.1915882035152912,-2.07815948935923,-0.8297798768612248,-31.120088887837323,-54.27420969859572,-21.6709291423668,0.851252249471687,0.8058659393632401,0.89868953480639,-0.17473992065293265,-0.2409011861081461,-0.11273132852875146,-1.049229886769513,-1.4464967322774698,-0.6768978641264684,-50.614080403739166,-69.77794174035068,-32.65305663899992,0.8376529066294259,0.7886586669493691,0.889141032677421,-0.1938118904449713,-0.26797566793772226,-0.12468097101396344,-1.163747969589968,-1.609066083334988,-0.7486497682411432,-56.13834875011905,-77.62016803352572,-36.114315882351335,-0.11451808282045506,-0.16256935105751813,-0.0717519041146748,-5.524268346379888,-7.842226293175019,-3.4612592433514138,0.8058659393632401,0.7624619163349056,0.89868953480639,-0.2409011861081461,-0.31154091578359916,-0.11273132852875146,-1.370956554353182,-1.7729637090743875,-0.641548330351735,-170.3051620314512,-220.2439390154519,-79.69544476419068,0.7886586669493691,-0.26797566793772226,-1.5250360710198645,0.742061623078634,-0.34759697698857156,-1.97815694299614,0.889141032677421,-0.12468097101396344,-0.7095531457365964,-189.4454746608527,-245.73378173865095,-88.14324791758962,-0.1540795166666824,-0.20519323392175237,-0.06800481538486147,-19.14031262940154,-25.489842723199057,-8.44780315339894,0.1419
08069001601,08069001601,Census Tract 16.01; Larimer County; Colorado,1479,870,337,Fort Collins city,Colorado,93508,0.6636992145554248,0.23438541374138808,08069,1479,870,337,0.00915399999999999,0.007069502844,0.002896537907,0.7944436167559231,0.705540456595227,0.8422332253638396,-0.25874257015678176,-0.4173531661469362,-0.18731958071115767,-3.503055111591251,-5.65044685582249,-2.5360759704664773,-236.852948721518,-382.0450882909053,-171.47234418299374,0.7763711487070193,0.6813560460189344,0.8278956619405079,-0.28804374256490045,-0.46766144638013635,-0.2078816763649855,-3.899756828350427,-6.331558889762213,-2.814461371993269,-263.67524194390984,-428.0972880163767,-236.852948721518,-0.39670171675917576,-0.6811120339397227,-0.2783854015267919,-26.82229322239187,-46.052199725471446,-18.822542361513992,0.8666830605567228,0.8255040974274411,0.9094619797239591,-0.1538243280740247,-0.21138102538357956,-0.0995511877291681,-0.3876354576381387,-0.5326776429743387,-0.25086779638163553,-44.55579972852169,-61.22731528440675,-28.835378894440865,0.85437068621348,0.8098249568932105,0.9008718215462928,-0.1704521423036416,-0.23483475223630004,-0.1100358298293308,-0.42953734961531487,-0.5917807527080546,-0.27728896843910644,-49.37210915118562,-68.02077617333961,-31.872295222885796,-0.04190189197717614,-0.05910310973371591,-0.02642117205747091,-4.816309422663925,-6.793460888932864,-3.0369163284449323,0.8255040974274411,0.7858809865254659,0.9094619797239591,-0.21138102538357956,-0.2724573022452118,-0.0995511877291681,-0.5035989021593791,-0.6491083958316982,-0.237172985409152,-149.4358760116852,-192.61376730910928,-70.37774047749318,0.8098249568932105,-0.23483475223630004,-0.5594755877471362,0.7671714985092196,-0.3034895091165621,-0.7230402224165867,0.9008718215462928,-0.1100358298293308,-0.2621518322171593,-166.01649488045587,-214.55199478236997,-77.7898611920354,-0.05587668558775716,-0.0739318265848885,-0.0249788468080073,-16.58061886877067,-21.938227473260685,-7.412120714542225,0.6241
