geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
18003010500,18003010500,Census Tract 105; Allen County; Indiana,1703,1270,448,Fort Wayne city,Indiana,1464400,0.868782718413917,0.12855288957767283,18003,1703,1270,448,0.012314,0.00927705879,0.003607402022,0.7306414447800086,0.6214577128993082,0.7912311544024243,-0.36866038348138536,-0.6091199437121239,-0.26385316659484664,-7.731081787609194,-12.773697186641472,-5.533196682543548,-453.96839621897794,-750.0702986871094,-324.9087893448942,0.7080676187768326,0.5925878471050448,0.7729185260400528,-0.4122944948781483,-0.6875135136254922,-0.29379742664905373,-8.64612148010997,-14.417668515753682,-6.1611500345212304,-507.69944099295185,-846.6041406784311,-453.96839621897794,-0.915039692500776,-1.64397132911221,-0.6279533519776823,-53.731044773973935,-96.53384199132178,-36.873361830750575,0.8227214415282303,0.7698750633775996,0.8785968768898528,-0.21547822813815243,-0.29891205413615446,-0.1381784141322041,-0.9871920767708364,-1.3694358545834902,-0.6330506649823284,-77.73165958825486,-107.82959484909372,-49.84650905372665,0.8068226793614618,0.7500017524021594,0.8672985507359403,-0.23942971061674076,-0.3333302179589958,-0.15300550099092958,-1.096923412201246,-1.5271192498689077,-0.7009794891377891,-86.37192222057057,-120.24561022589825,-55.19523536518024,-0.10973133543040958,-0.1576833952854173,-0.06792882415546064,-8.640262632315714,-12.416015376804513,-5.348726311453595,0.7698750633775996,0.7199225426125876,0.8785968768898528,-0.29891205413615446,-0.3890383212213577,-0.1381784141322041,-1.242315065268824,-1.6168908571349812,-0.5742863935932141,-277.30246992607675,-360.913137753344,-128.18892714134242,0.7500017524021594,-0.3333302179589958,-1.385361164763125,0.6966495323475532,-0.4354420028536063,-1.8097502349284975,0.8672985507359403,-0.15300550099092958,-0.6359095804930431,-309.2324028489118,-403.9621060108254,-141.94410278862568,-0.14304609949430103,-0.19285937779351636,-0.06162318689982904,-31.929932922835057,-43.04896825748133,-13.755175647283266,0.0207
18003003901,18003003901,Census Tract 39.01; Allen County; Indiana,1961,1579,743,Fort Wayne city,Indiana,142742,0.7083310285127649,0.2071199153311104,18003,1961,1579,743,0.012314,0.00927705879,0.003607402022,0.7801002365757962,0.686322750695608,0.8308609636917231,-0.2818865488228036,-0.45704043613077233,-0.20357080630765204,-6.806927036882051,-11.036500019738602,-4.91577775229883,-347.11509622040035,-562.799593051433,-250.6770908872427,0.7609663463437042,0.6609692188141666,0.815607462037172,-0.3141185609650232,-0.512929757597612,-0.22608000361137465,-7.585257737017383,-12.386101605746765,-5.4593243115265855,-386.8055959723296,-631.6217035056993,-347.11509622040035,-0.7783307001353315,-1.349601586008161,-0.5435465592277557,-39.690499751929195,-68.82211045426624,-27.717825559803963,0.8569200329851201,0.8130651403027546,0.9026538662893644,-0.16697003396741036,-0.229913755283664,-0.1078443657598308,-0.9510759722348154,-1.3096089348538302,-0.6142909753201441,-60.23280381474449,-82.93913456959027,-38.903798310332114,0.8437899053750051,0.796412147259013,0.8934564148865629,-0.18512913419552057,-0.2556312751402261,-0.11924877737540708,-1.0545118013712595,-1.4560981857682909,-0.6792515051069877,-66.78352130280301,-92.216477882729,-43.017828062507135,-0.10343582913644413,-0.14648925091446063,-0.06496052978684363,-6.550717488058526,-9.277343313138736,-4.114029752175024,0.8130651403027546,0.7710303659168479,0.9026538662893644,-0.229913755283664,-0.2969657800842638,-0.1078443657598308,-1.5847621043263944,-2.0469419673417253,-0.7433555413438905,-213.2923424396224,-275.4969000459926,-100.04785213242134,0.796412147259013,-0.2556312751402261,-1.7620292314526376,0.7512398731699313,-0.3311327522864309,-2.282449941620005,0.8934564148865629,-0.11924877737540708,-0.8219644933320241,-237.1506368038543,-307.19380102557267,-110.62779183472732,-0.17726712712624315,-0.23550797427827952,-0.07860895198813367,-23.85829436423192,-31.696900979580015,-10.579939702306012,0.4429
18003010706,18003010706,Census Tract 107.06; Allen County; Indiana,2828,1848,836,Fort Wayne city,Indiana,178986,0.6551099785268187,0.2347381912122408,18003,2828,1848,836,0.012314,0.00927705879,0.003607402022,0.7972340615982002,0.7093001209223524,0.844439571943233,-0.25433677281088407,-0.4098404476508904,-0.18421735932956065,-8.857021741672046,-14.272280470271028,-6.415183847553746,-313.1903020393227,-504.6775272373065,-226.845256278421,0.7793713377493812,0.6853509786685757,0.8302816402553225,-0.2830854197021618,-0.45910640113579415,-0.20441058975179424,-9.858164391024726,-15.987917640301688,-7.118392742231766,-348.59138582124206,-565.343622358617,-313.1903020393227,-1.0011426493526798,-1.7156371700306607,-0.7032088946780197,-35.401083781919375,-60.66609512131049,-24.865943941938465,0.8685746448719635,0.8279196772016827,0.910778057194024,-0.1513115261929042,-0.20784663964013775,-0.09796233242690967,-1.0087151022382683,-1.3856052452157082,-0.6530638257096865,-54.584150554018855,-74.97863881037382,-35.33895160766702,0.8564220929637596,0.8124320075751374,0.9023059366277056,-0.1676485324419533,-0.2308722338312297,-0.10827155115194952,-1.1176254102855716,-1.5391048838946118,-0.7217900151935441,-60.47756549164349,-83.28489631464349,-39.057901255061914,-0.10891030804730328,-0.1534996386789036,-0.06872618948385767,-5.8934149376246365,-8.306257504269675,-3.7189496473948953,0.8279196772016827,0.7887715875229294,0.910778057194024,-0.20784663964013775,-0.2677941444879063,-0.09796233242690967,-1.61197979402524,-2.076909930418803,-0.7597587371206505,-192.82054952455024,-248.43420220320613,-90.88023171299646,0.8124320075751374,-0.2308722338312297,-1.7905575792890702,0.7702760315520979,-0.29823590380322595,-2.313004682760417,0.9023059366277056,-0.10827155115194952,-0.8397131318884631,-214.18152862309452,-276.6752012871312,-100.4441545321128,-0.17857778526383017,-0.23609475234161392,-0.07995439476781263,-21.360979098544277,-28.24099908392511,-9.563922819116344,0.5355
18003010816,18003010816,Census Tract 108.16; Allen County; Indiana,2759,2042,901,Fort Wayne city,Indiana,173108,0.7267920164600186,0.17726019401603338,18003,2759,2042,901,0.012314,0.00927705879,0.003607402022,0.7742433860101053,0.6785276216525349,0.8262020846938739,-0.29158352279027167,-0.47377935413230227,-0.21035763347235084,-9.906353659505118,-16.096334229360284,-7.146758816178159,-359.0559499639405,-583.411896678517,-259.03438985785283,0.754684194345556,0.6527160393974425,0.8105781918442276,-0.32505756380279827,-0.5320597926828244,-0.23368727417252597,-11.043611641402068,-18.076372848098693,-7.939367634788777,-400.27588406676574,-655.17842870963,-359.0559499639405,-1.1372579818969497,-1.9800386187384085,-0.7926088186106179,-41.219934102825285,-71.76653203111303,-28.728119558195647,0.8529139913687701,0.8079749940935814,0.8998527587065541,-0.17245116168769128,-0.23766206542300225,-0.11129292022996878,-1.270329566850327,-1.7506936205643735,-0.8198186997735669,-62.21006693684264,-85.734261535963455,-40.14783054718741,0.8394517959558194,0.7909293870115772,0.8904070657916456,-0.191253631021632,-0.2643353710479372,-0.12308183348805432,-1.40883447740557,-1.9471775899930843,-0.9066595475023924,-68.99287352622771,-95.35639520044488,-44.40056549962745,-0.13850491055524294,-0.19648396942871085,-0.08684084772882561,-6.7828065893850615,-9.62213366448143,-4.25273495244004,0.8079749940935814,0.7649700763264762,0.8998527587065541,-0.23766206542300225,-0.3072406763963628,-0.11129292022996878,-1.986529262726898,-2.5681111256651894,-0.9302563384596648,-220.48049530820177,-285.0289817608423,-103.24709638842008,0.7909293870115772,-0.2643353710479372,-2.209481554516848,0.7447472216196956,-0.3427374698024035,-2.864815686860365,0.8904070657916456,-0.12308183348805432,-1.0287955021299533,-245.22547774881772,-317.9595656892747,-114.18374052496708,-0.2229522917899498,-0.29670456119517574,-0.09853916367028848,-24.74498244061596,-32.93058392843238,-10.936644136547,0.0703
18003004300,18003004300,Census Tract 43; Allen County; Indiana,1478,957,523,Fort Wayne city,Indiana,120939,0.588554957030651,0.24442362712097648,18003,1478,957,523,0.012314,0.00927705879,0.003607402022,0.8191911091964321,0.7391197321224152,0.8617328561251167,-0.22071637347349687,-0.35296076743676624,-0.16045244520049723,-4.017058303124003,-6.42391843973975,-2.920249264274008,-271.7901422952641,-434.63588902163394,-197.5811410198923,0.8030151764171316,0.7171108217240358,0.8490043535372321,-0.24530647659956967,-0.3944846036430723,-0.1778502617020398,-4.464600442308016,-7.179656078887452,-3.236891125201202,-302.0703952847102,-485.7683409260793,-271.7901422952641,-0.4475421391840131,-0.7557376391477018,-0.31664186092719326,-30.28025298944608,-51.13245190444531,-21.423671239999543,0.8833725029427909,0.8468783395942069,0.9210406501669232,-0.13202527435332925,-0.18080715168505007,-0.08572840929308241,-0.4557887072660405,-0.6241975889437398,-0.2959587930345606,-47.62682416573046,-65.22440845807104,-30.925683702670906,0.8724855929946834,0.8329196878250694,0.9134960589695528,-0.14615073077326288,-0.2005959453440377,-0.09469547260885398,-0.5045537907147916,-0.6925141194290025,-0.3269156398707982,-52.72244417082461,-72.3630218839083,-34.16046393634255,-0.04876508344875108,-0.06831653048526276,-0.03095684683623761,-5.0956200050941565,-7.1386134258372795,-3.2347802336716422,0.8468783395942069,0.8115332303058004,0.9210406501669232,-0.18080715168505007,-0.23223543122588083,-0.08572840929308241,-0.8772585351615257,-1.1267834945196298,-0.41594581883121146,-167.73585758346573,-215.44617486034983,-79.53074929851078,0.8329196878250694,-0.2005959453440377,-0.9732718176899544,0.7947617156545853,-0.2582387655353723,-1.252949117688097,0.9134960589695528,-0.09469547260885398,-0.4594531289999876,-186.09403779922647,-239.56962097286743,-87.84954665391732,-0.09601328252842878,-0.12616562316846713,-0.04350731016877612,-18.35818021576076,-24.123446112517616,-8.318797355406526,0.9798
18003004400,18003004400,Census Tract 44; Allen County; Indiana,2082,1377,507,Fort Wayne city,Indiana,78635,0.5747583157718301,0.21159538152348012,18003,2082,1377,507,0.012314,0.00927705879,0.003607402022,0.8238178629220082,0.7454564045900486,0.8653617767661181,-0.21386054491837497,-0.34146006908336035,-0.15558605296507175,-5.482902757759978,-8.754267203221785,-3.9888760182331624,-263.3478750124869,-420.47392906924995,-191.58866562118936,0.8080055149802606,0.723876495824279,0.8529380309424746,-0.23761531506926625,-0.381451125666539,-0.17241811681796596,-6.091921568686451,-9.77954783415506,-4.420412229613573,-292.59949897629446,-469.7189161457761,-263.3478750124869,-0.6090188109264734,-1.025280630933274,-0.4315362113804109,-29.25162396380756,-49.24498707652613,-20.727003428453937,0.886471457899953,0.8508624092760113,0.9231824800405344,-0.12806790459897677,-0.17527815202329608,-0.08320946467278349,-0.6361635595910287,-0.8706753925492773,-0.4133340777586583,-46.19924180036519,-63.22987600212616,-30.016999111013675,0.8758530218368572,0.837230942841003,0.9158330443466732,-0.1417440769945386,-0.1944135707725607,-0.0919020733886805,-0.704098476930269,-0.9657285297417348,-0.4565136778321745,-51.13278699566224,-70.13279083091756,-33.15277253683185,-0.06793491733924029,-0.09505313719245743,-0.04317960007351618,-4.933545195297043,-6.902914828791391,-3.1357734258181686,0.8508624092760113,0.8163332192503995,0.9231824800405344,-0.17527815202329608,-0.2249899629446087,-0.08320946467278349,-0.8244153205077963,-1.0582332724923076,-0.3913731214964972,-162.60657209226753,-208.72451133970563,-77.19390956538406,0.837230942841003,-0.1944135707725607,-0.9144181656948518,0.7999341113701405,-0.25010295946397804,-1.176351468259658,0.9158330443466732,-0.0919020733886805,-0.4322585354390896,-180.35861256308715,-232.02198585003111,-85.25809377496836,-0.09000284518705548,-0.11811819576735028,-0.04088541394259243,-17.75204047081962,-23.297474510325497,-8.064184209584305,0.6996
18003011304,18003011304,Census Tract 113.04; Allen County; Indiana,3227,2293,755,Fort Wayne city,Indiana,514293,0.8524774851152748,0.14243948539005685,18003,3227,2293,755,0.012314,0.00927705879,0.003607402022,0.7355209040901978,0.6277592902299172,0.7951705345473279,-0.3595806651300408,-0.5929672655800116,-0.25759187061587585,-14.288756853697338,-23.56290507725275,-10.23599977320309,-442.7876310411322,-730.1798908352263,-317.19862947638956,0.7132709266159368,0.5992009088648885,0.7771526040316068,-0.4019918136078094,-0.6688893244410717,-0.28674856754302275,-15.974060451057706,-26.579841036547062,-11.394607544558871,-495.0127192766565,-823.6703141167359,-442.7876310411322,-1.6853035973603685,-3.0169359592943117,-1.1586077713557827,-52.22508823552428,-93.490423281509507,-35.90355659608871,0.8261334979529409,0.7741572468025474,0.881012010833486,-0.21045811903025277,-0.2917272351711963,-0.1350583053390439,-1.7408617522039636,-2.4131014195405953,-1.1171716214399328,-75.92070441360504,-105.2377418029043,-48.72096037679602,0.8105041734468083,0.7545918354158014,0.8699213950327802,-0.23379993929868145,-0.32521974538589027,-0.14952914793217403,-1.9339399870535567,-2.6901438557588913,-1.2368711441222726,-84.34103737695406,-117.31983670993856,-53.94117505984617,-0.1930782348495932,-0.27704243621829594,-0.11969952268233984,-8.420332963349027,-12.082094907034277,-5.220214683050147,0.7741572468025474,0.7249576233649636,0.881012010833486,-0.2917272351711963,-0.3793909709624124,-0.1350583053390439,-2.043309887052145,-2.6573224182201796,-0.9459725982246012,-270.63707113273443,-351.9632342013483,-125.29438387080808,0.7545918354158014,-0.32521974538589027,-2.27789743669837,0.7020109449341831,-0.42447921534008953,-2.973128570061526,0.8699213950327802,-0.14952914793217403,-1.0473289756199662,-301.7082697613735,-393.7918635843081,-138.71906961853858,-0.2345875496462253,-0.3158061518413464,-0.10135637739536509,-31.071198628639113,-41.82862938295979,-13.424685747730472,0.9274
18003010819,18003010819,Census Tract 108.19; Allen County; Indiana,3138,1454,714,Fort Wayne city,Indiana,103357,0.7231916409472685,0.1835262889388815,18003,3138,1454,714,0.012314,0.00927705879,0.003607402022,0.7753821630796726,0.6800408944157939,0.827108632769617,-0.28968661856778793,-0.47049980113192313,-0.20903102734092752,-11.193876804035256,-18.18073902147262,-8.077237325781859,-356.72010210437406,-579.3734551138502,-257.4008070676182,0.7559052938991845,0.6543174955325525,0.8115565907811202,-0.3229170480361401,-0.5283100434080472,-0.2321999616040377,-12.477944861624437,-20.414603786264763,-8.972515806728872,-397.6400529517029,-650.5609874526693,-356.72010210437406,-1.2840680575891792,-2.233864764792145,-0.8952784809470131,-40.91995084732884,-71.18753233881915,-28.530225651593792,0.8536938014601584,0.808965198101304,0.900398364793785,-0.17138018138306663,-0.23614712023096623,-0.1106195203153511,-0.8989169074868099,-1.2386300289615064,-0.5802173641495212,-61.82372128520013,-85.18775990106647,-39.904908125826765,0.8402960864657222,0.7919956976903125,0.8910009505794403,-0.19005671465874732,-0.26263312151352325,-0.12233325828628454,-0.9968783602012496,-1.3775534107228486,-0.6416578237578963,-68.56109767546421,-94.74232535920554,-44.13052432997911,-0.0979614527144398,-0.13892338176134222,-0.06144045960837507,-6.737376390264084,-9.55456545813908,-4.2256162041523435,0.808965198101304,0.7661482405129129,0.900398364793785,-0.23614712023096623,-0.3052304333826186,-0.1106195203153511,-1.5641960122749168,-2.0217914419412404,-0.7327237884069977,-219.0750717471872,-283.1640674987732,-102.62237932871118,0.7919956976903125,-0.26263312151352325,-1.7396345166562686,0.7460090386189752,-0.3404663324873614,-2.25518769430567,0.8910009505794403,-0.12233325828628454,-0.810313479973199,-243.6462908482169,-315.8526182500938,-113.48928290941164,-0.17543850438135178,-0.2333962523644297,-0.07758969156620132,-24.57121910102966,-32.68855075132069,-10.866903580700466,0.2957
18003010308,18003010308,Census Tract 103.08; Allen County; Indiana,4496,3323,1291,Fort Wayne city,Indiana,211915,0.7126691141938024,0.19949233487176984,18003,4496,3323,1291,0.012314,0.00927705879,0.003607402022,0.7787199849500703,0.6844829879154901,0.82976383345427,-0.2841586440909406,-0.4609566894355967,-0.20516219155641485,-15.732086426837949,-25.52028814899988,-11.358547051808314,-349.91295433358425,-567.6220673709938,-252.63672268256929,0.7594854401451677,0.6590205003787236,0.8144228530607194,-0.3166809357251937,-0.5174034789893842,-0.22786338355051647,-17.532642255170078,-28.64539375547765,-12.615370033864606,-389.9609042520035,-637.1306440275278,-349.91295433358425,-1.8005558283321292,-3.125105606477767,-1.256822982056292,-40.04794991841924,-69.50857665653396,-27.954247821536747,0.8559769787042131,0.8118661490176028,0.9019948606727068,-0.16825571817808754,-0.23173013336009668,-0.10865376688975924,-2.016948077709974,-2.7778410867048455,-1.3024758304635615,-60.69660179686952,-83.59437516415424,-39.19578183760342,0.8427684967998103,0.7951203653186474,0.8927389212251052,-0.1865654729587481,-0.25767122012935284,-0.12014831685359977,-2.2364343757572502,-3.0888071903208885,-1.4402655632866133,-67.3016664386774,-92.95236805058346,-43.34232811575724,-0.21948629804727604,-0.31096610361604293,-0.13778973282305174,-6.605064641807886,-9.35799288642922,-4.146546278153829,0.8118661490176028,0.769601977356178,0.9019948606727068,-0.23173013336009668,-0.2993729608586907,-0.10865376688975924,-2.775358325139639,-3.5854950204069733,-1.3013117116999062,-214.9774070596157,-277.73005580224424,-100.7987383191252,0.7951203653186474,-0.25767122012935284,-3.08604649540167,0.749709117260982,-0.3338506588441141,-3.99842347622761,0.8927389212251052,-0.12014831685359977,-1.4389782916707772,-239.04310576310385,-309.715218917708,-111.4622998970393,-0.310688170262031,-0.4129284558206367,-0.13766657997087095,-24.06569870348807,-31.98516311546373,-10.663561577914091,0.1002
18003011605,18003011605,Census Tract 116.05; Allen County; Indiana,2319,1801,703,Fort Wayne city,Indiana,358450,0.7839853823645264,0.1957331054357779,18003,2319,1801,703,0.012314,0.00927705879,0.003607402022,0.756376148731379,0.6549353721352419,0.8119337532797724,-0.32209351349488685,-0.526868211041598,-0.23162757547711488,-9.197755838883229,-15.045336094626906,-6.614395495502022,-396.6259525176036,-648.7855150766238,-285.22619644251927,0.7355489977747527,0.6277956344148007,0.7951931964428982,-0.3595287370729722,-0.5928750459250157,-0.25755603100385516,-10.26676229762615,-16.930238228692374,-7.354812775647234,-442.723686831658,-730.0663315520644,-396.6259525176036,-1.0690064587429209,-1.8849021340654684,-0.7404172801452127,-46.09773431405437,-81.28081647544063,-31.928300135627975,0.8406215062652644,0.7924067893658363,0.8912298013924107,-0.18959602216558383,-0.2619780817379173,-0.1220450645138352,-1.2317922817756346,-1.7020535314676606,-0.7929183681166956,-68.3949073723284,-94.50602617810442,-44.02656125023296,0.8261531181746226,0.7741818879107986,0.8810258887651056,-0.21042937199037687,-0.29168612133072824,-0.1350404258853904,-1.3671451189533026,-1.8950646160839293,-0.8773483348086479,-75.91033420062757,-105.22291038778064,-48.71451053906985,-0.135352837177668,-0.1930110846162687,-0.08442996669195235,-7.515426828299167,-10.71688420967622,-4.687949288836888,0.7924067893658363,0.7464956197122324,0.8912298013924107,-0.2619780817379173,-0.33959258915074586,-0.1220450645138352,-1.7085614043797812,-2.214745551182449,-0.7959501246825069,-243.03860659740843,-315.04204141997855,-113.2219238524192,0.7741818879107986,-0.29168612133072824,-1.902310474956004,0.724986617611021,-0.379335805252798,-2.473941758236985,0.8810258887651056,-0.1350404258853904,-0.8807029128856794,-270.5989295812239,-351.9120566482198,-125.27779699654045,-0.1937490705762228,-0.25919620705453594,-0.08475278820317245,-27.56032298381548,-36.87001522824124,-12.05587314412126,0.3532
18003011702,18003011702,Census Tract 117.02; Allen County; Indiana,1936,1449,726,Fort Wayne city,Indiana,1465998,0.848942197069504,0.1686696444317387,18003,1936,1449,726,0.012314,0.00927705879,0.003607402022,0.7365831558621433,0.629134000222031,0.7960272518383738,-0.3576199673335417,-0.5894864999301972,-0.25623839848518287,-8.52562568971477,-14.053301567631909,-6.108698821000505,-440.3732277745233,-725.8936760140449,-315.5319638946542,0.7144041381793411,0.6006444547993867,0.7780736888678711,-0.3997679276445681,-0.6648784351700988,-0.28522531259865724,-9.53042901732545,-15.85063806612538,-6.79974407072198,-492.2742261015211,-818.7313050684597,-440.3732277745233,-1.004803327610679,-1.79733649849347,-0.6910452497214745,-51.90099832699787,-92.83762905441478,-35.69448603933236,0.8268751620603255,0.7750888439277688,0.8815365334386039,-0.2093724009175692,-0.29017467846975087,-0.13438293487316558,-1.094415822088078,-1.5167794699533748,-0.7024364696554564,-75.52904224210339,-104.67767218449792,-48.47732709837518,0.8113046054770618,0.7555907534729738,0.8704911236091203,-0.23258267394153623,-0.32346775738537187,-0.14877679148975853,-1.2157388327670946,-1.6908065727214605,-0.7776749650494528,-83.90192082588645,-116.6878242043796,-53.66976984468273,-0.12132301067901664,-0.17402710276808553,-0.07523849539399641,-8.372878583783066,-12.01015201988168,-5.192442746307551,0.7750888439277688,0.726053962592666,0.8815365334386039,-0.29017467846975087,-0.3773080948819564,-0.13438293487316558,-1.9543684424131225,-2.5412246085461985,-0.9050885091007372,-269.1967551533226,-350.0309378162808,-124.66783871910982,0.7555907534729738,-0.32346775738537187,-2.1786021458037585,0.7031788343527229,-0.42211333894954534,-2.8429944098331217,0.8704911236091203,-0.14877679148975853,-1.0020332159388328,-300.08294019335517,-391.5970261478129,-138.02110412380617,-0.2242337033906363,-0.3017698012869232,-0.09694470683809542,-30.886185040032547,-41.56608833153212,-13.353265404696335,0.1946
18003010817,18003010817,Census Tract 108.17; Allen County; Indiana,2171,1755,835,Fort Wayne city,Indiana,98248,0.6918127885466435,0.18576060641329745,18003,2171,1755,835,0.012314,0.00927705879,0.003607402022,0.7853782861323819,0.693373438825116,0.8350518291790692,-0.2732717693591058,-0.4422242676247394,-0.19753045865798496,-7.30556386088491,-11.822288250053887,-5.28071883744222,-336.5068567888029,-544.554963153104,-243.23900679144265,0.7666317099255944,0.6684422942648792,0.8201339210518553,-0.3044073015151633,-0.4960154505180616,-0.2193130589178156,-8.137931650072112,-13.260325273422,-5.863048207312853,-374.8471510857721,-610.7934257679411,-336.5068567888029,-0.8323677891872014,-1.4380370233681123,-0.5823293698706333,-38.340294296969205,-66.23846261483705,-26.823093959955475,0.860520444871115,0.817646800305922,0.9051675889359372,-0.1620874390146252,-0.2230219694198653,-0.10476779352599482,-1.0261740444499918,-1.4119499805295557,-0.6632839106117971,-58.47145552421606,-80.45299034356442,-37.79395502061522,0.8476904927717492,0.8013501373843339,0.8961937160652516,-0.17967584693587205,-0.24789396463332983,-0.11583018500789212,-1.137526088764503,-1.5694143471510729,-0.7333198065287129,-64.81630135410273,-89.42531892598706,-41.78460436061042,-0.11135204431451108,-0.1574643666215172,-0.07003589591691572,-6.344845829886671,-8.972328582422632,-3.9906493399951977,0.817646800305922,0.7764935860198032,0.9051675889359372,-0.2230219694198653,-0.28784064415246385,-0.10476779352599482,-1.7276049146776769,-2.2297126725914875,-0.8115673781657615,-206.89879217696728,-267.0314577953877,-97.19369798392351,0.8013501373843339,-0.24789396463332983,-1.9202719477973011,0.7570972348296716,-0.3208343050215678,-2.485292922460787,0.8961937160652516,-0.11583018500789212,-0.8972604690389514,-229.97268835895824,-297.6398709533877,-107.4563435974792,-0.1926670331196243,-0.2555802498692996,-0.08569309087318988,-23.073896181990932,-30.608413157999955,-10.262645613555671,0.2291
18003010707,18003010707,Census Tract 107.07; Allen County; Indiana,3741,2172,982,Fort Wayne city,Indiana,224733,0.6989797598443894,0.20976764964965183,18003,3741,2172,982,0.012314,0.00927705879,0.003607402022,0.7830838624206011,0.6903054179646242,0.8332308970893789,-0.2770024361233629,-0.44863414653258105,-0.2001475263257456,-12.760580922100782,-20.66708297358464,-9.22013084715454,-341.1007998423091,-552.4480880402202,-246.4616639175231,0.7641684474096881,0.6651895382228945,0.8181668937288006,-0.308611999605209,-0.5033309192919324,-0.22224451718217775,-14.216728378301292,-23.18678137314176,-10.23806572131878,-380.0248163138544,-619.8016940160855,-341.1007998423091,-1.45614745620051,-2.519698399557118,-1.0179348741642418,-38.9240164715453,-67.35360597586522,-27.21023454061058,0.8589564358853666,0.8156557370158988,0.904076070683798,-0.16420339637976303,-0.22600743747420976,-0.10610161293578982,-1.2865791264678246,-1.770830920015224,-0.8313355478472881,-59.234766411962454,-81.52996869315028,-38.27511730420295,0.8459958874802286,0.799203881965004,0.8950050211870451,-0.18203884297649212,-0.25124517356109205,-0.11731216733700568,-1.4263247943924575,-1.968575577949037,-0.9191733490543884,-65.66872902359383,-90.63423471220244,-42.31921496567166,-0.13974566792463317,-0.1977446579338129,-0.08783780120710039,-6.433962611631362,-9.10426601905216,-4.04409766146871,0.8156557370158988,0.7741184535943754,0.904076070683798,-0.22600743747420976,-0.29179196718126893,-0.10610161293578982,-2.0589439673058347,-2.658245751778556,-0.9665933047026022,-209.66842844254936,-270.6971233990383,-98.43109009191468,0.799203881965004,-0.25124517356109205,-2.2888615534050647,0.7545502414613106,-0.3252927970221514,-2.9634407147031516,0.8950050211870451,-0.11731216733700568,-1.0687222594507009,-233.0816245830005,-301.7760401938036,-108.83118731677196,-0.22991758609922996,-0.3051949629245958,-0.10212895474809848,-23.413196140451117,-31.078916794765355,-10.400097224857278,0.2496
