geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
48141001202,48141001202,Census Tract 12.02; El Paso County; Texas,3565,2325,1099,El Paso city,Texas,95894,0.22044939627535068,0.13650264790120822,48141,3565,2325,1099,0.010132,0.006897320142,0.003436016044,0.9520194193259358,0.928180973908414,0.963976915219956,-0.05039874155932258,-0.0773761024093914,-0.03736924008374676,-1.820431776392836,-2.794869697166615,-1.3497986259841817,-51.06400494790564,-78.39746696119536,-37.86251405285222,0.9473498440300532,0.9212890896833548,0.9604467629730336,-0.05557625443412904,-0.08543562623073925,-0.04118212331158314,-2.007446544388313,-3.085984372117516,-1.487522179645904,-56.30986099265955,-86.56337649698501,-51.06400494790564,-0.1870147679954768,-0.2911146749509008,-0.1377235536617223,-5.245856044753907,-8.165909535789643,-3.863213286443823,0.9698893595874124,0.959853249199386,0.9799258574631916,-0.03104543844608878,-0.04182592582157776,-0.02048536874899479,-0.248013852180528,-0.33413633381407104,-0.16365222947646538,-10.667262459377548,-14.371455217809508,-7.038805568880232,0.9669286183373272,0.955928309519554,0.977940741386617,-0.03420250578531893,-0.046103551952129417,-0.02255684591083226,-0.27323483379930885,-0.3683091652485022,-0.18020071635009888,-11.752035862335864,-15.84125441929042,-7.750568445165542,-0.02522098161878083,-0.03417283143443123,-0.0165484868736335,-1.0847734029583156,-1.469799201480913,-0.7117628762853119,0.959853249199386,0.9498175303203934,0.9799258574631916,-0.04182592582157776,-0.05283380025917083,-0.02048536874899479,-0.31704699388903584,-0.4004883865418762,-0.1552822669911243,-28.848680062696623,-36.441163470598376,-14.129414648873912,0.955928309519554,-0.046103551952129417,-0.3494720622893851,0.944939925128953,-0.05826833368643319,-0.4416829913822578,0.977940741386617,-0.02255684591083226,-0.17098438461721027,-31.799095749716567,-40.18953515762127,-15.558178764077368,-0.03242506840034925,-0.04119460484038162,-0.01570211762608597,-2.9504156870199503,-3.748371687022896,-1.4287641152034556,0.8349
48141004104,48141004104,Census Tract 41.04; El Paso County; Texas,3817,2161,972,El Paso city,Texas,113564,0.29440364125721413,0.18661664296017483,48141,3817,2161,972,0.010132,0.006897320142,0.003436016044,0.9237078437264178,0.8866650068317121,0.9425052320314624,-0.08259338360255203,-0.12782166014791052,-0.06100206769633966,-3.1942036328772554,-4.9433549443813085,-2.3591844497656793,-83.68361626610573,-129.50890606186294,-61.80729498993134,0.9164063600611956,0.8760633777285451,0.9369407904519536,-0.09121896527782948,-0.14146992720183946,-0.0673033026106468,-3.5277880329961944,-5.471185895295296,-2.6028774258489475,-92.42305561949684,-143.33733024090375,-83.68361626610573,-0.333584400118939,-0.5278309509139874,-0.24369297608326823,-8.739439353391118,-13.8284241790408,-6.384411215176008,0.9518528358097172,0.936006489017414,0.9678007991528788,-0.0505825715687711,-0.06836866168498903,-0.0332704838385186,-0.3755872618347407,-0.5076530836843461,-0.24704101703957287,-17.380252745707576,-23.491581845643044,-11.431791626079264,0.9471675025435802,0.929836832828325,0.9646384618551536,-0.05577946594930704,-0.07545750468741563,-0.03665781486344705,-0.41417540138348025,-0.5602893781684632,-0.272192731258986,-19.165913992757066,-25.927319674616538,-12.595684000878578,-0.03858813954873952,-0.05263629448411711,-0.02515171421941314,-1.785661247049492,-2.4357378289734894,-1.1638923747993126,0.936006489017414,0.9202621596943747,0.9678007991528788,-0.06836866168498903,-0.08664687498626122,-0.0332704838385186,-0.4583568519964577,-0.5808975614737408,-0.22305181732072185,-47.15605473214585,-59.76312360840954,-22.947717831349983,0.929836832828325,-0.07545750468741563,-0.5058818390710952,0.9126467699524128,-0.09571417214585878,-0.6416864913688255,0.9646384618551536,-0.03665781486344705,-0.24576114564441823,-52.04545669455712,-66.01712874164872,-25.284068481936036,-0.04752498707463754,-0.06078892989508466,-0.0227093283236964,-4.889401962411269,-6.254005133239163,-2.33635065058605,0.9212
48141002100,48141002100,Census Tract 21; El Paso County; Texas,1325,844,489,El Paso city,Texas,63595,0.16391528896709082,0.12015656820128665,48141,1325,844,489,0.010132,0.006897320142,0.003436016044,0.9742459461576596,0.9612239649696864,0.9807201889989444,-0.0264348586144106,-0.04034027078334072,-0.01965882951867766,-0.3548853334126009,-0.5415641012392709,-0.2639178204052957,-26.783798748120823,-40.87276235768083,-19.918326068324205,0.9717073060464152,0.957430038541181,0.9788127713527556,-0.02911647754167803,-0.04446273852414539,-0.02164584409535532,-0.39088579934927353,-0.5969078184127995,-0.2905932923957357,-29.50081504522819,-45.04964667266411,-26.783798748120823,-0.03600046593667261,-0.05534371717352859,-0.02667547199044001,-2.717016297107367,-4.17688431498329,-2.0132431690898125,0.9839074819742922,0.9784917600987976,0.9892971716137968,-0.01635572278952162,-0.02198101279772747,-0.01081861820017539,-0.04743155587311475,-0.0637448830650886,-0.03137396617899783,-5.619852591601273,-7.55271126363609,-3.7172945709713066,0.9823125427679844,0.9763665452200452,0.9882332093873551,-0.01800593646312947,-0.02420551471745533,-0.01190689657144738,-0.0522171714689265,-0.07019593316255172,-0.03452997077975807,-6.186868657455747,-8.317053692245464,-4.091228765374179,-0.00478561559581175,-0.00645105009746312,-0.00315600460076024,-0.5670160658544733,-0.7643424286093744,-0.3739341944028725,0.9784917600987976,0.9730496070966084,0.9892971716137968,-0.02198101279772747,-0.02769683344696731,-0.01081861820017539,-0.07413733025023814,-0.0934155904024562,-0.03648892240491133,-15.161008231132543,-19.103392720338693,-7.461947322067755,0.9763665452200452,-0.02420551471745533,-0.08164010707780105,0.9703948427916556,-0.03050836206340039,-0.1028982847379076,0.9882332093873551,-0.01190689657144738,-0.04015945632241687,-16.695318420818207,-21.04259401593202,-8.212567755095476,-0.00750277682756291,-0.00948269433545138,-0.00367053391750554,-1.5343101896856668,-1.9392012955933309,-0.7506204330277193,0.9802
48141010348,48141010348,Census Tract 103.48; El Paso County; Texas,2813,1953,442,El Paso city,Texas,55620,0.2002002277385734,0.1170470756451486,48141,2813,1953,442,0.010132,0.006897320142,0.003436016044,0.9599215357285492,0.9398835489955046,0.9699408436550616,-0.04175181280940053,-0.0639615951026534,-0.03099071097126454,-1.1899816104535723,-1.822989633884777,-0.8832760464566777,-42.302936738484625,-64.80588815800843,-31.399788356085235,0.9560031178139448,0.934074364089082,0.96698507808197,-0.0460216931997681,-0.07057857323298795,-0.03414212138983107,-1.311678820741642,-2.0115822185425314,-0.9730953906419348,-46.62917955000505,-71.510210399663407,-42.302936738484625,-0.12169721028806936,-0.1885925846577543,-0.08981934418525706,-4.326242811520418,-6.70432224165497,-3.1930090360916124,0.9748872106545272,0.9664879550074156,0.9832721909433252,-0.02575968693713026,-0.03467404308450723,-0.01701238905234011,-0.17286139242138698,-0.23268152998503863,-0.11416230589988244,-8.851069760439682,-11.914056834871412,-5.845484173061057,0.9724108820713504,0.9631991497265056,0.9816148779678012,-0.02837187287526185,-0.03820689655295462,-0.01872946554178219,-0.19039056890676304,-0.2563888821460729,-0.1256848152216534,-9.748621039772813,-13.127950954740037,-6.435474409710876,-0.01752917648537605,-0.02370735216103425,-0.01152250932177094,-0.8975512793331313,-1.2138941198686255,-0.5899902366498179,0.9664879550074156,0.9580742506096468,0.9832721909433252,-0.03467404308450723,-0.04376043857109684,-0.01701238905234011,-0.1057078252909356,-0.13340875143559752,-0.05186423300401661,-23.915797577134754,-30.182975437917992,-11.733989367424572,0.9631991497265056,-0.03820689655295462,-0.11647813714383788,0.9539795937373644,-0.04824045143601389,-0.1470665881081658,0.9816148779678012,-0.01872946554178219,-0.05709893900916131,-26.352519715800423,-33.27298373487914,-12.918311993022922,-0.01077031185290225,-0.01365783667256828,-0.0052347060051447,-2.4367221386656683,-3.090008296961151,-1.184322625598349,0.5227
48141010225,48141010225,Census Tract 102.25; El Paso County; Texas,3256,1940,532,El Paso city,Texas,103762,0.21855816983508197,0.12943738424070975,48141,3256,1940,532,0.010132,0.006897320142,0.003436016044,0.9527546967211088,0.9292677707552804,0.9645323765863976,-0.04958810850419851,-0.07611608996966565,-0.03677183293641913,-1.63590138522694,-2.511053975952556,-1.2130951200312166,-50.24267153645393,-77.12082235726524,-37.25722113117987,0.9481547131164936,0.9224757590651576,0.9610555504592408,-0.05468019740480532,-0.08403932588256395,-0.04052257907688013,-1.8038883389034672,-2.7724398806860013,-1.3368314550498277,-55.40197601054876,-85.1486449842138,-50.24267153645393,-0.1679869536765275,-0.26138590473344525,-0.12373633501861092,-5.159304474094825,-8.027822626948565,-3.800255989515078,0.970355060751276,0.9604709825605888,0.980237914669332,-0.0305506102330957,-0.04115586848238538,-0.02016049882883236,-0.2036464306149204,-0.2743397153558464,-0.13438728701596778,-10.49723869149074,-14.141222441023013,-6.927179743091123,0.9674393380874412,0.9566050594152946,0.978283314391551,-0.03365654117076623,-0.04536348638092052,-0.0221987693022811,-0.22435016596970067,-0.30238715401223976,-0.14797413531060352,-11.564441544829933,-15.586966701661842,-7.627532747969253,-0.02070373535478029,-0.02804743865639336,-0.01358684829463574,-1.0672028533391902,-1.445744260638833,-0.7003530048781312,0.9604709825605888,0.9505856671899304,0.980237914669332,-0.04115586848238538,-0.05198304005166142,-0.02016049882883236,-0.15101628674317172,-0.19074523200946147,-0.07397641659107237,-28.38652006450596,-35.85436691907171,-13.90534146448729,0.9566050594152946,-0.04536348638092052,-0.1664556117896798,0.9457805705871626,-0.0573277048598881,-0.2103568077819603,0.978283314391551,-0.0221987693022811,-0.08145559391447686,-31.28864883264658,-39.54075334247374,-15.31120186362347,-0.01543932504650807,-0.01961157577249883,-0.00747917732340448,-2.9021287681406167,-3.686386423402037,-1.4058603991361818,0.6673
48141004314,48141004314,Census Tract 43.14; El Paso County; Texas,2938,2125,829,El Paso city,Texas,65661,0.24026571784257297,0.14654725633348498,48141,2938,2125,829,0.010132,0.006897320142,0.003436016044,0.9443492022028712,0.9168696371145348,0.958175976795149,-0.05893031694982428,-0.09066759277478471,-0.04364962618322112,-1.7542268317840504,-2.698976218882721,-1.2993540406909088,-59.70819713356197,-91.86440499941187,-44.225801248839645,0.938957379529326,0.9089465593631528,0.9540910148952372,-0.065011066318338,-0.10017469090882886,-0.04811803526920744,-1.935237460128083,-2.98198176683089,-1.4323688201752776,-65.86921239374006,-101.4969968288254,-59.70819713356197,-0.1810106283440327,-0.28300554794816923,-0.1330147794843688,-6.161015260178104,-9.63259182941352,-4.527392085921335,0.9650231499394653,0.9534044649433048,0.9766620814914616,-0.03624457098539947,-0.04887278880057055,-0.02389559188465578,-0.26464097075417514,-0.35684633367179086,-0.17447447883017608,-12.453692741372947,-16.79276864337839,-8.210563709655345,0.9615934688438658,0.948866031558652,0.974358457946504,-0.03994050750189768,-0.05388955525929494,-0.02631633342367293,-0.2916269772367984,-0.3934764250092942,-0.1921496057088615,-13.72362245820228,-18.516537647496197,-9.042334386299364,-0.02698600648262328,-0.03663009133750333,-0.01767512687868541,-1.2699297168293309,-1.7237690041178042,-0.8317706766440195,0.9534044649433048,0.9418062016395397,0.9766620814914616,-0.04887278880057055,-0.06178956802275671,-0.02389559188465578,-0.2794486633190166,-0.3533052362016475,-0.13663208863795884,-33.709127058988734,-42.6182432088839,-16.481554721104807,0.948866031558652,-0.05388955525929494,-0.30813392387975297,0.9361764250674433,-0.06817472991584766,-0.3898148154560844,0.974358457946504,-0.02631633342367293,-0.15047359439036365,-37.169351493335704,-47.0222937823986,-18.151217658668717,-0.02868526056073639,-0.03650957925443693,-0.0138415057524048,-3.460224434346971,-4.4040505735147075,-1.6696629375639094,0.9449
48141004310,48141004310,Census Tract 43.10; El Paso County; Texas,3128,1903,881,El Paso city,Texas,72181,0.2273467620811943,0.1566682599905967,48141,3128,1903,881,0.010132,0.006897320142,0.003436016044,0.9493426433769436,0.9242281491451092,0.9619538384111248,-0.0533604562867428,-0.08198392455908003,-0.03955092237244623,-1.6911473916082858,-2.598307994722769,-1.2534832694540117,-54.06481430972781,-83.06611236325989,-40.072994547762526,0.9444202450444256,0.9169741879595912,0.9582297608098164,-0.05885066023013947,-0.09054323789108412,-0.04359104767825504,-1.8651478542051465,-2.869577421985388,-1.3815265405979786,-59.62748894517731,-91.7384086312464,-54.06481430972781,-0.17400046259686075,-0.2712694272626188,-0.12804327114396696,-5.562674635449513,-8.672296267986535,-4.0934549598454915,0.968192825087282,0.9576037198423626,0.9787886160306334,-0.03285210764689433,-0.04427330353793586,-0.02167105708215833,-0.21481134211935543,-0.2894915557705679,-0.14170137596647236,-11.2880368953944,-15.21237812772296,-7.4462099824735875,0.9650682900265772,0.9534642346216992,0.9766923824620926,-0.03619610170018216,-0.04880703825955723,-0.02386382647845834,-0.2366768448854712,-0.31913646168748483,-0.1560393217092619,-12.437038617208156,-16.77017665199605,-8.199649065121488,-0.02186550276611579,-0.02964490591691693,-0.01433794574278954,-1.1490017218137567,-1.5577985242730916,-0.7534390826479003,0.9576037198423626,0.94702136565634,0.9787886160306334,-0.04427330353793586,-0.0559423855310201,-0.02167105708215833,-0.2690284576039198,-0.3399360899553928,-0.13168502450836936,-30.53671482450849,-38.58525425146343,-14.947221851120243,0.9534642346216992,-0.04880703825955723,-0.29657787365998667,0.9418803898932254,-0.06170593498964683,-0.37495852327911466,0.9766923824620926,-0.02386382647845834,-0.14500947336189107,-33.663776805900866,-42.56055882850337,-16.459645103506364,-0.02754941605606686,-0.03502243332372185,-0.01332444885352171,-3.12706198139238,-3.975304577039937,-1.5124232523861196,0.9366
48141010224,48141010224,Census Tract 102.24; El Paso County; Texas,2908,1750,338,El Paso city,Texas,558956,0.25801678975905,0.1254121956972229,48141,2908,1750,338,0.010132,0.006897320142,0.003436016044,0.9375308591463584,0.906854258861382,0.953009256986205,-0.0666315569713845,-0.1027130216663138,-0.04930775086319568,-1.963222599660669,-3.02632167970115,-1.452796471117073,-67.51109352340677,-104.06883355230914,-49.95861317458986,0.931502722925954,0.8980308301386186,0.948433381187203,-0.07353416730644476,-0.11354751578589076,-0.05437031196460885,-2.1666001165969964,-3.345547654273212,-1.6019590424003125,-74.50481831488985,-115.0463429942645,-67.51109352340677,-0.20337751693632744,-0.31922597457206203,-0.14916257128323918,-6.9937247914830625,-10.977509441955366,-5.129386907951829,0.9606848294069428,0.947664567541974,0.9737476862178042,-0.04092410891647739,-0.05522569298309003,-0.02696007821509094,-0.24607781594098457,-0.3320736424791022,-0.16211170726545787,-14.061589482341976,-18.975636713091557,-9.263526129454736,0.9568393467406268,0.9425840950229264,0.9711606622678276,-0.04510752343786381,-0.060913297052479,-0.02969574330248065,-0.27123280491581064,-0.36627336543919753,-0.17856133824520082,-15.499017423760607,-20.929906596525573,-10.203505042582904,-0.02515498897482607,-0.03419972296009532,-0.01644963097974294,-1.4374279414186326,-1.9542698834340184,-0.9399789131281684,0.947664567541974,0.9346872032652562,0.9737476862178042,-0.05522569298309003,-0.06987663520649331,-0.02696007821509094,-0.12874733818404313,-0.1629029949311472,-0.06285187418996065,-38.090928456817494,-48.19615234649326,-18.595229050284217,0.9425840950229264,-0.060913297052479,-0.1420068166083841,0.9283952857747688,-0.07712739963503291,-0.179806660046945,0.9711606622678276,-0.02969574330248065,-0.06922951436320914,-42.01385106756926,-53.19723670027959,-20.482104841186136,-0.01325947842434097,-0.0169036651157978,-0.00637764017324848,-3.9229226107517663,-5.001084353786331,-1.88687579090192,0.6564
48141004309,48141004309,Census Tract 43.09; El Paso County; Texas,3454,1847,987,El Paso city,Texas,127620,0.17804042182170815,0.1286517393755225,48141,3454,1847,987,0.010132,0.006897320142,0.003436016044,0.968644452295356,0.9528594898065396,0.9765097988954232,-0.03237054383612281,-0.04947267744904492,-0.02405526409581108,-1.1328372214097977,-1.7313422579739997,-0.8418362903179899,-32.797835014759634,-50.12571679137231,-24.372793581875793,0.9655634882713584,0.9482694295960514,0.9741913434965982,-0.03566467886052025,-0.05455260792914628,-0.02649238948353674,-1.2481185335458886,-1.909119139300632,-0.9271257549138088,-36.13545262147912,-55.272702353811006,-32.797835014759634,-0.11528131213609094,-0.1777768813266325,-0.08528946459581899,-3.337617606719483,-5.146985562438694,-2.46929544284363,0.9803861591284768,0.9738012542232364,0.986947369174594,-0.0200062400809077,-0.02690358598650754,-0.01322525519909138,-0.1269660342258179,-0.17073880975865863,-0.08393172317548374,-6.874176189811472,-9.24411530907735,-4.544218905007241,0.9784460593667929,0.9712194306857732,0.985651513428283,-0.02202874693690934,-0.02963343648706139,-0.01455736269486381,-0.13980151323949397,-0.188063319045911,-0.09238570579374276,-7.569112790443637,-10.182096320839792,-5.001933177787913,-0.01283547901367607,-0.01732450928725237,-0.00845398261825901,-0.6949366006321641,-0.937981011762446,-0.45771427278067206,0.9738012542232364,0.9671923207136112,0.986947369174594,-0.02690358598650754,-0.03392053326290139,-0.01322525519909138,-0.18315033112504947,-0.23091928719667007,-0.09003297441990205,-18.556264551676744,-23.396077730159075,-9.121881906778322,0.9712194306857732,-0.02963343648706139,-0.2017342114802208,0.9639713436051544,-0.0373752359277632,-0.2544377109980679,0.985651513428283,-0.01455736269486381,-0.09910150264759768,-20.43912983588863,-25.77889675765632,-10.040679092968356,-0.0185838803551713,-0.02351842380139782,-0.00906852822769563,-1.8828652842118851,-2.3828190274972463,-0.9187971861900336,0.8086
48141010226,48141010226,Census Tract 102.26; El Paso County; Texas,3711,2950,915,El Paso city,Texas,167943,0.21081052718921137,0.11084411226347494,48141,3711,2950,915,0.010132,0.006897320142,0.003436016044,0.955772784461364,0.9337332687268496,0.966811235984162,-0.04627377579448517,-0.07096965856588315,-0.0343280702380892,-1.7398871213538247,-2.6684486585677387,-1.290730360397759,-46.88458963497237,-71.90645805895281,-34.78120076523198,0.951459103672592,0.92735307461578,0.9635535546461848,-0.0510173229096682,-0.07833793554231665,-0.03782503336537254,-1.9182437908397336,-2.9454947823766457,-1.4222156564330692,-51.690751572075825,-79.37199629147523,-46.88458963497237,-0.17835666948590911,-0.27704612380890703,-0.13148529603531056,-4.806161937103452,-7.465538232522421,-3.543123040563475,0.9722651986095668,0.9630057565774296,0.9815173333070392,-0.02852596331751534,-0.03841539177714773,-0.01883070839990868,-0.28914621950713765,-0.3893879123243346,-0.19087271773681683,-9.80156676295382,-13.19959024828253,-6.470261618197181,0.9695343822537196,0.9593824541945368,0.9796879602339592,-0.03142293693129461,-0.04233717807520706,-0.02073317279635646,-0.31851066056430877,-0.4291401082160847,-0.2101565673953502,-10.79697154455284,-14.547122312409654,-7.123951437130515,-0.02936444105717112,-0.03975219589175011,-0.01928384965853336,-0.995404781599021,-1.3475320641271225,-0.6536898189333341,0.9630057565774296,0.9537389252278724,0.9815173333070392,-0.03841539177714773,-0.04850496666168328,-0.01883070839990868,-0.24244137875261815,-0.30611716944153994,-0.1188415032663592,-26.496325546734223,-33.45542835426666,-12.98814243348188,0.9593824541945368,-0.04233717807520706,-0.26719196005061335,0.9492321929713916,-0.05348302280992968,-0.33753392039100566,0.9796879602339592,-0.02073317279635646,-0.13084804725732646,-29.20130710935665,-36.888953048197344,-14.300333033587592,-0.0247505812979952,-0.03141675094946572,-0.01200654399096727,-2.704981562622427,-3.4335246939306803,-1.312190600105713,0.2676
48141000113,48141000113,Census Tract 1.13; El Paso County; Texas,2127,1491,513,El Paso city,Texas,71438,0.2609757453687466,0.16354776001170251,48141,2127,1491,513,0.010132,0.006897320142,0.003436016044,0.9363990948874452,0.9051954494693316,0.9521507210590774,-0.06792072467797461,-0.1047337904606648,-0.05025389140880958,-1.463743508244007,-2.2570932010432383,-1.083009753832883,-68.81727824372388,-106.11627649474556,-50.917242775405875,0.930265861648158,0.8962240588670194,0.9474935685012082,-0.07496151501065904,-0.11579240716230176,-0.05541613499482534,-1.6154779190771704,-2.495414839746675,-1.1942600470656224,-75.95100700879973,-117.32086693684415,-68.81727824372388,-0.15173441083316352,-0.2383216387034368,-0.1112502932327395,-7.13372876507586,-11.20459044209858,-5.230385201351175,0.959963566405282,0.9467111404077992,0.9732627271930456,-0.04170620114744564,-0.05628840447493454,-0.02747179364822327,-0.2136650358288794,-0.2883711205527514,-0.1407407438855339,-14.330317627691445,-19.34078608670365,-9.439352373275243,0.9560491629321332,0.9415410001681946,0.97062863785842,-0.04597131483602026,-0.06208863960397091,-0.03026014378308926,-0.23551563943244824,-0.3180863046876024,-0.1550257402428704,-15.795817534034086,-21.333756182937787,-10.397433953244157,-0.02185060360356883,-0.02971518413485102,-0.01428499635733648,-1.4654999063426446,-1.99297009623414,-0.9580815799689129,0.9467111404077992,0.9335057692313276,0.9732627271930456,-0.05628840447493454,-0.07123065862080892,-0.02747179364822327,-0.1991666818703026,-0.25203723675024764,-0.09720414065704688,-38.82391459460089,-49.13006564332313,-18.948175566675804,0.9415410001681946,-0.06208863960397091,-0.21968980018381176,0.9271045381517322,-0.07862701437487467,-0.2782079489459642,0.97062863785842,-0.03026014378308926,-0.10707023029725277,-42.824522452984745,-54.23156899531465,-20.87138992149176,-0.02052311831350917,-0.02617071219571654,-0.00986608964020588,-4.000607858383853,-5.1015033519915285,-1.9232143548159617,0.7419
48141003602,48141003602,Census Tract 36.02; El Paso County; Texas,1563,726,461,El Paso city,Texas,96385,0.27759657028419576,0.2003122395053474,48141,1563,726,461,0.010132,0.006897320142,0.003436016044,0.9300671769261788,0.8959339413895699,0.9473425709816472,-0.07519115264872075,-0.11615371826300758,-0.05558435842673939,-1.190750853749379,-1.839446986987959,-0.8802514647031078,-76.18367586368387,-117.68694734407929,-56.31807195797234,0.9233487162505108,0.8861425458641673,0.9422318036542424,-0.08301444773839188,-0.1284866127546091,-0.06130996228498774,-1.3146430269506593,-2.03475460135162,-0.970923936693148,-84.11023844853867,-130.18263604296993,-76.18367586368387,-0.12389217320128032,-0.19530761436366095,-0.09067247199004023,-7.926562584854787,-12.495688698890657,-5.8011818291772395,0.955922193759398,0.941373419811738,0.9705431367294534,-0.04611024467091312,-0.0622777093068832,-0.03035090575140296,-0.1150242023899487,-0.15535471327082565,-0.0757117805551323,-15.8435540482023,-21.39872083620188,-10.428619911175248,0.9516227134187396,0.9357032216454348,0.9676456020185016,-0.0508366245352249,-0.06871492677079728,-0.03343620630735805,-0.12681438216375754,-0.17141265895473656,-0.08340820980019037,-17.467545752583682,-23.610559084674456,-11.488734132257626,-0.01179017977380883,-0.01605794568391091,-0.00769642924505807,-1.6239917043813823,-2.2118382484725783,-1.0601142210823795,0.941373419811738,0.9268972048618414,0.9705431367294534,-0.0622777093068832,-0.07886828739445274,-0.03035090575140296,-0.1980222267467937,-0.2507747003441805,-0.09650570015443094,-42.95492987999864,-54.39798272108037,-20.933991356709537,0.9357032216454348,-0.06871492677079728,-0.2184904191457188,0.9198875261017906,-0.08708942302729358,-0.2769151541682042,0.9676456020185016,-0.03343620630735805,-0.10631592106770756,-47.39488484722751,-60.06836316013107,-23.062021923580815,-0.02046819239892511,-0.02614045382402374,-0.00981022091327661,-4.439954967228874,-5.670380439050704,-2.128030566871283,0.9999
48141003904,48141003904,Census Tract 39.04; El Paso County; Texas,2163,1629,343,El Paso city,Texas,62285,0.24331504971176807,0.16166874928563651,48141,2163,1629,343,0.010132,0.006897320142,0.003436016044,0.943174409462624,0.9151413309333102,0.957286433892742,-0.06024929214285262,-0.09272739215061612,-0.04461942068223621,-1.320394325945361,-2.032168646315102,-0.9778576278722786,-61.04458279913827,-93.95139372700424,-45.20839703524173,0.9376725657772144,0.9070620288662612,0.953116734538687,-0.06647036129410888,-0.10246043619519844,-0.04918942639697201,-1.456732266466824,-2.2454733288028508,-1.0780116612336623,-67.3477700631911,-103.81291395297508,-61.04458279913827,-0.13633794052146286,-0.21330468248774892,-0.10015403336138395,-6.303187264052838,-9.861520225970825,-4.630329790170317,0.9642765091429334,0.952415981011844,0.976160818233182,-0.03704693676383167,-0.0499613823548014,-0.02442136717796764,-0.2073617127664723,-0.2796473533916198,-0.13669298917761638,-12.729386910157906,-17.16681113515161,-8.391220943991183,0.9607751145424098,0.9477839313122012,0.973808383027056,-0.04082629208841643,-0.05509279801305121,-0.02689606849709797,-0.22851578545687865,-0.30836927300928163,-0.15054456096590255,-14.027979463282913,-18.92997378816953,-9.24153228765516,-0.02115407269040631,-0.02872191961766185,-0.01385157178828619,-1.2985925531250038,-1.763162653017916,-0.8503113436639774,0.952415981011844,0.9405794332338624,0.976160818233182,-0.0499613823548014,-0.06317442702509474,-0.02442136717796764,-0.11819767955141174,-0.1494568470569668,-0.05777560179199845,-34.45996488379351,-43.5734247979495,-16.844198773177393,0.9477839313122012,-0.05509279801305121,-0.1303374842371926,0.9348351337125664,-0.06970733548346683,-0.16491227651281662,0.973808383027056,-0.02689606849709797,-0.06363020268007642,-37.99926654145557,-48.07938090752671,-18.551079498564555,-0.01213980468578086,-0.01545542945584982,-0.00585460088807796,-3.53930165766206,-4.505956109577207,-1.7068807253871623,0.9105
