geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
48479000106,48479000106,Census Tract 1.06; Webb County; Texas,1496,864,202,Laredo city,Texas,43955,0.4286967483293632,0.2064067194471804,48479,1496,864,202,0.009138,0.006897320142,0.003436016044,0.8744321553645837,0.8159661236317153,0.9047302693992356,-0.1435992991166505,-0.22554107460881312,-0.1053018052154106,-1.9630667514106168,-3.0832475323039,-1.4395228525033994,-131.22103953279526,-206.0994339775334,-96.2247896058422,0.8627773423211503,0.7995384270260368,0.8957174452484921,-0.15904759078359232,-0.250721624124559,-0.11642349415509892,-2.1742518193323783,-3.4274769250703296,-1.5915613228255836,-145.33768845804667,-229.10942012502204,-131.22103953279526,-0.2111850679217615,-0.3442293927664295,-0.1520384703221842,-14.116648925251436,-23.0099861474886,-10.162999353087178,0.919953622556582,0.8942077569410242,0.9461652568952904,-0.08701131826729097,-0.11830834863351912,-0.05689782277713389,-0.2583120547376658,-0.3512241078139444,-0.16891358278829818,-29.897228557600208,-40.65093840439172,-19.550183193090067,0.9123101932842904,0.8842646754482899,0.9409438247972216,-0.09611841165561114,-0.13088312556762094,-0.06276270022336915,-0.28534844555061967,-0.3885550727090792,-0.1863247492214716,-33.026440457247645,-44.97165193392121,-21.56536449322588,-0.02703639081295389,-0.03733096489513482,-0.01741116643317339,-3.1292118996474416,-4.320713529529494,-2.015181300135809,0.8942077569410242,0.868924106083343,0.9461652568952904,-0.11830834863351912,-0.15084849528168667,-0.05689782277713389,-0.1648341323113394,-0.21017097370914745,-0.07927338481348772,-81.60105559967297,-104.04503648967692,-39.24424990766719,0.8842646754482899,-0.13088312556762094,-0.18235404928154433,0.8568011295338522,-0.1671319814249731,-0.232858081934677,0.9409438247972216,-0.06276270022336915,-0.08744467615622428,-90.2742818225467,-115.27627818548366,-43.28944364169519,-0.01751991697020494,-0.02268710822552958,-0.00817129134273655,-8.673226222873733,-11.231241695806723,-4.0451937340279995,0.8298
48479001717,48479001717,Census Tract 17.17; Webb County; Texas,2123,1392,563,Laredo city,Texas,180659,0.41857748518263993,0.26784493397723946,48479,2123,1392,563,0.009138,0.006897320142,0.003436016044,0.8780518051113133,0.8210911889510245,0.9075231738817228,-0.13888496576033682,-0.21789152466431697,-0.10190023657768292,-2.6943647247414244,-4.227089913308108,-1.976861940200898,-126.91308171179575,-199.10927523825285,-93.11643618468666,0.866706700434555,0.8050642302445774,0.8987595043444452,-0.15379285691297132,-0.2421369158286928,-0.1126447010197679,-2.983577425497364,-4.697449871516828,-2.1853042710212707,-140.5359126470732,-221.26471368425945,-126.91308171179575,-0.2892127007559395,-0.47035995820872056,-0.20844233082037267,-13.622830935277417,-22.15543844600662,-9.818291607177231,0.9223195969905036,0.8972912858159521,0.9477785534459012,-0.08422286945107176,-0.11446529773288695,-0.05509878479971276,-0.4028324539421953,-0.5474800024920794,-0.26353386953878916,-28.939113070560005,-39.33045994914363,-18.93203085767163,0.91489147334213,0.8876194191326303,0.9427088080753112,-0.09302581687308298,-0.1266089705171012,-0.06077294646441027,-0.4449363734007097,-0.6055623919834272,-0.29067301217727054,-31.963819928211905,-43.50304540110828,-20.881681909286677,-0.04210391945851444,-0.05808238949134781,-0.02713914263848138,-3.0247068576518994,-4.1725854519646415,-1.9496510516150416,0.8972912858159521,0.872690707574969,0.9477785534459012,-0.11446529773288695,-0.14588134297751118,-0.05509878479971276,-0.4444906414341573,-0.5664851531218292,-0.2139591184659144,-78.9503803613068,-100.6190325260798,-38.00339581987823,0.8876194191326303,-0.1266089705171012,-0.4916468452105888,0.8608874699226715,-0.16159200236684146,-0.6274926480362519,0.9427088080753112,-0.06077294646441027,-0.2359929733363052,-87.32626025054863,-111.45517727109272,-41.917046773766465,-0.04715620377643148,-0.0610074949144227,-0.0220338548703908,-8.375879889241826,-10.836144745012913,-3.9136509538882422,0.9695
48479000108,48479000108,Census Tract 1.08; Webb County; Texas,2067,1165,381,Laredo city,Texas,39681,0.4047617528263378,0.17858292486830285,48479,2067,1165,381,0.009138,0.006897320142,0.003436016044,0.8830178829969311,0.8281404072995824,0.911350225726646,-0.13247989565741955,-0.20752470376469248,-0.09727300413259998,-2.5023128592316723,-3.919777655784638,-1.8373164312155656,-121.06012865175,-189.636074300176,-88.88807117636989,0.8721003262585453,0.8126702718065802,0.9029294870091608,-0.14665706443450777,-0.23051135828677785,-0.1075061944342664,-2.770094710676834,-4.353955241114799,-2.0306034469982546,-134.0152254802532,-210.64127920245764,-121.06012865175,-0.26778185144516176,-0.43417758533016126,-0.19328701578268911,-12.95509682850323,-21.00520490228163,-9.351089297662757,0.92555966716133,0.9015183739351392,0.9499856142001918,-0.08042737327456875,-0.10923973255806987,-0.05264751913313564,-0.3219474528646472,-0.43728213687424383,-0.21074584428726248,-27.634974494819502,-37.53494737117973,-18.089772041825107,0.9184274667010768,0.8922201780026288,0.9451238695455412,-0.08881761081463047,-0.12079957913376588,-0.05806236856640354,-0.3555332271473732,-0.4835557251940583,-0.23242126288802648,-30.51787357488182,-41.50692920120672,-19.950322994680384,-0.03358577428272596,-0.04627358831981448,-0.02167541860076399,-2.8828990800623147,-3.9719818300269942,-1.8605509528552784,0.9015183739351392,0.8778595892925202,0.9499856142001918,-0.10923973255806987,-0.1391343356013398,-0.05264751913313564,-0.2870687963258775,-0.36562819510241223,-0.13835130856859992,-75.34614076794685,-95.96540553869087,-36.31267941433069,0.8922201780026288,-0.12079957913376588,-0.3174466740859941,0.86649799725228,-0.15407075742940346,-0.4048793039726988,0.9451238695455412,-0.05806236856640354,-0.15258087754221272,-83.31933703044464,-106.26753385110206,-40.047474420528275,-0.03037787776011658,-0.0392511088702866,-0.0142295689736128,-7.973196262497789,-10.30212831241118,-3.7347950061975856,0.9803
48479001825,48479001825,Census Tract 18.25; Webb County; Texas,2992,1709,936,Laredo city,Texas,86180,0.4478378504021336,0.2370485146559114,48479,2992,1709,936,0.009138,0.006897320142,0.003436016044,0.867626160095098,0.8063591225592602,0.8994708324108891,-0.15257013445790168,-0.2401422294648981,-0.11176478876992418,-4.171404178919507,-6.565703721007915,-3.055749466220465,-139.41858886763058,-219.4419692850239,-102.13066397795671,0.8553934135614721,0.7891896009308313,0.8899913656491952,-0.1690527237478382,-0.2671226265786099,-0.12360640630548148,-4.622052938506375,-7.3033719525326095,-3.3795098997319135,-154.48037896077457,-244.09665616753375,-139.41858886763058,-0.45064875958686823,-0.7376682315246947,-0.32376043351144856,-15.06179009314399,-24.65468688250985,-10.820870103992265,0.9154948467235576,0.888404054166167,0.9431211304413044,-0.09230543850560811,-0.12561395382034146,-0.06030918799590568,-0.5420315117202159,-0.737624157196939,-0.3541446838807159,-31.716296765372498,-43.16115606769684,-20.722333755454414,0.907447470573541,0.8779536423576754,0.9376143008916156,-0.1019921620013578,-0.13901230287578595,-0.06653663350597303,-0.5989134188431416,-0.8163012916177507,-0.3907131868706236,-35.04467049989126,-47.764850299458786,-22.86209402402713,-0.05688190712292573,-0.0786771344208117,-0.03656850298990771,-3.328373734518767,-4.603694231761949,-2.139760268572716,0.888404054166167,0.8618437891434394,0.9431211304413044,-0.12561395382034146,-0.1603030764935603,-0.06030918799590568,-0.8109500759580158,-1.0348992934708896,-0.389349583376668,-86.6399653801299,-110.56616383236,-41.59717771118248,0.8779536423576754,-0.13901230287578595,-0.8974483657878612,0.8491245782021447,-0.17768349388414184,-1.1471053850268715,0.9376143008916156,-0.06653663350597303,-0.4295532968640761,-95.88123566109628,-122.55399412680252,-45.892446246161974,-0.08649828982984542,-0.11220609155598192,-0.04020371348740809,-9.241270280966392,-11.987830294442514,-4.295268534979496,0.744
48479001502,48479001502,Census Tract 15.02; Webb County; Texas,2734,1690,784,Laredo city,Texas,46379,0.40485626076871106,0.19222468489866665,48479,2734,1690,784,0.009138,0.006897320142,0.003436016044,0.8829838168002551,0.8280919814073829,0.9113239916392084,-0.1325235876052481,-0.20759531845780096,-0.09730459109420483,-3.310875486029494,-5.186414458864232,-2.430989012247119,-121.10005435367572,-189.70060200673856,-88.91693534188438,0.872063316824253,0.8126179985636365,0.9029008961930454,-0.14670572733370704,-0.2305905133378479,-0.10754126418121784,-3.665192024050385,-5.760910127149351,-2.6867348050885065,-134.05969363754153,-210.71361108812545,-121.10005435367572,-0.3543165380208908,-0.5744956682851186,-0.2557457928413873,-12.959639283865794,-21.01300908138693,-9.354271866912484,0.925537464508242,0.901489390565001,0.949970499128632,-0.08045329157077559,-0.10927539521375654,-0.05266426790859097,-0.4671815730643534,-0.634547698875455,-0.3058144054202416,-27.643880062979488,-37.54720111689083,-18.095526947943288,0.9184032320104732,0.8921886251718413,0.9451073280698842,-0.08884634237501926,-0.12083921693957211,-0.05808088700594319,-0.5159189037686687,-0.7016972749714152,-0.33726799272767055,-30.52774578512832,-41.52054881487664,-19.956685960217193,-0.04873733070431529,-0.06714957609596017,-0.03145358730742897,-2.8838657221488337,-3.973347697985809,-1.861159012273904,0.901489390565001,0.8778241272341428,0.949970499128632,-0.10927539521375654,-0.13918035398595177,-0.05266426790859097,-0.590906589395357,-0.7526176237917082,-0.28478197559473317,-75.37073844328533,-95.9971458917995,-36.32423158096087,0.8921886251718413,-0.12083921693957211,-0.6534379437136015,0.8664594939255983,-0.15412204149253475,-0.8334147839122937,0.9451073280698842,-0.05808088700594319,-0.31407233790007333,-83.34667649408183,-106.30290611126196,-40.0602471811318,-0.06253135431824453,-0.08079716012058558,-0.02929036230534015,-7.975938050796496,-10.305760219462446,-3.7360156001709384,0.9972
48479001300,48479001300,Census Tract 13; Webb County; Texas,1721,979,425,Laredo city,Texas,46671,0.35944270812490536,0.19078143116866403,48479,1721,979,425,0.009138,0.006897320142,0.003436016044,0.8995058804983119,0.8516912307423725,0.9240175696285556,-0.11172147028768276,-0.17413443264920653,-0.08223050390912838,-1.7569874790363025,-2.7385248067888814,-1.2931978552658998,-102.09107954888452,-159.12404455484494,-75.14223447216152,0.8900295123131212,0.838128083945135,0.9167443711556128,-0.12355824853613402,-0.1931350579411694,-0.09081662398367192,-1.9431385484870147,-3.037338102441685,-1.4282274554459689,-112.90752751231926,-176.4868159466406,-102.09107954888452,-0.18615106945071225,-0.2988132956528031,-0.13502960018006904,-10.81644796343476,-17.36277139179565,-7.8459965241179,0.9362680231491448,0.915524573682714,0.9572614674215764,-0.06807022698104363,-0.09226997149566622,-0.04464666554848569,-0.22897869379305025,-0.31038323928732264,-0.15018511929384923,-23.38903920255876,-31.704110243853183,-15.34066591356989,0.9301226280825584,0.907479882844965,0.9530893910785092,-0.07512705293655036,-0.10195280237505971,-0.04921952689915786,-0.2527168662846274,-0.34295492393294563,-0.16556758333742047,-25.813775922842435,-35.03114646914664,-16.911908410359597,-0.02373817249157717,-0.03257168464562299,-0.01538246404357124,-2.4247367202836743,-3.3270362252934618,-1.5712424967897085,0.915524573682714,0.8950306996255567,0.9572614674215764,-0.09226997149566622,-0.11728011164126333,-0.04464666554848569,-0.2704766014820004,-0.3437903524187,-0.13087549686330086,-63.64155328988245,-80.89184762792941,-30.794234556070787,0.907479882844965,-0.10195280237505971,-0.298860474875809,0.8851598878614992,-0.12973939930327005,-0.38031302311080567,0.9530893910785092,-0.04921952689915786,-0.14428020456104074,-70.32011173548447,-89.48541720254251,-33.94828342612723,-0.0283838733938086,-0.03652267069210568,-0.01340470769773988,-6.6785584456020235,-8.593569574613102,-3.1540488700564424,0.9982
48479001721,48479001721,Census Tract 17.21; Webb County; Texas,1294,1028,395,Laredo city,Texas,46986,0.4864600277386974,0.20582480655930627,48479,1294,1028,395,0.009138,0.006897320142,0.003436016044,0.8540541400614783,0.7873174833080849,0.8889514457229304,-0.1708859580354191,-0.2701356456588305,-0.12492083207847256,-2.0206533145787917,-3.194238391859329,-1.4771353732118089,-156.15558845276598,-246.8499530030393,-114.15265635330826,0.8406862465629609,0.7687141672849754,0.8785487084572496,-0.18950441272040933,-0.3008736440124473,-0.13824081735436322,-2.240808572530196,-3.5577020665275523,-1.634638498145517,-173.16913234391004,-274.9383358985744,-156.15558845276598,-0.2201552579514043,-0.3634636746682234,-0.15750312493370866,-17.013543891144074,-28.088382895535037,-12.17180254510886,0.9065637872481244,0.8768079964521682,0.93700859528816,-0.10306634134979212,-0.14050054749307042,-0.0672260692469616,-0.36405345534354583,-0.4962794751675292,-0.23745756837782828,-35.41376024742664,-48.276213537697394,-23.098985250761505,0.8977144252568716,0.8653562846648681,0.9309319424406302,-0.11393999234651982,-0.1555933870489843,-0.07419238121563826,-0.4024616317250439,-0.549590772719349,-0.2620641461410832,-39.14996417558793,-53.46213742406118,-25.49262121994973,-0.03840817638149807,-0.05331129755181979,-0.02460657776325492,-3.73620392816129,-5.185923886363793,-2.393635969188222,0.8768079964521682,0.8477325632712072,0.93700859528816,-0.14050054749307042,-0.17961730305749662,-0.0672260692469616,-0.3827855161934629,-0.4893568266809248,-0.1831534899863992,-96.9077256185982,-123.88780422301896,-46.3679721484555,0.8653562846648681,-0.1555933870489843,-0.42390507396970967,0.8338438927711441,-0.1992652445731337,-0.5428864930729582,0.9309319424406302,-0.07419238121563826,-0.20213279910991783,-107.31774024549613,-137.43961849948312,-51.17286053415641,-0.04111955777624676,-0.05352966639203338,-0.01897930912351861,-10.410014626897912,-13.551814276464148,-4.804888385700915,0.7634
48479001709,48479001709,Census Tract 17.09; Webb County; Texas,3008,2177,1005,Laredo city,Texas,107156,0.4269060341056336,0.2357894959493754,48479,3008,2177,1005,0.009138,0.006897320142,0.003436016044,0.8750716035631898,0.8168707246687851,0.905223877693636,-0.14276362748844357,-0.2241839128283952,-0.10469909670062875,-3.924158676192107,-6.162166527041033,-2.8778749597162396,-130.45740279893974,-204.85925954258755,-95.67403456503456,0.8634713855810133,0.8005135088120877,0.8962550200350787,-0.15811596851830728,-0.24919815717281005,-0.11575386206579996,-4.346150070723438,-6.849735662817376,-3.1817384450042985,-144.48637203202918,-227.7172760245138,-130.45740279893974,-0.42199139453133094,-0.6875691357763429,-0.30386348528805884,-14.02896923308946,-22.858016481926292,-10.101844590693446,0.920371865164862,0.8947526483701325,0.946450547239298,-0.08651735005054144,-0.11762731501447296,-0.05657924010599424,-0.6471676812219196,-0.8798766566683622,-0.4232244238098388,-29.727500285802464,-40.416934160237126,-19.440717676152445,0.9127664480603244,0.8848574093048341,0.9412559170616954,-0.09557050669977138,-0.1301255880149376,-0.06241031994963188,-0.7148871663078393,-0.9733663249518232,-0.466842107652702,-32.83817943536239,-44.71136081542596,-21.44428606581084,-0.06771948508591974,-0.09348966828346106,-0.04361768384286324,-3.110679149559933,-4.294426655188841,-2.0035683896583945,0.8947526483701325,0.8695894615015316,0.946450547239298,-0.11762731501447296,-0.1499679380581347,-0.05657924010599424,-0.815369815344197,-1.0395487642216936,-0.3921963580641389,-81.13132490987034,-103.43768798225808,-39.02451324021282,0.8848574093048341,-0.1301255880149376,-0.902005428401048,0.8575228369879391,-0.16614970105345991,-1.151717618061624,0.9412559170616954,-0.06241031994963188,-0.4326162766415466,-89.75178392050228,-114.59876796633074,-43.04639568572603,-0.08663561305685097,-0.11216885383993036,-0.04041991857740773,-8.620459010631938,-11.161079984072671,-4.021882445513207,0.8201
48479001003,48479001003,Census Tract 10.03; Webb County; Texas,1698,778,195,Laredo city,Texas,51862,0.4495690295930749,0.2447927844874449,48479,1698,778,195,0.009138,0.006897320142,0.003436016044,0.8670132236685971,0.8054958339897373,0.8989966633537393,-0.15338494581281625,-0.241471349450506,-0.11235118078132142,-2.3799705159541,-3.7467476947912735,-1.7432773227855565,-140.16316348375148,-220.6565191278724,-102.66650899797152,0.8547287130131208,0.7882602531414087,0.889475290253463,-0.16996186599928714,-0.268616546394109,-0.1242583250570594,-2.6371833804895233,-4.167941365612027,-1.928032431282652,-155.3111531501486,-245.46180009493676,-140.16316348375148,-0.25721286453542325,-0.4211936708207533,-0.18475510849709575,-15.147989666397129,-24.805280967064387,-10.88074843916936,0.9150926487619808,0.8878810108541887,0.9428462938600976,-0.09278552434323378,-0.12627704362991937,-0.06061826462286873,-0.24803616412896837,-0.33756637946720436,-0.16204598658721214,-31.88125502943038,-43.3889947901291,-20.828532980361455,0.9070089513872264,0.8773850793436271,0.9373137502622672,-0.10252495134755638,-0.13975040554382495,-0.06687861958729685,-0.274071799882127,-0.37358364649998127,-0.17878129570416415,-35.227737774052315,-48.018463560408904,-22.97960099025246,-0.02603563575315862,-0.03601726703277691,-0.016735309116952,-3.3464827446219307,-4.629468770279809,-2.1510680098910036,0.8878810108541887,0.8612062758409156,0.9428462938600976,-0.12627704362991937,-0.1611619980631943,-0.06061826462286873,-0.16983977331766686,-0.21675924959641585,-0.08153019762349771,-87.09731965008557,-111.15858953662352,-41.81035775563985,0.8773850793436271,-0.13975040554382495,-0.187961140966968,0.8484336884901783,-0.17864249565518786,-0.24027012428243655,0.9373137502622672,-0.06687861958729685,-0.08995023373998057,-96.39032870100924,-123.21544834996746,-46.12832499486183,-0.01812136764930114,-0.0235108746860207,-0.00842003611648285,-9.29300905092366,-12.056858813343949,-4.317967239221978,0.9843
48479001402,48479001402,Census Tract 14.02; Webb County; Texas,1511,971,533,Laredo city,Texas,42995,0.4364622818485717,0.2497440501635371,48479,1511,971,533,0.009138,0.006897320142,0.003436016044,0.8716645545269912,0.8120548472291313,0.902592821698758,-0.14723031332007072,-0.23144391467173597,-0.10791929202130508,-2.0328852013125163,-3.195666017820458,-1.4900975671314265,-134.53906031188063,-211.49344922703233,-98.61664904906856,0.8597740337744507,0.7953236543559249,0.8933899502664588,-0.16309630288548066,-0.2573497525480085,-0.11933204498410135,-2.251955137824726,-3.5533613406021733,-1.6476793590947894,-149.03740157675222,-235.1662038783702,-134.53906031188063,-0.21906993651220977,-0.35769532278171523,-0.15758179196336308,-14.49834126487159,-23.672754651337872,-10.42897365740325,0.9181420879409634,0.8918486415012542,0.944929073915186,-0.08915603928212476,-0.12126649463376876,-0.05828048644607268,-0.29745767553248154,-0.40459008614759256,-0.19444535857288625,-30.63415813928749,-41.66736211612694,-20.025268648083028,0.9103342561252012,0.881698842462489,0.9395916159847022,-0.0984976048868657,-0.1341741100704054,-0.06429217011689611,-0.3286246095169249,-0.44765468743948617,-0.21450256911250065,-33.84393506868433,-46.10243948913349,-22.09089280252324,-0.03116693398444336,-0.0430646012918936,-0.02005721053961443,-3.2097769293968454,-4.43507737300655,-2.0656241544402087,0.8918486415012542,0.8660446403992997,0.944929073915186,-0.12126649463376876,-0.15467489012914926,-0.05828048644607268,-0.4458085745811926,-0.5686269113346398,-0.21425489923567936,-83.64138359872281,-106.6842235149418,-40.19791730500551,0.881698842462489,-0.1341741100704054,-0.49326047509524257,0.8536784261027723,-0.1714012787756831,-0.6301176594833525,0.9395916159847022,-0.06429217011689611,-0.23635548139744425,-92.5441791923532,-118.2209492464076,-44.3443679920158,-0.04745190051404996,-0.06149074814871269,-0.02210058216176486,-8.902795593630387,-11.536725731465795,-4.146450687010293,0.9437
48479001103,48479001103,Census Tract 11.03; Webb County; Texas,708,489,277,Laredo city,Texas,28924,0.4577691485443183,0.20346601551751697,48479,708,489,277,0.009138,0.006897320142,0.003436016044,0.8641157906392917,0.8014192143879993,0.8967540491029422,-0.15725231598901604,-0.2477864044770203,-0.11513296315789008,-1.017375937763401,-1.6031046921905965,-0.7448761922744541,-143.69716635076287,-226.42721641110117,-105.20850173367997,0.8515872205839019,0.7838730360619169,0.8870348461903204,-0.17427783769974486,-0.27571679850588904,-0.1273514273930137,-1.12752602367739,-1.7838060741607444,-0.8239260392102903,-159.25508809002685,-251.95001047468145,-143.69716635076287,-0.110150085913989,-0.18070138197014815,-0.07904984693583617,-15.557921739263984,-25.52279406358025,-11.165232618055954,0.9131899471847624,0.8854076795553621,0.9415455564498384,-0.09506242713562608,-0.12942322852020474,-0.06208349999607898,-0.15972501613678056,-0.2174584416445722,-0.10431343210450444,-32.66360248195921,-44.47002896617019,-21.33199020542013,0.9049346842386128,0.8746969515535551,0.935891433149594,-0.10505212963670708,-0.1432530983718342,-0.06850000393171558,-0.17650983261227768,-0.24069555279122465,-0.11509451802396108,-36.09608028880934,-49.22199443583325,-23.536711252343785,-0.01678481647549712,-0.02323711114665241,-0.01078108591945664,-3.4324778068501267,-4.75196546966307,-2.2047210469236496,0.8854076795553621,0.858192952146534,0.9415455564498384,-0.12942322852020474,-0.1652391195928312,-0.06208349999607898,-0.24727054313347632,-0.31569886886447285,-0.11861410767744106,-89.2673440915077,-113.97071078139815,-42.82097750088125,0.8746969515535551,-0.1432530983718342,-0.27369330718269674,0.8451687641253516,-0.1831956438130794,-0.35000584410761504,0.935891433149594,-0.06850000393171558,-0.1308732085461484,-98.80624808039596,-126.35590039986104,-47.24664568453011,-0.02642276404922042,-0.03430697524314219,-0.01225910086870733,-9.538903988888238,-12.385189618462883,-4.425668183648858,0.9087
48479001101,48479001101,Census Tract 11.01; Webb County; Texas,2110,1467,576,Laredo city,Texas,51394,0.40892151698294554,0.21279039765035543,48479,2110,1467,576,0.009138,0.006897320142,0.003436016044,0.8815197038692275,0.8260116216175467,0.9101962477781838,-0.13440459199122895,-0.2106367196647168,-0.09866416439425002,-2.591479131009444,-4.061324506464944,-1.9023615132351257,-122.81891616158502,-192.47983442961817,-90.15931342346566,0.8704728430571093,0.8103726467564394,0.9016719197600912,-0.148800916623648,-0.23400018991578064,-0.1090508399840944,-2.869057257585549,-4.511799781800351,-2.1026288748845214,-135.97427761068954,-213.8293735450403,-122.81891616158502,-0.27757812657610526,-0.4504752753354069,-0.20026736164939596,-13.155361449104516,-21.34953911542213,-9.491344153999808,0.9245829220952364,0.9002435534897115,0.9493205524063774,-0.081568755059695075,-0.11081050913787915,-0.05338496829670258,-0.41115836542587847,-0.5585553901833705,-0.2690941683138474,-28.027155107421844,-38.07466872415613,-18.343160757590145,0.9173613826899808,0.8908324369276366,0.9443960710022316,-0.09008294753774998,-0.1225455636178538,-0.05887776400717053,-0.45407530659577167,-0.6177075228184575,-0.2967813495670305,-30.95264530305192,-42.10685227119683,-20.230494176348365,-0.0429169411698932,-0.05915213263508701,-0.02768718125318309,-2.9254901956300747,-4.032183547040695,-1.88733341875822,0.9002435534897115,0.8763000832279468,0.9493205524063774,-0.11081050913787915,-0.1411615942296742,-0.05338496829670258,-0.4402342406142541,-0.5608147433225258,-0.21209081305701785,-76.42955566219689,-97.36367071571628,-36.821321711287816,0.8908324369276366,-0.1225455636178538,-0.4868559269303992,0.8648048931551268,-0.15633018258214484,-0.6210773666647863,0.9443960710022316,-0.05887776400717053,-0.233912901659086,-84.52359842541654,-107.82593171263652,-40.609878760257985,-0.0466216863161451,-0.06026262334226051,-0.02182208860206819,-8.094042763219635,-10.462260996920229,-3.788557048970172,0.946
48479980000,48479980000,Census Tract 9800; Webb County; Texas,0,0,0,Laredo city,Texas,118168,0.4101916163360512,0.22984155710525836,48479,0,0,0,0.009138,0.006897320142,0.003436016044,0.881062772096811,0.8253627313538607,0.9098441953601396,-0.1349929104598692,-0.211588507709426,-0.09908927825183772,-0,-0,-0,NA,NA,NA,0.8699765296725364,0.8096724090452215,0.901288296332992,-0.14945629668469923,-0.23506740359254155,-0.10952289524742452,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.9242848983197414,0.8998546723594634,0.9491175821161576,-0.08191749299150208,-0.11129055692732098,-0.05361023633172464,-0,-0,-0,NA,NA,NA,0.9170361222957653,0.890409148713835,0.9441739642287944,-0.09046958531637549,-0.12307920627777144,-0.05912685361622374,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8998546723594634,0.8758244720951559,0.9491175821161576,-0.11129055692732098,-0.14178129506679596,-0.05361023633172464,-0,-0,-0,NA,NA,NA,0.890409148713835,-0.12307920627777144,-0,0.8642885978278749,-0.1570209331850428,-0,0.9441739642287944,-0.05912685361622374,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
