geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
51013101200,51013101200,Census Tract 1012; Arlington County; Virginia,2332,1915,677,Arlington CDP,Virginia,70136,0.7151744711103715,0.17805582860237498,51013,2332,1915,677,0.005362,0.00741752448699999,0.003469242894,0.7779239665990613,0.6834227246106386,0.82913087237153,-0.2854726720553601,-0.4632232204009937,-0.2060822161159429,-3.5696028183518806,-5.792228380966579,-2.576889949441516,-153.07044675608407,-248.3802907790128,-110.5012842813686,0.758631491620411,0.6578976832506884,0.8137394946009187,-0.31816304891856534,-0.5199931926480965,-0.22889451309037037,-3.978369305678742,-6.502090559619246,-2.8621391082724,-170.59902683013473,-278.82034989790935,-153.07044675608407,-0.4087664873268615,-0.7098621786526671,-0.28524915883088386,-17.528580074050666,-30.44005911889653,-12.231953637687988,0.8554328132591976,0.8111745060662152,0.9016144870382302,-0.16899887928077206,-0.2327803604793901,-0.1091214863738076,-1.1227609783892682,-1.5464996359380152,-0.7249595223693706,-58.62981610387824,-80.75716114558827,-37.85689411850499,0.8421791701964795,0.7943752824471972,0.8923248125397485,-0.18739578867368695,-0.25885085059462537,-0.12066815350991388,-1.244982688244583,-1.7197015477698625,-0.8016709617945484,-65.01215082217144,-89.80164740312598,-41.86271340963699,-0.12222170985531466,-0.1732019118318473,-0.07671143942517789,-6.382334718293194,-9.044486257537718,-4.0058192911320045,0.8111745060662152,0.7687782516780145,0.9016144870382302,-0.2327803604793901,-0.30076520481334784,-0.1091214863738076,-1.168944774213177,-1.5103418248329712,-0.5479714482284705,-172.6654023948563,-223.0933271540578,-80.94112972355548,0.7943752824471972,-0.25885085059462537,-1.299862017912861,0.748826487316857,-0.3354228475319169,-1.6843808642905358,0.8923248125397485,-0.12066815350991388,-0.6059549318030031,-192.0032522766412,-248.8007185067261,-89.50589834608613,-0.13091724369968394,-0.1740390394575646,-0.05798348357453253,-19.337849881784923,-25.70739135266833,-8.564768622530655,0.3807
51013102002,51013102002,Census Tract 1020.02; Arlington County; Virginia,963,366,106,Arlington CDP,Virginia,24520,0.5644121652943056,0.22738729831187549,51013,963,366,106,0.005362,0.00741752448699999,0.003469242894,0.8273046197538524,0.7502439173501979,0.8680931407984541,-0.2087446100537062,-0.33289984346946894,-0.1519501226334085,-1.0778749209409777,-1.7189636291380108,-0.7846105649306041,-111.92885991079726,-178.50089606832927,-81.47565575603366,0.8117681253334595,0.7289919479205603,0.8558998635543421,-0.23187886884474335,-0.3717572640582471,-0.16836097606937964,-1.19733111843993,-1.9196080392347497,-0.8693497461977052,-124.3334494745514,-199.33624498803212,-111.92885991079726,-0.11945619749895232,-0.2006444100967386,-0.08473918126710112,-12.404589563754133,-20.83534891970287,-8.799499612367716,0.8888025062542463,0.8538623701780306,0.9247919132569822,-0.12510933864755006,-0.17114892859314046,-0.08132433433392158,-0.15885669437183525,-0.21731513678751255,-0.103260996052989,-43.40346840760526,-59.3757204337466,-28.21338689972377,0.8783867936187261,0.8404786038218098,0.917589479966609,-0.13845063161783094,-0.189798283326687,-0.08981197129285953,-0.17579670638704967,-0.24099502253516977,-0.11403811281262188,-48.03188699099718,-65.84563457245076,-31.15795432038849,-0.01694001201521441,-0.02367988574765722,-0.01077711675963288,-4.628418583391918,-6.46991413870416,-2.944567420664723,0.8538623701780306,0.8199513667998547,0.9247919132569822,-0.17114892859314046,-0.21958452719317695,-0.08132433433392158,-0.13456714508892398,-0.17265000238670097,-0.06394187557894884,-126.95013687634338,-162.87736074217074,-60.32252413108382,0.8404786038218098,-0.189798283326687,-0.14923034190162404,0.8038349843697481,-0.24403642469487233,-0.19187549252477956,0.917589479966609,-0.08981197129285953,-0.07061534460679582,-140.78334141662646,-181.0146155894147,-66.61824962905266,-0.01466319681270006,-0.01922549013807858,-0.00667346902784697,-13.83320454028308,-18.137254847243952,-6.295725497968846,0.58
51013102702,51013102702,Census Tract 1027.02; Arlington County; Virginia,1449,1051,324,Arlington CDP,Virginia,29290,0.680443659172444,0.1912282928496698,51013,1449,1051,324,0.005362,0.00741752448699999,0.003469242894,0.7890317810832795,0.69826830604226,0.8379485819150237,-0.26737607276994274,-0.43211426230690025,-0.1933906466129802,-2.0773885576768354,-3.3573281813354297,-1.502555977704121,-143.3670502192433,-231.69966744895996,-103.69606471388,0.7705555377979693,0.6736348750865486,0.8232639668828551,-0.29776499025328973,-0.48448371214676195,-0.21467723625306348,-2.3134964068425643,-3.764214611905329,-1.6679429448031544,-159.66158777381395,-259.7801664530938,-143.3670502192433,-0.2361078491657289,-0.40688643056989937,-0.16538696709903333,-16.294537554570663,-28.08049900413384,-11.413869365012651,0.8630073117979579,0.8208152442704989,0.906901793115859,-0.15873873410949044,-0.21830095990572385,-0.1026552241828543,-0.5787890898028123,-0.7959633456555333,-0.37429883828678984,-55.07032253119051,-75.73390539063114,-35.61359070283443,0.8503856496339738,0.80476662090761375,0.898082609210296,-0.17593705918064798,-0.24259626830969025,-0.11348331405651224,-0.6414971803637602,-0.8845482743214702,-0.4137799411029098,-61.03683923537205,-84.16253799443105,-39.37011808781254,-0.06270809056094795,-0.08858492866593692,-0.03948110281611994,-5.966516704181537,-8.428632603799898,-3.7565273849781105,0.8208152442704989,0.7802762705132409,0.906901793115859,-0.21830095990572385,-0.2815973492853138,-0.1026552241828543,-0.5246378798661651,-0.6767566957505867,-0.246709035066714,-161.92527156363118,-208.87552337981072,-76.14476390947964,0.80476662090761375,-0.24259626830969025,-0.5830262584479916,0.761155236370836,-0.3137924462925174,-0.7541304619641631,0.898082609210296,-0.11348331405651224,-0.2727319445251494,-179.94637606419494,-232.756315421038,-84.17652608800906,-0.05838837858182655,-0.07737376621357639,-0.02602290945843535,-18.02110450056375,-23.88079204122728,-8.031762178529432,0.3265
51510200111,51510200111,Census Tract 2001.11; Alexandria city; Virginia,2999,1812,469,Arlington CDP,Virginia,33295,0.6633639596880404,0.2066681144466056,51510,2999,1812,469,0.006291,0.00741752448699999,0.003469242894,0.7945523499411534,0.7056868293023696,0.8423192352227958,-0.25857031330165037,-0.4170591804704412,-0.1871983426040332,-4.878370857101067,-7.868534193714297,-3.5318166551925967,-162.66658409806826,-262.37193043395456,-117.76647733219728,0.7764880351319265,0.6815115385335976,0.8279886626742728,-0.28784985055191276,-0.4673265872382605,-0.20774600556746473,-5.430779366056427,-8.816914729387374,-3.919483432953737,-181.08634098220833,-293.99515603158966,-162.66658409806826,-0.5524085089553603,-0.9483805356730768,-0.3876667777611402,-18.419756884140057,-31.623225597635106,-12.926534770294772,0.8667568155167583,0.8255982499726239,0.9095133131466668,-0.15372614567074666,-0.21124287755353055,-0.0994891284661618,-0.9663637693443272,-1.327929367571585,-0.6254153369542107,-53.33133384902468,-73.28528518606981,-34.51519519614849,0.8544506644448361,0.8099265581662649,0.900927755122536,-0.1703425857240476,-0.2346798483359723,-0.10996691389975992,-1.0708191667845532,-1.4752604499226805,-0.6912815055347958,-59.095980506873794,-81.41613962045697,-38.1501934621852,-0.10445539744022604,-0.14733108235109538,-0.06586616858058514,-5.764646657849118,-8.130854434387162,-3.6349982660367073,0.8255982499726239,0.7859936134794727,0.9095133131466668,-0.21124287755353055,-0.27227496871527235,-0.0994891284661618,-0.7348757327531404,-0.9471953301444224,-0.3461046688497925,-156.68992169576555,-201.9606247642691,-73.79630465880437,0.8099265581662649,-0.2346798483359723,-0.8164087116479971,0.7672924395812679,-0.30328405235652633,-1.0550703190045572,0.900927755122536,-0.10996691389975992,-0.3825549877306949,-174.07435216375205,-224.9616884871124,-81.56822766112897,-0.08153297889485667,-0.10787498886013493,-0.03645031888090239,-17.384430467986494,-23.001063722843263,-7.771923002324604,0.3329
51013101705,51013101705,Census Tract 1017.05; Arlington County; Virginia,2963,1716,416,Arlington CDP,Virginia,28778,0.5790996729679843,0.22905602617097215,51013,2963,1716,416,0.005362,0.00741752448699999,0.003469242894,0.8223591623041145,0.7434566226656875,0.8642182279301105,-0.21601369065818535,-0.34506838665915446,-0.1571151448576831,-3.4319404077831304,-5.482310570296303,-2.4961835181317955,-115.82654093091902,-185.02566892663864,-84.24514067268969,0.8064318818114117,0.7217407023984501,0.8516982685318023,-0.24003033926907075,-0.3855391509400169,-0.17412473049152397,-3.813507458353325,-6.125294127709519,-2.7664251129055195,-128.70426791607576,-206.72609273403708,-115.82654093091902,-0.3815670505701947,-0.6429835574132161,-0.270241594773724,-12.877726985156755,-21.70042380739845,-9.120539816865474,0.8854951464868691,0.8496067344857362,0.9225079788846292,-0.1293116670005699,-0.17701515231667306,-0.08400146436572146,-0.7698209064597847,-1.0538102877672868,-0.5000792654052169,-44.861358185302144,-61.41085593049457,-29.142148333637348,0.874792001756758,0.8358719294602638,0.9150970266277156,-0.14312887862691842,-0.19635552380101623,-0.09278029640765612,-0.852077818196105,-1.1689477896856593,-0.5523415909705547,-49.65488451026252,-68.12050056443236,-32.18773840154748,-0.08225691173632022,-0.11513750191837246,-0.05226232556533783,-4.793526324960386,-6.709644633937788,-3.04559006791013,0.8496067344857362,0.8148197644971023,0.9225079788846292,-0.17701515231667306,-0.2272652721147344,-0.08400146436572146,-0.5462139183816461,-0.7012702199175964,-0.2592024942526643,-131.3014226878957,-168.57457209557606,-62.308291887659685,0.8358719294602638,-0.19635552380101623,-0.6058923128759277,0.7983029061929395,-0.25265734628092773,-0.7796222939894354,0.9150970266277156,-0.09278029640765612,-0.2862912501342014,-145.64719059517495,-187.409205285922,-68.82001205149072,-0.05967839449428158,-0.07835207407183897,-0.02708875588153714,-14.345767907279226,-18.834633190345908,-6.511720163831044,0.3045
51013102903,51013102903,Census Tract 1029.03; Arlington County; Virginia,1055,701,159,Arlington CDP,Virginia,29141,0.6408662293481519,0.21412293163049065,51013,1055,701,159,0.005362,0.00741752448699999,0.003469242894,0.8018831479781279,0.7155790792844137,0.8481111598842971,-0.24706449128081184,-0.3974695864501938,-0.1790907221836631,-1.3976215913713377,-2.248449678285966,-1.0131000972279858,-132.47598022477132,-213.12319225459393,-96.02844523488017,0.7843722044179142,0.6920275726541164,0.8342535352566526,-0.2749049422806919,-0.4450291281960406,-0.19867637083774137,-1.555112517037069,-2.5174897255834647,-1.1238943489557276,-147.404030050907,-238.62461853871704,-132.47598022477132,-0.15749092566573153,-0.26904004729749875,-0.11079425172774182,-14.928049826135693,-25.501426284123102,-10.50182480831676,0.8717206116959881,0.8319410848981421,0.9129647412067518,-0.14715653912832935,-0.20200819283066665,-0.09533255214019055,-0.3578757661512893,-0.491271656742808,-0.23184297713454768,-51.05217776765896,-70.0815487507572,-33.07317790792406,0.8598348557022641,0.8167738585988542,0.9046892001453112,-0.1630140292268763,-0.22432909607986667,-0.10535198147538416,-0.3964402190248719,-0.5455547378672571,-0.25620962078470966,-56.55352625176489,-77.82521224925208,-36.54916131022962,-0.03856445287358262,-0.05428308112444907,-0.02436664365016197,-5.501348484105938,-7.743663498494875,-3.47598340230556,0.8319410848981421,0.7935885989276068,0.9129647412067518,-0.20200819283066665,-0.2600987480809595,-0.09533255214019055,-0.23824571398647792,-0.3067569244356413,-0.11243391484538276,-149.84007168960875,-192.92888329285617,-70.71315399080677,0.8167738585988542,-0.22432909607986667,-0.2645706835677189,0.7754520740622998,-0.2895703467028964,-0.3415153268430724,0.9046892001453112,-0.10535198147538416,-0.12425069347327355,-166.39665633189867,-214.7895137377814,-78.14509023476326,-0.02632496958124097,-0.03475840240743111,-0.01181677862789079,-16.556584642289923,-21.860630444925224,-7.431936243956475,0.0015
51013103403,51013103403,Census Tract 1034.03; Arlington County; Virginia,1338,784,159,Arlington CDP,Virginia,32855,0.4916410987987817,0.2619164999147667,51013,1338,784,159,0.005362,0.00741752448699999,0.003469242894,0.8522497102976204,0.7847975355147024,0.8875496860849907,-0.17336502191450742,-0.2742139911845658,-0.12669748598642527,-1.243782385162478,-1.9673087929389368,-0.908972868771626,-92.95832475055887,-147.0335420731642,-67.93519198592124,0.8387326481333017,0.7660081557473535,0.8770249371861611,-0.19227503808945287,-0.3054691291430874,-0.14021843347851765,-1.3794495731672949,-2.191544279482484,-1.005976959537204,-103.09787542356464,-163.79254704652345,-92.95832475055887,-0.13566718800481703,-0.22423548654354697,-0.0970040907655778,-10.139550673005758,-16.759004973359268,-7.249932045259926,0.9053723539559954,0.8752639713524542,0.9361916329168182,-0.1045179319100392,-0.1425124679298798,-0.06815737808335154,-0.28427690457839183,-0.3876177274709565,-0.18538032767804152,-36.25980925744794,-49.44103666721384,-23.64544995893387,0.8964167270548185,0.8636801873489247,0.9300391507115148,-0.1155525882314857,-0.15783598448577404,-0.07522355293856466,-0.3142899165546256,-0.4292959521942965,-0.20459952077094185,-40.08799956053898,-54.75713675947659,-26.096877649354827,-0.03001301197623379,-0.04167822472333993,-0.01921919309290032,-3.828190303091046,-5.316100092262746,-2.4514276904209593,0.8752639713524542,0.8458572365057367,0.9361916329168182,-0.1425124679298798,-0.18223260006739664,-0.06815737808335154,-0.168077265571057,-0.2149226489594052,-0.08038388432357337,-105.70897205726855,-135.17147733295923,-50.55590209029771,0.8636801873489247,-0.15783598448577404,-0.186149612496624,0.8318150543878066,-0.202190312287595,-0.23846050319595863,0.9300391507115148,-0.07522355293856466,-0.08871763480143012,-117.0752279852981,-149.9751592427413,-55.79725459209442,-0.01807234692556697,-0.02353785423655346,-0.00833375047785675,-11.366255928029542,-14.803681909782055,-5.241352501796702,0.1202
51059451502,51059451502,Census Tract 4515.02; Fairfax County; Virginia,3360,1876,710,Arlington CDP,Virginia,77777,0.6263540227257883,0.23000135287707105,51059,3360,1876,710,0.006862,0.00741752448699999,0.003469242894,0.8066477410247848,0.7220335474562047,0.8518683661729444,-0.23969850672311543,-0.3849771988062029,-0.17389028599869652,-5.526565474530301,-8.876157488379432,-4.009270078877466,-164.48111531340183,-264.1713538208164,-119.32351425230554,0.7895003268062897,0.698896899893546,0.8383198319509573,-0.26662392154444053,-0.43082620648670383,-0.1928621534251157,-6.147366454783515,-9.93326688114352,-4.446691525258563,-182.9573349637951,-295.6329428911762,-164.48111531340183,-0.6208009802532137,-1.0571093927640869,-0.43742144638109703,-18.476219650393265,-31.46158907035972,-13.01849542800884,0.8749375908552308,0.8360583748759445,0.915198037937346,-0.14293866265652574,-0.19608873022578288,-0.09265968516910177,-0.9302876508753524,-1.27620421805133,-0.6030569983290522,-49.58889396990152,-68.02794339292804,-32.14589543331835,0.8633259268811158,0.8212214070873538,0.9071238560622692,-0.15831109533874213,-0.21769840796859477,-0.10238529536737852,-1.0303360494149598,-1.416846476555181,-0.6663541839647205,-54.92196425452878,-75.52486548801605,-35.519945840336916,-0.10004839853960734,-0.14064225850385093,-0.06329718563566822,-5.333070284627257,-7.496922095088002,-3.3740504070185615,0.8360583748759445,0.798526653839201,0.915198037937346,-0.19608873022578288,-0.25230635094288245,-0.09265968516910177,-1.0326900002328818,-1.3287568608045566,-0.4879868934266613,-145.44929580744815,-187.14885363444455,-68.7305483699523,0.8212214070873538,-0.21769840796859477,-1.146496123040457,0.7807614440216879,-0.2808009509908921,-1.4788220302629584,0.9071238560622692,-0.10238529536737852,-0.5392062592023431,-161.47832718879675,-208.2847929947829,-75.94454354962579,-0.11380612280757509,-0.15006516945840187,-0.05121936577568181,-16.029031381348602,-21.13593936033829,-7.213995179673495,0.8328
51059451400,51059451400,Census Tract 4514; Fairfax County; Virginia,1975,1074,403,Arlington CDP,Virginia,41509,0.6306150394210428,0.21928014098947865,51059,1975,1074,403,0.006862,0.00741752448699999,0.003469242894,0.8052458517288491,0.7201323979533671,0.8507634673079199,-0.2418567544968,-0.38863353855766386,-0.1754148343537963,-3.277751572480158,-5.2669365996258115,-2.3773007718381067,-165.96210493570416,-266.6803341582689,-120.36965933357504,0.7879911607198901,0.6968729140610717,0.8371238509373699,-0.26904976838372613,-0.4349818737715544,-0.19456637017360032,-3.646283533532029,-5.895070095195303,-2.63685100345921,-184.62195106491288,-298.48456178204066,-165.96210493570416,-0.3685319610518718,-0.6281334955694913,-0.25955023162110313,-18.6598461292087,-31.80422762377171,-13.141783879549529,0.8739918049698445,0.8348473638737994,0.9145417402448835,-0.14417548804648478,-0.19782374991264395,-0.09344380468871064,-0.5371930916614238,-0.7370847379088898,-0.34816852030457623,-50.01797873942493,-68.62986386488733,-32.41792554046334,0.8622994250229163,0.819913029891672,0.906408323347274,-0.159689976568666,-0.21964155165593757,-0.10325553532772223,-0.5949995618714575,-0.8183771443403981,-0.38472670358480454,-55.40033164538711,-76.19898923094954,-35.82185322018665,-0.05780647021003371,-0.08129240643150826,-0.03655818328022831,-5.38235290596217,-7.569125366062221,-3.403927679723306,0.8348473638737994,0.7970735837619489,0.9145417402448835,-0.19782374991264395,-0.2545893131726924,-0.09344380468871064,-0.5913470911621418,-0.7610342532285438,-0.2793280489030935,-146.73625090872005,-188.84224645869577,-69.31217094369565,0.819913029891672,-0.21964155165593757,-0.6565662248715486,0.779198769076808,-0.2833695838416128,-0.8470660332875134,0.906408323347274,-0.10325553532772223,-0.3086578860698043,-162.9196587770592,-210.19008270161623,-76.59004617116733,-0.0652191337094068,-0.08603178005896961,-0.02932983716671083,-16.183407868339156,-21.3478362429205,-7.277875227471672,0.9724
51610500300,51610500300,Census Tract 5003; Falls Church city; Virginia,2754,1767,649,Arlington CDP,Virginia,71711,0.6576948711462529,0.2138801716406027,51610,2754,1767,649,0.010431,0.00741752448699999,0.003469242894,0.7963932601375514,0.7081665640239837,0.8437749744088964,-0.25566105346908896,-0.4120971686628976,-0.1851501055723376,-7.344368435819128,-11.838304649652674,-5.318802268873797,-266.6800448736067,-429.85855663226846,-193.13007512250533,0.7784672266145614,0.6841462637410487,0.8295628682165777,-0.2845755939512725,-0.461675745376142,-0.20545414737503123,-8.174995688472762,-13.262547133851053,-5.90207594983469,-296.84080205057234,-481.57397000185375,-266.6800448736067,-0.8306272526536347,-1.4242424841983787,-0.5832736809608932,-30.16075717696567,-51.71541336958528,-21.179146004389732,0.8680049470731376,0.8271919765673601,0.9103817892913054,-0.15206716663533093,-0.20890921131724463,-0.09844024975330257,-0.9321948751390132,-1.2806452600401264,-0.6034537129733868,-52.75579372603357,-72.47567968534955,-34.15131369402302,0.855804213592941,0.8116465455961142,0.9018741060529676,-0.16849155930382576,-0.23206339683926033,-0.1088022078563472,-1.032878901885944,-1.4225839412112014,-0.6669740931697726,-58.453814481377705,-80.5084290442106,-37.74612864571436,-0.10068402674693078,-0.141938681171075,-0.06352038019638584,-5.69802075534413,-8.032749358861064,-3.5948149516913324,0.8271919765673601,0.7879005573312916,0.9103817892913054,-0.20890921131724463,-0.2691957007710633,-0.09844024975330257,-1.0056833846380822,-1.2959009407696518,-0.4738887430204348,-154.95891905055194,-199.6765702264487,-73.01829630515175,0.8116465455961142,-0.23206339683926033,-1.117147017655956,0.769340416862372,-0.29981472191248587,-1.4433000938354743,0.9018741060529676,-0.1088022078563472,-0.5237709336181633,-172.13359285916118,-222.38830413489592,-80.7043041014119,-0.111463633017874,-0.14739915306582274,-0.04988219059772847,-17.174673808609242,-22.711733908447265,-7.6860077962601645,0.2717
51013100100,51013100100,Census Tract 1001; Arlington County; Virginia,3188,2773,1012,Arlington CDP,Virginia,81131,0.7116281509150911,0.16074393175055637,51013,3188,2773,1012,0.005362,0.00741752448699999,0.003469242894,0.7790509660754785,0.684924005580843,0.8300269676936817,-0.2836130671110865,-0.4600159898789939,-0.20478013235956236,-4.848097651528672,-7.863539091886956,-3.5005230502417715,-152.0733265849646,-246.6605737731166,-109.80310697119737,0.7598405340957807,0.6594875886099537,0.8147069538128999,-0.3160656152544059,-0.516328763832792,-0.22743520884400503,-5.40284332683327,-8.826152803368522,-3.8877901963511183,-169.47438289941246,-276.8554831671431,-152.0733265849646,-0.5547456753045976,-0.9626137114815664,-0.38726714610934687,-17.401056314447857,-30.194909394026546,-12.147652010958184,0.8562031785081511,0.8121536965965671,0.9021529512024562,-0.16794707740095124,-0.2312940323865133,-0.10845948978732044,-1.6156862450249752,-2.2250972893746472,-1.0434031273640243,-58.264920484131814,-80.24151782815171,-37.62723142315271,0.8430134803114435,0.7954301489982176,0.8929110378225144,-0.18622065169178464,-0.2571814146841457,-0.11993239823604009,-1.7914818771136245,-2.4741393575383817,-1.153774922204928,-64.6044672597773,-89.22247953618398,-41.60746203407602,-0.17579563208864937,-0.2490420681637344,-0.11037179484090354,-6.339546775645487,-8.980961708032254,-3.980230610923315,0.8121536965965671,0.7699444907472296,0.9021529512024562,-0.2312940323865133,-0.2987949287480478,-0.10845948978732044,-1.7362166987110206,-2.2429145249870253,-0.8141549324011155,-171.56291489239334,-221.63187005800648,-80.45009213449758,0.7954301489982176,-0.2571814146841457,-1.9305412343132031,0.7500761514504711,-0.3331979667214253,-2.5011621261008807,0.8929110378225144,-0.11993239823604009,-0.9002767187088684,-190.7649441020952,-247.15040771747832,-88.96015007004628,-0.19432453560218277,-0.2582476011138555,-0.08612178630775291,-19.202029209701855,-25.518537659471885,-8.510057935548707,0.1398
