geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
32003002985,32003002985,Census Tract 29.85; Clark County; Nevada,3137,2155,717,Enterprise CDP,Nevada,130917,0.19696945843857477,0.12827671679427577,32003,3137,2155,717,0.01109,0.007296424454,0.004052580321,0.9611883773453206,0.9417643038953364,0.9708957999572728,-0.04037878897565548,-0.06183680551894827,-0.0299766463548489,-1.4047510146744404,-2.151261033344513,-1.0428674423321358,-44.78007697400193,-68.57701732051363,-33.24410080752744,0.957391046736348,0.9361306131452264,0.9680323804403824,-0.04450527651047263,-0.068227003751308,-0.0330232957135944,-1.548308751264081,-2.373571748415492,-1.148858332267821,-49.35635165011415,-75.66374716020057,-44.78007697400193,-0.14355773658964055,-0.2223107150709791,-0.10599088993568516,-4.576274676112226,-7.086729839686933,-3.378734138848747,0.9756870002657544,0.9675507611253296,0.9838071568999528,-0.02491885177072507,-0.03353750539861038,-0.01645936704818454,-0.2176240721036461,-0.29289345111872456,-0.14374476457549332,-10.098564830795643,-13.591343439383971,-6.670290699558855,0.9732884519149148,0.9643643222793372,0.9822023646404162,-0.02744463682121277,-0.03695250529015379,-0.01812013084095912,-0.2396825374375668,-0.3227177058423828,-0.15824873059733474,-11.122159509863888,-14.975299575052569,-7.343328566001612,-0.02205846533392069,-0.02982425472365824,-0.01450396602184142,-1.0235946790682455,-1.3839561356685957,-0.6730378664427575,0.9675507611253296,0.9593982395938352,0.9838071568999528,-0.03353750539861038,-0.04232002804523969,-0.01645936704818454,-0.1754526780283863,-0.2213987643541722,-0.08610777673928637,-24.470387451657786,-30.878488752325268,-12.009452822773552,0.9643643222793372,-0.03695250529015379,-0.1933183740399557,0.9554298574094564,-0.04664930894183133,-0.24404755466269676,0.9822023646404162,-0.01812013084095912,-0.09479612286257771,-26.96211632356425,-34.0373158525379,-13.221216577765375,-0.01786569601156937,-0.02264879030852457,-0.00868834612329136,-2.491728871906467,-3.1588271002126316,-1.211763754991822,0.4377
32003002982,32003002982,Census Tract 29.82; Clark County; Nevada,4790,3394,1092,Enterprise CDP,Nevada,76975,0.21373021317219415,0.11969705246263553,32003,4790,3394,1092,0.01109,0.007296424454,0.004052580321,0.9546343022784342,0.9320479393489136,0.9659518201805696,-0.0475215458037608,-0.07290618624032846,-0.03524832099086011,-2.5243967867961583,-3.872856809891112,-1.872429584187579,-52.70139429637074,-80.85296054052426,-39.09038797886387,0.9502124996794712,0.9255120459827584,0.9626114245414245,-0.05239617489490317,-0.08048296544659927,-0.03884077677177693,-2.783342446209641,-4.275343655785345,-2.0632647869712395,-58.10735795844761,-89.2556086802786,-52.70139429637074,-0.25894565941348224,-0.40248684589423256,-0.19083520278366017,-5.405963662076873,-8.402648139754334,-3.9840334610367463,0.9715449252992996,0.96204974677974,0.9810349906061244,-0.02928848060416197,-0.03944728778037795,-0.0193316340145608,-0.40284716491584727,-0.5425760475839302,-0.2658961405751422,-11.8693920128417,-15.986330217558343,-7.834299958018333,0.9687443362312133,0.9583348521128828,0.9791583851782742,-0.03226409961825764,-0.04347660715381067,-0.02128523345886594,-0.443775190507171,-0.597997150100843,-0.2927668413177293,-13.075285518773455,-17.619244257538096,-8.626011824329089,-0.0409280255913238,-0.05542110251691279,-0.02687070074258707,-1.205893505931756,-1.6329140399797524,-0.7917118663107564,0.96204974677974,0.9525493989846628,0.9810349906061244,-0.03944728778037795,-0.04981432046035156,-0.0193316340145608,-0.3143039774835597,-0.39690533715520143,-0.15402857341830462,-28.7824155204725,-36.34664259663017,-14.10518071596196,0.9583348521128828,-0.04347660715381067,-0.34640836733850494,0.947929978342968,-0.0549302404678171,-0.43766742999632136,0.9791583851782742,-0.02128523345886594,-0.1695942589268584,-31.722377961401556,-40.07943498134811,-15.53060979183685,-0.03210438985494524,-0.04076209284111992,-0.01556568550855377,-2.939962440929051,-3.732792384717942,-1.4254290758748882,0.6881
32003005834,32003005834,Census Tract 58.34; Clark County; Nevada,2353,1783,760,Enterprise CDP,Nevada,230841,0.18204746097820104,0.11519152848496406,32003,2353,1783,760,0.01109,0.007296424454,0.004052580321,0.9670612841205448,0.950499923325973,0.975318683639106,-0.0340606292696433,-0.05207793862919756,-0.02530589926648707,-0.8888042868466098,-1.3589618306030251,-0.6603516210021487,-37.77323786003442,-57.75443393978008,-28.06424228653416,0.9638276843468082,0.9456867295275008,0.9728843072378304,-0.03752985750529254,-0.05743262412029004,-0.02787144633790557,-0.9793329997333824,-1.498691116915421,-0.7272989817549882,-41.620611973369414,-63.692780149401656,-37.77323786003442,-0.09052871288677256,-0.13972928631239556,-0.06694736075283947,-3.847374113335001,-5.938346209621571,-2.845191702203122,0.9793895215219054,0.9724747430141768,0.9862817904594818,-0.02104420970939867,-0.02830434125261577,-0.01390901634118909,-0.15206021329838296,-0.2045201139684878,-0.1005030847353375,-8.52833501393062,-11.470561635921918,-5.636740590877033,0.9773519831159492,0.969764236169847,0.984920362791968,-0.02317283565726796,-0.03117846864467938,-0.01531051420775341,-0.16744113375751127,-0.22528784201905597,-0.11062995894301184,-9.390977776641124,-12.635324846834322,-6.204708858273238,-0.01538092045912831,-0.02076772805056817,-0.01012687420767434,-0.8626427627105053,-1.1647632109124046,-0.5679682673962055,0.9724747430141768,0.9655371457839294,0.9862817904594818,-0.02830434125261577,-0.03569293461836718,-0.01390901634118909,-0.1569555706291595,-0.1979274087482029,-0.07712942609183264,-20.65204876699467,-26.043080098447746,-10.148608696293769,0.969764236169847,-0.03117846864467938,-0.1728934192035563,0.9621568698652604,-0.03933155945769971,-0.2181046117032475,0.984920362791968,-0.01531051420775341,-0.08490112780426248,-22.74913410573109,-28.697975224111513,-11.17120102687664,-0.01593784857439681,-0.02017720295504463,-0.00777170171242984,-2.0970853387364228,-2.654895125663767,-1.022592330582874,0.1481
32003005346,32003005346,Census Tract 53.46; Clark County; Nevada,3982,2874,1187,Enterprise CDP,Nevada,78709,0.2753276095859149,0.15140655533276812,32003,3982,2874,1187,0.01109,0.007296424454,0.004052580321,0.9309290367896584,0.8971926520298522,0.9479975127786656,-0.07419573402558718,-0.11458781760812624,-0.05485508824692001,-3.2765118089488596,-5.060241568945546,-2.422421541917521,-82.28306903437618,-127.077889727412,-60.834292865834286,0.9242899573649708,0.8875120920444088,0.9429483777538308,-0.08191157118148155,-0.12674521165843738,-0.06050344174945218,-3.617246109771274,-5.5971167100170245,-2.671854978963673,-90.83993244026304,-140.56043972920705,-82.28306903437618,-0.3407343008224144,-0.5368751410714783,-0.24943343704615195,-8.556863405886851,-13.482550001795031,-6.264024034308186,0.9564728897789788,0.942100311156338,0.9709139481432816,-0.04550793931135809,-0.0614580933240491,-0.02995739417724995,-0.5300362409153048,-0.7158095324076946,-0.3489172403234829,-18.44245793024721,-24.90638595712229,-12.140474611116316,0.9522257718370654,0.9364980166684856,0.9680522845875992,-0.05017111443094742,-0.06780792078708017,-0.03300205569579437,-0.5843487817272774,-0.7897667084498482,-0.38437876573133617,-20.33224710254967,-27.479704538964796,-13.374348146532226,-0.05431254081197267,-0.07395717604215357,-0.03546152540785324,-1.8897891723024591,-2.573318581842504,-1.2338735354159096,0.942100311156338,0.927796595807405,0.9709139481432816,-0.0614580933240491,-0.07782245000560789,-0.02995739417724995,-0.5322796856756318,-0.6740090195945474,-0.25945667191871546,-44.842433502580604,-56.78256272911099,-21.858186345300375,0.9364980166684856,-0.06780792078708017,-0.5872746258586213,0.92086942193528,-0.08593029172194777,-0.7442298677670763,0.9680522845875992,-0.03300205569579437,-0.28582604637253306,-49.47553714057467,-62.698388185937354,-24.079700621106408,-0.05499494018298956,-0.07022084817252894,-0.02636937445381759,-4.633103637994066,-5.915825456826363,-2.221514275806032,0.5884
32003005829,32003005829,Census Tract 58.29; Clark County; Nevada,4645,3268,1006,Enterprise CDP,Nevada,60964,0.22565287169679596,0.11752846486637011,32003,4645,3268,1006,0.01109,0.007296424454,0.004052580321,0.9499993216897364,0.9251973418848723,0.9624502823067136,-0.05263233053822492,-0.08085048965092657,-0.03901470900220492,-2.711251874632107,-4.1648553159126624,-2.009766655566032,-58.369254566891435,-89.66319302287756,-43.26731228344525,0.9451388706289096,0.918031987855398,0.9587737490205868,-0.05804557518048634,-0.08928666237010571,-0.04299893590278945,-2.9901046165511516,-4.599428303004373,-2.215006335107188,-64.37254287515934,-99.01890856844722,-58.369254566891435,-0.2788527419190445,-0.4345729870917108,-0.20523967954115596,-6.003288308267912,-9.35571554556966,-4.418507632748245,0.9686091936033456,0.95815568191226,0.979067783278467,-0.03240812352800081,-0.04367173193006427,-0.02137974211697603,-0.4292077592885699,-0.5783811021875066,-0.2831497232558475,-13.13365236501132,-17.698320140376577,-8.664312217131195,0.9655248271424294,0.9540687857223994,0.976998813134418,-0.03570614849915715,-0.04814245572746888,-0.02354269683479901,-0.47288624955119585,-0.6375906192650446,-0.3117955332200479,-14.470203474638796,-19.510116868575416,-9.540866989597548,-0.04367849026262593,-0.05920951707753796,-0.0286458099642004,-1.3365511096274765,-1.8117967281988363,-0.8765547724663528,0.95815568191226,0.9477072985985552,0.979067783278467,-0.04367173193006427,-0.05517811404298987,-0.02137974211697603,-0.32055937775987187,-0.4050185582726454,-0.15693164724173278,-31.86474928030535,-40.26029406288722,-15.599567320251769,0.9540687857223994,-0.04814245572746888,-0.35337539799298945,0.9426308472991336,-0.06086067824455654,-0.4467297330767918,0.976998813134418,-0.02354269683479901,-0.17280817395192716,-35.12677912455164,-44.406534103060814,-17.177750889853595,-0.03281602023311758,-0.04171117480414643,-0.01587652671019437,-3.26202984424628,-4.146240040173602,-1.5781835696018267,0.3938
32003005866,32003005866,Census Tract 58.66; Clark County; Nevada,5186,3165,816,Enterprise CDP,Nevada,145355,0.1721068345775676,0.10522621320736182,32003,5186,3165,816,0.01109,0.007296424454,0.004052580321,0.9709935551359226,0.956364277591901,0.9782762639556088,-0.02987295302904151,-0.04562667534798825,-0.02220613628767039,-1.7180753805914766,-2.624115116353258,-1.2771357427173524,-33.12910490920703,-50.59998296091898,-24.626605143026463,0.9681395945411546,0.9521068296158068,0.9761300169139202,-0.03290889623613161,-0.05030230736136927,-0.02445369230786062,-1.8926807929156155,-2.8930235246745166,-1.406398847741988,-36.495965925869946,-55.785258863758514,-33.12910490920703,-0.17460541232413895,-0.26890840832125873,-0.12926310502463556,-3.3668610166629187,-5.185275902839543,-2.4925396263909674,0.9818638341908608,0.9757688642316432,0.9879337771850148,-0.01847116186338107,-0.02483286427409966,-0.01221359477086231,-0.2369188192877663,-0.31851666543060203,-0.1566566561310111,-7.485586707354386,-10.063717707128026,-4.949657381706511,0.9800684075233548,0.9733782812818584,0.986735191712786,-0.02033694007851219,-0.02734981787664615,-0.01344312881370803,-0.2608500681746074,-0.3508001611916126,-0.17242717213101555,-8.24170831515347,-11.08373337098302,-5.4479359283101285,-0.02393124888684106,-0.03228349576101058,-0.01577051600000445,-0.7561216077990857,-1.0200156638549946,-0.4982785466036162,0.9757688642316432,0.9696485017904568,0.9879337771850148,-0.02483286427409966,-0.03130154705906213,-0.01221359477086231,-0.14785195241236146,-0.18636572870237456,-0.0727183063908109,-18.119111815240373,-22.83893734097727,-8.911557155736629,0.9733782812818584,-0.02734981787664615,-0.16283759805356757,0.9666644868229508,-0.0344850913956818,-0.2053201771528282,0.986735191712786,-0.01344312881370803,-0.08003880743272285,-19.955587996760737,-25.16178641578777,-9.808677381461132,-0.0149856456412061,-0.01895444845045363,-0.00732050104191195,-1.8364761815203563,-2.322849074810494,-0.8971202257245041,0.1767
32003005865,32003005865,Census Tract 58.65; Clark County; Nevada,4168,2347,759,Enterprise CDP,Nevada,82991,0.1977688711698082,0.12296131628181348,32003,4168,2347,759,0.01109,0.007296424454,0.004052580321,0.9608747579377328,0.9412985849278556,0.9706594206753942,-0.04071835766217788,-0.0623621622427528,-0.03022747083028391,-1.8821295324217673,-2.882573708806232,-1.397208011484713,-45.15665864735526,-69.15963792721286,-33.52226515078486,0.9570474338991724,0.9356213994287172,0.9677731332435848,-0.04488028971127538,-0.06880838831881335,-0.03330002213267042,-2.074507016959047,-3.1805383902671074,-1.539230919041081,-49.77224128980439,-76.30850264556399,-45.15665864735526,-0.19237748453727987,-0.2979646814608756,-0.1420229075563677,-4.615582642449134,-7.148864718351143,-3.4074593943466343,0.9754890414390056,0.9672876745169562,0.9836747592917592,-0.02512684153256783,-0.03381861088985723,-0.01659617729745835,-0.2389915916502879,-0.3216625389821832,-0.15785298054628222,-10.182854352376989,-13.705263697579175,-6.72573415195067,0.973071234719422,0.9640758839985744,0.982056965814383,-0.02767399170764982,-0.0372627472563961,-0.01827086901291674,-0.2632185711425625,-0.3544211183298059,-0.17378165339926252,-11.215107419793885,-15.101027623766765,-7.404416420931509,-0.02422697949227456,-0.03275857934762266,-0.0159286728529803,-1.0322530674168966,-1.395763926187587,-0.6786822689808394,0.9672876745169562,0.9590704651216118,0.9836747592917592,-0.03381861088985723,-0.0426762541094395,-0.01659617729745835,-0.18728699907827231,-0.23634050464372736,-0.09190940019195593,-24.6754939497065,-31.138406408923235,-12.109275387609474,0.9640758839985744,-0.0372627472563961,-0.20636057861133555,0.9550708029838582,-0.04704279188074101,-0.2605223303908712,0.982056965814383,-0.01827086901291674,-0.1011838197354125,-27.18848203047899,-34.32441770630714,-13.331201546167655,-0.01907357953306321,-0.02418182574714383,-0.00927441954345659,-2.512988080772492,-3.1860112973839048,-1.2219261585581809,0.2079
32003002853,32003002853,Census Tract 28.53; Clark County; Nevada,2097,1412,376,Enterprise CDP,Nevada,54138,0.21990089921760703,0.1380010305760424,32003,2097,1412,376,0.01109,0.007296424454,0.004052580321,0.9522326074221678,0.9284960378546327,0.9641379782311011,-0.050163575795987,-0.07701051941005907,-0.03719594350457464,-1.1665905745460088,-1.790935846560093,-0.8650188192376416,-55.63140555774959,-85.40466602575552,-41.25030134657327,0.947583203311862,0.92163309252472,0.9606232849532244,-0.05531629993539139,-0.08503048350900891,-0.04099079801994691,-1.2864209358964795,-1.9774459662549635,-0.95327093123642,-61.34577662834905,-94.29880621149088,-55.63140555774959,-0.11983036135047076,-0.18651011969487064,-0.08825211199877847,-5.714371070599464,-8.894140185735367,-4.208493657547852,0.9700244001015008,0.960032364478306,0.9800163506532285,-0.03090190297827829,-0.04163155014405485,-0.02039113871258534,-0.17682821077440533,-0.23822586359528825,-0.11668305918679936,-12.52324438912219,-16.87152008465214,-8.263672746940465,0.9670767104778698,0.9561245324939875,0.9780400827029218,-0.03404413441603979,-0.04588886281535544,-0.02245298294563714,-0.19480882392204943,-0.26258724298679237,-0.12848143376853166,-13.79665891799217,-18.596830239857816,-9.099251683323772,-0.01798061314764409,-0.02436137939150415,-0.0117983745817323,-1.2734145288699783,-1.7253101552056764,-0.8355789363833074,0.960032364478306,0.9500402428967148,0.9800163506532285,-0.04163155014405485,-0.05258699036890862,-0.02039113871258534,-0.1142143091589074,-0.1442700729362277,-0.05594218358342758,-30.376146052900904,-38.36970024899673,-14.878240314741378,0.9561245324939875,-0.04588886281535544,-0.12589405742539125,0.9451836537527916,-0.05799544462027418,-0.1591079270108372,0.9780400827029218,-0.02245298294563714,-0.06159876168000171,-33.48246208122107,-42.31593803479713,-16.38264938297918,-0.01167974826648383,-0.01483785407460949,-0.00565657809657414,-3.10631602832017,-3.946237785800398,-1.504409068237803,0.4356
32003005868,32003005868,Census Tract 58.68; Clark County; Nevada,3760,2677,677,Enterprise CDP,Nevada,56116,0.2081840580690486,0.114102136967734,32003,3760,2677,677,0.01109,0.007296424454,0.004052580321,0.956798091692082,0.9352519481886148,0.9675849960594752,-0.04515258619665124,-0.06923059816853469,-0.03350093694356147,-1.8827906002624424,-2.886805174670827,-1.3969354690474034,-50.07421809208623,-76.77673336890497,-37.15253907040967,0.9525819115675224,0.929012342042613,0.9644018567526488,-0.04977848923716056,-0.07641196434625074,-0.0369121471491335,-2.075683355606816,-3.186256654095702,-1.539177476683428,-55.204344564011066,-84.74086845999207,-50.07421809208623,-0.192892755344374,-0.2994514794248748,-0.14224200763602468,-5.13012647192484,-7.964135091087097,-3.783032117979379,0.9729135928767262,0.9638665683299332,0.981951438139804,-0.02784050641453605,-0.03748800182236245,-0.01838029983884635,-0.30203490330629124,-0.40669824165452406,-0.19940341608398543,-11.28258884222231,-15.19231384589182,-7.448764142098821,0.9702456363879391,0.960325826594222,0.9801645960853834,-0.03066683579514083,-0.04131324213832902,-0.02023680919902221,-0.33269706542619387,-0.44819734629556096,-0.21954423596487568,-12.427981525072616,-16.742523208650017,-8.20112947197892,-0.03066216211990263,-0.0414991046410369,-0.02014081988089022,-1.145392682850304,-1.5502093627581957,-0.7523653298800981,0.9638665683299332,0.9548102594091252,0.981951438139804,-0.03748800182236245,-0.04732850338122687,-0.01838029983884635,-0.1851787086755469,-0.23378763107223768,-0.09079278765923932,-27.352837322828194,-34.53288494420054,-13.41104692160108,0.960325826594222,-0.04131324213832902,-0.20407416929361005,0.9504051577747432,-0.05218284204325765,-0.25776650754498726,0.9801645960853834,-0.02023680919902221,-0.09996334861872888,-30.14389502121271,-38.07481647636444,-14.76563495106778,-0.01889546061806318,-0.0239788764727496,-0.00917056095948956,-2.791057698384518,-3.541931532163899,-1.354588029466701,0.2752
32003002979,32003002979,Census Tract 29.79; Clark County; Nevada,3858,2683,955,Enterprise CDP,Nevada,174878,0.1772799407949757,0.1196044451374694,32003,3858,2683,955,0.01109,0.007296424454,0.004052580321,0.968945208373192,0.9533079640183544,0.9767360204009814,-0.03205010082969218,-0.04897896350811,-0.02381808299592349,-1.3712706150205622,-2.095575729066458,-1.0190619209588458,-35.54356182012862,-54.31767053049399,-26.41425404247915,0.9658932728010038,0.948760386380124,0.9744395992168746,-0.03531107230935543,-0.05400690664939569,-0.02623087239441771,-1.51079199719168,-2.3106973825138573,-1.1222936461870887,-39.159979191075166,-59.89365947417981,-35.54356182012862,-0.13952138217111765,-0.2151216534473992,-0.10323172522824288,-3.616417370946543,-5.575988943685827,-2.67578344293009,0.980575421738346,0.9740532120563812,0.9870737375799254,-0.01980936685851096,-0.02663795737487576,-0.01309553879101953,-0.21538869196099344,-0.28963645514102354,-0.14238874926536493,-8.027905030227112,-10.795246184905835,-5.307072279737791,0.9786538382552464,0.9714958530650284,0.9857903370498324,-0.02181175908205674,-0.02934047206176137,-0.01441448796576026,-0.237160848784728,-0.3190210946184621,-0.1567297799272501,-8.83939056223362,-11.890461968634444,-5.841587026733138,-0.02177215682373459,-0.02938463947743858,-0.01434103066188516,-0.8114855320065075,-1.095215783728609,-0.5345147469953471,0.9740532120563812,0.9675067703946636,0.9870737375799254,-0.02663795737487576,-0.03358449842380091,-0.01309553879101953,-0.1856155606328938,-0.23401965157388188,-0.09125083204681102,-19.43618435946532,-24.504675557474545,-9.555060947310055,0.9714958530650284,-0.02934047206176137,-0.2044469136403892,0.9643160919475856,-0.03700436853682005,-0.2578495984195223,0.9857903370498324,-0.01441448796576026,-0.10044138247342514,-21.408053784333948,-26.9999579496882,-10.517422248526191,-0.01883135300749539,-0.02382994684564043,-0.00919055042661412,-1.971869424868627,-2.4952823922136584,-0.9623613012161388,0.5261
32003002834,32003002834,Census Tract 28.34; Clark County; Nevada,3577,2809,740,Enterprise CDP,Nevada,56679,0.2499659326970964,0.13842701030496513,32003,3577,2809,740,0.01109,0.007296424454,0.004052580321,0.9406171422557226,0.9113830242908476,0.9553491200275828,-0.0631318047233007,-0.09723351581856118,-0.04673776218177493,-2.5043711423422845,-3.857149532660396,-1.854037016345477,-70.01317143814047,-107.83196904278437,-51.83217825958839,0.9348763603933782,0.9029652321349348,0.9509951864120388,-0.06966016295376111,-0.10746235227201388,-0.0515300332621546,-2.7633441280013424,-4.262916529913859,-2.044141282374082,-77.25312071572107,-119.17574866966338,-70.01317143814047,-0.2589729856590579,-0.4057669972534632,-0.1901042660286052,-7.239949277580595,-11.34377962687904,-5.314628628141045,0.9626500179466552,0.95026355739857,0.9750684076866104,-0.03879912881839727,-0.05233962958401544,-0.02556906994099104,-0.4416775698531586,-0.5958185429854547,-0.2910705734605944,-15.723658592138078,-21.211055286061043,-10.362070966913292,0.9589926212124232,0.9454280468391024,0.9726096943660968,-0.04276089083535656,-0.05772195286923302,-0.02816166216783917,-0.48677707268419695,-0.6570892864577089,-0.32058386072367095,-17.32919447077953,-23.392285028754323,-11.412739790803522,-0.04509950283103836,-0.06127074347225425,-0.02951328726307656,-1.605535878641451,-2.1812297426932803,-1.05066882389023,0.95026355739857,0.937909275268272,0.9750684076866104,-0.05233962958401544,-0.06620120556326531,-0.02556906994099104,-0.282600193375483,-0.35744375041550647,-0.1380564625157777,-38.18921532101121,-48.303209515608984,-18.656278718348336,0.9454280468391024,-0.05772195286923302,-0.31166126265130334,0.931916312551638,-0.07305772689174743,-0.3944645369344835,0.9726096943660968,-0.02816166216783917,-0.1520547859749642,-42.11638684477072,-53.30601850465994,-20.547944050670836,-0.02906106927582036,-0.03702078651897705,-0.0139983234591865,-3.9271715237595086,-5.002808989050954,-1.8916653323225,0.4054
